v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12
9.657477665e+01,4.190524315e+01,4.796618666e+01,3.175364871e+01,1.234097011e+00,1.522964963e+01,9.582330457e+01,4.645564270e+01,6.865154759e+01,7.542437801e+01,1.448262977e+01,4.058226969e+01
2.598966377e+01,1.953922264e+01,5.820406965e+01,7.059642815e+01,4.034360127e+01,4.370041785e+01,4.684544618e+01,2.584218595e+01,1.760074022e+01,7.893449162e+01,8.729636849e+01,9.126705076e+01
6.478148992e+01,7.949371991e+01,7.164318122e+01,4.821607629e+01,6.753504585e+01,4.570580099e+01,2.556923025e+01,5.182414949e+01,6.025746732e+01,9.703042316e+01,7.170576793e+01,5.597000095e+01
5.179298276e+01,7.520710707e+01,4.044000686e+01,7.800092776e+01,6.346072374e+01,4.090731887e+01,9.256450809e+01,1.806765393e+01,7.421832907e+01,8.041474976e+01,3.366040299e+00,7.488518762e+01
9.069465130e+01,8.981811717e+00,9.106030490e+01,1.513382629e+01,1.486308536e+01,7.134620471e+01,4.995169424e+01,8.587406735e+01,5.219091238e+01,6.070058967e+01,3.459467121e+01,2.448525793e+01
3.639145102e+01,3.842853342e+01,9.205606834e+01,7.923845177e+01,2.998941304e+01,8.188822736e+01,8.682952056e+01,6.453239485e+01,7.262468686e+01,5.337762641e+01,5.496511859e+01,7.670455792e+01
6.494284302e+01,2.595903438e+01,3.449794282e+01,2.248292527e+01,2.678646811e+01,1.626259751e+01,9.224115215e+01,2.928029146e+01,4.503007999e+01,4.547311847e+01,8.802306090e+01,3.293657478e+01
1.136739689e+01,3.173612826e+01,4.171388850e+01,5.172092778e+01,8.425737717e+01,5.483446662e+01,8.379482981e+01,6.385077027e+00,7.357430628e+01,3.308727408e+01,2.703304683e+01,5.317444912e+01
5.025945478e+01,3.550162647e+01,2.414336985e+01,2.410277523e+01,3.718011965e+01,5.827680830e+00,5.412203955e+00,4.428102958e+01,6.684285947e+01,5.347303132e+01,1.299703983e+01,2.465110136e+01
6.567373596e+01,4.945451624e+01,5.953031291e+01,2.043016706e+01,5.364629217e+01,4.995591119e+01,9.863025455e+01,2.332496636e+01,4.141208613e+01,6.796731373e+01,2.544472293e+01,6.333032338e+01
8.492458318e+01,2.508316639e+01,8.211428061e+01,9.746489142e+01,8.737302884e+01,5.723748568e+01,3.181721909e+01,5.303708702e+01,9.871038650e+01,3.616604204e+01,6.790330048e+01,3.590415489e+01
4.259246328e+00,5.140222774e+01,9.862145112e+01,1.083011156e+01,7.474130678e+01,4.391435807e+01,9.447175598e+01,3.494109178e+01,2.283845382e+01,7.473480783e+01,4.136655868e+01,6.019029033e+01
6.409297455e+01,4.708925311e+01,8.414673066e+01,4.644444516e+01,2.008604401e+01,3.805979798e+01,3.921595240e+01,5.272239697e+01,8.203270629e+01,6.206433220e+01,8.390319363e+01,2.034608853e+01
5.727905494e+01,6.982573099e+01,6.974424102e+01,3.534209314e+01,5.438323640e+01,7.201199880e+01,6.795414611e+01,2.490080487e+01,7.323706730e+01,6.429243610e+01,1.474791761e+01,7.074585616e-01
6.577360360e+01,1.796989104e+01,2.163288453e+01,4.991474036e+01,1.802296065e+01,6.957161990e+01,9.264277966e+01,8.601303978e+01,4.266998911e+01,6.113030027e+01,9.830811868e+01,2.591898546e+01
3.321327068e+01,9.214645648e+01,5.360332409e+01,6.079902543e+01,3.182542636e+01,2.692883674e+01,4.895363526e+00,6.815220723e+01,7.286424667e+01,9.924413997e+01,2.932220863e+01,5.089544831e+01
1.335320271e+01,4.889507332e+01,4.574013846e+01,5.386503993e+01,7.217292916e+01,9.471817783e+01,1.508720141e+01,1.528694157e+01,4.691306896e+01,3.234827066e+01,1.037323725e+01,1.934782553e+01
5.080149723e-01,4.522736279e+00,1.614699943e+01,1.659005746e+01,2.695812927e+01,4.173618867e+01,9.912126656e+01,7.991006976e+01,3.151867548e+01,8.311934161e+01,5.785824630e+01,9.886544361e+01
5.235409732e+01,7.609148412e+00,9.408040616e+01,5.332667107e+01,4.042283004e+00,3.575750918e+01,8.037194482e+01,7.466722646e+01,5.845891025e+00,9.938028601e+01,4.847259679e+01,3.910366400e+00
5.338936333e+01,4.805974621e+01,4.418777840e+01,8.952466699e+01,5.639237987e+01,7.959109837e+01,4.213938171e+01,8.849782150e+01,3.955752520e+01,1.662217282e+00,1.046192882e+01,2.292067745e+01
8.805774099e+01,5.437201423e+00,2.186028279e+01,5.267455718e+01,3.547847640e+01,5.523672697e+01,7.297818425e+01,7.475254787e+01,8.669419557e+01,5.659710602e+01,1.900979193e+01,9.456617685e+01
5.258577649e+01,3.684552862e+01,4.823644561e+01,2.003485025e+01,6.398927032e+01,3.623617164e+01,1.140743662e+01,8.017240480e+01,8.904190801e+01,9.253928580e+01,1.537234357e+01,9.389622705e+00
2.127712148e+01,3.548548449e+01,6.246953385e+01,9.431230294e+01,7.961711036e+01,4.056611257e+01,4.467530127e+01,5.935916689e+01,9.095187180e+01,7.257972695e+00,9.337588993e+01,6.100901825e+01
7.523336973e+01,3.567130640e+01,9.444434026e+01,6.704178687e+01,8.317250809e+01,1.448888941e+01,2.910671571e+01,5.066019289e+00,6.489744167e+01,2.595944985e+01,1.711937064e+01,8.524540822e+01
7.644018730e+01,6.854784826e+01,4.775431504e+01,7.064897310e+01,5.588006971e+01,9.715313047e+01,3.949744170e+01,3.393243554e+01,8.336669136e+01,8.939887314e+01,4.530626840e+01,6.061708058e+01
1.275644772e+01,4.397489524e+01,3.925579797e+00,2.177781346e+01,3.820784327e+00,3.555039116e+00,3.231032016e+01,3.516735020e+01,4.667689406e+01,7.356993595e+01,1.739466873e+01,7.098087982e+01
6.262947016e+01,3.686166955e+00,3.106852777e+01,9.773724740e+01,2.284193800e+01,1.816467655e+01,9.738007103e+01,1.002027286e+01,3.455047997e+01,1.445059446e+01,1.654860521e+01,1.591512614e+01
8.944129189e+01,3.992731113e+01,9.787444194e+01,2.406590114e+01,6.682663907e+01,3.835636815e+01,7.123217922e+01,4.394533041e+01,2.072503948e+01,1.616379370e+01,7.241950246e+01,1.808525186e+01
7.925140805e+01,7.387128021e+01,1.390708072e+01,1.242375078e+01,6.441604833e+00,5.576944565e+01,6.498090136e+01,2.865199035e+01,9.550224942e+01,7.560635305e+01,6.634229133e+01,8.323095992e+01
4.683878996e+01,3.315424311e+01,2.574243215e+01,9.002614747e+01,4.675044887e+01,5.877942622e+01,7.425927678e+01,1.065605058e+01,9.721211035e+01,7.175207560e+01,9.526551863e+01,7.173949961e+01
8.174164787e+01,2.379946631e+01,6.750599029e+01,4.302459557e+01,8.906766261e+00,2.640462512e+01,5.762678359e+01,4.908054841e+00,6.182463556e+00,4.856481200e+01,9.746287319e+01,6.413049649e+01
7.062568251e+00,5.463048830e+01,9.682094605e+01,1.614808071e+01,7.547707621e+01,3.457474511e+01,1.634599138e+00,7.601006888e+01,7.092925617e+01,1.854227713e+01,5.227267263e+01,8.869802424e+01
8.346970878e+01,8.258623070e+01,6.679414938e+01,7.346430042e+01,8.206563296e+01,4.857194311e+01,7.355810638e+01,8.865855889e+01,6.855083866e+01,9.816462594e+01,9.847364767e+01,5.640044881e+01
2.252136247e+01,2.551351201e+01,3.574034818e+01,6.205759424e+01,3.857314601e+01,5.286152170e+01,1.519532385e+01,4.050081882e+01,4.115301627e+01,7.591160902e+01,6.997417927e+01,2.001404500e+00
3.662407603e+01,9.402615679e+01,4.158746569e+01,7.618180842e+01,1.854800804e+01,1.157631437e+01,5.398875733e+01,1.869542715e+01,5.992970694e+01,4.704588050e+01,5.459370337e+01,8.468360863e+01
3.640775821e+01,2.433315052e+01,2.079332768e+01,7.669763776e+00,2.330016946e+01,3.413990945e+01,9.383493882e+01,8.232808275e+01,5.546459732e+01,5.972463974e+01,3.024595884e+01,4.526204680e+01
8.634812745e+01,9.625180049e+01,4.165220411e+01,5.309148951e+01,2.145925828e+01,5.453491554e+01,2.263344584e+01,4.577644679e+01,8.978510865e+00,9.432933090e+01,5.539490799e+01,7.820595433e+01
8.021408652e+01,1.614500634e+01,6.571452301e+01,5.779185239e+01,4.359357502e+01,3.140743598e+01,3.880090500e+01,1.193113078e-01,6.741208803e+01,6.997129929e+01,6.295015650e+01,7.924204365e+01
8.863846048e+01,1.735890706e+00,3.471857016e+00,1.044240382e+01,1.180068119e+01,7.396452902e+01,3.896466966e+01,3.878762218e+01,7.944398172e+00,5.122219683e+00,3.960503970e+01,5.906090537e+01
1.769781949e+01,5.386837076e+01,1.924069416e+01,1.580745159e+01,6.834025713e+01,9.285089544e+01,2.693023476e+01,2.892818371e+01,3.440479519e+00,2.413847950e+01,1.265486016e+00,6.705967079e+01
9.609448055e+01,3.120076270e+01,3.145139844e+00,8.040875599e+01,7.758445278e+01,5.315423340e+01,3.664493590e+01,4.084851153e+01,9.574009127e+01,3.647324749e+01,2.059159677e+00,8.447102888e+01
8.486642869e+00,4.872390001e+00,9.965674103e+01,9.034053944e+00,8.143912388e+00,3.624023074e+00,1.440383739e+01,4.938976079e+01,7.642354020e+01,2.959800435e+01,6.960066283e+01,1.131568413e+01
3.724464138e+01,7.299097636e+01,5.320351545e+01,4.960349419e+01,1.233999667e+01,8.587368678e+01,5.280358228e+01,3.554421573e+01,4.282729669e+00,1.256475367e+01,8.642163229e+01,2.147153118e+01
5.711844379e+01,8.550750731e+01,8.907522539e+01,6.516601969e+01,4.109103054e+01,8.545266145e+01,3.483140943e+01,1.031671538e+01,1.255393573e+01,9.840025852e+01,2.990989229e+01,8.482169032e+01
1.180533089e+01,2.571023416e+00,4.589552924e+01,1.762802022e+01,4.856441427e+01,5.802372315e+01,8.438865213e+01,8.198905216e+01,7.237480812e+01,4.011573361e+01,6.889319480e+01,7.668414675e+01
7.079902002e+01,6.994037613e+01,2.465259596e+01,9.874835303e+01,4.802122177e+01,2.190446032e+01,5.591566379e+01,8.443121917e+01,3.486908274e+01,3.621443005e+01,3.751417968e+01,5.268880631e+00
4.676757598e+01,7.687963064e+01,8.251522414e+01,9.087746733e+01,2.856734970e+01,2.096847541e+01,4.658671679e+01,3.974624968e+01,9.313527859e+01,2.125040360e+01,2.853388799e+01,4.884729289e+01
8.744743853e+01,3.778137155e+01,2.767907728e+01,7.114334593e+01,7.196591721e+01,1.220919424e+01,5.441318341e+01,7.777695916e+01,7.378219505e+01,8.651129756e+01,5.372883415e+01,7.239306276e+01
4.470153778e+01,9.088693276e+01,1.478317314e+00,7.191687646e+01,6.408540204e+01,6.624897914e+00,8.771577225e+01,9.384370646e+01,6.704723440e+01,3.464036493e+01,4.755667050e+01,3.960031645e+01
5.980653421e+01,9.900872236e+01,7.773156299e+00,3.085394130e+01,4.713557576e+01,5.781008641e+01,4.860422515e+01,5.166641485e+01,2.018464040e+01,5.412002366e+01,3.225509626e+01,2.340005475e+01
7.268849195e+01,9.822949608e+00,5.529698695e+01,5.865758108e+01,2.424788527e+01,3.057161745e+01,9.284555116e+01,8.070205738e+01,1.918839109e+00,3.859051520e+01,5.634267373e+00,3.676607294e+01
4.787560253e+01,7.015048139e+01,3.941962545e+01,8.078994249e+01,8.631769024e+01,9.300213510e+01,8.879000717e+01,9.113650686e+01,2.062898825e+01,3.754131525e+01,7.820890445e+01,9.208932970e+01
6.712982738e+01,7.188747193e+01,4.922852260e+01,4.944867558e+01,5.716538693e+01,8.012302731e+01,4.206099634e+01,1.380639913e+01,6.697032122e+01,5.187418694e+01,3.833179872e+01,3.886428495e+01
9.623543052e+00,1.748587288e+01,2.392021377e+01,3.562406348e+01,8.380859534e+01,7.310513481e+01,8.136361951e+01,9.279414827e+00,1.349101311e+01,9.085897885e+01,5.078830016e+01,2.421552441e+01
3.007262565e+01,5.157021763e+01,7.061832540e+01,7.987299856e+01,8.514224801e+01,2.913673554e+01,5.264369866e+01,8.081826194e+01,9.345227674e+01,1.877641622e+01,1.160282199e+01,2.305775600e+01
7.333831916e+01,5.711837768e+01,3.758164533e+01,5.657125628e+01,7.294831385e+01,9.618701361e+01,4.816350460e+01,7.517635948e+01,8.269716773e+01,2.962155314e+01,9.703300061e+01,9.879333866e+01
9.327639042e+01,2.450825132e+01,6.521966478e+01,8.345560643e+01,9.500208522e+01,9.716501289e+00,6.029216262e+01,6.254802895e+01,5.942960972e+00,6.840040589e+01,9.676753865e+01,8.128998230e+01
1.716031237e+01,4.541378697e+01,1.556957026e+01,9.412805618e+01,8.150237229e+01,3.108408449e+01,7.446836894e+01,4.368958234e+01,8.182681729e+00,6.635469762e+01,8.059735524e+01,5.190518965e+01
3.080706630e+00,6.946226562e+01,7.230615033e+01,7.178110826e+01,7.274745341e+01,6.207578693e+01,1.674271088e+01,4.986673735e+01,7.700539050e+01,8.249862066e+01,6.328871550e+01,8.225779977e+01
7.092482379e+01,1.335650970e+01,4.107965404e+01,7.604836651e+01,2.545612325e+01,9.365169725e+01,2.081998181e+01,2.513953343e+01,7.540899092e+01,5.469059388e+01,6.488222341e+01,5.396208653e+01
2.298984038e+01,2.795691380e+01,6.181252919e+01,4.837635165e+01,9.835919836e+01,6.362330602e+01,5.150691521e+01,8.893526236e+01,1.011819570e+01,9.966470144e+00,3.439992473e+01,4.020308258e+00
2.704599372e+01,1.297522304e+01,7.753637038e+01,9.205055723e+01,7.677133487e+01,8.397220215e+01,8.257869522e+01,5.604590873e+01,3.320715278e+01,2.460791545e+01,5.366271462e+01,2.708635754e+00
7.771668107e+01,6.156837470e+01,8.457834551e+01,9.382903044e+01,9.429134186e+01,3.369170639e+01,8.511344789e+01,7.587296834e+00,7.743417047e+01,5.116772704e+01,7.536586368e+01,5.153170605e+01
9.511300066e+00,2.446836972e+01,3.780536527e+01,7.976651791e+01,1.396459761e+01,4.109117800e+01,5.012788302e+01,8.567878655e+01,8.793227677e+01,3.152522417e+01,8.797315503e+01,4.430909819e+01
6.126117905e+01,4.108875058e+01,8.551250364e+01,3.514798215e+01,9.637894294e+01,5.107835754e+01,3.301609167e+01,8.738112470e+01,2.733486509e+01,6.547170558e+01,5.069401951e+00,2.412588053e+01
1.568003970e+01,8.516284295e+01,1.626575725e+01,6.335238149e+01,6.364787308e+01,1.432332157e+01,8.296868132e+01,6.615005579e+00,1.097900409e+01,3.298423701e+01,2.712670641e+01,2.539530307e+01
9.467644717e+01,9.315442779e+01,2.802578338e+01,8.486162746e+01,5.244664775e+01,3.500053851e+01,8.554027478e+01,7.684045634e+01,6.841607850e+01,1.081488094e+01,4.472019037e+01,7.112549029e+01
2.794322560e+01,6.601182123e+01,9.484389625e+01,7.155404444e+01,2.766287489e+01,4.503580733e+01,4.846327108e+01,9.366319386e+00,7.801670209e+01,3.027061870e+00,4.262882619e+01,3.554818329e+01
3.605391843e+01,8.561814831e+01,4.848630304e+01,3.388815314e+01,9.204492622e+01,6.965632926e+00,8.415816106e+01,6.306393201e+01,7.930088681e+01,3.052063336e+01,4.713001336e+01,4.103129747e+01
6.771460988e+01,6.926632709e+01,1.474188371e+01,1.330935642e+01,9.562996604e+01,1.138116011e+01,8.456296608e+01,6.757248801e+01,5.512044427e+01,3.694339523e+01,8.677727946e+01,4.671932618e+01
5.795442334e+01,4.285954428e+00,4.373317321e+01,8.676971845e+01,3.201406163e+01,9.187142223e+01,7.131570104e+01,9.376035945e+01,6.170365230e+01,4.775643404e+01,4.053009918e+01,2.258495583e+01
1.051504333e+01,3.001349193e+01,9.306564970e+01,4.029707752e+01,6.028232500e+01,2.844409672e+01,6.874716177e+01,8.074560780e-01,2.669551268e+01,5.035518780e+01,8.080939772e+00,3.636014455e+01
7.007763680e+01,5.262389488e+01,2.883526863e+01,2.736303038e+00,1.551124156e+01,3.442104517e+01,8.007473612e+01,4.101409321e+01,1.876170991e+01,1.022067457e-02,8.378504888e+01,8.616494722e+01
2.980870734e+00,4.098887591e+01,3.431010719e+01,6.309627815e+01,7.415509444e+01,6.548721856e+01,5.316411801e+01,3.346447117e+00,7.213381682e+01,3.895165847e+01,9.939151711e+01,7.273244550e+00
1.323527170e+01,7.157550768e+01,1.735095216e+00,8.471196284e+01,2.835011368e+01,3.772601315e+01,6.314658940e+01,3.332262956e+01,3.174495949e+01,4.554660388e+01,7.658210095e+01,8.598132947e+01
1.543243712e+01,9.046862755e+01,1.166237027e+01,7.432039349e+01,3.007695057e+01,3.323283472e+01,9.103065828e+01,8.819001118e+01,2.164508729e+01,8.201793405e+00,5.744492851e+01,8.502873299e+01
2.716263496e+01,2.075597728e+01,2.580731873e+01,6.221261957e+00,6.182172623e+01,3.973353643e+01,1.269468529e+01,2.022468746e+01,1.192755289e+01,9.123569459e+01,3.424250822e+01,9.895510767e+01
9.766635407e+01,3.086111885e+01,3.625817657e+01,2.750953849e+01,9.354418363e+01,6.420758448e+01,9.824724427e+01,1.536556280e+01,1.438475900e+01,1.539178087e+01,8.498419267e+01,2.925368314e+01
6.185505987e+01,2.246746578e+01,7.628110456e+01,2.951607661e+01,3.844546148e+01,2.184592928e+01,7.624102055e+01,6.612691386e+01,3.686431381e+01,8.267493358e+01,6.028400389e+01,6.295089920e+01
7.568858165e+01,6.229127716e+01,7.357234025e+01,8.449778772e+01,4.751010289e+01,8.511823232e+01,1.479155363e+00,1.459984632e+01,8.996593131e+01,9.005864168e+01,3.033458698e+01,6.763661205e+01
4.503226695e+01,4.853641551e+01,5.612203339e+01,6.184553192e+01,1.761902260e+01,2.761350503e+01,8.046658279e+01,9.003731726e+01,8.922349547e+01,2.498632468e+01,9.202924101e+01,8.942101866e+01
1.313750273e+01,3.108991248e+01,7.475694263e+01,3.184558200e+01,2.359015032e+01,6.720488637e+01,1.909197456e+01,1.585098043e+01,3.709426224e+01,6.887135909e+01,8.629145593e+01,3.646513650e+01
6.801265603e+01,4.374726268e+01,3.486106302e+01,8.801786389e+01,9.587725486e+01,3.402126062e+00,9.014266474e+00,5.776920764e+01,4.434602389e+01,2.956083037e+00,1.445102089e+00,4.833551660e+01
8.357513376e+01,9.790055351e+01,5.225460859e+01,1.017783058e+01,9.558712073e+01,8.155472307e+01,4.441596136e+01,6.090493624e+00,9.966328862e+01,8.359364506e+01,5.543132245e+01,8.635419036e+01
9.449987705e+01,7.208892655e+01,5.386887877e+01,2.264376884e+01,8.890578550e+00,1.007660679e+01,8.920156227e+01,3.660131262e-01,2.245668260e+01,2.935324940e+01,2.153203155e+01,5.671716868e+01
7.313664112e+00,5.866678452e+01,5.006335087e+00,5.704249416e+01,4.694365601e+01,7.453430892e+01,2.407025921e+01,1.767044479e+01,6.223518538e+01,3.426772225e+01,6.548553779e+01,9.365790219e+01
3.047556332e+01,4.148344831e+01,2.220212805e+01,7.541641837e+01,9.086534887e+01,7.418273455e+01,6.072255652e+01,9.746823474e+01,7.720833960e+01,2.534904159e+01,1.581452310e+01,1.908262963e+01
4.206106225e+01,9.176697211e+01,4.966073900e+01,4.554266483e+01,8.536622267e+01,9.239831029e+01,5.101762419e+01,1.844662047e+00,9.117013003e-01,9.662226473e+01,6.516254309e+01,1.348772974e+01
5.133652693e+01,4.062066285e+01,7.634275022e+01,3.555030910e+00,6.583277279e+01,1.548655257e+01,3.832322245e+01,5.284752673e+01,8.175259202e+01,6.597825984e+01,4.030476442e+01,4.003242363e+01
5.443873441e+00,5.313279952e+01,5.642384976e+01,5.407415474e+01,4.821048771e+01,2.999194165e+01,9.535714927e+01,7.254898758e+01,3.399339700e+01,1.476886112e+01,6.098550084e+01,2.057883312e+01
4.854349845e+01,1.247360357e+01,3.229147553e+01,1.021575910e+01,6.274206146e+01,4.668922121e+01,4.928919681e+00,2.733578423e+01,9.478444899e+01,1.427811473e+01,2.252913059e+01,7.650084845e+01
1.230649988e+01,2.614977074e+01,1.813160503e+01,6.271880146e+01,1.893358239e+01,7.076444861e+01,6.054770329e+01,1.810173173e+01,4.782462837e+01,6.276315210e+01,8.832778814e+01,8.535800643e+01
4.874077992e+01,1.367361107e+01,7.307642885e+01,2.846526268e+01,7.534664042e+01,9.078124777e+01,5.058272945e+01,2.579877297e+01,9.072681529e+01,5.981443895e+01,8.971954452e+01,5.140466392e+01
1.785918459e+01,2.564905263e+01,4.876174328e+01,8.391805776e+01,3.394230025e+01,2.359419382e+01,2.652981895e+01,3.196098527e+01,9.054223093e+01,6.740148894e+01,7.483862801e+01,3.639474125e+00
5.186740356e+01,4.326583475e+01,2.017136319e+01,3.074443612e+01,3.065307726e+01,6.570023667e+01,8.732417160e+01,3.501648982e+01,4.137945586e+01,1.322585773e+01,9.940754140e+01,3.825922365e+01
3.479556331e+01,8.261641566e+01,5.039659704e+01,7.767005854e+01,3.939242552e+00,9.799197277e+01,3.528531016e+01,5.699664575e+01,7.042904395e+01,8.387801536e+01,7.951662188e+01,7.525935019e+01
2.211203973e+00,8.960444733e+01,9.252197150e+01,6.022431420e+00,9.458037999e+01,8.171858447e+00,6.758771792e+01,8.068058744e+01,9.918872384e+01,3.477378103e+01,2.054138327e+01,1.352968152e+01
4.037864738e+01,7.356377243e+01,8.923175902e+01,1.994661139e+01,4.015512127e+01,9.527703628e+01,1.243875917e+01,4.144068389e+01,1.732322665e+01,7.071436014e+01,2.155388065e+00,9.938674104e+01
9.809605767e+01,5.506217594e+01,5.727163568e+01,2.168223089e+01,9.335222846e+01,3.828058561e+01,5.298924299e+01,2.981355055e+01,9.051503387e+00,8.613271112e+01,1.213817376e+01,5.731087255e+01
6.232090158e+01,9.592156663e+01,9.229470691e+01,1.388829607e+01,9.883054889e+01,8.799317128e+01,2.761631812e+01,3.273916020e+01,1.956519753e+01,2.728507997e+01,1.264457941e+01,1.052946742e+01
1.999874373e+01,8.728626227e+01,7.655829998e+01,4.223361551e+01,1.079867644e+01,8.050565036e+00,3.025067045e+01,7.857034866e+01,8.555572305e+01,5.576449313e+00,8.258287893e+01,6.823564984e+01
7.782361806e+01,8.959966870e+01,5.412654270e+01,1.704205151e+01,5.215429176e+01,3.874894317e+01,7.837021271e+01,3.072931045e+01,3.606885246e+01,3.085906204e+01,1.812123073e+00,3.929601216e+01
2.589295702e+01,6.371182219e+01,2.773948052e+01,3.575551550e+01,3.479204212e+01,7.438335798e+01,3.208442628e+01,4.559621922e+00,4.236624466e+01,9.349485085e+01,4.070914651e+01,9.209609670e+00
9.535614932e+01,9.919213024e+01,2.873692510e+01,7.441388304e+01,4.327519195e+00,9.595942994e+00,3.902976995e+01,3.034601592e+01,7.620088331e+00,5.777606660e+01,1.647755331e+01,7.404634609e+01
2.216030009e+01,2.280982749e+01,1.298778764e+01,5.678579662e+01,1.293048949e+01,3.287936411e+01,7.280542523e+01,9.843318921e+01,5.273488415e+01,5.685771215e+01,4.224819697e+01,4.289733521e+01
2.040758943e+01,3.786371091e+01,7.381333984e+01,3.334701079e+01,4.138899795e+01,9.818632887e+01,6.636165055e+01,4.505465245e+01,8.938748399e+01,8.962707773e+01,7.507321583e+01,6.692615550e+01
2.801565880e-01,2.837246314e+00,1.388668717e+00,3.074339517e+00,7.538721910e+00,4.473633404e+01,9.215623877e+01,8.616884698e+00,4.519170189e+01,1.088800692e+00,4.254681812e+01,2.236110317e+01
