v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
9.980539824e+01,7.160723018e+01,9.504307118e+01,9.231336207e+01,6.258491328e+01,8.442554706e+01,9.649630463e+01,9.586219314e+01,9.661683029e+01,4.836711991e+00,4.122851765e+01,2.228208376e+01,6.243229936e+01,2.611234925e+01,4.775339173e+01,3.476436123e+00,4.436115776e+01,5.748185027e+00,6.460096088e+01,9.800125714e+01,1.249843739e+01,4.491917695e+01,9.234510562e+01,6.404498147e+01,8.089583883e+01,3.434006278e+01,6.645052355e+01,2.418517511e+00,4.103832060e+01,7.607555026e+01,9.364507304e+01,9.186860623e+01,5.102452697e+01,1.107385539e+01,2.872736872e+01,1.354410042e+01,4.426619521e+01,7.574096726e+01,5.980486055e+01,8.718483393e+01,7.196500466e+01,8.072688185e+00,3.153876164e+01,1.374992303e+01,5.125152220e+01,4.743126114e+01
9.662440086e+01,3.220540267e+01,7.366307084e+01,3.557013121e+01,7.601278372e+01,1.671315906e+01,2.419627119e-01,5.040146301e+01,5.153561086e+01,6.236110790e+01,6.969684094e-01,7.063356661e+01,4.769248856e+01,5.488521310e+01,9.104239389e+01,1.417440351e+01,5.206449426e+01,7.238583644e+01,1.405168491e+01,1.497962307e+01,2.751508448e+01,3.417565267e+01,7.361614789e+01,3.924867414e+01,5.719380860e+01,8.045345818e+00,7.417710340e+01,4.245751392e+00,1.320067633e+01,3.542509496e+01,3.926448826e+00,5.539902877e+01,1.517037024e+01,2.115981764e+01,6.268549108e+01,2.248215992e+01,9.548036718e+01,1.587665503e+01,4.131239361e+01,5.658439335e+01,2.637645275e+01,9.493377744e+01,6.167326234e+01,6.799315548e+01,6.250117379e+01,6.149331587e+01
6.502852995e+01,4.200705988e+00,7.798415406e+01,6.174150226e+01,4.471045221e+01,4.721049767e+01,6.916270461e+00,2.554073416e+01,1.810234617e+00,9.045509250e+01,6.152480762e+01,2.538751898e+01,9.968803493e+01,2.310780635e+00,7.106778825e+01,8.189200814e+01,5.556340947e+01,4.275962350e+01,6.728230512e+01,3.284816326e+01,7.867719676e+01,6.128528983e+01,9.094625010e+01,6.289522697e+01,3.270006173e+01,6.771410229e+01,1.693662062e+01,4.911130617e+01,6.785686826e+01,2.024608119e+00,4.030737031e+01,6.402348787e+01,3.155928682e+01,4.862724212e+01,4.531793342e+01,1.367600373e+01,7.242736683e+01,2.331646998e+01,3.604150848e+01,1.764635251e+01,8.205855596e+01,8.576888453e+00,8.350252877e+01,7.450232358e+01,4.352681421e+00,7.595316745e+01
7.620531551e+01,8.952077088e+01,8.756639639e+01,3.545221023e+01,8.167500066e+01,6.352255981e+01,7.853467954e+01,7.963836201e+01,4.731123583e+01,1.611653432e+01,7.335394401e+01,9.365001069e+01,8.205413925e+01,6.881381076e+01,8.033473260e+01,6.547372737e+01,8.262240772e+00,1.390889838e-01,8.095846066e+01,1.615537759e+01,8.264420165e+00,4.943282725e+01,2.484035454e+01,5.224013219e+01,8.871387425e+01,9.498744966e+01,3.176922905e+01,7.531745943e+01,4.374862478e+01,5.702761031e+01,5.544470921e+01,6.946895002e+01,7.028480507e+01,2.845696870e+01,7.997212771e+01,8.849609169e+01,7.766213440e+01,2.280925273e+01,9.763867671e+01,3.884804926e+01,8.856065003e+01,5.399770565e+01,3.203532919e+01,4.577973916e+01,4.913319187e+01,9.866177476e+01
4.368374740e+01,8.325017900e+01,5.459797627e+01,7.960886387e+01,5.072102667e+01,6.128689317e+01,2.999036883e+00,9.558667034e+01,2.669766875e+01,8.930071656e+00,9.414522725e+01,6.282859156e+01,5.812008965e-01,7.444200559e+01,2.353174048e+01,5.364060011e+01,8.594722323e+01,9.994114855e+00,4.376639732e+01,1.375451629e+01,9.689031658e+01,9.146033619e+01,1.145684615e+01,1.407665899e+01,4.568233519e+01,1.235352060e+01,3.210059525e+01,8.769633380e+01,4.282524307e+00,2.446364084e+01,6.276643610e+01,3.170360226e+01,2.059006324e+01,2.498555799e+01,3.554995423e+01,5.680471038e+01,5.088825333e+01,6.600886838e+00,1.937464046e+01,8.189239946e+01,2.352234026e+01,5.255778840e+01,5.414472838e+01,1.625975657e+01,3.597702468e+01,7.513738992e+01
5.770863361e+01,2.289679749e+01,1.653525308e+01,5.229541631e+01,9.641857294e+01,9.467875753e+01,2.364584985e+01,2.144145237e+01,8.243161416e+01,3.841258914e+01,6.863649499e+01,5.841277933e+01,4.586343649e+01,1.229945591e+00,5.116801491e+01,9.267644287e+01,3.549070840e+01,8.062572330e+01,7.081599119e+01,8.354345762e+01,5.255317229e+01,4.349015964e+01,5.312117176e+00,8.309049780e+01,7.495389831e+01,8.267484529e+01,2.514531543e+01,1.649598234e+01,5.382349562e+00,2.388115857e+01,9.762685127e+01,9.923344948e+01,8.488541742e+01,2.568377631e+01,4.448644035e+01,9.881871525e+00,6.064489402e+01,6.472292039e+01,7.461001804e+01,4.062371515e+01,4.398093791e+01,9.741719173e+01,5.743909288e+01,4.404914501e+01,7.766851204e+01,8.195781843e+00
2.423172214e+01,6.127075056e+01,8.110274869e+01,3.874627401e+01,4.351395261e+01,8.553717508e+01,9.601679868e+01,9.151042799e+01,4.633381161e+01,5.218245240e+01,4.824721926e+01,9.540023509e+01,2.427838478e+01,3.146897546e+01,7.299933408e+01,9.759221637e+01,4.698837882e+01,2.911706073e+01,3.919160172e+00,3.833935313e+01,5.460705369e+01,6.042902963e+01,2.128092203e+01,9.125105406e+01,9.460017340e+01,4.471847142e+01,4.136535207e+01,5.410048701e+01,5.703746293e+01,2.881277660e+01,3.424926210e+01,1.380702810e+01,1.071278826e+00,2.432023254e+01,6.680174073e+01,1.059611768e+01,6.271152626e+01,5.933378462e+01,2.076492055e-01,7.929016498e+01,8.057415641e+01,5.963479573e+01,2.694039458e+00,4.845354333e+01,1.732935600e+01,8.932857375e+01
8.843313088e+01,3.514898773e+01,1.121958488e+01,3.653332377e+01,8.309963274e+01,9.772278292e+01,4.700827135e+01,3.979848731e+01,6.003139406e+01,8.082154733e+01,7.681752333e+01,1.108487300e-01,6.691583466e+01,6.051267894e+01,5.182953261e+01,2.680993788e+01,1.106330960e+01,8.716407342e+01,4.056813558e+01,5.780795604e+00,2.466790431e+01,7.261867354e+01,9.885151997e+01,7.507451916e+01,3.439566707e+01,6.945815412e+01,1.139450110e+01,3.191083316e+01,7.221984437e+01,3.949432070e+01,5.065361906e+01,2.377162001e+01,1.832989429e+01,9.040354312e+00,9.279477523e+01,8.439312458e+01,9.712462203e+01,5.321438315e+00,5.506534685e+01,7.584220812e+01,5.329852705e+01,1.513926781e+01,1.542349350e+01,1.357221560e+01,1.408528273e+01,2.022192663e+01
4.965425422e+01,5.974828641e+01,7.011487658e+01,1.888656545e+01,4.712382227e+01,7.339612018e+01,1.976283872e+01,8.265783555e+00,4.267864828e+01,6.017175563e+01,8.368964299e+01,8.982927765e+01,5.783747207e+01,5.102401634e+01,9.988212885e+01,6.719038239e+01,5.835041753e+01,1.444601686e+01,8.528421580e+01,1.260155155e+01,5.903366656e+01,7.802734378e+01,2.088566033e+01,7.418464431e+01,1.439857560e+01,8.871891584e+01,4.978012029e+01,7.640080981e+00,4.946771530e+01,7.689257452e+01,2.206413290e+01,6.803041502e+01,5.087424480e+01,6.673348839e+01,3.106532992e+01,2.413615828e+01,4.096352188e+01,2.080593986e+00,7.815471644e+01,8.185518923e+00,1.708789553e+01,3.286613321e+01,2.015779046e+01,6.433675370e+01,3.096655521e+00,7.416280245e+01
4.568816497e+01,2.618143086e+01,8.210190890e+01,1.973140204e+01,1.822438139e+01,2.213393827e+01,2.718003413e+01,8.792887908e+01,6.092245691e+01,7.303483251e+01,1.407353038e+01,1.704778108e+01,5.829261778e+01,7.906703242e+01,6.199528255e+01,9.702577291e+01,2.016214685e+01,4.200658766e+01,4.525055660e+01,4.802348398e+01,3.483104388e+01,3.953830233e+01,5.596103659e+01,8.646722340e+01,7.577737177e+01,5.279970766e+01,4.580329523e+01,2.984884922e+01,1.528923596e+01,2.122000432e-01,8.340322228e+01,5.098580500e+01,4.489751552e+00,2.354681803e+01,7.637036369e+01,8.994416082e+01,7.557684676e+01,5.205345634e+01,3.646310010e+00,5.243863220e+00,9.605050092e+01,9.581628299e+01,4.631145801e+01,4.021735497e+01,6.404557829e+01,3.441243174e+01
7.376103924e+00,9.228788792e+01,4.454150741e+00,4.201695743e+01,5.302658893e+01,2.656019612e+01,5.534220561e+01,2.438360630e+01,1.414200675e+01,6.057117198e+01,9.571265449e+01,3.232465777e+01,2.352035710e+01,3.118999903e+01,8.170366727e+00,3.895671449e+01,1.404626888e+00,6.885403739e+00,5.472183943e+01,3.421928523e+01,2.429443548e+01,8.629696617e+01,4.027397331e+01,2.689704326e+01,5.484141599e+01,1.589129633e+01,3.465194351e+01,7.047080597e+01,2.774821687e+01,5.768184150e+01,3.534777900e+01,6.904435787e+01,1.887547521e+01,7.104468466e+00,2.237321219e+01,9.016780778e+01,3.902167337e+01,9.622690735e+01,3.788455603e+01,7.831700651e+00,3.339488949e+01,4.750526633e+01,4.152996937e+00,8.814073654e+01,1.341866469e+01,5.252651936e+01
9.428975206e+01,8.601494800e+00,5.348769152e+01,7.545564928e+01,3.689784931e+01,1.259902308e+01,6.824797599e+01,6.160481431e+00,6.915677679e+01,4.276541378e+01,5.564572002e+01,9.886187309e+01,6.082471416e+01,3.766699024e+01,4.465497483e+01,9.914482101e+01,5.101513450e+01,3.084912675e+01,9.435264280e+01,6.970866774e+01,1.627992438e+01,1.620578021e+01,9.851543455e+01,8.918219181e+00,1.503534719e+01,1.145581223e+01,9.850779704e+01,6.576634698e+01,8.340173537e+01,5.484816339e+01,4.769050675e+01,6.066923913e+01,5.606757877e+01,9.359497655e+01,6.828453763e+01,4.601525834e+01,8.612186662e+01,5.182399585e+01,3.678020079e+01,9.845577335e+01,3.592216340e+01,4.215862577e+01,6.033275851e+01,4.926905146e+01,4.504814891e+01,9.948616897e+00
1.148283637e+01,1.887195923e+01,6.759780299e+01,1.861139480e+01,3.335873899e+01,9.630092671e+01,5.556759931e+01,7.624160136e+01,2.555743363e+01,8.296827619e+01,1.413182330e+01,3.704675452e+01,1.911716364e+01,1.893217794e+01,4.186825672e+01,1.830400282e+01,7.085770610e+01,7.621123486e-01,8.647236936e+00,2.775295065e+00,2.642131307e+01,4.921468331e+01,7.380550510e+01,8.704759231e-01,5.976262016e+01,6.495705455e+01,3.675106229e+01,2.921521722e+01,8.162239433e+01,8.565116493e+01,7.980737661e+00,9.244549776e+01,6.196402518e+01,6.022097369e+01,6.712446221e+01,4.075564730e+01,3.019889426e+01,2.166924108e+01,3.144362367e+00,3.851360535e+01,4.018731191e+00,2.228139287e+01,5.111144074e+01,9.776142994e+01,5.613596806e+01,7.877739026e+01
3.150797950e+01,2.447584583e+01,6.623612547e+01,8.318619835e+01,4.768389861e+01,4.214528164e+01,5.038598220e+01,7.303492386e+01,4.015948540e+01,8.195595619e+01,9.173682160e+01,6.327899826e+01,1.958280409e+01,6.995170079e+01,5.679190626e+01,7.604768192e+01,1.993254963e+01,6.368436282e+01,1.812198601e+01,9.715316796e+01,6.872138944e+00,4.108384672e+01,2.571157199e+01,7.817050681e+01,3.215542189e+01,9.799507241e+01,7.616195370e+01,3.543251682e+01,2.078041135e+00,7.442720781e+01,5.218729374e+01,9.595365511e+01,8.138983178e+01,6.983368270e+01,6.927919390e+01,7.570133510e+01,3.525924692e+01,4.863438496e+01,9.065057039e+00,5.007442763e+01,1.971937078e+01,6.648730845e+01,7.839492751e-01,4.816198126e+01,4.139541023e+01,7.010476854e+01
2.055647722e+01,2.584042400e+01,8.355111490e+01,2.556991670e+00,6.441787576e+01,1.432258741e+01,3.739100376e+01,6.487028849e+01,1.747684270e+01,8.373356701e+01,4.081970983e+01,4.084618906e+01,2.458235380e+01,1.341228098e+01,6.212402798e+01,5.045400305e-01,8.254814755e+01,6.786566397e+01,9.582325663e+01,9.104036570e+00,1.088901258e+01,5.555888218e-01,2.117109513e+01,8.786143933e+01,3.591114723e+01,9.183838975e+01,5.003552494e+01,8.785244577e+01,8.931824857e+01,5.899063752e+00,9.425774239e+01,2.033717972e+01,5.824618810e+01,7.077221264e+01,8.466209647e+01,3.135201976e+01,2.695407350e+01,6.602909434e+01,6.052680962e+01,3.630469790e+01,3.968448463e+01,2.802214986e+01,8.825952194e+00,3.059325044e+01,3.538115917e+01,6.343806311e+00
3.794295235e+00,4.604988685e+01,5.376798773e+01,1.521300012e+01,9.772862650e+01,9.966251300e+01,3.829164154e+01,4.514838893e+01,3.598164901e+01,7.821367250e+01,2.018505743e+01,7.374159343e+01,8.141715960e+01,8.248369423e+01,8.205753543e+01,1.353575388e+00,4.704776222e+01,2.076268955e+01,7.203955871e+01,8.851890789e+01,4.864153448e+01,6.555255814e+01,3.882253209e+01,2.120509391e+01,4.446178644e+01,4.060512386e+01,6.508920586e+01,4.780545667e+01,2.211390876e+01,4.683528500e+01,3.940393110e+01,7.777128032e+01,9.704436246e+01,1.293020916e+01,2.893047351e+01,3.782088911e+01,9.008525675e+01,8.310108070e+00,3.044439860e+00,7.259194136e+01,3.369942609e+01,6.872310632e+01,7.827669317e+01,9.225124908e+01,3.824440224e+01,7.048126813e+01
8.308526924e+01,7.993184960e+01,8.768121526e+01,3.499337576e+01,3.690880603e+01,2.581117286e+01,7.182733266e+01,8.482736110e+01,6.998487476e+01,3.726091526e-01,2.562153705e+01,2.847639972e+01,9.446794106e+00,3.769535598e+00,5.032960600e+01,7.057201419e+01,2.489898855e+01,7.953021216e+01,3.560221131e+01,3.059139036e+01,5.857860049e+00,2.713649073e+01,5.752172158e+01,4.872703310e+00,2.770052377e+01,5.736489862e+01,8.895346292e+01,6.829301142e+01,4.950472945e+01,1.471867265e+01,5.689057316e+01,2.282015890e+00,8.175637133e+01,4.808090313e+01,2.287743715e+01,4.925969059e+01,7.969128531e+01,9.085202578e+01,3.700297616e+01,8.907476740e+01,8.800691906e+01,6.628107386e+01,5.591958849e+01,1.789983416e+01,4.374292712e+01,3.851313292e+01
8.759899438e+01,2.070978724e+01,4.396745241e+00,9.500288697e+01,5.294873927e+01,4.032182007e+01,1.693351052e+01,9.995640335e+01,2.434305018e+01,3.779242450e+01,8.304905739e+01,6.850283707e+00,9.412803878e+01,2.185927687e+01,1.541602246e+01,4.148473687e+01,6.070589166e+01,1.476360400e+01,5.819750404e+01,8.870778859e+01,4.275907003e+01,3.889773555e+01,5.545967470e+01,5.364231683e+01,3.980331072e+01,2.064500614e+01,1.480507056e+01,7.325251069e+01,2.657629436e+01,9.374436083e+01,1.999360207e+01,4.477157344e+01,2.703369409e+01,7.688690817e+01,3.669742240e+01,5.839281541e+01,4.274500686e+01,1.221058778e+01,4.106548008e+01,3.939439047e+01,1.466214045e+01,6.748717874e+01,3.404456987e+01,5.726251797e+01,5.161877607e+01,4.943875833e+01
6.542170804e+01,1.419746970e+01,7.100021330e+01,1.064389038e+00,4.854714970e+01,5.547694113e+01,8.232014930e+01,1.017790733e+01,5.945049752e+01,6.444547353e+01,7.909643776e+01,3.175375370e+01,5.841125524e+01,2.660005577e+00,9.648146062e+00,5.635403695e+01,4.265789386e+01,8.243820451e+01,7.828680986e+01,6.451513860e+00,2.875751243e+01,2.026601101e+01,4.161824550e+00,3.953868470e+01,1.612609876e+01,3.938701747e+01,4.907646973e+01,7.319021697e+01,1.741960491e+01,9.896521407e+01,5.980483075e+01,8.249043010e+01,5.736043742e+01,9.791558762e+01,8.936254275e+01,8.197563796e+01,9.215020367e+01,4.697513036e+01,9.644235335e+01,7.223390678e+01,7.366750288e+01,6.381449350e+01,1.368320794e+01,1.823621442e+01,8.024593019e+01,4.529876276e+01
7.647148154e+01,7.332663534e+01,5.103022019e+00,3.354110237e+01,6.579936847e+00,2.916615071e+01,6.450692805e+01,9.050531916e+01,2.037870594e+01,1.144926642e+01,6.841593594e+01,4.943667450e+01,7.071803740e+00,9.559221617e+01,4.982500184e+01,3.131783536e+01,5.066420947e+01,4.661154376e+01,2.020209816e+01,3.800973140e+01,3.234568996e+01,5.475123154e+01,5.833509655e+00,9.969271275e+01,5.458698265e+01,5.137736821e+01,8.263266741e+01,1.228219396e+01,7.371473490e+01,8.989670946e+01,8.124656449e+01,1.001689961e+01,2.061644749e+01,1.043028492e+01,4.177305916e+01,8.132436509e+01,5.659639079e+01,7.417873770e+01,4.241141774e+00,3.459145965e+00,6.776458370e+01,1.402484035e+01,7.654078758e+01,3.740398348e+01,6.006394563e+01,1.256283102e+01
8.686385045e+01,8.161276691e+01,3.747789833e+01,9.292745119e+01,6.673106501e+01,8.417321703e+01,2.102052343e+01,5.807638490e+01,4.448002702e+01,8.037444456e+01,3.920436103e+00,3.754950834e+01,6.668475106e+01,4.512881793e+00,3.919213277e+01,1.897474731e+01,6.153834497e+01,7.556381232e+01,6.855842225e+00,8.771819298e+01,2.457062869e+00,1.230527021e+01,5.932126984e+01,9.498346862e+01,4.578890129e+01,4.687564707e+01,4.169865515e+00,2.597868286e+01,5.382782338e+01,2.691038950e+01,3.889985000e+01,4.993975745e+01,3.073620242e+01,8.353105665e+01,5.669566174e+00,5.003310590e+01,9.611119985e+01,5.901512094e+01,4.632552757e+01,5.349757564e+01,2.360789202e+01,6.483981720e+01,9.330025103e+01,4.390586226e+01,1.280360898e+01,7.885324719e+01
8.653100724e+01,4.471317324e+01,5.523367259e+01,3.309955512e+01,7.519856242e+01,1.956716598e+01,3.135378880e+01,4.080698807e+01,3.946475308e+01,9.211329463e+01,7.655134281e+01,9.308715337e+01,8.105974296e+01,8.998117603e+01,4.229227954e+01,7.109904636e+01,9.480542505e+01,3.017736813e+00,8.080090777e+01,5.929042177e+01,7.069042525e+01,7.052357827e+01,7.030071586e+01,4.208714851e+01,9.292365704e+01,8.719998578e+01,8.587759297e+01,4.043725494e+01,3.085391658e+01,7.699750232e+01,2.880013364e+01,4.927829450e+01,2.141208487e+01,3.780824804e+01,2.844128470e+01,6.809756077e+00,3.802944268e+01,6.660977559e+01,1.833643125e+01,7.023126726e+01,7.226491769e+01,2.886924678e+01,2.816820332e+01,1.309551779e+01,2.071808950e+01,4.987856259e+01
4.327351925e+01,6.787267472e+01,9.817642493e+01,4.651927550e+01,3.984963972e+01,7.844052176e+01,5.359896466e+01,4.534518602e+00,7.330595068e+01,6.845103611e+01,7.841681279e+01,5.886707055e+01,4.652224021e+01,6.232408636e+01,1.992509474e+01,1.347498251e+01,6.120748346e+01,7.873417187e+01,4.260943068e+01,7.538309636e+01,5.712253899e+01,8.477377607e-02,3.823247740e+01,1.625505525e+01,1.478534966e+01,6.909508157e+01,1.614362487e+01,6.017509702e+01,4.729670034e+00,3.230289147e+01,1.354116658e+00,4.369976490e+01,5.071071883e+01,9.244828564e+01,4.961771158e+01,9.963616133e+01,9.879317753e+01,7.589046252e+01,6.715452375e+01,4.737925197e+00,9.101586892e+01,5.086619354e+00,7.120777635e+01,1.472718404e+01,8.268030318e+01,1.934402986e+01
4.849895092e+01,9.069999450e+01,1.777791071e+01,5.899357914e+01,1.822284772e+00,7.751775088e+00,5.301654556e+01,6.208414028e+01,2.200992459e+01,8.204065315e+01,9.425398079e+01,7.016459333e+01,3.926022638e+01,1.479916313e+01,3.502936445e+00,7.170661714e+01,1.767744635e+01,9.817705175e+01,4.000331199e+01,6.123531572e+01,6.010197473e+00,7.888040707e+01,2.675888771e+01,7.827602287e+01,8.739134206e+01,7.002710371e+01,9.755236101e+01,8.545867856e+01,1.986367709e+01,6.168352030e+01,4.174237013e+01,2.801779717e+01,8.389008581e+01,4.671189696e+01,9.298709316e+01,4.370633514e+01,6.754236792e+01,4.034129600e+01,4.887076829e+01,4.173671250e+01,5.969289829e+01,8.224201390e+01,9.227767463e+01,5.829080747e+01,1.237552879e+01,9.460813991e+01
2.973576358e+01,4.986944172e+01,6.903277861e+01,1.486309429e+01,5.119787801e+00,1.028224201e+01,5.248997750e+01,3.869239435e+00,6.443934058e+01,4.971924016e+01,9.290377941e+01,9.916733484e+01,6.283252567e+00,2.102523129e+01,7.854988401e+01,5.780177285e+01,7.693309885e+01,1.420846300e+01,5.657723309e+01,5.219744114e+01,9.263147136e+01,2.486933650e+01,4.756737327e+00,7.446590276e+01,7.228791120e+01,7.472743936e+00,6.515380401e+01,2.331759407e+01,7.752678851e+01,2.777820888e+01,4.871622111e+01,2.828430142e+01,4.538301553e+01,5.173122170e+01,1.241831883e-01,3.914338210e+01,8.124303513e+01,3.023280183e+01,6.272059781e+01,4.855310005e+01,1.242748476e+01,6.172962068e+01,9.419392254e+01,8.789918170e+01,1.772374400e+01,9.343034548e+01
9.074505063e+01,2.536768255e-01,1.788165907e+01,4.161263945e+01,6.472401643e+01,5.910702139e+01,3.648320919e+01,5.635335907e+01,5.183080300e+01,3.452078367e+01,8.089385588e+01,7.359772592e+01,2.725961541e+01,8.034045757e+01,5.859360374e+01,2.316440965e+00,3.798410512e+00,9.325191783e+01,6.702051863e+01,9.914201531e+01,7.956328430e+01,1.339751126e+01,9.240310032e+01,9.707048373e+01,8.479536906e+01,1.242784485e+00,7.091971421e+01,7.050305452e+01,9.390784485e+01,9.431389172e+00,7.258261747e+01,1.602553201e+01,7.346534189e+01,7.724315617e+01,9.932195310e+01,9.412981756e+00,9.742263674e+01,4.233140159e+01,6.892544111e+01,1.901069113e+01,4.876883671e+01,1.865007195e+01,4.372198754e+01,3.167139405e+01,9.003780581e+01,9.159668667e+01
2.584261675e+01,8.506833919e+01,6.062150251e+01,8.793051165e+01,8.192957353e+01,1.339188721e+01,4.105538229e+01,1.898609941e+01,8.439675871e+01,2.454879748e+01,9.508281808e+00,4.167310777e+01,2.812247657e+00,5.083468082e+01,3.617950039e+01,1.866784227e+01,6.916235047e+01,6.731600916e+01,4.476761356e+01,9.831636121e+01,8.685122528e+00,1.961266103e+01,5.219421806e+01,4.041044919e+01,4.022016484e+01,4.480661813e+01,2.750659446e+01,5.052736582e+01,8.626429767e+01,3.554536636e+01,7.612832632e+01,9.840297375e+00,3.507202186e+01,5.412341441e+01,9.114468116e+01,7.837446037e+01,3.348691636e+01,5.892572992e+01,7.071240529e+01,8.374259189e+00,7.172816366e+01,1.040267413e+01,4.995821047e+01,7.156885039e+01,4.165566038e+01,8.904202785e+01
5.500883890e+01,5.537982071e+01,5.115810278e+01,9.574143885e+01,5.708594361e+01,1.214405076e+01,6.463155026e+01,4.108835243e+01,5.483725639e+01,7.324866124e+01,7.720411253e+01,6.695515068e+01,7.373292627e+01,9.484441220e+01,6.780474940e+01,9.056485703e+00,4.674625801e+01,7.509558170e+01,7.741994248e+01,6.519503401e+01,3.584412702e+01,5.817913028e+01,3.029564152e+00,4.515692670e+01,4.941459552e+01,1.706929793e+01,6.876810595e+01,7.178099287e+01,2.939132601e+01,9.047515623e+01,2.258355124e+01,6.204460130e+01,1.219335383e+00,2.740609171e+01,3.084421139e+01,5.740491603e+01,3.289479130e+01,4.712067952e+01,5.266154272e+01,8.520848713e+00,2.621284891e+00,5.422102099e+01,8.030388148e+01,9.044035211e+00,2.599715112e+01,8.448298649e+00
