v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40
2.274829868e+01,8.050596284e+01,4.259910905e+01,2.649873676e+01,7.864863498e+01,3.860076536e+01,6.677004354e+01,5.357671316e+00,9.819077457e+01,3.048597369e+01,6.115439299e+01,8.315152469e+01,5.439723327e+01,6.665452330e+01,4.315675046e+01,7.712848285e+01,1.210950330e+01,4.491214869e+00,3.824867932e+01,5.745664522e+00,5.731649751e+00,8.882684729e+00,1.783242338e+01,3.497792403e+01,2.721234353e+01,5.999445403e+00,6.842884394e+01,3.263232820e+01,1.376707031e+01,2.962213098e+01,5.179339091e+00,1.027208499e+01,2.431095370e+01,6.525059269e+01,4.098940697e+01,7.870600769e+00,9.517473848e+01,6.107926406e+01,3.606927200e+01,8.671768726e+00
8.059039760e-01,4.115123274e+01,6.050717826e+01,3.373629641e+01,6.773175355e+01,1.058864860e+01,8.292174135e+01,1.813236806e+01,1.350512897e+01,7.362865641e+01,1.488104058e+01,9.946802580e+01,7.522772118e+01,7.506316563e+01,5.083567567e+01,4.239429174e+00,7.489239612e+01,6.173619451e+01,7.734630373e+01,7.149719098e+00,7.029954466e+01,6.439066500e+01,1.384377029e+01,3.375090190e+01,9.786400069e+01,6.671991213e+01,8.570512957e+01,8.274544956e+01,9.131528833e+01,8.664057666e+01,8.102162939e+01,3.363844419e+01,3.565301811e+01,8.258566114e+01,5.773081446e+01,9.759001375e+01,7.791644239e+01,3.760976915e+01,3.625187677e+01,4.377459612e+01
7.530424859e+01,1.636863494e+01,2.396217596e+01,9.432958289e+01,5.130167578e+01,2.840686139e+01,9.947662051e+01,3.487667707e+01,1.374524529e+01,5.221831400e+01,6.737531986e+01,2.830323746e+01,1.778092139e+01,3.233904819e+01,1.662660490e+01,5.428751688e+01,9.728160359e+01,6.946116168e+01,6.153048514e+01,6.677109630e+01,5.997375493e+01,6.325373606e+01,7.650794414e+01,3.011360198e+01,5.407160101e+01,7.482167096e+01,2.846922695e+01,3.407373132e+01,7.825436972e+01,4.625945391e+01,4.341263912e+01,1.162858245e+01,6.391518279e+01,1.271481772e+01,1.009620436e+00,2.865146465e+01,6.956027137e+01,1.670542014e+01,1.480488578e+01,4.986811556e+01
9.649346742e+01,9.917084144e+01,8.395537824e+01,9.072922611e+01,9.850707256e+01,5.002343208e+00,8.266679365e+01,7.831295028e+01,6.120595747e+01,4.751864868e+01,2.688220029e+01,4.547542398e+00,2.982813542e+00,7.955014233e+01,4.531450663e+01,9.107236713e+01,7.496432532e+00,9.707282716e+01,6.982977596e+01,8.489490385e+01,1.782413749e+01,8.578400438e+01,4.573411937e+01,3.639664551e+01,4.252423481e+01,9.976479321e+01,9.376923551e+00,8.889994995e+00,4.817620947e+01,9.977640330e+01,5.326814288e+01,9.039538314e+01,8.677219288e+01,4.640233136e+01,9.620509066e+00,2.934180743e+01,1.787811645e+00,4.457571807e+01,2.973262880e+01,5.442597546e+01
5.883484202e+01,9.002001020e+01,9.457370335e+01,1.038674380e+01,2.066190446e+01,6.618472503e+01,9.512350204e+01,3.191406759e+01,8.444150523e-01,5.547224450e+01,6.362509622e+01,6.466132762e+01,2.776419707e+01,5.208156304e+01,6.757811292e+01,7.594562954e+01,4.825670318e+01,9.011018544e+01,4.879054316e+01,5.440288042e+01,4.485257184e+00,9.865790728e+01,1.810891674e+01,2.627025740e+01,4.836242740e+01,4.229026517e+01,1.448603220e+01,1.864231307e+00,1.387623133e+01,6.523711430e+01,9.238655363e+00,2.900193600e+01,2.757301335e+01,2.796695173e+01,9.415206241e+01,1.844535830e+01,6.935389211e+00,7.706891376e+01,5.438181499e+01,4.593907950e+01
4.699545826e+00,2.889962733e+01,8.804896487e+01,2.673781428e+01,8.911532380e+01,1.262347031e+01,7.550945564e+01,3.201172645e+01,7.678926693e+01,5.760698397e+01,7.207194705e+01,8.123877277e+01,2.046493601e+00,9.508702353e+01,9.004056487e+01,6.882058711e+01,8.841205778e+01,7.356747244e+01,9.096109849e+01,5.281544418e+01,4.098742346e+01,7.712967984e+01,6.994099011e+01,4.935001256e+01,7.355154343e+01,4.896611944e+01,6.984322585e+01,5.618811779e+00,9.059371966e+01,2.093084348e+01,5.056746875e+01,9.168898517e+01,4.449155884e+01,7.433082856e+01,8.235141399e+01,8.075464230e+00,8.291340647e+01,1.688517606e+01,2.402371166e+01,8.078719390e+01
1.162969799e+01,1.671057418e+01,2.141359463e+01,9.382833173e+01,3.993145398e+01,5.131352847e+01,4.960935043e+00,8.368615015e+01,2.327894685e+01,4.718664409e+01,8.434521316e+01,7.454382277e+01,1.593880559e+01,9.745624586e+01,4.511471329e+01,1.249446411e+01,5.727527377e+01,4.206022659e+01,8.124631880e+00,6.214239854e+01,4.724812231e+01,9.102046176e+00,6.654276685e+00,6.074138810e+01,7.967733738e+01,7.950618737e+01,9.236368819e-02,7.379848509e+01,9.929508376e+01,1.647302223e-01,2.154700680e+01,6.655845709e+01,4.192420443e+01,4.078767074e+01,2.089260396e+01,2.983300541e+01,5.093576343e+00,7.019109945e+00,7.359196211e+01,9.638345952e+01
9.441355711e+01,4.570394940e+01,2.719854936e+01,2.216412145e+01,5.953023392e+00,9.286405344e+00,5.489272196e+01,3.878070389e+01,9.051255654e+01,5.559890243e+01,6.753718884e+01,1.112398802e+01,4.811638237e+01,2.933137612e+01,3.973479812e+01,4.057471494e+01,3.944803890e+01,9.033730067e+00,6.404215581e-01,5.325167406e+01,9.745278863e+01,3.925356890e+01,1.676519263e+01,3.350350406e+00,6.680630837e+01,2.040449774e+01,8.468231261e+01,1.605014435e+01,4.557104581e+01,6.912006547e+01,4.007118745e+01,1.126071035e+01,1.313952311e+01,1.060524238e+01,2.461053741e+01,6.882384071e+01,1.756591200e+01,4.222840806e+01,5.845412910e+01,4.364951092e+01
4.222543578e+01,7.810787626e+01,2.483495206e+01,5.825812767e+01,9.620454845e+01,8.657281089e+01,3.371124215e+01,7.515100974e+01,7.349281914e+01,9.658133485e+00,3.250527595e+00,5.939215376e+01,7.627398816e+00,5.852543788e+01,9.418341541e+01,7.749484277e+00,5.030205186e+01,6.538464439e+01,2.292976413e+01,8.795514692e+01,6.614894130e+01,7.456552731e+01,2.934515266e+01,2.051404254e+01,9.003777802e+01,5.098713841e+01,4.837296142e+01,2.037922366e+01,2.573665993e+01,6.506322227e+01,9.133794959e+01,6.134469465e+01,9.760587556e+01,1.338388664e+01,3.926548402e+00,6.584314591e+01,8.996257187e+01,1.256498925e+01,7.727884558e+01,5.902254081e+01
8.326960822e+00,3.807499330e+01,1.060697283e+01,4.873529438e+01,1.946168939e+01,3.969042648e+01,9.863558640e+01,6.983401200e+01,3.859631446e+01,1.957637894e+01,8.228665161e+00,6.914934497e+01,3.382562395e+01,9.133771809e+01,5.914841015e+01,3.414034940e+01,7.843840343e+01,2.993576027e+01,6.396404353e+01,5.653443602e+01,9.043922041e+01,3.245276102e+01,1.514553520e+01,7.489193028e+01,3.168039698e+01,6.071826845e+01,9.481164748e+01,6.964702146e+01,8.428366782e+01,2.882202210e+01,7.111506818e+01,6.309553124e+01,8.129947782e+01,7.116606352e+00,3.433858105e+00,8.484508308e+01,4.573051343e+01,7.850121297e+01,9.363590071e+00,9.785947761e+01
8.824611991e+01,2.170320378e+01,7.525790613e+01,8.571512112e+01,8.103762527e+01,3.558641589e+01,3.332448654e+01,8.623438472e+01,8.604039491e+01,2.865183629e+01,1.879815275e+01,3.554951053e+01,3.021300526e+01,1.947736774e+01,8.337478392e+01,2.509323680e+01,9.831475129e+01,3.310833240e+01,5.924673265e+00,2.823481816e+01,7.576507270e+01,6.301843452e+01,7.411182218e+01,2.814689830e+01,3.777455663e+01,1.252871580e+01,2.046207899e+01,5.370902645e+01,3.856799887e+01,7.656476532e+01,8.227404464e+01,6.831444124e+01,1.054373268e+01,2.534869213e+01,7.041518832e+01,4.359432768e+01,2.149846158e+01,9.646319816e+01,6.868518555e-01,3.821743353e+01
5.061889593e+01,1.289565069e+01,5.229530246e+01,5.527677902e+00,2.517721614e+01,5.626537753e+01,1.005503348e+01,4.085633122e+01,9.126469648e+01,5.671485860e+01,7.185064757e+01,3.238581068e+01,2.001069984e+01,6.838533111e+01,6.054856280e+00,9.695561375e+01,5.364598782e+01,2.454481996e+01,5.682240961e+01,3.568039301e+01,7.448556609e+01,7.585463907e+01,7.083576336e+01,5.142863237e+01,2.783452796e+01,6.175321893e+01,5.602086969e+01,9.150745228e+01,5.887790848e+01,3.669258452e-01,7.744209484e+01,5.077167731e+01,2.445144050e+01,9.215868362e+01,1.913854257e+01,6.460483404e+00,9.541655510e+00,5.205153702e+01,9.478164512e+01,8.948915593e+01
9.867091587e+01,6.499137690e+01,8.703680986e+01,5.736683405e+01,8.057776007e+01,7.406089231e+00,1.789209347e+01,1.991679861e+01,7.644668121e+01,3.784670454e+01,3.088940227e+00,6.295589129e+01,6.220900048e+01,3.683589706e+00,3.572204531e+01,1.929555717e+01,3.336451939e+01,7.999576247e+01,6.867268692e+01,1.006745596e+01,7.380642416e+01,3.939713987e+00,7.012705459e+01,9.129368718e+01,2.635515611e+01,5.541829442e+01,1.845672403e+01,8.742297694e+01,9.892052528e+01,6.702598130e+01,1.839003273e+01,3.208212769e+00,2.272246076e+01,6.035945417e+01,1.433687385e+01,6.209294972e+01,3.543294157e+01,9.771322236e+01,4.914745692e+01,3.124213207e+01
7.553723272e+01,1.207839035e+00,2.908313819e+01,8.733642613e+01,5.076988625e+01,2.697463492e+01,8.240014787e+01,6.767633171e+01,5.406972488e+00,6.799953931e+00,7.308418362e+00,1.220828329e+01,5.310779060e+01,1.484479705e+01,1.688785493e+01,7.555994788e+01,1.944092887e+01,2.830595432e+01,5.258222373e+01,2.662805531e+01,6.638857560e+01,6.673765268e+01,4.991225787e+01,3.065018828e+01,2.967214317e+01,3.233025925e+01,2.084571300e+01,8.391763353e+01,6.071537390e+01,4.021618847e+01,8.735187853e+01,3.114783527e+01,8.827554786e+01,5.200347165e+01,7.925950849e+01,7.160815985e+00,4.758784344e+00,2.576772344e+01,6.392549483e+01,3.453602623e+01
9.519123155e+01,6.976001541e+01,9.309150646e+01,4.036014598e+01,8.241321695e+01,3.778464102e+01,6.013637137e+01,9.885933132e+01,2.702865630e+01,9.643356204e+01,5.756710780e+01,3.011176362e+01,9.695570841e+01,3.253434551e+01,3.299420777e+01,6.048989620e+01,9.102520919e+01,3.881495798e+01,9.699146933e+01,6.487375756e+01,4.321835974e+00,1.347512711e+01,2.145691491e+00,6.979348252e+01,1.721961408e+01,7.605018411e+01,9.543346854e+01,3.757668873e+01,4.645931134e+01,4.141194660e+01,5.021343907e+01,8.609126378e+01,9.746234860e+01,3.564192492e+01,7.777408257e+01,5.653845691e-02,4.901795387e+00,6.393922540e+01,7.995997151e+01,8.971400317e+01
1.888338452e+01,3.785684071e+01,2.625280531e+01,7.698357006e+01,2.718936321e+01,5.912826739e+00,8.606278469e+00,8.645539345e+01,8.797597676e+01,7.066899463e+01,6.411651066e+01,3.815473791e+01,3.056806094e+00,1.838930062e+01,2.913597211e+01,1.699173078e+01,2.831232834e+01,2.488426817e+01,1.440131609e+01,3.408293611e+01,2.303896601e+01,9.036297034e+01,6.120034118e+01,3.295144819e+01,7.303613957e+01,5.057818561e+01,2.206059711e+01,1.376890253e+01,6.642220299e+01,8.647980135e+01,9.983624783e+01,7.099401713e+00,5.717733010e+00,4.663568622e+01,1.206068146e+01,7.153915932e+01,8.106505691e+01,5.158446951e+01,6.177068896e+01,3.403926863e+01
8.362025268e+01,6.105121891e+01,1.616993259e+01,2.373273733e+01,2.618237631e+01,5.655820656e+01,2.397771291e+00,2.590785153e+01,8.953547714e+01,7.377132681e+01,3.419164155e+01,7.217691840e+01,5.862183664e+01,5.870536919e+01,6.600165863e+01,7.758113563e+01,5.167551829e+01,6.458269400e+00,8.441468542e+00,7.102668436e+01,2.728269295e+01,3.394813562e+00,1.882413054e+01,7.218116092e+01,5.156066958e+01,3.095315928e+01,4.853065712e+01,9.834256751e+01,8.350206306e+00,7.801214988e+01,3.589624980e+00,7.401538980e+01,2.360195777e+00,1.176972952e+01,4.469296864e+01,9.971846794e+01,3.150018589e+01,2.483762556e+01,4.252056226e+01,4.117571041e+01
5.007066761e+01,7.342562446e+01,5.612035751e+01,3.574418767e+01,2.755379747e+01,5.339945372e+01,7.381418037e+01,5.452025532e+01,1.879877119e+01,8.145029815e+01,5.081055930e+01,8.531577603e+01,9.159539364e+01,9.082975977e+01,6.800287204e+01,4.543704605e+01,7.182033718e+01,1.073213186e+01,2.197266119e+01,8.782495040e+01,6.113139986e+01,4.976807499e+01,5.246251766e+01,4.121963345e+01,3.151479077e+01,2.250147506e+01,6.008317493e+01,7.662216846e+01,9.246874082e+01,9.383417542e+01,8.752855212e+01,9.412624206e+00,3.337431484e+01,4.197858166e+01,7.032131144e+01,5.542846427e+01,4.667181886e+01,6.174097958e+01,3.974423693e+01,6.128500684e+00
6.904356707e+01,7.848958125e+00,9.338483620e+01,4.424486532e+01,6.656265500e+01,8.303540924e+01,8.983063470e+01,7.715409025e+01,7.811503154e+01,8.587077783e+01,5.207527844e+00,6.409679554e+01,6.062648129e+01,7.495650954e+01,4.106996466e+01,2.109088289e+01,2.442262635e+01,6.274130778e+01,9.428163423e+01,2.771920786e+00,5.820593039e+00,2.533002496e+01,8.396543523e+01,4.369658903e+01,2.090144126e+01,8.269719856e+01,5.592504486e+01,1.718669669e+01,3.951847836e+01,1.356779581e+01,9.560577998e+01,5.323112982e+01,5.699959462e+01,5.547579857e+01,8.895853350e+01,8.666987197e+01,1.975587331e+01,5.058730275e+01,7.523380267e-02,4.256537389e+01
7.908632746e+01,9.831442518e+01,9.056297486e+01,3.169202433e+01,5.049324126e-01,7.898614002e+01,1.524916628e+00,6.971272546e+01,3.167684572e+01,6.249151334e+01,2.754609920e+01,9.145738406e+01,6.436127795e+01,9.218536569e+01,5.073313947e+01,8.117695984e+01,2.237400694e+01,3.074947638e+01,3.178695212e+00,3.901232286e+01,9.623716551e+00,6.184423351e+01,2.309458784e+01,9.929368665e+01,9.433550056e+01,8.831548042e+01,2.079330276e+01,5.232018318e+01,2.668782235e+01,7.591951648e+01,1.568803304e+01,7.765324281e+01,2.955884267e+01,7.652925913e+01,8.939022014e+01,9.312334450e+01,7.494514814e+01,1.147356946e+01,1.318762847e+01,7.411374740e+00
7.720678561e+01,8.842665428e+01,3.051519340e+01,5.109086417e+01,4.073535570e+01,7.674182009e+01,9.536236036e+01,4.957345088e+01,6.790426790e+01,8.512282939e+01,3.986782762e+00,7.248389385e+01,6.420542821e+01,8.602051103e+01,4.860345859e+01,5.416562476e+01,2.797020469e+01,7.788437025e+01,8.751164901e-01,3.522810395e+01,8.440183693e+01,9.977142727e+01,7.372213463e+01,1.529732636e+01,1.991850152e+00,5.453237835e+01,2.940214968e+01,6.879565180e+01,5.054595926e+01,8.968064272e+01,5.533405451e+01,9.801972226e+01,6.298711559e+01,2.438900867e+01,9.168477909e+01,7.349107216e+01,4.408746226e+01,1.305651529e+01,7.653768640e+01,2.004833743e+01
7.271812428e+01,5.225984702e+01,9.218233235e+01,6.260793024e+01,2.912734458e+01,8.327379462e+01,8.551807229e+01,2.428671225e+01,4.953012398e+01,8.501561245e+01,7.596658491e+01,9.473320697e+00,2.861013620e+01,1.872111037e+01,4.138159642e+01,6.654763029e+01,3.747002548e+01,4.463621766e+01,5.925264560e+01,8.588033660e+01,1.945992255e+01,2.386873606e+01,5.783669909e+01,8.663803431e+01,3.949517156e+01,9.796438033e+01,7.216009238e+01,9.050506281e+01,7.572908369e+01,6.985357074e+01,3.536207334e+01,1.942498251e+01,7.609714344e+01,5.538142376e+01,7.071481275e+01,3.457453558e+01,9.030119800e+01,6.951435507e+01,1.514707359e+01,3.696480558e+01
8.594209425e+01,4.898451859e+01,4.600138548e+01,4.194517909e+01,2.210801664e-01,6.722259917e+01,3.760053554e+00,5.525830612e+01,8.309179737e+01,1.224352296e+01,5.103911892e+01,9.390069687e+01,6.285669897e+01,7.572360044e+01,6.595745945e+01,1.805944946e+01,5.533323558e+01,7.409438169e+01,9.779003596e+01,5.719709524e-01,9.890650715e+01,1.833063036e+01,3.591919876e+01,3.611680692e+01,7.236318442e+00,3.902100164e+01,8.795120057e+01,5.606884762e+01,3.912190823e+01,7.774483779e+01,7.253402257e+01,8.355839524e+01,2.630613637e+01,3.014619304e+01,1.561668353e+01,2.803739060e+00,2.471711450e+01,3.268943186e+01,9.262306302e+01,8.008341264e+01
5.898822540e+01,1.164510569e+01,5.346003502e+01,3.082503087e+00,1.519534710e+01,7.057263504e+01,6.211590816e+01,9.021125906e+01,3.959571260e+01,3.950894401e+01,1.236769857e+01,7.342720846e+00,5.543984463e+01,4.050621822e+01,5.473273126e+00,5.333429528e+01,5.510428265e+01,3.154902216e+01,8.738693651e+01,3.376355253e+01,5.457306890e+01,6.944594702e+01,5.404864588e+01,6.371081840e+01,6.418199905e+01,3.243398594e+01,7.334072517e+01,6.935615319e+01,4.435402006e+01,5.274253657e+00,1.205902155e+01,8.995490607e+01,3.665499111e+01,1.469508247e+01,8.397416020e+01,2.047915538e+01,5.017412628e+01,9.530546675e+01,3.958708249e+01,3.599493728e+01
5.255485784e+01,6.933096087e+01,2.445332085e+01,3.754918171e+01,5.557762903e+01,7.210623289e+01,9.111027304e+01,9.137750643e+01,4.946670694e+01,6.868568140e+01,8.738288957e+01,6.753785506e+01,6.272144451e+01,2.393355267e+01,3.146655303e+01,2.252939502e+01,2.161352689e+01,7.368732811e+01,4.140029957e+00,5.706132782e+01,6.969223941e+01,1.166493713e+01,2.941966166e+01,1.535312882e+01,8.417377027e+01,2.529655235e+01,4.605905123e+01,9.867875193e+01,7.038151662e+01,3.491412487e+01,8.510591050e+01,8.693949910e+01,3.953785070e+01,9.366660700e+01,7.766004724e+01,4.520427347e+01,8.338008203e+01,9.008933175e+01,9.258188933e+01,3.730457423e+01
8.133510186e+01,9.670180059e+01,7.163222059e+01,9.292080130e+01,3.238238669e+01,6.404922118e+01,8.007079347e+01,7.962960882e+01,9.189810181e+01,4.334219343e+01,8.806171864e+01,4.702759915e+00,8.348713870e+01,2.799906684e+01,1.012012452e+01,3.192548243e+01,6.612825290e+01,5.072663453e+01,3.889315407e+01,5.717560926e+01,5.289315714e+01,1.901318304e+01,1.299016265e+01,3.578761937e+01,4.539372509e+01,9.419738823e+01,1.156951885e+01,2.053887560e+01,1.091605628e+01,4.337034099e+01,9.004926534e+00,2.459485540e+01,5.536334273e+01,4.788332817e+01,7.155248411e+01,1.221422773e+01,1.264340776e+01,3.020749481e+01,3.291468606e+01,3.687938127e+01
6.666428752e+01,9.660244079e+00,3.705215025e+01,3.720241803e+01,3.695606459e+01,4.616372661e+01,7.570383191e+01,4.295083016e+01,7.558987204e+01,8.762069038e+01,5.746205658e+01,7.512315762e+01,1.536529703e+01,6.736004980e+01,1.210066299e+01,9.221067248e+01,5.734082222e+00,7.113405171e+01,5.880605108e+01,9.711704665e+01,4.568224700e+01,9.806803833e+01,4.810653288e+01,5.972784103e+01,7.632289783e+01,7.219581886e+01,4.047299505e+01,5.612839831e+01,5.370195810e+01,9.980778581e+00,8.858522598e+01,9.379309554e+01,9.018353768e+01,9.590978722e+01,2.309785773e+01,5.775833268e+00,9.009285957e+01,6.589772407e+01,2.395686072e+01,7.489005600e+01
4.182552480e+01,6.994747324e+01,1.038325586e+01,9.580823776e+01,4.122936953e+01,8.713121181e+01,8.482504600e+01,2.840862454e+01,2.579194800e+01,2.707240278e+01,8.509446097e+01,4.356534290e+00,4.809350853e+00,5.132059125e+01,2.651238079e+01,4.851291205e+01,6.214297188e+01,6.180118134e+01,2.512988616e+01,9.522394650e+01,5.337141929e+01,9.783184996e+01,4.680936890e+01,3.971516868e+01,5.126641202e+01,2.361564990e+01,4.442248558e+01,4.300006440e+01,5.563367456e+01,1.855003011e+01,8.417760681e+01,7.104998133e+00,8.028004483e+01,3.789475011e+01,2.522492607e+01,7.769592918e+01,2.092956421e+01,8.635277050e+01,1.424961105e+01,1.426134924e+01
2.748224161e+01,2.210103917e+01,3.143686348e+01,1.947764113e+01,9.672618158e+01,8.829517218e+01,6.697239729e+01,6.459504864e+01,4.028406466e+01,7.439100713e+00,4.795786052e+01,2.166304460e+01,7.446038496e+01,2.127022918e+01,8.542875598e+01,6.705198199e-01,8.574405399e+01,3.544560333e+01,6.926531399e+01,1.911011533e+01,6.461585803e+00,7.965962801e+01,9.574789108e+01,3.823173072e+01,1.177116147e+01,4.113288189e+01,5.580383677e+01,6.596165005e+00,4.062216140e+00,5.659984051e+01,3.608567660e+01,2.930307011e-01,7.031282646e+01,9.020307972e+01,6.690082872e+01,9.089811765e+00,4.800534165e+01,9.420469930e+01,2.967701037e+01,3.217873578e+01
3.075491124e+01,8.185517921e+01,1.334042446e+01,1.437778040e+01,3.217712520e+01,9.633620247e+01,4.838351978e+01,1.800121880e+01,9.659104005e+00,7.312385819e+01,3.194872186e+01,4.945677160e+01,4.758118947e+01,9.435592207e+01,7.124375014e+00,7.900612007e+01,6.000935485e+01,2.270840311e+01,2.208769303e+01,3.501058257e+01,1.719353719e+01,9.091571187e+00,7.900453498e+01,6.157306033e+01,3.063942235e+01,6.714943563e+01,5.140095580e+01,3.502751492e+01,7.832566475e+00,5.865432192e+01,1.156140850e+00,5.524198864e+01,8.016269196e+01,7.922606829e+01,6.483610334e+01,4.223744581e+01,7.194566743e+01,4.810491942e+01,4.883178373e+00,6.787312528e+01
4.725897553e+01,4.720445674e+01,5.805674773e+01,7.223135488e+01,2.370553283e+01,3.850994593e+01,7.492993055e+01,9.217662497e+01,1.528556875e+01,4.121042037e+01,5.065614013e+01,5.714212823e+01,7.414886680e+01,1.436156280e+01,2.171786945e+01,3.939236763e+01,5.330034714e+01,4.129828255e+01,7.087254646e+01,9.638277512e+01,6.419003868e+01,2.909371366e+01,3.569691130e+01,8.556731816e+01,9.362757472e+01,5.697371124e+01,2.014171543e+01,8.000134829e+01,4.122716947e+01,7.329177375e+01,8.840833274e+01,5.450012347e+00,9.151009952e+01,2.133351417e+01,7.697047021e+01,5.187344376e+01,9.463799573e+01,9.082186415e+01,7.184541716e+01,1.143638420e+01
4.007315135e+01,1.956905373e+01,4.075610742e+01,8.807437188e+01,7.636602686e+00,4.898327608e+01,5.873013816e+01,3.072117861e+01,8.260151833e+01,2.449155273e+01,7.325619365e+01,9.844586326e+00,1.890242672e+01,8.588448212e+01,6.678902347e+01,9.881925361e+01,6.049020853e+01,5.194948931e+01,3.228996907e+01,6.096790745e+01,9.477354629e+01,7.169838749e+01,7.141162008e+01,2.489053580e+01,9.886388070e+01,5.390330269e+01,9.943049201e+01,1.962974378e+01,9.834232138e+01,3.234622563e+01,9.514740399e+01,2.700151786e+01,6.872486245e+01,7.186273970e+01,2.040688278e+01,9.691030472e+01,3.955771817e+01,9.363677061e+01,5.816118163e+01,3.675612865e+01
5.449949287e+01,7.650291102e+01,9.460375518e+01,4.706504124e+01,2.153762118e+01,7.472511421e+01,2.697219907e+01,8.677239037e+01,6.914307510e+01,6.621787755e+01,8.588569103e+00,4.132867659e+01,4.201231116e+00,6.849042348e+01,1.975012179e+01,1.046040846e+01,1.313347823e+01,1.061190586e+01,2.874639008e+01,3.388267896e+01,7.187679316e+01,1.812587023e+01,5.543484593e+01,4.093330083e+01,5.110059116e+01,7.510830092e+01,2.850070388e+01,7.356831181e+01,7.286646836e+01,5.147005046e+01,3.548780143e+01,8.914665724e+01,2.011435199e+01,9.695773467e+01,9.249903234e+01,3.650356541e+01,2.702070112e+01,4.297754299e+01,5.128700145e+01,1.128078976e+01
