v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86
5.897773809e+01,3.387582197e+01,4.316166437e+01,7.083565705e+01,9.626010266e+01,6.155299482e+01,5.991445532e+01,9.051865742e+01,7.792369506e+01,9.038764527e+00,1.707418797e+01,8.002539874e+01,5.638269305e+01,3.199139108e+01,1.407467630e+01,6.941531527e+01,9.191768645e+00,4.246543464e+01,8.819791790e+01,6.361814116e+01,6.026642896e+01,4.094652700e+01,6.631354535e+01,4.502457475e+01,7.491182454e+01,2.453129041e+01,2.884368151e+01,5.711157535e+01,1.497549549e+01,8.622678377e+01,9.091282053e+01,3.743479119e+01,2.316664810e+00,6.073152243e+00,5.529570629e+01,9.452960189e+01,3.942680894e+01,9.532079842e+01,3.845824109e+01,2.067531779e+01,7.763748067e+01,2.011674539e+01,4.784478828e+01,4.238958629e+01,4.731695656e+01,3.122631434e+01,2.993042641e+00,9.808472878e+00,2.807917361e+01,6.534758823e+01,6.971585714e+01,5.525075093e+01,2.476101345e+01,4.275969011e+00,4.608006100e+00,6.007094577e+00,5.461320001e+01,9.679699063e+01,2.762076575e+00,5.899422142e+00,1.027035953e+01,3.702527272e+01,3.107023512e+00,6.312298266e+01,6.961921457e+00,1.309669243e+01,7.610226469e+01,5.400854176e+01,4.543481978e+01,4.665899311e+00,9.438105224e+01,8.030298827e+01,2.059373517e+01,1.825112962e+00,3.093354357e+01,7.312937294e+01,7.072243137e+01,6.382612815e+01,9.034913716e+01,9.892485600e+01,2.689473610e+01,9.151462077e+01,2.382726966e+01,7.207779159e+01,4.234008586e+01,9.712720202e+01
9.368637715e+01,8.206929095e+01,5.677595835e+01,3.639966065e+01,6.186017163e-01,3.619292730e+01,2.414773177e+01,7.741082583e+01,6.693560447e+01,3.950174368e+01,5.065063954e+01,8.601588499e-01,6.008471328e+01,7.842264616e+01,3.989882193e+01,9.230788065e+01,1.125889357e+01,2.159011044e-01,7.216662229e+01,5.695288064e+01,5.926766119e+01,6.693871186e+01,3.060289376e+01,2.936923464e+01,9.810960025e+01,5.193734050e+01,2.750303540e+01,4.424939899e+01,1.888395609e+01,8.463926944e+01,9.279826497e+01,5.859929229e+01,8.064691259e+00,3.541384256e-02,9.447513633e+00,2.629727758e+01,8.614283765e+00,5.967390789e+01,3.587205667e+00,9.680425891e+01,7.841642929e+01,9.636401275e+01,9.524623587e+01,9.661154773e+01,1.576591724e+01,8.146480935e+01,1.630528844e+00,5.159618824e+01,8.283118232e+01,4.023207698e+01,9.947293093e+01,8.280656322e+01,4.648970004e+01,6.254718122e+01,1.163932561e+01,4.113703477e+01,9.674772528e+01,2.133100283e+01,4.278479506e+01,9.659386437e+01,8.691441514e+01,7.391848997e+01,4.979226411e+01,1.470136610e+01,6.776763913e+01,4.742822066e+01,6.282882622e+01,7.356910575e+01,6.238458233e+01,1.567538348e+01,3.449395353e+01,1.729532169e+01,3.956620068e+01,1.504644742e+01,8.148288989e+01,8.886554284e+01,5.335819898e+01,9.704037403e+01,5.165308932e+01,5.642559319e+01,1.298858477e+01,5.406313657e+01,8.123328447e+01,5.971931198e+01,9.314962856e+00,3.483173430e+00
9.963400036e+01,5.439767806e+01,4.937608766e+01,1.255517296e+01,3.241693344e+01,3.479132627e+01,4.224560646e+01,2.625569051e+01,2.383060850e+01,9.869916405e+01,3.784529260e+01,7.114628876e+01,9.179932292e+01,5.660092000e+01,7.790534102e+01,8.937736343e+01,2.333301625e+01,5.792281697e+01,8.255892692e+01,6.959717991e+00,4.184783915e+01,8.168874745e+01,8.099138139e+01,3.087050470e+01,2.778528169e+01,5.090055823e+01,1.499469981e+01,2.121389562e+01,8.639512826e+01,5.826174522e+01,3.818086663e-02,3.856823215e+01,9.191111356e+00,5.195195724e+01,9.053714919e+01,7.775039020e+00,9.566567578e+01,8.469732825e+01,8.403452597e+01,5.090568674e+01,1.577882778e+01,3.748526038e+01,5.866914213e+01,8.426514506e+01,6.416927011e+01,9.563708069e+01,4.762272544e+01,9.694712716e+01,5.574502372e+01,3.976811769e+01,1.236377392e+01,8.807131643e+01,7.998295229e+01,7.928252505e+01,1.893514050e+01,8.677025153e+01,3.841525380e+01,3.175780435e+01,6.503473791e+01,7.426937258e+01,8.349453665e+01,3.915659256e+01,4.383078557e+01,6.493924970e+01,2.321519424e+01,5.705609073e+01,5.758254756e+01,8.167518394e+01,6.644235318e+01,1.373713792e+01,6.155060620e+01,1.933001957e+01,3.297119838e+00,2.621036104e+01,1.398449871e+01,9.337069313e+01,7.566890289e+01,4.493081913e+01,2.989209685e+01,8.416842539e+01,1.515605864e+01,7.822049649e+01,1.303397341e+01,3.325676678e+01,9.395883421e+01,5.932255383e+01
3.537737889e+01,3.659578614e+00,7.639852023e+01,7.702595787e+01,6.489503293e+01,6.398591055e+01,3.651694498e+01,8.136723416e+01,6.901470253e+01,3.009295960e+01,9.253825987e+01,3.895696435e+01,3.716116037e+01,5.726770831e+01,5.851491850e+01,8.767640578e+01,1.318482177e+00,8.872317886e+01,2.072168318e+01,9.810792436e+01,3.648251330e+01,3.634510103e+01,5.936256889e+01,3.038756276e+01,5.870884257e+01,7.074958463e+01,2.615883374e-02,5.926747518e+01,5.473822306e+01,7.407242934e+01,7.411895352e+01,8.778752918e+01,1.087000413e+01,1.073518226e+01,2.552405374e+01,8.852759090e+01,2.667682812e+01,5.482411801e+01,5.833487538e+01,5.227961830e+01,8.413902742e+01,7.819668594e+01,4.938381765e+01,8.262595896e+00,8.806826578e+00,6.948695025e+01,9.885271586e+01,5.073553649e+01,5.410612984e+00,1.421526585e+01,8.142935111e+01,3.452565829e+01,1.321580543e+01,4.456035262e+01,1.574016431e+00,5.546030375e+01,2.067955575e+01,7.422343001e+01,8.969898022e+01,2.784640187e+01,3.168104045e+01,4.630674079e+01,9.304865758e+01,3.460092511e+01,5.867576839e+01,9.985940790e+01,2.268337838e+00,3.335225256e+01,6.065599268e+01,5.478053364e+01,5.846428102e+01,7.556876655e+01,1.750441591e+01,5.330060524e+00,9.060589321e+01,8.399918768e+01,8.003303778e+00,3.923834191e+01,6.992774815e+01,4.629188881e+01,9.241822952e+01,8.365235227e+01,5.207064985e+01,1.974352444e+01,8.665893675e+01,2.407690986e+01
6.395462425e+01,5.610990647e+01,2.291049618e+01,7.326721770e+01,1.424705047e+01,5.351679474e+01,6.224247257e+01,9.728626608e+01,9.674186531e+01,7.314567647e+01,4.371009868e+01,1.304719440e+01,7.139128362e+01,9.413198197e+01,7.079558265e+01,6.806131080e+00,7.575942019e+01,8.997046027e+01,1.878455347e+01,1.513444253e+01,2.886942898e+01,7.242319552e+01,1.474035014e+01,1.867184672e+01,8.806183523e+01,7.564086790e+01,8.709679140e+01,4.926225343e+01,7.733409109e+01,8.756644692e+01,7.080263158e+01,6.123844066e+01,3.765370653e+01,9.314986031e+01,7.701530464e+01,5.197742736e+01,9.493971757e+01,4.350347212e+01,6.372049095e+01,5.426338739e+01,5.067166990e+01,2.428925025e+01,4.241604228e+01,6.688309138e+01,4.947663744e+01,1.435198765e+01,2.100355315e+01,9.277256598e+01,2.608898562e+01,2.314546990e+01,6.542846583e+01,6.388444114e+01,8.270088709e+01,3.988112153e+01,5.988034872e+01,6.522835934e+01,7.754235598e+01,5.792661470e+01,7.228308024e+01,6.284448672e+01,6.993697888e+01,8.560469088e+01,1.833584507e+01,6.869676226e+00,5.209412179e+01,1.415737800e+01,3.522766153e+01,6.068642734e+01,5.618528748e+01,7.890257308e+01,1.099124884e+01,4.543032535e+01,9.505604249e+00,7.658345433e+00,7.554437754e+01,8.587228585e+01,3.538101723e+00,9.233139268e+01,5.954643792e+01,1.307714068e+01,1.806920651e+01,5.350814662e+01,8.832295290e+00,8.458121012e+01,6.730220253e+01,7.023598650e+01
3.855681707e+01,1.037149031e+00,4.826382713e+01,2.475435478e+01,1.342176089e+01,5.535820138e+01,3.045700424e+01,9.606197059e+01,5.098964512e+01,8.049642972e+01,5.139291797e+01,8.130149244e+01,4.175289322e+01,6.658179215e+01,9.879571246e+01,8.628429039e+01,8.694570837e+01,9.122506358e+01,7.387559079e+01,5.545964159e+01,2.900709877e+01,6.541759840e+01,4.251842861e+01,5.211517689e+01,4.420684840e+01,1.741840769e+01,2.320119738e+01,8.863276650e+01,5.764888636e+01,2.335320815e+01,8.316327117e+01,6.344105365e+01,2.270201544e+01,7.736393281e+01,1.478562114e+01,4.737990825e+01,9.695006807e+01,8.682235045e+01,9.533744460e+01,9.264806677e+01,5.576033972e+01,4.343086732e+01,4.488140171e+00,9.415804106e+01,2.873036369e+01,2.882157690e+01,3.686952239e+01,9.146198878e+01,1.450638766e+01,8.302838143e+01,1.894275741e+01,4.174309245e+01,8.397835121e+01,1.467495958e+01,8.466450908e+01,8.552315255e+01,4.448336821e+01,3.606880536e+01,5.517003674e+01,5.196944051e+01,4.884801915e+01,5.847820081e+01,6.684611906e+01,4.341104587e+01,6.534775141e+01,8.282356607e+01,5.529113480e+00,2.318446322e+01,7.040342542e+01,4.971884965e+01,8.619298820e+01,7.818518112e+01,3.650670483e+01,7.866440298e+01,2.903557799e+01,8.729634657e+01,3.481142652e+01,6.350581532e+01,8.726002483e+01,3.461678618e+01,5.954872081e-02,2.389286147e+01,2.097923239e+01,6.239053996e+01,7.004325245e+01,1.067965268e+01
7.449079928e+01,9.775253569e+01,5.058195002e+01,4.689563235e+01,2.521994382e+01,4.554337126e+01,1.840011749e+01,6.078938105e+01,2.872963404e+01,4.015387543e+01,8.542966910e+01,1.077444749e+01,9.605566961e+00,1.492394054e+01,6.848157435e+01,3.726651582e+01,3.454011050e+01,7.235368632e+01,1.413700205e+01,8.834880184e+00,5.606481196e+01,6.515927414e+01,2.461384549e+01,7.043954301e+01,9.028670744e+01,6.388030186e+01,8.762458572e+00,1.563307615e+01,1.634305792e+01,8.234028563e+01,7.546800195e+00,2.093739564e+01,6.838856331e+01,6.765012082e+01,7.403131631e+01,8.132992816e+01,4.061093245e+01,1.279524302e+01,8.843596763e+01,3.536459744e+00,5.746394349e+01,8.749628861e+01,1.966227398e+00,1.113974089e+01,1.238857391e+01,3.216058105e+00,5.362412453e+01,6.389967763e+01,6.999949025e+01,9.361448417e+01,6.282841559e+01,5.119636176e+01,2.854061612e+01,5.933083710e+01,7.820779564e+01,9.821585313e+01,4.873490879e+01,8.703279103e+01,2.610262186e+01,3.929059392e+01,4.669891590e+01,5.233546606e+01,9.791541059e+01,7.255034625e+01,2.679356408e+00,2.178917317e+01,6.058482631e+01,7.045481278e+01,7.387132457e+00,5.682141137e+01,6.442283163e+01,6.453689610e+00,1.089655998e+01,2.457961511e+01,2.321568251e+01,8.567599917e+01,1.748900393e+01,8.095902434e+01,2.188117958e+01,7.105633527e+01,9.820878283e+01,9.818899165e+01,8.970135076e+01,1.953302635e+01,8.935993317e+01,2.664471330e+01
6.108544610e+01,3.874298675e+01,3.938760937e+01,6.132006369e+01,5.036112532e+01,3.221917139e+01,1.472497280e+01,4.084474905e+01,7.554058763e+01,5.112283671e+01,3.937506059e+01,1.772098834e+01,6.322870617e+01,6.949593700e+01,3.283764117e+01,8.722826133e+01,4.424486523e+01,6.408169888e+00,2.490474476e+01,1.184638356e+01,6.555622163e+01,4.502516285e+01,5.352289420e+01,6.867707352e+01,3.059187868e+01,9.426547941e+01,1.805725628e+01,8.789468794e+01,6.413002898e+01,7.333111809e+01,3.881190823e+01,4.964253203e+01,3.157633810e+01,8.838413670e+01,9.729941908e+01,4.015518131e+00,5.355758066e+01,6.028784808e+01,5.062063929e+01,3.604268288e+01,7.282812520e+01,3.474248584e+01,6.750899932e+01,7.597325943e+01,5.580185417e+01,5.085533329e+01,3.650297345e+01,8.734249443e+01,4.157254682e+01,7.275633277e+01,7.552772496e+01,7.109774492e+00,6.563179261e+01,9.793340839e+01,6.366705870e+01,3.705055364e-01,7.216153192e+01,8.859410479e+01,1.036062582e+01,6.046392147e+01,9.818838859e+01,8.251297785e+01,6.699516190e+01,8.544016591e+01,6.946063916e+01,2.047463936e+01,8.190856511e-02,6.454144312e+01,6.740436591e+01,9.036042704e+01,3.618210696e+01,1.219625571e+01,4.092946561e+00,7.948677878e+01,2.857628627e+01,8.938827130e+01,7.166994713e+01,2.309371361e+01,6.085255136e+01,1.601853875e+01,1.933927210e+01,7.988057571e+01,4.471519620e+01,5.419691535e+00,4.403927426e+01,9.356472180e+01
3.900905846e+01,1.019735681e+01,4.992794029e+01,5.795623769e+01,8.973456382e+01,4.488550979e+01,8.096326198e+01,8.359754246e+01,3.846486188e+01,3.589124790e+01,8.328676121e+01,4.480328793e+01,2.858862651e+01,9.026910254e+01,3.195771828e+01,3.424153025e+01,1.990209966e+01,1.793213039e+01,7.644879359e+01,3.856299551e+01,7.072151380e+01,6.080745094e+01,3.151290278e+00,4.393969585e+01,2.075267337e+01,7.258805730e+01,2.982185258e+01,5.615337541e+01,3.626077070e+01,9.624223415e+01,6.958403114e+01,7.134851905e+01,3.808424819e+01,3.532639951e+01,1.619057609e+01,4.721566485e+01,9.675977372e+01,3.598905529e+01,6.029180836e+01,7.834839887e+01,6.904985751e+01,4.356847456e+01,2.085988228e+01,7.009049358e+01,6.594588884e+01,4.386918490e+01,7.340723432e+01,2.797408193e+01,8.252836152e+01,5.831361434e+01,6.750403303e+01,3.468826680e+01,9.553773768e+01,7.723202899e+01,8.730460004e+01,8.459092627e+01,6.044177849e+01,1.932483181e+01,4.518291685e+01,1.394062540e+01,3.869214704e+01,6.048908108e+01,2.940294145e+00,9.691549593e+01,7.482961343e+01,3.521078322e+01,7.138100487e+01,8.651418956e+01,1.803205668e+01,6.058709981e+01,5.077898145e+01,2.349642447e+01,1.354613087e+01,5.793512503e+01,9.979983618e+01,8.410307643e+01,3.020340591e+01,4.728037986e+00,3.499317526e+01,4.308012307e+01,2.785622763e+01,4.874049576e+01,3.914800591e+01,9.348497793e+01,1.951819344e+01,1.554513087e+01
9.381195709e+01,1.055174792e+01,9.047218747e+01,3.558316352e+01,3.981158029e+01,1.038483981e+01,8.184349431e+01,5.083088313e+01,2.913572113e+01,6.461647380e+01,9.140608167e+01,8.194700836e+01,1.534774456e+01,7.940958668e+01,1.123906702e+01,4.004170194e+01,3.667631339e+01,6.948569467e+01,1.509857920e+01,5.320401040e+01,3.525532484e+01,2.590909201e+01,5.362221520e+01,6.547141974e+01,6.287552613e+01,8.500182600e+01,1.504222037e+01,8.287972289e+00,8.833517481e+01,6.316795798e+01,4.359904055e+01,5.650338894e+01,9.895376865e+01,3.464841909e+01,6.063696412e+01,2.118180923e+01,6.044787962e+00,9.440044780e+01,6.554189530e+01,9.901676285e+01,9.440556094e+01,6.762865278e+01,4.841988103e+01,7.527190748e+01,5.107185941e+01,5.758879883e+01,8.020695209e+01,1.676200915e+01,9.408062843e+01,3.653567755e+01,2.608000941e+01,6.031735385e+01,7.818603231e+01,7.395333076e+01,7.388727942e+01,5.965877651e+01,2.551274486e+01,2.239483082e+01,1.394090300e+00,4.524474775e+01,8.927299055e+01,3.155245181e+01,4.605685326e+01,7.861294101e+00,7.002519404e+01,7.535326032e+01,8.912212418e+01,1.953625213e+01,4.883762203e+00,7.459777001e+00,6.305360662e+01,3.713103360e+00,9.707152008e+01,3.084509527e+01,3.663900948e+01,7.531686990e+01,5.619089033e+01,1.601688565e+01,3.476327313e+01,7.421846351e+01,4.362468507e+01,3.343153216e+01,3.841982645e+01,1.725059856e+01,8.124616113e+01,5.471776777e+00
5.054197879e+01,5.905724098e+01,1.682523210e+01,6.647958158e+01,9.842863530e+01,5.426612838e+01,7.610809808e+01,3.478016329e+01,8.842004683e+01,6.036372204e+01,4.248182143e+01,8.843638077e+01,8.974816610e+00,6.116896686e+01,1.479471713e+01,9.422491363e+01,8.778875124e+01,2.307062369e+01,3.305165367e+01,4.204959323e+01,6.272556631e+01,4.022558732e+01,3.489406940e+01,3.950267463e+01,5.469930537e+01,3.243446070e+01,4.953165107e+01,4.790213434e+01,9.796527092e+00,3.488026799e+01,1.456848143e+01,6.322891889e+01,1.748534342e+01,3.713759193e+01,6.232832649e+01,4.794226267e+01,2.171961387e+01,3.172564381e+01,3.817992929e+01,8.845215607e+01,3.041844453e+01,9.357194562e+01,6.565884333e+01,3.719094077e+01,8.661637632e+01,6.052300780e+01,5.768946869e+01,5.937364357e+01,2.635161616e+01,3.572070133e+01,4.855005268e+01,1.073518341e+01,7.044963267e+00,1.124436193e+01,7.817755414e+01,8.623673059e+01,1.652840956e+01,1.338106913e+01,1.694212978e+01,8.439512167e+01,7.192074925e+01,6.251544086e+01,4.950501607e+01,1.056658209e+01,3.186940786e+01,2.092608363e+01,5.484661558e+01,9.826903276e+01,2.128411889e+01,8.278049984e+01,5.972471858e+01,5.664764747e+01,8.308795537e+01,4.550453178e+01,6.702186783e+01,7.686039922e+01,9.541699711e+01,7.254704513e+01,7.426615235e+01,1.870689629e+01,2.564509903e+01,3.168694164e+00,9.436138395e+01,2.222852536e+01,2.493581152e+01,7.750091262e+01
9.330564504e+01,6.437367650e+01,7.699312108e+01,4.315195241e+01,7.965191384e+01,4.409316573e+01,2.100931346e+01,7.753572551e+01,3.807722238e+01,6.979827532e+01,5.252397457e+01,2.902849959e+01,2.117610317e+01,6.935662329e-02,5.214006332e+01,9.207534441e+00,3.965284564e+01,6.173818857e+01,3.800844433e+00,2.126941637e+01,3.481438438e+01,8.515568470e+01,5.613221166e+01,2.165946847e+01,3.520773606e+01,6.712966263e+01,9.336103052e+01,2.078853419e+01,1.347693808e+01,6.769252972e+00,9.993525961e+01,2.432826788e+01,5.638604278e+01,4.995873377e+01,9.655683466e+01,5.652613259e+01,6.217454394e+01,1.773736980e+01,7.505497011e+00,8.359394272e+01,6.387594620e+01,3.572335727e+01,3.285529601e+01,7.119110578e+01,3.191971116e+01,7.920411617e+01,7.997542153e+01,7.866666600e+01,5.008865875e+01,6.921751131e+01,3.971916702e+00,1.055839720e+01,2.345694558e+01,2.250849334e+01,6.498380489e+01,9.459371839e+01,4.826901747e+01,2.246583986e+01,2.451550552e+01,4.913066650e+01,6.010453586e+01,3.810144449e+01,7.012187906e+01,8.603337336e+01,9.357205815e+01,5.354647495e+01,4.576951839e+01,7.596505463e+01,4.007616744e+01,1.413200370e+01,5.926087805e+01,7.381153130e+01,3.296834338e+01,3.615440194e+01,9.446902741e+01,5.268853604e+01,9.586503054e+01,6.109882030e+01,7.711519075e+01,7.706156938e+01,2.878225406e+01,9.185146166e+01,4.646483853e+01,4.033619855e+01,8.250604951e+01,2.440265467e+00
3.874025828e+01,6.782140477e+01,7.074573209e+00,5.684677384e+01,8.150303090e+01,4.523234723e+01,2.018861986e+01,7.965523918e+01,6.734446683e+01,4.424616565e+01,5.306578410e+01,3.211414808e+01,7.701914912e+01,1.732842143e+01,4.801334987e+01,3.601421743e+00,6.394353421e+01,3.843503362e+01,4.967327320e+01,8.746009835e+01,5.750092190e+01,9.114830206e+01,7.260940360e+01,6.643518528e+01,4.144867066e+01,8.100692705e+01,1.459181758e+01,8.653080049e+01,9.053559824e+01,5.079883325e+01,5.314249954e+01,8.339390166e+00,6.034561689e+01,2.087118380e+00,2.289272076e+01,3.918854714e+01,9.945842854e+01,2.990071213e+00,3.477912014e+01,5.084562244e+01,5.264207928e+01,7.189455888e+00,1.878203673e+01,9.892043289e+01,6.637320071e+01,7.588081511e+01,9.297977087e+01,3.397932009e+01,1.670912667e+01,9.498002060e+01,7.888099793e+01,5.051550658e+01,7.336309080e+01,5.478927970e+01,3.774838117e+00,4.392511262e+00,8.064244341e+00,7.443208964e+01,5.546378655e+00,4.542787300e+01,5.324731908e+01,5.186376425e+01,5.628324336e+01,7.758969164e+00,4.364398781e+01,3.335564299e+01,7.835558822e+01,1.306194070e+01,3.485469683e+01,4.448688079e+01,1.041524599e+01,4.018742561e+01,2.755320533e+01,6.312382833e+01,8.612594975e+01,7.464075346e+01,9.307578904e+01,3.062255588e+01,4.300374213e+00,6.105270000e+01,8.102072443e+01,8.209283361e+01,4.512991881e+01,8.379099422e+01,3.367263144e+01,1.653652850e+01
8.933148355e+01,2.661731975e+01,1.324702346e+01,1.703764163e+01,9.572825031e+01,5.870100208e+01,9.782532402e+01,3.279059702e+01,2.000602129e+01,1.175294483e+01,5.767436322e+01,4.320116618e+01,4.043075491e+01,3.028648274e+01,7.220242205e+01,4.155529661e+00,9.741181167e+01,2.506421857e+00,6.376014498e+01,2.723049948e+01,8.000629677e+01,6.567678131e+01,1.642418635e+01,9.185612295e+01,9.124682902e+01,1.763434018e+01,2.288485088e+01,7.990310978e+00,7.542502641e+01,5.081313447e+01,9.862559518e+01,8.951446511e+01,4.836269116e+01,7.105325884e+01,6.755507519e+01,2.996314733e+01,7.174861174e+01,9.369828127e+01,5.044943262e+01,3.327607849e+01,1.636622260e+01,8.409105790e+01,3.869307488e+01,6.025370674e+01,9.884491887e+01,9.073545725e+01,9.078156798e+01,7.314364480e+01,4.217480668e+01,3.209437501e+01,1.610394432e+01,6.396424277e+00,6.493057256e+01,6.801411552e+00,1.838723606e+01,7.805347361e+01,6.702880026e+00,2.591778450e+01,7.426652304e+01,4.670896301e+01,9.982501880e+01,8.886014831e+01,3.783514206e+01,6.115077005e+00,4.992789571e+01,3.126664445e+00,8.670587138e+01,1.582056968e+01,5.139521329e+01,8.619397060e+01,3.091907795e+01,8.911446242e+01,5.111439537e+01,1.511528372e+00,8.678115199e+01,5.979989934e+01,8.767703876e+01,2.523119344e+01,7.821513367e+01,1.952719134e+01,5.020179482e+01,3.372902264e+01,7.646351282e+01,3.680904304e+01,8.856383496e+01,8.349686845e+01
4.706093363e+01,4.955248629e+01,8.330402426e+01,2.318929459e+01,7.634670601e+01,2.557104362e+01,4.870408456e+01,3.051571179e+01,1.406522393e+01,1.127721527e+01,6.278120013e+01,9.268131840e+00,7.472472079e+01,4.100748266e+01,4.905894375e-01,4.961755539e+01,9.776758898e+01,1.624102067e+01,2.854201252e+01,2.706984139e+01,2.003972524e+01,9.955704779e+01,8.974673075e+01,2.560284718e+01,1.545521881e+01,2.085238272e+01,6.618534245e+01,2.021274222e+01,4.986426274e+01,4.349138084e+01,7.826186745e+01,7.616277937e+01,3.684289226e+00,5.902661412e+01,4.484348275e+01,8.420231046e+00,9.505391135e+01,3.043062777e+01,7.089989362e+01,9.027186299e+01,6.432039969e+01,3.265740191e+01,9.298415632e+01,9.365819034e+01,3.637850708e+01,3.612227342e+01,4.309755410e+00,2.783985158e+01,8.850437464e+01,7.828705009e+01,1.244467476e+01,4.428980610e+01,7.244433343e+01,2.156269862e+01,1.677419137e+01,2.475726536e+01,6.435636690e+01,2.985145498e+01,1.356824028e+01,5.221855992e+01,1.335622622e+01,7.007269804e+01,8.994000090e+01,4.336783716e+01,8.399880208e+01,8.363184103e+00,9.987771864e+01,2.429040215e+01,2.169148120e+01,3.447205415e+01,9.826175093e+01,6.804975328e+01,1.325388984e+01,4.685654049e+01,6.148648007e+01,9.937285857e+01,4.717927934e+01,1.446947476e+01,5.126361982e+01,3.354695266e+00,5.217483487e+01,9.647809882e+01,7.076319877e+01,7.029074507e+01,2.648494025e+01,8.131709273e+00
6.978096436e+01,3.584469884e+01,7.920525970e+01,5.795251618e+00,6.159585091e+01,9.139359078e+01,5.548495080e+00,3.286013118e+01,4.601517153e+01,3.949518798e+01,9.875128108e+01,6.911793027e+01,1.815041706e+00,9.145806785e+00,9.622108557e+01,8.774934674e+01,9.841222893e+01,6.745624047e+01,2.300715500e+01,1.051093797e+01,2.652029953e+01,3.162206621e+01,1.865227063e+01,6.809054604e+00,7.943948353e+01,5.385575039e+00,4.259525909e+01,8.558270228e+01,5.651043279e+01,8.039848866e+01,9.871209920e+01,4.492844057e+01,3.602240627e+01,9.971687700e+01,4.293285617e+01,2.250910515e+01,6.463892515e+01,8.087310059e+01,6.945939389e+00,3.929503916e+01,4.548074831e+01,7.253686490e+00,7.552946346e+01,4.663995915e+01,1.252305849e+01,5.558444249e+01,7.642858331e+01,8.387060848e+01,8.606479925e+01,2.805596305e+01,5.342543655e+01,8.015304987e+01,8.266147884e+01,3.844834502e+00,8.726882854e+01,4.554750864e+01,6.224951057e+00,1.852695738e+00,9.163767274e+01,8.239068610e+01,2.065980066e+01,4.985333481e+01,3.871465692e+00,4.557856370e+01,4.327140563e+01,6.863079249e+01,6.377374176e+01,7.995009007e+01,4.590038503e+01,4.343189478e+01,5.615154965e+01,5.603124541e+01,4.594185420e+01,7.620048881e+01,5.687915303e-01,7.726932983e+01,4.992804337e+00,1.711326321e+01,9.008174349e+01,7.593093032e+01,5.595124271e+00,4.380798407e+01,2.299884682e+01,6.681418830e+00,9.211364256e+01,9.267442432e+01
