v1,v2,v3,v4,v5,v6,v7,v8
4.040074728e+01,9.380927777e+01,7.181913712e+01,7.204729113e+01,7.126620311e+01,3.685344524e+01,7.940339423e+01,8.856540578e+01
3.578291091e+01,3.836305410e+01,5.651179569e+01,9.013338373e+01,5.780883432e-01,6.036544784e+01,2.769132959e+01,6.773107010e+01
3.539000350e+01,3.362568243e+01,8.905156710e+01,4.721819917e+01,4.062392583e+01,7.974634051e+01,4.205524651e+01,5.590406289e+01
7.042246343e+01,7.575431955e+01,8.067034761e+01,1.036972195e+01,6.884514404e+01,5.098810183e+01,6.811094498e+01,1.591694099e+01
6.482580794e+01,9.514816433e+01,2.818511968e+00,4.378404651e+01,6.925209243e+01,1.803127523e+01,4.943748508e+01,2.066616413e+01
9.731303689e+01,6.965759455e+01,3.256540090e+01,1.910994233e+01,1.222641217e+00,7.026808587e+01,3.694795401e+01,4.368916530e+01
4.599252582e+00,9.407718262e+01,6.889567165e+01,3.336861016e+01,1.561851110e+01,5.887205104e+01,8.111821384e+01,3.255573564e+01
9.748733927e+01,3.424520083e+00,5.342395218e+01,8.448926280e+01,1.866375036e+01,1.418556951e+01,5.765285519e+01,7.837856700e+00
6.941366499e+01,1.622248581e+01,7.432260937e+01,6.657806592e+01,2.890540406e+01,8.998290117e+01,5.839660381e+01,8.270195706e+01
1.817109974e+01,5.551436300e+01,8.327358272e+01,9.871758026e+01,4.652558964e+01,1.367901597e+01,9.425009651e+00,6.954519619e+01
8.086018378e+01,6.690253863e+01,6.810852627e+01,9.747298606e+01,1.452554505e+01,4.274916010e+01,9.974027943e+01,4.617962117e+01
9.055810876e+01,9.364841972e+01,5.063642742e+01,2.277064595e+01,4.620881241e+01,2.090935941e+01,7.476542131e+00,1.179933366e+01
2.034825497e+01,8.598857723e+01,3.934388721e+01,2.366673911e+01,3.494684229e+01,3.163690483e+01,5.306104505e+01,9.405808608e+01
7.853550331e+00,3.561982407e+00,6.051270970e+01,2.581675044e+01,6.745168638e+01,4.810911941e+01,8.453272315e+01,8.933414022e+01
4.142477411e+01,8.401291226e+01,3.659163055e+01,3.293274030e+01,5.773797740e+01,7.411235377e+01,5.804836022e+01,2.245649416e+01
6.805400338e+01,6.876548488e+01,6.348234075e+01,4.009031327e+01,9.947657905e+01,9.003634428e+01,6.337428397e+01,1.065669247e+01
3.882441183e+01,4.991218201e+00,2.719910969e+01,9.735078580e+01,8.803446639e+01,9.668841185e+01,9.610143524e+01,4.639794397e+01
7.634166742e+01,2.204672219e+01,1.815373164e+01,5.626643472e+01,5.657069990e+01,3.428851599e+01,2.774069998e+01,6.936570224e+01
5.691519255e+01,5.290246745e+01,8.183894614e+01,9.530594221e+01,9.501968853e+01,7.313654564e+01,1.699688053e+01,1.457919660e+01
1.859335085e+01,2.490417279e+01,8.143446276e+01,1.313209962e+01,3.411683708e+01,7.444438838e+01,2.384381238e+01,7.366038282e+01
3.764272550e-01,5.604297864e+01,4.350874024e+01,3.257510619e+01,3.545427055e+01,2.795821036e+00,4.721204730e+01,1.833741816e+01
1.960019805e+01,5.465963633e+01,1.231856910e+01,8.687712920e+01,3.345572923e+01,2.905978687e+01,2.445254849e+01,7.628762965e-01
3.961180663e+00,4.713418779e+01,3.431853239e+01,3.401792843e+01,6.191957012e+00,3.352708171e+01,2.581571644e+01,6.555992446e+01
9.952324801e+01,2.519763606e+01,8.754207808e+01,2.565398449e+01,8.291950817e+01,1.644132226e+01,5.569442196e-01,6.192046905e+01
6.779558945e+01,4.118191471e+01,5.430756352e+01,7.712686239e+01,2.923218780e+01,8.328414746e+00,2.607583891e+01,2.502835797e+01
1.386753527e+01,1.605795349e+00,7.762281174e+01,7.295949812e+01,8.131921014e+01,2.244096320e+01,5.444688087e+01,2.378543376e+01
5.501462322e+01,6.792066396e+01,2.701984424e+01,8.819678444e+01,2.502838424e+01,9.445227834e+01,8.931603594e+01,9.602406859e+01
4.595658986e+01,3.619339309e+01,9.303609293e+01,5.129002357e+01,4.452851875e+01,5.921742421e+01,3.811108654e+01,5.688790728e+01
1.830327244e+01,8.254711754e+01,6.613073096e+01,4.012253303e+01,7.756300148e+01,1.554375842e+00,1.795366353e+01,4.620767018e+01
4.676223176e+01,5.247930597e+01,5.263931814e+01,9.121511302e+01,5.173972472e+01,9.451452227e+01,8.086302329e+01,8.912908764e+01
3.634209689e+01,6.272094327e+01,5.023126612e+00,4.845216423e+01,6.335603915e+01,6.271393437e+01,9.404857549e+01,4.755616535e+01
1.497070581e+01,9.682833060e+01,9.098941660e+00,6.438864599e+01,6.388465505e+01,8.950518934e+01,6.699738454e+01,3.818481154e+01
2.784036898e+01,3.992763174e+01,8.610908745e+01,3.065495620e+01,3.221032898e+01,1.501525442e+01,4.043658121e+01,3.611476243e+01
5.331088927e+01,7.347010502e+01,6.667804277e+01,2.854371208e+00,2.837785705e+01,3.409468342e-01,4.937321490e+01,4.733298718e+01
9.614554537e+01,1.950994754e+01,4.068644517e+01,8.893383152e+01,4.383588855e+01,5.514238992e+01,2.479117287e+00,8.187950351e+01
4.681937972e+00,1.982929356e+00,8.914711471e+00,8.275211875e+01,8.930227948e+01,9.627025962e+01,5.669279695e+01,7.811747533e+01
9.471245594e+00,5.204609043e+00,7.019704451e+01,8.160073609e+00,2.561892824e+01,5.902745600e+01,1.876195611e+01,3.941555411e+01
5.000697112e+01,3.659398602e+01,9.750714578e+01,3.728330306e+01,5.321025565e+01,5.299762711e+01,1.883531094e+01,4.660575486e+01
8.291539631e+01,6.712787957e+01,8.717127862e+01,7.940707747e+01,4.660356035e+00,8.380692499e+01,7.377593786e+01,7.916658462e+01
1.057464516e+01,2.931379934e+01,4.597843752e+01,3.483301796e+01,8.701432051e+01,7.532844405e+01,8.354893175e+01,1.258326437e+00
6.018633472e+01,7.473819044e-01,9.229416655e+01,1.560170794e+01,5.872411038e+01,3.155297781e+01,4.535787399e-01,1.025825952e+00
7.823979407e+01,9.537875620e+01,3.540189981e+01,6.248379684e+01,3.923834765e+01,9.131013114e+01,1.421831814e+01,4.240032570e+01
8.913774848e+01,7.245422598e+01,7.249289192e+01,7.900346514e+01,8.273195715e+01,6.714493245e+01,3.196920911e+01,7.595299547e+01
2.652354988e+01,5.772420271e+01,3.787717225e+01,6.313049845e+01,8.991544293e+01,9.781172024e+01,4.154049836e+01,5.134038558e+00
2.922365220e+01,8.616861090e+01,1.585806236e+01,2.825360647e+01,5.576454629e+01,8.449533805e+01,1.343292138e+01,4.863071418e+01
5.457458139e+01,3.888585855e+01,9.338687750e+01,1.956150703e+01,8.230498950e+01,4.702032116e+01,8.486800710e+01,5.615353236e+01
5.767785887e+01,4.904546603e+01,5.085621213e+01,6.378721969e+01,2.212537783e+01,8.927186095e+01,2.082807046e+01,8.497003497e+01
3.016724485e+01,2.162790598e+01,3.195743723e+01,4.553441019e+01,3.532128733e+00,6.387852314e+01,1.017352348e+01,1.815506055e+01
1.224729704e+01,1.800453287e+01,5.750532422e+01,2.286041505e+01,3.242090941e+01,9.776393507e+01,3.585281634e+00,3.677274446e+01
6.816579896e+01,3.800252138e+01,7.204197532e+00,1.360809254e+01,4.967969806e+01,7.637522416e+01,7.838874436e+01,9.241865975e+01
6.848184830e+01,5.955883385e+01,1.641638198e+01,3.216529177e+01,9.113501965e+01,1.829460216e+01,2.667631153e+01,8.407112106e+01
7.109277039e+01,7.428607157e+01,7.991919389e+01,8.389935489e+00,9.978297880e+01,4.767281765e+01,5.460569746e+01,8.877638734e+01
7.001850225e+01,8.070719211e+01,6.865488197e+01,1.559510740e+01,6.584034868e+01,5.774083679e+01,4.625671692e+01,1.307770316e+01
8.020005042e+01,3.165957126e+01,3.977056374e+01,1.596230370e+01,1.633460983e+01,3.439628703e+01,6.648574223e+01,7.299065967e+01
1.679110577e+01,4.059443109e+01,7.491603677e+01,5.865203167e+01,1.476519699e+01,5.181692986e+00,3.433155913e+01,2.712908351e+01
8.124204621e+00,2.674551411e+01,3.806537935e+01,1.771285697e+01,1.330492187e+01,8.831372273e+01,4.987041796e+01,2.106111067e+01
9.335245617e+01,8.017184736e+01,5.224944093e+01,1.671606268e+01,4.873701318e+01,1.049933411e+01,1.633658489e+01,9.500975945e+01
3.876730961e+01,3.373531576e+01,6.944526537e+01,1.815269737e+00,3.823677476e+01,5.802814712e+01,6.236229149e+01,7.674531614e+01
4.998510661e+01,5.928473712e+01,9.286886523e+01,9.288559795e+01,1.746691587e+01,8.071431360e+01,3.924593773e+01,1.668656335e+01
8.510728965e+01,1.500472352e+01,7.928999218e+01,3.015687353e+01,6.329108938e+00,6.975062260e+00,2.006964280e+01,9.288564050e+00
9.157425265e+00,3.010478597e+01,7.380116942e+01,7.621737440e+00,7.110090777e+01,9.987110025e+01,1.727409679e+01,5.535710125e+01
2.256570274e+01,4.018405686e+01,3.218099921e+01,1.281397476e+01,8.472546869e+01,5.320321506e+01,8.428948357e+01,2.581707438e+01
1.121259633e+01,4.279576739e+01,6.846446147e+00,2.753052124e+01,3.942030606e+01,6.626998014e+00,4.958463317e+01,4.993414313e+00
5.289399143e+01,9.274219150e+01,2.916190502e+01,5.023101849e+01,9.706341152e+01,3.747157969e+01,6.539504980e+01,2.522057630e+01
6.107182241e+01,5.276164343e+01,7.045420113e+01,2.217144702e+01,7.524701586e+01,5.538941026e+01,2.943310814e+01,9.822895495e+01
9.295047525e+01,8.748357454e+00,5.999172597e+01,9.399694603e+01,6.937012290e+01,2.139005533e+01,4.969006739e+01,4.412434517e+00
8.316767646e+01,4.737745964e+01,1.240311057e+01,9.100355157e+01,2.383833515e+01,1.170032969e+01,6.185587726e+01,9.421720681e+00
1.106494608e+01,8.089164520e+01,6.634555054e+01,3.463038685e+01,9.774402562e+01,9.939995684e+01,8.158998503e+00,7.647459095e+01
4.741563697e+01,9.956284108e+01,4.227052731e+01,4.177341485e+01,8.208203599e+01,7.270383685e+01,9.480997248e+01,8.468797962e+01
5.010741680e+01,5.837937639e+01,3.730790525e+01,6.140910506e+01,2.220661090e+01,4.565572636e+01,3.530577151e+01,9.722841629e+01
1.340654974e+00,9.658570683e+01,8.543286339e+01,9.552157652e+01,7.641336732e+01,7.459366980e+01,1.610427464e+01,6.145947396e+01
1.148452224e+01,6.608867964e+01,4.475462127e+01,3.689911423e+01,8.966293267e+01,8.842545362e+01,5.145345446e+00,9.712833987e+01
5.295704175e+01,2.703979037e+01,2.271086559e+01,8.867613142e+01,9.546574737e+01,9.537713903e+01,2.862727919e+01,5.109517575e+01
5.684161235e+01,6.503571265e+01,9.450079911e+01,5.697600587e+01,1.576741039e+01,3.383937573e+00,7.221013548e+01,5.295660674e+01
2.465686909e+01,6.543450559e+01,4.480762048e+00,7.752461706e+01,1.343279418e+01,4.364166556e+01,9.258394249e+01,6.680853561e+01
5.172542980e+01,9.181034016e+01,4.404317318e+01,9.613612356e+01,3.073310220e+01,8.893611653e+01,1.849191856e+01,3.681017443e+01
9.389721289e+01,1.400824449e+01,8.672536222e+01,1.657469916e+01,3.751095962e+01,2.591189404e+01,4.194714881e+01,4.580366922e+01
5.713282970e+01,6.654203553e+01,9.670666346e+01,2.914793145e+01,3.134869473e+01,4.755775148e+01,2.340217907e+01,7.660069275e+01
2.069686743e+01,4.910785199e+01,2.827084377e+01,7.248872177e+01,3.978984846e+00,5.309086917e+01,2.630354918e+01,2.149065159e+01
7.898845785e+01,8.502342210e+01,3.248423746e+01,4.391972566e+01,7.989526188e+01,4.301713019e+01,5.176463903e+01,2.284564229e+01
8.533081203e+01,8.237742740e+00,7.681712042e+01,6.089233370e+01,7.064942886e+01,4.156216207e+01,2.634876994e+00,1.627714375e+01
2.710765603e+01,1.745609645e+01,2.298300838e+01,5.563389736e+01,4.266507345e+01,5.566502414e+01,9.740473657e+01,1.127839721e+01
4.833019836e+01,1.713002402e-01,5.492078043e+01,4.102513265e+01,1.766431621e+01,8.862553182e+01,7.792061673e+01,4.500821071e+01
8.651885002e+01,6.144663065e+01,3.865270600e+01,5.422195582e+01,1.506367825e+01,8.672424501e+01,5.376453246e+01,2.817312287e+01
1.161223558e+01,8.097094944e+01,7.841998807e+01,6.362324185e+01,2.473676546e+01,1.978866476e+01,7.931255420e+01,7.940646630e+01
9.234206163e+01,5.585744348e+01,6.715687767e+01,1.935946449e+01,6.634115943e+01,5.890145767e+01,3.636535264e+01,7.778848082e+01
5.948101748e+01,7.329040487e+01,4.875538270e+01,5.173297329e+01,1.035685001e+01,8.615855344e+01,7.768177355e+01,4.228410888e+00
6.129230957e+01,6.136442746e+01,7.891286960e+01,8.791265729e+01,3.714572173e+01,9.942787447e+01,4.410928344e+01,2.644433635e+01
7.387648859e+01,4.835454937e+00,3.201715490e+01,9.702829198e+01,9.685564005e+00,5.930747081e+01,5.277548473e+01,9.997317314e+01
3.964831901e+01,7.024364322e+01,8.832543502e+01,4.908684597e+01,4.477710769e+01,5.339689356e+00,1.508347685e+01,9.626208980e+00
5.626414253e+01,3.390426134e+01,2.774044244e+01,5.644290308e+01,3.669174472e+01,4.777284803e+01,9.010208299e+01,1.009310276e+01
6.550353172e+01,3.155639621e+01,1.635668910e+01,5.370214409e+01,8.872954300e+01,7.340150186e+01,5.589410556e+01,2.471865196e+01
6.629200156e+01,3.798007863e+00,2.961631933e+01,4.658725097e+01,3.039647884e+00,9.907692180e+01,8.240774292e+01,7.150963036e+01
9.371280015e+01,2.298508877e+01,6.489628748e+01,8.500047584e+01,3.790892220e+01,9.832750795e+01,5.037855893e+01,7.604544473e+01
6.527591637e+01,3.681014677e+01,1.908492273e+01,7.368903757e+01,5.624337002e+01,4.443980863e+01,9.609745196e+01,9.313053455e+01
4.760487532e+01,4.704889998e+01,6.687440506e+01,1.920956091e+01,3.307574804e+01,2.178190357e+01,4.883469776e+01,1.116980645e+01
2.217102512e+01,7.102360456e+01,7.882441868e+01,1.469423479e+01,7.492194911e+01,8.132338597e+01,4.802195374e+01,1.771226209e+01
2.281941083e+01,9.118068283e+00,8.516516468e+01,3.622593193e+01,2.617969309e+01,6.819346263e+01,7.809323863e+01,2.433177945e+01
9.586352880e+01,3.244383980e+01,3.999461044e+00,7.033721743e+00,6.868379980e+01,9.215508741e+01,9.352593098e+01,3.127804292e+01
2.014635788e+01,4.561877981e+01,6.108730599e+01,7.242438765e+00,4.092007149e+01,8.515482987e+01,8.823352942e+01,7.236697502e+00
4.374731510e+01,9.489722135e+01,8.006940236e+01,4.466555890e+01,1.786872401e+01,6.769622141e+01,3.228242613e+01,8.762551284e+01
7.797749751e+01,1.457029309e+01,9.099986658e+01,4.417722843e+01,8.008725193e+01,5.699233915e+01,4.926929478e+01,2.224321689e+01
2.397451782e+01,7.255132201e+01,3.216352109e+00,9.953263239e+01,2.406819528e+00,3.584544753e+01,6.555647971e+01,2.098877007e+01
2.905767594e+01,4.234959976e+01,1.388828687e+01,5.800646716e+01,7.867826579e+00,6.491615447e+01,4.448216562e+01,8.312105893e+00
4.059222484e+01,5.041258659e+01,2.470810410e+01,1.737621185e+01,1.978355008e+01,2.504970099e+01,7.120309921e+01,4.464813940e+01
7.861951796e+01,6.631569519e+01,6.592342928e+00,9.718125041e+01,3.485824450e+01,3.787613801e+01,7.610343460e+01,4.015364670e+00
8.690545117e+01,6.956254310e+01,6.958517043e+01,8.248287719e+01,1.534345085e+01,9.727663284e+01,9.755648779e+00,9.129167403e+01
2.431437414e+01,9.450216959e+01,6.180333133e+01,4.793634833e+01,6.751036166e+01,7.393400941e+01,8.738584106e+01,2.919843335e+01
1.407198891e+00,7.539302917e+01,3.041551427e+01,8.458364900e+01,5.854187647e+01,2.088823900e+01,4.318582970e+01,3.417348398e+01
6.982023191e+01,7.909361240e+01,1.134782790e+01,3.954472938e+01,9.645382637e+01,4.032746545e+01,3.867476197e+01,5.044142645e+01
4.090520438e+01,6.862592512e-01,5.829346038e+01,9.000816776e+01,3.956683584e+01,1.670707160e+00,6.404496108e+01,6.275648468e+01
8.183540306e+01,8.106792196e+01,5.979488739e+01,1.908440325e+01,8.059402853e+01,4.149898313e-01,9.283303929e+01,4.323285512e+01
5.429477046e+01,4.197132176e+00,3.613055887e+01,1.512392301e+01,1.067019742e+01,9.125506609e+01,5.331246443e+01,2.326498445e+01
2.948030817e+01,8.799578650e+01,3.090962497e+01,1.396969399e+01,4.221815163e+01,3.838472336e+01,2.351606444e+01,4.318994817e+01
6.077095859e+01,5.981313477e+01,7.364014729e+01,4.158900910e+01,6.410235424e+01,2.579029105e+01,8.903440931e+01,4.710305412e+01
8.164904719e+01,9.837338565e+01,7.222600884e+01,6.503446900e+01,4.273419770e+01,2.535559340e+01,5.356583929e+01,4.819032261e+01
6.113111704e+01,6.387003783e+01,3.837046844e+01,6.358791761e+01,9.400825092e+01,1.448908567e+01,9.375525617e+01,9.861693307e+01
7.853937045e+01,2.145061495e+01,7.463347522e+00,5.784858467e+01,6.198194138e+01,4.682975361e+01,3.084778590e+01,7.650816497e+01
4.459560250e+00,5.764020972e+01,3.760901362e+01,5.519488867e+01,6.650138581e+01,2.056888344e+01,7.770481897e+01,3.447333009e+01
4.417709920e+01,6.821409230e+01,2.982589700e+01,6.158358382e+01,3.400008074e+01,8.338845542e+01,9.790604445e+01,3.505056058e+01
6.664385268e+01,9.282674031e+01,7.937401758e+01,8.335845820e+01,7.725889822e+00,4.234625131e+01,4.486984017e+01,2.681025971e+01
8.899827505e+01,3.706648976e+01,9.342886580e+01,6.199159048e+01,4.374055035e+01,5.161160500e+01,9.950765568e+00,1.014339503e+01
2.372068730e+01,1.423847742e+01,8.119979993e+01,4.040011528e+00,1.610690023e+01,7.350026112e+01,4.083730760e+01,1.053039948e+01
6.202811682e+01,2.875813622e+01,1.621066279e+01,5.097397432e+01,4.320471458e+00,6.200731408e+01,1.824333936e+01,6.889711861e+00
5.872452451e+01,7.471862172e+01,7.635509094e+01,7.264378492e+01,5.512479544e+01,7.819965725e+01,8.490206754e+01,8.903930256e+01
3.136889344e+01,3.757160585e+01,9.182640713e+01,6.783421671e+01,4.711071206e+01,8.632150636e+01,6.836421490e+01,8.341436171e+01
4.167395916e+01,6.815745715e+01,2.681895014e+01,3.864590925e+01,2.539643350e+01,8.828168892e+01,7.899031549e+01,6.695167965e+01
1.019539551e+01,2.810349323e+01,5.727704643e+01,1.439621591e+01,9.871139231e+01,8.029673976e+01,3.200096342e+01,3.736553452e+01
1.310743454e+01,1.064379794e+01,8.026434512e+01,5.148414989e+01,5.697096623e+01,5.268512225e+01,4.091136592e+01,7.324509170e+01
9.750603262e+01,1.366653985e+01,2.895613183e+01,7.188941137e+01,1.105414699e+01,8.280979380e+01,1.999009862e+01,2.754967617e+01
9.318092847e+01,4.257196880e+01,3.015910207e+01,9.210949814e-01,9.842500583e+00,1.925059797e+00,3.429161879e+01,7.804708240e+01
2.754816992e+01,9.029065269e+01,2.400890829e+00,6.888138698e+01,5.490835320e+01,3.195674886e+01,9.637913588e+01,2.132188323e+01
5.927875193e+01,6.365357610e+01,1.543018643e+01,5.745765843e+01,9.007740676e+00,8.534737118e+01,2.529776384e+01,6.806015169e+01
4.244540868e+01,2.632656755e+01,1.870269122e-01,6.104125396e+01,1.923429339e+01,8.885796731e+01,9.809917394e+00,3.546106834e+01
7.258992941e+01,8.806257392e+01,3.816585906e+01,4.636073114e+01,4.418042924e+01,7.860731030e+01,1.582500282e+01,2.054794951e+01
6.437411268e+01,7.833022434e+01,1.255810616e+01,3.565724852e+01,5.344531147e+01,7.512548467e+01,3.046778833e+01,7.709129159e+01
1.657129482e+01,3.048081740e+00,5.538365398e+01,8.173905719e+01,8.683753634e+01,2.694468466e+01,4.687503661e+01,1.406101475e+01
8.175655609e+01,6.683675198e+00,3.504541038e+01,2.298552090e+01,4.255746378e+01,5.554981546e+01,7.457135293e+01,4.393129071e+01
9.576965166e+01,1.239952892e+00,8.390725392e+01,6.462861559e+01,2.661533146e+01,1.158428258e+01,1.928026631e+01,3.805165954e+01
9.035621439e+01,4.060764299e+01,5.238265030e+01,3.841930080e+01,8.731242773e+01,9.704631218e+01,7.299161470e+01,5.229506333e+01
3.074480833e+00,5.430668979e+01,5.717375014e+01,2.388873648e+01,1.122723799e+01,1.107931564e+01,8.575557230e+00,9.915302087e+01
8.062421853e+01,5.615926217e+01,4.500976911e+01,5.601887747e+01,4.835957155e+01,4.905822465e+01,8.171774228e+01,2.293027335e+01
6.268116523e+01,2.570869016e+01,1.454374096e+01,2.483312589e+01,6.496905829e+01,4.980581463e+01,2.796196260e+01,2.195107679e+01
5.417216627e+00,1.469407788e+01,9.536826838e+01,8.105629108e+01,8.162665256e+01,9.630655431e+01,8.432464796e+01,4.886273333e+01
4.082741609e+01,1.836905073e+01,8.680387940e+01,9.664429647e+01,5.060273455e+00,1.566090705e-01,9.554658444e+01,1.725863844e+01
1.617101479e+01,6.550587571e+01,8.774132380e+01,5.528323613e+01,6.565507845e+01,8.353033324e+01,1.323649910e+01,9.811478471e+01
3.624292326e+01,2.502033767e+01,3.962054838e+01,7.852501861e+01,6.040982169e+01,7.435148180e+01,1.357583988e+01,1.559311020e+00
6.399710284e+01,7.962088346e+01,2.644998455e+01,5.068887925e+01,2.068627268e+01,1.463576092e+01,1.320706404e+00,1.791139244e+01
5.723187646e+01,1.021789209e+01,4.274409182e+01,1.323999461e+01,1.220381687e+01,2.516821958e+01,6.742210236e+01,3.936664997e+00
3.608971675e+01,1.919173566e+01,4.142861197e+01,2.931981289e+01,3.900650721e+01,6.465062925e+00,1.533711780e+00,4.453958743e+01
9.664479389e+00,9.235539847e+01,9.523361091e+01,2.071738287e+01,9.221380838e+01,9.115479349e+01,6.449812398e+01,8.335250131e+01
5.472127794e+01,2.754123224e+01,4.732593654e+00,8.159329842e+01,7.038632146e+01,7.172480690e+01,3.280153920e+01,9.748188675e+01
6.976943812e+01,4.367162378e+01,9.979954980e+01,9.319506898e+01,3.967771433e+01,3.721527913e+01,2.427709494e+01,8.041888123e+01
1.200725200e+01,3.872901586e+01,7.578184160e+01,9.772370622e+01,6.132806873e+01,2.987525822e+01,3.683226397e+00,5.549712355e+01
6.925453072e+01,8.363032104e+01,4.809962926e+01,7.661375250e+01,5.724289496e+01,1.849105622e+01,2.701284520e+01,6.741331657e+01
6.473521765e+00,7.411738111e+01,8.889649206e+00,9.650107567e+01,8.463870947e+01,6.906126957e+01,3.684887067e+01,6.465694298e+01
1.244437406e+00,4.540121825e+01,4.083444756e+01,5.791658661e+01,1.021371696e+01,2.463110659e+01,1.548774985e+01,5.388510608e+01
4.955847748e+00,6.738344198e+01,6.786560003e+01,4.144694681e+01,2.345006553e+01,2.304766635e+01,1.776010778e+01,8.130591868e+01
8.382319329e+01,1.121529364e+01,7.910019556e+01,2.863081972e+01,2.515372210e+01,1.302938230e+01,5.745465552e+01,7.932599149e+01
7.166909555e+01,9.204786832e+01,5.414291640e+00,3.476572863e+01,8.576812163e+01,9.876740706e+01,6.917982293e+01,7.695562781e+01
6.514135992e+01,2.591287290e+01,1.211884815e+01,1.404108796e+01,2.100455591e+01,7.604562388e+01,4.007092130e+01,8.860490817e+01
4.539009123e+01,4.248335786e+01,2.300675859e+01,3.587175398e+01,2.257036852e+01,7.456476076e+00,4.474421253e+01,1.886914524e+01
8.527953312e+01,7.923668222e+00,3.988744031e+01,2.252020652e+01,9.792965129e+01,7.110850156e+01,9.890726625e+01,9.391451714e+01
4.455174382e+01,6.412713554e+01,9.508298197e+01,9.372747993e+01,3.772716958e+01,6.257806093e+01,2.838273242e+01,1.101123883e+00
7.097708062e+01,1.419047111e+00,1.820717832e+01,8.430588566e+01,9.193256402e+01,5.475364167e+01,2.416785586e+01,8.165098769e+01
4.322787649e+01,6.484721997e+01,9.381960683e+01,5.705112280e+01,8.222973110e+01,3.634627899e+01,4.249492201e+01,9.303683046e+01
1.902320732e+01,5.731170250e+01,6.693272651e+01,3.041157297e+01,9.841894450e+01,7.048298631e+01,6.637252327e+01,5.776717642e+01
6.688123925e+01,6.468256976e+01,7.115851437e+01,7.998212419e+01,2.863341669e+01,8.431210675e+01,7.247455420e+01,2.876404767e+01
9.184335477e+01,6.090003420e+01,8.794114062e+01,5.439138561e+01,7.369411307e+01,5.608074187e+01,8.861832241e+01,3.575711993e+01
7.612322457e+00,5.669706633e+01,6.191777136e+01,1.473893731e+01,8.883745912e+01,9.965582012e+00,6.012109211e+01,7.458300097e+01
7.871692207e+01,5.093653865e+01,3.583355329e+01,5.352383203e+01,6.006352152e+01,6.306157560e+01,3.060496431e+01,3.524795254e+01
3.385377320e+01,2.072204987e+01,7.284357133e+01,8.417884690e+01,4.284000261e+01,5.047657077e+00,3.657765060e+01,6.866449558e+01
6.020519828e+01,9.569245364e+01,6.410166264e+01,7.831519556e+01,5.736564966e+01,4.093406992e+01,7.496979436e+01,3.132409188e+00
4.781667864e+01,8.525408796e+01,9.050091702e+01,6.952736551e+01,4.725517910e+00,2.314224264e+01,8.260370211e+00,2.238437720e+01
1.899046415e+01,1.078189812e+01,9.427609575e+01,3.619214340e+01,4.294396779e+01,1.077531493e+01,6.905662909e+01,3.767171434e+00
9.927415654e+01,7.525629052e+01,4.682139633e+01,5.168785843e+00,6.269843659e+01,3.875320650e+01,7.599266821e+01,7.394528570e+01
3.860888507e+01,4.690452595e+00,6.093600204e+01,3.609460335e+01,6.304749301e-01,4.892046822e+01,3.126051409e+01,5.742578674e+01
9.652442289e+01,2.088565075e+01,7.811406988e+01,4.353926025e+01,4.002880136e+01,9.188950026e+01,2.804361989e+01,5.247258844e+01
6.216321907e-01,2.879770923e+00,1.475413747e+01,9.200300763e+01,4.567502628e+01,6.806915573e+01,5.882102460e+01,9.161462110e+01
5.185633825e+01,5.682272285e+01,3.594040425e+01,3.081100750e+01,6.696467732e+01,8.379736285e+01,3.243791662e+01,1.224230114e+01
6.534308622e+01,3.612534006e+00,4.497781169e+01,2.330301604e+01,6.739986693e+01,4.554510334e+01,2.712213487e+00,9.696384551e+01
1.579685035e+00,6.113263448e+01,9.549196810e+01,1.504825561e+01,8.791026415e+01,3.954778673e+01,5.858503555e+01,5.801089970e+01
4.471934375e+01,2.339487735e+01,8.121443659e+01,4.583982998e+01,8.501209543e+01,6.745300807e+01,5.646154970e+01,2.979534149e+01
5.126806324e+01,1.535527510e+01,2.492083393e+01,5.465543410e+01,7.558578556e+01,3.397004564e+01,8.765654852e+01,6.173851843e+01
9.767909981e+01,5.484225208e+01,2.045552350e+01,7.731757617e+01,3.781039209e+01,1.325874699e+01,7.689413354e+01,5.350122126e+01
2.931965979e-01,6.059527405e+01,7.080801530e+01,3.731001663e+01,7.678052907e+00,5.870257464e+01,3.994166918e+01,5.179213236e+01
2.870995747e+01,5.994085559e+01,9.416224291e+01,2.010676916e+01,2.408571480e+01,4.820664568e+01,9.331738795e+01,4.995182156e+01
1.911573060e+00,1.151064646e+01,7.441738212e+01,1.698713820e+01,1.582862133e+01,2.597502012e+00,6.624997737e+01,2.003270916e+01
2.226024025e+01,2.434788126e+01,9.230467794e+01,6.007747275e+00,4.860689364e+01,4.632973734e+01,3.052452298e+01,5.867189810e+00
9.460296931e+01,4.471474634e+01,8.879865001e+01,9.212358868e+01,2.640599787e+01,1.132156481e+01,3.670051006e+01,9.637681623e+01
3.721698618e+01,1.987102263e+01,6.155905181e+01,6.410133936e+01,7.621270733e+01,2.605636774e+01,9.579973544e+01,5.347200128e+01
2.669009177e+01,4.769585309e+01,2.246616770e+00,1.579766620e+01,8.844989635e+01,7.231288607e+01,1.604510676e+00,1.145934032e+01
1.594577016e+01,1.751449165e+01,6.747409880e+01,5.944403325e+01,5.959378474e+00,1.483587025e+00,6.363458295e+01,9.957254708e+01
9.095765064e+01,3.698163760e+01,1.864777089e+00,6.539829970e+01,3.167705535e+01,5.428666073e+01,4.343683856e+01,9.267898377e+01
