v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41
3.339423247e+01,1.543003086e+01,5.255822868e+01,3.108907005e+01,7.444002336e+01,3.504224417e+01,1.562583607e+01,2.691129199e+01,5.362734371e+01,1.106506857e+01,7.980358255e+01,1.384154834e+01,9.735425059e+01,7.007225118e+00,9.878389480e+00,6.019405425e+01,1.122614861e+01,3.064933437e+01,9.954261289e+01,2.911915349e+01,8.018293465e+01,5.098028042e+01,9.584869327e+01,2.211827046e+01,5.068920274e+01,5.934184033e+01,8.968009904e+01,4.862813003e+01,2.922041560e+01,6.765349466e+00,3.552203551e+01,8.910351304e+01,9.367601590e+01,1.304624665e+01,5.798491788e+00,4.566588165e+01,1.029000215e+01,4.204944252e+01,6.290796209e+01,9.509791487e+01,2.487284389e+01
8.840080225e+00,3.588961696e+01,3.657916268e+01,8.777896042e+01,4.492756983e+01,1.624158737e+01,2.399439523e+01,4.044668774e+01,8.607294264e+01,9.889487862e+01,1.529701781e+01,1.639192868e+01,4.957705373e+01,4.589981519e+00,8.035361271e+01,8.728287593e+01,5.324521128e+01,6.496736708e+01,8.500118142e+01,4.046801780e+01,9.573430839e+01,4.603582800e+01,7.523921284e+01,1.949900970e+01,3.874954197e+01,9.315847960e+01,7.818608265e+01,8.142585347e+01,2.553808256e+01,9.907954523e+01,6.854572637e+01,3.956414832e+01,5.792477815e+01,6.052757722e+00,6.246775192e+01,1.394738642e+01,9.743388253e+01,4.671037204e+01,7.247949323e+01,5.904861655e+01,2.871647992e+01
8.260382218e+01,5.264125070e+01,9.580832442e+01,8.303166170e+01,3.716435569e+01,9.461373599e+01,5.999868041e+01,4.422302462e+01,9.845565251e+01,2.258021516e+01,5.162077429e+01,8.504226904e+01,6.197505328e+01,5.524890909e+01,7.237824597e+01,1.124708558e+01,3.077803977e+01,4.685050719e+01,7.677078040e+01,8.805680666e+01,2.075925214e+01,5.805133930e+01,9.476035581e+01,9.421928844e+01,9.956254033e+01,7.730687310e+01,3.754775399e+01,3.296385668e+01,7.122078732e+01,5.107262619e+01,5.790359630e-01,4.887346357e+01,2.060745134e+01,8.491332629e+01,9.932316594e+01,8.433664312e+01,7.732206692e+01,1.229353470e+01,2.027845264e+01,5.459845736e+01,1.135909325e+01
6.646209084e+01,6.191984917e+01,1.095091463e+01,1.520481832e+01,8.343364027e+00,3.120970479e+01,2.384739961e+01,5.265670606e+01,3.459555050e+01,4.732899255e+01,4.875639983e+01,9.336070607e+01,3.800615687e+01,3.346408726e+01,9.652736686e+01,1.259111543e+01,3.814012065e+01,3.986082261e+01,1.545251757e+01,7.457100647e+01,2.042963378e+01,7.623730683e+01,3.901533328e+01,4.111325015e+01,6.774446695e+01,5.693600182e+01,2.733882709e+01,9.827421151e+01,3.976588812e+01,6.640093872e+01,8.917691420e+01,7.521165152e+01,5.178250612e+01,9.893286774e+01,9.889470148e+01,9.341564345e+01,4.491019125e+01,8.586743362e+01,9.011477040e+01,5.386624044e+01,7.261647214e+00
2.109224132e+01,1.430453406e+01,3.686796793e+01,8.520105509e+01,9.422160574e+01,1.636804843e+01,5.634767160e+01,7.274658141e+01,7.564039091e+01,1.727488680e+01,5.097398671e+01,9.074115118e+01,3.118255806e+01,4.446690227e+01,2.114577010e+01,2.753480359e+01,8.488739498e+01,3.847933980e+01,2.089651984e+01,6.986023520e+01,7.551156158e+01,7.035816422e+01,1.059066686e+01,3.101968969e+00,3.449328400e+01,5.411951385e+01,1.256062589e+01,4.004598910e+01,2.999052238e+01,7.464402925e+00,6.225200462e+01,8.242097111e+01,8.170418039e+01,1.132462461e+01,9.375655835e+01,5.399425595e+01,2.955897348e+01,6.156474792e+01,7.954320767e+01,5.710142696e+01,4.646627428e+00
3.490403802e+01,4.118028675e+01,6.647465052e+01,5.444257133e+01,5.052377573e+01,4.893432348e+01,7.130019670e+01,7.639588412e+01,7.908783827e+01,8.551715065e+01,6.778733043e+01,8.263521398e+01,4.128692654e+01,8.526438942e+01,4.864333115e+01,8.703831227e+01,2.016136431e+01,7.680284640e+01,4.181787843e+00,3.444808864e+01,8.337676627e+01,6.648820459e+01,6.572228962e+00,8.930820269e+01,4.598696174e+01,2.268634432e+01,8.427483982e+01,6.091580166e+01,5.305832504e+01,6.795951774e+01,6.692680754e+01,3.008826653e+01,1.223742939e+01,3.933869066e+01,1.394453584e+01,6.252081165e+01,6.889714138e+01,2.167641858e+01,2.701576147e+01,8.688009737e+01,1.824222977e+01
6.267371633e+01,9.522884185e+01,4.590696278e+01,7.182422418e+01,4.228121210e+01,3.496726371e+01,7.872278226e+01,6.056657746e+00,2.309769518e+01,9.819278587e+01,8.952112420e+00,5.110062528e+01,5.755690019e+01,1.532889694e+01,4.890608701e+01,8.341215149e+01,1.352854903e+01,6.775791334e+01,1.333289618e+01,8.616042491e+00,2.288179028e+01,7.240041535e+01,1.920300043e+01,3.434032745e+01,8.010490908e+00,7.206955843e+01,2.143021787e+01,4.501618599e+01,5.636744681e+01,8.184197992e+01,8.438305748e+01,5.192334630e+01,5.391257106e+01,9.380576639e+00,2.300420930e+01,6.227707266e+01,7.846061879e+01,3.406849560e+01,7.414284219e+01,7.674746684e+01,2.141879790e+01
8.846815253e+01,3.067993290e+01,2.088936485e+01,5.481744220e+01,2.171553838e+01,7.085634283e+01,3.718269165e+01,4.143797209e+01,8.091679436e+01,8.764261954e+01,5.762640478e+01,6.061387506e+01,5.334140783e+00,4.996713342e+00,2.348032139e+01,7.277391966e+01,1.809925339e+01,9.848102630e+01,9.335052659e+01,9.209636001e+01,9.720365610e+01,5.355714267e+01,8.105130624e+01,2.692307757e+01,4.565507399e+01,4.092832801e+01,3.270824446e+01,1.463428532e+01,6.716069188e+01,3.107605947e+00,4.137270865e+01,5.256665749e+01,3.761932753e+01,8.973193897e+01,7.336920047e+01,1.512567037e+00,2.567674940e+01,7.136775697e+01,3.590657151e+01,4.383814665e+01,6.773410872e+01
9.360094203e+01,6.060143435e+00,8.295825641e+01,8.475079415e+01,8.078133149e+01,8.618558772e+01,3.420272742e+00,9.540167623e+01,1.581674449e+01,4.741576590e+00,4.368423512e+01,4.309113539e+01,4.986395416e+01,2.936499543e+01,3.966628505e+00,7.260876304e+01,2.026022541e+01,3.970321326e+00,7.480610269e+01,7.952358525e+00,8.922976787e+01,1.050036964e+01,2.248950809e+00,8.504138711e+01,5.134549772e+01,7.131735677e+01,3.461580358e+01,8.023708237e+01,5.831721318e+01,3.000754504e+01,2.117859904e+01,4.484905412e+01,4.596588917e+01,1.265008756e+01,8.005550418e+01,9.322392780e+01,4.635430812e+01,6.318481828e+01,6.109979865e+01,6.172953423e+01,1.452190422e+01
8.113098113e+01,7.428246150e+01,2.898280392e+01,4.389643118e+01,2.955270778e+01,8.293681003e+01,1.477510100e+01,6.745960502e+01,7.582785166e+01,7.089576947e+01,3.856921327e+01,2.944117459e+01,2.405246198e+01,2.116276166e+00,4.870871623e+01,7.395756395e+01,1.929691177e+01,7.887985256e+01,3.442339720e+01,2.235338519e+01,5.518367319e+01,4.887785943e+00,4.788151342e+00,1.705046913e+01,6.782971026e+01,8.697294365e+01,3.529707860e+01,3.682875001e+01,2.956979641e+01,2.431303545e+00,1.765238335e+01,4.662238188e+01,1.487890299e+01,4.850738316e+01,6.531756280e+01,4.719780644e+01,1.074793358e+01,5.812092371e+01,5.873520716e+01,9.774090004e+01,8.632286745e+01
8.675861182e+01,6.902357893e+01,6.475507755e+01,6.109637857e+01,1.046230173e+01,2.402871246e+01,3.886830068e+01,9.313770716e+01,2.174596836e+01,9.605474883e+00,3.196201133e+00,5.779771682e+01,8.155903232e+01,8.359309183e+01,6.574577396e+01,8.047464293e+01,5.780613877e+00,8.752232203e+01,4.065116946e+01,1.458926146e+01,8.919621742e+01,8.818592965e+01,6.860869129e+01,1.056013947e+01,8.275250777e+01,8.778723484e+01,6.583073442e+01,2.982723787e+01,9.231581388e+01,3.939096883e+01,1.009248486e+01,2.515222589e+01,9.697458658e+01,3.479009581e+01,8.814936978e+01,4.571768553e+01,5.204420237e+00,3.840720001e+01,1.319461204e+01,8.803947917e+00,9.357584027e+01
9.809805158e+01,1.239415412e+01,6.289604266e+01,5.077437623e+00,2.027566085e+01,2.360729709e+01,2.425710329e+01,6.023790210e+01,9.672433496e+01,7.939609646e+01,3.241879189e+01,9.025749555e+01,4.573545330e+01,5.534855338e+01,1.590809361e+00,4.457501905e+01,3.166920155e+01,3.541162402e+01,2.885926649e+01,9.897193282e+01,3.332242995e+01,1.389892465e+01,1.249498322e+01,3.255237960e+01,5.560010043e+01,3.137977829e+00,9.869229426e+01,5.295108597e+01,8.343532632e+01,6.538459998e+01,1.548709198e+01,1.258440228e+01,3.822188506e+01,9.379866777e+01,1.735623446e+01,6.177972835e+01,9.175357115e+01,6.302577335e+00,4.773843192e+01,6.835084982e+01,2.828127170e+01
8.104679151e+01,2.403064684e+01,9.829936048e+01,3.797284913e+01,2.097322558e+01,5.286667329e+01,4.069890227e+01,3.428891656e+01,4.335271512e+01,7.612126705e+01,1.291675865e+01,5.434218679e+01,4.591036068e+00,9.354483057e+01,2.073606920e+01,8.547766029e+01,6.054278569e+01,7.216302719e+01,6.481138381e+01,6.336602404e+01,9.420578847e+01,9.600879935e+01,3.395373989e+01,1.901790277e+01,7.188533442e+01,7.503615850e+01,1.813168521e+01,7.031696771e+01,6.090478038e+01,7.583242136e+01,2.044764243e+01,1.561402548e+01,5.657180421e+01,2.320922559e+01,2.213460916e+01,8.118313756e+01,9.964492508e+01,4.556396586e+01,1.671231304e+01,2.631128560e+01,3.616697134e+01
5.054087649e+01,2.120171763e+01,7.125111429e+01,5.818998117e-01,5.753691559e+01,7.705714003e+01,6.031254639e+01,9.359779452e+01,3.810562828e+01,2.285676262e+01,7.358148716e+01,3.378917034e+01,9.051535351e+01,8.201442512e+01,7.227922742e+01,9.858068985e+01,3.279644699e+01,2.541576903e+01,5.863752978e+01,7.742966138e+01,7.357692247e+01,1.517806250e+01,4.406725819e+01,3.630893930e+01,1.662505117e+01,1.150791367e+01,1.392516644e+01,8.975803929e+01,8.873432897e+01,8.510865970e+01,4.852637652e+01,3.906992345e+01,4.971687741e+01,5.229794094e+01,2.311223205e+00,2.895800864e+01,6.277717797e+01,3.799133255e+01,6.148392734e+01,7.365890620e+00,9.112160198e+01
1.581727664e+01,7.136293628e+01,9.081975127e+01,6.568895743e+01,9.751711067e+01,3.022140025e+01,3.770068197e+01,3.619356506e+01,2.696082055e+01,2.473035378e+01,9.072909264e+01,4.318693489e+01,7.350390775e+01,8.073870973e+01,6.721025016e+01,5.100606931e+01,1.142770195e+00,1.639711612e+01,4.162571959e+01,3.911942539e+01,9.335353005e+01,3.669391625e+01,5.820640226e+00,8.525583551e+00,4.490018747e+01,7.129197084e+01,4.967316517e+01,2.199358240e+00,3.702666660e+01,3.661711144e+00,1.416481454e+01,6.968731896e+01,5.629118723e+01,8.901835349e+00,9.974176330e+01,5.037361052e+01,7.228969263e+00,7.142926643e+01,2.995253746e+00,2.613151342e+00,8.430626649e+01
7.478159884e+01,7.597793081e+01,6.487117872e+01,9.676687262e+01,7.245551034e+01,2.910851137e+01,4.770443482e+01,5.161262802e+01,6.344117810e+01,8.162324106e+00,9.655236549e+01,4.981174409e+01,5.303234705e+01,6.501455752e+01,6.719192326e+01,4.795509711e+01,9.371376399e+01,8.214551891e+01,1.350304614e+01,9.511304199e+01,1.148367551e+01,4.163947024e+01,8.959200800e+01,9.381482440e+01,2.505774992e+01,6.355646857e+01,2.085965780e+01,9.123378845e+00,1.993988536e+01,1.066756975e+01,8.740216822e+01,7.317526594e+01,7.392833445e+01,1.319208554e+01,9.607310735e+01,3.874685061e+01,6.590015731e+01,4.632132942e+00,8.301945176e+01,3.427577017e+01,3.374600409e+01
1.762095612e+01,4.040952217e+01,9.677262431e+01,6.130040995e+01,3.446365643e+01,2.766255863e+01,8.230781701e+01,3.187034122e+01,1.819922024e+01,4.352128286e+01,8.734367190e+01,1.662685290e+01,5.531303855e+01,3.574725027e+01,1.036559797e+00,5.828662771e+01,3.454543360e+01,1.333945630e+01,8.852186802e+01,5.750168875e+01,7.570485984e+01,7.732425775e+01,9.348966784e+01,7.921727311e+01,1.586297134e+01,1.545106439e+00,9.615727614e+01,9.020813572e+01,9.396658417e+01,5.495345731e+01,1.311254011e+01,1.339973216e+01,2.106804257e+01,8.784126694e+01,4.022568933e+01,6.465810391e+01,2.282266962e+01,5.150300756e+01,9.293127930e+01,9.091585518e+01,2.557723285e+01
4.088288630e+01,8.979560448e+01,2.815760977e+01,7.916517316e+01,6.587265568e+01,4.152006957e+01,3.070291774e+01,7.484957659e+01,8.243913205e+01,3.992163009e+01,8.174265718e+01,9.283692295e+01,8.864341859e+01,4.300850588e+01,4.811143500e+01,7.058811281e-03,1.822351652e+01,3.101793875e+01,6.012914646e+01,1.591144660e+01,8.490433441e+01,7.001555708e+01,2.242347882e+01,9.524358649e+01,4.545045457e+01,6.263223151e+01,4.984630229e+01,2.030052890e+01,8.357681329e+01,2.683450180e+01,3.938143554e+01,8.400670994e+01,4.926410203e+01,8.010276638e+01,8.501034801e+01,3.950583832e+01,1.521232612e+01,5.541764461e+01,7.041627550e+01,9.755085737e+00,9.688803065e+01
6.825331118e+01,1.828705075e+01,1.637948147e+01,6.611245288e+01,4.847962950e+01,6.181623967e-01,9.661848994e+01,7.809016280e+01,3.784818468e+01,3.527021643e+01,2.494112481e+01,5.045337393e+01,9.816089835e+01,4.870922603e+01,1.140187298e+01,2.263253334e+00,6.136933386e+01,5.482884732e+01,9.900177446e+01,2.151050581e+01,9.774170021e+01,2.102005045e+01,1.629884779e+01,4.270914060e+01,1.937044810e+01,7.919641908e+01,7.207211162e+01,5.714281316e+01,8.787806341e+01,8.991302110e+01,6.215087615e+01,5.781726954e+01,5.090809198e+00,4.327892553e+01,7.475742681e+01,9.282027441e+01,4.933917530e+01,9.390599144e+00,1.271090130e+01,5.099715119e+01,1.627973541e+01
8.725969262e+01,6.093135291e+01,6.967909528e+01,5.391434073e+01,9.727038908e+00,7.832369313e+01,9.008405592e+01,1.877306953e+01,5.389739796e+01,8.460362141e+01,4.889364151e+01,9.736134097e+01,4.415677897e+01,1.828117429e+01,2.651873292e+01,1.451456730e+01,2.896228869e+01,6.903498146e+01,2.295582145e+01,7.556196580e+01,2.337856361e+01,3.780091618e+01,4.958604220e+01,6.106120964e+00,7.340040055e+00,3.096835012e+01,7.260963408e+01,4.014013115e+01,3.824348769e+01,5.452238011e+01,6.180092508e+01,5.233547798e+01,6.511335225e+01,5.163938051e+01,2.252616067e+01,8.316354537e+01,2.265040085e+01,1.674705597e+01,1.610441142e+01,5.805836017e+01,9.602625004e+01
4.900262149e+01,2.503012411e+01,1.758205889e+01,2.362253289e+01,3.152097184e+01,1.305433351e+01,2.504367199e+01,1.763474905e+01,7.592649765e+01,5.960959592e+01,6.085419252e+01,1.781989547e+00,4.148151959e+01,6.265431037e+01,9.252839956e+01,2.042597943e+01,8.060767838e+00,1.933706299e+01,6.640530617e+01,1.065819333e+01,2.500157945e+01,7.253190954e+01,7.139392993e+01,9.160644726e+01,8.823148921e+01,8.299652461e+01,3.360699038e+01,6.246324914e+01,3.979266925e-01,4.256422968e+01,8.498747430e+01,5.308778536e+01,3.923571857e+01,9.781635039e+01,3.290121644e+01,6.676560996e+01,4.158959824e+00,8.423110658e+01,4.968316862e+01,4.814127837e+00,9.786999578e+01
6.503355930e+01,3.029092141e+01,5.364769668e+01,7.366124488e+00,1.906049336e+01,8.985480373e+01,6.118112171e+00,1.222364686e+01,8.260803117e+01,4.948997128e+01,5.995812818e+01,6.242719774e+01,1.437022677e+01,9.048917423e+01,3.610337877e+01,2.404664040e+01,9.703427221e+01,8.952368824e+01,5.082107947e+01,8.850275071e+01,3.010101972e-01,8.455152011e+01,4.040184241e+00,8.582002961e+01,3.772860007e+01,6.061017397e+01,4.174158735e+01,4.450521231e+01,7.820733033e+01,9.316695976e+01,2.435389926e+01,2.836650370e+00,6.811113449e+01,2.889730113e+01,2.901891728e+01,4.190437333e+01,9.343569377e+00,3.103140678e+01,2.899511262e+01,2.519998625e+01,6.316218624e+01
8.468506123e+01,5.032890824e+00,3.196262961e+01,1.953341906e+01,1.877019073e+01,7.688492489e+01,8.719143137e+01,9.564250495e+00,9.338577101e+01,9.209230395e+01,1.790503914e+01,4.690136889e+01,6.467611239e+01,5.021114922e+00,4.075569312e+00,1.265834698e+01,4.390700205e+00,3.634723693e+01,9.839933990e+01,2.462093978e+01,7.908800280e+00,3.628143605e+01,3.431922646e+01,8.406306424e+01,5.838875566e+01,6.852265624e+01,8.270659930e+01,3.304401704e+01,8.713191977e+00,6.586263019e+01,4.950865149e+01,2.054144909e+01,7.299369338e+01,6.593418071e+01,8.075966280e+01,4.358737699e+00,2.240104797e+01,3.386458924e+01,7.521899098e+01,6.782470456e+01,3.189692231e+01
6.696872788e+01,1.168350702e+01,7.138986092e+01,9.873500385e+01,1.608791160e+01,3.904788469e+01,8.595329866e+01,4.566271900e+01,6.749129298e+01,8.894942028e+01,9.482372209e+01,7.787809548e+00,3.068605316e+01,1.629784678e+00,3.628470844e+01,4.676009711e+01,6.358945222e+01,3.660179370e+01,9.609696294e+01,8.747184439e+01,8.125269958e+00,3.510189539e+01,4.601518957e+01,2.132926815e+01,9.550550333e+00,7.285075389e+01,2.880775122e+01,9.422862331e+01,6.469758980e+01,8.096802396e+00,4.307013300e+01,7.701061543e+01,7.790039075e+01,8.331061150e+01,5.647737038e+01,8.450436595e+01,3.352882710e+01,5.826619365e+01,2.263285619e+01,9.093135479e+00,7.840189508e+01
3.411372204e+01,1.201342202e+01,4.155162781e+01,7.998762997e+00,9.152595801e+01,6.360882519e+01,8.623636197e+01,1.295310474e+01,7.693474150e+01,5.601807251e+01,9.131116911e+01,5.202185070e+01,1.613913022e+01,9.478669482e+01,9.798809710e+01,3.272714161e+01,8.100714574e+01,3.565402129e+00,7.745948503e-01,7.775152684e+01,3.811198815e+00,1.621672420e+01,3.186428580e+01,3.929019035e+01,2.606913928e+01,1.469335691e+01,6.631490520e+00,2.394358913e+01,1.564810466e+01,3.380143076e+01,9.071578065e+00,7.566272650e+01,1.507048731e+01,5.497802460e+01,7.748702153e+01,7.474276437e+01,8.759279062e+01,8.961164954e+01,2.489204193e+01,7.050267003e+01,5.247827163e+00
1.230449395e+01,6.532262960e+00,7.956655005e+01,1.425014610e+01,9.802674735e+01,8.159212036e+01,7.626813980e+01,5.086359970e+01,4.185784395e+01,5.890109500e+01,2.163560670e+01,1.192863997e+01,8.775477973e+01,8.626132969e+01,3.989972663e+01,2.085655474e+01,5.704221209e+01,9.112652134e+01,2.690415246e+01,2.374246192e+01,8.721982289e+01,9.949852039e+01,6.903137449e+01,4.580025787e+01,7.916881748e+01,3.780996802e+01,9.771290024e+01,9.355372626e+00,7.675831441e+01,7.106706357e+01,3.053637387e+01,6.060399298e+01,9.795411699e-01,9.833415494e+00,1.674266584e+01,4.788942912e+01,1.603006222e+01,3.245225376e+01,4.540681277e+01,7.455735401e+01,9.431653580e+01
2.296506497e+01,3.273197421e+01,9.122232934e+01,7.494173505e+00,6.258281051e+01,8.435579654e+01,7.502225142e+01,2.141017445e+00,4.668088864e+01,9.025012534e+01,2.673869671e+01,2.188490099e+01,3.369924924e+01,7.679427261e+01,3.407404994e+00,7.705645073e+01,8.514636021e+01,2.702348930e+01,9.863686909e+01,8.472960682e+01,5.103992932e+01,3.597412303e+01,2.096198431e+00,5.939391541e+00,8.280150782e+01,7.160613057e+00,1.425483025e+01,6.870393832e-01,5.011592173e+01,1.991016604e-01,5.771245138e+01,2.364150978e+01,5.649323971e+01,9.591530650e+01,4.159227721e+01,6.824451970e+01,9.861443577e+01,3.834656734e+01,7.359415363e+01,7.957552681e+01,2.745736607e+01
5.766430433e+01,2.321909540e+01,9.475695260e+01,2.592687816e+01,4.381401699e+01,4.401063424e+01,6.359513674e+00,8.937102775e+01,3.427429052e+00,6.972655081e+01,4.822626136e+01,6.876321801e+01,9.165359785e+01,2.764070481e+01,6.151285339e+01,2.291207747e+01,6.929295879e+01,2.198731611e+01,4.414911136e+01,4.120271921e+01,9.348785166e+01,3.381235801e+01,7.266323176e+01,6.830923728e+00,5.625964872e+01,5.806584214e+01,6.478385096e+01,8.955512457e+01,9.711347186e+00,2.921022013e+01,1.897423233e+00,4.950334897e+01,9.085852056e+01,7.399861814e+01,7.415556392e+01,1.894326168e+00,4.084886003e+01,5.739877646e+01,9.596800180e+00,9.605740872e+01,5.617914376e+01
9.455943453e+01,3.133724282e+00,7.068654095e+01,9.937503516e+01,3.137804694e+01,5.185915757e+00,8.142657617e+01,8.806759881e+01,7.557570687e+00,1.656154613e+01,8.867166002e+01,6.980614169e+01,2.871295810e+01,3.907933640e+01,2.972591311e+01,5.873621521e+01,5.833851285e+01,8.693774895e+01,1.784212544e+01,2.237595985e-01,9.196009702e+01,7.910577000e+01,9.292920581e+01,3.582710139e+01,1.541427692e+01,9.981202383e+01,9.943262778e+01,1.712464156e+01,8.649852221e+01,1.844093968e+01,6.792017546e+01,7.461779254e+01,4.775969528e+01,6.907784808e+01,5.335244600e+01,2.735797016e+01,9.568404365e+01,5.327020269e+01,8.363906220e+01,8.495552317e+01,1.722035028e+01
6.568910875e+01,5.751905159e+01,8.390368072e+01,3.548514392e+01,5.158176660e+01,8.962372710e+01,4.757665494e+01,8.188604164e+01,6.601497200e+01,1.633218594e+01,2.733203604e+01,5.587689855e+01,5.575582694e+01,2.135640313e+01,4.465446127e+01,4.574891538e+01,2.418001249e+01,9.021167448e+01,1.318943027e+01,5.990300658e+01,8.253996022e+01,7.431958345e+01,2.967927759e+01,7.775582963e+01,5.988291558e+01,8.870287439e+01,8.025185780e+01,8.172059214e+01,6.726764794e+01,8.145490546e-01,9.185527619e+01,3.875815238e+01,4.323598862e+01,2.672087306e+01,6.508554746e+01,5.377726710e+01,5.856286005e+01,5.623729605e+01,1.266063894e+01,3.292798578e+01,4.417410891e+01
9.073374680e+01,6.342655626e+01,5.274917965e+01,2.851697702e+01,8.634588188e+01,2.786353110e+01,5.161401495e+01,5.858973882e+01,7.777088492e+01,6.261466595e+00,9.934810219e+01,3.185050428e+01,3.836807945e+01,1.277954174e+01,3.604815823e+01,2.170314827e+01,1.663879846e+01,8.897729615e+01,3.062238642e+01,3.850904203e+01,6.122997244e+01,2.256986747e+00,7.423381328e+01,3.110170952e+01,1.320633489e+01,4.295275185e+01,1.839870053e+01,3.791469458e+01,4.810845438e+01,8.888289333e+01,9.217488304e+01,3.163563797e+01,9.216080261e+01,7.561812811e+01,1.228802800e+01,1.974283982e+01,5.903817530e+01,8.514510827e+01,8.949889417e+01,9.884905340e+01,5.128703854e+01
1.499391001e+01,8.229770761e+01,2.788509758e+00,2.005966479e+01,1.100969032e+01,5.165908068e+01,2.536272512e+01,7.523668405e+01,1.965638986e+01,1.784955776e+01,9.908524836e+01,8.530503859e+01,9.343870109e+01,5.770128616e+01,4.603137968e+01,4.888234974e+01,9.712532352e+01,3.165386050e+01,6.669534576e+01,4.350981288e+01,3.295319747e+01,8.257000572e+01,7.966636332e+00,5.466108494e+01,9.041819168e+01,3.486970844e+00,2.252755723e+01,3.621088999e+01,9.471697828e+00,5.986184384e+01,7.527668299e+01,5.531886910e+01,1.176100085e+01,2.479678575e+00,8.601185085e+01,1.967309346e+01,7.337449294e+01,9.547318784e+01,6.600251102e+00,8.140343669e+01,9.716019991e+01
