v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73
6.951971350e+01,5.653762106e+01,8.943408165e+01,9.351182378e+01,2.347505748e+01,5.297647318e+01,7.526092590e+01,1.205938970e+01,5.892993992e+01,2.251176664e+01,7.065364395e+01,9.732280758e+01,9.006560620e+01,1.527374001e+01,1.287380671e+01,6.179508562e+01,1.417099236e+01,2.756954753e+01,7.523646363e+01,7.454139041e+01,5.254419352e+01,9.354811610e+01,8.659920717e+01,6.019074316e+01,7.898658917e+01,6.226957583e+01,8.066625214e+01,8.049037108e+00,3.148517496e+01,6.312716386e+01,9.170615040e+01,8.128751650e+01,8.109299313e+01,5.445514158e+01,5.553177253e+01,6.246898293e+01,6.034642751e+01,2.365381774e+01,6.644421930e+01,6.589456052e+01,3.898299029e+01,5.151279031e+01,4.954882073e+01,6.170540571e+01,9.315807520e+01,5.757683465e+01,6.172885102e+01,6.049829667e+00,2.129815777e+01,2.887199723e+01,2.163756742e+00,3.711844022e+01,6.950459145e+01,3.737129153e+01,2.906497510e+01,9.935362714e+01,3.216400444e+01,1.682180840e+01,3.500590632e+01,4.755512315e+01,1.512190115e+01,1.209065658e+01,1.631985946e+01,4.715197640e+01,6.796837971e+01,8.935589929e+00,2.320291712e+01,4.037754478e+01,9.900737388e+00,4.806425250e+01,2.843175996e+01,6.048707476e+01,7.391896094e+01
4.872458852e+00,8.145504694e+01,7.309023250e+01,9.928522594e+00,5.957685030e+01,8.266642091e+01,1.379716702e+01,5.153258199e+01,1.328264891e+01,1.007360607e+01,7.298736173e-01,1.636247087e+00,2.902094168e+01,5.214035576e+00,8.753090117e+01,6.260843986e+00,6.297485024e+01,2.864027407e+01,3.594687740e+01,1.737919193e+01,9.899151567e+01,1.719544994e+01,3.564631420e+01,1.084949202e+01,1.040000417e+01,6.079695038e+01,8.365503842e+01,1.037541993e+01,1.251733360e+01,4.596868766e+01,3.414430048e+01,1.303847584e+01,9.140754558e+01,2.232585862e+01,1.776300410e-01,9.374847401e+01,4.531406829e+01,7.570929597e+01,3.235027424e+01,7.935745713e+01,5.009914211e+00,2.728695820e+01,8.238435290e+01,3.858956997e+01,5.055439193e+01,4.043423054e+01,7.071281431e+01,9.555579912e+00,5.199365134e+01,6.800272430e+01,2.670411740e+01,9.792847941e+00,3.020028526e+01,6.077606890e+01,3.504847521e+01,2.254469663e+01,5.520784835e+01,6.589014080e+01,1.218040833e+01,4.872425669e+01,8.463489287e+01,3.729642477e+01,7.880734931e+01,5.639076379e+00,2.356732707e+00,6.495797358e+01,8.377850317e+01,6.519777780e+01,3.224682361e+01,3.118364089e+01,3.745201349e+00,5.699216955e+01,2.908286519e+01
2.327009663e+01,6.470600224e+00,9.789677672e+00,5.743928278e+01,6.257253451e+01,5.321087971e+01,7.337806563e+01,1.703060914e+01,4.314878518e+01,2.169305303e+01,8.550428772e+01,4.473730589e+01,8.016699356e+01,3.246120562e+01,9.107223911e+01,5.667001130e+00,1.473525213e+01,9.805318120e+01,8.944161957e+01,6.059509287e+01,4.078871790e+01,6.115760997e+01,9.457421122e+01,5.378376806e+01,7.039082018e+01,7.659818017e+01,3.991392071e+01,2.994332354e+01,4.419144645e+01,5.086624542e+01,9.174138803e-01,4.221669839e+01,5.854107075e+01,7.736580700e+01,8.710202643e+01,6.444918432e+01,4.819511401e+01,3.368468818e+01,9.668127111e+00,5.994080462e+00,6.781444349e+00,9.582468852e+01,1.339310199e+01,5.464563870e+01,2.063309134e+01,8.355639014e+00,7.001472150e+01,9.849807604e+01,6.172616847e+00,2.980825404e+01,9.301194378e+01,6.460978940e+01,1.674935830e+01,3.833401159e+01,2.532954769e+01,5.692803765e+01,1.536615835e+01,1.561880007e+01,7.214105629e+01,8.793678511e+01,6.472316770e+00,1.180931226e+01,1.134930185e+00,9.809290112e+01,6.660077666e+00,1.567952966e+01,3.313691861e+01,4.293718199e+01,8.463107596e+01,4.505830220e+01,8.097564398e+01,3.537098439e+01,9.159379689e+01
9.589185319e+01,2.508470581e+01,7.605301853e+01,9.998849533e+01,9.637636545e+01,3.256037492e+01,3.571905226e+01,8.592090454e+01,2.099379549e+01,1.438489196e+01,4.050854911e+01,9.291254159e+01,3.094478411e+01,9.299632856e+01,8.257604478e+01,4.707382302e+01,4.105645229e+01,3.729716344e+01,1.642511495e+01,3.586063945e+01,7.331056499e+01,5.594908671e+01,8.249555349e+01,7.974129791e+01,4.101917136e+00,1.259733584e-01,6.132451564e+01,7.013573741e+01,3.695295487e+01,9.703122601e+01,6.022594206e+01,5.593042243e+01,8.057666964e+01,5.282605125e+01,2.588874293e+01,3.466153355e+01,9.871264156e+01,4.017833899e+01,2.185839741e+00,1.287529380e+01,4.781323948e+01,5.789034299e+01,6.901614588e+01,5.122466023e+01,5.405325967e+01,1.449758018e+01,3.009741546e+01,5.266374971e+01,8.559997325e+01,5.813753756e+01,2.885180062e+01,1.036605703e+01,2.584213153e+01,2.750997926e+01,6.464695901e+01,5.800224660e+01,5.364831685e+00,8.742834810e+01,5.328115813e+01,2.398918493e+01,8.646321192e+01,4.366904219e+01,1.207767332e+01,9.557005843e+01,3.528194154e+01,3.556083519e+01,4.971305525e+01,5.252547788e+01,1.462316290e+01,4.706955599e+00,6.574283397e+01,9.871027500e+01,2.161509536e+01
5.946743448e+01,2.218610141e+01,7.287127090e+01,3.848396509e+01,8.896767903e+00,9.432547860e+01,4.945733940e+01,3.398027657e+01,7.691248658e+01,3.486727950e+01,2.611422303e+01,9.688670416e+01,3.830368345e+01,9.496297859e+00,8.030231290e+01,8.421694177e+01,4.490565164e+00,8.785394205e+01,1.716748694e+01,8.088827670e+01,6.486056164e+01,6.016454458e+01,3.063820737e+01,7.263019674e+01,6.701391150e+01,1.194982769e+01,5.226067997e+01,7.971490046e+01,8.796106942e+01,2.517797631e+01,1.564140065e+01,3.994440311e+01,6.812979771e+00,6.641384552e+01,7.564078967e+01,3.475802066e+01,8.310277110e+01,6.430890880e+01,3.013410267e+01,1.143437728e+01,2.517116229e+01,8.144987267e-01,2.136771639e+01,7.923605984e+01,1.466362311e+01,3.169929320e+01,3.590692557e+01,5.976756314e+01,8.719208407e+01,6.855414925e+01,2.568707072e+01,7.184208662e+01,1.388436317e+01,5.580039089e+01,8.705634197e+01,8.536542065e+01,2.494103441e+01,5.789478899e+01,4.981320729e+01,8.874658127e+01,1.812918537e+01,8.663168793e+01,7.420514905e+01,4.446035608e+01,5.505921902e+01,7.123378851e+00,5.753996538e+01,4.381936285e+01,7.928382838e+01,7.303399092e-01,6.427497140e+01,1.120945386e+00,8.436152940e+01
2.547599157e+01,8.187711253e+01,8.223406851e+00,6.237298738e+01,1.977979251e+01,4.912555646e+01,3.245083867e+01,2.231817249e+01,3.027978982e+01,9.292466088e+01,7.325228326e+01,4.797824428e+01,9.340734448e+01,3.821462804e+00,9.474656611e+01,4.977334101e+01,7.713835161e+01,5.521836097e+01,2.664694038e+01,2.311299787e+01,7.925261424e+01,1.486372249e+01,2.228442145e+01,9.908302211e+01,6.897408235e+01,3.239651624e+00,2.588083708e+01,2.864910388e+01,6.690843107e+01,1.990186771e+01,1.450388130e+01,3.102380934e+01,5.647813941e+01,2.656978163e+01,1.621781120e+00,1.048209638e+01,9.938771165e+01,1.515490810e+01,1.239415952e+01,6.992656907e+01,4.753849007e+01,6.245713335e+01,1.956494794e+01,1.289585604e+01,4.209378321e+01,4.378359651e+01,2.456276405e+01,7.839832965e+01,3.661640953e+01,3.026057470e+01,9.069396171e+01,4.682209715e+01,4.165027809e+01,9.379234566e+00,7.767206868e+01,4.857004069e+01,9.474933817e+01,7.399602625e+01,4.225201331e+01,6.362592020e+01,4.889250786e+01,3.133333277e+01,4.514949820e+01,7.095578930e+01,7.160128558e+01,5.080757360e+01,3.811032851e+01,7.504817782e+01,6.521205399e+01,9.169297201e+01,9.452880915e+01,4.989522116e+00,7.070459220e+01
2.567385805e+01,5.140394736e+00,9.885873015e+01,4.299149005e+01,1.940593146e+01,4.424549558e+01,6.454473387e+01,6.471179778e+01,2.518953911e+01,5.481226643e+01,4.073130557e+00,9.281368773e+01,8.126086752e+01,9.311800563e+01,3.767503336e+01,1.807756021e+01,8.921272056e+01,7.729630504e+01,4.160297984e+01,7.433316138e+01,5.708368878e+01,1.193514730e+01,3.018959162e+01,7.395597105e+01,2.304556388e+00,6.613285306e+01,3.262386536e+01,3.694939659e+01,5.989763409e+01,6.840205904e+00,5.687491738e+01,8.306229455e+01,2.509374222e+01,3.692149997e+00,7.342480693e+01,7.838627464e+00,4.980771337e+00,7.744033642e+01,6.214034979e+01,8.635998526e+01,5.428115131e+01,1.731637558e+00,6.364376806e+01,5.411826630e+01,2.877829384e+01,1.318766713e+01,4.920537738e+01,5.784948355e+01,8.191695319e+01,3.096519818e+01,4.716023811e+01,2.696629948e+01,4.737673907e+01,4.461618449e+01,1.442334379e+00,5.497557347e+01,3.136789152e+00,6.408529587e+01,3.062880316e+01,3.973678010e+01,1.060076352e+01,3.227240256e+01,3.080580696e+01,5.575923133e+01,2.343626578e+01,6.160222416e+01,8.844596271e+01,4.310173114e+00,7.159654526e+01,8.551875465e+01,8.920663237e+01,8.621769226e+01,7.131123974e+01
9.001627204e+01,1.610746063e+01,1.458269308e+01,1.785508212e+00,8.821556485e+01,3.521110883e+01,5.097436985e+00,1.877112813e+01,1.280933186e+01,4.462372462e+01,2.460349341e+01,5.509444837e+01,1.691114603e+01,3.656313072e+01,7.886492676e+01,1.852907292e+01,1.684698488e+01,4.891967319e+01,3.759837339e+01,9.555378907e+01,2.756238172e+01,2.246121078e+01,4.655470608e+00,8.843868200e+01,2.777236528e+01,7.579450952e+01,9.849752406e+01,3.032400922e+01,2.923597760e+01,8.404288392e+01,8.214995965e+01,4.819139433e+01,9.746446545e+01,2.001880944e+01,6.444493380e+01,7.692197615e+01,8.880768053e+01,1.311983714e+01,4.750824575e+01,7.555032089e+01,7.220142230e+01,4.475874060e+01,9.810982432e+01,9.715413713e+00,4.250472862e+01,3.571497273e+01,8.263660652e+01,5.695816329e+01,5.265077754e+01,1.675022093e+01,3.393925959e+01,7.203562450e+01,2.777802489e+01,2.573784755e+01,1.545741943e+01,8.663435746e+01,8.736802256e+01,1.747150567e+00,6.756342883e+01,9.685348451e+01,8.151954523e+01,7.024175451e+01,7.896955133e+01,7.549515653e+01,1.612787954e+01,1.205926751e+01,4.360528324e+01,7.798473357e+01,4.451813125e+01,3.476409778e+01,1.517439193e+01,5.972045787e+00,5.688698562e+01
4.227427147e+01,6.157301245e+00,3.357770140e+01,4.582744261e+01,4.615918703e+01,3.992065510e+01,7.246649747e+01,1.830385114e+01,6.170232081e+01,2.583766024e+01,8.826675773e+01,9.561411050e+01,1.660173074e+01,8.071713915e+01,1.671637734e+01,8.702533445e+01,3.290522658e+01,1.603687883e+01,8.693278044e+01,2.564104566e+01,9.138413807e+01,5.065299521e+01,5.387432825e+01,4.499089484e+01,6.166883910e+01,9.803576875e+01,9.723807877e+01,8.470094848e+01,9.846473016e+01,4.873971105e+01,6.507442393e+01,7.983550330e+01,7.721997280e+00,6.396086022e+01,2.017655426e+01,9.934506354e+01,8.549865206e+01,6.072819791e+01,1.945794031e+01,8.246044773e+01,6.262924952e+01,6.462162549e+01,1.167132721e+01,1.828226096e+01,4.994125091e+00,5.386595722e+01,7.369515697e+01,8.226934022e+01,7.928262319e+01,5.600056202e+01,2.937866655e+01,4.429716613e+01,4.550095715e+01,6.974519479e+01,2.222648707e+01,3.206124786e+00,2.357883692e+01,8.279487881e+01,3.724741475e+01,3.604936139e+01,3.896454790e+01,4.732899980e+01,6.089542121e+01,4.433872070e+01,9.956494289e+01,1.404364223e+01,7.071260120e+01,4.044120991e+01,1.431325416e+01,3.328841518e+01,7.791782905e+01,2.547832433e+01,2.591546189e+00
2.910959285e+01,5.749528878e+01,8.569241796e+01,7.942429430e-01,1.091208479e+01,2.865118043e+00,3.358130541e+01,2.304696909e+01,3.420578170e+00,4.345794394e+01,6.448083552e+00,5.697594621e+01,6.360513275e+01,4.253487623e+01,9.655832972e+01,9.564660656e+01,9.122916700e+00,3.413061392e+00,6.087694902e+01,9.573690215e+01,4.339615661e+01,9.238708811e+01,5.049980194e+01,6.541782079e+01,2.146827963e+01,1.260876501e+01,1.873854130e+01,2.058388106e+01,7.589218957e+01,6.483180528e+01,2.828089826e+01,9.321316565e+01,8.855139496e+01,4.293744025e+01,1.140210127e+01,4.737225013e+00,4.026817253e+01,8.730798871e+01,9.746564247e+00,5.362429470e+01,5.359728798e+01,5.611473765e+01,9.964274932e+01,3.434585415e+01,4.797845399e+01,6.177062887e+01,9.241662051e+01,3.773283018e+01,8.454209900e+01,2.604812343e+01,1.995368009e+01,5.775563604e+01,2.670928205e+01,5.044207131e+01,9.695499707e+01,7.227746982e+01,4.063979748e+01,8.415046627e+01,8.944027620e+01,9.123366237e+01,6.113280354e+01,8.009154706e+01,3.998865799e+01,6.645184969e+01,9.635744284e+01,2.538158325e+01,4.639237430e+01,2.150467075e+01,7.547011556e+01,8.917407400e+01,7.514031524e+01,4.943156031e+01,3.599203191e+01
9.476768852e+01,3.866330159e+01,9.324818989e+01,2.980095510e+01,5.798717270e+01,6.420024710e+01,8.887994761e+01,2.450415888e+01,6.186514095e+01,7.165169888e+01,9.692025131e+01,7.581779705e+01,1.551375305e+01,7.216766202e+01,3.465762213e+01,5.327247286e+00,3.486956752e+01,1.595707425e+01,3.121979247e+00,6.357551112e+01,1.169954126e+01,5.905718028e+01,9.307924320e+01,1.760698072e+01,9.379817335e+01,2.412327698e+01,9.436470980e+01,2.180624468e+01,6.370751947e+01,8.586618506e+01,6.688011492e+00,7.201361723e+01,8.112207927e+01,8.182510487e+01,4.198930509e+01,3.486613784e+01,5.064206341e+01,2.199762642e+01,1.476956366e+01,8.151208480e+01,8.319771718e+01,8.870470394e+01,4.837007198e+01,5.732881627e+01,7.850427016e+01,8.821093508e+01,3.378140034e+01,7.133986430e+01,2.946181739e+01,4.265469538e+01,3.655017756e+01,7.563642634e+01,3.594558685e+01,2.906418997e+00,2.304566105e+01,9.372916412e+01,6.036089828e+00,8.233485843e+01,7.745403989e+01,1.831457575e+01,9.098816058e+01,5.100937683e+01,7.519774139e+01,2.182127980e+01,7.247110067e+01,4.530880400e+01,9.569687198e+01,6.957725908e+01,3.105158080e+01,3.018282709e+01,6.560862638e+01,4.491496565e+01,8.976432828e+01
2.213976739e+01,6.487424213e+01,9.863132179e+01,4.132894031e+01,1.778134901e+01,5.054641105e+00,4.870471287e+01,7.356159607e+01,6.704967937e+01,5.691556118e+01,3.258762578e+01,3.387235452e+01,6.385201013e+01,9.827653759e+01,5.378818959e+01,5.975548467e+01,7.863509261e+01,6.389514598e+01,9.464573310e+01,9.911019386e+01,8.505625648e+00,1.101347272e+01,8.727625040e+01,6.978793384e+01,3.375519408e+01,9.112946081e+01,8.797449028e+00,8.900456705e+01,1.936983275e+00,6.475169810e+01,2.196785188e+00,7.755622648e+00,5.693291356e+01,8.889027679e+01,3.689889141e+01,4.217267423e+01,3.939390989e+01,2.783845002e+01,8.844999125e+00,3.675077368e+01,9.275748576e+01,4.001911943e+01,9.366680326e+01,9.334387159e+01,5.670943740e+01,1.807769181e+01,2.857170584e+01,7.910479934e+01,3.751466808e+01,3.861383091e+01,1.749456523e+01,8.972960268e+00,9.897924079e+01,5.281992611e+01,6.434220414e+01,9.466945707e+01,3.636657026e-01,5.203633538e+01,6.420098964e+01,8.130103109e+01,2.572804138e+01,8.258721800e-01,2.054655440e+01,7.809377852e+01,5.241244070e+01,4.852438442e-01,6.588753663e+01,5.543406469e+01,9.548773463e+01,6.396358372e+01,4.392139064e+01,5.611542598e+01,5.461376810e+01
7.386507311e+01,5.475025218e+01,1.049245859e+01,6.895859996e+01,9.135064983e+01,2.269110765e+01,2.915588454e+01,8.890932239e+01,9.497921337e+01,6.999225164e+01,4.153500794e+01,2.518897882e+01,4.899937697e+01,9.732669609e+01,2.496683303e+01,4.767842497e+01,1.786957790e+01,7.858882909e+01,4.524758370e-01,9.791483339e+00,4.216765257e+01,1.844596965e+00,7.811644056e+01,3.112221372e+01,6.037374131e+01,6.389395015e+01,7.999339661e+01,6.936950070e+01,1.747032123e+01,4.932986773e+01,3.282504118e+01,2.879182735e+00,5.594193552e+01,9.324670622e+01,1.921483725e+01,4.042240450e+01,3.897520895e+01,2.079707610e+01,2.161944098e+01,5.397356066e+01,7.885189662e+01,3.857421506e+01,6.654832029e+01,9.502266233e+01,7.142730831e+01,3.626196545e+01,1.017578829e+01,6.447571132e+01,9.380419390e+01,4.472420855e+01,9.439514705e+01,3.551973359e+01,9.272182291e+01,7.658851461e+01,5.132721167e+01,8.242994102e+01,9.525422749e+01,6.253357008e+01,8.744874578e+01,5.446821235e+01,1.709779520e+01,7.246196758e+01,4.123558774e+00,5.377062011e+01,9.377507313e+01,4.483555967e+01,3.739804932e+01,4.907844422e+01,2.389986895e+01,5.464806727e+01,7.610273820e+01,7.967493060e+01,9.309978374e+01
8.561769761e+01,3.633460615e+01,7.710151862e+01,1.969718539e+01,7.255790047e+01,5.747091869e+01,3.854641156e+01,1.284171657e+01,6.164432055e+01,9.767798964e+01,7.090976671e+00,3.867870486e+01,5.549413948e+01,6.971018379e+01,7.175604131e+01,4.477304111e+01,8.372484911e+01,7.313140190e+01,5.637156933e+01,3.049989997e+01,1.317700585e+01,6.590490771e+01,8.563315219e+01,2.910010795e+01,3.099276465e+01,6.555803677e+01,9.420188868e+01,9.068036904e+01,4.025815509e+01,5.293936052e+01,9.895980174e+01,7.094683075e+01,5.374504757e+01,2.541303934e+01,3.050287781e+01,3.201721953e+01,8.155911927e+01,6.747381107e+01,4.889986285e+01,5.158881138e+00,1.879562248e+01,6.632550542e+01,5.858864892e+01,7.503349228e+01,5.543304106e+01,1.073272153e+01,3.700141542e+01,3.750553383e+01,9.796053644e+01,9.230488081e+00,1.920689261e+01,4.391450597e+00,8.809100479e+01,2.672205760e+01,2.207822863e+01,7.852256880e+01,1.785807091e-01,7.145597474e+01,7.551967699e+01,6.482034140e+01,4.478088171e+01,5.944977111e+01,2.030800947e+01,8.247734549e+01,9.906333480e+01,5.167437290e+01,5.636120892e+01,5.040617200e+01,4.471706396e+01,3.132758674e+01,3.598074915e+01,6.981255567e+01,8.109460952e+00
3.516617116e+00,2.851125179e+01,6.111800011e+01,1.392747361e+01,1.459206655e+01,5.466175669e+01,1.125439701e+00,8.091574379e+01,2.762020833e+01,3.291885379e+01,9.754500269e+01,8.997055858e+01,1.048851338e+01,1.178014719e+01,3.367396901e+01,8.255543337e+01,1.955591831e+00,9.805138513e-01,4.644176472e+01,3.987276739e+00,1.578148585e+01,1.063828746e+01,5.432284798e+01,8.234213536e+00,2.633660400e+01,6.317928698e+01,9.787997486e+01,7.998068819e+01,1.158549559e+01,8.086495682e+01,3.011105816e+01,2.307721118e+01,2.723175252e+01,2.358276874e+01,7.098653637e+01,5.976412249e+01,5.453854396e+01,6.923322507e+01,4.918799420e+01,8.999979504e+01,4.567397701e+01,5.283101649e+01,4.074462883e+01,9.519616011e+01,7.158320929e+01,1.975295977e+01,5.061009171e+01,7.715574452e+01,9.109925298e+01,2.191886568e+00,2.679442069e-01,8.264236813e+01,5.300183541e+01,5.776602000e+01,8.284310630e+01,9.486567776e+01,6.481747389e+01,3.104968644e+01,6.441333584e+01,1.299575446e+00,5.412594612e+01,9.190399936e+01,7.502045415e+01,8.440615930e+01,9.202277396e+01,7.371186672e+01,6.658533540e+01,9.581799381e+01,6.094896263e+01,6.966399029e+01,4.956542625e+01,8.668259797e+01,5.316156413e+01
3.418034938e+01,6.800539357e+01,1.025119071e+01,1.378007463e+01,9.080814191e+01,4.999555614e+01,5.355940972e+01,8.998255732e+01,3.620900823e+01,9.215726209e+01,9.968164641e+01,7.822437023e+01,9.665760792e+01,6.394958103e+01,8.299416883e+01,9.152877914e+01,2.151598414e+01,6.883346828e+01,5.883173618e+01,6.912770327e+01,1.568807059e+00,6.482375421e+01,9.446453196e+01,2.083909470e+01,2.713646307e+01,3.239415228e+01,7.787837117e+01,8.148436545e+01,7.438672734e+01,4.220272000e+01,6.093238680e+00,2.278401668e+01,3.786787634e+01,9.650755453e+01,7.711294962e+01,7.701618216e+01,8.801099398e+01,4.100043808e+01,5.971929834e+01,6.646174978e+01,9.702179804e+01,5.214283141e+00,9.524300462e+01,3.370062351e+01,6.204264300e+01,7.185772818e+01,1.623895948e+01,8.810572774e+01,8.974907588e+01,3.035040790e+01,3.111592152e+01,7.117836255e+01,5.153694935e+01,5.113632570e+01,8.559223431e+01,2.590818268e+01,9.188307055e+01,8.559039325e+01,6.675778432e+01,8.611432884e+01,6.445592315e+01,6.774016907e+01,7.095175473e+01,2.872706958e+00,2.399177889e+01,3.334448127e+01,6.342421112e+01,6.552404831e+01,1.263762191e+01,1.107072635e+01,5.611314585e+01,9.152174432e+01,6.793803292e+01
3.951743213e+01,5.265827010e+01,4.289014700e+01,2.133791588e+01,8.683347293e+01,2.440639275e+01,2.737852378e+01,6.203920806e+01,2.471909590e+01,5.251804404e+01,2.180122211e+01,7.440214979e+01,3.032254909e+01,7.512226901e+00,3.035853343e+00,2.089522773e+01,3.564364388e+01,5.339148201e+01,8.255738634e+01,8.190264733e+01,1.492523109e+01,9.363068658e+01,5.333092621e+01,2.764011184e+01,6.517965366e+01,1.835125113e+00,4.320123577e+01,4.800703822e+01,7.476850760e+01,8.385540792e+01,9.474117460e+01,5.478002172e+01,4.919035191e+00,4.255385121e+01,8.113357746e+01,8.982398756e+01,5.440261593e+00,4.113342700e+01,8.473676173e+01,8.056193447e+01,1.824441743e+01,6.812642036e+00,1.827787198e+01,3.517322754e+01,6.093030679e+01,6.741980752e+01,1.759299662e+01,8.684491391e+00,9.157100002e+01,2.111148353e+01,2.524528611e+01,9.861450642e+01,4.586158223e+01,9.391617830e+01,3.322223349e+01,9.442853576e+01,6.654147742e+01,9.014185359e+01,7.284538860e+01,6.590535926e+01,9.038288243e+01,4.626395673e+01,3.496599818e+01,3.510628245e+01,2.721866385e+01,7.293769201e+01,9.570903990e+01,6.825166351e+01,4.050714339e+01,7.781296889e+01,3.296067559e+00,4.076043782e+01,4.278833778e+01
4.995398034e+01,9.817128693e+01,6.887553823e+01,1.536068993e+01,4.706575637e+01,7.646450463e+01,1.763703953e+01,9.589327111e+01,9.868083231e+01,4.254351384e+01,7.838725598e+01,3.764259075e+01,1.907877704e+01,9.717250849e+01,9.309878565e+01,4.317235029e+01,8.152861489e+01,9.054007512e+01,9.050574643e+01,9.539274025e+01,8.118884696e+01,6.741550912e+01,1.712758721e+00,3.144785513e+01,1.161183404e+01,5.389588844e+01,8.814342042e+01,3.001185307e+00,7.695304528e+01,1.469807807e+00,7.042949874e+01,8.658881398e+01,4.736823432e+01,3.146834258e+01,8.757828650e+00,8.947363546e+01,4.669321440e+01,5.737630681e+01,4.649350347e+01,3.720366190e+01,8.895356964e+00,6.724762200e+01,4.061785864e+01,9.844773384e+01,7.203451356e+01,4.221705947e+01,1.729816578e+01,7.099362410e+01,3.818605357e+01,7.436748818e+00,9.407447736e+01,5.873952137e+01,3.977881194e+01,6.280063583e+01,4.452940182e+01,7.394384065e+01,7.781874981e+01,3.808735574e+01,7.769102077e+01,1.715794455e+01,4.114517587e+01,8.654879674e+01,4.361003584e+01,1.994057680e+01,6.364984669e+01,6.875146060e+01,4.627648094e+01,9.391011246e+01,7.217592297e+01,9.177003322e+01,9.922429515e+01,7.317960792e+01,2.975047259e+01
4.986241424e+01,8.057473300e+01,6.450620434e+01,9.249574635e+01,6.593524855e+01,1.767914506e+00,2.597467854e+01,7.983033405e+01,9.437448805e+01,8.699831512e+01,1.343142062e+01,9.926033755e+01,8.277880986e+01,8.978252243e+01,2.953705118e+01,4.733519632e+01,8.599393504e+01,6.128106242e+01,9.704747140e+01,7.996165751e+01,5.621423156e+01,9.566106920e+00,7.475607425e+01,4.882686949e+01,5.273633407e+00,3.665534790e+01,2.670264867e+00,4.442280529e+00,1.195624771e+01,3.624471903e+01,3.936216356e+01,9.056587297e+01,3.005488551e+01,4.148381495e+01,1.641286196e+01,7.004806004e+01,1.565448650e+01,3.148365997e+01,3.374971148e+01,4.415102295e+01,7.638280788e+01,5.492358507e+01,4.162219502e+01,6.260493729e+01,2.958256779e+01,5.203881593e+01,2.624114603e+01,7.297655095e+01,8.266371397e+01,9.891545376e+01,4.775176902e+01,8.179150873e+01,6.199838832e+01,5.328047265e+01,4.756106292e+01,6.211983573e+01,8.151754192e+01,2.228584046e+00,6.510738698e+01,7.263929357e+01,4.565163635e+01,1.390340883e+00,3.182159353e+01,3.255958787e+01,3.536908743e+01,6.516156646e+01,8.558217964e+01,3.549620332e+01,9.994987749e+01,2.335631719e+01,7.056139607e+01,6.013582147e+01,4.069518086e+00
