v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56
8.855451222e+01,7.667819468e+00,1.945329729e+01,7.131118020e+01,4.132018132e+01,8.164609702e+01,4.869293907e+00,2.298132579e+01,2.844487668e+01,1.088007827e+01,7.562414206e+01,2.556300150e+01,3.668761993e+01,1.680905312e+01,8.969740594e+01,8.264491652e+01,4.530499606e+01,6.529253644e+01,4.890431020e+01,5.488373392e+01,7.594856320e+01,4.168273455e+01,9.408316282e+00,8.781776874e+00,8.958630174e+00,2.395886105e+01,7.880098804e+01,3.349717005e+01,5.532157653e+01,5.265089354e+01,9.896748425e+01,6.325734296e+00,2.581440278e+01,7.002673749e+01,6.199051836e+01,2.796462667e+01,6.518525189e+01,1.838054700e+01,8.432154987e+01,6.170843962e+00,2.139227030e+01,3.493579066e+01,7.914457648e+01,6.795114984e+01,3.023415007e+01,8.698682432e+01,4.978621175e-01,3.247930721e+01,7.133668192e+01,9.421502399e+01,9.314238517e+01,4.449045716e+01,7.014854609e+01,7.868882734e+01,5.479558546e+01,3.555478674e+01
2.975332632e+01,6.610810081e+01,6.427094276e+01,8.066691634e+01,6.852543535e+01,7.212286808e+01,7.396973508e+01,9.570996843e+01,4.294031018e+01,3.549008455e+01,8.046998498e+01,4.144257206e+01,1.877148239e+01,7.319913650e+01,1.932714825e+01,7.680774827e+01,4.624182482e+01,5.742180832e+01,2.321788220e+01,3.447218729e+01,2.198527544e+01,9.990997875e+01,6.043744395e+01,9.238168346e+01,5.592577145e+01,4.750284660e+01,5.033793777e+01,6.845042479e+01,8.682847064e+01,3.050654755e+01,3.616239080e+01,8.334827994e+01,1.130858918e+01,3.167647233e+01,2.837865114e+01,4.228825860e+01,7.615652804e+01,3.120481074e+01,6.991439724e+01,9.617475778e+01,4.329096411e+01,4.656277099e+01,9.468309848e+01,9.180023179e+01,9.926985091e+01,5.391297211e+01,1.783958489e+01,5.062041949e+01,1.747713709e+01,9.192269737e+01,1.801041539e+01,5.699708062e+01,8.040263934e+01,1.574667812e+01,8.978617727e+01,9.602405796e+01
8.273251008e+01,4.788149207e+01,4.640443221e+01,4.629113181e-01,8.145689630e+01,5.073139338e+01,6.267577028e+01,3.305504029e+01,9.522511239e+01,5.182606296e+01,9.702065091e+01,9.295588138e+01,8.347664651e+01,9.748417791e+01,3.033642482e+00,5.621649864e+01,1.776468729e+00,6.096408909e+01,2.516072783e+00,9.309656640e+01,7.925927057e+00,7.965751034e+01,2.538539200e+00,1.004612558e+01,3.000784823e+01,6.168825402e+01,7.735497937e+01,6.209457405e+01,7.980081392e+01,1.735797949e+01,9.474733621e+01,5.558674746e+00,8.149587179e+01,5.152522377e+00,9.379156322e+01,7.003181943e+01,9.225670249e+01,4.394622291e+01,2.739299105e+01,2.780181940e+01,5.775821811e+01,4.555900840e+01,8.005410172e+01,7.075832370e+01,4.570678390e+00,5.561526688e+01,8.272149999e+01,1.102866783e+01,1.530440362e+01,7.155903029e+01,9.087440662e+01,2.574158981e+01,3.155655654e+01,1.779190758e+01,7.688522828e+01,3.134912214e+01
3.466613211e+01,7.369440348e+01,1.805364962e+01,3.461461464e+00,3.564101232e+01,8.076277204e+01,6.010972599e+01,4.654170828e+01,1.925155498e+01,3.033931996e+00,1.697541685e+01,4.674806647e+01,6.426584599e+01,9.994195376e+01,9.780097594e+01,4.552597338e+01,5.067402870e+01,8.685596954e+01,7.856898816e+01,7.547635725e+01,1.472143951e+01,4.769360171e+01,3.186914573e+01,1.218194174e+01,2.047276873e+01,7.746197837e+01,2.444163085e+01,5.554522047e+01,3.684866583e+01,9.073508047e+01,8.924990488e+01,5.910630401e+01,2.229552541e+01,4.136386273e+01,8.661403277e+01,5.955844523e+01,5.343054719e+01,2.006414831e+01,8.066662925e+01,8.411411820e+01,1.764747336e+01,1.217665890e+01,7.670575252e+01,9.062147762e+01,3.252838976e+01,6.415827664e+01,2.303096987e+01,4.770516583e+01,7.334195400e+01,8.907151770e+01,3.329478054e+01,8.721630645e+01,2.903012219e+01,1.840019095e+01,8.682842252e+01,9.338739622e+00
9.163940178e+01,5.479564930e+01,7.840434216e+01,5.129395766e+01,9.084962841e+01,6.638660109e+01,8.174253202e+01,5.996394452e+01,3.741517234e+01,8.474185256e+01,5.529531788e+01,3.477282745e+01,4.276377192e+01,7.877764858e+01,7.417639254e+01,8.799917923e+01,4.179528031e+01,1.742518992e+01,7.433076498e+01,8.834290417e+01,8.998994364e+01,7.117488700e+01,8.822159209e+01,4.479621124e+01,4.094408477e+01,1.999575096e+01,9.491168399e+01,4.037856257e+01,6.323050749e+01,7.337461476e+01,4.955463469e+01,1.869862022e+01,6.909098731e+01,5.106736454e+01,9.923574783e+00,1.549437918e+01,5.971005692e+01,2.334062871e+01,4.355450679e+01,9.396533846e+01,2.675630424e+00,3.352294571e+01,7.702044764e+01,8.853391434e+00,6.705068556e+01,8.609203905e+00,5.450936105e+00,5.980989354e+01,8.398084120e+01,5.226632357e+01,9.357861419e+01,5.732756724e+01,5.403778944e+00,8.617987223e+01,9.078662077e+01,7.702838257e+00
9.004354170e+01,2.284716677e+01,2.826891974e+01,8.729534851e+00,8.393449722e+01,1.148191629e+01,6.426846946e+01,6.939646531e+00,1.267141631e+01,2.686409287e-01,6.414068716e+01,2.735631969e+01,8.735122334e+01,9.763930270e+00,4.263847740e+01,7.104477744e+01,3.441079077e+01,9.962116636e+00,3.005410028e-01,1.892793281e+01,1.793979011e+01,8.281461092e+01,2.167602975e+01,8.255159648e+01,4.189324807e+01,4.115955013e+01,1.302457303e+01,6.374249453e+01,6.372927078e+00,9.687523774e+01,2.606229236e+01,6.819964155e+01,9.017893744e+01,3.370790283e+01,5.350000864e+01,3.402790394e+01,1.288142311e+01,3.317053241e+01,2.323051247e+01,1.800526454e+01,8.263613530e+01,4.264304034e+01,7.011806086e+00,5.997688062e+01,5.587969903e+01,3.511894282e+01,5.590068278e+01,6.987952409e+01,4.161162790e+01,4.000561045e+01,1.601636302e+01,9.004245624e+01,8.711150495e+01,4.182648543e+01,7.669223905e+01,4.396282000e+01
7.941717846e+01,5.741252601e+01,5.347371164e+01,8.904583716e+01,9.941538108e+01,5.497287549e+01,9.136731600e+01,6.269665613e+01,6.147932777e+00,8.323297734e+01,9.665571605e+01,5.426698704e+01,5.349546532e+01,5.005916879e+01,1.888870703e+01,1.995666715e+01,4.135869208e+01,9.331065321e+01,2.626140812e+01,5.626721706e+01,9.468441362e+01,5.731204940e+01,1.996001746e+01,2.809707012e+01,3.463313575e+00,7.293318532e+01,7.269261459e+01,9.181869307e+01,5.663921395e+01,1.435943611e+01,2.504602940e+01,5.085600763e+01,8.271497898e+01,8.781227136e+01,7.457520172e+01,1.743073290e+01,8.517872122e+01,9.332214349e+01,9.455171785e+00,2.031867157e+01,9.462952219e+01,6.397866649e+01,4.515160819e+01,5.282029992e+01,4.851287933e+01,1.353027249e+01,9.272576621e+01,1.872481171e+01,8.448804382e+01,5.138537010e+00,3.426166845e+01,3.055689635e+01,2.220087178e+00,9.643555372e+01,3.507037287e+01,5.470947553e-01
3.580055491e+01,6.254909596e+01,1.951599998e+01,8.891603090e+00,2.832882049e+01,1.869248376e+01,3.971380724e+01,4.383492139e+00,8.035554372e+01,4.151926187e+01,9.511283321e+01,1.069919316e+01,9.160607717e+01,1.190690015e+01,3.167210701e+01,4.493883646e+01,8.414576439e+00,1.819705052e+01,9.906399397e+01,2.517261197e+01,9.791877866e+01,8.360969714e+01,2.064570513e+00,4.639083072e+01,5.380139069e+01,4.518427525e+01,5.460838110e+01,3.193763823e+01,5.195646873e+01,3.930287151e+01,7.617737956e+01,4.382697473e+01,9.250860312e+01,5.386154176e+01,4.668880775e+01,7.994694819e+01,3.221726489e+01,5.725957992e+01,1.172215566e+01,1.491073113e+00,7.789203820e+01,6.448790977e+01,6.636195424e+00,9.327330603e+01,5.517038749e+01,5.638643025e+01,5.872996035e+01,4.205513116e+01,3.353720531e+01,6.845475069e+01,7.379290541e+01,1.019995425e+01,5.338373636e+01,5.352067576e+01,9.277755694e+01,7.232015562e+01
5.219387596e+01,8.975654851e+01,3.616223472e+01,7.057694437e+01,7.056075241e+01,4.508717242e+01,2.253879124e+01,1.587410114e+01,6.001095096e+01,3.334348678e+01,6.567787848e+01,4.809489456e+00,4.738425424e+00,2.729948516e+01,8.556796305e+01,5.790208938e+01,4.207276331e+00,3.811458889e+00,7.803245684e+01,2.139443362e+01,8.694844555e+01,8.218828140e+01,4.135787543e+01,8.690146743e+01,7.365245173e+01,1.000482353e+01,5.838229760e+01,1.424019440e+01,2.841167175e+01,9.314958900e+00,7.834281419e+01,5.157888252e+01,7.431508854e+01,4.366083758e+00,2.428460257e+01,7.938641822e+00,7.607197259e+01,7.055170624e+01,5.882183591e+01,5.723526594e+01,8.493427495e+01,6.061099264e+01,5.070837981e+01,9.242507793e+01,6.178747363e+01,6.709050529e+01,2.392481035e+01,1.511524465e+00,4.092128906e+01,6.421670457e+01,9.833255160e+01,9.393704287e+01,7.332091681e+01,9.681186717e+01,4.776543632e+01,2.704679632e+01
9.324640064e+01,9.829370527e+01,4.950393097e+01,1.131489445e+00,4.615429315e+01,8.396378557e+01,2.476382324e-01,5.993360042e+00,1.665387568e+01,2.746673178e+01,8.544928713e+00,6.860477045e+01,4.634047176e+01,8.757609683e+01,6.790223093e+01,8.164230458e+00,6.401944080e+01,9.713333078e+01,3.203073127e+01,2.557841611e+01,3.688271201e+01,3.644741039e+01,8.624625200e+01,2.944433890e+01,7.037361315e+01,9.910165655e+01,1.536082329e+01,2.692840092e-01,1.730883495e+01,3.856623200e+01,2.036899363e+01,3.035506288e+01,4.477623372e+01,7.113792094e+01,4.213314173e+01,2.981612401e+01,3.990699228e+01,4.300246045e+01,9.507959972e+01,6.718841554e+01,3.151958328e+01,9.900082122e+01,4.946279351e+01,3.249908800e+01,3.819415949e+01,7.017205812e+01,2.644483532e+01,6.903509228e+01,7.097704201e+01,8.824566431e+01,6.745823955e+01,5.537141900e+01,1.826084533e+01,6.266208774e+01,8.765523662e+01,7.665295969e+01
9.315960071e+01,5.248026428e+01,6.564500063e+00,5.566314148e+00,9.983090597e+00,2.159055606e+00,7.198362455e+01,1.423755305e+01,4.338050336e+01,4.044859015e+00,9.608454628e+01,1.939608448e+01,2.607215329e+01,7.157039874e+01,2.012436464e+01,4.786072996e+01,2.945727211e+01,9.237252237e+00,2.077423227e+01,7.811697465e+01,3.219955835e+01,9.476111400e+01,3.082446966e+01,1.662029373e+00,2.212215464e+01,2.874098225e+01,9.864107453e+01,9.063432283e+01,8.250989766e+01,6.118749288e+01,5.094720671e+01,3.759438336e+00,6.231794221e+00,8.511915760e+01,9.497806633e+01,3.149652282e+01,1.263195384e+01,1.711199378e+01,2.228567450e+01,4.426289245e+01,5.473982264e+01,2.356087279e+01,4.832345657e+01,5.137680011e+01,4.356900703e+01,6.795344682e+01,6.048495636e+01,2.397220173e+01,6.505639262e+01,6.728192084e+01,7.627352145e+01,7.852086944e+01,4.959157514e+01,7.085239282e+01,4.495537272e+00,7.961285679e+01
8.316191663e+01,5.354272593e+01,6.052537303e+01,4.562534901e+01,8.950779926e+01,8.831340131e+01,4.840108889e+01,2.808604353e+01,1.021454763e+01,7.718253939e+01,1.394393511e+01,4.087562934e+01,1.905214511e+01,2.741341136e+01,1.754098073e+01,6.340134239e+01,6.426593249e+01,2.195869045e+01,1.397549970e+00,2.331171609e+01,3.886957122e+01,8.352572077e+01,4.607439703e+01,7.250812657e+01,6.296179363e+01,8.586024490e+01,2.278727055e+01,3.807473066e+00,1.692803075e+01,3.167402843e+01,7.498178660e+01,1.160005631e+01,7.153115450e+01,5.652041571e+00,8.035168616e+01,3.768489229e+01,7.350353264e+01,4.106859715e+01,2.506558520e+01,8.536415483e+01,9.222779971e+01,9.474311824e+01,1.522840312e+01,9.561653095e+01,9.909278830e+01,4.014601664e+00,2.061217435e+01,4.810843445e+01,8.313208596e+01,1.229633945e+01,9.055667615e+01,3.029426876e+01,9.300459226e+01,3.669432152e+01,7.811599091e+01,8.500572601e+01
5.728208236e+01,7.893897185e+01,2.411994464e+01,4.835690564e+01,4.806637153e+01,5.848480099e+00,3.791648772e+01,1.766814691e+01,2.986213499e+01,4.791529890e+00,8.871723510e+01,1.145295857e+01,9.599919348e+01,5.820264868e+01,4.137412966e+01,4.641463883e+01,2.452516814e+01,8.525698137e+01,8.628918405e+01,5.730614285e+01,7.400606500e+00,7.883962024e+01,3.468599508e+01,8.299806695e+00,7.198726865e+01,6.203001122e+01,9.417316244e+01,4.601255262e+01,5.893016715e+01,8.858609581e+01,2.542795065e+01,6.282713015e+01,7.684578967e+01,1.444201224e+01,6.203956406e+00,2.469406038e+01,5.118846049e+01,6.304995264e+01,5.723130202e+00,4.860995991e+01,3.432346481e+01,1.002408784e+01,2.649537080e+01,5.936934955e+01,4.898199119e+01,8.569086329e+01,4.105800665e+01,3.383855392e+01,7.441161436e+01,7.517071326e+01,3.645171835e+01,1.503521199e+01,7.266683850e+01,1.558509791e+01,1.137760490e+01,3.569316033e+01
4.178773100e+01,4.414675118e+01,9.902329577e+01,2.381264548e+01,5.597575247e+01,7.146410052e+01,4.483770725e+01,9.270570969e+01,3.322189875e+01,9.708361578e+01,5.827410190e+01,3.679799944e+01,3.827549562e+01,4.011754273e+01,8.257260708e+01,7.997701216e+01,5.337939846e+01,2.472579112e+01,7.828510894e+00,1.307752653e+01,9.336332971e+01,2.930381659e+01,1.902059417e+01,6.493170699e+01,3.899185661e+01,8.251644448e+00,6.328365866e+01,8.463986975e+00,8.051479857e+01,7.787860706e+01,5.027754733e+00,9.619776242e+00,3.496085324e+01,6.958912528e+01,6.405266541e+01,3.549834780e+01,8.006388299e+01,6.327413012e+01,8.967096456e+01,5.093801981e+01,9.913752753e+01,4.008345792e+01,7.832638109e+01,2.070109545e+01,9.364134357e+01,5.708622191e+01,4.485603715e+01,9.138167157e+01,1.719279925e+01,4.725520927e+01,6.395370725e+00,1.750343485e+01,5.249920186e+01,2.409677291e+01,8.095173789e+01,4.020172619e+01
6.269933247e+01,7.302416058e+01,5.701235729e+01,2.550030946e+01,4.083447044e+01,6.213844644e+01,3.138046195e+01,7.507193552e+01,3.650188484e+01,8.552958464e+01,7.369892935e+01,8.380629524e+00,7.062651954e+01,7.971860111e+01,1.876307275e+01,2.380496986e+01,8.475841515e+01,5.790706157e+01,2.373892067e+01,1.992794007e+01,7.512074172e+01,5.097956824e+01,8.742044604e+01,5.965554026e+00,4.277602948e+01,9.886654551e+01,7.464269895e+01,3.025972438e+01,6.024363106e+01,9.778775526e+01,9.962531070e+01,3.123578140e+01,3.103949055e+01,9.261596327e+01,5.264603594e+01,9.735521735e+00,7.519606705e+01,8.289406355e+01,8.174477642e+01,1.087674868e+01,9.497488199e+01,8.446891334e+00,3.256872115e+01,5.617884103e+01,4.377735617e+01,5.786472605e+01,6.015542708e+01,3.508677155e+01,9.440228010e+01,8.680237272e+01,1.009075315e+01,3.148828326e-01,5.498183422e+01,6.151196350e+01,2.438541238e+00,2.501426162e+01
4.316858451e+01,1.517988639e+01,7.199285001e+01,3.169150145e+01,8.744497387e+01,7.202267371e+01,6.906255523e+01,3.920734363e+01,1.078756142e+00,9.001074742e+01,9.037765191e+01,2.396316622e+01,3.549744764e+01,5.189840783e+01,2.230586490e+01,1.450084925e+01,9.240755508e+01,6.589931710e+01,8.003800151e+01,6.916290424e+01,8.294370693e+01,3.276127379e+01,4.699685709e+01,5.141138430e+01,8.974195240e+01,6.445983453e+01,9.905828846e+01,1.255512664e+01,3.779834009e+01,6.352737789e+01,5.331984613e+00,2.171306085e+01,8.737611208e+01,1.648748055e+01,7.134287116e+01,9.832748283e+01,3.640356089e+00,1.648408088e+01,6.365443207e+00,8.574468931e+01,9.989839266e+01,7.232998541e+01,3.807078365e+01,6.836860324e+01,6.261295576e+01,3.157958430e+01,4.195509671e+01,4.427660054e+01,7.153661775e+00,6.927745960e+01,2.652659652e+01,6.908467373e+01,6.129531122e+01,2.120211193e+01,5.213960304e+01,5.794321573e+00
8.528626603e+01,6.144884934e+01,8.092284577e+01,4.929686218e+00,8.738359282e+01,7.958954458e+01,4.998758748e+01,9.355392520e+01,4.066042341e+01,5.155945563e+01,9.019920924e+01,6.720675344e+01,6.101315273e+01,3.341335497e+01,2.861028059e+01,5.163744485e+01,3.358879261e+01,7.227551128e+01,9.244111458e+01,1.751781668e+01,8.424606848e+01,2.506819815e+01,4.513701340e+01,8.785798316e+01,2.111125938e+01,4.174022163e+01,1.501964088e+01,6.658727046e+01,7.001014444e+01,6.170661493e+01,6.322283628e+01,7.366555234e+01,9.515022395e+01,8.043972964e+01,2.241226282e+00,6.168414242e+01,2.884657377e+01,6.489012079e+01,6.492456357e+01,2.350418498e+01,7.095042073e+01,8.812794359e+01,2.954006690e+01,1.484304173e+01,3.899285444e+01,6.899997193e+01,6.656962987e+01,1.033887006e+01,2.683954268e+01,4.660426176e-01,5.469604109e+01,9.854552500e+01,5.329245178e+01,7.998146607e+01,4.942232541e+01,7.278457366e+01
2.954356137e+01,2.886033749e+01,7.103299627e+01,1.067540911e+01,3.462126632e+01,2.207006608e+01,9.643068953e+01,2.043405638e+00,7.369667721e+01,6.133565036e+01,4.202284227e+01,1.220442621e+01,8.116372862e+01,5.222776784e+01,1.969685721e+01,9.903200677e+01,4.128899704e+01,9.379898302e+01,9.368868697e+01,5.167065280e+01,4.053628073e+01,6.112280311e+01,5.963509338e+01,4.950095051e+01,9.237418230e+01,8.793999700e+01,8.774901859e+01,1.394220716e+00,8.781244976e+01,7.107002170e+01,3.481954168e+01,6.094789126e+01,8.427474323e+01,4.010611107e+00,7.265742115e+01,6.277645595e+01,5.940448103e+01,2.224640803e+01,6.314132020e+01,2.141020121e+01,5.176178877e+01,7.005368901e+01,6.051247959e+01,8.838627074e+01,6.866261033e+01,9.818306469e+01,5.916406122e+00,8.708316406e+01,3.071811877e+01,4.684499487e+01,7.619146069e+01,6.154985040e+01,6.547733383e+01,6.526765190e+01,3.004663737e+01,7.540096377e+01
9.939134966e+01,6.405297958e+01,9.424834608e+01,6.055203000e+01,3.042611098e+01,7.938049710e+01,4.595752698e+01,8.893546326e+01,9.664332798e+01,1.437259216e+01,8.810270197e+01,7.994762128e+01,9.187951387e+01,7.789934506e+01,8.111076533e+00,6.330060590e+00,3.291812006e+01,5.250862883e+01,9.739486839e+01,1.576493841e+01,6.996254759e+01,5.295129718e+00,4.505124852e+01,9.195112491e+01,1.845968335e+01,6.891181459e+01,2.566623711e+01,2.508247896e+01,2.581132954e+01,8.615779694e+01,5.076491181e+01,3.520300347e+01,7.937144064e+01,7.319339598e+01,7.623031370e+01,7.648528446e+01,2.415759610e+01,4.290422375e+00,6.091208180e+01,3.556233978e+01,5.278728761e+01,2.872478464e+01,7.610644808e+01,9.005185279e+01,3.267833176e+01,7.275405481e+01,6.238600567e+01,9.660234657e+01,9.545822282e+01,1.999288322e+00,9.788554217e+01,6.134735544e+01,4.647981711e+01,5.692086534e+01,4.253771301e+01,4.273677731e+00
8.947627449e+01,6.782052105e+01,4.608558228e+01,7.641515472e+01,8.502292739e+01,9.309258190e+01,8.791260266e+00,2.161087395e+01,6.946723514e+00,2.796623431e+01,5.461681413e+01,2.320946741e+01,9.523777252e+01,7.523127064e+00,1.786657286e+01,2.728628974e+01,4.497492846e+01,1.276556928e+00,7.613379533e+01,3.493641970e+01,5.466142766e+01,7.579919857e+01,7.930520772e+01,4.724431442e+01,3.433581622e+01,8.969809675e+01,9.579444489e+01,9.815173928e+01,9.538545776e+01,6.897826266e+00,7.079737546e+01,7.696644145e+01,6.425832708e+01,9.240042750e+01,5.437201194e+01,5.498419917e+01,9.798096562e+01,8.799898122e+01,5.951066191e+01,7.182141043e+01,4.712992601e+01,8.371022908e+01,1.629413437e+01,6.060758940e+01,1.594035601e+01,8.296498354e+01,9.733131184e+01,4.619146481e+01,5.459899093e+01,1.797832472e+01,9.745182283e+01,9.492089481e+01,3.179474181e+01,6.864756568e+01,4.674056544e+01,4.469877171e+01
2.791320482e+01,1.960850675e+01,2.278594585e+01,7.235484639e+01,1.272431856e+01,1.883119141e+01,7.909960642e+01,7.674115436e+01,6.415080519e+01,3.882478001e+01,2.401070330e+01,8.487217549e+00,2.009546063e+01,1.880685163e+01,6.493336083e+01,4.448228307e+01,5.579665564e+01,2.499058874e+01,6.071454613e+00,2.250077395e+01,2.838029255e+01,4.544391025e+01,6.101971781e+01,3.592098649e+01,5.587858284e+01,1.708685205e+01,6.461395791e+01,8.702607108e+01,7.637439815e+01,1.377547294e+01,9.737337739e+01,7.500523555e+01,4.510016746e+01,7.585292541e+01,3.376546523e+01,7.862958540e+01,2.651982734e+01,6.637204924e+01,2.949882392e+01,4.018250238e+01,8.933793909e+01,3.284821481e+01,2.032019897e+01,2.727401793e+01,7.897979991e+01,1.929473688e+01,5.369237332e+01,2.545678081e+01,3.453504728e+01,2.095200340e+01,4.619069089e+01,2.146117086e+01,8.448358264e+01,6.920608494e+01,3.927694734e+01,7.002701628e+01
1.524497756e+01,5.459463411e+01,8.125076896e+01,8.322708456e+01,3.311595318e+01,1.091756625e+01,8.380071984e+01,3.827835183e+01,1.545266978e-01,2.257837602e+01,3.691539580e+01,4.778239504e+00,2.777741920e+01,1.070502804e+01,5.669284704e+01,6.714019802e+01,5.240745873e+01,2.321632289e+01,9.435219325e+01,4.450696695e+01,7.428952234e+01,4.020421389e+00,4.363546717e+01,2.314740549e+01,2.703173422e+01,6.671677916e+01,1.907881549e+01,8.333502890e+01,6.430327598e+01,1.599468188e-01,3.742070784e+01,7.393210146e+01,3.880761394e+01,5.281770016e+01,1.324753067e+01,9.628748032e+01,2.977253818e+01,5.270997748e+01,3.565422384e+01,2.641176977e+01,1.612036420e+01,8.435429078e+01,9.348597360e+01,4.664581304e+01,9.105708387e+01,3.974298714e+00,4.875468026e+01,3.731713406e+01,5.326300757e+01,2.196278561e+01,2.255991752e+01,9.700618483e+00,9.745883504e+01,3.756853199e+01,2.824884508e+00,1.642284836e+01
1.485268962e+01,6.067637651e+01,6.694551865e+01,4.852556608e+01,6.796438699e+01,2.166074424e+01,5.500015490e+01,9.957662793e+01,9.935540420e+01,9.745972768e+01,9.542226534e+01,6.379247479e+00,7.001782470e+01,2.406227477e+01,7.284727964e+00,5.148652385e+01,8.907054648e+00,8.489734501e+01,8.198998490e+01,7.709280398e+01,9.846156054e+01,9.531401427e+01,2.205576679e+01,1.790281971e+01,6.628644444e+01,4.431765321e+01,1.134573660e+01,3.641642900e+01,9.057717419e+01,4.674253351e+01,9.690791947e+01,4.989307030e+01,1.304793792e+00,1.001739943e+01,8.323676709e+01,9.898962096e+01,7.022412535e+01,6.085165784e+00,1.519860600e+01,3.107283965e+01,6.302909285e+01,9.996961085e+01,9.983050246e+01,4.244158817e+01,7.396331603e+01,8.203537765e+01,8.854523458e+01,3.437824517e+01,9.573365130e+01,1.136804715e+01,8.464482815e+01,4.771117149e+00,5.681149081e+01,6.641465854e+01,2.346304941e+01,2.988691167e+01
