v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49
8.002674305e+01,5.254342413e+01,8.698602802e+01,5.710827291e+01,4.679640000e+01,6.405263483e+01,5.529251232e+01,1.596369513e+01,9.890058806e+01,1.000738145e+01,1.869063517e+01,1.043963917e+01,3.256909186e+01,6.229967743e+01,2.384714050e+01,5.164908956e+01,6.900095499e+01,9.558090183e+01,4.573269660e+01,9.085372938e+01,6.792053286e+01,8.933330422e+01,6.615568063e+01,9.948275901e+01,8.066794999e+01,3.192961254e+01,4.767851215e+01,7.234729074e+01,3.047190355e+01,3.590002964e+00,1.391550214e+01,8.631550093e+01,4.454027385e+01,7.042702105e+01,9.789544739e+01,7.136483062e+01,9.305124925e+01,2.158218474e+01,8.871044090e+01,1.032334547e+01,6.509682158e+00,2.928285026e+00,1.338023830e+01,5.972483509e+01,1.397228644e+00,6.637521510e+01,1.126667605e+01,4.806136288e+01,4.046542948e+01
7.496196222e+01,5.199495760e+01,2.277300289e+00,8.642554984e+01,2.453256692e+01,2.474135572e+01,4.984731790e+01,2.982926389e+01,5.569255689e+01,9.182422396e+01,9.705029053e+01,2.480416975e+01,7.530698397e+01,2.357240706e+01,8.535782647e+01,8.612017252e+01,3.412626488e+01,9.772007669e+01,6.772341941e+01,5.737363284e+01,4.216310570e+01,2.071670193e+01,7.549216863e+01,6.082715019e+01,2.219474867e+01,5.707592680e+01,4.660601055e+01,1.164606006e+01,3.010106766e+01,1.655971540e+01,3.184663182e+01,8.003883268e+01,4.153579466e+01,8.077928138e+01,5.864308826e+01,1.419658357e+01,2.696609112e+01,3.667724155e+01,8.902170664e+01,5.699678881e+00,3.968292437e+01,8.604780948e+01,5.688651325e+01,1.665089432e+01,8.478698526e+01,7.478419761e+01,9.702916505e+01,9.300255923e+01,7.736696193e+01
3.632719684e-01,3.319222177e+01,2.489741635e+01,9.342928665e+01,8.505971497e+01,3.721135297e+01,6.202481895e+01,6.437772347e+01,7.908130785e+01,5.867774899e+01,4.397016276e+01,6.453883489e+01,6.930664583e+01,5.113897984e+01,5.899980962e+01,8.387271540e+01,9.390826582e+01,1.997247430e+01,2.589693779e+01,4.497904766e+01,2.092123784e+01,3.647160157e+01,3.122105486e+01,9.060930649e+01,8.611298349e+01,4.024902612e+01,1.400258169e+01,5.798172466e+01,9.607580209e+01,6.092987599e+01,8.895264257e+01,6.853958034e+00,5.022323041e+01,9.342788120e+01,2.760233456e+01,6.168862540e+01,2.281112177e+01,8.696377869e+01,9.677404864e+00,1.334124821e+00,6.344087725e+00,7.611693598e+01,8.751997556e+00,4.928268987e+01,9.180641137e+01,1.664641083e+01,4.896310556e+01,4.544894428e+01,6.889706480e+01
3.111917289e+01,4.840667947e+00,7.647530628e+01,6.284914892e+00,4.262833910e+01,5.328851156e+00,2.910074905e+01,6.665447572e+01,7.544540752e+01,5.314817664e+01,8.703654528e+01,6.134927515e+01,8.248695701e+01,2.541423470e+00,6.449017015e+01,4.431133679e+01,2.240199494e+01,1.077861362e+01,4.602064701e+01,6.755102219e+01,5.066966018e+01,8.581882463e+01,9.949941297e+01,9.735880340e+01,9.786826713e+01,3.057396780e+01,9.975656908e+01,7.932009161e+01,7.001943708e+01,7.622239066e+01,7.775072381e+01,3.245519964e+01,2.425871061e+01,1.299064155e+01,6.989205379e+01,4.982837226e+01,4.705855862e+01,4.717886121e+01,4.875208333e-01,8.430563827e+01,6.200542580e+01,2.708080709e+01,6.358105781e+00,1.986534038e+01,4.948227719e+01,3.862971479e+01,4.368992159e+00,5.177055532e+01,1.338281295e+01
7.311546182e+01,2.010863228e+01,3.541917937e+01,1.141717944e+01,9.273450142e+01,9.231553374e+01,6.848407222e+01,2.880120192e+01,8.470636023e+01,9.732110942e+01,4.720345782e+01,7.206245390e+01,1.707618126e+01,6.764037620e+01,3.904051310e+01,7.681956257e+01,2.794510048e+01,1.415815118e+01,6.055761802e+01,1.270427668e+01,8.961599702e+01,5.613370117e+01,4.111110242e+00,6.126573919e+01,2.643379564e+01,5.342138838e+01,8.721135223e+01,7.521489558e+01,3.452346657e+01,7.394814036e+00,8.392592902e+00,6.994722579e+01,1.921135759e+01,3.265668157e+01,5.361015921e+00,8.923846287e+01,2.192213670e+01,1.525359047e+01,3.510094507e+01,6.571801013e+01,2.469329827e+01,3.602069264e+01,9.141350591e+01,1.888831220e+01,3.195696027e+01,7.833241182e+01,4.975066935e+01,6.652566668e+01,2.611698325e+01
4.679148764e+01,6.422653352e+01,4.604738055e+01,1.161344630e+01,5.247325680e+01,8.321857402e+01,5.852867060e+01,8.199191939e+01,7.586777135e+01,7.841863968e+01,6.112299280e+01,6.448799194e+01,3.768655610e+01,4.133771963e+01,3.474652834e+01,9.458030433e+01,9.217736019e-01,3.198159749e+00,9.106912325e+01,2.296718861e+01,6.603228222e+00,1.229101354e+01,7.371556219e+01,1.533017359e+01,2.780953036e+01,7.075745215e+01,1.812233117e+00,1.034148137e+01,7.235458446e+01,4.968467681e+00,4.047470704e+00,8.353507517e+01,3.625314643e+01,4.187434012e+01,5.746427538e+01,6.561170903e+01,9.174633464e+01,5.587069851e+00,8.036819467e+00,5.044979452e-01,4.687431247e+01,9.853608097e+01,7.541175535e+01,9.945408271e+01,5.771016013e+01,1.369290607e+01,8.086325579e+01,2.361881141e+01,9.319851965e+01
9.292685940e+01,3.423923375e+01,8.797883290e+01,8.996808997e+01,5.348027848e+00,6.058622234e+01,4.335897851e+01,1.087212590e+00,5.350255444e+00,5.886313666e+01,4.866027865e+01,2.508550655e+01,3.014131537e+01,9.632207964e+01,3.164109108e+01,6.796711040e+00,1.390643106e+01,4.732983397e+01,6.622057892e+00,6.920588726e+01,5.494277334e+01,6.886085220e+01,5.485387582e+00,4.688354737e+01,8.487740596e+01,1.250981492e+01,6.448480462e+01,6.873516622e+01,8.574794539e+01,5.828492635e+01,5.271605331e+01,2.031160953e+01,5.426615266e+01,1.148919209e+01,8.957015685e+01,1.720958439e+01,2.120805986e+01,2.122757096e+01,7.398252499e+01,9.047056830e+01,9.672674349e+01,8.665885749e+01,8.396540175e+01,4.735584431e+01,8.528331760e+01,7.715409898e+01,1.689102795e+01,3.153798581e+01,9.988833781e+01
5.522678918e+01,5.904496230e+01,1.939113542e+01,5.338320778e+01,3.934768599e+01,1.175286632e+01,4.309881213e+01,1.434716884e+01,8.662057931e+01,9.315924343e+01,8.949876150e+01,3.644197631e+01,9.117356206e+01,8.636198961e+01,1.170083252e+01,6.112726753e+01,2.527102666e+01,3.498430429e+01,1.486348770e+00,4.816475685e+01,6.359831614e+01,8.371173111e+01,7.114869500e+01,6.872416001e+01,5.658350149e+01,9.680312315e+01,8.356941816e+01,5.965522783e+00,9.321813157e+01,3.405731761e+01,9.805602270e+01,8.216174118e+01,8.275305016e+01,2.329001632e+01,2.512612318e+01,3.296898091e+01,7.071911772e+01,5.543310375e+01,9.522688280e+01,5.800592750e+01,5.082713066e+01,7.117587398e+01,6.398291289e+01,1.468087895e+01,6.958375812e+01,7.390319459e+01,1.975212030e+01,2.505485037e+01,7.952887448e+01
2.595082245e+01,8.138285330e+01,9.278233862e+00,7.302954645e+01,9.490449045e+01,4.014787238e+01,7.538285097e+00,3.146920078e+01,8.030165242e+01,1.604260075e+01,7.493945192e+01,5.560308474e+01,4.267800999e+01,9.611438216e+01,2.973221755e+01,7.855799235e+01,5.222495344e+00,6.241068343e-01,8.420372315e+01,1.560059907e+01,5.924195261e+01,1.697880898e+00,5.934165393e+01,1.925872634e+01,1.407212719e+01,2.727190550e+01,2.689875855e+01,8.021498800e+01,3.292806179e+01,8.583641692e+00,9.999522522e+01,4.183883355e+01,4.050617027e+01,3.883255272e+01,8.238000372e+01,9.729181193e+00,3.828028771e+00,8.993752964e+01,2.372011996e+01,7.284829900e+01,6.226721056e+01,4.288759319e+01,9.506745283e+01,3.494523621e+01,7.098067262e+01,5.944682487e+01,4.573335747e+01,9.666110696e+01,8.982965006e+01
3.677204155e+01,1.074967972e+00,3.412154569e+01,8.942999499e+01,2.970739249e+01,5.709891317e+01,3.822249074e+01,1.627873983e+01,7.168800174e+00,8.551845800e+01,1.498435363e+01,8.154397042e+01,1.449479933e+01,2.763729350e+01,7.780030121e+01,6.734042738e+01,1.580431203e-01,5.571555491e+01,8.999724089e-01,5.447134682e+01,1.739641651e+01,7.687902381e+01,2.535736969e+01,1.932668978e+01,3.067318275e+01,6.033591989e+01,2.897408757e+01,3.974455556e+00,9.783656237e+01,6.187972500e+01,4.174443152e+01,4.961376637e+01,8.182506077e+01,2.514561917e+01,8.316928907e+01,9.991916373e+01,1.614818283e+01,9.415575565e+00,2.153483560e+01,8.741229911e+01,2.159336372e+01,7.709263769e+01,8.478283219e+01,3.876305818e+01,9.199217139e+01,5.288060039e+01,4.494443232e+00,5.708869864e+01,6.283714536e+01
2.644785331e+01,6.281242357e+01,7.253200298e+01,4.423857961e+01,4.053799316e+01,4.912292030e+01,8.200890957e+01,4.210442911e+01,3.752238578e+01,7.047224927e+01,9.381129030e+01,6.558011145e+01,5.997726968e+01,8.688620034e+01,1.889872862e+01,9.828591646e+01,8.445994400e+01,1.969304332e+01,9.096239560e+01,8.367648534e+01,3.389138286e+01,7.645425251e+01,8.693478992e+01,7.127110693e+01,6.204744530e+01,2.960078025e+01,9.620199202e+01,3.693491237e+01,8.423463203e+01,9.788925628e+01,7.542835193e+01,8.199996506e+01,8.172584950e+01,3.783760846e+01,3.398220536e+01,9.645936516e+01,7.340257815e+01,7.891711749e+01,8.136457588e+01,5.848527215e+01,1.612510034e+01,6.087228070e+00,5.908182851e+01,5.311486237e+01,9.138636234e+01,4.680337264e+01,5.498111744e+01,7.248422926e+01,1.959685799e+01
8.698594096e+01,4.522100393e+01,4.143327065e-02,9.167574296e+01,3.397377296e+01,9.575512974e+00,4.923414440e+01,6.491089952e+01,4.224677249e+01,2.695513903e+01,1.506956726e+01,1.296298265e+01,2.365742138e+01,6.300229541e+01,6.970982721e+01,6.565479626e+01,9.591827963e+00,7.774502302e+01,9.448122542e+01,2.331062278e+01,7.800116951e+01,4.681493816e+01,9.704871447e+01,8.277310513e+01,1.521002268e+01,2.901195435e+01,6.621490996e+01,2.716441410e+01,5.701171917e+01,5.531998336e+01,3.742579797e+01,7.223214309e+01,3.681703087e+01,2.106303196e+01,4.762961549e+01,5.285994236e+01,5.175488809e+01,9.219631818e+00,6.564362152e+01,3.021447561e+01,4.703000804e+01,5.557319185e+01,1.871870486e+01,4.142754518e+01,6.473293956e+01,2.550126378e+01,9.103955866e+01,8.766774211e+01,5.086584861e+01
8.839565565e+01,6.628601549e+01,3.677515214e+01,1.712523227e+01,1.678395567e+00,1.284951150e+01,8.494290074e+01,7.999605978e+01,9.182064154e+00,7.586704198e+01,7.967327787e+01,6.301314419e+01,5.595565684e+01,5.839482333e+01,9.199874541e+01,2.832770956e+01,4.060041333e+01,2.479077070e+01,8.243061792e+01,3.576475434e+01,3.880013170e+01,8.921521799e+01,3.710557052e+01,6.351112440e+01,8.960516457e+00,5.934880107e+00,3.403814283e+01,3.252896958e+01,9.768730506e+01,5.446406326e+00,6.948225138e+01,9.114365274e+01,5.699231943e+01,3.383200485e+01,1.419644955e-01,8.562865561e+01,8.025810626e+01,5.217059465e+00,2.776963573e+01,8.565557528e+01,4.951737489e+01,2.217734918e+01,9.200735337e+01,7.727391693e+01,6.536949636e+01,2.334027023e+01,6.830882684e+01,4.681570500e+01,5.385723619e+01
2.500211693e+01,5.986125719e+01,4.286029439e+01,3.277381272e+01,8.888434968e+01,3.904184474e+01,1.721035614e+01,1.996234213e+01,7.431761757e+01,2.555471370e+01,7.731171556e+01,1.751374301e+01,2.965659853e+01,2.623824428e+01,5.989185716e+01,5.237947398e+01,3.331637433e+01,3.801242975e+01,1.435441003e+01,1.821806080e+01,3.313346784e+01,1.746723732e+01,9.997068959e+01,1.383563236e+01,2.191297603e+01,3.755493079e+01,3.737737707e+00,7.028285168e+01,2.933856027e+01,1.288985871e+01,3.786507927e+01,3.676997450e+00,5.854794036e+01,5.643578527e+01,5.062109099e+01,7.196930330e+01,9.938051562e+01,9.049070230e+01,4.858128881e+01,5.045702123e+01,1.085359749e+01,2.229497039e+01,1.746230056e+01,2.300678277e+01,7.026402194e+01,3.679697719e+01,5.286579330e+01,4.218341877e+01,4.551766787e+00
9.569709979e+01,6.600771149e+00,2.048156702e+01,2.948892209e+01,9.920006702e+01,3.787577185e+01,7.549356989e+01,2.868668084e+01,6.327320710e+01,7.541503034e+01,1.158882866e+01,1.927051319e+01,6.722333551e+00,2.490490232e+01,2.424049921e+01,8.450528672e+01,2.622213763e+01,5.070720973e+01,7.220082132e+01,5.264242047e+01,9.745015619e+01,1.359690269e+01,2.361355628e+01,2.868122049e+01,2.598504356e+01,8.469954023e+01,8.484166953e+01,3.719042855e+01,3.742385735e+01,9.942872576e+01,5.532449347e+01,7.375063416e+01,7.634492222e+01,4.585501064e+01,4.294368493e+01,4.590015887e+01,8.803263607e+01,6.448321173e+01,5.132104838e+01,3.250598702e+00,2.013264979e-01,3.180817836e+01,3.321920392e+01,9.121664749e+01,8.267557810e+01,4.007678534e+01,9.254519063e+01,7.726595947e+00,1.255589656e+01
4.433496075e-01,3.697363939e+01,5.003009306e+00,8.476092697e+01,3.771609007e+01,4.641828905e+01,6.735771710e+01,8.677008927e+01,1.862256537e+01,4.764393193e+01,3.853298688e+01,2.754382414e+01,7.156937646e+01,2.009138997e+01,4.265920861e+01,4.601638643e+01,6.134693072e+01,1.694462809e+01,3.217734075e+01,7.021047344e+00,4.590043567e+01,8.478235130e+01,8.331671381e+01,7.526155774e+01,5.688666382e+01,7.821523493e+01,8.868462051e+01,9.298991517e+01,7.392168550e+01,2.278526765e+01,3.495141075e+00,2.414532135e+01,6.869174575e+01,4.373740837e+01,7.446635602e+01,5.562856350e+01,1.073870827e+01,1.491763408e+01,7.215903279e+01,5.369156009e+00,9.308932193e+01,7.221033359e+01,6.006492412e+01,8.976730398e+01,3.041836685e+01,8.293505127e+01,1.743978324e+01,8.330769649e+01,1.459422446e+01
6.132850098e+01,5.026416024e+01,1.544664848e+01,1.810037124e+01,5.087368199e+01,8.993942121e+01,9.435176048e+01,7.774125648e+01,3.143434127e+01,6.770663090e+01,5.020754527e+01,9.339100146e+01,6.436647616e+01,4.495495462e+01,4.139118734e+01,6.926549278e+01,5.903066634e+01,5.541580222e+01,8.772270894e+00,3.377042539e-01,2.388426841e+01,7.115976284e+01,2.109367188e+01,4.545650237e+01,6.194470737e+01,3.778948768e+01,6.019762243e+01,9.261184141e+01,2.552799122e+01,2.631452120e+01,8.580001770e+01,9.199984887e+01,4.026340573e+01,6.509241139e+01,5.753444958e+01,5.903284665e+01,2.991169344e+01,1.152825223e+01,9.819944959e+01,1.221699066e+01,4.650952439e+01,5.288342201e+01,8.037405554e+01,8.666025626e+01,8.559002521e+01,2.404663468e+01,1.264627867e+01,7.082539355e+01,6.913488339e+00
2.072032403e+00,4.689707315e+01,9.785327080e+01,1.245905001e+01,5.203628243e+01,4.257463392e+01,3.223758143e+01,5.038613849e+00,4.180964936e+01,5.890161466e+01,6.088713268e+01,2.763392159e+01,3.034973392e+01,3.180314508e+01,7.482181563e+01,5.250992961e+01,9.096957596e+00,9.719828858e+01,2.620443928e+01,4.063487612e+01,2.467666867e+01,2.127637464e+01,3.795293659e+00,4.315557726e+01,8.815041813e+01,2.646657078e+01,5.702744358e+01,3.410570433e+01,3.002922354e+01,9.565383278e+01,7.802782906e+01,2.234323530e+01,2.993308007e+01,7.486431115e+01,8.443413605e+01,2.385865395e+01,8.775366650e+01,9.950153821e+01,4.027382873e+01,9.625152357e+01,7.134732356e+01,7.092594370e+01,6.837286241e+01,4.094916206e+01,8.700014267e+01,9.020366275e+01,3.593075222e+01,1.839189583e+00,8.111019605e+01
1.971476472e+01,5.298810157e+01,5.192385736e+01,9.057414584e+01,8.792315003e+01,2.656176801e+01,8.374990567e+00,4.182309410e+01,9.798768064e+01,6.630111362e+00,2.785493976e+01,4.854069558e+01,6.793880570e+01,4.111848112e+01,6.378532730e+01,8.931557493e+01,9.453788671e+01,5.357541543e+01,9.259410778e+01,3.831962623e+01,6.750472476e+01,3.233349284e+01,8.662993990e+01,8.427996237e+01,8.884482524e+01,5.677421035e+01,8.904804991e+01,7.357485330e+01,9.520216278e+01,5.337366143e+01,2.783232916e+01,4.794662094e+01,2.988278579e+01,3.327584786e+01,4.960993456e+01,3.544143966e+01,2.460708350e-02,5.484971042e+01,2.383850550e+01,2.162574341e+01,7.282338253e-01,3.583547774e+01,9.456311850e+01,7.104841730e+01,4.534470024e+01,6.610123711e+01,6.340101812e+01,7.273385615e+01,6.212787256e+01
4.391069482e+01,6.827194291e+01,4.947287120e+01,3.596163102e+01,8.378603857e+01,6.345306458e+01,9.102601668e+01,8.525825589e+01,8.993936111e+01,1.965174563e+01,3.844185031e+01,6.367738821e+01,8.870932808e+01,7.235827535e+01,3.360942337e+01,4.584928276e+01,9.541844313e+01,6.177496857e+01,4.808158606e+01,7.730925512e+01,5.424563213e+01,5.103897851e+01,2.390813056e+01,6.184342734e+01,3.430302357e+01,8.133679326e+01,1.327148715e+00,4.225591970e+01,8.991944837e+01,4.231793029e+01,5.086859537e+00,6.630275604e+01,2.435850040e+00,4.753404266e+01,2.387714113e+01,6.531718229e+01,2.101617013e+01,2.844481756e+01,2.042336715e+01,8.891881678e+00,7.126716103e+01,3.809324132e+01,9.794553791e+01,8.333821981e+01,4.648355638e+01,2.787182952e+01,7.284906610e+01,4.517172089e+01,9.826860953e+00
5.361193011e+01,7.863843377e+01,8.182474254e+01,9.150381526e+01,5.265294443e+01,5.664753953e+01,7.831792874e+01,8.208261036e+01,6.407049243e+01,2.701839092e-01,9.687063520e+01,9.740978770e+01,3.751438227e+01,2.064825619e+01,3.866776460e+01,3.839365550e+01,6.342228665e+01,9.739350723e+01,3.111357783e+00,1.121120159e+01,8.827273697e+00,3.928738663e+01,4.216952574e+01,3.149261592e+01,3.826965111e+01,7.861986426e+01,2.494468613e+01,6.252545815e+00,6.966654471e+01,3.002591488e+01,2.723687588e+01,9.529798637e+01,2.189761817e+01,1.485381097e+01,8.550868847e+01,8.628134388e+01,1.211760763e+01,9.050920272e+01,7.760687324e+01,8.948240825e+01,2.066908833e+01,3.488442713e+01,4.570435959e+01,2.550979858e+01,2.976534618e+01,1.529288359e+01,3.143636342e+01,6.735891334e+01,7.218924137e+00
2.782268242e+01,9.313372450e+00,1.456078484e+01,5.540090987e+01,6.602416258e+01,6.503360629e+01,1.379874487e+00,2.397531968e+01,5.418507190e+01,2.119721179e+01,3.781193332e+01,1.628751018e+01,2.349501539e+01,1.001846296e+01,5.198783692e+01,8.174676963e+01,9.732463861e+01,7.668149780e+01,7.469782237e+01,5.472125081e+01,8.560369080e+01,7.721701447e+00,4.559774978e+01,3.239866487e+01,4.812932531e+01,8.684938544e+01,4.410983686e+00,3.556020228e+01,9.536894772e+01,8.512021823e+01,2.435050523e+01,3.908468910e+01,6.880680098e+01,2.872169299e+01,9.325956404e+01,4.498214403e+00,1.822415654e+01,4.399528701e+00,1.652353985e+01,8.057575475e+01,6.168121096e+01,3.227096661e+01,1.661646343e+01,7.824928492e+01,2.891397865e+01,8.286119475e+01,2.996568658e+01,9.233305906e+01,4.504546773e+01
5.184166053e+01,8.681204846e+01,8.473688526e+01,8.598607900e+01,9.204034749e+01,7.489691380e+01,6.978326927e+01,3.761273738e+01,5.558430657e+01,1.999213461e+01,1.912294160e+01,9.857241536e+01,6.180969593e+01,4.788274024e+01,7.691077601e+01,5.418215561e+01,5.401294423e+01,8.851398521e+01,9.961299006e+01,6.824120760e+01,4.054964783e+01,9.989006808e+01,8.470035820e+01,3.086628657e+01,3.577494626e+01,9.911520685e+01,8.847682781e+01,5.587765362e+01,5.938730091e+01,7.753428953e+01,9.258471603e+01,5.800895926e+01,5.508115370e+01,1.538771186e+01,7.668892296e+01,2.646655948e+01,9.478722137e+01,7.916454922e+01,6.978442469e+00,8.691251598e+01,9.815774511e+00,1.232173786e+01,1.495056913e+01,1.954010441e+01,9.397873141e+01,1.090223230e+01,6.084269426e+01,3.193970078e+01,5.202390212e+01
7.575731411e+01,7.679383791e+01,2.454327046e+01,8.275608429e+01,5.746245085e+01,9.674967423e+01,7.741881879e+01,6.730329787e+01,4.840216211e+01,6.930450087e+01,3.989412674e+01,3.326921778e+01,8.505525413e+01,2.290897250e-01,1.631202401e+01,9.358845524e+01,2.136713244e+00,7.182932937e+01,3.100571694e+01,5.988314375e+01,9.989958593e+01,2.218067756e+01,1.162259863e+01,9.903045304e+01,4.608975120e+01,5.267933462e+01,8.547672998e+01,3.623132950e+01,3.409370930e+01,5.379607599e+01,5.449274562e+01,8.367064837e+01,9.835643962e+00,6.473861720e+01,5.385822742e+01,5.276187841e+01,5.603053090e+01,4.259618058e+01,4.262807897e+01,5.455001074e+01,5.608627957e+01,8.499650842e+01,7.059942999e+01,9.045889486e+01,4.325083802e+01,3.858956721e+01,5.319732563e+01,8.276290785e+01,5.163291509e+01
9.904172114e+00,3.700158019e+01,6.256520476e+01,2.677691622e+00,1.148859571e+01,2.801832145e+01,9.312611921e+01,7.223134199e+01,8.755780158e+01,1.884614421e+01,2.203277705e+01,8.161196049e+01,4.146483256e+01,5.311944838e+00,1.497460125e+01,1.873626914e+01,1.343634542e+01,1.651578784e+01,2.003002083e+00,1.486200977e+01,8.935903178e+01,9.160093529e+01,7.579984200e-01,3.125280341e+01,5.538078192e+01,5.124246174e+01,6.717022380e+01,7.683806495e+01,9.690974011e+00,7.808466165e+01,4.258068847e+01,9.219049518e+01,1.588792384e+01,9.440121132e+01,6.240002576e+01,6.665968322e+01,1.865944958e+01,4.003005475e+01,3.504635149e+01,2.346912384e+01,4.189814719e+01,3.715238659e+01,6.553633140e+01,2.811755841e+01,1.482282634e+01,8.361115899e+01,1.625151895e+01,1.447751977e+01,9.002829508e+01
4.649007668e+01,9.395507520e+01,9.537693542e+01,6.706493242e+01,6.589032788e+01,6.134341201e+01,3.722012094e+01,1.610567717e+01,1.883137912e+01,1.467053763e+01,3.159246696e+01,7.020007090e+00,3.606334809e+01,2.112394313e+01,3.467156593e+01,7.213909070e+01,8.425320282e+01,3.262409565e+01,4.886071198e+01,6.696104416e+01,4.355653478e+01,5.504328640e+01,5.998319679e+01,9.994956344e+01,8.345059292e+01,8.370304341e+01,1.488948826e+01,4.388757410e+01,5.443973501e+00,8.034123017e+01,5.234930337e+01,9.661636507e+01,9.177724959e+01,7.254940631e+01,7.416980606e+01,7.155982218e+01,5.799563169e+01,7.155211142e+00,7.012166173e+01,8.657532828e+01,1.345614913e+01,6.689706128e+01,8.831566053e+00,4.424558044e+01,6.996500095e+01,3.378652659e+01,3.444060430e+00,7.178746211e+01,6.279692012e+01
2.765492805e+01,8.880572977e+01,9.424358779e+00,8.858720122e+00,3.972804165e+01,2.378832398e+01,7.523391876e+01,4.080140732e+01,7.397289078e+01,9.346586337e+01,3.215383521e+01,6.585894653e+00,1.914757473e+01,6.637638446e+01,2.121221311e+01,8.417528079e+01,6.552896376e+01,4.533449726e+01,4.351922965e+01,3.810839439e+01,3.464879476e+00,2.130402777e+00,6.503330320e+01,4.498209121e+01,8.660816119e+00,3.040760918e+01,9.121676428e+01,8.923784583e+01,3.491048415e+01,6.535846694e+01,2.143887658e+01,3.077107291e+01,4.238491857e+01,9.883614165e+01,2.836052672e+01,6.582176523e+00,5.910616226e+01,7.111976916e+01,3.750428648e+01,2.233302551e+01,9.584121372e+01,1.578536707e+01,8.997250777e+01,6.207103429e+01,8.464766695e+01,5.660758551e+01,1.165492276e+01,5.238070423e+01,4.800189441e+01
