v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29
8.655537921e+00,5.521753408e+01,2.303474501e+01,3.397743398e+01,8.711685663e+01,7.585752149e+01,7.398856665e+01,2.110459534e+01,7.196106199e+00,8.906350465e+01,1.723487516e+01,3.397424252e+01,9.010390894e+01,4.175873748e+01,9.005763970e-01,4.027529962e+01,3.433867651e+01,6.321170964e+01,1.987091952e+01,7.381808039e+01,3.255477769e+01,3.931784895e+01,5.995941143e+01,8.228523546e+01,3.817545781e+00,4.118813983e+01,5.517878129e+01,5.627112435e+01,8.390604616e+01
3.264436039e+01,6.051555539e+00,8.483902427e+01,6.883970036e+01,6.425829294e+01,7.559534184e+01,3.719361677e+01,5.466169115e+01,5.625884787e+01,5.004378026e+01,6.882134614e+01,5.727514391e+01,1.344412593e+01,5.694761802e+01,6.322433567e+01,4.446874141e+00,1.267986490e+01,2.024448173e-01,1.620895047e+01,4.667390848e+01,4.712950909e+01,3.007450092e+01,3.773853894e+01,9.973852356e+01,8.814743354e+00,9.299697055e+01,9.201238968e+01,8.951669821e+01,6.376141421e+01
2.816885284e+01,4.347772522e+00,5.202497787e+01,3.283596111e+01,5.036235985e+01,4.342255215e+01,9.957624986e+01,9.569470635e+01,3.032370584e+01,3.636463359e+00,6.432815908e+00,5.039474368e+01,7.032712532e+01,6.473101226e+01,9.761638306e+01,3.887055179e+01,1.751107293e+01,6.485004363e+01,5.953343945e+01,2.108762536e+01,7.044729319e+01,9.380733658e-01,1.517779221e+01,1.663514282e+01,6.537988602e+00,9.581867533e+01,7.483751634e+00,2.629239691e+01,4.823079979e+01
4.702453204e+01,6.911959107e+01,2.464426604e+01,5.136308833e+01,2.811134579e+01,9.184072089e+01,1.778762900e+01,9.277623260e+01,2.780607978e+01,4.222185504e+01,4.219996691e+00,4.235332078e+00,4.660157047e+01,6.245907025e+01,4.016328496e+01,4.663952869e+01,6.507887483e+00,8.727701125e+01,8.291398226e+01,3.706831553e+01,2.319808761e+01,8.528953125e+01,3.036125524e+01,6.816593055e+01,2.646347833e+01,3.608539564e+01,2.214126981e+01,5.018193943e+01,7.103279986e+01
7.262345598e+00,4.936989869e+01,8.200585505e+01,1.323061863e+01,9.375139735e+00,8.783423037e+00,2.620258080e+01,6.250992759e+01,2.023928130e+01,1.359679299e+00,3.154734725e+01,3.990498255e+01,3.861071668e+01,8.531254449e+01,6.923136913e+00,6.326347911e+01,8.133726415e+01,8.990289683e+01,3.260222233e+01,8.862603866e+01,7.798446668e+01,6.391731343e+01,9.748205978e+01,2.524810885e+01,4.928898410e+01,6.755415585e+01,8.524511969e+01,6.804832009e+01,1.498820415e+01
1.803895795e+01,6.096819380e+01,7.601128426e+01,2.039003783e+01,1.488536751e-01,7.631175465e+01,5.558596425e+01,9.862971795e+01,1.044044295e+01,9.298223866e+01,2.864137484e+01,4.228703217e+01,9.890083642e+01,7.719438606e+01,5.590372824e+01,4.343100203e+01,6.168430383e+01,9.350953980e+01,3.583380748e+01,1.376206633e+01,3.612767800e+01,1.649178018e+01,8.379976036e+00,5.339725100e+01,4.133455427e+01,1.955648807e+01,4.233083080e+01,2.339107330e+01,4.451496789e+01
6.172008312e+01,5.126768972e+01,3.823518292e+01,4.189519576e+01,5.341269473e+01,3.265301196e+01,1.308420043e+00,3.061624734e+01,7.107712762e+01,7.150960011e+01,8.878134069e+01,6.286345486e+01,4.119882698e+01,6.090577206e+01,2.480695990e+01,5.683606100e+01,8.349315504e+01,2.060380060e+01,5.342335293e+01,6.899666674e+01,7.095000921e+01,1.545930150e+01,2.520194376e+01,2.416713976e+01,3.223102854e+01,6.963337607e+01,3.721907442e+01,3.629384500e+01,2.612206189e+01
1.289316372e+01,7.408518507e+01,4.385184922e+01,9.794246686e+00,5.167308004e+01,5.724901146e+01,2.566066069e+01,7.554526931e+01,3.051535729e+00,7.267247570e+01,2.506792450e+01,8.618499181e+01,9.615099271e+01,8.160049588e+01,1.258000456e+00,8.425986578e+01,9.585916162e+01,5.813395128e+01,7.474363876e+01,6.909450828e+01,5.841100696e+00,2.369141094e+01,7.961289476e+01,5.149379552e+01,9.717350878e+01,5.461979794e+01,4.139596424e+01,1.269630241e+01,3.895328643e+01
2.661799373e+01,2.066609995e+01,2.376184028e+01,4.315420435e+01,6.367224704e+01,2.429410999e+01,7.014718978e+01,6.043395627e+01,4.531219130e+01,2.974843644e+01,2.560755555e+01,9.379074878e+01,7.796231472e+01,3.306392807e+01,9.492360503e+01,3.821148422e+01,3.353334801e+01,6.478199077e+00,7.102209724e+01,1.014895234e+01,4.749584028e+01,6.312444591e+01,2.295326934e+01,8.857735368e+01,3.341783425e+01,1.560414434e+01,3.530002507e+01,2.503840065e+01,2.027336524e+01
4.587752496e+01,6.501601734e+01,9.712072922e+01,6.503189929e+01,2.492508917e+01,5.937030985e+01,9.256493038e+01,7.654389462e+01,2.440171888e+01,9.699807098e+01,9.426311234e+01,8.543471466e+01,5.627224172e+01,6.268577283e+01,8.757997938e+01,2.590553987e+01,8.827195241e+01,2.197664817e+01,5.246210370e+00,2.093051049e+01,4.757301522e+01,6.168119186e+01,1.323434654e+01,1.317181315e+01,7.875731486e+01,2.582548946e+01,8.540111984e+01,3.611354384e+01,2.730469991e+01
1.049492335e+01,4.831609826e+01,1.920124287e+01,9.909633890e+01,4.426913088e+01,5.750408279e+01,8.450688400e+01,2.734499922e+01,3.416826942e+01,7.972828178e-02,2.947131894e+01,8.763416716e+01,4.420245883e+01,9.608568342e+01,3.146446460e+01,5.154299828e+01,8.650816564e+01,6.417712276e+01,6.957113427e+01,4.726780574e+01,8.215122759e+01,7.109613373e+01,4.293505017e+01,3.254703036e+01,3.282842083e+00,3.599373721e-01,2.444756263e+00,3.516495666e+01,1.393285122e+01
8.347194554e+01,2.050047859e+01,5.438265591e+01,2.998294028e+01,4.674464569e+01,7.001152939e+01,5.495753984e+01,4.575292897e+01,5.818384578e+01,8.514845175e+01,1.340584256e+01,6.606824275e+01,3.714300294e+01,4.458990754e+01,5.988924698e+01,6.705695287e+00,9.764381444e+01,6.886560344e+00,2.632879588e+01,8.706639754e+01,2.031062644e+01,4.796189328e+01,2.841376612e+01,2.305401978e+01,2.727885354e+00,1.647193877e+01,2.859421839e+00,5.785303151e+01,4.588828283e+01
9.834806925e+01,9.653013854e+01,7.638055840e+00,4.100810152e-01,8.779618499e+01,6.883816346e+01,3.405423607e+01,2.634160075e+01,3.899437973e+01,3.306292687e+01,1.863860094e+01,9.981212408e+01,6.038969396e+01,6.939382059e+01,1.214204892e+01,4.107578998e+01,1.436465682e+01,3.614203904e+01,9.917913810e+01,4.206578960e+01,8.121870767e+01,8.786876100e+01,6.338736479e+01,4.323514086e+00,1.002265475e+01,9.057168880e+01,2.356005659e+01,1.228641624e+00,9.767791582e+01
7.151080457e+01,2.869238759e+01,5.796473906e+01,1.058117439e-01,6.738282150e+01,9.994207552e+01,1.364339399e+01,5.880655086e+01,4.854345703e+01,9.267556730e+01,8.094794984e+01,8.131865887e+00,1.494007203e+01,5.450536070e+01,2.702865109e+01,7.749896843e+01,5.239501537e+01,7.552516226e+01,4.553169495e+01,1.909964295e+01,5.279149110e+01,7.736372738e+01,8.444690230e+01,2.717708431e+01,5.357475308e+00,9.653872718e+01,9.018396241e+01,4.947040918e+01,7.531546473e+01
1.748889577e+01,1.112800986e+01,2.243223216e+01,1.338181363e+01,6.872385667e+01,2.444429331e+01,1.097549615e+01,7.860152539e+01,9.258094282e+01,4.339808971e+01,7.771372849e+00,4.340257128e+01,3.709882613e+01,2.735922263e+01,6.786727496e+01,6.812662529e+01,2.307091359e+01,9.195770336e+01,5.099419089e+00,3.857341708e+01,8.346959052e+01,8.763117510e+01,8.094865213e+01,4.930003758e+01,9.672471528e+01,6.893044298e+01,4.061489664e+01,8.628270069e+01,1.453162994e+01
5.518844500e+01,4.330925053e+01,9.533141699e+01,1.226285806e+01,3.518738765e+01,6.298038438e+01,3.723588064e+01,5.659891755e+01,7.517494838e+00,5.067723242e+01,5.435611991e+00,5.272889519e+01,8.969751157e+01,3.393492037e+01,6.231958316e+01,7.553501707e+01,1.190703921e+01,4.555467410e+01,8.709201097e+01,3.219209233e+00,3.519801049e+01,4.255972788e+01,6.508008274e+01,4.072487224e+01,1.611471116e+01,6.232080547e+01,5.491054662e+01,6.633812870e+01,3.694674260e+01
3.987831231e+01,9.163004306e+01,9.590985427e+01,3.156594535e+01,4.911401498e+01,6.418680016e+01,2.293532803e+01,7.144459929e+01,2.094657626e+01,6.774765054e+01,5.111502790e+00,7.150767025e+01,8.811277326e+01,2.756855778e+01,5.978354595e+01,3.055760977e+01,3.939235975e+01,2.910459898e+01,1.031120112e+01,3.963246896e+01,3.407805327e+01,6.618018477e+01,5.586413740e+01,2.097808539e+01,4.362007287e+01,7.750742876e+01,2.972655225e+01,9.589234142e+01,5.208167304e+01
4.755801729e+01,5.807820281e+01,9.151175214e+01,1.190215901e+01,3.660594729e+01,2.599338532e+01,1.894409882e+01,4.947995000e+01,3.152412660e+01,1.916881261e+01,7.367069946e+01,2.928982621e+01,3.515757698e+01,4.605242829e+00,1.705155303e+01,7.234695794e+00,7.734643068e+01,6.086888067e+01,3.531721649e+01,6.379175468e+00,3.877560121e+00,8.691066691e+01,4.266169755e+01,8.741067715e+01,5.071635726e+01,9.583274480e+00,5.913319141e+01,6.619764506e+01,8.849947191e+01
3.571107935e+00,6.518429862e+01,3.271636070e+01,4.671623690e+01,1.537310645e+01,3.404561517e+01,8.215676286e+01,5.229787944e+01,1.961482446e+01,5.433535968e+01,9.486742407e+01,5.551295932e+01,1.667910419e+01,7.474080365e+01,9.967085776e+01,9.883974602e+01,6.073617603e+01,3.436043464e+01,3.947588632e+01,8.507667671e+01,3.857276439e+01,5.016407536e+01,8.403792915e+01,5.156206972e+01,1.596688732e+00,2.777648420e+01,5.682276096e+01,7.217259319e+01,2.401114567e+01
7.456296718e+00,8.067830399e+01,3.366084088e+01,4.465419075e+01,8.558332991e+01,7.862952021e+01,7.038404806e+01,7.135935502e+01,2.896062579e+01,1.153128067e+01,8.402851017e+01,2.308212504e+01,4.011165794e+01,9.217960566e+01,2.811730534e+01,9.740702174e+01,9.578317712e+01,4.979074096e+01,9.840636059e+00,2.729069690e+01,3.586256477e+01,6.921829900e+00,7.470847880e+01,7.060380903e+01,2.973303501e+01,1.070223381e+00,5.726529606e+01,9.664705470e-01,8.945894472e-01
2.350858578e+01,8.201743168e+01,6.811217057e+01,3.215540766e+00,4.052489836e+01,5.485362789e+01,6.301561280e+01,5.308228617e+01,8.721822839e+00,4.492273179e+01,2.808318733e+01,2.636430899e+01,8.523862142e+01,2.810087885e+01,9.913163697e+01,8.293831356e+01,5.654000088e+01,2.834082240e+01,8.168841968e+01,8.951890493e+01,9.970077392e+01,6.388080499e+01,8.184632619e+01,2.324097381e+01,6.701489151e+01,6.185400799e+01,7.849622933e+01,6.042889246e+01,1.794441073e+01
1.715215932e+01,8.117716766e+01,2.508031483e+00,8.470895316e+01,2.335558245e+01,4.828054739e+01,8.586247502e+01,1.642877545e+01,2.205291682e+00,8.008923953e+01,6.417491890e+01,6.813881242e+01,2.767499692e+01,5.226782711e+01,7.995509465e+01,3.169488424e+01,1.978364824e+01,4.418265418e+01,5.733989966e+01,7.344571673e+01,2.673989899e+01,8.084501850e+01,6.407555218e+01,7.688809418e-01,1.755746452e+01,6.333396773e+01,3.166250432e+01,2.321796061e+01,7.478415661e+00
5.153254181e+01,6.982357231e+00,9.344255707e+01,9.090956557e+01,6.052669929e+01,9.315156335e+01,5.304714300e+01,6.549251951e+01,6.957939285e+01,2.348783412e+01,6.289514264e+01,9.306830099e+01,2.927355864e+01,3.006734056e+01,6.815321998e+01,9.435922403e+00,7.949690591e+01,6.064698833e+01,3.330030602e+01,8.074122483e+00,7.857367544e+01,7.571042663e+01,1.520393684e+01,5.364547527e+00,4.938920325e+01,5.814705688e+01,7.836165345e+00,1.336400669e+00,4.938700671e+01
3.435289800e+01,7.798986272e+01,3.354882545e+01,4.710927138e+01,6.514397289e+01,6.751595297e+01,2.500444794e+01,5.358103260e+00,2.108950227e+01,1.733090323e-01,1.379074718e+01,9.039228245e+01,1.908549881e+01,8.443954527e+00,2.761504624e+01,7.508457980e+01,2.547774670e+01,7.286703268e+01,7.521487110e+01,4.527395428e+01,6.777013829e+01,8.261687802e+01,5.864825237e+01,8.356176224e-01,3.495120671e+01,4.235705847e+01,7.471577577e+01,7.555536771e+01,7.218882653e+01
6.527586869e+01,6.766773387e+01,1.599396824e+01,1.462843995e+01,6.528261849e+01,5.886630744e+01,7.112837593e+01,2.978881211e+01,2.596104007e+01,6.286752574e+01,8.586942550e+01,3.709668849e+01,9.528545965e+01,3.373792631e+01,6.752024843e+01,4.242058183e+01,5.691397153e+00,6.397906172e+01,7.020929481e+01,1.148274956e+01,7.588569270e+01,4.398545763e+01,8.595515378e+00,4.288418701e+01,2.375743098e+01,1.446355468e+00,2.376711891e+01,7.742623707e+01,6.653938993e+01
2.743361726e+01,5.688541539e+00,8.876366758e+01,3.634073797e+01,7.879328430e+01,3.621377615e+00,5.640772109e+00,7.616699644e+01,8.972741798e+01,9.543778211e+01,6.875697934e+01,5.139608496e+01,6.758370585e+01,3.936390419e+00,4.648857379e+01,8.677525335e+01,5.891386982e+01,9.424254298e+01,9.643648513e+01,3.260579241e+01,4.268205331e+01,8.191470663e+01,8.112226630e+01,3.648104299e+01,7.057898301e+01,4.654418772e+01,5.133122909e+01,5.900258524e+01,2.133941500e+01
8.284006830e+01,2.940095455e+01,7.962427547e+01,3.319348122e+01,2.716469862e+01,8.095048907e+01,4.460103505e+01,2.439467151e+00,3.532259187e+00,5.138901476e+01,3.604969726e+01,4.712174418e+01,1.617804220e+01,5.748117269e+01,1.866055318e+01,5.913208868e+01,2.826990997e+01,6.772833140e+01,6.002304527e+01,4.940390792e+01,8.395778362e+01,2.092651098e+01,2.495209982e+01,3.524114737e+01,9.527480675e+01,2.282924642e+01,9.236613515e+01,1.228654553e+01,2.156210615e+01
4.382300560e+01,1.827806845e+01,1.598543404e+00,6.406989705e+01,7.599024494e+00,3.612248309e+01,9.098539552e+01,6.300495692e+01,3.310693020e+01,8.269690884e+01,1.192713364e+01,2.867898901e+00,1.641728815e+01,3.161600783e+01,9.832252960e+01,1.847024663e+01,1.772411923e+01,4.564302312e+01,8.257278960e+01,3.428444632e+01,4.816190859e+01,4.459200907e+01,8.157328993e+01,1.374180713e+01,2.982294803e+01,6.688252226e+01,2.432260802e+01,5.530774449e+01,1.870166137e+01
8.572094103e+01,6.584601274e+01,5.774662316e+01,5.637488123e+00,1.861212089e+01,3.048845303e+01,6.074366283e+01,6.951109848e+01,8.859178704e+01,1.907942972e+01,5.737028456e+01,1.134570791e+01,4.857352303e+01,8.948932938e+01,8.025879452e+01,2.701086835e+01,4.489215563e+01,3.255725182e+01,1.461192126e+01,1.717462181e+01,9.283982657e+01,9.548776394e+01,7.990832813e+01,1.721212449e+01,7.221566182e+00,1.082667600e+01,5.943387079e+00,2.284805052e+01,8.602625854e+01
3.390482618e+01,4.993156214e+01,6.978371199e+01,7.297907241e+01,2.605167160e+01,1.850572680e+01,8.870420959e+01,3.076146474e+01,6.650947236e+01,6.132877461e+00,6.409408931e+01,5.623538506e+01,5.715687604e+01,1.857308044e+01,5.243058030e+01,5.612639494e+01,1.947716974e+01,5.539601726e+01,2.267812065e+01,9.847206041e+01,6.962610880e+01,6.323585142e+01,4.701376950e+01,5.640557494e+01,6.805880602e+01,9.378362148e+01,9.946279666e+01,4.677028286e+01,6.942927535e+01
3.120580645e+01,8.753874935e+01,8.016482063e+01,3.578314074e+01,5.865899345e+01,5.825457820e+01,5.288602216e+01,5.434654382e+01,9.529654960e+01,2.257534173e+01,2.582515257e+01,3.767510332e+01,7.885317614e+01,8.910149464e+01,1.003033070e+01,9.496188356e+01,3.267138127e+01,8.835272267e+01,9.437619581e+01,7.470179305e+01,4.382358420e+00,1.348215503e+01,1.481068900e+01,6.557056492e+01,9.032347746e+01,5.563957238e+01,6.837082127e+00,8.529528238e+01,9.671747710e+01
5.893692062e+01,5.648906198e+01,6.608167652e+01,1.379718237e+01,1.156833557e+01,7.372610622e+01,1.815744021e+01,6.001305739e+00,4.658062341e+01,1.776521214e+01,3.969310392e+01,3.343608678e+01,5.487452802e+01,5.764456618e+01,9.752186646e+01,3.456619769e+01,2.453867888e+01,7.658797690e+01,9.258882625e+00,4.277216347e+01,7.436122542e+01,5.179502053e+01,8.733572766e+01,8.094832161e+01,3.907903090e+01,4.773625272e+01,9.466181738e+01,4.074676510e+00,8.976418433e+01
2.399788067e+01,8.968422464e+01,6.559430957e+01,9.530462258e+01,4.499788359e+01,5.747292406e+01,4.268483122e+00,2.036741767e+01,3.695125211e+00,9.220092654e+00,5.066519591e+01,7.528512302e+01,1.186482159e+01,5.120251612e+00,2.392937185e+01,3.575476642e+00,4.086288581e+01,6.128582670e+01,6.989101350e+01,9.488122174e+01,9.497784015e+01,9.114113958e+01,4.281522618e+01,4.524582679e+01,2.010759250e+01,2.277255706e+01,8.314879396e+01,5.793685033e+01,1.777004783e+01
2.502998751e+01,9.732844737e+01,9.931987318e+01,6.828180127e+01,2.145432817e+01,2.021267940e+01,4.358178489e+01,5.824672895e+01,5.566527345e+01,2.766754638e+01,1.428393099e+01,6.249565104e+01,2.420095182e+01,4.174162611e+00,6.113718347e+01,9.618160313e+01,6.887525639e+00,5.271698655e+01,1.735176143e+01,3.686805853e+01,1.265118284e+01,4.575648736e+01,7.826354030e+01,3.862700158e+01,4.679389941e+01,3.366841887e+01,6.191005670e+01,4.937952849e+01,5.161295518e+01
4.621602500e+01,2.041084869e+01,1.277400982e+01,2.780848794e+01,4.909677293e+01,3.798694990e+00,7.599002196e+01,8.592329440e+01,8.841170791e+01,1.323195743e+01,6.315299080e+00,7.022779517e+01,5.043910288e+01,5.262749716e+01,1.071955779e+01,4.691670216e+01,1.138629537e+01,5.422208278e+01,3.530093463e-01,1.533212261e+01,1.986090525e+01,9.532160489e+01,2.598566416e+01,3.031501368e+01,8.844368900e+01,5.670923126e+01,8.011598552e+01,3.441385606e+01,4.909309197e+01
4.415550642e+01,9.363080573e+01,3.420537253e+01,8.865192334e+01,7.406576031e+01,5.879266685e+01,3.476805807e+01,3.030649832e+01,5.239179632e+01,8.671522516e+01,9.842584061e+01,1.816513972e+01,1.169684667e+01,8.133475566e+01,9.612520340e+01,5.571201175e+01,7.902937466e-02,4.269492026e+01,6.842632143e+01,3.725620127e+01,9.410877355e+01,7.614777132e+01,7.875695620e+01,2.852823269e+01,7.862847844e+00,1.356674340e+01,8.674554502e+01,1.343020871e+01,2.669505733e+01
3.608462324e+01,3.985925155e+01,2.413542928e+01,9.249646129e+01,4.526508510e+01,6.506505100e+01,5.716585266e+01,1.775719379e+01,8.135262360e+01,4.278774920e+01,6.351928396e+01,6.931250206e+01,2.897723263e+01,9.447056137e+01,9.946653760e+01,2.145688616e+01,9.945225965e+01,4.671572862e+01,9.572549261e+01,2.908225669e+01,5.601256318e+01,1.877389729e+01,8.675090017e+00,8.321353147e+01,9.003839456e+01,7.974435371e+01,9.256271666e+01,3.914534652e+01,9.205167870e+01
8.043009290e+01,6.251991690e+00,8.338433968e+01,1.651805443e+00,6.575186004e+01,5.164299113e+01,7.942479304e+00,8.317697813e+01,4.109786240e+01,3.490207275e+00,2.549822625e+01,6.424141153e+01,5.108138801e+01,4.597978402e+01,9.936259195e+01,8.274683639e+01,3.547233248e+01,9.896536357e+01,2.127247226e+01,6.589350602e+01,1.709558839e+00,3.089175710e+01,3.458222930e+01,6.611212807e+01,2.246643073e+01,4.330666959e+01,9.093116347e+00,7.501385904e+01,1.267053426e+01
9.096193584e+01,5.444343214e+01,4.989750528e+00,1.646979683e+01,8.651298182e+01,1.454334687e+00,1.199692909e+01,5.275232468e+01,2.989977648e+01,8.178332948e+01,9.838103262e+01,4.272030977e+01,3.460212363e+01,8.705612861e+01,1.067277812e+01,4.337014785e+01,5.179397627e+01,5.611670060e+01,9.246744878e+01,9.975913160e+01,1.749999962e+01,2.358819523e+01,4.370505622e+00,3.572257798e+01,1.325700043e+01,8.309778951e+01,6.544953235e+01,5.043465716e+00,8.621986033e+01
3.673223907e+01,1.434102724e+01,4.272997907e+01,8.767318338e+01,5.491191068e+01,4.009037168e+01,4.787256615e+01,3.565829285e+01,9.834360103e+01,9.563889749e+01,4.566540287e+01,1.930734463e+01,4.663141624e+00,2.346225765e+01,1.436784772e+01,1.258179055e+01,6.595997653e+01,9.525631861e+01,2.388808865e+01,3.007743282e+01,9.430967249e+01,8.201639460e+01,1.028469896e+00,2.055913853e+01,1.630318531e+00,2.208386800e+01,1.715335971e+01,5.681006245e+00,6.050842345e+00
7.701489328e+01,1.192186127e+01,3.075965567e+01,2.674151409e+01,1.180725386e+01,9.450063804e+01,3.332663226e+01,6.819934852e+01,2.084107655e+01,3.077294222e+01,3.135904682e+01,2.388630411e+01,5.931098979e+01,1.446813874e+01,2.588366336e+01,6.023805449e+01,9.074622537e+01,8.443339828e+00,8.224191406e+01,9.726714476e+01,9.035199380e+01,3.701527435e+01,5.470667543e+01,6.904575104e+01,3.762557658e+01,1.020009438e+01,4.843319537e+01,1.540005220e+01,6.571127187e+01
1.621920419e+01,3.586046562e+01,9.702847424e+01,9.804275505e+01,2.084884118e+01,8.550001875e+01,1.580573392e+01,8.014717624e+01,6.394468441e+00,8.989446493e+01,1.627744252e+01,7.307512533e+01,3.589747632e+01,2.632445578e+01,8.735332256e+01,4.898221657e+01,1.586740274e+00,9.160645179e+01,1.404582613e+01,1.538416347e+00,3.690374668e+01,6.719029568e+01,9.385107850e+00,3.941066582e+00,2.198636258e+01,5.637413021e+00,1.553096684e+01,6.061867111e+01,3.956482337e+00
3.657525646e+01,2.605853742e+01,7.315172348e+01,7.342572352e+01,9.927351797e+01,5.838740855e+01,7.997003154e+01,4.920506089e+01,9.871030383e+01,3.611873721e+01,3.427989751e+01,1.607051000e+01,4.149009450e+01,2.675356271e+01,9.729514559e+01,2.125887958e+01,3.674520798e+00,1.285720629e+01,7.061804239e+01,8.156305079e+01,7.626094008e+01,1.087927975e+00,6.581248399e+01,7.845257538e+00,3.145932265e+01,3.944313345e+01,7.583775750e+01,1.170749462e+01,9.742182662e+01
1.515379634e+01,8.289398504e+01,5.768603345e+01,6.019929697e+01,2.749713562e+01,2.980293416e+01,4.250747181e+01,9.767452635e+01,7.339996664e+01,6.429546051e+01,7.648560643e+01,2.495202084e+01,3.820243827e+00,7.622460669e+01,1.337920690e+01,7.171448709e+01,7.715235581e+01,1.460961120e+00,5.896236129e+01,8.634727915e+01,4.120161726e+01,9.186588812e+01,6.900058300e+01,1.628351567e+01,9.173827104e+01,8.171270286e+01,8.872008074e+01,1.557413744e+01,9.189241254e+00
1.885254138e+01,9.998172223e+01,4.241447212e+01,6.025648082e+01,4.252924248e+01,8.969177896e+01,5.029160470e+01,8.411336042e+01,4.760159778e+01,8.570568497e+01,8.052527656e+01,4.548384657e+01,5.881056463e+01,9.316331943e+01,9.519537821e+01,7.050048053e+01,5.035420389e+01,5.799971632e+01,7.092935915e+01,4.095599498e+01,7.558075275e+01,9.851421574e+00,2.754304486e+01,6.400841357e+01,9.579600241e+01,2.606262096e+01,5.586239403e+00,6.967118557e+01,7.231383215e+01
