v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79
2.695719431e+01,3.626748966e+00,4.655501761e+01,8.663305823e+01,4.916617239e+01,3.818988533e+01,8.897532156e+01,2.317223110e+01,5.022791097e+01,5.943372970e+00,6.114144674e+01,8.265756764e+00,2.513160540e+01,7.825851673e+01,6.870880677e+01,7.476846171e+01,8.897541491e+01,5.514306486e+01,4.345106332e+00,3.995273579e+00,6.951008457e+01,8.498043742e+01,4.763756628e+01,1.915455289e+01,8.656151414e+01,8.533781527e+01,1.910436318e+00,3.641770591e+00,4.678087273e+01,1.455711942e+01,7.664956217e+00,1.129117546e+01,9.034836733e+01,6.161895319e+01,4.971785313e+00,5.052679589e+01,1.501621896e+01,1.853013455e+01,5.847245258e+01,1.581975689e+01,2.719796185e+01,7.679273062e+01,5.176810514e+01,4.138998140e+01,3.945784603e+01,5.988733872e+01,1.462820657e+01,5.930291108e+01,6.369039910e+01,1.144656026e+01,4.472788106e+01,8.388879034e+01,8.576431470e+01,4.066592747e+01,5.863791227e+01,7.753665181e+00,7.422729858e+01,3.939641107e+01,1.087334443e+01,9.395931712e+01,7.842360571e+01,1.510916835e+01,8.063026367e+01,6.088415317e+01,6.699602428e+01,2.305525222e+01,4.517922313e+01,6.459235861e+01,2.601882772e+01,5.874284408e+01,7.890214803e+01,9.506934927e+01,2.044726428e+01,7.441955561e+01,4.734027682e+01,6.415334649e+01,7.192823980e+01,1.616810690e+01,6.922714372e+01
1.226219108e+01,8.375751637e+01,2.992203857e+01,7.408793948e+01,9.926147003e+01,1.818939920e+01,8.377545372e+00,2.546453492e+01,9.022739126e+01,9.728904751e+01,5.232095702e+01,5.507202245e+00,9.776514837e+01,9.037515607e+01,2.844784522e+01,6.785508648e+01,5.103251287e+01,8.768230239e+01,9.588546091e+01,6.665552323e+01,8.564782243e+01,5.465018452e+01,7.631889809e+01,4.362362600e+01,6.985637644e+01,7.167851866e+01,7.552718059e+01,6.085540221e+01,8.648457689e+01,2.729773708e+01,3.611806952e+00,1.313570548e+01,2.164941973e+01,6.937905272e+00,9.909808125e+01,4.394626750e+01,8.653706037e+01,3.059235764e+01,4.207164760e+01,3.779595210e+01,2.853896710e+01,1.044427105e+01,3.055334797e+01,8.035750584e+01,3.802715841e+00,6.024551825e+01,9.604269473e+01,9.405001760e+01,2.884046557e+00,5.996909350e+01,2.422472181e+01,7.281591226e+01,7.600312993e+01,3.922290535e+01,7.488869757e+01,6.614658349e+01,4.880205097e+01,6.053708013e+01,4.388710499e+01,5.669143135e+01,9.394446418e+01,5.363316316e+01,5.735319943e+01,4.269003038e+01,5.854328690e+01,7.754703614e+01,1.708084155e+01,7.296694511e+01,1.624809930e+01,9.961365347e+01,2.729403660e+01,6.379399005e+00,7.625447022e+01,3.413659204e+01,3.309552784e+01,4.899510446e+01,9.818663109e+01,9.918102374e+01,6.358980680e+01
2.332816877e+01,4.107326601e+01,1.024832651e+01,8.200530705e+01,5.103075393e+01,1.337899955e+01,2.331172358e+00,1.116364482e+01,9.077513795e+00,3.856357896e+01,1.555281532e+01,2.177904984e+01,3.529537514e+01,4.509596857e+01,4.317085052e+00,5.235351347e+01,4.729996813e+01,4.891881648e+01,3.876818137e+01,2.275047426e+01,7.790977763e+01,2.387785883e+01,9.967958101e+00,3.422330485e+01,1.919595250e+01,9.782742188e+01,3.502627359e+01,2.506954122e+01,9.622486265e+01,3.452042689e+01,6.052857997e+01,1.750734925e+01,6.032514746e+01,7.977852363e+01,3.508574236e+01,4.593844700e+01,6.264322281e+01,5.908253162e+01,5.747690295e+01,8.663480099e+01,8.525897517e+01,4.975312624e+01,4.181337408e+01,2.772567358e+01,8.354558761e+01,2.013380103e+01,1.327810724e+01,9.322901494e+01,2.695851018e+01,2.312092370e+01,6.192575494e+01,8.320752414e+01,7.993361419e+01,9.331334615e+01,4.629093785e+01,2.000892715e+01,5.876627518e+01,8.194845992e+01,1.972246469e+01,2.865205403e+01,1.940352265e+01,4.585319224e+01,7.035569949e+01,2.103524419e+00,7.418689242e+01,3.759874646e+01,7.893257730e+01,3.481441902e+00,7.100501404e+01,7.996230613e+01,5.420477350e+01,8.226420251e+01,2.641548986e+01,7.719189106e+01,5.909812878e+01,6.626852537e+01,3.566946031e+00,2.084936556e+01,6.763279054e+01
7.792190596e+01,1.403221593e+01,7.608042046e+01,2.755484438e+01,8.655302233e+01,3.597738502e+01,4.608082538e+01,2.827229007e+01,8.560459610e+01,6.341664877e+01,9.546683593e+01,4.176165657e+01,8.072616730e+01,8.693924944e+01,5.588589381e+01,4.543128871e+01,2.465109462e+01,6.943900997e+01,9.763152515e+01,1.364764562e-02,8.984450516e+00,6.514387202e+01,6.647553484e+01,8.555717320e+01,5.545939482e+01,5.440790322e+01,6.409727132e+01,8.153618144e+01,1.011407534e+01,5.449135226e+01,9.253275047e+01,3.561055973e+01,3.998142781e+01,7.486883184e+01,5.492214087e+00,9.077871291e+01,2.385661156e+01,5.972459329e+01,4.398344543e+01,5.068380678e+01,2.096313149e+01,7.571431337e+00,9.364195941e+00,3.916804513e+01,8.237736635e+01,9.148042451e+01,5.587748188e+01,9.202345788e+01,5.572412152e+01,4.830037496e+01,9.765544711e+01,5.265995472e+01,2.629403825e+01,5.063686315e+01,6.844004797e+01,3.674312824e+01,7.459213016e+00,4.745821909e+01,2.436793563e+01,3.248639422e+01,3.759880285e+01,1.161187378e+01,2.893714287e+01,5.783385110e+01,3.213393617e+01,1.348035499e+01,2.608157340e+01,4.545720458e+01,9.760398226e+01,5.759939751e-01,1.154705672e+01,4.344091004e+01,3.299598671e+01,9.020602012e+01,8.872423388e+01,1.259400088e+01,1.202889588e+01,9.072016601e+01,9.512463603e+01
5.350851955e+01,8.042372149e+00,3.890400191e+01,1.322719054e+01,5.824017082e+01,6.690166462e+00,1.882697652e+01,9.727886233e+01,4.644148053e+01,8.642995609e+00,6.984514518e+01,7.827945211e+00,5.631087616e+00,8.734685463e+00,8.791048263e+01,4.280268324e+01,5.848311576e+01,9.401354710e+01,2.930789896e+01,8.532327113e+01,5.891146479e+01,9.349035171e+00,5.152741248e+01,1.459423725e+01,8.420463293e+01,7.174207169e+00,1.857690005e+01,2.120352013e+01,8.168659341e+00,4.865339262e+01,2.229505408e+00,5.282855445e+01,3.313128120e+01,2.983714729e+00,7.432302689e+01,3.251640368e+01,5.077234874e+00,7.823247905e+01,2.878317247e+01,6.198248344e+01,4.426039732e+01,3.944401417e+01,4.143106009e+01,1.449065703e+01,3.241794352e+01,1.522878347e+01,1.916149982e+01,4.514175669e+01,6.763783260e+01,3.258675967e+01,8.484512829e+01,4.933045007e+01,1.743156825e+01,3.719399806e+01,6.411682733e+01,9.836702869e+01,8.170522455e+01,8.502586387e+01,7.733994556e+01,5.997887284e+01,9.115444842e+01,6.521831363e+00,7.377259249e+01,4.601339975e+01,9.341514403e+01,7.232331907e+01,2.865720142e+01,6.100586630e+01,3.582147797e+01,5.625149944e+01,6.324955167e+01,1.115562964e+01,8.121882234e+01,5.384766052e+01,1.896778429e+01,5.349026397e+01,6.149422985e+01,7.407544696e+01,1.463072534e+00
6.303950884e+01,1.917488353e+01,9.910644072e+01,2.679505146e+01,1.486564001e+01,7.845986926e+01,5.545664476e+01,7.589975951e+01,7.438296547e+01,7.762084852e+01,6.248162126e+01,2.855451362e+01,3.142099394e+01,4.759940575e+00,4.980263785e+00,1.312049856e+01,3.809855835e+01,8.856804689e+01,8.702760469e+01,1.561813418e+01,7.487478706e+01,3.953798319e+01,8.974561041e+01,7.462499834e+01,2.985308522e+01,6.782771409e+01,7.857230578e+01,1.497918871e+01,1.434169462e+01,9.810217324e+01,7.319359344e+01,2.227430453e+01,4.088169872e-01,1.164743041e+01,8.657176703e+01,6.532452317e+01,4.487849384e+01,8.391735834e+01,7.958879194e+01,7.445421146e+01,5.597469992e+01,6.896040256e+01,4.265071281e+01,9.351230409e+01,3.814280041e+01,2.191663184e+00,6.112661760e+01,7.721755378e+01,5.451349330e+01,4.507200236e+01,7.172855969e+01,6.415814195e+01,3.095712256e+01,3.955826111e+01,1.221883795e+01,6.544710757e+01,5.976530609e+01,9.997294552e+01,3.540666717e+01,6.747541975e+01,3.516262303e+01,4.934388595e+01,6.739050414e+01,7.454665651e+01,2.712197298e+01,7.279106261e+01,6.303108759e+01,6.005846416e+01,2.707216611e+00,4.564063149e+01,8.507261917e+01,2.955486673e+01,5.688890853e+01,4.978193101e+01,1.000194969e+01,3.449477033e+01,3.571714259e+01,4.502234834e+01,4.684076305e+01
9.474892939e+01,8.360323957e+01,5.646327187e+01,1.214143223e+01,8.637089501e+01,8.818075699e+01,9.597385637e+01,2.486019610e+01,8.658007194e+01,7.488618942e+01,4.425858712e+01,4.103113288e+01,3.244301762e+01,5.028293748e+01,8.555374505e+01,5.386453836e+01,3.009845401e+01,9.671482639e+01,9.686769015e+01,7.934263295e+01,5.965478506e+01,5.204801586e+01,1.919477114e+01,3.273136990e+01,7.180388690e+00,6.584862282e+01,9.504186071e+01,4.056062359e+01,8.449358638e+01,2.099083013e+01,9.847697384e+01,2.440530282e+01,8.123826934e+01,3.736881111e+01,5.519175577e+01,8.845553491e+01,2.962563482e+01,7.706979846e+01,2.205673211e+01,6.408034617e+01,1.747502088e+01,5.360522026e+01,1.697644457e+01,9.142804864e+01,6.245620655e+01,9.604739852e+01,9.523492297e+01,4.356456436e+01,6.076292016e+01,8.937935413e+01,1.619336650e+01,1.553913407e+01,1.692840314e+01,5.932478208e+01,6.445307672e+01,6.059355207e+01,9.273088473e+01,8.281361047e+01,4.529422552e+01,4.236688745e+01,5.407874207e+01,2.430692441e+01,1.107408024e+01,7.554347172e+01,9.896418838e+01,6.498312811e+01,9.779735778e+01,4.870052463e+01,4.305526033e+01,8.534149503e+01,3.875841709e+01,9.752381615e+01,8.082512913e+01,4.822555392e+01,4.605061063e+01,5.129404168e+01,4.191043201e+00,4.695376697e+01,2.912899669e+01
8.730016182e+01,7.842607526e+00,7.098137149e+01,4.626092942e+01,4.408703922e+01,9.651627358e+01,5.464577739e+01,7.398959422e+01,7.088291203e+01,8.971542238e+01,3.809659070e+01,9.311357219e+01,5.594345207e+01,2.112572074e+01,2.113468561e+01,2.336896266e+01,2.061662412e+01,6.709136469e+01,6.271351530e+01,6.908775799e+01,4.762781677e+01,6.700970235e+01,3.915470082e+01,1.732392858e+01,4.635076550e+01,5.691683973e+00,2.250346944e+01,1.313289335e+01,2.479507129e+01,9.164199848e+01,2.174956265e+01,4.596084264e+00,7.302537002e+01,9.336236946e+01,4.113941648e+01,5.690688463e+01,4.903336516e+01,4.340567000e+01,9.100008812e+01,3.477027621e+01,3.293955828e+01,2.366321660e+01,2.334475391e+01,5.461411966e+01,8.781193029e+01,6.190450827e+01,6.509454243e+01,3.365764256e+00,6.860150340e+01,3.177859724e+01,7.591997526e+01,8.649785172e+01,5.496579225e+01,4.551259392e+01,9.229484250e+01,5.751712473e+01,5.390605278e+01,1.467435530e+01,2.308186216e+01,9.643706447e+01,2.513099995e+01,9.769127358e+01,3.158165722e+01,5.352667725e+01,6.786449591e+01,5.394097944e+01,9.310510585e+01,4.115899600e+01,7.047516892e+01,3.854061702e+01,1.050440931e+01,7.249772057e+01,8.728596962e+01,7.213829701e+01,5.964245996e+01,5.571691217e+00,7.553637758e+01,1.344001203e+01,4.061847785e+01
8.879728979e+00,5.136285372e+01,7.702177731e+01,8.950178425e+01,6.811803120e+01,2.847779326e+01,1.548182774e+01,3.924210679e+01,4.656439588e+01,4.528449285e+01,5.408168729e+01,5.047319745e+01,3.559846599e+01,8.576940480e+01,7.078281799e+01,1.860236130e+01,4.744978687e+01,6.490602531e+01,6.700639059e+01,5.721794530e+01,7.465711538e+01,8.540624101e+01,7.241335223e+01,6.833449180e+01,2.174637064e+01,9.521596004e+01,9.460749991e+01,4.080092131e+01,2.936422984e+01,8.000393956e+01,1.826890215e+01,2.492097545e+01,9.238534705e+01,7.546745889e+01,7.845005747e+01,4.923118489e+01,5.094840578e+01,7.841741298e+01,2.198785558e+01,1.069276764e+01,5.900355237e+01,1.295371194e+01,5.077376761e+01,1.718717988e+01,4.793845181e+01,5.415455588e+01,8.373121563e+01,5.859189183e+01,2.379219646e+01,2.010416299e+01,6.484924349e+01,1.521224031e+01,9.132657060e+01,7.606456248e+01,7.558384582e+01,4.737871898e+01,2.471656307e+01,6.902088524e+01,6.665835710e+01,6.943449829e+01,4.185046809e+01,8.133097498e+01,8.492575527e+01,1.923867484e+01,1.137782775e+01,9.534556406e+01,9.638012982e+01,8.249171597e+01,9.906199388e+01,8.292253775e+01,7.223412522e+01,8.023313553e+01,9.813903748e+01,6.247355972e+01,1.582832981e+01,5.493406156e+01,7.087540261e+01,5.074570879e+01,2.311123457e+00
1.576469583e+01,1.331690161e+01,4.841199228e+01,9.181670575e+01,6.061876314e+00,8.241295195e+01,9.795844222e+01,5.525022086e+01,8.499428084e+00,7.227250243e+01,9.281087864e+01,5.849282005e+01,3.571337175e+01,8.731180301e+01,4.606701037e+01,2.379389805e+01,9.972377691e+01,7.268550078e+01,9.710188986e+01,6.480351734e+01,4.008394523e+01,3.083515380e+01,6.010462530e+01,1.107136864e+01,7.706516646e+00,9.802610787e+00,4.072320935e+01,3.788319272e+01,4.253591988e-01,5.019824633e+01,2.551091892e+00,2.735368057e+01,8.860522416e+01,6.074666032e+00,6.125842754e+01,5.046646549e+01,2.408351645e+01,4.726484099e+01,4.965620720e+01,2.953376347e+00,4.850615150e+01,3.634142983e+01,1.536487200e+01,2.515174187e+01,2.703566906e+01,5.832766502e+01,9.343822259e+01,3.899368500e+01,5.172291286e+01,5.599259738e+01,7.994895669e+01,1.904933715e+01,6.924537967e+01,6.036558462e+01,1.368842209e+01,2.661336402e+01,8.782615437e+01,4.030134253e+01,4.712343635e+01,7.808403641e+01,7.017973785e+01,9.082174355e+01,3.141898293e+01,1.353467328e+01,2.856735645e+00,3.749973006e+01,7.299520447e+01,2.111110675e+01,9.351976848e+01,6.563918078e-01,8.023242771e+01,9.460463119e+01,3.180688215e+01,1.108250344e+01,6.359617765e+01,5.315307384e+00,3.642218916e+01,6.091620721e+01,1.505266153e+01
9.065008670e+01,2.045938450e+01,9.999020601e+01,4.667035572e+00,1.646071253e+01,6.363905402e+01,5.948689789e+01,4.413975297e+01,6.454839837e+01,2.363032741e+01,6.358913672e+01,7.291428197e+01,5.113387637e+01,9.310383144e+01,9.523603067e+01,4.115018977e+01,4.027707096e+00,2.769239745e+01,1.779381382e+01,2.892024354e+00,1.284449749e+01,5.727980121e+01,8.019301582e+01,7.746608910e+01,4.732289390e+01,2.224312946e+01,3.277467038e+01,9.026718989e+01,4.450890722e+01,2.861390694e+01,2.219319810e+01,6.731331839e+01,1.678725971e+01,5.882438290e+01,4.388532736e+01,2.198644921e+01,3.763110026e+01,9.868308585e+00,6.706617001e+01,6.085911109e+01,4.939462760e+01,5.407721183e+01,1.980367590e+00,3.455293540e+01,1.783784865e+00,9.746508015e+01,8.757950027e+01,1.066841233e+00,5.871715163e+00,9.876789572e+00,4.068743861e+01,2.483375874e+01,9.409066936e+01,4.501641031e+01,4.710412822e+01,6.811491335e+01,6.175366684e+01,6.564891835e+00,6.746485753e+00,2.529500594e+01,8.511148440e+01,3.264525661e+01,6.901111509e+01,3.539561499e+01,2.551892215e+01,8.102183585e+01,8.819840011e+01,4.760718158e+00,3.273290625e+01,6.385403109e+01,9.114948655e+01,3.035070367e+00,6.331956265e+01,6.305652633e+01,9.818918192e+01,5.179368491e+01,3.362044214e+01,3.789638156e+01,1.041761486e+00
1.061693037e+01,7.061491608e+01,8.783996223e+01,4.835673330e+01,8.886004222e+01,4.897116558e+01,9.531637685e+01,1.298236450e+01,7.770106169e+01,4.805803877e+01,1.414347690e+00,1.911353319e+01,7.302577295e+01,8.258350546e+01,5.453288524e+01,6.090872847e+01,4.846079842e+01,9.088520898e+01,6.544822457e+01,3.025655058e+00,7.523880110e+01,8.024379837e+00,1.082444357e+01,2.887849103e+01,9.515297065e+01,6.441904989e+00,8.193539155e+01,4.859264809e+01,7.073522683e+01,8.799874896e+01,8.873514565e+01,1.664077702e+01,8.529379133e+01,9.921855285e+01,4.348496842e+01,5.201415289e+01,5.150418407e+01,8.561700385e+01,3.463270363e+01,8.472066242e+01,6.211886046e+01,6.521271872e+01,8.751235654e+01,5.791799842e+01,7.251536144e+01,4.349012525e+01,1.000294816e+00,3.795003146e+01,1.114963065e+01,6.172179681e+01,6.139018668e+01,1.139888056e+01,6.634724321e+01,3.648366769e+01,4.989030171e+00,9.321919388e+01,7.897349229e+01,9.685751558e+01,1.166631140e+01,3.991838655e+01,3.901602143e+01,3.526986032e+01,4.340752260e+01,4.219474205e+01,8.834656058e+01,1.975809739e+01,1.417581003e+01,5.264159410e+00,4.567618684e+01,2.523412228e+01,4.051886750e+01,4.977870239e+00,3.672560395e+01,1.144794952e+01,6.116632215e+01,7.642798768e+01,1.001518675e+01,3.245746522e+01,7.269013639e+01
9.201803252e+01,1.276114183e+00,2.486217904e+00,3.456032169e+01,6.684002347e+01,8.980218842e+01,8.780142960e+01,1.581653170e+01,5.539016257e+01,5.225367142e+01,7.447973048e+01,3.147666461e+01,4.315729100e+01,1.859579510e+01,9.188245068e+01,3.843743454e+01,8.960442053e+01,6.575376757e+01,7.449247923e+01,1.333746489e+01,7.339603370e+01,5.726639128e-01,3.679984546e+01,1.282401039e+01,5.002485812e+01,1.527672750e+01,3.331570823e+01,4.138012390e+01,4.401118746e+01,7.737191923e+01,4.124964832e+01,4.554744552e+01,2.526180192e+01,8.825970171e+01,5.450484312e+01,7.593580145e+01,7.136913709e+01,2.211815355e+01,1.929619004e+01,5.833394486e+01,6.700735044e+01,4.820340994e+01,3.385005398e+01,1.711834838e+00,1.855498647e+01,4.989863061e+01,8.600701791e+01,6.590190403e+01,5.375106109e+01,1.268832690e+01,2.763701411e+01,7.381914441e+01,8.429471944e+01,3.780419066e+01,3.264160105e+01,2.565993137e+01,7.234038189e+00,2.103160863e+01,2.664225872e+01,1.021649699e+00,2.111499075e+01,2.474648769e+01,6.049114443e+01,1.794797815e+00,2.737189765e+01,4.049327896e+01,8.954641256e+01,7.051714469e+01,7.359150957e+01,7.928375065e+01,8.685256394e+01,4.075083931e+01,5.409942530e+01,5.322416676e+01,5.148129019e+01,7.594151074e+01,3.978136079e+01,1.957551270e+01,6.612071063e+01
9.421602491e+01,6.295811141e+01,7.932252256e+01,9.668321921e+01,3.156059154e+01,1.345925784e+01,5.381021120e+01,6.948965124e+01,7.888272313e+01,2.266517877e+01,3.071183680e+01,7.088315247e+01,9.132215705e+01,6.382298911e+01,3.934963905e+01,9.024680642e+01,1.204613224e+01,7.240582546e+01,3.858463224e+01,6.693214890e+00,8.000916531e+01,8.475604276e+01,7.293322878e+01,5.717822820e+00,1.249441671e+01,3.467439661e+01,8.410214119e+01,2.061080696e+01,4.360737086e+01,2.174030847e+01,9.962567891e+01,7.176684621e+01,3.613169759e+01,1.993549374e+01,6.068122619e+01,2.857289165e+01,8.506782040e+01,3.851164285e+01,1.392352612e+00,9.215790463e+01,9.619840622e+01,2.787305270e+01,8.929147324e+01,8.871547513e+01,4.180666490e+00,9.857154352e+01,9.853270786e+01,9.872129482e+01,6.679468756e+01,8.395253679e+01,9.433772802e+01,2.731752733e+01,7.177084745e+01,4.397718741e+01,8.355190093e+00,3.652010276e+01,8.164227456e+01,4.973631617e+01,1.828998484e+01,6.980080266e+00,6.885850450e+01,7.806176998e+00,5.422070632e+01,3.202445560e+01,7.592073170e+01,1.745686704e+01,9.038485226e+01,8.452128548e+01,7.661376148e+01,8.712964535e+01,1.866157759e+01,7.527690270e+01,9.890997285e+01,2.230346148e+00,7.547938052e+01,8.052675899e+01,6.603230988e+01,4.295827412e+01,8.822205172e+01
3.711637464e+01,5.594158213e+01,5.371281818e+01,9.862374069e+01,5.008884963e+01,3.217495313e+01,3.224181403e+01,7.184958769e+01,7.499504533e+01,4.253008425e+01,1.961044164e+01,1.856753696e+01,3.265535715e+01,4.981285818e+01,9.564153884e+01,1.848020322e+01,8.668987921e+00,7.551000437e+00,7.928888002e+01,2.295196864e+01,3.939835382e+01,6.099527461e+01,6.398626807e+01,9.124431312e+01,7.252882973e+01,3.827659943e+01,5.274753296e+01,7.400005892e+01,6.218994175e+01,4.445557774e+01,3.186134317e+01,9.712831104e+01,7.779864308e+01,6.843336134e+01,1.114512399e+01,4.933553065e+01,4.391143504e+01,4.713534216e+01,8.608253899e+01,4.632142567e+01,2.750304047e+01,1.033730093e+01,3.236157758e+01,6.939829664e+01,7.804524992e+01,2.497396031e+01,6.544167925e+01,2.758295081e+01,5.061434847e+01,1.955961853e+00,4.494691131e+01,7.803097073e-01,7.059864286e+01,4.802027449e+00,7.949873356e+01,4.057310668e+01,9.625002813e+01,1.839450772e+01,2.715509540e+01,6.365486441e+00,2.301233827e+01,8.178947553e+01,9.537012798e+00,3.750218389e+01,6.739704411e+01,1.556441188e+01,5.206707200e+01,7.597437497e+01,7.862772365e-01,3.665969526e+01,6.076590393e+01,4.194602899e+01,9.561298359e+01,3.788197750e+01,6.131378633e+01,2.621556043e+01,9.920920287e+01,9.501425314e+01,4.878271505e+01
5.394794612e+01,1.943840426e+01,5.573936176e+01,3.609543932e+01,1.337215573e+01,4.232498756e+01,4.860648638e+00,9.870639809e+01,2.682107541e+01,3.838983015e+00,8.691855358e+01,7.767202090e+01,4.473753331e+01,3.142569465e+01,3.453677895e+01,9.033381845e+01,6.617239172e+01,3.098754796e+00,6.785756133e+01,2.076430639e+01,5.517261014e+01,1.722997515e+01,7.443354671e+01,6.199643223e+01,3.245104030e+01,2.038575277e+01,6.621846786e+00,1.734509452e+01,8.251769627e+01,9.486284508e+01,1.566676828e+01,5.998580448e+01,3.687813093e+01,2.397692748e+01,7.924713770e+01,8.425661318e+01,3.007131597e+01,2.820045447e+01,2.740394816e+01,7.194687423e+01,3.477252195e+01,1.653298587e+01,8.733605748e+01,9.727787372e+01,6.443331088e+00,6.431159188e+01,4.749477128e+01,9.495243365e+01,9.169966469e+01,8.910504739e+01,9.086792461e-01,4.675181976e+01,8.095759985e+01,9.171084762e+01,1.454547030e+01,9.869223620e+01,8.234492143e+01,1.191856274e+01,7.045463096e+01,1.945723424e+01,6.996420663e+01,7.150825592e+01,3.722735752e+01,9.148050266e+01,3.961734222e+01,1.782935447e+01,3.621916307e+01,1.007035997e+01,2.262723855e+00,8.256543728e+01,9.040421945e+01,7.794854216e+01,5.944288222e+01,9.567470841e+01,4.411664334e+01,8.918384539e+01,8.125623449e+01,2.998721302e+01,8.344710529e+01
2.559498237e+01,9.067722396e+00,1.709385235e+01,8.082272062e+01,8.666330619e+01,8.073824722e+01,2.127939905e+01,3.100318695e+01,9.630897191e+01,7.445451193e+01,4.361093894e+01,6.546927238e+01,1.868803747e+00,4.392500909e+01,6.632968699e+01,8.846096014e+01,8.975863329e+01,9.734291538e+01,8.558390087e+00,9.073236882e+01,5.847624498e+01,3.189015168e+01,1.843338711e+01,5.991981303e+00,1.135246017e+01,4.578552658e+01,8.773795859e+01,9.958633783e+01,4.051771009e+01,8.753509294e+01,5.480520669e+01,5.229463288e+01,5.981621105e+00,6.394945460e+01,7.172872989e+01,5.640238830e+01,4.062464869e+01,3.753998249e+01,1.441388256e+00,8.633144520e+01,2.373202633e+01,8.002461695e+01,7.784199112e+01,3.891936058e+01,3.321232385e+01,5.811312306e+01,4.223393322e+00,9.180363690e+01,2.471528959e+01,9.951161060e+01,2.106814347e+01,2.218695527e+01,8.632274120e+01,2.593710949e+01,1.864233993e+01,2.674124262e+01,9.384514801e+01,5.857807710e+01,3.457065486e+01,6.640639661e+01,7.928759312e+01,8.641026051e+01,3.360191486e+01,1.552625025e+01,3.420550154e+01,4.395008753e+01,8.014227116e+01,3.754793255e+01,8.012673272e+01,5.646026498e+01,1.563080229e+01,5.671665727e+01,4.636487235e+01,6.350370107e+01,6.292536053e-01,6.387697424e+01,6.471462337e+01,6.754994671e+01,7.399859220e+01
