v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68
3.359018875e+01,2.267670957e+01,4.093992805e+00,7.530686800e+01,3.632801916e+01,6.897035641e+01,6.237941190e+01,3.307273574e+01,6.087945155e+01,2.529168712e+01,4.635838626e+01,5.092301931e+01,7.105285909e+01,1.736264980e+01,7.435133186e+01,3.327261200e+01,5.031090089e+01,5.568845468e+00,2.657146165e+01,5.182688289e+01,1.625658848e+01,3.716595263e+01,9.105178206e+01,3.576653620e+01,1.465116859e+01,7.818479572e+01,7.438479586e+00,4.020484036e+01,2.040350177e+01,5.849590700e+00,7.176254655e+01,2.378915394e+01,6.851675926e+01,4.251424703e+01,2.938266687e+01,1.500429620e+01,1.773371285e+01,9.470379031e+01,9.453392154e+00,8.734981991e+01,2.502864640e+01,1.775784522e+01,5.998984165e+01,5.380896429e+01,6.511423014e+01,1.547743060e+01,9.975345405e+01,1.397664082e+00,3.959664195e+01,7.535262406e+01,2.174944387e+01,4.269141775e+01,3.099586657e+01,9.618255586e+01,5.111607923e+01,4.596548631e-01,1.656516949e+01,4.836433965e+01,7.756123948e+01,6.442121630e+01,1.709320597e+01,3.511456852e+01,3.479589710e+01,2.792540660e+01,5.302203301e+01,9.313186539e+01,3.277930774e+01,8.195028155e+01
2.107326219e+01,1.766846456e+01,1.654184415e+01,3.663474093e+01,6.132492557e+01,1.020186737e+01,2.799256366e+01,5.145827772e+01,8.297976310e+00,4.138704575e+00,9.455756933e+01,2.061567133e+01,4.025156019e+01,1.708424942e+01,5.884525781e+01,8.025604973e+00,1.984140182e+01,4.271527005e+01,5.019388001e+01,1.488539732e+01,1.681777978e+01,9.957999875e+01,9.587724976e+01,1.526195671e+01,4.466823565e+01,8.079851948e+01,4.929542788e+01,2.693564634e+01,6.939422886e+01,5.574388160e+01,3.233216996e+01,3.839598839e+01,4.937818642e+01,7.345825430e+01,1.967879249e+01,3.372784939e+01,3.906770228e+01,4.741078236e+01,3.749370769e+01,8.170224787e+01,4.493076514e+01,1.854393596e+01,5.067622873e+01,1.013041570e+01,2.280812252e+00,1.056710705e+01,3.693700702e+01,1.912215412e+01,6.232982156e+01,2.983498609e+01,4.373070355e+01,8.297109780e+01,4.366442395e+00,8.619692852e+01,5.372963833e+01,7.145292297e+01,3.953053793e+01,3.585162225e+00,9.769927267e+01,9.814762158e-01,8.830169663e+00,7.709960754e+01,1.260807773e+01,4.116295864e+01,2.829285043e+01,9.419991247e+01,9.818914983e+01,3.277402838e+01
8.668906465e+01,6.177152764e+01,3.850987582e+01,6.724033250e+01,6.767979639e+01,6.929162021e+01,5.253405788e+01,6.777209032e+00,4.479735817e+01,2.337260845e+01,3.122643375e+01,2.731207374e+01,9.021617461e+01,2.949120838e+01,2.027748080e+01,2.080987282e+01,8.303356829e+00,2.448297288e+01,5.440766032e+00,1.942050170e+01,5.564396368e+01,5.265904706e+01,6.658786351e+01,3.708218650e+00,6.711395239e+01,9.020942989e+01,4.030581726e+01,4.801336898e+01,7.030746506e+01,7.062028468e+01,5.653790407e+01,1.726966969e+01,3.033912861e+01,6.727678359e+01,5.226358385e+01,2.076362501e+01,6.352783688e+01,3.199078375e+01,9.648591325e+01,5.101401771e+01,3.231617483e+01,1.653517918e+01,1.214329261e+01,4.762871132e+01,8.044570356e+01,1.852484037e+01,6.199292085e+01,1.425886911e+01,1.097391669e+01,9.120172118e+01,7.613071797e+00,9.290212495e+01,5.535171487e+01,8.696477608e+01,7.335810677e+01,4.711561841e+01,1.600289638e+01,8.319901120e+01,6.227344122e+00,2.733366445e+01,7.954344601e+01,1.198992995e+01,1.044120139e+01,2.004200326e+01,1.624923737e+01,1.512281951e+01,6.109047876e+01,3.973270351e-01
4.526582507e+01,7.901412145e+01,3.210055064e+01,7.823282727e+01,4.512063083e-01,3.600515480e+01,3.466627600e+01,5.365392160e+01,3.344256284e+01,8.268659686e+01,1.167825619e+01,6.362333773e+01,4.883199031e+00,9.355199604e+01,9.136259639e+01,6.771147636e+01,2.349792222e+01,2.158254473e+01,2.234201024e+00,5.151335724e+01,2.481240487e+01,6.298543785e+01,4.169192697e+01,3.044254618e+01,4.991445626e+01,3.290549538e+01,4.387076651e+01,9.090999322e+00,3.508802882e+01,7.775762489e+01,9.001565539e+01,8.258946180e+01,8.099825724e+01,5.739515116e+01,9.623723129e+01,9.494937768e+01,2.680189806e+01,5.015331173e+01,7.730756606e+01,8.565669994e+01,8.021723289e+01,3.953418967e+00,8.211585791e+01,4.695401519e+00,8.821265222e+01,5.074088184e+01,6.288207341e+01,7.343835353e+01,6.640137554e+01,1.664883611e+01,4.666203291e+01,7.528278171e+01,5.586369359e+01,3.525285322e+01,2.065530737e+01,7.255895259e+01,4.911257306e+01,8.921689240e+01,5.075955001e+00,9.333957350e+01,6.157220558e+01,9.971365557e+01,4.840716516e+01,6.879603042e+01,8.747444766e+01,3.022997993e+00,5.647208498e+01,4.442476406e+01
8.039276519e+01,7.458861108e+01,6.018998562e+01,6.311997201e+01,7.697878795e+01,5.417942365e+01,9.804143724e+01,5.394510372e+01,7.072558351e+01,8.616319150e+01,3.839032021e+01,7.356608473e+01,1.529035383e+01,1.913708271e+01,5.203707647e+01,8.028829773e+01,5.970492567e+01,6.581988774e+01,8.045263093e+01,2.042324726e+01,1.527975335e+01,7.359183228e+01,3.973200453e+01,8.359892852e+01,8.539074330e+00,7.236889461e+01,7.850432184e+01,2.712528777e+01,4.736692902e+01,7.692530796e+01,5.527534826e+01,6.582198785e+01,7.890079796e+01,6.071942760e+01,5.829741199e+00,3.097850144e+00,1.923904253e+01,7.062423880e+01,2.271416764e+01,4.922294345e+01,2.227456637e+01,4.721168572e+01,4.728639562e+01,1.991031563e+01,8.924322850e+01,9.804896309e+01,1.055916493e+01,7.174170302e+01,5.415258226e+01,9.639238515e+01,1.763092071e+01,4.580924427e+01,3.445816766e+01,8.492045825e+01,9.984775634e+01,3.362252310e+01,9.236765018e+01,3.508857556e+01,6.743524415e+01,2.674169742e+01,9.394263916e+01,5.213659539e+01,9.621099917e+01,6.342269822e+01,3.907102067e+01,6.551940452e+01,6.882843478e+01,9.139070986e+01
2.824347744e+01,6.451802930e+01,5.478151045e+01,1.218470753e+01,2.277695421e+01,5.255100209e+01,1.884750937e+01,2.933483846e+00,2.723135203e+01,6.077037277e+00,8.904306081e+01,4.391933900e+01,1.898176868e+01,4.490594290e+01,9.957246220e+01,2.907213650e+00,7.401011567e+01,1.939394703e+01,6.476316091e+01,8.833360086e+01,3.206962383e+01,9.939305916e+01,6.148950430e+01,7.830774824e+01,8.161033535e+01,3.182511907e+01,2.308485676e+01,7.073380854e+01,9.578372088e+01,1.637486438e+01,8.367352156e+01,2.299458315e+01,3.298294442e+01,3.098577961e+01,5.543087328e+01,6.854327186e+01,6.223823906e+01,7.382380965e+01,2.826360999e+01,5.739323911e+01,5.707951962e+01,9.157610295e+01,6.588374480e+01,9.959841392e+01,1.444852155e+01,3.777843160e+01,8.428215063e+01,4.315407248e+01,5.381955131e+01,1.428600327e+01,4.692599432e+01,2.306566517e+01,9.379410770e+01,9.821263370e+01,7.143409756e+01,3.689892399e+01,6.445277915e+01,6.745270074e+01,7.926235988e+01,4.400950827e+01,4.290999847e+01,5.619156651e+01,6.564957919e+01,4.697802846e+01,1.197859543e+01,5.023775310e+01,5.974898593e+00,4.017734331e+01
6.080105142e+00,7.417569757e+01,8.842763127e+01,7.661726437e+01,7.084213898e+01,8.449417257e+01,1.007495617e+01,9.541424530e+01,6.386299156e+01,2.193165851e+01,6.866262037e+01,7.774900940e+01,7.207192207e+01,3.611504013e+01,6.581435057e+00,9.545710292e+01,2.540380990e+01,3.430613737e+01,7.767119818e+00,8.985236837e+01,9.791538770e+01,9.979098864e+01,5.343542357e+01,3.225127836e+01,1.301309973e+01,3.791554406e+01,6.450363234e+01,2.645688617e+00,7.594778861e+00,2.346799971e+01,2.298215661e+01,3.379269947e+01,2.331077970e+01,3.494724428e+01,8.224527066e+01,8.545674945e+01,4.132116498e+01,8.267804748e+01,5.693576819e+01,5.890606783e+01,7.027815990e+01,2.197862106e+01,6.790925269e+01,9.251794336e+01,2.359080882e+01,3.774004389e+00,5.625430367e+01,8.676144665e+01,5.998465738e-01,5.096906761e+01,2.879458887e+00,7.137879736e+01,4.027142347e+01,3.434450183e+01,3.897191415e+01,2.363561977e+01,2.022714159e+00,7.840046498e+01,9.703063939e+01,5.059594945e+01,4.487943827e+01,4.276858446e+01,1.579624894e+01,2.427576216e+01,7.667830799e+01,5.360573684e+01,7.669032923e+01,9.933946265e+01
6.810912484e+01,3.251945072e+01,9.751982330e+01,9.631310759e+01,8.006520980e+00,7.813789761e+01,4.200639110e+01,8.706052358e+01,1.137639694e+01,1.932743797e+00,4.374110692e+01,1.321582002e+01,7.777780346e+00,6.242356305e+01,6.909392597e+01,5.070071981e+01,7.499389418e+01,9.119402124e+01,4.842230482e+01,5.245329006e+01,8.914262185e+01,5.433412552e+00,8.281672542e+01,8.095787032e+01,8.186133425e+01,9.283878869e+01,1.314623333e+00,5.420491652e+00,8.108022058e+01,4.493332069e+01,8.832929438e+01,2.987023558e+01,3.826875539e+01,3.820445403e+00,9.175525508e+01,8.326195155e+01,4.059557106e+01,8.691563893e+01,6.439153775e+01,9.698499251e+01,8.248340559e+01,1.235143405e+01,9.315167562e+01,3.559203718e+01,1.326336833e+01,6.730567368e+01,8.239461967e+01,9.350932610e+01,6.318141085e+01,1.290931654e-01,2.717455609e+01,1.907118023e+01,6.335873468e+01,2.066180796e+01,4.218150896e+01,5.976060059e+01,4.382098357e+01,1.683382643e+01,3.490524417e+01,7.388178498e+01,8.871437155e+01,1.514251787e+01,1.715415014e+01,4.065965613e+01,7.373629165e+01,4.407683287e+01,9.805477654e+01,9.786225874e+01
6.568796599e+01,1.411128200e+01,6.314353626e+01,6.890637632e+00,6.652277694e+01,8.639972038e+01,2.476712575e-02,2.242459907e+00,5.685450051e+01,7.994627014e+01,7.289443675e+01,5.029278010e+01,7.592202761e+01,6.130064068e+00,8.708165611e+01,8.264844805e+01,7.415444591e+01,4.637243989e+01,5.160600496e+01,7.455390153e+01,4.596488579e+01,8.902765826e+01,1.942505301e+01,9.459150886e+01,7.650425483e+01,6.293571803e+01,1.739275822e+01,2.227457636e+01,2.641046372e+01,1.391113811e+01,7.345939728e+01,3.690531360e+00,5.270427908e+01,6.505560386e+01,8.119027261e+01,8.805023677e+01,4.243734886e+01,6.245475756e+01,9.390088142e+01,5.304826268e+01,2.580382402e-01,4.175464924e+01,1.322523544e+01,4.905293563e+01,6.550522952e+01,8.178271432e+01,5.847636918e+01,1.994304350e+01,4.206355011e+01,8.148897424e+01,5.082699592e+01,1.181561931e+01,4.369068848e+01,5.864197046e+01,4.047424871e+01,3.822089859e+01,7.938867648e+01,7.787938895e+01,5.600877663e+01,7.431342992e+01,5.783577977e+01,9.446565493e+01,7.987436331e+01,1.286974902e+01,3.839698407e+01,7.805198261e+01,7.599363248e+01,4.570348161e+01
5.910112043e+01,1.475112923e+01,2.745741299e+01,5.341778506e+01,3.250920529e+01,1.838811263e+01,2.773855631e+01,3.823026523e+01,6.559171717e+01,5.514500731e+01,2.991120458e+01,6.471150340e+01,2.762531258e+01,2.422654646e+01,1.267611991e+01,2.470951091e+00,2.971725561e+01,6.674803691e+01,7.626061699e+01,5.440328824e+01,2.013599835e+01,3.542190691e+01,2.282516227e+01,5.195733448e+01,4.027921999e+01,5.100581832e+01,7.981510483e+01,3.278677411e+01,2.197826886e+01,1.960722651e+01,3.247025645e+01,1.332672734e+01,4.967350655e+01,3.440737184e+01,2.772287475e+01,8.988566724e+01,6.078733564e+01,4.794820388e+01,3.240426571e+01,3.960632919e+01,8.372086053e+01,8.881248768e+01,7.171079244e+01,4.973662678e+01,5.070223278e+01,8.059455484e+01,3.153155883e+01,8.938700620e+01,7.015358322e+01,8.858469117e+01,9.007289640e+00,4.946768047e+01,2.975806742e+00,5.409181693e+01,7.038214666e+01,8.456842045e+00,4.478421673e+01,4.702591437e+01,7.227569410e+01,1.239152170e+01,8.648061913e+01,3.853666430e+01,6.465246186e+01,2.132452598e+01,1.640862630e+01,3.013742065e+01,2.342264570e+01,5.792436789e+01
1.156137914e+01,9.813221049e+01,6.367020048e+01,4.035336899e+01,3.570466660e+01,4.715153133e+01,6.773566543e+01,5.376316451e+01,4.865335584e+01,2.958735050e+01,8.140827452e+01,1.466271873e+01,4.734969535e+01,3.876507562e+01,5.439353566e+01,2.673905164e+01,9.371069727e-01,2.021311451e+01,8.442215536e+00,5.692777558e+01,7.134030918e+01,5.954331304e+00,8.457148731e+01,4.221972506e+01,2.660757420e+01,4.643273690e+01,6.775456171e+01,6.538055645e+01,4.460543714e+01,3.931182394e+01,4.726017096e+01,3.192000077e+01,8.498314920e+01,8.742390145e+01,9.928803337e+01,9.486771433e+01,8.876325668e+01,9.210939657e+01,3.937333137e+01,1.434925609e+01,2.268612809e+00,5.666489025e+01,3.603999048e+01,2.689942096e+01,3.284439936e+01,5.859468705e+01,7.368823473e+01,8.225420619e+01,6.172729788e+01,3.020168716e+01,8.956918074e+01,1.529289344e+01,3.510302429e+01,4.915201661e+01,4.518251788e+01,6.704814411e+01,7.900797405e+01,2.915290603e+01,8.771310665e+01,8.676715434e+01,6.468927602e+01,9.332312947e+01,6.799992377e+01,4.430194622e+01,9.884497658e+01,7.128276100e+01,7.126162918e+01,2.470541985e+01
4.097759031e+01,8.188282132e+01,2.135945009e+01,4.534258905e+01,9.936823802e+01,6.909630867e+01,6.164857381e+01,6.472926827e+01,7.597611969e+01,8.000167803e+00,2.896822938e+01,5.997070244e+01,5.784820909e+01,5.309369599e+01,8.462765455e+00,4.036105103e+01,2.242283391e+01,4.649887004e+01,6.469457411e+01,8.888943261e+01,2.096074320e+01,9.548707924e+01,2.669012588e+01,9.016547294e+00,1.934026843e+01,5.963962564e+01,5.730809047e+01,2.766030692e+01,8.605541044e+01,8.578725050e+01,8.485864604e+01,7.490844939e+01,8.376052882e+01,8.781407868e+01,5.333372199e+01,8.214347240e+01,4.299362370e+01,8.417525547e+01,8.433234767e+01,3.549143028e+01,4.944630647e+01,7.397626646e+01,6.758052505e+01,4.709972868e+01,7.765732627e+01,4.893629451e+01,5.890008754e+01,8.487025333e+01,8.883449364e+01,9.063114405e+01,6.371479187e+01,4.443313365e+01,9.644157376e+01,6.211259604e+01,7.615019823e+01,3.252868082e+01,9.821076285e+01,6.540404955e+01,7.359532193e+01,3.215702947e+01,7.007328432e+01,3.207795231e+00,7.717444202e+01,1.171320024e+01,3.992629437e+00,9.707500952e+01,1.073779544e+01,6.332960272e+01
8.523645963e+01,7.717401497e+01,1.467206578e+01,1.114964782e+01,1.977609290e+01,5.935412624e+01,1.507485392e+01,2.097660280e+01,5.020041958e+00,5.732012743e+01,8.525171712e+01,1.779799148e+01,9.898677350e+01,7.317024784e+01,8.464429456e+01,6.218184242e+01,7.286375953e+01,4.358876981e+01,8.686876136e+01,5.726063309e+01,9.818667065e+01,6.801296552e+01,5.779119533e+01,7.564080435e+01,8.997899072e+01,3.237094081e+01,5.753587635e+00,3.801303744e+01,8.373170464e+01,8.821835874e+01,2.344895718e+01,6.255415802e+01,9.055068290e+01,6.098936735e+01,9.390978055e+01,1.552332407e+01,4.683396415e+01,4.292628588e+01,9.480848287e+01,7.088148231e+00,8.268541869e+01,3.053878442e+01,3.696603773e+01,1.390570668e+01,6.034068715e+01,3.167675882e+01,6.637338194e+01,2.539028358e+01,1.731799431e+01,3.035034254e+01,8.610439727e+01,1.950988436e+01,6.356596386e+01,7.737564202e+01,8.630101127e+01,4.288986730e+01,5.413457900e+01,3.465162174e+01,1.463708169e+01,9.016533764e+00,1.052173061e+01,1.212303388e+01,1.341671569e+01,3.948564841e+01,3.730742115e+01,1.112633109e+01,3.641723798e+01,5.939665632e+01
8.965350527e+01,9.502076573e+01,3.866951573e+01,3.154988711e+01,4.050889663e+01,6.930511660e+01,7.585553801e+01,3.909782270e+01,8.005716242e+01,2.701574165e+01,3.823915658e+01,8.413655964e+01,5.685615006e+00,1.662625305e+01,2.652920674e+00,8.414880099e+01,5.560985056e+01,9.321688378e+01,1.113864511e+01,9.753657658e+01,7.854706500e+01,4.889029246e+01,5.617090272e+01,1.915788593e+01,8.547624614e+01,7.559942834e+01,7.957487989e+01,7.404761091e+01,9.450152554e+01,4.864043469e+01,7.949740518e+01,7.841059738e+01,9.889794957e+01,4.616958578e+01,3.221590177e+01,2.795413593e+01,4.895346665e+01,6.585522213e+00,6.865104847e+00,7.487107387e+00,2.385541169e+01,8.047671183e+01,2.292189964e+01,3.396165579e+01,4.685307994e+01,7.432844729e+01,4.015972354e+01,2.264261515e+01,2.040340732e+01,3.591890459e+01,4.521924339e+01,6.526686199e+01,7.412911723e+00,3.234884288e+01,3.700043938e+01,5.203331018e+00,9.073825283e+01,8.465630299e+01,8.435482225e+01,3.659496816e+01,4.939955785e+00,5.635618340e+01,2.022724809e+01,5.608230362e+01,5.899279365e+00,4.526772337e+00,9.460317397e+01,7.043929235e+01
5.316367155e+01,1.025580584e+01,1.291043561e+01,3.702006549e+01,9.702967427e+01,6.008812518e+01,6.369727889e+01,3.874185244e+01,7.023532860e+01,8.362057897e+01,3.661831391e+01,3.628180505e+01,1.752165642e+01,3.313217413e+01,6.042351857e+01,8.752613176e+01,1.560577921e+01,7.836566566e+01,5.053302870e-01,2.482058168e+01,7.330552388e+01,3.327440042e+00,2.712847929e+01,8.997060587e+01,6.177970529e+01,7.141813653e+01,8.793226470e+01,5.202088396e+01,4.626267389e+00,4.554147000e+01,3.149778533e+01,8.310231270e+01,1.940155952e+01,9.507898501e+01,9.988949211e+01,3.251983027e+01,5.887748316e+01,2.434744919e+01,8.791177223e+01,5.820670359e+01,5.309242786e+01,2.612981550e+01,2.321068472e+01,2.401147237e+01,6.947112947e+01,9.985820195e+01,8.276829647e+01,2.379426674e+01,4.628185535e-01,1.911383900e+01,4.114182270e+01,4.840425528e+01,9.040276013e+01,4.270258343e+01,6.637165484e+01,1.362014979e+01,7.495663260e+01,9.021133085e+01,7.881305354e+01,5.841221913e+01,1.495355903e+01,8.987136650e+01,5.086271366e+01,2.559216849e-01,1.145428440e+01,8.795697055e+01,6.043094110e+01,5.298273459e+01
2.410490134e+01,5.294756581e+01,2.776846768e+01,3.785522830e+01,6.019633430e+01,3.787054759e+01,9.656322153e+01,2.376228382e+01,9.440912865e+01,6.955391190e+01,8.110466183e+01,9.605373454e+01,3.168912302e+01,1.890471828e+01,6.341870246e+01,8.747817239e+01,5.053500993e+01,4.057962637e+01,9.261361934e+01,6.378171485e+01,9.483855846e+01,7.806290563e+01,7.444265609e+01,1.161084976e+01,8.068542803e+01,6.709193038e+01,3.833045770e+01,6.179685978e+01,7.045647353e+01,7.335886597e+01,5.511808476e+01,8.985058336e+01,9.917045791e+01,3.855798848e+01,3.891277609e+01,9.200055653e+01,4.476346983e+01,7.408193259e+01,8.759906051e+01,8.950086511e+01,9.028237968e+01,1.154034533e+01,8.256943515e+01,8.155673390e+01,9.528209478e+01,4.310802805e+01,4.602787603e+01,2.779379894e+01,3.689615109e+01,1.564674277e+00,8.260872705e+01,7.113443602e+01,9.057889213e+01,4.902607623e+01,9.852835755e+00,1.556607697e+01,8.579431956e+01,9.809225961e+01,1.856162856e+01,4.210207572e+01,1.062185439e+01,1.530086294e+01,2.927858323e+01,3.738309701e+01,2.558236591e+01,6.372909360e+01,4.620002148e+01,1.096789730e+01
8.355434254e+01,4.930652993e+01,2.880024395e+01,1.725646002e+01,3.155376064e+01,6.592329190e+01,4.021428353e+01,5.801609058e+01,3.842391011e+01,8.424815839e+01,4.016296356e+01,5.311813459e+01,4.112752814e+01,2.648401917e+01,2.046446112e+01,8.056810508e+01,1.254653868e+01,6.793172526e+00,9.227069939e+00,4.748881236e+01,6.495304132e+01,7.984296178e+01,2.624703166e+01,8.663263389e+00,7.872803231e+01,3.055117720e+01,5.428107637e+01,2.905689455e+01,5.366319732e+01,8.275422019e+01,1.286063825e+01,4.302108781e+01,9.603959928e+01,8.010270858e+01,7.765537431e+01,8.702175212e+01,5.877424710e+01,2.123237880e+01,6.448235474e+01,3.067727755e+01,3.119743316e-01,3.674042013e+01,5.734749892e+01,3.271577049e+01,3.975946135e+00,2.957026209e+01,1.077942282e+01,5.488711627e+00,4.375218355e+01,9.717531983e+01,4.610732379e+01,1.367561881e+01,5.784878544e+01,5.803375798e+01,4.669697975e+01,2.066111606e+01,6.410434417e+01,7.006587827e+01,5.699452277e+00,4.263985369e+01,2.016110481e+01,5.606670326e+01,5.626944222e+01,1.951056578e+00,3.439060371e+01,6.708467470e+01,7.866917299e+01,2.313658977e+01
6.695812423e+01,2.213686305e+01,1.005996843e+01,4.184120220e+01,2.222402143e+01,3.446832126e+00,4.637361810e+01,7.803234370e+01,6.752723008e+00,1.307085471e+00,7.334417091e+01,1.044617991e+01,1.869148112e+01,4.309683697e+00,4.394316207e+01,8.900961995e+01,4.108420142e+01,7.401913711e+01,2.940108461e+01,5.648119950e+01,6.316332286e+01,9.148182055e+01,8.765464555e+01,5.673188862e+01,9.552708612e+01,1.974830956e+00,2.834455591e+01,3.079007355e+01,8.796706192e+01,6.634685462e+01,1.462221145e+01,5.513793019e+01,4.848479310e+01,4.340852542e+01,2.237959659e+01,1.252657659e+01,2.415808324e+01,7.024451341e+01,8.440935484e+01,3.528960920e+01,2.331036249e+01,3.988970198e+01,4.276894354e+01,4.600933263e+01,4.795153504e+01,9.481310963e+01,4.192741143e+01,7.247991738e+01,4.114278643e+01,1.199871533e+01,3.119403116e+01,2.296809040e+01,6.461928765e+01,3.591260498e+01,3.515307452e+01,3.236880521e+01,4.642252200e+01,4.774128823e+01,1.528130249e+01,3.527173368e+01,9.343777403e+01,2.604952239e+01,9.761646889e+00,5.251649788e+01,1.968440771e+01,3.701056282e+01,1.931019709e+01,5.488342097e+01
7.994296677e+01,9.376434152e+01,5.716914348e+00,7.657395909e+01,7.612536877e+01,8.957429794e+01,6.911497850e+01,2.535006010e+01,9.571003897e+01,2.819087558e+01,9.272860960e+00,6.980562501e+01,9.928684976e+01,2.313221623e+01,7.836726148e+01,1.194789480e+01,7.638126995e+01,9.491788369e+01,5.596764432e+01,8.180468551e+01,2.137789345e+01,7.625661024e+01,2.328964119e+01,3.667455080e+01,4.555114704e+01,3.325180297e+00,3.524239695e+01,7.314223791e+00,2.897484827e+00,4.763409138e+01,2.871368516e+01,7.964190774e+01,3.732875684e+01,2.264471035e+01,7.894783761e+01,9.667338297e+00,9.763693824e+01,3.725222221e+01,8.066029073e+01,8.747333904e+01,5.794566817e+01,1.508801361e+01,7.869735688e+01,6.387983982e+00,2.715562110e+01,7.610731990e+01,3.517711514e+01,5.175410179e+01,2.294966876e+01,8.595518160e+01,2.161124832e+01,7.749311878e+01,6.571836962e+00,1.724480819e+01,6.818569554e+01,5.941665010e+01,6.970883263e+01,7.392403178e+01,2.534539691e+01,9.985507265e+01,4.093789051e+01,9.911054472e+01,4.299645047e+01,5.123049286e+00,9.489021312e+01,9.003774137e+01,1.889537490e+01,7.504557059e+01
4.702999301e+01,9.016553543e+01,5.956994911e+01,1.613431988e+01,8.367244149e+01,4.376531055e+01,8.994830304e+01,1.436064156e+01,5.392643405e+01,8.474661287e+01,2.889312610e+01,1.794563299e+01,9.057848503e+01,8.514614503e+01,8.050795111e+01,7.737910357e+01,7.222376635e+01,4.435239916e+00,9.686322849e+01,6.097177388e+01,5.843208470e+01,3.103734293e+01,8.729492787e+01,4.957377813e+01,6.055293892e+01,3.350477404e+01,8.196658248e+01,1.958923148e+01,1.183704538e+01,8.876521018e+01,5.761566337e+01,7.949751167e+01,8.990733676e+01,4.890142240e+01,8.946202191e+01,5.081741651e+01,6.569453000e+01,7.692820126e+00,2.881516269e+01,2.739945918e+00,9.128668722e+01,3.336558070e+01,2.421463358e+01,9.539811543e+01,7.986881973e+01,1.810767152e+01,4.855827778e+00,4.954272028e+00,7.022930390e+01,6.494470972e+01,7.552956405e+01,9.848797625e+01,1.168802805e+01,6.738057283e+01,7.293030204e-01,3.231874001e+00,3.843558851e-01,4.470234711e+01,5.928943961e+01,8.143328103e+01,5.854857767e+01,6.058263964e+01,7.903843944e+01,2.438535827e+01,9.375219466e+01,7.167258314e+01,5.326106058e+01,8.325604059e+01
