v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87
5.025681618e+01,8.372479665e+01,3.888502660e+01,9.216860256e+01,4.528049394e+01,6.302720702e+01,2.349041034e+00,2.425452312e+00,7.357134528e+01,7.109191355e+01,2.146541069e+01,4.628398640e+01,5.316874587e+01,9.010937234e+01,7.571990428e+01,4.516273679e+01,6.100929786e+01,8.393323646e+01,8.093228366e+01,7.172935539e+01,5.477273983e+01,1.438541845e+01,2.951946708e+01,2.020171923e+01,1.388375217e+01,2.068532108e+01,9.385552714e+01,6.222661952e+01,8.532897791e+01,7.906570695e+01,9.508326045e+01,9.944518846e+01,2.396123638e+01,5.149416718e+01,5.128358015e+01,3.678701942e+00,2.857461598e+00,5.783102045e+01,3.776551061e+00,2.315906480e+01,5.135599818e+01,2.243871417e+01,5.355222806e+01,6.473278964e+01,3.016268085e+01,5.876299275e+01,4.043274504e+01,3.039316562e+00,5.628402280e+01,6.797294001e+01,3.605607610e+01,8.735768644e+01,8.581018535e+01,4.453118142e+01,2.298358080e+01,4.145370232e+01,6.636977443e+01,9.450775802e+01,6.015902106e+01,4.422128240e+01,8.945782555e+01,9.079961016e+01,4.397349194e+01,1.379071275e+01,7.211458079e+01,7.337409441e+01,7.733814524e+01,8.121609091e+01,5.841252670e+00,8.358046029e+00,1.023974600e+01,2.649413142e+01,6.019459375e+01,2.278060892e+01,7.952545671e+01,6.621230798e+01,9.188196563e+01,6.733132120e+01,9.237218034e+00,6.075232926e+01,5.094744638e+01,2.649972459e+00,6.228845808e+01,7.508541869e+01,2.701254401e+01,1.515005794e+00,8.250303035e+01
3.975233657e+01,8.919673913e+00,9.304332791e+01,8.647365234e+01,1.131756099e+00,8.936020264e+01,7.646695640e+01,9.546402045e+01,2.429921177e+01,2.744534560e+01,2.690655096e+01,9.272236321e+01,3.302813936e+01,2.701301408e+01,4.100866052e+01,7.225689100e+01,7.499030607e+00,4.740994906e+01,1.238567073e+01,6.108374054e+01,4.340633649e+01,2.964618395e+01,4.655063337e+00,2.447823844e+01,8.849681217e+01,8.757594726e+01,7.158881743e+01,2.683317907e+01,6.030014846e+01,6.822609107e+01,4.806495478e+01,2.171801997e+01,2.753236702e+00,6.149734749e+01,2.491364015e+01,1.190748513e+01,7.986153333e+01,2.242664117e+01,2.269357878e+01,6.152620696e+01,6.079063586e+01,3.049362657e+01,7.279955309e+01,6.318579877e+01,4.228895819e+01,9.171936767e+00,7.454983707e+01,8.564235624e+01,9.029209946e+01,7.170664131e+01,3.879872299e+01,5.485642805e+01,8.941645780e+01,2.506111000e+00,6.175876456e+00,8.917720544e+01,2.507778613e+01,7.369407688e+01,4.112105319e+01,5.824820962e+01,8.138429658e+01,6.276152861e+01,3.869174362e+01,6.423988079e+01,4.824664026e+01,8.358438508e+01,7.934831248e+01,5.738472908e+01,9.903957960e+01,1.944845383e+00,6.077357606e+01,9.950200668e+01,3.864453826e+00,5.016942780e+01,5.338493389e+01,7.428047867e+01,7.354151610e+00,6.168955796e+01,6.506699277e+01,1.852091988e+01,6.961738981e+01,4.417931730e+00,2.918999324e+01,4.587064497e+01,6.812739208e+00,7.059748882e+01,6.631142047e+01
6.916311417e+01,9.063727086e+01,9.923717636e+01,2.197781513e+01,6.778424769e+01,6.013931544e+01,5.773329423e+01,4.543873829e+01,3.357141702e+00,4.893997990e+01,8.211049883e+01,8.276664987e+01,8.423577058e+01,1.779718773e+01,2.542548720e+01,7.967845542e+01,2.119590186e+01,6.446883316e+01,4.337341502e+01,6.744146250e+01,4.379603049e+01,8.577976476e+01,2.397235330e+00,9.620595474e+01,9.208785981e+01,8.790011343e+01,2.196430574e+01,4.760410463e+00,7.870945997e+01,9.434477914e+00,6.672073725e+01,2.876216307e+01,3.150513812e+01,4.585771015e+01,2.620891834e+01,4.032054253e+01,8.845691932e+00,1.516743682e+01,8.238678949e+01,7.780189478e+01,9.319668375e+01,9.528652873e+01,1.561807269e+01,2.284913015e+01,8.436854653e+01,3.177490158e+01,6.065517039e+01,6.447574194e-01,1.817047883e+01,8.919193682e+01,7.489462055e+00,9.307920873e+01,5.227650267e+01,6.627123680e+01,7.279628037e+01,8.523657532e+00,4.887509800e+01,3.947079530e+01,8.624773210e+01,1.673899527e+01,3.841329320e-01,1.508929252e+01,7.148168033e+01,4.050828568e+01,5.485687113e+01,7.791410349e+01,5.141357966e+01,5.384426630e+01,9.380978703e+01,8.119742856e+01,3.893834983e+01,8.766197633e-01,4.658112863e+01,5.310463245e+00,4.609560051e+00,4.003620640e+01,9.473878794e+01,4.777204277e+01,5.040873007e+01,5.813760652e+01,3.015523179e+01,3.049868604e+01,8.302146932e+01,8.218147231e+01,5.576304513e+01,9.409275630e+01,8.112902784e+01
3.543599347e+01,7.235714092e+01,1.351656158e+01,5.767261443e+01,1.835809534e+01,1.053152953e+01,4.130051838e+01,2.987077789e+01,2.760744354e+01,3.216726096e+01,4.325651906e+01,2.813415256e+01,9.609114888e+01,1.989961091e+01,5.412471663e+01,6.182914336e+01,3.220223735e+00,7.173965309e+01,5.872567463e+01,2.899201734e-01,9.841097165e+01,7.329644787e+01,1.283708989e+01,5.083406475e+01,5.689747518e+01,7.410715714e+01,3.020905259e+01,7.749805256e+01,8.979880347e+01,4.441308226e+01,9.243647505e+00,2.954715284e+01,8.073835354e+01,2.174171672e+01,3.249706607e+01,4.430614002e+01,6.379986483e+01,1.775762448e+01,1.343296328e+01,5.306713312e+01,2.424067345e+01,5.007704400e+01,8.113750664e+01,5.378758751e+00,4.550849446e+01,5.323598773e+01,4.856267586e+01,9.387850425e+01,3.748009665e+01,4.613808101e+01,6.508432595e+01,6.977690432e+01,4.831892485e+01,3.224089576e+01,5.350110957e+01,2.448304187e-01,3.203871380e+01,1.239593864e+01,2.958835118e+01,5.344094968e+01,4.134101458e+01,7.735408497e+01,2.910593168e+01,3.837021501e+01,8.332320864e+01,5.734201997e+01,1.975996997e+01,6.564966831e+01,5.878425287e+01,6.062546601e+01,2.487514228e+01,2.705496063e+01,2.183112738e+01,8.176797060e+01,8.849800363e+01,8.171013836e+01,6.991420340e+01,6.687169389e+01,1.582253394e+01,6.746179785e+01,4.870349366e+00,6.548314309e+00,9.887138047e+01,1.621496877e+01,2.607011296e+01,9.002866391e+01,4.887879301e+01
1.067451106e+01,6.375625116e+01,4.767157164e+01,9.735930827e+01,9.691420595e+01,2.276552280e+01,3.947756130e+01,3.955783374e+00,6.434543304e+01,9.957315545e+01,8.426223757e+01,6.532965120e+01,5.930946852e+01,1.841057987e+01,7.380339801e+01,9.526886212e+01,3.625429628e+01,3.087345210e+01,6.467202773e+00,7.682990345e+01,9.863446459e+01,5.172624950e+01,4.059994186e+01,6.932200112e+01,3.635001089e+01,1.725926193e+01,1.053511314e+01,7.737188857e+01,9.838305528e+01,6.501219883e+01,7.577901485e+01,5.771502610e+01,9.886514373e+00,8.488435717e+00,7.782994039e+01,9.915745452e+00,3.658969725e+01,5.298453376e+01,7.653506403e+01,1.260191963e+01,3.516403150e+00,4.103770157e+01,2.851451531e+01,2.293944975e+01,4.077232737e+01,1.937411326e+01,4.518767886e+01,2.768098554e+01,3.361545417e+00,1.823795283e+01,1.306378699e+01,7.357657755e+01,5.758252181e+01,3.806263964e+01,1.461757515e+01,9.361184942e+01,4.189610744e+01,3.651694603e+01,8.216389002e+01,5.241928000e+01,9.273918625e+01,8.137896514e+01,6.123969951e+01,2.987215981e+01,7.742585727e+00,5.182757532e+01,1.821482695e+00,5.132271083e+01,1.927637235e+01,7.524473308e+01,7.101610709e+01,7.910966828e+01,9.196050494e+01,5.688020862e+00,8.291215827e+01,2.138097137e+00,8.484875287e+01,4.430732237e+01,8.509574737e+01,7.703663235e+01,4.385718856e+01,1.066387430e+01,5.555115812e+00,9.606423832e+01,6.756414587e+01,3.146622841e+01,9.930336138e+01
4.719018879e+01,2.942055969e+01,9.492122334e+01,4.430908079e+01,7.266504930e+01,1.930775692e+01,1.827968199e+01,4.560501554e+01,4.674064498e+01,4.738318351e+01,5.195791263e+01,4.170240090e+01,3.443944434e+01,9.036638625e+01,3.904033994e+01,1.987411888e+01,9.003586280e+00,9.177607942e+01,7.591335993e+00,1.856037871e+01,5.252125666e+01,8.669582659e+01,3.763312640e+01,2.077755301e+01,6.490841197e+01,3.628795774e+01,2.539381301e+01,2.946634703e+01,3.540384485e+01,6.439147298e+01,3.642569999e+01,3.134934594e+01,5.662145224e+01,6.756419017e+01,3.633167199e+01,9.006934364e+00,9.907907382e+01,4.143193870e+01,9.523586714e+01,1.880152906e+01,3.714588548e+01,1.520212017e+01,9.001411770e+01,9.013029545e+01,7.732273429e+01,7.927772797e+01,4.204654953e+01,2.926862842e+00,1.835352173e+01,2.933358938e+01,9.686326755e+01,9.336983487e+01,6.723222722e+01,3.860719257e+01,5.441918990e-01,7.289456194e+01,3.049719628e+01,7.250258165e+01,5.376941996e+00,6.445603199e+01,4.708660619e+01,8.378099764e+01,2.479348574e+00,7.233645766e+01,2.655917328e+01,4.903603694e+01,4.169924987e+01,4.369377310e+01,9.165556238e+01,1.213326182e+01,4.787193667e+01,5.714642553e+01,5.347503520e+01,1.141560569e+00,8.553784091e+01,4.961774736e+01,6.888022663e+01,9.836030729e+01,5.465401547e+00,4.857600835e+01,7.801264266e+01,4.195281518e+01,1.220289018e+01,5.309812121e+00,8.742550270e+01,4.928296705e+01,4.758501700e+01
3.457228987e+00,7.622230667e+01,5.620153610e+01,7.519035020e+01,4.578943434e+01,6.417673384e+01,4.719711507e+01,2.173310197e+01,1.787875589e+00,1.569722323e+01,6.244453498e+01,2.921309903e+01,9.871895611e+01,4.233571422e+01,5.696830127e+00,1.400809760e+01,9.110868353e+01,4.653995209e+01,1.259725601e+01,8.826574771e+01,7.184659620e+01,9.311698873e+01,2.571273337e+01,2.916221974e+01,9.250560088e+01,8.172099065e+01,6.589515768e+00,2.142718783e+01,5.172060156e+01,2.451289814e+01,6.174285633e+01,2.082065408e+01,9.449135169e+01,2.107812165e+00,4.348892895e+01,3.595559211e+01,6.199066402e+01,6.078898137e+01,4.265560727e+01,9.980825455e+01,9.328323767e+01,5.521741132e+01,8.845704641e+01,1.720404758e+01,5.986766721e+01,5.680888131e+01,6.236813843e+01,6.518736933e+00,6.887000056e+01,2.115358421e+01,2.559185830e+01,3.609097392e+01,6.932186874e+01,4.074037849e+00,5.564269975e+01,8.441561654e+01,1.642314613e+00,4.734366448e+01,5.569069271e+01,5.678524973e+01,4.656292659e+00,3.919429852e+01,3.335565202e+01,7.044249748e+01,4.879628628e+01,5.461993380e+01,7.442053220e+01,1.861013439e+01,2.231239158e+00,4.170060914e+01,1.841313946e+01,3.666885632e+01,8.645969314e+01,6.451223595e+01,4.294006790e+01,3.508468506e+01,7.549041955e+01,2.867408543e+01,1.080514414e+01,6.965823067e+01,3.120962456e+01,8.978411850e+01,8.346467484e+01,2.475583514e+00,5.130213074e+01,6.406236590e+01,9.301052026e+01
8.619083739e+01,1.227243854e+01,9.103878416e+01,2.858994716e+01,8.468226756e+01,1.037490602e+01,1.648253722e+01,8.368596592e+01,3.418679546e+01,6.587415083e+01,8.087576883e+01,8.435432734e+01,3.980645885e+01,7.136380786e+01,7.289602012e+01,4.314764252e+01,6.811766815e+01,3.416348498e+01,6.681480640e+01,8.951545516e+00,9.672986295e+01,6.911114135e+01,6.168204201e+01,2.132586351e+01,7.713466933e+00,7.275531156e+01,1.927884450e+01,3.351031943e+01,4.735709200e+01,1.175287938e+00,6.911593627e+01,6.092265415e+01,3.017796456e+00,8.636273806e+01,3.230102001e+01,4.685946670e+01,4.228562171e+01,2.844270570e+01,7.600017591e+01,9.549985642e+01,5.288474929e+01,6.365731031e+01,4.157719676e+01,5.190584911e+01,2.093221964e+01,9.199664040e+01,9.704269548e+01,4.195339072e+01,7.518803725e+01,8.565192183e+01,3.639240503e+01,2.460035405e+01,7.868505745e+01,9.536497125e+01,3.350069949e+01,5.330709062e+01,3.606528414e+01,4.826324377e+00,3.913500378e+01,9.392842642e+01,6.006646097e+01,2.846704150e-01,5.409696212e+01,5.313098328e+01,7.293824205e+01,2.246938209e+01,4.494481442e+01,2.263200332e+01,2.972607715e+01,1.195397892e+01,1.797573964e+01,9.081925502e+01,3.029396556e+01,3.260745714e+01,6.768033232e+01,3.957408166e+01,9.197505975e+01,2.147697941e+01,5.696874721e+01,6.270865052e+01,1.039052440e+01,7.740622434e+01,6.008689935e+01,3.716672136e+01,5.648255218e+01,8.211534626e+01,6.712021098e+01
2.611570272e+01,1.355943267e+01,7.480010259e+01,7.713242594e+01,6.324785225e+01,7.937642759e+01,5.146498448e+01,6.212219542e+01,9.541051009e+00,4.715937007e+01,1.578174199e+01,2.788193242e+01,3.942055458e+01,9.382988640e+01,4.509550384e-01,9.447615641e+01,6.955164874e+01,5.443902899e+01,5.540106626e+01,7.480922550e+01,9.409137696e+01,8.938690470e+01,9.440208852e+01,7.756021964e+01,8.476120728e+01,1.643726092e+00,6.090250485e+01,3.543855689e+01,7.587252239e+01,6.631015495e+01,6.987288077e+01,8.859420070e+01,3.862749060e+01,4.189207848e+01,2.409760236e+01,5.174492985e+01,8.228485746e+01,3.771664352e+01,3.567217373e+01,6.497854817e+01,1.035442592e+00,4.807777252e+01,6.448279786e+01,2.115057848e+01,1.162195979e+01,4.894844597e+01,5.585450430e+00,5.689457604e+01,2.439278666e+01,2.228123603e+01,6.287484685e+00,1.134870223e+01,2.544446599e+01,7.831814171e+01,9.220580684e+01,9.014935348e-01,7.767960870e+01,8.795947439e+01,8.940447045e+01,4.662228667e+01,6.075052274e+01,1.524366328e+01,7.863023820e+01,8.721420658e+01,3.529734141e+01,1.636196858e+01,3.100125741e+01,2.990301457e+01,1.242411354e+00,1.283603551e+01,2.532607588e+01,3.201494776e+01,6.243302153e+00,8.193616225e+01,3.684998976e+01,9.056905956e+01,3.017714958e+01,8.355146170e+01,6.173260475e+01,1.728963357e+01,4.048998702e+01,6.053629088e+01,5.616834737e+01,4.021490022e+01,4.031457109e+01,4.469747383e+01,7.580249240e+01
2.046280632e+00,2.047043168e+01,9.334110145e+01,5.813762312e+01,7.996261753e+01,1.870600031e+01,6.759130924e+01,7.994404385e+01,2.618024654e+01,6.413959345e+01,1.443360393e+01,4.672055134e+01,6.347084488e+01,5.320175412e+01,9.552499614e+01,4.941086623e+00,6.520469474e+01,2.051454056e+01,2.875142454e+01,3.991262742e+01,4.650012858e+01,8.723237630e+01,1.230640187e+01,1.598087875e+01,9.066896398e+00,2.341749958e+00,6.703109753e+01,6.789029698e+01,4.297537951e+01,2.731846697e+01,4.687101303e+01,6.954830323e+01,3.022233426e+01,2.091414263e+01,8.251805385e+00,3.158871977e+01,6.256009044e+01,7.577206261e+01,5.072177966e+01,5.697743123e+00,2.988818324e+01,2.404807382e+01,6.048730938e-01,4.325443660e+01,9.361567418e+00,1.606227517e+01,7.603527350e+01,5.205122376e+01,3.313560501e+01,5.726432772e+01,5.103730450e+01,7.037258947e+01,6.083562648e+01,4.397493684e+01,5.050039203e+01,1.486237148e+00,8.688906618e+01,9.753639773e+01,9.079719197e+01,5.097982151e+01,8.753572938e+01,4.553344538e+01,6.747213658e+01,3.424446565e+01,1.853179306e+01,8.207677654e+01,2.891098827e+01,6.945292066e+01,5.919382928e+01,8.612740107e+01,4.890348177e+01,2.046312833e+01,3.345010854e+01,8.867304002e+01,3.397377454e+01,7.782264950e+00,1.183425431e+01,2.267473076e+01,2.577026438e+01,5.502229307e+01,9.963455278e+01,8.651287835e+01,4.449925858e+01,5.806591816e+00,9.367030669e-01,5.959360907e+01,5.736234439e+01
1.451918867e+01,4.287185010e+01,1.375217246e+01,6.696449114e+00,3.788061176e+01,5.453612660e+01,9.205521556e+00,7.088773446e+01,2.757457792e+01,4.683333785e+01,8.394804468e+00,5.467786780e+01,6.221444760e+01,2.885957137e+01,5.133715618e+01,3.711121622e+01,6.793534951e+01,9.290306132e+01,1.850082280e+01,6.621797296e+01,9.226960791e+01,8.124235084e+01,4.994599691e+01,9.552472749e+01,9.776415508e+01,3.730402502e+01,3.362590664e+01,7.505377108e+01,6.125509960e+01,9.465398630e+01,2.502522599e+01,7.569205310e+01,5.188742980e+01,8.405702160e+01,4.918845063e+01,2.115220754e+01,1.695186681e+00,1.760079409e+01,5.211883321e+01,7.125938838e+01,1.352122543e+01,9.441647530e+01,3.731025990e+01,7.570901587e+01,8.763484777e+01,9.339705534e+01,8.522120843e+01,4.746427782e+01,5.797761872e+01,2.690352014e+01,5.815131299e+01,6.340088193e+01,8.192974918e+01,4.030218556e+01,9.485044462e+01,3.885715432e+01,6.194060111e+01,1.876446170e+01,2.247901673e+01,1.608774271e-01,6.793844125e+01,6.287580856e+01,2.793358372e+00,8.148781094e+01,2.303107988e+01,2.214825436e+01,3.410962542e+01,9.143679745e+01,8.482965064e+01,1.275224320e+01,3.933023091e+01,3.953380679e+01,3.232565688e+01,5.383693287e+01,6.554568605e+01,6.807430015e+01,1.931542985e+01,8.979441500e+01,3.952155476e+01,6.101563142e+01,1.782682261e+00,7.784148799e+01,1.956942604e+01,1.819076063e+01,4.914838396e+01,4.214705999e+01,2.262618479e+01
5.933483927e+01,3.569957464e+01,2.808605494e+01,6.089874099e+01,2.774936891e+01,2.705743749e+01,2.553527630e+01,2.026704252e+01,7.992347473e+01,2.552359486e+01,4.445052827e+00,7.211395403e+01,7.141206460e+01,1.405248991e+00,2.454059287e+01,2.809792070e+01,1.959211649e+01,4.779463451e+01,2.552791756e+01,7.197635609e+01,1.241986789e+00,9.027657857e+00,5.260604775e+01,3.597411679e+00,1.657974897e+01,7.205664395e+01,5.025212366e+01,9.508830544e+01,1.434937972e+01,1.173693874e+01,3.006823148e+01,4.598005702e+01,2.369670581e+01,1.135204499e+01,7.610717303e+01,4.636212206e+01,3.906080624e+01,6.462857257e+01,6.720583863e+01,7.583572112e+01,2.059772164e+01,1.915133096e+01,6.988474748e+01,5.299146351e+01,1.696060190e+01,8.708452001e+01,9.748157937e+01,5.126622001e+01,5.588156881e+00,7.934080159e+01,5.071974149e+01,1.169130042e+01,6.786238436e+01,5.003133503e+00,4.627836545e+01,2.989107298e+01,3.996176840e+00,3.335020971e+00,3.529212580e+01,8.365193290e+01,7.733945206e+01,1.484072012e+01,7.401229554e+01,3.200986060e+01,3.919676893e+00,1.187920881e+01,1.753002845e+01,1.111326325e+01,2.934109262e+01,3.136628665e+01,5.445188325e+01,5.186521908e+01,7.125254687e+01,7.334622342e+01,6.150512507e+01,3.146450892e+01,1.767800638e+01,2.901224092e+01,7.060871490e+01,4.565552592e+00,8.094142237e+01,3.901308527e+01,9.827805920e+00,8.246522225e+01,7.391957789e+01,9.100902106e+01,9.518431652e+01
5.923665349e+01,8.205610200e+01,5.194885191e+01,4.301842725e+01,9.372578852e+01,2.738001075e+01,1.803209144e+01,7.419194712e+01,4.535730748e+01,9.774163824e+01,1.210771271e+01,8.822406108e+01,9.612371732e+01,8.450446288e+01,6.929813933e+01,9.445090238e+00,7.801918168e+01,1.498222482e+01,7.168331879e+01,9.037655149e+01,6.036052062e+01,9.400525776e+01,6.861586003e+01,7.043447133e+01,9.858763848e+01,7.730002280e+01,1.608844214e+01,6.748008385e+01,8.555056481e+01,2.067804123e+00,5.728158343e+01,5.220426690e+01,6.788833396e+01,6.351728179e+01,2.866568956e+01,3.169289790e+01,7.767301242e+01,9.039984214e+01,6.661178252e+00,6.877655231e+01,6.891632442e+01,5.321424746e+01,6.233146897e+01,1.939091418e+01,8.629557278e+01,5.111266043e+01,2.303249153e+01,3.518608469e+01,7.809071842e+01,7.330646171e+01,6.665978583e+01,1.207361159e+01,9.667691411e+01,1.778281648e+01,7.031879620e+01,3.956142575e+01,9.099011714e+01,5.757200244e+01,8.086691142e+01,2.248848977e+01,8.323329868e+01,9.191158389e+00,7.077634175e+01,7.633399554e+01,5.449008964e+01,2.709595823e+01,2.542088877e+01,6.693974270e+01,1.803210821e+01,2.012632046e+01,6.468361342e+01,9.904838844e+01,9.562410873e-01,2.989276852e+00,9.398328577e+01,2.976499094e+01,7.035500171e+01,7.991568863e+01,5.482681208e+01,2.899130778e+01,5.142596894e+01,8.290044734e+01,6.960730843e+01,8.115450005e+01,8.041952778e+01,2.059446926e+01,1.573337386e+00
7.963548007e+01,8.143718067e+01,2.878590310e+01,2.763257668e+01,3.735120226e+01,6.814551089e+01,9.435742606e+01,5.951739786e+01,6.357440833e+01,5.506037172e+00,4.241816721e+01,3.797878565e+01,4.279047002e+01,1.215393943e+01,9.403688619e+01,7.360305508e+01,1.051829859e+01,6.813089590e+01,4.769154405e+01,2.239976639e+01,8.694608674e+00,3.101359964e+01,8.230359488e+01,9.579312325e+01,5.066358355e+01,4.458819308e+01,9.777567610e+01,6.195323156e+01,5.479907928e+01,9.827287842e+01,3.338555970e+01,3.834030383e+01,2.734317688e+01,3.429680754e+01,5.587364471e+01,7.738241526e+01,9.188172178e+00,1.591552790e+01,7.384526834e+01,3.326123985e+01,6.175475611e+01,8.284901862e+01,3.661764530e+01,3.560970987e+00,1.045922484e+01,4.415214720e+01,7.449606683e+01,6.757141055e+01,5.676660818e+01,9.697290596e+01,6.977981893e+01,2.532606092e+01,2.827634475e+01,9.568070918e+01,7.066137812e+01,7.095234420e+01,2.807514747e+01,5.598218728e+01,6.034784876e+01,8.668279532e+01,3.275598282e+00,1.933482956e-01,7.814438828e+01,7.319855080e+01,4.830191777e+01,2.239619453e+00,6.149566590e+01,4.532444449e+01,5.727750129e+01,2.972898950e+01,5.319979679e+01,3.842506988e+01,1.901832996e+01,9.856709738e+01,2.844254370e+01,3.929280172e+00,4.229045353e+01,1.310105317e+01,4.714520457e+01,6.586659226e+01,6.078030355e+01,8.127921824e+01,8.685729560e+01,1.730169030e+01,3.179642407e+01,3.300244707e+01,3.073430836e+01
6.623081926e+01,8.956012063e+01,9.550734251e+01,9.950072488e+01,2.441657605e+01,8.526421178e+01,6.499690600e+01,1.771818685e+01,2.258466565e+01,6.480195206e+00,8.079758241e+01,7.504717540e+01,3.295489484e+01,5.422127250e+01,1.849102478e+01,1.298860440e+01,8.455803845e+01,8.693168214e+01,3.597491157e+00,3.779485615e+01,2.612755821e+01,3.951433394e+01,4.237865816e+01,4.698102440e+01,4.612655570e+01,9.513193265e+01,1.039026344e+01,5.784537267e+01,8.078813190e+01,4.525898287e+01,1.105390451e+01,8.241620832e+01,8.526570426e+01,3.865394846e+01,8.865286133e+01,1.810243332e+01,8.179419260e+01,1.419774949e+01,6.157693359e+00,9.026554182e+01,4.565955434e+01,5.575433275e+01,4.477180720e+01,3.745518063e+01,4.445326785e+01,4.652095957e+01,7.973680546e+01,9.532221571e+01,7.425283403e+01,8.379593140e+01,6.420950270e+01,7.730637555e+01,3.418269897e+01,9.358620367e+01,8.291300329e+01,4.527471679e+01,3.194569769e+01,2.496353697e+00,6.059877273e+01,3.460198983e+01,3.912734583e+01,2.927918278e+01,3.294015511e+01,4.106525629e+01,9.733250307e+01,1.775474521e+01,2.372195899e+01,3.708016497e+01,7.515075279e+01,5.052234002e+01,9.162506223e+01,7.510758290e+01,2.326844627e+00,4.323011721e+01,9.908140617e+01,8.462122286e+01,4.678987457e+01,6.999601494e-01,4.344069261e+00,5.752551014e+01,6.712578561e+01,6.919268927e+01,6.062315239e+01,3.921907650e+01,7.194491743e+01,5.687017712e+01,8.676566225e+01
4.368569784e+01,9.122881012e+00,8.523919239e-01,6.450966952e+01,5.586605926e+00,6.684129152e+01,3.028156128e+01,8.791643847e+01,2.421189536e+00,5.565727841e+01,7.309580821e+01,3.669825895e+01,8.780883052e+01,8.477285751e+01,4.315485183e+01,1.573915796e+01,8.950485298e+01,3.078318672e+01,4.274251604e+01,3.753873985e+01,6.911879514e+01,6.642274489e+01,8.398610495e+01,1.834487314e+00,7.879023909e+01,5.350715445e+01,5.793998324e+01,7.682782696e+01,8.841346688e+00,8.910592292e+01,3.067191752e+00,8.681636093e+01,9.388215158e+01,6.929285570e+01,2.195018531e+00,3.358971180e+01,2.239931845e+01,6.517245863e+01,8.533969305e+01,4.710181407e+01,7.309614881e+01,5.826934958e+01,6.045004628e+01,7.680993387e+01,1.721650044e+01,1.299745345e+01,5.003348583e+01,6.180198720e+01,8.537446595e+01,9.504666337e+01,5.874102844e+01,6.269124177e+01,6.094731067e+01,8.326821480e+01,7.491958584e+01,1.653789541e+01,7.863158630e+01,7.279116589e+01,3.666609066e+01,1.986553366e+01,4.034997690e+01,9.822621901e+01,2.618391365e+01,9.335380095e+01,4.095969463e+00,5.239843352e+01,5.656055610e+01,8.462368300e+01,7.257366263e+00,2.715480424e+01,9.044696000e+01,3.790554895e+00,2.355825628e+01,8.295955732e+00,2.926224439e+01,1.700597076e+01,5.509573112e+01,1.558424528e+01,2.707360808e+01,9.626065254e+01,4.985210976e+01,4.169715188e+01,9.766398857e+01,6.622655702e+01,2.321124609e+01,7.637751022e+01,9.947354993e+01
