v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59
9.133046651e+01,2.694007861e+01,3.571807417e+01,3.204973548e+01,1.805355561e+01,8.591009538e+01,3.702750761e+01,4.986664944e+01,7.028911807e+01,5.952195760e+01,9.304731096e+01,2.593807414e+01,3.035982191e+01,7.179507793e+01,7.568921186e+01,2.096700176e+01,1.168902315e+01,2.080358628e+01,5.923178249e+01,5.375411111e+01,2.533234434e+01,7.269872600e+01,6.324762877e+01,1.126798646e+01,1.041638882e+01,2.409430798e+01,2.121076750e+01,5.653767616e+01,8.124509755e+00,4.024560035e+01,9.552169782e+01,3.121125956e+01,4.686914191e+01,2.294078659e+01,6.515285198e+01,6.007273222e+01,3.164241441e+01,5.312357097e+01,3.167341480e+01,7.800515971e+01,2.998121474e+01,8.264917608e+01,8.517300802e+01,6.989510487e+01,5.279149018e+01,4.467352167e+01,5.105430261e+01,9.468792079e+01,2.094344908e+00,6.321548143e+01,8.127087629e+01,6.339870429e+01,4.527341046e+01,5.500968789e+01,4.573699809e+01,3.642799923e+00,8.490759526e+01,7.854955041e+01,1.161868914e+01
9.425547585e+01,4.989972523e+01,7.891737359e+01,2.818656829e+01,9.211828227e+01,1.028149425e+01,2.956626930e+01,5.779386815e+01,5.774886110e+01,6.651562362e+01,8.863006802e+01,3.190713033e+01,3.371706025e+01,2.124520392e+01,5.634814967e+01,1.832526740e+01,9.872524276e+01,8.287365080e+01,2.314924133e+00,2.458098889e+01,6.422524685e+01,5.985898381e+00,8.636016954e+01,7.840683399e+01,6.895040755e+01,6.320626201e+01,2.100968139e+01,7.342686285e+00,6.432343880e+01,7.751156802e+01,4.684445590e+00,6.027173985e+01,2.351933430e+01,6.431272485e+01,1.607881472e+01,4.823975503e+01,4.120630077e+01,9.516024502e+01,4.522026300e+01,8.528981340e+01,8.527900727e+01,8.553777256e+01,5.359494607e+00,9.196748584e+01,9.816863851e+01,7.854792478e+01,4.299473187e+01,1.444832461e+01,1.726500726e+01,9.468391439e+01,9.585433659e+01,7.763506046e+01,5.492230599e+01,6.205067248e+01,7.636164393e+01,8.243253754e+01,3.318504364e+01,1.544550950e+01,5.894496050e+01
5.687724251e+01,4.215712686e+01,1.573155828e+00,4.065227895e+01,7.379068722e+01,2.510167131e+01,2.945568956e+01,7.863985302e+01,9.265888369e+01,4.569665582e+00,3.208237590e+01,2.332467911e+01,8.741574675e+01,6.304777723e-01,5.290320939e+01,7.303748788e+01,6.510559951e+01,6.431419239e-01,7.920564086e+01,6.217972403e+01,9.171998741e+01,9.286297491e+01,7.942810052e+01,8.828528458e+01,6.288946847e+01,6.267243729e+01,3.111845967e+01,5.762889970e+01,9.243218954e+01,9.170235466e+01,1.557207652e+01,8.259877761e+01,2.687518646e+01,3.258926064e+01,3.552174957e+01,1.295072278e+01,2.747470134e+01,8.781144549e+01,7.257272942e+01,6.953805932e+01,9.592946629e+01,4.915648554e+01,8.523029570e+01,7.755657912e+01,5.534216655e+00,3.187025387e+01,1.475198138e+01,3.399717659e+01,3.171319969e+01,3.900585663e+01,9.232526168e+01,4.980965060e+01,6.030596348e+00,9.601309703e+01,2.721274611e+01,7.568966469e+01,4.301566406e+01,5.933474684e+01,5.125288128e+01
4.658065388e+01,2.316689277e+01,5.951204244e+00,9.379693505e+01,3.124194494e+01,9.049832761e+01,3.375326234e+01,8.273008913e+01,3.894505166e+01,1.347307581e+01,5.057525489e+01,1.150320907e+01,4.296088434e+01,8.744551511e+01,7.701512007e+01,3.818718128e+01,2.089506865e+01,8.364025951e+01,3.163205254e+01,9.455152028e+01,4.570416752e+01,2.505191238e+01,1.849278288e+01,8.993344890e+01,7.599709345e+01,4.031097265e+01,4.735916567e+01,8.527823865e+01,8.426375933e+01,1.999820391e+01,2.722909824e+01,5.143727184e+01,8.615867454e+01,1.087048195e+01,7.810176183e+01,1.640305347e+01,5.262636873e+01,2.534106533e+01,9.753856856e+01,2.945634533e+01,4.389208145e+01,5.595528627e+01,5.890883037e+01,3.148271281e+00,4.381151059e+01,8.419554688e+01,2.970688428e+01,5.281966676e+01,5.302493561e+01,9.439467572e+01,4.307294819e+01,4.188590815e+01,9.377934328e+01,7.369554272e+01,3.966389569e+01,4.856824528e+01,7.120271525e+01,8.784557700e+01,7.118564009e+01
4.583919873e+01,4.897619190e+01,8.432048579e+01,2.949286468e+00,3.497046849e+01,3.716911050e+01,3.853336939e+01,2.549660506e+01,1.573313497e+01,8.060262199e+01,6.090906956e+01,9.207681284e+00,8.760702138e+01,6.878340619e+01,7.586229379e+01,8.017532320e+00,3.383338057e+00,1.483781455e+01,7.382654588e+01,6.572634384e+00,9.348889619e+01,6.019660789e+01,5.574159585e+01,5.550731139e+01,4.374292604e+01,7.302036569e+01,3.652136182e+01,8.987571805e+01,6.477771347e+01,9.671945005e+01,7.548315878e+01,3.560664489e+01,7.686126132e+01,2.377732436e+00,5.109819589e+01,3.885567176e+01,6.049577182e+01,5.404687756e+01,8.907745096e+01,4.837857737e+01,1.955055521e+01,6.959803530e+01,9.399591270e+01,8.949876426e+01,6.844334319e+01,1.944038350e+01,1.989646182e+01,2.459664600e+01,6.741652093e+00,6.125441838e+01,8.177549292e-02,6.997599305e+01,6.069805439e+01,8.884232048e+01,8.984252081e+01,6.947818312e+01,5.569275981e+01,4.744819131e+01,2.593096670e+01
4.296378909e+01,9.964854012e+01,2.554848385e+01,2.594358634e+01,3.266118259e+01,1.710841992e+01,7.515429620e+01,5.124259172e+01,9.026403797e+01,7.418029911e+01,2.953307100e-01,5.007664363e+01,7.746618867e+01,5.924280546e+01,6.855230468e+01,6.035390773e-01,9.810990684e+01,7.652150464e+01,4.828541059e+01,7.178722634e+01,1.852951004e+01,7.243866323e+01,7.055072561e+01,1.403470202e+01,8.277519023e+01,5.979938296e+00,2.530768919e+01,8.230389852e+01,5.464697027e+01,2.319849490e+01,2.014238543e+01,3.936430480e+01,5.040989321e+01,5.122016490e+01,6.502702473e+01,9.647262880e+01,8.154815906e+01,7.986182238e+01,1.503103290e+01,8.474776119e+01,5.668488521e+01,5.259290242e+01,5.756528942e+01,1.934426443e+01,1.557229599e+01,8.374003372e+01,7.860672544e+01,6.508494516e+00,9.160274925e+01,7.434949146e+01,6.446738672e+01,2.987900890e+01,2.749530592e+01,3.141271472e+01,2.411241515e+01,7.378907021e+00,5.296973708e+00,7.641151124e+01,3.297298811e+01
7.080774547e+01,6.968993689e+01,7.082588415e+01,1.388112562e+01,8.000587865e+01,4.920881446e+01,5.666462646e+01,8.841134228e+01,1.378509890e+01,6.768751080e+01,8.760748624e+01,2.478744508e+01,4.876163561e+01,9.967310858e+01,3.474614296e+01,4.765481971e+01,8.912077984e+01,3.339296218e+01,8.755980017e+01,2.722096303e+01,1.204719646e+01,9.654267418e+01,2.516143643e+01,1.841969965e+01,4.599200910e+01,5.207046479e-01,5.254919075e+01,8.267904815e+01,7.140679358e+01,6.036410395e+01,6.957370596e-01,4.809233706e+01,1.747847881e+01,5.909634153e+01,9.522839930e+01,6.119487633e+01,4.320316424e+01,9.377594328e+01,2.669254400e+01,8.569719303e+01,5.812692641e+01,7.424001745e+01,8.215724515e+01,4.428091688e+01,1.699970738e+01,3.828721411e+01,1.976377347e+01,3.563750463e+01,1.412505755e+01,1.586288999e+00,4.026117683e+01,4.720232618e+01,8.387193595e+01,8.522438455e+01,2.021109211e+01,5.837585765e+01,5.154742111e+00,7.454995181e+01,8.047344541e+01
8.172737403e+01,1.422032604e+01,4.992309178e+01,7.463479214e+01,3.448902428e+01,9.750497892e+01,4.639700140e+01,8.913872541e+01,1.402525422e+01,9.175843586e+01,2.496240493e+00,3.263789089e+01,6.214268860e+01,2.857206367e+01,6.323684511e+00,5.046806087e+01,2.765955125e+01,6.675157204e+01,1.927973116e+01,5.891357990e+01,9.546205309e+01,9.627498471e+01,6.027310486e+01,1.341628875e+01,7.448538441e+01,4.847660109e+01,7.158405202e+01,2.737489430e+01,3.563875689e+01,3.400005164e+01,4.656001578e+01,6.524899566e+00,1.655559937e+01,8.078198449e+01,6.055983290e+01,7.643225395e+01,3.791632727e+01,6.263820632e+01,3.449571251e+01,5.781431727e+00,8.251486640e+01,6.246988411e+01,5.042245234e+00,1.944827001e+01,9.973309309e+01,1.407617987e+01,9.366440383e+01,1.013473189e+01,7.903124850e+00,7.858512811e+01,5.299904071e+01,7.158845829e+01,2.224728805e+00,8.263007112e+01,6.389708659e+01,4.026907677e+01,9.737984342e+00,6.915512076e+01,6.921921490e+01
7.021609572e+01,6.492904563e+01,9.874161459e+01,7.952768797e+01,3.275115334e+01,8.963039509e+01,1.483584399e+01,6.024436238e+01,2.601620801e+00,6.580896416e+01,6.640728352e+01,4.194053512e+01,2.898366653e+00,3.333776621e+01,4.749704450e+01,8.250901202e+01,4.123340259e+01,1.568327384e+01,4.447914953e+01,2.498230929e+01,6.887388747e+01,1.665888578e+01,9.658261493e+01,5.871533940e+01,7.983341608e+01,7.517069565e+01,4.058157897e+01,6.872651503e+01,8.141485565e+01,7.245859530e+01,6.233141690e+01,4.506251131e+00,1.235674380e+01,1.572050051e+01,5.033141954e+01,2.241722984e+01,7.135999083e+01,2.971210345e+01,1.222680533e+01,1.235256792e+01,2.142261824e+01,8.072436029e+00,4.096132471e+01,4.763100523e+01,7.223289040e+01,2.520586715e+01,3.202085259e+01,3.887005733e+01,4.758358769e+01,2.190952811e-01,9.242617688e+01,2.205629922e+01,4.772144541e+01,3.778454512e+01,3.407068818e+01,9.291369897e+01,6.931227706e+01,4.243413093e+01,1.033671299e+01
7.505414880e+01,9.200771257e+01,8.310917627e+01,1.661496794e+01,7.905495909e+01,5.557883855e+01,5.423993958e+01,2.686748603e+01,9.823722918e+01,1.436929403e+01,5.091516543e+00,5.961012009e-02,9.286282754e+01,2.901859544e+01,7.860403170e+01,6.285723941e+01,6.209614669e+01,7.401706438e+01,6.811144107e+01,5.854658290e+01,9.280600403e+01,9.092698003e+01,1.633863376e+01,5.104611056e+01,1.897366129e+01,5.593476013e+01,6.413206090e+01,1.683420500e+01,8.803393200e+01,3.411920489e+01,3.064871634e+01,7.070624330e+01,6.490200470e+01,8.654435608e+01,9.973910558e+01,1.216437801e+01,2.518841154e+01,7.206752109e+01,7.251097537e+00,2.737356285e+01,5.236513606e+01,9.132475867e+01,7.122675562e+01,9.117746626e+01,7.762358176e+01,5.146556255e+01,3.858132875e+01,4.433867325e+01,2.042588344e+01,5.401602808e+01,8.769633017e+01,6.436827158e+01,8.287099207e+01,1.161332660e+01,6.408850357e+01,7.789169549e+01,7.699320983e+01,4.306820334e+01,5.097221178e+01
3.828797282e+01,1.291840336e+01,8.367317448e+01,7.531892284e+01,2.403251995e+01,5.461138184e+01,6.723955921e+01,2.217234195e+01,9.948973634e+01,8.289346654e+01,6.468901451e+01,4.412955376e+00,9.891569751e+01,6.050635076e+01,9.039064438e+01,1.055696110e+01,9.738232926e+01,9.362396464e+00,4.270318828e+01,9.563666259e+01,4.202813321e+01,1.004224692e+01,8.243864651e+00,2.066984016e+01,5.592979554e+01,6.586387165e+01,2.170293847e+00,1.862395693e+01,7.702173920e+01,3.439841868e+01,7.721578095e+01,7.496552926e+01,7.977539629e+01,7.747614617e+01,1.470849835e+01,5.041422436e+01,4.620852204e+01,9.056928048e+01,6.840122016e+00,3.303372339e+00,3.210039930e+01,1.221255421e+00,7.004247009e+01,4.982019280e+01,1.648144016e+01,4.026523136e+01,5.225574389e+01,5.865194111e+01,3.025954182e+01,7.721914267e+01,6.080269008e+01,9.010958161e+01,5.581229554e+01,9.550081916e+01,8.488561136e+01,6.909439490e+01,8.963854649e+01,8.873849232e+01,3.899169033e+01
8.157991919e+01,7.654268860e+01,2.738896186e+01,8.732230889e+01,7.923733645e+01,5.817818994e+01,6.860002204e+01,8.326104341e+01,9.585930299e+01,6.544396015e+01,3.885530023e+01,1.263293514e+01,8.526420968e+01,4.349857180e+01,4.849230074e+01,9.115244166e+01,6.859355474e+01,9.784448110e+01,1.962526452e+01,5.648122726e+01,5.472480365e+01,8.683829012e+01,4.246976926e+01,6.076492607e+01,2.526581909e+01,8.376870875e+01,4.618058085e+01,7.959831352e+01,3.256096077e+01,5.969545789e+01,4.637391582e+01,2.020628876e+01,3.561787963e+01,6.412413410e+01,3.259140827e+01,5.432966639e+01,7.068369368e+01,8.673789459e+01,8.626488168e+00,5.041908465e+01,3.660302284e+01,9.100694133e+01,9.989112719e+01,4.065513669e+01,8.027965210e+01,7.570896793e+01,9.650245379e+01,3.765924130e+01,3.923385696e+01,1.526131053e+01,8.237932931e+01,4.511676127e+00,7.918128585e+01,3.966618922e+00,5.841998041e+01,7.553776932e+01,8.982134812e+01,3.911665268e+01,7.486125250e+01
6.063410192e+01,3.270539574e+01,6.815380588e+01,1.055468185e+01,4.772199682e+01,4.556028909e+01,8.368975421e+01,1.869664532e+01,2.585626073e+01,1.855491204e+01,4.674651023e+00,4.799923066e+01,7.818628372e+01,4.455296980e+01,8.266224827e+01,3.493585567e+01,7.355926801e+01,4.117811476e+01,9.999662527e+01,4.816502823e+01,1.830300435e+01,7.391451476e+01,4.774221242e+01,7.865276702e+01,1.740521586e+01,3.233821539e+01,1.971505007e+01,3.244082498e+00,5.417889340e+01,3.998477649e+01,8.598569342e+01,6.409332873e+01,3.116532839e+01,7.619083630e+01,9.952738409e+01,3.376556381e+01,6.303697740e+01,6.576805468e+01,9.663214977e+01,7.615593283e+01,9.553063560e+01,3.094454480e+01,7.596077402e+01,4.928330705e+01,3.730427068e+01,8.604193673e+01,2.703215331e+00,7.807202644e+01,9.625408222e+00,2.372845557e+01,4.196305480e+01,4.145610134e+01,9.664030478e+00,4.000540006e+01,2.977396724e+01,2.920374499e-01,7.069961655e+01,9.014359817e+01,4.039605419e+01
8.411850331e+01,9.165354000e+01,5.991587356e+01,5.448220067e+01,7.349573542e+01,4.739782651e+01,5.209329778e+01,5.247279988e+01,5.797546285e+01,6.538322858e+01,2.818402855e+01,3.321761169e+01,6.870779522e+01,1.727631572e+01,5.834134350e+01,9.408452802e+01,1.741609934e+01,5.630341818e+01,4.399811957e+01,2.428785490e+01,2.948855595e+01,9.674739613e+01,3.407722670e+01,6.627611201e+01,5.346865968e+01,9.509995823e+00,5.237133435e+00,8.845299944e+01,8.883829510e+01,7.916576747e+01,5.234923558e+01,2.910919644e+01,5.883785501e+01,4.685993903e+00,9.575716970e+01,8.304144907e+01,6.837601432e+01,5.398410197e+00,8.834451674e+01,4.139220747e+01,5.095781335e+01,7.732441682e+01,1.845721735e+01,9.270967252e+01,6.325260499e+01,3.491727685e+01,1.033317019e+01,5.915796806e+00,6.291728710e+01,4.264240790e+00,5.899325052e+01,9.506232324e+01,6.056725935e+01,4.260434975e+01,3.520199205e+01,7.715418511e+01,4.893251118e+01,6.233968570e+01,6.431542412e+01
9.695425948e+01,2.989149459e+01,8.685416794e+00,1.641582375e+01,1.318890539e+01,7.215338208e+01,2.927251192e+01,6.495892476e+01,3.099355976e+01,4.979205525e+01,4.129082728e+01,9.420375213e+01,3.962416265e+01,3.340849294e+01,5.055687813e+01,6.891253976e+01,5.743562093e+01,4.992079917e+01,8.835863689e+01,3.569345897e+01,7.936805795e+01,2.822856979e+01,2.785479584e+01,2.020340279e+01,8.442434985e+01,6.113655160e+01,7.420516414e+01,9.712318848e+01,7.459837527e+01,1.805489349e+01,5.583390755e+01,2.352125149e+01,7.703155268e+01,8.499182944e+01,7.940779727e+01,4.562583941e+01,9.132539874e+01,3.565807373e+01,9.452046199e+01,6.511378719e+01,9.872021223e+01,9.965514395e+00,5.215155499e+00,7.156180049e+01,9.205234283e+01,2.427855206e+01,5.069893915e+01,8.316922274e+01,4.247995102e+01,6.744095882e+01,4.800505246e+01,7.729464614e+01,4.555731307e+01,1.388328176e+01,2.330946143e+01,8.955673390e+01,3.593281448e+01,5.451983486e+00,5.674833176e+01
5.100848870e+00,5.456005322e+01,7.348257969e+01,8.782825933e+01,6.774812004e+01,3.210377380e+01,9.722229928e+01,1.548878989e+01,5.327104683e+01,1.959517776e+01,1.429543858e+01,3.187315330e+01,5.654321233e+01,4.565408552e+01,2.411309726e+01,6.272775856e+01,4.039093552e+01,5.904917252e+01,1.983132864e+01,1.013847336e+01,1.108114161e+01,1.275553738e+01,4.907181088e+01,7.246327771e+01,9.666444316e+00,5.678609319e+01,2.967564571e+01,4.826229125e+01,3.590416382e+01,2.309588448e+01,4.648059658e+01,9.686090054e+01,3.779487232e+01,2.993161168e+01,5.336470861e+01,3.343675059e+01,8.260837258e+01,1.655906595e+00,4.462449937e+01,1.033214948e+01,7.101765850e+01,7.729505552e+01,6.822217292e+01,5.380598405e+01,4.340037214e+01,9.146994607e+01,2.959018823e+01,3.703782995e+01,1.865612589e+01,8.484564849e+01,2.680959834e+01,6.872286591e+01,3.779611412e+00,8.642256928e+01,4.671275375e+01,9.124452185e+01,2.638889951e+01,7.686216959e+01,4.210905021e+01
7.869643619e+01,8.893366551e+01,1.900975984e+01,8.856991540e+01,2.895191046e+00,9.929647578e+01,1.524977728e+01,4.429602270e+01,8.539926210e+01,3.857732860e+01,7.696382187e+01,4.618700255e+00,8.967519414e+01,8.130902390e+01,9.490580873e+01,6.537486872e+00,1.081257271e+01,7.344048908e+01,6.803836804e+01,8.210537968e+01,6.313997781e+00,4.375137809e+01,9.979108124e+01,6.537141212e+01,6.332345937e+01,5.235448782e+01,2.015135208e+01,3.763019240e+01,4.568816018e+01,1.274270898e+01,5.551101645e+01,6.123594611e+01,4.564955689e+01,4.215918504e+01,1.335480128e+01,2.839866402e+00,5.861800421e+01,3.478926898e+01,7.793896260e+01,1.456098337e+01,5.875503298e+00,3.029300394e+01,1.990663690e+01,4.257867299e+01,4.444709535e+01,3.339334318e+01,9.288847804e+01,1.405124691e+01,4.971178028e+00,9.059441746e+01,1.891160395e+01,4.076381305e+01,4.238761603e+01,9.688350836e+01,9.007378845e+01,9.319425264e+01,5.063509261e+01,2.050950816e+01,1.296311897e+01
4.443368430e+00,6.882866609e+01,3.669708269e-01,1.336874474e+01,7.912226243e+01,2.921049088e+00,5.440853691e+01,8.355411830e+01,7.862669304e+01,2.806563842e+01,3.956884145e+01,2.191092673e-01,7.422544300e+00,9.329489692e+01,2.911286483e+00,3.375190366e+01,2.902841770e+01,8.703547265e+01,8.119187573e+00,9.012117675e+01,6.226360302e+01,4.611170865e+01,7.346917716e+01,9.051000177e+01,4.297847148e+01,9.772042376e+01,3.511848324e+01,9.772577422e+01,7.677936392e+01,8.911466710e+01,1.894143599e+01,1.440663944e+01,6.434903121e+01,5.305713526e+01,9.888946620e+01,8.950131177e+01,2.981965100e+01,8.368531575e+01,1.720408341e+01,3.389023966e+01,9.181880593e+01,7.884070838e+00,8.419867529e+01,5.585783342e+01,4.034554712e+01,6.074423781e+01,4.456485594e+00,6.876854733e+01,5.161416146e+01,3.873038798e+01,9.980176122e+01,6.951887473e+01,2.801111794e+01,9.753724459e+00,8.191243127e+01,6.769041144e+01,9.646543778e+01,4.104032626e+01,1.233282940e+01
1.475298754e+00,6.092916801e+01,9.071956329e+01,9.959866612e+01,5.803017619e+01,8.491346072e+01,8.488458369e+00,6.986446535e+01,7.893882431e+01,3.317357226e+01,1.302360273e+01,9.791322236e+01,3.424107619e+01,6.513864659e+00,8.875281417e+00,1.992835134e+01,3.902345863e+01,9.683138257e+01,6.933877250e+01,6.146542638e+01,8.102017395e+01,4.435183492e+01,7.998751026e+01,9.778774412e+01,7.873335611e+01,4.588982877e+00,9.661496082e+01,4.673042478e+01,5.324029962e+01,3.670978958e+01,4.130243394e+01,4.914389995e+01,2.844461744e+01,3.046046915e+01,9.040863016e+01,7.635876150e+01,7.903424238e+01,3.671861961e+01,3.987011244e+01,1.737539218e+01,4.078703618e+01,7.485634170e+01,7.818919476e+01,2.439331907e+01,8.088318935e+01,4.276977915e+01,6.477270682e+01,6.714261832e+01,6.185165430e+01,6.473939129e+01,3.647172214e+01,7.566181455e+01,6.782021081e+01,9.220331412e+01,7.145793161e+01,9.723269734e+01,9.862395400e+01,5.203166725e+01,9.431632536e+01
5.018250840e+01,3.931982933e+01,3.716329080e+01,8.025089680e+00,3.178203903e+01,8.822453187e+01,5.504617482e+00,2.249194677e+01,2.245980306e+01,2.449925509e+00,9.743763534e+00,7.083045714e+01,2.414759244e+01,8.697671452e+01,6.629519249e+01,8.350210471e+01,5.094862581e+01,6.294490612e+01,2.721570170e+01,7.197234919e+01,9.048163176e+01,3.065950537e+01,2.150519614e+01,5.971504467e+01,1.392684621e+01,2.085689177e+01,7.858901161e+01,6.777322976e+01,7.972026940e+01,8.621737688e+01,8.588726740e+01,9.900957484e+01,4.219002212e+00,6.685625301e+01,9.933651395e+01,2.863725400e+01,4.133540256e+01,8.725115979e+01,1.697686874e+01,9.675354393e+01,9.160347824e+01,1.109243922e+01,8.151726849e+01,1.675908961e+01,2.168946192e+01,8.106626337e+01,6.618727166e+01,6.582815077e+01,2.807419571e+01,5.929485805e+01,4.015210401e+01,9.230538912e+01,6.977589941e+01,9.020803762e+00,1.424791015e+01,5.878633320e+01,5.921800748e+01,5.550794923e+01,7.900713486e+00
6.741698754e+01,7.032135029e+01,6.937741728e+01,1.029316142e+01,5.995129337e+01,5.007185589e+01,7.566777149e+01,1.960448333e+01,7.904800364e+01,4.988301716e+01,6.458049730e+01,6.709745044e+01,8.725046031e+01,5.061921397e+01,7.469562975e+01,6.497819531e+01,2.013181595e-01,3.677761949e+00,7.311863610e+01,6.089294282e+01,3.355895453e+01,8.291885389e+01,9.811862012e+01,3.556134067e+01,7.577624837e+01,3.797779258e+01,9.080993332e+01,1.326021887e+01,1.099833714e+01,3.220278124e+01,3.740704605e+01,4.093011460e+00,2.647638971e+01,2.751999045e+01,7.258898620e+01,9.338058537e+01,3.682104626e+01,3.045257354e+01,4.877817812e+01,1.349966215e+01,3.846905601e+01,8.694650344e+01,7.024832333e+01,3.667742928e+01,7.021048709e+01,4.656786457e+01,5.161305459e+01,7.970175313e+01,3.057075434e+01,3.719802800e+01,5.790748278e+01,8.103653611e+01,3.553941786e+01,8.796714817e+01,4.268136646e+01,6.390262343e+01,3.587263828e+01,4.033681226e+01,4.888612633e+01
8.987194558e+01,4.772932043e+01,9.377067314e+01,1.690697367e+01,5.383268257e+01,7.939515230e+01,6.381327770e+01,6.949158693e+01,8.046347450e-01,1.395502434e+01,6.075198277e+01,7.069358083e+01,7.103242938e+01,4.821570691e+01,3.722715948e+01,3.428891381e+00,1.783076527e+00,3.668920933e+01,3.295594306e+01,9.097144855e+00,2.198007727e+01,2.831400524e+01,3.787691018e+01,6.564957171e+01,8.750093240e+01,2.727489261e+01,9.197128262e+01,4.757748382e+01,3.308115761e+01,6.154035418e+01,5.195801835e+01,1.613800316e+01,6.219400894e+01,2.552871613e+01,1.395568417e+01,6.126801292e+00,5.602978854e+01,2.107140071e+01,1.670201749e+00,9.509026026e+01,7.515192449e+01,1.012739389e+01,3.054893158e+01,3.193861114e+01,5.609705248e+01,4.841538421e+01,9.408438940e+01,4.575484896e+01,7.102967503e+01,9.501676709e+01,1.037598301e+00,9.140997761e+01,2.224261139e+01,1.054182970e+01,8.299222762e+01,6.276728798e+01,9.787242690e+01,9.543279597e+01,4.925882166e+01
8.911196122e+00,2.293412341e+01,9.550299109e+01,1.172073622e+01,9.732386549e+01,3.577234172e+01,3.669382015e+01,5.552915810e+01,7.250130184e+01,5.915885548e+01,8.007822018e+01,5.221596701e+01,2.929637297e+01,3.177927668e+01,1.551108356e+00,9.558382409e+00,4.102567972e+01,8.373136252e+00,8.367345867e+01,9.896053230e+01,1.024972475e+01,7.802019562e+01,2.949881475e+01,9.803314681e+01,6.676469469e+01,5.152967107e+01,5.033061633e+01,6.810351343e+01,3.989875398e+01,6.394551240e+01,7.426067583e+01,6.631336640e+01,5.039398735e+01,1.135272819e+01,3.119376359e+01,9.705433519e+01,3.852143569e+01,9.594907116e+01,8.485196898e+00,6.618433407e+01,9.854636046e+01,3.597052896e+01,5.931867133e+01,4.089867141e+01,9.502855913e+01,1.010696975e+01,7.802445589e+01,1.147404109e+01,2.775407947e+01,2.778783959e+01,1.394665469e+01,2.180317313e+01,8.333546052e+01,1.925362825e+01,5.710504963e+01,3.340501847e+01,2.263926537e+01,4.921455544e+01,6.327745118e+01
