v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
8.954810579e+01,9.595530841e+01,3.561025229e+01,1.617039153e+01,8.855910926e+01,8.196373303e+01,9.484557044e+01,8.983108959e+01,2.687068991e+01,4.718889689e+01,3.961352340e+01,4.031549133e+01,1.772706005e+01,1.044422253e+01,6.572646248e+00,8.480366237e+01,8.987236601e+01,6.575106686e+00,2.173891291e+01,2.793952620e+01,9.511734214e+01,3.179726590e+01,5.568475283e+01,8.485928488e+01,8.169144409e+00,5.469948686e+01,6.639368478e+01,7.045905724e+01,7.096784889e+00,4.064429291e+01,5.527564556e+01,8.728402101e+01,3.395447070e+01,2.626526491e+00,4.835169447e+01,7.963549194e+01,1.146706188e+01,1.159819331e+01,3.079926848e+01,2.370371720e+01,4.649421901e+01,6.323727041e+01,6.160198449e+01,6.435296045e+01,9.064075377e+01,2.981915191e+01,9.756292003e+01,4.761135695e+01,4.224336617e+01,7.442583225e+01,5.706237986e+00,2.934972940e+01,5.056561376e+01,1.619156416e+01,1.647726704e+01,9.850159524e+01,4.274885323e+01,2.705640119e+01,8.761591201e+01,2.192632612e+01,2.400524778e+01,4.679126044e+01,9.853212760e+01,9.893914272e+01,6.246202660e+01,8.240565757e+01,6.148253540e+01,7.472645530e+01,1.286864224e+01,9.114125228e+01,6.294910910e+01,7.644886327e+01,4.111734755e+01,2.381816863e+01,3.308515914e+01,8.489734657e+01,4.091899351e+01,1.045604512e+01,2.806771814e+01,9.054158666e+00,3.426771647e+01,2.684174734e+01,4.020624526e+01,2.725309591e+01,1.675699757e+01,7.204299091e+00,1.037218737e+01,8.081203015e+01,4.134821596e+01,2.965148351e+01,6.896515706e+01,4.290591351e+01,6.510182906e+01,1.419387697e+01,1.420767429e+01,5.767155675e+01,4.555304777e+01,6.967886308e+01,7.095234468e+01
1.084989892e+01,5.331566691e+00,8.316859406e+01,1.444406431e+01,4.345198653e+01,8.540260867e+01,1.746254720e+01,8.697964986e+01,6.959623019e+01,5.260766461e+01,9.639394194e+01,5.063510669e+01,8.647516830e+01,2.848730155e+00,3.064895073e+01,8.643803334e+01,5.258553425e+01,7.574167979e+01,3.105555666e+01,2.410679553e+00,8.647771374e+01,3.807515762e+01,5.805034072e+01,1.312545460e+01,8.915885585e+01,4.182825986e+00,5.324453392e+01,6.693566313e+01,1.450663856e+01,6.967814049e+01,4.016407432e+01,9.926304026e+01,4.135395276e+01,2.510940944e+01,3.474833984e+01,1.767429745e+01,5.783695710e+01,7.038575780e+01,4.985515793e+01,1.975534359e+01,7.747659294e+01,1.969064345e+01,4.064053426e+01,8.163145409e+01,1.047877903e+01,2.494183560e+01,5.816431609e+01,9.354603050e+01,7.765889769e+01,4.616262144e+01,6.920032224e+01,1.164782093e+01,6.621838436e+01,8.254354308e+01,5.332960111e+01,3.354248498e+01,1.812795817e+01,9.097092734e+01,9.732227114e+01,8.233222815e+01,5.669455687e+01,5.488931158e+01,5.602594488e+01,9.258385626e+01,3.161372899e-01,6.389776637e+01,9.288967364e+01,4.609330746e+01,1.498378992e+01,1.058245802e+01,8.235064669e+01,4.740293321e+01,2.811293191e+01,9.941525765e+01,1.260084229e+01,3.093653690e+01,6.416037012e+01,4.947217796e+01,2.608151101e+01,9.953225669e+00,9.444016986e+01,2.520763629e+01,5.346348758e+01,6.265037208e+01,5.916193291e+00,4.426441756e+01,7.170191169e+01,2.893055407e+01,9.892882749e+01,5.420119951e+01,1.902564807e+01,1.900950733e+01,3.040264456e+01,3.781555790e+01,9.583096973e+01,9.903211135e+01,6.487478908e+01,6.378880656e+01,3.861183000e+01
2.824590820e+01,1.751183291e+01,5.387019861e+01,9.720221433e+01,5.410937220e+01,3.672510392e+00,4.128306127e+01,3.758068175e+01,4.999002166e+01,3.489427791e+01,6.507722174e+01,2.280731803e+01,6.381914632e+01,5.364938044e+01,4.595200829e-01,4.027468244e+01,5.458759778e+01,9.212682305e+01,5.502065782e+01,6.115635577e+01,7.999025396e+00,9.393862045e+01,7.748816313e+00,9.175493426e+01,1.491989617e+01,9.416443160e+01,9.280664898e+01,2.016912784e+01,8.091917738e+00,2.566883406e+01,5.162287414e+01,4.077054664e+01,5.324826492e+01,1.651344016e+01,6.834762502e+01,2.360218541e+01,8.157384798e+01,6.164399563e+01,4.377682765e-01,7.282064594e+01,4.582598457e+01,1.746697096e+01,1.697604952e+01,7.143554778e+00,5.460242951e+01,5.359520085e+01,9.970191627e+01,3.296072021e+01,2.015190457e+01,2.729733629e+01,8.391649693e+01,7.285466122e+01,9.937306603e+01,1.887835605e+01,5.608748251e-01,7.949845608e+01,7.239192413e+01,7.319913510e+01,6.694292202e+01,3.281922962e+01,8.830373682e+01,5.611774669e+00,3.993978107e+01,8.093083149e+01,7.298113097e+01,3.694257092e+01,5.425132058e+01,7.023029612e+01,1.628429020e+01,7.484747654e+01,1.807291296e+01,5.914790993e+01,7.806328738e+01,9.361787792e+01,8.438108941e+01,3.256838514e+01,2.812220255e+01,8.005046467e+01,8.970789708e+00,5.348802245e+01,8.969797566e+01,9.372676048e+01,9.432049343e+01,5.624560436e+01,8.100004947e+01,9.394815190e+01,5.899050695e+01,3.409267943e+01,1.940047184e+00,6.505302179e+01,5.328322474e+01,2.827227660e+00,3.996759574e+01,2.953857522e+01,7.637635218e+01,5.025138869e+01,9.519688892e+01,9.375007089e+00,2.920110520e+01
4.566271200e+01,9.068478377e+01,9.056216000e+01,2.873780141e+01,6.329932265e+01,8.693710708e+01,3.573795287e+01,3.454720306e+01,3.832798569e+01,8.557492611e+01,6.213874107e+01,2.525548952e+01,6.444750667e+01,5.905543948e+01,2.947737678e+01,5.601535561e+01,5.441791955e+01,5.456692948e+01,2.104265099e+01,5.528619463e+01,5.035991675e+01,7.294720962e+01,3.044881956e+01,3.662428953e+01,1.965067235e+01,8.858335882e+01,3.725659681e+01,5.447206043e+00,1.342965633e+01,9.876897869e+01,2.916853186e+01,6.453403930e+01,4.597334156e+00,2.703654372e+01,3.239499497e+01,9.162817303e+01,7.664973713e+01,9.867971236e+01,2.454726344e+01,6.986793785e+01,5.902981272e+01,4.081632195e+01,9.407136486e+01,7.563770241e+01,3.159379968e+00,3.839906018e+01,9.203740189e+01,1.126565005e+01,2.252477281e+00,9.681221403e+01,6.890846124e+01,4.677088428e-02,2.407736785e+01,6.707288951e+01,3.693838418e+01,6.382394164e+01,7.516830988e+01,1.515546590e+01,7.314923582e+01,8.213510074e+01,4.682719246e+01,7.852385593e+01,8.770510954e+01,5.796251144e+01,6.895569749e+01,8.142722225e+01,6.648504332e+01,1.049026210e+01,6.170325336e+01,8.849637338e+01,8.029759077e+01,6.856608164e+00,3.977803987e+01,3.094849058e+01,3.215911179e+01,3.609898856e+01,2.208751336e+01,6.032726588e+00,7.264985894e+01,3.100378615e+01,2.483602801e+01,3.817276752e+01,4.695011637e+01,9.149035964e+01,8.572656313e+01,2.279375663e+01,8.157646145e+01,9.466438518e+00,1.781072678e+01,1.565823832e+01,6.524258703e+01,6.519859288e+01,9.819929575e+01,6.628961370e+01,9.446930199e+01,7.061981834e+01,7.797887156e+01,6.144845033e+01,7.277636719e+01
5.611841211e+01,9.606604792e+01,9.401067525e+01,4.640742137e+01,6.134881355e+01,7.605328957e+01,2.560718655e+01,1.565648460e+01,8.929818471e+01,4.592199784e+01,2.386731475e+01,4.936735465e+01,2.433374050e+01,8.421306546e+01,2.549015706e+01,6.899942361e+01,2.838826366e+00,1.248469427e+01,8.726814846e+01,9.463147924e+01,3.953853490e+01,7.693388182e+01,9.196559398e+01,3.318769381e+00,8.069544620e+01,2.352630296e-01,4.738390656e+01,3.679264215e+00,3.486748359e+01,3.393066178e+01,8.339548248e+01,8.057540788e+01,9.982559268e+01,4.555437096e+01,2.547737809e+01,6.430220261e+00,1.039112326e+01,1.166734222e+01,2.665729107e+01,4.864302717e+01,3.000329094e+01,3.590744040e+01,9.889793043e+01,1.426910739e+01,4.610967227e+01,5.945986178e+01,2.838765125e+01,6.443563502e+01,8.402217989e+01,3.453880341e+01,6.013902516e+01,9.162869464e+01,9.929358611e+01,9.954911616e+01,2.929332647e+01,3.499290271e+00,6.450404310e+01,9.103610985e+01,9.926729466e+01,8.109825617e+01,1.894791853e+01,2.629024883e+01,2.060191136e+01,6.842394608e+01,5.820716464e+01,8.970815650e+01,5.336382918e+01,2.842031908e+01,1.435739989e+01,9.076350973e+01,9.867537526e+01,8.759559861e+01,3.215475113e+01,4.033255269e+01,2.071161959e+01,5.306840535e+01,6.507378386e+01,1.140265008e+01,7.412061724e+01,2.295960420e+01,6.971415680e+01,8.804370021e+01,5.482514840e+01,6.344414715e+01,4.028225618e+01,2.064342173e+00,2.474659124e+01,6.280998737e+01,6.297535609e+01,9.645669865e+01,9.301476117e+01,4.680925771e+01,8.251357609e+01,6.001460024e+01,1.156792420e+01,1.997266009e+01,3.325245625e+01,3.906032564e+00,1.113149882e+01
3.118433584e+01,4.232459011e+01,3.771057974e+01,1.908363494e+01,1.736045209e+01,4.303115071e+01,9.334471121e+01,6.123845820e+01,6.095952812e+01,3.355589832e+01,5.538818794e+01,6.283490840e+01,3.033245407e+01,6.876503779e+01,3.912371337e+01,6.707419161e+01,2.997681004e+01,9.385303056e+01,8.785766531e+01,5.602993504e+01,4.022309049e+01,7.396646340e+01,8.847777158e+01,4.530649720e+01,2.202996606e+01,8.742224466e+01,9.880034561e+01,7.835936881e-01,6.274754789e+01,6.009846673e+00,7.138147691e+01,9.298696214e+01,1.369537604e+01,1.329400429e+01,6.035087446e+01,4.164051676e+01,1.690682888e+00,1.357925574e+00,6.270755787e+01,9.840860537e+00,9.147068778e+01,8.897821951e+01,7.046730228e+01,4.391123718e+01,2.359944705e+01,4.644575782e+01,2.907541487e+00,6.507390778e+01,1.041033150e+01,8.941913727e+01,5.522216481e+01,9.023650753e+00,3.259281934e+01,5.632414539e+01,4.976846485e+01,1.769131917e+00,6.064957334e+01,5.598129439e+00,8.857641772e+01,6.774280655e+01,3.188985577e+01,6.261648918e+01,8.883413540e+01,3.504982209e+01,7.926866270e+01,4.880342417e+01,7.965574644e+01,7.908216879e+00,6.487903658e+01,9.951553771e+01,2.785915681e+01,7.990135406e+00,3.196511676e+01,5.868829667e+01,4.976172138e+01,8.819336015e+01,2.661152681e+00,5.299922530e+01,7.722779421e+01,5.889716975e+01,9.873721677e+01,7.528207611e+01,5.963541961e+01,5.306696520e+01,8.286086751e+01,3.921262884e+01,8.200120143e+01,3.270421884e+01,3.759506011e+01,4.107542708e+01,2.429828110e+01,4.897633068e+01,4.173854364e+01,4.083168485e+01,3.355988692e+01,8.767206979e+01,5.375731142e+01,5.017645186e+01,4.321218090e+01
8.741204917e+01,5.815884467e+01,1.492759746e+01,2.517643236e+01,6.208245386e+01,6.972313480e+01,1.723241636e+01,2.063131073e+01,1.306266228e+01,4.009345016e+01,2.021909061e+01,3.577054625e+01,9.199755569e+01,9.705547863e+01,6.512691372e+01,8.519451634e+01,9.023760440e+01,6.449507884e+01,7.590266969e+01,7.763171950e+01,5.857003934e+01,2.243733331e+01,4.088836306e+01,6.047586464e+01,3.634533273e+01,3.008105405e+01,6.207595770e+01,3.887538008e+01,3.947454307e+01,9.790791484e+01,6.815981842e+01,6.840423767e+01,5.287211481e+01,4.718863997e+01,5.309066024e+01,7.591325371e+01,7.592432270e+01,7.895497381e+01,2.292438965e+01,9.012666753e+00,9.768136214e+01,3.027753960e+01,1.163520157e+01,9.891937728e+01,5.347004769e+01,1.478788538e+01,5.280215506e+01,2.280229285e+01,8.968594907e+01,5.068933870e+01,7.892758173e+01,6.011871581e+01,3.339251871e+01,7.491867435e+00,5.259718671e+01,6.403618160e+01,1.828289298e+01,9.060133636e+01,2.174253046e+01,6.143953498e+01,5.170547937e+01,2.886414767e+00,1.315901088e+01,8.693590235e+01,9.415456430e+01,6.580839360e+01,8.953299833e+01,3.511355596e+01,9.163673095e+01,5.857698374e+01,1.662536607e+01,6.433424945e+01,4.945451131e+01,3.566334859e+01,1.864990424e+01,4.212586673e+01,2.801113102e+01,7.826161602e+01,9.220895024e+01,6.152039979e+01,4.869060161e+01,9.638420815e+01,5.581351772e+01,4.427738934e+01,1.722001263e+00,6.560253997e+01,1.102613329e+01,4.116218490e+01,7.836881587e+01,8.626638193e+01,8.696161987e+01,8.993832792e+01,3.276499400e+01,8.262222644e+01,9.370946879e+01,8.329854427e+01,8.453122688e+01,5.749963315e+01,3.892704953e+01
3.408166827e+01,1.831079404e+01,6.658278353e+01,3.967566548e+01,1.256848561e+01,7.308026895e+01,1.968040068e+01,5.809404562e+01,3.656481581e+01,4.640945800e+01,5.500562843e+01,9.276251897e+01,5.346370332e+01,5.859252030e+01,2.074594483e-01,6.971892966e+00,2.895374588e+01,1.065601911e+01,6.897919252e+01,6.824424055e+01,2.514164338e+01,9.967064746e+01,4.828653917e+01,5.660885947e+01,9.800932907e+01,8.707927597e+00,6.881630378e+01,3.618069732e+01,4.401313908e+01,8.597906814e+01,6.979230862e+01,6.929358593e+01,7.425534821e+00,2.211600309e+01,6.995487708e+01,2.841400792e+01,3.514045206e+01,9.353855678e+01,3.750642957e+01,8.347553450e+01,1.310637159e+01,5.500131185e+01,6.354542010e+01,2.748173724e+01,8.858101937e+01,2.752626040e+01,4.700025898e+01,1.058684962e+01,2.392511547e+01,3.055337057e+01,2.120258004e+01,8.519657729e+00,1.085338491e+01,2.466688308e+01,1.730943085e+01,7.838343798e+01,1.457641495e+01,5.048069175e+01,9.987127876e+01,9.857540678e+01,5.421329635e+01,8.855541261e+01,4.773917060e+00,9.406838647e+01,2.010493919e+01,6.467356899e+01,7.925025529e+01,1.798423509e+01,5.899879470e+01,4.487877684e+01,8.861087245e+01,1.313594580e+00,1.090457221e+01,5.934609085e+01,4.154458197e+01,9.176569702e+01,1.529400654e+00,9.976822383e+01,3.532638244e+01,9.368471026e+01,2.892852811e+01,9.945845283e+01,9.375995884e+01,8.458550616e+01,4.265806974e+01,8.288156391e+01,4.384892746e+01,3.620181967e+01,8.770394699e+01,3.744938137e+01,4.748646990e+01,4.852381012e+01,2.455084985e+01,7.156091435e+01,2.145128992e+01,4.027765081e+01,5.741683125e+01,7.726975887e+01,3.652028518e+01
8.873983841e+01,5.720148865e+01,1.806788164e+01,5.473499532e+01,7.669536759e+01,1.407155880e+01,1.639626717e+01,6.416474922e+01,3.127011396e+01,4.550498928e+01,2.719043840e+01,5.939584338e+01,4.184972587e+01,4.769149353e+01,7.033461015e+01,8.782729828e+01,9.154283932e+01,6.906138228e+01,9.265752044e+01,8.745365829e+00,4.862222189e+01,7.563834387e+01,1.966422157e+01,3.090096237e+01,2.456185479e+01,5.206777916e+01,3.443161341e+01,1.568023791e+01,3.982873764e+01,2.310477334e+01,5.182210658e+01,4.994134195e+01,9.272942544e+01,9.219655842e+01,4.097221824e+01,8.271266106e+00,3.923021900e+01,3.106720962e+01,9.839996986e+01,3.203482816e+01,3.129488313e+00,6.673234148e+01,8.755995876e+00,5.574321134e+01,3.620747984e+00,6.305538849e+01,7.663431738e+01,5.357603695e+01,5.108353829e+00,6.778038400e+01,3.345483776e+01,1.171819866e+01,1.866790831e+01,9.539112598e+01,2.280586750e+01,8.290407427e+01,4.886372843e+01,4.326772956e+01,8.384265984e+01,5.705884350e+01,5.009462388e+01,5.633899918e+01,9.793360734e+01,8.708474143e+01,1.514263816e+00,8.341573546e+01,4.619115157e+00,5.665028016e+01,5.702852635e+01,7.770111174e+01,2.766184908e+01,5.605638741e+01,9.460453839e+01,6.222246338e+00,7.267564264e+01,2.654360370e+01,5.417050407e+01,7.415756239e+01,8.748815108e+01,5.728540987e+01,1.747458806e+01,5.227479023e+01,8.740631238e+01,6.190377770e+01,9.361627817e+01,7.696632440e+01,1.414896072e+01,3.599278349e+01,1.255866211e+01,4.756013344e+01,8.602443903e+01,6.055450870e+01,7.392801322e+01,3.433900043e+01,1.823007462e+01,5.085801945e+01,4.056379906e+01,9.159834506e+01,3.684069713e+01
4.020174761e+01,7.258865619e+01,6.843997050e+01,4.949614451e+00,6.270902465e+01,5.854712412e+01,1.884931497e+01,8.226390110e+01,6.101032060e+00,1.695215313e+01,1.131170825e+01,5.126417743e+01,1.499742275e+01,3.345291322e+01,7.339897183e+01,2.847196287e+01,2.542020372e+01,2.087437616e+01,1.966484941e+01,1.483471074e+01,8.172555221e+01,5.250428460e+01,6.504535996e+01,5.200347253e+01,3.408800302e+01,8.838552444e+01,8.271369534e+01,8.176094321e+00,4.521452985e+01,6.077333215e+01,5.567550255e+01,7.358999310e+01,8.564632022e+01,6.493837227e+01,3.674142617e+01,5.180861327e+00,3.656471897e+01,2.659894775e+01,7.693365298e+01,1.175840001e+01,2.820284493e+01,5.295696113e+00,5.173196525e+01,9.166341827e+01,7.337101603e+01,5.163797738e+01,2.978729287e+01,4.914788301e-01,2.970168425e+01,3.439337914e+01,7.950109492e+00,3.767058062e+01,7.737651509e+01,9.184257816e+01,6.305223675e+01,9.413989477e+01,1.288860267e+01,3.457421838e+01,7.322053209e+01,3.310943009e+01,2.037051755e+01,6.718999739e+01,3.502720284e+01,4.356779789e+00,2.559660905e+00,7.147619838e+00,7.341694383e+01,6.393297349e+01,9.731730911e+00,6.248652329e+01,7.733566462e+01,5.595621073e+01,3.112879249e+00,1.953218281e+01,9.725003806e+01,2.636985503e+01,7.549692659e+01,6.630761081e+01,3.262502034e+01,9.294244689e+01,3.221152647e+01,3.662295885e+01,4.454772713e+01,7.973943230e+01,6.044492942e+01,1.147495384e+01,6.610290956e+01,9.988510570e+01,6.413194497e+00,8.984851485e+01,3.643198224e+01,1.710714413e+01,2.771182114e+01,1.322795125e+01,5.029026465e+01,9.716624719e+01,6.754784371e+01,3.799873432e+01,1.449067190e+01
1.826615324e+00,7.697899422e+01,5.693959810e+01,9.914599939e+01,1.569440708e+01,2.864269510e+01,3.832892711e+01,4.144097614e+01,3.712944889e+01,8.656626012e+01,9.015067250e+01,2.563203374e+01,1.491020353e-01,3.970604010e+01,1.052074194e+01,6.409785707e+01,1.349240083e+01,2.209816406e+01,6.502319162e+01,3.743193637e+01,4.676062640e+01,4.553203801e+00,4.057956709e+01,3.355812483e+01,7.122530777e+01,7.938238338e+01,3.559617099e+01,4.494891240e+01,7.825877068e+00,5.807774756e+01,5.069646811e+00,7.384035147e+00,7.676195555e+00,8.807334669e+01,6.372426222e+01,3.183243823e+01,3.521357602e+01,8.346178893e+01,7.404587654e+01,8.995107732e+01,3.520804192e+01,7.893849515e+01,7.939062166e+01,7.399208624e+00,9.416633255e+00,7.944099818e+00,8.709968906e+01,6.115472284e+01,1.701956337e+01,9.821107206e+01,6.224349827e+01,8.166342291e+01,5.156720323e+01,5.660778680e+01,2.494825129e+01,5.888442555e+01,8.672380278e+01,3.042871199e+01,2.149004397e+01,1.409175577e+01,3.653863529e+00,6.314420233e+01,1.065202626e+01,4.560560322e+01,4.835685160e+01,2.955486827e+01,7.483731035e+01,8.794050658e+01,6.411454293e+01,5.124456404e+01,5.744330003e+01,3.102952398e+01,1.010712672e+01,6.256099503e+01,7.510950944e+01,7.316458761e+01,9.819924469e+01,9.297651325e+00,6.174602580e+01,8.505829381e+00,2.501995606e+01,2.956886107e+01,4.787605259e+01,5.713411307e+01,6.554238402e+01,9.296221763e+01,7.412941196e+01,6.338298276e+01,1.175525269e+01,5.478409429e+01,4.526612286e+01,6.811172734e+01,7.378730346e+01,5.009260509e+00,4.382020860e+01,2.737530185e+01,1.627025243e+01,9.238343656e+00,1.143781545e+01
4.448200207e+01,9.162000131e+01,3.658383399e+01,6.393293524e+01,5.210435961e+01,7.940769103e+01,1.684209130e+00,8.452528451e+01,2.805022500e-01,3.059648312e+01,6.421064186e+01,8.124847360e+01,4.135794181e+01,4.300324875e+01,3.196613072e+01,7.305317097e+01,3.823622589e+01,5.302855500e+00,2.772142018e+01,3.376714918e+01,1.162235703e+01,3.010978013e+01,6.907357011e+01,5.160839404e+01,5.872405061e+01,9.707527847e+01,8.522759001e+01,1.043725188e+01,7.737122183e+01,7.386595559e+01,6.461254060e+01,2.272091260e+01,9.377678583e+01,4.510978135e+00,4.792071892e+01,6.578148276e+01,2.013790855e+01,1.042226046e+01,5.192298686e+01,3.572301235e+00,2.017650190e+01,1.456656021e+01,9.027298428e+01,4.500039616e+01,6.191465904e+01,8.648035568e+01,9.693632329e-01,8.061304929e+01,9.881733817e+01,1.655684420e+01,9.611657496e+01,5.215467679e+00,5.716829363e+01,1.786469847e+01,6.990995402e+01,4.620958443e+00,5.434822008e+01,4.333505237e+01,9.316322184e+01,8.069640161e+01,1.380514300e+01,6.594197584e+01,1.499813903e+01,4.087587531e+01,7.076514995e+01,9.272082063e+01,9.293015804e+01,5.377519106e+01,1.115551165e+01,5.764789523e+01,6.051707046e+01,9.167673461e+01,1.944535681e+01,6.322043229e+01,4.387989000e+01,9.341648919e+01,7.727190692e+01,6.243630240e+01,8.680379648e+01,9.581253527e+01,8.488685960e+01,4.965109281e+01,2.524547424e+00,8.043367628e+01,3.913060568e+01,9.000086680e+01,2.788343696e+01,6.771828097e+01,8.958322460e+01,7.501554253e+01,7.845783361e+01,2.066318663e+01,9.973858644e+01,8.717548968e+01,4.027192033e+01,7.697452658e+01,9.440733814e+01,2.370868840e+00,5.334481067e+01
6.845268168e+01,7.838808326e+01,5.413724597e+01,3.161217147e+01,9.834575512e+00,9.916609065e+01,1.711164780e+01,6.705105968e+01,5.592839762e+01,7.630769801e+01,9.588579552e+01,5.965223442e+00,4.150817651e+01,7.338717547e+01,9.081734936e+01,1.912048068e+01,6.968746127e+01,7.501887745e+01,1.125863515e+01,3.724072492e+01,3.757100151e+01,4.645086116e+01,3.808518749e+01,8.062163914e+01,9.288350011e+01,2.786763023e+01,8.942915618e+01,6.819618602e+01,5.579449129e+01,3.900322545e+01,1.261208079e+01,3.960351000e+01,6.051146521e+00,1.023388452e+01,1.011233791e-02,6.461832162e+01,3.217614397e+01,6.265768186e+01,5.288124012e+00,7.380264488e+01,5.575028821e+01,6.923949005e+00,8.052368788e+01,1.039918223e+01,1.430873655e+00,5.494550961e+01,1.900787087e+01,5.822148657e+01,3.535709223e+01,2.454595424e+01,6.776149945e+00,3.308994735e+01,4.458955468e+01,7.026220728e+01,5.477461704e+01,2.028624469e+01,7.037484591e+01,7.927087436e+00,5.946056646e+01,9.755260972e+01,6.947354954e+01,5.175877526e+01,9.214446212e+01,8.611642329e+01,9.778814303e+01,1.054639124e+01,4.862388284e+01,4.987521710e+01,1.272047660e+01,6.730242444e+00,5.903864194e+01,4.335716122e+01,8.416878393e+01,4.147566568e+00,6.723323547e+01,5.348661630e+01,7.231699786e+01,9.261174399e+01,3.299090353e+01,5.974905354e+01,3.069601675e+01,6.399279678e+01,7.749281281e+01,6.090617838e+01,6.175494509e+01,8.239549665e+01,3.713204947e+01,9.995213791e+00,2.088352100e+01,1.041008039e+01,3.691717600e+01,5.188692829e+00,8.929089300e+00,7.714029441e+01,6.867246239e+01,5.332837411e+00,3.237366394e+01,8.910864189e+01,1.003492797e+01
1.243747280e+01,7.430374950e+01,6.114632373e+00,9.322445029e+01,3.961272844e+01,8.284000087e+00,4.639991905e+00,8.400421004e+01,7.321792035e+01,1.466591825e+01,5.467066629e+01,9.978957825e+01,8.789043142e+01,5.061529093e+01,3.096741968e+01,6.752108819e+01,6.013858387e+01,1.048919889e+01,9.663872608e+01,2.245046832e+01,1.023533435e+01,3.820157236e+01,6.369995996e+01,1.681373279e-01,9.937260949e+01,1.776554460e+01,9.604724851e+01,1.729244793e+01,4.729611348e+01,6.067329451e+01,2.741079526e+01,7.712002872e+01,7.144197770e+01,9.260568010e+01,8.861131089e+01,1.251674666e+01,8.631693871e+01,8.643675812e+01,4.452017468e+01,8.142134403e+01,7.765374651e+01,4.338504059e+01,5.142635872e+01,8.033142646e+01,1.634040096e+01,5.324591381e+00,1.599601534e+01,2.113618992e+01,6.446191499e+01,8.865860232e+01,8.246456143e+01,2.634131266e+01,9.424594579e+01,1.225147852e+00,3.673489638e+01,1.438827784e+01,6.271140324e+01,5.524643709e+01,5.482697533e+01,2.383395826e+00,9.233432042e+01,6.527128472e+01,5.517513311e+01,5.189982271e+01,3.741346184e+01,6.327074775e+01,7.122426099e+01,6.223836644e+01,3.604793937e+01,3.257170177e+01,3.569802736e+01,6.346212751e+01,4.915901741e+01,3.330786231e+01,8.903324246e+01,7.500902407e+01,4.531926076e+01,7.749915406e+01,8.429803534e+01,6.025997637e+01,4.712396089e+00,6.617752088e+01,5.721485430e+00,7.610131530e+01,6.478920400e+01,1.348873640e+01,2.374273800e+01,9.885436071e+01,7.908412873e+01,8.395541976e+01,2.623080579e+01,5.258282609e+00,3.657058684e+01,7.485575548e+01,4.691658124e+01,6.648553920e+01,8.910595346e+00,7.222937455e+01,5.260244611e+01
