v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80
2.434955390e+01,7.738597420e+01,4.886972796e+01,1.723217328e+01,5.568337971e+01,4.386094893e+01,2.697962737e+00,5.922588868e+01,7.498791827e+01,3.109709267e+00,8.155823305e+00,2.589529717e+01,6.688195394e+00,4.600842976e+01,6.277050814e+01,3.328772221e+01,2.229930228e+01,5.902194099e+01,2.596835330e+01,6.727869310e+01,4.748572243e+01,1.176639260e+01,4.119972868e+01,1.217976978e+01,1.338783534e+01,2.921896106e+01,5.558909460e+01,9.290405767e+01,6.644780844e+00,3.889471098e+01,4.329742477e+01,3.890778226e+01,6.441077976e+01,7.810500246e+01,1.396164366e+01,2.532695714e+01,1.385598906e+01,6.909296055e+01,3.042907533e+01,1.231050298e+01,8.087041919e+01,8.146169126e+01,5.706445086e+01,9.860393222e+01,3.283035692e+01,1.922191793e+00,1.932555320e+00,1.570026151e+01,9.637222391e+01,5.776354954e+01,9.820983840e+01,4.349652776e+01,5.943463118e+01,1.388323476e+01,5.865346952e+01,4.787507014e+01,6.186186843e+01,5.139291615e+01,6.761778289e+01,5.458866516e+01,5.156159308e+01,5.386875969e+01,9.303440814e+01,5.803270440e+01,3.447750680e+01,6.986055016e+01,8.395589764e+01,1.948710078e+01,4.120232006e+01,8.876550292e+01,4.527336872e+01,3.673396291e+00,1.978300754e+01,5.649625987e+01,6.220856667e+01,3.326624673e+01,5.529149100e+00,3.458966921e+01,9.407006773e+01,8.979496445e+01
7.153862078e+01,2.553490672e+01,3.416417532e+01,5.114683189e+00,6.055302329e+01,2.223356211e+01,8.440206511e+01,8.535869924e+01,8.045708719e+00,8.933067770e+00,1.963468162e+01,4.565301322e+01,5.985581483e+01,9.415807526e+01,9.457825753e+01,6.952057803e+00,5.983153329e+01,2.148976082e+01,4.733608088e+00,2.803295468e+00,3.723753634e+01,6.656482728e+01,1.149488960e+00,8.795707243e+01,3.275698112e+00,8.742438088e+01,2.840576551e+01,5.845794862e+01,4.810246352e+01,8.676841174e+01,4.541272151e+01,1.459554799e+01,7.380198341e+01,6.588562040e+00,1.361894623e+01,2.641028183e+01,2.087201118e+01,7.291124039e+01,7.353090097e+01,9.410694367e+01,2.354179463e+01,3.803050063e+01,9.140112277e+01,8.497168231e+01,2.858562075e+01,9.121111450e+01,1.633364349e+01,5.894040361e+01,8.383362187e+01,7.016652222e+01,2.084888082e+00,2.449547165e+01,1.850394646e+00,5.708222917e+01,1.498252385e+01,8.142872600e+01,4.423667079e+00,7.386477170e+01,7.039543984e+01,4.785231993e+01,2.775460543e+01,9.779840555e+01,8.431806231e+01,3.060636340e+01,1.717842658e+01,3.907305072e+01,9.292443523e+01,9.125597185e+01,7.415634309e+01,9.420380123e+01,1.307760663e+01,7.833152430e+01,2.717536424e+01,4.078522386e+01,4.583804829e+01,6.579071473e+01,2.053679743e+01,4.716251637e+01,9.817700884e+01,1.795131444e+01
4.898615847e+01,7.986127823e+01,9.623713222e+00,1.202272922e+01,9.291642701e+01,9.117303211e+01,3.671015262e+01,4.408657613e+01,4.333430427e+01,6.684502216e+00,9.307911960e+01,2.796463458e+00,5.915998897e+01,2.379341217e+01,1.591767803e-01,7.165311351e+01,8.831517805e+01,8.679552869e+01,5.425107332e+01,8.882355440e+01,9.938710011e+01,1.107940102e+01,5.866351381e+01,9.054862642e+01,3.751282348e+01,5.311355286e+01,5.670534224e+01,8.062714740e+01,1.721694562e+01,9.349397435e+01,6.618326817e+01,5.243794282e+01,8.679654220e+01,9.569283672e+01,7.273297541e+01,7.528621241e+00,8.487456801e+01,6.702532807e+01,3.324919428e+01,1.823208742e+01,5.536559827e+01,8.514948091e+01,2.202386444e+00,2.044912461e+01,5.364826713e+01,3.424186609e+00,8.040147126e+01,1.935646136e+01,5.846468976e+01,8.466899507e+01,7.016575361e+01,7.092938681e+01,7.432860762e+01,2.041760153e+01,8.610736228e+01,4.728413562e+01,1.035662178e+01,2.034042671e+00,2.906903812e+01,9.718832961e+01,3.044215509e+01,3.410728135e+01,8.453310247e+01,5.347917714e+01,8.120521995e+01,9.568776097e+01,2.089454102e+01,3.613360992e+01,4.524526034e+01,1.686896873e+01,3.212466099e+00,3.158434437e+01,2.437660916e+01,2.158774967e+01,3.862054985e+01,7.747505195e+01,6.905519258e-01,3.408267996e+01,3.720875828e+01,5.487566759e+01
5.797532674e+01,7.575358299e+01,4.793773507e+01,1.211689862e+01,7.519516536e+01,3.866601253e+00,1.249988914e+01,7.089600417e+01,9.918262401e+01,3.936513539e+01,8.416661529e+01,6.963953308e+01,7.651403490e+01,5.325242260e+00,5.564789770e+01,3.285522577e+01,2.320618576e+01,4.514468857e+01,2.902181786e+01,2.780389849e+01,6.915331051e+01,8.552282800e+01,9.261637532e+01,3.304682646e+01,3.929753335e+01,6.187126436e+01,3.610452247e+01,7.842414331e+01,6.370960049e+01,2.263795585e+01,6.997436953e+01,4.343547889e+01,6.087308631e+01,4.774407624e+01,1.836092276e+01,4.947613617e+00,8.795388220e+01,5.405528962e+01,5.693595156e+01,5.881306093e+00,7.011423467e+01,7.598005577e+01,6.789440115e+01,4.132097073e+01,2.234294308e+01,7.902379804e+01,9.122566275e+01,1.799437886e+01,4.230787422e+01,3.975107834e+01,1.521836029e+01,7.311052741e+01,6.542684432e+01,2.206491039e+01,5.494837791e+01,9.076250493e+01,4.543526729e+01,4.703295376e+01,2.429173170e+01,8.610984239e+01,6.321332445e+01,8.338902493e+01,9.723047980e+01,3.837687696e+01,7.614320474e+01,8.468533307e+01,7.415499986e+01,3.635441185e+01,7.579047891e+01,8.051312646e+01,9.782508829e+01,1.294126253e+01,6.986766933e+01,5.988986388e+01,8.325728458e+01,8.266170077e+01,6.847142318e+01,7.624290138e+01,2.425553239e+01,5.035000833e+01
5.308330711e+01,8.014542894e+01,9.247440266e+01,2.432824318e+01,6.169216924e+01,5.046875468e+01,5.174917755e+01,8.130707680e+00,4.725608147e+01,1.221475794e+01,1.044391031e+01,2.034053232e+00,6.038028983e+01,5.981605979e+00,1.034685754e+01,1.344985077e+01,1.967506183e+01,5.109737827e+01,1.174727097e+01,1.490092739e+01,1.012797191e-01,5.973192828e+01,7.575548480e+01,6.040714735e+01,3.867114714e+01,1.249430227e+01,9.113250820e+01,6.638548025e+01,7.977004315e+01,6.199217862e+01,8.770108290e+01,9.723765910e+01,4.749278336e+01,3.577228329e+01,6.148676113e+01,1.752850909e+01,2.378442611e+01,5.637363736e+01,5.578619634e+01,9.848076370e+01,3.343452125e+01,8.615837492e+01,6.442573984e+01,9.829668018e+01,8.648501253e+01,1.100880677e+01,2.979378485e+01,4.292882370e+01,7.234969577e+01,6.415511294e+01,6.759088815e+01,1.014664374e+01,7.229238535e+01,8.386530134e+01,9.557864391e+01,6.104517965e+00,6.805795388e+01,1.467514078e+01,8.046834547e+01,2.353397077e+01,9.141602679e+01,4.236498920e+01,8.007684202e+01,2.278925851e+01,8.871996476e+01,8.936682375e+01,9.908884682e-01,9.280880566e+01,4.277943999e+01,1.994981789e+01,6.137708915e+01,7.657195919e+01,2.512667961e+01,8.431748599e+01,8.810544900e+01,5.975140084e+01,5.939446762e+01,7.160011763e+01,8.346714075e+01,4.080452251e+01
5.536945065e+01,7.478252050e+01,7.893106642e+01,1.139591749e+01,5.811259169e+01,3.031697485e+01,2.015890939e+01,4.495431630e+01,9.139409956e+01,1.923474368e+01,5.017762965e+00,7.143075749e+01,3.950786925e+01,1.191795901e+01,3.826770188e+01,8.603464814e+01,9.040817266e+01,6.340965148e+01,4.567256116e+01,5.007726864e+01,1.797958980e+01,2.327730634e+01,5.362931843e+01,9.614916088e+01,1.450492032e+01,7.675397077e+01,7.517343687e+01,4.025449000e+00,9.983505120e+01,8.428597195e+01,9.336941317e+00,2.464435704e+01,5.281866539e+01,8.789989914e+01,9.362682915e+01,4.130405226e+01,7.983157352e+01,7.578804600e+01,8.845135672e+01,4.667010633e-01,4.687611779e+01,4.747480597e+01,7.992144302e+01,9.286443923e+01,5.656292993e+01,5.274086908e+01,3.884476699e+01,4.724689949e+01,1.800818708e+01,1.687729506e+00,5.746930291e+01,6.655983851e+01,7.842926468e+01,5.918371144e+01,2.628828491e+01,4.391691171e+01,2.959113588e+01,1.441667787e+01,2.028898035e+01,7.148769196e+01,7.341599465e+00,8.450960836e+01,3.552078855e+00,9.509511954e+01,5.155433564e+01,7.582882721e+01,5.517509627e+01,5.785376209e+01,9.616751940e+01,7.778109440e+01,8.293845015e+01,8.378409930e+01,5.556783251e+01,6.232466057e+01,4.897298119e+01,8.551564056e+01,4.666288351e+01,1.252090884e+01,6.979288686e+01,5.646973652e+01
9.235965903e+01,2.586730558e+01,3.675200024e+01,6.186308758e+01,4.736305206e+01,5.523745317e+01,9.979930843e+01,9.892377809e+01,4.929719699e+01,4.827283978e+01,9.620989352e+01,5.996383790e+01,9.878881443e+01,5.931716326e+01,6.056787781e+01,3.553006628e+00,7.467221510e+01,9.444619971e+01,5.248121623e+01,2.633876756e+00,5.833863102e+01,8.351166989e+00,9.138965568e+01,9.226505170e+01,5.357542626e+01,9.195948252e+00,6.771592489e+01,2.011092789e+01,8.365635563e+01,6.443250038e+01,7.650661884e+01,4.716495901e+01,4.800981521e+01,4.008089749e+01,3.118659376e+01,6.642123578e+01,5.622456200e+01,2.879561351e+01,4.352695529e+01,2.805936467e+01,9.292610543e+01,5.469604680e+01,7.864184113e+01,9.363276641e+01,7.066113193e+00,1.613376151e+00,9.649513308e+01,8.274485748e+01,1.674201827e+01,7.216329752e+01,1.065609771e+01,7.071102039e+01,8.949110757e+01,3.703453473e+01,1.723475581e+01,3.541941962e+01,4.353005046e+01,3.008394981e+01,3.265726548e+00,9.060737484e+01,2.994725085e+00,8.268102555e+01,2.259133180e+01,1.356205449e+01,6.850357766e+01,5.708494641e+01,9.018023712e+01,9.485524719e+01,2.314609125e+01,4.617077095e+01,5.325999948e+01,4.890939179e+01,2.151716668e+01,6.148482049e+01,3.604761730e+01,9.568109498e+01,6.271666134e+01,6.429590514e+01,4.982617341e+01,4.308945640e+01
4.473619602e+01,6.841866874e+01,3.614320480e+00,8.669441503e+01,5.843733094e+00,7.838527833e+01,4.253238013e+01,7.798955694e+01,1.211928521e+01,6.470013877e+01,2.309388633e+01,7.102567446e+01,9.810155200e+01,2.774975330e-01,6.600346699e+01,8.334179868e+01,1.142597366e+01,4.679550341e+00,6.381822467e+01,9.853680680e+01,6.665689739e+01,5.341660246e+01,9.964807317e+01,1.405881187e+01,2.779691186e+01,3.920714663e+01,3.255230452e+01,7.623784107e+01,6.709087104e+00,7.169635991e+00,4.671904375e+00,3.477522347e+00,6.627682896e+01,1.889106673e+01,4.205959399e+01,9.690925083e+01,1.796751455e+01,9.062083852e+01,4.910526366e+01,2.127171219e+01,5.831939996e+01,6.502028622e+00,4.947860248e+01,7.162144048e+01,6.987888982e+01,4.925138542e+00,5.564296760e+01,7.283617703e+01,4.476015381e+01,1.267186408e+01,2.115091666e+01,4.181554929e+00,4.582956111e+01,5.679066981e+01,9.798545276e+01,4.065904726e+01,3.121412812e+01,2.097547616e+01,1.556110003e+01,3.708890112e+01,2.474977435e+01,2.970410628e+01,9.143946294e+01,2.216021121e+01,8.768505101e+01,3.480539812e+01,7.974230367e+01,4.150678513e+01,9.839261123e+01,2.553782057e+01,2.944901938e+01,1.698798252e+01,5.196410885e+01,2.480417775e+01,1.088141098e+01,4.495014147e+01,3.572843600e+01,3.150371173e+01,7.242488464e+01,2.694889713e+01
4.658755698e+01,1.816054033e+00,1.911127720e+01,3.173208041e+01,6.441378629e+00,3.510519973e+01,8.603832560e+01,9.008779010e+01,5.455574850e+01,6.174456687e+01,4.852784961e+01,7.520947138e+00,1.753489490e+01,4.315500377e+01,9.709661921e+01,4.736797181e+00,6.480549801e+01,4.170537841e+01,1.467179512e+01,7.109890619e+01,7.711431412e+01,5.948236948e+01,3.161187124e+01,3.515061329e+01,4.120009970e+01,1.973133200e+01,7.266578175e+01,1.737235014e+01,7.192194193e+01,4.123095873e+01,6.101321637e+01,7.026633212e+01,1.885852715e+00,9.468960773e+01,4.889251029e+01,4.847805917e+01,2.681525714e+01,3.994291175e+01,1.682463383e+01,3.341894861e+01,9.418291303e+01,8.559959001e+01,1.184770672e+01,4.472947321e+00,4.856539953e+01,1.919083154e+01,5.892644606e+01,9.964176468e+01,2.226895110e+01,5.727991908e+00,9.788535839e+01,4.677689107e+01,4.957871066e+01,2.574198665e+01,4.276345277e+00,6.335870584e+01,1.001472212e+01,9.211312888e+01,5.222712939e+01,7.424231245e+01,2.859491665e+01,5.072015907e+01,7.971293004e+01,2.973522873e+00,2.577210034e+01,4.527893212e+01,2.003651459e+01,8.851352686e+01,8.263985024e+01,8.332392394e+01,7.305570567e+00,9.898922140e+01,5.219219860e+00,9.667460702e+01,5.919990689e+00,6.556874334e+01,8.700585169e+01,8.563342050e+01,5.433553094e+01,3.959874493e+01
6.744493917e+01,8.404356730e+01,1.398650310e+01,5.488126011e+01,6.383910382e+01,5.349369836e+01,5.673547854e+01,9.585055701e+01,8.414162990e+01,2.499571812e+01,9.676532884e+00,2.498887149e+01,3.181392500e+01,6.401900297e+01,9.400129111e+00,4.723015844e+01,5.531487494e+00,6.018031964e+01,8.527976798e+01,5.424588364e+01,7.514088899e+01,1.301010440e+01,9.343195829e+01,6.914333847e+01,8.965808010e+01,7.661110966e+01,6.427987743e+01,5.900023388e+01,8.150604862e+01,2.192509117e+01,3.555741197e+01,4.514901410e+01,8.313248349e+01,1.425695457e+01,4.760112806e+01,3.201111992e+01,5.669195514e+01,8.219770733e+01,3.570777028e+01,2.028446461e+00,9.441513434e+01,8.729838765e+01,3.531956848e+01,8.154518567e+01,3.798950381e+01,2.834775121e+01,8.934736769e+01,2.240947428e+01,7.664660330e+01,4.622802337e+01,3.714959984e+01,7.020861575e+00,9.381614455e+01,7.627707440e+01,9.368989979e+01,6.589266007e+01,9.572665834e+01,4.078481035e+01,9.197722852e+01,1.600299949e+01,3.086483328e+01,9.452242303e+01,7.966220447e+01,4.051495602e+01,4.382496312e+01,5.499663426e+01,8.918046913e+00,9.441204794e+01,6.664569332e+01,8.617163462e+01,6.973122560e+01,2.172370556e+01,5.273099467e+01,7.644912157e+01,4.967513380e+01,8.866744050e+01,4.640921099e+01,9.289340288e+01,2.919811757e+01,8.691134980e+01
1.983826986e+01,8.443114847e+01,7.810659878e+01,1.737170335e+01,4.237995022e+01,2.906660599e+01,9.230224058e+01,5.228653354e+01,3.010546527e+01,3.792564931e+01,1.873977920e+01,8.777706612e+01,8.177446937e+01,7.810910037e+01,7.124939856e+01,3.356439285e+01,2.052227603e+01,4.600147091e+01,2.862141504e+01,8.470236231e+01,1.236707761e+01,8.140452934e+01,3.766264639e+01,8.999939049e+01,1.481028195e+01,4.829712967e+01,5.227797083e+01,7.819322874e+01,1.419748604e+01,2.109356883e+01,7.436249383e+01,8.485345492e+01,5.356859851e+00,4.373484050e+01,5.348644381e+01,9.467691417e+01,5.796823362e+01,8.942108617e+00,8.884513837e+01,7.533907005e+01,2.916321423e+01,7.541936444e+01,8.312687775e+01,8.075476790e+01,2.120335314e+01,6.020034986e+00,2.099564748e+01,9.677321287e+01,7.425456964e+01,7.597697369e+01,7.594852561e+01,2.776891220e+01,3.660579140e+01,5.024581884e+01,6.529346965e+01,9.758880040e+00,2.752725892e+01,8.766808214e+01,6.590792607e+01,5.147139396e+01,6.058562233e+01,4.983975978e+00,9.358160089e+01,5.688492233e+01,6.494983288e+01,1.250403104e+00,8.065122105e+01,5.679611067e+01,9.929368756e+01,5.900525634e+01,9.736161188e+01,6.484020789e+01,6.050482232e+01,4.370157416e+01,3.265986786e+01,7.570676726e+01,5.640672774e+01,4.165882562e+01,8.001770820e+01,3.594620218e+01
8.685681131e+01,1.558268229e+01,9.740434730e+01,1.883825778e+01,2.530652565e+01,5.969020468e+01,4.737967972e+01,5.940164923e+01,9.206794675e+01,4.295712306e+01,2.582734462e+01,4.590151807e+01,5.026755488e+01,8.400267683e+01,6.317718015e+01,3.932907552e+01,3.566563428e+00,8.067292639e+01,5.554138808e+01,4.294088127e+01,9.012227698e+01,5.015361104e+01,1.016557832e+01,1.706639857e+01,4.218551970e+01,7.465599817e+00,9.928667753e+01,5.630365803e-01,6.026865123e+01,6.121954061e+01,1.028366157e+01,5.318176265e+01,1.538720753e+01,1.736188765e+01,5.666736041e+01,2.878592631e+01,6.504503819e+01,8.935549657e+01,7.258811379e+01,3.305370580e+01,7.585982727e+01,2.406667594e+00,2.337643068e+01,4.593745192e+01,6.017888313e+01,2.707282177e+01,7.604528678e+01,2.879718171e+00,7.549479234e+01,7.006233098e+00,2.150206246e+01,2.886877017e+01,5.547712684e+01,4.606653030e+01,5.110571798e+01,8.594004761e+01,5.040074993e+01,7.477781366e+01,7.049390176e+00,8.923530492e+01,9.553693697e+01,1.489711560e+01,3.581893819e+01,2.910184066e+01,2.657727648e+00,6.253389450e+01,8.563007854e+01,4.807423372e+00,3.521854436e+01,6.149136249e+01,5.229015738e+01,9.405496889e+01,4.654275433e+01,7.167835962e+01,3.329687240e+01,7.725662505e+01,4.272776628e+01,2.779784743e+01,9.778602692e+01,6.563465669e+01
1.607266822e+01,5.273062173e+01,8.671446431e+01,9.613586926e+01,8.242095299e+01,8.301722725e+01,5.406291877e+00,6.284258531e+01,7.360906656e+01,8.982044017e+01,8.993812860e+01,9.693383121e+01,7.562033894e+01,7.892161798e+01,8.107814812e+00,8.836329574e+01,2.271376658e+01,7.907395682e+00,9.041242400e+01,1.382299869e+00,8.556252172e+01,6.061045483e+01,2.244424726e+01,7.669229392e+01,8.623016947e+01,2.156047439e+01,8.968143923e+01,4.722721446e+01,5.611382354e+01,5.876741044e+01,4.243192045e+01,9.018372501e+01,1.255751575e+01,5.992549139e+01,1.019794523e+01,8.208651727e+01,2.947303391e+01,6.674625213e+01,9.499526975e+01,6.861928804e+01,3.786256949e-01,5.230437274e+01,1.436399123e+01,3.317386131e+01,1.712553357e+01,4.390032419e+00,4.584681340e+00,8.242336800e+01,9.418957793e+01,1.370631555e+01,9.813339599e+01,9.426644997e+01,7.049394843e+01,9.111188446e+01,3.401317536e+01,2.060841316e+01,2.128935874e+01,2.261953835e+01,7.152446183e+01,8.030931005e+01,8.355884246e+01,8.998372710e+01,4.387477192e+01,2.873641251e+01,4.030699747e+01,7.704897742e+01,5.545874125e+01,6.137970741e+01,3.699571623e+01,3.246233582e+01,6.225129455e+01,3.065726295e+01,6.349592484e+01,2.045457834e+01,3.847086456e+01,5.283843823e+01,7.899526223e+01,7.536181416e+01,9.895200736e+01,3.692728279e+01
3.341017553e+01,7.889640793e+01,2.059125302e+01,3.096566040e+01,8.250774631e+01,3.791069705e+01,5.562233986e+01,4.006227805e+01,3.420254606e+01,8.512749233e+01,5.055562821e+01,2.121128078e+00,6.081466148e+01,3.529833035e+00,3.930479222e+01,1.466036732e-01,9.886462103e+01,1.852994677e+01,9.259554552e+01,9.143219855e+01,1.903481851e+01,6.390751361e+01,2.778026553e+01,1.625006264e+01,9.938550844e+01,3.869190550e+01,8.074707702e+01,2.398701959e+01,9.714235509e+01,1.780626372e+01,8.471455399e+01,8.442614607e+01,4.178714560e+01,8.847377788e+01,1.080443776e+01,9.708641822e+01,7.136970741e+01,2.852754734e+01,8.343336970e+01,3.159005302e+01,8.750026110e+00,5.171029142e+01,9.981034493e+01,9.807997291e+01,2.898532484e+01,2.186552807e+01,4.154092727e+01,8.883779400e+01,3.410685887e+01,7.105742765e+01,2.601793236e+01,4.804930292e+01,6.194599398e+01,6.989448291e+00,8.165440127e+01,2.992981022e+00,7.334693648e+01,6.678904344e+01,1.617750726e+01,1.994203032e+00,6.498583099e+01,2.165618550e+00,5.360016419e+01,7.318767992e+01,6.304622262e+01,9.980769393e+01,2.817237173e+01,4.081571125e+01,2.696999918e+01,7.579606580e+01,9.005701157e+01,5.722853792e+01,4.720638191e+01,4.152960486e+01,4.480505421e+01,5.584903356e+01,2.422516042e+01,2.813613245e+00,1.549488854e+01,7.982931716e+01
9.279007885e+01,9.927491369e+01,4.512982848e+01,2.286599067e+01,1.895652579e+00,9.552848991e+01,3.330909625e+01,7.554925496e+01,9.778344480e+01,5.390814250e+01,1.237567221e+01,8.782049918e+01,6.617187144e+01,9.321390901e+01,6.811023612e+01,8.024422725e+01,1.224898477e+01,1.162709290e+01,7.972745944e+01,9.133756126e+01,8.396149624e+01,4.025875990e+01,7.146211115e+01,2.390360457e+01,2.451964879e+01,4.197539873e+01,1.439687336e+01,1.151225575e+01,5.223627678e+01,8.140928153e+01,2.629503765e+01,2.743242663e+00,7.868372446e+01,5.797421523e+01,1.795842266e+01,8.150088254e+01,6.556247435e+01,7.024064767e+01,3.300878292e+01,8.883346770e+01,9.785826139e+01,4.963496576e+01,8.501088018e+01,7.974771934e+01,4.544149956e+01,5.900227093e+01,8.234384630e+01,9.818003783e+01,3.120892654e+01,5.655338082e+01,5.572852916e+01,2.485949943e+01,2.531652830e+00,8.699217974e+01,6.423882075e+01,9.966143141e+01,1.354028758e+01,7.814991857e+01,7.706601587e+01,5.578012596e+01,4.808845628e+01,3.204918755e+01,8.420782033e+01,1.502265792e+01,6.133824546e+01,8.079559823e+01,7.657177172e+01,1.972241936e+01,4.875555902e+01,4.634709677e+01,1.684437315e+01,8.949031820e+01,7.846947937e+01,1.439279799e+01,3.725271200e+01,1.416473398e+01,3.971180995e+00,8.532287116e+01,1.059543923e+01,2.055770192e+01
1.109157968e+01,7.856799042e+01,9.291715416e+01,8.096245879e+01,4.181270721e+01,5.877516027e+01,6.243813255e+01,9.199707419e+01,8.141319811e+01,2.845075552e+01,1.782290773e+01,4.951175023e+01,2.076699107e+01,2.352430898e+01,9.559791665e+01,4.371275903e+01,8.148888827e+01,3.789585581e+01,5.308383554e+01,7.056486389e+01,1.853070705e+01,2.922968042e+01,1.900713827e+01,9.962198892e+01,6.442482633e+01,8.361324053e+01,2.477443075e+00,8.290229314e+01,6.114580280e+01,2.740950573e+01,6.173545682e+01,8.141820402e+01,1.816087833e+01,7.528743340e+01,8.189270420e+01,7.998705544e+01,2.491444273e+00,6.852932551e+01,8.763742573e+00,7.643951279e+01,8.226620704e+01,1.093925645e-01,5.339932312e+01,6.947325293e+01,4.389390662e+01,9.581303553e+01,6.308657182e+01,4.714763052e+01,2.261399023e+01,1.699818981e+01,9.447901697e+01,6.395206211e+01,6.919123155e+01,8.043298490e+01,4.342015457e+01,2.050633026e+01,2.289014349e+01,8.793634873e+00,7.789447737e+01,2.554861292e+01,5.508690388e+01,1.901530776e+01,9.293290031e+00,2.078023445e+00,6.264292083e+01,9.738462811e+01,1.028987661e+01,5.951716625e+01,6.577252387e+01,2.897461496e+01,7.987889328e+01,2.936734845e+01,8.240127211e+01,7.830136850e+01,6.796648924e+01,2.983689743e+01,4.161664007e+01,2.803213949e+01,4.051046729e+01,4.207568679e+01
9.680185615e+01,6.264343712e+01,9.333601209e+01,6.877399199e+01,2.599308026e+01,2.895111299e+01,6.342941571e+01,5.610162714e+01,1.252289578e+01,2.328884124e+01,4.225610140e+01,1.485185964e+01,1.932382819e+01,9.272935968e+01,2.638743768e+01,3.227990741e+01,6.572822191e+01,9.696907236e+01,1.063765843e+01,1.575050341e+01,6.976197596e+01,6.935023142e+01,6.891115693e+01,4.378909485e+01,6.283584987e+01,1.739521687e+00,7.476526925e+01,1.283961056e+01,7.412649961e+01,2.831928945e+01,6.297244089e+01,7.754146580e+01,6.185115262e+01,9.327391298e+01,7.402748544e+01,6.669864661e+01,3.679288239e+00,7.349076383e+01,7.084688709e+01,8.840595962e+01,3.646477101e+01,9.370154377e+01,8.690366030e+01,7.697819769e+01,7.676952076e+01,2.846317711e+01,6.265072907e+01,3.138100425e+01,4.776319659e+00,7.116105726e+01,3.051339654e+01,5.086510529e+01,3.765438586e+01,5.641054245e+01,8.839264095e+00,4.652087968e+01,5.774166982e+01,2.112860548e+01,7.581415508e+01,2.068022569e+01,3.327045889e+01,7.388479167e+01,4.042018541e+01,2.520733168e+01,2.342474279e+01,7.956317699e+01,7.039717703e+01,2.138708760e+01,4.799944319e+01,2.524065481e+01,2.794898678e+00,2.816933678e+01,7.831515872e+01,9.121802155e+01,4.083626211e+01,2.651210212e+00,7.388669901e+00,3.474044034e+01,9.942691038e+01,2.918197571e+01
