v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45
1.681893179e+01,9.224851624e+01,5.057983550e+01,5.565170371e+01,9.649883046e+01,5.515539106e+01,6.381927787e+01,2.950434981e+01,3.266584342e+01,3.321010463e+01,9.121361517e+01,3.286564155e+01,2.925808268e+01,8.621893092e+01,7.247805363e+01,1.394739265e+01,8.571495496e+01,3.264364281e+01,1.762003772e+01,2.711513268e+00,7.767506326e+01,2.641414412e+01,3.290034817e+01,1.906402454e+01,6.247956347e+01,1.919179637e+01,9.035286063e-02,3.549245074e+01,5.285812080e+01,2.346243488e+01,7.550968667e+01,4.968466370e+01,2.794417681e+01,2.312212573e+01,7.796540003e+01,8.147689723e+01,9.911463266e+01,3.860380422e+01,4.820843466e+01,5.688418449e+01,1.361073426e+01,3.011368649e+01,1.164106136e+01,4.856660753e+00,9.649146912e+01
5.779182920e+01,1.529051797e+01,7.319503548e+01,3.003451751e+01,7.431813105e+01,5.653679637e+01,8.279781102e+01,8.288897282e+01,2.832280828e+01,7.397426604e+01,8.972839754e+01,5.872465644e+01,8.062065967e+01,6.119482140e+01,2.907685490e+01,3.917425532e+01,8.176406355e+00,7.611932351e+01,1.027374966e+01,2.600700116e+00,8.054964956e+01,9.542886825e+01,7.635542711e+01,9.476795855e+01,4.494241470e+01,3.312313341e+01,1.586038766e+01,7.118008051e+01,8.279580199e+01,7.450045752e+01,1.798378672e+01,1.787846859e+01,6.559691973e+01,1.437095511e+01,9.432989558e+01,1.328347504e+01,4.163000218e+00,6.007678101e+01,3.178297061e+01,6.235129726e+01,8.071391002e+01,7.171479969e+01,1.819144755e+01,5.371029209e+01,5.730944984e+01
2.954532912e+01,1.576038058e+01,7.682218443e+01,3.404529639e+01,2.477088636e+01,1.654408622e+01,7.200180325e+01,2.054224271e+01,7.950667475e+01,2.512104899e+00,9.741455238e+01,6.802836637e+00,1.282262596e+01,3.071583061e+01,8.599309566e+01,1.270587013e+01,6.929844549e+01,7.547385819e+01,8.822019772e+01,2.242567568e+01,5.555168730e+01,8.906342695e+01,7.995408246e+01,2.266780868e+01,3.296637160e+01,3.174300425e+01,9.440996444e+01,4.414319825e+01,6.337721595e+01,2.369908654e+01,1.764432378e+01,5.392827841e+01,7.945650724e+01,2.294329520e+00,1.340300140e+00,1.020867641e+01,9.302675826e+01,9.994148031e+01,5.151555829e+01,4.482549825e+00,8.722325785e+01,8.810645055e+01,6.880970683e+01,9.213084783e+01,9.416727124e+01
8.715906015e+01,2.649915579e+01,1.785382245e+01,7.909015505e+00,7.478198474e+01,9.413825871e+01,8.815174439e+01,4.860615069e+01,3.636632931e+01,6.068427051e+01,2.449272934e+01,1.479168200e+01,8.939421793e+01,9.236848635e+01,4.127834032e+01,1.122965469e-01,4.138350589e+01,1.517117125e+01,3.714600342e+01,7.065139317e+01,8.549928384e+01,9.790676255e+01,7.898598006e+01,9.006741085e+01,6.931267319e+01,4.469312555e+01,9.024889166e+01,5.174469243e+01,3.242515088e+01,9.772708833e+01,8.363278680e+01,3.948838022e+01,7.352766773e+01,1.338966947e+01,4.742854365e+01,8.829164105e+01,5.167790156e+00,7.745690733e+01,2.776762844e+00,1.132790356e+01,4.861127412e+01,2.403117204e+01,6.814240071e+01,3.622549149e+01,8.262796369e+01
5.994664858e+01,3.840307003e+01,7.073089996e+01,2.682299365e+01,4.229736990e+01,5.513060870e+00,2.267823200e+00,4.657642539e+01,7.369546434e+01,9.737132777e+01,5.085476954e+01,7.035089676e+01,2.006211260e+01,7.783974473e+01,2.318121608e+01,1.313971878e+01,3.549446185e+01,9.570881179e+01,5.437725300e+01,8.181820798e+01,7.595377995e+01,7.058851559e+00,1.704086575e+01,8.235312920e+00,8.270179807e+01,5.800852536e+01,9.474555931e+01,9.244337111e+01,1.430229073e+01,2.471727594e+01,4.293916449e+01,3.248681822e+01,3.947518467e+01,6.802093735e+01,9.851107366e+01,3.041389646e+01,3.363738130e+01,3.907379182e+01,1.086098790e+01,3.061206380e+01,2.682066519e+01,1.283621767e+01,1.743609493e-02,3.077549833e+01,1.540586917e+00
8.650389859e+01,4.765991006e+01,8.740903762e+01,7.653774500e+01,6.435022104e+01,5.782120430e+01,3.771303775e+01,7.648046772e+01,3.222537460e-04,2.465453093e+01,5.780177208e+01,5.816537976e+01,2.087264454e+01,1.780480215e+01,3.119140266e+00,6.173780110e+01,9.259635986e+00,3.301118114e+01,7.980094313e+01,6.497976647e+01,5.820031540e+01,6.868234992e+00,5.964245113e+01,6.211197900e+00,1.838291198e+01,9.670485021e+01,3.275668065e+01,4.018117130e+01,5.740525381e+01,3.337825198e+01,1.259914129e+00,7.992686602e+01,2.841570525e+01,8.252672873e+00,4.144651779e+01,2.430962291e+01,4.480742440e+01,1.944034590e+00,5.462584668e+01,5.250668852e+01,8.985514647e+01,4.221864949e+01,5.110329075e+01,6.025672564e+01,9.574562441e+01
2.825352446e+01,5.354199500e+01,4.363410759e+01,7.691591703e+01,6.210340713e+01,4.572849237e+01,5.801941059e+01,2.622489578e+01,1.768493044e+01,1.423469382e+01,7.366174553e+01,2.608824840e+01,3.682878628e+01,4.349067796e+01,8.771896606e-01,8.891473989e+01,7.650178634e+01,7.770867157e-01,2.582603436e+01,8.866799863e+00,4.654871547e+01,9.889302106e+01,5.460813384e+01,5.121412432e+01,5.120934037e+01,3.004060552e+01,8.952272187e+00,2.422068956e+01,4.443542496e+01,4.571501299e+01,6.178926899e+01,7.745086682e+01,2.191382273e+01,3.833978767e+01,3.800692136e+01,1.284054035e+01,8.235334948e+01,6.046704122e+00,2.536672807e+01,4.115931750e+01,1.004273876e+01,6.452579710e+01,3.320882884e+01,8.951973033e+01,8.854378721e+01
8.920756339e+01,1.846543397e+01,4.010669257e+01,8.128182343e+01,9.817332096e+01,9.242598899e+01,5.107930382e+01,3.495111107e+01,6.167551895e+01,5.477570043e+01,1.456925698e+00,8.836034145e+01,7.247935786e+01,5.845761113e+01,8.500903555e+01,9.660190430e+01,4.884206856e+01,9.447150788e+01,1.747031356e+01,2.477636128e+01,6.842489898e+01,1.797195370e+01,9.941656820e+01,6.156729911e+01,7.444860769e+01,5.137783701e+01,8.961165991e+01,3.694171343e+01,1.858254930e+01,9.649385075e-01,6.118833948e+01,1.535949461e+01,4.537257780e+00,2.762454128e+01,1.767697286e+01,4.324580446e+01,6.549151747e+01,8.669321382e+01,8.516007753e+00,1.824661083e+01,8.998488194e+01,4.275009123e+01,5.713565614e+01,7.999320417e+01,6.633179953e+01
6.233358588e+01,1.876532336e+01,7.521523869e+01,7.255506996e+01,5.580305849e+01,2.282318769e+01,1.087696395e+01,5.949824612e+01,9.012729353e+01,3.369003560e+01,5.444890550e+01,6.454564439e+00,4.524303464e+00,6.290243128e+01,7.497175244e+01,6.771624424e+01,9.441767949e+01,6.639324941e+01,4.659306081e+00,1.911626922e+01,4.039268209e+01,3.147778398e+01,8.045163259e+01,7.200040160e+01,7.449332969e+00,4.382424353e+01,4.257335412e+01,8.508841707e+01,2.008633561e+01,9.758529095e+01,1.466491579e+01,4.632334324e+01,5.857500930e+01,8.370312866e+00,5.380040206e+00,1.709894383e+01,3.350037475e+01,7.961028262e+01,8.798649262e+01,6.150051012e+01,6.839280496e+01,1.421243785e+01,6.819170084e+00,3.807111606e+01,4.009467344e+01
2.168301224e+01,3.513774375e+01,5.110202507e+01,1.328505728e+01,2.362054025e+01,2.708664440e+01,8.613073200e+01,2.937476748e+01,2.921228461e+00,1.606752089e+01,5.897268538e+01,2.584245591e+01,3.077377077e+01,9.610088431e+01,3.308398344e+01,9.658636325e+01,5.295837357e+01,2.514934049e+01,3.240468904e+01,6.705575505e+01,4.719379771e+01,3.130611819e+01,1.405432841e+01,5.513949271e+01,4.079121765e+01,9.461004999e+01,3.802965513e+01,5.127853601e+01,9.348395246e+01,1.917972557e+00,6.497329935e+01,1.593322075e+01,6.294512836e+01,8.664493625e+01,7.286318089e+01,2.737772952e+01,9.211300706e+00,6.554081433e+01,8.134777304e+01,1.938808869e+00,3.983021743e+01,4.589526568e+01,8.891143436e+01,5.934032233e+00,6.151932828e+01
6.457631702e+01,4.002790086e+01,3.926788616e+01,1.472881414e+01,6.305248557e+01,6.254594463e+01,4.633428810e+01,5.026550147e+01,7.500195638e+01,5.564303817e+01,6.437567695e+01,2.987925919e+01,2.552333613e+01,4.893408798e+01,6.628673012e+01,2.848903532e+01,2.855852055e+01,3.674941613e+01,2.407553741e+01,3.044424362e+01,8.390930693e+01,5.642945674e+01,4.215318460e+00,1.184595178e+01,9.801789124e+01,4.333551365e+01,2.642616098e+01,6.511951850e+01,2.583332923e+01,2.710271861e+01,1.112118539e+00,9.338313555e+01,7.702131226e+01,9.790671472e+01,7.780373741e+01,9.375333241e+01,2.584679559e+00,9.117885684e+01,3.745256293e+01,7.987178267e+01,7.554310162e+01,4.914546273e+01,1.930383303e+01,2.407333437e+01,9.198454615e+00
4.397795185e+01,9.969886928e+01,7.834033982e+01,1.218313617e+01,2.990142136e+00,2.809654752e+01,3.200093738e+01,3.110242216e+01,6.889986696e+01,3.044620149e+01,1.076437833e+01,7.436096989e+01,3.615832072e+01,2.812945922e+01,5.815129734e+01,2.238484596e+01,9.515570982e+01,3.414457834e+00,9.609201007e+01,1.795896732e+01,6.619811051e+01,2.799034411e+01,4.931101360e+01,7.316804789e+01,3.579498402e+01,9.455088839e+01,7.426348267e+00,6.858993215e+01,4.485784510e+01,2.269310571e+01,5.358406600e+01,8.184244329e+01,4.760599263e+01,2.785429751e+01,7.823115726e+01,8.002352058e+01,1.001525475e+01,2.982503727e+01,2.351453729e+01,4.411219427e+01,7.315145745e+01,4.735722047e+01,1.384372024e+01,9.749372620e+01,4.039544273e+01
9.343520243e+01,3.005412472e+01,2.431935573e+01,4.287111984e+01,3.972236400e+00,2.835603866e+01,8.484940417e+01,5.885857730e+01,3.976673878e+01,5.973921640e+01,7.728683172e+01,8.619807749e+01,1.079879749e+01,9.022427422e+01,9.599369675e+01,2.588253796e+01,2.187210936e+01,6.731614090e+01,1.599363579e+01,6.453898633e+00,4.551090464e+01,7.635085618e+01,2.292071448e+01,2.400908659e+00,1.274940924e+01,4.912947653e+01,8.443477508e+01,9.243589769e-01,6.759703144e+01,7.737241439e+01,3.484065537e+00,4.831093927e+01,4.127087604e+01,6.266908092e+01,1.575243576e+01,2.236046563e+01,5.523979429e+01,4.233159643e+01,1.294012414e+01,5.237892742e+01,5.015606668e+01,9.828521343e-01,3.452311339e+01,6.808067887e+01,4.795994758e-01
6.041213545e+00,2.619661341e+01,8.772201454e+01,1.486585419e+01,6.478157227e+01,3.648399857e+01,2.565347676e+01,8.560636375e+01,1.704806173e+01,8.277949084e+01,8.939889200e+01,7.273230579e+01,7.877891044e+01,2.699788069e+01,8.199326434e+01,9.990733560e+00,4.490212427e+01,1.025557091e+01,5.146819694e+01,8.724707209e+01,6.087901325e+01,5.416221257e+01,9.930601746e+00,3.689744094e+01,1.476241436e+01,3.381307317e+01,3.125853382e+01,5.251619331e+01,3.266936868e+01,1.208471548e+00,6.214708880e+01,7.934097819e+01,1.348435117e+01,8.010606694e+01,5.653327187e+01,4.793114696e+01,7.108321160e+01,8.764516251e+01,5.604909991e+01,5.632028990e+01,4.315008603e+01,1.469526869e+01,5.348515798e+01,7.612794098e+01,5.548370824e+01
7.094938256e+01,6.355347993e+00,3.745784188e+01,9.411820635e+00,9.184228831e+01,6.827163749e+01,5.158362268e+01,4.169910275e+01,2.262347296e-01,4.445969480e+01,1.552554014e+01,4.800309975e+01,2.577054549e+00,6.768824365e+01,3.307298356e+00,5.713060923e+01,6.270674195e+01,6.499745096e+01,4.682168940e+01,4.273492275e+01,3.620132377e+01,5.828341144e+01,1.172649939e+01,7.733489650e+01,8.539089426e+01,1.221125809e+01,4.944176910e+01,1.787772472e+01,9.892651195e+01,9.133055976e+01,4.876853265e+01,6.846624012e+01,9.623194651e+01,3.741157288e+01,8.322125174e+01,4.350577693e+01,3.086676486e+01,8.048956696e+01,1.592258724e+01,4.423729093e+01,4.608777326e+01,8.619690755e+01,1.767947949e+01,4.455170040e+01,2.027560170e+01
6.431882858e+00,7.782409892e+01,6.596824999e-01,3.750315358e+01,3.406289292e+01,5.413214587e+01,4.842051893e+01,4.125680843e+01,2.992539084e+01,2.883349300e+01,8.056882682e+01,7.384903671e+01,6.352478831e+01,7.441535961e+01,5.135543647e+00,7.772254754e+01,9.692085111e+01,7.841866025e+01,3.466331906e+01,8.018497257e+01,1.265253672e+01,1.831047804e+01,3.469975727e+01,9.985384547e+01,4.907161868e+01,3.512039925e+01,9.093883551e+01,7.460602036e+01,1.866313311e+01,1.293340185e+01,7.693318227e+01,3.201455241e+01,2.080930106e+01,1.555853201e+01,1.164508194e+01,1.807858787e+01,1.639590242e+01,4.423532865e+01,2.092778087e+01,5.819810756e+01,3.251262221e+00,8.336826484e+01,5.983710751e+01,4.676078764e+01,5.772521399e+00
3.329866400e+01,7.645891090e+01,1.046448999e+01,3.585385830e+01,7.262361949e+01,9.795001246e+01,6.748548349e+01,3.788216760e+01,4.760640109e+00,4.425530586e+01,5.098647714e+01,2.702139112e+01,9.488311538e+01,6.020790883e+01,9.173700638e+01,9.436875827e+01,2.781248008e+01,7.267254763e+01,7.249064850e+01,1.424455537e+01,7.975686617e+01,5.711896531e+01,1.595390084e+01,9.786551282e+00,3.986122527e+00,7.832591310e+00,2.160256073e+01,8.020193223e+01,7.670050671e+01,6.979625750e+01,7.949816612e+00,7.627807612e+01,7.931220711e+01,4.343213226e+01,9.179083044e+01,1.873848956e+01,3.918659447e+01,1.086324120e+01,1.258689226e+01,2.387463982e+01,9.000515995e+01,6.854133774e+00,4.961335335e+01,4.012063688e+01,1.285919640e+01
1.128358551e+01,5.617030202e+01,9.311807353e+01,6.913067859e+01,9.276226836e+01,2.604774247e+01,3.213887190e+01,3.742746425e+01,6.922864213e+00,9.091843778e+01,4.501463319e+01,3.245501700e+01,3.741955878e+01,1.636466395e+01,5.918340350e+01,8.944865898e+01,4.784914575e+01,6.466189766e+01,5.994758327e+01,2.459315278e+01,6.050503123e+01,3.168699328e+01,4.961275713e+01,4.814597102e+01,2.107708335e+01,4.483870762e+01,9.947268213e+01,2.750380561e+01,1.180482420e+01,2.959699146e+01,2.607784064e+01,5.898827768e+01,3.695599660e+01,9.852666816e+01,7.571651564e+01,4.747053367e+01,8.895424375e+01,7.600735998e+01,8.181720696e+01,9.848246512e+01,8.466720292e+01,4.116049702e+01,3.284466468e+01,8.146663572e+01,2.232579414e+00
9.830055357e+01,2.731208265e+01,8.107298222e+01,3.217622586e+01,7.375481872e+01,5.334128230e+01,7.500583180e+01,3.042734425e+01,8.387111256e+01,8.267674746e+01,1.919532503e+01,6.987566815e+01,6.360052789e+01,6.108925709e+01,5.851076091e+01,9.211562663e+01,4.902559222e+01,1.429035875e+01,9.101196230e+01,3.446312139e+01,9.142784315e+01,8.217975238e+01,4.374430890e+01,6.296598249e+01,6.752001635e+01,8.181033978e+01,7.733515752e+01,7.364463939e+00,7.825196449e+01,3.443821620e+01,9.199567712e+01,2.008869187e+01,4.181089054e+01,1.637772463e+01,9.257921483e+01,6.479169730e+01,1.925261710e+01,1.676590741e+01,8.267320793e+01,8.044309214e+01,2.886281134e+00,2.580556233e+01,4.813578570e+01,5.573140381e+00,3.702114254e+01
7.387972708e+01,5.274895403e+01,8.230608521e+00,5.348222470e+01,7.839088362e+01,1.225698902e+01,1.287796235e+01,7.929350931e+01,3.566709257e+01,3.640626765e+01,7.944816821e+01,8.132546530e+01,7.898348039e+01,9.827184766e+01,2.154876334e+01,2.826046577e+01,6.959553178e+01,7.761436830e+01,8.195596468e+01,3.880457827e+01,4.787318576e+00,2.168823012e+01,7.064526505e+01,2.523371273e+01,5.335607544e+00,6.563198646e+01,5.888381833e+01,4.719806033e+01,3.155790663e+01,7.447941261e+01,1.421521958e+01,2.361808997e+00,5.329791946e+01,8.916421501e+01,1.546581250e+01,4.474352953e+01,9.644192102e+01,9.857237910e+00,1.850924862e+01,1.318077148e+01,7.415024687e+01,9.948681962e+01,7.992159472e+01,4.374501792e+00,8.242137102e+01
7.588802428e+01,6.846027069e+01,1.689510612e+01,4.242667425e+01,5.505035243e+01,5.637124700e+01,9.204357935e+01,9.855850306e+01,2.483391965e+01,6.278205595e+01,5.120145363e+01,8.802369853e+01,4.471938298e+01,8.405007388e+01,2.579865196e+01,1.447878678e+01,7.293878931e+01,7.655651837e+01,3.510538144e+01,5.345358970e+01,1.711765649e+01,9.442621462e+01,5.363074690e+01,4.662541046e+00,1.294153732e+01,1.681198090e+01,2.515355242e+01,9.254189681e+01,8.013192104e+01,1.850211117e+01,5.079164560e+01,9.024889976e+01,1.524596221e+01,9.574262055e+01,8.675443678e+01,4.008190356e+01,4.432767412e+01,7.235726175e+01,3.479856082e+01,7.643305195e+01,6.885702485e+01,5.684519065e+01,1.410445765e+01,5.826541479e+00,9.554624503e+01
7.352768759e+01,2.817330759e+01,8.543287483e+00,5.718524013e+00,2.325592621e+01,9.972386037e+01,9.149435665e+01,8.622733234e+01,9.944926254e+01,6.166801472e+01,7.155498336e+01,8.328348583e+01,7.277022387e+01,1.963341334e+01,6.337553313e+01,7.758154361e+01,9.386704925e+01,6.153760576e+01,5.859248501e+01,1.646261229e+01,1.029259229e+01,1.524686867e+01,5.585531324e+01,4.837829164e+01,1.084862355e+01,7.667127231e+01,3.163119846e+01,5.370998589e+01,8.667263584e+01,5.646409343e+01,8.070422750e+01,9.760094367e+01,9.904765842e+01,1.301479551e+01,8.832890306e+01,8.540230184e+01,9.267894970e+01,1.573835222e+01,5.344032257e+01,9.709325614e+01,9.981046960e+01,8.037873572e+01,1.488377125e+01,6.653544975e+01,4.307838159e+01
4.621477430e+01,3.824493494e+01,9.929192768e+01,3.318511074e+01,3.274318727e+01,6.843406265e+01,5.139399663e+01,3.576387077e+01,8.898061998e+01,5.763090653e+01,9.278705217e+01,3.304411331e+00,5.548607313e+01,2.472401927e+01,7.814300226e+01,5.699065906e-01,4.416770142e+01,6.672328102e+01,6.662952692e+01,6.425681926e+01,5.138265546e+01,9.975151820e+00,5.188872997e+01,1.282739415e+01,4.603630635e+01,9.756684800e+01,4.020549565e+01,7.449188223e+01,4.491635101e+01,8.871746929e+01,4.884743465e+01,7.573930799e+01,6.283324680e+01,7.221697300e+01,8.709708296e+01,2.449537960e+01,8.702409386e+01,2.687315996e+01,3.863044313e+01,5.079317267e+01,6.932015137e+01,3.409573895e+01,2.197093422e+01,4.213969926e+01,1.601833729e+01
3.617977416e+01,6.556626730e+01,5.561341842e+01,5.138494672e+01,4.599253082e+01,6.705142192e+01,1.556020317e+01,9.082033404e+01,9.874671021e+01,1.112120568e+01,2.824668381e+01,8.342087231e+01,2.716088080e+01,1.156014155e+01,6.420120734e+01,8.432266547e+01,5.796817127e+01,8.361552598e+00,4.826691339e+01,8.169925674e+01,4.731329573e+01,4.891210344e+01,8.907666647e+01,9.375629727e+01,7.921119075e+01,1.267731007e+01,4.810857788e+01,7.209735747e+01,5.102066762e+01,3.642758991e+01,3.635851239e+01,6.829411099e+00,7.816005337e+01,7.443909522e+01,3.279081309e+01,1.996052629e+01,1.013908994e+01,8.514050836e+01,8.198033213e+01,2.937683990e+01,4.925192079e+01,3.037457944e+01,4.284827379e+01,7.663472001e+01,8.292680059e+01
6.593968756e+01,8.306628186e+01,1.667424440e+00,4.422970817e+01,3.347753779e+01,1.508060994e+01,4.961734190e+00,3.082511704e+00,6.458655752e+01,4.478380348e+01,7.948547028e+00,6.090952560e+01,2.988849764e+01,3.198982993e+01,5.600181083e+01,4.134457139e+00,8.943033145e+01,3.948361153e+01,5.355181214e+01,8.070104421e+01,7.310739137e+01,2.480459232e+01,1.812098120e+01,7.095586464e+01,6.943779606e+01,1.183009658e+01,7.156172346e+01,3.244799986e+01,9.697243163e+01,4.347561392e+01,7.466715176e+01,6.810440929e+01,5.949619621e+01,4.416293395e+01,5.699962419e+01,7.517365545e+01,6.360310601e+00,9.137409495e+01,8.219865444e+01,8.052763361e+01,8.957695361e+01,2.203233291e+01,1.190643745e+01,2.661264612e+00,7.623265287e+01
4.331644903e+01,5.641962586e+01,4.658385402e+01,9.930927071e+00,5.379311575e+01,5.926569046e+01,1.674632535e+01,3.316728378e+01,8.231323158e+00,2.967541523e+01,6.236067217e+01,3.811090608e+01,8.963195997e+01,7.912097785e+01,9.002095472e+01,6.449493204e+01,5.005925776e+01,3.663725547e+01,1.568749728e+01,8.138764654e+01,5.881988745e+01,4.933624505e+01,6.103359173e+01,8.436901611e+01,6.613859339e+01,7.516739349e+01,1.069109149e+01,4.601967551e+01,6.090581487e+01,6.703281774e+00,2.417002337e+01,3.760330046e+01,3.436199907e+00,7.983468338e+01,4.509658221e+01,2.303552713e+01,1.517234411e+01,1.072426356e+00,2.022593861e+01,9.215470110e+01,4.582817556e+01,6.490885683e+01,6.184999741e+00,8.544949599e+01,3.914720019e+01
6.586982641e+01,9.111380707e+01,5.612657938e+01,4.383758650e+01,5.947995860e+00,5.853805077e+01,2.116049827e+01,9.800319415e+01,4.592052659e+01,3.556679183e+01,5.297378256e+01,6.129367098e+01,4.659452836e+01,7.247928914e+01,3.543768925e+01,4.965634276e+01,3.347839862e+01,7.959804511e+01,2.439908902e+01,6.134980352e+01,9.852806341e+01,1.585960491e+01,6.965034488e+01,7.586588343e+01,7.647218409e+00,9.796170460e+01,8.850391014e+01,3.996561975e+01,4.705536863e+00,1.771458675e+01,1.595981465e+01,7.296679683e+01,9.270930671e+01,1.380111117e+01,5.229465384e+01,2.959648274e+01,4.472149470e+01,7.796390006e+01,6.954847108e+00,7.847654421e+01,8.828541276e+01,6.001523868e+01,9.651644957e+01,1.536827175e+01,3.740972739e+00
6.686005147e+01,6.577856558e+01,5.539293412e+01,7.040136351e+01,7.771431344e+01,3.695295033e+01,1.729270289e+00,7.310497579e+01,5.632827311e+01,8.777151622e+01,6.561295802e+01,1.166753647e+01,4.724658666e+01,1.229951885e+01,1.601070901e+00,5.424694216e+00,9.535731353e+01,4.318072057e+01,7.100258907e+01,1.770949194e+01,8.862213811e+00,3.342129095e+01,1.093829746e+01,6.777753529e+00,1.528179423e+01,1.434796008e+01,1.518675915e+01,9.570530008e+01,4.063612356e+01,1.848820949e+01,8.442982673e+01,3.518341710e+01,1.459465333e+01,2.362152258e+00,5.557622015e+01,7.541353303e+01,1.083977346e+00,8.301895197e+01,1.553779454e+00,5.342745058e+01,3.599721238e+01,5.471602625e+01,1.131388668e+01,7.004877183e+01,5.621526312e+01
8.780808660e+01,5.902964326e-01,7.100072554e+01,5.816057345e+01,2.017099121e+01,8.629632777e+01,2.236397177e+01,3.554320552e+01,1.804666562e+01,5.605804190e+01,6.389429241e+01,2.412325862e+01,2.667772099e+01,5.878391999e+01,5.758781606e+01,5.647739527e+01,3.868738625e+01,4.177126164e+00,5.809421758e+01,1.382126562e+01,5.935721670e+01,4.222565951e+01,9.755353574e+01,7.673995157e+01,1.637423447e+01,6.012838539e+01,8.004129073e+01,9.954388899e+01,9.517497884e+00,5.102104361e+01,5.328776949e+01,4.123511503e+01,9.120541285e+01,3.961608017e+01,8.401069573e+00,8.722782612e+01,1.773390703e+01,6.058823803e+01,2.591815650e+01,2.964257971e+00,1.293283852e+01,8.469167908e+01,8.487030633e+01,3.810251473e+01,5.253834442e+01
2.109006940e+01,4.475606518e+01,6.668709808e+01,7.515329465e+01,1.469415127e+01,7.410162475e+00,3.597508352e+01,4.660894194e+01,5.731824526e+01,3.859228624e+01,3.506048759e+01,6.930684381e+01,2.749499953e+01,9.514586984e+01,8.912053365e+01,8.920286824e+01,2.454698479e+01,7.379299410e+01,3.342723401e+01,1.808108571e+00,8.065597843e+00,2.093144852e+01,7.003568669e+00,5.057732661e+01,2.417025378e+01,7.851571652e+01,5.687211884e+01,5.107533168e+01,2.728244737e+01,8.560580245e+01,7.863037293e+01,9.007017437e+01,8.358863818e+01,1.685865896e+01,7.706476514e+01,4.968205544e+01,7.764195663e+01,3.814775186e+01,9.429791636e+01,6.253094324e+01,1.209523773e+01,8.853759922e+01,5.327763199e+01,8.739863578e+01,6.016735333e+01
