v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100
4.128987279e+01,9.450010600e+01,8.787933108e+01,3.412408302e+01,9.566993809e+01,4.865616683e+01,2.736670161e+01,3.677807390e+01,1.874234641e+01,4.792164893e+01,7.906420699e+01,6.084559332e+01,7.389125572e+01,5.630948418e+01,4.941668695e+01,5.489821213e+01,2.117190898e-01,4.596232327e+01,8.811592094e+01,8.523122437e+01,7.624954789e+01,8.715198092e+01,5.724723861e+01,4.233199724e+00,9.770839618e+01,9.593353638e+01,1.919743510e+01,7.852670170e+01,7.323535981e+00,4.124147190e+01,6.482118043e+01,7.323927567e+00,5.987555501e+01,5.119549065e+01,2.171976932e+01,9.711864545e+00,3.528868850e+01,5.117967051e+01,1.247740565e+01,1.801251492e+01,8.181830786e+01,3.219472484e+00,2.756145217e+01,7.666287107e+01,5.829819758e+01,1.936476678e+01,9.567842875e+01,5.772245639e+01,1.259778727e+01,3.963569427e+00,9.841650751e+00,4.691627523e+01,5.940356613e+01,6.224685817e+01,9.803181569e+01,4.394027860e+01,9.624421634e+01,1.915898301e+01,1.059280581e+01,5.669050957e+01,4.239875881e+01,1.957490776e+01,6.851332262e+01,4.756531610e+00,7.921818993e+01,5.603367048e+01,6.588348071e+01,6.220068294e+00,1.214457859e+01,5.732775840e+01,6.933124481e+01,7.105912684e+01,2.960683408e+01,5.226240502e+01,6.509988402e+01,2.710440681e+01,4.828623766e+01,3.023662647e+01,4.745115894e+01,1.241110751e+01,9.911112831e+01,3.246640970e+01,7.409151491e+01,4.246928529e-02,4.534880891e+01,6.744463047e+01,6.310333777e+01,6.121775217e+01,3.735843200e+01,1.886654380e+01,7.022982943e+01,9.583250195e+01,6.750279235e+01,5.791160281e+01,9.707140272e+01,7.037346145e+01,2.831568704e+01,3.446630318e+01,1.529617411e+01,8.281196152e+01
5.746234599e+01,1.893149753e+01,6.224502740e+01,9.449229457e+01,1.524213026e+01,8.527014027e+01,8.791031655e+01,6.188902030e+01,3.571223806e+01,5.201679161e+01,9.502562524e+01,6.512332723e+01,3.924644761e+01,5.739252141e+01,7.423089464e+01,9.411583130e+01,5.534204754e+01,4.632083076e+01,3.374962442e+01,3.099483312e+01,3.507245256e+01,4.462600944e+00,5.232884541e+01,7.475463048e+01,8.411103996e+01,2.235022917e+01,1.943974039e+01,6.981775172e+01,6.336406699e+01,7.566942406e+01,1.686931517e+01,6.266313830e+01,4.958206292e+01,6.328180113e+01,1.587585840e+01,9.699216959e+01,5.311459641e+01,9.017042952e+01,4.199787635e+01,5.787625191e+01,4.967057004e+01,7.154971238e+00,8.176684611e+01,8.125416132e+01,6.714363959e+01,9.250116435e+01,9.006290294e+01,9.454062076e+01,9.716967890e+01,9.683313690e+01,1.166903688e+01,2.255263624e+01,4.000827905e-01,9.252333714e+01,2.654337500e+01,8.436730705e+01,6.964143232e+01,6.640873969e+01,5.849752963e+01,3.169051069e+01,7.332554781e+01,6.137345535e+01,6.589354132e+01,5.612152576e+01,2.997334640e+01,3.412606422e+01,6.878038196e+01,2.359103937e+01,3.901735954e+01,2.676919593e+01,8.208348482e+01,7.941930569e+01,7.956996202e+01,2.644295840e+00,2.225930908e+01,8.027184284e+01,8.042392637e+00,7.027282063e+01,1.057283112e+01,5.789679690e+00,7.117467701e+01,5.565364476e+01,3.118762445e+01,7.601041336e+00,5.501973176e+00,2.563848898e+01,6.168331218e+01,3.113299800e+01,7.509868821e+01,2.240824324e+01,2.731744693e+01,1.817311645e+01,3.948955223e+01,9.210941585e+01,2.121779420e+01,8.537928595e+01,7.665785239e+01,5.065457389e+01,6.749533814e+00,8.662195905e+01
4.342579601e+01,6.170598260e+01,6.430569377e+01,4.181914054e+01,9.225203406e+01,5.115463747e+01,8.510727249e+00,2.956801357e+01,8.195663437e+01,7.984967746e-01,1.839909054e+01,4.926722761e+01,7.028997790e+01,1.001421789e+00,1.090981802e+01,2.713757151e+00,5.342014835e+01,9.468634715e+01,6.558991788e+01,5.992056801e-01,3.480889855e+01,2.943221377e+01,6.247133039e+01,9.350880762e+01,3.100752452e+01,8.170026201e+01,8.168632667e+01,1.772221835e+01,8.985668126e+01,9.711166956e+01,3.670055652e+01,6.021317508e+01,2.092830702e+01,7.842709591e+01,7.783485849e+01,8.801600595e+01,4.186822086e+01,1.101201302e+01,4.563594503e+01,4.893532110e+01,9.495654170e+01,6.926303601e+00,2.269938614e+01,3.823754933e+01,7.050177879e+01,7.771347286e+01,8.617415214e+01,8.796276344e+01,9.433784989e+01,9.206904689e+01,1.898834110e+01,7.772794441e+01,4.194329117e+01,4.374302639e+01,3.715196068e+01,9.272253517e+01,5.052584153e+01,1.058274218e+01,5.742140039e+01,7.490791429e+01,3.035334574e+01,5.949320702e+01,1.855560168e+01,3.807233417e+00,7.511542078e+01,6.025409692e+01,7.642089550e+01,3.334400158e+01,9.229188506e+01,7.909090313e+01,4.693262568e+01,9.994212136e+01,2.145594562e+01,4.078018768e+01,5.185439898e+01,5.220397759e+01,9.712537306e+01,4.036411249e+00,6.489949235e+01,2.247954720e+01,9.006367621e+01,5.020739766e+00,2.104776882e+01,1.520455681e+01,7.555026209e+01,1.878763415e+01,6.291081660e+01,4.693500934e+01,3.207360038e+01,3.088287295e+01,7.012772441e+01,1.847266859e+01,2.648526369e+01,5.320258466e+01,2.218667847e+01,2.176298764e+01,4.901654362e+01,9.666288888e+01,8.641850737e+01,7.546491637e+01
9.186518773e+01,2.695028131e+01,5.457181949e+01,4.596528117e+01,6.602642678e+01,4.480162737e+00,8.603189074e+01,9.672014267e+01,7.693282604e+01,3.459779809e+01,4.353310833e+01,7.362627704e+01,8.492028823e+01,6.525035733e+01,9.339243134e+01,8.528841319e+01,7.160017797e+01,4.991972400e+01,9.829227770e+01,5.417218956e+01,3.940305229e+00,4.886586106e+01,8.500096656e-01,3.166378169e-01,2.050867343e+01,1.901004308e+01,8.389887931e+01,9.793429610e+00,7.843726116e+01,1.975543568e+01,2.447980655e+01,2.423101904e+01,4.015579356e+01,7.537627953e+01,7.234997977e+01,7.769059407e+01,3.812443045e+00,9.507697784e+01,3.015362708e+01,2.251649673e+01,1.802629024e+01,2.243968307e+00,9.436056543e+01,1.650940410e+01,5.390857001e+01,1.799790132e+01,1.102258159e+01,5.209121935e+01,3.793662636e+01,1.424314148e+01,3.336974211e+01,8.392550508e+01,4.478492871e+01,9.443672551e+01,7.425379123e+01,6.697405030e+01,9.287866310e+01,8.691999597e+01,7.233048746e+00,5.325517042e+01,4.612029961e+01,6.018983134e+01,4.179253213e+01,9.693487110e+01,6.441983255e+01,9.823635084e+01,4.113836053e+01,4.078357090e+01,6.423095539e+00,1.761052018e+01,2.217421780e+01,8.378586300e+01,3.025616089e+01,4.850963307e+01,5.652667785e+01,7.473869167e+00,1.313852129e+01,6.955046540e+01,3.754661447e+01,8.577027157e+01,9.897167514e+01,6.114240125e+01,6.936567850e+01,7.205525580e+00,2.462824200e+01,4.146815060e+01,6.554292763e+01,6.051905234e+01,5.772830625e+01,7.974920611e+01,3.400692873e+01,8.796057320e+01,5.841925657e+01,3.870026297e+01,2.287784523e+01,3.162757236e+01,9.665213471e+01,8.713318268e+01,5.739401963e+01,2.345975457e+01
1.974095424e+01,1.338591976e+01,3.705865879e+01,6.021829075e+01,4.905985417e+01,9.936531357e+01,7.099388028e+01,9.702271295e+01,2.297877085e+01,4.338711230e+01,2.037375794e+01,5.705256280e+01,2.734758084e+01,5.295761413e+01,8.185418263e+01,4.623470734e+00,5.213311076e+01,8.724446074e+01,8.577511736e+01,5.517824466e+01,9.796512940e+01,4.179981221e+01,3.379197204e+00,9.488064745e+01,1.384539364e+01,4.188645411e+01,8.718335040e+00,9.656234852e+00,8.910372785e+00,2.396211418e+01,5.368566203e+00,7.643403604e+01,8.995467955e+00,8.845130867e+00,3.196688080e+01,8.290136359e+01,2.950037270e+01,1.358454069e+01,4.591523974e+01,7.302253151e+01,9.990101580e+01,3.866140386e+01,4.325227031e+01,1.365742618e+01,3.645411116e+01,2.580452379e+01,7.479388599e+01,3.152103639e+01,2.288625664e+01,5.581421588e+01,1.063693120e+01,3.326352600e+01,1.524396570e+01,3.787840644e+01,6.730477712e+01,1.817588302e+01,9.929843447e+01,5.042446633e+01,5.494054269e+01,5.985084958e+00,3.499345076e-01,9.033767846e+01,3.086414302e+01,2.950269257e+01,6.309458257e-01,3.442985118e+01,3.459992003e+00,3.683458119e+01,5.381742684e+00,5.807592708e+01,5.256796488e+01,9.729107279e+01,7.947647060e+01,7.759143391e+01,4.778344569e+01,5.127302096e+01,6.019581406e+01,5.947499805e+01,8.152822293e+01,8.028421320e+01,8.946875917e+01,8.535393950e+01,9.890458252e+01,5.241035026e+01,1.425834252e+01,7.938079481e+01,6.971624514e+01,3.810511738e+01,7.274958470e+01,3.235598863e+01,3.331030040e+01,1.066818912e+01,2.310584590e+01,2.605287710e+01,4.376930811e+01,8.503869309e+01,9.828782648e+01,1.691299122e+01,8.389368627e+00,9.019605371e+01
7.372476773e+01,8.149091077e+01,2.411207947e+01,6.612021711e+01,1.316023839e+01,5.276052104e+00,5.734567712e+01,6.119000438e+01,1.962177287e+01,1.767181382e+01,3.612815485e+00,1.135089146e+01,6.285809772e+01,9.081855242e+01,9.384707051e+01,2.876594212e+01,8.410165001e+01,6.499011754e+00,1.125380719e+01,3.275365302e+01,6.148159877e+01,9.764640733e+01,8.187065537e+01,5.706530554e+01,9.627306282e+01,7.197575094e+00,8.471022078e+01,2.280113573e+01,4.173928969e+01,9.342438612e+01,4.622504071e+01,3.120228340e+01,9.915363266e+01,1.599153030e+01,5.213843325e+01,9.675959547e+01,2.217241859e+01,4.703976041e+01,4.529592420e+01,9.352575982e+01,1.455029513e+01,7.781114087e+01,9.795992867e+00,5.343054504e+01,7.853804873e+01,8.567285379e-02,8.853924551e+01,2.796342999e+00,6.079912805e+01,9.944047444e+01,5.811170457e+01,5.176300485e+01,4.750717351e+01,5.825607957e+01,9.717238736e+01,3.886136680e+01,5.387304829e+01,7.921423032e+01,2.501164883e+00,6.191143226e+00,6.200350367e+01,1.378454510e+01,9.097213412e+01,7.054914863e+01,9.877915786e+01,1.809974610e+01,2.050726970e+01,6.073518200e+01,7.588128275e+01,1.047832269e+01,2.667872266e+00,3.201457896e+01,3.258608704e+01,7.278094498e+01,6.965258630e+01,5.154140297e+01,6.472026822e+00,9.738941345e+00,3.763865545e+01,8.626924941e+01,7.801537435e+01,2.033061228e+01,5.073988794e+01,3.478810690e+01,3.831403469e+01,2.309075948e+01,1.945001367e+01,9.195745895e+01,3.902640728e+01,5.112942307e+00,5.148847605e+01,9.531939047e+01,1.501499896e+01,9.611257918e+01,8.860934423e+01,6.908465484e+01,9.713515290e+01,9.779822177e+01,4.367124181e+01,5.312503756e+01
6.702800239e+01,9.006850564e+01,1.479054385e+01,3.648981230e+01,6.975920077e+01,4.762717429e+01,4.637380520e+01,4.306857940e+01,7.464787285e+01,6.241793654e+01,6.167988098e+01,3.711273213e+01,3.136627828e+01,1.224488813e+00,1.256229998e+01,1.617442102e+01,3.076233256e+01,4.459113086e+01,9.081853460e+00,8.619463335e+01,1.823229227e+01,1.101754753e+01,5.730189510e+01,1.473247688e+01,7.129111010e+01,1.470709340e+01,2.345182650e+01,5.705548201e+01,8.437855132e+01,5.197336639e+01,3.476702837e+01,1.414783444e+00,2.137320606e+01,8.545559454e+01,4.272164263e+01,5.124010868e+01,8.539300621e+01,7.579218008e+01,9.996290684e+01,7.254825068e+01,9.761060304e+01,2.632828143e+01,9.293108344e+01,6.262916533e+01,4.677866947e+01,7.714673652e+01,7.405054025e+01,9.669666204e+00,8.468067371e+01,3.441928150e+01,3.457517479e+01,8.183024596e+01,7.946095982e+01,3.888616136e+00,1.606014821e+01,1.824410455e+01,1.351164215e+01,1.229584533e+01,3.060044116e+01,1.022943724e+00,1.334659074e+01,7.167383136e+01,4.997315808e+01,3.893264383e+01,1.837194517e+00,9.626187713e+01,7.758500121e+01,1.135960652e+01,2.271819844e+01,6.424976600e+01,9.075337139e+01,5.130935377e+01,8.421724157e+01,8.856850377e+01,6.425297817e+01,8.406107018e+01,8.730717014e+01,2.314552521e+01,5.315099516e+01,7.013114210e+00,6.797606107e+01,8.866216288e+01,6.093434345e+01,1.512080382e+01,3.187968424e+01,9.394475453e+01,9.252533399e+01,5.164212325e+01,6.173022696e+01,3.771833464e+01,8.659841171e+01,1.563610455e+01,6.919078145e+01,3.472473415e+01,7.367690636e+01,9.865441478e+00,2.171172918e+01,6.647228120e+01,4.731269115e+01,9.875793544e+01
7.584585657e+01,8.690212158e+01,9.990171588e+01,2.866681156e+01,2.843958516e-01,7.428141835e+01,4.243248399e+01,7.331944968e+01,1.524225931e+01,5.134417813e+01,5.622708945e+01,6.015477589e+00,7.220161129e+00,3.186785645e+01,1.930558019e+01,2.865103235e+01,1.433545878e+01,7.081483836e+01,4.391330001e+01,4.390203880e+01,9.973538848e+01,8.351243910e+01,3.785890914e+01,1.570331620e+01,8.505907405e+01,1.755789143e+01,1.752957852e+00,6.724378360e+00,6.004103456e+01,4.676729233e+00,3.453420139e+01,2.255525869e+01,9.006635918e+00,2.836899218e+01,6.212624121e+01,9.293891758e+01,4.465176268e+00,5.817794051e+01,4.728010582e+01,2.596140922e+01,3.840417096e+01,4.532740684e+01,3.223202327e+01,3.597962948e+01,3.377058436e+01,7.737504436e+01,2.184461135e+01,8.991654814e+01,5.031177572e+01,9.175620151e+01,5.696942475e+01,4.269366822e+01,7.262518772e+00,8.252341005e+01,8.433502691e+01,9.363854019e+01,7.245964413e+01,7.809150529e+01,6.555707055e+00,6.920630776e+01,1.841117119e+01,7.100113945e+01,2.642476724e+01,3.937864881e+01,1.240938149e+01,9.847486338e+01,4.651263122e+01,5.787434188e+01,8.984229514e+01,8.338160233e+01,4.178381503e+01,1.280940747e+01,3.455768871e+01,3.212973771e+01,6.461526638e+01,6.787760505e+01,2.200263328e+01,8.503088504e+01,4.204510431e+01,8.257162752e+01,1.970200088e+01,8.764494718e+01,1.755793616e+00,3.994789096e+01,9.035216573e+01,1.200063423e+01,8.428505307e+01,3.920114426e+01,2.453361113e+01,8.635621665e+01,3.661527135e+01,3.497835364e+01,7.987828712e+01,3.606569623e+01,9.910015088e+01,6.893069392e+01,6.697277401e+01,4.727771875e+01,1.258937691e+01,3.714527144e+01
9.703652685e+01,1.097253034e+01,1.507089982e+01,4.583342886e+01,6.728290315e+01,7.634078488e+01,9.275676506e+01,5.535483011e+01,9.799090872e+01,9.737997254e+00,8.644678365e+00,5.269062121e+01,7.062639862e+01,6.152593847e+01,9.498322799e+01,9.020365261e+01,1.457587063e+01,9.177261143e+01,5.357339169e+01,9.577469937e+01,7.862513893e+01,2.112841887e+01,2.127560194e+01,2.047547928e+01,1.768318824e+01,8.995771710e+01,9.757589025e+01,5.675813091e+01,2.624020556e+01,3.034352380e+01,6.761691003e+00,8.215981108e+01,4.855120664e+01,6.693316740e+01,8.267687194e+01,9.024302323e+01,3.636521721e+00,7.171771293e+01,7.222297705e+01,6.928060864e+01,8.634889812e+01,3.179138726e+01,2.683304724e+01,3.930899681e+01,6.259065783e+01,8.565659460e+01,2.206758330e+01,9.096841475e+01,4.847394263e+01,1.433979557e+01,1.445160011e+01,4.942021397e+01,9.812590394e+01,3.567549583e+01,7.053996553e+01,2.726133096e+01,6.446876415e+01,6.062058919e+01,9.791888618e+00,9.961537283e+01,2.054032479e+01,3.836560344e+01,8.317530328e+01,6.718648709e+01,8.045014045e+01,2.182410393e+01,5.237180351e+01,5.757614260e+01,3.555440507e+01,2.474291836e+01,9.169808235e+01,8.172020715e+01,3.902443199e+01,4.089202650e+01,6.198598957e+01,9.539655385e+01,8.708323693e+01,3.264593864e+01,9.024250090e+01,3.967629260e+01,2.017892846e+01,2.206286197e+01,8.150597350e+01,3.160282480e+00,8.555721185e+01,3.506421999e+00,3.212578623e+01,7.654099417e+01,9.483707129e+01,6.494430700e+01,6.563365486e+01,2.731886143e+01,8.819875679e+01,1.696994292e+01,5.680467786e+01,3.775902482e+01,2.645342251e+01,3.789935512e+01,1.568863976e+01,3.487797528e+00
8.806529536e+01,1.930003606e+01,4.167085948e+01,9.866132212e+01,8.639018018e+01,7.214293239e+01,5.429358844e+00,3.669436388e+01,5.358565362e+01,4.383803525e+01,6.261203154e+01,4.979456778e+01,6.776470628e+01,1.928374305e+01,8.096027941e+01,6.371792527e+01,1.035438022e+01,8.638854231e+01,4.218387440e+01,2.534889336e+01,6.279311180e+01,5.120603144e+01,8.842446089e+01,9.323387787e+01,5.789483840e+01,5.283398956e+01,4.315971518e+01,3.565081995e+01,6.618743022e+01,5.094336720e+01,8.794520201e+01,9.029589443e+01,5.771303264e+01,9.401550411e+01,5.986197470e+01,7.696345174e+01,4.590325124e+01,6.794527317e+01,5.655268706e+01,5.365198554e+01,3.951338309e+01,3.563781940e+01,1.088885494e+01,4.599859156e+00,7.836897636e+01,6.009151891e+00,3.953134768e+01,8.952765134e+01,3.546564286e+00,9.950515972e+01,6.584959646e+01,8.895396263e+01,5.493139062e+01,7.391074789e+01,8.148327711e+01,8.175287596e+01,7.611889452e+01,6.252750441e+01,3.530454429e+01,4.520410177e+00,5.678508035e+01,6.782044962e+01,7.119414004e+01,5.499968983e+01,3.163692553e+01,5.241365101e+00,9.570491365e+01,6.936552657e+01,4.055342940e+01,3.529064507e+01,6.879376294e+01,6.291474716e+01,6.931853368e+01,3.963796598e+01,3.320842765e+01,5.201143060e+01,5.037048758e+01,1.176230422e+01,2.124989620e+01,5.436817065e+01,7.387306938e+01,6.889297397e+01,1.250407612e+01,4.522027787e+01,7.527925930e+01,1.569032729e+01,2.528991329e+01,5.890112686e-01,8.636409400e+01,8.891096525e+01,1.524557728e-01,7.519941843e+01,9.245522856e+01,4.666513930e+01,2.822076761e+01,6.084797931e+01,6.545394081e+01,3.935656564e+01,7.762131252e+01,8.778823950e+00
8.079476133e+01,1.739746184e+01,6.580745328e+01,6.882411185e+01,7.849818840e+01,3.906642027e+01,5.969690181e+01,1.171788043e+01,5.872756168e+01,7.254849853e+01,4.259905290e+00,6.310676841e+01,2.181727478e+01,7.056596635e+01,6.273809166e+01,7.329957904e+01,3.575416744e+01,7.852381282e+01,1.050634846e+01,2.249451877e+01,4.659698386e+01,6.800748880e+01,7.665076012e+01,3.033115994e+01,6.098248924e+01,2.635557158e+01,6.030900544e+01,4.987748922e+00,3.231995005e+00,3.188399957e+01,1.476772045e+01,3.860269139e+01,8.806161561e+01,7.213513403e+01,3.339889508e+01,6.179782078e+01,7.592241322e+01,1.860295213e+01,7.901796300e+01,5.681441229e+01,7.320984311e+01,5.338176522e+01,2.773951345e+00,2.738999060e+01,7.337970513e+01,8.264367167e+01,7.282830676e+01,9.750318541e+01,9.676041145e+01,1.183456801e+01,1.494485635e+01,2.984336495e+01,9.597811475e-01,1.517936062e+01,6.450748480e+01,6.719517773e+01,3.421267575e+01,7.500344073e+00,3.725890209e+01,5.096563571e+01,8.633580162e+01,1.560266195e+01,3.974006372e+01,9.688471909e+01,3.795678351e+01,7.311456281e+01,1.460309264e+01,9.318254046e+01,4.461845338e+00,2.964134728e+01,2.944271582e+00,4.542401267e+01,6.193787973e+01,1.825523917e+01,3.675855706e+01,1.914604661e+01,6.835794275e+00,3.282826233e+01,2.900152992e+01,8.212370129e+01,7.365184071e+01,9.268819803e+01,3.670829711e+01,7.279177004e+01,1.898244091e+01,8.850796097e+01,1.198551792e+01,1.502605794e+01,2.376046144e+01,2.884567168e+01,4.658630177e+00,1.600113136e+00,8.719400124e+01,3.365410896e+00,1.233697119e+01,6.927911633e+01,1.198898337e+01,8.229002857e+01,3.123722037e+01,8.555897519e+01
6.125100743e+01,8.413608950e+01,1.468456564e+01,9.970496149e+01,6.150186561e+01,7.574413215e+01,1.314451563e+01,6.117420285e-01,6.375023027e+01,3.467150205e+01,5.499544907e+01,1.261745494e+01,8.119013399e+01,2.965650241e+01,9.149308142e+01,8.508527086e+01,5.791003623e+01,8.653465418e+01,6.505403891e-01,9.598435973e+00,3.263750496e+01,8.537624158e+01,3.917042388e+01,1.388583825e+01,1.641100865e+01,9.853025616e+00,5.997920306e-01,3.527207595e+01,5.049143750e+01,2.010494760e+01,8.662729341e+01,9.067690877e+01,1.344064216e+01,7.054260552e+01,3.013458923e+01,5.528760985e+01,5.098236515e+00,7.034475455e+01,3.422159978e+01,3.031041660e+01,2.822864279e+01,5.299636046e+01,7.534954960e+01,6.791361356e+01,3.477474353e+01,1.895960396e+01,6.534604697e+01,1.677969090e+01,5.232922337e+01,3.970085375e+01,5.850859180e+00,8.302429237e+01,6.039063672e+01,9.888921471e+01,5.805817513e+00,7.012278688e+01,6.936158074e+01,6.837072845e+01,6.791380188e+01,2.359510981e+01,9.567357020e+01,5.019835707e-01,3.902285383e+01,2.330404110e+01,6.578881182e+01,9.159177270e+01,1.758380335e+01,1.926954453e+01,8.523956089e+01,9.817757776e+01,4.588788593e+01,3.869684180e+01,7.934962769e+01,1.914242149e+01,3.489209795e+01,6.020347542e+01,9.731752780e+01,2.120017165e+01,8.409227020e+01,2.105802447e+01,1.367813746e+01,4.897726774e+01,2.391722453e+01,2.690047841e+01,9.807798932e+01,1.693667430e+01,2.081179820e+01,3.865609442e+01,9.427124471e+01,4.269959952e+01,1.502277214e+01,8.043828596e+01,1.008267720e+01,4.595902516e+00,3.980172871e+01,9.515786412e+01,7.774514100e+01,4.006606483e+01,9.134128228e+01,4.883088968e+01
8.538716310e+01,2.509862827e+01,9.719969235e+01,7.680311602e+01,9.432447920e+01,4.179544025e+01,5.261619888e+01,1.347041182e+01,9.122864332e+01,9.662447510e+01,2.575110407e+01,1.173779974e+01,9.034874220e+01,6.079495935e+01,6.154671320e+00,9.562665872e+01,2.103732038e+01,9.306990258e+01,2.241240702e+01,9.003930435e+01,3.088352769e+00,5.669482925e+01,7.866918966e+01,8.878597785e+01,7.465084674e+01,1.055530169e-01,6.021183674e+01,6.206755315e+01,2.580148795e+01,1.148170751e+01,1.217941277e+01,5.199719146e+01,5.224154353e+01,4.960275637e+01,5.117282478e+01,5.731774238e+00,8.418184261e+01,7.333506691e+01,7.996047909e+01,7.422846782e+01,1.074509053e+01,1.293377040e+01,4.714003121e+01,9.910683445e+01,9.943054898e+01,3.705563147e+00,4.445605029e+00,8.530882804e+01,8.236481103e+01,6.045998429e+01,5.791473084e+01,3.863823221e+01,3.780078827e+01,2.970990892e+01,3.750320799e+01,5.048036427e+00,3.691272307e+01,3.237710996e+01,1.186893953e+01,7.233591389e+01,8.972398724e+00,9.138143715e+01,5.004834851e+01,5.426043848e+01,1.040434666e+00,3.628918517e+01,2.341331503e+01,9.752139883e+01,8.272567500e+01,4.225143062e+01,8.298659893e+01,3.587144089e+01,1.633495773e+01,9.318670119e+01,4.559231800e+01,5.342230152e+01,4.161770798e+01,7.552598129e+00,4.204714565e+00,5.137768483e+01,4.928411619e+01,6.330315007e+01,1.685558925e+01,3.491806656e+01,3.700923431e+01,3.254677948e+01,7.495970464e+01,3.667022837e+01,6.794779689e+01,3.558183087e+01,6.991153781e+00,9.420170964e+01,8.923003218e+01,3.920391632e+01,9.196062353e+01,7.617177450e+01,8.920417915e+01,2.843568259e+01,5.966582703e+01,1.031232354e+01
9.907041322e+01,2.640938152e+01,5.328107629e+01,2.849748695e+01,3.268752040e+01,9.379666726e+01,3.456756673e+01,7.039503914e+01,5.683182889e+01,9.520110852e+01,8.363978913e+01,4.543469415e+01,5.325402261e+01,9.540657069e-01,7.712071057e+01,7.882716366e+01,5.618921010e+01,7.827706991e+01,7.489977714e+00,2.757197057e+01,1.582682471e+01,7.927121912e+01,5.260812544e+01,4.692825309e+01,5.542502197e+01,8.268252773e+00,6.885504635e+01,8.317807834e+01,9.554117018e+01,1.466321735e+01,3.659677066e+01,7.436681536e+01,7.333110452e+01,1.196429914e+01,4.123268401e+01,1.758805174e+01,6.259470709e+01,5.975725907e+01,1.739195043e+01,4.058380172e+01,3.194034920e+01,3.104249685e+01,8.008454263e+01,8.166998579e+01,9.563719156e+01,3.348806764e+01,8.410539437e+01,7.228137347e+00,4.541238926e+01,2.334894718e+01,7.994236718e+01,1.346116164e+01,7.851300070e+01,9.989275328e+01,5.949761607e+01,8.930915232e+01,1.518543607e+01,2.693446740e+01,4.622865845e+01,2.870179189e+01,6.941276948e-01,4.610740459e+01,7.059047142e+01,8.855308065e+01,9.249443841e+01,9.077429737e+01,6.974506940e+01,2.730364851e+01,3.259403721e+01,9.424526611e+01,8.151575827e+00,8.583023787e+00,7.483866880e+01,5.959365566e+01,6.906108045e+01,8.855655078e+01,4.384680740e+01,7.659845384e+00,1.127428627e+01,8.232451604e+01,4.931666449e+01,6.688870236e+01,9.737628345e+01,4.924919879e+01,5.236510031e+01,9.370272432e+01,7.243658833e+01,4.149150719e+01,9.597631219e+01,8.586043889e+00,5.275113188e+01,5.865504353e+01,3.187502793e+01,4.772352451e+01,8.794752743e+00,6.866817665e+01,3.232783655e+01,6.662672373e+01,6.386755367e+01,1.922431677e+01
