v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96
3.306262545e+01,8.552177521e+01,3.351148462e+01,2.203788433e+01,4.197157015e+01,8.320903818e+01,5.006160208e+01,3.253905938e+01,4.123441253e+01,4.706205950e+01,5.708757923e+01,6.526619536e+01,2.251956885e+01,7.609419597e+00,7.908975101e+01,1.831942119e+01,7.179171261e-01,4.801917458e+01,6.632103399e+01,9.147061757e+01,7.056613046e+01,4.861030152e+01,5.200634308e+00,3.459549240e+01,2.009930794e+01,4.456116135e+00,4.735229643e+01,5.794330883e+01,9.717782207e+01,5.962961245e+00,5.760465676e+01,6.375592172e+01,4.243438595e+01,3.429613289e+00,9.333969139e+01,4.361120140e+01,9.586537216e+01,9.122491175e+00,6.484149461e+01,8.297280949e+01,4.057738816e+01,1.567444436e+01,8.783030004e+00,3.806660563e+01,8.684785762e+01,9.987747902e+01,9.976354699e+01,9.122322021e+01,4.899127441e+01,8.574398389e+01,9.597567127e+01,5.659950448e+01,9.220531554e+01,8.363414306e+01,4.176892766e+01,4.722433741e+01,8.292049546e+01,8.594213068e+01,5.265317487e+01,3.994847615e+01,1.670769480e+01,4.199775126e+01,8.441047859e+01,9.385069334e+01,2.898935225e+01,3.958306311e+01,6.726305028e+00,6.787338850e+01,6.507686651e+01,3.901267271e+01,6.685187342e+01,8.941155463e+01,1.848419106e+01,5.079906386e+01,1.662561963e+01,9.869719876e+01,2.353958713e+00,4.929985942e+01,3.680572409e+01,3.263521444e+01,3.468783557e+01,4.522737748e+01,6.474275858e+01,5.891553952e+01,2.688519770e+01,1.066897461e+01,8.665784870e+01,1.281335630e+01,1.955800879e+01,8.224725191e+01,7.356173404e+01,4.294770356e+01,2.515894782e+00,1.065412723e+01,3.491463082e+01,3.641114506e+01
8.394123127e+01,4.578904333e+01,4.252271888e+00,3.994966542e+01,2.381902254e+01,2.794890407e+01,5.574832522e+01,7.972695534e+01,3.578950131e+01,5.452454857e+00,6.644642686e+01,3.750373595e+01,2.854062977e+01,9.498191342e+01,6.171548265e+00,7.429403096e+01,8.329021208e+01,1.798980326e+01,5.202492339e+01,9.973539533e+01,1.862876579e+01,2.553338472e+01,9.883190106e+01,2.452983036e+01,3.651346174e+01,2.701360082e+01,5.871273059e+01,4.919191767e+00,1.532982492e+01,7.121466081e+01,6.502048842e+01,1.815312089e+01,5.928859879e+00,5.302203411e+01,3.763859852e+00,1.414574179e+01,9.977747903e+01,3.825677268e+01,1.027001171e+01,2.301980346e+00,3.724561313e+01,8.954391055e+01,4.171233876e+01,3.887270795e+01,4.693827445e+01,4.903173008e+01,8.880344150e+01,1.992891083e+00,2.592816575e+01,9.836037139e+01,4.065861900e+01,5.781700263e+01,2.169040797e+01,5.523438042e+01,4.120555932e+01,9.402392158e+01,9.861726819e+01,5.053539281e+01,4.913040657e+01,6.913507971e+00,1.973031189e+01,2.312208242e+01,6.823603811e+00,8.368025164e+01,5.089452848e+00,3.127707393e+01,7.789845067e+01,9.485408322e+01,8.698363090e+01,1.531042457e+01,2.527607794e+01,4.089616609e+01,4.096004396e+01,8.671999749e+01,4.644047572e+01,1.136164790e+01,2.889667325e+01,5.403907189e+01,8.425089357e+01,2.329199852e+01,6.964033863e+01,2.473742110e+01,3.328307614e+01,7.758671684e+01,5.168136514e+00,6.712520163e+00,7.679974463e+01,8.825609458e+01,3.159186499e+01,7.612991371e+01,4.617194313e+01,4.185003818e+01,6.648408334e+01,3.995695862e+01,2.986704185e+01,5.078631964e+01
7.677832091e+01,9.996374969e+01,4.144461576e+01,1.161005595e+01,5.071935558e+01,1.659266369e+01,7.185946405e+01,2.834915017e+01,1.209970677e+01,7.673026030e+01,5.877890715e+01,3.055752661e+01,6.434113557e+00,4.766894134e+01,1.512236983e+01,4.535905776e+01,8.984562736e+01,5.435527916e+01,7.088063720e+01,5.486751357e+01,1.769406557e+01,4.193308796e+01,2.794491174e+01,4.918402744e+01,2.936376232e+01,2.611926323e+01,5.706874402e+01,2.842042189e+01,2.330732992e+01,3.878318093e+00,3.218930170e+01,4.282501780e+01,1.244971719e+01,7.130773233e+01,9.273446006e+01,3.319322620e+01,3.681645281e+01,5.388883987e+01,4.560428020e+01,2.639874039e+01,5.681563981e+01,9.000493720e+01,6.300587161e+00,8.908402930e+01,2.463662735e+01,2.712724406e+01,2.883115288e+00,1.869966584e+01,3.957162179e+01,8.489460296e+00,6.979570492e+01,1.019232852e+01,5.411020280e+01,3.101503666e+01,9.712436282e+01,9.110176068e+01,7.684124211e+01,9.053836282e+01,3.583876452e+01,6.364869989e+01,2.350011691e+01,3.727780276e+01,6.779722887e+00,9.999186768e+01,5.626082092e+01,3.390388687e+01,4.938044863e+01,3.723358386e+01,9.159286695e+01,1.125171461e+01,7.932204463e+01,5.032187521e+01,6.444784268e+01,2.404574024e+01,3.547612491e+01,4.820899867e+01,7.228906643e+01,1.612315569e+01,8.842977291e+00,7.990475506e+01,8.578545004e+01,5.539767481e+01,3.929903266e+01,6.857006236e+01,5.185413301e+01,9.693001076e+01,9.251359245e+01,3.015745165e+00,4.819177119e+01,3.987439021e+01,5.113984516e+01,4.105166990e+01,3.644871097e+01,7.911778288e+01,9.856321424e+01,8.965165877e+01
7.455632349e+01,9.910971422e+01,1.942458996e+01,7.476495317e+00,9.170039247e+01,7.753083365e+01,8.277635433e+01,9.709314151e+01,1.545711219e+01,2.002784030e+01,6.133473738e+01,4.478601174e+01,1.002961642e+01,8.168454654e+01,1.361579144e+00,6.539130018e+01,4.351570717e+01,1.008594214e+01,4.817939703e+01,9.554699236e+00,9.012715874e+01,8.788605445e+01,2.070264589e+01,7.877041065e+01,2.563419556e+01,3.132371046e+01,9.886151536e+01,2.040919086e+01,5.667829515e+00,7.974252258e+01,2.723227990e+01,3.591924117e+01,6.351340807e+01,7.726332137e+01,4.280099774e+01,6.886209760e+01,1.073989091e+01,5.425567740e+00,6.857298573e+01,4.018772329e+01,3.515925495e+01,4.368762971e+01,7.388405303e+01,2.477147202e+01,6.082435876e+01,2.392951799e+01,3.659879510e+01,4.078572580e+01,5.630101219e+01,1.067256077e+01,9.298979211e+01,8.675081269e+01,8.987397560e+01,9.279958965e+01,9.778845353e+00,5.524038991e+01,6.837633249e+01,5.044275506e+01,1.373561627e+01,7.226658577e+01,7.386873839e+00,2.861615995e+01,7.749611883e+01,6.837809060e+00,2.406250534e+01,6.065200766e+00,1.043114757e+01,5.964354520e+00,6.648879691e+01,1.099906984e+01,8.291665881e+01,7.023972710e+01,2.236195065e+01,2.285861163e+01,9.909165041e+01,4.747226853e+01,2.023641299e+01,5.638082915e+01,5.072899543e+01,9.950257152e+01,7.528007926e+01,6.565980879e+01,2.234488827e+01,2.250487532e+00,4.680352883e+01,9.796671016e-01,7.024576387e+01,6.357065640e+01,6.694702782e+01,1.789817875e+01,4.875051428e+01,7.368285721e+00,9.598326527e+00,7.051515626e+01,6.677455656e+00,3.914802559e+01
2.702964225e+01,6.216572223e+01,9.862894472e+01,8.765970072e+01,7.718358955e+01,3.153409568e+01,3.127157694e+01,2.963541632e+01,3.794716586e+01,2.287732477e+01,2.743491165e+01,8.721471042e+01,9.668501063e+01,6.442498948e+01,4.821788947e+01,6.177278302e+01,4.527939813e+01,9.183173578e+01,3.921980318e+01,4.535940463e+01,6.823949002e+01,8.474440527e+01,9.667792575e+01,6.560436589e+01,6.972052520e+01,5.744120526e+01,7.718882633e+00,5.900783290e+01,6.153423764e+01,7.645002767e+01,6.532555126e+01,6.303447078e+01,6.302935582e+01,4.803078844e+01,4.312425259e+01,6.597175034e+01,1.317339408e+01,9.071877757e+01,5.061850458e+01,5.420477409e+00,9.895984863e+01,4.986790847e+01,1.621180350e+01,8.546240115e+01,6.106316487e+01,5.115179815e+01,4.311064538e+01,5.737011930e+01,6.552204767e+00,8.736146780e+01,7.303796666e+00,6.656368578e+01,8.038976484e+01,4.483858913e+01,8.814895935e+01,3.441244480e+01,1.473457339e+00,9.305287050e+01,7.162448452e+01,6.669491512e+01,7.812208336e+01,8.559861971e+01,8.395035313e+01,1.102936428e+01,2.245722717e+01,8.979856057e+01,3.694542093e+01,4.437654637e+01,2.389538821e-01,3.200547079e+01,7.824363163e+01,4.634621514e+01,7.958984533e+01,8.509017342e+01,1.260339498e+01,5.459857745e-01,9.605999651e+01,4.208075638e+01,1.649949934e+01,9.642163425e+01,2.758549072e+01,6.445843181e+01,7.582348771e+01,5.947894671e+01,3.221590319e+01,6.740686544e+01,6.031425057e+00,7.179941375e+01,3.022692208e+01,7.621837055e+01,7.072927658e+01,2.506290838e+01,5.565171813e+01,2.971537357e+01,5.367367872e+01,3.905960452e+01
2.687351697e+01,9.023806367e+01,1.629998019e+01,6.297962312e+01,3.460037532e+01,9.336481252e+01,8.125264158e+01,3.965331561e+01,6.521707616e+01,7.312762589e+01,4.200418500e+00,2.666152870e+01,9.989947380e+01,4.459916670e+01,3.640776251e+01,3.816565525e+01,9.193173886e+01,7.593426241e+01,9.522095729e+01,4.565037705e+01,4.485526024e+00,8.960068969e+00,3.739993360e+01,2.789257263e+01,6.612974982e+01,5.089591472e+01,9.975820108e+01,9.651412916e+01,6.591622097e+01,1.686868561e+01,1.037661559e+01,7.957464520e+01,6.761217811e+00,7.679984689e+01,2.919577777e+01,2.562713043e+01,6.592460290e+01,4.066497101e+00,3.234393135e+01,3.572014335e+01,9.287094951e+01,8.798108512e+01,5.052467196e+01,6.153310003e+01,7.858206053e+01,8.629489823e+01,4.022747148e+01,9.139128787e+01,8.072037090e+01,5.899169450e+00,2.212370334e+01,1.263610258e+01,6.885653049e+01,5.550041345e+01,3.896456330e+01,6.068710531e+01,8.795782735e+00,4.497305235e+01,3.303660021e+00,1.382378606e+01,2.985311944e+01,5.775997615e+00,4.565396283e+01,8.971824556e+01,9.591455852e+01,5.131179377e+01,7.823516757e+01,3.041741362e+01,2.744346076e+01,7.698530613e+01,2.301158802e+01,5.358859922e+01,1.596434393e+01,4.916191854e+01,7.657718628e+01,2.736234973e+01,3.583932785e+01,7.943780263e+00,8.941555815e+01,8.079082003e+01,5.518737565e+01,9.728999494e+01,8.943914436e+01,3.292365259e+01,3.964894531e+01,7.039022808e+01,9.703728040e+01,9.966856884e+01,7.182469100e+01,4.366316959e+01,1.203689655e+01,9.721709568e+01,4.172015673e+01,9.440975787e+01,7.243261748e+01,8.024546094e+01
1.977065990e+01,5.227497592e+01,6.136792961e+01,7.902367971e+00,9.902509422e+01,8.753978482e+01,9.275617877e+01,5.870422027e+01,1.997115557e+00,4.237549878e+01,1.676795032e+01,5.255698472e+01,7.700814577e+01,2.541994649e+01,3.094106917e+01,8.465321396e+01,2.182741900e+01,1.549715457e+01,4.123364593e+01,9.399654443e+01,3.347415965e+01,8.252493399e+01,6.291151389e+01,7.710492450e+01,1.537061194e+01,3.893050137e+01,5.060200441e+01,7.625493727e+01,3.166697082e+01,5.754912487e+01,6.254513836e+01,7.629884349e+01,5.035575968e+01,7.825756423e+00,5.300438028e+00,4.695034523e+01,4.971831804e+00,5.887355087e+01,3.945468247e+01,7.573888762e+01,9.902106604e+01,4.925235308e+01,2.184080669e+01,7.951841837e+01,8.882311572e+00,9.890648799e+01,5.840374848e+01,5.544404060e+01,7.273374031e+01,3.998462696e+00,5.577477615e+01,1.229924445e+01,1.028384155e+00,3.083636502e+01,8.862327433e+01,3.665457855e+01,6.861855800e+01,3.856111672e+01,8.383806683e+01,5.457171368e+00,5.147287453e+01,4.541555523e+01,2.267213953e+01,2.180412976e+01,4.113639623e+01,3.230981652e+01,2.753493503e+01,7.163482722e+00,9.257052288e+01,2.638494152e+01,2.012008734e+01,6.801279372e+01,3.610330754e+00,4.641776388e+00,5.469838597e+01,7.532476336e+01,5.270262762e+01,5.485351660e+01,4.558692197e+01,8.252445910e+01,5.270767576e+01,9.685667623e+01,1.784355760e+01,7.368647469e+01,2.779119939e+01,9.876108960e+00,6.948422645e+00,9.715392348e+01,3.615485994e+01,8.047273688e+01,1.497429246e+00,5.022495967e+01,8.480778529e+01,7.878259082e+01,4.570054402e+01,5.563088183e+00
4.967378369e+01,9.504189556e+01,4.950946071e+01,7.714789869e+01,8.441037419e+01,8.812317423e+01,7.471134659e+00,8.962234364e+01,6.492833663e+01,7.694735493e+01,4.726275197e+01,3.301322853e+01,4.682855387e+00,2.434561530e+01,8.504941325e+01,5.405964580e+01,1.756095916e+01,2.547454008e+01,3.507922582e+01,6.280436208e-01,3.134448839e+01,1.410991745e+01,4.466983343e+01,1.653024778e-01,3.384107181e+01,4.750688282e+01,8.842587183e+01,8.748605353e+01,1.524858333e+01,8.717079168e+01,3.351575719e+01,5.259894602e+01,4.375864828e+01,4.942335422e+01,5.723543963e+01,6.766715571e+01,9.578934362e+01,2.854159948e+01,9.821256399e+01,1.982589671e+01,4.708125001e+01,4.007542935e+01,7.807628461e+01,8.405333056e+01,4.225467775e+01,9.366323742e+01,5.718625571e+01,4.472097921e+01,1.013467732e+01,5.590030651e+01,2.477574941e+01,6.755063129e+01,5.595716761e+01,3.152407974e+01,6.069723311e+01,1.350266552e+01,8.600427086e+01,6.034509734e+01,5.788782366e+01,4.454027715e+01,5.199629362e+01,9.699081276e+01,9.728023506e+01,7.615307943e+01,2.175947452e+01,5.684245204e+01,2.348809585e+01,5.113702975e+01,2.518712455e+00,9.518589781e+01,7.891286454e+00,2.362303045e+00,1.699759025e+01,7.359790046e+01,2.799992791e+01,6.066189763e+01,9.948834541e+01,5.353818463e+01,7.425759491e+01,8.904931048e+01,1.525419028e+01,4.424962079e+01,6.347847246e+00,2.284040875e+01,3.181596463e+01,6.885405280e+01,4.965198129e+01,7.100935298e+01,3.068224101e+01,3.529705678e+01,7.755262428e+00,6.356487086e+00,7.358034822e+01,3.541427492e+01,5.594383357e+01,7.887662549e+01
1.432325423e+01,9.662205422e+01,1.381621624e+01,2.700431476e+01,3.179867605e+01,5.495067872e+00,4.950067568e+01,5.130176878e+01,6.754803623e+01,4.646925834e+01,3.728808006e+01,1.024446829e+01,4.371707766e+01,7.048706516e+01,5.941460728e+01,2.406762112e+01,1.303092802e-01,8.436972613e+01,7.116254127e+01,4.985839671e+01,1.356289074e+00,1.305936099e+01,5.369960622e+01,1.106231796e+01,5.519368077e+01,4.065026926e+01,9.533707122e+01,7.680569487e+01,2.432412432e+01,2.080797768e+01,1.048187687e+01,3.836648090e+01,8.296647573e+01,1.462171015e+01,4.064618103e+01,5.788080064e+01,5.823293949e+01,9.022475540e+01,2.254331916e+01,3.938890265e-01,3.029496758e+01,1.490179454e+01,6.533540827e+01,1.470358222e+01,7.122638381e+01,7.465783068e+01,4.151689065e+01,5.301367328e+01,7.003547751e+01,7.882310066e+01,2.313772162e+01,4.487748821e+00,8.655525399e+01,5.916248212e+01,4.531344015e+01,4.379846070e+01,3.846061289e+01,2.131766233e+01,3.059277867e+01,7.442875461e+01,1.443791541e+01,2.668140432e+01,5.182834012e+01,3.195811119e+01,7.085212255e+01,3.017920556e+01,8.930167686e+01,9.047000964e+01,3.001209974e+01,2.081783696e+01,1.012998665e+01,1.645500228e+01,9.056011717e+01,2.875159224e-01,2.164212188e+01,4.550370180e+01,2.405212634e+01,6.438819724e+01,3.629047340e+01,7.373941085e+01,8.161730132e+01,4.715062211e-01,8.148445775e+01,9.303286298e+01,9.788213497e+01,5.548847007e+01,6.834059728e+01,7.049560885e+01,6.288388773e+01,5.614773740e+01,2.192087149e+01,3.980952908e+00,3.446504952e+01,6.421784877e+01,6.791813448e+00,4.646734966e+01
4.656652996e+01,5.007558759e+00,1.716516774e+01,6.167378640e+00,6.782674451e+01,3.134840052e+01,8.503420899e+01,4.354023404e+01,8.362258864e+01,1.655771804e+01,6.617216457e+01,2.122802667e+01,7.274595171e+01,6.794221486e+01,5.006182518e+01,6.387180075e+01,9.630810735e+01,2.301327354e+01,6.384815240e+01,8.109070355e+01,5.192359161e+01,3.365343511e+01,9.013276765e+01,3.363859984e+01,4.705993205e+00,1.023742668e+00,1.143429235e+00,5.376858316e+01,8.527815818e+01,9.978864660e+01,9.460065867e+01,4.782387932e+01,1.510973328e+01,6.887508949e+01,7.440766607e+01,1.637916014e+01,6.137848250e+01,7.049992949e+01,2.956444425e+01,9.317443860e+01,8.441451409e+01,2.768547197e+01,7.845338188e+00,8.299685655e+01,8.314113339e+01,6.052104188e+01,7.381006195e+01,2.130000304e+01,6.251382296e+01,7.619474089e+01,8.089187306e+01,8.721080414e+01,3.958081531e+01,6.262967587e+01,8.461364219e+01,8.208436000e-01,3.644714570e+01,3.242523014e+01,2.962675419e+01,8.378915721e+01,1.078879091e+01,8.399301522e+01,1.967376998e+01,3.606281468e+01,4.436963733e+01,7.726774157e+01,5.734136113e+01,4.438802108e+00,9.801299876e+01,1.628717678e+01,2.871786704e+01,8.147510772e-01,3.852921007e+01,8.295322342e+01,8.637056198e+01,9.009056076e+00,3.040327356e+01,3.560571318e+01,1.665964314e+01,4.758640060e+01,8.956152310e+00,9.222387043e+01,1.135957528e+01,5.409577302e+01,9.664882358e+01,5.091608735e+00,5.924770215e+00,3.254430862e+01,6.023706253e+01,2.083601944e+01,4.990722945e+01,5.301450975e+00,6.211146767e+01,4.239204490e+01,2.878751865e+01,9.916703124e+01
7.551693185e+01,5.090942326e+01,9.565476316e+01,4.582584091e+01,3.411096171e+01,7.953012288e+01,1.130011587e+01,1.549555765e+01,3.174513551e+01,6.787889840e+01,4.624372900e+01,6.063822169e+01,1.541630724e+00,5.598749038e+01,2.525029839e+01,8.115084686e+01,5.893143701e+01,5.935912753e-01,7.229046914e+01,2.748259276e+01,8.731242999e+01,6.309165642e+01,8.806689152e+01,1.372060160e+01,7.210140990e+01,7.701505821e+01,7.259062580e+01,7.499578367e+01,4.941688076e+01,5.569548430e+01,5.328037227e+00,5.643128256e-01,7.089770667e+01,5.352350199e+01,7.970965336e+01,9.093589767e+01,8.949928381e+01,9.131018437e+01,5.238614752e+01,3.795840343e+01,5.287115173e+01,9.677333416e+01,9.375034472e+01,3.690810084e+01,5.439959764e+01,6.810760293e+01,2.417925774e+01,1.110630022e+01,8.219279922e+01,7.832892208e+01,8.458056018e+00,8.234173049e+01,2.101006019e+01,2.662143100e+00,5.283502901e+01,2.423680554e+01,4.076764196e+01,8.997687995e+01,8.692571833e+01,3.356449736e+01,5.514457369e+01,5.773287361e+01,8.863775626e+01,7.416171702e+00,5.098124318e+01,5.011154356e+01,8.480820227e+01,6.199324292e+01,3.385108502e+01,4.798021288e+01,9.256200867e+01,6.160670217e+01,7.426242448e+01,2.083734503e+01,5.948440791e+01,3.304624684e+01,8.609329373e+01,2.815299454e+01,3.496265183e+01,8.359856165e+01,5.036362471e+01,2.534117126e+01,5.261413104e+01,7.894028327e+01,6.181141992e+01,1.356984863e+01,3.262734034e+01,5.914401518e+01,7.143242441e+01,4.015831302e+01,1.631825491e+01,1.687011718e+01,7.808438142e+01,8.451568889e+01,3.784766279e+01,2.867195563e+01
3.307085849e+00,9.884824345e+01,5.804579231e+01,7.374593464e+01,9.860992699e+01,1.342377551e+01,2.224677012e+00,2.294676334e+01,4.220639255e+01,2.362771944e+01,2.528399369e+01,2.677280116e+00,7.680699516e+01,1.562953837e+01,7.310026380e+01,6.464645669e+01,8.177670611e+01,9.952050148e+01,4.070301810e+01,6.588176484e+01,7.119155448e+01,7.673706304e+01,2.247823266e+01,1.324117198e+01,1.202629175e+00,6.301752246e+01,7.403006513e+01,7.940157057e+01,7.794729737e+01,4.393606458e+01,2.231516711e+01,2.691987611e+01,3.502559577e+01,2.849535044e+01,7.674769566e+01,4.034515553e+01,2.817247453e+01,7.135202802e+01,9.220393096e+01,4.412158556e+01,9.393707084e+01,8.144876256e+01,9.627482820e+01,2.525697572e+01,4.746569142e+01,5.290594118e+01,2.413744284e+00,9.982077818e+01,2.634343849e+01,7.929846627e+01,2.259351827e+01,7.124549296e+01,4.832852169e+01,2.417616696e+01,9.578329000e+01,5.379714372e+01,9.689324844e+01,9.472437681e+01,3.031748612e+01,4.508791111e+01,6.842159937e+01,6.858256410e+01,2.714921540e+01,9.921821608e+01,3.190098107e+01,3.208000051e+01,9.572935146e+01,4.910966553e+01,3.203388396e+01,3.466955410e+01,8.416857783e+01,2.699314942e+01,8.348020875e+01,8.972738299e+01,3.095743363e+01,3.731387551e+00,3.186841139e+01,6.575845210e+01,3.439916903e+01,3.564891522e+01,4.612990283e+01,1.551272267e+01,9.823864274e+01,9.755935199e+01,8.676942788e+01,1.301921699e+01,6.611643452e+01,2.010773736e+00,6.001681635e+01,9.914529387e+01,2.551333763e+01,9.630304634e+01,7.309910499e+01,9.978581452e+01,8.172487021e+00,8.980881621e+01
2.299794505e+01,8.111042109e+01,9.401695808e+01,7.916936530e+01,6.810254635e+01,7.823863441e+01,7.689655440e+01,2.515185378e+01,4.659803437e+01,3.586166219e+01,7.752602406e+01,3.769521640e+01,1.945574944e+01,3.404260711e+00,9.244568428e+01,5.840110319e+01,6.229318018e+01,4.388635299e+01,6.362019620e+01,2.437676723e+01,3.407707516e+01,7.665050511e+01,4.864510757e+01,2.092888739e+01,6.183974448e+01,5.563332799e+00,1.722533756e+01,9.421693770e+01,4.637688279e+01,7.263979521e+01,4.660944424e+01,7.802218343e+01,7.250509495e+01,4.264225345e+01,3.447191415e+01,4.919130844e+01,2.604288288e+01,3.839217274e+01,3.092170786e+00,2.297393714e+01,8.079046384e+00,8.655549889e+01,1.007113269e+01,9.106521654e+01,5.357863290e+01,1.065906201e+01,5.956108394e+01,5.146142712e+01,7.043156345e+01,4.327864951e+01,7.303376814e+01,7.855883381e+01,8.481014970e+01,2.401282518e+01,9.198220046e+01,8.151100848e+01,1.971919047e+01,9.222104074e+01,9.257190929e+01,9.978128066e+00,4.337875726e+01,5.185248756e+01,1.504030375e+01,4.472570422e+01,7.174984762e+00,3.490746619e+01,7.575178367e+01,1.803506042e+01,9.875481276e+01,9.192910767e+01,1.743592826e+01,1.985705115e+01,4.824159470e+01,8.750550491e+01,3.662945044e+01,3.367538605e+01,2.799064709e+01,6.508151684e+01,5.198615812e+01,9.834389688e+00,3.555734776e+01,6.629604639e+01,3.775789479e+01,9.383679840e+01,4.090677411e+01,9.467198296e+01,1.710883297e+01,1.012062061e+01,5.985385026e+01,6.607668030e+01,1.455433416e+01,6.090042307e+01,4.067047604e+01,5.903756340e+01,9.635165853e+01,3.098842706e+01
9.329980883e+01,4.634910946e+01,2.957045683e+01,1.464439484e+01,2.929792131e+01,5.778916631e+01,3.656502530e+01,5.807326500e+01,3.933449940e+01,5.248020931e+01,6.570441165e+01,3.265157128e+01,5.094328313e+01,6.092441886e+01,9.417663192e+01,7.363525127e+01,4.992694812e+01,1.875923059e+01,1.808463147e+01,7.605878689e+01,8.105551594e+01,3.189176549e+01,6.665367495e+01,4.793375469e+01,8.624567291e+01,2.962372351e+01,5.653301958e+01,2.027463392e+01,4.832025872e+01,9.629816867e+01,5.363104981e+01,3.890562367e+01,9.222189146e+01,5.146799354e+00,7.482550138e+00,7.908306405e+01,9.279576359e+01,1.284319305e+01,4.907402361e+01,3.395813269e+01,2.458691335e+01,3.130430210e+01,5.478976356e+01,1.732169489e+01,7.917888198e+01,5.401894374e+01,5.771563823e+01,1.040816119e+01,8.155995582e+01,3.248456205e+01,7.156884459e+01,7.268293534e+00,4.608972286e+01,1.976554491e+01,6.420539453e+01,7.397329136e+01,7.877608484e+01,4.185946915e+01,2.221449564e+01,9.403821966e+01,7.778684888e+01,7.093249559e+01,4.107326283e+01,7.126087323e+00,3.522857537e+01,5.423525465e+01,9.752487117e-01,4.722601555e+01,1.393194320e+01,6.368704058e+01,8.353877144e+01,1.696920500e+01,5.439406100e+01,3.056649775e+01,5.654526631e+01,9.378336318e+01,8.353155705e+01,3.818499521e+00,8.534488540e+01,7.539143556e+01,2.516041721e+01,9.715887226e+01,2.721956465e+01,1.316834489e+01,7.249745940e+01,5.348043210e+01,9.451311767e+01,7.674687202e+01,8.751501481e+01,9.639857971e+01,6.598419947e+01,6.882682564e+01,6.747233337e+01,3.589960225e+01,8.518680045e+01,9.674904728e+01
9.066827864e+01,1.860077211e+01,1.506280354e+00,9.632761344e+01,7.768865100e+01,7.446133500e+01,8.831668138e+01,6.793730043e-01,4.689971813e+01,8.876019500e+01,5.999821978e+01,9.047761358e+01,6.832491856e+01,3.063657041e+01,6.784626370e+01,8.996540676e+01,2.248989380e+00,7.869115966e+01,7.884787715e+01,6.816975981e+01,9.562992931e+01,9.826650056e+01,6.137458961e+01,5.693029376e+01,4.757583876e+01,9.346442218e+01,4.554894657e+01,1.302632742e+01,5.591511470e+01,3.350487801e+01,9.526737504e+01,6.720613700e+01,5.184189277e+01,8.699091251e+01,7.035477454e+01,1.371430601e+01,8.793435225e+01,9.928308602e+01,1.711362846e+01,5.375506517e+01,8.981707508e+01,2.108334824e+01,6.215144751e+01,5.099004021e+01,3.031901710e+01,9.375380044e+00,6.485877416e+01,3.834105945e+01,9.217984296e+01,2.263439409e+01,4.265073165e+01,7.927427039e+01,4.233460207e+01,2.933659543e+01,2.495905502e+01,5.752137464e+01,9.998441933e+01,2.616579254e+01,2.775309778e+01,7.631232402e+01,9.324353484e+01,5.324222883e+01,6.447571641e+01,4.448336050e+01,2.642971006e+01,5.510391540e+01,6.203667626e+00,6.134820551e+01,6.103450265e+00,2.190340690e+01,6.537376730e+01,1.742861563e+01,7.292384332e+01,9.908200625e+01,7.967386071e+01,7.626006045e+01,7.219199972e+01,8.681706145e+01,3.036319487e+01,4.197984784e+00,2.222755319e+01,3.398502435e+01,4.378329157e+01,6.498343129e+01,6.849280482e+01,5.485783714e+01,2.352995284e+01,6.962259107e+01,2.516055110e+00,5.750301655e+01,5.592046434e+01,6.514310468e+01,5.350626623e+01,1.793196476e+01,5.338113256e+01,6.275967212e+01
