v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44
8.471132878e+01,1.986817084e+01,8.891517241e+01,9.623604688e+01,4.169802787e+01,8.117564391e+01,8.132039564e+01,4.445013970e+01,4.967309490e+01,6.845550323e+01,8.199685948e+01,8.944882600e+00,6.231601264e+01,4.718186387e+01,7.996734856e+01,5.055019112e+01,1.494555838e+01,1.752766105e+01,9.815618023e+01,1.748622217e+01,8.235902212e+01,7.674072413e+01,3.703619915e+01,9.299735067e+01,4.844959057e+01,7.960927026e+01,1.404226293e+01,4.147744613e+01,4.444679950e+00,7.206240116e+01,6.906795129e+01,3.708853938e+01,2.583027279e+01,3.791769790e+01,1.925677970e+01,2.066308043e+01,5.925294235e+01,9.968378165e+00,6.517911971e+01,7.859247075e+01,6.063088440e+01,2.701778603e+01,2.558719857e+01,5.158966886e+01
4.309343874e+01,6.194296547e+01,1.662051776e+01,1.172149114e+01,9.406707057e+01,5.427630587e+01,7.251093772e+01,2.939313802e+01,2.227371178e+00,9.036678601e+01,4.885661067e+00,6.684482236e+01,6.105552423e+01,3.604612290e+01,4.109728379e+01,2.761790419e+01,8.139395088e+01,3.962617184e+01,6.106990472e+01,3.710744396e+01,4.384083917e+01,7.701161982e+01,5.812482981e+01,5.826569893e+00,9.860506576e+01,5.538690075e+00,5.190043562e+01,1.090024245e+01,3.991731385e+01,1.410598458e+01,4.391650744e+01,7.443033322e+01,4.018656445e+01,3.652699185e+01,4.383410342e+01,8.614927043e+01,7.053082977e+01,8.735579028e+00,8.967505496e+01,2.259275885e+01,6.477001389e+00,1.137802295e+01,5.283112787e+01,8.946233943e+01
3.080549951e+01,5.906746271e+01,1.257300179e+01,8.746349288e+01,7.247452008e+01,3.812524065e+01,1.492188499e+01,1.894528773e+01,1.377163143e+01,7.138621725e+00,8.707761014e+00,1.245640083e+01,3.064413276e+01,4.907653088e+00,9.979981728e+01,6.867972038e+01,8.111265366e+01,9.659818314e+01,7.914296441e+01,3.316480919e+01,1.320568575e+01,2.658553814e+01,6.051580117e+01,9.945079248e+01,8.488956002e+01,7.197775836e+00,1.411255472e+01,6.069476174e+01,5.832386844e+01,1.922709913e+01,8.186391560e+00,1.970861954e+01,6.250152237e+01,3.742663596e+00,7.221217617e+01,5.967115144e+01,6.680770297e+01,3.904445939e+01,4.730353251e+01,3.293270730e+01,9.578980682e+01,6.590251612e+00,9.788779680e+01,5.655681677e+01
2.769112169e+01,2.564090902e+00,4.115147606e+01,3.420656340e+01,9.516686684e+01,7.177287383e+01,1.285189503e+01,9.892918007e+01,8.645862720e+01,6.365798837e+01,8.841433723e+01,7.517985621e+01,6.785052042e+01,3.669292269e+01,9.406840850e+00,9.149563883e+01,1.700303795e+01,3.773124818e+01,3.424046466e+01,5.812797380e+01,1.947438312e+01,8.106236334e+01,6.867427805e+01,7.222406580e+01,3.435557219e+01,3.396141493e+01,8.179347401e+00,6.692532854e+01,2.604299015e+01,8.954148710e+01,8.451850857e+01,4.312429280e+01,9.077848653e+00,6.717769009e+01,5.591483800e+01,1.918370523e+01,2.969623448e+01,6.572266881e+01,5.868755738e+01,6.183792050e+01,2.907133471e+01,4.594592065e+01,3.044332290e+01,1.956021330e+01
6.882849712e+01,2.183289865e+01,3.911199896e+01,7.850341903e+01,3.861573270e+01,3.001466068e+01,3.870806282e+01,8.773018973e+01,3.091514050e+01,1.869762102e+01,6.357943339e+01,6.194026070e+00,8.985385159e+01,4.304586587e+01,3.774845595e+01,1.448755428e+00,2.135157725e+01,5.125917070e+01,5.524339802e+01,7.779425126e+01,9.716431505e+01,4.913715434e+01,7.669698358e+01,2.686734632e+01,6.620626132e+01,2.588788886e+01,1.879282981e+01,2.563811734e+01,7.734362495e+01,5.096776564e+01,4.048643734e+01,9.100629476e+01,7.059615780e+01,8.505961341e+01,9.856728913e+01,2.184647181e+01,2.412448012e+01,7.072991546e+01,1.830542686e+01,9.852083086e+00,9.444115837e+01,6.427481061e+01,5.089241387e+01,4.833102608e+01
2.983442425e+01,5.050562825e+01,5.852323588e+01,2.245546755e+01,8.572296257e+01,1.043688070e+00,9.115517341e+01,1.043675911e+01,4.373319529e+01,2.511890705e+01,1.119800463e+01,3.813841894e+00,4.422324688e+01,7.439634620e+01,9.838054188e+01,7.318187775e+01,6.593358683e+01,7.161875118e+01,7.736296285e+01,3.100985329e+01,9.111008710e+01,8.664396860e+01,3.928671578e+01,6.909648789e+01,4.728626891e+01,2.786456152e+01,7.558634191e+01,8.637170556e+01,8.498252006e+01,1.526440170e+01,5.795300821e+01,2.290401350e+01,3.226557771e+00,3.884240969e+01,7.279543887e+01,9.115408745e+01,1.835198791e+00,6.780465155e+01,2.792088183e+00,5.634241539e+01,8.791996582e+01,9.228116603e+01,3.913423734e+01,4.478052824e+01
7.337461398e+01,8.153870283e+01,2.185548721e+01,9.224688061e+01,5.145612085e+00,8.792976883e+01,3.685278258e+01,4.155525240e+01,2.636700959e+01,6.004812547e+01,2.475433660e+01,6.245235830e+01,2.388522327e+01,7.675529643e+01,9.650847900e+00,9.583103593e+01,1.944254749e+01,9.736295534e+01,3.215655116e+01,3.083467585e+01,6.442937539e+01,5.929486188e+01,1.420586580e+01,2.632131554e+00,4.470860419e+01,7.787568481e+01,9.685623613e+01,3.286911441e+01,1.217279347e+01,3.287461175e+01,4.132773413e+00,9.473311904e+01,3.209558112e+01,1.642895537e+01,1.529211302e+01,3.331409594e+01,6.558576996e+01,8.565279672e+01,9.103950977e+01,3.591046341e+00,6.714398610e+01,3.062336626e+01,9.205938254e+01,1.065964578e+01
3.357317548e+01,9.551375335e+01,4.394732322e+01,7.896075941e+01,6.163831618e+01,8.435700114e+01,5.737111941e+00,5.969124335e+00,8.263963297e+00,2.919788299e+01,2.315072913e+01,2.597567520e+01,5.027953288e+01,7.003208345e+00,2.208272492e+01,2.102454182e+01,1.774853217e+01,7.564650328e+01,2.309414166e+00,7.142805293e+01,8.333820274e+01,1.658743522e+01,7.444309710e+01,3.098891337e+01,8.823918405e+01,8.823731046e+01,8.125673816e+01,3.408388374e+01,5.274777823e+00,8.093289086e+01,2.851360409e+01,5.045287089e+01,8.502560510e+01,2.146826884e+00,6.045568956e+01,1.951717706e+01,5.653057571e+00,5.299301960e+01,2.734484833e+01,2.306431423e+01,1.640935775e+01,7.689206521e+01,4.421079867e-01,5.397679135e+01
8.797385025e+01,4.905314500e+01,2.719378283e+01,4.196854264e+01,9.757266511e+01,4.446214246e+01,5.663842434e+01,4.393723074e+01,9.313646318e+00,9.884756445e+01,2.873064040e+01,2.523243224e+01,4.150355810e+01,6.573463037e+01,2.585860068e+00,3.899252890e+01,3.541302529e+01,4.565100585e+01,3.041985945e+01,2.320906036e+01,3.963467676e+01,7.959726156e+01,2.524292136e+01,5.543148379e+01,1.896537484e+01,2.533745477e+01,3.516377790e+01,6.932130755e+01,5.946415773e+01,2.048057573e+01,6.544672841e+01,5.107223117e+01,4.623750021e+01,1.014154670e+01,9.716185493e+01,4.111085589e+01,4.461451383e+01,1.172169682e+01,9.472028577e+01,1.573866186e+01,2.507742161e+01,9.325415843e+01,3.116876567e+01,5.990509215e+01
6.068693882e+01,2.334610754e+01,3.676217640e+01,2.108958779e+01,3.069566386e+01,6.854252992e+01,7.511992786e+01,6.738637500e+01,9.118227556e+01,4.920502295e+01,9.496369644e+00,7.537621049e+01,4.238608523e+01,3.315115813e+01,3.847598030e+01,9.819902928e+01,6.830318234e+00,5.113157936e+01,3.832209212e+01,3.296646311e+01,7.814167982e+01,3.246301537e+01,8.584387618e+01,6.889048724e+01,2.542417653e+01,1.082694349e+01,6.092847371e+00,1.535618927e+01,3.720321298e+01,5.115187263e+01,7.126398550e+00,7.512415434e+01,5.151628834e+01,1.981354950e+01,8.185209647e+01,4.768156086e+01,2.302554568e+01,3.978827445e+01,4.459350184e+01,2.351544387e+01,4.344887171e+01,3.319131459e+01,6.313104954e+01,4.714385640e+01
5.263984800e+01,1.507138195e+01,1.779451496e+01,8.781756999e+01,1.618528452e+01,8.997085941e+00,8.792305146e+01,5.766630990e+01,4.516314581e+01,8.202721658e+01,3.493622096e+01,5.921346186e+01,4.410508714e+01,7.906649515e+01,2.917033709e+01,8.836292996e+01,5.690261797e+00,7.572255888e+01,9.193238537e+01,8.623608918e+01,4.915224227e+01,8.267414312e+01,7.963578850e+01,5.752976806e+01,7.404600065e+01,2.420518436e+01,2.770904295e+01,5.501117902e+01,3.889937683e+01,1.470472335e+01,2.348110411e+01,6.270719073e+01,5.300468213e+01,6.062752083e+01,2.278477874e+01,5.140944577e+00,3.134744125e+01,9.014743030e+01,1.500755928e+01,3.678839722e+01,1.733722841e+01,4.475308841e+01,9.528274945e+01,8.744278273e+01
6.828625439e+01,3.888095934e+01,2.794591519e+01,7.176905125e+01,3.598393215e+01,3.664465412e+01,1.238223881e+01,9.725230171e+01,2.965489083e+01,2.368791257e+01,9.429023942e+01,4.051091271e+01,1.054691092e+00,5.561184568e+01,8.521399265e+01,2.126078751e+00,8.705886149e+01,2.615671159e+01,1.898579442e+01,4.288164242e+01,9.394143463e+01,5.083564282e+01,6.705803614e+01,2.115848213e+01,2.756038822e+01,5.884556451e+01,8.609976851e+01,3.009202774e+01,9.596278379e+00,8.645273512e+01,7.069502362e+01,4.327749345e+01,2.403799520e+01,8.591208230e+01,2.901025569e+00,1.448357705e-01,5.878811209e+01,9.832377351e+01,9.306136708e+01,1.358557896e+01,5.330961259e+01,1.278155424e+01,9.886982851e+01,1.929532190e+01
7.297575966e+01,1.808895575e+01,4.423206690e+01,2.053755189e+01,7.765810529e+01,4.277395188e+01,6.206324496e+01,9.991962612e+01,6.687656905e+01,4.328095833e+01,2.830259370e+01,1.803632652e+01,3.221836620e+00,6.714091142e+01,5.985119954e+00,4.005918781e+01,9.794280624e+01,7.713410973e+01,3.990391041e+01,5.397482092e+01,2.266318671e+01,3.548116343e+01,8.628392968e+01,4.466487831e+01,8.472103354e+01,5.009485792e+01,4.257125060e+01,7.688893660e+01,2.914238313e+01,5.654607681e+01,5.762669246e+00,7.894740804e+01,2.228930445e+00,8.266284719e+00,7.946680123e+01,1.887908122e+01,7.881849273e+01,4.814051111e+01,7.354929575e+01,8.957888291e+01,3.235213220e+01,8.882026454e+01,8.582803687e+01,6.685463991e+01
5.278520935e+01,4.371083542e+01,5.841741856e+01,2.790449730e+01,7.127130154e+01,1.631247098e+00,7.394794178e+00,6.011204887e+01,8.677755062e+01,9.180609349e+01,8.938013706e+01,5.815893942e+01,9.748292304e+01,1.298757712e+01,5.520099252e+01,6.270478981e+01,5.536565677e+01,7.902513680e+01,3.877965852e+01,1.621286113e+01,2.010907672e+00,2.931868968e+01,5.797535959e+01,6.104291444e+01,2.523202170e+01,2.900280832e+01,4.492053859e+01,6.032711586e+01,4.778552924e+01,2.815473097e+01,1.077741272e+01,7.810687691e+01,4.984894014e+00,1.122919022e+01,5.264126411e+01,9.263551187e+01,5.509306819e+01,4.308408379e+01,7.486244499e+01,2.176211715e+00,6.808742662e+01,2.102477632e+01,3.956876092e+01,5.806548849e+01
8.644798207e+01,5.545554085e+01,4.754985976e+01,8.821364008e+01,7.315087593e+01,5.551723429e+01,8.681349742e+01,9.865943585e+01,6.435442876e+01,2.734725904e+01,9.711485315e+01,1.282571265e+01,3.547987511e+01,8.886850835e+01,4.201711635e+01,5.957244971e+00,9.537223521e+01,1.618914406e+01,6.663158337e+01,1.919825512e+01,9.948322529e+01,1.036625948e+00,5.157767404e+01,5.834042601e+01,3.448847867e+01,4.942485297e+01,1.306893683e+01,9.874071219e+01,2.879596870e+01,3.131231395e+01,5.995928902e+01,2.670843035e+01,4.466733639e+01,9.018218318e+01,8.858310584e+01,5.630778431e+01,6.116799342e+01,5.493805447e+01,4.406838214e+01,7.591943783e+01,8.184457696e+01,9.338044347e+01,6.856091823e+01,1.766544932e+00
6.578639227e+01,5.913199726e+01,1.452227500e+01,3.832082962e+01,4.544742135e+01,3.345131207e+01,1.189023158e+01,2.628180002e+01,2.027678626e+00,1.240915779e+01,3.982537807e+01,9.004853714e+01,6.972030888e+01,5.455137402e+01,4.409928918e+01,8.282491545e+01,7.556910762e+01,3.002732544e+01,5.248598439e+01,6.585192186e+01,3.738808493e+00,3.765543956e+01,4.540190640e+01,4.082428742e+01,3.088671648e+01,4.132889886e+01,8.252600782e+01,5.962819559e+01,4.755639741e+01,8.772855613e+01,1.400606233e+01,6.471695741e+01,6.744829606e+01,1.922987420e+00,7.434353247e+01,5.051959265e+01,5.960468264e+01,8.007658329e+01,2.565685184e+01,5.997013459e+00,8.788160263e+01,4.961411266e+01,2.900335473e+00,2.825143087e+01
9.569081501e+01,7.635078161e+01,5.662517640e+01,3.046139197e+01,3.728825897e+01,9.268672648e+01,1.937651201e+01,6.449785220e+01,6.563421458e+01,1.527301419e+01,1.631768879e+01,4.535738703e+01,7.814730176e+01,7.811774005e+01,6.783237987e+01,6.066776761e+01,6.448141249e+01,4.022287904e+01,1.718850867e+01,2.527761348e+01,9.279053987e+01,9.905980167e+01,1.322517913e+01,8.811966827e+00,1.867011538e+01,6.243448252e+01,4.762335129e+01,1.620326643e+01,2.814527760e+01,7.718552986e+01,2.392015607e+01,2.143758169e+01,8.897909035e+01,8.703069598e+01,7.262198907e+01,5.307858699e+01,3.937894595e+01,1.004173393e+00,2.367082202e+01,2.033727220e+01,3.328288912e+01,3.620179919e+01,3.954330709e+00,2.266323821e+01
4.884408783e+01,6.171078499e+01,4.176058534e+01,3.413348504e+01,5.414058365e+01,2.708549659e+01,2.316068027e+01,8.756217248e+01,1.887503511e+01,8.747761252e+00,2.006978898e+00,3.557106264e+01,6.637755915e+01,9.026542516e+01,7.688813819e+01,6.619049299e+01,8.228813301e+01,1.383004946e+01,9.991148228e+01,9.651445916e+01,3.636148811e+01,8.856661541e+01,5.369908739e+01,1.535930169e+01,3.633668128e+01,4.569929295e+01,6.917847262e+01,9.766159543e+01,3.339033331e+01,9.712261870e+01,8.017540696e+01,1.202552608e+01,4.916314370e+01,3.020560486e-01,9.967922154e+01,6.943912498e+00,5.425099303e+01,1.467711262e+01,1.003155651e+01,6.926830596e+00,7.316221688e+01,8.047370381e+01,4.485321153e+01,3.191279735e-01
5.013883391e+01,2.388940368e-01,6.295940032e+01,6.035720651e+01,4.246360471e+01,7.419251992e+01,6.122394627e+01,7.820453055e+01,2.431880794e+01,6.816593945e+01,5.969561082e+01,1.271454365e+01,7.022639303e+01,7.730251493e+01,3.965538533e+01,1.811722737e+01,8.798150428e+01,3.762284451e+01,2.022859022e+01,1.883510850e+01,7.852010786e+01,6.178896938e+01,5.916493812e+01,4.486341493e+01,1.551155205e+01,7.222066828e+01,7.441179439e+01,5.627416506e+00,1.690564399e+01,8.404613837e+01,5.228127269e+01,9.488323315e+01,6.437293968e+01,7.215183995e+01,7.623150873e+00,6.390938190e+01,4.732809081e+01,4.119342682e+01,6.531833742e+01,5.081022719e+00,9.953842694e+01,5.837571474e+01,5.629475411e+00,4.878880158e+01
4.471500176e+01,8.330263809e+01,2.175947200e+01,3.269117995e+01,1.592135845e-01,1.983449681e+01,4.824076020e+00,7.919276364e+01,3.820937583e+01,2.032859520e+01,7.185447942e+01,2.479816833e+01,9.193044148e+00,9.457482730e+01,2.500077987e+01,4.766076510e+01,6.458215941e+01,6.974621969e+01,8.140072255e+01,7.375219029e+01,6.405435012e+00,5.675307686e+01,7.427177941e+01,8.305408720e+01,8.602158202e+01,3.617004714e+01,7.868551924e+01,8.378463202e+01,1.429695754e+01,6.153254173e+01,4.095159055e+01,9.790862204e+01,5.827190775e+01,3.448483371e+01,4.806602073e+01,2.145264002e+01,2.138594236e+01,3.089861582e-01,5.633492378e+01,2.932868026e+00,9.324327235e+00,2.794604006e+01,6.883695794e+01,8.443531328e+01
9.702059120e+01,2.922389127e+01,7.840356069e+01,7.993667201e+01,6.985449474e+01,6.354179008e+01,4.330427192e+01,1.283848659e+01,2.530189752e+01,5.127938032e+01,3.656384752e+01,9.085536151e+01,9.940738053e+01,8.472965862e+01,6.890445178e+01,3.413626897e+00,6.957766584e+01,3.080902383e+01,2.081643151e+01,3.384020186e+01,8.515830686e+01,2.103423582e+01,9.484489033e+01,1.141750718e+01,6.785939842e+01,5.831318138e+01,2.849799919e+01,3.195300434e+01,9.029687859e+01,3.448065101e+01,1.157002017e+01,4.671309721e+01,6.372326665e+01,5.959483121e+01,1.693725539e+01,2.302202109e+01,9.398144380e+01,9.344935242e+01,6.807827782e+01,6.643656828e+01,4.332161790e+01,8.937303894e+00,2.313060805e+01,9.320959085e+01
7.882731514e+01,6.841157912e+01,1.697321597e+01,2.758358488e+01,1.343163800e+00,7.623597001e+01,8.125498253e+01,9.244247554e+01,9.028459851e+01,7.158924867e+01,6.990547185e+01,7.464217243e+01,9.128203561e+01,5.661126057e+01,2.094852589e+01,4.242121527e+01,9.862862546e+00,7.941059139e+01,3.056160900e+00,5.291363404e+00,4.183395364e+01,4.382642685e+01,4.669183804e+00,3.335723823e+01,2.769446129e+01,1.392736843e+01,7.067509081e+01,8.967352457e+00,6.014255825e+01,6.273488598e+01,4.102049933e+01,7.576124015e+01,2.595110771e+01,8.376823656e+01,3.962619772e+01,6.647394087e+01,5.387648549e+01,4.329138632e+01,6.050798557e+01,6.312495734e+01,7.342467671e+01,8.835632020e+01,2.189314957e+01,9.655250977e+01
2.923877591e+01,3.272019052e+01,2.492897928e+01,4.829020296e+01,8.447386641e+01,4.119098942e+01,1.587728390e-02,1.864746016e+01,8.656663851e+01,1.559136685e+01,8.139091450e+01,4.442773588e+01,6.174192597e+01,5.319710416e+01,4.737619609e+01,1.506261324e+01,7.604158557e+01,7.836668743e+01,5.756125169e+01,8.585673552e+01,6.495578363e+01,8.492888840e+01,8.908439226e+01,9.178023878e+01,9.646311497e+01,2.333594701e+01,4.311328918e+01,4.034629393e+01,3.607408399e+01,5.594583849e+01,7.291283159e+01,9.560585507e+01,1.145328672e+01,8.674681049e+01,7.951387862e+01,4.351529477e+01,5.560248087e+01,2.926436522e+01,7.580000011e+01,6.769554818e+00,9.781418205e+01,5.737164781e+01,1.686001912e+01,3.014248535e+01
3.987023159e+01,3.106171013e+01,9.911403656e+01,4.876491399e+01,6.550635887e+01,4.489786641e+01,7.072885355e+00,1.445236193e+01,6.849136328e+01,7.299754674e-01,8.823047614e+01,1.717411783e+01,8.787321144e+01,3.236559410e+01,2.677201212e+01,7.382786341e+01,8.700728497e+00,8.792826397e+01,1.815152447e+01,3.126749886e+01,1.586628504e+01,8.392301962e+01,1.534146899e+01,3.437560077e+01,7.878790350e+01,2.883442980e+01,6.319913716e+01,3.868540701e+00,5.705846469e+01,6.892378080e+01,1.576337272e+01,7.859128736e+01,8.562434105e+01,1.751248097e+01,7.655299076e+01,9.155133428e+01,6.876895591e+01,7.302962955e+01,8.095522257e+01,6.679824106e+01,5.005128432e+01,9.759626542e+01,5.411948666e+01,8.451039924e+01
4.481114757e+01,4.621289886e+01,4.646020534e+01,7.675474959e+01,4.433904512e+01,4.719297107e+01,8.106791671e+01,8.303923244e+01,9.929764487e+01,8.710386664e+01,4.257025692e+01,8.125057194e+00,8.614012021e+01,3.378998997e+01,9.668102143e+01,8.987057055e+01,3.356521038e+01,5.916253721e+01,2.216923045e+01,6.207386113e+01,5.475001891e+01,1.510902772e+01,2.587682441e+01,3.713167698e+00,5.607151560e+01,5.754384039e+01,7.353674771e+01,9.827562608e+01,9.241072595e+01,6.739472565e+01,5.126506365e+01,2.300774644e+01,4.146326970e+01,5.711574950e+01,4.421680659e+01,7.089230251e+01,7.628156319e+01,8.862884352e+00,4.575714311e+00,7.009579735e+01,4.683403486e+01,9.487078904e+01,4.643097371e+01,4.725078890e+01
4.949626396e+01,7.187009774e+01,2.758121612e+01,8.032433759e+01,5.329249173e+01,6.937822290e+00,7.923875836e+01,1.649972978e+00,1.287119899e+01,4.694576761e+00,7.048980240e+01,3.151307042e+01,9.876883483e+01,4.363203399e+01,1.763916581e+01,4.445361685e+00,5.868441568e+01,8.616867718e+01,6.693481266e+01,4.046591376e+01,3.030212568e+01,3.647124177e+01,6.165699053e+01,9.990267595e+01,1.976738232e+01,9.052657551e+01,2.994268522e+01,4.624752688e+01,5.723938887e+01,2.890539428e+00,6.660532642e+01,6.193630847e+01,8.309985199e+01,4.058985595e+01,6.033473260e+00,8.785732242e+00,9.365969608e+01,8.672931684e+01,5.552535286e+00,4.927988923e+01,8.401682488e+00,2.950911983e-02,9.871431646e+01,9.906585084e+01
2.485718187e+01,6.156280363e+01,4.193737833e+01,9.744561232e+01,7.509300955e+01,5.506674084e+01,5.813752679e+01,3.508258164e+01,5.388116981e+01,3.394498685e+01,7.542672466e+01,2.380300205e+01,3.298961372e+01,7.516166356e+01,4.647391398e+01,4.388512629e+01,4.166856698e+01,8.133965852e+01,3.318961337e+01,7.943873595e+01,4.636824000e+01,2.376771523e+00,9.907848566e+01,8.164558560e-02,7.037614939e+01,2.469475051e+01,7.046181307e+01,8.928845269e+01,1.123251157e+01,5.390439959e+00,9.435516754e+00,1.672058709e+01,1.285970811e+01,3.637006112e+01,6.193532053e+01,8.494860145e+01,6.135834801e+01,3.564655693e+01,1.140038848e+01,8.133808825e+01,8.065287960e+01,4.631276710e+01,5.465936988e+00,4.744512097e+01
9.398277105e+01,6.450928400e+01,3.533608424e+01,1.927970331e+01,5.143134657e+01,2.090805053e+01,7.673614551e+01,7.202000381e+01,9.955392624e+01,5.609729726e+01,7.182390600e+00,8.478072763e+00,7.268661979e+01,3.088299314e-01,4.002489411e+01,2.413248285e+00,6.738464544e+01,5.441611422e+01,1.287387478e+01,8.426228457e+01,2.648073766e+01,8.009896709e+01,1.102743359e+01,7.923322063e+01,4.540497462e+01,2.380736173e+01,7.625751112e+01,5.358900613e+01,6.075729543e+01,7.039226996e+01,7.353605274e+01,7.561825868e+01,2.918202790e+01,2.956386609e+01,5.859883086e+01,4.389997231e+01,8.638581739e+01,2.808953378e+01,2.082736366e+01,9.355215542e+01,8.071082865e+01,8.261658132e+01,6.807148716e+01,3.903985299e+01
3.816507842e+01,1.118893977e+01,6.041316825e+01,6.668898556e+01,6.046513346e+01,1.883535529e+00,3.331927682e+01,9.665631926e+01,8.521568067e+01,9.920393323e+01,4.274702361e+01,3.948098600e+01,8.114129749e+01,2.494226154e+01,2.764513775e+01,2.642523647e+01,5.112945590e+01,4.591694227e+01,1.736082886e+01,7.923827926e+01,3.377886839e+01,7.924153172e+00,9.520621721e+01,4.834043374e-01,7.325453273e+01,6.305050175e+01,9.134829529e+01,2.069479349e+01,6.177728978e+01,4.022594432e+01,6.296446832e+01,8.343630486e+01,5.866804870e+01,7.416436011e+01,7.389032841e+01,6.890712249e+00,8.210710272e+01,5.577600906e+00,1.365455298e+01,6.837667902e+01,6.781166602e+01,5.682436066e+01,8.237841101e+01,3.241213520e+01
4.074395749e+01,8.759937225e+01,2.574734964e+00,3.998665929e+01,9.801984101e+00,7.510876761e+01,6.977344251e+01,6.103154887e+01,7.998165330e+01,8.949730070e+01,8.359050974e+01,7.060527835e+01,9.276113042e+01,3.116164230e+01,6.280657503e+01,8.117143399e+01,1.170250404e+01,6.581725818e+01,1.727311797e+01,1.387670683e+01,6.979223674e+01,7.625303270e+00,3.453327003e+01,5.623517438e+01,7.431563693e+01,5.735785417e+01,4.927986279e+01,2.751967667e+01,4.702226667e+01,1.775739878e+01,3.848163602e-01,7.659338779e+01,9.910490137e+01,6.980404584e+01,4.811097962e+01,1.034632255e+01,9.804416610e+01,1.638402195e+01,1.913284553e+01,4.036310766e+01,1.570829148e+01,7.811623643e+01,5.239596957e+00,7.813836769e+01
