v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70
5.583308844e+01,4.604385048e+01,7.232039945e+01,9.390832235e+01,7.291313356e+01,5.864945806e+01,2.468441016e+01,1.388761528e+01,2.937736249e+01,4.246055072e+01,1.255884524e+01,4.123624100e+01,2.021163567e+01,8.139801446e+01,3.627754818e+01,9.699827196e+01,9.018290167e+01,6.234980134e+01,3.190878748e+01,6.336384402e+01,2.588910234e+01,1.225476761e+01,2.501129412e+01,8.121140863e+01,1.889598308e+01,1.576681093e+01,1.971155717e+01,9.207705722e+01,4.247633899e+01,6.874398837e+01,1.905695138e+01,9.816031055e+01,3.508109010e+01,9.158095725e+01,7.355080736e+00,2.141909996e+01,7.206451107e+01,1.334042297e+01,4.001933609e+00,4.197780358e+01,9.966613815e+01,1.052408731e+00,6.300075971e+01,9.583126704e+01,4.862188743e+01,7.821210168e+01,9.670248795e+01,2.345864742e+01,4.854085681e+00,7.583510520e+01,1.974321920e+01,8.672090832e+01,5.915289085e+01,2.535661446e+01,6.406274721e+01,9.713826369e+01,9.096926796e+01,1.260666211e+01,9.627617696e+01,7.158114819e+01,8.798401063e+01,1.202592746e+01,3.978196457e+01,9.526661399e+01,8.338102707e+01,3.118815573e+01,5.528545426e+01,6.271099393e+01,2.136400656e+01,2.592868713e+01
4.364638898e+00,4.185999089e+00,7.556930071e+01,6.146878504e+01,7.133078546e+01,8.408845724e+01,7.057783402e+00,7.218389748e+01,4.473150456e+01,7.811087865e+01,1.639983324e+01,3.213122783e+00,1.983442374e+01,6.378839648e+01,7.704618185e+01,9.929095889e-01,3.860586890e+00,7.115071681e+01,5.052394502e+01,3.535540124e+01,1.319993725e+01,1.599236645e+01,7.416199361e+00,6.951751109e+01,2.804475320e+01,8.409760846e+01,9.025459917e+01,2.417881461e+01,6.892195811e+01,5.020751855e+00,3.033727395e+01,3.260830228e+00,7.790579119e+01,8.511428724e+01,6.448380799e+01,7.372481425e+01,3.985788721e+01,3.707457167e+00,2.350266276e+01,7.460351938e+01,2.376943926e+01,8.540637257e+01,3.293551009e+01,6.385159499e+01,9.694172414e+01,2.451242711e+00,4.289554253e+01,4.048935052e+01,2.933547211e+01,7.692927502e+01,3.091559260e+01,4.978726801e+01,4.484116377e+01,7.604374374e+01,3.245193194e+01,2.470153551e+01,9.382402710e+00,9.673208595e+01,3.173383815e+01,8.484641692e+01,1.682425495e+00,4.121268135e+01,8.891889757e+01,4.830281380e+01,7.099954682e+01,9.725408433e+01,2.409531588e+01,6.975249859e+01,6.762654073e+01,7.652084486e+01
2.191783520e+01,1.245448325e+01,5.151955412e+01,1.583941058e+01,6.167615046e+01,7.720566640e+01,6.758287275e+00,1.743200291e+01,3.402611470e+01,9.180670617e+01,5.272026107e+01,9.047669107e+01,9.336670749e+01,9.906049031e+01,8.581271377e+01,6.130233537e+01,4.960086899e+00,4.877528398e+01,9.641656230e+00,6.223559824e+01,5.453458357e+01,6.866927163e+01,1.665672062e+01,5.928259309e+01,2.033891294e+01,5.964228078e+01,4.270331604e+01,9.892291574e+01,3.366154068e+01,1.317414916e+00,7.816895817e+01,9.963170440e+01,6.219431371e+01,5.027319875e+01,9.018831533e+01,3.268517667e+01,3.881035280e+01,5.665878650e+01,4.413685470e+01,3.970290833e+01,4.422549428e+01,1.538550810e+01,9.137744162e+01,1.723301739e+01,3.443222955e+01,2.984355246e+01,2.025215579e+01,4.798353766e+01,8.825805086e-01,7.521217068e+01,9.810262287e+01,8.496512236e+01,7.036439706e+01,4.534547348e+01,3.552779118e+01,7.428522251e+01,7.797622183e+00,8.754268432e+01,8.116307232e+01,8.548292592e+01,5.117882415e+01,3.958386590e+00,1.568592568e+01,3.709417647e+01,6.543865167e+01,8.881890016e+01,4.824011661e+01,5.081930661e+01,2.210924810e+01,3.352358127e+01
2.632278646e+01,2.030050298e+01,4.509310102e+01,6.178138799e+01,8.477296848e+01,3.662918569e+01,6.367876099e+01,5.565416306e+01,1.692992416e+01,5.485791403e+01,6.367663425e+01,7.910854343e+01,8.345080138e+00,3.880360706e+01,4.552048073e-01,7.069069771e+01,1.335454948e+00,2.773228282e+01,3.083481519e+01,7.351177002e+01,1.701678932e+01,9.972806924e+01,3.154035919e+01,2.949587237e+01,6.153410038e+01,4.139944692e+01,8.122096315e+01,4.556132205e+01,4.066707941e+01,5.669915394e+01,1.924064385e+01,6.451005022e+01,9.852994841e+00,3.467630708e+01,6.463763026e-01,2.046953599e+01,4.866493703e+01,5.290895399e+01,1.196644041e+00,1.235154418e+01,3.790631602e+01,1.701490739e+00,2.319538415e+01,4.670824653e+00,7.370821725e+00,9.238793605e+00,6.811107006e+01,1.050802734e+01,5.432440774e+01,1.985657710e+01,6.330272025e+01,1.709621331e+01,7.542561358e+01,2.761500825e+01,5.954566596e+01,3.328467420e+01,4.477859955e+01,4.053494428e+00,7.870207751e+01,3.828230967e+01,5.056767392e+01,1.838968752e+01,2.776247985e+01,2.991568827e+01,3.184809923e+01,5.022636173e+01,4.834443461e+01,9.647905898e+00,5.905670500e+01,7.784292273e+00
1.941576680e+01,4.424679254e+01,3.377831109e+01,4.755364651e+01,9.701514188e+01,1.517817859e+00,3.075498737e+01,8.611408653e+01,5.899426952e+01,9.640572374e+01,2.833782041e+01,5.676689582e+01,2.488578290e+01,2.830221433e+01,5.566353626e+01,1.152959615e+01,6.813346314e+01,8.250669132e+01,7.766335496e+01,9.759006632e+01,7.711010337e+01,5.636995467e+01,3.707548869e+01,1.313226195e+01,8.963984387e+01,3.673910342e+01,4.880634703e+01,3.161572470e+01,9.460947268e+01,7.040254154e+01,1.297262929e+01,3.022781238e+00,6.079859367e+01,3.969492738e+01,3.134167506e+01,9.014142491e+01,4.738328321e+01,5.259375166e+01,5.437968728e+01,1.314570720e+01,2.712083533e+01,5.718070598e+01,8.684362500e+01,4.260700083e+01,5.173460004e+01,8.919227057e+01,5.836558949e+01,5.470248312e+01,2.053903468e+01,9.284026630e+01,9.050215384e+01,8.942821120e+01,9.591295033e+01,8.932894141e+01,6.314873234e+01,3.910557407e+01,3.845712197e+01,9.883173420e+01,5.219838157e+01,6.660856890e+01,1.275468287e+01,2.285956729e+00,3.996637346e+01,2.161969815e+01,2.896317244e+01,1.748438607e+01,1.495510293e+01,4.950561955e+01,7.262480713e+01,6.459332696e+01
6.069559616e+01,6.160053828e+01,8.782498893e+00,6.715890312e+01,9.345907336e+01,1.272100743e+01,2.166829585e+01,6.124194643e+01,9.218855871e+01,2.781181453e+01,2.131294097e+01,2.866734090e+01,3.224299220e+01,4.738885160e+01,2.557917878e+00,7.845279238e+01,6.530494188e+00,4.117167559e+01,6.497927433e+01,3.787137613e+01,8.429845906e+01,1.096185110e+01,3.946497987e+01,9.602712354e+01,2.835117533e+01,9.056233782e+01,3.796964189e+01,8.963991264e+01,8.341065074e+00,9.994967036e+01,5.820562619e+01,7.123186368e+01,5.269680836e+01,7.228033883e+01,8.512097715e-01,6.998573640e+01,6.880471206e+01,6.572754529e+01,6.054892403e+01,2.718117483e+01,4.384551418e+01,9.514948936e+01,8.387433579e+01,6.978081745e+01,5.645206781e+01,4.337504155e+01,9.098632972e+01,2.567948925e+01,9.794615960e+01,9.303945565e+01,4.346960592e+01,8.640309227e+01,1.417999856e+01,7.785351522e+01,1.852113044e+01,2.695209780e+01,1.383682492e+01,8.436992985e+01,9.031288099e+01,1.994191591e+01,7.371955196e+01,9.830171776e+01,8.095235153e+01,5.161732792e+01,4.774752603e+01,3.823804473e+01,7.531377359e+01,6.836884885e+01,5.451365360e+01,2.670680789e+01
4.049441262e+01,1.190390509e+01,6.987996940e+01,2.189154992e+01,8.278537009e+01,8.585552329e+01,6.765921467e+01,6.030708855e+01,4.228769055e+01,3.499005563e+01,6.477710724e+01,4.861745408e+00,6.393517709e-01,8.700286275e+01,8.466982172e+01,8.016512606e+01,2.080952236e-01,9.033823585e+01,6.837431120e+01,5.259529413e+01,3.608635193e+01,5.827699176e+00,1.357055154e+01,3.667078479e+01,2.365748895e+01,1.960887015e+01,1.494217145e+01,3.422918006e+01,8.262982016e+01,2.014017813e+01,9.609689360e+01,3.513845670e+01,5.904117907e+01,8.345592303e+01,8.785394007e+01,5.548229051e+01,6.167610203e+01,2.426655963e+01,3.824020389e+01,8.336663312e+01,5.814486417e+01,9.271301014e+00,9.393958730e+01,4.365378323e+00,8.027040354e+00,1.323010966e+01,3.359777863e+01,2.638539637e+00,7.996731326e+01,2.016662003e+01,7.658625901e+01,6.329847167e+01,8.653296153e+01,8.255431364e+01,5.535960610e+01,6.151503072e+01,3.833486480e+01,3.324126962e+01,1.891765121e+01,2.436638156e+01,3.158677548e+00,2.636907303e+01,7.216790737e+01,9.751306272e+01,2.853385108e+01,9.521236130e+01,1.476345832e+01,4.528706563e+01,5.751809286e+01,1.696172792e+01
2.240667503e+01,9.136697758e+01,6.181082036e+01,6.022994483e+01,5.622937752e+01,6.431139350e+01,9.342059451e+01,5.338371309e+01,9.464242296e+01,7.387638455e+01,4.145512279e+01,9.014619425e+01,1.820424365e+01,8.884575721e+01,5.386185067e+01,4.171058048e+01,8.740937326e+01,9.001787735e+00,2.765630943e+01,4.816595696e+01,6.706585916e+01,2.516663550e+00,9.110243888e+01,2.645355221e+01,4.845724399e+01,6.138536460e+01,1.059759669e+01,1.803283341e+01,5.925460472e+01,9.712447036e+01,4.486602415e+01,7.470449821e+01,3.830301738e+01,1.366435885e+01,3.651897418e+01,6.461797792e+01,1.394492058e+00,2.972812945e+00,2.562429581e+01,3.628209423e+01,1.948354632e+01,8.555507016e+01,6.875695183e+01,7.456312147e+01,2.496022917e+01,9.896040572e+01,1.442684215e+01,6.716897780e+01,7.893590873e+01,5.315025071e+01,6.734461698e+01,6.961183792e+01,5.455029865e+01,6.123897048e+01,2.658799799e+01,5.975635542e+01,7.364903081e+00,7.417301466e+01,8.090366493e+01,3.758211575e+01,8.095353164e+01,7.864026203e+01,4.998745934e+01,2.598107566e+01,2.028366844e+01,8.594924179e+01,4.465211858e+01,1.613488080e+01,1.091518972e+01,9.133788218e+01
2.544169589e+01,8.541240522e+01,7.358774102e+00,2.601486186e+01,9.093608520e+01,5.812702739e+01,5.672772549e+01,5.659322770e+01,4.420761434e-01,1.646114249e+01,7.097145665e+00,9.399589993e+01,1.070563249e+01,4.450155014e+01,1.319366268e+01,8.827572383e+01,3.427011261e+01,2.803070302e+01,6.367528344e+00,1.531033582e+01,2.835561001e+01,1.293493532e+01,5.826214311e+01,3.164094055e+01,4.264456981e+01,5.585986071e+01,9.980399238e+01,2.436550573e+01,9.131833224e+01,4.878727719e+01,4.207989615e+01,1.001280997e+01,6.352319549e+01,4.895639551e+01,5.468575823e+01,2.668717696e+00,7.648534399e+01,7.034141623e+01,3.141152223e+01,1.284499304e+01,1.990002486e+01,4.315691335e+01,1.982674309e+01,3.041410199e+01,7.731812895e+01,9.032277976e+01,6.937390349e+01,2.157017433e+00,2.301529848e+01,8.405957384e+01,2.509886238e+01,6.918008071e+01,2.485541286e+01,2.873038206e+01,6.195687918e+01,1.288213088e+01,7.860788527e+01,5.631283999e+01,8.137957302e+01,8.764327560e+01,8.938102387e+00,1.543590491e+01,8.335109422e+01,7.228270023e+01,6.652986685e+01,8.281663519e+01,6.383974301e+01,6.511758435e+01,7.076148712e+01,8.088530634e+01
1.874014282e+01,6.088645105e+01,8.476360106e+00,6.897193862e+01,4.508173772e+01,1.477298463e+01,9.613072908e+01,5.521428896e+01,7.027426374e+01,1.132172616e+01,7.355499590e+01,3.054020727e+01,3.481882097e+01,9.907743517e+00,4.512066990e+01,6.176812556e+01,7.790696139e+01,8.754660882e+01,4.503231106e+01,7.943618285e+01,6.030651880e+01,5.270607513e+01,6.649534380e+01,1.814665126e+01,9.248322161e+01,3.999865305e+01,2.878551515e+01,4.814889017e+01,1.084714759e+01,8.657218905e+01,8.595433695e+01,9.656303226e+01,7.917654969e+00,7.763699133e+01,3.594493018e+00,5.634084539e+01,8.854150917e+01,6.853916099e+01,6.042659845e+01,9.649303996e+00,9.639606068e+01,3.626922301e+01,2.287178153e+00,3.799710680e+01,9.123901056e+01,4.971549506e+01,7.328945744e+01,3.249383204e+01,8.268384917e+01,1.299200269e+01,6.266996689e+01,5.834000212e+01,6.149466300e+01,3.436984461e+00,9.736563283e+01,4.248471977e+01,5.606777052e+00,4.352181425e+01,6.273029614e+01,6.077081418e+01,3.251899516e+01,3.570350828e+01,7.353300119e+01,2.173160775e+01,6.024032202e+01,6.602703379e+01,7.969653287e+01,4.222306260e-01,8.188916291e+01,3.117948914e+01
1.204781565e+01,7.897356195e+01,9.356609192e+01,4.973983101e+01,4.433904379e+01,7.912236426e+01,8.085794030e+01,3.840771689e+01,9.558839592e+01,3.606926421e+01,9.147179112e+01,6.723194163e+01,5.008823839e+01,4.228585833e+01,2.771947302e+01,7.559811313e+01,3.544663247e+01,4.588868250e+01,4.079571645e+00,2.568999340e+01,8.138804715e+01,5.120704773e+01,4.778146002e+01,8.583780947e+01,3.073225937e+01,2.889400360e+01,3.608087159e+01,5.712976443e+01,1.215977786e+01,6.050088690e+00,7.783559562e+01,6.964326900e+01,6.333677824e+01,3.391159944e+01,5.918228435e+01,8.616413825e+01,6.163205150e+00,5.268647582e+01,7.121524975e+01,8.745435784e+01,3.113851154e+00,3.210621175e+00,7.336789066e+01,4.758702205e+01,8.129377411e+00,2.382601546e+01,3.232531466e+01,9.952594583e+00,2.601349147e+01,7.995290461e+01,3.055932648e+01,2.203583614e+01,7.915725745e+01,2.276972898e+01,8.997047787e+01,9.340821507e+01,2.914288555e+00,9.690439407e+01,9.808610056e+00,7.622940401e+01,7.061610500e+01,1.755871407e+01,1.476411612e+01,9.628384094e+00,1.833070298e+01,1.405063580e+01,3.978868672e+01,2.227545737e+01,9.531929825e+01,2.866479751e+01
5.382441629e+00,4.719560465e+00,2.986511538e+01,6.061802449e+01,7.850424198e+01,8.034180485e+01,4.481028616e+01,2.409559374e+01,3.460142219e+01,7.353573844e+00,2.699178527e+01,2.672485429e+01,7.329575619e+01,9.509175447e+01,7.234682124e+01,4.815841141e+01,9.452965198e+01,2.491750120e+01,6.845609165e+01,8.706806304e+01,9.271767004e+01,6.035023251e+01,9.046875412e+01,5.538031632e+01,8.792736228e+00,6.353976173e+01,2.099066967e+01,4.150901091e+01,8.331665312e+01,7.974390993e+01,8.983047794e+01,2.833860951e+00,8.717790255e+01,2.234217770e+01,4.238177439e+01,5.472546538e+00,1.129197553e+01,1.877770401e+01,8.842521586e+01,5.484442865e+01,1.857106446e+01,3.865857070e+01,8.333922128e+01,3.593333242e+01,5.859632667e+00,8.076426028e+01,1.619519996e+01,4.016372896e+01,3.093094948e+01,7.377181431e+01,8.150673693e+01,2.507251184e+01,9.259135073e+01,9.056985168e+01,1.093261491e+01,4.937860248e+01,8.757703092e+01,6.190986605e+01,9.160842393e+01,8.746377746e+00,7.087588338e+00,4.720619392e+01,5.916323650e+01,3.331419333e+01,7.948444167e+01,3.302972154e+01,1.340027811e+01,5.308687071e+01,1.814709672e-01,5.738759970e+01
9.324364856e+01,3.534159177e+01,1.563113773e+01,5.657183080e+00,1.655719010e+01,4.126454508e+01,1.947146420e+01,1.137956829e+01,4.450089568e+01,3.268441873e+01,9.417174746e+01,9.038177383e+01,3.851273900e+01,1.663011606e+01,2.467960942e+01,9.049098070e+01,1.440699243e+01,5.427070842e+01,8.270207295e+01,7.237248507e+01,1.419733004e+01,6.851945741e+01,1.708825294e+01,4.910534393e+01,7.706838695e+01,3.535791828e+01,7.601488960e+01,1.935325222e+01,8.278438837e+01,7.310583840e+01,3.108107065e+01,9.824501294e+01,3.130673385e+01,1.644547594e+01,9.372009058e+00,4.373449883e+01,7.365236580e+01,1.500270642e+01,6.486262275e+01,1.952902590e+00,2.592398044e+01,6.325330928e+01,1.657016245e+01,9.598043514e+00,2.750355324e+01,8.202826943e+01,8.929169860e+01,1.039000240e+01,6.803832611e+01,2.582946339e+01,2.653022756e+00,2.091416488e+00,1.300833752e+01,3.936375954e+00,7.692572454e+01,7.091009164e+01,7.684849428e+01,4.788751205e+01,7.648282747e+01,9.160888505e+01,4.328546501e+00,5.994457877e+00,5.935367345e+01,8.096469417e+01,4.400804546e+01,5.257638089e+01,8.673959932e+01,4.700936632e+01,5.121879941e+01,2.083530279e+01
4.356086661e+01,4.672245232e+01,6.306939217e+01,1.385141752e+01,1.075348001e+01,3.560175913e+01,2.843046588e+00,1.540704523e+01,6.727150176e+01,5.496100498e+01,1.722590325e+00,3.022795749e+01,6.983601656e+00,1.527329730e+01,5.532114032e+01,1.208332916e+01,3.859111238e+01,8.571245446e+01,8.465793625e+01,1.004250892e+01,2.334804894e+01,8.952726136e+01,3.975968088e+01,7.397236647e+01,5.436891626e+01,6.916339902e+01,1.239636421e+01,6.391124838e+01,5.116624938e+00,1.996818952e+01,4.832760842e+01,4.186994707e+01,4.091204925e+01,1.738465286e+01,5.021800238e+01,3.283708379e+01,2.449098549e+01,6.619447463e+01,2.890126211e+00,8.116633786e+01,5.254595908e+01,8.722171914e+01,1.614616631e+01,9.605575478e+01,7.637196156e+00,7.419095947e+01,9.417705273e+01,1.409482351e+01,3.481834456e+01,2.284218817e+01,8.026947726e+01,7.907944590e+00,2.676791601e+01,8.722878480e+01,3.316085871e+01,8.050661044e+01,6.523384381e+01,3.403808799e+01,8.831722411e+01,7.332261924e+01,6.351206639e+01,1.959810717e+01,6.811738090e-01,6.565380924e+01,2.763375303e+01,4.679811426e+01,1.684101888e+01,1.475137795e+01,1.978177500e+01,5.201113951e+01
1.352147124e+01,9.342128672e+01,6.796070003e+00,9.990690144e+01,9.275874594e+01,3.100113035e+01,6.359685291e+01,5.302126293e+01,4.026179097e+01,8.578208201e+01,6.062988036e+01,4.978119513e+01,7.239997722e+01,7.710626722e+01,1.085326908e+01,9.133997611e+01,8.759691192e+01,4.370301532e+01,8.292672548e+01,4.308640676e+01,3.815131448e+01,4.369350779e+01,6.421188248e+01,9.192578937e+01,1.945224830e+01,2.192156567e+01,7.180308364e+01,7.112785129e+01,3.029509547e+01,8.106209585e+01,5.058286043e+01,9.640820883e+01,1.040636091e+01,8.067324988e+01,2.317276980e+01,6.884891179e+00,4.267270745e+01,7.513205642e+00,6.542354664e+01,9.395394099e+01,5.404012947e+01,3.542247025e+01,1.827201596e+01,2.782295935e+01,9.512658520e+01,9.353126272e+01,1.188405197e+01,3.167600204e+01,7.831632600e+01,4.534241671e+01,9.107428758e+01,8.287438612e+01,7.449561967e+01,2.729851196e+01,4.498657269e+00,6.205518539e+01,1.628053253e+01,6.083242824e+01,1.258079205e+01,4.955513086e+01,5.068630884e+01,7.831598723e+00,4.687225148e+01,8.805382723e+01,4.972551705e+01,2.603503986e+01,3.178467795e+00,8.297296724e+01,9.209538946e+01,5.055315909e+01
5.029219365e+01,2.825636893e+01,4.016963429e+01,2.411328577e+01,2.332379764e+01,4.131675367e+01,6.436342633e+00,2.832629040e+01,3.141800210e+01,7.455597392e+01,1.649996328e+01,4.647880994e+01,8.902484596e+01,9.342492399e+01,8.354052422e+01,5.487096692e+01,4.352362862e+01,9.707304683e+01,5.048713460e+01,1.073689206e+00,7.722512743e+01,6.631111195e+01,4.111532586e+01,7.720166563e+01,5.633860667e+01,2.398893361e+01,9.093778939e+01,8.112915982e+01,3.572876990e+01,5.191003267e+01,2.974039915e+01,7.279958128e+01,9.485190936e+01,3.479499009e+01,3.587569288e+01,7.207173017e+01,8.364410209e+01,6.586669471e+01,6.330091999e+01,2.179281007e+01,8.238288181e+01,6.956496257e+01,6.192816222e+01,7.802456992e+01,5.524705704e+01,7.196034944e+01,3.449372964e+01,7.388121475e+00,1.608617608e+01,1.818554138e+01,2.114243169e+01,8.510704236e+00,6.250228734e+01,7.480749020e+01,8.713778761e+01,1.098893830e+01,5.711408432e-01,6.120623437e+01,6.385063383e+01,4.142584463e+01,2.580124610e+00,1.467792550e+01,4.398826455e+01,7.084162923e+01,9.873494698e+01,2.939896731e+01,8.917032037e+01,7.123143156e+01,9.655290386e+01,5.043611265e+00
8.329313947e+01,9.518405148e+00,6.176776327e+01,5.203510825e-01,8.984161921e+01,6.549106050e+01,1.365578707e+01,7.419715423e+01,2.900583218e+01,6.820491771e+01,9.336768310e+01,1.664933176e+01,4.922176126e+01,4.002329777e+01,9.358602946e+01,3.607376009e+01,1.532394850e+01,9.382490089e+01,8.037153296e+01,5.930279580e+01,2.145508322e+01,2.327064578e+01,3.132653382e+01,9.998393069e+01,9.655512453e+01,8.255715581e+01,8.100594083e+01,1.134828711e+01,2.788926147e+01,5.707880642e+01,2.556334424e+01,1.883305066e+01,8.662378650e+01,4.861536178e+01,5.836505974e+01,3.434724001e+01,2.091514853e+01,9.099838314e+01,3.950412271e+01,6.287626799e+01,7.149501972e+01,4.996175308e+01,9.070706121e+01,4.961722522e+01,8.398734704e+01,5.751973332e+01,6.494592471e+01,6.515733869e+01,8.964651951e+01,4.063187501e+01,9.097723815e+01,1.335277090e+01,8.759382125e+01,2.388877685e+01,1.513217924e+01,8.491827135e+01,9.649623992e+00,1.939282600e+01,3.884455797e+01,9.521480410e+01,7.313825643e+01,5.919818744e+01,5.482934855e+01,5.808379461e+01,5.405474024e+01,9.311336781e+01,5.280606722e+01,4.086607634e+01,6.161301260e+01,9.270454704e+01
8.294741423e+01,3.331252135e+01,5.802687788e+01,4.581775492e+01,5.102570012e+01,7.350287727e+01,7.914523557e+01,2.350531910e+01,3.554614092e+01,8.676752734e-01,5.384007102e+01,5.136385129e+01,3.646279023e+00,7.986455046e+01,4.386790771e+01,9.250269384e+01,3.283734392e+01,9.776884259e+01,7.441720473e+01,3.174625753e+01,6.724224880e+01,2.390884383e+01,8.382088158e+01,2.329078701e+01,6.694468713e+01,3.939247620e+01,4.965806214e+01,4.707291686e+01,2.016253059e+01,5.104787980e+01,6.987252319e+01,8.363031742e+01,8.196346672e+01,6.959692389e+01,8.266428106e+01,1.229357406e+01,9.273421636e+01,7.376217940e+01,8.376735848e+01,2.358869810e+01,7.406017666e+01,8.390083657e+01,3.916068493e+01,5.986511135e+01,5.690382783e+01,5.665161614e+01,1.785440383e+01,9.412145979e+01,9.570014688e+01,4.563246127e+01,8.216966961e+01,8.093861088e+01,4.807847238e+01,8.592848866e+01,6.462358627e+01,4.296548826e+01,2.868833908e+01,2.489717566e+01,2.726390514e+00,8.699417571e+01,7.971405137e+01,7.009732067e+01,2.790394157e+01,2.349331691e+01,7.571817595e+01,1.801174302e+01,8.716626570e+01,6.098899889e+01,5.760211796e+00,5.910735309e+01
2.901670846e+01,9.967042239e+01,6.140265908e+01,5.269893629e+01,2.974536937e+01,4.865554967e+01,6.489990644e+01,1.823875987e+01,9.599226160e+01,1.264213562e+01,1.314477505e+00,5.504272913e+01,4.961916759e+01,6.582882056e+01,5.317799001e+01,9.268850821e+01,9.508539739e+01,7.281136403e+01,8.462667433e+00,4.298608920e+01,3.928532280e+01,5.186426848e+01,5.207077819e+01,7.067706435e+01,1.563462077e+01,3.719988563e+00,1.840941444e+01,2.110055342e+01,4.673083294e+01,1.013242979e+01,8.478858029e+01,1.223954571e+01,9.978061993e+01,1.604575436e+01,4.998500627e+01,2.621391958e+01,2.610429674e+01,6.550361633e+00,8.975470066e+01,7.716322572e+00,8.804891894e+01,8.677832614e+01,3.473787643e+01,8.888220178e+01,2.113595374e+01,7.876196792e+01,9.822191714e+01,7.789860220e+01,8.385483994e+01,4.049427705e+01,2.770518260e+01,8.725628581e+01,4.229622814e+01,6.158095956e+01,8.546637787e+01,4.430084863e+01,4.277594528e+01,8.141101951e+01,6.675245327e+01,7.514548472e+01,2.153625372e+01,4.037842497e+01,2.913039631e+01,7.069630614e+01,1.522799673e+01,7.428607353e+01,7.311679471e+01,4.466081171e+00,1.653086749e+01,9.337762383e+01
