v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
3.614481377e+01,1.835721080e+00,9.801991324e+01,1.723052020e+01,2.129753278e+01,8.264926359e+01,3.153283587e+01,1.070799436e+01,1.638190179e+01,7.198124718e+01,7.442110733e+01
4.741591889e+01,2.397520379e+01,5.368125628e-01,5.948321915e+01,6.193142465e+01,7.684832828e+01,8.028799373e+01,1.130919739e+01,7.652835939e+01,4.142903263e+01,9.466025594e+00
6.633607267e+01,1.330733020e+01,7.733546563e+01,7.262658264e+00,7.107024104e+01,9.376396019e+01,2.035893437e+01,1.063585265e+00,5.653353017e+01,9.279955598e+01,9.648574238e+01
9.357172959e+01,5.769255754e+01,7.658981786e+00,8.650641761e+01,4.672066800e+01,6.532898313e+00,5.686714650e+01,9.932553767e+01,2.786148640e+01,7.674796949e+01,2.072792166e+01
8.708012738e+01,3.169151282e+00,4.541235396e+01,8.569001393e+01,5.429787571e+01,2.793084733e+01,4.922401272e+01,3.400061311e+01,4.582988548e+01,5.157327057e+01,9.693308631e+01
1.115076315e+01,3.262807564e+01,1.996813681e+01,4.535619043e+01,8.192867463e+01,5.273620428e+01,1.989256821e+01,7.480021385e+01,9.940705020e+01,1.480702681e+01,1.905308194e+01
1.128423396e+01,3.637134096e+01,5.779666128e+01,9.836235983e+01,8.519182138e+01,3.547839924e+01,6.163747342e+01,5.776718558e+00,5.962788301e+01,5.647862048e+01,5.066632051e+01
8.148472396e+01,4.068919431e+01,1.744079896e+01,7.152478088e+01,7.316747261e+01,8.227155834e+00,2.715159464e+01,5.099879431e+01,3.737711747e+01,8.677145996e+01,3.448501347e+01
4.471398184e+01,7.158261379e+01,3.782643430e+01,9.174376612e+01,3.468796554e+01,8.125940864e+01,1.837741486e+01,4.325674211e+01,6.459086015e+01,5.639182891e+01,2.581627523e+01
3.856179834e+01,3.594650660e+01,1.210649946e+01,6.988333075e+01,4.123965523e+01,5.112946426e+00,6.735842383e+01,4.600159407e+01,5.252785357e+01,2.382761615e+01,4.702359596e+01
2.617456066e+01,9.165425522e+01,9.969911947e+01,9.768677592e+01,7.294928700e+01,2.064035834e+01,4.806110773e+00,6.651350287e+01,8.787901403e+01,1.144132218e+01,4.989891813e+01
3.009187310e+01,3.481062282e+01,9.557659293e+01,2.348022076e+01,8.708936580e+01,8.559622286e+01,4.790627232e+01,6.873996805e+01,5.378594450e+00,6.255269839e+01,7.489038296e+01
5.787755333e+01,7.353004072e+01,8.775126493e+01,1.973739415e+01,9.999230696e+01,9.227196396e+01,6.498006729e+01,4.486568730e+01,3.232295206e+01,4.426760715e-01,8.578669450e+01
9.320751196e+01,1.799849506e+01,8.313914426e-01,9.841537051e+01,4.721917910e+01,9.049366748e+01,1.587633293e+01,4.240008057e+00,6.276230303e+01,7.086679239e+01,4.864761831e+01
9.655508757e+01,7.518510407e+01,7.215023003e+01,8.967976668e+01,1.126946543e+01,1.088212923e+01,8.077361400e+00,8.569595959e+01,4.140434295e+01,9.575292055e+00,6.454749726e+01
3.177234708e+01,7.712772829e+01,2.655690695e+01,5.805581486e+01,5.287727992e+01,1.036048762e+01,8.896409719e+01,3.576885436e+01,2.069730930e+01,6.905029984e+01,1.058847883e+01
7.741856076e+01,5.002327186e+01,2.831742947e+01,5.458784251e+01,6.169341669e+01,7.875663237e+01,3.615772560e+01,1.921330436e+00,2.742035159e+01,4.650075827e+00,6.711229115e+01
8.050129183e+01,7.494826366e+00,5.918138402e+00,6.428274620e+01,7.245061987e+01,4.903730412e+01,4.854237271e+01,8.520659268e+01,9.637417631e+01,2.272371790e+00,3.562956133e+01
1.944914977e+01,1.009137441e+00,9.924371066e+00,9.269405510e+01,9.652367040e+00,7.799030903e+01,5.573960001e+01,2.716532010e+01,6.067726333e+01,2.403526076e+01,6.519801231e+01
2.411879809e+01,2.828575968e+01,1.445360246e+01,3.891257231e+01,2.293447070e+01,8.651678130e+01,8.732425601e+01,6.773782589e+01,6.581434896e+01,4.630499456e+01,3.607310787e+01
9.671592735e+01,9.472563697e+01,3.548194197e+01,4.714000242e+01,7.510109163e+01,6.916911174e-01,9.469134289e+01,1.471759108e+01,9.420483199e+01,6.640968518e+01,3.725324954e+01
1.695579454e+01,2.659674338e+01,1.338209086e+01,7.877189198e+01,3.793518817e+01,3.133650634e+01,5.922938570e+01,5.801817809e+01,7.635724735e+01,1.937378775e+01,5.929667910e+01
4.670695087e+01,7.382096693e+01,7.713499437e+01,6.880964359e+01,5.871236583e+01,7.265095267e+01,4.873055408e+01,3.185500174e+00,6.971087074e+01,6.203362038e+01,6.889413616e+01
4.983721877e+01,8.086905630e+01,2.373118912e+01,4.117461565e+01,4.661761000e+01,4.629160240e-01,6.807800664e+01,3.606462216e+01,5.567260385e+01,6.086352110e+01,4.465248396e+01
2.545682491e+01,8.284513365e+01,2.502984533e+01,3.849335100e+01,1.183282717e+01,6.512396382e+01,9.146284488e+01,5.837127076e+01,2.975333844e+01,5.024756671e+01,1.926861580e+01
4.358111430e+01,4.021620836e+01,8.730493749e+01,4.457758345e+01,4.442355958e+01,2.510015854e+01,6.049488832e+01,8.990157784e+00,4.270508554e+01,1.367635257e+01,3.595074543e+01
1.977575781e+00,4.081904653e+01,7.890313393e+01,5.045261224e+01,7.458860618e+01,6.459937899e+01,9.935703124e+01,6.117159027e+01,7.442995097e+01,7.338970267e+01,5.218369925e+01
6.601832586e+01,4.194089091e+01,4.620788806e+01,5.025731781e-01,7.995108917e+01,9.727931945e+01,8.549538809e+01,3.366413070e+01,3.904177029e+00,8.907831243e+01,6.748536451e+01
1.721149416e+01,8.687412194e+01,9.139809168e+01,5.570487158e+01,8.675604773e+01,6.654159365e+01,5.627542092e+01,6.710472340e+01,7.600372286e+01,2.153244322e+01,1.801327620e+01
7.822883938e+01,4.672654001e+01,5.954601577e+01,9.191606676e+00,1.701905169e+01,8.272849787e+01,2.789790298e+01,1.878615818e+01,5.329993418e+01,1.357356390e-01,7.528431988e+01
7.162827889e+01,4.387669084e+01,9.106395424e+01,4.059265515e+01,4.255777896e+01,5.719425284e+01,2.170988815e+01,8.923660281e+01,3.269021948e+01,8.850636174e+01,6.407369335e+01
1.070927442e+01,3.506685794e+01,6.580627718e+01,2.992400312e+01,9.185082664e+01,6.626300837e+01,4.053952505e+01,2.441536537e+01,9.127233120e+01,8.630252792e+01,9.436104920e+01
7.924774273e+01,7.539682385e+01,5.753115451e+00,5.527940732e+01,7.449430577e+01,3.894110817e+01,7.236156763e+01,9.070253824e+01,4.504981492e+01,1.689828609e+01,9.359083881e+01
7.647595920e+01,8.104701629e+01,9.542413154e+01,5.256025113e+01,1.004445375e+01,8.152965472e+00,9.577476797e+01,3.193148279e+01,8.334710319e+01,9.077001478e+01,6.913825249e+01
4.730420104e+01,6.177137179e+01,3.385065107e+00,6.643590812e+00,3.509886615e+01,5.424372374e+01,9.013986218e+00,5.984375745e+01,8.722491511e+01,1.237668801e+00,3.185841535e+01
1.334348172e+01,6.895018878e+01,2.399119877e+01,1.057203482e+01,5.786064343e+01,3.530279122e+01,9.711193194e+01,8.915123597e+01,2.557660437e+01,1.940736903e+00,8.379216739e+01
5.548457975e+01,4.557218823e+01,9.207730687e+01,7.363798215e+01,6.147967869e+01,9.172836476e+01,2.836506158e+00,5.317372176e+01,4.335239519e+01,8.342233825e+00,3.427491640e+00
4.414782276e+01,9.676310892e+01,1.701924459e+01,1.652113623e+01,9.989570440e+01,5.069573334e+01,5.830217604e+01,5.439116248e+01,6.550524169e+01,4.793971352e+01,7.274740080e+01
5.427049917e+01,2.857918679e+01,1.480317380e+01,1.695932381e+01,5.505042721e+01,8.538879207e+01,7.276954383e+01,1.863843281e+01,9.566938689e+00,4.175750607e+00,2.809398824e+01
5.448083227e+01,5.752241284e+01,4.802899028e+01,8.405966011e+01,1.275342413e+01,8.891392208e+01,5.703595693e+01,9.242776597e+01,6.130162516e+01,4.429849764e+01,1.095536775e+01
1.257469763e+01,6.648736289e+01,7.022057648e+01,9.588871339e+01,8.563737654e+01,9.098401795e+01,4.185488820e+01,2.075350201e+01,6.010965282e+01,6.914087556e+01,7.642610966e+01
6.952237675e+01,1.584642169e+01,8.139992919e+00,9.379774879e+01,9.860092274e+01,7.724481769e+00,9.219586523e+01,9.215900498e+01,2.041435125e+01,7.861365575e+00,7.155688774e+01
5.205343975e+01,2.494164479e+01,6.819931367e+01,4.687458802e+01,1.944971341e+01,7.948101395e-01,7.921669113e+01,9.340288886e+01,8.214009725e+01,4.588209257e+01,3.534497847e+01
1.286939232e+01,4.122466353e+01,1.699965535e+01,1.990969330e+01,4.308211604e+01,7.739168068e+01,7.760503587e+01,4.393549419e+01,6.807655235e+01,5.030099206e+01,9.253688116e+01
4.793346743e+01,8.999936701e+01,9.848677950e+01,2.466309094e+01,1.404778093e+01,5.529920561e+01,9.912721831e+01,2.984251954e+01,5.436840023e+01,3.287556525e+01,4.312511378e+01
9.496545802e+01,9.427000427e+01,1.080841468e+01,9.782495782e+01,6.244714738e+01,3.209218199e+01,8.660509761e+01,5.951559934e+01,3.175563956e+01,5.142226941e+01,4.566476048e+01
5.846775710e+01,4.485900013e+01,4.646813709e-01,4.475198598e+01,9.492381193e+01,3.745436452e+01,3.849219074e+01,1.653360737e+01,3.652421368e+01,1.010937997e+01,2.816259176e+01
5.408363734e+01,8.227162391e+01,5.069556550e+01,9.744043858e+01,3.168186970e+01,7.546145174e+01,6.977236972e+01,8.249201753e+01,5.882092023e+01,3.066398401e+01,7.548347606e+01
7.662507829e+01,2.707119848e+01,3.567327713e+01,6.942815069e+01,6.373922121e+01,3.720681284e+01,8.276945933e+00,3.295541124e+01,6.770150819e+01,5.281782958e+01,5.167842812e+01
2.529818384e+00,4.510766433e+01,1.226091806e+01,4.191417831e+01,3.199520660e+01,8.155044434e+01,3.887372192e+01,6.423808254e+01,1.724328484e+01,7.652269799e+01,2.325989159e+01
4.369225014e+01,5.880111426e+01,8.015502058e+01,4.381333490e+00,1.540919540e+00,3.419655994e+01,5.054138235e+01,4.234724992e+01,7.110523081e+01,5.306254113e+00,6.080000449e+01
2.190890247e+01,8.384108735e+01,2.609655793e+01,2.368683359e+01,5.022175279e+01,4.778834996e+01,3.946182287e+01,8.112001417e+01,1.368660210e+01,5.272837189e+01,1.780525003e+01
9.006516241e+01,8.768102605e+01,8.885166053e+01,5.241304610e+01,8.164928882e+00,7.480484315e+01,8.718351638e+01,1.231296888e+00,4.137346668e+01,1.356892114e+00,8.148668199e+01
8.167231948e+01,9.194606931e+01,3.028809311e+01,9.510796409e+01,1.443310837e+01,5.618643032e+01,5.696726146e+01,3.998547357e+01,8.682839835e+01,3.858774093e+01,6.568475542e+01
1.375504732e+01,1.266513811e+01,6.230449911e+01,4.510413273e+01,5.064620551e+01,4.865672446e+01,9.378857088e+01,8.504222630e+01,7.860313086e+01,1.711790967e+01,4.084999101e+01
3.297091969e+01,2.780601475e+01,9.113736457e+01,9.316845689e+01,8.053797575e+00,7.652603330e+01,8.166417758e+01,2.084231646e+01,4.293476418e+01,5.343585055e+01,9.897532248e+01
8.801951300e+01,1.188508693e+01,8.771589010e+00,6.192861045e+00,3.526721338e+01,2.666001221e+01,6.919638410e+01,3.008708616e+00,6.659840606e+01,3.056851628e+01,1.771775686e+00
9.172063798e+01,7.934287336e+01,7.282980835e+01,8.821737639e+01,5.938394276e+01,3.098826165e+00,2.741969162e+01,3.307600941e+01,2.096125340e+01,6.891517948e+01,3.055477539e+01
9.999366166e+01,6.995749941e+00,9.696510013e+01,9.572922313e+01,6.101464236e+01,9.649537069e+01,2.402752206e+01,8.871194412e+01,8.360746576e+01,7.252380465e+01,5.752323927e+01
7.499973233e+00,9.248418000e+01,8.545447204e+01,4.212229726e+01,7.833445569e+01,8.661540700e+01,9.097133457e+01,2.704922333e+01,4.878199986e+01,4.151939650e+01,8.922793335e+01
3.529405379e+01,3.570211395e+01,5.915934063e+01,2.865870997e+01,6.901829847e+01,9.358998872e+01,5.277470967e+01,8.983111457e+01,1.461235998e+01,8.706391051e+01,4.614353230e+01
3.766118038e+00,2.688570660e+01,4.813172960e+01,1.539026997e+01,9.011363055e+01,7.406942058e+00,9.907098106e+01,8.659507727e+01,6.792650275e+01,5.298332370e+01,3.369679825e+01
3.543117902e+01,8.058310677e+01,6.220928061e+01,9.800597194e+01,1.340423174e+01,4.274264990e+01,4.902032884e+00,3.891921962e+00,2.968296038e+01,5.687723151e+01,3.913238550e+01
2.100285659e+01,4.806583046e+01,3.339300789e+01,5.664439226e+01,1.810527453e+01,2.139948501e+01,4.045234988e+00,4.092590591e+01,8.417655157e+01,5.376745327e+01,8.031812558e+00
7.404122572e+01,5.845970106e+00,1.241085453e+01,8.731893617e+01,3.543121232e+01,9.387160752e+01,2.924067776e+01,2.972165092e+01,9.085563598e+01,5.994114244e+01,8.770341066e+01
8.232213538e+01,3.779439457e+01,5.849809053e+01,2.924094145e+01,2.153431637e+00,8.195411777e+01,8.957933338e+01,9.690694212e-01,7.043014967e+01,8.111786376e+01,1.460272668e+01
3.628347377e+01,6.794345741e+01,3.720571166e+01,2.507723288e+01,1.280692758e+01,1.671771187e+01,8.150834608e+01,8.206158087e+01,2.548019387e+01,6.436131980e+01,9.757513214e+01
1.684899857e+01,1.877824131e+01,9.329313322e+01,2.651335601e+01,9.329104178e+01,3.646661341e+01,6.674927811e+01,4.840261202e+01,5.253823513e+00,8.232950207e+01,2.282958200e+01
2.367529038e+01,8.361044011e+01,8.616022089e+01,1.412558988e+01,7.640511422e+01,4.941275677e+01,6.170806779e+01,2.521858145e+00,5.686437853e+01,5.202998993e+01,1.018523834e+01
8.381565039e+01,1.979985129e+01,6.620292240e+01,2.350686156e+01,2.225544867e+01,5.366049352e+01,5.984092728e+01,6.006233758e+01,1.234407445e+01,4.192928168e+01,4.378966668e+01
7.797926961e+01,6.127347020e+01,4.612983675e+01,3.515935038e+01,3.420441500e+00,5.142649282e+01,9.122888342e+01,1.267942113e+01,2.797610972e+01,3.420398669e+01,9.884522603e+01
3.289486526e+01,8.546068618e+01,2.215680009e+01,7.643707105e+01,2.087033838e+01,4.743606103e+01,8.601284594e+01,7.396261773e+01,7.841612854e+01,2.122292017e+01,5.803216112e+01
6.085345446e+01,3.143667297e+01,7.562983378e+00,2.129995134e+01,3.311974513e+01,3.963040063e+01,4.357344555e+01,1.099765147e+01,1.411497275e+01,5.350299549e+01,7.245944278e+01
5.618991634e+01,6.529277510e+00,1.889296430e+01,6.731436630e+01,7.623738294e+01,8.605742862e+01,1.601078500e+01,2.554400777e+01,5.837798479e+01,6.501367929e+01,3.097304840e+00
7.768885276e+01,6.024495907e+01,4.025064472e+01,4.203214839e+01,9.650715363e+01,4.172337403e+01,7.579697234e+01,8.837383923e+01,5.441027629e+01,1.639137206e+01,7.614685872e+01
3.461757262e+01,8.894545255e+01,5.117826157e+01,6.993913607e+01,2.550009410e+01,4.030488144e+01,8.450253627e+00,6.574716868e+00,1.831357782e+01,1.567845706e+01,8.583655767e+01
8.014360464e+01,6.764834595e+01,4.874034447e+01,6.381575272e+01,3.081093188e+01,3.553361597e+01,2.627455596e+01,6.474546162e+01,4.112767870e+00,6.040593558e+01,2.276564001e+01
5.651787410e+01,9.756886108e+01,7.963325507e+01,3.627003213e+01,6.173405133e+01,6.025797270e+01,7.105616860e+01,9.363049216e+00,5.450529296e+01,2.701843719e+01,2.826510855e+01
5.314323772e+01,5.347362273e+01,8.922479088e+01,2.278978276e+01,4.463326313e+00,7.071446156e+01,8.220569861e+01,8.404598868e+01,9.138745782e+01,6.216419545e+01,8.525598771e+01
8.496696155e+01,7.377382859e+01,7.872273056e+01,4.972696941e+01,3.044618437e+00,1.692800799e+01,2.200987478e+01,7.014535529e+01,3.303674549e+01,9.827119020e+01,6.373977433e+01
7.789786258e-01,7.419350168e+01,3.718847430e+01,1.370410335e+01,2.884982765e+01,2.980506890e+01,2.533143435e+00,4.552864923e+01,8.972906015e+01,6.545552277e+01,8.941700682e+01
6.814198652e+01,1.714245061e+01,8.392984202e+01,8.082789535e+01,9.139941112e+01,2.085869306e+01,4.423760994e+01,3.967120750e+00,3.474387465e+01,3.233215695e+01,6.774718227e+01
3.954559610e+01,2.844775784e+01,5.838190985e+01,8.052983078e+01,6.260156822e+01,3.873131676e+01,8.387480329e+01,3.247738354e+01,7.213035533e+01,7.374219513e+01,3.272180546e+01
5.587493896e+01,5.670081387e+01,4.283742583e+01,4.146909544e+01,5.920149113e+01,5.071415180e+01,7.314288861e+01,4.349683008e+00,7.511874747e+01,1.852698291e+01,4.176455037e+01
7.772790454e+01,2.521824269e+00,1.436263278e+01,1.951993264e+01,4.970101208e+01,2.841310261e+01,4.588790962e+01,6.611073833e+01,3.006790435e+01,9.701077126e+01,9.167496310e+01
8.136595453e+01,4.476347517e+01,6.083550073e+01,4.386077865e+01,9.145306600e+01,4.556300007e+01,2.563589081e+01,9.385806190e+01,5.121745429e+01,3.142745180e+01,9.930114750e+01
7.104346118e+01,1.919952176e+01,4.963623375e+01,6.023903420e+01,6.987588195e+01,3.463595778e+01,5.949168567e+01,7.037387220e+01,3.869479738e+01,1.608358309e+01,4.181655003e+01
7.533834341e+01,8.945533991e+01,8.507232682e+01,8.215733921e+01,2.783264491e+01,7.538230072e+01,8.148698207e+00,2.149556359e+01,7.964651777e+01,3.629176911e+00,3.513322999e+01
4.601220495e+00,3.871299972e+01,8.205508710e+00,8.997635533e+00,7.079755194e+01,5.335440123e+00,6.573180876e+01,6.084636037e+01,3.102171867e+01,8.559101273e+01,9.861133620e+01
7.555773588e+01,6.507828691e+01,3.573836507e+01,8.453418198e+01,6.927620157e+01,4.642039632e+00,7.086558160e+01,7.187007048e+01,3.434845368e+01,2.893932135e+01,1.535059028e+01
7.077886743e+01,8.177186800e+00,6.321155889e+01,3.052244977e+01,3.052110373e+01,7.776755599e+01,5.514401289e+01,4.161150025e+01,3.949233362e+01,4.972375043e+01,4.845152136e+01
3.377860221e+01,3.073315546e+01,4.072978372e+01,8.200250115e+01,3.633764597e+01,6.402583016e+01,8.648833793e+01,7.425525081e+01,5.352724313e+01,5.974974310e+01,7.455570525e+00
8.473452441e+01,3.584461211e+01,9.332621832e+01,7.738947621e+01,1.210729526e+01,8.982246640e+00,4.669200835e+01,2.051478566e+01,8.532997302e+01,5.754615676e+01,8.142073470e+00
6.118929097e+01,6.250212424e+01,6.934564320e+01,2.303079867e+01,7.237101759e+01,3.394219245e+01,2.481122682e+01,5.884607569e+01,6.528078145e+01,5.949766430e+01,6.293825843e+01
1.985348037e+01,4.164187329e+01,1.173457023e+01,5.572448655e+00,3.864084087e+01,6.860343531e+01,8.479447314e+01,3.591522730e+01,9.720348042e+01,8.353414870e+01,3.403144179e+01
8.680792748e+01,3.414343493e+01,6.655420331e+00,9.238469562e+01,9.648106911e+01,2.816606424e+01,7.540423114e+01,8.639514168e+01,7.287404888e+01,2.938604365e+01,1.105064342e+01
9.400679317e+00,3.776667083e+00,2.919002476e+01,1.806947627e+01,1.154268771e+01,4.784178920e+01,4.485348870e+01,6.665098363e+01,2.207485471e+01,1.115278241e+01,2.555667323e+01
4.761740077e+00,5.190459635e+01,8.361391324e+01,6.094968883e+01,5.141574170e+01,4.718280588e+01,3.646715203e+01,2.193410302e+00,3.490678050e+00,1.818207334e+01,5.021277116e+01
5.088795608e+01,6.674255849e+01,1.720809574e+01,9.051261955e+01,2.359720792e+01,3.869603392e+01,6.950738889e+01,2.784100283e+00,6.871075238e+01,7.005483384e+00,1.204104137e+01
5.498260686e+01,5.392527900e+01,6.532974965e+01,2.292943066e+01,3.784164115e+01,2.148034970e+01,7.798772189e+01,5.421432268e+00,6.309053381e+00,5.027397726e+00,2.614821530e+01
4.866910938e+01,4.043961106e+01,4.098012480e+01,8.740763008e+01,1.994176406e+01,4.091245049e+01,4.261877080e+01,1.203662626e+01,8.996231359e+01,6.561203503e+01,4.956535881e+01
2.278032300e+01,5.601848790e-01,8.821719054e+01,8.344305085e+01,5.855766990e+01,4.200854097e+01,8.063955759e+01,2.483968739e+01,3.586891442e+01,1.171525911e+01,7.725880882e+01
6.862661340e+01,4.937190835e+01,5.310752371e+01,2.536462100e+00,5.812962895e+01,8.315513992e+01,5.660408135e+01,4.442231166e+01,3.536020380e+01,3.402488596e+01,5.898448461e+01
1.382334637e+01,1.964843101e+00,9.210972548e+01,7.014399494e+01,7.116195468e+01,2.180452176e+00,6.870746890e+01,5.748421716e+01,5.521059691e+00,7.493809809e+01,1.697982672e+01
3.819819471e+01,1.786237182e+01,3.860074098e+01,2.493782722e+01,5.263977296e+00,8.580128642e+01,8.812209366e+01,1.028047477e+01,4.025651243e+01,9.916973275e+01,6.791288318e+00
2.391134596e+01,9.361885218e+01,2.874492592e+01,7.727780236e+01,4.376479973e+01,1.059977894e+01,2.288918826e+01,5.464044128e+01,4.896799181e+01,6.224189074e+00,2.476646299e+01
7.137362577e+01,1.367477354e+01,2.457736940e+01,2.879770633e+01,3.904205448e+01,2.382829531e+01,2.154115121e+01,1.040306610e+01,1.126279546e+01,4.813170712e+01,8.601907320e+01
7.208819950e+01,3.012554172e+01,5.828177125e+01,1.881910956e+01,6.659010036e+01,6.487261197e+01,5.260840353e+01,7.770562027e+01,5.022436885e+00,1.900393058e+01,2.501564162e+01
6.187069618e+01,6.308612448e+01,5.386923284e+01,9.520559630e+00,9.740671154e+01,7.129277139e+01,5.434072010e+01,3.004040819e+01,9.204808189e+01,3.978623531e+01,1.292528971e+01
6.293460167e+01,9.803624902e+01,7.526183624e+01,5.352387392e+01,9.468096193e+01,5.413040271e+00,5.841048123e+01,9.031805090e+01,7.778455076e+00,7.313942650e+01,9.593019095e+01
5.459057619e+01,5.778013300e+01,3.844391693e+00,6.378683493e+01,2.192982944e-01,2.541947286e+01,3.106177216e+01,1.214566909e+01,4.191165115e+01,4.597548442e+01,5.371063549e+01
6.307480676e+01,2.670560222e+01,3.764081630e+01,3.596198676e+01,6.887598990e+01,5.877205592e+00,9.350140119e+01,9.420185850e+01,8.156652864e+01,2.670795809e+01,2.545897943e+01
9.870499553e+00,7.775751670e+01,8.930114276e+00,2.614571920e+01,3.837813502e+01,3.081113617e+01,4.024224830e+01,3.359050160e+01,9.232979623e+01,6.798137389e+01,1.222821531e+01
4.439515672e+01,9.619171827e+01,6.572910016e+01,8.621976031e+01,4.713896006e+01,1.262777555e+01,4.113242205e+01,2.528084598e+01,1.870116913e+01,4.033396368e+01,9.772880026e+01
1.970114437e+01,7.036689543e+01,9.880895605e+01,1.764197439e+01,1.459059078e+00,1.999066632e+01,1.938460659e+01,7.901724390e+01,6.381828857e+01,2.723221473e+01,8.429114280e+01
5.832541313e+01,5.353572937e+01,8.468208157e+01,9.254235896e+01,1.056729451e+01,2.724146486e+01,7.299445328e+01,4.132600855e+01,4.970099767e+01,7.714910106e+01,7.958941047e+01
9.232206533e+01,6.391485216e+01,3.086720214e+01,3.693696614e+01,7.921780498e+01,7.859708978e+00,7.838860999e+01,8.743534795e+01,4.590144881e+01,6.763699624e+01,6.236549424e+01
5.263342995e+01,3.736381396e+01,8.109058294e+01,4.486759064e+01,3.091403577e+01,9.638853774e+01,8.591782850e+00,9.285165771e+00,2.623249955e+01,4.215292263e+01,8.349592624e+01
8.761569532e+01,5.647709267e+01,1.977425323e+01,7.168068004e+01,5.376434924e+00,7.622048905e+01,6.923028028e+01,5.051950270e+01,3.824671458e+01,1.542901569e+01,5.270574117e+01
9.556111516e+01,5.865670467e+01,5.551231109e+01,4.542832295e+01,1.322241936e+01,8.849597593e+01,4.376915684e+01,8.333908207e+00,9.091022472e+01,6.061167135e+01,7.859938083e+01
6.491767125e+01,8.951890505e+01,1.871018048e+01,7.024546179e+01,5.653581190e+01,3.484368138e+01,7.142231980e+01,6.812529899e+01,1.271912136e+01,8.589319153e+01,7.787622546e+01
5.529114037e+01,1.701645356e+01,5.375977139e+01,2.058988013e+01,3.364416088e+01,1.754927932e+01,6.604566835e+01,6.974696168e+01,1.308745389e+01,7.865202785e+01,7.164512555e+01
1.355306292e+01,3.094079100e+01,6.728170999e+01,7.917866566e+01,4.041644809e+01,4.436307205e+01,4.474345013e+01,8.644359138e+01,6.518196162e+01,2.373390465e+00,8.539472868e+01
8.333936357e+01,6.520738558e+01,4.732615674e+01,6.361635752e+01,8.846329786e+01,9.609725393e+01,2.339770346e+00,1.812959961e+00,2.001174564e+01,5.221103670e+01,8.020885458e+01
5.810543698e+01,2.716255642e+00,2.044793899e+01,3.019504990e+01,7.375064070e+01,8.046521551e+01,8.934316621e+01,1.824148222e+01,6.048660470e+01,3.795485557e+01,1.707600626e+01
1.145457770e+01,2.912957856e+01,2.955122525e+01,2.813293974e+01,8.792344134e+01,5.002528924e+01,1.695047505e+01,9.638202837e+01,1.226253160e+01,8.982767006e+01,1.719798969e+01
1.916634031e+01,8.796903244e+01,8.512960796e+01,1.355282986e+01,8.322271831e+01,5.922170952e+01,4.991084681e+01,3.984400449e+01,1.013692379e+01,2.435459640e+01,6.559002326e+01
9.524610805e+01,8.340737361e+01,4.821577137e+00,6.127811175e+01,7.053224635e+01,2.935613944e+01,5.721622857e+01,5.593265885e+01,8.280854115e+01,4.269493095e+01,1.766874688e+01
7.691143927e+00,2.629824481e+01,6.123382739e+01,4.061313168e+01,7.548085268e+01,6.341467900e+01,4.287489487e+01,7.624194848e+01,6.411156571e-01,8.338161417e+01,8.065538742e+01
8.603084990e+01,4.575964588e+01,1.163707241e+00,1.183049829e+01,6.118448982e+01,1.555828417e+01,5.583847443e+00,1.289650332e+01,8.137767607e+01,2.032795889e+01,8.826181208e+01
2.892013598e+01,3.040599139e+01,7.813113881e+01,9.531693231e+01,9.638565598e+01,2.269948015e+01,1.114742585e+01,4.923993215e+01,8.498459366e+01,1.078628724e+01,8.982486120e+00
1.573499747e+01,8.934963899e+01,7.775975448e+01,9.880697868e+01,8.926174850e+01,1.589203967e+01,7.074396512e+01,9.317084286e+01,8.583899518e+01,7.818334294e+01,4.423787686e+01
1.391043716e+01,4.061870696e+00,3.386984746e+01,2.691168530e+01,2.680931210e+01,4.441473529e+01,6.246718520e+01,6.120748864e+01,5.765422216e+01,8.617095394e+01,1.685238761e+01
4.618859417e+01,2.993279656e+01,1.484576111e+00,7.261239813e+01,4.915110621e+01,8.930173493e+01,5.765662879e+01,4.506153591e+00,1.345614383e+01,7.234881386e+01,4.246862217e+01
2.261002143e+00,1.849011424e+01,7.958092239e+01,3.097645653e+01,6.822549338e+01,5.997649994e+01,1.914476116e+01,2.092117497e+01,9.375209068e+01,5.847935791e+01,3.829162044e+01
6.156266958e+01,5.214004893e+01,7.677610294e+01,3.837117450e+01,9.334054346e+01,9.959075195e+01,8.011004381e+01,1.937312103e+01,9.867098069e+01,9.508836675e+01,1.372835942e+01
5.998397837e+01,8.292099974e+01,8.033704691e+01,1.625072669e+01,7.303785176e+01,3.826779757e+01,2.503047191e+01,1.059296695e+01,8.089674846e+01,8.593582176e+01,1.312156208e+01
8.046263727e+01,1.665071497e+01,7.421756113e+01,3.550428848e+01,4.752689696e+01,4.758940717e+00,6.033832744e+01,7.788510248e+01,1.398925590e+01,2.905574509e+01,8.532605798e+00
3.967348356e+01,4.728736181e+01,4.421172803e+01,7.999026150e+01,9.572399070e+00,6.783873739e+01,4.740563887e+01,8.296748384e+01,1.877119962e+00,2.627702870e+01,2.100127400e+01
7.499002573e+01,7.895857906e+01,3.379403234e+01,1.149604015e+01,2.660725696e+01,1.795785471e+01,2.344791611e+01,2.986145817e+00,4.607530790e+01,5.336922737e+01,2.239941826e+01
1.610788431e+01,4.403213921e+01,2.590412869e+01,6.899634090e+01,7.782109203e+01,4.160644369e+01,1.993307414e+01,8.021563038e+01,7.394812095e+01,7.608506412e+01,9.226965684e+01
