v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83
5.792834957e+01,4.300858975e+00,5.940665268e+01,4.555604378e+01,2.049324914e+01,8.885357800e+01,9.551662015e+00,7.387649662e+01,5.957759388e+01,2.078009839e+01,8.740158642e+01,6.498828072e+01,8.747952723e+01,1.691524107e+00,3.428187666e+01,8.664806170e+01,8.217010900e+01,4.680524616e+00,5.493986470e+01,5.774585717e+01,4.229124805e+01,2.496409964e+01,7.690853244e+00,6.684666026e+01,4.964003097e+01,6.747354410e+01,7.016808255e+00,2.099448658e+01,3.670834469e+01,8.108042271e+01,5.804671219e+01,5.632548867e+01,5.811726240e+01,3.575604611e+01,8.248842159e+01,5.878208138e+01,8.880836507e+01,7.080205560e+01,3.103434148e+01,3.150810011e+01,7.460748899e+01,1.823891045e+01,9.595677797e+01,2.781037712e+01,6.150973871e+01,5.312158305e+00,1.456563029e+01,5.692924865e+01,4.046282660e+01,1.579321317e+01,2.271765563e+01,3.244699905e+01,1.853506622e+01,9.238969939e+01,2.981950814e+01,1.068939719e+01,8.166096417e+01,5.939034597e+01,1.940410076e+01,3.769219899e+01,3.866464784e+00,5.640759955e+01,9.315277210e+01,3.364264640e+01,5.957462064e+01,5.819128567e+01,9.568720280e+01,1.611826720e+01,2.933327832e+01,4.640338866e+01,4.436003613e+01,7.852918497e+01,2.126947721e+01,6.430189018e+01,8.109438555e+01,2.266491442e+01,3.018071670e+01,2.267755237e+00,6.617021781e+01,2.698621334e+01,7.813056496e+01,9.804544662e+01,1.375913064e+01
1.409998284e+01,1.228751487e+01,4.528818181e+01,7.549672920e+01,1.024611822e+01,2.318853778e+01,9.462390154e+01,1.599327767e+01,1.220820266e+01,6.853548996e+01,8.812516400e+01,7.479196510e+01,2.858920948e+01,4.425106417e+01,1.712914206e+01,8.423269710e+01,3.028981686e+01,8.399826102e+01,2.469117476e+01,4.074398998e+01,5.986745179e+01,3.079791834e+01,5.407411562e+01,9.124534637e+01,3.739724339e+01,1.169035144e+01,9.922598512e+01,1.635145510e+01,8.423908907e+01,1.621468126e+01,2.015576006e+01,5.861967376e+01,5.770555288e+01,8.742968276e+01,7.967519269e+01,6.660301335e+01,3.921203474e+01,1.687623776e+01,3.724505554e+01,4.530514755e+01,8.071325905e+01,7.856306951e+01,8.924190097e+01,9.475626494e+01,3.747564535e+01,6.278612395e+01,9.797326332e+01,7.609290333e+01,4.814792632e+00,5.420031865e+01,9.512862347e+01,8.044263882e+01,3.505763122e+01,7.718119576e+01,3.008927362e+01,5.842159778e+01,1.687254461e+01,7.129667977e+01,1.062390109e+01,1.783172001e+01,5.731653338e+01,3.391971838e+01,1.237516308e+01,3.641734671e+01,3.643773091e+01,1.362444063e+01,5.636572097e+01,5.791665000e+01,3.073479094e+01,7.968076305e+01,6.308291319e+01,9.759322244e+01,9.283883635e+01,1.410411309e+01,4.162037117e+01,5.049251128e+00,9.683439681e+01,6.956376748e+01,9.636331443e+01,3.934123005e+00,6.851015864e+01,9.649809699e+01,8.832091955e+01
4.955763768e+01,1.183604779e+01,5.206113143e+01,8.151076374e+01,6.871155699e+01,1.082018679e+01,1.259726283e+00,2.361607549e+01,8.828283785e+01,2.038412201e+01,2.910739644e+01,4.723812605e+00,4.696370167e+01,7.143968283e+01,6.211212618e+01,3.680790744e+01,5.567207307e+01,9.726097726e+01,8.924131877e+01,2.243450767e+00,7.662683353e+01,9.909807563e+01,1.733929532e+01,2.562951523e+01,4.159435436e+01,8.747349324e+01,7.021968401e+01,6.481695572e+01,5.053049925e+01,1.118095177e+01,1.295796197e+01,1.977243289e+00,7.145030946e+01,7.213031748e+01,6.435740219e+01,5.642241926e+00,3.601700971e+01,8.118474598e+01,3.852596308e+01,5.863356720e+01,9.553808039e+01,2.562963013e+01,2.756671101e+01,2.815984699e+01,2.769039811e+01,1.277253487e+01,7.634998019e+01,1.539225427e+01,9.531622895e+01,8.564337665e+01,7.849054771e+01,6.462937551e+01,6.075500467e+01,6.962310259e+01,9.926792348e+01,2.775734413e+01,7.524200778e+01,5.195058922e+00,2.315977681e+01,6.098589411e+01,9.422115843e+01,5.896940892e+01,7.492439966e+01,2.223467272e+01,1.317416900e+00,3.157806705e+01,4.082549990e+01,5.119887039e+01,8.209721125e+01,8.041536666e+01,9.070227934e+01,3.817078626e+01,5.665110081e+01,1.989730172e+01,3.910777406e+01,1.952464850e+01,6.931909449e+01,6.746154019e+01,6.093951998e+01,6.284787314e+01,7.194375693e+00,4.356039684e+01,5.124215250e+01
1.324491392e+01,8.837395040e+00,3.922130354e+01,2.631066462e+01,5.859097602e+01,7.605574120e+01,8.171953480e+00,9.377098518e+01,9.220188478e-01,1.803189813e+01,6.582528834e+01,3.075274216e+01,5.514056727e+01,9.143921509e+01,1.189576991e+01,8.967395034e+01,4.471500099e+01,3.417240383e+01,4.420245285e+01,9.932991718e+01,3.637067894e+01,8.939903043e+01,7.735619645e+01,7.091860087e+01,1.954906527e+01,5.447088785e+01,8.248647164e+01,8.465981400e+01,7.271599758e+01,8.196734880e+01,9.759390412e+01,4.593965822e+01,4.607997982e+01,1.796780890e+01,1.330669511e+01,8.431312556e+01,7.098995204e+00,6.421621670e+01,4.521192557e+01,1.918856368e+01,1.028961594e+01,2.448205751e+01,8.434388784e+00,4.149277498e+01,9.949854895e+00,8.932465040e+01,3.760885323e+01,8.799960903e+01,5.620136722e+01,2.373528545e+01,8.833532778e+01,5.808966716e+01,9.683192245e+01,7.522817917e+01,6.268607731e-01,1.179849471e+01,1.476323179e+01,8.113090768e+01,8.094530207e+01,6.570856761e+01,6.341696092e+01,5.481650757e+00,3.128185455e+01,4.441997208e+01,6.363691411e+01,8.386819653e+01,8.762725411e+01,2.858878369e+01,8.491755124e+01,1.385039997e+01,2.423124996e+01,8.333091958e+01,1.282085375e+01,3.610582008e+01,7.054395049e+01,8.065918647e+01,2.245589497e+01,8.198448795e+00,8.302581334e+01,5.732248006e+01,4.600173675e+01,3.634675239e+01,9.379116744e+01
1.143309331e+01,8.394180607e+01,1.402500321e+01,7.708487298e+01,9.467141846e+01,5.319063533e+01,3.573407913e+01,1.120617399e+01,3.556509029e+01,8.552188448e+01,6.662728934e+01,1.104702250e+01,2.469324428e+00,9.802719495e+01,3.113238002e+01,3.203955225e+01,6.613088359e+01,7.465738374e+01,5.947517358e+01,4.143292954e+01,1.656156776e+01,1.839046994e+01,9.220648887e+01,2.374445788e+01,3.615549124e+01,4.888829994e+01,7.529016353e+01,5.546793139e+01,7.649644386e+01,8.725576876e+01,8.762017239e+01,1.061876953e+01,8.211107082e+01,9.001925377e+01,5.414291654e+01,3.062494065e+01,4.514914461e+01,8.565714586e+01,9.381257566e+01,4.608125021e+01,2.981154263e+01,7.706214674e+01,6.936670428e+01,4.263097556e+01,8.843352693e+00,4.477108161e+01,5.335961636e+01,7.145460071e+01,5.446440074e+01,6.288467292e+01,3.876036935e+01,2.929303721e+01,3.025359896e+01,2.874064995e+00,2.575257855e+01,2.077114839e+01,2.031018342e+01,1.166959954e+01,2.464060214e+01,7.886324459e+01,7.484827317e+00,7.781983350e+01,3.948486837e+01,1.618312113e+01,6.685706745e+01,5.540540181e+01,7.676230559e+01,7.963676761e+01,9.374039144e+01,4.552907316e+01,7.496461502e+01,7.920669171e+00,8.405456951e+01,2.390634739e+01,8.743119350e+01,4.680062192e+01,7.745310877e+01,5.838127836e+01,6.698009385e+01,8.372573632e+01,2.338018204e+01,4.769174670e+01,7.830147699e+01
8.837270757e+01,3.913914804e+01,5.711801016e+01,8.824374122e+01,3.338217517e+01,2.030555506e+01,8.233545183e+00,3.702461694e+01,6.705235672e+01,4.085259313e+01,3.963228810e+01,4.994692514e+01,7.633398861e+01,6.830133219e+00,3.410023031e+01,5.251289667e+01,8.735538830e+01,3.568133174e+01,9.735035306e+01,1.618180319e+01,7.052935523e+01,1.853256076e+01,6.458199008e+01,7.246971913e+01,1.040064593e+01,9.181572056e+01,1.605472643e+00,8.543237343e+00,6.024619064e+01,9.945979458e+01,6.672768831e+01,6.631489613e+00,6.627847088e+01,2.023910176e+01,5.453906355e+01,5.702214437e+01,4.489753615e+01,4.070669415e+01,1.333134721e+00,8.831722057e+01,6.672606592e+01,5.402521063e+01,9.666106760e+01,8.299990711e+01,3.886321226e+01,2.536198777e+01,9.652958876e+01,3.370118025e+01,1.760156599e+01,6.859570778e+01,5.885536874e-01,7.513148632e+01,2.291391356e+01,2.921088242e+01,5.429959439e+01,3.991741747e+01,3.012642881e+01,9.271733840e+01,9.627895860e+01,3.238948086e+01,5.970790589e+01,7.993912948e+01,1.031545175e+00,4.846557996e+01,6.120090302e+01,9.590241133e+01,6.922581610e+01,9.300686194e+00,5.805657472e+01,9.622346114e+01,3.924861712e+01,2.814611236e+01,4.965745372e+01,3.925214017e+01,5.206583574e+01,9.468194355e+01,9.062192781e+01,3.462239043e+01,3.057174836e+01,3.863785758e+01,2.764152803e+01,2.980710953e+01,8.207245385e+01
9.473763215e+01,4.725238277e+01,8.785565616e+01,8.644585977e+01,8.101277915e+00,9.737882785e+01,3.278054770e+01,8.000317128e-01,7.986864651e+01,2.014299112e+01,8.059443905e+01,7.484882751e+01,8.029034479e+00,4.977312235e+01,4.446919027e+01,7.851648826e+01,5.654531713e+01,9.297820586e+01,6.007337940e+01,8.056266490e+01,6.136555078e+01,5.056808687e+01,1.761324906e+01,2.108393157e+01,1.580833561e+01,2.047320061e+01,8.326503542e+01,4.402946209e+01,5.271403611e+01,1.702058155e+01,3.530074760e+01,3.389772712e+01,2.825023322e+01,7.641139796e+01,1.829184917e+01,8.349223819e+00,6.631490509e+00,4.968818869e+01,4.563200636e+01,1.283578944e+01,2.744978544e+01,6.376275643e+01,8.933462596e+01,2.621188687e+01,9.844900271e+01,9.468162324e+01,4.870044582e+01,1.361306725e+01,2.871366259e+01,2.916969571e+01,4.802134079e+01,3.815753456e+01,3.050798100e+01,8.257379656e+01,5.270031006e+01,3.528997988e+01,3.520606230e+01,8.620649627e+00,7.128618537e+01,8.092372202e+01,5.486181076e-03,6.646784517e+01,3.679612293e+01,6.844804971e+01,2.531435803e+01,6.602849466e+01,7.312582365e+01,6.076449778e+01,1.347689258e+01,5.853380649e+01,1.659337128e+00,1.742826532e+01,2.356992306e+01,8.580033384e+01,5.508891674e+01,8.772903710e+01,8.506977886e+01,6.378678259e+01,3.835925619e+01,9.792673451e+01,4.783186964e+01,7.179749173e+01,8.888482231e+01
5.181436916e+01,4.738698335e+01,4.492576431e+01,6.291710242e+01,3.683598799e+01,5.166046830e+01,2.338295769e+01,8.527596492e+01,2.315871733e+01,6.716010758e+01,7.529743372e+01,1.731387551e+01,7.754418560e+01,1.355005588e+00,2.449174442e+01,9.162017459e+01,4.600412376e+01,8.479469522e+01,2.598711992e+01,5.006097398e+01,7.345905056e+01,5.077284407e+01,1.022323125e+01,9.043914672e+01,3.688826531e+01,3.990728665e+00,2.901002504e+01,9.015738724e+01,6.450803027e+01,4.474629062e+01,5.306429500e+01,1.663548524e+01,1.413945711e+01,9.450396547e+01,5.908600675e+01,7.300170185e+01,9.763260252e+01,2.444996210e+01,9.784450037e+01,3.459210509e+01,7.084871362e+01,7.213655124e+01,1.609650964e+01,1.603339462e+01,7.171304250e+01,9.123815532e+01,6.363363222e+00,9.621968612e+01,6.178539531e+01,5.486487340e+01,2.147101672e+01,9.698456468e+01,6.552073293e+01,6.339475557e+01,4.433491520e+01,1.141755029e+01,6.714036451e+01,1.491916720e+01,3.150884037e+01,2.547391995e+00,4.232247337e+01,7.613338874e+00,7.127394345e+01,8.036845357e+01,3.041964817e+01,4.529715587e+01,6.966478652e+01,1.463158926e+01,6.267979094e+01,9.849521719e+00,2.467674424e+01,1.035269871e+00,9.256160230e+01,8.134585840e+01,7.330548457e+01,8.786875730e+01,2.142012392e+01,5.167378444e+01,5.492378984e+01,2.671561713e+01,5.674686407e+01,4.648211532e+00,7.815311558e+01
4.907994207e+01,6.704556252e+01,4.541793500e+01,3.691657617e+00,6.736992707e+01,1.717624963e+01,6.048855181e+01,5.277432882e+01,4.613166827e+01,5.932190893e+01,2.861454458e+01,8.908636614e+01,7.914214047e+00,1.515108230e+01,7.578661885e+01,8.587208779e+00,9.732926814e+01,8.430320071e+01,9.052385059e+01,3.102020278e+00,5.265076401e+01,9.654054242e+01,9.362177603e+01,1.484981266e+01,2.263930831e+00,2.626708454e+01,8.363060703e+01,3.736077009e+01,9.519425221e+01,3.706456929e+01,4.090659563e+01,8.569709726e+01,8.825971954e+01,4.894187706e+01,4.892452231e+01,2.598852336e+01,6.858086177e+00,6.524077253e+01,5.795320402e+01,4.668347444e+01,9.741044336e+01,9.776923497e+01,6.703879154e+01,6.264014031e+01,7.168424871e+01,4.517026119e+00,4.522668408e+01,2.192065034e+01,6.453888950e+01,7.580732372e+01,7.348616819e+01,5.359462640e+01,4.678634260e+01,4.218484303e+01,8.343709815e+01,2.722021723e+01,6.379424600e+01,4.552390394e+01,9.704412459e+01,7.611528053e+01,7.961564573e+01,8.237069218e+01,7.915861402e+01,9.073620429e+01,5.365298304e+01,2.464810816e+00,5.371754127e+01,9.468021305e+01,2.833163374e+01,7.906623109e+00,4.537235241e+01,5.731047119e+01,9.185275197e+01,2.436074732e+01,6.369852197e+01,1.264406530e+01,1.783565136e+01,1.751928536e+01,1.782132110e+01,6.788164694e+01,9.386014259e+01,6.472840173e+01,2.980135938e+01
9.753949905e+01,6.321402213e+01,9.810375998e+01,7.066791338e+01,9.816009545e+01,5.148267472e+01,3.297398115e+01,9.772471520e+01,5.136905871e+01,2.589624511e+01,8.108050198e+01,5.123498631e+01,5.181321068e+01,2.207546745e+01,3.120148637e+01,9.624319613e+01,1.153490877e+01,6.318260090e+01,4.549568966e+01,7.956998676e+01,9.744397184e+01,9.718636816e+01,6.538234166e+01,3.949012385e+01,9.510890491e+01,7.785233308e+01,1.613806060e+01,3.119143133e+01,5.968026769e+01,4.288806858e+01,2.108594503e+01,3.352019407e+01,7.202307535e+00,3.903502488e+01,7.684833168e+01,5.131031931e+01,6.145482248e+01,2.801685280e+00,3.212260968e+00,6.502637051e+00,3.296277853e+00,2.092197666e+01,5.441996973e+01,8.169098280e+01,2.143118274e+01,4.967961035e+01,3.041623877e+01,1.146237859e+01,5.480383627e+00,1.244182965e+01,6.129857381e+01,2.867593502e+01,1.110295047e+01,9.436960384e+01,3.158007202e+00,4.714518211e+01,6.655565610e+01,7.030460397e+01,2.483939378e+01,8.988875000e+01,1.484315458e+01,5.260582561e+01,4.046253365e+01,4.941029716e+01,6.821742000e+01,5.802065576e+01,7.776197057e+01,3.730573616e+01,9.570407361e+01,3.260962477e+01,5.056092698e+01,5.851958191e+01,9.078573722e+01,2.613164881e+01,1.386510124e+01,6.393332973e+01,2.840486154e+01,3.124118664e+01,1.222412955e+01,4.853472078e+01,7.437269950e+01,2.197778747e+01,9.016949862e+01
1.901577701e+01,5.322818332e+01,4.040970767e+01,1.514482193e+01,2.747978453e+01,3.344489693e+01,9.941874600e+01,6.358487160e+01,4.176605974e+01,5.985534240e+01,8.978395751e+00,5.357709238e+01,4.931592819e+01,8.198216123e+01,3.488757596e+01,6.416688759e+01,2.725353061e+00,9.408998993e+01,9.485588150e+01,3.416472649e+01,6.188215497e+01,2.386831310e+01,4.446661547e+01,6.067027559e+00,4.829994653e+01,4.074485541e+01,1.027622500e+01,3.476687391e+01,9.073010423e+01,7.245550222e+01,8.557916167e+00,3.619811316e+01,5.588265037e+01,4.649942788e+01,4.667319109e+01,9.213710438e+01,1.143218163e+01,9.515033111e+01,9.004611725e+01,9.389448611e+01,3.838060678e+01,9.116946242e+01,4.578215680e+01,4.849120626e+01,7.642247804e+00,9.756282562e+01,5.035502428e+01,1.837311822e+01,2.815902572e+01,1.264428586e+01,5.038241784e+01,1.575570223e+01,1.085022055e+01,9.052386217e+01,6.789525861e+01,9.029525066e+01,9.443266643e+01,3.000006386e+01,7.285899086e+01,5.679870179e+01,1.851399610e+01,5.150274063e+00,9.203729725e+01,8.654060928e+01,9.667830499e+01,6.510286504e+01,9.396329278e+01,8.876230657e+01,8.109111237e+01,2.944203591e+01,2.475699085e+01,6.971834693e+01,4.977621944e+01,5.877761221e+00,4.528257387e+01,6.820242352e+01,3.572937726e+01,8.447946665e+01,6.721278437e+01,7.039587009e+01,6.303583361e+01,3.976056848e+01,4.736736848e+01
9.407816792e+01,9.241073302e+01,5.741302071e+01,5.709316899e+01,1.370201133e+01,3.606774724e+01,8.887296763e+01,5.684770393e+00,8.192790351e+01,5.603114394e+01,9.110936444e+00,2.776637455e+01,2.189347104e+01,1.453474764e+01,2.455793767e+01,7.745921837e+01,7.710640811e+01,9.631731147e+01,8.360360631e+01,9.509269030e+01,9.197860559e+01,7.081735581e+01,2.890333074e+00,6.328427130e+01,4.358497841e+01,2.267833680e+01,8.834283036e+01,3.942746776e+01,8.892649655e+00,9.956678705e+01,6.520491370e+01,7.447617009e+01,8.838090502e+01,7.498158612e+01,3.520182105e+01,1.721385674e+01,7.226466196e+01,8.439815163e+01,8.841147436e+01,7.555208997e+00,4.117885782e+00,2.473347004e+01,6.263944247e+00,3.036315772e+01,6.384723674e+01,3.594415402e+01,7.780686646e+01,2.946612079e+01,3.821326546e+01,9.731240022e+01,3.024476668e+01,7.877427483e+01,7.478526752e+01,1.890323725e+01,3.941859587e+01,3.393485367e+00,2.635031956e+01,8.215658072e+01,9.127416935e+01,4.160451519e+01,7.355904404e+01,1.470438964e+01,6.822232781e+01,1.698614794e+01,8.593597962e+01,4.567753482e+01,4.435258168e+01,8.392094627e+00,6.616041678e+01,4.289049839e+01,4.183049847e+01,7.846560827e+01,3.410415466e+01,1.963736822e+01,9.884488266e+01,3.695551226e+01,5.896426744e+01,1.701247199e+01,2.512240961e+01,9.588142529e+01,9.969627069e+01,1.190522582e-01,7.664078574e+01
5.893827442e+01,8.666676787e+01,3.607247960e+01,7.626204021e+01,8.333179712e+01,9.381205285e+01,8.242389700e+01,8.199659958e+01,8.022344337e+01,2.994776645e+01,9.234220705e+01,1.927664494e+00,6.882321546e+01,5.769728884e+01,2.074370230e+01,5.035499046e+01,4.441883608e+01,1.276139721e+01,6.330806706e+00,8.016057515e+01,4.835241208e+01,6.729179091e+01,9.584520141e+00,3.301788103e+01,3.441492025e+00,2.686890497e+01,9.602379670e+01,7.788979717e+00,1.718725507e+01,4.561279065e+01,8.350587016e+01,2.573559760e+01,3.731601490e+01,8.671286350e+01,7.355523749e+01,1.049361440e+01,5.396496476e+00,5.913355121e+01,4.883616883e+01,1.339137118e+01,1.663545321e+01,7.137972363e+01,2.663419385e+01,3.187242317e+01,2.822471520e+01,3.993860823e+01,9.165821709e+01,7.962457818e+01,3.184636523e+01,2.572885239e+01,3.268131802e+01,7.105855813e+01,2.838035275e-02,3.715531633e+00,3.476643364e+01,6.086417092e+01,8.308581897e+01,9.294416943e+01,9.888138464e+01,1.498600873e+01,9.041302671e+00,1.841011641e+01,7.613043326e+00,9.408086429e+00,7.884245761e+01,2.522634531e+01,2.250858775e+00,6.491598206e+01,1.202727646e+00,5.192036344e+01,1.619167692e+01,5.120193507e+01,6.114627625e+01,8.637642030e+01,7.487012471e+01,2.743391581e+00,4.955230590e+01,8.886841362e+01,8.578932733e+01,9.628668830e+00,1.770186338e+00,5.839099913e+00,7.082986249e+01
3.292401429e+01,5.051174245e+01,2.309548750e+01,3.323271790e+01,1.329670005e+01,7.093405394e+01,2.204977458e+01,3.527112074e+01,9.298780665e+01,4.965197738e+01,1.684768347e+01,9.283204445e+01,9.895471948e+00,6.542440527e+01,6.353862764e+01,3.055384032e+01,5.544367020e+01,5.944468248e+01,8.953630064e+01,8.748692122e+01,1.761709520e+01,4.434955983e+01,1.335312194e+01,5.622750212e+01,8.131998639e+01,9.200856431e+01,8.147112272e+01,4.608958806e+01,5.632759190e+01,9.654421171e+01,1.319089841e+01,8.192053890e+01,4.800027186e+01,7.142795066e+01,5.438503364e+00,4.521944417e+01,2.052019116e+01,7.561625740e+00,5.101453000e+01,2.480423154e+01,7.289575863e+01,5.223190663e+01,5.563129474e+01,6.657089738e+01,8.499582741e+01,9.598342740e+01,2.057684426e+01,7.349773477e+01,8.117226274e+01,7.852536061e+01,3.313054587e+01,6.130065776e+01,8.707013312e+01,1.861879026e+01,3.555029786e+01,3.606903481e+01,1.272820583e+01,2.465678641e+01,2.412899325e+00,2.462843163e+01,2.634846885e+01,3.172988232e+01,6.367556690e+01,1.566369885e+01,2.208824527e+01,5.211621784e+01,6.832106422e+01,6.086750759e+01,3.779476636e+00,6.163422277e+01,5.907778997e+01,5.104058031e+01,3.545712570e+01,5.506764453e+01,3.146827752e+01,2.565180963e+01,1.344272044e+01,9.523835906e+01,7.775611249e+01,4.482854304e+01,7.511798155e+01,7.902328835e+01,9.408458298e+01
7.707787749e+01,2.488177947e+01,4.477018421e+01,7.716465914e+01,3.216904997e+01,1.539300750e+01,3.417846789e+00,7.315483546e+01,2.062155911e+01,6.650943845e+01,3.296467603e+01,2.944248835e+01,3.216982343e+01,9.896488899e+01,2.926647030e+01,2.361538537e+01,5.868089920e+01,2.495801779e+01,6.416491742e+01,5.735379061e+01,5.939971034e+01,5.375917361e+01,8.855185674e+01,4.639827793e+00,4.647076909e+01,4.012201139e+01,9.339576125e+01,9.801684591e+01,7.651711855e+01,1.583739930e+01,2.097562987e+01,5.261179680e+01,8.604176292e+01,9.415410012e+01,3.005037967e+01,4.509328187e+01,2.894837713e+00,3.495920171e+01,2.217752334e+01,2.447031793e+01,6.283607081e+00,6.602715959e+01,6.983240083e+01,7.314636832e+01,2.885726963e+01,3.460996832e+01,2.851555065e+01,2.329305686e+01,6.936265632e+01,5.251762593e+01,8.815868627e+01,3.929925067e+01,6.875758813e+01,2.589721335e+01,4.854759232e+01,6.421146378e+01,7.597664528e+01,6.601203953e+01,5.894259176e+01,1.421288635e+01,6.633616207e+01,4.188242559e+01,2.975496466e+01,3.135589929e+01,4.248791873e+01,9.683365515e+01,1.027128119e+01,4.624814034e+01,8.414037151e+01,6.866251667e+01,8.361472662e+01,8.523231699e+00,8.729013966e+01,8.859111083e+01,9.374770085e+01,5.337828089e+01,8.997025435e+01,4.354805192e+01,5.194814885e-01,2.873185911e+00,7.637915609e+01,4.788016546e+01,5.257465058e+01
4.962316404e+00,7.720074461e+00,2.104987053e+00,6.107623760e+01,1.256017293e+01,3.451579518e+01,9.673773862e+01,8.445662659e+01,5.295696249e+01,2.682339998e+01,1.093321911e+01,6.575371759e+01,1.579597552e+01,9.697331959e+01,9.222237426e+01,5.122863998e+01,8.880753297e+01,6.842071705e+01,3.684499565e+00,5.567530710e+01,6.452867718e+01,4.395691907e+01,3.217104673e+01,2.972382425e+01,7.360393386e+01,6.346462683e+01,3.711610052e+01,1.485235595e+01,7.345614898e+01,9.853983955e+01,2.367567106e+01,9.729506128e+01,6.562925792e+01,1.458069399e+01,6.770763983e+01,9.591643700e+01,5.593713844e+01,6.276226642e+01,2.963666111e+01,3.943311282e+01,4.059582920e+01,5.965791841e+01,3.996047591e+01,4.077034185e+01,6.446808597e+01,5.863537384e+01,5.790180202e+01,6.372707831e+01,4.488286761e+01,3.571738863e+01,6.540764701e+01,5.748101092e+01,1.742651874e+01,7.827081465e+01,7.497021101e+01,6.476401614e+01,2.357477668e+01,9.738119721e+01,4.442576181e+00,2.451545595e+01,4.261821555e+01,8.985491221e+01,8.616588533e+01,1.574537033e+01,9.238365467e+01,4.984836987e+01,1.362847895e+01,1.089958017e+01,7.757226226e+01,3.466882289e+01,8.967209821e+00,1.478972722e+01,5.860949900e+01,1.133819973e+01,4.125281157e+01,5.763656386e+01,6.407381169e+01,5.901660369e+01,7.927610560e+01,8.197378026e+01,4.742389040e+01,8.603489305e+01,7.717533552e+00
