v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95
2.643002027e+01,8.493681238e+01,8.679797218e+01,1.386082947e+01,4.200043492e+01,4.654481367e+01,4.516069653e+01,5.922469407e+01,7.428668080e+01,7.868488031e+01,7.895232071e+01,2.605441785e+01,1.222526287e+01,8.014976446e+00,1.645362925e+01,6.320919194e+00,6.374892271e+01,2.278825550e+01,9.766744949e+01,1.944607801e+01,8.978005093e-01,2.063544070e+01,3.985422646e+01,3.805866449e+01,5.024563112e+01,8.172299097e+01,5.566015501e+00,7.683138407e+01,6.506063877e+01,7.522454442e+01,6.846672134e+01,9.225127187e+01,3.724332426e+01,9.381229364e+01,6.324689398e+01,7.357835824e+01,4.505542481e+01,9.830762910e+01,5.484452008e+01,8.441579547e+01,3.113525328e+01,7.773593817e+01,5.511256148e+00,4.204167673e+01,2.430852709e+01,2.941230122e+01,4.446372027e+01,4.343189736e+01,7.481485027e+01,9.464925443e+01,7.821686585e+01,1.337652971e+01,4.035996894e+01,3.531308480e+01,3.032820453e+01,5.008383554e+01,8.339143377e+01,8.850317757e+01,6.238784764e+01,2.286942966e+01,9.508232976e+01,7.459941452e+01,9.742158661e+01,2.963908436e+01,4.630220310e+01,1.103905041e+01,9.988167135e+01,5.688076429e+01,7.838143170e+01,9.386361056e+01,9.440374146e+01,6.772224589e+01,5.672486773e+01,8.932564170e+01,6.125922634e+00,3.562762358e+01,4.726020952e+01,2.756124890e+01,3.558479080e+01,5.644219646e+01,4.924466301e+01,7.909808502e+01,5.063236305e+01,6.573398872e+01,2.154368074e+01,4.738218754e+01,4.653218905e+01,5.480289277e+01,3.598333480e+01,5.472377799e+01,1.851393669e+01,9.960275024e+01,7.151075038e+01,2.379948865e+01,8.711295311e+00
1.440353605e+01,3.953557083e+01,3.440137134e+01,5.340502658e+01,2.066628208e+01,5.072410537e+01,5.542816336e+01,8.212595282e+01,8.818303265e+01,9.472470429e+00,2.959733683e+01,3.448697861e+01,4.749736295e+01,5.335065647e+01,5.936655537e-01,4.838847112e+01,9.266209081e+01,8.997519034e+01,1.131191615e+00,3.113703338e+01,8.609382050e+01,8.093045962e+01,6.154477135e+01,7.091999157e+01,3.829241610e+01,9.399554350e+01,5.298408713e+01,1.882141505e+01,9.794514692e+01,7.172308023e+01,9.551426760e+01,4.710543096e+01,6.758959220e+01,3.560809018e+01,9.970081517e+01,7.830205564e+01,7.621534052e+01,2.944744417e+01,6.002755450e+00,7.538760907e+01,3.652206682e+01,4.974712454e+01,4.514970524e+01,9.337030501e+01,4.216193882e+01,7.469722203e+01,3.106041683e+00,3.298912372e+01,4.564675762e+01,6.946676777e+01,4.396539553e+01,8.928736773e+01,1.751604292e+01,9.901320813e+01,3.473703329e+00,6.932048443e-01,7.630000305e+01,2.151552426e+01,9.078847420e+01,4.429677032e+01,7.660308610e+01,3.017812970e+01,4.852703702e+00,9.838954010e+01,9.440087635e+01,9.075345905e+01,8.594910674e+01,9.102030324e+01,4.888311310e+01,7.535700613e+01,7.276730453e+00,9.495743590e+01,5.498868621e+00,4.962051422e+01,5.550181743e+01,7.217883739e+01,7.316643778e+01,1.807763704e+01,6.223644605e+01,8.369583421e+01,1.726674610e+01,2.151226512e+01,6.394074466e+01,1.854271917e+01,4.909228342e+01,8.426633790e+01,5.176068732e+01,2.728031364e+01,5.330791346e+01,8.555286800e+01,5.572524914e+01,9.449098819e+01,4.526737325e+01,8.343772491e+01,3.871881352e+00
3.359544782e+00,4.241893992e+01,6.049717419e+01,7.411275434e+01,7.131012213e+01,9.479219134e+01,1.802380787e+01,2.873448739e+01,5.422964578e+01,9.520848835e+01,8.273307432e+01,2.984834889e+01,7.561346563e+01,7.042723321e+01,8.406502635e+00,7.193061935e+01,9.802442600e+00,7.372056742e+01,4.799674802e+01,7.235546551e+01,9.827936337e+01,3.282246033e+01,6.644663639e+01,4.395646620e+01,6.034423138e+00,3.290197345e+01,7.420285075e+01,6.252518829e+01,8.371595784e+00,2.546482901e-02,1.814588902e+01,6.755539103e+01,9.959222821e+01,3.196498529e+01,8.686794451e+01,2.585491648e+01,9.352395727e+01,2.460767311e+01,3.536559894e+01,2.538161550e+01,5.339848500e+01,7.216715095e+01,2.801339284e+01,7.186273073e+01,8.431557238e+01,1.437508729e+01,3.538759240e+01,6.733030513e+01,1.643688876e+01,4.575467827e+01,4.045251260e+01,2.577209734e+01,7.708252137e+00,8.507808444e+01,8.215754618e+01,4.684238929e+00,6.833164766e-01,1.002996880e+01,3.231293885e+01,9.959196891e+01,6.749466393e+01,1.813113435e+01,6.111872930e+01,9.349241918e+01,2.763874463e+01,7.756194807e+01,6.245412048e+01,9.748911550e+01,7.569032173e+01,7.472844753e+01,1.942225720e+01,3.457943327e+01,8.151129151e+01,9.289951100e+01,8.309496517e+01,3.407987771e+00,7.670294151e+01,9.497561040e+01,7.079735460e+01,6.219796416e+01,5.780071275e+01,7.403115944e+01,6.195311997e+01,8.938261009e+01,6.328199298e+01,1.088536991e+01,4.649961895e+01,3.494591305e+01,3.946288643e+01,9.044731965e+01,2.765103178e+01,5.502370021e-01,6.232946050e+01,4.782103882e+01,5.078683387e+01
4.645585566e+01,5.491528875e+01,1.588118809e+01,4.141940219e+01,7.577208691e+01,1.509727589e+01,6.128362727e+00,9.598760141e+01,8.895623551e+01,1.363449504e+01,7.258299186e+01,9.952173347e+01,1.871444213e+01,1.967853512e+01,3.831216869e+01,8.412078699e+00,7.190087804e+01,3.102025272e+01,1.909998454e+01,7.347280789e+01,3.959806927e+01,9.876900620e+01,2.542308971e+01,1.394231649e+01,4.306759252e+01,9.413696092e+01,1.598587318e+00,6.535904834e+01,4.178772786e+01,4.174945276e+01,4.633265658e+01,5.024803608e+01,9.290826031e+01,9.923000211e+01,8.239075976e+01,3.599153448e+00,6.356585828e+01,7.874666930e+01,7.044540750e+00,2.215173860e+01,4.723119534e+01,5.860403893e+01,5.950154711e+01,6.903082978e+01,6.825660695e+01,7.233024275e+01,8.410293959e+01,2.353288527e+01,7.350316602e+01,3.246018336e+01,6.064073197e+01,3.188443890e+01,7.122108051e+01,4.952423510e+00,8.958576210e+01,7.623462173e+01,9.878460510e+01,9.128625084e+01,1.024438397e+01,8.248481880e+01,3.605253969e+01,6.316553946e+01,2.010562131e+01,6.334621234e+01,1.318888757e+01,7.442694708e+01,7.340057453e+01,3.341189932e+01,3.158941318e+01,7.509482702e+01,6.315856857e+01,5.661119850e-01,8.214627244e+01,2.080983614e-01,7.839014746e+00,9.023124835e+00,3.096329807e+01,6.611757242e+01,4.155931825e+01,1.876870340e+01,6.100070534e+01,3.894184425e+01,4.709420680e+01,6.562600362e+01,8.008190364e+01,7.479951989e+01,5.201740786e+01,7.453809193e+01,5.665443087e+01,1.301145850e+01,1.455230749e+01,8.223899373e+01,2.533475421e+01,9.215509683e+01,5.734915093e+01
7.915635750e+01,3.605678026e+00,9.990549979e+01,1.421210067e+01,3.951543119e+01,1.324428254e+01,9.670763683e+01,3.086392738e+01,2.899575973e+00,8.825830487e+01,6.974675476e+01,2.736126829e+01,5.586893879e+01,2.149050434e+01,2.616894899e+00,2.088551729e+01,6.306655092e+01,6.105963872e+01,8.082264194e+01,2.657794098e+01,1.130018105e+01,7.655673345e+01,9.460285203e+01,5.080170312e+01,8.543856102e+01,5.631874211e+01,3.703863108e+01,9.706299484e+01,8.020340812e+01,9.431953389e+01,9.998753374e+01,6.052287475e+01,6.145991040e+01,3.051610653e+01,3.716484173e+01,9.551590856e+01,3.456628903e+01,9.006124756e+00,7.156314951e+01,3.787972565e+01,1.094941507e+00,4.667592351e+01,6.671630882e+01,5.883729512e+01,6.380390425e+01,8.195303917e+01,9.358669375e+00,7.240043166e+01,7.533457002e+01,7.399582687e+01,6.303358514e+01,2.918554742e+00,5.720064487e+01,8.725749800e+01,4.052932569e+01,8.643312381e+01,2.041620106e-01,3.379963592e+01,6.479660857e+01,5.424606337e+01,8.080560445e-01,2.336161946e-01,5.350313004e+01,2.858230904e+01,8.997218551e+01,3.466453758e+00,8.116451124e+01,9.775801912e+01,7.432876945e+01,3.489949036e+01,6.546761941e+01,1.389424763e+01,4.126724041e+01,4.090776002e+01,9.406913643e+01,1.642569653e+01,6.464574351e+01,9.306603915e+01,3.893450294e+01,5.082588529e+01,1.172795392e+01,4.345890336e+01,6.389224863e+01,1.827533277e+01,1.270212022e+01,1.059183832e+00,7.425040487e+01,5.383932964e+01,1.253374966e+01,5.025021089e+01,8.389208428e+01,3.832489856e+01,4.644350339e+01,1.458120896e+01,6.384204872e+01
4.814824062e+01,9.444193705e+01,4.046145623e+01,1.808359046e+01,2.568036563e+01,3.716465576e+01,3.984049437e+01,8.974175177e+01,4.842364485e+01,1.144935517e+01,6.635609490e+01,1.994341504e+01,2.573047914e+01,5.929140104e+01,7.707377978e+01,1.470703068e+01,5.616163495e+01,7.291688659e+01,5.258739118e+01,4.258164120e+01,5.363259650e+01,4.211773445e+01,4.495945561e+01,5.786616301e+01,9.990497498e+01,1.173016751e+00,8.928606043e+01,8.618571023e+00,1.095189020e+01,6.636767798e+01,5.034783654e+01,4.170960174e+01,4.176884825e+00,8.865864651e+01,5.052880712e+01,8.021976023e+01,2.404375250e+01,5.805797770e+01,3.509902574e+01,2.782060152e+01,5.352992870e+01,8.622062801e+01,3.387384282e+01,8.671318089e+01,5.892975398e+01,9.056616909e+01,9.552691274e+01,2.794636151e+01,5.131819750e+00,9.002636864e+01,6.250213225e+01,3.365325976e+00,4.934032538e+01,1.887806532e+01,7.347871226e+01,1.433333851e+01,5.702947472e+01,7.949288550e+01,3.475079733e+01,8.991369624e+01,4.029982857e+00,4.410953482e+01,6.423433893e+01,9.709733535e+01,2.121800723e+01,7.833252394e+01,7.919837037e+01,7.911892646e+01,4.282614165e+01,1.512196014e+00,9.961627781e+01,8.160513997e+00,8.330566644e+01,7.920395199e+01,3.867576762e+01,1.019036974e+01,4.416291950e+01,2.550448291e-01,3.652619986e+01,7.541082767e+01,8.799914932e+01,3.946339507e+01,1.474970474e+01,9.505184611e+01,4.124523699e+00,1.288316225e+01,9.025491921e+00,2.106914913e+01,3.812041555e+01,8.243271869e+00,4.728874081e+01,1.133897758e+01,4.943090665e+01,2.072206863e+01,5.264524557e+01
5.308260919e+01,8.592335911e+01,2.494862254e+01,7.777388717e+01,5.928978799e+01,1.684683310e-01,5.050567707e+01,6.726054092e+01,9.921268639e+01,7.855563731e+01,9.197426642e+00,2.281276508e+01,5.922124311e+01,6.207394993e+01,6.413745729e+01,7.569731701e+01,9.615609074e+00,5.025072862e+00,5.833173556e+01,4.797669853e+01,2.930812200e+01,3.057642439e+01,5.595789913e+01,6.543303012e+01,7.618321799e+00,1.511191328e+01,6.482803851e+01,6.576773574e+01,8.742005315e+01,1.302614573e+01,2.559206054e+00,3.859576639e+01,9.349208099e+01,6.838296020e+01,8.283909377e+01,5.645307197e+01,5.014295594e+00,8.851243356e+01,1.160970398e+01,5.727436682e+01,3.667601440e+01,1.775214377e-01,7.674088767e+01,3.545551131e+01,6.467951061e+01,7.878699835e+01,2.713390095e+01,9.321947217e+01,3.403983620e+01,3.780202818e+01,7.769141130e+01,9.074889395e+01,3.739046718e+01,3.078855999e+01,4.927577092e+01,3.198769583e+01,8.841783607e+01,6.710677564e+01,7.371580075e+01,5.342950636e+01,8.751741657e+01,3.665162762e+01,5.039162495e+00,9.487379133e+01,7.120544517e+01,1.352807510e+01,9.751767642e+01,6.287254134e+01,2.510101740e+01,8.984861449e+01,9.304624974e+01,1.146600441e+01,1.132580490e+01,4.396135061e+00,7.852523886e+01,4.685307352e+00,1.766378499e+01,3.138221902e+01,9.635095038e+01,8.595836536e+01,4.764146361e+01,3.836197395e+01,4.464312664e+01,1.065012484e+01,5.383980832e+00,5.012054271e+01,8.815815106e+01,3.233121769e+01,1.844992263e+01,1.599802300e+01,8.645818766e+01,4.119065034e+01,1.090857239e+01,4.301091555e+01,2.976131880e+01
5.685393224e+01,3.004654015e+01,4.402879304e+01,6.936724193e+01,5.976206781e+01,1.413167876e+01,2.345252273e+00,3.186789747e+01,6.710705062e+00,3.934221427e+00,9.132869832e+01,6.712685753e+01,8.446300140e+01,4.426003918e+01,7.924376143e+01,4.999479104e+01,4.616235713e+01,2.380008341e+01,8.001606336e+00,1.612709622e+01,9.747975244e+01,8.713549969e+01,2.381331935e+01,4.255151811e+01,3.226274132e+01,7.638663908e+01,3.753644896e+00,6.996123637e+01,6.726335773e+01,2.085924592e+01,1.090919765e+01,4.450815741e+01,8.454409710e+01,4.763742928e+00,6.410821721e-01,1.006436356e+01,1.171298027e+01,3.571270571e+01,3.008486327e+01,4.885420021e+01,6.839772400e+01,8.819421880e+01,5.139285222e+01,7.783015363e+01,6.901720709e+01,7.286870538e+01,5.871936966e+01,3.349703846e+01,2.077288242e-01,2.681144932e+01,3.318451046e+01,2.137132115e+01,5.217660267e+01,9.002909410e+01,7.328107213e+01,5.103676118e+01,5.575097363e+01,2.577773148e+00,9.296161017e+01,2.233391984e+01,3.264492651e+01,8.343983540e+01,4.996518733e+01,8.010396902e+01,7.841754545e+01,3.394968073e+00,4.896744087e+01,1.292573293e+01,7.321592958e+01,1.526701801e+01,1.203618998e+01,6.796977031e+01,5.910998029e+01,4.303648833e+01,2.811415294e+01,7.796276187e+01,1.851464637e+01,6.331284573e+01,6.468446217e+01,8.769450438e+01,2.727046629e+01,2.677192122e+01,6.572654463e+01,5.477140028e+01,1.634057534e+01,8.249152326e+01,7.302157635e+01,2.685968949e+01,2.233768993e+01,1.153372951e+01,2.018804801e+01,6.815293629e+01,8.408393957e+01,4.950396120e+01,3.699453731e+01
3.530465941e+01,8.785248703e+01,1.983017979e+01,7.885906711e+01,6.492677862e+01,1.979245276e+01,5.947231670e+01,9.318115320e+01,3.348653112e+01,5.813112547e+01,8.068481276e+01,9.815666167e+01,5.202334193e+01,7.367567071e+01,8.198496919e+01,3.267992288e+01,2.971595242e+01,6.253722067e+01,8.488038426e+01,2.649733845e+01,2.354035693e+01,5.322505660e+01,5.478052981e+01,2.012962145e+01,7.137773077e+01,1.384574581e+00,8.201571267e+01,6.888093864e+01,6.307385148e+01,5.341130997e+01,1.834658842e+01,5.539144182e+01,4.909832573e+01,1.991590220e+01,9.633877769e+00,3.201380412e+01,2.574847933e+01,1.905055908e+01,6.299529390e+01,9.683060733e+01,2.597201722e+01,3.529244214e+01,9.262028957e+01,7.703859804e+01,4.793074462e+01,4.779072834e+00,2.622951522e+01,1.307120446e+01,1.913746109e+01,3.625304748e+01,5.294148896e+00,2.092272111e+01,4.142478711e+01,1.511088527e+01,8.223875219e+01,3.843222807e+01,8.826023187e+01,7.760074266e+01,2.634663004e+01,3.601405612e+01,2.926654610e+01,1.525799865e+01,3.891959622e+00,5.285251707e+01,7.702587582e+01,8.818479344e+01,1.674172047e+01,8.269381010e+01,6.027874732e+01,2.300933910e+01,2.147311290e+01,6.047449976e+00,9.384088355e+01,6.040762186e+01,4.507343777e+01,5.557727903e+01,7.582692731e+01,7.800567709e+00,8.221616641e+01,7.201883894e+01,1.002425271e+00,7.512733276e+01,5.484982058e+01,4.753498533e+01,9.435271015e+01,4.518912472e+00,3.264888750e+01,5.189229539e+00,4.006254016e+01,1.680021915e+01,2.062627183e+01,8.329803655e+00,7.016590127e+01,1.695801432e+01,4.044290078e+01
5.263930521e+01,1.945795528e+00,5.716198654e+01,7.600494785e+01,2.042342307e+01,2.519103223e+01,9.924237580e+01,1.790257500e+01,3.795074459e+01,9.940428490e+01,2.513201282e+01,5.980659727e+01,2.079265451e+01,3.788174335e+01,2.405664115e+01,6.374354016e+01,6.418780618e+00,7.538157384e+00,3.609279221e+01,1.863396126e+01,8.790592023e+01,7.122935056e+01,3.242704667e+01,9.160334295e+01,4.783833626e+01,9.982876571e+01,7.735991904e+01,8.940130852e+01,3.350124561e+01,6.377198143e+01,5.372159862e+01,9.548507013e+01,5.671179920e+01,9.407069438e+01,7.966346811e+01,5.686870717e+01,1.939243573e+01,4.710317869e+01,1.486218368e+01,7.747248620e+01,8.312868304e+00,9.832656843e+01,5.570206175e+01,3.535347961e+01,6.104965494e+01,7.225372849e+00,1.497570082e+01,9.212600567e+01,3.596920955e+01,4.452397146e+01,3.726796394e-01,9.828593021e+01,9.925597343e+01,9.758582508e+01,5.671461871e+01,2.992859128e+00,4.400900606e+01,2.930843627e+01,9.468244495e+01,8.942032680e-02,7.989348672e+01,2.917007068e+01,2.412728260e+01,3.298138047e+01,3.624870155e+01,6.271563764e+01,6.953140432e+01,2.766093747e+01,9.870323068e+00,8.707042864e+01,1.415211338e+01,8.694286184e+01,4.713663784e+01,2.931432533e+01,1.002596579e-01,2.218562070e+01,3.176325215e+01,2.831923334e+01,2.602019692e+00,5.295891493e+01,6.754343100e+01,1.974430239e+01,9.248569762e+01,1.069036890e+00,5.220046631e+01,2.045039789e+01,7.608015196e+01,3.723787668e+01,4.377048072e+01,2.352587938e+01,4.088622229e+01,7.655953947e+00,9.615016503e+01,4.902118536e+01,9.804873812e+00
5.475097420e+01,2.455569097e+01,5.604467999e+01,3.405725068e+01,1.599866837e+01,8.207551884e+01,4.020670636e+01,8.990203963e+01,2.098903440e+01,2.707359432e+01,3.612608837e+01,7.742323611e+01,2.812767281e+01,1.059890681e+00,5.540913636e+01,2.564356582e+01,8.647614727e+01,2.882946055e+01,5.376380126e+01,1.372368925e+00,5.014895660e+01,3.840045650e+01,7.376297510e+01,3.646532024e-01,3.904895202e+01,9.560932615e+01,2.136382042e+01,1.868507903e+01,4.478761473e+01,5.084854781e+01,8.373824319e+01,7.234967064e+01,5.182024035e+01,1.264561342e+00,8.154534562e+01,5.544854636e+01,5.386154271e+01,7.503599937e+01,2.569479530e+01,7.723768251e+00,7.010808507e+01,5.063132254e+01,7.903649185e+01,6.812480880e+01,7.830701123e+01,2.148568512e+01,6.105408976e+01,1.604521087e+01,7.278755074e+01,6.247044621e+01,4.341653855e+01,4.690754792e+01,4.921290961e+01,4.304350026e+01,5.091740136e+01,6.348086170e+01,4.185967095e+01,9.791038311e+01,8.087303156e+01,8.949853505e+01,1.509662130e+01,5.431189340e+01,9.869388707e+01,8.510230554e+01,1.564483492e+01,9.358284697e+01,9.483173319e+01,4.103476082e+01,9.054851042e+01,9.998189857e-01,2.438003263e+01,9.075594213e+01,8.828856727e+01,8.744009395e+01,9.974986309e+01,5.111761056e+01,7.532602780e+01,9.777179536e+01,6.105887706e+01,4.307834959e+01,9.443189744e+01,8.811083701e+01,5.622300713e+01,6.924620539e+01,1.023345701e+01,8.293442456e+01,2.553874863e+01,2.007271276e+01,1.975423837e+01,7.297574790e+01,3.919856130e+01,6.166348851e+01,2.140630277e+01,6.622071594e+01,6.595021922e+01
6.064445642e+01,8.972071328e+01,4.306271215e+01,2.289587683e+01,3.400015566e+01,2.392380648e+01,5.421759806e+01,1.967660117e+00,3.928500200e+00,9.837657480e+01,2.995588080e+00,7.456689987e+01,6.675203584e+01,4.853437799e+01,5.216473301e+01,4.569133944e+01,8.353008982e+01,8.079882761e+01,7.463502471e+00,8.702123006e+01,5.771870627e+01,2.693252077e+01,5.703469671e+01,8.806975752e+01,7.336721851e+01,4.070503663e+01,6.508220744e+01,5.439709269e+01,2.749134276e+01,5.454907307e+01,1.743068087e+01,8.714395192e+01,6.031492521e+01,8.759215734e+01,7.041562477e+01,9.243214864e+01,9.389184539e+01,9.842368232e+01,2.165207851e+01,7.661102818e+01,5.875017701e-01,6.780857400e+01,6.950208302e+01,8.878063815e+01,7.045322782e+01,9.561446685e+00,1.259889377e+01,4.944279546e+01,2.849262642e+01,9.059299962e+01,7.042260780e+01,5.818694451e+00,1.722353644e+01,6.832218998e+01,8.596453134e+01,1.404786697e-01,3.277142793e+01,7.448973571e+00,7.662893879e+01,1.069846855e+01,8.374279536e+01,3.993766395e+01,1.075981815e+01,4.174460077e+01,2.396387109e-02,8.388234622e+01,4.745616480e+00,8.950989330e+01,9.035799563e+01,5.430501185e+01,6.049499777e+01,7.868903045e+01,9.817523861e+01,3.635181824e+01,7.160897622e+01,5.284699742e+01,9.682109957e+00,8.006388784e+01,9.370923915e+01,9.412377557e+00,4.715264049e+01,3.253361880e+01,8.190627759e+01,7.312008683e+01,4.586766391e+01,3.156912402e+01,7.802211628e+01,5.686163434e+01,5.514765579e+01,4.306009293e+01,3.900920062e+01,1.262801687e+01,2.262912426e+00,8.358942215e+01,9.187286565e+01
2.215315114e+01,4.338883739e+01,8.558189731e+01,3.334000950e+01,1.095530760e+01,8.505344265e+01,8.764312570e+01,5.132790417e+01,6.780720288e+01,5.553133897e+01,1.952313612e+00,8.706381933e+01,1.669589699e+01,1.053264117e+01,5.942337298e+01,9.198715473e+01,7.724429952e+01,2.748853685e+01,5.331921459e+01,8.957049213e+01,3.825618566e+01,4.691037862e+00,9.149148385e+01,7.630194482e+01,2.452468779e+01,7.500600571e+01,8.774329573e+01,6.456858134e+01,3.460957083e+00,4.195857043e+01,6.767695988e+01,8.625582820e+01,5.151254405e+01,7.717121501e+01,7.670954007e+01,6.956489458e+01,9.410540127e+01,1.061406414e+01,8.270598122e+01,5.372218093e+01,9.976296233e+01,6.973184950e+01,9.773932535e+01,7.983659787e+01,7.455001588e+01,2.254497978e+01,3.475140894e+01,5.915181760e+01,4.898321542e+01,7.476966528e+01,9.221031837e+00,4.354825078e+01,5.245085509e+01,2.619406165e+01,4.094805228e+01,7.214023481e+01,1.272980343e+01,6.522831380e+01,5.744833708e+01,3.731404104e+01,1.269696647e+01,4.377935237e+01,4.678150293e+01,7.335788758e+01,1.555742446e+01,4.299477996e+01,4.740968902e+01,2.856070783e+01,3.141935501e+01,9.184955683e+01,1.351752710e+01,8.883931017e+01,1.644982701e+00,1.258011168e+01,4.740946918e+01,5.003845408e+01,3.308357987e+01,5.626800123e+01,2.701162442e+01,5.968197296e+01,2.348562762e+01,2.869724362e+01,7.951137200e+01,7.330231211e+00,9.974977935e+01,4.334333520e+01,2.660702483e+01,2.187199132e+01,8.840076566e+00,8.189032492e+01,1.886780144e+01,1.173854886e+01,6.920824703e+01,1.671618097e+01,1.588655318e+01
1.076929528e+01,8.522533100e+01,1.862570572e+01,8.971719126e+00,1.608823400e+01,1.278218993e+01,9.353375974e+01,1.989487136e+01,1.183289684e+01,9.631363584e+01,2.126415301e+01,3.656576728e+00,2.731325545e+01,7.785361771e+01,5.133391236e+01,2.882695168e+00,4.026556268e+00,2.757158016e+01,4.835391506e+01,1.992189158e+01,3.935590344e+01,1.075519255e+01,3.535047531e+01,2.862868049e+01,5.820941223e+01,4.969850244e+01,9.137487152e+01,2.584171842e+01,2.126998170e+01,5.963533114e+01,3.963408608e+01,3.913128594e+01,3.175009782e+01,2.526075062e+01,6.404065874e+01,4.544009764e+01,1.474398367e+01,2.383923629e+01,6.732846970e+01,2.592156885e+01,4.470190689e+01,9.843403357e+01,4.304026741e+01,1.947097106e+01,5.670491176e+01,7.803930641e+01,1.649784461e+01,4.412596611e+01,6.872416583e+01,7.988754492e+01,9.132787768e+01,6.275029210e+01,6.829795777e+01,5.920341085e+01,3.196035151e+00,5.697169955e+01,9.465891748e+01,5.625043885e+01,3.945735297e+01,9.011184048e+00,9.001207980e+01,1.104789114e+00,2.665624521e+01,3.747748917e+01,5.831321629e+01,9.480940376e+01,6.402036082e+01,8.359839172e+01,5.080514670e+00,6.570984034e+01,2.194326942e+01,7.649675958e+00,7.623642549e+01,4.592172906e+01,6.669507856e+01,9.589740788e+01,5.821656005e+01,5.921571798e+00,1.717854374e+01,3.215454445e+00,1.984488874e+01,1.692954845e+01,9.959854833e+01,4.685189732e+01,8.052914024e+01,8.775151022e+01,9.128329526e+01,8.875044539e+01,6.875231550e+01,5.148680758e+01,4.523303542e+00,5.534079815e+01,2.234497062e+01,3.387775670e+01,2.543940016e+00
