v1,v2,v3,v4,v5,v6,v7
1.845360927e+01,6.143415392e+01,3.164110722e+01,2.611535769e+01,6.697334733e+01,7.706998171e+01,9.844580107e+01
2.357331497e+01,1.661441312e+01,6.508622786e+01,1.679096374e+01,8.160424639e+00,8.030823850e+01,2.005836188e+01
2.002092127e+01,5.277613310e+01,8.950140698e+01,2.970336768e+01,5.142173166e+01,2.906369292e+01,6.158900117e+01
2.524407697e+01,6.535427852e+01,5.872374450e+00,7.487874518e+01,1.254359176e+01,3.078574328e+01,8.593614719e+01
2.558807100e+01,6.388227798e+01,5.275512315e+01,8.119806709e+01,9.832026282e+01,7.024851428e+01,2.278148841e+01
7.747677285e+01,8.311745823e+01,9.617749458e+01,2.670077753e+01,9.928817265e+01,8.893901475e+01,6.296265291e+01
6.584295775e+00,2.469678361e+01,8.008433339e+01,3.996906151e+01,9.195371566e+00,6.023835458e+01,8.058782247e+01
8.527712332e+01,8.652037896e+01,6.379170196e+00,9.588580594e+01,7.313865528e+01,5.342200018e+01,3.603192458e+01
2.694233839e+01,5.250189013e+01,8.387646431e+01,1.356833291e+01,7.987021144e+01,7.666035981e+01,9.859692732e+01
2.988929342e+01,7.341351888e+01,7.804999820e+01,3.970197622e+01,9.339270738e+01,8.983643101e+01,3.697623339e+01
5.415410399e+01,4.736523332e+01,2.186992860e+01,4.660381335e+01,5.502717065e+00,8.420287258e+01,4.665592823e+01
2.996437521e+01,2.079117807e+01,4.699566380e+01,4.649959784e+01,4.880749703e+01,6.588220694e+01,1.437121808e+01
9.408615571e+01,1.150276357e+01,1.954800392e+01,6.277754169e+01,7.822830165e+01,5.223234587e+01,2.304748281e+01
5.974235154e+01,7.964693373e+01,6.314462213e+01,5.365989367e+01,4.865571616e+01,6.523341209e+01,9.864010659e+01
6.640397109e+01,9.107394498e+01,8.336418782e+01,6.275383755e+00,7.794032033e+01,6.205909116e+01,2.418978301e+01
8.614452271e+01,5.378696008e+01,3.448310483e+01,7.400333986e+00,3.254553305e+01,6.333293314e+01,5.622420264e+01
9.563433329e+01,7.749249928e+01,1.583802975e+01,1.386760494e+01,2.269814288e+01,8.589630373e+01,9.504253599e+01
7.625426089e+01,9.646257607e+01,2.062869906e+01,7.319717337e+01,8.065636258e+01,2.970812532e+00,2.591882612e+01
4.453125655e+01,8.907396046e+01,1.199006763e+01,3.880691912e+01,8.982405127e+01,7.182596409e+01,3.777240906e+01
5.991391993e+01,6.628803881e+01,1.701046697e+01,2.131032660e+01,8.685362425e+00,7.355506736e+01,4.108528214e+01
3.942126201e+01,3.363878767e+01,3.569713075e+01,8.019750953e+01,5.314764813e+01,7.719757974e+01,3.223461914e+00
2.459182872e+01,2.713905063e+01,9.313251613e+01,6.769651416e+01,1.960231585e+01,3.721747523e+00,6.350994972e+01
4.423810598e+01,4.435733618e+01,8.086338428e+01,2.346450694e+01,5.008394982e+01,1.889556852e+01,8.529145618e+01
6.563990381e+01,2.754593933e-01,6.949893009e+01,4.231737527e+01,3.358607684e+00,7.290533843e+01,5.515274014e+01
9.603997262e+01,6.666794398e+00,1.533212743e+01,9.538759328e+01,5.583299519e+01,3.675842130e+01,9.824369457e+01
1.436762708e+01,8.426351620e+01,8.670944742e-01,9.578765939e+01,4.668007170e+01,7.380422192e+01,2.338291116e+00
7.379727565e+01,4.915611046e+01,4.169165223e+00,6.951576277e+01,8.429103248e+01,1.130361987e+01,7.835537959e+00
1.289542197e+01,9.211171017e+01,4.497646207e+01,8.932704235e+01,6.034636303e+00,9.731701285e+01,1.289212302e+01
1.224898944e+01,4.247057594e+01,6.477573148e+01,3.791402230e+01,4.700024590e+01,2.265512664e+01,1.950429586e+01
6.902995227e+01,4.111395735e+01,5.322514997e+01,2.173435999e+01,2.219793424e+01,1.705493499e+01,1.588046492e+01
2.896339985e+01,4.067570648e+01,8.215164570e+01,8.262637542e+01,3.221037787e+01,2.701654021e+01,1.942633244e+01
1.257762924e+01,6.552642061e+01,5.930406643e+01,8.158774178e+01,1.531509220e+01,6.257856491e+01,1.982104575e+01
4.992907484e+01,9.281781905e+01,4.410659933e+00,6.920969361e+01,1.341159257e+01,4.098933322e+01,6.423727591e+01
1.026078086e+01,5.954344453e+01,6.934660645e+01,2.980802540e+01,1.655562807e+01,5.331494029e+01,2.940672399e+01
1.004498636e+01,8.329534321e+01,7.428551854e+00,3.667147535e+01,3.010892603e+01,2.543423857e+01,8.759352952e+01
1.119195871e+01,7.274152107e+01,2.293336165e+01,1.220768352e+01,7.248278327e+01,2.278245068e+01,9.444980775e+01
4.873205582e+01,8.351953135e+01,6.829586421e+01,5.423684014e+00,4.737059582e+00,8.487174186e+01,5.989430070e+01
1.496965549e+01,2.022227935e+01,4.755069321e+01,1.973191616e+01,3.989334438e+01,9.742848148e+01,8.281608997e+01
6.529899724e+01,4.614684145e+01,3.421491805e+00,4.988103931e+00,6.251245074e+01,3.353655866e+01,7.648558182e+01
7.803302224e+01,8.914599063e+01,8.655820879e+01,4.021940035e+01,7.144680929e+01,4.323995263e+01,5.993855588e+01
8.217699067e+01,6.252387179e+01,9.113543194e+01,2.463407770e+01,6.743634227e+01,4.569568994e+01,6.821809808e+01
2.714996344e+01,8.118615792e+01,4.129150748e+01,5.259574802e+01,6.320249870e+01,9.328996876e+01,7.445990030e+01
7.093408733e+01,4.223012600e+01,4.417204956e+01,3.047193449e+01,2.403777803e+01,4.710324214e+01,2.408209909e+01
9.640613600e+01,3.689328224e+01,5.947663325e+00,2.496776045e+01,7.529688720e+00,6.453110781e+00,5.483119649e+01
2.614625166e+01,4.329012703e+01,9.641838319e+01,5.713064998e+01,4.625049148e+01,2.589097056e+01,2.016733442e+01
7.778333916e+01,7.305027535e+01,1.072373096e+01,9.839956409e+01,2.424277575e+01,7.158845315e+01,3.683563505e+01
8.155199904e+01,7.579745625e+01,6.297009745e+01,6.521717765e+01,4.858014239e+01,3.166301153e+01,8.919380828e+01
1.157028284e+00,5.077950331e+01,5.691658918e+01,4.868167523e+00,4.760936570e+01,6.849109246e+01,4.631622012e+01
9.212815248e+01,8.638926484e+01,6.890946543e+01,8.546315736e+01,6.443422678e+01,4.490212290e+01,9.238449309e+01
2.566554257e+01,4.199271968e+01,4.153143387e+01,4.393250419e+01,1.779414466e+01,6.161595271e+01,9.104055866e+01
7.026013651e+01,8.920364442e+01,6.157482659e+01,1.269315515e+01,3.462347794e+01,1.583994843e+01,9.653126471e+01
1.464585869e+01,4.232957712e+01,6.265437349e+01,1.422049735e+01,5.321014108e+01,8.494951524e+01,3.940894472e+01
3.233097020e+01,8.947513538e+00,4.384892692e+01,2.475025640e+01,5.114373925e+01,5.016769079e+01,6.481903602e+01
4.362958527e+00,8.144791196e+01,2.629087925e+01,8.463389118e+01,8.214672261e+00,3.090317749e+01,3.219377754e+01
5.647109141e+01,1.297547215e+01,2.260621502e+01,7.657330078e+01,7.371225975e+01,9.494392046e+01,3.640391268e+01
9.160899924e+01,8.575249739e+01,3.011722924e+01,9.139101814e+00,6.668146367e+01,1.778497563e+00,1.034984356e+01
9.599537417e+01,3.972126637e+01,2.532023037e+01,4.011813871e+01,5.402233099e+01,5.952681262e+01,9.229081769e+01
9.042282625e+01,3.615833696e+01,6.004773596e+01,4.607057542e+00,6.276228232e+01,8.756579167e+00,4.696230891e+01
7.605034062e+01,1.015911580e+00,8.191844776e+01,6.016114933e+01,6.705672358e+01,4.174630485e+00,7.470862327e+01
3.488133793e+01,3.461061158e+01,4.443011364e+01,5.694060936e+00,5.798698420e+01,7.943755697e+01,4.686824903e+01
8.974908342e+01,4.401799457e+01,7.368800397e+01,5.300081980e+01,5.124171718e-01,9.959553325e+01,2.548809912e+01
7.128191249e+01,6.708583998e+01,9.201253146e+01,9.746240246e+01,3.980021906e+00,9.772304950e+01,6.054198922e-01
7.518893319e+00,9.959563360e+01,8.402180479e+01,2.538462095e+00,4.494742436e+01,9.068158921e+00,7.208061609e+01
8.870427070e+01,8.156689518e+01,8.443544918e+01,4.051698209e+01,2.965071085e+01,4.080415977e+01,2.803289347e-01
6.086126501e+01,4.157515882e+01,5.442941745e+01,8.279577518e+00,1.180175540e+01,2.204746158e+00,6.990625526e+01
1.887885987e+01,2.614881667e+01,5.081543209e+01,3.894366259e+01,3.717259988e+01,8.361614029e+01,1.804703896e+01
1.702531282e+01,8.728503226e+01,4.227593537e+01,2.252789583e+01,7.484329159e+01,5.876911801e+01,7.214764812e+01
6.742077047e+00,1.971303621e+01,4.678713485e-01,2.863087102e+01,7.228792175e+01,4.606567076e+01,4.217930531e+01
1.446869724e+00,9.863153719e+01,6.579277538e+01,1.949948856e+01,2.022442067e+01,2.464639373e+00,8.682941933e+00
7.038874762e+01,4.417407805e+01,3.594606480e+01,5.890716466e+01,1.852630987e+01,8.322830635e+01,2.264985807e+01
1.314511941e+01,8.680120164e+01,9.958560108e+01,4.602607009e+01,5.039381099e+01,1.247106731e+01,2.980066033e+01
1.142698804e+01,6.402319085e+01,5.259064351e+01,8.251850379e+01,5.621728560e+01,7.050194358e+01,4.269093810e+01
5.915648133e+01,5.288109445e+01,2.877214847e+01,5.957581644e+01,7.210012295e+01,8.814187714e+01,9.596845620e+01
6.979495262e+01,8.183803868e+01,5.383712008e+01,6.802281784e+01,1.295463275e+01,8.088267802e+01,5.550449264e+01
4.386883607e+01,8.101919599e+01,8.498240123e+00,4.404374986e+01,9.661483271e+01,8.938552066e+01,9.261828766e+01
8.477963387e+01,7.044433918e+01,5.338134636e+01,1.599850918e+01,2.702454858e+00,6.693442089e+01,7.977053287e+01
7.480902280e+01,3.856686089e+01,1.717547138e+01,4.982253569e+01,6.804967334e+01,4.224113337e+01,4.821173855e+01
2.333482530e+00,8.541385753e+01,3.743466279e-02,1.337645873e+01,8.020496264e+01,5.757254566e+01,1.115559427e+01
5.003961934e+01,1.797495050e+01,5.678736344e+01,2.517631951e+01,6.562002833e+01,6.314976950e+01,4.416253266e-01
3.427120430e+01,8.889734345e+01,8.126325590e+01,5.357855708e+01,7.339271115e+01,6.600514822e+01,6.444539107e+01
6.003487962e-02,5.880082886e+01,9.856939723e+01,6.185726651e+01,2.513112713e+01,7.404845898e+01,5.958189557e+01
4.971667277e+01,1.771366787e+01,8.365302204e+01,1.606742829e+01,5.539026716e+01,4.486922914e+00,1.104694911e+01
1.012186783e+01,2.859233421e+01,9.998348082e+01,8.440197802e+01,8.009953934e+01,4.430707636e+01,5.194730366e+01
2.109413499e+01,1.682552203e+01,9.650764941e+01,4.996174561e+01,9.066299870e+01,9.355653954e+01,6.142574602e+01
1.344823229e+01,9.241518713e+01,3.083064858e+01,1.627101211e+01,6.607577155e+01,5.953727789e+00,4.414735323e+01
1.381452885e+01,2.215179795e+01,3.772504089e+01,1.584641841e+01,9.087243532e+01,3.918305743e+01,4.019361416e+01
2.436482942e+01,4.340401936e+01,5.994500398e+01,6.673870918e+01,8.611580881e+01,1.045928582e+01,4.605877053e+01
1.067876637e+01,7.502501899e+01,2.094078236e+01,9.738520238e+01,8.924580614e+01,1.029081620e+01,9.675837231e+00
1.659128642e+01,8.014075866e-02,4.646580898e+01,6.532728088e+01,3.676831928e+01,3.432626792e+01,8.568445476e+01
5.810116805e+01,2.911751630e+01,2.830000145e+01,5.583087801e+00,5.911380828e+01,3.301082711e+01,3.971185226e+01
7.383212131e+01,2.869206569e+01,5.861803957e+01,9.203713962e+00,3.857807049e+01,6.630193843e+01,2.289593660e+01
9.578020274e+01,5.750554666e+01,2.991439652e+01,1.102127264e+00,9.639764742e+00,5.049784868e+01,9.550717786e+01
2.468014674e+01,2.971428491e+01,8.391062544e+01,4.197004573e+01,8.249982617e+01,8.636715234e+01,2.621712201e+01
7.556550168e+01,6.044215300e+01,5.321143741e+00,2.548817138e+01,2.190187433e+01,7.603581886e+00,6.862449030e+01
9.615565279e+01,4.371629916e+01,2.270794490e+01,6.566796500e+01,9.552073178e+01,4.447963084e+01,5.117907290e+01
7.989723787e+01,1.748233800e+01,6.023092874e+01,7.221898922e+01,3.632822578e+01,2.136013578e+01,8.741494964e+01
3.881920374e+01,6.570722703e+00,6.761196496e+01,1.132453158e+01,1.279190227e+00,5.102192025e+01,9.778470418e+01
9.097724310e+01,6.020501712e+01,5.544035357e+01,6.789076241e+01,6.633956410e+01,2.858989691e+01,8.377352873e-01
8.965472911e+01,9.391290921e+01,5.848608703e+01,2.697648529e+00,7.586890549e+01,4.625125600e+01,1.749197083e+01
4.485369499e+01,1.134764492e+01,6.876050579e+01,3.446879374e+01,8.798580222e+01,3.011736921e+01,9.804542072e+01
9.506383971e+01,8.212032348e+01,4.793112023e+01,5.725531121e+01,9.951991559e+01,9.856541001e+01,9.157947612e+01
5.481741435e+01,6.645963333e+01,4.093137108e+01,4.113033386e+01,9.531028295e+01,5.949958193e+01,2.449635436e+01
9.172459837e+01,3.003153611e+01,1.721044580e+01,2.046692549e+01,8.943801940e+01,5.612510716e+01,4.756308830e+01
4.486246110e+00,6.911172702e+00,7.516897107e+01,2.272668096e+01,9.364938991e+01,9.962677907e+01,6.690623839e+01
1.262818597e+00,6.341516846e+00,8.860382871e+01,4.073311020e+01,1.942032405e+01,1.481681242e+01,9.258270308e+01
8.166101770e+01,3.838110578e+01,6.250886079e+01,6.994701254e+01,7.346101789e+01,8.560030647e+01,6.592210814e+01
1.956155048e+01,8.949344964e+01,9.171588635e+00,6.973670779e+00,1.218454155e+01,4.192728591e+01,5.353002690e+01
4.657653265e+01,2.523134533e+01,5.875464166e+01,4.037458049e+01,7.875736901e+01,8.209129429e+01,7.294426113e+01
2.038890741e+01,2.687523081e+01,2.198783342e+01,8.577887441e+01,3.137102089e+01,9.121463013e+01,4.032654682e+01
6.719840993e+01,5.433649916e+01,7.455572840e+01,8.202973626e+01,7.510463773e+01,9.167429138e+00,5.874411182e+01
6.204492343e+01,9.044837715e+01,1.811741530e+01,4.476600721e+01,4.234236541e+01,8.961918152e+01,5.217119940e+01
9.773607126e+00,4.337458892e+01,4.940569195e+01,8.124324984e+00,8.263314397e+01,8.887378285e+01,1.263092523e+01
9.244319360e+01,4.010944810e+01,5.183406867e+01,3.966566738e+01,9.402008386e+01,5.366077088e+01,4.345770761e+01
4.035923683e+01,8.165457671e+01,3.809024486e+01,6.723650476e+01,3.379627408e+01,3.390238091e+01,7.623876800e+01
7.719808306e+01,4.806152701e+01,3.094425848e+01,4.713022438e+01,6.769557631e+01,5.997836562e+01,2.320091653e+01
3.435423480e+01,5.961707785e+01,2.240769967e+01,3.617081113e+01,9.146133766e+01,1.792580183e+01,2.459146193e+01
