v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77
4.138820758e+01,2.753689440e+01,8.802700613e+01,2.676575067e+01,1.053053592e+01,7.966859041e+01,1.936805234e+01,1.817144607e+01,4.576335838e+01,8.302369107e+01,8.739341277e+01,8.442288480e+01,3.358563480e+01,3.676131912e+01,6.165986294e+01,5.816060430e+01,7.171951810e+01,1.480019304e+01,2.697616412e+01,5.046277175e+01,7.841870125e+01,3.899762161e+01,4.369325692e+01,1.486448333e+01,1.119864406e+01,6.574037426e+01,7.103160422e+01,8.037604487e+01,9.014764707e+01,2.425553404e+01,9.614140640e+01,3.171036536e+01,3.722227911e+01,3.125171439e+01,7.419273271e+01,9.546334550e-01,7.073691336e+01,7.168451360e+01,5.542353836e+01,2.716733210e+01,2.304364251e+01,3.440610697e+01,5.738728261e+01,6.801016886e-01,3.693706256e+01,1.720346508e+01,9.122690402e+01,6.745872534e+01,5.722967390e+01,4.179592879e+01,6.612788622e+01,7.115155500e+01,1.162081804e+01,3.724874069e+01,5.209200194e+01,1.356417631e+01,4.471031039e+01,6.859416758e+01,2.712496776e+01,4.223647952e+01,1.280924758e+00,3.873888979e+01,1.177572850e+01,9.307768628e+00,9.595171901e+01,2.002916075e+01,9.207343060e+01,2.057089236e+01,4.732100027e+01,8.165044165e+01,4.000150457e+01,6.921342699e+01,6.886274361e+01,6.401690546e+00,7.915140938e+01,7.994699463e+01,3.786702400e+00
3.961025676e+01,2.413102678e+01,3.102186221e+01,2.870750152e+01,5.961945069e+01,2.180251229e+00,9.431922024e+01,6.855984815e+01,1.456854336e+01,7.123658256e+01,9.685973741e+01,7.709344448e+01,8.715599254e+00,9.843278959e+01,5.672891162e+00,3.508435552e+00,9.547491371e+01,3.872538288e+01,1.960348900e+00,5.075245332e+00,1.304470246e+01,7.967725610e+01,3.984116727e+01,3.476831753e+01,4.186537288e+01,3.731847368e+01,6.024110777e+01,2.768312767e+01,5.415683370e+01,6.565603593e+01,3.689751716e+01,2.581853533e+01,9.727698495e+00,5.663036318e+01,8.180305994e+01,3.151757001e+00,5.001748364e+01,7.127576024e+01,6.633947090e+01,1.422003735e+01,7.976514817e+01,1.400636148e+01,7.247207838e+01,2.774117822e+01,1.357659211e+01,4.896327582e+01,4.888158348e+01,5.487983798e+01,3.580877152e+01,3.335835984e+01,4.521299182e+01,7.944773065e+01,8.974268423e+01,8.089004695e+01,4.240983244e+00,2.214760166e+00,1.214246276e+01,3.316742820e+01,7.852021110e+01,2.579842220e+01,8.141617067e+01,1.507555339e+01,3.666103657e+01,1.611923600e+01,3.520157165e+01,4.617746474e+01,9.044500734e+01,7.522317663e+01,7.632427530e+01,7.129610234e+01,8.023127781e+01,8.515388291e+01,4.771196911e+01,2.047944288e+01,5.851705106e+01,8.503817095e+01,4.132618694e+01
9.077588388e+01,1.755391856e+00,3.095330916e+01,6.052815628e+01,5.234440266e+01,2.276426697e+01,9.073256112e+01,9.029128358e+01,6.143348598e+01,1.113998033e+01,9.944744316e+01,2.208996150e+01,6.781174850e+01,5.065761961e+01,3.416869931e+01,1.774727839e+01,6.187364557e+01,4.077790109e+01,2.567748223e+01,9.836226871e+01,9.043655964e+01,4.403707835e+01,3.211555519e+01,1.951003043e+01,3.747472483e+01,5.278054719e+01,9.480550916e+01,4.686834500e+01,6.998420264e+00,6.239928485e+01,1.924572876e+01,7.600948454e+01,6.681304767e+01,4.461929984e+01,5.664116957e+01,5.439313353e+01,9.120535522e+01,8.115855556e+01,4.923162019e+01,3.972567714e+00,7.324859062e+01,6.889423329e+01,1.785520942e+01,6.614639681e+01,2.789509591e+01,9.810546727e+01,8.583276267e+01,7.899791520e+01,9.761673039e+01,3.491620229e+01,9.001953273e+01,7.961730829e+01,1.132722864e+00,7.467435688e+01,1.062398869e+01,2.443192245e+01,3.113401477e+01,5.285089124e+01,6.869205634e+01,2.957567077e+01,9.506348047e+01,7.431680306e+01,4.831926723e+01,7.222607977e+01,6.217480841e+01,9.626675492e+01,5.709271819e+01,4.125047403e+01,8.108896683e+01,8.491233152e+00,7.795238182e+01,6.173603254e+01,6.656618678e+01,6.826361696e+01,3.388772046e+01,4.182259260e+01,4.094389242e+00
1.531907594e+01,8.079081359e+01,1.964258874e+01,5.020413781e+01,8.348861585e+01,6.085662015e+01,8.678698725e+01,7.899984511e+01,4.122438179e+01,7.767743205e+01,4.008596973e+01,8.984606373e+01,7.866242693e+01,9.752391066e+00,3.159586878e+01,3.339335660e+01,1.112688326e+01,7.978983614e+01,5.970800295e+01,8.471199623e+01,2.261537605e+01,7.092317445e+01,8.303718358e+01,5.329165735e+01,9.400618687e+00,2.477221242e+01,9.834061845e+01,4.923766425e+01,2.948209721e+01,3.945455921e+01,2.003860204e+01,5.862300439e+01,4.139673127e+01,9.699319134e+00,5.440126974e+01,2.346971090e+01,2.605334667e+01,5.156598067e+01,8.717187393e+01,7.293373907e+01,3.613457433e+01,6.268215638e+01,9.488627721e+01,3.428434980e+01,7.171819072e+01,1.852731373e+00,2.594590085e+01,3.238153735e+01,9.372309137e+01,7.255793021e+01,1.349612309e+01,6.814931636e+00,8.757935587e+01,1.770135457e+01,5.485152330e+01,2.726040798e+00,1.539974292e+01,4.534492973e+01,6.985432665e+01,8.823014878e+01,7.723376235e+01,1.058240221e+01,6.876774361e+01,7.608071499e+01,9.400608813e+01,9.482294782e+00,2.981030970e+01,5.889105245e+01,8.042818991e+01,1.881014620e+01,9.608326101e+01,1.920066686e+01,1.182420840e+00,8.324460609e+01,2.695865810e+01,4.746190092e+01,3.284361743e+01
2.391919768e+01,3.284558428e+01,3.295288338e+01,1.749186957e+01,5.258342836e+00,5.012861304e+01,7.199040740e+01,8.189739032e+01,1.394345580e+01,4.523884676e+01,1.308382970e+01,7.748541508e+00,8.965882195e+01,3.127585470e+01,1.802573409e+01,1.354771757e+01,5.347391789e+01,7.925802026e+01,6.519355349e+01,1.155456584e+01,4.538679923e+01,2.167201394e+01,9.638032566e+01,2.406805475e+01,6.745460782e+01,7.545826273e+01,9.655519580e+01,2.536358956e+01,6.529706505e+01,5.547555413e+01,1.627810916e+01,1.125239681e+01,7.461143581e+01,7.977447906e+01,7.889145415e+01,8.039805884e+01,8.128242065e+01,3.793433987e+01,1.562848537e+01,1.046998857e+01,1.825207302e+01,5.563978346e+01,5.044915085e+01,1.762696001e+01,9.071417748e+01,7.266161053e+00,1.069137053e+01,1.543425769e+00,2.624140570e+01,6.179916444e+01,4.792824838e+01,8.599608447e+01,1.341349880e+01,9.436696123e+01,9.594922562e+00,6.232563922e+01,3.692655447e+01,5.197806974e+01,1.526633424e+01,7.763760876e+01,5.886577452e+01,4.552506195e+01,2.184255891e+00,4.185180456e+01,2.713445815e+01,7.907388841e+01,3.952707110e+01,3.631672452e+01,9.938819960e+00,9.893165781e+01,2.448714121e+01,2.577404973e+01,9.041197496e+01,3.575690497e+01,3.628506900e+01,8.548478483e+01,6.383822050e+01
5.042909711e+01,8.065101763e+01,2.172378027e+01,9.529260469e+01,7.147249980e+01,6.967877196e+01,1.268621774e+01,5.490247792e+01,6.432672665e+01,8.337930011e+01,3.784903649e+00,7.525021009e+01,6.165922610e+01,9.480529390e+01,8.169526268e+01,5.972115023e+01,7.595983620e+01,7.773931887e+01,8.216833279e-01,5.103462656e+01,2.653838796e+01,5.053885481e+01,4.478891759e+00,9.567011892e+01,9.316697312e+01,2.270807748e+01,4.970359059e+01,6.588009775e+01,4.151435965e+01,7.478210645e+01,7.320270711e+01,1.168329315e+01,8.863668267e+01,4.943959456e+00,3.591355359e+01,3.778933312e+01,8.625350052e+01,8.070278265e+01,9.770238113e+00,1.582200599e+01,2.428300475e+01,1.929673775e+01,1.857538344e+01,7.203112408e+01,5.619255935e+01,7.609979253e+01,3.197179378e+01,1.027602057e+00,9.195004986e+01,6.636112232e+00,4.215801256e+01,5.269321024e+01,6.750873111e+01,7.459833017e+01,6.637117255e+01,3.788204407e+01,2.090145481e+01,6.988782805e+01,2.613965580e+01,8.790653718e+01,9.668332363e+01,2.146906261e+01,3.746972582e+01,1.805436683e+01,9.144160093e+01,7.192536001e+01,2.943891681e+01,4.528227630e+01,8.348123068e+01,1.361119086e+01,6.809416097e+01,3.985229230e+01,1.939922970e+01,5.586753942e+00,1.979792551e+01,9.246212644e+01,8.642717053e+01
9.957178005e+01,2.856286776e+01,4.492592189e+01,5.143060552e+01,2.879970026e+01,9.520671208e+01,9.088712085e+01,3.221049402e+01,6.201499913e+01,1.334092542e+01,6.703721297e+01,8.534621837e+01,5.189297145e+01,3.981082631e+00,9.313053446e+01,5.473454466e+01,9.146175081e+01,8.253707398e+01,9.487074633e+01,6.477371526e+01,5.062495448e+01,1.489729801e+01,7.668669003e+01,9.060040507e+00,7.334170397e+01,2.799023676e+01,2.121319135e+01,1.779082917e+01,1.841876262e+01,3.347113879e+01,6.495578103e+01,4.642411049e+01,4.302140662e+01,9.654569723e+01,8.646444442e+01,8.624271683e+01,7.869252933e+01,3.620324788e+01,3.457876411e+01,8.919255100e+01,3.172698645e+01,4.170400454e+01,7.431464860e+01,1.697203526e+01,9.714658979e+00,9.050187274e+01,4.749606511e+01,2.045062949e+00,5.062582969e+01,1.437648853e+01,3.027497137e-01,8.701512371e+01,9.743794757e+01,3.868737438e+00,3.889009678e+01,4.164228099e+01,6.704656907e+01,9.966681813e+01,6.331003000e+01,1.117536100e+01,3.256133356e+00,8.204482395e+01,7.782942185e+01,9.726105293e+01,1.943583153e+01,1.036408695e+01,3.966932588e+01,7.174141347e+01,2.856441354e+01,5.943919062e+01,4.020129104e+01,6.678821384e+00,6.787335627e+01,6.742357922e+00,1.433163560e+01,7.252985499e+01,1.097253269e+01
5.990915050e+01,3.923058417e+01,8.087840959e+01,4.523748609e+01,7.338126669e+01,2.151143832e+01,1.419928818e+01,2.602641844e+01,6.380014392e+01,9.355235331e+01,8.344571929e+01,9.808612095e+00,9.583060512e+01,3.772852577e+00,9.753270705e+01,1.453077960e+01,7.196367882e+01,8.555088421e+01,8.495970483e+01,1.597717904e+01,8.997345113e+01,8.088185350e+00,5.661291515e+01,4.106175548e+01,3.327175188e+01,8.964555812e+01,4.608006606e+01,5.622951347e+01,3.852137602e+01,4.241565670e+01,9.055349209e+01,9.964697453e+01,7.259745131e+01,9.575681762e+01,7.349290894e+01,9.857735419e+01,4.044783128e+01,6.821209760e+01,8.297264391e+01,4.955053738e+01,8.648140669e+01,1.772381772e+01,8.301021794e+01,4.399582646e+01,4.538580062e+01,2.126412761e+01,3.594286180e+01,5.807861190e+01,1.352376055e+01,6.159743856e+01,9.550141192e+01,8.975206977e+01,8.427634241e+01,9.623910475e+01,4.329575078e+00,2.176690308e+01,7.973173239e+01,5.526404775e+01,3.386938897e+01,5.575311038e+01,9.656627388e+01,4.490564028e+01,2.922486851e+01,5.287402689e+01,9.238650533e+01,8.506288195e+01,4.963087902e+01,2.097197920e+01,4.617219965e+01,2.773764300e+01,8.529856524e+01,4.562923303e+01,3.911581309e+01,4.094933035e+01,9.310696081e+00,5.750382978e+01,3.647771726e+01
8.740910060e-01,3.413126029e+01,3.235065658e+01,7.386515328e+01,3.062679875e+01,5.120541305e+01,3.823384286e+01,2.575559802e+01,2.734336295e+01,6.950018923e+00,5.110518131e+01,7.021237103e+01,5.715964191e+01,1.503582915e+01,1.103901625e+01,5.713937770e+01,8.684311225e+01,7.532361328e+01,2.922436826e+01,3.696836316e+01,9.301447846e+01,4.116399907e+00,4.049951553e+01,2.592161984e+01,6.198515068e+01,4.258385285e+01,1.877269417e+01,7.140218825e+01,3.866274305e+01,7.966057224e+01,4.116516499e+01,9.021940087e+01,1.059352484e+01,7.540533804e+01,7.689319259e+01,1.767956076e+00,5.269594976e+01,8.542195211e+01,9.350530181e+01,9.996395290e+01,7.704681969e+01,9.446066416e+01,5.166013696e+01,7.663126356e+00,4.250987609e+01,2.995009772e+01,5.575875584e+00,2.569892665e+01,5.615124061e+01,3.369763331e+01,7.231084505e+01,8.684132732e+01,1.444680730e+01,8.148073987e+01,5.306323621e+01,6.059301144e+01,6.857480559e+01,4.277788907e+01,9.135215778e+01,7.153959761e+01,1.404181700e+01,2.485323418e+01,1.614581032e+00,7.500707482e+01,6.116364350e+01,7.322460034e+01,2.529484156e+01,5.806484912e+01,2.533482167e+01,4.435806266e+01,8.450204075e+01,8.236750823e+01,6.911044649e+01,1.865782056e+01,1.386392733e+01,7.020430905e+01,3.580215571e+01
6.942837083e+01,7.626472248e+01,9.953228638e+01,8.649397977e+01,3.245078791e+01,7.466019079e+01,8.501558249e+01,3.988036200e+01,1.491146115e+01,3.412409585e+01,5.393076842e+01,6.780642226e+01,7.747235673e+01,9.956254055e+01,9.449237377e+01,7.158756680e+01,9.722787369e+01,6.883296193e+01,4.823731219e+01,4.270559114e+01,7.334810020e+01,7.457015196e+01,3.454417902e+01,5.797265324e+01,5.062780147e+01,3.262620788e+01,8.917663127e+00,3.228798172e+00,8.852732639e+01,5.920771088e+01,3.998469751e+01,9.886954383e+01,8.147710959e+00,5.758604085e+01,3.203749434e+01,5.594556502e+01,4.295645400e+01,4.099411943e+01,9.065716570e+01,9.132195959e+01,1.187343073e+01,2.367482442e+01,4.379677197e+01,1.090468548e+01,1.602631617e+01,5.864383291e+01,2.803525189e+01,6.786416366e+00,3.284296771e+01,4.416996589e+01,7.627582776e+01,2.881614505e+00,8.124804022e+00,3.146001731e+01,1.583652581e+01,6.470185454e+01,4.705998534e+00,3.142138927e+00,1.494536704e+01,6.426305306e+01,3.958194182e+01,7.893330428e+01,2.940265162e+01,6.666924521e+01,6.820469878e+00,8.904137344e+01,9.812676216e+01,9.809165846e+01,7.561410326e+01,5.824668372e+01,8.030491401e+01,7.842956493e+01,9.446387395e+01,7.321761650e+01,2.893673419e+01,7.633272436e+01,6.150260583e+01
3.606154179e+01,8.392891449e+01,9.380020127e+01,9.815623346e+01,3.647743548e+01,5.879240916e+01,2.814538542e+01,6.663683784e+01,7.728547172e+00,4.380626202e+01,5.513715119e+01,8.363200975e+01,7.776972678e+01,6.968751516e+01,6.039336772e+01,2.543452232e+01,2.855128549e+01,5.268574329e+01,5.271434514e+00,9.398584425e+01,8.989893522e+01,5.795238335e+01,2.999486661e+01,2.881352087e+01,7.689001438e+01,8.316878492e+01,1.247747852e+01,3.646632024e+01,4.232932721e+00,6.725653506e+01,1.443747187e+01,9.447494181e+01,6.502732281e+01,6.987154782e+01,3.650324083e+01,7.261735704e+01,2.321717137e+01,9.975527535e+01,8.778455505e+01,8.610816989e+01,2.707841118e+01,7.663208453e+01,6.958604473e+01,5.306380645e+00,9.172565764e+01,9.380518013e+01,5.344552675e+01,1.303961507e+01,9.131374224e+01,8.169844332e+01,6.419332947e+00,7.510149983e+01,4.165340997e+01,6.192894101e+00,8.396001396e+01,5.031720478e+01,6.965329194e+01,2.925994001e+01,6.973963950e+01,4.159628251e+01,3.733517728e+01,7.768697105e+01,6.646432983e+01,3.424122758e+01,2.306995791e+01,9.476099607e+01,5.208202216e+01,5.373342599e+01,3.209185457e+01,1.782248702e+00,9.242867759e+01,6.758091670e+01,8.378694689e+01,5.693457605e+01,8.761295028e+00,8.219131659e+01,2.125641541e+01
3.904697889e+01,9.118546300e+01,5.945352655e+01,4.990159029e+01,6.714912104e+01,4.851642272e+01,8.981419222e+01,8.591499909e+00,6.256391660e+01,4.423997810e+01,2.164741882e+01,3.986139961e+01,4.917125283e+01,6.020336079e+01,2.643460454e+00,9.792253144e+01,7.508117959e+00,5.114124256e+00,6.499199618e+01,3.711225327e+01,6.475227889e+01,2.018698493e+01,4.193229369e+01,7.937086793e+01,9.631061015e+01,4.750928045e+01,1.978506816e+01,8.079893668e+01,3.488569739e+01,4.312289686e+01,9.126974400e+01,4.891210733e+01,2.514577403e+01,4.475337329e+01,6.225546020e+01,2.264406256e+01,8.755301201e+01,3.025795652e+01,4.956072365e+01,9.600922274e+01,1.437208901e+01,1.954557761e+01,8.644608705e+01,1.325988665e+01,1.445785612e+01,2.062777127e+01,5.047890160e+01,7.017599876e+00,4.244678848e+01,5.202955333e+01,3.916146520e+01,4.387049660e+01,1.024490348e+01,4.881323900e+01,3.095185115e+01,9.014117554e+01,6.010193007e+01,4.472720038e+01,3.759118972e+01,4.662372148e+01,2.744580948e+01,7.198958615e+01,8.787432871e+01,3.043976736e+01,1.348351132e+01,6.826395326e+01,1.582946107e+01,6.366295968e+01,2.770818985e+01,3.969050839e+01,8.619244988e+01,2.905871762e+00,9.929207920e+00,1.059037970e+01,2.935090984e+01,6.747929848e+01,4.981761785e+01
1.017369741e+01,1.462786937e+01,5.230556966e+00,7.284298533e+01,2.256164284e+01,9.005008896e+01,5.486606331e+01,3.757709441e+01,2.549517718e+01,7.465267707e+01,6.884304057e+01,4.618264865e+01,6.014410303e+00,6.646342045e+01,3.263082746e+01,8.857610251e-01,1.849702571e+01,9.707366259e+00,6.753840222e+01,6.290259428e+01,2.361060713e+01,4.557160113e+01,6.300622387e+01,3.758390842e+01,9.558125703e+01,9.574264159e+01,9.936586919e+01,8.579023643e+01,3.344897188e+01,5.752522303e+01,5.491965733e+01,9.158346172e+01,9.736844399e+01,4.590783063e+01,7.812258979e+01,3.124487898e+01,9.806905438e+00,4.342761805e+01,1.664868236e+00,7.569151603e+01,3.774221652e+01,8.353534864e+01,5.644962679e+01,3.649783925e+01,2.351275062e+01,8.221800373e+01,9.700144934e+01,2.135249172e+01,1.727137421e+01,9.175542532e+00,3.638868376e+01,1.958156556e+01,3.119084691e+01,2.909826571e+00,9.459524821e+01,2.472334974e+01,8.232238085e+00,1.007197738e+00,2.399086807e+01,8.243222052e+01,2.343303613e+01,1.367994547e+01,1.484691413e+01,7.830537779e+01,9.664354784e+01,1.079486035e+01,5.330226511e+01,4.707666155e+01,1.870940351e+01,9.547728762e+01,8.110810300e+01,7.134400190e+01,3.632119824e+01,7.541338259e+01,2.234353334e+01,4.861195086e+01,7.825533059e+01
5.238927444e+01,3.801359349e+01,8.095122159e+01,3.843141893e+01,1.379872180e+01,2.318872803e+01,4.923425714e+01,5.615398305e+01,9.678561221e-01,8.268257888e+01,5.627766823e+01,4.645966107e+01,7.915546828e+01,8.947010893e+01,6.362758827e+01,4.138085611e+01,6.320897504e+00,9.287361081e+01,1.092827126e+01,3.792735945e+01,6.637214346e+01,5.012846233e+01,1.781983593e+01,8.742876156e+01,9.262038630e+01,7.293935002e+01,1.434008076e+01,6.062476184e+00,5.697399251e+01,5.339273416e+01,7.255744984e+01,2.619043835e+01,2.832300075e+01,5.740731537e+00,4.071739810e+01,1.914998538e+01,5.490249326e+01,8.590817511e+01,8.331516385e+01,2.042135225e+01,7.627580605e+00,2.480574247e+01,7.999924648e+01,9.150602355e+01,6.919784357e+01,8.074366511e+01,2.654749902e+01,5.583558864e+01,8.231148552e+01,6.390821037e+01,8.654478812e+01,9.915080003e+01,9.537656644e+01,9.553922112e+01,6.849056876e+01,9.271741962e+01,5.307908681e+01,1.227217985e+01,4.296590921e+01,5.788294332e+01,7.511075563e+01,9.131687144e+01,1.297350231e+01,6.064284106e+01,4.850213489e+01,3.142521089e+01,7.911966816e+01,3.522764556e+01,6.253603855e+00,5.958122450e+01,7.318810264e+01,6.894510432e+01,7.750367633e+01,2.914844576e+01,8.210606659e+00,5.649411532e+01,1.375388155e+01
6.846548906e+01,3.995611524e+00,7.282970208e+01,4.869466972e+01,5.923844386e+01,4.904065327e+01,5.726806993e+00,8.290603177e+01,2.126786622e+01,3.918830018e+01,7.597231395e+01,5.951979997e+01,4.636119211e+01,4.408368062e+01,9.049620451e+01,9.129677157e+01,6.053873503e+01,1.271578744e+01,5.624657034e+01,4.530344849e+01,9.703283931e+01,1.451794354e+01,3.684108054e+01,4.291016939e+00,4.810743053e+01,7.532124614e+01,8.905154740e+01,9.555299228e+00,8.505941128e+01,8.168595699e+00,1.757698049e+01,7.927681663e+00,8.878592223e+01,5.919768038e+01,3.615089439e+01,6.852432598e+01,3.976735746e+01,8.686803571e+00,7.879993127e+01,9.370603545e+01,6.983899766e+01,1.739327340e+01,4.140875756e+01,8.676335032e+01,9.707263798e+01,8.666879689e+01,2.992727268e+01,1.484475225e+01,2.714310011e+01,4.674269614e+01,5.724000264e+01,7.878688838e+01,4.137376113e+01,2.428773751e+01,3.915899963e+01,8.731384427e+01,1.076302949e+01,2.028382786e+01,2.998449156e+01,2.034004506e+01,5.416542390e+01,1.542278971e+01,4.640743386e+01,3.021772776e+01,9.438795746e+01,1.604283375e+00,1.682620274e+01,4.362359157e+01,1.714266171e+01,6.244630937e+01,9.492649938e+01,5.044696206e+01,9.763645568e+01,5.395733328e+01,5.319478428e+01,1.136630364e+01,6.535974984e+01
7.862439714e+01,6.922893540e+01,9.520271610e+00,6.710115152e+01,1.280837042e+01,5.406958765e+01,1.459231497e+01,9.697249946e+01,5.662209733e+01,7.686849880e+01,3.894121362e+01,6.822587881e+01,2.472400806e+01,4.259612341e+01,9.097078671e+01,7.400816036e+01,7.606330805e+01,3.726580318e+01,5.344486203e+01,4.117464765e+01,6.755373722e+01,7.919977071e+01,5.503028132e+01,7.601540887e+01,5.502801210e+01,7.313171216e+01,3.435715056e+01,2.835049786e+01,6.294749411e+01,9.192497982e+01,3.057361513e+00,9.972595879e+01,6.286925042e+01,1.501052393e+01,4.440955488e+01,4.775946554e+01,3.999118067e+01,2.122070940e+01,6.451287629e+01,3.997933393e+01,5.755130576e+01,1.490970656e+01,3.324644762e+01,1.647714653e+01,4.096737824e+01,1.667352772e+01,5.174500402e+01,7.491008024e+01,6.520677321e+00,6.301460561e+00,3.507883290e+01,4.275505589e+01,1.434380218e+01,7.502315324e+01,9.636055541e+01,8.911294749e+01,5.467773033e+01,8.627400985e+01,6.006383639e+01,9.463568778e+01,3.190085006e+00,9.363824888e+01,6.672478478e+01,4.814247526e+01,7.154330369e+01,5.681879945e+01,7.298246436e+01,5.845800144e+01,1.021272465e+00,2.602956034e+01,1.433826913e+01,4.768867715e+01,5.741429630e+01,9.099066626e+01,7.214164567e+01,7.840451953e+01,3.193190857e+01
5.226904246e+01,1.384965087e+01,5.906804257e+01,5.410828983e+01,9.600687809e+01,6.396940330e+01,5.084640613e+01,2.928709343e+01,3.102047837e+01,6.317568778e+01,7.281680116e+01,5.580056693e+01,3.148325714e+01,6.366982012e+01,8.396947704e+00,6.388214539e+01,4.026002857e+01,4.891642937e+01,1.080838599e+01,3.312081817e+01,6.697674037e+01,4.268028743e+01,4.036777449e+01,1.413533167e+01,7.819508219e+01,2.035220462e+00,2.814433225e+01,1.974226182e+01,7.138707259e+01,9.205486225e+01,6.825360235e+01,6.029829014e+01,4.819276991e+01,9.109909428e+01,2.247582116e+01,6.534188514e+01,9.367721319e+01,1.717601348e+01,7.009742254e+01,4.048404534e+01,8.932246166e+01,2.657542057e+00,7.530624659e+01,2.781798337e+01,6.034387491e+01,3.450016632e+01,5.733264644e+01,6.958312322e+01,8.715591110e+00,2.290719308e+01,3.339422454e+00,9.789711474e+01,9.266897847e+01,9.939924593e+00,2.490034785e+01,9.881943295e+00,1.540637045e+01,1.476588574e+01,8.428923605e+01,3.137433194e+01,1.889644888e+01,8.485349558e+01,2.374250108e+00,2.577710820e+01,2.061074074e+00,8.040068123e+01,6.190961479e+01,1.161725415e+01,9.153483323e+01,6.719176029e+01,9.586837507e+01,6.148622312e+01,1.392985094e+01,2.205585952e+01,2.451640368e+01,7.487237674e+00,3.593486807e+01
6.089677313e+01,5.345090019e+01,8.668809376e+01,8.618354830e+01,5.482113800e+01,4.621607881e+01,4.917128028e+01,8.795256391e+01,3.238501275e+01,6.241514066e+01,6.961990410e+01,6.109659483e+01,4.385178879e+01,1.499015588e+01,5.806597427e+01,8.183849047e+01,2.339776216e+00,3.815363756e+01,7.165114633e+01,3.830344225e+01,6.784894107e+01,5.623760889e+01,4.971922023e+01,9.545882649e+01,7.482694100e+01,9.665938104e+01,3.230904671e+01,9.104288665e+01,7.119555074e+01,3.455274207e+01,1.063189172e+01,6.233085463e+00,3.559514525e+01,6.921636692e+01,3.494876868e+01,6.553191766e+01,4.283472366e+01,8.441793876e+01,8.065001250e+01,6.279022259e+01,9.578725183e+01,6.653661918e+01,2.419001210e+01,4.268862427e+01,3.682174044e+00,2.202592597e+01,8.458323286e+01,4.807611168e+01,5.516700309e+01,1.853326540e+01,6.474746623e+01,1.982192599e+01,3.477810984e+01,6.999734192e+01,5.632336581e+00,3.940381909e+01,5.730961870e+01,9.477130902e+01,6.778569992e+01,7.171141389e+01,4.493130505e+01,7.944961639e+01,2.352368878e+01,6.555364382e+00,3.109230408e+01,5.080991263e+00,7.235926756e+01,5.791596340e+01,4.085925227e+01,9.010196090e+01,2.425327689e+00,2.715903997e+01,9.947435006e+01,4.376488308e+01,6.708853223e+01,9.041543867e+01,6.844146219e+01
