v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27
8.435408087e+01,4.776853826e+01,5.796601897e+01,3.944031578e+01,1.511871285e+01,4.711772065e+01,1.685882477e+01,5.038823521e+01,1.392093759e+01,9.965303504e+01,1.998957096e+01,4.262304621e+00,3.898017159e+01,6.367674656e+01,8.448547666e+01,2.409637958e+01,3.118041910e+01,6.267671532e+01,9.703290397e+01,4.324849332e+01,6.147418173e+01,1.876055478e+01,8.886759777e+01,9.420064420e+00,6.823507734e+01,9.614592760e+01,7.776503175e+01
2.250319017e+01,3.653278813e+01,2.838451724e+01,8.158308520e+01,5.687731496e+00,9.545799014e+01,3.858768865e+01,8.013307871e+01,8.476712743e+01,3.477366396e+01,5.781083837e+01,9.057600867e+01,1.575121143e+01,5.244549430e+00,5.465746851e+01,2.612721694e+01,4.132120195e+01,3.285345313e+01,1.829464838e+01,2.038031058e+01,6.740789946e+00,5.544984020e+01,1.949014452e+01,4.583505393e+01,9.911452895e+01,7.177559608e+01,5.912938887e+01
8.177865968e+01,1.870862778e+01,8.482412214e+01,6.687856619e+01,6.195963124e+01,8.668991874e+01,6.681634059e+01,1.247395746e+01,7.035273107e+01,2.420784242e+01,6.835056518e+00,4.083737513e+01,5.642287377e+01,9.615087869e+00,8.601763556e+01,2.441194664e+01,2.673534760e+01,9.219857851e+00,1.054527856e+01,8.614623040e+01,1.717803397e+01,2.607259452e+01,6.953780020e+01,8.823727807e+01,8.019995762e+01,1.677544368e+01,3.959473253e+01
5.977705489e+01,7.191507760e+01,2.488508295e+01,5.603332072e+01,6.603020594e+01,7.829465147e+01,7.714804499e+00,1.683768737e+01,9.901225984e+01,7.124893000e+01,7.701817158e+01,1.571299311e+01,1.326674748e+01,9.061807546e+01,9.039440055e+01,6.360904688e+00,5.098694066e+01,5.539227549e+01,9.387901762e+01,9.287091729e+01,1.478635208e+01,7.788279561e+01,4.029754683e+01,9.776774761e+01,1.949285148e+01,4.079753369e+01,3.836689466e+01
1.570246034e+01,3.362952341e+00,6.277731163e+01,4.357290178e+01,4.259422833e+01,9.572785152e+01,2.466571784e+01,3.147924802e+01,5.176278209e+01,8.983877544e+01,5.969803372e+01,7.862654809e+01,5.035431414e+01,4.121021469e+01,3.617560103e+01,9.676624024e+01,2.185734960e+00,4.655599083e+01,9.482297664e+01,7.980273058e+01,5.907474007e+01,7.229597096e+01,6.290595744e+01,5.144550570e+01,7.656261099e+01,8.255125288e+01,5.481794103e+00
3.558165861e+00,2.290970603e+01,5.950048931e+01,2.367408622e+01,1.671488472e+00,4.327542556e+01,6.425117628e+01,3.433837645e+01,9.477764518e+00,7.230719663e+01,5.994851609e+01,1.242552958e+01,2.147940018e+01,7.277042984e-01,9.478211802e+01,6.799333092e+01,2.852937228e+01,7.842160172e+01,1.225275157e+01,4.826749195e+01,7.480511058e+01,5.780584442e+01,2.036838436e+01,4.652277766e+01,2.328142502e+01,4.575273003e+01,1.037766526e+01
3.918891128e+01,7.400071632e+01,5.234829990e+01,6.178890685e+01,2.987473155e+01,2.623464118e+01,2.095433324e+01,5.072676993e+01,9.496848369e+01,9.924569395e+01,8.303247517e+00,1.357016739e+01,3.157635414e+01,1.027654918e+01,3.030050207e+01,6.062005100e+00,8.437125762e+01,7.626059558e+01,3.441783515e+01,9.650245274e+01,5.655047517e+01,7.467216124e+01,3.801767296e+01,7.063897220e+01,4.885317869e+01,3.403832071e+01,5.099160519e+01
8.350651668e+01,1.619907284e+01,3.997076566e+00,4.842667195e+01,1.370831049e+01,2.409629895e+01,1.638193481e+01,3.245982448e+01,6.795103721e+01,1.330768741e+01,7.312007108e+01,5.565743958e+01,4.559118909e+01,9.944089507e+01,6.184521311e+01,1.688465849e+00,1.565672266e+01,4.607434379e+01,6.415024932e+01,6.141908156e+01,1.265565182e+00,6.048794703e+01,3.142442909e+01,1.796484836e+01,3.302795719e+01,9.569164589e+01,4.059039467e+01
8.849171704e+01,6.578515117e+00,2.893256520e+01,3.122120828e+01,1.271035715e+01,3.990346718e+01,9.050035927e+01,9.266417576e+01,7.030986188e+00,3.659467878e+01,2.206519891e+00,4.716473117e+01,4.297718991e+00,5.757354517e+01,1.332464360e+01,3.713383930e+01,9.036651512e+01,6.596071428e+00,8.289205186e+01,2.559391393e+01,7.135342376e+01,1.831819302e+01,9.212919928e+01,2.983893000e+00,2.665376626e+00,6.286130622e+01,7.613988991e+01
3.393796029e+01,7.118859483e+01,9.594002080e+01,1.693115830e+01,3.879219615e+01,5.986290975e+01,2.619724312e+01,2.806758824e+01,7.077518543e+01,1.055814332e+01,7.457804794e+01,8.762911017e+01,5.396628209e+01,7.652536691e+01,2.242426593e+00,5.472717126e+01,7.805729786e+01,5.132016547e+01,4.985870593e+01,8.500072722e+01,5.639630503e+01,2.031066676e+01,6.661870903e+01,5.281745619e+01,9.089340407e+00,5.963620922e+01,7.179834897e+01
1.203807878e+01,3.670791108e+01,5.488016285e+01,5.234092129e+01,1.496495511e+01,7.943467370e+00,2.945168534e+01,4.457032615e+00,3.187510813e+01,8.713390946e+01,1.334482330e+01,8.825772900e+01,7.688642078e+01,8.200628908e+01,9.107858654e+01,9.361083979e+01,4.594673836e+01,3.444917667e+01,3.594336244e+01,5.822929848e+01,2.460884575e+01,2.449825268e+01,2.537767848e+01,4.198228404e+01,8.439894506e+01,9.897282763e+01,4.582305537e+00
6.525450795e+01,6.959345111e+01,9.641412793e+01,3.667540854e+00,4.988570045e+01,8.316405689e+01,2.029159351e+01,3.697611027e+01,1.623071326e+01,9.879807420e+01,3.501324349e+01,3.354451306e+01,3.557063935e+00,5.544146382e+01,7.455278046e+00,4.703854445e+01,6.538692659e+01,5.769743369e+01,4.340817536e+01,4.744771821e+00,2.571825179e+01,1.884851639e+01,3.127782783e+01,7.675132417e+01,8.788273176e+00,6.334505642e+01,2.751573628e+01
5.485263654e+01,3.375125540e+01,2.148423759e+00,3.963745050e+01,1.699202341e+01,8.875758300e+01,4.371460901e+01,1.123206421e+01,8.610977367e+01,9.972196382e+01,3.475995503e+00,8.956381468e+01,8.948164111e+00,3.749590573e+01,1.659966002e+01,5.610673223e+01,3.088642110e+01,4.223850416e+01,7.036331576e+01,3.569785105e+00,6.377366401e+01,2.318587564e+01,1.791038757e+01,8.199636465e+01,8.453457346e+00,7.422681125e+01,7.483970483e+01
5.694152426e+01,9.381866891e+01,2.273911283e+01,2.021684620e+01,8.769592071e+01,8.115393704e+01,8.364603226e+01,3.011015192e+01,1.283631781e+01,5.044441011e+01,2.565002250e+01,8.526182006e+01,1.527049714e+01,2.643717644e+01,7.652830797e+01,2.655195611e+01,6.947830475e+01,4.401865655e+01,4.174456071e-01,2.119715002e+01,2.764225901e+01,7.452709367e+01,9.547716372e+01,6.060398148e+01,1.834337893e+01,9.705379659e+01,5.305549544e+01
1.998510545e+01,7.011806523e+01,8.977898542e+01,9.497313792e+01,1.542883225e+01,7.117434682e+01,5.762932022e+01,4.897245796e+01,5.582813420e+01,2.752871785e+01,3.236571592e+01,2.480440794e+01,4.524420031e+01,7.278466617e+01,7.740033432e+01,8.517738696e+00,8.670011414e+01,9.510770048e+01,2.507456475e+01,2.478367694e+01,9.045043610e+01,5.881645299e+01,2.188058252e+01,3.083450600e+01,2.146485574e+01,5.664316153e+01,1.275563131e+01
2.853650021e+01,8.838658541e+01,9.810196490e+00,1.980603803e+01,4.315757247e+01,2.823026875e+01,9.949651878e+00,5.469779015e+01,3.120373320e+01,5.646778509e+01,5.195392576e+01,9.747364098e+01,6.924001091e+01,3.553705651e+01,7.165630061e+01,2.673441506e+01,1.153201008e+01,7.363237124e+00,9.695565559e+01,6.448730743e+01,4.065401116e+01,9.112473838e+01,3.144685360e+00,9.631707494e+01,6.617044627e+01,4.405146616e+01,2.627702793e+01
5.822114968e+01,3.551525942e+01,9.214782331e+00,5.939063303e+01,4.719932943e+01,3.884869004e+01,1.041496499e+01,7.633591453e+01,4.872082551e+01,1.978468954e+01,5.497596211e+01,5.405152875e+01,2.048876419e+01,8.526656231e+01,5.213026977e+01,4.564998304e+01,4.777710815e+01,2.452391681e+01,7.568006964e+01,7.843205158e+01,1.730552808e+01,1.102692436e+01,9.008162541e+01,4.416142287e+01,6.731627012e+01,3.989953893e+01,3.023098518e+01
8.898100841e+01,8.023441317e+00,1.954297696e+01,8.249881109e+01,7.722471275e+01,1.798209172e+01,9.037459434e+01,8.546705422e+01,4.090569656e+01,1.607745181e+01,1.598592832e+01,8.313993859e+01,2.301904917e+01,1.005985989e+01,3.633432142e+01,3.060430013e+00,7.387336635e+01,4.927156006e+01,3.642384748e+01,6.048641526e+01,9.063241966e+01,6.129576223e+01,1.018005624e+01,2.784767354e+01,1.072577872e+01,1.528426786e+01,1.281766860e+01
6.029946353e+01,9.082252052e+01,4.318141140e+01,2.695122264e+01,7.845520180e+01,6.886445560e+01,2.471738664e+01,3.853510010e+01,5.698714178e+01,6.205964991e+01,6.202880372e+01,9.498287303e+00,7.120858593e+01,8.776631106e+01,6.312143080e+01,6.421581677e+01,6.851599830e+01,1.530945341e+01,2.933507605e+01,3.676711719e+01,2.420902374e+01,1.156351887e+00,4.079135669e+01,8.147134788e+01,5.037428334e+01,6.394558781e+01,5.626839816e+01
4.266104557e+01,2.490756733e+01,3.464161380e+01,5.928755913e+01,5.828237171e+01,2.495091817e+01,9.885649766e+01,1.015762190e+01,8.521268526e+01,8.995175225e+01,7.332354822e+01,3.866886347e+01,6.976753910e+01,9.464692481e+01,7.362753846e+01,6.322601809e+01,2.263994156e+01,4.737576334e+01,6.505021200e+00,7.537158255e+01,1.146840181e+01,7.900074181e+01,3.243974386e+00,7.441461815e+01,9.226590262e+01,9.076553193e+01,3.031742742e+01
1.314873693e+01,5.509358967e+01,4.570761222e+01,5.326977889e+01,9.691889096e+01,6.754045405e+01,3.006120347e+01,6.880482031e+01,9.059272166e+01,8.969107141e+01,8.490277444e+01,3.442345100e-01,9.813684091e+01,5.036089578e+01,7.335757841e+01,3.133947758e+01,3.859678165e+01,6.157467898e+01,5.296926898e+00,8.447800829e+01,1.050645211e+01,3.205919440e+01,2.263404270e+00,4.324351170e+01,1.602322648e+01,8.159383132e+01,5.078414154e+01
7.167425973e+01,5.563346605e+01,4.941272636e+01,2.032071199e+01,4.572873836e+01,5.222230780e+01,7.093396919e+01,7.539070193e+01,4.346879407e+01,1.453632686e+01,7.945862898e+01,2.191634909e-01,6.048186694e+01,7.142896617e+01,4.350993395e+01,3.700386602e+01,7.543010094e+00,1.162852411e+01,6.373105683e+01,5.541564798e+01,8.445827279e+01,5.771122368e+01,3.285961304e+01,8.480288670e+01,3.843922517e+01,5.793097476e+01,2.879742264e+01
8.274825339e+01,1.797608980e+01,7.691851034e+01,2.510131762e+01,5.794994338e+01,9.803982460e+01,9.136852109e+01,9.354329007e+01,2.575020772e+00,7.378146551e+01,1.373102057e+01,3.185586162e+01,9.623722766e+01,2.494287272e+01,7.846859443e+01,8.789931271e+01,2.429633447e+00,9.801371792e+01,6.798920018e+01,2.824975417e+01,7.769718909e+01,3.267075080e+01,5.554831772e+01,3.785485290e+01,9.325169654e+01,3.155223345e+01,6.613631699e+01
6.877314796e+01,7.554896438e+01,1.046864047e+00,4.177332535e+01,6.785329641e+01,2.192289010e+01,9.438983359e+01,7.816986199e+01,6.255823403e+01,2.828493645e+01,7.930292000e+01,8.400571430e+01,6.002827269e+01,3.264153621e+01,6.073007674e+01,7.552943050e+01,2.540050612e+00,6.782906185e+01,9.776721433e+01,2.733746897e+00,4.772898803e+01,5.609661015e+01,7.634217075e+01,5.624529736e+01,4.948047430e+01,7.839917960e+01,6.759040618e+01
3.751543588e+01,6.430579292e+01,5.006720001e+01,9.084251075e+01,5.052946049e+01,7.992735252e+01,4.310322424e+01,3.004270555e+01,2.368348093e+01,7.712474308e+01,1.884421326e+01,3.555534386e+01,4.836905921e+01,2.179455495e+01,8.001083347e+01,5.710016709e+01,3.243775670e+01,9.434956956e+01,9.739835784e+01,7.794745349e+01,3.603410435e+00,9.174513523e+01,8.202749329e+01,4.052127489e+01,6.941835719e+01,8.331442309e+01,8.171331511e+01
9.531541960e+01,9.909164044e+01,3.386285942e+01,3.507273966e+01,1.396085293e+01,9.149672173e+01,2.639403534e+01,4.842855379e+01,1.113592450e+01,1.616281946e+01,4.768609770e+01,7.492240883e+01,2.981965445e+01,6.411734257e+01,8.148937379e+01,7.066362815e+01,5.900233763e+01,3.911351120e+01,8.367923287e+01,8.139409613e+01,7.704854976e-01,8.963157870e+01,7.107928521e+01,6.899654987e+01,8.152334757e+01,5.597546093e+01,2.812339388e+01
4.670681338e+01,1.216270365e+01,2.712544792e+01,2.298505306e+01,6.270123761e+01,2.302812322e+01,3.018956628e+01,7.593747697e+01,7.584714190e+01,1.169851988e+01,3.825600835e+01,6.554216893e+01,6.809035722e+01,6.795071419e+01,7.995562866e+01,1.364339444e+01,7.126134177e+00,4.240913440e+01,9.497714665e+01,1.135623470e+01,9.653181987e+01,4.839751761e+01,8.291601047e+01,7.569249696e+01,6.411915592e+01,2.016472309e+01,5.528165406e+01
1.918606230e+01,5.033132311e+01,3.164007796e+01,6.799294100e+00,8.069283853e+01,6.655366219e+01,9.383472696e+01,2.291848212e+00,6.355041464e+01,2.706060030e+01,8.345948632e+01,9.394697008e+01,6.181185916e+01,1.351349055e+01,3.511582125e+00,7.635104018e+01,4.354042119e+01,8.418108419e+01,2.709846518e+01,2.423584011e+00,2.238461543e+01,5.270041291e+01,6.964837319e+01,7.459657888e+01,9.750882817e+01,8.012292661e+01,3.846225154e+01
8.507936725e+01,7.438710902e+01,1.682031496e+01,7.551096555e+01,8.038320037e+00,2.312442029e+01,3.211509357e+01,3.487382203e+01,2.136018985e+01,9.916939455e+00,8.263653626e+01,4.747494851e+01,8.320227421e+01,7.054651577e+01,6.276464825e+01,8.694262874e+01,6.844154340e+01,8.702466339e+01,1.090116608e+01,6.782291070e+01,1.432439300e+00,9.108461851e+01,7.279484999e+01,1.781146636e+01,8.908086003e+01,4.944455603e-01,5.561747800e+01
9.359619358e+01,2.423578124e+00,8.475072708e+01,8.019681195e+01,1.705303806e+01,8.890778701e+01,9.187146476e+01,2.900045667e+01,8.639878564e+01,9.261652973e+01,2.946248435e+01,6.931646434e+00,7.373178154e+01,9.694432039e+01,7.273560665e+01,8.428054436e+01,2.549455560e+01,1.743354965e+01,3.396169862e+01,6.132233583e+01,1.382182019e+01,6.174945955e+01,6.941440101e+01,9.054953075e+01,8.698102892e+01,6.295709849e+01,9.936341885e+01
1.655394308e+01,3.607497898e+01,6.464511311e+01,8.874188813e+01,8.598412522e+01,4.225954613e+01,6.752623108e+01,1.816616765e+01,4.415380760e+01,8.703406467e+01,5.115122939e+01,9.731871012e+01,9.049894063e+01,4.440426085e+01,2.937029731e+01,4.758732473e+01,3.961438000e+01,1.206106476e+01,5.401694912e+01,3.409113931e+01,5.327972650e+01,6.504615085e+01,7.209044007e+01,7.300221506e+01,4.344754884e+01,5.846297704e+01,2.906433973e+01
4.041349066e+00,3.179047323e+01,6.725226754e+01,3.189026344e+01,2.200592422e+01,7.079782979e+01,8.646282851e+00,6.596462927e+01,3.953561707e+01,5.810241574e+01,5.806044565e+01,7.476784730e+01,8.248618597e+00,5.679774488e+01,5.235909408e+01,6.412227703e+01,7.037417277e+01,5.940666786e+01,9.089904571e+01,3.669376570e+01,3.598142832e+00,5.995516764e+01,1.850553862e+01,9.483053010e+01,7.083702307e+01,1.144025849e+01,5.705920462e+01
3.618945067e+01,1.944662616e+01,9.869235439e+01,5.269290902e+00,3.940674964e+01,6.313038834e+01,2.144218481e+01,2.289049139e+01,6.048295170e+01,2.158085934e+01,1.609851971e+01,5.757158609e+01,1.134238749e+01,3.666816088e+01,4.609680262e+01,2.930653124e+01,7.456417405e+01,2.071161953e+01,7.222664472e+01,8.564126538e+01,4.231232495e+00,1.206072866e+01,4.034295315e+00,7.952669968e+01,3.345328159e+01,9.783539803e+01,8.975513675e+01
7.426873500e+00,3.706772762e+01,9.091266926e+01,2.529773147e+01,1.248475475e+01,3.381802147e+01,6.224972756e+01,2.727742077e+01,5.590526474e+01,7.752901980e+01,8.742454730e+01,6.745227646e+01,1.019002550e+01,4.496428946e+01,4.369917719e+01,9.103114974e+01,9.431466441e+01,1.232164969e+00,3.090737897e+01,7.049313611e+00,7.034536523e+01,7.839320446e+01,7.932965788e+01,3.454202997e+01,6.599438938e+01,8.049596051e+01,9.574482677e+01
3.375117426e+01,2.195899583e+01,1.483317937e+01,6.488428318e+01,9.303866853e+01,8.408928378e+00,7.886244292e+01,1.971822004e+01,3.378481902e+00,8.539005391e+01,1.633441229e+01,8.816016887e+01,2.231424955e+01,7.958939926e+01,9.238626508e+01,6.854740696e+01,7.507600400e+01,5.612284790e+01,9.855997326e+01,9.877260398e+01,4.965472501e-01,8.998636446e+01,9.443482701e+01,6.178477718e+01,5.264706420e+01,9.210905717e+01,7.238388951e+01
8.956023798e+01,2.597011396e+01,1.527093214e+01,9.016537120e+01,2.315737622e+01,1.735800232e+01,6.340268325e+01,3.251304223e+00,3.176973110e+01,1.907590530e+01,7.083482711e+01,5.001335706e+01,8.100153002e+01,7.069383691e+01,8.253140453e+01,1.033888119e+01,5.642349538e+01,6.881105606e+01,4.676353070e+00,1.462490191e+01,4.501904966e+01,9.425326459e+01,6.186282902e+00,1.056056507e+01,2.192314103e+01,1.541669162e+01,7.086013518e+01
7.215978916e+01,7.057162744e+01,5.419903119e+01,4.708539789e+01,4.395677992e+01,3.582622808e+01,7.300640825e+01,6.851201116e+01,6.478930816e+01,9.744040638e+01,4.699031797e+01,5.580558131e+01,1.153431666e+01,7.005168142e+01,1.741904280e+01,7.045059137e+01,8.490585509e+01,6.550037018e+01,6.946961928e+00,8.169952195e+01,1.441388557e+01,3.066472834e+01,9.059842872e+01,5.976073769e+01,3.224059818e+01,8.706681308e+01,5.905758457e+01
9.146076633e+01,2.870959802e+01,5.905621506e+01,5.941716831e+01,3.464446507e+01,4.979757404e+01,2.797839712e+00,6.492096390e+01,4.015179521e+01,6.973037845e+01,3.404243046e+01,5.727469260e+01,2.357781635e+01,8.710026659e+01,6.285960243e+01,9.858481369e+01,9.066288548e+01,9.897674129e+01,6.653991315e+00,4.648068721e+01,1.118439350e+01,6.804895163e+01,1.357274494e+01,3.572964962e+01,8.178208114e+01,4.395634292e+01,5.633375608e+01
3.632101594e+01,8.114948067e+01,2.211753124e+01,3.413531064e+01,8.858863010e+01,2.120218892e+01,7.148499127e+01,6.152681805e+00,6.881556090e+01,3.746857581e+01,8.902389931e+01,3.027504920e+01,4.666826801e+01,2.681690445e+01,5.880978810e+01,5.947234024e+01,1.307548591e+01,9.520678568e+01,2.926624332e+01,1.277159310e+01,3.506778874e-01,4.043948646e+01,4.925759244e+01,6.946849241e+01,4.621577197e+00,6.003229178e+01,4.709423509e+01
2.649632216e+01,6.401420027e+01,7.955156382e+01,4.790676363e+01,1.407381321e+01,5.907539535e+01,6.803082085e+01,1.502700895e+01,2.623417285e+01,8.397141188e+01,2.530486569e+01,4.722526797e+01,1.883833599e-01,6.440495823e+01,2.968102355e+01,3.863333158e+01,1.580947031e+01,2.870699078e+01,8.527180648e+01,2.085950323e+01,9.440827129e+01,9.058165007e+01,2.479585747e+01,3.520005847e+01,5.184726059e+00,2.917331748e+01,1.940203828e+01
3.535958833e+01,8.542840739e+01,2.204548492e+01,9.224052808e+01,5.639385865e+01,8.080174952e+01,5.994864997e+01,9.776405315e+01,4.371918084e+01,6.124307803e+01,8.117174795e+01,1.345896078e+01,3.794741328e+01,8.477567188e+01,4.477496347e+01,9.069102456e+01,2.327728855e+01,9.736882532e+00,7.814722047e+01,4.881746600e+01,6.179169000e+01,9.084853266e+01,8.595262979e+01,9.198256974e+01,3.440103048e+01,7.251135008e+01,1.887804548e+01
1.953274134e+01,4.302002370e+01,3.029018357e+01,7.434038474e+01,6.918449345e+01,1.784202629e+01,3.875347175e+01,3.564666114e+01,5.540418476e+01,3.954193537e+01,2.483859625e+01,7.708945529e+01,9.281111138e+01,2.754170603e+01,5.380354103e+01,7.166325019e+01,5.913017983e+01,1.483142289e+01,3.895932790e+01,4.311174977e+01,4.542690226e+01,7.373652134e+01,3.862605910e+01,6.806203138e+01,5.943913556e+00,2.408831326e+01,8.959962346e+00
9.578155874e+01,5.387572913e+01,6.655629201e+01,6.196247655e+01,1.140196121e+01,2.702027204e+01,1.584550107e+01,5.889492846e+01,4.982571650e+01,5.300223848e+01,2.228111663e+01,4.932510159e+01,1.450305802e+01,5.172764084e+01,3.261107472e+01,7.308448624e-01,7.095579540e+01,7.212792622e+01,6.867413327e+01,8.382653521e+01,5.361765706e+01,5.104709639e+01,2.613229744e+01,7.857800955e+01,3.745666244e+01,9.682038014e+01,3.066809947e+01
7.280504810e+01,6.449295583e+01,6.868789974e+01,9.482672094e+01,2.952424106e-01,9.742062573e+01,7.391776996e+01,6.650189890e+01,5.317002060e+01,3.452850867e+01,4.943893525e+01,2.625170953e+01,3.649956219e+01,6.998517144e+01,8.807349791e+01,3.246562394e+01,4.531507563e+01,1.464656015e+01,7.421626718e+01,7.680673424e+01,8.004514139e+01,5.227252767e+01,9.769177118e+01,8.245182622e+01,7.249682328e+01,5.775854006e+01,4.080558194e+00
8.138365939e+01,6.583530378e+01,3.944491448e-01,2.131404389e+01,2.847271244e+01,6.812924355e+01,4.216863821e+01,8.568805011e+01,9.579214907e+01,6.433596530e+01,1.410068933e+01,3.761202741e+01,8.574854133e+00,5.374876482e+01,9.165302797e+01,8.521021317e+01,4.649846558e+01,4.991807398e+01,6.978476186e+01,6.422267033e+00,8.867893869e+01,9.601145108e+01,2.967811501e+01,7.407979636e+01,1.923040123e+01,3.732650974e+01,1.375676907e+01
6.969195075e+01,5.591554635e+01,6.396994255e+01,1.994379649e+01,3.553651140e+01,9.208728202e+01,1.623935437e+01,9.057335466e+01,8.721109635e+01,1.702714571e+01,8.701145274e+01,5.656407245e+01,1.753078046e+00,8.586805071e+01,1.944207277e+01,2.071328863e+01,1.858630648e+01,4.556054128e+01,3.770600681e+01,8.548370948e+01,5.850700059e+01,7.098015636e+01,6.646871729e+01,3.609230110e+01,5.056327444e+01,6.326814756e+01,7.377924033e+01
8.703652805e+01,3.307304869e+01,4.208426814e+01,6.926693126e+01,3.435947861e+01,1.603201604e+01,1.425355424e+01,1.301025481e+01,4.487536393e+01,6.821158847e+01,1.509275991e+01,7.540083917e+01,8.454311194e+01,4.069578032e+01,9.719373029e+00,1.072529155e+01,4.794347223e+01,9.560335268e+01,4.889188268e+01,7.025009404e+01,4.361663737e+01,7.444818016e-01,4.665968709e+01,7.031625953e+01,8.059610829e+01,4.158732987e+01,3.861662136e+00
4.824154189e+01,1.708148826e+01,2.109762963e+01,9.667612234e+01,5.549792029e+01,3.630516792e+01,7.921446841e+01,6.871311847e+01,4.084246118e+01,7.306292736e+01,3.516387786e+01,4.831431560e+00,1.842029982e+01,5.206717530e+01,9.268986655e+01,9.607692203e+01,5.731064859e+01,9.951937706e+01,7.318923733e+01,7.065770702e+01,8.765614316e+01,7.344985961e+00,9.108440350e+01,9.063279367e+01,4.391111954e+01,7.984586979e+01,4.941823259e+01
