v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60
4.602918317e+01,6.779712042e+01,7.208874595e+01,3.506076343e+00,1.883511970e+01,2.668910625e+01,1.066191043e+01,2.944501796e+01,5.894237136e+01,6.658852543e+01,9.424695132e+01,9.609456104e+01,8.706019791e+01,6.657314516e+01,7.839837858e+01,2.407623397e+01,1.429152733e+01,5.247749502e+01,7.370581590e+01,5.581242972e+01,7.442003786e+01,6.522950257e+01,9.961881164e+01,5.704918519e+01,4.663551764e+01,9.742929722e+01,5.608227171e+01,4.381429528e+01,6.166832653e+01,5.034509651e+01,4.231217402e+01,9.689735263e+00,4.810837115e+01,9.078223875e+01,6.490219599e+01,7.723808486e+01,3.161908857e+01,3.670530930e+01,6.455449897e+01,4.849136050e+01,9.821768833e+01,7.271187413e+01,3.415906758e+01,6.365847562e+01,8.879886663e+01,4.228026048e+01,6.767908258e+01,7.989919589e+00,3.629920509e+01,9.446901057e+01,2.145074725e+01,2.746434993e+01,1.776251853e+00,8.975751659e+01,7.078874486e+01,2.218665593e+01,9.070879575e+01,5.531419188e+01,8.595644843e+01,2.612143073e+01
3.954289022e+01,2.723839290e+01,6.979768703e+01,9.136455843e+01,5.431273628e+01,4.204753351e+01,7.380499461e+01,2.633110792e+01,4.153046945e+01,7.365623263e+01,9.696522655e+01,3.376445488e+01,1.332100335e+01,2.877963604e+01,5.873612307e+01,8.722626873e+00,9.623394432e+01,4.238948918e+01,9.967129632e+01,1.622861714e+01,5.636082425e+01,3.551974535e+01,8.721046803e+01,5.463206292e+01,2.132588725e+01,5.351338237e+01,8.992572929e+01,8.762782737e+01,6.621498629e-01,8.493593748e+01,2.951782243e+01,7.285124459e+01,2.432380105e+00,8.037729085e+00,7.221240345e+01,9.041198190e+00,8.554432504e+01,8.573087222e+01,5.016874175e+01,7.511642499e+01,1.868561708e+01,3.456381547e+01,6.834300596e+01,7.350203058e+01,3.413917550e+01,9.682362841e+01,9.174300325e+01,5.957042180e+01,7.576814943e+01,7.844879345e+01,5.719545809e+00,6.768598256e+00,1.468653163e+01,7.244118836e+01,3.881570136e+00,2.437659385e+01,7.624667241e+00,8.773275438e+01,3.882800565e+00,4.792927284e+01
3.648113076e+01,9.726278261e+01,1.719535997e+01,5.149131526e+00,3.713673918e+01,9.139890836e+01,3.567893930e+01,7.042590242e+01,9.987424665e+00,1.132344745e+01,9.216494267e+01,8.948147450e+01,5.338842596e+01,1.738401414e+01,1.303362707e+01,4.409649828e+01,6.627195181e+00,9.956816597e+01,8.087603493e+01,5.060184017e+00,3.724895780e+01,5.790609700e+01,5.685039242e+01,3.465627403e+01,5.771850589e+01,2.618333506e+01,3.847152597e+01,2.079375492e+01,5.575550153e+01,3.977751658e+01,4.762551136e+01,4.555958940e+01,5.462458643e+01,8.889894050e+01,3.742043240e+00,5.465509430e+01,9.259971110e+01,4.281548961e+01,2.453847692e+00,3.890055605e+01,7.618902735e+01,1.906993887e+01,5.027354626e+01,3.437666801e+01,1.617451308e+01,6.073301982e+01,6.868661713e+01,9.758967280e+00,6.636542775e+01,1.887007873e+01,5.612023292e+01,6.545963612e+00,2.714315153e+01,8.521976878e+01,4.298858405e+01,1.406907483e+01,8.967584977e+01,3.761205997e+01,9.188359134e+01,7.519527978e+00
4.892633509e+00,6.254986742e+01,9.395541615e+01,5.346350323e+01,8.530844753e+01,6.229916064e+00,2.181612471e+01,8.264834454e+01,3.038894571e+01,9.741772760e+01,8.175004753e+01,7.923953648e+01,5.613749395e+01,2.573223728e+01,3.729712569e+01,1.487438023e+01,5.318940519e+01,5.900301902e+01,9.028758020e+01,7.637819330e+01,9.024411354e-01,8.835029656e+01,2.821197219e+01,3.914107914e+01,2.808007842e+01,6.367171148e+01,8.654004122e+01,3.368877777e+01,6.105205789e+01,7.191327943e+01,1.801790909e+01,6.326693466e+01,3.386401054e+01,6.150030722e+01,3.550468597e+01,9.620766468e+01,4.861271745e+01,5.425096914e+01,2.698492331e+01,4.468695274e+01,8.802371502e+01,7.644322784e+01,2.089560558e+01,9.009469468e+01,1.478786256e+01,7.789990199e+01,8.024169537e+00,1.489546942e+01,8.067539153e+01,7.344283569e+01,3.100459454e+01,4.176233666e+01,6.907982366e+01,1.605572102e+01,3.568369726e+01,2.152653601e+01,2.253879133e+00,8.761993288e+01,7.409388998e+01,6.217579141e+01
2.203275284e+01,1.136118464e+01,9.342222371e+01,9.228522544e+01,9.513668715e+01,5.692219849e+01,9.458236511e+00,9.622277016e+01,3.469305612e+01,7.243312908e+01,3.764426675e+01,9.721938920e+01,2.938457632e+01,1.281794076e+00,3.420868442e+01,2.343936557e+00,4.779985608e+01,2.356225850e+01,4.220683174e+01,4.012711958e+01,5.425474987e+01,3.419699100e+01,8.434255253e+01,3.589895115e+00,4.323875615e+01,5.489279207e+01,5.877659514e+01,9.627111609e+01,3.531253690e+01,3.753215607e+01,5.239020825e+00,3.038987494e+01,5.352548246e+01,8.595972809e+01,7.267368451e+01,9.985795967e+01,9.475518205e+01,5.776402375e+01,9.402100500e+01,6.431930915e+01,2.981025028e+01,3.653974934e+01,8.228661213e+01,4.828081098e+01,7.060713830e+01,8.866726518e+01,7.595711349e+01,2.727786059e+01,2.901699418e+00,8.779972134e+00,3.217872279e+01,5.907382504e+01,3.950562173e+01,7.958972784e+01,8.571179022e+01,1.908785060e+01,8.916934960e+01,4.150396515e+01,3.711544833e+01,2.825274121e+01
3.291108947e+01,3.888480324e+01,8.498264685e+01,7.831094204e+01,7.269380487e+01,8.284096642e+01,3.751381194e+01,2.643118656e+01,7.711515175e+01,6.098554990e+01,9.353621812e+00,3.590222184e+01,6.633620572e+01,6.052561954e+01,3.741016414e+01,3.635888607e+01,6.253227805e+01,2.232937478e+01,5.989164510e+01,2.360669897e+01,9.771138972e+01,7.293465225e+00,8.617963224e+01,6.830636032e+01,5.850345449e+01,8.998515080e+01,5.713023140e+00,3.584569250e+00,8.451310509e+01,5.136688947e+01,9.816732778e+01,5.505239514e+01,6.730787915e+01,5.575954042e+01,7.300933287e+01,7.739527574e+01,7.428404081e+01,5.294506785e+01,8.410549220e+00,1.005419527e+01,2.792875086e+01,7.606522527e+01,5.562233105e+01,5.602786582e+01,3.170479649e+01,6.943670177e+01,8.629552183e-01,6.673218519e+01,1.786254612e+01,9.573309957e+01,2.867581409e+01,2.199405755e+01,5.572131190e+01,3.033805073e+01,4.099917549e+01,2.025113142e+01,3.165206007e+01,1.668584989e+01,9.095133465e+01,1.340361783e+01
3.063595747e+01,1.252253347e+00,3.428309021e+01,7.430590579e+00,5.317852998e+01,1.390794576e+00,3.396180518e+01,7.102754410e+01,1.869463378e+01,7.891554491e+01,4.198651712e+01,2.388088144e+01,9.097860147e+00,9.241669316e+01,2.788057217e+00,3.328124386e+00,3.052530738e+01,8.303250553e+01,5.563725583e+01,1.086309112e+01,6.541127859e+00,5.142595780e+01,5.161276667e+01,2.275975887e+01,3.138683423e+01,8.705023044e+01,3.781046992e+01,1.156203314e+01,2.092330999e+01,5.797569522e+01,5.866287165e+01,9.306719874e+01,6.892760770e+01,7.652994039e+01,3.810298176e+01,6.828789184e+01,5.861559949e+01,3.120888557e+01,5.282621295e+01,1.340717057e+00,3.475265513e+01,9.612166427e+01,5.944148872e+01,9.345035370e+01,3.792372070e+01,2.915206090e-01,6.851413403e+01,5.377320656e+01,8.262811867e+01,2.330708614e+01,8.745609104e+01,7.949143983e+01,6.396615689e+01,8.016128794e+00,7.155855601e+01,4.912644170e+01,1.299523016e+01,8.750229203e+01,9.665921557e+01,7.647353351e+01
7.050953245e+01,3.071992561e+01,6.758221386e+01,6.197505468e+01,8.805916787e+01,8.480581190e+01,8.933419186e+00,4.705318049e+01,2.438808857e+01,9.183355618e+01,1.926982394e+01,7.166199487e+00,4.812700277e+01,2.188374273e+01,1.021103848e+01,5.988523599e+01,4.663642638e+01,9.078931414e+01,3.761499768e+01,6.087166353e+01,9.707423739e+01,9.145998875e+01,8.302627157e+01,9.754671447e+01,5.195787716e+01,6.298945216e+01,7.339354078e+01,1.816940191e+01,5.504605046e+01,1.481228104e+01,1.647732176e+01,6.404400347e+01,4.899042081e+01,5.940062719e+01,5.182916276e+01,3.012986590e+01,3.005329326e+01,5.431065937e+01,9.586651004e+01,9.863131214e+01,4.970207419e+01,3.893970306e+01,6.297096822e-01,3.663260927e+01,5.458397877e+01,1.047091115e+01,4.489330249e+01,3.043307803e+01,6.530485769e+01,8.112880087e+00,1.666423358e+01,2.240805328e+01,3.020752405e+01,8.833090609e+01,4.052638044e+01,4.305141228e+01,3.934269162e+01,9.978559120e+00,8.358967287e+01,5.152940840e+01
7.479579115e+01,9.451786579e+01,8.150246152e+00,4.631278426e+01,4.675045827e+01,2.326678475e+01,2.249772169e+01,7.291863034e+00,5.743872521e+00,2.623634719e+01,6.106926265e+01,9.558143287e+01,7.361779249e+01,9.969259549e+01,2.227804398e+01,3.291661475e+01,7.635492071e+01,6.217185437e+01,4.690920939e+01,8.257288396e+01,1.588728514e+01,4.158087568e+00,5.252258166e+01,6.418355646e+01,4.284335177e+01,8.845042615e+01,5.916509384e+01,8.847607684e+01,5.518451479e+01,5.352520485e+01,6.499849289e+01,6.874748889e+00,8.241911574e+01,5.656654649e+01,5.660988596e+01,2.421423636e+01,8.731673419e+01,6.131052828e+01,6.621131607e+01,2.287694205e+01,8.412349790e+01,3.700384088e+01,2.206346216e+00,2.625030168e+01,4.366403686e+01,4.044617146e+01,6.840038646e+01,5.577465784e+01,7.444613159e+01,5.303023223e+01,3.672357043e+01,9.309051537e+01,7.271915998e+01,4.856901914e+00,8.565171704e+01,6.502828294e+01,4.383307997e+01,1.367977272e+01,5.831360865e+01,7.161369945e+01
7.531289978e+01,5.159538897e+01,8.568128927e+01,9.337106821e+01,1.607519959e+01,8.364733544e+01,7.710230081e+01,6.833530647e+01,6.692792973e+01,2.139942923e+01,7.019661767e+01,1.180364387e+01,7.881305177e+01,7.734257757e+01,1.893170413e+01,2.802278980e+01,1.346404495e+00,7.371353718e+01,7.525824928e+00,7.013320885e+01,5.644952021e+01,4.516149944e+00,5.820716198e+01,6.230224444e+01,8.406172987e+01,4.687284047e+01,6.123986119e+01,9.739357269e+01,1.050720116e+01,8.339500836e+01,8.746647677e+00,9.826224839e+01,4.441967951e+01,3.800457705e+01,1.358203021e+01,5.740838938e+01,6.350166851e+01,2.784760372e+00,7.033624269e+00,8.117265620e+01,5.736530221e+01,9.395136697e+00,8.898772357e-01,4.598644130e+01,9.339528110e+00,3.226685544e+01,3.857009709e+01,3.584144657e+01,7.502116340e+01,3.689560720e+01,1.875991704e+01,1.366281934e+01,2.051413750e+01,6.479299298e+01,3.624607940e+01,1.765062782e+00,7.560555492e+01,1.166407915e+01,8.256441342e+01,4.899314082e+01
6.944997525e+01,8.129219000e+01,8.843683552e+01,7.740508585e+01,1.051438030e+01,3.731669548e+00,9.192846027e+01,4.388561342e+01,5.575611801e+01,3.577601233e+01,4.748490152e+01,8.404741504e+01,7.759466309e+01,8.576541773e+01,3.877764397e+01,3.034176063e+01,9.658354773e+01,4.549925989e+01,3.798695695e+01,5.655889629e+01,8.172068806e+01,5.636594197e+01,2.003557804e+00,9.302286113e+01,2.010075556e+01,1.251068269e+01,7.463329565e+01,6.722292497e+01,8.437122063e+01,7.120058312e+01,5.668409764e+01,7.783759289e+01,8.178635343e+01,9.869266393e+01,5.882111066e+01,8.567464839e+01,9.342569209e+00,5.465962737e+01,8.757545117e+01,9.641021380e+01,1.168646337e+00,2.242707533e+01,6.232013604e+01,2.030837264e+01,2.249023911e+01,5.956117857e+01,5.357304043e+01,3.603943590e+01,8.088951807e+01,4.698431899e+01,6.437031249e+01,4.221674593e+01,8.343504389e+01,7.594175173e+01,3.885886491e+01,1.274979252e+01,1.803079351e+01,4.406314284e+01,5.047338244e+01,2.798209480e+01
7.806070414e+01,7.559130420e+01,3.081715006e+01,5.797210667e+01,5.035644654e+01,4.060795481e+01,8.537330579e+01,8.453790749e+01,3.724613189e+01,8.702460279e+01,7.497954908e+01,2.612915518e+01,6.627895949e+01,4.200127928e+01,8.478330550e+01,1.126042525e+01,4.032458289e+01,3.109432583e+01,2.581813070e+00,9.850050097e+01,8.078896696e+01,8.014657316e+01,8.577021564e+01,7.217552009e+01,4.818802338e+00,2.103188521e+01,7.941067689e+01,6.424209146e+01,5.705406915e+01,3.408247666e+00,3.476417283e+00,4.893411272e+01,7.743179864e+00,4.393148311e+01,7.681421698e+01,4.445983761e+00,6.027112785e+01,2.481129842e+01,7.455863646e+01,6.421135675e+01,7.496595605e+01,5.068801565e+01,1.114281626e+01,3.473688475e+00,5.475578232e+01,8.953081634e+01,6.289172924e+01,9.862988817e+01,7.660672298e+01,9.473965830e+01,1.525647966e+01,1.281080924e+01,6.837285774e+01,6.200188843e+01,2.889160669e+01,9.271087146e+01,3.285541317e+01,7.983185367e+01,7.453322503e+01,2.015873922e+01
4.677750866e+01,3.820950950e+00,5.534212170e+00,6.815093387e+01,8.104009514e+01,4.007955429e+01,1.460280095e+00,4.626833601e+01,1.656701743e+01,1.520904959e+01,2.218865627e+01,6.853080268e+01,3.997940793e+01,3.633794170e+01,5.210037759e+01,7.729130347e+01,1.901122927e+01,7.220057547e+01,4.231775754e+01,7.579342999e+01,8.786875058e+01,4.205432979e+01,8.215815168e+00,5.260013163e+01,9.987153295e+01,6.750211032e+01,6.594322051e+01,5.993562534e+01,6.982157574e+01,8.556855254e+01,2.542542176e+01,5.982588584e+01,2.963610690e+01,1.918431939e+01,5.619498148e+01,7.328004554e+01,2.427664132e+01,1.052078941e+01,3.093636772e+01,8.056327158e+01,6.513011091e+01,5.746439445e+01,8.270512092e+00,8.840274213e+01,1.953905496e+01,1.633246812e+01,5.521086272e+01,7.369352284e+01,4.279717144e+00,6.497472843e+01,3.133781264e+01,4.289030000e+01,4.378094659e+01,1.164075733e+01,5.887830033e+01,6.131853253e+01,8.350609628e+01,4.208152765e+01,8.030154278e+01,6.922498107e+01
9.633822469e+01,5.719949102e+01,4.882950951e+00,3.418903408e+01,9.087745983e+00,1.257908638e+01,7.812172615e+01,7.907287040e+00,2.251573026e+01,5.317181149e+01,7.608065643e+01,4.113927374e+01,8.463118408e+01,6.311615594e+01,5.808336935e+00,4.699252954e+01,8.799811574e+01,5.762719692e+01,6.175392469e+01,7.165129991e+00,5.803609644e+01,8.302547192e+01,3.508929955e+01,3.549464103e+01,7.558350592e+01,6.898471601e+01,2.470887556e+01,6.100429077e+01,4.500103932e+01,7.002626418e+01,3.552416165e+01,2.131046586e+01,8.812576067e+01,4.035589889e+01,9.507632467e+01,8.443368205e+00,3.757554849e+01,6.495074957e+01,8.502008782e+01,6.159513779e+01,4.834385696e+01,8.014423033e+01,5.216289263e+01,3.412577328e+01,3.014498062e+01,5.254015566e+00,5.596373184e+00,4.611699310e+01,1.485041236e+01,9.326372597e+01,9.232337289e+00,5.154019883e+01,4.625266718e+01,2.948396314e+01,5.070322360e+01,1.033601403e+01,5.076711899e+01,8.269660792e+01,9.077100984e+01,7.351469217e+01
6.292786839e+00,2.739758678e+00,5.556475411e+01,9.516820733e+01,3.126589382e+01,7.913358856e+01,9.138778932e+01,1.721098453e+00,7.579310073e+01,6.764424128e+01,7.803903844e+01,6.363314771e+01,8.371210043e+01,5.935295449e+01,7.148113450e+01,2.242789720e+01,8.695555783e+01,2.881649129e+01,9.722487667e+01,4.451802411e+01,5.836238928e+01,6.444041658e+01,5.577922382e+01,1.320948472e+01,1.889812442e+01,8.411192706e+01,5.474232775e+00,2.746983743e+01,6.541132779e+01,5.589281748e+01,2.532566465e+01,8.827341743e+01,8.857409371e+01,7.268052598e+01,9.938998766e+01,5.862673892e+01,2.545763779e+01,4.229543422e+01,4.798623188e+01,3.289206456e+01,9.387244456e+01,8.693726121e-01,2.372385732e+01,2.483053219e+01,1.238500701e+01,3.859434612e+01,8.659267099e+01,4.406195025e+01,1.443099869e+01,1.879579295e+01,8.581040652e+01,4.829377307e-01,2.505752598e+00,8.487006932e+01,8.595408223e+01,1.850062526e+01,6.307228773e+01,3.352563473e+01,9.996708512e+01,4.907136406e+01
8.162951196e+01,2.933813270e+00,8.027611834e+01,2.596643835e+01,3.834407295e+00,8.145222395e+01,9.904397239e+01,8.175518411e+01,1.046894146e+01,9.046600855e+01,4.962977171e+01,6.944228116e+00,8.079085745e+01,2.167013700e+01,5.684629690e+01,3.926125499e+01,9.580398293e+01,4.799897607e+01,9.767139258e+01,2.949843404e+01,4.182945072e+01,8.400579789e+01,1.595866651e+01,2.366800213e+00,3.217305280e+01,5.560507628e+01,1.181033135e+01,8.015474275e+01,3.357355330e+01,8.244114419e+01,5.528984465e+01,3.708044519e+01,1.870661174e+01,1.703596928e+01,9.895152391e+01,3.308489545e+01,5.944107569e+01,7.788153068e+01,1.459806177e+01,1.368024294e+01,3.573606576e+00,3.160518700e+01,5.316822778e+01,9.790821921e-01,1.191061681e+01,3.417445638e+01,3.474644520e+01,3.297544937e+01,1.707913016e+01,2.695090916e+01,6.024222604e+01,5.458038801e+00,7.724159172e+01,7.001359245e+01,6.549997641e+00,9.927688885e+01,3.754433504e+01,8.906943992e+01,8.972693530e+01,9.997835148e+01
1.098409589e+01,1.863512362e+01,4.137317908e+01,3.148909847e+01,8.151796728e+01,6.650588164e+01,7.126438596e+01,5.550424630e+01,8.327986536e+01,1.661687905e+01,6.640391725e+01,3.624523872e+01,6.611558856e+01,8.098964267e+01,5.614967862e+01,8.187896547e+01,2.416577951e+00,8.570325937e+01,5.028451311e+01,3.666932246e+01,5.277473620e+01,2.254637050e+01,5.330508755e+01,9.001550259e+01,9.050671400e+01,8.244209238e+01,3.701826531e+00,1.247405712e+01,5.784458960e+01,5.441719117e+01,1.285667912e+01,3.832660950e+01,3.575269006e+01,1.936944420e-01,9.340098291e+01,8.105104494e+01,9.177286492e+01,2.193204564e+01,5.823567373e+01,3.354012645e+01,6.613801470e+01,1.462513069e+01,3.409406667e+01,2.061855073e+01,8.679976796e+01,9.553965991e+01,7.815751142e+00,7.803714395e+01,9.826705880e+01,1.117229900e+01,3.061495239e+01,6.212558599e+01,5.850887993e+01,8.463393257e+01,8.721967115e+01,3.852796664e-01,3.677530491e+01,3.878464862e+01,5.417700213e+01,4.834289393e+01
2.890263259e+00,1.469770370e+00,1.044090659e+01,7.447749215e+01,8.860237596e+01,8.523428004e+01,9.219224951e+01,8.158866593e+01,7.693080091e+01,5.042781277e+01,1.438468475e+01,9.741142687e+00,4.435531127e+01,4.513733771e+01,5.642420237e+01,7.844971309e+01,4.291510492e+01,3.876574325e+01,9.532212558e+01,3.300963429e+01,6.004829526e+01,7.396481556e+01,5.098761200e+01,3.119653715e+01,9.601556695e+01,7.284092313e+01,2.602276803e+01,8.565588032e+01,3.369658056e+01,3.196990654e+01,9.916197932e+01,2.756046869e+01,7.896585840e+01,4.533024413e+01,8.656494269e+01,6.851612584e+01,8.780238343e+01,3.771951150e+01,3.237482642e+01,9.786196399e+01,4.817733772e+00,9.072779796e+01,8.696712913e+01,6.232122085e+01,6.335012398e+01,9.130338926e+01,7.501678998e+01,2.736755474e+01,3.159066694e+01,3.583873666e+01,5.141289918e+01,8.725007990e+01,2.770861041e+01,2.900913368e+01,5.358758920e+01,1.112610917e+01,7.109828969e+00,9.527819993e+01,4.566903559e+01,8.970876851e+01
8.596400931e+01,1.184725237e+01,9.805389998e+01,1.999028742e+01,8.050046447e+01,8.418986293e+00,3.944683769e+01,2.012046371e+01,7.812451991e+01,4.971283944e+01,7.712205488e+01,9.397834532e+01,4.975180912e+01,7.910950471e+01,7.842312970e+01,5.255886198e+01,5.828073018e+01,8.244124056e+01,6.820882817e+01,2.152265828e+01,7.973847859e+01,1.632017098e+01,5.231654335e+01,8.590697458e+01,3.545169907e+01,1.656233013e+01,5.220845560e+01,3.341946719e+01,7.322653634e+01,9.212568663e+01,1.406135967e+00,9.655938913e+01,2.215332735e+01,2.469781870e+01,5.222634709e+01,6.716484110e+01,1.073334041e+01,4.529517244e+01,2.200354597e+01,8.595225972e+01,3.239455663e+01,2.653366531e+01,5.805754736e+01,1.390613915e+01,7.562763353e+01,9.801579669e+00,7.378310479e+01,7.844782193e+01,5.737590428e+00,5.283389499e+01,8.042122927e+01,8.187984920e+01,6.821823767e+01,9.178874658e+01,2.949254721e+01,5.100438365e+01,9.125470668e+01,8.391384807e+01,5.924412528e+01,4.059686545e+00
5.566587624e+01,6.265666798e+01,2.121751351e+01,1.230457207e+01,6.398052687e+01,7.025740815e+01,5.886703571e+01,3.828851010e+01,9.438310794e+01,5.017119713e+01,9.139468097e+01,2.284055270e+01,3.098922988e+00,7.479370655e+01,8.784105456e+01,7.476724259e+01,6.324795463e+01,5.304210554e+01,8.292475920e+01,1.977912244e+01,4.286712476e+01,6.883159142e+01,1.101147925e+01,1.620652646e+00,4.621751996e+01,7.509849389e+01,4.641420829e+01,6.319417081e+01,6.272378459e+01,6.503732895e+01,3.395355856e+01,3.369312412e+01,1.082958786e+01,9.013652982e+01,9.928366199e+01,4.877692479e+01,8.655435670e+01,4.094075378e+00,6.221669992e+01,3.142427610e+01,6.504038257e+01,7.464411249e+01,4.559371188e+01,3.338801906e+01,3.905597682e+01,6.028097680e+01,6.688864404e+01,4.338943337e+01,5.325314049e+01,4.789910585e+01,8.847450936e+01,7.113920520e+01,1.946984404e+01,3.446306629e+01,9.363125204e+01,8.289886485e+01,7.114064951e+01,4.603062287e+01,2.362409083e+01,7.553788504e+01
8.687328750e+01,4.856898735e+01,4.349757519e+01,3.499152549e+01,9.073037556e+01,7.046328894e+01,1.800940317e+01,4.982473674e+01,3.913096237e+01,9.309389875e+01,9.714540675e+01,9.153585775e+00,2.223872535e+01,1.097721749e+00,8.578690197e+01,5.614464808e+01,2.070122995e+01,5.507256800e+01,4.293225119e+01,8.552676255e+01,3.394467302e+01,4.496385367e+01,7.226372414e+01,8.922348785e+01,7.751829749e+01,6.655001697e+01,4.904319185e+01,8.775113661e+01,7.640017149e+01,5.597038406e+01,8.115537860e+01,9.364530668e+01,3.315498797e+01,9.433815428e+01,5.098875177e+01,7.583282651e+01,9.567248196e+01,3.142311184e+01,3.351641504e+01,5.301696439e+01,7.019289224e+01,4.474068630e+01,2.633845438e+01,7.454697379e+00,4.685137844e+01,8.801787638e+00,3.723314272e+01,1.467378705e-02,8.276260708e+01,2.004109425e+01,2.370017733e+00,3.232907504e+01,3.936522608e+01,7.924743046e+01,6.715496219e+01,8.045410673e+01,2.216094503e+01,7.543294962e+01,3.996343264e+01,6.916274235e+01
4.550012700e+01,3.547822244e+01,2.206055094e+01,3.306100352e+01,5.231912615e+01,4.893956890e+01,1.009843774e+01,9.405945756e+01,7.421194358e+01,6.866438919e+00,2.752441873e+01,4.183081559e+01,6.046851913e+01,2.145321753e+01,4.122089657e+01,9.575978116e+00,5.963757426e+01,6.955346564e+01,8.070832697e+01,1.464889382e+01,5.874415911e+01,7.263152370e+01,1.512514261e+00,3.853592962e+01,7.273566473e+01,1.803080038e+01,7.421943277e+01,5.611387741e+01,2.561019933e+01,1.324177732e+01,7.608984279e+01,4.476543027e+01,7.881689022e+01,1.029287136e+01,5.790695503e+01,7.307513610e+01,6.543401637e+00,2.277017178e+01,8.620625621e+01,9.604487205e+01,3.088093684e+01,6.496545842e+01,8.022737570e+00,3.522333688e+01,4.309976292e+01,5.752451018e+01,5.536611730e+01,4.480727799e+01,7.140819526e+01,9.665156846e+01,2.927762555e+01,9.729967035e+01,6.463001876e+01,8.206892067e+01,9.628244239e+01,7.729958752e+01,3.335433231e+01,3.968308220e+00,7.182191352e+01,2.118635067e+01
