v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23
1.602601480e+01,8.993471696e+01,7.476672796e+01,4.737550989e+01,5.616917906e+01,2.771483676e+01,7.622720258e+01,7.745515370e+01,3.154036753e+01,4.374945335e+00,6.413404864e+01,1.694195837e+01,7.236824427e+01,9.277791272e+01,2.228637260e+01,4.710564061e+01,6.114274535e+01,4.660496381e+01,5.670233082e+01,6.388792960e+01,6.126801529e+01,1.869066824e+01,2.397310897e+00
4.113728615e+01,8.895073804e+01,8.933529753e-01,2.169999296e+01,9.435476300e+01,9.578017462e+01,1.487530778e+01,7.188699622e+01,7.522983538e+01,1.159280980e+01,7.944745479e+01,2.209636570e+01,4.580323233e+01,6.859599961e+01,4.513638735e+01,4.838831998e+01,9.916503442e+00,1.223444876e+01,9.252841406e+01,5.174056465e+01,9.932199427e+01,6.052158295e+01,9.550551517e+01
2.255844240e+01,4.503298618e+01,3.450007848e-01,9.747705334e+01,3.323301781e+01,3.244394849e+01,5.044236078e+01,7.788872585e+01,4.605633884e+00,2.162541844e+01,7.903937620e+01,5.432866104e+01,1.499627019e+01,1.246131034e+01,2.796675851e+01,8.759196307e+01,9.057819727e+01,9.997560062e+01,8.328420895e+01,8.021089989e+01,9.475601939e+00,7.321570227e+01,4.677336687e+01
5.520771356e+01,7.609557538e+01,9.585727083e+01,6.291000682e+00,5.924116127e+01,1.478209866e+01,8.796268477e+01,4.134032617e+00,2.971675001e+01,9.581482679e+01,5.588637659e+01,1.718873302e+01,8.497263215e+01,9.325286468e+01,5.869939445e+01,7.323705145e+01,4.217896235e+01,9.598615006e+01,9.619312648e+01,3.233532820e+00,8.595174693e+01,1.994923405e+01,6.272584809e+00
2.484710323e+01,1.175689225e+01,6.787206396e+01,2.249759066e+01,8.150112073e+01,7.802443146e+01,7.356251937e+01,9.106590977e+01,4.801925075e+01,8.961142352e+01,1.716150483e+01,5.136494787e+01,4.021360268e+01,8.922551928e+01,4.585132222e+01,3.647172747e+01,2.040146566e+01,2.884855634e+01,1.571014318e+01,7.898728975e+01,5.710784389e+01,6.439562274e+01,1.163421148e+01
3.425049440e+01,1.522646984e+01,8.522053440e+01,8.696902419e+01,9.820203652e+01,8.269438690e+01,8.517442019e+01,8.168360140e+01,5.659999522e+01,1.716327245e+01,4.978412633e+01,8.633211779e+01,4.837968242e+01,4.179313132e+01,9.205671899e+01,7.782547895e+01,4.192823288e+01,7.031446440e+01,8.398333099e+01,5.564390935e+01,8.727494561e+01,6.801037757e+01,4.826698768e+01
5.164795506e+01,7.662525536e+01,2.023964904e+01,9.809554587e+01,2.947999454e+00,7.219648850e+01,5.904108831e+01,8.889475003e+01,3.564029653e+01,4.563656180e+00,9.428390790e+01,5.987842362e+01,8.361839461e+01,4.681146278e+01,5.085306145e+01,1.385668672e+01,2.158104420e+01,2.622712468e+01,3.552263025e+01,2.791454520e+01,8.869732068e+01,9.410852675e+01,8.687974576e+01
1.596372790e+00,1.679515754e+01,1.405615186e+01,6.205129634e+01,7.168997040e+00,8.833519041e+01,7.004898496e+00,1.496448489e+00,5.976621093e+01,8.987803433e+01,2.159621405e+01,8.580889518e+01,1.771558829e+01,3.229174849e+01,7.549501655e+01,2.791110550e+00,6.229585444e+01,2.302051192e+01,6.568339321e+01,6.937283863e+01,6.715204340e+00,3.584118253e+01,2.667766361e+01
2.630771506e+00,7.935500911e+01,4.579274617e+01,3.797746368e+01,7.103726217e+01,6.416313945e+01,1.161776555e+01,3.113624786e+01,6.809220109e+01,6.325611084e+01,4.474716645e+01,7.005121769e+01,6.004093939e+01,1.227865587e+00,3.724958410e+01,9.614139592e+01,3.148457812e+01,2.081113420e+01,2.760776999e+01,6.019698202e+01,4.491631676e+01,1.871163630e+01,5.448884681e+01
6.986856873e+01,5.619889703e+01,8.374973686e+01,4.353413078e+01,6.572173847e+00,9.710282865e+01,6.400975399e+01,1.310947611e+01,2.616280290e+01,1.418433433e+01,1.097984675e+01,7.765156476e+01,8.817956917e+01,5.677563270e+01,6.841577738e+01,3.909828177e+01,6.766968383e+01,5.511969794e+01,5.799769608e+01,7.178380522e+01,1.979158697e+01,7.850423327e+01,3.069653120e+01
3.684018134e+01,5.718697965e+01,9.852759711e+00,2.142299840e+01,8.147382061e+01,7.159255102e+01,7.930578712e+00,2.533420783e+00,1.449000484e+01,3.929747653e+01,9.516926701e+01,4.580016711e+01,3.198110577e+01,2.764000025e+01,8.773415510e+01,4.008335128e+01,3.767470147e+01,6.349682350e+01,4.475715691e+01,6.506491504e+01,5.705711133e+01,8.872816682e+01,7.829037240e+01
4.026240970e+01,4.319957729e+01,8.937397202e+01,9.762465099e-01,5.408834449e+01,5.752308744e+01,8.617175727e+00,5.517847795e+01,9.585483661e+01,3.451043299e+01,9.114280432e+01,1.608413078e+01,1.970092478e+01,2.054763876e+01,2.178463771e+01,6.976463279e+01,7.663687716e+01,3.615168126e+01,6.790325096e+01,8.114149270e+00,9.536317063e+01,1.439258914e+00,8.141201958e+01
3.773528645e+01,3.339092516e+01,9.349599656e+01,9.008863457e+01,4.535951452e+01,9.281624364e+01,8.888972475e+01,6.145185243e+00,6.184958797e+01,8.657453644e+01,2.016860942e+01,7.539816068e+01,4.454595146e+01,8.986242587e+01,8.541849782e+01,2.032602180e+01,4.087760422e+01,8.124651849e+01,4.175539052e+00,5.101249647e+01,6.389810098e+01,1.907188849e+01,9.995066676e+00
5.902547076e+01,3.675905475e-02,8.061209301e+01,3.010872897e+01,3.889624675e+01,4.876844049e+01,4.887601955e+01,6.174360090e+01,6.848011713e+01,2.745994692e+01,4.494633925e+01,2.715943798e+01,5.320173536e+01,2.683503812e+01,1.095058704e+01,8.463658217e+01,7.447343421e+01,9.521910379e+01,2.497812534e+01,6.009039592e+01,9.249555720e+01,8.313778007e+01,8.295906789e+01
4.871084385e+01,5.234083106e+01,1.420716450e+01,5.320965235e+01,7.795723910e+00,6.562651434e+01,3.137407278e+01,7.381884865e+01,3.122524013e+00,3.323341901e+00,6.947451252e+00,5.526615130e+01,3.044216714e+01,1.149084231e+01,1.580956182e+01,9.752428401e+01,5.310030209e+01,6.701254641e+01,9.859498360e+01,5.157974066e+01,8.753319636e+01,1.216659306e+01,5.411573790e+01
2.129128737e+00,1.403735205e+01,8.567067944e+01,1.095390001e+01,5.466796191e+01,1.454270996e+01,9.619067227e+00,1.380619162e+01,7.196689121e+01,5.274104028e+01,3.017804215e+01,1.573242315e+01,2.351150487e+01,5.724982057e+00,4.741284798e+01,4.721880427e+01,8.162427300e+01,7.458631141e+01,5.284385226e+00,9.926682376e+01,8.805405766e+01,3.003771245e+01,1.568745716e+01
4.743359266e+01,8.332344731e+00,1.884169772e+01,1.151520021e+01,3.642037954e+01,1.409388283e+01,5.286395110e+01,4.361640210e+01,5.315354984e+01,9.443719926e+01,4.346765428e+01,6.555775779e+01,5.631293577e+01,4.428081329e+01,5.595626542e+00,9.417168978e+01,2.389756214e+01,2.001186339e+01,1.867567502e+01,2.359278299e+01,6.863791036e+01,4.448317736e+01,2.190233778e+01
9.116077830e+01,7.852796554e+01,1.171226930e+00,1.356718110e+01,3.060393634e+01,5.915232201e+01,1.277961502e+01,1.742261569e+01,5.037677455e+01,4.826013927e+01,3.993632631e+01,5.294354124e+00,4.757786513e+01,5.270495911e+01,2.912027497e+01,1.023225048e+01,6.940229670e+01,9.956588870e+01,5.298729379e+01,9.563701728e+01,5.346077344e+01,9.277271714e+01,2.257136532e+01
2.572679855e+01,1.649899791e+01,2.191336405e+01,7.542868896e+01,1.024972450e+01,9.143349972e+01,4.576375352e+01,4.612408793e+00,1.426613256e+01,8.276855677e+01,7.647361434e+01,7.989516845e+01,2.176458854e+00,7.546151562e+01,9.979342039e+01,4.335648363e+01,2.097173848e+01,7.691680544e+01,7.607748986e+01,5.790582243e+01,5.386486354e+01,5.211038281e+01,1.178894408e+01
1.908575242e+01,7.053702760e+01,5.043557963e+01,8.136689198e+01,4.108385405e+01,6.374916183e+01,5.755233577e+01,3.624573942e+00,9.224600411e+01,1.716906606e+00,9.709070820e+01,4.183607551e+01,4.532761020e+01,5.084226241e+01,8.155482165e+01,1.789872305e+01,4.947910340e+01,6.574268907e+01,6.307353700e+01,2.530155996e+01,4.520515390e+01,4.227218706e+01,2.953308193e+01
2.439548394e+01,5.764899584e+01,8.001204734e+01,8.885603736e+01,2.500233841e+01,2.593444165e+01,5.314295335e+01,4.274718676e+01,4.965213623e+01,1.474000976e+01,2.500510025e+01,5.102689445e+01,6.581937742e+01,6.460058386e+01,9.264808005e+01,6.298581894e+01,7.974091578e+01,6.474809587e+01,1.168791485e+01,4.267863758e+01,7.630878785e+01,6.751614455e+01,2.650465796e+01
6.702211305e+01,7.483783548e+01,7.790016888e+01,1.327379415e+01,5.129293140e+01,9.088568860e+01,2.711188145e+01,6.683545313e+01,6.873772942e+01,1.196912170e+01,7.663699347e+01,4.134749067e+01,6.814951697e+01,4.478757244e+01,4.337447980e+01,5.498640698e+01,1.510571633e+01,7.939142666e+01,5.041368389e+01,5.492371651e+00,5.951796217e+01,1.415654476e+01,6.412253680e+01
4.323571844e+01,5.467704604e+01,6.884131640e+01,9.189258526e+01,4.711075335e+01,8.473898798e+01,1.500599025e+01,2.863494873e+01,7.738763618e+01,5.424156261e+01,5.697746279e+01,1.043762234e+01,1.193499837e+00,6.236839395e+00,3.869175112e+00,9.071737791e+01,1.601582138e+01,8.265079128e+01,9.944320608e+01,6.963064012e+01,9.457337764e+01,9.543350749e+01,4.969211556e+01
8.746711750e+01,3.652691875e+01,6.796671232e+01,1.213822497e+01,2.012332066e+01,1.334008512e+00,6.729643534e+01,4.214301001e+00,9.448410072e+01,3.994801979e+00,9.186077591e+00,4.811176008e+01,3.230833872e+01,2.467808378e+01,1.239855276e+00,3.364177612e+01,9.432455814e+01,5.024038753e+01,4.255769716e+00,9.728078570e+00,9.826249047e+00,6.228896393e+01,4.989444566e+01
6.730186806e+01,5.606493008e+01,9.538593248e+01,6.698149676e-01,9.138993224e+01,7.899559692e+01,9.103686680e+00,3.530151578e+00,7.676480765e+01,1.442770804e+01,3.932557826e+01,3.862702819e+01,5.934394697e+01,3.591137543e+01,2.038224795e+01,6.787894792e+01,4.884048627e+01,6.123770083e+01,1.839930188e+01,7.848808340e+01,5.078015456e+01,5.184980740e+01,4.240035703e+01
5.044885284e+01,1.023362594e+01,4.005119756e+01,2.508480590e+00,5.004797106e+00,6.403240394e+01,1.925884147e+01,7.337635256e+01,5.677557048e+01,2.815280301e+00,4.666863321e-01,4.252374120e+01,5.016443230e+01,5.167664621e+01,9.763168542e+01,1.742297014e+01,7.510992469e+01,9.216792437e+01,8.443058452e+01,5.048767507e+01,8.634894709e-01,5.138386038e+01,8.032065036e+01
9.295568519e+01,8.489333660e+01,3.449006571e+01,7.167141608e+01,1.882129293e+01,7.888990134e+01,2.443256431e+01,5.914035492e+01,2.103823753e+01,9.137347684e+01,1.530289434e+01,2.350951428e+01,2.388176244e+01,4.162735604e+01,5.514906142e+01,7.545796340e+00,1.985196891e+01,7.715718276e+01,3.880791625e+01,7.741478354e+01,6.074223039e+01,8.491471220e+01,3.139726292e+01
4.594080729e+01,5.996055991e+01,6.942680838e+01,7.380935374e+01,9.240695617e+01,8.180330548e+01,2.002460152e+01,7.227779351e+00,4.047940047e+01,2.196945902e+00,3.294099440e+01,2.704566052e+01,6.698699333e+01,8.198377519e+01,6.598501552e+01,4.460650344e+01,3.009991230e+01,7.520152377e+01,3.275549846e+01,9.609789190e+01,8.787470328e+01,3.532283183e+01,6.484378927e+01
4.751219753e+01,6.451123411e+01,4.892129013e+01,3.452059705e+01,5.945007635e+01,8.926511531e+01,7.337068511e+01,1.678221794e+01,4.986897923e+01,1.859488615e+01,1.063062098e+01,9.956675839e+00,4.296925444e+01,9.420079630e+01,2.879397557e+01,8.946649806e+01,3.435632462e+01,4.681585197e+01,4.947729507e+01,8.702544360e+01,8.735554943e+01,9.156920828e+01,7.662528225e+01
2.161501429e+01,1.793971004e+01,6.048386403e+01,4.336043422e+00,1.573496453e+01,1.846225619e+01,5.297602948e+01,9.367780348e+01,9.529772500e+01,1.068719852e+01,1.251829482e+01,3.775614531e+01,8.280173890e+01,7.856462715e+01,9.300692813e+01,1.556869749e+01,2.300447560e+01,3.173154395e+00,7.962053254e+01,8.582008919e+01,7.402151916e+01,1.503830276e+01,8.285749901e+01
6.352697111e+01,2.154784436e+01,2.076492739e+01,3.727991603e+01,1.986705942e+01,3.935689656e+01,1.664408087e+01,4.974352937e+01,9.781073016e+01,9.992651044e+01,7.578541651e+01,1.465431413e+01,2.811052122e+01,8.846839581e+00,9.910950895e+01,1.603313143e+01,6.488680924e+01,7.414892059e+01,3.967902345e+01,6.268304637e+00,6.905104947e+01,1.258496867e+00,4.740925491e+00
7.232769670e+01,4.075461905e+01,7.867940590e+01,9.280834829e+01,6.009312229e+01,4.808287927e+00,7.008171396e+01,7.205887670e+01,2.517074554e+01,7.228397972e+01,3.525388886e+01,3.343936785e+00,2.675508630e+01,8.188128370e+01,6.883409408e+01,9.110656080e+01,8.176907159e+01,4.964665462e+01,4.826623736e+01,8.101410944e+01,4.403452688e+01,4.333000645e+01,7.108173474e+01
5.388883473e+00,4.481505047e+00,9.654854971e+00,4.639246421e+01,4.042411356e+01,9.826994703e+01,2.771995313e+01,1.378939917e+01,6.324188726e+01,2.058339837e+01,6.663356363e+01,5.924077258e+01,3.275052366e+01,4.988784346e+01,2.510351553e+01,9.836443150e+01,8.417032671e+01,8.041012780e+01,9.238661882e+01,3.847886202e+01,5.155060255e+01,4.316204801e+01,7.603222621e+01
7.534506848e+01,9.835908686e+01,3.405768062e+01,5.050170887e+01,1.963744152e+00,8.895654833e+00,9.422322452e+01,2.237563101e+01,6.402744934e+01,1.949778691e+01,6.031801888e+01,6.964428821e+01,9.295803860e+01,9.161663914e+01,3.314139443e+01,1.093657793e+00,7.610215305e+01,5.432737884e+01,9.503654746e+01,6.743483851e+01,4.352776072e+01,5.256196120e+01,2.890020231e+01
7.264354587e+01,7.742779441e+01,8.970425500e+00,1.733918745e+01,1.445842666e+01,8.104671478e+01,2.313665138e+01,7.430366716e+01,5.747726083e+01,9.207221185e+01,1.652856746e+01,5.025519185e+01,6.115985671e+01,3.412857854e+01,1.439194024e+01,2.217918498e+01,1.562411944e+01,4.243576714e+01,8.277104889e+01,3.006814191e+01,7.351319166e+01,8.193722036e+01,7.723690525e+01
2.140281823e+01,5.876321016e+01,6.234394282e+01,8.590727927e+01,1.411401666e+01,9.199865536e+01,8.144355620e+01,1.124754029e+01,8.019645250e+01,5.004659103e+01,8.545054570e+01,5.848331362e+01,9.758233643e+01,5.404269446e+01,5.229146979e+01,6.706920165e+01,3.699954390e+01,5.361797264e+01,6.845925427e+01,2.807633539e+01,5.686112015e+01,7.622949444e+01,1.800401009e+01
9.954511403e+01,9.267080430e+00,4.948901992e+01,7.337405444e+00,6.390803941e+01,3.756367176e+01,6.005175499e+01,8.669877259e+01,2.926534828e+01,7.229634974e+00,4.626167501e+01,1.366650064e+01,8.219136887e+01,2.581449598e+01,9.236224238e+01,8.209502041e+01,7.509611838e+01,3.600080725e+01,9.343293517e+01,3.766795813e+01,7.370839155e+01,8.610299342e+00,1.129092960e+01
2.989713569e+01,5.384819831e+01,6.012476712e+01,1.288232626e+01,8.590777197e+01,5.573269526e+01,8.709223854e+00,9.785690890e+01,1.375713203e+01,2.414930484e+01,1.461310777e+00,7.154657672e+01,2.160232786e+01,8.569042539e+01,4.496039427e+01,1.730482807e+01,4.076372846e+01,4.736454712e+00,6.187620226e+01,2.145744470e+01,1.569311988e+01,3.561186942e+01,3.809175104e+00
3.100048618e+01,1.336892460e+01,1.717015187e+01,1.679067850e+01,3.472308412e+00,6.366954367e+00,8.420384395e+01,4.939559218e+01,9.452066961e+01,3.178258597e+01,5.606468855e+01,3.183382590e+01,7.254389422e+01,1.078308480e+01,8.626806308e+01,9.774776546e+01,2.767171753e+01,8.524200293e+01,6.814540341e+01,8.592372410e+01,4.649979427e+01,8.380299304e+01,8.317362937e+01
7.259651487e+01,9.083659319e+01,9.383166340e+01,8.901376721e+01,4.033309513e+01,7.941559856e+01,1.093978382e+01,7.652583890e+01,2.058079481e+01,2.559713947e+01,7.198047522e+01,6.005585260e+00,8.908716648e+01,6.414816607e+01,1.775617542e+00,3.067994117e+01,8.758009427e+01,7.119027208e+01,7.359446992e+01,2.915688639e+01,3.442520352e+01,7.866924037e+01,2.408436992e+01
6.617363015e+01,4.908017675e+01,9.872604421e+01,8.897498906e+01,3.516095198e+00,9.213728043e+01,9.807391356e+00,5.434076348e+01,3.248637634e+01,4.980735401e+01,1.114956190e+01,6.068970830e+01,6.310506598e+01,4.352121758e+01,6.458032485e+01,4.450657775e+01,6.774486689e+01,4.135491218e+01,5.131436557e+01,8.298622453e+01,2.618882236e+01,9.437883992e+01,2.679181693e+01
1.486811984e+01,8.356310199e+01,4.708548118e+01,6.865227027e+01,5.875310961e+01,4.524817547e+01,1.936289933e+01,9.053769654e+01,1.988363913e+01,3.614963480e+01,9.711737438e+01,4.758979050e+01,7.767480940e+01,5.330730886e+01,1.655110553e+01,7.338137008e+01,1.412096040e+01,3.268992537e+01,7.866653353e+01,2.451768565e+01,4.270845824e+01,4.403121061e+01,3.023259744e+01
4.934155716e+01,7.656426592e+01,6.106338813e+01,9.101248674e+01,3.342735529e+01,6.309588388e+01,8.298246901e+01,7.085219332e+01,4.236441482e+01,2.225160467e+01,8.904804620e+01,9.466757529e+01,9.323052382e+01,7.951751960e+00,1.701995935e+01,9.961823262e+01,5.006965711e+00,6.991129741e+01,9.520667171e-01,4.185502919e+01,7.043671064e+01,8.812654005e+01,2.507784231e+01
1.555644633e+01,3.673056239e+01,7.999618508e+01,5.012576810e+01,9.835896900e+01,2.855732512e+01,7.733506308e+01,7.648125206e+01,9.997459269e+01,2.039434203e+01,5.030446529e+01,3.177266284e+01,2.256660873e+01,2.035921522e+01,5.330560281e+01,3.698361664e+01,1.476566651e+01,7.081749117e+01,7.678731498e+00,2.124837075e+01,8.096155153e+01,5.006975996e+01,7.396289719e+01
1.939581237e+01,2.906396450e+01,5.396408992e+01,4.920968992e+01,1.817575010e+01,1.621037791e+01,1.112000375e+00,8.043630509e+01,2.083157176e+01,9.367918658e+01,4.738576501e+00,5.996715765e+01,9.797714405e+01,9.401115626e+01,3.042194995e+01,2.199244486e+01,7.343043641e+01,3.968006888e+01,3.503006144e+01,4.699691267e+01,9.076632357e+01,9.124188988e+01,8.522303395e+00
7.571567345e+01,6.922820648e+01,8.018639758e+01,9.576394376e+01,5.420913948e+01,7.785296655e+01,1.955015042e+00,1.533454582e+01,3.510436100e+01,8.588378307e+01,4.179674186e+01,9.307748782e+01,7.487619080e+01,2.189992094e+01,8.979419863e+01,6.165515176e+01,6.084123563e+01,6.415236062e+01,8.656070539e+01,8.579203671e+01,5.657857855e+01,2.424297182e+01,1.961297479e+01
4.883039640e+01,5.653813480e+00,6.115274594e+01,9.545774155e+01,1.924354851e+01,3.473181526e+01,2.324710024e+00,7.569321931e+01,2.066034027e+01,9.902733004e+01,3.455451649e+01,1.765745233e+01,2.181892451e+01,3.211522695e+01,7.329954926e+01,5.750782241e+01,1.528935050e+01,5.634907007e+01,4.009998812e+01,4.007999216e+01,1.878417980e+01,8.203237543e+01,5.225314460e+01
9.722950004e+01,3.713840090e+00,2.913960968e+01,8.475546313e+01,3.399376221e+01,2.107337491e+01,1.859467404e+01,1.256075408e+01,3.848333584e+01,4.369341255e+01,9.380566795e+01,4.679791246e+01,1.881083557e+01,3.502567051e+01,2.615212389e+00,3.732364027e+01,4.045032348e+01,4.256140751e+01,1.373453710e+01,5.605352536e+01,1.779815118e+01,3.211835195e+01,6.423162582e+00
9.523628992e+01,3.392568063e+01,4.406006462e+01,5.211175935e+01,8.275184175e+01,6.962123817e+01,2.333513029e+01,9.509929267e+01,8.302550781e+01,4.603360404e+01,3.693794983e+01,3.403886358e+01,1.323521048e+01,1.513825501e+01,2.193659067e+01,4.289203119e+01,2.593464668e+01,5.707138192e+01,5.473105743e+01,4.430431514e+01,2.674470129e+01,4.825470051e+01,4.836020760e+01
1.363073878e+01,2.493418327e+01,5.526275822e+01,9.672479396e+01,7.017319458e+01,4.064605260e+01,5.558561167e+00,6.349778615e+01,8.126901363e+01,5.394179853e+01,7.532588992e+01,5.555297186e+01,6.061420020e+01,2.330350690e+00,1.199599485e+01,7.403183679e+01,5.416218177e+01,4.230668209e+01,6.073590101e+01,2.548669167e+01,3.175820940e+01,5.037081127e+01,8.379041035e+01
3.407649415e+01,5.246847685e+01,9.033663058e+01,8.299057380e+01,9.108048545e+01,9.935052438e+01,3.933799254e+01,5.748731549e+01,6.792394861e+01,9.018780302e+01,8.888797780e+01,6.274583844e+01,4.961815509e+01,1.485370403e+01,9.172469807e+01,4.664496002e+01,1.054043995e+01,3.774723490e+01,7.795631889e+01,2.321844096e+01,5.731437662e+01,7.097091923e+01,2.090076225e+01
5.803923559e+01,6.270289671e+01,3.354489441e+01,3.860779228e+01,5.977086852e+01,2.565794613e+01,8.434745384e+01,8.012642921e+01,8.584069012e+01,2.303181252e+01,4.867075046e+01,6.029194438e+01,5.956395344e+01,4.919429858e+00,9.953763667e+01,5.664644271e+00,5.775732325e+01,7.742849012e+01,9.121339591e+01,2.763779670e+00,7.574623700e+01,9.913084952e+00,3.725545024e+01
5.891735672e+01,3.252422686e+01,9.012028955e+01,2.900249648e+01,9.613544549e+01,2.840362582e+01,6.436767865e+01,8.821525304e+01,4.280842900e+01,3.347299393e+01,9.794529502e+01,6.281335640e+01,7.292330109e+01,1.649593700e+01,4.013567615e+01,7.648487096e+01,7.415891558e+01,8.310979992e+01,7.623027491e+01,6.219379424e+01,2.170960651e+01,8.925162933e+01,6.854610004e+01
5.185329358e+00,9.241091053e+01,7.889987581e+00,6.038750159e+01,1.180399777e+01,3.450860900e+01,7.441668689e+01,5.758658221e+01,7.823114308e+01,8.225073507e+01,7.854357272e+01,4.953377800e+01,4.063327476e+01,5.361506472e+01,4.235395111e+01,1.858378901e+01,9.038915570e+00,4.387851962e+00,7.872538247e+01,4.315583977e+01,3.099931261e+01,7.071730930e+01,5.762538637e+01
7.157999707e+01,9.603677067e+01,4.195279316e+01,5.672372163e+01,3.823646104e+01,6.606615092e+01,7.371323918e+01,4.444460865e+01,7.978472024e+01,7.031619582e-01,2.267190972e+01,8.708040127e+01,1.136838121e+01,3.662086812e+01,2.214664714e+01,4.239633366e+01,1.916966379e+00,9.306279822e+01,9.324568040e+00,7.990218820e+01,8.251937681e+01,7.924683166e-01,1.834599404e+00
5.774018761e+00,1.255657572e+01,6.337219017e+01,3.135439186e+01,4.805401013e+01,7.408212995e+01,3.863984677e+01,8.118825857e+01,8.247982078e+01,2.044502989e+01,2.323633556e+01,7.002864133e+00,3.838074843e+01,6.726534774e+01,9.320006866e+01,6.726979266e+01,8.054168725e+01,6.290653767e+01,2.921821756e+00,9.288316745e+01,2.907669907e+01,2.714722570e+01,5.012646106e+01
7.044989272e+01,5.535394636e+01,9.472595134e+01,2.327569236e+01,8.604829674e+01,7.902271777e+01,8.163260537e+00,2.808088092e+01,2.850380318e+01,9.216421861e+01,6.352729659e+01,1.426709116e+01,9.815411694e+01,6.346487617e+01,5.891073617e+01,4.069267699e+01,4.669532931e+01,8.906891022e+01,6.545782127e+01,2.834988276e+01,6.055500313e+01,6.017636579e+01,6.876771634e+01
