v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63
4.623788916e+01,4.240566643e+01,1.535483997e+00,3.845646107e+01,7.687351920e+01,7.124755569e+01,5.985132220e+01,7.009492456e+01,9.550194614e+01,9.199521517e+01,4.704463787e+01,2.174073186e+01,4.271845472e+01,4.763305028e+00,1.425624790e+01,6.086245477e+01,6.030118626e+01,3.771789966e+01,2.717925089e+01,8.578536096e+01,6.218426305e+01,8.828316604e+01,3.504622459e+01,6.779491597e+01,4.445269605e+01,7.041217085e+01,2.391077805e+00,2.925458009e+01,1.314788083e+01,3.414824243e+01,3.086897607e+01,8.293317225e+01,8.513377270e+01,8.400598986e+01,7.157289813e+01,9.188356837e+01,4.902436424e+01,7.578872218e+01,4.899246082e+01,7.442767705e+01,6.066047480e+01,3.787586854e+01,8.016951846e+01,1.669671980e+01,4.201540169e+00,8.846235144e+01,3.247783383e+01,1.024563839e+01,1.418347057e+01,8.456101870e+01,6.114603299e+00,1.661534135e+01,2.215236280e+01,9.420836649e+01,7.777296740e+01,2.707035461e+01,4.645444376e+01,1.104455931e+01,1.768237061e+01,6.467697141e+01,5.212407648e+01,5.169890396e+01,2.257799799e+01
7.319019936e+01,2.522938746e+01,9.626402181e+01,1.579076499e+01,1.389856397e+01,1.609726172e+01,9.263085983e+01,7.370618265e+01,3.803703672e+01,5.524580363e+01,6.273477844e+01,2.867538796e+00,5.915988309e+01,5.770946954e+01,5.713043583e+01,5.458856152e+01,5.396562902e+00,4.010454744e+01,4.688216211e+01,5.476945543e+01,3.305366074e+01,6.013412655e+01,3.038207493e+01,6.757026971e+01,2.136592376e+01,6.768017117e+01,1.462563933e+01,9.570368591e+01,6.983651331e+01,3.387704064e+01,9.487306109e+01,5.443676803e+01,2.438848551e+01,1.561712885e+01,9.610932028e+01,8.756129336e+01,8.929324184e+01,7.910720451e+01,2.254709463e+01,8.311958696e+01,9.873275178e+00,3.420799125e+01,7.133047381e+01,9.124647483e+01,2.048568569e+01,3.443475633e+01,3.527182982e+01,3.197101772e+01,6.178731145e+01,7.010534985e+01,9.127333348e+01,3.909128318e+01,5.348160690e+01,2.598614071e+01,2.443443632e+01,8.252821594e+01,9.081272116e+01,6.008620217e+01,5.616972608e+01,1.344215237e+01,2.138772206e+00,5.240318742e+01,1.405972457e+01
2.549893348e+01,9.029364047e+01,3.003319422e+01,1.701389127e+01,7.446432857e+01,2.832939602e+01,6.926591242e+01,6.326690534e+01,7.185449566e+00,7.243210973e+01,2.846023606e+01,5.344037750e+01,1.425117721e+01,1.469023828e+01,5.326391153e+01,5.480680927e+01,3.049800864e+01,3.617230186e+01,3.007684708e+01,3.005339687e+01,5.685494619e+01,8.680253766e+01,1.142620349e+01,2.705872240e+01,9.982354334e+01,7.145475365e+01,2.585858068e+01,9.021796942e+01,5.946946184e+01,7.896412515e+01,2.437056739e+01,6.718360820e+01,2.939667022e+01,1.782333114e+01,8.994464714e+01,1.775356534e+01,2.190997519e+01,2.796725098e-02,3.907061904e+01,7.872761221e+01,3.879745840e+00,4.717284769e+01,5.467088111e+01,4.548913422e+01,9.619895643e+01,3.124080868e+00,2.683186002e+01,8.051612667e+01,6.299163930e+01,7.784403547e+01,1.739903424e+01,1.708467105e+01,2.049231178e+01,4.566815506e+00,4.840705179e+01,7.637322836e+01,3.951163347e+01,2.312756317e+01,5.250596199e+01,2.043446740e+01,8.474351306e+01,1.948468874e+01,1.993026827e+01
5.459967899e+01,2.089614159e+01,7.796660153e+01,6.417229590e+01,9.481971152e+01,2.692011820e+00,4.663254278e+01,3.847742058e+00,2.381449915e+01,8.635123446e+00,4.363250437e+00,6.371995244e+01,6.712306763e+01,7.380493996e+01,7.450757165e+01,6.361326859e+01,6.588116144e+01,5.543067757e+01,8.869383623e+01,8.841960642e-01,6.800368730e+00,3.587265448e+00,3.219039157e+01,5.163986065e+01,8.275732958e+01,8.168951991e+01,9.899192370e+01,3.806360165e+01,3.407316517e+00,5.535180924e+01,4.372294821e+01,7.172013888e+01,9.917027060e+01,5.465217185e+01,6.756044821e+01,8.725812342e+01,1.369470807e+01,4.726356145e+01,1.730293302e+01,3.078180602e+01,8.008614673e+01,5.761503557e+01,5.218458345e+01,5.899278857e+01,2.439949208e+01,2.944480048e+00,5.565158468e+01,2.168360079e+01,5.138128471e+01,8.421222401e+01,9.108580782e+01,1.632076663e+01,2.330453714e+01,8.382145085e+01,3.818965824e+00,6.247572327e+01,5.131250079e+01,6.315178149e+01,4.867815785e+01,3.616085570e+01,3.144834043e+01,4.711832436e+01,4.820628327e+01
6.511861901e+00,8.402120342e+01,8.822365446e+00,1.249474423e+01,1.635859962e+01,4.780317527e+01,2.352706510e+01,8.299781758e+01,4.936802242e+01,6.521424645e+00,6.489570281e+01,2.599554710e+01,9.735360058e+01,2.650153796e+01,1.624688325e+01,1.882660525e+01,7.831147888e+00,2.968185969e+01,5.074621045e+01,2.998032416e+01,7.136115353e-01,5.684656220e+01,8.347005584e+01,8.323459228e+01,9.540687328e+01,3.453096848e+01,8.641688768e+01,8.692457761e+01,4.855758176e+01,9.156710526e+01,4.585586125e+01,8.902251755e-01,1.937706093e+01,4.310821144e+01,3.900911442e+01,6.777936693e+01,3.820269243e+01,5.642949180e+00,8.934312685e+01,5.186140699e+01,7.000103666e+01,3.772240406e+01,8.303356716e+01,8.955191310e+01,8.232647199e+01,6.170154969e+01,3.193665996e+01,1.963688307e+01,6.531836150e+00,9.044675394e+01,4.457709269e+01,5.580292465e+01,3.114391248e+01,4.344086844e+01,2.526393648e+01,5.234797353e+01,1.801867691e+01,5.044757891e+01,1.808156982e+01,5.544026667e+01,5.999710269e+01,6.870497764e+01,1.084654018e+01
4.777019324e+01,5.365980560e+00,5.868478768e+01,7.931691423e+01,9.192985942e+01,9.666564493e+01,8.653509991e+01,8.648374966e+01,8.603372544e+01,7.264803822e+01,5.054323085e+01,2.811994944e+01,9.095747986e+00,4.108043557e-01,8.058346704e+01,2.541338955e+01,4.818907683e+01,4.576206424e+01,3.639221320e+01,5.899421816e+01,9.829147211e+01,4.263313265e+01,9.267719077e+01,6.633456120e+01,8.830461754e+01,7.084998611e+01,9.493320499e+01,8.508718499e+01,2.519310523e+01,7.915234687e+01,9.908894512e+01,6.770543986e+01,3.855108571e+01,3.085640645e+01,5.953154508e+00,6.393639917e+01,5.468399073e+01,4.441103551e+01,6.883303838e+01,2.462746219e+01,9.001816406e+01,6.069392981e+00,9.213651166e+01,3.958553754e+01,1.493546115e+00,1.182447446e+01,3.844784525e+01,8.845267777e+01,5.457484359e+01,8.135031103e+01,7.364572119e+01,4.397160326e+01,3.038225256e+01,1.521407599e+01,8.191938168e+01,7.308174453e+01,9.611731739e+01,3.672503800e+01,2.319275468e+01,6.170820539e+01,4.315645539e+01,2.470460694e+01,5.658088209e+00
1.409535171e+01,4.176510487e+01,9.300963961e+01,6.341851134e+01,1.685186746e+01,3.957732042e+01,8.859519848e+01,7.338430623e+01,2.827277551e+01,9.375902899e+01,3.720032133e+01,5.619085393e+01,7.315825467e+01,8.806673348e+01,8.491634524e+01,5.315444055e+01,7.018962419e+01,4.625921979e+00,2.551561043e+01,1.192857215e+01,5.627753936e+01,2.979275964e+01,5.567224896e+01,8.099143315e+00,9.574530315e+01,3.331111269e+01,9.274997576e+01,2.533175764e+01,5.335714103e+01,9.217132860e+01,9.230086217e+01,8.774916382e+01,2.580372741e+01,3.315015945e+01,7.580020628e+01,5.013695945e+00,6.465195415e+01,8.715644046e+01,6.445258247e+01,6.468806771e+01,5.023831496e+01,7.208070612e+01,2.368232467e-01,4.670477224e+01,6.946433993e+01,6.773281984e+01,4.892962846e+01,9.044620509e-01,8.602974886e+01,1.761447210e+01,6.567283608e+01,4.780172534e+01,2.266882157e+01,2.177701638e+00,3.612707628e+01,1.894304960e-02,4.077323715e+01,3.910964728e+01,5.488619698e+01,4.935931017e+01,7.066029904e+01,1.727371768e+01,7.437712817e+01
7.912538192e+00,9.962911745e+01,6.329104198e+01,3.226313879e+01,8.110789080e+01,3.140243450e+01,2.016404984e+01,2.250098031e+01,5.910519935e+01,4.862506278e+01,5.979462992e+01,8.605071653e+01,2.166922766e+01,7.199524798e+01,1.201069447e+01,9.526437984e+01,5.086827987e+01,5.588805894e+01,8.152161075e+01,7.134334835e+01,9.902193633e+01,2.619833396e+01,6.484912294e+01,5.262617107e+01,5.187671128e+01,8.434688066e+01,5.771541486e+01,6.851664741e+01,6.715407768e+01,7.163862200e+00,3.883598454e+01,7.774993911e-01,9.360467027e+01,7.847116549e+01,5.981291174e+01,9.085753226e+00,9.180449461e+01,8.660471065e+01,1.925972013e+01,5.695295274e+01,7.919031204e+01,1.054155513e+01,7.147491950e+00,3.552690200e+01,9.861127287e+01,2.593841950e+01,5.796890869e+01,5.931903682e+01,3.759348524e+01,5.299313882e+01,1.119696498e+01,5.641951862e+00,6.300317861e+01,9.308171390e+01,8.609366988e+01,7.227241566e+01,1.984322112e+01,8.996413590e+01,9.729398436e-01,5.912506765e+01,9.659584315e+01,6.804180693e+01,6.644940623e+01
8.740434096e+01,9.683538070e+01,5.215645142e+01,5.002242336e+01,5.075655482e+01,4.065676036e+01,5.912487754e+01,3.242265282e+01,3.941444018e-01,5.492468652e+01,9.027995535e+01,5.693895663e+00,4.879800926e+01,3.230522005e+01,9.845185756e+01,4.152922415e+01,8.038056014e+01,3.324904056e+01,2.915993667e+01,9.779730729e+01,2.615554889e+01,8.147301603e+01,5.218003427e+01,7.474143435e+01,1.230497462e+01,2.240562004e+01,3.692111292e+01,1.260771712e+01,1.381186458e+01,9.625109827e+01,6.985953053e+01,9.823975292e+01,7.604350200e+01,1.590640886e+01,6.700731998e+01,2.281596238e+00,7.656580895e+01,8.242483181e+01,7.708825285e+01,5.286374896e+00,4.984531934e+01,6.434926708e+01,8.597709086e+01,9.947242066e+01,1.388346207e+01,2.780212390e-01,3.584742449e+01,6.063825038e+01,2.780243766e+01,8.562449629e+01,3.508225466e+01,7.071655404e+01,4.886439563e+01,2.334787963e+01,5.910181097e+00,4.496008546e+01,7.362668427e+01,7.092377192e+01,9.917620986e+00,8.433464649e+01,4.396722574e+01,2.541354585e+01,7.923349385e+01
3.254404492e+00,6.343136603e+01,6.844105098e+01,8.530408320e+01,8.693557552e+01,5.054155215e+01,2.435966624e+01,1.711715139e+01,2.646781361e+01,9.706833400e+01,4.314395691e+01,4.418192790e+01,3.221113243e+00,1.763963118e+00,6.909661068e+01,3.126530737e+01,5.434502888e+01,3.397725077e+01,6.179523911e+01,5.768940690e+01,9.615860460e+01,6.952515777e+01,3.398999630e+00,1.962812875e+01,6.947972466e+01,4.042596859e+01,6.898982169e+01,8.005154451e+01,2.877524500e+01,6.697041290e+01,2.041569376e+01,9.087228094e+01,2.497691120e+01,7.573438770e+01,8.368495547e+01,6.749179323e+01,1.544512238e+01,1.384594132e+01,4.570015140e+01,7.880506841e+01,6.705098190e+01,5.771798930e+01,4.342414288e+01,9.097882800e+01,4.860614242e+01,9.306470991e+01,2.344792181e+01,9.066986904e+01,6.014872157e+01,5.971523628e+01,6.280861997e+01,7.609820363e+01,5.623707170e+01,1.783827469e+01,1.472999009e+01,7.008389305e+01,2.054554182e+00,1.121100136e+01,4.569382378e+01,2.196207944e+01,8.767018957e+01,1.660530831e+01,5.829256223e+01
5.598318335e+01,6.911159185e+01,5.607949128e+01,4.883047238e+01,9.186595985e+01,2.286730784e+01,3.038870166e+01,7.947509383e+01,7.021778509e+01,5.641049457e-01,6.871149699e+01,1.727572632e+01,1.459587471e+01,3.979295823e+01,1.138151494e+01,6.380815092e+01,2.399053893e+01,4.622359073e+01,3.105900698e+01,5.353317958e+01,7.254077025e+01,3.757017005e+01,7.586310617e+01,1.031526008e+01,8.247675130e+01,7.970440622e+01,8.217312373e+01,9.761423361e+01,3.893713443e+01,7.061603650e+01,8.724871477e+01,8.128907717e+00,1.652378816e+01,1.192959782e+01,6.875058133e+01,7.196312476e+01,8.106566503e+01,4.477551507e+01,2.404246758e+00,5.778993872e+01,5.032908987e+01,7.424049489e+01,4.708297684e+01,5.981134027e+01,2.653896876e+00,7.765054901e+01,6.030389313e+00,5.967522631e+01,5.917288591e+00,1.561727955e+00,3.466561334e+01,1.655823835e+01,4.615713893e+01,6.460622348e+01,6.683971440e+01,3.992865417e+01,5.012132382e+01,7.425335118e+01,2.467016974e+00,2.278299871e+01,3.784921433e+00,4.739077515e+01,6.245216107e+01
1.594976307e+01,2.672790859e+01,9.399088667e+00,7.577711409e+00,9.435806748e+01,3.867755521e+01,4.597161209e+01,1.762441135e+01,8.502716365e+01,4.767171904e+01,5.911267191e+01,3.429916193e+01,5.386802392e+01,4.338487063e+01,4.475541470e+01,9.963395122e+01,2.939267348e+01,1.925964892e+01,4.126669310e+01,1.367150410e+01,9.814530038e+00,5.241656232e+01,2.396037583e+01,6.339260874e+01,2.799387265e+01,6.365784804e+00,6.338887318e+01,9.539269904e+01,5.844290567e+01,8.552240613e+01,7.985970446e+00,6.651419762e+01,3.952896935e+01,8.250186336e+01,2.399202547e+01,2.628400274e+01,7.850850109e+01,5.007201996e+01,7.209704908e+01,9.443657582e+00,8.314692899e-01,2.741158214e+01,7.994313967e+01,6.592017361e+01,3.087646265e+01,5.988513212e+01,5.750886515e+01,8.495752482e+01,6.372391242e+01,1.252259346e+01,6.174293571e+01,5.488679391e+01,4.424552839e+01,8.499919262e+01,5.775074852e+01,7.005834636e+00,6.232779137e+01,5.803088754e+01,6.100955807e+01,6.487035869e+01,6.834004263e+01,4.777090969e+01,9.483924005e+00
4.996798540e+01,8.596301224e+01,8.267657680e+00,7.705928833e+01,2.523236556e+01,8.804102230e+01,5.068500622e+01,1.356066990e+00,2.765539171e+01,2.912445942e+01,1.365287562e+01,6.246399374e+01,9.572716337e+01,4.823958674e+01,6.882235225e+01,1.870479516e+01,3.766437474e+01,7.630986383e+00,7.925325129e+01,7.494467829e+01,3.014182355e+01,9.843605229e+01,6.951283637e+01,4.685953262e+01,8.445882391e+01,6.148743937e+01,4.285368574e+01,5.658263543e+01,1.914055300e+01,3.020012043e+01,2.709932742e+01,5.200322370e+01,4.164660663e+01,7.356501793e+01,5.351922061e+01,7.894473033e+01,2.698785299e+01,8.893879158e+01,5.377628799e+01,3.021866695e+01,5.012905437e+01,9.290475873e+01,1.468416515e+01,4.813178531e+01,8.255656678e+01,1.427420860e+01,2.229943257e+01,2.672852977e+01,5.547263794e+00,6.353255274e+01,5.580656285e+00,6.236388938e+01,8.750277310e+01,6.815631109e+01,9.559896854e+01,2.137706621e+01,4.375455707e+01,6.150367750e+01,6.218840785e+01,8.678959717e+01,8.404159839e+01,8.795847579e+01,5.613362873e+01
8.646406240e+01,9.439549691e+00,4.063761656e+01,7.183650572e-01,6.430608031e+00,5.127032083e+01,6.428517332e+01,4.622367046e+01,5.347871011e+01,2.318440464e+00,4.866301420e+00,5.147583740e+00,2.138045706e+01,4.795465431e+01,2.217745981e+01,8.675603228e+01,2.678255437e+01,1.053299368e+01,1.539313257e+01,6.069653415e+01,8.384974726e+01,6.694143277e+01,5.698385982e+01,4.627662330e+01,6.960620401e+01,5.704014044e+01,4.048375392e+01,9.671069929e+01,6.854189850e+01,1.863870927e+01,1.191283732e+01,7.627100683e+01,8.136812030e+01,5.820008350e+01,3.027987290e+01,7.169581169e+00,3.123149910e+01,4.401681037e+01,3.374436363e+01,6.319019664e+01,1.336348043e+01,2.346512857e+00,7.123478941e+01,5.230870680e+01,5.473585747e+01,2.329791883e+00,6.523228838e+01,3.481090032e+01,8.599613158e+01,3.084090540e+01,9.497086532e+01,5.090372771e+01,2.854649144e+01,5.511506758e+01,8.660725470e+01,9.379462492e+01,5.023291158e+01,8.374978779e+01,6.326184807e+01,8.149161884e+01,5.037223826e+01,7.594686026e+01,4.269912042e+01
3.715647862e+01,8.331594324e+01,3.793881404e+01,9.932524848e+00,3.760662598e+01,1.944175676e+01,6.505373302e+01,8.571904533e+01,9.898464944e+01,6.724895035e+01,9.958636013e+01,3.839486705e+01,6.300860883e+01,4.669744095e+01,6.225492855e+01,9.395519571e+01,5.538161963e+01,3.689561353e+00,4.599517251e+01,6.216533627e+01,5.146735449e+01,3.900138844e+00,3.581612329e+01,6.418681315e+01,7.047368906e+01,7.173225968e+01,4.890564148e+01,5.752836603e+01,6.904540878e+01,8.911759701e+01,3.894566967e+01,1.978242701e+01,5.734290733e+01,6.421844159e+01,1.313592280e+01,9.719772354e+01,9.966042789e+01,5.702357785e+01,1.259252245e+01,4.231609560e+01,7.718274616e+01,7.344837450e+01,4.299008737e+01,1.790592669e+01,3.310055793e+01,4.895218649e+01,1.778694706e+01,8.972321122e+00,8.989022476e+01,9.942500885e+01,2.325349226e+01,6.045312296e+00,3.020887098e+01,4.133146464e+01,3.272245649e+01,2.515281984e+00,7.009546790e+01,7.322015928e+01,9.080170698e+01,8.999497870e+01,3.766383021e+01,9.510853552e+01,2.737117809e+01
4.311372747e+00,9.333632142e+01,6.581200166e+01,3.453997998e+01,7.036629352e+01,8.866838872e+01,3.803173259e+01,8.286124056e+01,9.384296661e+00,5.284043492e+01,9.305465546e+01,7.701834936e+01,3.143798182e+00,5.988680201e+01,7.877818757e+01,5.823375103e+01,6.807851479e+01,2.412593433e+01,6.558222069e+01,5.931217843e+01,3.155760687e-01,6.230472497e+01,3.476362713e+01,4.249697459e+01,8.887042235e+01,6.393063619e+01,3.202831600e+01,4.106023924e+01,2.751688260e+01,1.825002930e+01,6.497156145e+01,4.213870830e+01,7.070741346e+01,7.737105104e+01,2.088980586e-01,2.787479641e+01,8.575698720e+01,4.434678102e+01,4.015302532e+01,1.483882496e+01,4.154087451e+01,1.542482872e+01,8.764212089e+01,5.324707809e-01,8.519069194e+01,2.417580981e+01,8.975400325e+01,1.979873421e+01,6.440705273e+01,7.560871966e+01,6.556177178e+01,4.293708062e+01,7.736179048e+01,5.819796916e+01,7.937632348e+00,9.304857462e+01,4.291468255e+01,9.696483943e+01,4.600034039e+01,9.157427145e+01,3.669607263e+01,2.914073056e+00,4.430367789e+01
8.534616509e+01,4.417720923e+01,5.063217624e+01,3.597775140e+01,2.694957096e+01,1.402540911e+01,1.076487840e+00,3.261905224e+01,1.981790883e+01,9.432419047e+01,7.478699066e+01,8.259133295e+01,9.534912953e+01,7.498568303e+01,3.909354390e+01,8.429301744e+01,4.245778009e+01,9.171877680e+01,6.658013046e+01,4.754458748e+01,4.708993408e+01,8.855063388e+01,6.156825176e+01,3.124464578e+01,2.738736100e+01,4.552668569e+01,5.248781183e+01,2.194415837e+01,3.840520284e+01,3.063154748e+01,7.350912040e+01,2.505222742e+01,4.187307255e+01,5.321552257e+01,1.881723575e+01,5.389518945e+01,2.584727528e+01,3.752832529e+01,5.675273075e+01,2.931718291e+01,8.312680033e+01,9.608789843e+01,6.099210908e+00,8.664571123e+01,3.596836669e+01,3.855867066e+01,4.521997547e+01,7.959872582e+00,3.238330084e+01,9.438924722e+01,7.991168740e+01,9.391511726e+01,7.849740215e+00,1.175536199e+01,6.180173104e+01,3.288225790e+01,1.873842236e+00,7.267297176e+01,2.704714164e+01,7.631852861e+01,5.345519358e+01,8.403413147e+01,4.390298532e+01
7.241501409e+01,3.630273233e+01,9.808959428e+01,5.785931154e+01,4.309620534e+01,6.229381914e+01,6.098158658e+01,6.674333172e+01,2.596613656e+01,5.402085030e+01,2.373505997e+01,6.083958788e+01,9.751985203e+01,2.960528611e+01,5.487914823e+01,3.627458297e+01,7.700637370e+01,1.308559260e+01,1.849867682e+01,6.582823886e+01,2.635972330e+01,2.218532616e+01,2.580195680e+01,4.538105182e+01,8.743871626e+00,7.619762157e+01,5.526943922e+01,8.881284603e+01,4.588826620e+01,4.209915433e+01,9.023223304e+01,9.397488542e+01,8.090454136e+01,9.615233071e+01,6.623888169e+01,9.518357375e+01,2.235608602e+01,4.541147255e+01,7.563326025e+01,5.032389469e+01,8.065362977e+01,2.060360260e+01,2.012304756e+01,2.720932725e+01,4.887140652e+01,9.447735958e+01,3.744310666e+01,4.340666065e+01,4.613145993e+01,9.130831196e+01,8.975736350e+01,2.318014321e+01,5.419860791e+01,6.257552378e+01,4.579374727e+01,5.748704929e+01,1.304969230e+00,2.928554467e+01,5.115746350e+01,5.231043035e+00,4.654503433e+01,2.446681136e+01,3.862383273e+01
1.040991999e+01,5.055114107e+01,9.973171607e+01,8.235253140e+01,9.023359166e+01,3.761549833e+01,8.947369491e+01,9.793206574e+01,4.634557852e+01,6.939074848e+01,6.373295904e+01,9.291081397e+00,6.697504279e+00,1.227541137e+01,3.205498343e+01,3.260888393e+01,1.178898998e+01,2.493211984e+01,8.122384478e+01,8.716576142e+01,4.254413075e+01,7.059902094e+01,3.904934604e+01,5.233483104e+01,3.942562603e+01,4.625018106e+01,2.932340506e+00,3.478096234e+01,9.956524730e+01,2.203460678e+01,1.349005926e+01,3.378703060e+00,6.262129604e+00,8.573978520e+01,7.204094115e+01,2.547774475e+01,1.247548915e+01,3.320817732e+01,4.789956067e+01,2.909164295e+01,2.522697121e+01,9.697788048e+01,6.418124684e+00,2.454940577e+01,1.086410233e+01,2.176759907e+00,8.202895067e+01,8.856731349e+00,4.951490042e-01,5.994759914e+01,1.661926171e+00,2.341882549e+01,9.036017754e+01,8.091431705e+00,4.783242813e+01,7.758095088e+01,2.754247161e+01,8.947199373e+01,5.738049751e+01,2.646158395e+01,5.067779597e+01,9.572360048e+01,3.948870853e+00
3.052421432e+01,7.606667625e+01,1.069829318e+01,4.718576421e+01,8.700280487e+01,1.251650031e+01,9.188555380e+01,2.364791191e+00,2.773613384e+01,3.641716961e+01,7.827849129e+01,9.953372779e+01,3.835630342e+01,6.647621727e+01,2.771909187e+01,7.781228407e+01,8.546316080e+01,1.677536909e+01,1.391920881e+01,8.615558266e+01,6.135869876e+01,2.448301943e+01,3.938748815e+01,4.328661260e+01,9.841769481e+01,8.223219403e+01,3.292952165e+01,9.139985974e+01,2.448454049e+01,1.372690423e+00,8.030050762e+00,4.992951650e+01,1.388343169e+01,9.817043439e+01,4.326312188e+01,4.913375003e+01,9.606646962e+01,5.431368218e+01,3.302941364e+01,1.912279307e+01,2.290487827e+01,3.382183213e+01,9.994025505e+01,3.676171604e+01,2.828130121e+01,1.711847167e+01,7.471574813e+01,3.976916188e+01,2.097695741e+01,4.965051399e+01,4.850310455e+01,2.921810536e+01,9.967348152e+01,7.136084878e+01,3.167066286e+01,1.228808625e+01,8.057743040e+00,7.329460011e+00,9.657700067e+01,3.252663862e+01,6.722035129e+01,2.340718379e+01,9.968475606e+01
3.933461655e+01,5.959718599e-01,1.654450608e+01,4.344483126e+00,9.586106799e+01,5.024271787e+01,4.034771191e+01,2.065422891e+01,3.926639467e+01,9.381551067e+01,1.854034205e+01,9.232902319e+01,7.575094982e+01,3.518391295e+01,8.567393453e+01,3.767574126e+01,8.047636026e+01,8.271950028e+01,4.920996795e+01,6.699609819e+01,5.512011097e+01,3.823551006e+01,6.983263278e+01,9.735564396e+01,8.666772561e+01,9.385717927e+01,4.671075750e+01,7.720355324e+01,1.285834838e+01,7.521083910e+01,3.222591762e+00,3.644865150e+01,5.272739561e+00,9.129810395e+01,1.472791628e+01,1.956174866e+01,4.402581455e+01,6.722551630e+01,7.541679034e+01,6.023689135e+01,6.056593481e+01,7.401678370e+01,2.304238642e+01,2.588297049e+01,1.997279994e+01,8.462111337e+01,9.612655532e+01,9.476970231e+01,5.293320423e+00,7.434113050e+01,8.826349412e+01,2.674185371e+01,1.434082840e+01,8.502656426e+01,9.026305639e+01,2.763864440e+01,6.796305400e+01,3.375187157e+01,4.450632676e+00,2.813648749e+01,4.477944448e+01,9.453255740e+01,1.437710018e+01
