v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75
5.154513059e+01,8.609609921e+01,2.222285304e+01,9.041258376e+00,9.022203847e+01,5.714819251e+01,7.039717262e+01,3.620388034e+01,7.681004180e+01,5.372794980e+00,1.471912564e+01,1.061952678e+01,6.623610053e+01,1.967025676e+01,4.513380223e+00,1.472944814e+01,7.062766888e+01,9.408628210e+01,5.084956373e+01,8.350754578e+01,1.344435249e+01,7.591556689e+01,7.939685582e+01,5.433714078e+01,9.344999737e+01,3.366313569e+01,3.052742347e+01,6.016059301e+01,6.880849305e+01,4.148960874e+01,8.054685252e+01,4.825310258e+01,5.210430241e+01,4.508844264e+01,9.023288680e+01,7.096073462e+01,1.757636408e+01,6.313850605e+01,1.940644589e+01,3.496874399e+01,8.049419735e+01,5.120114798e+00,1.700023571e+01,3.852629301e+01,3.190661286e+01,2.833886236e+00,7.149906568e+01,1.235689693e+01,7.156970857e+01,5.884917566e+00,1.103418482e+01,8.737375234e+01,6.086253205e+01,3.350072368e+01,2.472221542e+01,9.081492569e+01,3.714895138e+01,4.573500090e+01,4.703498013e+01,7.029025905e+01,2.370262770e+01,4.364479601e+01,2.564022780e+01,3.747736119e+01,5.566038482e+01,2.455852378e+01,8.363267978e+01,4.151995002e+01,9.733063969e+01,3.098509666e+01,4.633257054e+00,6.077399014e+01,3.292465319e+01,8.441344511e+01,9.868929326e+01
4.349455434e+01,2.464416830e+01,3.279225830e+01,8.024880859e+01,3.282464215e+00,8.661534876e+01,3.921065824e+01,7.372638074e+01,9.817588186e+00,2.819178850e+01,2.099231536e-01,5.064984168e+01,9.171906659e+01,8.865881200e+00,7.693187591e+01,2.641684131e+01,3.562915938e+01,2.355882598e+01,4.485907483e+01,3.618192942e+01,6.970442899e+01,7.052623643e+01,7.162982186e+01,9.153754255e+01,8.967591167e+01,7.127564083e+01,6.203046509e+01,7.968181133e+01,7.781972733e+01,2.254593331e+01,3.608684036e+01,3.484353073e+01,8.267665431e+01,1.097485718e+01,7.444884926e+01,1.526181837e+01,6.942261321e+01,4.836437594e+01,7.300363792e+01,8.469253947e+01,3.505753951e+01,5.430000623e+01,8.142675611e+01,2.167150387e+01,7.338656316e+01,6.544302739e+01,9.917277154e+01,1.908184057e+01,9.348900443e+01,2.312775934e+00,4.785980621e+01,9.891321388e+00,4.915823426e+01,4.933192097e-01,8.410530091e+01,4.566264163e+01,8.294574927e+01,6.197380336e+01,2.251210008e+01,6.509771419e+01,8.211802387e+01,9.876065036e+01,6.205983813e+01,3.983529123e+01,6.383536616e+01,9.364340757e+00,4.599224021e+00,2.245781113e+01,7.854004798e+00,9.601083187e+01,3.895441317e+01,5.000035546e+01,8.141178386e+01,4.384812103e+01,8.522758205e+01
2.794847522e+01,5.490414209e+01,8.447837724e+01,2.954209672e+01,6.583745568e+01,2.523089199e+01,7.307639361e+01,8.367575620e+01,7.611529926e+01,2.800863284e+01,7.858605596e+01,2.181768858e+01,2.075685292e+01,1.625157874e+01,1.833296013e+01,2.947491088e+01,5.585708770e+01,7.985097034e+01,7.414715497e+01,9.812071275e+01,2.759197549e+00,6.817123312e+01,9.057185286e+01,4.861698082e+01,4.626159552e+01,1.248719576e+01,9.299058621e+01,6.556803277e+01,5.597559697e+01,7.599104964e+01,7.151379221e+01,8.784715140e+01,7.713096146e+01,2.859496150e+01,4.469761689e+01,2.420369759e+01,9.862679169e+01,7.945095606e+01,4.093568784e+01,7.111148667e+01,4.728604118e+01,4.195205931e+01,9.524846073e+01,8.802501377e+01,3.841100531e+01,6.388597270e+01,8.539090024e+01,2.351300576e+00,3.775441462e+01,3.863717073e+01,3.610572316e+01,1.689571390e+01,3.312222313e+01,6.728754066e+01,1.458723719e+01,8.383758189e+01,2.234160618e+01,2.874356268e+01,5.538066649e+01,6.497625798e+01,2.308841867e+01,8.940430697e+01,1.416501235e+01,8.365725633e+01,8.882907015e+01,4.418492406e+01,3.812420345e+01,4.031404304e+00,7.983713669e+01,3.988377767e+01,9.851245415e+01,4.404498958e+01,7.468991866e+01,8.234256598e+01,3.267200392e+01
6.293298779e+01,1.679514212e+01,8.967719273e+01,6.465102377e+00,2.202875617e+01,6.060958834e+01,3.731308303e+01,2.312290707e+01,7.301720171e+01,3.058106815e+01,1.593861242e+01,5.758450042e+01,5.208292074e+01,1.761876198e+01,5.550370000e+01,3.579042438e+01,8.777356535e+01,2.631635646e+01,9.756453632e+01,9.374717960e+01,8.022107657e+01,5.103780280e+01,7.789534734e+01,8.836591363e+01,8.941355228e+01,7.238804839e+01,7.370900675e+01,2.704452392e+01,6.102872078e+01,8.646492854e+01,2.234797637e+01,1.997637411e+01,8.071187216e+01,1.303603473e+01,3.396711253e+01,8.662262338e+01,3.801075335e+01,8.847550484e+01,8.685875421e+01,6.334591749e+01,2.878055296e+01,3.077892736e+00,3.998964213e+01,5.108592098e+01,1.407968009e+01,7.904606028e-01,1.567493112e+01,2.443600796e+01,7.642242253e+01,7.443916361e+01,2.839139992e+01,1.374356213e+01,4.274446385e+01,5.219599770e+01,8.794936157e+00,2.381791195e+01,7.500656572e+01,8.930939343e+01,5.204428583e+01,5.204126390e+01,1.261476121e+01,4.033384531e+01,4.144366159e+01,6.644445060e+01,5.374513978e+01,6.233397593e+01,1.713609969e+01,1.857836515e+01,5.999489690e+01,6.519244125e+01,8.495513685e+01,1.371449264e+01,9.004363609e+01,8.849651561e+01,4.014982454e+01
8.863721047e+01,4.038044875e+01,8.731105204e+01,1.440091839e+01,1.750911546e+01,4.038019743e+01,9.068584561e+01,1.050700146e+01,1.903681225e+01,7.282794731e+01,7.230036673e+01,4.973109408e+01,9.600254536e+01,1.890460663e+01,1.418342583e+01,6.817740181e+01,6.917430604e+01,4.461450519e+01,4.911308113e+01,2.358960382e+01,2.115753812e+01,5.123010811e+01,1.510903080e+01,8.098801059e+01,1.943101645e+01,7.486409071e+01,1.891082601e+01,1.892123129e+01,3.065417637e+01,6.390682797e+00,4.671640137e+01,1.588570960e+01,8.445715590e+00,1.241725008e+01,4.094696378e+00,9.386728403e+01,3.987399636e+00,5.803858091e+01,1.984495514e+01,8.030717063e+01,5.375994957e+01,3.204083720e+01,4.028226148e+01,4.824957978e+01,6.412249806e+01,3.541602228e+01,2.807448049e+00,3.569938656e+01,5.513152699e+01,1.351148922e+01,7.082298486e+01,1.724592917e+01,1.405103337e+01,3.222078582e+01,7.331558031e+01,6.077071552e+01,1.827672789e+01,1.451259833e+01,1.151333575e+01,2.189130077e+01,7.808953054e+01,7.090476883e+01,5.681511657e+01,6.196357615e+01,9.718632838e+01,1.533372816e+01,2.034923370e-01,9.655880706e+01,9.638907294e+01,3.734281446e+01,1.002549978e+01,7.922946298e+01,4.126497473e+01,6.585892976e+01,6.678800269e+01
8.776415071e+01,8.020406248e+01,3.933914612e+01,8.305413373e+01,4.016148146e+01,1.912880720e+01,4.753414013e+01,8.073135937e+01,7.798735493e+01,6.078949786e+01,4.775208465e+01,9.653711580e+01,3.552731731e+01,7.897918034e+01,1.272714166e+01,1.005714810e+01,8.162332312e+01,6.670688968e+01,6.387660238e+00,9.562994437e+01,7.802235947e+01,5.777918053e+01,9.147981647e+01,9.719863096e+01,7.721302531e+01,4.099711524e-01,7.077054000e+01,2.860034341e+01,6.308742562e+01,2.077310356e+01,5.005598910e+01,9.098691039e+01,3.194372314e+01,2.967606693e+01,7.983263668e+01,3.911011771e+01,2.085906920e+01,1.846227113e+01,4.624773605e+01,2.295657738e+01,5.362420987e+01,6.215928063e+01,5.328299492e+01,5.995668897e+00,9.693802988e+01,7.286701382e+01,9.366153433e-01,4.062866267e+00,5.302354517e+01,9.225169269e+01,8.039942086e+00,6.945985735e+01,6.396188573e+01,7.226226405e+01,3.176791759e+01,8.590140771e+01,7.585265845e+01,5.828418694e+01,2.122694586e+01,1.310802073e+01,1.432767077e+01,6.539889113e+01,2.978148717e+01,7.741835804e-01,8.237566239e+01,4.867888475e+01,5.258838854e+01,7.830724275e+01,1.007014381e+01,2.244327136e+01,6.146325350e+01,5.707199476e+01,9.215113591e+01,2.233368667e+01,1.251928791e+00
8.699725815e+01,9.564459513e+01,9.867948981e+01,5.973632513e+01,4.499346114e+01,2.921783939e+01,2.204844065e+01,7.753808651e+01,5.055358541e+01,9.202083695e+01,9.852939190e+00,3.067264707e+01,6.222817850e+01,5.558620490e+01,9.822613203e+01,1.516573432e+01,7.615609987e+01,7.835084675e+00,9.358917080e+01,7.932596856e+01,9.815004240e+01,5.303270177e+01,4.335964992e+01,8.911291496e+01,1.491991755e+01,6.852556477e+01,8.902421209e+01,3.344487569e+01,7.422569879e+01,3.766032795e+01,2.244182600e+01,9.160256565e+01,1.199089243e+01,4.440695058e+01,9.181639822e+01,6.634206088e+01,5.510172117e+01,4.324720597e+01,2.022925301e+01,5.715594122e+01,1.758161770e+01,4.012472682e+01,8.660403385e+01,8.935731812e+01,3.755840397e+01,4.278301536e+01,6.086842769e+01,7.297101062e+01,8.610264883e+01,5.685163692e+01,2.981100733e+01,3.255667224e+01,2.910912096e+01,2.988349866e+01,6.468085258e+01,2.298709235e+01,4.533161605e+01,6.219154719e+01,4.158627681e+01,3.331085304e+01,6.442255297e+01,4.111590561e+01,8.634160224e+01,5.862569518e+01,4.097997465e+01,2.783233338e+01,2.841642057e+01,2.829613287e+01,9.327068662e+01,1.373195825e+01,4.292050019e+01,1.809742035e+01,8.064190301e+01,8.179716680e+00,6.542044522e+01
6.884550665e+01,7.687381909e+00,1.560934790e+01,8.599559272e+01,9.622339330e+01,7.697061860e+01,7.777841462e+01,4.707829134e+01,5.653657850e+01,4.939508264e+01,2.361791943e+01,5.256240581e+01,2.066701191e+01,3.650627808e+01,7.533820870e+01,1.438612013e+00,2.301376563e+01,7.324062899e+01,8.187256384e+01,2.833714427e+01,3.938519247e+01,1.512143343e+01,7.574501945e+01,1.897632177e+01,7.611785635e+01,8.201103526e+01,6.916125219e+01,6.384154533e+01,3.175175630e+01,6.892633172e+01,6.751778291e+01,8.133015014e+01,7.799509359e+01,5.530927174e+01,9.845772122e+01,9.887487998e+01,4.693739175e+01,3.185607502e+01,6.303917055e+01,9.053566570e+01,2.732022406e+00,2.494865322e+01,5.996287461e+01,6.140243370e+01,5.376021766e+01,4.349738558e+01,9.164268931e+01,7.557318872e+01,2.879264838e+01,3.168589196e+01,5.394728227e+01,5.885899400e+01,2.532032754e+01,7.403546576e+01,7.286820614e+01,1.543543935e+01,8.519924230e+00,2.564067889e+00,2.266217477e+01,2.899894991e+01,9.666876920e+01,5.537355414e+00,6.937324732e+01,5.498956831e+01,8.690266226e+01,8.845136848e+01,3.662695382e+01,9.139571046e+01,3.894110116e+00,3.904848597e+01,1.880638875e+01,2.920815160e+01,5.724896843e+01,6.720938025e+01,2.511682931e+00
6.063980805e+01,9.392995711e+01,8.669887270e+01,5.707777037e+01,4.880428100e+00,4.389108369e+01,1.778969761e+01,7.551300976e+01,8.316862045e+01,5.459151605e+01,1.239056914e+01,2.524175155e+01,5.924630609e+01,8.353234060e+01,4.219235656e+01,7.728205406e+01,2.613595581e+01,7.796453059e+01,8.888508995e+01,2.736775341e+01,5.986019741e+01,1.199622218e+01,4.431815864e+01,3.444280034e+01,5.590000666e+01,4.820154400e+01,4.596062443e+01,6.036002781e+01,8.979144104e+01,8.264239496e+01,2.588729827e+01,9.791003342e+01,5.592294645e+01,5.174624038e+01,8.724360504e+01,2.595886124e+01,5.733909600e+01,9.212749669e+01,9.537954426e+01,2.876126243e+01,2.327600709e+01,3.545903922e+01,7.556654931e+01,6.798608979e+01,9.463040052e+01,2.451194009e+01,2.052587469e+01,6.869854130e+01,8.364054691e+01,4.843931364e+01,6.825803991e+01,6.324896974e+01,2.060765533e+01,7.948370961e+01,1.118221279e+01,5.406104594e+01,8.341160929e+01,2.268852554e+00,8.454054306e+01,2.113636966e+01,4.691270618e+01,5.975228380e+01,5.027026661e+01,1.203564903e+01,8.092972234e+01,9.019495001e+01,5.386476710e+01,2.231838930e+01,3.820862270e+01,5.474480599e-01,7.125050871e+01,1.524862729e+01,4.442204268e+01,4.650758584e+01,2.002067439e+01
5.029878666e+01,5.379007093e+01,8.140401837e+01,3.664049240e+01,6.608030508e+01,8.075993690e+01,6.950914956e+01,9.501210691e+01,5.161479504e+01,2.038081529e+01,7.627035310e+01,5.811849553e+00,1.198892263e+01,1.754140968e+00,5.455278296e+00,3.403413943e+01,4.104303715e+00,2.791125028e+00,5.768759771e+01,6.878127076e+01,2.866658249e+01,6.030866369e+01,3.682100024e+01,1.569106660e+01,8.766061563e+00,2.832415143e+01,8.633239135e+01,8.757062741e+01,1.259348843e+01,2.143112518e+01,7.010761111e+01,9.008361785e+01,9.538502712e+00,4.607386436e+01,1.344279136e+01,3.815913112e+01,7.071133705e+00,3.076452416e+01,2.216369811e+01,3.828172458e+00,7.632389940e+01,7.410264864e+01,7.909342350e+01,7.821288459e+00,5.020533762e+01,2.427929049e+01,6.576249078e+00,5.747251276e+01,4.612716129e+01,5.097011636e+01,1.638112888e+01,7.386889154e+01,6.319480429e+01,7.136308727e+00,2.876618373e+01,5.689671090e+01,8.665193508e+01,5.493562613e+01,4.965987544e+01,6.579395373e+01,2.738767884e+01,9.520698978e+00,7.209413329e+00,9.907551942e+00,4.146283146e+01,7.807116005e+01,5.482127587e+01,2.757353009e+01,7.404363598e+01,5.575209303e+01,4.383589268e+01,6.923189919e+01,3.646246824e+01,9.091689177e+00,1.783898932e+01
3.943919974e+01,1.219116176e+01,3.348045587e+01,3.740542025e+01,7.743241282e+00,2.000054805e+01,5.480322417e+01,1.400236966e+01,7.178899190e+01,8.245513058e+01,4.716261643e+01,6.493371922e+01,5.537455721e+01,6.334324114e+01,6.909857740e+01,5.876770996e+01,4.689197082e+01,4.164839227e+00,4.098358305e+01,8.977032446e+01,3.725316821e+01,5.312230892e+01,3.784866508e+01,8.281965166e+01,4.914745430e+01,6.764590555e+01,1.873100868e+01,1.860412594e+00,1.327327182e+01,5.952536106e+01,2.592442683e+01,5.796628680e+01,8.584678894e+01,6.216904171e+01,1.000657256e+01,9.107936286e+01,3.792296051e+01,3.514191770e+01,6.175745560e+01,7.520184828e+01,3.309996388e+01,7.989760154e+01,2.387281888e+01,7.858021317e+01,8.639492429e+01,3.181379904e+01,7.125784059e+01,8.347080844e+01,8.370322884e+00,3.144982895e+01,6.587256169e+01,9.862928376e+01,7.436363197e+01,2.968243067e+01,3.177139125e+00,3.169042737e+00,2.518237088e+01,7.548062623e+01,6.785870254e+01,6.429164778e+01,8.523924154e+01,5.235385671e+01,4.799399291e+01,6.454348238e+01,6.046131478e+01,5.813148201e+01,6.711614454e+01,7.167067445e+01,1.945443394e+01,4.575617430e+01,2.036005683e+01,6.302875387e+01,6.709197022e+01,3.583347829e+01,6.451766640e+01
9.005471237e+00,2.686997888e+01,5.964328389e+01,4.070079059e+01,3.502803932e+01,2.183736426e+01,3.451595709e+01,5.813758757e+01,9.443596999e+01,7.855064512e+01,9.226882660e+01,4.510594017e+01,8.626919438e+01,7.157055929e+00,6.924820165e+00,9.503830730e+01,4.751540566e+01,9.609404613e+01,5.058237075e+01,1.253799146e+01,9.692867725e+01,7.125577373e+01,3.712554518e+01,4.105065228e+01,5.408691645e+01,1.207339411e+01,8.151944004e+01,3.558162191e+01,3.666787937e+01,6.905407073e+01,9.205593480e+01,6.947529514e+01,8.756909200e+01,2.540500924e+01,2.789354315e+01,5.723244174e+00,7.229880738e+01,3.209758679e+01,2.242452925e+01,3.414425584e+01,7.439021865e+00,9.803155356e+01,7.698886745e+01,3.047461524e+01,7.903217115e+00,3.874039442e+01,6.753063222e+01,5.134754916e+01,7.330876909e+01,2.335216235e+01,8.648443461e+01,5.822798784e+01,9.075146917e+01,7.784037017e+01,6.561922486e+01,6.239925329e+01,4.830284678e+01,1.084065241e+01,3.978897970e+01,1.678380057e+01,7.460946835e+00,4.410997735e+01,4.691547171e+01,8.474362611e+01,8.510637954e+01,5.917577907e+01,5.555419057e+01,4.009237271e+01,5.610781892e+01,9.394064158e+01,4.707339235e+01,9.353071399e+01,2.782977101e+01,2.653782669e+01,9.287304809e+01
7.784128986e+00,2.583470173e+01,8.507824116e+01,6.297557244e+01,9.340591400e+01,8.352287069e+01,1.913832270e+01,6.607188982e+01,8.563366013e+00,5.900577121e+01,6.778805957e+00,3.450344330e+01,9.846070002e+01,2.993230061e+01,4.170761904e+01,4.984989998e+01,1.964449737e+01,1.708494363e+01,3.379068883e+01,9.802874616e+01,5.047513807e+01,7.711727866e+01,8.567389312e+01,6.917067489e+01,4.306963038e+01,3.516680741e+01,9.395324127e+01,3.312035397e+01,8.194915730e+01,2.572121756e+01,1.470641985e+01,2.459360536e+01,6.847943791e+01,6.715551538e+01,4.845138054e+00,3.612190740e+01,8.015605703e+01,2.093697520e+01,7.332974394e+00,6.857409222e+01,9.717105727e+01,2.793556657e+01,5.981670506e+01,6.408877154e+01,1.894863747e+00,5.161534997e+01,3.478257540e+01,4.622062449e+01,8.047782579e+01,8.250618164e+01,5.901503485e+01,5.787970314e+00,9.800566590e+01,8.028684381e+01,1.884303872e+01,8.679860409e+00,8.798701660e+00,4.971686248e+00,2.534279061e+01,9.352237772e+01,1.253167225e+01,5.652859136e+01,1.270825834e+01,3.715254527e+01,9.096869068e+01,8.319929439e+00,8.413530798e+01,9.186504036e+00,2.235061331e+01,4.559790972e+01,4.648515715e+01,4.989145851e+01,6.429040693e+01,7.223770966e+01,5.800121532e+01
9.972196210e+01,1.758363501e+01,4.997967235e+00,5.263881787e+00,1.650606576e+01,2.751449987e+01,2.839820389e+01,7.505686350e+01,8.117992088e+01,4.652037734e+01,8.629773561e+01,4.558405755e+01,1.342711308e+01,6.749313051e+01,3.210912616e+01,7.599220382e+01,2.676488617e+01,2.106405692e+01,4.475650902e+01,6.977981680e+01,1.424623392e+01,1.862310825e+01,2.345002749e+01,5.402515783e+01,1.496001941e+00,5.498307066e+01,9.882085787e+01,7.153525973e+01,6.498519551e+01,7.164562061e+00,2.918261496e+01,7.119825102e+01,1.526291214e+01,6.986086425e+01,3.780393055e+00,4.362231391e-02,9.443066224e-01,5.666424028e+01,7.896352401e+01,2.712018958e+01,7.467693198e+01,2.078981237e+01,4.556913922e+01,6.530624112e+01,2.972081852e+01,9.884954881e+00,2.981214381e+01,3.751593929e+01,9.087500336e+01,7.430656745e+01,8.860486154e+01,6.018793288e+00,7.581332722e-01,8.431021239e+01,7.565907468e+01,4.693648298e+01,2.457682982e+01,2.376967262e+01,4.653952601e+01,7.272284118e+01,3.208925020e+01,6.613819911e+01,4.190430992e+00,2.458358368e+01,6.901252317e+01,5.575889994e+01,6.409179800e+01,6.897631857e+01,3.806225844e+01,8.862231818e+01,9.904202473e+01,3.329924422e+01,9.645524708e+01,3.069862221e+01,1.257063747e+01
9.350345054e+01,2.796237885e+01,3.782892470e+01,5.530993569e+01,2.090561387e+01,4.725208237e+01,1.513150413e+01,6.793214288e+01,6.724080205e+01,7.934291226e+01,2.956869773e+01,7.272207293e+01,2.672832015e+01,3.155001687e+01,8.530139496e+01,6.723609628e+01,6.457499789e+01,3.153706604e+01,1.268631257e+01,2.724289597e+01,6.872183388e+00,7.013327231e+01,6.001074226e+01,6.585073203e+01,7.303130997e+01,2.621537731e+01,7.596413636e+01,6.287695557e+01,5.837187667e+00,8.004564062e+01,4.948768695e+01,9.458316972e+01,2.566707238e+01,5.005444834e+01,5.744807022e+01,1.557994685e+01,9.215462551e+01,8.839774712e+01,6.367536865e+01,9.952392258e+01,4.081910507e+00,1.782315166e+01,3.792509588e+01,9.241679960e+00,2.989065707e+01,4.427752594e+01,7.642720939e+00,3.958967228e+01,8.268486685e+01,9.153449773e+01,2.159267330e+00,4.584207172e+01,6.957993805e+01,9.546211940e+01,8.626149990e+01,5.723419706e+00,1.844548103e+01,1.579951776e+01,6.824032240e+00,8.123675406e+01,2.176992015e+01,2.194916210e+01,3.829617946e+01,8.255334513e+01,7.542911202e+01,3.379751904e+01,9.620488700e+01,4.496711613e+01,1.381051609e+01,8.280934371e+00,8.661693844e+00,9.091129361e+01,6.214652014e+01,7.417789581e+01,5.666228017e+01
9.623706784e+01,9.264809836e+01,2.977591680e+01,5.057740884e+01,2.470083736e+01,7.910785047e+01,4.474916871e+01,9.329619966e+01,5.373487226e+01,8.626561608e+01,1.926628848e+01,5.712303776e+01,4.033489217e+01,9.080024118e+01,7.899820650e+01,6.677717852e+01,7.278993213e+01,2.468653120e+00,6.813421095e-01,5.241431722e+01,5.037497241e+01,9.657789067e+01,3.701148697e+01,9.635083946e+01,5.763324673e+01,6.083597295e+01,5.559660979e+01,3.228576308e+01,2.170233062e+01,5.191777303e+01,7.764061411e+01,8.923798134e+00,8.764208624e+01,6.743983980e+01,6.374732069e+01,4.818415511e+01,1.149740695e+01,1.184135272e+01,6.505396262e+00,1.176819667e+01,3.486760068e+00,6.792214747e+01,5.151232882e+01,4.983250623e+01,4.520487199e+01,8.447954632e+01,1.952805824e+00,9.470129433e+01,3.409988572e+01,4.455143373e+01,4.606598484e+01,3.845507304e+00,2.803861769e+01,6.206017959e+01,8.456932080e+01,6.408358556e+01,8.926191386e+01,7.366291899e+01,3.056250057e+01,7.055314861e+00,4.564613952e+01,1.686828417e-01,9.457482094e+01,1.525858954e+01,3.390579802e+01,4.654845199e+01,2.602316376e+01,8.972596595e+00,3.004922395e+01,4.826464089e+01,1.874260798e+01,9.766869888e+01,2.086677810e+01,5.715343452e+01,4.446146250e+01
4.824467383e+01,7.465609562e+01,4.783886805e+01,1.386765420e+01,3.914469557e+01,7.810903473e+01,3.763033855e+01,5.733360716e+01,4.535219169e+01,9.802411493e+01,9.459396196e+01,1.718470284e+01,3.077356080e+00,9.615107375e+00,3.967237936e+01,9.376753607e+01,4.817447492e+01,3.688364474e+01,8.163247818e+01,4.253369858e+01,4.736819008e+01,2.361057251e+01,5.135158167e+01,9.753319020e+01,6.881376715e+01,6.197330370e+01,1.520363815e+01,7.019095805e+01,4.811987131e+01,9.452545358e+01,2.210284578e+01,2.510839435e+01,5.323743154e+01,6.856901573e+00,3.017172492e+01,6.927556214e+00,6.481890707e+01,7.843380277e+01,3.410749976e+01,9.450731562e-01,1.728425930e+00,2.840354668e+01,7.224093740e+01,1.574098235e+01,6.316039029e+01,6.421650115e+00,8.776590304e+01,9.636446371e+01,1.361558492e+01,8.082034159e+01,8.980410152e+01,9.986215705e+01,2.172816121e+01,6.802176546e+01,4.011912746e+01,3.334988165e+01,3.362262349e+01,2.880014394e+01,2.637965338e+01,8.244504750e+01,4.884681138e+01,3.664309840e+01,1.349995386e+01,5.513681799e+01,6.855658311e+01,4.369475910e+01,6.341482382e+01,7.370070459e+01,9.884159412e+01,5.389234816e+01,9.420832370e-02,9.861642614e+01,5.338725925e+01,4.256889437e+01,7.901305832e+01
3.209737340e+01,2.041485594e+01,1.110606544e+01,1.709079579e+01,4.321761950e+01,8.201992825e+01,8.827016439e+01,6.616274701e+01,8.661994732e+01,7.030121665e+01,9.527359050e+01,9.733526297e+01,8.497427608e+01,7.743512097e+01,4.809327797e+01,3.689834529e+01,8.556166722e+01,5.286841837e+01,4.340740107e+01,3.628402518e+01,2.687990013e+01,5.865699750e+01,9.702559898e+01,7.337021642e+01,5.910913628e+01,5.538215181e+01,1.276658483e+01,1.482861539e+01,7.866954877e+01,1.490727579e+01,8.875196964e+00,4.151844892e+01,4.177572410e+01,6.273459434e+01,4.342161443e+01,9.857191771e+00,5.988909310e+01,2.755640811e+01,4.472384273e+01,7.067693910e+01,2.803315690e+01,2.377430831e+01,4.599493076e+01,4.041924613e+00,3.318604848e+01,2.833065003e+01,3.508386666e+01,9.286291514e+01,7.354316221e+01,3.999661248e+01,5.192827707e+01,7.758574376e+01,9.343690242e+00,8.857184834e+01,7.991058398e+00,4.125454017e+01,9.706860642e+01,7.388782619e+01,8.163938287e+01,6.314093201e+00,3.501240669e-01,4.819060743e+01,9.589827546e+01,9.338416500e+01,7.499715068e+01,6.839256852e+00,7.250798081e+01,8.350218941e+01,9.575287704e+01,2.024434840e+01,9.286182815e+01,9.742534203e+00,1.727390283e+01,7.972700487e+01,6.135621555e+01
