v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48
7.817163712e+01,4.515118707e+01,3.515448419e+01,1.235833926e+01,2.129414960e+01,1.296600027e+01,5.029786458e+00,6.674039907e+01,1.534916837e+01,1.289340835e+01,3.477601573e+01,8.128192904e+01,1.968236440e+00,6.202629800e+01,5.605191293e+01,7.725761468e+01,5.977697287e+01,8.959980317e-01,2.709900218e+01,8.921360422e+01,7.169875018e+01,9.865594670e+01,7.058737250e+01,4.112046557e+01,7.761542873e+01,8.713213848e+01,3.100105692e+01,4.828306657e+01,9.927397241e+01,8.239877102e+01,5.719804421e+01,9.873314630e+01,2.455501811e+01,4.641019566e+01,1.309682655e+01,7.963162914e+01,6.834105276e+01,7.490605670e+01,7.482753583e+01,5.916684453e+01,2.209407215e+01,1.406766371e+01,4.993441761e+01,9.558024002e+00,8.023545535e+01,5.054093418e+00,8.227391358e+01,7.231661681e+01
4.806494445e+01,2.153338805e+01,8.624658489e+01,5.577248029e+01,9.007490750e+01,9.243233858e+01,6.937157612e+01,1.971657741e+01,3.720418581e+01,3.601656983e+01,4.623391631e+01,7.585511052e+01,9.988066554e+01,8.790836703e+01,8.871017888e+01,7.221292029e+01,1.070467324e+01,9.374207246e+01,9.387860602e+01,3.602385036e+01,3.593214318e+01,5.695256168e+01,8.311260426e+01,5.664469192e+01,8.292928026e+01,3.091476026e+01,3.540262406e+01,1.156482456e+01,3.473912817e+01,6.143013081e+01,8.963110637e+01,2.921109427e+01,3.544656737e+01,7.440213200e+01,4.109693105e+01,6.728626995e+01,4.870123903e+01,1.199564226e+01,6.676148054e+01,2.734996476e+01,7.996509889e+01,7.123318557e+01,9.968735183e+01,4.463544177e+01,9.794122967e+01,7.175461271e+01,2.357583892e+01,5.634747934e+01
1.044311225e+01,2.292698056e+01,3.938986206e+01,7.974141679e+01,4.835349321e+01,1.998380440e+01,4.164117736e+01,9.116697418e+01,6.774176243e+01,3.882992799e+01,8.203680096e+01,6.917236895e+00,5.144563128e+01,8.272799729e+01,4.948239698e+01,8.632648817e+01,3.117727328e+01,3.725820960e+01,2.302733235e+01,4.385117300e+01,1.351674263e+01,5.250643591e+01,6.005585217e+01,5.681038110e+01,5.178139731e+01,4.329926911e+01,8.969367435e+01,2.969219811e+01,6.956747250e+01,3.848284900e+01,8.835004683e+01,8.742490772e+01,7.392034737e+00,9.029598437e+01,9.119346435e+01,5.509183145e+01,1.142937962e+01,3.021971893e+01,9.858152022e+01,4.029945868e+01,9.830138623e+00,7.475074447e+01,9.509025382e+01,2.860685512e+01,1.569044451e+00,2.551396247e+01,9.960600942e+01,7.722516775e+00
4.111356182e+01,9.153320792e+01,3.794338667e+01,9.351545547e+01,5.282659435e+01,3.012671695e+00,2.269241051e+01,9.920535928e+01,1.403087864e+00,3.653640631e+01,9.096326539e+01,6.770459493e+01,2.896467079e+01,1.862067491e+01,6.555450154e+01,8.031743861e+00,3.498692640e+01,3.555127133e+01,5.307855020e+01,8.520673631e+01,7.486285332e+01,9.896796492e+01,5.398826418e+00,2.347340406e+01,2.445098284e+00,6.337230546e+01,4.111637440e+01,6.748049128e+01,5.761050536e+01,1.613301756e+01,7.695537826e+01,7.270240969e+01,7.480428429e+01,6.193450804e+01,2.060641115e+01,2.340813748e+01,4.901115298e+01,9.775256176e+01,6.403212370e+01,6.172543793e+01,9.187183361e+01,5.604409728e+01,2.647996113e+01,4.905277236e+01,5.756046766e+01,9.777665258e+01,2.890636521e+01,7.017338309e+01
4.730110391e+01,8.209750436e+01,6.807415890e+01,5.781022358e+01,9.924476588e+01,7.342947380e+00,8.964424820e+01,2.123679965e+01,2.447957661e+01,4.382524138e+01,7.816808554e+01,6.466269656e+01,8.362379178e+01,8.491502936e+01,9.283749380e+01,2.675131945e+01,5.150087924e+01,2.700878335e+01,9.237302885e+01,5.914848074e+01,5.926821381e+01,9.916012879e+01,3.409696623e+00,6.555911558e+01,9.827462534e+01,7.803793738e+01,6.300224730e+01,2.210757566e+01,7.131043366e+01,6.858211879e+01,5.602182921e+01,1.962368235e+01,6.717695778e+01,1.190154875e+01,4.029427128e+01,9.465965820e+01,4.373719351e+01,8.112389907e+01,1.414050762e+01,1.245900889e+01,1.129985810e+01,3.224735674e+00,1.994600341e+01,1.982033292e+01,4.672992549e+01,3.443853939e+01,9.791348869e+01,7.081492206e+01
2.967024421e+01,8.453740620e+01,3.171067396e+01,6.987285091e+01,7.969229503e+01,5.797592722e+01,5.478220502e+01,7.641890487e+00,5.649998784e+01,7.106126733e+01,4.101048026e+01,5.130720182e+01,4.795922072e+01,3.524136766e+01,1.494793784e+01,3.134654173e+01,7.127095491e+01,9.925317559e+01,3.069660591e+01,2.086721340e+01,8.205037858e+01,2.453508154e+01,9.331595519e+01,5.853910694e+00,2.714541725e+01,7.045845107e+00,5.875938625e+01,6.473515045e+01,4.065423650e+01,4.426955829e+01,8.067159613e+01,2.804759290e+01,4.953000047e+01,9.606295127e+01,1.785640356e+01,1.864535339e+01,7.454971950e+01,9.085218731e+01,6.470024178e+01,8.939236317e+01,8.573769408e+01,2.918777391e+01,4.094838279e+00,7.749569608e+01,2.071444542e+01,1.741622651e+01,4.203361990e+01,6.079382112e+01
7.189379629e+01,9.256640360e+01,5.314510353e+00,1.142345499e+01,4.753052372e+00,3.546442704e+01,4.257189641e+01,4.964119008e+01,2.653768470e+01,2.986937430e+01,2.349278083e+01,7.804241273e+01,5.760728868e+00,4.352134728e+01,7.191566407e+01,4.158301451e+01,7.131035058e+01,7.170936024e+01,3.807481293e+00,7.448159668e+01,3.237894634e+01,8.179518147e+01,3.738410174e+01,5.842642782e+01,3.970322538e+01,3.223120574e+01,7.069901892e+01,5.014684903e+01,1.719039448e+01,7.041091419e+00,3.933494104e+01,8.769596302e+01,8.887538929e+01,8.859629001e+01,4.840638450e+00,1.857527153e+01,5.220308873e+01,3.309510828e+01,7.320545635e+01,8.781734729e+01,1.644154988e+01,9.792764021e+01,4.926799924e+01,4.059353332e+01,9.148952875e+01,9.035746708e+01,8.703873563e+01,1.366852039e+01
1.442217963e+01,1.091863137e+01,3.265796185e+01,3.987022583e+01,9.356947189e+01,3.377157954e+01,9.339448311e+01,2.518055808e+01,1.141487676e+01,9.927173102e+01,3.083789598e-01,9.141096173e+01,1.577092874e+01,4.784634959e+01,5.535866213e+01,3.088922566e+01,3.582843644e+01,2.959856827e+01,7.081837195e+01,6.696851858e+01,6.104041361e+01,6.243678137e+01,5.658334498e+01,3.406144053e+01,7.916132246e+01,5.934312913e+01,4.559643871e+01,8.199674369e+01,5.010256099e+01,2.943945611e+01,5.679331084e+00,8.842936638e+01,3.890976062e+01,3.632774295e+01,6.145391774e+01,4.380018410e+01,8.429675766e+01,2.728081711e+01,6.560555944e+01,9.713440176e+01,1.528619174e+00,8.157419873e+01,3.271405603e+01,9.399238812e+01,8.240902788e+01,7.136428669e+01,9.303555555e+01,9.719135179e+01
1.963575290e+01,3.892183672e+01,1.464229328e+01,2.584620492e+01,3.380485689e+01,3.911894076e+01,7.701627450e+01,4.663339456e+01,1.588897171e+01,6.018029704e+01,5.383234861e+01,7.857563989e+01,5.118207070e+01,6.506815410e+01,5.156369287e+01,7.943672884e+00,2.140761798e+01,7.876824694e+01,6.603949805e+01,3.021176408e+01,3.488059582e+01,7.397884623e+01,5.060202332e+01,7.827240450e+00,5.532080063e+01,1.668651496e+01,2.613612185e+01,4.856572804e+01,8.911708495e+01,8.882042513e+01,5.630643474e+01,1.423121317e+01,2.685568974e+01,9.868104700e+00,2.326266320e+01,3.542230989e+01,6.555771404e+01,5.363843952e+01,8.549172704e+01,1.716837292e+01,5.136559596e+01,9.845058340e+01,7.373797492e+01,4.962931797e+01,7.938033280e+01,1.840736950e+01,5.203154415e-01,3.637691640e+01
2.179262487e+01,2.022118874e+01,7.194261690e+01,6.551713429e+01,5.188810154e+01,1.478476772e+01,5.466545878e+01,2.665398076e+01,4.365133473e+01,8.479213788e+01,1.680553817e+01,3.439445936e+01,1.752776922e+01,7.807831138e+00,7.894583421e+01,1.351550462e+00,3.722945544e+01,8.258551591e+01,4.076043248e+01,5.111771354e+01,3.312865946e+01,3.355099504e+01,5.472243286e+00,7.294433830e+01,6.669262821e+01,8.257441914e+01,2.223351174e+01,5.759868090e+01,5.307081669e+01,8.302642367e+01,3.085517923e+01,8.525694717e+01,5.107144371e+01,5.283707576e+01,3.983778103e+01,4.727304168e+01,7.691174996e+01,7.399250379e+01,6.179943946e+01,8.547721787e+01,7.906852037e+00,6.571615190e+01,3.316494191e+01,7.776146813e+01,1.988571086e+01,9.096110417e+01,1.333228496e+01,2.064691671e+01
2.990521981e+01,4.941434792e+01,3.590268984e+01,8.481841463e+01,8.629264124e+01,1.052908519e+01,9.545324107e+01,3.552675057e+01,5.041756591e+01,6.157779944e+01,9.309354161e+01,1.501229774e+01,7.096931278e+00,2.594632156e+01,5.214862529e+01,4.645334278e+00,7.540493885e+01,2.181003989e+01,5.372764629e+01,1.225091094e+01,2.496668900e+01,1.103262320e+01,7.959996504e+01,7.412988155e+00,9.309309574e+01,9.265284758e+01,2.852942563e+01,1.890741920e+01,9.098920264e+01,7.462400029e+01,1.875720639e+01,2.862933912e+01,3.732106670e+01,6.882307823e+01,4.809880081e+01,2.310822925e+01,9.925621758e+01,7.771316157e+01,6.189516247e+01,6.870599962e+01,2.647553058e+01,8.017975379e+01,8.458490122e+01,7.904127172e+01,9.663728968e+01,1.506755738e+01,9.598712816e+01,4.015902768e+01
7.627991921e+01,1.840228985e+01,3.904295404e+01,7.256187661e+01,2.421428870e+01,2.089293593e+01,1.671593243e+01,9.338221611e+01,7.344567394e+01,5.867063967e+01,2.694219524e+00,2.652294804e+01,2.219382526e+01,8.318583559e+01,1.009610610e+01,3.756334376e+01,2.359627142e+01,8.803988614e+00,1.022241174e+00,7.101653533e+01,2.606157585e+01,8.229331306e+01,4.106183641e+00,8.001733062e+01,1.791524018e+01,7.574420231e+01,3.572768912e+01,8.229640798e+01,9.372417203e+01,6.553857069e+01,5.283837495e+01,6.969931708e+01,8.137317697e+01,2.782003797e+01,8.072606280e+01,5.548177144e+01,6.088794000e+01,4.601592535e+01,8.418278621e+00,8.637239950e+01,6.506617244e+00,8.394376974e+01,9.338362412e+01,5.932832065e+01,3.971156317e+00,7.637295568e+01,6.471971434e+01,4.031942920e+00
8.074354115e+01,2.834365361e+01,1.332852528e+01,1.529140038e+01,6.832616938e+01,4.018126122e+01,7.503817785e+01,9.224935845e+01,2.064004975e+00,4.018162970e+01,7.420357128e+01,9.912286426e+01,2.284915039e+01,2.734420792e+01,8.984979166e+01,7.018813552e+01,2.297323406e+01,2.685374287e+01,8.106900149e+01,9.903231830e+00,1.418372910e+01,2.672848546e+01,1.603568159e+01,1.047475435e+01,9.147638758e+01,9.005687982e+00,5.566059087e+01,3.134523749e+01,8.576636674e+01,2.565349671e+01,5.851393492e+00,4.144160400e+01,4.522852574e+01,2.176275839e+01,3.483794483e+01,8.948772673e+01,6.879305161e+01,1.629058349e+01,6.521391838e+00,7.951797602e+00,5.249175005e+01,3.959536139e+00,6.252424855e+01,7.850239918e+01,8.911540897e+01,3.300236790e+01,8.241254191e+01,4.246675434e+01
3.503774976e+01,3.098844028e+00,5.552596305e+01,8.073299180e+01,2.948331541e+01,9.992019819e+01,1.289063691e+01,6.809911164e+01,9.766629669e+01,7.409202124e+01,1.083667430e+00,9.851527484e+01,7.764307933e+01,6.515855236e+01,3.184433743e+01,6.688666792e+01,9.764220698e+01,4.533836820e+01,3.253082855e+01,7.027341234e+01,4.320692008e+01,7.885760844e+01,7.022974654e+00,8.746095188e+01,4.412762714e+01,3.041209973e+01,6.668052380e+01,9.960378152e+01,2.521204122e+01,2.865154408e+01,4.123362596e+01,3.309867659e+01,4.177583168e+01,2.428256241e+01,4.671838784e-01,9.367266835e+01,9.785501534e+01,8.544138403e+01,1.706872292e+01,2.903128442e+01,6.432823443e+01,1.023905375e+01,1.314251285e+01,8.243958031e+01,6.174334779e+00,6.031784781e+01,5.289397452e+01,7.772235449e+01
5.624799530e+01,6.099816973e+01,2.597291113e+01,8.294864628e+01,5.554423739e+00,7.559521492e+01,1.608414578e+01,2.190498351e+01,3.699084116e+01,2.690875041e+01,2.135769135e+01,1.195750226e+00,4.238151091e+01,1.114434668e+01,8.735850187e+01,3.358727035e+01,8.082987780e+01,1.759581659e+00,6.675436900e+01,8.630204410e+01,5.530036941e+01,2.254730333e+01,7.719001853e+01,9.653701713e+01,3.396806390e+01,6.218790028e+00,6.632323020e+01,9.258527861e+01,6.715425902e+01,4.897397971e+01,1.581105133e+01,2.797559633e-01,4.735087674e+01,1.574538054e+01,7.875314453e+01,1.171454988e+01,2.347440315e+01,4.026880211e+01,1.733856927e+01,6.730253286e+01,5.942170860e+01,2.066005721e+01,6.959862068e+01,2.846443631e+01,7.270304041e+01,5.760149566e+01,3.542233030e+01,4.103641873e+01
5.515891872e+01,8.052115050e+01,5.890587742e+01,6.074803221e+01,1.489001695e+01,5.492843008e+01,5.858358310e+01,4.092505978e+01,5.239164497e+01,2.811324689e+01,1.775447649e+00,7.488955074e+01,3.166690487e+01,9.136159891e+01,1.968909811e+01,1.750036655e+01,9.577914979e+01,4.901056825e+01,3.515001440e+01,1.642306926e+01,2.251159064e+01,5.107634069e+00,9.117108426e+01,2.898415075e+01,8.938259929e+01,5.255028690e+01,9.935088929e+01,4.265623661e+01,9.842842686e+01,2.120190550e+01,2.495720168e+01,6.018844461e+01,2.330534992e+01,8.818407824e+00,7.302208193e+01,2.087729552e+01,8.208652017e+01,2.998268859e+01,3.754763146e+00,4.900950874e+00,3.395417656e+01,3.783113067e+00,7.755535186e+01,8.262376055e+01,5.289182199e+01,2.248311811e+01,1.729324850e+01,1.138769587e+01
7.170539644e+01,1.464067942e+01,5.186967218e+01,6.424259767e+01,1.226024317e+01,4.412692624e+01,6.400060981e+01,1.038717952e+01,6.154498912e+01,2.151051549e+01,1.038412317e+01,1.283496190e+01,4.758664118e+01,8.910301991e+01,5.266269118e+00,1.240139816e+01,6.769220714e+01,7.491125933e+01,2.142351005e+01,6.006458894e+01,3.605880086e+00,6.532427359e+01,7.483347441e+01,5.048416479e+00,6.540590443e+01,7.546628194e+00,3.045713853e+01,9.433756321e+01,7.735596685e+01,2.202605992e+00,9.785869946e+01,7.056481574e+01,6.367529137e+01,3.516772245e+01,3.894306947e+01,4.782426878e+01,2.028324944e+01,3.296110868e+00,7.048063873e+01,6.055253445e+01,2.759693223e+01,9.278201160e+01,6.555597803e+00,2.211482250e+01,2.358130026e+01,2.782657627e+01,9.450036098e+01,6.197041918e+01
1.362000892e+01,7.682606395e+01,5.577659249e+01,3.316618137e+01,7.031396045e+01,8.650978773e+00,2.188955128e+00,8.633758023e+01,6.634667199e+01,9.397588390e+01,7.123288235e+00,6.599110477e+01,4.184833168e+01,9.685370614e+01,8.184470631e+01,7.653622294e+01,3.641278463e+01,9.078436811e+01,6.478158628e+01,4.146111047e+01,3.667100909e+01,5.503919797e+01,8.074010902e+01,2.335185654e+01,6.780384147e+01,8.300981676e+00,7.314022539e+01,5.086616701e+01,5.868628589e+01,6.704369496e+01,5.803354053e+01,2.277828224e+01,8.600587197e+01,2.478712999e+01,4.246381804e+01,4.774945626e+01,1.624535976e+01,8.799475685e+01,2.473556144e+01,5.515590260e-01,1.390039648e+01,2.850195493e+01,7.458502658e+01,1.960795825e+01,5.905602345e+01,2.154335054e+01,4.936971748e+01,8.274299999e+01
6.474753976e+01,5.976253861e+01,1.585456196e+01,5.058348123e+01,7.011415081e+01,9.252139146e+01,8.584060063e+01,6.234787728e+01,4.560320186e+01,1.791973813e+01,1.631346921e+01,1.723694399e+01,5.472970922e+00,1.930729876e+01,8.431203866e+01,7.902052977e+01,9.623544294e+00,2.245345202e+01,6.692942075e+01,8.080041848e+01,7.313449634e+01,2.287295076e+01,1.332031812e+01,5.319453518e+00,1.085002098e+01,7.616901591e+01,2.018699223e+01,5.264751696e+01,9.635934648e+01,5.212207630e+00,9.154648525e+01,5.361533711e+01,9.883096059e+00,5.433789567e+01,5.611382977e+01,5.113555400e+01,4.242582780e+01,2.645425855e+01,7.829444000e+01,4.078187129e+01,7.787487677e+01,7.153361693e+01,2.505571935e+01,8.533042896e+01,1.722077381e+01,9.754067071e+01,6.000091481e+01,5.943749440e+00
8.204537422e+01,9.818757410e+01,8.369247223e+01,8.454291190e+01,9.534293824e+01,6.099961064e+01,9.433234619e+00,4.453831585e+01,2.256869602e+01,6.409167541e+01,3.162386493e+01,1.310379670e+01,6.866211016e+01,5.909185550e+01,9.207609262e+01,8.363954910e+01,1.551425030e+01,2.662119324e+01,9.769259934e+00,2.128176371e+01,8.418594490e+00,2.435217209e+01,9.275453089e+01,6.907170512e+01,6.076211537e+01,2.425369474e+01,3.876084766e-01,4.787692132e+01,2.327960921e+01,8.122756009e+01,8.163571106e+01,8.880327504e+01,6.810880969e+01,7.176348876e+01,7.621811432e+01,8.724304932e+01,2.678353282e+01,6.017247644e+01,2.496539866e+01,6.649366448e+01,8.107273901e+01,4.012651946e+01,7.120589229e+01,8.701051994e+01,3.400726170e+01,4.062892716e+01,1.823653883e+01,8.003420043e+01
3.450590699e+01,2.772205397e+01,7.336740589e+00,2.413978474e+01,2.316771639e+01,4.465141935e+01,2.026095491e+01,1.509666204e+01,7.049140179e+01,7.197977426e+01,8.952404773e+01,5.440326128e+01,6.188086207e+01,7.648920656e+01,5.658431996e+01,6.972764169e+01,7.831697071e+01,5.555190848e+01,5.787417397e+00,9.241848852e+01,9.573409745e+01,8.675029493e+01,3.230410560e+01,2.689838374e+01,7.171655172e+01,6.142159811e+00,8.638543399e+00,9.697162909e+01,8.019319651e+01,1.892249356e+01,3.628651992e+00,7.415204865e+01,8.776167003e+01,7.328132219e+01,7.609085078e+01,7.145258754e+01,8.195256515e+01,7.861944287e+01,1.039099063e+01,3.318171250e+01,1.722446265e+01,8.765977636e+01,1.214057286e+01,2.411081429e+01,2.554512914e+01,1.772382310e+01,6.796281303e+01,7.574350654e+01
5.713817140e+01,3.541982721e+01,9.610199348e+01,2.012415623e+00,9.669488098e+01,3.262399997e+01,9.343704443e+01,3.542835385e+01,5.475454819e+01,9.625456613e+01,4.212817739e+01,8.834600748e+01,2.632521393e+01,6.366372933e+01,5.034490173e+01,4.124173100e+01,5.707081506e+00,6.222112901e+01,5.379157994e+00,2.764956371e-01,9.993967560e+01,2.505853921e+01,5.049632813e+01,6.465436439e+01,7.057382094e+01,2.013455089e+01,6.757626690e+01,6.184509117e+01,8.211671483e+01,2.858595806e+01,7.235935145e+01,2.494126987e+01,6.207723758e+01,9.710352072e+01,8.687140015e+01,9.168174886e+01,1.999109063e+01,9.925142766e+01,7.556630405e+00,4.479128544e+01,6.411780440e+01,4.821578455e+01,1.402245158e+01,4.425340479e+01,7.645232171e+01,8.609001694e+01,2.179409407e+01,2.031241386e+01
8.257864870e+01,8.972246731e+01,4.289698544e+01,2.268496590e+01,2.104478847e+01,4.334433123e+01,4.421960326e+01,5.682934386e+01,1.091024342e+01,9.817074078e+01,9.014824872e+01,3.075192874e+01,7.942863611e+01,2.755883214e+01,3.193731919e+00,3.997120973e+00,7.765710152e+01,5.865666303e+01,1.363628316e+01,4.415156213e+01,8.153713409e+01,2.469024094e+01,1.884730036e+00,8.478483487e+01,6.719629857e+01,8.953978338e+01,1.165222535e+01,9.391529118e+01,8.434231336e+01,9.090100545e+01,2.516254408e+01,8.626579407e+01,1.404692730e+01,9.923692004e+01,3.381718244e+01,5.663373956e+01,5.052489197e+00,7.164242204e+01,9.010808230e+01,6.636170883e+01,4.046183060e+01,6.858950634e+01,3.231443370e+01,8.924344440e+01,3.900261510e+01,9.877345823e+01,9.709045310e+01,2.160678279e+01
8.609050451e+01,2.585978788e+01,5.310724816e+01,5.205933291e+01,2.810396625e+01,4.560195225e+01,8.073674367e+01,1.110842301e+01,9.857433217e+01,5.739188594e+01,5.327868719e+01,4.636003203e+01,1.872147307e+01,6.690086742e+00,9.651927673e+01,5.965394274e+01,4.139546152e+01,4.280321583e+01,5.450449549e+01,9.035632135e+01,8.993641789e+01,1.177861864e+01,3.897948321e+01,7.319753686e+01,8.887841430e+01,1.007637744e+01,3.828925772e+01,4.307226841e+01,1.600716837e+01,2.109744139e+00,6.919905386e+01,6.740621453e+01,8.086514546e+01,5.666691764e+01,6.347583408e+01,5.615089240e+01,5.047764883e+01,8.987427800e+01,2.549261130e+01,9.524726376e+01,2.110807065e+00,5.818465165e+01,5.138268123e+01,8.335472664e+01,8.268112979e+01,4.593218401e+01,6.185161183e+01,8.893697944e+01
1.239129716e+01,5.624757764e+00,9.928724693e+01,7.030921743e+01,8.398282984e+01,6.673931271e+01,3.030691157e+01,7.820890465e+01,1.884474116e+01,6.998530909e+01,4.128042657e+01,1.679438540e+01,8.737137721e+01,7.541129412e+01,9.618721725e+01,6.464148938e+01,9.104526045e+01,9.733869827e+01,7.040320299e+01,4.577032339e+01,1.476294764e+01,3.935068391e+01,3.768151091e+01,2.038639470e+01,2.173866585e+01,9.053780946e+01,8.363920665e+01,7.209479563e+01,7.547822001e+01,9.822830851e+01,2.060805968e+01,6.613462326e+01,6.693506289e+01,6.613032285e+00,2.552740666e+01,3.637999420e+01,4.517285877e+01,3.981750174e+00,8.682295677e+01,9.060258088e+01,2.344258290e+01,8.391931345e-01,5.023257468e+01,5.002472355e+01,9.532607565e+00,3.552557019e+00,7.419201373e+01,1.536478325e+01
1.086162440e+01,8.408670922e+01,3.874325575e+00,2.177731909e+01,4.044271244e+01,3.822671066e+01,1.572300272e+01,7.533137611e+01,9.494887859e+01,1.636780006e+00,1.510409732e+01,2.827027841e+01,4.958674648e+01,6.193027746e+01,8.093660658e+00,6.661982040e+01,8.159845039e+01,9.539669503e+00,5.880948003e+01,2.266557973e+01,9.150905615e+01,3.849451586e+01,5.169436772e+01,7.723566083e+01,6.126515008e+01,3.687624646e+01,6.485399847e+01,8.200189247e+01,4.697467147e+01,5.009358384e+01,5.886848285e+01,5.875782217e+01,7.948392486e+01,5.891485051e+01,5.486749079e+01,1.537118908e+01,4.329319718e+01,7.694489092e+01,6.272944445e+01,5.520090015e+01,2.761393005e+01,1.889187515e+01,7.216019469e+00,9.970135348e+01,4.590082089e+01,6.287188768e+01,4.555304079e+01,8.791906976e+01
6.593362280e+00,1.745568095e+00,3.720991432e+01,9.467967792e+01,9.186126302e+01,7.640028942e+00,2.480326750e+01,5.435301318e+01,6.091435803e+01,7.010903496e+01,4.044499442e+01,7.598287670e+01,9.878041025e+01,3.631759085e+01,1.376073612e+01,5.677850527e+01,7.618672761e+01,6.537322749e-01,9.932566731e+01,5.137059933e+01,5.424632292e+01,3.916784851e+01,2.680814791e+00,8.194287538e+01,8.993967799e+01,4.222899728e+01,3.466676996e+01,8.241776077e+01,1.838922251e+01,9.693339049e+01,3.389547817e+01,3.838668408e+01,2.542693212e+01,6.293711461e+01,4.972395277e+01,8.696315187e+01,4.523330257e+01,8.395758526e+01,6.695375513e+01,2.883251585e+01,3.788956345e+01,6.701087826e+01,2.008448800e+01,6.162004204e+01,5.872765231e+01,2.941671295e+01,7.643879052e+01,1.013618028e+01
1.297472811e+01,7.864574957e+01,9.031044555e+01,4.650108972e+01,1.389855485e+00,7.819256681e+01,1.053671285e+01,7.375359700e+01,6.170621433e+01,7.749187610e+01,1.963911012e+01,7.620425244e+01,1.298482749e+01,8.925845183e+00,1.502978244e+01,3.298532554e+01,2.170998212e+01,5.368418260e+01,6.336900136e+01,3.004569855e+01,5.109108196e+01,5.636566243e+01,1.033519803e+01,9.401364329e+01,7.298405030e+01,9.706089311e+01,6.573044450e+01,6.626192706e+01,3.419826562e+00,6.641965093e+01,6.988711296e+01,4.968010150e+01,4.025275644e+01,1.318248201e+01,8.371257112e+01,9.622214526e+00,7.064588725e+01,2.625785907e+01,8.142219696e+00,7.664180094e+01,4.726755017e+01,4.030963841e+01,9.031199765e+01,4.727555996e+01,1.855259401e+01,7.226827941e+01,2.312270642e+01,1.962683329e+01
