v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85
6.966067252e+01,9.397554532e+01,1.118647523e+01,2.175153206e+01,3.353254807e+01,5.316214431e+01,1.349583823e+01,4.115786347e+01,3.908748106e+01,4.387533408e+01,6.345376146e+01,3.769039927e+01,5.569635898e+01,4.240792544e+01,1.051551675e+01,7.695261021e+01,9.441087848e+01,8.267161223e+01,7.735833602e+01,1.866012322e+01,8.360255295e+01,3.309373977e+01,4.908139716e+01,5.487640632e+01,3.490643232e+01,2.579598244e+00,3.680681743e+01,1.976000738e+01,3.450090464e+01,2.395391168e+01,6.448561765e+01,4.262398133e+01,8.132971865e+00,8.707293322e+01,2.026492306e+01,2.190999631e+01,7.362206834e+01,5.341751053e+01,5.348177292e+01,9.180047976e+01,5.604981883e+01,3.008391829e+01,5.905766985e+01,3.064940937e+01,9.426004707e+01,6.900894090e+00,7.846770813e+01,9.348008337e+01,5.646125095e+01,8.222373702e+01,7.709520547e+01,3.754146481e+01,9.312022182e+01,3.054542142e+01,1.488170179e+01,5.605005615e+01,2.251749662e+01,8.169514925e+01,7.086225522e+01,5.968781035e+01,9.845556917e+01,9.026336150e+01,8.916816055e+01,1.296201192e+01,8.589347632e+01,4.358028585e+01,7.819171461e+01,3.785721547e+01,2.173759836e+01,5.162656877e+01,2.989101193e+01,6.137246544e+01,9.336916370e+01,8.069293621e+00,1.118374332e+01,9.943087241e+01,1.026430418e+01,3.208376088e+00,9.993245778e+01,2.152979957e+01,1.979195168e+01,6.121651989e+00,7.079024803e+01,1.337428368e+01,7.621471876e+01
1.763318111e+01,1.027299545e+01,7.605443230e+01,3.559586889e+01,7.927546153e+01,2.269333346e+01,8.976568164e+01,4.223609330e+01,8.906180780e+01,9.703098795e+01,8.429300832e+01,4.025787531e+01,3.630308738e+01,8.691064203e+01,1.096281013e+01,5.679769324e+01,5.879420392e+00,3.826672096e+01,9.594438191e+01,4.168825396e+01,5.088020603e+01,3.683315338e+00,1.822774254e+01,2.609636712e+01,9.539163085e+01,8.950457020e+00,8.113044687e+00,2.126083423e+01,3.687350370e+01,3.415560784e+01,4.156540300e+01,1.226790976e+01,1.439091082e+01,1.888039015e+01,1.050437584e+01,2.581684086e+01,2.628368877e+01,7.081675290e+00,1.062753615e+01,2.497554807e+01,7.136828134e+01,3.914198603e+01,5.019038181e+01,3.892189390e+01,5.875506765e+01,7.476588504e+01,4.186933365e+01,1.566922711e+01,5.895223699e+01,5.955404580e+01,6.940211522e+01,6.489678922e+01,4.816239145e+01,2.121921532e+01,9.918635746e+01,3.908428593e+01,4.015989828e+01,8.654919462e+01,5.100076718e+01,2.781236984e+01,4.662671546e+01,8.465456188e+01,6.163314650e+01,3.246638679e+01,1.858405106e+01,7.250595055e+01,9.447171279e+00,7.563114030e+01,4.956413136e+01,8.720126727e+01,3.736910533e+01,5.525731114e+00,8.395707243e+01,5.814130087e+01,1.005085143e+01,8.653678051e+00,3.669600209e+01,6.215219205e+00,5.747825393e+00,5.170210352e+01,2.733240461e+01,3.993968865e+01,4.565826832e+01,7.574735120e+01,9.077005493e+01
7.358029157e+01,4.939128399e+01,2.439331287e+01,1.657579682e+01,1.976940124e+01,2.342353311e+01,4.665447179e+01,7.757201349e+01,5.625999501e+01,9.922542754e+01,8.587291681e+01,3.879208021e+01,3.026159026e+00,7.977225557e+01,5.352125779e+01,4.417744136e+01,8.837286542e+01,4.755232244e+01,6.078872948e+01,8.401602232e+01,4.875977612e+01,8.204833984e+01,3.699911816e+01,1.587292103e+01,6.108117561e+01,9.054988606e+01,8.190108802e+01,2.444360836e+01,9.352160391e+01,4.134756094e+01,8.979368742e+01,5.996366766e+01,3.060311657e+01,9.803250354e+00,1.514786310e+01,7.222599325e+01,9.878337102e+01,7.891524470e+01,4.060810244e+01,3.599016534e+01,6.100861067e+00,6.401454013e+01,2.466365594e+01,6.105041690e+01,1.159595513e+01,5.033463506e+01,6.674781099e+01,5.411020611e+01,5.960228723e+01,6.200053493e+01,3.135144609e+01,3.557415552e+01,9.216541051e+00,4.234316368e+01,6.393217463e+00,5.866760047e+01,7.018946187e+01,1.327245695e+01,9.524813122e+01,9.272572364e+01,2.139683828e+01,7.833136336e+01,9.844315504e+00,6.339958553e+01,4.394295716e+01,5.302907686e+01,7.217859291e+01,9.020558346e+01,3.551409914e+01,9.872692818e+01,4.423678396e+01,2.156304015e-01,1.747556047e+01,2.916587263e+01,8.739390126e+00,6.989379614e+01,5.671088831e+01,6.774077115e+01,1.879031270e+00,4.053251784e+01,1.479230738e+01,6.977693396e+01,2.846805643e+01,9.002688933e+01,7.640921114e+01
8.623863933e+01,8.884979080e+01,3.343088733e+01,6.281179404e+01,7.867252475e+01,4.554606220e+01,7.141192364e+01,9.739031290e+01,7.329229281e+01,9.962175832e+01,5.031647612e+01,1.560518805e+00,6.100789450e+01,5.247039685e+01,6.752695047e+01,5.021324394e+01,6.025364119e+01,2.541240331e+01,3.567750881e+01,9.999222636e+01,5.975179271e+00,9.767794698e+01,8.936859384e+01,1.963335280e+01,5.345171700e+01,8.962447113e+01,2.043860811e+01,8.644878348e+01,7.998790293e+01,2.402467355e+01,5.323630437e+01,6.682584524e+01,6.669208350e+01,3.447930756e+00,7.949402194e+01,4.126152737e+01,2.066324740e+00,5.831929129e+01,9.082773910e+01,2.455373445e+01,2.950943297e+01,5.283304607e+01,8.589582572e+01,3.000462927e+01,1.083607510e+01,1.602427682e+01,1.078639280e+01,9.925337787e+01,3.124333516e+01,6.090409802e+01,2.313538933e+01,2.106719411e+01,8.655157691e+01,5.681204910e+01,2.194341273e+01,6.405584187e+01,4.798084883e+01,3.378088003e+01,4.747453491e+01,8.327967968e+01,7.449631890e+01,6.870811307e+01,7.416096098e+01,5.797357199e+01,2.618426329e+00,7.582317146e+01,6.532222765e+01,8.994216291e+01,1.024825135e+00,4.332737056e+01,7.972995537e+01,8.258822246e+01,9.759277171e+01,5.125658498e+01,2.985277482e+01,1.749861587e+01,1.279573294e+01,1.158205426e+01,8.729662021e+01,2.793456913e+01,8.115192393e+01,4.429783873e+01,5.600511035e+01,6.668305175e+00,7.859639714e+01
9.701446662e+01,1.292849204e+00,2.620439446e+01,1.789478477e+01,1.405067815e+01,2.752007415e+01,8.051137952e+01,1.055540164e+01,8.765076923e+01,2.053795918e+00,7.123956695e+01,8.718891552e+01,6.268933523e-01,1.254594692e+01,7.442583214e+01,9.592537464e+01,4.165303540e+01,3.998866182e+01,9.842169722e+01,4.101885027e+01,8.666249040e+01,1.321231619e+01,1.736263387e+01,7.842850208e+01,3.314305138e+01,4.862570026e+01,1.239262636e+01,1.323996727e+01,8.779149825e+01,7.518052362e+01,2.044946133e+01,4.611275370e+01,4.700099966e+00,7.094475391e+01,1.370892450e+01,9.698775824e+00,4.215150351e+01,2.327629810e+01,4.574413193e+01,2.370424021e+01,3.191380375e+01,7.851744610e+01,3.544623082e+01,8.284762363e+01,9.228202965e+01,7.427668955e+01,3.619291103e+01,2.231811935e+01,4.762695864e+01,1.980892770e+01,2.506019651e+01,1.032932720e+00,5.285229339e+01,9.917465017e+01,5.948395426e+00,8.208852242e+01,4.975827667e+01,8.546523912e+01,8.261984847e+00,4.954432021e+01,1.198912231e+01,8.381505069e+01,5.271434410e+01,8.763005300e+01,5.688753783e+01,6.737311299e+01,9.790957732e+01,8.344756980e+00,1.994943634e+01,7.214899385e+01,7.127743598e+01,5.389371301e+01,2.299241403e+01,3.106304197e+01,7.881639281e+01,2.695215619e+01,6.953871237e+00,5.409566806e+01,7.023123066e+00,1.643645430e+01,6.896056641e+01,8.987013005e+01,7.731094526e+00,8.608848463e+01,2.239273887e+01
8.658748808e+01,8.255327060e+01,3.925777148e+01,9.912252143e+01,5.392301873e+01,6.321705911e+01,7.539148813e+01,7.041917969e+01,4.923388807e+01,2.894863166e+01,3.859556553e+01,3.384320717e-03,7.678554442e+01,5.745206550e+01,1.448148936e+01,8.478634373e+01,2.770023388e+01,5.731865631e+01,8.911666041e+01,5.393167441e+01,4.508673313e+01,1.126623100e+01,2.323460515e+01,1.261820802e+00,6.385068536e+01,1.609415821e+01,1.473073580e+01,9.267151212e+01,8.415092577e+01,1.460966924e+01,6.852865115e+01,1.056734652e+01,7.187363937e+01,4.543556255e+01,8.555427124e+01,7.325679451e+01,3.551182537e+01,2.194158303e+01,7.852643229e+01,2.147313825e+01,4.589609338e+01,9.587866833e+01,1.220884672e+01,3.085425164e+01,8.274056402e+01,9.238713422e+00,5.036692114e+01,2.780736028e+01,7.187451916e+01,3.829792282e+01,6.445170051e+01,5.105932136e+01,1.836979173e+01,1.411391834e+01,6.723336189e+00,4.737676396e+01,6.660097515e+01,7.671668825e+01,8.591877571e+01,9.767909953e+01,3.682307921e+01,4.825799648e+01,7.471772707e+01,8.773527121e+01,8.261420394e+01,1.047531813e+01,9.139422149e+01,5.295163229e+01,8.181064982e+01,4.267778984e+01,2.368321184e+01,8.466569698e+01,5.487658784e+01,3.769049624e+01,8.337460789e+01,4.908106738e+01,8.942077292e+01,7.693126524e+01,2.721338956e+01,8.023105992e+01,2.786031487e+01,4.372261380e+01,5.860724111e+01,3.144363981e+01,4.916217439e+01
3.506971506e+01,3.152252622e+00,4.488235090e+01,2.794419928e+01,3.921949809e+01,5.696113166e+01,4.095295781e+01,3.096061519e+00,1.216180130e+01,4.796980993e+01,8.156383213e+01,4.633884244e+01,8.160939097e+01,1.636357405e+01,3.355538052e+01,1.040469135e+01,6.315875982e+01,3.775092982e+00,2.639664628e+01,4.740985624e+01,5.973952884e+01,7.947284842e+01,3.603901901e+00,8.537563112e+01,1.727848840e+01,8.561400212e+01,7.090766683e+01,9.366813858e+01,4.251400806e+01,3.736782645e-01,2.689793710e+01,6.702763236e+01,3.816075650e+01,3.179206339e+00,8.770580342e+01,9.328990254e+01,6.676682137e+01,6.448010144e+01,4.839358596e+01,3.835984952e+01,2.385565691e+01,8.112444487e+01,3.613328814e+00,5.209558925e+01,4.486039565e+01,5.208739428e+01,6.359014520e+00,9.105450725e+01,3.445257989e+01,6.146274554e+01,6.261981196e+01,8.896794606e+01,6.386162817e+01,2.980668731e+01,1.438515343e+01,3.507063525e+01,6.751507984e+01,1.775895655e+01,7.379475901e+01,7.402708925e+01,7.943198657e+01,9.670540237e+01,9.829194553e+01,2.863352795e+01,4.952709829e+00,8.572302635e+01,1.171271907e+01,5.577128210e+01,7.919327640e+01,9.420728204e+01,4.030819875e+01,6.156076184e+01,5.787248941e+01,2.169709029e+00,2.650327401e+01,8.150467340e+01,3.411452396e+01,7.947500481e+00,1.290741890e+01,1.146646177e+01,8.755979836e+01,6.430314393e+01,7.206107707e+01,7.301287756e+01,4.391281703e+01
2.121318700e+01,3.665863842e+01,4.846722807e+01,6.384916620e+01,6.478225995e+01,5.479136956e+01,3.522311057e+01,6.729754311e+01,3.768294400e+01,1.248458751e+01,2.654310132e+01,6.354657147e+01,2.563303723e+01,8.240565693e+01,1.384377481e+01,1.858172805e+01,5.377064647e+01,4.162070132e+01,4.182831267e+01,9.914372051e+01,4.211056823e+01,3.943775601e+01,5.636934902e+00,8.008125466e+01,8.410505957e+01,2.548173556e+01,3.600189257e+01,2.118652472e+01,4.292195732e+01,1.652065690e+01,3.698317029e+01,3.079688181e+01,1.449775694e+01,5.514709260e+01,6.728553653e+01,1.223061337e+01,9.060799310e+01,7.167191605e+01,1.147680238e+01,7.058426109e+00,1.649780840e+01,9.878610293e+01,6.416701500e+01,6.369272428e+01,6.253730858e+01,1.790610732e+01,6.322767566e+01,3.630494639e+01,6.281153535e+00,6.080249914e+01,9.358131308e+01,1.107972533e+01,6.976973213e+01,5.799281938e+01,4.506786791e+01,4.999894670e+01,7.148281429e+01,2.071103268e+00,6.165726246e+01,4.156596545e+01,4.840632792e+01,9.177330265e+01,8.690032036e+01,7.259785030e+01,4.851211704e+01,9.198241041e+01,2.844949610e+01,9.315329766e+01,5.983504973e+00,5.430197147e+01,4.187598379e+01,2.926828686e+01,4.892748712e+00,3.215099861e+01,4.671322812e+01,2.444323904e+01,7.107105560e+01,6.386936756e+01,6.541775621e+01,3.250667727e+01,1.347712509e+01,2.760364669e+01,2.185649681e+01,9.129671966e+01,9.980207690e+01
5.286104517e+01,1.307716706e+01,7.170441844e+00,9.795632847e-01,1.151415846e+01,7.053127177e+01,9.032766228e+01,1.037114610e+01,4.046378315e+00,9.043574266e+01,2.528226318e+01,4.897759067e+01,3.351077489e+01,5.457113354e+01,6.274470433e+01,8.560438961e+01,2.141820501e+01,5.804251622e+01,5.749693414e+01,8.512388508e+01,8.709600064e+00,4.724570937e+01,9.954300763e+00,3.315062186e+01,4.605743523e+01,4.369165699e+01,7.323892231e+01,1.374583494e+01,3.630528451e+01,8.082462613e+01,6.594696866e+00,1.573447747e+01,4.627177500e+01,3.673996560e+01,9.570391603e+01,5.143438132e+01,2.354661976e+01,1.279830735e+01,3.087219088e+01,7.428336619e+01,2.281867934e+01,1.865376100e+01,8.373861655e+01,4.675493431e+01,7.583533996e+01,4.397658441e+01,2.962790677e+01,9.755291494e+01,6.627355817e+01,3.579590121e+01,2.758669174e+01,2.430594285e+01,2.045190142e+00,1.959576648e+01,1.380420460e+01,1.738545259e+01,8.882049921e+01,9.142675217e+01,1.683418559e+01,8.078670167e+01,5.404681167e+01,3.034283392e+01,2.820368051e+01,1.304312357e+01,9.410665162e+01,8.705235902e+01,9.587738012e+01,3.434130799e+01,2.895425760e+01,4.475403679e+01,3.826701587e+01,6.893462211e+01,1.688040450e+01,5.374676588e+01,4.462494335e+01,3.600535560e+00,3.354806472e+01,5.521751178e+01,8.585007132e+01,1.818586443e+01,5.870893053e+01,7.903382528e+01,1.635594109e+01,6.585651796e+01,5.464925821e+01
8.176251108e+01,9.110947310e+01,8.046775606e+01,4.031861603e+01,1.675960753e+00,7.868576409e+01,3.016823846e+01,7.086357450e+01,1.346208022e+01,7.620848188e+01,5.696582204e+01,2.743695872e+01,8.835796920e+01,6.997625831e+01,8.398467678e+01,1.410106727e+01,1.404755299e+01,3.603776734e+01,5.854208783e+00,7.203347506e+01,6.595445881e+00,6.892680658e+01,4.159705933e-01,8.379803917e+01,2.594099352e+01,2.730795190e+01,7.482021409e+01,7.159808344e+01,4.523103477e+01,8.261335569e+01,3.104022966e+01,3.213171002e+01,7.196915657e+00,6.541816549e+01,8.395367908e+01,6.084640349e+01,3.990021048e+01,7.095815085e+01,1.518236253e+01,7.952501801e+01,7.842528145e+01,4.230147151e+01,3.131176929e+01,6.119505060e+01,3.061331471e+01,7.113232299e+01,2.728345164e+01,1.147984193e+01,1.425123391e+01,4.296071572e+01,1.270138404e+01,9.053619308e+01,8.091402315e+01,4.561071144e+01,5.204982003e+01,5.480020812e+01,1.800162183e+01,6.005566092e+01,5.016088332e+01,2.320722742e+01,1.570397926e+01,8.429396128e+00,2.681272510e+01,6.125043035e+01,7.235833862e+01,8.007692322e+01,4.878191864e+01,6.195984794e+01,1.491576081e+01,6.462137098e+01,3.539622202e+01,4.754465251e+00,7.537060836e+01,4.967301262e+01,6.489847099e+01,8.024199889e+01,2.570476654e+01,3.347060169e+01,4.486196217e+01,7.242116192e+01,7.489489879e+01,1.032646516e+01,7.798319264e+01,2.293217906e-02,3.510792267e+00
1.165723443e+01,4.993009436e+01,8.772427220e+01,2.462715206e+00,4.088092583e+01,1.866067274e+01,1.708764436e+00,3.334709984e+01,7.863512351e+01,8.260838114e+00,4.258818561e+01,4.841030412e+01,3.761549835e+01,5.886861087e+01,3.093274826e+01,3.733205257e+01,1.355153269e+01,7.473087958e+01,1.984128612e+01,7.014603049e+01,4.454228834e+01,9.231557248e+01,2.268739406e+01,7.635948168e+01,3.945216544e+01,9.658651557e+01,4.012927576e+01,7.706692917e+00,1.236476615e+00,2.972769268e+00,8.370832286e+01,8.759376224e+00,3.999655625e+01,9.060792099e+01,6.712218000e+00,4.918194492e+01,9.467914455e+01,3.197102299e+01,5.133078269e+01,6.074577446e+01,3.770574594e+01,2.774427084e+01,5.812431049e+01,6.506958296e+01,8.017564732e+01,9.487149466e+01,9.613049087e+01,7.256296111e+01,2.270488272e+01,1.835316583e+01,2.218393439e+01,9.288979644e+01,2.812384358e+01,1.573331722e+01,1.831256461e+01,8.562112335e+01,1.886680556e+01,8.070167040e+01,9.244780303e+01,4.922462056e+01,5.527240431e+01,6.044853509e+01,6.909515839e+01,9.965322686e+01,9.344796147e+01,9.091397013e+01,5.058174994e+01,4.473758191e+01,6.667845114e+01,9.980027454e+01,8.374467426e+01,5.202451318e+01,1.050508596e+01,9.272953135e+01,4.385278552e+00,2.976098940e+01,4.332847540e+01,3.593217431e+01,6.750451367e+01,2.361769504e+01,1.248297933e+01,6.061546400e+01,9.098701491e+01,4.724560978e+01,3.683003695e+01
7.555516674e+00,9.293611439e+01,2.456789814e+00,2.546478029e+01,9.258959386e+00,1.908753451e+01,9.356438116e+01,5.298393734e+01,9.332527071e+01,9.437569536e+01,7.247423067e+01,6.750329522e+01,3.664153917e+01,4.214182476e+01,3.312057872e+01,5.385931042e+01,6.874539009e+00,2.509105740e+01,1.337627991e+01,1.927530765e+01,3.144168410e+01,1.718686604e+01,8.351591338e+01,7.896717446e+01,7.509808710e+01,5.844732114e+01,9.611652949e+01,8.864738754e+00,5.042357870e+01,8.094871696e+01,8.354320469e+01,8.653572858e+01,4.251529272e+01,8.818690219e+00,2.634945932e+00,1.799161923e+00,9.578529861e+01,7.664233211e+01,4.598146565e+01,5.233577750e+01,1.132018439e+01,4.145045469e+01,5.104215443e+00,9.635155251e+01,6.991713496e+01,7.656539084e+01,5.929026636e+01,5.812752025e+01,8.275707507e+01,7.537789418e+01,2.982867095e+01,4.431769126e+01,5.297726764e+01,6.519945907e+01,5.720370724e+01,2.473236051e+01,7.879650720e+01,5.180772943e+01,3.296001521e+01,4.932282102e+01,9.704681562e+01,9.068280725e+01,2.384033956e+01,4.551802199e+01,6.458913617e+01,7.375119393e+01,8.279936189e+01,1.153010670e+00,1.652091819e+01,3.821315711e-01,5.220785277e+01,7.490336442e+01,3.317350810e+01,2.286004084e+01,6.341560813e+01,9.433373493e+01,1.423152507e+01,5.109161418e+01,7.472945821e+01,2.264129355e+01,2.665972069e+01,1.158942734e+01,4.747769990e+01,1.102983231e+01,8.082588618e+01
9.054524871e+01,4.015228514e+00,4.654923510e+00,1.460265908e+01,1.848865286e+01,3.498920781e+01,6.470941527e+00,5.732018465e+01,2.741381080e+01,2.311631819e+01,9.215214024e+01,9.957297723e+01,4.393608643e+00,4.930348864e+01,1.044744753e+01,9.841489077e+01,3.471755631e+01,8.117693801e+01,7.149582313e+01,4.606678115e+01,5.230092569e+01,5.427691972e+01,5.091476673e+01,6.764174078e+01,2.299312685e+01,5.001345768e+01,8.527318166e+01,2.702455582e+01,4.021823595e+01,7.344108496e+01,2.870988185e+01,4.937024829e+01,3.962428056e+01,8.224657665e+01,1.282523132e+01,4.006717125e+01,9.604700487e+01,5.599952278e+01,8.692189222e+01,1.444347397e+01,3.529707389e+01,6.949120271e+01,4.036742372e+01,6.436330204e+01,4.169603450e+01,4.826022262e+01,3.678298386e+01,6.434558923e+01,1.446841401e+01,4.753928495e+01,9.276023693e+01,7.781725497e+01,4.464730788e+01,1.585199323e+01,8.826427466e+00,5.905322570e+01,3.658606920e+01,3.929286633e+00,7.151837471e+01,5.592246736e+01,5.863021103e+01,7.840378676e+01,8.094428157e+01,4.432324127e+01,2.604330131e+01,5.149985005e+01,5.984419978e+01,4.448210183e+01,8.936177846e+01,6.790036873e+01,8.165070038e+00,7.643112080e+01,9.522578169e+01,3.532238874e+01,9.430820003e+01,4.471177480e+01,2.331990200e+01,4.693428537e+00,2.940044824e+01,2.670170482e+01,3.265295651e+01,3.684731625e+01,9.012261929e+01,8.585286372e+01,3.382739620e+01
7.251943355e+01,8.748796885e+01,6.980579067e+01,6.253257220e+01,2.411807817e+01,7.045700473e+00,9.071679569e+01,3.185031903e+01,2.878958342e+01,3.145048718e+01,5.814700425e+01,3.656910299e+01,2.984416354e+01,5.128879111e+01,5.448695127e+01,7.490357768e+01,4.867448801e+01,6.526384807e+01,6.227372217e+01,5.849943807e+01,4.420557585e+01,2.009512659e+01,6.012272644e+01,5.279854698e+01,9.378283372e+01,1.287834062e+01,8.083256453e+01,1.809353800e+01,8.346840945e+01,3.658937846e+01,6.230470249e+01,3.550685257e+01,4.472105920e+01,8.549610204e+01,5.689687343e+01,1.253591239e+01,7.404872222e+01,3.852830948e+01,6.164414993e+01,2.780386283e+01,5.918722579e+01,1.200199457e+01,4.812317337e+01,6.858336643e+01,7.989587928e+01,9.161504266e+01,9.598408407e+01,9.697844287e+01,2.578932863e+01,6.266324687e+01,5.352384927e+01,8.664912012e+00,5.271825036e+01,1.620567368e+01,3.015681155e+01,6.391226839e+01,9.164175139e+01,5.105079430e+00,5.284644178e+01,9.078251325e+01,7.207952374e+01,9.639211505e+01,7.970544216e+01,8.958035160e+01,5.996127539e+01,6.301051144e+01,4.629901868e+01,9.567932952e+01,1.227049845e+01,5.135158968e+01,2.062757868e+01,4.036810146e+00,3.134054341e+01,5.063551037e+00,6.929998868e+01,2.635388015e+01,4.558629185e+01,6.647066827e+01,1.252531837e+01,8.810245839e+01,9.905225056e+01,9.785611003e+01,6.701836486e+01,1.791011506e-01,5.769342234e+01
9.808422606e+01,4.441553801e+00,6.925381286e+01,6.446509314e+01,1.920478101e+01,6.205271031e+01,5.493937757e+01,8.642439640e+01,5.703158390e+01,9.069132314e+01,4.242755153e+01,3.823861056e+01,7.625842048e+01,9.758061486e+01,7.371175316e+00,2.663268947e+01,4.624247194e+01,6.137082642e+00,4.985899128e+01,9.040536457e-01,6.868997424e+01,1.520461690e+00,7.681418367e+00,3.370607329e+01,2.178285060e+01,5.260085773e+01,2.295577990e+01,7.298782046e+01,1.126628505e+01,9.726642049e+01,7.379610780e+01,5.913839453e+01,4.671232285e+01,7.278771789e+01,8.633023049e+01,8.288693771e+00,7.852524155e+01,4.141806701e+01,8.147990358e+01,8.585669976e+01,7.023221575e+01,1.933648224e+01,9.059847395e+00,3.565722659e+01,6.700207303e+01,3.878059798e+00,4.319534107e+01,5.000439016e+01,4.823570719e+01,5.199281630e+01,7.283587422e+01,3.567780831e+01,2.457954349e+01,5.536319607e+01,3.991789249e+01,1.847712292e+01,5.755513144e+01,9.816483638e+01,2.899673437e+01,6.864339843e+00,5.693642260e+01,4.845579676e+00,1.476317853e+01,2.367779595e+01,8.988421461e+01,9.167882262e+01,1.757730941e+01,1.504291847e+01,7.423957606e+01,7.272296564e+01,3.163663447e+01,9.156486692e+01,8.423796409e+01,9.732477000e+01,4.440143684e+01,4.846290594e+01,2.035042967e+01,9.701402200e+01,5.912610423e+01,2.880621161e+01,4.790474878e+01,4.546226953e+01,7.126643555e+01,8.500893139e+01,7.457541144e+01
4.038049055e+01,9.983675377e+01,2.170017855e+01,9.235673372e+01,2.401008405e+01,8.974795644e+01,9.773827828e+01,2.504877305e+00,6.590881599e+01,5.293286981e+00,4.430842630e+01,3.496134546e+01,3.024927159e+01,2.958248969e+00,9.942415646e+01,6.901189278e+01,9.511492661e+01,5.961503782e+01,4.787178273e+01,2.745674590e+01,6.673767457e+00,9.904083307e+01,8.812957916e+01,2.888559033e+01,4.949962346e+01,7.989541407e+00,3.500699481e+01,2.431321566e+01,1.066636177e+01,6.311944868e+01,3.879181927e+01,1.862666777e+00,8.152647007e+01,7.517887020e+01,1.968654519e+01,9.529904052e+01,8.274384252e+01,1.787868665e+01,5.742354029e+01,7.598768225e+01,6.814862376e+00,1.005073006e+01,6.727939532e+01,7.827679114e+01,9.469431944e+01,5.401253500e+00,9.871812119e+01,9.597355056e+01,8.852702971e+00,6.048964104e+01,2.533587588e+01,9.275980898e+00,8.841296653e+00,5.988987019e+00,6.086132106e+00,3.367473810e+01,6.117390939e+01,1.344356674e+01,2.658908745e+01,1.061219938e+01,1.691474323e+01,4.447569583e+01,1.215952060e+01,3.336649613e+01,8.139651000e+01,1.518337780e+01,1.655144689e+01,9.729856503e+01,4.390401810e+01,5.792080234e+01,7.087660534e+01,6.169754660e+01,6.730709782e+01,4.404664612e+01,2.664537685e+01,3.931858967e+01,2.374422308e+00,8.952192416e+00,6.201827417e+01,4.403482933e-01,2.464676884e+01,7.665724223e+01,6.743218423e+01,4.845649876e+01,8.297338485e+01
7.941263811e+01,1.395342112e+01,8.087097526e+01,9.985110625e+01,1.686004933e+01,7.559691547e+01,3.718560322e+01,2.971030298e+01,7.729044555e+01,9.269842263e+01,2.518295181e+01,7.958076181e+01,5.653616525e+01,8.386193616e+01,6.005503362e+01,5.658894168e+01,5.403878784e+01,5.776450272e+01,9.025432171e+01,2.342123575e+01,8.473759687e+01,8.185557921e+01,9.471518127e+01,4.891673623e+01,3.981935130e+01,1.163734822e+01,6.691426856e+01,4.326817520e+00,1.810593069e+01,2.955144963e+01,8.020448567e+01,8.470223775e+01,5.488055629e+01,2.532634022e+00,7.594705870e+01,5.773190733e+01,4.484200595e+01,4.774235625e+01,2.212286119e+01,3.335617157e+01,4.814511996e+01,8.302486197e+01,9.759629333e+01,3.449880906e+01,5.518104672e+01,5.982460339e+01,7.342684086e+01,6.037564457e+01,8.295137881e+01,4.640416363e+01,2.603174125e+01,9.066706374e+01,8.743394718e+00,6.545795197e+01,6.297731170e+01,1.867148031e+00,4.060621324e+01,8.270358856e+01,1.454488460e+01,3.545435858e+01,9.059534397e+01,8.763719269e+01,4.868028117e+01,1.894096473e+01,4.246079127e+01,5.153553004e+01,2.252604620e+01,1.604358224e+01,4.042391664e+01,1.778964810e+01,6.222656938e+01,6.839553057e+01,8.000017394e+01,1.465028142e+01,1.784671358e+01,7.844053724e+01,9.935229053e+01,2.322301924e+01,3.557700638e+01,9.190760718e+01,4.703191546e+00,2.352562088e+01,4.851020466e+01,3.364925152e+01,8.676208727e+01
