v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
5.410452757e+01,9.881693146e+01,7.686865728e+00,4.336254049e+00,7.991055285e+01,6.663923255e+01,3.495299451e+01,7.827305642e+00,7.793468797e+01,7.334604181e+01,3.881075680e+01,1.064013603e+01,6.277233508e+01,5.965397986e+01
5.634586341e+00,3.893568045e+01,9.668814658e+01,3.178893181e+01,1.830489545e+01,9.556957633e+01,2.260722819e+01,8.586482392e+01,2.672139117e+01,1.156080546e+01,6.567310511e+01,6.597188496e+01,3.323195165e+01,4.634682220e+01
9.972790816e+01,9.379563452e+01,8.806951039e+01,1.151663239e+01,9.374071104e+01,7.232973483e+01,3.633779876e+01,2.898754872e+01,2.726473340e+01,6.845747761e+01,9.619203647e+00,5.737954855e+01,7.779760069e+01,9.847459170e+01
6.527682063e+01,1.200823288e+01,1.038203326e+01,2.409858439e+01,9.414702258e-02,7.083949076e+01,8.500734365e+00,2.412484152e+01,1.292934897e+01,4.051343859e+00,3.117053682e+01,7.980002906e+01,2.463004991e+01,6.503854950e+01
8.980004398e+01,9.617522297e+01,8.107936352e+01,9.517291572e+01,9.893093930e+01,9.110279016e+00,4.749080506e+00,6.129508077e+01,1.093180276e+01,9.216592222e+01,2.219414400e+01,8.147374171e+01,9.539864219e+01,6.272236523e+01
4.167600463e+01,4.523220688e+01,3.342376764e+00,2.997120040e+01,2.490474838e+01,4.232506519e+01,5.110080790e-01,6.482749308e+01,3.333483856e+01,8.516329074e+01,7.870429407e+00,3.819616808e+01,8.601869240e+01,7.219030386e+01
7.748915580e+01,6.160375259e+01,6.670525487e+01,9.681359962e+00,4.438423576e+01,3.291135051e+01,8.888826664e+00,1.285388399e+00,6.189696151e+01,4.855546162e+01,7.602217583e+01,2.228517781e+01,3.958086961e+01,4.381281043e+01
4.120820079e+01,7.238878130e+01,7.470941582e+01,4.333994932e+01,4.770402234e+01,1.727334339e+01,6.525290887e+01,6.098849866e+01,6.341880551e+01,9.042602743e+01,8.051834233e+01,4.676726844e-01,4.490731798e+01,9.552610141e+01
4.448444086e+01,4.336250313e+01,9.186624065e+01,3.845570802e+01,3.180781332e+01,2.230994157e+01,1.734616990e+01,3.708575567e+01,1.976624083e+01,8.027230269e+00,8.852064920e+01,7.725786883e+00,1.276937374e+01,1.510406417e+01
5.267481551e+01,8.201057808e+01,9.123635589e+01,7.553103146e+01,6.095736459e+01,8.343969699e+01,8.726796886e+01,1.524325093e+01,3.001667203e+01,3.594876409e+01,4.856186473e+01,3.237533498e+01,4.126566864e+01,7.406601569e+01
3.906682295e+01,1.192645810e+01,3.659212692e+00,6.121300539e+01,2.325801921e+01,1.803858783e+01,8.382235547e+01,1.252268178e+01,2.971515865e+01,1.354269517e+01,1.934825965e+01,3.534972509e+01,7.357810286e+00,3.603259780e+01
6.887061020e+01,7.568989886e+01,1.141092598e+01,9.363739508e+01,9.369363666e+01,6.810243690e+01,8.839542487e+01,2.761736876e+01,3.354870997e+01,4.585794886e+01,9.453781390e+01,9.618774003e+01,1.609621778e+01,2.372061843e+01
3.929151935e+01,3.232819790e+01,1.568539256e+01,1.220394322e+01,8.421314383e+01,1.251475493e+01,3.281733093e+01,6.206097020e+01,9.494870870e+01,5.022974213e+00,6.467273728e+01,2.641325451e+01,6.162163299e+01,6.324591825e+01
6.354225543e+00,9.440931094e+01,9.755784131e+01,6.026513742e+01,1.507861201e+01,4.451618296e+01,6.979862487e+01,3.964536127e+01,5.935373592e+01,8.347698578e+01,7.048726399e+01,1.103891548e+01,9.820196750e+01,7.024108962e+01
2.604077815e+01,2.624869336e+01,1.260999746e+01,6.862484938e+01,4.019941369e+01,3.549751032e+01,2.065113021e+01,1.346080203e+01,5.021616536e+01,7.689004380e+00,5.679716010e+01,5.993483234e+01,9.834169128e+01,6.551719540e+01
2.746196328e+01,8.248678883e+01,8.606814996e+01,2.523769050e+01,4.146171278e+01,4.043765365e+01,6.187087575e+01,4.929605124e-01,7.786744544e+01,8.145311070e+01,7.907516630e+01,6.325925142e+01,1.947192316e+01,9.710952060e+01
1.783586260e+01,8.653305412e+01,4.521542048e+01,5.702340810e+00,3.886694797e+01,9.812411675e+01,3.855454654e+01,4.337954676e+00,8.429244191e+00,6.894689924e+01,9.541934313e+01,6.187102588e+01,4.742180780e+01,3.819652096e+01
4.059584786e-01,8.131394592e+01,2.204034105e+01,8.726116446e+01,4.851640546e+01,3.216982973e+01,1.958078395e+01,4.313839244e+01,5.279074990e+01,1.491790378e+01,3.204057197e+01,9.797956305e+01,7.574766785e+01,2.708924818e+00
1.594344145e+01,1.042308757e+00,6.236369244e+00,1.902838583e+01,2.823197114e+01,9.873685299e+01,2.200351908e+00,7.682982759e+01,5.003224554e+01,7.867336454e+01,2.167259801e+01,9.046010604e+01,7.054857347e+00,9.368907585e+01
3.350379878e+01,8.628678418e+01,3.807151738e+01,1.552533847e+01,7.118239132e+01,1.052169527e+01,1.452880316e+01,7.031630679e+01,9.874201409e+01,3.663828612e+01,7.628556385e+01,7.215822602e+01,1.402182013e+01,6.209976545e+01
7.094015430e+01,2.860387684e+01,1.019555969e+01,7.929462978e+01,6.678187933e+01,6.848159200e+01,8.629055416e+01,2.935838241e+01,2.148193335e+01,2.072117945e+01,4.218430985e+01,8.666391823e+01,4.722251514e+01,1.786047273e+01
2.454124956e+01,5.120907668e+01,3.163577188e+01,2.912980791e+01,1.243646424e+01,5.505995181e+01,3.244439140e+00,4.896862427e+01,2.700811761e+01,9.807402579e+01,4.174294568e+01,2.835025771e+01,6.504936148e+01,8.838502735e+01
4.857504199e+01,2.304457634e+01,6.011454878e+01,5.970537173e+00,2.701010430e+01,4.354959120e+00,5.893423482e+00,8.884727513e+01,3.312334199e+01,7.542560134e+01,6.602331430e+01,3.179535848e+01,9.123906137e+01,9.170527060e+01
1.871101797e+01,2.184663642e+01,9.004791542e+01,5.482532942e+01,3.687396674e+01,4.934916054e+01,9.214397558e+01,9.814473071e+00,1.168838232e+01,7.452501011e+01,8.120930809e+01,3.786248864e+01,6.523931909e+01,2.200296420e+01
5.609644822e+01,7.608993799e+01,1.223507348e+01,5.831509662e+00,4.869012210e+01,6.714580610e+01,3.958312375e+01,7.954751693e+01,2.757640111e+01,4.288918917e+01,1.846543178e+01,5.500970298e+01,7.090143046e+01,9.008096669e+01
9.278823724e-01,3.416402433e+01,1.054910260e+01,8.505065839e+01,8.512147145e+01,3.809332984e+01,2.041292273e+01,1.648151191e+01,3.633610096e+01,3.150457244e+00,6.579850187e+01,2.300187787e+01,3.733351339e+01,9.740928757e+01
8.170962714e+01,9.870030865e+01,2.524826372e+01,3.967625193e+01,5.569231453e+01,1.890148838e+01,5.310855281e+01,8.648346985e+01,7.612486443e+01,5.638445131e+01,6.470342026e+00,4.137466507e+01,2.193565762e+01,7.208799142e+01
6.795460015e+01,3.196135323e+01,1.440966353e+01,4.762169886e+01,3.159020803e+00,6.052859914e+01,5.720333634e+01,5.431562093e+01,9.391583431e+01,7.309207243e+01,2.001549851e+01,7.245374233e+01,9.477413843e+01,4.562739076e+01
2.485141700e-01,9.592090126e+00,5.119495342e+01,3.396837599e+01,3.529996474e+01,6.223684246e+00,2.769931483e+01,8.665885073e+01,2.874871363e-01,9.918215955e+01,7.284442372e+01,5.826233111e+01,1.624903930e+01,8.566138726e+01
3.033709573e+01,5.473712285e+01,5.918799586e+01,4.756163156e+01,1.100924529e+01,5.614102003e+01,7.404414283e+01,2.578877947e+01,4.340431908e+01,7.841594214e+01,8.118797629e+01,9.109953253e+01,8.950223734e+01,4.470664106e+01
9.034703502e+01,6.322620562e+01,4.739167834e+00,6.322343830e+01,3.941990892e+01,6.601283934e+01,3.045319175e+01,8.745585724e+01,9.424878305e+01,1.535235299e+01,3.171971327e+01,2.538319151e+01,2.714743979e+01,5.386547742e+01
3.858614515e+01,8.564370077e+01,5.195264128e+01,5.476836100e+01,8.944008128e+01,5.683601733e+01,8.296018629e+01,3.597376577e+01,9.103224339e+01,4.149180135e+01,7.083479448e+01,8.771511579e+01,3.059188296e+01,3.886510451e+01
9.520841977e+01,9.405123181e+01,2.546698552e+01,8.780121268e+01,1.580644989e+01,8.681190429e+01,6.942100733e+01,9.990318685e+01,8.931415868e+01,4.297276734e+01,8.596772221e+01,4.831424304e+01,3.722796047e+01,5.007352717e+01
1.494998283e+01,3.074705544e+01,1.642440497e+01,2.020345577e+01,7.175713422e+01,8.142233952e+01,6.788321322e+01,5.558233141e+00,3.755609768e+01,3.152862247e+01,8.232963581e+01,1.177790596e+01,3.610057965e+01,2.944319093e+01
6.833615407e+01,3.934797791e+00,6.206394728e+01,6.038294492e+01,3.438796232e+01,4.887138904e+01,2.655635303e+01,3.759832799e+01,9.442869706e+00,3.622024421e+00,9.485418900e+01,4.769190945e+00,9.774648150e+01,5.099154270e+01
4.744946892e+01,6.504707476e+01,8.962017153e+01,2.205658665e+01,1.664568419e+01,6.848936085e+00,8.580824155e+01,3.468351567e+01,1.130723286e+01,5.209040677e+01,5.918112280e+01,1.776826210e+01,3.605034999e+01,2.440799909e+01
1.933902329e+01,3.431162366e+01,4.033287159e+01,5.748667403e+01,7.652219440e+01,5.662031194e+01,7.415840135e+01,8.515439055e+01,4.092366870e+01,8.815114342e+01,5.107348040e+00,6.721601424e+01,7.417672665e+01,5.165029824e+01
6.571436032e+01,6.355459299e+01,8.176855370e+01,1.961888751e+00,8.808232707e+01,5.929372811e+01,9.887240453e+01,3.764220086e+01,2.134610087e+01,8.536788444e+01,3.572341264e+01,8.916714961e+01,1.175964971e+01,3.742331652e+01
1.980150513e+01,1.802527647e+01,5.908075020e+01,8.335087318e+01,2.919037309e+00,8.244228572e+01,8.557346033e+01,4.201568248e+01,6.122660888e+01,9.173036653e+01,3.359331011e+01,6.449246469e+01,9.368790394e+01,4.181207444e+01
9.940160810e+01,6.847326699e+01,3.884171822e+01,1.493183719e+01,1.222733616e+01,5.769681722e+01,9.056892427e+01,7.291707994e+01,5.656347634e+01,2.005295126e+01,5.430712617e+01,2.633242324e+01,8.061239993e+01,7.389198728e+01
2.505806413e+00,4.739874811e+01,8.099091214e+01,1.143289372e+01,3.059794817e+01,5.702515429e+01,8.428273664e+01,2.509558675e+01,2.955436724e+01,3.450700069e+01,9.829490534e+01,1.396471489e+01,2.888060631e-01,9.538235684e+01
4.914942594e+01,4.586037324e+01,2.630594007e+01,6.452880181e+01,5.423683464e+01,4.856750981e+01,5.074526982e+00,8.790626864e+00,6.957062289e+01,4.248314633e+01,3.240384632e+01,8.016827453e+01,8.742550034e+00,5.973748121e+00
5.094333742e+01,1.951005191e+01,7.935329993e+01,6.873205903e+01,8.139901037e+01,3.782331190e+01,9.920712344e+01,6.334572310e+01,8.438610301e+01,3.202971753e+01,5.621915534e+01,5.358514737e+01,7.439992473e+01,9.125580114e+01
5.724653569e+01,6.799843711e+01,3.471847646e+01,4.507163209e+01,7.085382879e+01,6.376986804e+01,7.018877386e+01,8.464451453e+00,6.065148635e+01,9.314381358e+01,6.908963591e+01,9.420491759e-01,1.857017845e+01,8.863106202e+01
3.518635849e+01,4.637688587e+01,6.964147671e+01,8.827793166e+01,6.932397396e+01,2.639571439e+01,1.327866807e+01,6.136151184e+01,9.841083039e+01,6.488879072e+01,2.440733079e+01,1.674269538e+01,2.572578663e+01,9.851009975e+01
4.079199686e+01,4.287884496e+01,3.687207102e+01,8.425486264e+01,3.480168444e-01,2.426921332e+01,8.913710859e+01,6.196772577e+01,5.715983977e+01,8.113218822e+01,6.827888258e+01,6.319023063e+01,8.004144661e+01,3.388894319e+01
3.894133417e+01,6.451662966e+00,5.722865482e+01,4.444506708e+01,4.814089510e+01,6.036974753e+01,6.680441727e+01,5.276405528e+01,3.890769419e+01,6.854582421e+01,3.066512556e+01,2.881095899e+01,5.480919886e+01,7.853568223e+01
2.564959367e+01,2.743961347e+01,5.861414124e+01,5.530605812e+01,8.733087189e+01,3.624316856e+00,1.829710088e+01,4.810151607e+01,4.556743857e+01,5.378073083e+01,1.223665278e+01,7.797354392e+01,8.535245035e+01,9.493496730e+01
4.808977339e+01,7.080236748e+01,7.167722578e+01,5.556052527e+01,1.857965634e+01,3.408346394e+01,3.690017850e+01,2.207256958e+01,6.476729143e+01,3.248587710e+00,4.661244228e+01,7.023758844e+01,5.726476290e+01,7.140974386e+01
4.694925441e+01,4.175224244e+01,3.676013091e+01,1.796708988e+01,8.309237151e+01,2.304499639e+01,3.968798976e+01,2.722492788e+01,4.795609428e+01,7.960780973e+00,9.469593240e+01,9.627295144e+01,1.453088739e+01,7.656271451e+01
6.519386607e+01,1.504820534e+01,9.389740398e+01,6.336579388e+00,1.338004897e+01,3.256311864e+01,9.461268382e+01,7.082202774e+01,1.574933642e+01,4.225102373e+01,8.745135003e+01,4.155835996e+01,6.242068944e+01,5.060514653e+01
6.317381535e+01,2.673542544e+01,6.906354024e+00,5.298025956e+00,8.101688683e+01,5.758466917e+01,8.417027040e+01,4.094600467e+01,9.684983924e+01,3.710100418e+01,6.023632823e+01,3.202850357e+01,7.350337841e+01,5.733986939e+01
8.904767655e+01,5.463565908e+01,5.512972737e+01,4.169926647e+01,9.323282026e+00,4.904660520e+01,7.998014594e+01,3.432382577e+01,1.757815131e+01,1.878516883e+01,4.546288897e+01,4.896354768e+01,8.675897697e+01,7.596694028e+01
4.987087532e+01,1.864188984e+01,3.261851538e+01,3.651824024e+01,5.271625176e+01,9.778526117e+01,4.924374366e+01,5.795623240e+00,7.237498041e+01,8.019599557e+01,7.130505242e+00,4.261480890e+01,4.637916837e+01,7.835932116e+01
6.670837824e+00,1.075953754e+01,5.036371183e+01,2.118194431e+01,3.771491556e+01,8.771451167e+01,9.131043558e+01,6.826222780e+01,9.876928524e+00,8.604091178e+01,5.115000754e+01,2.291086211e+01,4.900902616e+01,5.488901077e+01
1.479068441e+01,5.562115010e+00,8.203563699e+01,8.392850451e+01,3.149164069e+01,1.377164527e+01,2.119890856e+01,7.767748472e+01,7.621518002e+01,1.382740389e+01,7.200810712e+01,5.769833864e+01,8.657230766e+01,9.680752248e+01
8.405001503e+01,4.054262314e+01,7.321760688e+01,1.338141993e+01,1.132258658e+01,3.101272581e+01,1.360280627e+01,9.640611410e+01,8.484232359e+01,3.819916226e+01,8.459059738e+01,7.461002140e+01,1.431792124e+01,3.028336639e+01
2.171693601e+01,8.070731885e+01,7.822368411e+00,8.262787262e+01,1.164735300e+01,7.995787757e+01,3.322962117e+00,9.218851550e+01,7.987876858e+01,7.923385928e+01,5.872126619e+01,1.749376629e+01,6.778365305e+01,7.775444200e+01
7.240909892e+01,6.992391449e+01,2.917627700e+01,5.758048018e+01,1.344691858e+01,7.716407578e+01,9.085075917e+01,9.698164153e+01,7.215938981e+01,2.106224349e+01,2.361228773e+01,6.643919831e+01,4.066656353e+01,3.979432554e+01
8.145431831e+01,1.274328480e+00,3.027792380e+01,7.763223829e+01,6.832960442e+01,8.444242225e+01,3.245190608e+01,8.095999370e+01,9.447436241e+01,3.757486375e+01,4.968056293e+01,8.969723084e+01,1.830526937e+00,2.340643826e+01
7.670919106e+01,5.451161722e+01,4.124226625e+01,8.285267454e+01,6.038253964e+01,1.820228667e+00,4.855408155e+01,9.154838581e+01,5.899827911e+01,4.792992152e+01,5.927747156e+01,5.126936091e+01,5.318429299e+01,5.159931352e+01
4.788697520e+01,1.702096739e+01,2.140311948e+01,9.194966749e+01,3.471913383e+01,3.916989106e+01,2.160904997e+01,3.388599595e+01,9.603790329e+01,5.645113147e+01,3.682594009e+00,1.131432445e+01,6.990660206e+01,7.706770918e+00
7.417615934e+01,9.621888104e+01,2.801160327e+01,9.216000450e+01,4.075350172e+01,2.290201027e+01,1.758215557e+01,1.445756660e+01,9.543530615e+01,5.286426593e+01,7.714557281e+00,9.358262143e+01,8.598238388e+01,3.290203260e+01
2.419465793e+01,6.152577870e+00,3.533538996e+01,4.660946422e+00,9.298244858e+01,5.527419934e+01,9.456988422e+00,5.097162039e+01,8.504478807e+01,8.425100546e+01,8.630754576e+01,6.370026713e+00,6.445638633e+01,2.788310891e+01
6.920846753e+01,3.669501166e+00,8.150281133e+01,8.884514471e+01,9.730116343e+01,7.660442774e+01,5.890147405e+01,4.188749202e+01,5.764112528e+00,6.556570866e+01,7.748617136e+01,5.087189967e+01,7.141893344e+01,6.606630567e+01
3.734883866e+00,6.593260256e+01,8.935800526e+01,6.177613770e+01,8.439365724e+01,1.421956676e+01,5.112844775e+01,1.162036671e+00,1.855608819e+01,5.106903968e+01,9.718015098e+01,4.164864001e+01,9.677203451e+01,3.475229483e+01
8.732232076e+01,8.406658406e+01,4.069242759e+01,6.719533650e+01,2.114556858e+01,2.100189038e+01,3.810866945e+01,7.276350582e+00,4.525139953e+01,7.695235233e+01,8.310136549e+01,4.407161666e+01,9.063109297e+01,7.268716474e+01
2.350850056e+01,8.592701427e+01,9.193508070e+01,4.519561964e+00,1.826774879e+00,2.463194669e+01,7.765383747e+01,7.674945607e+01,2.443973339e+01,3.805027399e+01,3.009098522e+01,7.432980497e+01,7.615536272e+00,5.344138315e+01
3.266008603e-01,1.270055235e+01,1.359824897e+01,2.422486602e+01,5.101584396e+01,7.262448350e+01,7.026464941e+01,9.285397519e+01,9.173821318e+01,7.180549536e+01,7.666474362e+00,7.421178852e+01,6.873297402e+01,7.675083857e+01
4.141399580e+01,7.192405527e+01,6.284686108e+01,3.121482699e+01,1.210096665e+01,6.420115417e+01,5.919980051e+01,7.006962683e+01,8.899093189e+01,3.977596636e+01,8.967863271e+01,7.018504213e+01,3.426349342e+01,6.998059049e+01
5.179196379e+01,2.981654927e+01,5.429018689e+00,9.061852552e+01,3.649923460e+01,1.645953542e+01,9.392928801e+01,6.229896257e+01,3.056667916e+01,6.827700007e+01,4.477257364e+00,3.659288733e+01,5.043239274e+00,6.454262883e+01
7.484141272e+01,9.078186497e+01,9.486163493e+01,5.092190006e+01,9.990149412e+01,5.111291778e+01,6.300778941e+01,7.740991375e+01,7.595077711e+01,9.878854268e+01,1.942002485e+01,2.088429615e+01,4.559681106e+01,8.905215469e+01
8.713952511e+01,5.768496171e+00,5.898281215e+01,3.956414266e+01,1.684218981e+01,6.833486018e+01,6.655196036e+01,5.480926817e+01,7.286040244e+01,4.919112591e+01,2.676902590e+01,8.707313863e+01,2.042514293e+00,9.987771891e+01
7.452408125e+01,5.102546722e+01,3.352265508e+01,1.071988914e+01,6.822525889e+01,8.837437406e+01,3.375891995e+01,3.870105962e+00,5.317035345e+01,4.899218554e+01,6.382435061e+01,1.959004139e+01,4.730076332e+01,9.238622575e+00
3.637559340e+01,6.443817778e+01,1.862007510e+01,7.672358988e+01,1.919548121e+01,6.931240072e+01,9.774241492e+01,1.455938751e+01,2.760392078e+01,8.733185406e+01,9.214088529e+01,5.714932974e+01,9.451597360e+01,5.955283678e+01
7.303706158e+01,5.058676181e+01,3.911636606e+01,9.641800944e+01,3.707803827e+01,2.868946541e+01,4.173246872e+01,3.204847944e+01,7.256449371e+01,4.685957749e+01,3.490632595e+01,2.063453212e+01,8.215820636e+01,7.863066787e+01
8.426461130e+01,5.249483759e+01,2.115954156e+01,2.861657874e+01,5.162737838e+00,9.653403937e+01,4.168764658e+01,9.016838935e+01,8.697594223e+01,5.020246356e+01,5.996321008e+01,2.092249474e+01,8.699103162e+01,5.757237815e+01
3.787639967e+01,2.156382468e+01,2.760065061e+01,4.623275243e+01,4.048892188e+01,8.737946868e-01,7.615453811e+01,2.071644794e+01,2.617489638e+01,6.307258393e+01,8.712292311e+01,5.547240225e+01,4.236569574e+00,6.131169881e+01
4.892236920e+01,9.711608719e+01,7.552925707e+01,4.859626585e+01,5.533449232e+01,8.102138197e+01,1.866371793e+00,2.872987926e+01,6.667732644e+01,8.989940914e+01,8.987473960e+01,7.093054971e+01,3.849333289e+01,7.366706328e+01
4.007017342e+01,5.933834370e+01,7.765101647e+01,4.728656891e+01,9.762753186e+01,2.826197784e+01,7.985721669e+01,4.255263583e+01,2.593154720e+01,5.392321567e+01,8.017665930e+01,8.621544573e+01,7.456775775e+01,7.609460744e+01
9.715860697e+01,2.913406765e+01,8.882783411e+01,5.146574659e+01,1.799344878e+01,2.532162077e+01,1.257291117e+01,8.493865569e+01,9.342935046e+01,9.768644049e+01,3.904438183e+01,1.483437802e+01,2.603868170e+01,3.405593419e+01
9.951327709e+01,4.561218376e+01,7.692034453e+01,7.470270308e+01,3.195885319e+01,7.109865081e+01,9.665051355e+01,3.152050410e+01,5.187288680e+01,5.542173339e+01,1.337139197e+01,1.524833799e+01,2.794134566e+00,6.422037037e+01
9.638944023e+01,7.113053858e+01,4.142254337e+01,1.680300780e+01,7.003814795e+00,7.058064604e+01,3.052460197e+01,8.650041794e+01,6.655527187e+00,9.221594275e+01,3.160266828e+01,6.794366682e+01,5.411764392e+01,2.038326703e+01
2.189459787e+01,2.301851316e+00,8.506720029e+01,5.778296560e+01,1.846505020e+01,1.790232020e+01,3.902720338e+01,8.904114579e+01,9.619958240e+01,6.783860414e+00,1.137730852e+01,4.552434654e+01,5.275418297e+01,8.530141741e+01
2.157058437e+01,3.066360457e+01,1.494520158e+01,3.631422243e+00,7.967396664e+01,4.673481462e+01,6.252189317e+01,8.483005212e+01,6.638883850e+01,5.517847512e+01,7.753943937e+01,1.656067505e+01,4.982039433e+01,8.717735077e+01
9.618867055e+01,3.403851402e+01,1.658688681e+01,9.962792548e+01,6.028162683e+01,9.351489586e+01,4.662360383e+01,5.380472439e+01,8.790664915e+01,2.554233548e+00,7.686931820e+01,7.470926024e+01,2.565913204e+01,5.056108262e+01
9.190282337e+01,5.085898026e+01,7.007722309e+01,6.941028263e+01,8.866050871e+01,3.149073448e+01,7.911415792e+01,7.306013948e+01,4.413779258e+01,6.019186473e+01,5.379991034e+01,1.819655161e+01,1.614825751e+01,2.118723514e+01
4.590863449e+01,9.251718184e+01,7.518298863e+00,4.839951157e+01,9.185858186e+01,1.747964094e+01,9.821289820e+01,5.195621949e+01,3.959925658e+01,5.916911039e+01,1.103607904e+01,4.015352019e+01,7.917161573e+01,8.724730081e+01
5.375003126e+01,7.093644538e+01,2.777501928e+01,1.948758391e+01,3.203179734e+01,6.317612273e+01,1.136536281e+01,1.619437747e+01,9.485316142e+01,3.860433546e+00,5.024039379e+01,3.516253559e+01,9.149089584e+01,1.667993765e+01
8.315427679e+01,7.201390163e+01,3.316394700e+01,8.012249445e+01,5.359076305e+01,9.506313923e+01,2.476067723e+01,6.557373996e+01,8.015599260e+01,2.841576053e+01,1.804904331e+00,9.548565440e+01,1.939524620e+01,6.676613895e-01
3.993062866e+01,3.082106827e+01,8.631495837e+01,5.071785266e+01,3.673219453e+01,8.880517290e+01,8.643314240e+01,9.117466216e+01,7.825035353e+01,8.373635192e+01,9.722754620e+01,5.362529274e+01,2.754345820e+01,4.799970902e+01
