v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16
2.339374486e+01,9.206773494e+01,9.158890515e+01,7.314657398e+01,5.086373810e+01,7.092038625e+01,7.067286439e+01,5.415021473e+01,2.191535382e+01,5.825709746e+01,8.513153404e+01,4.867896932e+01,3.325329001e+01,3.123263864e+01,4.877788032e+01,1.793917867e+01
5.740890289e+01,5.825771412e+01,8.859135226e+01,2.164322028e+00,1.066464735e+00,1.263616655e+01,7.909960642e+01,2.267374044e+01,8.351773871e+01,4.083943483e+01,5.965568389e+01,6.547184242e+01,9.937221426e+01,7.326070602e+01,2.399203780e+01,1.671331275e+01
9.928147521e+01,8.067460759e+01,8.487008566e+01,6.782386639e+01,9.877774029e+01,1.883119141e+01,8.636778253e+01,7.221824979e+01,4.975329862e+01,6.707486540e+01,6.185459901e+01,5.791921442e+01,7.012148330e+01,1.603414199e+01,1.464630430e+01,3.814170733e+01
7.711070103e+01,3.367668078e+01,8.230089247e+00,4.824036966e+01,3.299111205e+01,5.742058481e+01,7.334607754e+01,8.700096023e+01,3.842199089e+01,4.091799547e+01,3.822833134e+01,9.055489165e+01,6.753209529e+01,7.621780865e+00,5.583457773e+01,3.197379395e+01
7.680295847e+01,1.795421783e+01,3.543368487e+01,4.047256646e+01,9.735264656e+01,6.192409040e+01,6.483756878e+01,5.819817989e+00,1.259103077e+00,5.175600142e+00,4.719847647e+01,4.171241930e-01,3.668761993e+01,1.037931375e+01,7.064024541e+01,6.923317121e+01
7.028476252e+01,6.477049102e+01,5.701235729e+01,9.810882109e+01,7.710052465e+01,9.095076927e+01,6.064994703e+01,7.146655534e+01,9.979659173e+01,4.213296974e+01,4.801850114e+01,2.235280892e+01,5.614642227e+01,6.683568515e+01,5.530363573e+01,5.857121546e+01
1.984089332e+00,3.154558954e+01,4.013737952e+01,6.167183953e+01,8.312423146e+01,3.113680722e+01,1.116369049e+01,4.654170828e+01,4.338050336e+01,1.603062674e+01,6.414068716e+01,7.013790920e+01,9.909508636e+01,8.916968558e+00,9.548204830e+01,1.215073135e+01
7.962057689e+01,9.093422771e+01,3.725813573e+01,8.343324653e+01,1.797157627e+01,6.608473008e+01,2.402622204e+01,4.043971768e+00,4.386593486e+01,7.718253939e+01,6.512367227e+01,9.934670514e+01,6.652550795e+01,3.488546065e+01,4.941318978e+01,2.495042842e-01
4.137427092e+01,1.832968058e+01,1.177342753e+01,5.807520267e+01,8.890271406e+01,2.516989552e+01,8.142134553e+01,4.352811706e+01,3.363296378e+01,5.434442194e+01,5.363780341e+01,9.317386428e+01,1.043611811e+01,5.054305382e+01,7.690233057e+00,3.900010704e-01
1.656013046e+00,5.484273029e+01,5.661299467e+01,5.895610505e+00,9.194061194e+01,6.387425097e+01,8.034440229e+01,1.995095829e+01,6.734591273e+01,9.853584404e+01,4.897101571e+00,8.394989402e+01,7.001782470e+01,5.298616587e+01,5.238614650e+01,9.397262930e+01
2.102387250e-01,3.949989766e+01,2.581275088e+01,5.060230595e+01,3.700876766e+01,1.602401193e+01,6.567368785e+01,7.349744441e+01,6.475315825e+01,2.392650832e+01,6.936319989e+01,4.461377277e+01,2.145034481e+01,1.858620880e+00,9.710683625e+01,7.174925887e+01
6.269933247e+01,7.427395412e+01,1.878589209e+01,1.067540911e+01,7.364174698e+01,1.912699461e+01,8.280365920e+01,5.054205830e+01,2.930168979e+01,4.762424697e+01,7.372398871e+01,6.704544228e+01,8.411070476e+01,9.351004906e+01,1.026757180e+01,1.450084925e+01
4.998254788e+01,2.558740645e+00,2.621098227e+01,7.863548862e+01,5.748541170e+01,5.274212856e+01,5.186922139e+00,9.818198490e+01,7.684597975e+00,3.391524344e+01,4.366220166e+01,2.853632206e+01,3.590280965e+01,9.415647522e+01,4.793719581e+01,8.196668138e+01
2.431557643e+01,7.647533331e+01,1.110720345e+01,7.198517342e+01,5.223388666e+01,1.148191629e+01,8.910289015e+01,7.918420058e+01,4.294031018e+01,5.754736104e+01,2.324416085e+01,4.209805339e+01,9.766208682e+01,5.246485948e+01,7.363450420e+01,4.222066994e+00
6.694176704e+01,9.994950931e+01,4.792228696e+01,8.894672054e+01,3.160950116e+01,2.880197949e+01,1.707804415e+01,4.495398427e+01,3.529561464e+01,3.248166526e+01,2.033097022e+01,2.823407333e+01,9.868187673e+01,9.313101283e+01,4.623098306e+01,9.527874079e+01
6.352295232e+01,7.797068169e+01,4.705110216e+01,1.569340248e+00,5.663086487e+01,8.495886859e+01,8.276301587e+01,8.615085698e+01,5.579601850e+00,2.382947904e+01,3.408781887e+01,8.364805002e+01,1.242383121e+01,2.439574198e+01,7.079340951e+01,6.295767306e+01
1.225894424e+01,9.619874042e+01,3.553824437e+01,2.735816310e+01,3.601006193e+01,5.442041190e+01,2.485828401e+01,6.892817899e+01,6.320472593e+01,4.849131605e+01,6.174526117e+01,9.107986747e+01,8.569469021e+01,2.183513522e+01,5.515408659e+01,6.498070381e+01
7.801003655e+01,8.904318678e+01,5.451809942e+01,8.780005097e+01,8.657525702e+01,3.942473224e+01,3.791648772e+01,3.014182441e+01,3.296826071e+01,9.098451825e+01,5.998724649e+01,9.798997366e+01,3.026680276e+01,4.269513543e+01,2.523184305e+00,2.910380633e+01
2.851050240e+01,5.914782938e+01,8.201787409e+01,4.872599668e+01,8.626272136e+01,2.538026247e+01,5.414010807e+01,9.708905830e+01,5.471568945e+01,1.294727826e+01,3.152095232e+01,7.323469137e+00,4.680019047e+01,2.788630227e+01,9.586239053e+01,9.134420345e+01
8.766251914e+01,2.119019194e+01,8.954869192e+01,1.264359790e+01,7.621868067e+01,7.146410052e+01,6.969347414e+01,7.294434969e+01,7.867201094e+01,8.300526608e+01,8.133631627e+01,2.917695017e+01,7.357785656e+01,9.054576046e+01,1.829578452e+00,3.219448104e+01
3.466613211e+01,3.566980614e+01,1.134465471e+00,9.567892503e+01,1.199309100e+01,1.471695605e+01,3.480493530e+01,8.258265529e+01,9.467564853e+01,2.066806006e+01,9.388639749e+01,9.409740401e+01,3.847847773e+01,8.889558892e+01,6.867182558e+01,4.147175312e+01
2.492057554e+00,1.707934617e+01,9.472019683e+01,4.381524199e+01,1.988728627e+01,6.255256063e+00,3.633301263e+01,1.541846229e+01,6.400014958e+01,3.035966715e+01,9.524792614e+01,2.253714483e+01,6.923214531e+01,6.379698948e+01,2.710346860e+01,3.028400759e+01
9.971365261e+00,4.404041163e+01,8.902363885e+01,2.022910625e+01,3.809460530e+00,9.850163155e+01,1.808565791e+01,8.199644061e+01,4.846539910e+01,6.815553227e+01,6.822234154e+01,6.331177425e+01,8.146221294e+01,6.611557343e+01,9.550533318e+01,1.017387731e-01
2.517646486e+01,5.269267896e+01,7.945220961e+01,2.232830230e+01,4.926286922e+01,1.739432906e+00,4.324393167e+01,8.825198568e+01,1.902344409e+01,8.531744949e+01,6.858235090e+01,7.953793439e+01,8.172044513e+01,8.571374410e+01,2.653476712e+01,3.085491829e+01
4.564485292e+01,2.618562159e+01,2.149117024e+01,1.405297493e+01,9.706756865e+01,3.424390242e+01,6.947061855e+01,3.228423682e+01,8.848929702e+01,3.321015501e+01,6.631990023e+01,5.947335702e+01,5.398665940e+01,9.165605508e+01,1.650096303e+01,3.524771940e+01
3.049734301e+00,4.157854749e+00,6.146303234e+01,8.070058786e+00,2.268925462e+01,1.948736780e+01,3.726340162e+01,8.547308386e+01,2.093743442e+01,4.669252774e+01,2.069731220e+01,8.646624862e+01,4.182378811e+01,9.223093255e+01,9.667566099e+01,6.016250603e+01
4.253108179e+01,4.350370642e+01,4.242868306e+01,1.872505791e+01,6.291681904e+01,4.971567183e+01,1.162195008e+01,8.751924113e+01,9.324314013e+01,5.519279466e+01,9.617840367e+01,3.410695134e+01,7.574758767e+00,9.259131594e+01,9.929767821e+01,1.438802387e+01
6.409425924e+01,4.696585230e+01,3.347961421e+01,5.677333941e+01,2.215003323e+00,8.236354242e+01,6.788954671e+01,1.085774734e+01,9.530718066e-01,9.066536792e+01,6.837977102e+01,4.071014003e+01,7.709889597e+01,8.066834836e+01,5.997839665e+01,3.556351373e+01
9.014164089e+01,2.873056952e+01,1.359487170e+01,3.798849900e+01,1.914848305e+01,9.026657336e+01,2.289840766e+01,7.135772777e+01,4.150315174e+01,9.801855974e+01,1.736604465e+01,9.183790024e+01,5.259999646e+01,8.311657628e+01,7.944078844e-01,5.326795862e+00
3.986361555e+01,2.361497841e+01,2.057762629e+00,3.633282207e+01,7.607997960e+01,1.455465875e+01,6.590431716e+01,8.051363895e+01,5.000244476e+00,6.145887730e+01,2.995757668e+01,4.330359435e+01,6.509734636e+00,7.074041911e+01,1.624386155e+01,4.302283437e+01
1.911547980e+01,5.131087644e+00,9.383403781e+01,1.334355067e+01,6.888846843e+01,1.276608477e+01,2.818606791e+01,2.239856150e+00,5.097169793e+01,3.238674848e+01,8.228380864e+01,2.066532096e+01,3.154047932e+01,6.252472908e+01,7.138773346e+01,7.555186445e+01
9.004354170e+01,4.106082140e+01,3.196378636e+01,4.489956738e+01,8.930420178e+01,5.035014099e+01,2.383301566e+01,9.572241293e+00,3.588523605e+01,2.655582268e+01,7.199365546e+01,6.797069134e+01,7.801212927e+01,5.153978276e+01,3.298115669e+01,7.375504962e+01
1.617897209e+01,7.782348079e+01,9.656452490e+01,3.688110288e+01,3.674522359e+01,2.217984341e+01,6.183234889e+01,1.587410114e+01,1.106269114e+01,5.951043800e+01,1.797185552e+01,9.301499319e+01,6.617454290e+01,7.744893613e+01,5.430901119e-01,4.580242725e+01
6.342949165e+01,8.924164289e+01,6.783834087e+01,1.915788613e+01,4.378277784e+01,6.903641291e+01,2.247381308e+01,1.902081226e+01,8.640301353e+01,3.130838971e+01,7.100523939e+00,1.920845501e+01,8.841871727e+01,7.446883111e+01,6.815694827e+01,8.789004448e+01
6.694757349e+00,1.943969119e+01,5.964499390e+01,4.562534901e+01,7.558297322e+01,6.943712043e-01,7.528190279e+01,1.305856804e+01,4.054117505e+01,8.644358570e+01,4.072590458e+01,5.675882664e+01,2.883888442e+00,1.680905312e+01,1.360842857e+01,9.146100203e+01
2.616360956e+01,5.176367923e+01,6.937476558e+01,9.910758002e+01,6.988573912e-01,8.294946791e+01,6.154831625e+01,5.939420428e+01,6.339375285e+01,7.939419336e+00,7.288528516e+01,4.287761223e+00,6.533096558e+01,9.046344592e+01,2.856324116e+01,1.597909533e+01
5.480246363e+01,4.953009162e+01,4.565538638e+00,1.290823645e+01,6.983566231e+01,3.672356830e+01,5.698661970e-01,9.751226604e+00,2.397241950e+01,7.170664668e+01,3.863549118e+01,3.047012505e+01,9.975587814e+01,5.305228686e+01,4.299317277e+01,4.755617595e+01
3.888785793e+01,9.851517863e+00,8.808100918e+01,8.886332554e+01,6.463068583e+01,4.663749014e+01,3.919822717e+01,1.816998695e+01,6.962442247e+01,5.457853360e+00,2.057722831e+00,8.987623508e+01,3.789401584e+01,3.027595425e+01,4.575417365e+00,2.691956068e+00
7.560489969e+01,6.254909596e+01,2.299164204e+01,4.247554536e+01,7.330825337e+01,9.739010552e+01,6.647605814e+01,2.055186481e+01,5.103496979e+01,3.748345841e+01,5.511586669e+01,5.821920104e+01,2.694118950e+01,3.578975421e+01,2.649246598e+01,9.217111036e+01
3.930310488e+01,2.603077789e+01,7.950779684e+01,2.427087016e+01,4.319344333e+01,9.241857027e+01,5.171850949e+01,6.377194734e+01,9.796257388e+01,1.829779381e+01,3.285945193e+01,5.983133974e+01,9.616034568e+01,5.607899665e+00,5.381847187e+00,8.950756257e+01
3.137113526e+01,1.909645609e+01,7.906315654e+01,3.428663768e+01,3.717492073e+01,6.570083623e+01,5.898744283e+01,2.016295135e+01,8.011820362e+01,7.671206109e+01,1.167214858e+01,2.593553055e+01,3.221614938e+01,7.792433703e+01,6.009055621e+01,7.085399632e+01
4.828100948e+01,1.621382562e+01,1.130601212e+01,1.553673220e+01,8.598465210e+01,4.622435476e+01,3.654616892e+01,5.697964392e+01,3.011764992e+01,9.250248382e+00,8.188796987e+01,1.588285616e+01,7.478093277e+01,9.468996676e+00,1.571368691e+00,4.616621104e+01
9.546598747e+01,7.920943590e+00,6.507023478e+01,8.383816514e+01,4.142579960e+01,1.810785130e+01,2.117378071e+00,5.803812087e+01,7.116454112e+01,6.112403595e+01,2.635642721e+01,6.041287949e+01,6.262283335e+01,5.744551453e+01,7.664422090e+01,8.861161050e+01
1.277611165e+01,2.689709962e+01,2.168754588e+01,7.912552609e+01,8.518957667e+01,5.621902947e+01,5.685174904e+01,3.731508846e+01,4.828411300e+01,8.262145895e+01,6.379518679e+01,3.525284521e+01,9.661735605e+01,1.807204896e+01,1.751281741e+00,9.714554373e+01
1.141669133e+01,1.138784740e+01,7.934886292e+01,9.273766953e+01,4.792395917e+01,3.262863991e+01,7.236124459e+01,3.140822975e+01,9.779624702e+01,9.001074742e+01,3.056666492e+01,4.378933314e+01,2.481231661e+01,3.053657312e+01,8.618048303e+01,4.607032033e+00
7.268568641e+01,6.906280540e+01,5.935898694e+01,9.976607825e+01,9.745555259e+01,8.894485402e+01,8.823741938e+01,7.227944684e-01,8.069106518e+01,6.310663413e+01,2.793271279e+01,6.219838196e+01,8.473605188e+01,5.796593605e+01,7.436039689e+01,6.550558762e+01
4.677037636e+01,1.932260655e+01,9.272913923e+01,1.886498714e+00,4.505308794e+01,3.289422178e+00,3.963748495e+01,2.769721490e+01,9.020734547e+01,6.039878051e+01,3.536637345e+01,7.780460757e+01,3.289834331e+00,2.109419685e+01,5.671549500e+01,3.348793641e+01
5.919597924e+01,4.421665768e+01,7.825715785e+01,6.206284337e+01,6.484724067e+01,1.055319910e+01,3.865141362e+01,3.142630740e+00,4.311997437e+01,6.933166967e+00,1.264458254e+01,5.903425560e+01,4.774562886e+01,6.381408116e+01,7.590810704e+01,7.412418114e+01
9.324640064e+01,8.223302905e+01,6.694551865e+01,3.149713535e+01,4.542561398e+01,3.477303950e+01,4.864273857e+01,3.282357123e+00,1.460443013e+01,9.968315380e+00,1.028431610e+01,1.132929665e+01,4.032470053e+01,9.461566093e+01,4.189502131e+01,6.306113164e+01
7.737121915e+01,1.042178536e+01,6.987420531e+01,5.549116504e+01,6.691491071e+01,1.375945728e+01,9.881065403e+01,9.036215918e+01,1.145800225e+01,3.804391025e+01,6.431449423e+00,3.477282745e+01,8.735122334e+01,7.959317584e+01,5.030063216e+01,7.769457209e+01
7.185604122e+01,3.507543239e+01,8.385219905e+01,5.211475512e+01,8.096959890e+01,8.039635273e+01,5.860225986e+01,1.736227602e+01,2.781365977e+01,6.296089306e+01,8.919177362e+01,6.298715247e+01,4.961439358e+01,6.876929008e+01,1.092605144e+01,5.028660466e+00
9.045044518e+01,4.113877155e+01,9.712014852e+01,4.682054852e+01,5.684430792e+01,4.008925645e+01,4.085912185e+01,4.897439734e+01,5.873291378e+01,2.489185297e+01,2.114008353e+00,8.534435255e+01,8.347664651e+01,7.906483531e+01,7.445234403e+01,9.493002797e+01
1.710199458e+01,4.845641816e+01,2.172452960e+01,4.698662428e+01,1.780758478e+01,6.974567796e+01,1.073433395e+01,3.910409303e+01,9.018904035e+01,3.950874183e+01,8.728238533e+01,3.176947360e+01,1.719309790e+01,1.980250488e+00,4.554703467e+01,5.461766011e-01
1.231613113e+01,9.804674280e+01,2.003922950e+01,2.299464825e+01,2.472103389e+01,1.318197646e+01,9.514437763e+01,4.087706335e+01,2.512653108e+00,2.176165238e+01,1.771362348e+01,4.091986859e+01,7.401326646e+01,5.005916879e+01,4.614411836e+01,5.600864564e+01
5.471042624e+01,7.186286830e+01,3.156771733e+01,5.257534835e+01,5.907128791e+01,2.159055606e+00,5.742613380e+01,7.254632537e+01,9.620878517e+01,8.954065731e+00,5.232859021e+01,7.130517613e+00,7.044762703e+01,4.838920137e+01,7.728179129e+01,7.850744233e+01
1.854808635e+01,5.575609847e+01,3.600445545e+01,4.339142161e+00,9.247069847e+01,3.844803556e+01,8.250966357e+01,9.672480102e+01,9.834775967e+01,8.552958464e+01,5.782086158e+00,8.279817101e+01,2.596292173e+01,5.376087222e+01,6.898330353e+01,9.363867805e+01
9.171234376e+01,4.522687605e+01,8.609516802e+01,7.235484639e+01,9.404659738e+00,1.649016139e-01,5.781226948e+01,2.044650022e+01,5.361680829e+01,5.932348698e+01,9.059281439e+01,7.276286388e+01,1.141047694e+01,4.344237967e+01,3.642313487e+01,9.722086482e+01
6.228151005e+01,4.081861109e+00,3.742091197e+01,1.289878830e+01,7.477035377e+01,7.946296488e+00,1.450302701e+01,1.148457806e+01,2.155560760e+01,3.573672088e+01,1.322258495e+01,2.546368791e+01,2.855043384e+01,2.947766125e+01,2.284269388e+01,7.917746958e+01
2.941416500e+01,6.223124158e+01,2.849873336e+01,2.094547135e+01,5.397407851e+01,5.596385521e+01,1.046935724e-01,2.681552157e+01,7.947606663e+01,9.528922473e+01,6.756483792e+01,6.032467426e+01,9.473171390e+01,3.098098546e+01,9.919865963e+01,8.284819083e+01
1.034700022e+01,1.343085564e+01,5.253420006e+01,8.726046701e+01,3.988129909e+01,6.409686576e+01,1.087161418e+01,6.613829062e+01,1.267141631e+01,1.167559622e+01,6.747871364e+01,3.861472359e+01,6.199181227e+01,6.328678695e+01,5.466402615e+01,9.950152639e+01
7.783010049e+01,2.105103786e+00,8.190702468e+01,4.793915709e+01,5.848508708e+01,6.330208560e+00,1.365472282e+01,1.167735613e+01,7.063884211e+01,1.467780929e+01,6.353909314e+01,4.827439156e+01,6.036673482e+01,1.599722421e+01,5.906679078e+01,5.210341519e+01
1.790352522e+01,1.366124458e+01,9.656040612e+00,3.367738171e+00,9.225268849e+01,3.875409657e+01,4.425821289e+01,7.836841045e+01,5.655362074e+01,2.706954348e+00,1.894862504e+01,9.756908337e+01,4.521548849e+01,8.563571362e+00,6.586025063e+01,4.683201793e+01
6.101655341e+01,5.248026428e+01,8.189172232e+01,6.975894619e+01,5.442740046e+01,9.926705502e+01,4.296581997e+01,4.265823050e+01,7.319939010e+01,7.900492070e+01,4.420660902e+01,7.531950014e+01,5.857699417e+01,5.319958716e+01,5.409105055e+01,9.235393603e+01
9.580763923e+01,2.573514963e+01,9.036388607e+01,8.012746668e+01,4.881743541e+01,5.911871007e+01,7.515985002e+01,8.876038092e+01,7.749272122e+00,7.373761964e+01,9.832850786e+01,6.408837785e+01,6.238571479e+01,8.982764551e+01,6.043868213e+01,5.841024809e+01
4.652431246e+01,4.919308957e+00,2.242066192e+00,2.319645946e+01,8.170224141e+01,7.758604458e+01,9.826817525e+01,5.771995967e+01,5.922239896e+01,1.444480740e+01,9.461916954e+01,7.237769052e+01,9.121662956e+01,5.236733771e+01,7.462337404e+01,2.330541887e+01
2.709473976e+01,6.379650785e+01,8.974266145e+01,4.471706483e+01,9.864591068e+01,1.699794336e+01,6.547792960e+01,4.935973082e+01,8.460627054e+01,4.929647942e+01,1.344824799e+01,3.271033330e-01,3.131870202e+01,3.541823573e+01,8.120157616e+01,6.169818935e+01
2.541679127e+01,5.957961569e+01,6.759349273e+01,8.879759611e+01,9.163296422e+01,4.602101646e+01,9.710406951e+01,3.782830282e+01,5.949281147e+01,6.430333631e+01,6.300567337e+01,1.121278611e+01,5.739499992e+01,6.288496214e+01,5.497514698e+01,3.447065074e+01
1.927722083e+01,4.414675118e+01,1.418510221e+01,9.673026608e+01,9.906431904e+01,5.281186414e+01,5.190700865e+01,2.270659652e+01,6.632890881e+01,4.266706656e+01,8.457683015e+00,2.748476162e+01,4.901263328e+01,2.545202759e+01,2.175448343e+01,6.330060590e+00
8.284161380e+01,5.836310958e+01,2.771576385e+00,6.584681808e+01,9.757526861e+01,6.447350324e+01,7.668521814e+01,5.029234035e+01,5.413596549e+01,6.552495767e+01,2.315646971e+01,9.422623753e+01,4.049683339e+01,9.605814879e+01,3.694662171e+01,6.117963460e+01
5.935813291e+00,7.534407343e+00,6.155365414e+01,8.957385206e+01,4.514752139e+01,7.690505123e+01,6.223946081e+01,1.723103774e-01,6.456917473e+01,8.759772230e+01,4.443981646e+01,8.971369923e+01,2.311842273e+01,9.985120757e+01,8.812445288e+01,9.151782498e+01
8.382259321e+00,1.587193332e+01,3.833771314e+01,7.398753439e+01,5.206130979e+01,9.349817625e+01,5.612493521e+01,2.703474518e+01,9.177204188e+01,5.231064514e+01,5.806205356e+01,2.052263957e+01,8.296638752e+01,9.598688046e+01,5.416117572e+01,1.110349024e+01
3.068699952e+01,4.224256142e+01,6.427094276e+01,6.724206637e+01,8.792408821e+01,9.113279876e+01,7.492944550e+01,4.520949342e+01,4.868513164e+01,8.132156184e+01,1.264631681e+00,2.444327664e+01,6.150419972e+01,5.284888525e+01,9.872054887e+01,6.572352784e+01
4.002709759e+01,9.372871604e+00,2.595398718e+01,8.978557919e+01,7.000827398e+01,6.359127262e+01,8.735930979e+01,3.381239969e+01,3.634022586e+01,2.004317960e+01,5.827410190e+01,8.881088074e+01,5.999961418e+01,8.215624145e+01,7.979870620e+01,8.720999700e+01
1.118192632e+00,7.554342499e+01,4.152801230e+01,8.542968225e+01,9.725099220e+01,3.120305467e+01,8.502817333e+01,3.642270865e+01,4.130700094e+01,2.134332130e+01,5.069038893e+01,3.287964752e+01,7.248108849e+01,8.415508827e+01,7.048060590e+01,1.561202450e+00
5.399059298e+01,4.660249056e+01,4.342790197e+01,6.234782263e+01,4.212821481e+01,4.774162424e+01,9.485167847e+01,3.576938399e+01,8.772589367e+01,4.284207493e+00,4.301787122e+01,5.199494156e+01,1.561386766e+01,1.250691341e+00,6.180621466e+01,2.827650978e+01
5.166877829e+01,7.779569373e+01,5.753669639e+01,2.017285460e+01,8.856837590e+01,2.289647679e+01,2.428493177e+01,4.328331423e+01,2.620958595e+01,7.017440707e+01,5.140469517e+01,1.393075913e+01,5.400595589e+01,3.186042970e+01,1.399730199e+01,6.337327471e+01
1.346536859e+01,7.824653101e+01,6.764917037e+01,7.887672511e+01,8.665272580e+01,8.437363833e+01,7.316449751e+01,4.251216401e+01,6.770000873e+01,1.747544226e+00,3.590572151e+01,6.830692674e+01,2.455590861e+01,6.955128996e+01,4.137412966e+01,9.446983368e+01
7.134653888e+01,9.736588865e+01,5.658403694e+01,1.106646163e+01,9.471103552e+01,5.853471943e+01,6.227934267e+00,4.941666690e+01,8.729695111e+01,4.259444576e+01,5.120739289e+00,2.696178342e+01,3.913810349e+01,9.010214326e+01,6.088929238e+01,1.462555930e+01
2.411762921e+01,3.071790967e+01,6.047037565e+01,3.481654569e+01,1.112777982e+01,5.236626353e+01,2.035686763e+01,5.591784473e+01,2.143019758e+00,4.405258533e+01,1.605250922e+01,2.282910413e+01,7.396861058e+01,7.965799080e+01,5.831229683e+01,2.893176533e+01
6.728898819e+01,9.949735912e+01,7.898262888e+01,5.758797531e+01,8.257159780e+01,8.411389380e+01,2.661500842e+01,9.861355818e+01,1.969485276e+01,5.308352380e+01,5.624693980e+01,9.717631489e+01,6.768618955e+01,6.143298332e+01,2.704001027e+01,3.402726984e+01
