v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42
3.513898460e+01,5.029450893e+01,6.302282349e+01,7.768582525e+01,4.746353654e+01,1.293842687e+01,1.163477553e+01,7.169936200e+01,4.527240732e+01,1.806547429e+01,5.430703698e+01,6.474548787e+01,1.098789876e+01,1.079403831e+01,4.136352312e+00,1.660534413e+01,5.394086347e+01,4.458886414e+01,6.586051163e-01,7.554058220e+01,5.229651794e+01,5.158157500e+01,5.373647767e+01,1.354402348e+01,4.806189285e+00,8.963603683e+01,2.955267124e+01,7.684030272e+01,2.803690796e+01,8.570757999e+01,4.669619833e+01,2.228621659e+01,3.064880981e+01,6.402250594e+00,9.737235509e+01,5.587596313e+01,6.686073575e+01,5.441100464e+01,9.802121618e+01,7.525316355e+01,5.049664332e+01,2.606948058e+01
2.797994762e+01,8.678175024e+01,6.119801009e+01,2.891323745e+01,6.426453988e+01,4.939371582e+01,9.635482713e+01,2.810306080e+01,5.366001681e+01,9.017922207e+01,1.258283863e+01,9.368953195e+01,7.122236937e+01,2.248829459e+01,8.480623521e+01,9.602840399e+01,2.182232435e+01,5.686481969e+01,3.997724767e+01,9.686317396e+01,3.598168544e+01,1.201475822e+01,9.332318034e-02,1.408518587e+01,7.604708355e+01,9.728921653e+01,2.879939262e+01,8.302516891e+01,3.346120309e+01,1.303744314e+01,4.257539547e+01,1.712198283e+01,3.378394103e+00,2.047711700e+01,2.962836559e+01,7.972594563e+01,4.456960308e+01,2.103925590e+00,1.681948882e+01,2.008460409e+01,7.200410365e+01,9.370671321e+01
2.176963010e+01,1.161031220e+01,3.975859864e+01,5.055738209e+01,6.026828165e+01,8.075751062e+01,8.992320572e+01,9.981036548e+01,7.068115243e+01,5.947294047e+01,6.905272234e+01,7.638807372e+01,3.797709752e+01,2.005339341e+01,9.122015971e+00,6.952289054e+01,7.620668478e+01,9.299284760e+01,9.384574745e+00,3.948755292e+01,6.279620426e+01,7.975377891e+01,9.248552239e+01,7.629052546e+00,9.310048898e+01,9.760182325e+01,5.070777989e+01,2.511386219e+01,3.986052028e+01,4.006867908e+01,4.481070094e+01,1.689423741e+00,9.956263790e+00,2.920439910e+01,4.423840164e+01,5.698399770e+01,7.481863303e+01,1.146080843e+00,2.352079800e+01,7.253626478e+01,5.203135038e+01,9.710144981e+01
6.951631708e+01,4.213524583e+01,4.158763021e+01,2.366305609e+01,4.626316538e+01,8.510404613e+01,6.173094237e+01,8.436899124e+01,7.241454876e+01,6.772988930e+01,1.785761769e+01,2.646418413e+01,7.902090576e+01,2.083153029e+01,4.021849650e+01,9.239966557e+01,4.661107071e+01,7.486053885e+01,6.337744101e+01,2.996354749e+01,6.658002700e+01,4.343754089e+01,9.530995200e+01,2.179766539e+01,9.629405103e+01,5.165575369e+01,2.705299923e+01,7.052314866e+01,6.651939193e+01,1.430820203e+01,6.098919861e+01,9.510410472e+01,4.824585700e+01,8.316002602e+01,9.316908697e+01,4.455993775e+00,8.771234900e+01,2.200926294e+01,4.441461598e+01,4.919234310e+01,2.102266227e+01,1.405464628e+01
4.418988326e+01,9.138543812e+01,4.633910050e+01,4.492005887e+01,2.358699849e+01,2.683318802e+01,5.724047480e+01,5.022321425e+01,3.106946036e+01,5.864151797e+01,3.723847708e+01,7.804418233e+01,8.473662779e+01,3.043936791e+00,1.174431699e+01,7.117240553e+01,8.556754039e+01,8.019371799e+00,2.217476783e+01,4.856077815e+00,9.986505907e+01,7.278483340e+01,1.717621539e+01,7.858362716e+01,2.166076001e+01,9.518418855e+01,7.206726187e+01,4.845680721e+01,3.457862403e+01,7.591696643e+00,8.082377006e+01,6.898538926e+01,2.668091571e+01,2.959903971e+01,5.218430492e+01,6.603502662e+01,1.691698414e+01,8.174304069e+01,6.027755201e+01,2.103960726e+01,1.584142268e+01,9.520190964e+01
3.320859175e+01,4.417569059e+01,6.452140875e+01,5.876980857e+01,8.418532937e+01,5.190226133e+01,9.538491300e+01,1.962353024e+01,9.943400967e+01,1.268743382e+01,6.265166965e+01,9.251442620e+01,8.407845407e+01,2.813117096e+01,2.294281274e+01,1.521129081e+01,3.614554992e+01,6.835926072e+01,9.964630196e+01,7.734542080e+01,8.484686771e+01,4.008394531e+01,5.083360016e+01,2.289883359e+01,3.855557842e+01,1.238732110e+01,7.901063085e+01,2.673913731e+01,2.756849269e+01,4.583518110e+01,5.166908033e+01,1.232498389e+01,6.436544186e+01,2.824658828e+01,6.360326338e+01,4.503015963e+01,6.156221345e+01,1.678745250e+00,8.953279001e+01,9.533092726e+01,3.969018422e+01,1.062739823e+01
5.045840184e+00,3.622444935e+01,9.860201591e+00,3.483672061e+01,8.983326237e+01,5.670662365e+01,4.696924100e+01,7.860724500e+01,4.267261960e+01,3.009028589e+01,2.935544024e+01,1.805314052e+01,4.827377445e+01,8.574536644e+01,7.184128802e+00,5.896732751e+01,6.454178078e+01,1.742888863e+01,6.700991472e+01,1.887588840e+01,5.924560652e+01,1.411686802e+01,4.633793379e+00,2.529530055e+00,2.658958670e+01,7.618459445e+01,2.083582910e+01,2.808350215e+01,6.620443643e+01,4.520447149e+01,7.127387845e+01,3.714185041e+01,7.610293308e+01,4.294670300e+01,3.225073866e+01,8.954208397e+01,5.456328610e+01,2.864924025e+01,6.607141077e+01,3.619524290e+01,4.177687999e+01,7.248499092e+01
7.054301849e+01,7.369116110e+01,6.650184728e+01,8.978936272e+01,8.546877503e+01,4.842938440e+01,4.768658696e+01,1.065414371e+00,4.659276597e+01,5.160508220e+01,6.976554573e+01,2.377334419e+01,9.984290087e+01,7.477364524e+01,7.589546716e+01,8.373727417e+01,7.612741208e+01,7.655483341e+01,5.914450642e+01,8.286728041e+01,8.319649565e+01,2.624206459e+00,7.247866435e+01,1.709096666e+01,8.702952300e+00,6.819969423e+01,5.115069699e+01,9.010023667e+01,6.995332433e+01,8.425455301e+01,7.023616788e+01,2.505924837e+01,7.066149948e+01,7.102676546e+01,3.186483932e+00,6.267745124e+01,6.301358240e+01,4.432651587e+01,6.461172339e+01,7.370908040e+01,7.127747087e+01,8.002226842e+01
8.205449438e+00,1.497291617e+01,3.512909487e+01,6.460633324e+01,1.344970684e+01,3.718113034e+01,9.796039616e+01,4.821937936e+01,4.378348756e+01,5.765701829e+01,1.829556643e+01,9.071917031e+01,8.951451991e+01,7.969766356e+01,7.274757220e+01,6.932634182e+01,9.050095031e+01,4.378692770e+01,9.361731449e+01,4.768889437e+01,1.601365441e+01,2.106365828e+01,8.186724798e+01,1.579953327e+01,9.543481580e+01,5.057389143e+01,7.239433455e+01,5.867113420e+01,9.190834165e+01,7.480675655e+01,4.998530496e+01,3.496472460e+01,3.055701992e+01,8.391373818e+01,9.445455777e+01,4.232957591e+01,3.073471693e+01,3.347576960e+00,3.169258254e+01,7.845191787e+01,6.675706055e+01,4.703292799e+01
4.311950706e+01,5.503277459e+01,3.599012375e+00,3.304082571e+01,8.571066479e+01,7.883363627e+01,1.947521070e+01,1.811667828e+01,1.894475951e+01,8.701784356e+01,4.363222332e+01,1.496614955e+01,7.107246077e+00,8.386714373e+01,8.603745691e+01,5.367459696e+01,8.610475582e+01,1.347818783e+01,3.921074141e+01,8.560422658e+01,8.662416355e+01,4.013926574e+01,5.788426747e+01,3.215290068e+01,3.923494248e+01,7.130075502e+01,9.642589581e+01,2.617170767e+01,5.341953523e+01,2.450776193e+01,2.168375073e+01,7.332924159e+01,4.082222989e+01,8.916648812e+01,4.478137921e+01,9.084303769e+01,4.131620310e+00,8.408979131e+01,6.730640698e+00,7.187266031e+01,6.088837438e+01,1.971754665e+01
5.116745866e+01,5.624133322e+01,2.265353044e+01,6.332154176e+01,3.622963771e+01,9.653479220e+01,5.218981539e+00,6.857824539e+00,2.971638728e+01,5.115364364e+00,1.203552565e+01,8.204107338e+01,7.813132913e+01,3.891179699e+01,5.289200262e+01,8.913701574e+01,2.317346830e+01,5.742263355e+01,5.849854300e+01,2.098893620e+01,1.455060233e+01,8.611461373e+01,4.734351391e+01,3.006411497e+01,4.235685622e+01,2.380190435e+01,8.489538928e+01,2.359915324e+01,8.383595408e+01,5.010232375e+01,1.351517438e+01,1.839934848e+01,1.602801901e+01,7.613275299e+01,8.320884614e+01,7.307593820e+01,6.142328702e+01,4.773106884e+01,7.369788261e+01,8.312792620e+01,1.307652640e+01,6.766443085e+01
2.706546082e+01,5.072489049e+00,9.388414678e+01,4.762457929e+01,7.683978419e+01,7.199950391e+01,6.207914919e+01,9.615436782e+01,1.476071299e+01,1.583493364e+00,4.715628419e+01,4.039586448e+01,6.548142904e-01,9.714071718e+00,7.766271488e+01,9.903219380e+01,8.063919422e+01,7.785391159e+00,1.189876575e+01,1.805250214e+01,7.117776650e+01,3.086649893e+01,5.436766889e+00,9.509404745e+01,3.395456723e+00,1.354035833e+01,3.798266264e+01,4.883174208e+01,5.527594535e+01,2.767973275e+00,9.432062564e+01,9.035815560e+00,5.510057702e+01,5.394939768e+01,5.804679021e+01,8.957564943e-01,7.703941476e+01,8.813663230e+01,9.795797991e+01,4.463807218e+01,1.704956168e+01,7.165989169e+00
2.734992066e+01,8.792805387e+01,1.338550267e+01,6.162547048e+01,9.829852607e+01,5.286417236e+01,7.764723144e+01,6.541342423e+01,9.590873743e+01,1.779734069e+01,7.073048199e+00,3.957528875e+01,7.663534735e-01,7.054063874e+00,7.236412124e+01,2.084405693e+01,6.343978543e+01,5.164436045e+01,5.729516929e+01,5.896085661e+01,2.201819097e+01,1.048588901e+01,4.624262280e+01,5.238008948e+01,6.511698539e+01,7.808497427e+00,8.794330135e+01,1.570044466e+01,7.797663324e+01,4.253573370e+01,6.310868906e+01,8.373500090e+01,6.849133457e+01,9.033703075e+01,4.722333392e+01,9.268444141e+01,3.064938966e+00,7.024701581e+01,8.107699801e+01,4.266254047e+01,9.773559462e+01,2.817397233e+01
9.554922729e+01,6.803020116e+00,2.965616013e+01,2.452369453e+01,4.217387809e+01,4.958300198e+01,3.033665420e+01,6.227566970e+00,6.262386665e+01,2.542789974e+01,5.105429388e+01,9.348997728e+01,3.619182808e+01,7.101673140e+01,2.626973538e+01,1.854105033e+01,3.420705458e+01,3.293088280e+01,7.124787658e+01,4.011194647e+01,1.274560557e+01,9.525821422e+01,3.523068686e+01,5.704972513e+01,6.977294466e+01,9.925124382e+01,6.674878419e+01,8.500795041e+01,3.731089358e+01,7.322782337e+01,1.252384590e+01,5.241283912e+01,3.510410331e+01,2.260809361e+01,1.384123931e+01,6.173258147e+01,9.805479291e+01,1.154491461e+01,2.530449683e+00,2.644075591e+01,9.122185439e+01,2.356800431e+01
6.093025143e+01,2.099364801e+01,5.868239427e+01,8.830796556e+01,2.886686617e+01,4.862140147e+01,1.981767332e+01,5.157325661e+01,6.193838751e+01,7.609079434e+01,4.235318804e+01,9.943003475e+01,5.160178802e+01,8.336109919e+01,2.828042353e+01,6.193772951e+01,2.019245905e+01,7.540347569e+01,9.583091431e+00,5.368931535e+01,6.740830390e+01,3.365092484e+00,8.380416571e+01,6.084947511e+01,6.663347264e+01,6.077693827e+01,1.863680492e+01,6.587148383e+01,8.772569320e+01,3.779123387e+01,1.176745749e+01,7.185291818e+01,9.680900770e+01,9.512484685e+01,9.421020920e+01,4.468400499e+01,5.184310668e+01,2.872148630e+01,5.199066297e+01,3.000098838e+01,4.497829717e+01,9.198147264e+01
7.099208423e+01,6.840319465e+01,7.975484136e+01,2.959694753e+01,6.544418314e+01,6.336275097e+01,6.769537642e+01,1.381057438e+01,1.470717369e-04,1.759247981e+01,2.038857175e+01,5.851790181e+01,9.946822778e+01,4.610017521e+01,6.628840007e+01,6.660941278e+01,8.888887819e+01,1.885401197e+01,3.460648530e+01,5.103178056e+01,4.340244449e+01,8.886259207e+01,2.467697107e+01,3.904020759e+01,7.271980574e+01,5.476306835e+01,9.866265834e+01,1.455702680e+01,8.711022488e+01,8.557822564e+01,3.929595897e+01,4.634815664e+01,6.941812329e+00,1.666605916e+01,8.546552905e+01,5.026991048e+01,4.869314934e+01,2.621748097e+01,7.607756931e+01,8.398738392e+01,9.373151123e+01,3.106800561e+01
5.602364199e+01,8.023115302e+01,1.504525712e+01,3.008047584e+01,2.606130451e+01,5.657263427e+01,4.756008773e+01,8.979209977e+01,3.881857741e+01,9.677225467e+01,2.782622766e+01,4.263256577e+01,8.080788267e+01,9.168041812e+01,3.886099014e+01,4.176928186e+01,8.939968759e+01,3.402162717e+00,2.771192404e+01,5.156420371e+01,5.398082425e+00,1.987078707e+01,1.427937289e+01,6.460132817e+00,9.473348926e-01,4.999383804e+01,6.346923702e+01,8.360820199e+01,2.845895207e+01,4.595254853e+01,8.819940068e+01,2.537213193e+01,1.963941134e+01,5.296808960e+01,8.033326956e+01,1.312782482e+01,9.309923891e-02,2.229217723e+01,4.455913523e+01,6.438591576e+01,9.131939000e+01,9.265221969e+01
5.862930963e+01,6.383615511e+01,7.513845375e+01,8.037458405e+01,9.080312608e+01,3.314845140e+00,8.065389353e+01,1.735186778e+01,9.015903598e+01,7.593296626e+01,8.743639666e+01,1.327791587e+01,8.934972519e+00,4.436782519e+01,9.060305005e+01,8.000210472e+01,7.590795039e+01,8.915294796e+01,4.107297848e+01,5.451783831e+01,3.723898579e+01,4.673277542e+01,3.947697345e+01,5.510487547e+01,5.465104188e+01,7.022476775e+01,4.577545734e+00,6.499859662e+01,8.829117066e+01,4.056247358e+00,4.674595866e+01,5.207515879e+01,5.329521100e+01,4.983927432e+01,6.682279845e+01,7.135987065e+01,9.493869292e+01,8.690492096e+00,4.882578748e+01,4.667092173e+01,3.298937431e+01,3.218268603e+01
1.879037567e+01,9.093800044e+01,9.462562223e+01,7.102356304e+01,3.633112969e+01,2.789359471e+01,7.635510579e+01,4.355500276e+01,1.404051719e-01,8.542130417e+01,2.624921598e+01,9.183774904e+00,4.126001582e+01,2.922312585e+00,6.459728117e+01,2.330678009e+00,1.586531961e+00,1.465606385e+01,7.440029398e+01,2.616854382e+00,8.469052677e+00,3.228470188e+00,3.476230937e+01,2.582672211e-01,6.196678418e+01,4.060554380e+01,3.465431510e+01,3.277188150e+01,6.803301739e+01,2.102599221e+01,1.426964484e+01,4.281080992e+01,8.649664026e+01,5.068587270e+01,4.236033494e+01,7.267505746e+01,9.182576990e+01,5.246375113e+01,1.997408116e+01,8.750480468e+01,8.705819143e+01,6.891985640e+00
1.144088676e+01,5.209845353e+01,8.762170994e+01,3.584182014e+00,9.681332828e+01,1.622823697e+01,2.036247668e+01,7.004519979e+01,9.661830176e-01,4.879125974e+00,9.150246786e+01,9.800777432e+01,7.726766474e+01,4.398816174e+01,4.374111694e+01,9.428907080e+01,3.850815803e+01,9.898828581e+01,8.889585022e+01,8.075289310e+00,4.324586713e+01,4.090775696e+01,7.290829776e+01,9.493976411e+01,1.014792874e+01,6.448818164e+01,3.757630646e+00,9.398949890e+01,4.059072657e+01,7.117174123e+00,5.307110106e+01,7.037009092e+01,2.545337297e+01,3.743981112e+01,3.287063028e+01,6.827579730e+01,5.711297795e+01,6.855059189e+01,5.715248382e+01,9.937947590e+01,3.083030831e+00,7.665268520e+01
5.953020606e+00,7.895067426e+01,9.428494603e+01,1.188850688e+01,7.267609748e+01,5.326775411e+01,8.074406561e+01,5.112456328e+01,7.841517171e+00,2.462109000e+01,4.864809474e+01,8.079102870e+00,3.350507337e+01,3.841873227e+01,9.216456991e+01,7.665786054e+01,6.658730011e+01,9.767195058e+01,3.493100257e+01,3.606324321e+01,4.215752500e+01,8.454696568e-01,8.667449639e+01,5.401984323e+01,4.535786607e+01,8.615050930e+01,7.213672010e+01,2.521893413e-01,7.696532556e+01,5.730080531e+01,9.686791954e+01,5.167913546e+01,6.974068312e+01,9.385850144e+01,5.298389752e+01,3.869379973e+01,7.984409225e+01,2.723798788e+01,1.608670470e+01,5.272864263e+00,5.039804005e+01,2.664922217e+01
4.345992516e+01,2.002840332e+01,8.605472416e+01,6.435324971e+01,7.866344567e+01,7.279245732e+01,7.139540480e+01,6.626233686e+01,3.966324106e+01,4.076631238e+01,6.177763285e+01,9.279571814e+01,9.560973623e+01,4.568771759e+01,4.905141358e+01,3.198780019e+00,6.327002428e+01,5.218108566e+01,3.549933009e+00,2.730440248e+00,2.969594438e+01,2.750874352e+01,8.851646635e+01,8.749030265e+01,1.394903068e+01,3.067622131e+01,1.835813219e+00,3.240637475e+01,9.080184726e+01,4.971203713e+01,3.107319129e+00,6.529020514e+01,2.879732512e+01,1.235725292e+01,8.643075978e+00,8.380980904e+01,4.830878528e+01,9.526444366e+01,9.046182972e+01,9.630544649e+01,7.306370676e+01,1.721998355e+01
9.897950242e+01,7.046476809e+00,2.181021866e+00,1.155184056e+00,8.377831583e+00,3.819948767e+01,4.066189944e+00,3.942186691e+01,1.667253387e+01,9.345404035e+01,5.028245136e+01,1.509421397e+01,9.237237651e+01,3.385016627e+01,6.141097425e+00,5.324342199e+01,7.985133853e-01,1.601562388e+00,1.509612972e+01,2.673902947e+01,6.691440699e+01,8.174364578e+01,8.626706225e+01,4.766047974e+01,1.645949309e+01,5.326871261e-01,3.845322344e+01,1.909102411e+01,8.185106234e+01,9.544551321e+01,5.703895099e+01,1.644129124e+01,7.679387997e+01,7.862098324e+01,5.561590219e+01,4.414244020e+01,7.951152275e+00,1.860576837e+01,5.518820065e+01,1.378654967e+01,2.484636555e+01,9.948148787e+00
9.358774360e+01,8.932814036e+01,3.348633879e+01,1.464163543e+01,8.258785768e+01,4.543231523e+01,6.591102715e+01,1.690823389e+01,9.316570960e+01,4.382468621e+01,6.944946546e+00,3.646473609e+01,3.480747738e+00,6.865019852e+01,2.844156508e+00,6.800014182e+01,8.777408545e+00,1.569319492e+01,7.513112014e+01,9.623253604e+00,7.990898263e+01,2.903244991e+01,7.305033101e+01,4.487544214e+01,7.514572297e+01,2.315125968e+01,8.721942121e+01,2.084998299e+01,7.759079158e+01,4.525810667e+00,5.203903073e+00,4.795337529e+01,5.677350800e+00,6.417069143e+01,1.465685355e+01,4.421027871e+01,8.586783548e+01,4.179053525e+00,2.002783609e+01,1.591619082e+01,8.761469977e+01,9.960699037e+01
3.365674911e+01,6.030836825e+01,5.937451972e+00,7.449902741e+00,4.063870843e+01,6.847091693e+01,7.099160123e+01,2.959014893e+01,6.371507645e+01,4.962384750e+00,1.941889444e+01,6.377011798e+01,4.455920858e+01,7.271233926e+01,2.831079231e+01,4.897059747e+01,7.741063718e+01,7.262841764e+01,2.414920358e+01,9.760444815e+01,6.702394170e+01,8.925834509e+01,7.506720463e+01,1.036793118e+01,6.896342010e+01,4.780110491e+01,3.618186422e+01,6.414677915e+01,6.907606211e+01,5.406320346e-01,1.781856142e+01,9.248636416e+01,6.074379423e+01,8.213921673e+01,2.244463445e+01,3.282920913e+01,9.300098115e+01,2.042714040e+01,4.637327477e+01,4.325327391e+01,6.494262339e+01,2.840477798e+01
7.636891247e+01,4.963715565e+01,8.964159845e+01,6.997978250e+00,8.799158607e+01,5.631670117e+01,2.156886278e+01,9.558061934e+01,1.013054891e+01,4.706550763e+01,1.754845290e+01,7.183307015e+01,9.318726881e+01,7.409791353e+01,6.114394027e+01,4.370216325e+01,3.322490770e+01,8.545141940e+01,1.522643349e+01,9.520574808e+01,3.778938076e+00,7.071709099e+01,8.559808469e+01,6.374083826e+01,6.390590483e+01,8.956276096e+01,4.498459658e+01,7.513758913e+01,5.842416517e+01,1.715780626e+01,4.589527547e+01,8.119725545e+01,1.007023194e+01,3.851940116e+01,2.684961762e+01,3.744306785e+01,6.965801717e+01,9.490567717e+01,6.145150608e+01,9.722391555e+01,9.214981435e+01,1.985714301e+01
4.624109819e+01,8.593657263e+01,3.375939301e+01,9.958516238e+01,2.147219981e+00,4.214195227e+01,2.219653146e+00,7.645051317e+01,7.959268180e+01,6.083710166e+01,3.958363668e+01,5.710843240e+01,6.780521864e+01,3.729121063e+01,7.991751968e+01,1.751086984e+01,9.046551316e+01,5.489969582e+01,7.763922843e+01,4.757006616e+01,8.985532692e+00,9.621165275e+01,5.428918325e+01,1.335295606e+00,2.831896471e+01,5.913644737e+01,7.623367212e+01,4.548163534e+01,4.066041306e+01,8.990356799e+01,9.377253800e+01,6.877364486e+01,6.096241909e+01,3.307573385e+00,8.452478006e+01,9.835865997e+01,8.050547305e+01,1.656678229e+01,4.826645694e+01,8.011220645e+01,9.404377922e+01,5.969114918e+01
3.941377746e+01,8.321545200e+01,5.424313351e+01,7.391371337e+01,6.809661307e+01,7.805775399e+01,3.761611333e+01,7.920318762e+01,1.213008132e+01,5.352577627e+01,1.091583794e+01,6.870647242e+01,2.026313673e+01,7.427361790e+01,6.250096771e+01,9.208730551e+01,7.798102091e+01,2.554081423e+01,5.540135545e+01,3.398800318e+01,1.866816202e+01,2.720977047e+01,9.036933526e+01,2.099783439e+00,7.673729051e+01,4.096702781e+01,8.025236604e+01,6.865748311e+01,7.864045240e+00,9.037273842e+01,2.087105290e+01,7.283681120e+01,6.565199204e+00,5.572519096e+01,4.578460837e+00,2.154626067e+01,9.420231264e+01,2.849584168e+01,4.928250899e+01,2.624045665e+01,5.859905554e+01,6.355126400e+01
4.058114314e+01,3.887607703e+01,7.709454304e+01,6.084554675e+01,9.438054739e+00,4.284217181e+01,3.781759954e+01,4.135805311e+00,2.450415840e+01,3.036727215e+01,8.917728184e+01,6.360661354e+01,9.859303756e+01,8.250812852e+01,4.506641082e+01,5.512950745e+01,2.067066291e+01,5.668570695e-02,4.682311924e+01,5.159472569e+00,9.086734197e+01,7.114138565e+01,5.056659600e+01,2.683830246e+01,3.600646740e+00,8.472249407e+01,9.621997080e+01,9.573024091e+01,4.528421591e+00,5.651341884e+01,8.475141534e-01,2.518862858e+01,8.804518290e+01,1.288098298e+01,7.776396517e+01,8.093632591e+01,7.541125092e+01,7.594738671e+01,8.056658841e+01,3.596720079e+01,5.504652799e+01,2.176062018e+01
4.078489817e+01,1.468943977e+01,8.867800485e+00,3.208704217e+01,3.850408185e+01,6.896297490e+01,4.290624291e+01,7.289489786e+01,8.850840003e+01,3.635500234e+01,4.933541655e+00,5.586379604e+01,8.737285018e-01,9.702248307e+01,7.109863674e+01,7.620383499e+01,9.397109910e+01,4.857321075e+01,4.454430170e+00,7.100578500e+01,8.116373967e+01,2.263788761e+01,2.793336397e+01,7.161642618e+01,8.315993887e+01,5.840303896e+01,6.870480118e+01,9.315291713e+00,9.536593722e+01,7.971448133e+01,2.441680583e+01,8.358665347e+01,7.029825892e+01,9.619222717e+01,3.207472029e+01,9.998397746e+01,7.620818230e+01,6.254595280e+01,9.428694606e+01,8.469533023e+01,8.817175746e+01,6.323778906e+01
7.362392657e+01,2.147452883e+01,2.237824811e+01,9.081566964e+01,8.051416884e+01,2.953932002e+01,7.546943112e+01,9.543225794e+01,2.622217420e+01,7.090603654e+01,5.880752473e+01,7.784351220e+01,9.288831684e-01,4.226481299e+01,6.946493914e+01,9.252991609e+01,5.942666069e+01,9.209180514e+01,7.148773092e+01,2.051486828e+01,4.587453240e+01,7.942003350e+01,9.069938617e+01,9.160810792e+01,7.164824046e+01,4.482997685e+01,7.346891594e+01,8.461417597e+01,4.476373071e+01,2.313984697e+01,1.045917176e+01,3.543240868e+01,8.402872344e+01,2.134644002e+01,1.562569772e+01,1.094276135e+00,1.446582931e+01,8.644545936e+01,1.418394132e+01,4.629041736e+01,2.730997704e+01,2.636016952e+01
