v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54
3.289817105e+01,6.173589647e+01,4.938619125e+01,9.763050073e+01,9.448759390e+01,1.213053943e+01,4.098918197e+01,1.781556473e+01,1.046244522e+01,8.762027754e+01,5.035263724e+01,1.721981353e+01,6.989384182e+01,2.817118221e+01,8.540126837e+01,8.186687988e+01,1.132123995e+01,8.152916555e+00,9.904826519e-02,6.693367162e+00,5.408628276e+00,6.483116056e+01,3.604659515e+01,3.361900248e+01,1.307931565e+01,5.846735168e+01,4.933117696e+01,8.261604973e+01,2.775170616e+01,6.580054389e+01,6.918518917e-01,1.194934994e+01,1.771703479e+01,2.093299459e+01,1.749524638e+01,1.291080177e+01,9.894432662e+01,3.732222381e+01,3.033805354e+01,3.758281077e+00,9.936605169e+01,5.733873608e+01,7.496464231e+00,8.519312041e+01,3.293533548e+01,5.210599410e+01,9.124434520e+01,3.117286915e+01,6.465036791e+01,3.893153579e+01,9.704980342e+01,8.356295090e+01,2.305157926e+01,6.670378527e+01
7.944859739e+01,6.491387199e+01,2.637353981e+01,5.576033677e+01,1.412898357e+01,3.345374719e+01,9.882121733e+01,1.022300800e+00,3.519370428e+01,4.015102696e+01,7.631558221e+01,2.241199992e+01,7.758871626e+01,2.233674013e+01,8.202241764e+01,2.678556534e+00,2.071612974e+01,4.644086440e+01,6.194095511e+01,7.322611854e+01,7.177346617e+01,8.544404814e+01,8.181704506e+01,1.299695538e+01,8.542285181e+01,1.176770167e+01,8.895686130e+01,8.611193882e+01,6.084478997e+01,9.462765255e+01,5.841469116e+01,3.728505352e+01,4.714575525e+01,1.357095704e+01,6.138193866e+01,1.459883197e+01,6.091413828e+01,2.374879517e+01,6.685170732e+01,8.009413201e+01,4.523932189e+01,2.590011661e+01,5.605090221e+01,4.588711540e+01,7.706031706e+01,2.089702353e+01,5.875535488e+01,7.034275089e+01,3.835338003e+01,6.521227325e+01,3.885827851e+01,3.376517479e+01,8.478328193e+01,3.120720550e+01
2.641464152e+01,4.579593145e+01,3.720182969e+01,5.716309675e+01,8.318739449e+01,4.072332954e+01,5.120422805e+01,1.289315146e+01,7.315621238e+01,3.307758002e+01,5.684603788e+01,1.685672572e+00,1.484704137e-01,5.409345857e+01,4.386267891e+01,4.451472900e+01,3.243585736e+01,8.522182929e+01,5.737566060e+01,7.229498640e+01,4.346921274e+01,8.955792897e+01,7.319420235e+01,2.548260488e+01,3.996319955e+01,1.023437110e+01,4.564433455e+01,7.125120790e+01,9.589357500e-01,8.493419978e+01,5.726795735e+01,3.700439559e-01,1.224358933e+01,7.379264417e+01,7.386026739e+01,9.826345196e+01,1.769733253e+01,4.084097460e+01,7.098912482e+01,2.390848869e+01,1.142814553e+01,9.949642383e+00,2.184199732e+01,3.995269260e+01,9.233081552e+01,2.350002024e+01,8.393891055e+01,5.477748489e+01,2.379136148e+01,9.404125443e+00,5.635673541e+01,4.263194204e+01,1.011860502e+01,9.740206383e+01
3.526992844e+01,5.541385436e+00,5.028643931e+01,2.614371776e+01,5.337875987e+01,9.840761299e+01,3.466099750e+01,9.402510095e+01,2.456943882e+01,9.631885836e+01,6.444634457e+01,7.550363123e+01,5.326132002e+01,8.123002288e+01,9.531929896e+01,5.757690503e+01,8.649125618e+01,2.154590740e+01,1.090689170e+01,7.348809343e+01,7.477694078e+01,9.690416280e+01,6.768846548e+01,9.265249609e+01,6.746455487e+01,8.036839747e+01,1.141902939e+01,1.286718935e+01,5.426007610e+01,1.831246564e+01,7.412581960e+01,1.377599758e+01,3.671389304e+01,9.135819131e+01,2.986700037e+01,8.981947992e+01,6.587718173e+01,2.385505484e+01,2.131737895e+01,6.311261523e+01,2.346909668e+01,3.683236990e+01,9.722107958e+01,4.873137292e+01,4.580225238e+01,4.097217375e+01,2.494537237e+01,6.424176577e+01,5.355290112e+01,6.661328862e+01,4.830310696e+01,3.113939073e+01,3.269125358e+01,5.981342344e+01
9.477139821e+01,3.037699865e+01,8.631592248e+01,6.061271555e+01,3.099972489e+01,4.961676575e+01,4.023553686e+01,1.463729994e+01,5.858624038e+01,7.824536091e+01,8.372904517e+01,5.438381714e+01,9.372680924e+01,7.826198817e+01,2.164048419e+01,1.589720646e+01,7.320527384e+01,8.363950790e+01,4.273794670e+00,5.079865222e+01,4.221473585e+01,2.358658816e+01,7.101311175e+01,8.185525871e+01,3.937799993e+01,4.931418534e+00,7.370176232e+01,4.209404808e+01,7.125934288e+01,2.416423598e+01,7.755866829e+01,5.040759131e+01,3.184118013e+01,8.855967480e+01,4.200066980e+00,5.359548762e+01,6.101180576e+01,6.253812879e+01,7.724536201e+01,3.792506315e+01,1.103742062e+01,8.968796434e+01,4.410786370e+01,6.867613184e+01,8.185333264e+01,5.595803000e+01,1.284125005e+01,8.724984004e+01,6.817931598e+01,6.466791735e+01,5.953091109e+01,3.488444201e+01,2.889456036e+01,5.558288670e+00
2.144242341e+01,3.092515852e+01,1.439355726e+01,5.060006864e+01,7.916001568e+01,1.812696238e+01,6.232145983e+01,4.488849204e+01,9.147735668e+01,5.763485749e+01,9.490691738e+01,4.856844994e+01,3.941553350e+01,2.048668317e+01,8.358713297e+01,2.411664409e+01,2.158178075e+01,7.713659326e+01,5.211603446e+01,1.912872133e+01,5.826398753e+01,3.425315026e+01,4.803945878e+01,9.728016996e+01,2.671637751e+01,6.189304914e+01,7.664380816e+01,2.145527757e+01,2.542473666e+01,6.822380514e+01,5.859913122e+01,6.928186928e+01,9.738042517e+01,4.221661601e+01,7.330756468e+01,6.414082868e+01,1.606953671e+01,1.240150593e+01,7.254521612e+01,4.269283166e+01,9.358791351e+01,3.918651715e+01,1.465798570e+01,4.176654589e+01,5.325674726e+01,8.506046007e+00,2.965225822e+01,4.942570378e+01,8.849818674e+01,8.026419848e+01,9.909087258e+00,1.418063183e+01,3.726734332e+01,2.033513976e+01
7.641351514e+01,9.633045405e+01,8.196384410e+01,2.464936070e+01,8.811883428e+01,7.266935268e+01,5.190990040e+01,5.139172598e+01,6.811433960e+01,5.686948073e+01,9.286870677e+01,8.956756915e+01,2.071510276e+01,1.776446991e+01,9.738668570e+01,4.065927425e+01,1.928340147e+00,6.213382145e+01,6.793945218e+01,7.287303693e+01,8.905905298e+01,8.878130861e+01,5.059503384e+01,8.713593729e+01,5.015608594e+01,8.334099575e+01,8.449911916e+01,1.078667136e+01,9.101893818e+01,7.521333196e+00,3.821805278e+01,9.685034972e+01,2.953979361e+01,9.100798673e+00,8.426665096e+01,4.843691672e+01,3.322021274e+01,8.143313744e+01,3.629697110e+01,4.201167546e+01,2.763971809e+01,2.432233849e+01,9.952050299e+01,6.859366331e+01,6.572555251e+01,8.638118679e+01,7.857125094e+01,2.605458828e+01,6.230434360e+01,6.856120453e+01,9.614916644e+01,3.888429754e+01,3.521165486e+01,5.271133598e+01
9.958651704e+01,3.145020118e+01,5.110847987e+01,1.440450802e+01,5.302420032e+01,8.886955168e+01,1.200660631e+01,5.020105054e+01,2.128395013e+01,1.523527572e+01,3.247526970e+01,7.890807152e+01,7.619693949e+01,3.781571956e+01,6.367046111e+01,8.801690410e+00,2.951620478e+01,6.761411356e+01,5.891355827e+00,6.046415012e+01,2.749806497e+01,3.334305771e+01,7.790333246e+01,1.922495328e+01,8.078120776e+00,5.785544533e+01,7.548612609e+01,7.174193445e+01,8.856780732e+01,2.061305434e+00,2.515648894e+01,4.485831230e+01,6.723267536e+01,7.921362595e+01,6.681104405e+01,6.082089424e+01,2.468625315e+00,8.089842280e+01,5.915284800e+01,1.064847868e+00,7.968237241e+01,4.509037736e+01,9.809858159e+01,4.025053065e+01,9.938595087e+01,2.717491588e+01,7.673786044e+01,6.143018300e+01,5.004387553e+01,9.322737461e+01,4.916068524e+01,3.137502355e+01,1.468609589e+01,2.335710511e+01
2.670795579e+01,2.938329283e+01,3.043010551e+01,5.969914515e+01,2.920279824e+01,3.066957285e+01,3.184342574e+01,4.266426294e+01,3.375721685e+01,7.934616856e+01,2.027820743e+01,1.230429944e+00,9.678846673e+01,6.740155412e+01,4.473582850e+01,4.483544582e+01,9.107625342e+01,5.787284721e+01,9.617772309e+01,6.365089310e+01,8.983138367e+01,2.361533650e+01,6.664674811e+01,9.432400138e+00,2.387968606e+01,3.416814025e+01,3.904523341e+00,4.407629487e+00,3.682030081e+01,2.251435554e+01,1.201235165e+00,9.539940196e+01,3.094988326e+00,9.426517018e+01,3.326275951e+01,5.378338582e+01,3.691124097e+01,5.168699024e+01,5.226685805e+01,4.350867971e+01,9.449748220e+01,7.971916483e-01,8.112500033e+01,4.983176139e+01,6.539088196e+01,2.496903047e+01,6.018471421e+01,8.000233494e+01,6.162772722e+01,3.581885342e+01,3.982250273e+01,2.605497460e+01,7.886778346e+01,9.298228655e+00
2.481798095e+00,1.345718291e+01,2.374426785e+00,6.645512150e+01,6.295365900e+01,9.870031480e+01,5.719730379e+01,9.155948277e+01,1.589153024e+01,7.605283150e+01,4.860937325e+01,7.926303544e+00,5.078038999e+01,9.115484616e+01,5.201934867e+00,4.021992358e+01,8.188242538e+01,1.998865427e+01,5.750776052e+01,1.126520398e+01,3.176040864e+01,4.403819531e+01,3.379697689e+01,8.619451332e+01,8.418558737e+01,2.501157708e+01,7.632200831e+01,7.197580348e+01,6.095864626e+01,6.132295238e+01,7.438579648e+01,5.217545050e+00,5.155553865e+01,5.459692827e+00,6.203800902e+01,6.505106350e+01,7.828229096e+01,5.096422129e+01,6.743365066e+01,6.864248232e+01,4.966268626e+01,3.422609825e+01,2.347556185e+01,5.351832661e+01,4.097936643e+01,1.508016178e+01,6.660114922e+01,3.187283569e+01,4.788352181e+01,4.057103016e+00,7.069295729e+01,2.819389331e+01,4.026112449e+01,6.159209038e+01
7.067439602e+01,4.711007320e+01,4.264588759e+00,2.157553172e+01,9.200967264e+01,8.558819540e+01,5.629241132e+01,6.917530140e+00,8.629586705e+00,7.502115788e+01,8.869337299e+01,8.607065144e+01,5.714677859e+01,3.724085114e+01,7.361639838e+01,5.090441430e+01,5.278895457e+01,9.563693926e+00,5.195678498e+01,8.996707334e+01,8.724429634e+01,5.564952333e+01,9.177060283e+00,3.843469789e+00,5.606683960e+01,7.952370544e+01,6.751125771e+01,7.075149033e+00,8.502523734e+01,7.572280358e+01,1.026872982e+01,2.473099432e+01,3.049864433e+01,6.946607339e+01,7.479960110e+01,4.819313298e+01,8.941603773e+01,2.330860073e+01,3.160133246e+01,2.529144000e+01,7.912839447e+01,3.855542792e+01,3.638366217e-01,9.591091022e+01,8.508617599e+01,5.158796174e+01,8.864429232e+01,7.153861209e+01,4.062692057e+01,9.830511029e+01,2.909289050e+01,7.846418249e+01,2.335192689e+01,1.878099653e+01
2.819674381e+01,2.986459541e+01,3.152986404e+00,8.586176179e+01,5.590359132e+01,2.941326150e+01,1.602360166e+00,1.306953856e+01,7.373095706e+01,8.108761256e+01,5.857631528e+01,6.923038633e+01,8.273617599e+01,3.035625052e+01,4.778908791e+01,1.380870837e+01,8.212014061e+01,3.961626438e+01,7.187714014e+01,6.931954112e+00,2.224185495e+01,6.866170949e+01,5.065429410e+00,8.357358922e+01,5.036028544e+01,2.922767547e+01,8.687358148e+01,1.394508585e+01,3.728985326e+01,8.680821492e+01,5.803529672e+00,6.771376307e+01,8.937769462e+01,7.862788369e+00,4.066767346e+01,1.840876589e+01,1.323190943e+01,6.086307429e+01,3.782209068e+01,1.141156026e+00,7.107498366e+01,4.412060357e+01,6.556848034e-01,3.770623642e+00,1.832905688e+00,7.741462101e+01,4.369558614e+01,3.599502169e+01,2.599773081e+01,6.816005199e+01,5.029256617e+01,2.455056736e+01,8.932524615e+01,1.381891065e+00
7.534439774e+01,3.847396244e+01,4.693001723e+01,4.667980224e+01,4.374568829e+01,8.445947495e+01,9.879196866e+01,3.043412584e+01,6.274244624e+01,5.777698562e+01,2.105752557e+01,2.637700631e+01,4.398689299e+01,7.462672092e+01,2.626219589e+01,9.259933886e+01,6.800097087e+01,5.479393899e+01,7.869953446e+01,5.655959932e+01,8.390715550e+01,9.142636540e+01,4.704234395e+01,9.686825737e+01,2.065732880e+00,9.787828848e+01,1.222854494e+01,1.685892547e+00,5.970852054e+01,6.776507282e+01,9.819842285e+01,7.967502050e+01,9.044565716e+01,7.006260035e+01,7.981539684e+01,8.525684893e+01,8.975774220e+01,3.264567990e+01,8.570202800e+01,8.987804526e+01,8.261174344e+01,3.021921869e+01,5.173875914e+01,9.894475259e+01,5.262169900e+01,9.791535402e+01,3.485868160e+01,3.387474529e-01,8.573910675e+01,4.628032622e+01,6.681336213e+01,4.715873137e+01,6.047181901e+00,4.029237547e+01
8.298814164e+01,3.131864142e+01,9.215754183e+01,5.793289490e+01,3.423163424e+01,9.707415719e+01,4.612343416e+01,2.812965484e+01,4.607679205e+01,3.667844838e+01,1.859035035e+01,3.756874278e+01,8.841908906e+01,6.036277503e+01,3.750605766e+01,9.813788460e+01,5.862444238e+01,1.806978539e+01,4.988639589e+01,7.310660591e+01,8.610775501e+01,7.766638016e+01,8.892183040e+01,7.537578135e+01,1.288493327e+01,7.738864592e+01,8.265599020e+01,6.546388838e+01,1.548617050e+01,1.992160579e+01,7.188623245e+01,7.238779877e+01,2.985101596e+01,2.398925935e+01,9.875603982e+01,3.939463740e+01,4.494386171e+01,3.415852392e+01,7.213878517e+01,8.403215824e+01,9.270687786e+01,6.562430368e+01,4.779207364e+01,9.693815253e+00,1.715225027e+01,9.646812347e+01,9.656616473e+01,5.664831061e+01,9.022735217e+01,5.204879688e+01,2.527067497e+01,7.104790643e+01,7.077038843e+01,5.081713469e+01
1.007820460e+01,6.864443749e+01,4.009620240e+01,5.837060053e+01,3.572663957e+01,2.125531230e+01,5.855987179e+01,5.513077378e+01,9.211915633e+01,6.079624738e+01,3.918140404e+01,8.208107385e+01,3.666805155e+01,4.180297468e+01,8.036653763e+01,4.842819278e+00,1.441687668e+01,4.851889946e+01,5.248230924e+01,6.868327697e+01,3.813915260e+01,9.556496234e+01,6.178156270e+01,4.594567566e+01,3.542215852e+01,6.077281176e+01,9.164361136e+01,7.671420122e+01,3.553483214e+01,4.492754062e+01,7.996725007e+01,6.813685843e+01,1.634627414e+00,5.570241515e+01,9.306180462e+01,5.548065239e+01,1.891564415e+01,9.851256129e+01,2.274612459e+01,3.290686170e+01,5.852096446e+01,8.388358775e+01,9.719024363e-01,7.197547792e+01,1.996713686e+01,5.958725551e+01,7.388610100e+01,4.326237318e+01,6.090031006e+01,7.503371195e+01,6.101355180e+01,8.578241721e+01,5.847813795e+01,7.017138044e+01
6.007142631e+01,7.263675961e+01,1.990944873e+01,3.371484315e+01,7.143697298e+01,2.798478988e+01,3.690151406e+01,1.421005348e+01,3.572173290e+01,1.387162627e+01,6.998097432e+01,6.027032166e+01,9.429975287e+01,1.523073991e+01,3.149578998e+01,1.146268479e+01,3.719738320e+01,3.985925449e+01,8.095064861e+01,4.863734241e+01,2.339398079e+01,1.798305451e+01,4.516966215e+01,2.277087893e+01,9.150224989e+01,5.636515565e+01,6.632150312e+01,5.740991711e+01,1.239789985e+00,7.307293728e+01,7.842389799e+01,5.366104144e+00,6.210749287e+01,1.703181893e+01,7.189748896e+01,8.834714448e+01,5.911397503e+01,2.421002592e+00,7.345379673e+01,6.214149514e+01,2.886021163e+01,8.441753333e+01,5.528206530e+01,8.864708355e+01,7.217966694e+01,4.926616273e+01,2.512837037e+01,3.452847348e+01,7.049455764e+01,3.282495699e+01,7.719157365e+01,5.323724084e+01,7.167560159e+01,6.533290091e+01
4.255445647e+01,9.738867630e+01,1.003457373e+00,2.232296597e+00,1.372392756e+01,3.008068161e+01,2.758655160e+01,9.628007738e+01,2.310037689e+01,4.807828227e+01,2.527680038e+01,7.804257643e+01,7.250783197e+01,4.982141003e+01,5.345376599e+01,7.969733030e+01,5.621435706e+01,9.707352880e+01,6.706169194e+01,1.929830687e+01,3.977791493e+01,9.192044993e+01,9.165192559e+01,1.675831472e+00,8.809022034e+01,4.114203390e+01,4.194525465e+01,4.369431235e+01,4.123398772e+01,7.998790963e+01,3.153373550e+01,7.751753201e+01,8.221141980e+01,4.040561770e+01,7.725943600e+01,7.865946595e+01,2.281657737e+01,6.369266440e+01,5.945793991e+01,2.851915525e+01,8.959121841e+01,7.224703942e+01,3.331332614e+01,4.664521848e+01,7.027402819e+01,2.824481486e+01,2.811228819e+01,9.735336867e+01,2.183710614e+01,3.769632156e+01,6.959669746e+01,1.006338741e+01,6.567785970e+01,4.813009176e+01
9.585644924e+01,8.050316437e+01,4.756371695e+01,5.591062132e+01,2.630606790e+01,1.984155574e+01,8.319003025e+01,9.616040838e+01,8.964778885e+00,4.041989393e+01,7.404914842e+01,4.048742601e+01,9.798914300e+01,9.771929856e+01,3.139348260e+01,2.705907598e+01,5.442345878e+01,5.908905791e+01,5.993941892e+01,4.047405395e+01,9.627916017e+01,6.736575030e+01,2.935145271e+01,7.652804774e+01,3.803809395e+01,3.059751088e+01,6.333412149e+01,2.819254808e+01,8.473488664e+01,5.242463897e+01,2.387502471e+01,9.369693734e+01,8.749409377e+01,8.081205173e+01,5.623331973e+01,6.961572306e+01,3.620734104e+01,4.879738057e+01,7.843071412e+01,3.258405245e+01,3.449361691e+00,4.235571348e+01,4.275494354e+01,9.809116724e+01,9.194718914e+01,4.409481250e+01,8.256285594e+01,2.571309649e+01,9.139991127e+01,2.432710008e+01,3.090912137e+01,3.660498211e+01,3.535927708e+01,3.237639279e+01
2.509731880e+00,3.777986736e+01,7.168683569e+01,5.328812857e+01,9.223836350e+01,9.159781808e+01,9.994762422e+01,9.944763408e+01,1.849713693e+01,8.055965460e+01,8.424003317e+01,9.173804266e+01,3.806161667e+01,2.778720437e+01,8.679126467e+01,3.782276850e+01,6.877354301e+01,5.898110211e+01,7.569007478e+01,7.984143705e+01,8.371254305e+01,1.566242122e+01,2.043838896e+01,1.275100887e+01,5.365550149e+01,5.038760304e+01,7.851811613e+01,7.154954852e+01,7.460101866e+01,3.447985677e+01,5.300856831e+01,4.151589031e+01,8.500889494e+01,9.741835931e+01,6.851087454e+01,2.181304046e+01,8.432811203e+01,1.891073720e+01,5.412627502e+01,1.502029128e+01,5.750227731e+01,6.998507792e+00,7.405929713e+01,7.799712675e+01,2.794987604e+01,5.807437773e+00,4.176589316e+01,1.239517788e+01,4.486511942e+01,7.477233946e+01,3.428675677e+01,6.441780474e+01,1.190247145e+01,6.234762583e+01
4.370365197e+01,7.880063234e+01,5.077821734e+01,5.528070355e+01,2.664652791e+01,7.439857190e+01,1.164987147e+00,1.713580988e+01,5.411072910e+01,5.387318813e+01,8.949538657e+01,9.223343146e+01,3.571824803e+00,8.355147366e+01,1.978402586e+01,1.208303659e+01,4.218510502e+01,8.404817651e+01,4.929864535e+01,5.499880100e+01,3.335439563e+01,2.285317549e+01,6.706116794e+01,3.478845581e-04,7.272731421e+01,1.578455571e+01,2.786696975e+00,4.722306346e+01,8.487118399e+01,5.515296530e+01,3.660844867e+01,4.110604929e+00,6.094590203e+01,6.182198116e+01,3.818371862e+01,5.945005173e+01,9.606101507e+01,6.540925272e+01,7.323019883e+01,1.262283065e+00,4.094684067e+01,8.610887965e+01,8.339573989e+00,4.228943931e+01,9.590884358e+01,9.678517771e+01,9.907583455e+01,5.282334365e+01,2.401802620e+01,1.682473514e+01,2.816273451e+01,6.584148457e+01,4.435367961e+01,8.880420177e+01
6.054618957e+01,2.729918085e+01,8.100419724e+01,9.146548990e+01,3.761066452e+01,7.157834314e+00,6.392383928e+01,4.296505077e+01,4.470442282e+01,7.706569072e+01,4.491592942e+00,5.241182242e+01,1.634965913e+01,3.157768141e+01,3.825089663e+01,9.121180038e+01,8.102918154e+01,6.513244819e+01,9.074019554e+01,1.765797522e+01,5.695897482e+00,7.358074449e+01,1.702784374e+01,8.886524095e+01,8.954985549e+01,9.709379038e+01,8.568859080e+01,7.488129661e+01,9.980932871e+01,6.007739018e+01,3.750757999e+01,1.448525617e+01,1.947100111e+01,5.885806371e+01,2.411879802e+01,4.683963399e+01,9.481941229e+01,2.880871165e+01,3.436041319e+01,8.919803520e+01,2.964543682e+01,4.265098811e+01,9.155534162e+01,5.688818885e+01,6.933869452e+01,5.439519684e+01,9.857463266e+01,4.082311075e+01,4.952139998e+01,1.525029780e+01,4.385108933e+01,5.366069300e+01,5.459609722e+01,7.444765650e+01
3.330971165e+01,6.982069364e+01,5.090414077e+01,9.068961405e+01,3.825775145e+01,7.371171629e+01,1.556305673e+01,8.327770237e+01,2.561913905e+01,5.911615564e+01,6.906485532e+01,6.096580254e+00,9.569118866e+00,7.963931819e+01,9.516829140e+01,4.089583838e+01,2.997949330e+01,5.198365343e+01,4.826321417e+00,9.652940738e+01,9.823695855e+01,1.964253407e+01,1.556070877e+01,4.810385699e+01,9.181555887e+00,8.638543561e+01,1.491645649e+00,1.041543798e+01,5.017403054e+01,9.486509054e+00,3.358379918e+01,5.133543599e+00,3.242564189e+01,9.733518027e+01,9.596588340e+00,1.179233271e+01,1.944203471e+01,3.514981362e+00,3.329208345e+01,1.758928034e+01,9.399718447e+01,9.364660307e+01,4.077889736e+01,2.800364570e+01,5.239622261e+01,1.867567723e+01,6.890082058e+01,9.914619719e+01,5.217081351e+01,3.440356385e+01,9.881190549e+01,8.835495202e+01,9.077245894e+01,3.625801572e+01
5.024280712e+01,5.361519087e+01,8.697256127e+01,6.750836007e+01,8.724636644e+01,7.027590559e+00,8.435330609e+01,4.982893892e+01,9.905092063e+01,2.394427437e+01,8.007570003e+01,1.182711883e+01,6.446085034e+01,7.909889010e+01,1.769616066e+01,7.544809362e+01,1.149648249e+01,3.022629281e+01,9.751826047e-01,7.859596234e+01,5.709285392e+01,4.086559114e+01,4.205627250e+01,1.093642129e+01,9.759562321e+01,3.187740778e+01,1.428985247e+01,4.888963894e+01,7.138968065e+01,8.102510432e+01,6.973869164e+01,1.895566635e+01,9.085275961e+01,1.818226772e+00,7.571899676e+01,9.486084669e+01,1.472759343e+00,5.524054011e+01,4.540532320e+01,8.239135941e+01,7.235145894e+01,4.801649677e+00,9.255955051e+01,1.898870884e+01,2.768651377e+01,9.034548680e+01,4.927066091e+01,5.220874025e+01,1.581723708e+01,4.338667151e+01,9.520976234e+01,9.256501162e+01,7.485939585e+01,3.585138349e+01
8.483803739e+01,2.317285787e+00,2.460023413e+01,3.178373493e+01,8.528288428e+01,4.853710223e+01,1.705572923e+01,8.121471965e+01,5.328043426e+01,8.471183158e+01,6.223892998e+01,6.703266572e+01,6.750870970e+01,3.709163432e+01,4.322733448e+01,6.493392861e+01,3.756143032e+01,1.158144610e+01,2.583965412e+01,9.745056525e+01,6.074973469e+01,8.768155388e+01,6.698332929e+01,1.122567116e+01,2.414821741e+01,6.747861954e+00,1.841430715e+01,2.233863994e+01,7.898458436e+01,8.649528525e+01,5.709200955e+00,4.705517544e+00,2.441107934e+01,6.552410300e+01,4.091609876e+01,4.323755610e+01,7.609356539e+00,1.662959557e+01,3.499008718e+01,4.396008897e+01,1.013429789e+01,4.591264070e+01,7.229247016e+01,4.093350903e+01,1.606286360e+01,8.871817706e+01,3.223146306e+01,7.435057950e+00,7.936198926e+01,1.008541566e+01,4.897070960e+01,9.182768776e+01,2.434551402e+01,1.828649023e+01
