v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78
5.979640708e+01,9.872841296e+01,4.749203315e+01,3.432811717e+01,3.520100404e+01,6.470725558e+01,1.298986559e+01,5.841804851e+01,2.962257918e+01,8.466900433e+01,7.535452108e+01,3.715452033e+01,7.193414707e+01,3.962369443e+00,6.835154855e+01,4.922037079e+00,9.482060423e+01,5.807532491e+01,1.052708393e+01,7.868237099e+01,2.151310497e+01,6.899828270e+01,2.295191279e+01,4.066779037e+01,4.368303733e+01,9.763014257e+01,2.241373520e+01,3.599944593e+01,2.805850720e+01,2.349945153e+01,6.887011808e+01,7.647024736e+00,2.225828305e+00,4.171093847e+01,7.325172186e+01,4.182160281e+01,5.725295441e+01,8.696475861e+01,6.545462747e+01,7.276709769e+01,3.355111149e+01,3.892131318e+01,9.584295647e+01,8.020403589e+01,1.243890509e+01,2.387562063e+01,8.246558646e+01,8.979132195e+00,9.150988784e+00,5.341248979e+01,5.620911718e+01,9.829297452e+01,9.231957045e+01,6.306659002e+01,5.070167541e+01,8.149000858e+01,8.048999748e+01,8.868803049e+01,9.360290051e+01,5.833803142e+01,1.830435145e+01,7.839373092e+01,4.182212025e+01,6.711349936e+01,2.826580968e+01,2.909152198e+01,4.035696330e+01,8.481598916e+01,8.342374587e+01,2.842993549e+01,4.563986709e+01,1.963705797e+01,6.243498707e+01,7.246090881e+01,4.680190899e+01,5.819673328e+01,4.604738155e+01,7.854611462e+01
6.623972673e+01,4.773313901e+01,8.846354694e+01,9.777827667e+01,1.470476342e+01,8.782831683e+00,1.677594755e+01,4.535445249e+01,2.170485355e+01,2.364492894e+00,3.535065823e+01,6.254306336e+01,5.342344844e+01,9.391585322e+01,9.512122856e+01,2.981089666e+01,7.693576490e+00,5.336930269e+01,6.831714693e+01,1.379605650e+01,5.028451277e+01,9.771565406e+01,1.241977180e+01,3.850826042e+01,5.759417034e+00,7.316693722e+01,6.972430244e+01,8.377657290e+01,1.481790413e+01,6.171242965e+01,3.337520927e+01,7.077692394e+01,9.520395839e+01,7.615028663e+00,8.599844978e+01,3.700373458e+01,8.151130089e+00,6.788096828e+01,2.384309673e+01,2.857399098e+01,4.905089610e+01,1.410252763e+01,7.567341588e+01,7.125628474e+01,1.802018432e+00,3.309732923e+00,6.563715086e+01,2.570719433e+01,3.661231415e+01,5.731353676e+01,7.251424738e+01,9.970279704e+01,9.416535504e+01,9.521271203e+01,8.725085929e+01,1.588438310e+01,5.058246787e+01,7.819583836e+01,5.564332060e+01,1.520958959e+01,8.600927017e+01,9.704245768e+01,6.034060202e+01,8.765862733e+01,2.032550076e+01,6.162941605e+01,9.698346236e+01,1.375809063e+00,1.320100536e+01,5.361945304e+01,5.264859767e+01,2.284130823e+01,5.117707808e+01,9.764468746e+01,6.580093939e+01,1.138373281e+01,1.811040824e+01,4.513473777e+01
3.805526870e+01,3.920102764e-01,1.781865289e+00,3.314507938e+01,4.903475178e+01,9.094307336e+01,1.949137873e+01,3.874057019e+01,9.021207375e+01,5.711575691e+01,6.120125714e+01,1.746714864e+00,7.700065804e+01,8.539508486e+01,8.854511952e+01,3.519881481e+01,4.769047340e+01,1.397007251e+01,9.078023600e+01,7.414873990e+01,2.072689038e+01,9.470666526e+01,3.337652344e+01,2.973174814e+01,9.297275828e+01,8.297639324e+01,3.400591993e+01,5.339628177e+01,6.930188284e+01,3.738351219e+01,9.353519759e+00,4.966615512e+01,7.545013322e+01,3.785086073e+01,2.208137339e+01,8.374919528e-01,4.372571191e+01,1.291234325e+01,1.016186845e+01,7.249660771e+01,7.945658986e+01,6.895523529e+01,2.059587800e+01,4.309136750e+01,2.519833790e+01,2.782889642e+01,2.092621434e+00,1.974537129e+01,4.490254506e+01,3.268616615e+01,7.961387951e+01,7.017184522e+01,2.118611312e+01,3.713407041e+01,7.952051850e+01,1.017655310e+01,7.347690931e+00,4.858058160e+01,9.815860028e+01,3.276160673e+01,9.165743452e+01,3.175165174e+01,7.297944949e+01,8.810773885e+00,9.513192630e+01,7.600082293e+01,7.085458156e+01,9.556275100e+00,5.353937687e+01,9.804488972e+01,9.272928460e+01,4.756216120e+01,3.872452667e+01,1.820610378e+01,6.005208530e+01,9.140582714e+01,4.594655353e+01,8.892016242e+01
8.134486514e+01,9.118883459e+01,9.618160102e+01,5.208057310e+01,4.892391187e+01,1.501195908e+01,5.530821285e+01,9.940302994e+01,4.018899150e+01,6.609891765e+01,8.506759066e+01,3.880123011e+01,1.913683661e+01,3.760466041e+01,2.245300745e+01,2.060857339e+01,5.380889933e+01,6.708881681e+01,7.645842409e+01,4.103632534e+01,9.041139542e+01,3.844694231e+01,9.226019329e+01,4.245480775e+01,9.808776650e+01,6.665039358e+01,8.714950815e+01,1.530144551e+01,3.067860304e+01,2.200901113e+01,2.481398559e+01,2.614067037e+01,7.606401620e+00,8.374787340e+01,3.880232453e+01,9.195173061e+01,3.890988595e+01,5.459840107e+01,7.653435446e+01,5.399493517e+01,4.150034649e+01,7.067020846e+01,9.385975149e+01,4.660323715e+01,5.156745744e+01,9.553981471e+01,8.733745153e+01,7.080375162e+00,8.928625465e+01,9.739987510e+01,8.740664190e+01,2.604324527e+01,4.150006274e+01,2.165737909e+01,7.420413657e+01,7.932313426e+01,2.138681886e+00,4.937943770e+01,7.507861435e+01,2.568216872e+01,9.691487101e+01,4.837618679e+01,4.711761360e+01,3.279104536e+01,8.443605174e+01,8.428131597e+01,5.915177015e+01,6.451512378e+01,1.677546210e+00,7.477781240e+01,9.178342965e+01,5.998609753e+01,5.468306936e+01,7.127099585e+01,1.814352496e+01,3.782095027e+01,9.752059654e+00,6.104555591e+01
8.608408825e+01,4.177351675e+01,4.869946440e+01,6.493008600e+01,8.818168040e+01,7.074843836e+01,8.049110090e+01,3.609401937e+01,9.439257985e+01,7.662062257e+01,1.505693308e+01,9.149351380e-01,5.928814521e+01,4.986501931e+00,9.557995664e+01,2.703789624e+01,2.873526052e+01,9.276945443e+01,7.513397072e+01,6.508606167e+00,3.245783582e+01,3.074752783e+01,3.584673617e+01,9.331118867e+01,6.301904449e+01,5.664802752e+01,2.644746238e+01,8.506260746e+01,8.738809470e+01,2.842323623e+01,9.107096795e+01,9.329405063e+01,3.587037572e+01,6.075572145e+01,2.113222477e+01,3.315889796e+01,9.333547533e+01,7.778667666e+01,8.933238707e+01,9.914912653e+01,5.193678492e+01,4.294057018e+01,2.137681458e+01,1.873183526e+01,2.917627565e+01,4.783574404e+01,2.372546248e+01,3.713227940e+01,7.829299925e+01,4.134148984e+01,8.110261543e+01,4.613833003e+01,3.365357192e+01,6.071756322e+01,8.781857737e+01,8.257796444e+01,9.812312962e+00,1.813975515e+01,2.455920505e+01,1.350755146e+01,5.558306585e+01,8.682850110e+01,5.404499539e+01,1.140027940e+01,4.382425014e+01,5.344040543e+01,4.401119022e+01,1.598704261e+01,5.813999150e+01,5.712276004e+01,3.352936850e+01,3.463196081e+00,2.506116480e+01,9.935096117e+01,6.832458445e+01,1.423870685e+01,9.224266439e+01,3.981360717e+01
4.407099971e+01,2.044194316e+01,8.850505953e+01,4.110679891e-01,4.700019962e+00,5.755897787e+01,1.774968054e+01,3.858752276e+01,7.680749374e+01,2.890056478e+01,9.398888586e+01,8.982357742e+01,2.633332161e+01,7.115497333e+01,9.268248475e+01,1.357651781e+00,2.951065231e+01,1.863959192e+01,4.786933219e+01,1.940671813e+01,1.341432630e+01,4.591351570e+01,2.488448055e+01,7.669717587e+01,5.167184556e+01,3.488971072e+01,9.623966427e+00,2.733603920e+01,8.836569748e+01,2.637843867e+01,7.599972777e+01,6.908504137e+01,4.231219695e+00,1.784071022e+01,3.288851998e+01,7.770903544e+01,4.850221569e+01,6.983905556e+01,2.653125230e+00,3.093587943e+01,1.430768076e+01,4.059526705e+01,7.411329030e+01,9.459491814e+01,8.313002442e+01,7.446985246e+01,8.347267027e+01,6.527999681e+01,2.427784184e+01,7.807386194e+01,8.533408201e+01,8.036480404e+01,5.296617941e+01,2.880234374e+01,9.359281334e+01,7.500329162e+01,3.441747238e+01,5.255478834e+01,2.270349560e+01,2.365682052e+01,4.650313640e+01,7.612585717e+01,2.811241733e+01,2.227415108e+01,8.460307326e+01,9.825830621e+01,8.716129347e+01,8.298388793e+01,6.413124241e+01,2.124383236e+01,1.797944854e+00,9.386860412e+01,4.253469043e+01,1.687245283e+01,2.422394615e+01,7.917424262e+01,8.293824770e+01,4.772467740e+01
8.772258155e+01,8.287085819e+01,7.568419235e+01,5.759855018e+01,5.110177822e+01,5.274006752e+01,7.974340099e+01,4.661231106e+01,8.865906536e+01,6.816683722e+01,4.111106158e+01,6.541725340e+01,5.690189133e+01,4.589007886e+01,2.400968812e+01,6.440014913e+01,7.752097745e+01,6.138603529e+01,4.351155312e+01,8.292992634e+01,7.204604581e+01,3.651436456e+01,8.524601463e+01,1.265835825e+01,1.430604629e+01,6.534515526e+01,7.241432264e+01,2.758121796e+01,9.417914787e+01,5.885137580e+01,5.642242845e+01,8.928664664e+01,5.968349674e+01,1.702266652e+00,2.704754882e+01,7.510253091e+01,1.428479871e+01,4.576952608e+01,4.480591660e+01,1.330600740e+01,5.791389225e+01,6.392865774e+01,3.673230169e+01,3.565062790e+00,4.528851816e+01,1.377425824e+01,7.023895387e+01,2.337947320e+00,5.121733725e+00,3.557227346e+00,9.243580879e+00,8.588959042e+01,8.906119389e+01,8.829062097e+01,9.981415906e+01,1.327587808e+01,9.799077950e+01,8.695171060e+01,6.785800287e+01,6.310567159e+00,5.484372381e+01,5.806639773e+01,3.655867088e+01,2.674315696e+01,5.669538852e+01,8.413376645e+01,9.715131481e+01,5.123054491e+01,2.786152681e+01,5.310180000e+01,4.994383659e+01,6.525525387e+00,6.720500550e+01,6.411411787e+01,6.405833678e+01,6.596296041e+01,7.849976077e+01,6.955798889e+00
4.388952010e+01,5.525127785e+01,5.851960803e+01,9.067753454e+01,6.492472243e+01,7.214935858e+01,4.886635937e+01,8.875597874e+01,8.502343122e+01,1.967671858e+01,8.767221709e+01,9.485188963e+00,9.814163884e+01,9.579199506e+00,1.672900969e+01,3.625803480e+01,2.448900641e+01,3.495881176e+01,6.824944698e+01,2.815681982e+00,1.960799961e+00,6.697424901e+01,5.392531303e+01,5.748744614e+01,2.237233474e+00,8.243444102e+01,1.333300584e+01,4.924333890e+01,4.099955304e+01,2.802682133e+01,5.685826570e+01,2.080401878e+01,8.605248597e+01,7.450066051e+01,5.446175121e+01,9.526807284e+01,6.636824499e+01,3.590775219e+01,8.205815609e+00,6.227016622e+01,1.052791578e+01,1.441342829e+01,5.807139806e+01,5.215904442e+01,3.096982875e+01,6.446345850e+01,8.402453153e+01,5.149036445e+01,3.487909100e+01,7.071539612e+01,3.134830240e+01,7.318553501e+01,3.887662635e+00,6.350171651e+01,5.860273718e+01,7.326302399e+01,1.893145194e+00,9.278203339e+01,2.372755346e+01,2.145572134e+01,8.584659682e+01,8.392029374e+01,5.873738714e+01,9.245184622e+01,1.087728271e+01,9.364413460e+01,8.964279302e+01,3.218115715e+01,2.992615663e+01,2.469465026e+01,7.556626000e+00,8.828017227e+01,5.028767051e+01,5.429954698e+01,4.919521920e+00,4.812930466e+01,2.486266343e+01,4.245081514e+01
6.424596218e-01,1.720532206e+01,4.169711948e+01,5.511396446e+01,1.353354531e+01,5.513703578e+01,8.821850627e+01,4.852969104e+01,1.774776883e+01,2.606054611e+01,4.276641356e+01,1.737620654e+01,4.304822369e+01,2.408169977e+01,3.352978834e+01,4.895032934e+01,1.965044068e+01,9.678237827e+01,2.499054670e+01,4.782260813e+01,9.142267572e+01,5.172292871e+01,1.997185935e+01,3.665171280e+01,5.207390405e+01,3.229054309e+01,8.146075740e+01,6.560920961e+01,7.361226203e+01,8.152895510e+01,9.054285120e+00,8.016226892e+01,3.459982367e-01,9.706718626e+01,4.905084723e+00,2.003040526e+01,8.680576123e+00,2.086405212e+01,8.617120838e-01,7.126583796e+01,8.173223495e+01,7.805588515e+01,7.063467312e+01,4.390835943e+01,8.290569120e+00,1.302795444e+01,9.189249414e+01,6.011134467e+01,6.415033706e+01,8.565565385e+01,6.993212173e+01,9.152663779e+01,8.654727641e+01,2.851441629e+01,7.655361463e+01,5.988063394e+00,3.684783231e+01,7.118870632e+01,1.741184460e+01,9.710304849e+01,6.599784604e+01,2.199714484e+01,2.408980228e+01,9.692502831e+01,7.990480094e+01,3.467348893e+01,3.021301197e+01,6.530249061e+01,9.963012541e+01,1.238810921e+01,3.956789455e+01,1.709200327e+01,7.072573053e-01,4.657397615e+01,6.879849741e+01,1.168721824e+01,5.969194649e+01,2.170015627e+00
4.372030108e+01,9.970740700e+01,1.574641478e+01,4.559998428e+01,8.710647013e+00,6.502755156e+01,3.407672063e+01,9.095659850e+01,4.151167376e+01,3.311065467e+01,3.643667718e+01,8.485246110e+01,6.985571493e+01,6.306877875e+01,4.995881463e+01,4.822755043e+01,4.030003241e+01,4.307059536e+01,2.691587467e+00,3.622163177e+01,3.102207421e+01,6.067012143e+01,8.086931932e+01,8.754571150e+01,3.500669487e+01,8.518248671e+01,5.919552401e+01,4.837407321e+01,4.792011159e+01,7.497611460e+01,6.338278090e+01,9.493597944e+01,8.261989877e+01,9.913708477e+01,7.823751073e+01,8.606493900e+01,8.496870877e+01,5.551996307e+01,1.156239075e+01,5.697097548e+01,2.397003520e+01,9.359173266e+01,6.377246887e+01,9.079262973e+01,6.685119019e+01,1.224358418e+01,9.273410830e+01,2.723239846e+01,6.876017314e+01,3.787231416e+01,8.097748062e+01,7.285858001e+01,4.044421683e+01,4.929781001e+01,8.724235901e+00,6.638534070e+01,1.004162425e+00,1.221419076e+01,1.308113160e+00,3.823265703e+01,4.150521856e+01,3.660305456e+01,8.451211436e+01,1.108842387e+01,4.539212330e+00,7.053064448e+00,9.064870568e+01,4.014758969e+01,8.083955969e+00,4.424819356e+01,9.557548023e+01,4.332197701e+01,2.070302399e+00,9.038808590e+01,8.654219904e+01,5.412657209e+01,6.193538034e+01,2.772278863e+01
4.304586378e-01,6.449081214e+00,1.252233657e+01,7.996491004e+01,2.647643578e+01,9.154213567e+01,5.271254334e+01,2.370856110e+01,5.526359172e+01,1.089395264e-01,7.197287003e+01,8.797496429e+01,1.620298716e+01,9.757198007e+01,2.178054946e+01,1.581746181e+01,1.802789051e+01,2.478533733e+01,2.105326679e+01,9.315207675e+01,3.236894051e+01,9.511863511e+01,4.723753151e+01,9.235404880e+01,2.744266277e+01,8.451875933e+01,8.702147935e+01,6.183179493e+01,4.592326744e+01,7.152687593e+01,5.269909709e+01,5.222331102e+01,4.149920436e+01,3.354327727e+00,4.812833229e+01,7.820394607e+01,8.022097888e+00,4.980751083e+01,4.350397481e+01,6.873138598e+01,5.085844092e+01,9.541416388e+01,1.330033657e+01,9.240210476e+01,3.340012600e+01,6.463994753e+01,9.296346461e+01,2.255087398e+01,5.078787706e+01,2.119544335e+01,7.037611190e+01,4.151152162e+01,2.732153179e+01,8.931004777e+00,5.533521246e+00,7.646933757e+01,7.577049397e+00,4.697793583e+01,2.525962954e+01,7.234233328e+01,7.606143427e+00,5.661413622e+01,6.310319693e+01,2.699834487e+01,9.479894256e+01,9.099108389e+01,1.929010242e+01,2.828230473e-01,3.639972771e+01,5.787262033e+00,5.463514955e+00,5.830038901e+01,9.434167514e+01,3.150654240e+01,3.784885018e+01,5.519770195e+01,3.720018263e+01,4.907183203e+01
4.454355148e+01,9.190746845e+01,5.768175424e+01,8.173674059e+01,9.053451255e+01,9.457515835e+01,3.261842650e+01,9.608697949e+00,9.258354011e+01,1.911430941e+01,6.831581752e+01,2.229001339e+01,3.566240337e+01,9.975589640e+01,8.540998350e+00,1.952177226e+01,3.685730798e+01,8.709761311e+00,1.611921427e+01,1.334464643e+00,7.746138904e+00,8.236162433e+01,3.618086692e+01,9.733316468e+01,9.211158563e+01,2.833760075e+01,2.350822310e+01,7.466319342e+01,4.649193169e+01,4.051522560e+01,9.597881117e+01,9.573876763e+01,8.823310439e+01,1.311593328e+01,5.048248832e+01,6.292102248e+01,5.758893987e+01,9.347580110e+01,5.439777236e+01,1.963387860e+01,3.030215167e-02,7.846149060e+01,9.878269039e+01,6.028543851e+01,2.534950485e+01,2.223822909e+01,6.080879801e+01,8.048128301e+01,7.941122618e+01,2.047418023e+00,8.403870474e+01,3.622538152e+01,4.961150452e+01,8.923354021e+01,3.028512342e+01,4.156965999e+01,4.684271406e+01,8.910217583e+01,7.367356755e+01,7.888064283e+01,6.759430558e+01,3.845506455e+01,6.616181829e+01,7.046390445e+01,6.464034662e+01,6.666606377e+01,1.610847010e+01,6.583745896e+01,6.283932959e+01,6.642306361e+01,1.989884883e+01,7.286493057e+01,3.717852704e+01,7.002038081e+01,7.432788259e+01,7.777443935e+01,7.646089325e+01,8.144791206e+00
7.255867718e+01,1.369974167e+01,5.097074407e+01,2.072611090e+01,7.617144516e+01,2.519367328e+01,1.505548228e+01,7.890822897e+01,7.119839207e+01,4.409434826e+01,6.851356546e+01,1.795459091e+01,3.819074486e+01,7.454862982e+01,9.170672268e+01,4.741589435e+01,3.883688539e+01,8.397969639e+01,6.810748345e+01,5.103934679e+01,8.073816013e+01,6.952529508e+01,4.943031814e+01,6.697197701e+01,1.942910586e+01,8.988359444e+01,4.689785777e+01,4.961108790e+01,1.376364482e+00,7.134938415e+01,5.479967356e+01,3.853083776e+01,2.514715013e+01,4.272466363e+01,6.897633410e+01,4.890642448e+01,7.201918134e+01,3.625789608e+01,9.734005766e+01,8.458092189e+01,9.377280360e+01,7.309377433e+01,6.578534333e+01,9.183657283e-01,9.712046176e+01,1.029456264e+01,5.717982656e+01,8.139969426e+01,2.803077513e+01,6.411404424e+01,2.949179770e+01,1.541235996e+01,3.195845441e+01,1.677164437e+01,5.536992636e+01,5.692889173e+01,8.516810880e+01,6.165488509e+01,8.876252289e+01,1.552035237e+01,5.411257986e+01,2.871816503e+01,8.906496415e+01,5.697103588e+01,8.714500655e+01,5.596065755e+01,7.495478999e+00,5.862633285e+01,4.195628019e+01,7.764503644e+01,1.570401408e+00,3.964378034e+00,7.843167298e+01,1.920868433e+01,6.482580877e+01,8.847811615e+01,2.917146781e+01,5.959213287e+00
5.822842643e+01,5.554518621e+01,4.114025049e+01,6.198641379e+01,7.553137204e+00,1.764378979e+01,2.740063673e+01,2.164915418e+01,5.606349445e+01,2.971113217e+01,3.277515232e+01,3.487824636e+00,2.410790953e+01,3.758857630e+01,4.149973656e+01,5.984531775e+01,3.740698707e+01,2.799252314e+00,5.656300764e+01,9.590911718e+01,6.453654862e+01,8.445639987e+01,1.706055934e+01,8.983858825e+00,7.058544362e+01,3.274906979e+01,3.391595172e+01,2.259123494e+01,2.060309122e+00,3.966871965e+01,5.122071664e+00,2.569729099e+01,7.705993223e+01,4.482255825e+01,7.757173872e+01,7.994998509e+00,9.193482399e+01,3.936446975e+01,1.027929008e+00,1.236727545e+01,7.821934614e+01,8.317334375e+01,4.961264612e+01,6.122846620e+01,1.980812113e+00,4.321243992e+01,6.200305470e+01,2.900016155e+01,8.919793581e+01,6.795586090e+01,9.474517693e+01,9.373873443e+01,3.762121303e+01,3.555345514e+01,6.617688309e+00,7.145617573e+00,7.100428553e+01,5.030832181e+01,3.716927891e+01,4.869951379e+00,6.178418978e+00,2.585292791e+01,2.790911072e+01,3.057029735e+00,6.637465460e+01,7.632821318e+01,1.604317966e+01,2.489270726e+01,7.167614940e+01,7.143159136e+00,1.681058444e+01,7.028910935e+01,5.097032619e+01,1.144862406e+01,9.354352483e+01,1.572263737e+01,5.135331256e+00,6.994611225e+01
8.642151914e+01,9.637597346e+01,3.791749584e+01,4.318289284e+01,4.870589458e+01,3.652466995e+01,7.618033390e+01,3.984102939e+01,4.163369941e+01,6.323944386e+01,6.296038004e-02,4.032908153e+01,4.788236419e+01,9.508723018e+01,9.035271414e+01,2.718844103e+01,1.796308201e+01,3.523901987e+01,4.451290970e+01,5.233396738e+01,1.465266229e+01,7.209640694e+01,6.438482395e+01,8.272064914e+01,9.209336021e+01,6.736316874e+01,6.567089169e+01,6.142116384e+01,1.093185406e+01,6.606005076e+01,6.490950930e+01,7.225700582e+01,5.633546109e+01,1.272844903e+01,3.735187637e+01,3.360796094e+01,5.233759196e+01,8.065230531e+01,1.901431036e+01,5.431569317e+01,1.210271938e+01,6.698843524e+01,5.018847024e+01,3.181248781e+00,6.445680388e+01,1.480317726e+01,4.496910935e+00,5.843595201e+01,1.314760254e+00,2.254510522e+01,6.253349584e+01,8.138908624e+01,9.968045079e+01,7.099976177e+00,7.369624694e+01,6.531904963e+01,1.766385559e+01,3.193844376e+01,1.989057243e+00,1.123423292e+01,9.344340035e+01,8.991432414e+01,1.616216874e+01,2.853996811e+01,2.127055217e+01,3.583732114e+01,3.966916624e+01,6.236230659e+01,5.342024622e+01,4.713889493e+00,3.173840624e+01,4.550885099e+01,5.837269683e+01,4.699990091e+01,3.009235038e+01,5.235235082e+01,2.163565476e+01,6.330809236e+01
2.872479558e+00,4.003581271e+01,2.530265133e+01,7.239011580e+01,4.399389892e+01,9.980248149e+00,5.255364411e+01,4.195533672e+01,2.867780436e+01,5.081990853e+01,9.987809591e+00,9.399578007e+01,5.538454584e+01,9.692806512e+01,1.197441803e+01,5.411765193e+01,9.039392683e+01,8.954833355e+01,4.601792687e+00,2.091942490e+01,9.797677470e+01,5.714441777e+01,2.168786216e+01,6.822502586e+01,4.396515604e+01,2.529390476e+01,1.916903198e+01,6.209597582e+00,6.595174153e+01,7.278003320e+01,7.215556859e+01,9.561828452e+01,6.914567711e+01,4.586534934e+00,8.261940283e+01,2.482348353e+01,1.223634767e+01,1.322725447e+01,7.835268154e+01,7.903158247e+01,9.847565736e+01,4.435590529e+01,6.795594135e+01,8.890263389e+01,7.065111111e+01,6.774282553e+01,7.418186525e+01,3.740561646e+01,1.686460989e+01,8.910233377e+01,7.840132303e+01,6.107327043e+01,5.039992152e+01,5.877188824e+01,1.279209661e+01,9.039022045e+01,7.978549391e+01,4.589518523e+01,1.699702497e+01,3.110236053e+01,4.697311013e+01,5.833190250e+01,8.850874254e-01,8.538761277e+01,7.445703206e+01,9.568606726e+01,8.290112923e+01,4.621054584e+00,6.637090967e+01,1.600920125e+01,8.993033632e+01,7.927265476e+01,9.082161938e+00,3.933219805e+01,4.993153188e+01,7.834029899e+01,3.825149577e+01,1.773210535e+01
3.645719280e+01,2.892712601e+01,4.624374882e+01,8.451408394e+01,7.317132032e+01,5.524920105e+01,7.571629801e+01,2.971518222e+01,5.577210223e+01,7.828219169e+01,4.679882086e+01,2.190824670e+01,3.878389027e+01,5.517426043e+00,1.432873358e+01,1.181174872e+01,1.407118705e+01,1.790880930e+01,3.622070086e+01,1.405657148e+01,1.490142449e+00,3.858918408e+00,8.357225070e+01,4.518585490e+00,1.905935370e+01,5.851372641e+01,4.635911725e+01,5.749682134e+01,9.115499749e+00,5.475970218e+01,4.501217728e+01,4.856276342e+00,6.667833532e+01,7.527851972e+01,4.823267128e+01,9.418739232e+01,1.885008511e+01,7.672565296e+01,8.433027786e+01,6.839811003e+01,4.043032545e+00,9.299403014e-01,7.754786454e+01,8.001809398e+01,5.425850771e+00,1.456553315e+01,9.342977517e+01,7.644266951e+01,4.709107466e+01,8.859583198e+01,4.145666154e+01,3.462602334e+01,4.189757027e+01,8.536818624e+01,7.456005265e+01,7.570750970e+01,7.929511812e+00,1.434565399e+01,7.647243501e+01,5.992251080e+01,9.526560493e+01,2.785389182e+01,7.636336616e+01,9.471046328e+00,3.401061299e+01,7.448201738e+00,6.664409095e+01,9.496935077e+01,7.101019413e+01,6.073735945e+01,2.314569578e+01,6.223083407e+01,8.707112612e+01,4.331465262e+01,8.627764294e+01,1.485382045e+01,9.694312306e+01,8.907309891e+00
5.853880898e+01,7.133134383e+01,4.684085281e+01,3.240407445e+00,6.505891339e+01,5.792642087e+01,1.602005249e+01,8.527202937e+01,8.341844801e+01,3.094802102e+01,9.816516074e+01,4.748519362e+00,1.432838031e+01,9.791970435e+01,8.917045898e+01,3.947532473e+01,9.412152606e+01,1.682717389e+01,2.067621463e+00,5.260287600e+01,7.954181489e+01,3.222522509e+01,4.644942902e+01,2.092320113e+01,4.766641334e+01,4.399124066e+01,7.366909305e+01,1.568499739e+00,5.353300419e+01,2.566112390e+01,4.600009355e+01,5.739284817e+01,2.637438552e+01,1.241252910e+01,4.879092369e+01,5.512383682e+01,4.934167686e+01,4.671315936e+01,7.139528826e+01,7.103151676e+01,6.931431018e+00,4.155556256e+01,6.483767457e+01,7.433737348e+01,2.388732799e+01,9.977693181e+01,4.760932960e+01,7.558495643e+01,2.883258003e+00,5.878646248e+01,3.798939386e+01,5.935185244e+00,3.838326050e+01,9.492099879e+01,5.142295119e+01,6.544103517e+01,9.562253841e+01,8.661888120e+01,2.442211687e+01,2.849838429e+01,2.332647540e+01,8.895060912e+01,1.498799781e+01,4.123131097e+00,1.491374955e+01,1.229355004e+01,5.467696921e+01,1.945178556e+01,3.771644820e+01,3.427950383e+01,1.004424718e+01,9.720290033e+01,1.676141384e+01,2.318257389e+01,4.945134865e+01,3.056876157e+00,2.301326269e+01,8.014155272e+00
