v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74
2.771033868e+01,8.207612003e+01,3.794577526e+01,7.376860221e+01,3.522397541e+01,3.176859635e+01,7.230611753e+01,7.633591453e+01,9.470673329e+01,7.470867210e+01,2.400371652e+01,9.950300398e+01,7.954043800e+01,8.534141475e+01,8.385346489e+01,7.356309607e+01,6.114321028e+01,7.756056771e+01,5.514096457e+01,8.647148051e+01,1.602739931e+01,1.400716390e+00,7.342189963e+01,8.038396143e+01,9.377224332e+01,3.732650974e+01,8.029378238e+01,3.318090592e+01,2.437331911e+01,5.053011644e+01,4.446249111e+01,8.104978225e+00,9.458267901e+01,5.908353743e+01,4.200998679e+01,6.139334679e+01,1.398805934e+01,5.760655626e+01,6.882472136e+01,9.961962804e+01,2.350908221e+01,6.134363330e+00,7.890858828e+01,7.115427445e+01,6.278744929e+01,6.622401473e+01,5.154222837e+00,2.313163248e+01,9.298516827e+01,5.364916267e+01,1.179365998e+01,9.184156992e+01,9.681465825e+01,3.226640587e+01,7.557878440e+01,8.327039908e+01,6.852078191e+01,1.441975154e+01,7.571250274e+01,4.910427782e+01,9.649059592e+01,5.874512541e+01,3.914443732e+01,4.748165164e+01,7.497685426e+01,6.129015809e+00,5.786453909e+01,5.100272924e+00,8.532818052e+01,8.391968252e+01,4.679032599e+01,8.129714116e+01,7.584223197e+00,4.168306620e+01
7.102693644e+01,8.159685056e+01,3.254392105e+01,8.419608349e+01,2.784187507e+01,9.006710103e+01,3.999442836e+01,9.489042991e+00,4.288519253e+01,1.570291230e+01,6.635288520e+01,8.239397996e+01,2.711634475e+01,2.746680105e+01,1.289738523e+01,6.062005100e+00,3.801262036e+01,4.985413996e+01,6.594520699e+01,5.360722269e+01,2.166083092e+01,9.221436647e+01,6.228937681e+01,4.932916350e+00,1.691570735e+01,1.206492235e+01,9.590064625e+01,6.723726790e+01,7.174775862e+01,3.281928332e+01,1.607537143e+01,1.848652924e+01,5.599048194e+01,5.873812985e+01,1.496693237e+00,5.554137816e-01,7.473284413e+01,4.547605145e+01,2.204022581e+01,4.561746793e+01,6.732800228e+01,1.484842883e+00,8.165110735e+01,5.077823864e+01,1.023511942e+01,6.884826790e+00,3.349183812e+01,2.714750314e+01,4.803638486e+01,6.547124982e+01,7.534123608e+01,1.791136231e+01,7.367112589e+01,9.364040951e+01,5.773416653e+01,9.040647270e+01,8.622988863e+01,6.939598370e+01,2.059529573e+01,3.270727562e+01,2.494879863e+01,7.860128766e+01,4.664485010e+01,1.640377662e+01,3.843226028e+01,9.994923128e+01,6.712028153e+01,8.297078437e+01,3.212638241e+01,8.311389226e+01,8.287296844e+01,5.373801802e+01,9.505315817e+01,5.403093787e+01
1.466651430e+01,9.243306315e+01,1.887614005e+01,9.795777571e+01,6.038268312e+01,4.906044558e+01,3.919947719e+01,8.154849709e+01,3.255360437e+01,2.752871785e+01,6.079823826e+01,1.164314420e+01,2.376141569e+01,9.022030812e+01,6.122392552e+00,7.635104018e+01,6.890448519e+01,4.494367428e+01,5.546934506e+01,5.618023429e+01,1.817786350e+01,4.720250850e+01,4.732164629e+01,9.215899856e+01,9.057157974e+01,4.513863808e+01,1.112782739e+01,1.873974677e+01,9.084955684e+01,7.095250012e+01,8.318109773e+01,5.248993728e+01,6.369096137e+01,2.266990398e+01,5.201251548e+01,7.556373250e+01,6.325059808e+00,7.205845421e+00,1.235336202e+01,6.292294458e+01,9.503806998e+01,7.417983999e+01,1.618295006e+01,2.528158001e+01,9.425494336e+01,6.763186489e+01,4.425967725e+00,5.960817756e+01,7.206116940e+01,2.302475171e+01,1.769222423e+01,6.374410437e+01,5.731585978e+01,6.927067353e+01,9.118173817e+01,9.135921236e+01,1.429321104e+01,2.627156888e+01,1.822573411e+01,2.678409646e+01,3.526257713e+01,1.807130380e+01,5.787445182e+01,8.366246849e+01,7.588194135e+01,8.752118636e+01,4.674863319e+00,6.935142381e+01,1.068508425e+01,2.085282545e+01,8.400358507e+01,4.998427992e+01,6.428029958e+01,5.573948799e+01
4.401287772e+01,2.769697634e+01,4.624233987e+01,7.696618049e+01,5.300212132e+01,9.555501784e+01,5.762932022e+01,3.564666114e+01,1.405921698e+01,2.254727474e+01,2.228111663e+01,2.567663292e+01,2.248428787e+01,9.211319192e+01,1.967672914e+01,3.150497124e+01,3.633166486e+01,4.512818217e+01,9.439356618e+01,9.524423201e+01,7.338096890e+01,6.197944080e+01,1.097035864e+01,5.981100620e+01,8.765267139e+01,2.179279707e+01,9.871324777e+01,9.511126253e+01,5.148687095e+01,1.629364275e+01,3.236225611e+01,9.232807444e+01,7.005990141e+01,2.441802353e+01,1.913905012e-01,3.305231785e+01,2.183501840e+01,9.341719358e+01,8.216840807e+01,4.457216823e+01,4.238962642e+01,8.395486692e+01,8.482136811e+01,9.156313247e+01,1.608717651e+01,6.416514598e+00,2.139681559e+01,7.561251680e+01,4.112024900e+01,3.352122994e+01,2.808731104e+01,3.858587297e+01,4.359739222e+01,9.399459732e+01,8.552074516e+01,7.598679594e+00,4.320632629e+01,3.416962177e+01,6.145261382e+00,7.863477188e+00,6.550535099e+01,6.198011577e+01,5.929819907e+01,7.487111846e+01,4.154522528e-01,6.752219476e-01,1.500127885e+01,9.679813695e+01,9.800189867e+01,9.850144185e+01,6.752091260e+01,6.221506517e+01,5.475013618e+01,9.010841806e+01
9.994380022e+01,2.000931976e+01,1.799625352e+01,2.032071199e+01,6.314329864e+01,9.208728202e+01,8.058523469e+01,5.808971266e+01,3.808895879e+01,4.879896031e+01,7.426090997e+01,3.120816437e+01,7.584399804e+01,1.386441643e+01,7.779198404e+01,6.356622137e+01,7.125481875e+01,8.158243837e+01,3.149727541e+01,1.535125927e+01,7.345133824e+01,5.376062488e+01,7.069898772e+00,5.127221508e+01,1.793786979e+01,7.841330341e+01,9.784498761e+01,3.695845039e+01,4.519404406e+01,6.972161352e+01,9.566342886e+01,8.568902109e+01,7.658589176e+00,5.712530406e+01,2.862827201e+00,3.630749987e+01,9.799577607e+01,2.095309128e+01,4.393460513e+01,5.751361120e+01,3.280941275e+01,8.001382158e+01,9.639399382e+01,3.885194003e-01,1.806370793e+01,7.475185271e+01,9.626426442e+01,1.815002716e+01,2.161080455e+01,4.518641129e+01,5.112989674e+01,9.130358012e+01,8.456348189e+01,8.941947021e+01,6.502898831e+01,3.801361649e+01,5.129239158e+01,1.753449897e+01,3.744225699e+01,7.233520780e+00,6.648785682e+01,9.684710439e+01,1.384242511e+01,1.566014902e+01,6.367612563e+01,4.828123139e+01,1.313332907e+00,4.985242267e+01,3.938262889e-01,8.117166479e+01,3.867015091e+01,6.604517359e+01,3.617872877e+01,7.116934096e+01
1.708447064e+01,3.551525942e+01,7.491447261e+00,5.437905010e+00,2.772426824e+00,2.206930548e+01,6.665450488e+01,7.328891400e+01,7.227330717e+01,5.585440516e+01,5.781083837e+01,7.167237287e+01,5.199130263e+01,2.943900955e+01,3.400513708e+01,5.836533113e+01,9.963591096e+01,6.708636023e+01,2.542021618e+01,5.591201384e-01,2.157684012e+00,1.655585912e+01,4.531388284e+01,8.012749582e+01,1.675606785e+01,6.940593352e+01,9.976945261e+01,1.062851046e+01,4.924117571e+01,2.055201252e+01,2.885394080e+01,9.104258092e+01,7.240022389e+01,1.769352529e+01,3.316721308e+01,3.569402506e+01,8.213205659e+01,7.127856363e+01,8.734582283e+01,9.316858389e+01,3.310122474e+00,4.737488558e+01,6.006050435e+01,3.634093890e+01,7.496148748e+01,9.335153298e+01,3.686043996e+01,8.412279580e+01,8.235045063e+01,6.102582871e+00,6.375923074e+00,3.947688840e+01,1.098709804e+01,6.473714904e+01,2.970332038e+00,2.705660555e+01,5.528729978e+01,3.380302539e+01,6.390871908e+01,9.309371071e+01,2.352561005e+01,7.298984122e+01,4.155590780e+01,5.046821450e+01,5.839867000e+01,9.635224559e+01,8.314312947e+01,3.864276052e+01,2.418122677e+00,2.309068216e+01,8.539063534e+01,9.876970065e+00,3.028501025e+01,1.843455298e+01
3.085400212e+01,4.353973191e+01,9.801067859e+01,3.792014749e+01,9.417296929e+01,4.635897726e+01,3.924484532e+01,7.485616206e+01,4.736178561e+01,3.777472418e+01,5.838713815e+01,5.424845011e+01,6.122665755e+01,3.345573337e+01,1.492689420e+01,9.451798181e+01,9.895465895e+01,9.764681854e+01,7.629764395e+01,2.241006778e+01,8.688243346e+01,7.503201355e+01,3.842136983e+01,7.497118713e+01,1.583977870e+01,5.292425376e+01,3.425603335e+01,9.859884181e+01,5.653199687e+01,9.595943057e+01,7.035501563e+01,4.002089789e+01,8.189016260e+01,8.758700476e+01,3.591185175e+01,4.109230914e+01,8.293988872e+01,8.113559028e+01,7.880499038e+00,9.028195626e+01,9.602007075e+01,9.784855707e+01,3.394422824e+01,8.584664928e+01,2.445781058e+01,6.060034203e+01,6.651035563e+01,3.467095877e+01,7.016612507e+01,5.347070798e+01,6.732325595e+01,2.237741890e+01,8.825750225e+01,7.345330380e+01,3.160127101e+01,1.316511136e+01,9.148157320e+01,4.211023214e+01,4.983964575e+00,9.502180192e+01,2.313302992e+01,6.982632964e+01,8.353776840e+01,6.739796149e-01,7.974971327e+01,1.809523656e+01,2.377924747e+00,7.217347687e+01,6.519693509e+01,2.553792987e+01,5.132533420e+01,6.973300477e+01,6.234782705e+01,3.635678136e+01
1.182067960e+00,5.279865331e+01,6.197920290e+01,3.099584182e+01,2.392223162e+01,7.255120675e+01,6.301272667e+01,7.441643688e+01,9.068242625e+01,4.492152314e+01,5.115057496e+00,3.882568624e+01,1.093092362e+01,6.385020844e+01,7.571582443e+01,5.928462730e+01,2.702737761e+01,6.742014065e+01,1.175877151e+01,1.576779177e+01,1.670138454e+01,8.679342743e+01,5.123321929e+01,1.885546039e+01,7.787165800e+01,3.397073548e+01,9.243833914e+01,9.302825091e+01,2.552761426e+01,3.395176972e+01,6.903502556e+01,6.783970641e+01,3.214038484e+00,2.309241180e+01,3.907054471e+01,6.862352938e+00,4.158290722e+01,5.896221427e+01,1.256384679e+01,6.674672653e+01,3.546031261e+01,8.802150160e+01,3.824989410e+01,2.915028408e+01,2.903319808e+01,8.644415478e+01,8.780601500e+01,8.477469469e+01,3.718996421e+01,1.114462982e+01,7.370544402e+01,2.599560965e+01,6.668408020e+00,8.593463628e+00,4.219037708e+01,1.154327730e+01,2.046435838e+01,8.710905943e+01,8.289446384e+01,5.956203774e+01,5.325300303e+01,6.416974658e+01,4.691013105e+01,8.116640927e+01,3.326838143e+00,8.319518561e+01,4.964491164e+01,1.657527616e+01,3.965406602e+01,5.851009614e+01,6.681325470e+01,6.445748790e+01,2.190357992e+01,2.397011717e+01
3.976666542e+01,8.210735100e+01,5.192656490e+01,9.044193394e+01,7.363569520e+01,3.836778290e+00,4.018268555e+01,4.593554992e+01,7.576175640e+01,7.760287680e+01,1.300953252e+01,5.696271965e+00,1.515863704e+01,8.249115791e+01,9.298887923e-01,7.562937084e+01,3.589712319e+01,2.143293927e+01,7.995148785e+01,9.478733660e+01,2.106396056e+01,8.131877700e+01,2.673021633e+01,4.094304045e+01,8.257758608e+01,6.305027318e+01,1.449421682e+01,3.459779388e+01,4.673275789e+01,6.919924487e+01,9.327197964e+00,2.605443975e+01,1.937132646e+01,1.616132771e+01,7.914595161e+01,8.548276221e+01,1.519266831e+01,1.674056354e+01,6.098587120e+01,3.863058389e+01,5.522389006e+00,6.878214772e+00,6.656253456e+01,6.394033718e+01,5.143965287e+01,3.233258624e+01,1.766071125e+01,8.760661455e+01,5.257998339e+01,3.443242672e+01,5.310110981e+01,4.257050707e+01,3.888242753e+01,6.877948335e+01,4.223352101e+01,4.152765606e+01,1.881840525e+01,1.386182737e+01,2.083201023e+01,4.337309809e+01,1.066654478e+01,3.805516934e+01,1.527080183e+01,7.664776858e+01,8.792552082e+01,2.440879623e+01,4.663225958e+01,3.115415309e+00,8.819675514e+01,4.402214248e+00,1.713114436e+00,2.423491600e+01,1.394082602e+01,2.627810978e+01
1.516123072e+01,1.471825137e+01,1.230874141e+01,4.941820494e+01,2.632469489e+00,8.897748128e+00,6.838872036e+01,2.223061154e+01,1.482480406e+01,6.065798753e+01,2.312062750e+01,1.366048322e+01,1.134238749e+01,1.672904170e+01,9.394777330e+01,7.708479680e+01,1.247907636e+01,7.636812976e+01,4.135633698e+01,8.213208403e+00,1.978641829e+01,9.678446085e+01,5.352728353e+01,5.138566448e+01,6.552467627e+01,4.973315890e+01,5.069665187e+01,6.531978128e+01,3.373816774e+01,3.044610700e+01,2.394411249e+01,4.674726277e+01,8.168516008e+01,7.394537193e+01,5.283045186e+01,9.528499871e+01,1.640472830e+01,5.731937319e+01,6.262444433e+01,8.543498946e+01,5.863819624e+01,5.191890399e+01,6.204824954e+01,3.894975057e+01,3.709730858e+01,8.596779478e+00,4.219087145e+01,2.685179670e+01,7.866028231e+01,3.436710794e+01,5.755073165e+01,3.537361298e+01,2.200542407e+01,7.181081671e+01,2.751569613e+00,1.743323326e+01,4.318441299e+01,4.178824080e+01,3.001396692e+01,6.641320060e+01,8.257724498e+01,8.772078593e+01,8.913897534e+01,5.626756953e+01,4.202273160e+01,1.974196681e+01,4.225247720e+01,1.146507490e+01,5.806674438e+01,5.320656285e+01,4.711390146e+01,4.174102255e+01,3.923122125e+01,3.083874010e+01
4.345323226e+01,5.292676680e+01,8.119124531e+01,1.569340774e+01,4.483778978e+01,7.953291931e+01,7.080981872e+01,8.520477285e+01,8.721109635e+01,5.179388382e+01,2.162563886e+01,9.259707799e+01,4.507354958e+01,5.865347823e+01,4.614776011e+01,6.394112875e+01,3.914747268e+01,3.459399270e+01,2.833520384e+01,6.253741117e+00,6.969649624e+01,1.718306381e+01,7.418711079e+01,5.882968658e+01,2.627466900e+01,3.459355480e+01,8.258905406e+01,9.704384373e+01,9.460094427e+01,1.568397221e+01,4.642639581e+01,6.906439936e+01,4.286661824e+01,7.056185214e+01,6.955322794e+01,4.765428286e+01,9.946111433e+00,1.738336208e+01,6.741656269e+01,5.122458900e+01,7.970507815e+01,6.100216377e+01,5.181213224e+01,1.215331369e+01,9.622956128e+01,2.476068584e+01,5.838274766e+01,3.189708696e+01,5.644996753e+01,1.202494312e+01,1.592500745e+01,2.459549547e+01,7.603713800e+01,9.259209678e+01,1.538072011e+01,6.619333525e+01,5.936873762e+01,4.472749255e+01,1.312799870e+01,7.239747334e+01,3.296645436e+01,9.849770717e+01,8.776069507e+01,9.967152628e+01,4.704946811e+01,5.296788678e+01,5.191908471e+01,6.754621849e+01,8.294360769e+00,4.706193425e+01,7.364537534e+01,3.791596383e+01,6.783428480e+01,2.008427371e+01
4.783901391e+01,3.256062305e+01,2.076240930e+01,7.536515082e+01,4.880295635e+01,6.483721680e+01,7.497957429e+01,2.526116190e+01,5.411182539e+01,2.548720833e+01,6.416883049e+01,4.022476921e+01,7.703061366e+00,9.935353760e+01,6.893522617e+01,1.203290005e+01,1.883142884e+01,9.972594639e+01,9.658899622e+01,6.508726736e+01,8.698209050e+01,1.521953200e+01,5.940731667e+01,4.214822700e+01,4.302499517e+01,3.021150563e+01,3.877427674e+01,3.295377083e+01,2.215226358e+01,7.689745772e+01,4.405546181e+01,5.271884300e+00,6.699833850e+01,7.358873324e+01,4.774304066e+01,2.628662275e+01,1.383032275e+01,7.740964043e+01,7.015275188e+01,4.688369489e+00,1.532483828e+01,3.311579391e+00,8.887682934e+01,2.266333747e+01,9.789219821e+01,6.822360245e+01,9.223500035e+01,7.326159815e+01,3.536466956e+00,8.790124316e+01,4.967834879e+01,5.105334917e+00,8.031383503e+01,4.806515132e+01,2.249133530e+01,3.407600561e+01,5.831937218e+01,3.363064080e+01,4.829763624e+01,5.016512832e+01,6.902304139e+00,9.017539787e+01,1.779950500e+01,9.665493528e+01,3.263903421e+01,7.491098732e+01,7.691877918e+01,6.915683152e+01,2.763232534e+01,8.209335744e+01,3.383046823e+01,2.705833868e+01,4.797633921e+01,3.604330275e+01
8.026012524e-01,6.025684122e+01,2.934853906e+01,8.552921733e+01,9.195951971e+01,6.437951651e+00,3.522041061e+01,3.446345897e+01,9.281671151e+01,1.756947768e+01,6.491931679e+01,7.974354888e+01,9.424943010e+01,4.069578032e+01,8.662698974e+01,9.190309969e+01,9.696403864e+01,3.644053868e+01,5.960349049e+01,5.603075291e+01,9.082342053e+01,3.986055147e+01,8.604285764e+01,8.382663862e+01,8.887368471e+00,4.246827718e+01,7.995927778e+01,9.011367075e+01,3.356822238e+01,7.088082602e+01,9.562338500e+00,1.282702643e+01,4.490689445e+01,8.494832453e+01,6.904581092e+01,7.006060758e+01,4.143656562e+01,7.050834001e+01,3.027768421e+00,7.297066738e+01,1.015905696e+01,7.283715037e+01,4.892389130e-01,4.498278934e+00,1.481290357e+01,4.399385900e+01,1.382780725e+01,2.709205344e+01,5.720976549e+01,9.680279690e+01,8.526349876e+01,6.274903847e+01,5.870930546e+00,2.028965009e+01,8.303571784e+01,3.327231886e+01,1.846465521e+01,9.753468452e+01,5.065415216e+00,3.415125532e+01,4.158233589e+01,5.271364490e+01,1.734349111e+01,6.396899100e+01,6.056020303e+01,4.465790893e+01,9.643742619e+01,1.096868392e+01,4.363646944e+01,6.663349315e+01,2.640097150e+01,2.594239954e+01,4.168975577e+01,5.871003448e+01
4.999032447e+01,9.934002354e+01,8.860914056e+01,2.412105480e+01,4.443751741e+01,6.116055435e+01,5.989967869e+01,1.172830797e+01,1.851425443e+01,7.836204650e+01,5.209579779e+01,1.665965763e+01,4.847255787e+01,8.526656231e+01,8.152266128e+01,4.727101883e+01,5.262052933e+01,9.485090099e+01,9.776721433e+01,7.268716658e+01,4.996618837e+01,5.805914456e-01,6.913342244e+01,4.684671456e+01,6.441307502e+00,8.503440011e+01,3.056658711e+01,1.103690612e+01,6.368166286e+01,9.467352411e+01,5.584430729e+01,6.717729549e+01,7.489701121e+01,5.460647979e+01,7.111054503e+01,2.162634313e+01,7.995723977e+01,1.626286748e+01,9.335023541e+01,6.168573492e+01,2.667306085e+00,2.715628440e+01,3.983629934e+01,8.469472413e+01,5.425421551e+01,4.333554930e+01,3.401739424e+01,2.928137413e+00,7.158022898e+01,5.012713330e+01,8.732560429e+01,4.334659688e+01,4.500779600e+01,6.693872841e+00,1.357693701e+01,4.210825574e+01,6.503658530e+01,7.697899454e+01,8.454507887e+01,9.668513304e+01,3.600407305e+01,5.935171808e+01,9.476969298e-01,1.314154883e+01,9.877201035e+01,2.204012250e+01,5.899847549e+01,2.432764454e+01,9.076577113e+01,6.644046384e+01,4.069550703e+01,7.173684176e+01,8.284620926e+01,7.655006949e+01
9.437049695e+00,4.858734187e+01,3.417821241e+01,8.961169809e+01,4.214473327e+01,9.157356270e+01,8.867891697e+00,6.968150361e+01,3.087134772e+01,4.269585523e+01,1.044804257e+01,2.655820165e+01,8.238156666e+01,6.946403075e-01,9.717369775e+01,6.317235809e+01,3.441675664e+01,1.293065274e+01,6.842786334e-01,7.003234964e+01,9.602354784e+01,5.323661837e+01,1.126862033e+01,8.823727807e+01,3.843922517e+01,3.387665839e+00,5.616543408e+00,4.840374931e+01,7.830138800e+01,1.546640491e+00,5.833775531e+01,6.828274805e+01,3.637083906e+01,5.527926359e+01,7.842945267e+01,7.447814842e+01,9.464732769e+01,3.430609266e+01,4.832828761e+00,4.840161175e+01,3.864900814e+01,4.471258944e+01,7.781583814e+01,2.395537810e+01,4.587863108e+01,2.060267351e+01,8.464875819e+01,6.838239710e+01,5.674028718e+01,8.400083902e+01,9.461814207e+00,7.870314894e+01,5.432321432e+00,2.463376543e+01,8.850457041e+01,5.942441864e+01,8.345441122e+01,3.017851287e+01,3.788581193e+01,8.590855588e+01,3.975436840e+01,8.626367769e+01,1.432908850e+01,5.619169999e+01,8.131137456e+01,2.796252975e+01,7.468320132e+01,4.216520485e+01,6.707519964e+01,7.300540320e+00,3.987626787e+01,6.744988829e+01,7.484226668e+01,2.179226841e+01
7.420234762e+01,2.502549706e+01,1.810270295e+01,9.628388142e+01,3.776779609e+01,4.400003383e+01,6.704968375e+01,5.672055059e+01,8.075158866e+01,3.976347354e+01,3.438923086e+01,4.908011350e+01,8.508996369e+01,7.479086382e+01,5.162832288e+01,6.900614440e+01,2.823747843e+01,8.734841274e+00,2.441602900e+01,9.103034261e+01,2.142545831e+01,1.636731400e+01,4.503331949e+01,6.123642913e+00,7.630710439e+01,6.394558781e+01,1.486738316e+01,3.806598152e+01,8.775808756e+01,1.495624899e+01,9.377663470e+01,2.371731503e+01,6.501121956e+01,9.947624823e+01,5.136066248e+01,7.166147198e+01,2.369401558e+01,8.104967556e+01,7.554952553e+01,6.633492944e+01,3.499246756e+01,1.056326398e+01,2.766593177e+01,3.329318079e+01,9.015296095e+01,9.399276490e+01,9.888948806e+01,9.562608771e+01,2.067003428e+01,7.373308631e+01,4.739240554e+01,2.004076519e+01,7.159602049e+01,3.298891323e+01,9.699896939e+01,7.466827885e+01,8.528570073e+01,1.116262611e+01,7.725980377e+01,7.618473704e+01,2.223520819e+01,8.394524945e+01,4.280533007e+01,8.689405849e+01,9.024473178e+01,1.985866862e+01,6.945639948e+01,4.805359174e+01,9.568777138e+01,8.451197573e+00,8.854552860e+01,7.611251052e+01,6.601571259e+01,8.523779747e+01
5.445344902e+01,6.610040191e+01,7.667919610e+01,3.140851610e+01,1.642794090e+01,5.868154198e+01,1.198916674e+01,1.049947511e+01,4.682074245e+01,8.275634020e+01,7.774914951e+00,1.098463776e+01,4.270198136e+01,6.661907073e+01,4.992340665e+01,3.679689641e+01,9.848184405e+01,4.352030203e-01,6.434399707e+01,1.411576195e-01,2.356294822e+01,5.504127520e+01,7.788154170e+01,7.682531780e+01,7.333444458e+01,1.849804153e+01,4.751400181e+01,2.446616228e+01,8.797837854e+01,3.231180487e+00,1.699073032e+01,4.347738807e+01,7.556717782e+01,4.091549674e+01,8.569554038e+01,5.402137858e+01,7.334043266e+01,8.800212559e+01,1.198632467e+01,2.945248061e+01,3.582407240e+00,3.794487549e+01,1.330234471e+01,8.732881449e+01,1.453796506e+01,5.037523322e+01,2.158735100e+01,9.917995173e+01,5.034889970e+01,4.711101856e+01,5.307743201e+01,7.333686291e+01,4.784751271e+01,7.928365701e+01,7.221251219e+01,2.380138605e+01,6.931833068e+01,2.786422976e+01,9.315911244e+01,9.908638383e+01,1.706303298e+01,7.110433626e+01,9.908717951e+01,9.902752457e+01,2.037303500e+01,1.391702328e+00,4.750108933e+01,9.556901431e+00,8.257943562e+01,9.599254344e+00,4.243147358e+01,4.720738405e+01,6.374425496e+01,5.763790885e+01
7.354811121e+01,7.835815289e+01,8.047857810e+01,5.814540527e+00,1.705303806e+01,7.200256572e+01,7.718560091e+01,8.089647949e-01,6.010163308e+01,1.945483308e+01,8.275390129e+01,5.663124878e+01,4.416186591e+01,5.704296147e+01,4.306916376e+01,5.959827536e+01,7.401183692e+01,9.656256173e+01,8.002880173e+01,5.079554929e+01,1.203829433e+01,8.975450769e+01,5.789917037e+01,4.034213461e+01,4.004632997e+01,5.763887968e+01,7.889487655e-01,7.437521800e+01,7.397585520e+01,3.365395175e+01,6.978520370e+01,4.461522152e+01,1.891957495e+01,2.604097468e+01,2.582849099e+01,8.531473509e+01,3.719561012e+01,9.887003900e+00,9.994387225e+01,6.124642368e+01,9.465829548e+01,9.007961972e+01,6.440511571e+01,8.311600422e+01,1.919588219e+01,8.198578405e+01,5.282114578e+01,8.812679242e+01,4.846941426e+01,2.391982588e+01,6.043678404e+01,8.828689605e+01,3.968458578e+01,4.722520864e+01,2.749580318e+01,3.932097419e+01,8.419723427e+00,7.246400540e+01,4.129180478e+01,2.143125482e+01,7.744927913e+01,9.939611734e+01,3.020770191e+01,4.314809073e+01,5.213744689e+01,8.384892127e+01,8.952021826e+01,7.421077920e+01,4.432036610e+01,9.711934013e+01,1.970624670e+01,4.129877959e+01,2.380192716e+01,4.721682938e+01
