v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62
5.863247698e+01,1.480338345e+01,6.980054654e+01,1.859834529e+01,5.638895180e+01,2.469427590e+01,4.719073991e+01,5.354917772e+01,7.441258023e+01,3.373675435e+01,5.960396801e+01,8.042116121e+01,8.797866096e+01,8.577758430e+01,6.107510003e+00,7.585749629e+00,8.884596374e+01,3.108987977e+01,2.517666023e+01,3.187976541e+01,7.747452190e+01,4.902932930e+01,9.147151873e+00,1.845951947e+01,7.985538398e+01,6.111656037e+01,1.082757418e+01,9.086987787e+01,9.601667866e+00,1.957001507e+01,3.648394872e+01,6.313475182e+01,5.144654957e+01,4.534794529e+01,8.958202673e+01,3.560334812e+01,5.399536994e+01,6.972979273e+00,4.674473955e+01,2.667128356e+01,9.434880408e+01,7.843708894e+01,6.355455847e+01,5.565009240e+01,5.298621957e+01,1.456339551e+01,6.681877755e+01,1.518759821e+01,3.976005902e+01,4.259774175e+01,7.040400001e+01,2.582708330e+01,3.016514716e+01,2.934661975e+01,5.040345322e+01,8.191147736e+01,8.223661043e+01,1.493985384e+01,2.260669370e+01,7.908688355e+01,6.199523378e+01,2.071243676e+01
2.034078248e+01,8.090313795e+00,2.939329746e+01,8.748888388e+01,7.202446900e+01,7.527781519e+01,1.449847501e+01,3.990955607e+00,3.973910498e+01,6.074301905e+01,6.396708764e+01,2.366969022e+01,3.858414907e+01,7.980098175e+01,1.019106338e+01,2.740821946e+01,6.293608135e+01,3.505808322e+01,9.632106159e+01,3.534301711e+01,3.775341756e+01,8.881659819e+01,3.006363205e+01,9.269826363e+01,7.017886263e+01,8.666232426e+01,3.729195591e+01,1.613091539e+01,7.979056875e+01,2.433781626e+01,7.926588084e+01,6.343593748e+01,3.671195548e+01,8.873374080e+01,7.985626218e+01,5.841652228e+01,4.683196570e+01,1.519743888e+01,4.997292278e+01,5.500217856e+01,9.617142582e+01,3.301989734e+01,1.201611865e+01,5.396645606e+01,7.627736637e+01,9.848424007e+01,6.211747072e+01,9.242718408e+00,8.752273423e+01,9.990185775e+01,7.875776445e+00,3.132754873e+01,3.754411655e+01,8.056307628e+01,6.165194626e+01,5.143513871e+01,1.847642394e+00,2.244347084e+01,9.348146221e+01,3.279561105e+01,1.320205429e+01,5.376847706e+01
9.738548907e+01,4.885109189e+01,2.182312966e+01,8.719650598e+01,6.350567419e+01,1.043228715e+01,7.910778742e+01,6.078620725e+01,1.154325261e+00,3.125805181e+00,7.760574700e+01,3.111836288e+00,9.185176289e+01,8.137955580e+01,9.099862411e+01,3.816046280e+01,8.835783776e+01,2.070080372e+01,4.000606673e+01,9.101688779e+01,5.665234845e+01,1.039527426e+00,6.793828619e+00,5.070676227e+01,2.436387224e+01,2.591896906e+01,7.952238932e+01,4.942688312e-01,8.917318301e+00,1.615791549e+01,6.542522989e+01,1.209347827e+01,3.841074365e+01,4.185540672e+01,1.803872254e+01,4.790170995e+01,3.938624090e+01,6.826938376e+01,2.187813932e+01,6.140658906e+01,6.437065228e+00,4.749115340e+01,4.431482454e+01,5.231045086e+01,5.755418757e+01,6.599814406e+01,4.238684197e+01,6.334217710e+00,8.949132176e+00,3.153852592e+01,7.147817819e+01,8.063568154e+01,8.816689562e+01,6.464578478e-01,4.939819539e+01,1.539290689e+01,9.701931170e+01,9.286561423e+01,5.191598262e+00,4.188675485e+01,2.646445052e+01,8.225140721e+01
5.138454872e+01,2.924551542e+01,5.359343392e+01,6.136201975e+01,1.827417306e+01,5.282826682e+01,7.256844325e+00,6.343656599e+01,5.232343104e+01,9.349289166e+01,2.395575799e+01,4.748807759e+01,4.402007136e+01,2.766683642e+01,6.485608943e+01,7.695217484e+01,8.291895520e+01,6.862219015e+01,3.748536542e+01,1.714499827e+01,4.782425607e+01,8.394987005e+01,7.949075349e+01,1.377956108e+01,3.918876917e+01,3.224090587e+01,2.380896887e-01,5.354243861e+01,1.805793116e+01,2.608619195e+01,7.657943064e+01,5.289053129e+01,6.085799689e+01,9.652630303e+01,8.470447424e+01,4.228874032e+01,5.840882384e+01,6.523762058e+01,8.081583065e+01,2.520381154e+01,7.076040269e+01,4.040774741e+00,6.769120589e+01,7.766772009e+01,9.270919445e+01,6.332564418e+01,2.741624072e+01,1.832439175e+01,4.228372014e+01,3.993648043e+01,4.620605447e+01,4.777308936e+01,9.755112686e+01,5.016604091e+01,4.494856706e+01,4.777091536e+01,2.888255868e+00,2.138004361e+01,1.935647635e+01,3.239191592e+01,2.728146319e+01,8.984681765e+01
4.260845349e+01,9.737387642e+01,5.633347609e+01,4.718497652e+01,3.406199727e+01,4.392807189e+01,8.062349170e+01,3.758825511e+01,9.738262509e+01,2.737887610e+01,1.099434315e+01,9.150454414e+01,8.421793464e+01,1.984084919e+01,9.976829332e+01,4.447038518e+01,6.691615071e+01,8.475934902e+01,8.124110823e+01,3.014748277e+01,4.564101218e+00,4.630679831e+01,2.852906161e+01,6.960876332e+01,1.178517313e+00,1.381915265e+01,5.026203270e+01,6.314482682e+00,9.046060372e+01,9.585566309e+01,5.260421310e+01,9.072677462e+01,2.089045111e+01,3.365752021e+01,3.295993654e+01,5.052423548e+01,1.358052778e+01,2.413715709e+01,8.292378650e+01,4.729001251e+01,8.082629432e+01,9.633334563e+00,4.618325937e+01,6.217272731e+01,5.268844461e+01,2.141602298e+01,4.044665397e+01,2.906279218e+01,2.599984030e+01,2.405375559e+01,6.456758499e+01,6.499084200e+01,9.526034623e+01,7.893927299e+01,9.873231924e+01,7.555595440e+01,5.819800675e+01,4.637136566e+01,9.645600849e+01,7.027548536e+01,3.422520009e+01,2.856040007e+01
4.075493600e+01,4.582330817e+01,1.289689986e+01,4.021935303e+00,7.329730689e+01,8.641874704e+01,5.708410414e+01,9.885097496e+01,4.619531423e+01,4.300522952e+01,7.518738204e+01,5.487756913e+01,9.839361206e+01,7.570572712e+01,6.174012211e+01,2.789994635e+00,7.982550225e+01,1.489288186e+01,8.491302922e+01,8.617875841e+01,7.234825854e+01,6.697359528e+01,3.224216949e+01,4.990745456e+01,7.313989020e+01,3.931145403e+01,3.929178578e+01,3.236776218e+01,9.592603933e+01,5.599457003e+01,3.477344529e+01,8.036123554e+01,8.649923237e+01,5.740060722e+01,4.756392326e+01,3.827986517e+00,2.852702708e+01,2.263557773e+01,2.577939846e+01,4.365599682e+01,9.678401748e+01,5.097363307e+01,2.752418596e+01,3.030231332e+00,5.532224751e+00,5.744027618e+00,3.086014293e+00,1.375334159e+01,7.425423124e+01,2.646997424e+01,1.760614677e+01,7.965414627e+01,6.645713859e+01,3.420780313e+01,4.624966525e+01,6.344712980e+01,5.160754756e+01,6.760742730e+01,6.179874914e+01,7.485289814e+01,3.966129976e+01,3.425338146e+01
2.747232159e+01,4.031974053e+01,1.943276691e+00,8.511634265e+01,1.917732360e+01,7.350681059e+01,8.792031642e+01,7.082419241e+01,4.282827227e+01,6.800343165e+01,6.637043916e+01,7.312903117e+00,8.054898028e+01,6.942299986e+01,6.770049894e+01,4.276830536e+01,3.303201790e+01,2.288972230e+01,1.898522650e+01,6.146314584e+01,3.526916779e+01,8.101212035e+01,4.531022227e+01,9.066407324e+01,7.933393009e+01,3.369218935e+01,4.465441473e+01,9.650594878e+01,5.118166308e+01,4.793851725e+01,2.971127958e+00,3.582091586e+01,2.466497439e+01,9.013383880e+00,2.358283607e+01,2.684641031e+01,3.113268405e+01,2.407115798e+01,2.432759789e+01,4.394564110e+01,7.142714527e+01,7.091119181e+01,8.530540549e+01,6.464391429e-01,4.719760580e+01,4.257812048e+01,1.426972601e+01,9.769968575e+01,4.954276753e+01,6.980663722e+01,3.556855227e+01,5.413619816e+01,2.784085500e+01,9.002014827e+01,2.566947560e+01,4.706027239e+01,7.191620836e+01,9.183036503e+00,6.630838092e+01,3.356146181e+01,5.207297491e+01,4.028683600e+01
8.033690077e+01,3.804147686e+00,9.353512889e+01,2.171273863e+00,3.803754861e+01,1.256655970e+01,5.368615799e+00,1.438831688e+01,3.120540354e+00,3.614862797e+01,2.866415735e+01,9.242665576e+01,3.748314872e+01,4.865985692e+01,2.139340368e+01,6.938808199e+01,2.865911637e+01,6.379523667e+01,8.477566584e+01,3.696631881e+00,9.208756066e+01,8.040474128e+01,5.480399995e+01,9.450547665e+00,8.511335424e-01,3.775917173e+01,2.001738647e+01,5.295485465e+01,1.752935805e+01,8.120083469e+01,5.914718232e+01,6.053583142e+01,5.255530441e+01,6.286612455e+01,1.164339787e+01,9.230396948e+00,2.533434698e+01,7.581257085e+01,6.417880539e+01,8.845692631e+01,4.496656324e+01,7.282300901e+01,9.928220336e+01,5.251564216e+01,7.352963279e+01,3.935258119e+01,1.621445271e+01,2.502611787e+01,3.661587349e+01,1.685009812e+01,8.469680480e+01,8.528572178e+01,5.549286911e+00,9.131048150e+01,8.068870762e+01,3.332732345e+01,7.454593147e+01,9.371014882e+01,1.275959619e+01,5.989352399e+01,3.397734741e+01,5.810981158e+00
5.775131997e+01,9.533655533e+01,8.575329034e+01,7.784659979e+01,3.956878921e+01,7.064270135e+01,8.498151259e+01,6.363603207e+01,4.513989191e+01,6.223074770e+01,3.376059633e+01,5.066325094e+01,5.403430362e+01,8.744247699e-01,7.919031998e+01,2.087055837e+01,4.746024888e+01,4.724910444e+01,4.215117415e+01,7.908423762e+01,4.911779604e+01,9.579504523e+01,7.194986086e+00,3.645652328e+01,2.506797212e+01,3.830822476e+01,8.578495255e+01,1.333757281e+01,2.917812736e+01,9.414825817e+01,5.217564022e+01,8.245320304e+00,9.039722897e+01,3.978072980e+00,1.894829887e+01,1.897367543e+01,6.915299474e+01,4.621569855e+01,3.667275266e+01,2.582087719e+01,2.503295844e+01,3.540365220e+01,6.755090906e+01,5.479434048e+01,6.390966963e+01,5.149917920e+01,1.845619283e+01,6.705639067e+01,5.838647053e+01,8.394188087e+01,1.876701451e+01,7.290747604e+01,2.280097868e+01,3.154770696e+01,2.474952445e+01,2.731432173e+01,4.333424311e+01,7.427526027e+01,9.600201600e+01,8.416957324e+01,8.712850206e+01,6.697226888e+01
6.366853820e+01,5.954998740e+01,5.679844108e+01,1.566697479e+01,2.656256617e+01,4.767576338e+01,3.925807942e+01,3.920699638e+01,8.132109330e+01,8.659193520e+01,4.297173031e+01,6.712353006e+01,4.247104883e+01,1.138929185e+01,5.040547631e+01,9.655037562e+01,1.626189289e+01,9.627641773e+01,3.847096685e+01,8.013867525e+01,1.630868732e+01,1.574817210e+01,8.283661420e+01,5.940022149e+01,8.768736854e+01,6.260287951e+01,3.035042673e+01,2.414604321e+01,5.521657336e+01,9.537310795e+01,1.115105726e+01,4.761975443e+01,9.139750245e+01,7.587135848e+01,7.469679833e+01,8.597503517e+01,5.921084116e+01,3.551058683e+01,5.932899025e+01,5.209414359e+01,5.783110562e+01,4.140829041e+01,5.582014720e+01,4.301351643e+01,7.035269355e+01,8.288258014e+01,8.962560945e+01,1.736671153e+00,2.198408728e+01,2.891338514e+01,1.250705705e+01,3.341516911e+01,2.122837442e-02,9.588753447e+01,8.984139377e+01,2.248948793e+01,5.502808048e+01,9.566186020e+01,9.840674562e+01,4.157700580e+00,2.961065423e+01,2.596186984e+01
4.733070956e+01,1.594969574e+01,2.368470605e+01,3.310749861e+01,8.136197365e+01,3.013811812e+00,4.695614490e+01,6.129870015e+01,6.160420685e+01,1.843358644e+01,5.817384070e+01,5.383663257e+01,7.413727257e+01,2.466274326e+01,2.763111788e+01,3.244748148e+00,2.710466343e+01,2.248381567e-01,5.458297662e+01,8.089620004e+01,6.333991699e+01,8.349943962e+01,6.563404073e+01,5.626402229e+01,8.349098934e+01,2.014281938e+01,7.843126512e+00,8.213430376e+01,9.169324974e+01,6.393832438e+01,1.966772515e+00,6.039705191e+00,7.169897403e+01,1.450145237e+01,6.429214497e+01,1.715636441e+01,7.020068965e+01,2.102663641e+01,5.797757708e+01,9.153499179e+01,1.058542822e+01,6.679384727e+01,9.142839207e+01,9.465328340e+01,2.630893576e+01,7.676962431e+00,6.900871513e+01,7.754191490e+01,3.722827509e+00,2.540819785e+01,3.778649892e+01,9.042421611e+01,6.815239971e+00,8.542623644e+01,9.199815608e+01,6.879315990e+01,4.158770806e+01,3.503792368e+01,8.755116482e+01,9.474658588e+01,8.307849133e+01,6.846130393e+01
9.639491740e+01,4.915142390e+01,5.297137461e+01,9.264427898e+01,8.544856082e+01,2.356414862e+01,4.456118440e+01,5.840446087e+01,3.553673211e+01,6.821219362e+01,2.677580096e+01,1.706881683e+00,1.781071296e+01,9.268525911e+01,2.234731948e+00,8.880119709e+01,5.239627142e+01,7.993298907e+00,8.708994793e+01,8.239060504e+01,1.335655376e+01,9.157808150e+01,2.965075524e+01,6.704495911e+01,2.830256889e+01,4.816618043e+01,9.777010062e+01,8.633342656e+01,9.307181842e+01,4.837191360e+01,5.809060832e+00,1.537363023e+01,2.042430568e+01,1.899798311e+01,6.760384559e+01,3.895742441e+01,1.668529570e+01,3.625496385e+00,6.286555399e+01,8.563693215e+01,6.161564175e+01,9.280039021e+01,5.349478591e+00,9.271335055e+01,3.014694927e+01,4.977520968e+01,5.949474004e+01,4.621727586e+01,6.592522193e+01,9.154240182e+01,6.306320155e+01,8.639989833e+01,8.626979028e+01,2.788290767e+01,6.849037062e+01,4.155475704e+01,1.483785688e+01,3.178158096e+01,6.946558450e+01,4.993569192e+01,5.010378582e+01,4.454319713e+01
8.852860101e+01,2.079631344e+01,3.719275077e+01,2.047797613e+00,5.754245363e+01,7.048223895e+01,4.865264200e+01,6.474463659e+01,4.624635280e+01,9.104761786e+01,3.798501612e+01,4.002885065e+01,9.426189311e+01,5.641053559e+00,7.950633876e+00,2.117644324e+01,3.026489494e+01,9.606649440e+01,6.562798475e+00,6.285847013e+01,2.134137822e+01,8.522838169e+01,2.105489600e+01,6.158102857e+01,8.058716457e+01,4.537482720e+01,4.471408791e+01,1.584407527e+01,3.646129863e+01,6.156800479e+01,5.254929170e+01,6.359366795e+01,7.441297486e+01,9.815024484e+01,9.708587305e+01,3.553693707e+01,5.200753969e+00,2.358737298e+01,1.256665189e+01,2.543421561e+01,1.788736401e+01,4.540078739e+01,5.628368041e+01,8.195368801e+01,5.378342865e+01,7.453779188e+00,1.878494314e+00,6.842158772e+01,7.224327388e+01,7.052396490e+01,4.314292333e+01,9.881784333e+01,6.458809253e+01,6.410156920e+01,7.104728981e+01,4.696245556e+01,6.042365750e+01,5.966128132e+01,4.677320953e+01,4.436330982e+01,7.689895653e+00,6.287467249e+01
5.441440291e+01,7.875515955e+01,8.962942221e+01,6.402267416e+01,6.792792347e+01,4.973317061e+01,7.019901975e+01,3.767478883e+01,3.147120922e+01,7.144264395e+01,9.446866516e+01,2.828643894e+01,7.064247130e+01,2.284561576e+01,3.423056251e+01,4.631403320e+00,6.658114400e+01,4.031866886e+00,7.270883509e+01,8.217064918e+00,5.423870672e+01,3.722484167e+01,2.938171849e+01,9.550268331e+01,3.732020312e+01,1.272450255e+01,8.420512678e+01,7.205256632e+01,3.082387557e+01,1.829267275e+01,8.585310037e+01,6.061960094e+01,6.489620033e+01,4.826793473e+00,6.925824059e+01,3.518965702e+01,2.469675910e+01,8.389597226e+01,3.900200086e+01,9.377585428e+01,4.977740704e+01,5.702848757e+01,4.595902220e+01,8.112936387e+01,4.233481820e+01,6.761142399e+01,8.126215212e+01,7.208805411e+01,4.778532162e+01,3.183789338e+01,1.566115905e+01,3.804032794e+01,6.828478992e+01,8.260616551e+01,2.576624099e+01,4.899131463e+01,3.563729435e-01,4.626109555e+01,5.587560135e+01,7.573567263e+01,5.884564915e+01,2.205420961e+00
2.675362465e+01,5.452432388e+01,1.646643624e+01,8.943289802e+01,7.703649592e+00,7.806776660e+01,4.257016425e+01,3.420306076e+01,5.839662001e+01,3.938588789e+01,3.251466670e+00,8.843631294e+00,2.047999066e+01,3.408451056e+01,8.421222467e+01,8.778787019e+01,9.884890949e+01,8.511563321e+01,6.602168199e+01,9.824293269e+01,1.308058316e+01,4.292100332e+01,8.474418067e+01,3.368583396e+01,8.904892197e+01,5.197590544e+01,6.724569356e+01,4.610765461e+01,2.654253028e+01,1.483364797e+01,6.488903428e+01,7.209161678e+01,2.057080026e+00,5.566874493e+01,7.243443363e+01,9.661827928e+01,7.451137214e+01,2.311599116e+01,1.742612426e+01,9.879016772e+01,2.690585918e+01,8.754258434e+01,9.294733223e+01,2.242490028e+01,9.793880768e+01,5.309764679e+01,4.265881085e+01,9.723550235e+01,6.249349691e+01,3.175535545e+01,8.020601469e+01,9.326110959e+01,1.834722453e+01,3.085172439e+01,1.817872691e+01,3.460018707e+01,8.433377586e+01,4.570817322e+00,1.471583893e+01,3.744725497e+01,1.943748918e+01,5.347186133e+01
7.327343621e+01,4.952500584e+01,9.835565228e+01,1.192987414e+01,6.112261342e+01,7.746639932e+01,7.948369679e+01,3.591235728e+00,6.258902746e+01,3.034548173e+01,6.808035305e+01,5.795423280e+01,3.713407599e+00,5.267334394e+01,4.755788714e+01,3.200564641e+01,4.522159151e+01,6.994284142e+01,9.936907009e+00,2.502978340e+00,7.687614189e+00,9.081186700e+01,4.683595597e+01,3.726306897e+01,8.648506682e+01,9.174116639e+00,8.165502091e+01,7.719166318e+01,4.380368351e+01,6.595725178e+01,6.349934785e+01,2.023273938e+01,6.431133519e+01,3.003900199e+01,3.502006112e+01,2.409228736e+01,1.603447650e+01,2.275516979e+01,2.451730995e+01,8.927942393e+01,7.412886367e+01,5.672510064e+01,1.159262573e+01,7.062387928e+01,3.300461606e+01,9.686795813e+01,2.908110994e+01,4.596659979e+01,2.273570530e+00,6.174660710e+01,4.190552330e+01,7.829472479e+01,5.500511092e+01,2.031333409e+01,2.996707365e+01,8.692100548e+01,2.435725979e+01,9.198893538e+01,8.768428909e+01,5.463366520e+00,6.116896786e+01,9.598615167e+01
8.009072604e+01,5.224483516e+01,7.776923724e+01,6.793575494e+01,6.166958567e+01,3.141894440e+01,7.613055018e+00,1.199166546e+01,2.370578291e+01,2.084326105e+01,8.447427233e+01,9.871475831e+01,1.794373769e+01,3.200708137e+01,4.216906786e+01,6.517403456e+01,5.910030308e+01,3.380047498e+00,1.390102202e+01,8.969499967e+01,8.859290442e+01,8.873287661e+01,3.685677503e+01,9.507427143e+01,3.988825241e+01,4.400512444e+01,4.449618263e+01,7.764194173e+01,2.932138280e+01,3.608780675e+01,7.103994957e+01,4.123619347e+01,1.091895822e+01,1.084955009e+01,2.442162954e+01,5.049660869e+01,9.142762720e+01,5.848632147e+01,1.033518927e+00,3.449066502e+01,5.244498529e+01,5.285624980e+01,4.348656328e+00,5.057288301e+01,9.536106150e+00,3.357710000e+01,5.181280460e+01,8.277446274e+01,7.441924181e+01,1.442040231e+01,4.472347580e+00,7.084750464e+01,2.461605606e+01,6.838139602e+01,1.633283683e+01,1.622266714e+01,5.065942931e+01,1.551233985e+01,4.798698573e+01,7.446583058e+01,2.664227100e+01,3.097823003e+00
5.977061859e+01,1.664095113e+00,3.613133071e+00,7.967495902e+01,5.048784607e+01,6.132668437e+01,7.821310498e+01,6.380368618e+01,7.626362970e+01,3.855262547e+01,6.684122656e+01,6.950853059e+01,2.089176402e+00,2.350824251e+01,1.541608156e+01,7.392850775e+01,8.487220715e+01,8.397719772e+01,2.179637599e+01,3.746871360e+01,6.526863879e+01,1.256862976e+01,2.014227061e+01,6.533503633e+01,6.897868934e+01,3.805994549e+01,1.852373365e+01,6.545196640e+01,9.632570906e+01,5.426503980e+01,3.525387550e+00,3.054082866e+01,1.154066364e+01,9.027917001e+01,5.162308091e+00,3.768065231e+01,4.853437073e+01,8.014167831e+01,3.418390965e+00,2.503847136e+01,5.513609670e+01,9.733360361e+01,3.299616484e+01,8.661863407e+00,2.807698760e+01,5.809428747e+01,6.732358135e+01,6.726606172e+01,5.093733780e+01,9.918045409e+01,1.395546339e+00,1.180787679e+01,5.734917142e+01,2.371751504e+01,8.261547037e+01,1.756646063e-02,2.535868824e+01,2.803810668e+01,3.718559513e+01,8.787937507e+01,1.526358816e+01,8.546756956e+01
6.682628568e+01,5.400288997e+01,7.266814608e+01,2.708252425e+01,3.903770567e+01,3.698061844e+01,4.381385623e+01,4.898437151e+01,5.265765217e+01,6.409837034e+01,2.984125314e+01,8.576801070e+01,8.742888251e+01,9.889351351e+01,2.283465081e+01,3.835522216e+01,5.680190852e+01,2.593293026e+01,6.105228899e+01,5.916517463e+01,1.205349747e+01,8.065105065e+01,9.742692978e+01,2.471607350e+01,2.577826104e+00,6.817724072e+00,8.887723931e+00,5.134534878e+01,4.303051490e+01,6.648976831e+01,3.560417293e+01,7.073586364e+01,9.817184978e+01,3.591035426e+01,8.273759955e+01,4.598571316e+01,9.547113455e+01,5.829891432e+01,2.101885612e+01,9.893987432e+01,6.016094725e+01,3.030852716e+01,6.595133559e+01,1.878984845e+01,8.939306817e+01,7.260967071e+00,7.671982439e+01,3.809150697e+01,5.770184087e+01,8.742228912e+01,2.375559933e+01,1.276404634e+01,6.420870503e+01,3.674399512e+01,3.584735398e+01,7.366497526e+00,9.978707424e+01,7.627703862e+01,1.625228549e+01,4.118168769e+01,5.466209947e+01,2.429495984e+01
5.540778025e+00,4.441489520e+00,6.614728072e+01,4.531839744e+01,4.671740544e+01,3.551585685e+01,2.982892072e+01,6.373132617e+01,3.844580076e+01,8.770808018e+01,3.915313744e+01,1.892782831e+01,8.457671530e+01,8.989541640e+01,7.564703259e+00,7.137638102e+01,8.211549034e+01,3.259602495e+01,9.246137340e+01,8.589619370e+01,4.947130239e+01,4.003432729e+01,8.544731148e+00,9.826664912e+01,2.336565594e+01,2.529951166e+01,1.833902121e+01,5.326046907e+01,1.972465394e+01,7.970235819e+00,6.987407075e+01,6.193335448e+01,2.170560031e+00,9.571102579e-01,5.182618519e+01,2.053871365e+01,2.769721563e+01,9.019301990e+01,8.851172223e+01,1.821889079e+01,4.627863210e+01,1.000551020e+01,1.296383102e+01,6.742079226e+01,1.758232093e+00,2.914648638e+01,6.103238251e+01,2.068295100e+01,8.303993788e+01,6.330670779e+01,2.548408269e+01,1.612935603e+01,9.538090210e+01,6.607301680e+01,5.488413034e+01,4.207895110e+01,7.751214838e+01,5.391554445e+00,2.002584222e+01,6.557057961e+01,2.116329726e+01,7.888066679e+01
1.900734744e+01,6.015276054e+01,3.531155891e+01,5.923770226e+01,7.593448331e+01,2.891205367e+00,1.716949328e+01,9.612862513e+01,4.779929434e+01,1.986781920e+01,3.179089075e+01,6.233745577e+01,4.658359763e+01,7.514674533e+01,5.034897254e+01,4.892498707e+01,3.894444169e+01,3.890412101e+01,2.533604808e+00,3.204978251e+01,2.897270656e+00,4.115524247e+01,3.241791579e+01,9.230005454e+01,3.268900198e+01,7.949242517e+01,4.800355615e+01,8.580359492e+01,5.660024815e+00,4.305269233e+01,4.183657604e+01,4.748006517e+01,8.272747208e+01,6.187318989e+00,4.932088187e+01,6.540110762e+01,2.911356294e+01,7.719499312e+01,3.764960470e+01,9.677192310e+01,2.815801304e+01,5.568789812e+01,6.617348564e+01,3.546135862e+00,6.871413692e+01,4.466439972e+01,9.154483550e+01,5.178473696e+00,7.008159252e+01,4.239063694e+01,4.566153410e+01,2.459665215e+01,9.200940806e+01,3.485145611e+01,5.738015119e+01,9.443703326e+01,7.095438378e+01,9.681774286e+01,3.414078889e+01,7.101606445e+00,3.666404745e+01,4.763294066e+01
1.298106302e+01,3.998638217e+01,2.194846366e+01,3.638601610e+01,9.380769630e+01,1.747306643e+01,7.045994162e+01,7.452822891e+01,5.631181392e+01,2.560176895e-01,1.783369742e+01,4.504115889e+01,1.129344970e+01,9.995756361e+01,1.593676139e+01,8.663118091e+01,4.887112608e+00,9.502713500e+01,6.099677287e+01,8.421820463e+01,1.592948454e+01,7.904517644e+01,3.808710522e+01,4.742644567e+01,3.657091126e+01,1.046849556e+01,6.358216216e+00,5.799404911e+01,2.619330508e+00,1.325028377e+01,6.941252665e+01,2.891649726e+01,4.918560928e+01,4.174522035e+01,1.355900346e+01,3.994709962e+01,7.652587519e+01,6.646638927e+01,8.143530461e+01,8.885557274e+01,1.275380885e+01,7.641021515e+01,7.132278182e+01,1.494132659e+01,8.468143230e+01,3.507349770e+01,9.490034510e+01,2.373913590e+01,2.566720492e+01,8.479134509e+01,9.973119870e+01,4.140199478e+01,8.202472604e+01,7.921284467e+01,8.533303493e+01,6.124972735e+01,6.846258873e+01,2.589524627e+01,6.622437142e+01,5.185806198e+01,3.863229626e+01,1.081535618e+01
