v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37
1.734497218e+01,7.630366888e+01,4.603900806e+01,2.774635628e+01,3.732527848e+01,6.717872974e+01,7.371204235e+01,4.573658129e+01,7.522211469e+01,8.128446107e+00,2.651043184e+01,3.572143249e+01,5.532893257e+01,8.913598769e+01,6.983616563e+01,8.665699984e+00,1.510089515e+01,8.296626732e+01,3.510893845e+01,5.347610542e+01,4.411669206e+01,4.948686023e+01,9.826552459e+01,3.895460549e+01,7.819818563e+01,2.844927147e+01,8.535777486e+01,4.450733742e+01,3.382388193e+01,8.213721908e+01,6.504618089e+01,7.493398176e+01,3.292812913e+01,1.045043455e+01,8.049950387e+00,8.865747667e+01,4.439515699e+01
7.989948314e+01,1.893454506e+01,7.076509937e+00,9.565057506e+01,7.749145328e+01,3.851748133e+01,5.505688568e+01,6.284866132e+01,7.233082079e+01,1.094186383e+01,8.663336187e+00,9.677459202e+00,6.408302511e+01,4.187488998e+01,7.009030902e+01,4.781122254e+01,4.512136039e+01,3.201841837e+01,9.152145927e+01,2.185062748e+01,8.250627137e+01,2.410385483e+01,4.326447851e+01,8.309423368e+01,2.702435319e+01,3.801227081e+01,3.125728853e+00,4.395153902e+01,7.792925695e+01,7.353596178e+01,7.250468870e+00,6.293986507e+01,1.699014074e+01,8.321819718e+01,2.174284452e+01,8.695619313e+01,1.909229986e+01
5.096795819e+01,4.025754457e+01,8.383693255e+01,3.953076328e+01,1.463647171e+01,1.820560165e+01,7.697942584e+01,6.373685992e+01,6.634623979e+01,4.581365735e+01,1.681903936e+01,1.655967633e+01,5.788170378e+00,7.456306363e+01,3.332861806e+01,9.235424111e+01,7.789085430e+01,6.766918645e+01,2.402206955e+01,9.599222744e+01,4.583713192e+01,4.211529615e+01,8.409783911e+01,4.340657519e+01,6.487342588e+01,1.074263162e+01,9.482589077e+01,7.186755431e+01,3.799815032e+01,9.127491881e+01,1.243029005e+01,3.294058977e+01,2.090347768e+01,7.111033520e+01,3.729803976e+01,2.954727991e+01,8.108871057e+01
1.104741374e+01,7.226967198e+01,5.540544154e+01,6.161171406e+01,2.854488452e+00,3.311340641e+01,1.715396358e+01,6.045257159e+01,8.668896648e+01,7.814945232e+01,2.346500198e+01,5.802523670e+01,5.893494166e+01,4.836372150e+01,4.722161567e+01,2.852223137e+01,4.704168574e+01,7.704540245e+01,1.830483602e+01,9.676385073e+01,1.404477835e+00,4.401868256e+01,9.753545284e+01,4.698555256e-01,5.499719378e+01,9.112921345e+01,1.164307428e+01,2.483366543e+01,8.909692288e+01,1.280301816e+01,8.662491554e+00,5.732881113e-01,3.885895339e+01,7.944968487e-01,4.586349078e+01,3.778691849e+01,3.078967053e+01
6.019373648e+01,7.823418035e+00,7.874987904e+01,8.522816699e+01,7.473273622e-01,5.369776551e+01,1.411852280e+01,4.796656646e+01,5.857819211e+01,1.797407045e+01,6.966757018e+01,8.375156205e+01,4.829529797e+01,5.951613677e+01,8.735542711e+01,1.702968249e+01,1.431167658e+01,4.452480298e+01,8.428309459e+01,1.843016217e+01,9.481584875e+01,5.217597219e+01,6.825399543e+01,6.438750288e+01,2.456537021e+01,9.666560410e+01,4.329635286e+01,3.258486568e+01,8.422883609e+01,9.325715693e+00,7.477491889e+01,6.616548711e+01,6.068173253e+01,6.303489264e+01,6.384305147e+01,5.619144645e+01,8.517650908e+01
2.637510242e+01,7.841582776e+01,8.194888744e+00,9.089637143e+01,3.080987580e+01,4.473848672e+01,9.119431291e+01,6.747403879e+01,3.388125821e+01,5.128883272e+01,8.019489559e+01,4.447579616e+00,4.318512662e+01,3.781327384e+01,6.349318091e+01,8.826239426e+01,4.875585598e-01,2.278663853e+01,6.441932382e+01,2.494874571e+01,5.708610424e+01,5.784304974e+01,5.738167120e+01,4.571778370e+01,6.741869996e+01,8.582692459e+01,1.002032015e+01,6.557097713e+01,1.173057249e+01,6.068168571e-01,2.023861236e+01,5.232128969e+01,5.001509149e+01,9.549112053e+01,8.540987363e+01,9.817598145e+01,6.588985557e+01
8.264477015e+01,2.999728507e+01,6.321718080e+01,1.906528753e+01,2.856798053e+01,2.316676731e+01,1.510205243e+01,4.820547845e+01,8.386227374e+01,4.312498286e+01,2.767858336e+01,5.466792071e+01,8.283046773e+01,9.998168729e+01,4.274220782e+01,2.981507515e+00,7.718400487e+01,1.168536051e+01,2.309744202e+00,1.383756417e+01,8.187120127e+01,2.528466863e+01,8.921856924e+01,2.835065829e+01,2.732901505e+01,5.454744602e+01,1.539896155e+01,6.254995279e+01,4.336013328e+01,4.828470721e+01,1.112253383e+01,6.690010615e+01,6.742326376e+01,8.335400736e+00,3.940784945e+01,9.788407353e+01,9.813595438e+01
3.111313052e+01,3.704988930e+01,9.839843875e+01,2.593345545e+01,5.797366570e+01,1.358768394e+01,3.872890640e+01,2.024667834e+01,2.912372887e+01,2.941001141e+01,4.167235907e+01,9.330290368e+00,7.765978308e+01,3.605204348e+01,5.953887008e+01,4.369489809e+01,4.024990599e+01,3.997754790e+01,2.575625358e+01,2.294558301e+01,5.656753266e+01,1.271660973e+01,5.144208588e+01,7.135112341e+01,8.901869295e+01,6.231884014e+01,7.695402753e+01,9.142302945e+01,4.631507314e+01,4.669658220e+01,8.841592879e+01,2.193956209e+01,7.738154795e+01,8.647686383e+01,8.897987122e+01,3.565241692e+01,2.001003275e+00
6.093201653e+01,5.979635275e+01,7.107695496e+01,7.690560050e+01,9.304996747e+01,9.031273272e+01,5.642731413e+01,5.421092251e+01,7.065192627e+01,3.960534178e+01,7.386423365e+01,3.892034897e+01,3.246208784e+01,9.628944173e+01,2.312059407e+01,2.219448095e+01,3.803681459e+01,4.574571427e+01,6.814038558e+00,1.157970036e+01,3.960819762e+01,1.754829240e+01,5.153414821e+01,4.655464325e+00,6.478074390e+01,3.710444047e+01,9.902572869e+01,4.284307843e+01,5.256766286e+01,6.862023344e+01,3.825144008e+01,7.191194138e+00,6.479133466e+00,4.893147135e+01,4.947331817e+01,8.636599160e+01,7.921981154e+01
8.100045908e+01,5.573349107e+01,8.630230330e+01,3.266870326e+01,4.087314394e+01,3.144626321e+01,4.616934278e+00,3.871571257e+01,1.778322743e+01,5.960850426e+01,3.542410455e+01,6.664612158e+01,6.079285112e+01,8.172900019e+01,3.945834507e+00,3.333026281e+01,9.297153680e+01,6.938135175e+01,2.833295996e+00,4.902433589e+00,2.800279842e+01,9.093788497e+01,9.631076446e+01,2.873271030e+01,8.070994459e+01,3.083272684e+01,4.875088971e+01,7.487619697e+00,2.801755755e+01,2.098138164e+01,5.554067283e+01,8.688771170e+01,3.106496993e+01,7.065628307e+01,7.143865547e+01,7.365610055e+01,8.630229719e+01
6.626400557e+00,6.112030541e+00,8.366551621e+01,9.503977972e+00,1.812613069e+01,6.104150413e+01,4.299639310e+01,4.805634786e+01,8.288109605e+00,6.262626187e+01,4.879851005e+01,1.783432069e+01,7.717467554e+00,8.414258962e+01,8.619035735e+01,9.397942568e+01,7.342432796e+01,3.378288189e+01,7.330636319e-01,8.133864468e+01,4.816358860e+01,1.782943831e+01,7.899329931e+01,8.951212432e+01,6.274664649e+01,1.058831429e+01,9.467723118e+01,5.039749133e+01,9.026067128e+01,6.641474633e+01,3.092741992e+01,7.106697216e+01,5.914209162e+01,8.153424458e+01,4.579386278e+01,1.153942046e+01,7.880029262e+01
5.160602492e+00,7.971286127e+01,2.802150328e+01,6.690891584e+01,9.209047819e+01,6.927214305e+01,9.529080814e+01,3.178507288e+01,9.126175952e+00,1.845896685e+01,3.762857549e+01,7.493235649e-01,9.972542736e+01,6.188595036e+01,9.951536887e+01,1.687379151e+01,9.577997323e+00,7.486111137e+01,5.584888438e+01,9.716457969e+01,8.502933241e+01,5.925107709e+01,4.555928927e+01,9.811009918e+01,6.619046796e+01,1.778884514e+01,5.784658765e+01,5.203922746e+01,6.793431237e+00,1.936257706e+00,5.159559074e+01,4.804486033e+01,8.561174280e+01,2.523471337e-01,1.456866555e+01,4.872068958e+00,9.121088987e+01
5.065529873e+01,6.007142012e+01,8.409267341e+01,6.824241000e+01,7.470425757e+01,2.241408969e+01,5.268031678e+01,3.324098743e+01,4.639622962e+01,8.544296515e+01,3.439179045e+01,5.235737558e+01,3.683790123e+01,3.805808979e+01,7.217380750e+01,1.049186801e+01,3.556531270e+01,7.313386830e+01,1.020637762e+01,5.096784290e+00,8.288792618e+01,5.536019289e+01,1.466432006e+01,5.390299023e+01,1.624673673e+01,9.405372432e+01,7.591479523e+01,7.202521812e+01,2.880629313e+01,2.364943032e+01,2.870467766e+01,5.499722753e+00,8.728917083e+01,7.527084510e+01,9.100471583e+01,7.164213450e+01,8.444853768e+00
5.979975052e+01,9.181833241e+01,8.254354695e+00,6.193035024e+01,1.718477788e+01,8.649259835e+01,2.126093113e+01,2.724679973e+01,2.803133826e+01,6.961438661e+01,3.123910707e+01,2.037759917e+01,8.714635442e+01,8.703730313e+01,3.926554355e+01,6.251117758e+01,3.229854225e+01,3.465389661e+01,5.498197117e+01,3.659355847e+01,9.107100977e+01,2.148839348e-01,2.998604469e+01,7.002148113e+01,3.849320343e+01,1.500623867e+01,3.903892367e+01,7.336825780e+00,6.885226201e+01,5.804577580e+01,1.264967038e+01,2.769428280e+00,3.722583163e+01,5.199217719e+01,2.458907023e+01,6.803852364e+01,9.429965077e+01
5.655669208e+01,7.671804734e+01,4.435788082e+01,6.264067626e+01,8.176400460e+01,8.467523948e+01,6.161773826e+01,2.567817011e+01,1.787094961e+01,9.307737124e+01,6.872598577e+01,9.677948023e+01,7.738008687e+01,7.739168473e+01,9.572487004e+01,3.899353334e+01,4.364838724e+01,5.123502060e+01,8.234154206e+01,1.470377496e+01,2.499473058e+00,4.340203496e+01,1.414056600e+01,9.289124736e+01,7.648709741e+01,6.796494948e+01,4.976699111e+01,7.295770153e+01,2.541039473e+01,3.682078018e+01,6.618805395e+01,5.054473621e+01,4.393621934e+01,3.950555776e+01,4.980549039e+01,2.066550815e+01,1.227492473e+01
4.935348281e+01,8.536464152e+01,1.533034177e+01,5.891186138e+00,4.206954358e+00,4.318737456e+00,6.781122826e+01,3.064803623e+00,4.484429052e+01,6.338557836e+01,8.008515273e+01,7.732508883e+01,3.601765149e+00,3.122691338e+01,3.623483324e+01,6.085707010e+01,1.423232454e+01,9.548268765e+01,5.792484568e+01,1.179237727e+01,5.670436450e+01,4.491934218e+01,5.215511672e+01,8.033332784e+00,9.323026545e+00,5.226762662e+01,5.079694440e+01,9.455993690e+01,2.086433318e+01,2.969582744e+01,4.146691283e+01,3.378166791e+01,7.565194370e+01,5.178941869e+00,8.048255551e+01,9.771195683e+01,4.451092862e+01
9.115038867e+01,9.943499866e+01,4.471773652e+01,5.615907711e+01,2.602809219e+01,1.497996859e+01,6.834307381e+01,6.762641385e+01,2.952252194e+01,7.108327898e+01,3.182531178e+01,1.642250377e+01,1.889726895e+01,4.245236028e+00,4.427613135e+00,2.095027058e+01,6.065000460e+01,3.595697265e+01,4.299278053e+01,4.578053117e+01,4.664894543e+01,2.224346373e+01,9.135315951e+01,9.696676342e+00,2.960256110e+01,8.343563684e+01,2.622618166e+01,1.530348156e+01,9.599463087e+01,8.858094769e+01,9.646239999e+01,1.013979163e+01,7.656168621e+01,5.564395045e+00,1.788869539e+01,9.972392411e+01,4.197326698e+01
9.074464100e+01,9.543046165e+01,4.772970600e+01,2.190822908e+01,2.888265427e+01,3.298747581e+01,8.094385052e+01,9.520803856e+00,5.037697391e+01,9.511284954e+01,6.734364679e+01,1.969429112e+00,2.426548258e+01,7.407829597e+01,8.703187015e+00,6.775307598e+01,6.595236824e+00,1.400112500e+01,9.617365425e+01,7.284902375e+01,6.343918002e+01,3.912512056e+01,4.874400144e+01,1.749636842e+01,8.359472794e+01,2.635630450e+00,1.943863518e+01,1.633524143e+01,8.201531981e+01,6.324779102e+01,2.490358576e+01,2.301048990e+01,5.980214664e+01,6.600443353e+01,7.809964316e+01,7.816497318e+01,5.476873195e+01
6.063257605e+01,5.224185635e+01,6.796679750e+01,6.273059937e+01,3.430904362e+01,1.320709514e+01,1.455943970e+01,7.100374049e+01,1.248474404e+01,8.373926316e+01,2.128471996e+01,8.871035295e+01,4.471886889e+01,9.785266585e+01,2.963759349e+01,7.230423551e+01,7.926818625e+01,5.796915265e+01,3.330450845e+01,8.511212290e+01,7.458311698e+00,7.977580487e+01,4.562315458e+01,9.457669552e+01,8.101930929e+01,3.225114097e+01,5.987034140e+00,4.947991574e+01,4.368138545e+01,2.775737038e+01,3.800424855e+01,1.427595322e+01,1.704432749e+00,8.913143100e+01,6.096175701e+01,7.056837519e+01,4.781609162e+01
4.658351231e+00,2.859295921e+01,5.830662103e+01,9.600309937e+01,6.784953595e+01,5.846419055e+01,9.564583537e+01,6.112604362e+01,8.719416267e+01,1.916276793e+00,7.329899949e+01,2.058636030e+01,2.708427536e+01,3.943201194e+01,8.974900116e+01,6.609669732e+01,5.846274362e+01,3.687689004e+01,8.807133525e+01,7.010903686e+01,7.010138104e+01,6.162567819e-01,6.582646668e+01,8.677567927e+00,6.626294959e+01,5.096025005e+01,2.134959425e+01,9.299150995e+01,2.838587927e+01,2.761924567e+00,6.938896734e+01,4.647179020e+01,1.791719856e-01,6.873721951e+01,8.716001442e+01,4.801070098e+01,4.511963537e+01
1.207289271e+01,4.009755978e+01,1.079239763e+01,1.056717943e+01,9.349833820e+01,2.186105499e+01,8.135651004e+01,1.174467399e+01,5.212829936e+01,8.150907454e+01,2.213779541e+01,5.908147175e+01,1.547437387e+01,1.689590420e+01,4.864142298e+01,1.175573681e+01,1.006089928e+01,5.165930213e+01,1.913555999e+01,1.500878218e+01,1.637049803e+01,1.677499644e+01,5.342452897e+01,9.043649494e+01,5.149868524e+01,6.016995274e+01,2.838608481e+00,4.891022594e+01,6.174103837e+01,2.719170722e+01,3.752901949e+01,7.385078333e+01,4.387151011e+01,9.252845264e+01,3.589500357e+01,7.993537969e+01,2.094669670e+01
2.487817808e+01,7.521640457e+01,1.858732146e+01,6.944630079e+00,7.729772277e+01,9.396196070e+01,2.703051750e+01,2.134690124e+01,5.067716876e+01,5.687644569e+01,5.665477299e+01,4.097580168e+01,4.199478686e+01,7.438497867e+01,2.396988465e+01,5.687860450e+01,5.504484711e+01,3.193008711e-01,5.422497909e+01,8.569278861e+01,6.847835549e+01,4.791047438e+01,5.480440722e+01,6.162074700e+01,2.957545667e+01,3.914965589e+01,6.907851781e+01,8.797669559e+01,1.351134915e+01,5.493928356e+01,7.120470556e+01,6.836988723e+01,5.401983346e+01,3.632641584e+01,6.555106228e+01,4.065875213e+01,9.478798188e+00
4.869058172e+01,3.552888628e+01,4.298967007e+01,4.838382972e+01,9.769553884e+00,6.989444455e+01,3.848985819e+01,8.964735332e+01,3.816085159e+00,5.552447275e+01,1.001742796e+01,7.495687112e+01,9.992814677e+01,5.225440296e+01,5.519892258e+01,6.669265559e+01,4.042663772e+01,6.754918885e+01,7.306537920e+01,4.551667024e+01,4.004637253e+01,1.330621964e+01,1.693216629e+01,7.454041263e+01,9.698165060e+01,3.471714046e+01,6.223241982e+01,4.800548406e+01,5.713342677e+01,1.912677672e+01,2.597371754e+01,4.931977163e+00,9.911404082e+01,4.914873563e+01,1.956060280e+01,3.407484676e+01,2.769573545e+01
3.676573448e+01,9.704376587e+00,6.936244199e+01,4.456647924e+01,6.609341158e+01,3.384933103e+01,9.441410596e+00,7.535123995e+01,3.506567384e+01,2.328606565e+01,7.706575605e+01,3.878192099e+01,6.806314182e+01,2.306716827e+01,2.839728298e+01,3.322740251e+01,1.726285616e+01,9.311681878e+01,5.436529817e+01,2.460148761e+01,4.653642780e+01,6.412965743e+01,9.429923729e+01,9.370144372e+01,5.958981650e+01,3.811679230e+01,1.434122243e+01,5.225684190e+00,9.000746890e+01,4.360728526e+01,3.284586307e+00,8.578365524e+01,8.172636376e+01,5.645074815e-01,1.377719801e+01,7.756905346e+01,5.084781258e+01
4.949895565e+01,3.386797587e+01,5.637601737e+00,6.993034144e+01,4.800205779e+01,9.221212647e+01,9.256923995e+01,5.052065323e+01,1.303648337e+01,2.164508392e+01,4.120048943e+01,6.362016033e+01,7.703710737e+01,1.395642836e+01,5.519197014e+00,5.406640869e+01,8.220165018e+01,2.872880728e+01,3.792490622e+01,1.816534201e+01,5.899777045e+01,8.539364769e+01,8.233457845e+01,4.891069165e+01,1.981393991e+01,8.134481487e+01,8.235541392e+01,3.824812247e+01,3.162109476e+01,6.723939835e+01,5.758914213e+01,4.345498277e+01,1.148742584e+01,8.535773388e+01,6.973748802e+01,3.391526643e+00,5.527784701e+01
5.046742311e+01,9.025898724e+01,2.395962559e+01,3.934809444e+01,4.276823714e+01,7.196404846e+01,5.525111333e+01,7.677940448e+01,3.271359633e+01,6.024496753e+00,9.259784234e+01,6.049389282e+01,4.022229261e+01,8.859947619e+01,3.804701143e+01,3.966802092e+01,7.819110432e+01,6.417759044e+01,3.493798613e+01,1.451032763e+01,6.744421941e+01,7.262029907e+00,7.148188157e+01,2.231022981e+01,8.477873399e+01,9.672982386e+01,6.858420944e+01,7.013383885e+01,3.772391689e+01,9.974661550e+01,7.222156888e+01,5.602330090e+01,4.661787735e+01,2.925267833e+01,2.474883626e+01,2.720256053e+01,7.916316168e+01
3.667350626e+01,7.044133415e+01,1.184478857e+01,6.860925342e+00,2.184691361e+01,6.696739554e+01,1.240080928e+01,1.963862237e+01,9.077467527e+01,9.409446127e+00,4.214245781e+01,3.542457261e+01,1.727235719e+01,7.604410882e+01,8.214794031e+01,4.218205188e+01,3.496957827e+01,1.105908638e+01,9.019836978e+01,3.486561952e+01,1.851875740e+01,7.914741804e+01,8.596371927e+01,6.000186356e+01,8.493950927e+01,6.263952143e+01,6.466532919e+01,3.349663000e+01,3.606426523e+01,1.048120254e+01,6.462098819e+01,2.800551511e+01,1.927346005e+01,4.631868035e+01,7.138223823e+01,9.766608124e+01,8.580936718e+01
7.638189747e+01,9.629103376e+01,8.466826188e+01,2.614018882e+01,5.822628323e+01,2.174481767e+01,2.469692744e+00,8.542613555e+01,4.425508119e+01,2.397605437e-01,9.897663410e+01,1.534251334e+01,7.273965902e+00,7.107014993e+01,4.826240783e+01,3.775447164e+00,5.871235398e+01,6.589147732e+00,3.368530680e+01,4.374241148e+01,6.077751728e+01,8.421655002e+01,1.630538736e+01,5.436791632e+00,7.052303331e+01,5.685836214e+01,1.409381962e+01,4.428639173e+01,5.892544827e+01,9.896656201e+00,2.435129355e+01,7.746363730e+01,9.948925275e+01,8.097294806e+01,8.635747832e+01,4.117651348e+01,7.008887639e+01
4.478763570e+01,3.190896053e+01,4.414945686e+01,3.629445405e+01,3.151964989e+01,4.075328029e+01,8.963356362e+00,3.457291043e+01,4.717224380e+01,2.568549633e+01,3.809856505e+01,7.938639119e+01,3.096365157e+01,1.555588989e+00,9.013004179e+01,3.458812070e+01,6.602709010e+01,3.293871262e+01,3.704460675e+01,4.775053366e+01,2.737613820e+01,2.617010480e+01,4.686663523e+01,9.217792678e+01,1.759454120e+01,1.538596231e+00,3.062766902e+01,3.977092120e+01,1.223436469e+01,6.767470203e+01,6.314087221e+01,9.876854740e+01,6.796001809e+01,2.841056426e+01,7.438323199e+00,1.674423154e+01,3.882140243e+01
7.830358010e+01,2.682212353e+01,3.637654256e+01,3.503854594e+01,1.305440198e+01,5.082384096e+01,6.589123662e+01,7.585211931e+01,9.051448550e+01,3.533394689e+01,4.306847615e+01,4.397468236e+01,5.886403060e+01,3.167416898e+00,4.175088750e+01,4.926327847e+01,5.751168489e+01,9.011528885e+01,2.511348121e+00,4.719941643e+01,8.675587811e+01,1.647352750e+01,3.433095308e+01,1.606690661e+01,8.715206285e+01,7.696603742e+01,1.078893058e+01,9.755916577e+01,8.924774584e+01,4.251766691e+01,8.879937088e+01,8.155012904e+01,8.861559504e+01,9.762825417e+01,2.778657268e+00,9.944944637e+01,8.700140495e+01
3.756780790e+01,2.876706020e+01,7.900496466e+01,1.394307632e+01,9.493479289e+01,5.776394885e+01,5.808052664e+01,4.409314079e+01,7.245551009e+01,2.170863511e+01,3.268583474e+01,5.256515631e+01,3.340817696e+01,4.913192941e+01,4.603306354e+01,3.292021185e+01,2.567638853e+00,7.405920069e+01,7.077029885e+01,1.044379839e+01,6.552693029e+01,5.674782205e+01,4.914177169e+01,9.941798563e+01,4.540501164e+01,5.563376381e+01,2.958309728e+01,3.789219837e+01,5.922002317e+01,3.081121336e+01,1.918367367e+01,5.293338232e+01,3.373758616e+01,7.451136314e+01,4.662707096e+01,8.837106538e+01,6.782374908e+01
7.807790574e+01,8.765136346e+01,7.650024947e+01,7.111558198e+01,6.180617236e+01,4.210433481e+01,6.014455623e+01,9.982862725e+01,4.862774007e+01,5.020201549e+01,9.872078418e+01,3.502557877e+01,5.231559776e+01,3.470930286e+01,5.343751205e+01,9.929246927e+01,3.778742487e+01,2.855837107e+01,9.529539336e+01,7.444303885e+00,4.202257192e+01,6.235043122e+01,6.180262030e+01,4.640448450e+01,4.749688919e+01,3.258597000e+01,6.633272663e+01,1.319883329e+01,8.998413488e+01,2.455584504e+01,7.512075918e+01,9.533451138e+01,7.889301148e+01,2.970444713e+01,2.920491981e+01,9.396010892e+01,9.499753366e+01
2.716911635e+01,4.812160342e+01,4.894330090e+01,3.421740506e+01,1.836144232e+01,9.625473085e+01,1.824063752e+01,1.111417296e+01,1.275320500e+01,1.995688692e+01,1.013940449e+00,1.598009419e+01,5.131807992e+01,4.097112469e+01,3.873925647e+01,5.746060429e+01,7.288816042e+01,7.583449257e+01,7.858058203e+00,8.781078132e+01,9.730625617e+01,5.015521818e+01,6.377485067e+01,1.454953022e+01,4.090992867e+00,4.710797722e+01,9.057587745e+01,3.921103698e+01,4.346203900e+00,1.402491502e+01,9.125135285e+01,2.035722488e+01,2.732251210e+01,9.380019954e+01,6.540718256e+00,8.314839486e+01,7.895996147e+01
4.892693707e+01,6.682926078e+01,7.745782658e+01,9.353528130e+01,7.492537821e+01,6.596443844e+00,4.344585031e+01,3.351262013e+01,8.330678202e+01,1.624322430e+01,9.746984934e+01,6.072156756e+01,3.257238432e+01,2.090997296e+01,6.050658640e+01,2.575302519e+01,1.802760989e+01,1.341523725e+01,5.593894394e+00,8.688794221e+01,3.358092977e+01,4.764805677e+01,4.631417790e+00,3.461065833e+01,5.872281809e+01,8.067321276e+01,2.102326340e+01,7.171766091e+01,3.750596611e-01,6.610251016e+01,4.187577232e+01,6.871070592e+01,6.354001806e+00,1.086419140e+01,4.218646994e+01,3.887340295e+01,3.128382638e+01
6.589763937e+01,5.779861887e+01,9.219210103e+01,9.438499498e+00,4.353556019e+01,2.580870552e+01,8.066532787e+01,4.632283598e+01,4.607329308e+01,2.513149668e+01,4.584314262e+01,4.417545287e+01,3.535666771e+01,1.962343423e+01,1.139004951e+00,6.371036316e+01,8.060100727e+01,7.262981960e+01,5.678885336e+01,8.743628824e+01,9.466827108e+01,7.890920270e+01,1.152862909e+01,7.193860378e+01,2.759573880e+01,9.860976207e+01,8.100972137e+01,5.638199091e+01,3.716554647e+01,5.593689004e+01,6.091419779e+00,7.451699983e+01,5.568679508e+01,3.663981519e+01,9.592005937e+01,6.738825287e+01,4.215194167e+01
