v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
4.374585733e+01,9.514267682e+01,4.709104459e+01,3.598519337e+01,7.987154918e+01,3.114965598e+01,2.890699672e+01,9.591985404e+01,8.095880400e+01,5.848177869e+01,7.296413185e+01,9.297767586e+01,5.137761294e+01,7.219381430e+01,6.931432571e+01,5.665951962e+01,2.458706698e+01,5.025966905e+01,2.588610059e+01,3.440300841e+01
6.199142187e+01,9.577434773e+01,7.203866458e+01,1.435503619e+01,7.500622743e+01,6.990981430e+01,3.182145417e+01,3.391598323e+01,2.131614812e+00,9.719502766e+01,8.326637297e+01,1.754543115e+01,1.560392096e+01,6.723136458e+01,5.223184488e+01,5.638905120e+01,9.273444052e+01,6.572000004e+01,8.336967220e+01,9.470665832e+01
6.890954345e+01,9.403201789e-01,1.405621460e+01,4.093357010e+01,5.557426928e+01,7.656502611e+01,7.673162226e+01,5.124480741e+01,1.428024712e+01,2.848003914e+01,5.210230673e+01,7.736225027e+00,6.959852813e+01,9.267350942e+01,2.770471188e+01,1.654204392e+01,1.141600129e+01,3.154858318e+00,1.127403343e+01,2.085354708e+01
3.969569178e+01,6.546329366e+01,5.275098904e+01,7.463222492e+01,1.925601272e+01,5.320960148e+01,8.449561818e+01,1.891418273e+01,8.806777559e+01,4.205948532e+01,6.684294072e+01,2.737402301e+01,1.142593143e+01,3.977913989e+01,1.115488516e+01,8.013981755e+01,9.717647111e+01,8.066251014e+01,5.047734045e+01,1.125430543e+01
1.041333789e+01,9.614737979e+01,5.962373385e+01,4.526358745e+01,3.172285113e+01,9.106411219e+01,6.996419127e+01,5.686754554e+01,5.090754113e+00,3.931848839e+01,7.677928762e+01,7.736757180e+01,6.866568994e+01,2.786570884e+01,6.817335210e+01,4.741701254e+01,7.199017971e+01,7.250365196e-01,9.545244320e+01,6.120859547e+01
6.663326252e+01,3.298173454e+01,5.486115556e+01,1.443122220e+01,9.905113118e+01,4.670051252e+01,6.488472035e+01,1.474624553e+01,5.118451274e+01,8.098615302e+01,1.507153225e+01,9.145461617e+01,6.134990983e+00,8.766641314e+01,1.963293379e+00,9.660784180e+01,9.250849645e+01,1.727341294e+01,2.186419055e+01,9.579320791e+01
6.787006073e+00,8.397643313e+01,7.189021426e+01,4.279203546e+01,8.946702140e+01,7.692601700e+00,3.467232523e+01,5.027689685e+01,7.416649686e+01,2.422851168e+01,2.377445660e+01,8.937887776e+01,1.658833499e+01,8.574624478e+01,3.901527098e+01,1.759351647e+01,1.718564522e+01,9.753798927e+01,7.287403935e+01,7.832760556e+00
7.184936871e+01,3.900484754e+01,5.377777893e+00,9.576365426e+01,6.889199958e+01,1.416239389e+01,2.142689080e+01,3.100427425e+01,3.342003018e+01,5.988549068e+01,7.896141923e+01,9.666015889e+01,9.557100907e+01,1.282068230e+01,7.090197133e+01,6.720517139e+01,6.770755356e+01,2.680200092e+01,5.765444762e+01,8.761849787e+01
6.181121744e+01,6.319846466e+01,3.056002864e+01,9.750219109e+01,8.349720253e+01,7.877615509e+01,6.639848696e+01,8.795934509e+01,7.839550141e+01,3.412181806e-01,2.741985260e+01,1.848730658e+01,4.536028584e+01,7.146307318e+01,6.921464516e+00,8.076756940e+01,6.107906344e+01,8.006908685e+01,7.254905878e+01,8.574815651e+01
7.669726578e+01,2.410387821e+01,5.465716452e+01,5.890248922e+00,4.447218542e+01,8.491169606e+01,5.651463385e+01,3.000906282e+01,8.119577763e+01,9.167905672e+01,8.557146123e+01,4.665614083e+01,2.830390170e+01,4.774904701e+01,5.594550747e+01,4.171339631e+01,2.348279936e+01,3.141242960e+01,8.957971062e+01,8.058135020e+01
4.932856743e+01,2.556962268e+00,5.449515174e+01,1.467238438e+01,7.088261246e+01,6.606665021e+01,5.107655677e+01,2.507850894e+01,1.822378874e+00,4.077356723e+00,3.382649780e+01,4.642111181e+01,1.515742296e+01,5.763336567e+01,7.646573261e+01,6.614897091e+01,2.138671896e+00,8.763913033e+01,1.292925711e-01,4.767384190e+01
2.330937042e+01,9.568444744e+01,4.408955580e+01,7.333861194e+01,6.252853441e+01,1.622575568e+01,9.828841067e+01,8.335545401e+01,8.216380676e+01,3.236348791e+00,6.023761206e+00,5.852184134e+01,9.479593863e+01,9.868477944e+01,2.766907886e+01,6.378035112e+01,3.325310796e+01,2.198696523e+01,9.102367104e+01,5.188205643e+01
7.345585967e+01,4.690718564e+01,9.873786427e+01,7.082178143e+01,2.141004858e+01,1.651324504e+01,2.067215735e+01,8.835317086e+01,8.650388412e+01,9.812901992e+01,1.825231262e+01,2.524017236e+01,6.428784870e+01,3.224273565e+01,5.141862614e+01,1.300780551e+01,4.545283642e+01,5.295435869e+01,1.055394557e+01,8.498546741e+01
7.610483387e+01,6.686770579e+01,9.685886307e+01,9.331398438e+01,4.769279734e+01,5.211158615e+01,5.094951786e+01,7.097976594e+01,4.590680311e+00,9.529949319e+01,8.189306255e+01,9.250129583e+01,6.626204523e+01,6.638513695e+01,5.882832703e+01,9.156285540e+01,3.147323949e+01,1.759205389e+01,7.741713503e+01,3.205569161e+01
2.980900104e+01,6.004575961e+01,3.519041166e+01,6.406381337e+01,1.001893638e+01,6.139297936e+01,6.177670736e+01,4.982426632e+01,3.479579869e+01,2.205298665e+01,6.752894615e+01,7.950158412e+01,6.693807479e+01,8.966908873e+01,8.107859283e+01,4.641148736e+01,4.356520723e+01,9.341357875e+01,6.706117211e+01,5.643942139e+01
9.101653399e+01,1.749028602e+01,4.769166275e+01,6.672395011e+01,4.903170150e+01,7.026159157e+01,4.505412201e+00,8.873624035e+01,3.108544206e+01,9.559321437e+01,3.713045226e+01,7.380716984e+01,3.439827093e+00,8.314643499e+01,9.503420143e+00,6.999782869e+01,2.572090093e+01,3.530689220e+01,4.000260591e+01,3.387984043e+01
5.010711951e+01,7.329478227e+00,3.215368185e+01,5.737780680e+01,8.504612289e+01,1.287424758e+01,9.754803034e+01,9.435214197e+01,7.031589584e+01,7.108016360e+01,1.735245211e+01,5.411656816e+01,4.986776914e+01,1.413278816e+01,5.348214603e+01,5.462054743e+01,3.951615267e+01,9.212706459e+01,7.155079934e+00,4.654488501e+01
1.885288841e+01,4.032023908e+01,1.376103103e+01,7.131724767e+01,8.775135313e+01,4.539380110e+01,8.400798481e+01,1.878389830e+01,7.253275367e+01,6.166203389e+00,3.426510199e+01,2.102598697e-01,3.187776263e+01,7.891063538e+01,6.267928882e+01,6.201239562e+01,8.178691075e+01,1.539391176e+01,3.762043479e+01,3.078454276e+01
7.858668908e+01,4.073116716e+01,8.224144892e+01,1.349393441e+01,6.040704236e+01,7.961733669e+01,2.297152893e+01,7.510945688e+01,6.799647643e+01,1.437423497e+01,7.053660165e+01,7.243241771e+01,5.855919172e+01,3.778701970e+01,5.783976236e+01,9.839833913e+01,1.511774181e+01,8.434408498e+01,5.557121662e+01,2.265353370e+01
5.598425782e+01,8.007821967e+01,5.603851741e+00,2.912498606e+01,1.188027987e+01,8.740125390e+01,8.668802732e+01,4.107407997e+01,3.856530165e+01,5.892098730e+01,8.241889334e+01,2.726825761e+01,5.754109396e+01,5.591996393e+01,5.475769363e+01,7.349438378e+00,1.848261636e+01,5.077112244e+01,1.809599712e+01,3.255443857e+01
6.038833628e+00,4.365664206e+01,1.960020312e+01,7.979823744e+01,1.481732789e+01,4.460425617e+01,9.802038208e+01,3.619054676e+01,7.204383079e+00,3.780505730e+01,3.984229910e+01,2.110545722e+01,2.582286848e+01,3.572518245e+01,1.315031088e+01,2.298058568e+01,5.690029741e+01,9.496399148e+01,4.498228542e+01,3.157195123e+01
4.963558356e+01,4.735347071e+01,5.655966417e+01,2.220081600e+01,2.552432538e+00,4.979607117e+01,9.474349829e+01,8.423470113e+01,1.591228211e+00,2.974805415e+01,9.793219415e+01,5.086739161e+01,1.284235787e+01,6.980564513e+01,4.460694196e+00,9.734633912e+01,5.524934981e+01,7.892842353e+01,4.902740980e+01,3.365900739e+01
2.796055958e+01,3.276868288e+01,9.062679228e+01,4.261570673e+01,5.708916690e+01,3.570011336e+01,8.395618092e+01,4.844906688e+01,2.919036954e+01,6.158017278e+01,4.173326190e+00,4.144400527e+01,9.646504394e+01,5.238438857e+01,5.288419982e+01,8.769990136e+01,5.420618423e+01,2.543586262e+01,2.995452379e+01,1.749523227e+01
2.029722186e+01,6.795442144e+01,8.086086252e+01,9.505536576e+01,8.755378536e+00,2.295056611e+01,6.626926597e+00,1.596092124e+01,7.612752922e+01,4.008668979e+01,2.226595121e+01,2.177206183e+01,1.027181356e+01,3.196725309e+01,2.237125836e+01,6.236007313e+01,6.062299831e+01,1.317796985e+01,8.691389910e+01,3.906138335e+01
8.773354080e+01,8.574708926e+01,5.646408842e+01,1.231080135e+01,1.768943349e+01,4.470689122e+01,1.779707145e+01,6.787266221e+01,9.463205994e+01,6.753337785e+01,1.559234691e+01,4.432688220e-01,8.234615717e+01,4.789755147e+01,7.110439057e+01,4.634644369e+01,2.911057115e+01,5.866479118e+01,3.172161613e+01,6.273750521e+01
4.352119904e+01,9.452085537e+01,3.291587753e+01,2.939600785e+01,6.000258944e+01,8.419871038e+01,1.049371161e+00,7.843246631e+01,9.047585367e+01,3.365244204e+01,8.013889715e+01,3.924570604e+01,3.795607099e+01,4.227640526e+00,9.729393799e+01,9.444918121e+01,6.876734095e+01,5.687792295e+01,1.310679919e+01,4.363378921e+01
1.469903549e+01,4.512156767e+01,5.797859221e+01,5.521776202e+01,4.877821118e+01,9.822882386e+01,4.369929049e+01,2.224599424e+01,9.993505935e+01,6.998887582e+01,6.884512561e+01,5.214954776e+01,4.196418953e+01,8.242866289e+01,6.596547234e+01,9.805015248e+01,8.998041416e+00,1.450491940e+01,2.413000956e+01,3.330167284e+01
9.375178009e+01,8.841987849e+01,9.788660133e+01,9.828808238e+01,6.986175363e+01,2.423860601e+00,7.719396904e+01,9.788963262e+01,5.044650573e+01,2.765828918e+01,1.707860506e+01,4.650001240e+01,5.816427611e+01,3.540054934e+01,8.016204685e+01,2.692944089e+01,7.855909293e+01,1.599942336e+01,4.387542467e+01,1.146228519e+01
8.346716175e+01,9.262849210e+01,2.977419447e+00,2.345942672e+01,8.821266582e+01,7.005515396e+00,7.834155591e+00,4.522363813e+01,6.391061029e+01,2.248851023e+00,2.628874124e+01,8.622461450e+01,3.954409899e+01,2.762473621e+01,6.372916195e+01,6.755240759e+01,3.738140049e+01,8.147640996e+01,9.247713266e+01,7.130558845e+01
6.351096513e+01,3.933657729e+00,8.764305926e+01,7.809291598e+01,5.078490909e+01,4.449094734e-01,7.110612337e+01,1.959524258e+01,3.968781354e+01,6.918964019e+01,7.321996103e+01,5.474383601e+01,9.793643899e+01,8.719180456e+01,3.378105961e+00,7.623763230e+01,7.580313613e+01,9.102915979e+01,3.393132268e+01,5.962388665e+01
6.407550515e+01,6.710672171e+01,4.784611948e+01,1.166488354e+01,5.715324513e+01,9.663021898e+01,1.272115227e+00,4.355839765e+01,2.719375599e+01,4.727519633e+01,8.697074224e+01,1.404559830e+01,8.523304507e+01,6.635484376e+00,7.814605231e+01,3.765520344e+01,3.379899883e+01,6.763249529e+01,7.080474676e+01,8.255348790e+01
5.652112350e+01,5.349733692e+01,3.433369553e+01,1.718485915e+01,1.309074746e+01,5.408379900e+01,5.714650456e+01,6.649927546e+00,3.612982107e+01,7.681715088e+01,6.844083867e+01,4.734528627e+01,7.327358971e+01,6.490981630e+01,4.512995652e+01,9.789734740e+01,3.404344082e+00,3.460024498e+01,9.806094822e+01,1.303506868e+01
3.434145669e+01,8.818753376e+01,8.678767058e+01,9.886371238e+01,2.174090860e+01,7.694314471e+01,5.854180191e+01,2.082637614e+01,8.226787688e+01,8.640029454e+01,1.351385066e+01,7.527531049e+01,6.306896369e+01,2.975231108e+01,8.076351165e+01,4.906802034e+01,9.413219119e+01,3.213785550e+01,3.757499563e+01,4.606047232e+01
6.349143383e+01,1.600482103e+01,8.679098144e+00,4.017034703e+00,7.253718473e+01,9.517207226e+01,4.687542079e+01,7.719156718e+01,3.190315823e+01,7.267165346e+01,2.553639464e+01,1.600187192e+01,3.479418535e+01,6.600934762e+01,8.365595929e+01,9.887127241e+00,8.667776246e+01,1.578508554e+01,2.908223641e+01,5.074058548e+01
3.487986371e+01,8.745080119e+01,5.509777188e+01,8.953675331e+01,7.401990035e+01,9.851519031e+01,8.543576676e+01,8.752565006e+01,5.881254489e+01,8.690485193e+01,3.767968581e+00,3.583783109e+01,7.633453486e+01,2.911570413e+01,1.438248597e+01,4.086784187e+00,8.840446186e+01,5.590098067e+01,1.436368835e+00,6.841377220e+01
1.305029505e+00,8.519106544e+01,4.950506479e+01,9.416077548e+01,3.745079949e+01,4.703009389e+01,8.739604767e+00,2.794152124e+01,3.141486748e+01,8.587182630e+01,6.679152964e+01,2.006035547e+01,4.554761135e+01,7.226359467e+01,2.657093493e+01,9.753604763e+01,6.214407508e+00,7.596028560e+01,3.417883607e+01,6.354817073e+01
5.903918562e+01,7.429641682e+01,2.237910559e+01,9.638654329e+01,3.782346410e+01,4.624929042e+01,7.078030219e+01,2.247014644e+00,8.356194660e+01,4.076174387e+01,8.099495785e+01,3.410151909e+01,6.442918050e+01,6.365033735e+01,8.583989045e+01,6.147626230e+01,1.413141562e+01,5.221383513e+01,1.978815677e+01,1.759053839e+00
3.386291448e+00,9.769246141e+01,3.444775626e+01,8.905469492e+01,3.538182440e+01,7.484195386e+01,6.406427695e+01,5.492646378e+01,1.514984010e+01,7.467364523e+01,7.666573434e+01,3.088215750e+00,7.428369306e+01,5.438808146e+01,1.547497529e+00,4.454628194e+00,3.418294932e+01,9.480122721e+01,9.468300241e+01,3.676035516e+01
9.667489080e+01,5.374298179e+01,7.144150806e+01,3.054089645e+01,4.546419346e+01,5.369942188e+01,3.368640677e+01,4.824753022e+01,8.412493594e+01,6.446023407e+01,4.670369761e+01,7.681174159e+01,3.707141175e+01,4.826283445e+01,5.411413483e+01,4.054970419e+01,4.047832190e+01,4.520253050e+01,6.490188394e+01,4.862744531e+01
8.757632402e+01,5.411453268e+01,6.124514383e+01,8.940143510e+01,7.063424074e+01,4.595905753e+01,9.256312500e+01,5.701299973e+01,2.368282137e+01,7.505594030e+00,9.763489946e+01,5.727431592e+01,6.687209033e+01,1.437756129e+01,8.004878534e+01,9.690483030e+01,2.203697815e+01,4.848339058e+01,7.853268200e+01,1.443405243e+01
5.833230470e+01,1.178401407e+01,4.287809599e+01,1.096420385e+01,3.553214961e+01,3.415027697e+01,1.619743866e+01,2.347404078e+01,2.086069722e+01,4.117988969e+01,4.657961652e+01,8.741411541e+01,9.348771584e+01,5.098069570e+01,9.996432318e+01,1.547970686e+01,5.938085032e+01,7.696674282e+01,8.655404016e+01,5.938270039e+01
1.683341452e+01,6.076256485e+01,5.126212050e+01,2.312703500e+00,3.180572990e+01,4.967722667e+01,5.433553393e+01,2.709687430e+01,4.468055415e+00,8.090623202e+00,3.212166692e+01,7.901571727e+01,4.028987232e+01,8.546275853e+00,4.169560673e+01,4.128391093e+01,6.697972634e+01,3.982473878e+01,6.226911194e+01,6.621535602e+01
9.471894736e+01,2.317944570e+01,6.573211174e+00,9.181225716e+01,1.347382109e+01,5.998894292e+01,7.485492189e+01,6.655293384e+01,5.618650961e+01,4.081448327e+01,5.437653918e+01,8.791939568e+01,5.699561516e+01,4.526916592e+01,7.845933747e+01,1.769676455e+01,4.100750805e+01,2.806936322e+01,9.260633157e+01,6.175167217e+01
8.702394915e+00,9.146211439e+01,3.238890799e+00,9.054790643e+01,7.709404219e+01,1.937766014e+01,3.833360888e+01,5.346761711e+01,8.760833122e+01,1.283262442e+01,2.007480685e+01,3.342062091e+01,3.873412729e+01,5.424578115e+01,1.837228579e+01,1.512400862e+01,8.810345283e+01,8.570353649e+01,9.412861857e+01,7.385189214e+01
5.148674170e+01,6.804952660e+01,9.939248822e+00,6.117632775e+01,6.901218998e+01,3.085054215e+01,6.024028498e+01,7.021313486e+01,7.748368010e+01,4.102439554e+01,9.216968356e+01,8.663088460e+01,8.870756641e+01,9.266799558e+00,6.351792446e+01,6.888731827e+01,8.729220069e+01,2.942468971e+01,1.357116667e+01,3.690882067e+01
8.569973157e+01,4.898201370e+01,6.784460561e+01,3.150888983e+01,1.663151210e+01,5.250094739e+01,9.133973642e+01,5.925008079e+01,1.383396835e+01,4.548423034e-01,3.594412597e+01,7.183154357e+01,2.751777170e+01,8.528387232e+01,9.257183067e-01,3.872463224e+01,2.010551284e+01,2.606288922e+01,2.703613964e+01,3.233669172e+01
3.902653455e+01,1.925564808e+01,1.674145152e+01,1.837926273e+00,3.705222098e+00,6.099009986e+01,6.280036060e+01,2.091009843e+01,2.135861075e+01,5.664728663e+01,6.060063033e+01,5.122781590e+01,6.844621859e+01,1.142154220e+01,1.510765038e+01,6.837683598e+01,4.150904206e+01,7.351603676e+01,6.828200320e+01,6.973711576e+01
2.201280710e+01,8.605178311e+01,3.541386764e+01,4.176176000e+01,7.377255482e+01,7.840754980e+01,1.809000176e+01,1.753442056e+01,2.698300959e+01,9.427863224e+01,9.780012142e+01,5.671865518e+00,5.574564042e+01,2.410941700e+01,8.319308304e+00,7.659109301e+01,5.415775801e+01,4.077022260e+01,2.392101242e+01,2.390851063e+01
8.206295628e+01,2.400320055e+01,4.988424740e+01,8.872022725e+01,8.112415605e+00,7.583379939e+01,3.398936841e+01,9.937241935e+01,4.644456282e+01,3.814204648e+01,8.755702574e+01,4.006895700e+01,1.392473028e+01,5.011142559e+01,8.832871532e+01,1.832879888e+01,8.433044781e+01,6.944535102e+00,2.246058567e+01,4.354114444e+00
1.110456597e+01,3.912235113e+01,5.972233183e+01,4.104160112e+01,4.919208828e+01,1.257822383e+01,1.450760310e+00,6.501674835e+01,6.379026987e+01,5.866802578e+01,3.024021128e+01,5.458560891e+01,6.875233950e+01,5.642303112e+01,8.228198494e+01,9.558152904e+01,6.706832087e+01,3.375148782e+01,5.106139006e+01,2.813131666e+01
2.600334255e+01,4.808276434e+00,2.592545576e+01,7.399627375e+01,6.071768996e+01,8.961034600e+01,9.767569974e+01,5.416650060e+01,5.585886677e+01,4.378729626e+01,4.629254201e+01,4.624278484e+01,4.572582399e+01,8.687709321e+01,4.792708942e+01,4.116477325e+01,2.275135800e+01,6.872376271e+01,9.954629363e+01,1.877968803e+01
5.712536766e+01,9.495685483e+01,5.624553142e+01,3.031382720e+01,2.558003988e+01,6.637151609e+01,2.315097691e+01,8.560183584e-02,5.304290732e+01,3.689261843e+01,8.366100233e+01,6.924839214e+01,2.961367362e+01,2.582675804e+01,1.185633167e+01,3.647211875e+01,4.758524593e+01,8.357703372e+01,1.691124717e+01,8.320746151e+01
1.707031623e+01,2.675867597e+01,7.036613820e+01,3.229262312e+01,8.003985876e+01,2.309116238e+00,6.398285713e+01,4.436655449e+01,8.720842970e+01,6.029523777e+01,8.972317414e+01,3.988242408e+01,4.136030466e+01,6.686644544e+01,5.996001581e+01,9.516898918e+01,5.675978495e+01,5.616313774e+01,8.823155439e+00,2.127503924e+00
3.378489604e+01,3.527652763e+01,2.046043874e+01,7.066464522e+01,4.202447186e+01,4.526758709e+01,1.026807353e+01,2.110583113e+01,5.606221869e+01,2.948867529e+00,3.851133403e+01,3.992693326e+01,7.613989247e+01,1.945681332e+00,3.766906415e+00,8.740492009e+01,1.225951510e+01,7.604788596e+01,9.505903842e+01,9.639070253e+01
9.354904137e+01,2.425298721e+01,2.370156682e+01,7.877326902e+01,8.370279073e-01,2.050599775e+01,1.917353261e+01,9.580340805e+01,2.733330429e+00,5.259493067e+01,8.949483668e+01,3.321139526e+01,1.791195238e+01,5.416144520e+01,8.426691719e+01,8.551088324e+01,2.249433384e+01,3.398427190e-01,3.922305086e+00,8.266643458e+01
1.518660304e+01,2.648375209e+01,7.299888146e+01,4.122488876e+00,3.474253612e+01,6.292866989e+00,7.757211126e+00,9.429746646e+00,9.117816248e+01,6.881631709e+01,3.281391770e+01,6.913147734e+01,9.455184930e+01,2.427655690e+01,1.152229910e+01,2.994840881e+01,7.213103441e+01,8.236865210e+01,6.400381762e+01,7.657866303e+01
2.135002965e+01,5.396403793e+01,3.679171344e+01,9.197579018e+01,1.283988923e+01,5.819075331e+01,9.675781727e+01,7.247370135e+01,7.052064826e+00,2.735288844e+01,3.268716044e+01,3.300397309e+01,5.567250969e+01,8.982235614e+01,6.793060565e+01,2.016507667e+01,1.395134888e+01,9.155834896e+01,3.146579923e+01,7.013639815e+01
5.692368811e+01,1.487509090e+01,9.965353663e+01,8.384912010e+01,7.347462499e+01,3.600013261e+01,8.286256849e+01,4.597722585e+01,6.665312275e+01,6.872276454e+01,8.051613385e+01,7.899203989e+01,9.221545063e+00,5.046662092e+00,3.059453071e+01,5.030003218e+01,8.066036131e+01,3.908257144e+01,1.985759873e+01,1.388490019e+01
4.295464029e+01,5.720245090e+01,7.559495276e+01,9.943515271e+01,8.475140823e+01,9.750711955e+01,8.222986126e+01,4.727939732e+01,6.406382321e+01,7.918992347e+01,5.406087350e+01,9.574053427e+01,5.394101403e+01,8.192009073e+01,7.394230159e+01,4.512355370e+01,8.323618587e+01,8.893211323e+01,5.429688704e+01,9.592429177e+00
5.813542631e+01,5.534000905e+01,1.352006884e+01,5.690748565e+01,1.827179120e+01,1.264658109e+01,6.145546472e+01,8.450017773e-01,1.212187289e+01,4.158071085e+01,9.930515846e+01,4.480023007e+01,4.647540538e+01,6.314132461e+01,9.229065197e+01,9.597283019e+01,8.486760926e+01,4.542597427e+01,1.796732395e+01,4.042119624e+01
3.814019516e+01,5.654046235e+01,2.875249365e+01,5.651254677e+01,2.996197290e+01,3.588495072e+01,5.317756327e+01,4.205595664e+01,8.750954631e+01,3.773797819e+01,6.527800463e+01,5.107347444e+01,3.168383400e+01,3.615958636e+01,6.365296186e+01,3.613685310e+01,3.656664982e+01,6.691134640e+01,1.746848041e+01,6.968051718e+01
8.148881685e+01,8.805750953e+01,8.470906527e+01,4.818025930e+01,9.797121024e+01,3.561764492e+01,7.622330100e+01,1.182928972e+01,9.968794914e+01,5.201192899e+01,8.250175414e+01,5.792015028e+01,4.837075247e+01,5.408119437e+00,8.985431798e+01,6.982841339e+01,7.266714746e+01,9.898992569e+01,1.386842406e+01,6.492750318e+01
6.246780304e+00,2.486655313e+01,3.362537400e+01,9.470009536e+01,9.807663494e+01,5.189910101e+01,3.233693726e+01,2.845649583e+01,3.634032062e-01,3.037475001e+01,5.337143507e+01,6.148774735e+01,5.243617196e+01,6.151447568e+01,4.968312491e+01,3.906752151e+01,7.484608758e+01,3.324073201e+01,8.043194026e+01,1.358670651e+01
9.744966160e+01,1.274384829e+01,4.021061858e+01,4.654298164e+01,9.415746714e+00,8.109713900e+01,2.745625318e+01,2.189386860e+01,6.339390060e+01,1.452829442e+01,4.047287372e+01,4.783488899e+01,7.286168920e+01,8.070197670e+01,7.871093625e+00,3.231342910e+01,9.556352482e+01,1.165095304e+01,6.014876058e+01,4.110224340e+01
