v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88
3.730344198e+01,2.757596173e+01,1.504926358e+01,7.164623863e+01,3.157606390e+00,7.654715518e+01,8.942734209e+01,6.349025692e+01,6.750510972e+01,8.972560063e+01,3.231766264e+01,2.390619965e+01,3.245340184e+01,1.745703145e+01,6.147390789e+00,7.708361137e+01,3.171121193e+00,9.335702075e+01,1.223487412e+01,2.285724363e+01,6.471473374e+01,4.081251319e-01,1.546129990e+01,7.453039834e+01,5.939890922e+00,1.670966397e+01,4.729833734e+01,4.749621069e+01,5.988058285e+01,8.625558255e+01,3.987884708e+01,9.690156429e+01,4.653789915e+01,3.083613673e+01,9.179939526e+01,7.105597648e+01,2.870079254e+01,9.688519749e+01,3.827272444e+01,1.724246418e+01,1.725470807e+01,4.267620570e+01,6.520354595e+01,5.047407160e+01,3.612509781e+01,3.989344492e+00,9.131546959e+01,5.828752535e+01,5.936518216e+01,5.940281151e+01,5.267830216e+01,6.093574929e+01,1.018371024e+01,3.461490644e+01,3.275908381e+01,7.354668479e+01,8.128645421e+01,1.372740035e+01,8.717093770e+01,7.265989422e+01,5.138175761e+01,5.264755562e+01,6.042959592e+01,4.750382012e+01,7.012428637e+01,3.251138826e+00,1.102331635e+01,7.142169434e+01,1.419707146e+01,7.698792743e+01,8.469714119e+01,8.180942421e+00,5.230504476e+01,4.602715827e+01,2.123161265e+01,1.848543210e+01,7.751283910e+01,9.837926836e+01,4.445383808e+01,1.516274293e+01,4.051816954e+01,2.951638892e+01,2.500937444e+01,4.399768235e+01,1.825591443e+01,6.981134277e+01,1.182352067e+01,7.232508767e+01
3.061710770e+01,4.416166206e+01,1.903466412e+01,3.115572892e+01,9.483377835e+01,6.384224391e+01,3.372236717e+01,9.686371523e+01,7.649597491e+00,7.632915782e+01,3.883623252e+01,9.393619606e+01,4.046468827e+01,3.064589215e+01,9.787071547e+01,8.518251818e+01,1.655639276e+01,2.516913977e+01,3.438853463e+01,2.470857485e+01,9.473792146e+01,6.142842385e+01,6.465806314e+01,7.966028443e+01,8.315414770e+01,2.192486257e+01,2.989874872e+01,8.218456830e+01,6.985040426e+00,7.109079176e+01,8.113842935e+01,1.374677331e+01,5.094307538e+01,8.256046675e+01,4.345709568e+01,2.615722339e+01,6.972067464e+01,3.472886705e+01,4.657834154e+01,3.919421405e+01,4.251314077e+01,6.499069449e+01,5.611666076e+00,4.093829297e+01,6.892724727e+01,9.871023862e+01,2.120415688e+01,5.593826732e+01,8.259767599e+00,8.933419820e+01,4.904970357e+01,9.209117493e+01,4.730031997e+01,4.808655089e+01,5.800790805e+01,9.171207140e+01,2.890953687e+01,5.476520473e+01,2.063227155e+00,5.310977146e+01,8.839092535e+01,7.767143190e+01,3.008850855e+01,4.807126845e+01,8.657128966e+01,4.204587838e+01,2.474818894e+01,4.731244950e+01,4.558796463e+00,1.816482035e+01,7.132175646e+01,4.545708513e+01,2.279116038e+01,9.956127275e+01,8.698581232e+01,6.803736084e+01,6.629588841e+01,9.741684989e+01,9.465673598e+01,7.053889719e+00,3.299179997e+01,7.564216560e+01,7.009215761e+01,8.327952226e+01,8.649106663e+01,1.453821808e+01,8.732807920e+01,3.482118409e+00
8.269616243e+01,9.382394730e+01,9.996499328e+01,4.820149344e+01,2.869608372e+01,1.609147216e+01,5.526711473e+01,4.227633344e+01,3.600494872e+01,4.932978989e+01,7.116445292e+01,2.169277640e+01,1.749917003e+01,6.595526168e+01,5.678916748e+00,2.307993965e+01,4.903955044e+01,2.353023158e+01,8.356302103e+01,2.839371975e+01,2.512269250e+01,2.751924471e+01,3.947193843e+01,9.448501283e+01,6.119757464e+01,2.120724157e+01,9.476002879e+01,7.525349430e+01,1.952439061e+01,1.021473595e+01,8.481147312e+01,6.248143444e+01,1.958867277e+01,6.354042297e+01,7.376263718e+01,8.648846597e+01,9.209882706e+01,8.955819376e+01,5.484936803e+00,8.140041228e+01,4.833803431e+01,2.423327501e+01,3.753706170e+01,6.569083572e+01,6.086656135e+01,7.502977540e+01,1.871266974e+01,2.863741664e+01,6.802199060e+01,9.024722473e+01,6.635043680e+01,1.828576628e+01,7.265386894e+01,7.732583176e+01,7.263096908e+01,3.996108671e+01,5.802397798e+01,7.058083167e+01,2.124420255e+01,7.621064113e+01,5.509302572e+01,6.972607147e-01,7.035313799e+01,5.693124351e+01,2.091537535e+01,2.018143343e+01,3.463693995e+01,4.391785808e+01,3.053000645e+01,7.824328932e+01,5.668733884e+01,6.984201663e+01,3.513053330e+00,9.781783056e+00,7.112918979e+01,3.186710949e+01,4.640602185e+01,3.848975469e+01,8.843147060e+01,7.899803265e+01,7.698222392e+01,3.114613995e+01,6.492470295e+01,3.494483520e+01,3.783563557e+01,8.049141756e+01,8.194867558e+01,4.325006491e+01
5.695984841e+01,7.058985283e+01,8.045452743e+00,2.875196768e+00,6.724975969e+01,7.190738479e+01,9.614844706e+01,1.806804273e+01,1.124512141e+01,3.449947285e+01,2.655009034e+01,1.623737503e+01,5.049963256e+01,7.862471303e+01,3.872308189e+01,6.272525430e+01,5.461821130e+01,4.390177073e+01,8.660244574e+01,9.387505821e+01,2.307397545e+01,6.834636493e+01,4.042783303e+01,8.273192161e+01,3.880069581e+00,2.088015378e+01,7.138909473e+00,9.066198843e+01,3.694860446e+01,1.651808977e+01,8.417533976e+01,8.950456594e-01,6.092620173e+01,7.992218040e+01,8.771243272e+01,9.608950797e+01,7.767802639e+01,9.605993246e+01,5.773581171e+01,1.983308272e+01,4.653397664e+01,6.860385429e+01,2.879287202e+01,1.063063591e+00,5.804936485e+01,7.149589164e+01,5.021277631e+01,3.817006238e+01,5.837477610e+00,6.294863109e+01,2.249050668e+01,6.796406633e+01,5.845364582e+01,8.654614338e+01,9.080795974e+01,2.832752913e+01,9.412082559e+01,2.923928403e+01,6.833235333e+01,1.062222077e+01,5.035688839e+01,8.082361241e+01,6.133011537e+01,9.374909342e+00,3.125871671e+01,5.300622595e+01,8.489551521e+01,4.708355254e+01,5.893652578e+01,2.774061153e+01,9.755098495e+01,3.877044711e+01,1.057632309e+01,5.480335249e+00,9.312922046e+01,5.952691849e+01,7.948938420e+01,3.375993248e+01,5.707197042e+01,9.084510701e+01,9.555375813e+01,4.750458819e+01,2.953920866e+01,6.957951142e+01,4.048797465e+01,7.712446443e+01,6.685494016e+01,7.709854824e+01
2.612199347e+01,1.185475349e+01,9.854994768e+01,2.772199847e+01,8.233407628e+01,8.440669775e+01,5.627427891e+01,4.725595014e-01,5.136859172e+01,2.496033668e+01,9.786680024e+01,2.753283926e+01,3.875808815e+01,5.481324632e+01,2.214882886e+01,7.315702659e+01,3.399854697e+01,2.135148184e+01,8.588591166e-01,8.692894811e+01,9.720624660e+01,9.273868970e+01,2.495550386e+01,5.456464782e+01,1.797017598e+01,9.746105354e+01,8.550918181e+01,8.567322205e+01,9.840659561e+01,7.671242095e+01,3.626649517e+01,4.726642236e+00,5.630858671e+01,2.433196791e+00,6.726871178e+01,8.595160314e+01,4.972637724e+01,2.509812758e+01,8.703619617e-01,8.392733959e+01,5.765938593e+01,2.766504277e+01,9.929523052e+01,9.928814385e+01,4.506078216e+01,9.649913698e+01,7.554440460e+01,6.725929640e+01,3.985930763e+01,7.162931676e+01,2.545591729e+01,9.316830981e+01,6.906235690e+01,1.913680252e+01,5.253227778e+01,6.575521465e+01,3.749579889e+01,7.855698088e+01,1.430791450e+01,3.659280464e-01,8.446031082e+01,8.655209675e+00,3.409322964e+01,4.892274989e+01,6.739178858e+01,6.732100053e+01,8.585876893e+01,6.216569424e+01,6.704252136e+01,6.750501743e+01,9.348172349e+01,9.694063293e+01,1.895881559e+01,1.161365151e+01,3.008369207e+01,3.008985386e+01,6.191398352e+01,8.471729630e+01,3.713637274e+01,4.850337656e+01,3.419768994e+01,6.533962060e+01,3.005824521e+01,3.218134528e+01,7.438166265e+01,1.213699255e+01,6.660721592e+01,4.622161357e+01
3.491678265e+01,5.012453143e+01,3.442509168e+01,7.034233479e+01,7.229901902e+01,7.067977216e+01,2.744441580e+01,3.412070981e+01,7.964834087e+01,7.067646326e+01,8.005574895e+01,9.102429258e+01,2.119357963e+01,7.437246519e+01,2.640576748e+01,4.161734894e+01,9.314440753e+01,5.492849530e+01,8.192803251e+01,5.254672668e+01,5.320102700e+01,2.941016861e+01,2.750466402e+01,6.513867617e+01,6.493661239e+01,5.723946092e+01,1.360342150e+01,9.405504784e+01,6.413984346e+01,4.500894393e+01,3.928671570e+01,2.668154758e+00,1.529202080e+01,4.460290857e+01,6.617574805e+01,8.839088688e+00,7.508882479e+01,5.366895015e+01,3.608599321e+00,2.665052007e+01,1.715760424e+01,2.922558952e+01,5.099912745e+01,8.100253851e+01,1.006324567e+01,1.820044288e+01,3.465866082e+01,9.450073341e+01,4.285749016e+01,5.788647211e+01,9.502196481e+01,2.772048286e+01,8.252547920e+01,6.045894005e+01,9.615370860e+01,4.723842694e+01,7.011572047e+01,5.109535446e+01,1.671139406e+01,6.932641827e+01,8.492341634e+01,2.348016732e+01,2.394768149e+01,8.403396619e+01,8.959505386e+01,4.396467613e+01,3.389194308e+01,4.687067586e+01,9.837458708e+01,7.056118566e+01,4.430158490e+01,6.549439985e+01,1.292296224e+00,8.924112927e+01,3.730717917e+01,3.266382507e+01,7.378860966e+01,9.997651973e+01,6.192590253e+01,6.946830284e+01,2.628191065e+01,3.956338599e+00,1.198671635e+01,5.313682120e+01,2.145117225e+00,3.285331545e+01,5.108919978e+01,4.981348134e+01
9.099572326e+01,3.965469206e+01,4.248485357e+01,8.495473516e+01,3.693231826e+01,6.742530737e+01,2.289204590e+01,2.223905297e+01,6.120065462e+01,2.772266673e+01,4.905931504e+01,3.782648619e+01,3.817945810e+01,8.160198001e+01,4.618740852e+01,7.991419245e+01,8.177865139e+01,6.892453707e+01,1.420501546e+01,4.913700164e+00,2.570689689e+01,5.751091579e+00,1.958390031e+01,8.317579305e+01,6.824989637e+01,5.763601956e+01,3.404256022e+01,7.127066325e+01,6.362201453e+01,7.450650921e+01,1.411965493e+01,4.420545901e+01,6.652502306e+01,5.823950922e+01,4.755864999e+01,8.160622894e+01,2.812344307e+01,9.812513566e+01,8.221388279e+01,4.333372763e+00,7.212777703e+01,3.858861055e+01,3.218874944e+00,5.235846094e+01,1.126904871e+01,2.144670439e+01,8.927285327e+01,4.962711957e+01,2.709746445e+01,5.485337190e+01,9.979355171e+01,7.564498030e+01,9.493679807e+00,2.822228231e+01,4.574441694e+01,4.240888134e+01,5.352722840e+01,9.382639264e+01,1.917273772e+01,7.789390648e+01,8.899722557e+01,9.311806391e+01,3.432454277e+01,4.688535450e+00,5.678815915e+01,8.445783954e+01,1.840315685e+01,6.550529438e+01,2.956702519e+01,5.525047832e+01,8.136094826e+01,5.934273255e+01,3.772567941e+01,7.677473981e+01,7.220926145e+01,3.962026135e+01,1.542642929e+01,3.554360144e+01,5.723506614e+01,3.810372081e+01,4.139269189e+00,6.328514389e+01,7.860721722e+01,5.046105263e+01,5.086621104e+01,1.072820632e+01,1.645497405e+01,7.120820480e+01
4.644726302e+01,2.607034153e+01,8.669284752e+01,8.376391154e+01,8.069967969e+01,4.073565580e+01,3.493138973e+01,9.161730806e+01,5.690411045e+01,8.510780122e+01,4.643445138e+01,7.497927544e+01,6.536578111e+01,6.973740384e+01,6.428211432e+01,5.863961578e+01,2.957496454e+01,8.333559970e+00,5.347499367e+01,3.808345280e+01,9.387686268e+01,6.407996101e+01,8.357470545e+01,1.127011894e+01,2.590423122e+01,3.371467033e+00,4.133772334e+01,5.887081213e+01,5.779486791e+01,2.316304802e+00,9.151690505e+01,5.629776943e+01,2.665603214e+01,8.849736490e+00,5.533168526e+01,7.417406723e+01,7.367251274e+01,7.901881701e+00,6.208442008e+01,2.857948515e+01,5.085190366e+01,5.873635197e+01,8.342303376e+01,2.962036032e+01,3.725367923e+01,1.683181586e+01,9.948431220e+01,3.729022032e+01,4.142746859e+01,9.810945229e+01,9.717248753e+01,3.869340612e+01,5.418151452e+01,8.981971138e+01,3.110257058e+01,7.744589123e+01,3.175357993e+01,8.269545978e+01,2.701446973e+01,2.089272836e+01,2.603833300e+01,2.795158960e+01,9.197909141e+01,4.076941082e+01,2.554836766e+00,3.245839327e+01,3.369651938e+01,3.802074855e+01,3.271461630e+01,9.275123606e+01,3.457586932e+01,6.590090277e+01,9.224846683e+00,1.951247365e+01,6.892366335e+01,6.564802382e+01,1.629322819e+01,1.445726153e+01,4.348867193e+01,1.644101840e+01,1.488330963e+01,3.808397903e+01,4.143399342e+01,1.767938093e+01,7.955100659e+01,8.350719781e+01,2.073732179e+01,2.759456277e+01
1.687851741e+01,2.535690626e+01,6.845708734e+01,8.080680459e+01,9.570780368e+01,2.448934782e+01,4.800602525e+01,6.668702706e+01,1.949737613e+00,4.492588239e+01,9.110517746e+01,6.289789409e+00,7.162041841e+01,7.710855155e+01,8.721740785e+01,9.345999943e+01,8.895506387e+01,1.660603972e+01,6.277847905e+01,9.709748335e+01,3.550994424e+01,2.173837761e+01,1.142116829e+01,3.787390565e+01,3.511192352e+01,6.009554856e+01,1.720672058e+01,8.415680902e+01,7.004853570e+01,8.835061154e+01,4.217953916e+01,4.700749309e+01,1.111977522e+01,6.227990555e+01,8.834038534e+01,9.187297451e+01,6.969671256e+01,6.502819770e+01,2.879299556e+01,5.439885809e+01,4.386365487e+01,9.138838463e+00,2.742500334e+01,3.243990472e+01,3.590798367e+01,4.542767953e+01,4.942352854e+01,9.833545239e+01,4.415664623e+01,6.960726892e+01,7.998041780e+01,3.576667239e+01,9.555518444e+01,7.497552626e+01,2.914580370e+01,2.488796450e+01,8.877152853e+00,4.997862781e+01,9.448519174e+01,8.793701404e+01,5.224316196e+01,1.494523426e+01,8.735190888e+01,5.265637947e+01,3.564835694e+01,3.570163434e+01,7.444058590e+01,1.054678101e+01,2.058242231e+01,8.950678792e+00,8.600632177e+01,1.260613719e+01,3.879836740e+00,6.644435218e+01,5.000939192e+01,6.765638906e+01,2.927687590e+01,1.623851400e+01,7.748268273e+00,6.346257986e+01,8.372619494e+01,7.484667309e+01,7.651012502e+01,4.207358736e+01,6.845013106e+01,6.840111746e+01,2.280097725e+01,8.103005094e+01
1.125025606e+01,9.101558418e+01,5.858434303e+01,6.292067221e+00,6.460608546e+01,4.596333688e+01,2.970759368e+01,6.428884362e+01,9.354676320e+01,4.630929869e+01,8.773333620e+01,8.048709462e+01,4.633201577e+00,3.277002304e+01,3.611318422e+01,5.833222504e+01,8.428386945e+01,7.723526284e+01,9.402096737e+01,3.128182564e+00,8.200021058e+01,2.435564204e+00,1.766903754e+01,2.369039587e+01,5.911540091e+01,2.948548370e+01,5.659071646e+01,8.960703419e+01,7.035550700e+01,8.866485069e+01,7.889105937e+01,2.134806891e+01,8.102147175e+01,6.844654630e+00,6.866003493e+00,8.219295809e+01,1.570730052e+00,8.566141107e+01,4.564708633e+01,8.367455080e+01,7.891956826e+01,2.320502997e+01,4.541740040e+01,8.220737025e+01,8.870845387e+01,7.949925707e+01,6.189932438e+01,9.618142131e+01,9.224140488e+01,1.138993991e+01,2.734248788e+01,8.809650616e+01,4.290569851e+01,1.190108778e+01,6.448191004e+01,3.207094015e+01,4.041401168e+01,7.968630602e+00,6.122414741e+01,1.422328707e+01,7.421393738e+01,2.654489038e+01,7.519644227e+01,7.999279908e+01,4.577396437e+01,2.702448236e+01,6.373995890e+01,2.954396319e+01,8.928856290e+01,8.135174622e+01,1.743579234e+01,7.769701996e+01,4.983609611e+00,6.030941318e+01,8.733651413e+01,7.313607030e+01,5.744311103e+01,8.741264238e+01,9.419919134e+01,2.318852971e+01,8.880947480e+01,2.925975788e+01,1.957728140e+01,6.814081700e+01,8.996369749e+01,9.399993761e+01,8.348554355e+00,8.598533488e+01
2.292887742e+01,9.318477221e+01,9.846437899e+01,8.483495735e+01,7.394188469e+01,1.719033937e+00,3.354709153e+01,2.869194722e+01,9.394417837e+01,1.399402916e+00,1.269627679e+01,4.759475689e+01,3.435818149e+01,8.341166094e+01,5.849087442e+01,9.694950233e+01,3.895575774e+01,2.671187244e+01,4.693427054e+01,8.888459777e+01,4.141441109e+01,9.917300226e+01,7.977984371e+01,4.219346625e+01,8.959410491e+01,6.666564848e+01,3.616869547e+01,5.556298720e+01,3.700496416e+01,6.448609160e+01,6.333448702e+01,3.234644611e+01,6.415234043e+01,3.835753295e+01,5.265739882e+01,2.569129160e+01,4.990053056e+01,9.612380846e+01,1.476586982e+01,9.158770864e+01,5.425347845e+01,7.443265735e+01,8.333803249e+01,1.269942373e+01,9.145149422e+01,4.181264132e+01,2.902316475e+01,5.120910386e+01,3.707667607e+01,4.723446203e+01,3.511805070e+01,3.469660171e+01,8.780290659e+01,3.663215812e+01,6.165003428e+01,1.515443518e+01,8.513425006e+01,4.724842563e+01,2.873382492e+00,2.711962722e+01,8.209259109e+01,5.467048405e+01,3.728697957e+00,8.716150636e+01,9.278827168e+01,1.858521107e+01,5.706317761e+01,8.594280230e+01,4.039737531e+01,2.838246925e+01,7.646796964e+01,3.626949280e+01,3.230394462e+01,7.266510231e+01,2.321491189e+01,8.205494920e+01,2.348791202e+01,6.699965373e+01,2.366871759e+01,3.101392332e+01,4.203415514e+01,4.595010779e+01,9.917284192e+01,3.827342220e+00,4.316863330e+00,7.813047243e+01,2.563302890e+01,3.323878379e+01
5.133201764e+01,8.546855792e+01,4.364150492e+01,1.531880508e+01,4.840124070e+01,7.245859728e+01,2.639685836e+01,9.750731312e+00,7.705642367e+01,6.410963041e+01,1.994781067e+01,9.192741230e+01,2.562318830e+01,7.183571604e+01,7.454811385e+01,5.092197980e+01,4.486588152e+01,5.506141566e+01,8.324263864e+01,1.856999893e+01,5.342339524e+01,1.544173010e+01,4.681005063e+01,8.549548642e+01,9.183215761e+00,4.833399887e+01,3.041987559e+01,9.458094873e+01,1.203237564e+01,2.562405984e+01,6.840694323e+00,6.488337648e+01,3.295396864e+01,7.880263295e+01,2.647879598e+01,2.436147394e+01,4.096145914e+01,7.864008816e+01,7.238751795e+01,5.261442242e+01,2.939451757e+01,8.540450939e+01,3.384552376e+01,9.642916574e+01,1.478360722e+01,7.625444966e+01,3.158442894e+01,2.892096891e+00,7.990787891e+01,6.313025669e+01,1.770581642e-01,9.746763638e+01,9.167918116e+01,4.229026054e+01,7.931374818e+01,3.886614921e+01,9.135930300e+01,5.532129746e+00,8.342711598e+01,1.689371120e+01,3.864519611e+00,6.898796024e+01,9.837488273e+00,4.834574898e+00,7.956233863e+01,3.833512673e+01,5.525434451e+01,7.537548884e+01,6.295575488e+01,7.601852432e+00,7.179196536e+01,2.240609204e+01,8.070501890e+01,3.048186855e+01,1.645241704e+01,4.739667729e+01,7.078284839e+01,5.501098620e-01,9.035822409e+01,2.518036682e+01,3.949235389e+00,9.833060003e+01,9.178081164e+01,5.364102678e+01,6.513680524e+01,5.193071657e+01,5.916635679e+01,2.230245235e+01
4.184176428e+01,9.216602277e+00,5.101892807e+01,6.703931912e+01,9.046734511e+01,6.978060704e+01,8.168672267e+01,7.292708844e+01,5.835989802e+01,2.131540710e+01,2.065161895e+01,1.036654916e+01,9.226880273e+01,2.471759195e+01,1.717809061e+00,9.774699877e+01,2.042718618e+01,5.158376430e+01,4.114838205e+01,8.826527041e+01,9.355695053e+01,9.251634364e+00,8.654469503e+01,3.301653369e+01,1.358532819e+00,5.534203090e+00,3.479414652e+01,3.716261271e+01,4.081139361e+01,2.637522166e+01,6.794744283e+01,2.048959758e+01,2.731627884e+01,9.203491516e+00,6.057856812e+01,1.116224830e+01,6.267644335e+01,4.067978077e+00,1.733655193e+01,3.356328219e+01,6.093540205e+01,8.780358012e+01,8.418035555e+01,1.762599229e+01,1.998149037e+00,2.172631808e+01,8.967163851e+01,7.697415801e+00,6.546882309e+01,5.325356708e+01,4.413227101e+01,2.017185255e+01,4.719363614e+01,2.690876675e+01,9.452251993e+01,6.888452458e+01,1.643494193e+01,4.103393929e+01,3.371042869e+00,9.738257491e+01,2.039980731e+01,3.783698244e+00,3.524825011e+01,7.595465660e+01,5.762107859e+01,3.014738141e+01,1.755581558e+01,8.665587199e+01,1.294200794e+01,1.415997566e+01,8.960906220e+00,6.132524713e+01,8.420977384e+01,5.541506171e+01,5.785093911e+01,2.425510796e+01,9.696854920e+01,7.278101317e+01,9.167127749e+01,7.740178376e+01,6.743461286e+01,1.017242984e+01,8.123862141e+01,9.465808224e+01,5.782256101e+01,2.584727197e+01,9.183909599e+01,2.293504885e+01
3.330354751e+01,2.006043534e+01,8.880900899e+01,2.649528229e+01,9.678262897e+01,2.352583853e+01,8.534074117e+01,7.244420941e+01,3.886420672e+01,5.853109593e+01,2.445684615e+01,7.279572815e+01,3.643499711e+00,9.381224078e+01,8.561838239e+01,6.044517265e+01,3.379743133e+01,1.482432968e+01,5.083327659e+01,5.072088205e+01,2.007876886e+00,3.638697898e+01,9.348167472e+00,1.383839116e+01,1.321610041e+01,6.051367156e+01,9.673327603e+01,9.103786774e+01,4.310965424e+01,6.657740670e+01,7.097741441e+01,8.875849367e+01,7.236128171e+01,4.110847743e+01,6.351413914e+01,3.667629485e+00,8.742639609e+01,9.397839488e+01,8.054915804e+01,8.919119434e+01,9.723547833e+01,1.826789936e+01,1.587909160e+01,7.658286863e+01,4.408830472e+01,2.642914011e+00,2.539990835e+01,6.115706136e+01,1.250580474e+01,3.019783364e+01,3.909519871e+01,7.431888887e+01,4.230443585e+01,6.828075916e+00,2.307268015e+01,4.293607745e+01,3.832958385e+01,8.619896573e+00,5.400998901e+01,5.149836321e+01,7.766856574e+01,1.303426441e+01,5.432634815e+01,8.545237207e+01,4.424016842e+01,7.031214249e+01,9.413620326e+01,3.673744516e+01,1.779926947e+01,4.892536255e+01,7.985818603e+01,2.507311433e+01,8.337732039e+01,4.265182940e+01,5.296414590e+01,7.623458705e+01,9.283839279e+01,6.249787821e+01,3.206843085e+01,2.814995146e+01,9.942086571e+00,6.972889276e+01,8.568058898e+01,8.501421985e+01,2.369550554e+01,7.642660342e+01,2.820797164e+01,9.276535285e+01
5.364148201e+01,6.079043252e+01,9.025632652e+01,7.870923149e+01,3.525936346e+01,5.748268372e+01,7.832785882e+01,2.147377061e+01,6.616436526e+01,1.175596558e+01,6.914523585e+01,7.250157362e+01,9.303052178e+01,6.464510593e+01,2.360284076e+01,5.183361318e+01,8.687285828e+01,2.023905821e+01,7.933903882e+01,7.357671744e+01,3.070040912e+01,8.852816382e+01,3.764399356e+01,8.224570995e+01,6.319262033e+01,3.531196541e+01,4.702938998e+01,2.978196514e+01,1.933238433e+01,2.263044220e+01,5.720597550e+01,9.541614520e+01,5.144141740e+01,1.050003653e+01,9.098854797e+01,3.348401985e+01,1.894719386e+01,5.712433635e+01,9.998864101e+01,5.092181087e+01,7.992535407e+01,7.458959025e+01,2.007675654e+01,1.397324006e+01,1.893812982e+01,3.052228004e+01,1.468908493e+01,2.903960339e+01,7.863123157e+01,1.471582204e+01,8.234318948e+01,5.146187048e+01,9.991469387e+01,1.897145316e+01,3.491474452e+01,4.938262479e+01,8.243568698e+01,6.944257626e+00,7.756805488e+01,2.869751013e+01,1.121621443e+01,9.701431004e+01,9.661043293e+01,7.508668369e+01,9.925542248e+01,2.927229968e+01,5.393820461e+01,9.274350173e+01,1.954118070e+01,8.532581452e+01,8.120700303e+00,4.991737322e+01,3.476303179e+01,3.555922044e+01,8.948619477e+01,4.948343463e+01,5.753383824e+01,3.487424758e+01,2.708963056e+01,2.073554887e+01,4.581864771e+01,1.276753024e+01,9.403435873e+01,5.469852756e+01,2.799252766e+00,2.786638930e+01,9.843589290e+01,9.178585801e+01
