v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
7.105990052e+00,7.490254402e+01,7.362720677e+01,4.039318043e+01,9.020593797e+01,6.752146641e+01,2.140057774e+01,4.909368924e+01,7.312535399e+01,5.131122301e+01,8.719881554e+01,7.871605698e+01,7.983662092e+01,2.753506554e+01,9.614981229e+01,9.252793561e+01,3.689837084e+00,9.582805298e+00,3.261095636e+01,4.286118108e+01,9.409109746e+01,9.604983119e+01,5.252651291e+01,7.263316244e+01,3.989753622e+01,9.936742418e+01,7.091358404e+01,3.889612144e+01,5.294007478e+00,7.073265286e+01,3.325971388e+01
5.157195483e+01,5.351108908e+01,8.019288000e+01,5.620561106e+01,2.275663243e+01,6.961657700e+01,5.911942680e+01,2.181262629e+01,4.091044432e+01,3.489916278e+01,3.162940575e+01,7.939816741e+01,8.404847039e+01,1.848587332e+01,5.646439489e+01,6.528834479e+01,6.546179269e+01,7.423958562e+01,7.803256793e+01,6.890100886e+01,5.837605739e+01,2.739708050e+01,5.383240211e+01,5.366513235e+01,6.730122896e+01,5.520925241e+01,9.527047862e+01,2.893677701e+01,6.752303111e+01,9.137532062e+00,6.488639271e+01
9.362207347e+01,6.087593293e+01,1.066588449e+01,4.669655960e+01,3.117643298e+01,4.878973100e+01,9.040768072e+01,4.674999822e+01,2.836348912e+01,8.840782420e+01,8.448577092e+01,7.080581420e+01,8.088527229e+01,6.613374271e+00,8.931419001e+01,2.802498708e+00,3.995400088e+01,8.812921221e+01,8.621138233e+01,4.042031897e+01,9.215280928e+01,8.811293185e+01,3.560031376e+01,2.708758780e+01,9.811299581e+01,3.236792612e-01,3.847964047e+01,6.458357097e+01,9.801711720e+01,3.352437179e+01,7.419341402e+01
2.241651487e+01,4.078840236e+01,4.919587365e+01,4.775427616e+01,8.914733868e+01,6.543474495e+01,3.973383293e+01,1.828319175e+01,3.846309252e+01,1.098152958e+01,2.681193964e+01,5.052992349e+01,5.521052971e+01,4.805943630e+01,4.527984426e+01,5.587804701e+01,3.492796485e+01,7.175910195e+00,7.170636243e+01,6.614091635e+01,6.243720837e+01,4.714537120e+01,3.417889298e+01,2.226494471e+01,1.894052151e+01,6.778452487e+01,7.705482393e+01,8.601340139e+01,7.294038345e+01,5.976280998e+01,9.466902786e+01
1.704407362e+01,5.059805774e+00,3.939467377e+01,3.612215176e+01,6.542801809e+00,2.301736528e+01,1.702108088e+01,3.633442363e+00,4.780591527e+01,4.879825098e+01,7.484029428e+01,8.806116636e+01,1.773804705e+01,2.359523530e+01,3.875102029e+01,3.887433725e+01,2.203872772e+01,9.710538462e+01,2.810966670e+01,5.391844846e+01,2.580901894e+01,4.621282450e+01,8.255144434e+01,6.413242698e+01,3.911472794e+01,7.439020775e+01,3.427366729e+01,7.331661006e+01,8.189608624e+01,8.060258649e+01,9.395957183e+01
4.916396332e+01,1.889843163e+01,5.680547028e+01,5.548250732e+01,6.833943556e+00,7.538325122e+01,3.759885454e+01,8.274273264e+01,7.501264928e+00,5.591729184e+01,1.727554065e-01,8.313723398e+01,8.314825539e+01,7.996892633e+01,8.332527737e+01,7.249237839e+01,4.712455006e+01,1.610286756e+00,1.346811346e+01,5.032621753e+01,9.064666954e+01,7.220412488e+01,8.567816486e+01,4.233265645e+01,5.064301840e+01,6.450584577e+01,1.057237288e+01,6.603306006e+01,5.621064567e+01,4.229591042e+01,9.310311444e+01
5.045026914e+01,1.237151241e+01,4.580035087e+01,1.224736588e+01,7.308241076e+01,2.244126049e+00,8.119110557e+01,4.416687738e+01,4.433726303e+01,2.575051935e+01,9.031674936e+01,5.484599381e+01,2.218481485e+00,8.100634634e+01,2.483517898e+01,4.275560805e+01,7.122980538e+01,4.480803066e+01,5.419258205e+01,7.568032130e+01,2.316448260e+01,8.237931330e+01,4.324284533e+01,6.003781389e+01,9.574393512e+01,4.022727609e+01,7.811554504e+01,8.185326243e+01,7.541132472e+01,8.892762448e+01,2.649967116e+01
4.403329792e+01,5.828698586e+01,4.309570283e+01,7.685387898e+00,7.057247091e+01,8.900101338e+01,6.435186509e+01,1.528809715e+01,5.500666465e+01,6.055850906e+00,1.139999794e+01,4.809842620e+01,2.934213326e+01,5.238320331e+01,4.277471669e+01,3.019073975e+01,3.428478356e+01,1.390790687e+01,9.683492729e+01,1.591090633e+01,7.377975358e+01,4.938108753e+01,6.960526761e+01,9.302069610e+01,2.285509903e+01,6.871733505e+01,4.012278628e+01,1.393011338e+01,7.284890186e+01,2.672032920e+01,7.873221777e+01
5.514845295e+01,3.542992450e+01,7.119776246e+01,6.461095156e-02,1.290977205e+00,5.822025012e+01,6.600536903e+01,3.621468642e+01,5.948691631e+01,6.716876499e+01,8.615219896e+01,8.737434075e+01,3.937494496e+01,9.482674468e+00,9.397014562e+01,6.758195718e+01,3.959774920e+01,6.819400729e-01,9.535225989e+01,5.912985954e+01,7.018984941e+01,1.292969112e+01,3.397157769e+01,6.831885653e+01,1.291896321e+01,2.805814873e+01,8.317799044e+00,4.713861575e+01,3.717608986e+01,5.741207864e+01,7.272841534e+01
2.368184775e+01,4.335220738e+01,2.024099501e+01,4.829295197e-01,4.548074118e+01,5.674988705e+01,4.312201347e+01,1.583090389e+01,1.174241439e+01,1.466635773e+01,9.305998910e+01,1.206763485e+01,8.770551036e+01,3.377877996e+01,4.572199580e+01,7.403851977e+01,2.522497054e+01,8.396304543e+01,6.434920733e+01,5.457646019e+01,4.748920528e+01,3.875884404e+01,3.015845047e+01,6.045178341e+01,1.744737162e+01,8.322956467e+01,9.531945178e+01,3.036184488e+01,6.388396063e+01,9.944346583e+01,3.073309520e+01
4.218120622e+01,8.373641239e+01,8.524287137e+01,6.433962945e+01,4.773106843e+01,3.110599184e+01,9.432863489e+00,1.632706646e+01,1.642307821e+01,5.917644480e+00,9.256270416e+01,6.202772355e+01,9.444122454e+01,9.041852340e+01,4.355130256e+01,2.602568393e+01,3.527157226e+01,3.528334232e+01,1.376732100e+01,8.076984990e+01,1.118824461e+01,6.021860381e+00,2.079131977e+01,1.693353499e+01,3.738451345e+01,7.182721817e+01,4.953331806e+00,6.434649963e+00,4.847629156e+01,7.040322410e+01,5.105496707e+01
7.789800246e+01,9.663348626e+01,7.777363907e+01,1.349200862e+01,4.416365447e+01,2.487466248e+01,7.529374194e+01,8.884626009e+01,3.608441227e+01,9.139032379e+01,9.589937185e+01,5.299098882e+01,7.136199365e+01,2.811398462e+01,1.145685009e+01,6.431760103e+01,9.240488409e+01,6.049643737e+01,8.958476862e+00,2.734346556e+01,8.927800436e+01,8.921425623e+01,1.879777320e+00,9.769294624e+01,8.356040902e+01,7.031063875e+01,3.182726656e+01,9.495927144e+01,3.378746518e+01,5.370619943e+01,5.975116511e+01
6.235098673e+01,2.258078857e+01,6.905273812e+01,4.841342599e+01,1.506179910e+01,2.683104404e+01,9.318570662e+01,5.514828984e+01,4.066097307e+01,8.631440893e+01,9.568106697e+00,1.153436817e+01,6.044234187e+01,9.933807971e+00,4.489400124e+01,9.918561038e+01,5.182359068e+01,6.024020232e+01,1.705103903e+01,6.206240201e+01,4.040911845e+01,9.545657195e+01,4.983701355e+00,2.087119373e+01,6.427263816e+00,4.999181977e+01,1.232810011e+01,4.310605875e+01,2.621191970e+01,2.002246802e+01,2.636810820e+01
1.514682845e+01,7.729691173e+01,8.788253764e+01,6.003576995e+01,2.774802023e+01,7.386759378e+01,6.009778939e+01,8.599510021e+01,6.733666554e+01,9.114108977e+01,9.322940162e+01,8.491609298e+01,7.964950535e+01,4.266198757e+01,2.980421832e+01,7.431118466e+01,6.185515593e+01,2.297547411e+01,4.723239998e+01,6.950544746e+01,9.206867876e+00,8.896765438e+01,2.872392413e+01,3.542982601e+01,4.262576778e+01,2.136817124e+01,7.417147612e+01,4.139300999e+01,6.359984118e+01,1.276690871e+01,7.086357832e+01
5.623474014e+01,3.375608008e+01,8.414092693e+01,8.760731743e+01,9.800871689e+01,9.125920606e+01,3.557711239e+01,1.608773914e+01,6.978276275e+01,7.905861660e+01,5.180364224e+01,2.573275207e+00,9.799456622e+01,4.682315395e+01,8.647537071e+01,6.475270434e+01,2.786809070e+01,3.475863793e+01,7.432293083e+01,6.625075945e+01,7.391973537e+00,3.864628840e+01,8.988198349e+01,9.161636928e+01,4.646632077e+01,3.018227997e+01,5.577230160e+01,3.122496816e+01,8.315912498e+01,1.438234119e+01,6.759865067e+01
6.558572102e+01,7.556729471e+01,3.394469659e+00,8.953750399e+01,7.113765688e+01,2.671887393e+01,9.657360590e+01,4.742335445e+01,7.489256817e+01,2.925518571e+01,3.638041985e+01,2.273445410e+01,3.267340716e+01,4.221527614e+01,4.036204890e+00,4.238948737e+01,5.400164929e+01,8.885891209e+01,4.468226331e+01,5.647444061e+01,1.339885741e+01,5.723086088e+01,3.972002711e+01,5.832534047e+01,2.968432627e+01,4.898583218e+01,4.799434519e+01,7.343383812e+01,1.969969063e+01,7.032317932e+01,3.036005521e+00
5.062363254e+01,2.675871164e+01,3.188058974e+01,1.975745419e+01,3.502101075e+01,7.379807133e+01,5.776421462e+01,4.777166493e+01,1.310001070e+01,2.771331164e+01,2.557514957e+01,9.890202452e+01,2.815919463e+01,8.540082873e+01,6.079642014e+01,7.385387343e+01,2.990754087e+01,7.937373160e+00,7.121680494e+01,1.484422743e+01,3.147204846e+01,1.010004806e+01,8.782122389e+01,2.098451416e+01,7.141009234e+01,9.274835836e+01,8.772300260e+01,7.856300588e+01,6.473624031e+01,3.724284960e+01,3.880222623e+01
4.032920978e+01,7.940460620e+01,9.255643650e-01,3.322399011e+01,9.060096675e+01,5.345412730e+01,4.047375046e+01,6.163881221e+01,8.816193956e+01,4.118147434e+01,4.184847146e+01,7.213943727e+00,1.524264337e+01,3.930885408e+01,2.502346866e+01,9.854047625e+01,9.584093423e+01,5.430670858e+01,7.334038880e+01,1.639285417e+01,2.642191401e+01,4.364930943e+01,8.842298113e+01,4.433217115e+00,3.592148905e+01,9.439230082e+01,5.491430914e+01,7.489392309e+01,7.063459588e-01,3.688637019e+01,8.203783409e+01
9.835222195e+01,8.816709358e+01,5.564818587e+01,7.892595537e+01,3.343025067e+01,8.498585607e+01,1.727722536e+01,9.649143866e+01,4.772294001e+01,5.864311220e+01,8.136186113e+01,8.657232594e+01,9.993125901e+01,7.028999319e+01,1.370142923e+00,3.508118230e+01,1.950794680e+01,3.064321549e+01,4.809426093e+01,8.300340826e+01,9.652230757e+01,9.810924307e+01,9.807153623e+01,5.694168381e+01,4.862034969e+01,1.155285692e+01,8.986964637e+01,6.770023326e+00,2.357534960e+01,6.987036703e+01,6.577670995e+01
5.084032510e+01,7.152918062e+01,2.699674706e+01,5.397846733e+01,7.158936311e+01,2.745715817e+01,5.443541024e+01,4.109649284e+00,9.017307236e+01,3.003374183e+01,9.881852398e+01,9.309377122e+01,8.849739266e+01,5.733901748e+01,7.679983909e+01,8.779540156e+01,2.589411427e+01,2.070175701e+01,6.634699116e+01,3.806162035e+01,8.755575063e+01,5.149872926e+01,1.311686438e+01,7.600852667e+01,1.924568060e+01,6.283507518e+01,8.796828103e+00,2.274980476e+01,3.039954156e-01,9.844649508e+00,5.278084960e+01
4.628869339e+01,9.116962358e+01,9.215669543e+01,9.866038480e+01,3.688219566e+01,5.187868929e+01,5.342637256e+01,5.956948799e+01,7.386095797e+01,3.989788104e+01,8.495999938e+01,6.829609968e+01,2.017134675e+01,3.489556991e+01,9.540393819e+01,6.064026284e+01,6.000244169e+01,5.313644205e+01,7.156316290e+00,9.963107823e+01,9.098288759e+01,7.611133466e+01,2.881486071e+01,1.336120857e+00,5.946560771e+01,4.368148721e+01,6.064074761e+01,3.816980203e+01,6.833720473e+01,1.680992996e+01,4.050347951e+01
2.506807013e+01,6.830410642e+01,5.403836796e+01,4.802006774e+01,4.924404461e+01,7.412189154e+01,8.930556560e+01,3.815717045e+01,7.369336691e+01,1.847092797e+01,5.330694657e+01,6.300789567e+00,9.422832785e+00,5.695959848e+01,8.914039905e+01,5.469115639e+01,2.054780224e+01,7.354212568e+01,1.368706201e+01,3.272949255e+01,2.394908337e+00,6.525289726e+01,3.160120931e+01,6.620055274e+01,6.361942636e+01,2.618725712e+01,3.526198371e+01,4.194020688e+01,9.984217419e+01,9.224763140e+01,7.777035934e+01
1.922489440e+01,1.400198858e+01,1.094671072e+01,7.243469294e+01,7.675454171e+01,4.222690092e+01,2.001990849e+01,4.508068955e+01,1.226360531e+01,6.144676349e+01,8.764754222e+01,5.371735559e+01,7.582833527e+01,1.900033569e+01,6.245497872e+01,1.464590171e+00,5.578195549e+01,7.414288683e+01,1.798982869e+01,6.011986399e+01,8.365597467e+00,3.503951899e+01,9.058740288e+01,6.729158887e+01,7.190939626e+01,7.099546102e+01,2.347307582e-01,9.669979970e+01,3.648081191e+01,3.021902336e+01,3.830519303e+01
2.639590592e+01,3.767127908e+01,3.800698060e+01,6.151324151e+00,6.339134481e+01,5.515003291e+01,3.240793365e+01,9.337272862e+01,6.785097860e+01,7.334256857e+01,9.003283396e+01,5.678898287e+01,1.721324007e+01,6.140006684e+01,8.208006888e+01,4.150598392e+01,3.766978445e+01,7.160083493e+01,5.650029622e+01,8.438204178e+01,2.951952420e+01,7.219205438e+01,5.542579412e+01,1.971982172e+01,7.855907954e+01,3.700607708e+01,7.997549092e+01,2.654955248e+01,7.331566025e+01,1.774934749e+00,9.262621260e+01
9.383669564e+01,4.997173860e+01,6.716556839e+01,3.929202006e+01,1.215706688e+01,5.997148596e+01,2.276781203e+01,9.485802092e+01,1.357539422e+01,3.128463945e-01,6.196628171e+01,8.149936674e+01,4.145439155e+01,5.357662112e+01,4.810696876e+01,3.839213581e+01,9.774771562e+01,9.158826244e+01,9.085504728e+01,9.929381174e+01,2.068560699e+01,5.044905823e+01,4.728707869e+01,7.097466330e+01,8.935237817e+01,1.519195247e+01,2.113329591e+01,4.728626030e+01,5.755228336e+01,4.095754971e+01,2.158463417e+01
1.459503915e+01,8.194562129e+01,5.378478246e+01,3.453383470e+00,4.163498333e+01,6.171788358e+01,9.037512801e+01,2.205366803e+01,1.812484184e+01,8.740759716e+01,3.568240107e+01,8.015632287e+01,4.653751004e+01,7.603937165e+01,6.950691459e+01,1.810812664e+01,8.637541860e+01,1.532937327e+01,6.290407679e+01,5.234050873e+01,4.560067420e+01,9.799865141e+01,2.638154409e+01,7.588186157e+01,1.111919173e+00,5.029326654e+01,1.307839277e+01,4.904269631e+01,6.561136085e+01,2.159651015e+01,1.238647055e+01
4.027666881e+00,9.563973620e+01,7.793583295e+01,8.315375530e+01,1.239569780e+01,5.091300827e+01,5.330391779e+01,2.399283721e+01,6.349061608e+01,8.671815442e-01,7.235299479e+01,9.835443264e+01,6.362551735e+01,8.920199794e+01,4.300840036e+01,5.399896900e+01,1.575813497e+01,1.972080164e+01,6.581228929e+01,6.324329805e+01,1.342074244e+01,5.833630541e+01,2.840118455e+00,9.434757465e+01,2.252760406e+01,8.268574746e+01,1.086501610e+01,5.713071270e+01,4.423947568e+01,1.398205869e+01,7.943257283e+01
9.172590239e+01,3.098668670e+01,8.679017496e+01,9.302520397e+01,5.961479546e+01,1.056407154e+01,3.901048523e+01,9.700589848e+01,2.058338256e+01,2.822884058e+01,1.254394792e+01,5.524018228e+00,5.672796085e+01,5.434754422e+00,4.059673722e+01,3.731915211e+01,9.962683842e+01,7.571426326e+01,1.711390565e+01,4.962313645e+01,9.711050657e+01,6.915858141e+01,6.389639613e+01,2.127338974e+01,9.832827658e+01,7.518161665e+01,7.293150245e+01,3.444529527e+01,2.685600353e+01,1.943933718e+01,6.462550245e+01
9.233865307e+01,3.651771703e+01,6.853830295e+01,3.141305950e+01,3.940820949e+01,1.691502634e+01,4.502896395e+01,3.253872844e+01,5.478242514e+01,5.238382066e+01,1.314643007e+01,8.607200551e+01,6.067248956e+01,3.239842776e+01,5.457834727e+00,5.818719612e+01,3.024865317e+00,4.773600060e+01,9.887449375e+01,2.452563113e+01,3.996156787e+01,8.930357268e+01,9.004182453e+01,1.996747192e+01,1.479735451e+01,9.075947654e+01,3.140095921e+01,7.100604473e+01,7.678797479e+01,4.040870622e+01,5.132670827e+01
4.564787523e+01,4.744737665e+01,7.325058002e+01,1.177831565e+01,7.492122224e+01,2.236327105e+01,3.456270598e+01,7.626864083e+01,5.692672871e+01,8.736386121e+01,5.342831763e+01,1.860020189e+01,4.442617486e+01,8.032082979e+01,7.011792267e+01,9.999494170e+01,8.071487211e+01,3.487572192e+01,4.393630895e+01,3.284238277e+01,9.181177172e+01,2.783963943e+01,5.717395114e+01,2.941224265e-01,8.102751079e+01,9.763715657e+01,5.349212839e+01,7.000237728e+01,2.400492182e+01,6.814675485e+01,2.759012904e+01
8.098219515e+01,1.426873018e+01,4.825443275e+01,8.629785746e+01,4.505178415e+01,6.240929510e+01,6.049783319e+01,6.490394397e+01,3.251377755e+01,4.571607083e+01,6.779133588e+01,1.814960411e+01,2.993718008e+01,8.826849223e+01,5.654374262e+01,9.240071299e+01,4.451047200e+01,9.317310060e+01,4.297093605e+01,5.103926654e+01,6.332622881e+01,6.549024193e+01,8.319000718e+01,7.985458803e+01,6.792013663e+01,1.049078157e+00,9.649187817e+01,3.450262172e+01,3.011583941e+01,2.735876658e+01,6.658063017e+01
7.064942923e+01,4.940399459e+01,7.641766280e+01,4.301393602e+01,4.016493627e+01,9.707909203e+01,4.540692612e+01,7.789056408e+01,4.053691610e+01,7.686667439e+01,5.835064726e+00,7.733932110e+01,3.187844852e+01,1.246215621e+01,2.477248816e+01,4.483428032e+01,4.033912917e+01,6.951525943e+01,7.400750283e+01,4.016092289e+01,7.266561264e+01,1.396757001e+01,4.061286369e+00,7.085913127e+01,4.253220669e+01,6.048524745e+01,3.600602081e+01,6.471993894e+01,3.144315482e+01,4.106882301e+01,2.425382525e+01
8.039529126e+01,9.039329401e+01,5.030225433e+01,4.264407153e+00,8.428165396e+01,1.090389357e+01,1.970827076e+01,5.907246442e+01,1.559877212e+01,5.615966809e+01,6.509490012e+00,7.110416566e+01,5.535844110e+01,3.768160382e+01,5.746697943e+01,1.316281165e+01,5.955598265e+01,4.705889068e+01,1.901034776e+01,4.970362755e+01,7.615976209e+01,3.673933490e+01,4.185594201e+01,1.959461338e+01,4.656078840e+01,9.800354083e+01,8.055628836e+01,5.417758629e+01,7.265152741e+01,6.262615201e+01,6.048329120e+01
3.940476533e+01,2.202979897e+00,4.721001244e+01,2.139980861e+01,8.763507311e+01,6.013240829e+01,2.407315419e+01,8.195170352e+01,6.221062761e+00,1.493044994e+01,7.076232549e+01,8.058869462e+01,9.227917130e+01,2.513229233e+01,6.561116303e+01,4.996807740e+01,2.086141237e+01,1.426356145e+01,3.065677598e+01,4.158844599e+01,9.443808346e+01,5.718449461e+01,7.188646703e+01,4.860437462e+01,6.221805498e+01,1.752448905e+01,3.178839964e+01,6.399963183e+01,4.539644749e+01,6.797264137e+01,6.002342617e+01
9.002498705e+01,9.162827381e+01,5.259207984e+01,9.719697403e+01,9.538084612e+01,9.219284314e+01,1.438053649e+01,5.507526235e+01,8.253503396e+01,3.101964570e+01,6.241631624e+01,1.685005150e+01,4.441667840e-01,7.314440849e+01,2.046247603e+01,7.037649297e+01,1.850432494e+01,6.663799569e+01,9.342900884e+01,5.498663962e+01,8.884449518e+01,8.085491528e+01,5.791370194e+01,7.656197814e+01,8.302940304e+01,6.170126464e+01,2.831668621e+01,5.560093762e+01,3.160434339e+01,4.623255585e+01,5.220343450e+01
3.307059802e+00,9.687220772e+01,4.686824824e+01,8.854190880e+01,4.005260616e+01,6.738346503e+01,2.370611251e+01,2.959412285e+01,5.709677340e+01,4.028454802e+01,1.453051635e+00,2.267925058e+01,4.019909123e+01,8.676458155e+00,5.851879763e+00,4.038602659e+01,7.532688727e+01,1.958722602e+01,4.134205406e+01,5.401796964e+01,6.699679288e+01,8.001609453e+01,9.222641103e+01,5.688037305e+01,6.765000904e+01,1.817024480e+01,3.349405370e+01,8.014837198e+01,3.757055901e+01,4.830585761e+01,6.802486453e+01
1.316746674e+01,1.329251092e+01,7.141084840e+01,9.436939158e+01,7.225280113e+00,9.902599510e+01,5.138864012e+01,5.097470484e+01,6.382351320e+01,7.044361087e+01,2.199009114e+01,2.184612619e+01,7.669927519e+01,4.701673768e+01,9.656008837e+01,7.078375632e+01,3.194480869e+01,4.855978956e+01,5.119694290e+00,8.039091165e+01,4.074619584e+01,4.222110983e+01,3.211823440e-01,4.638667322e+00,2.434287780e+01,4.240979077e+01,5.393226069e+01,5.376517566e+01,7.982461782e+01,2.114172592e+01,7.524750911e+01
8.418334367e+01,8.508473815e+01,3.661388986e+00,2.679987384e+01,4.186690572e+01,2.327476651e+01,7.476207746e+01,7.840726254e+01,7.192408787e+01,3.600967253e+00,3.518233408e+01,7.108756426e+01,4.819741321e+01,9.063018103e+01,2.894146361e+01,8.409484492e+01,9.980169499e+01,5.845247983e+01,8.374080258e+00,6.732775985e+01,1.582599086e+01,6.845955002e+01,8.617183750e+01,6.923891220e+01,2.541014038e+01,1.725212211e+01,6.932859232e+01,4.050247159e+01,2.710440581e+01,7.338669633e+01,8.955037748e+01
8.959279774e+00,5.014918984e+01,2.432405595e+00,3.129765109e+01,4.814688113e+00,7.517163913e+01,2.729326344e+00,2.978969301e+01,8.950306075e+01,2.881303519e+01,6.991156409e+01,6.487197536e+01,7.122415731e+01,3.152948584e+01,6.012673529e+01,1.269193061e+01,1.476131839e+01,3.012814838e+01,6.529969514e+01,5.214451011e+01,9.618790785e+01,5.366302602e+01,6.716400480e+01,3.963707162e+01,7.672761513e+01,1.102066709e+01,4.848737253e+01,4.104671829e+01,3.226992752e+01,1.324589417e+01,2.849424200e+01
4.570478078e+01,7.184594118e+01,6.530575220e+01,9.200344496e+01,1.369145749e+01,7.444295287e+01,4.146583440e+01,6.047021427e+01,6.544417509e+00,5.853616844e+01,7.095098680e+01,7.640367716e+01,3.849465542e+01,4.833965608e+01,1.789602231e+00,9.702210547e+01,8.214484573e+01,1.840854928e+00,6.186257466e+01,1.465873160e+01,3.835298573e+01,2.805602161e+01,5.194969170e+01,7.506934300e+01,2.188766899e+01,3.505785868e+01,8.617829931e+01,8.141821325e+01,4.689049800e+01,8.034933108e+01,3.912343825e+01
5.733455087e+01,5.673671848e+01,3.941510604e+00,8.134899594e+01,3.766321241e+01,5.768040062e+01,8.811215691e+01,4.695579811e+00,5.710361468e+01,3.379626874e+01,2.355234436e+01,8.929796190e+01,6.387273995e+01,4.783058915e+01,3.900477960e+01,5.419742181e+01,4.449371504e+01,3.320522592e+00,5.255290862e+01,2.611198350e+01,8.402030243e+00,7.551279064e+01,9.995426070e+01,6.500308875e+01,1.902031301e+01,9.957741456e+01,8.950238446e+01,8.214767654e+01,8.432325948e+01,1.177824501e+01,1.138040828e+01
9.616118936e+00,2.029340390e+01,7.246951659e-01,5.197583466e+01,1.438673341e+01,6.948289904e+01,1.029633644e+00,9.146927500e+01,6.014931933e+01,5.242668114e+01,3.202889912e+01,8.908522312e+01,1.865517718e+01,2.242056521e+01,3.841525064e+01,8.457125139e+01,4.865393788e+01,5.771080840e+01,6.276267330e+01,5.564272328e+00,3.272388821e+01,5.425109725e+01,8.949232557e+01,1.255086123e+01,8.799377284e+01,7.616246698e+01,6.156722476e+00,8.617134217e+01,6.579573200e+01,1.357809550e+01,9.542009385e+01
