v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67
5.879675212e+01,1.600482103e+01,2.208847254e+01,5.320030646e+01,9.453502425e+01,6.539384499e+01,8.950624552e+01,8.242941793e+01,8.296244944e+00,6.982320218e+01,2.935963636e+01,4.925250342e+01,4.447147587e+01,6.750463950e+01,4.023138951e+01,7.153260365e+01,8.901199080e+01,8.364931296e+01,7.423585446e+01,4.654488501e+01,6.424033361e+00,7.236774864e+01,4.060698559e+01,8.286339092e+00,6.852288541e-01,8.840345114e+01,9.792710120e+01,8.812655395e+01,6.315466706e+01,4.373709097e+00,7.842334641e+01,4.867421089e+01,6.479288975e+01,7.928709072e+00,6.205983796e+01,6.369870923e+00,2.458285760e+01,3.659122521e+01,6.829761643e+01,4.661846580e+00,4.568651910e+01,7.751983909e+01,3.255978772e+00,3.596795935e-01,6.170883429e+01,7.033616947e+01,1.026250126e+01,8.612390659e+01,3.778904312e+01,4.874931464e+01,5.783999805e+01,2.921153528e+01,8.267126436e+00,9.468230234e+01,8.380288295e-01,6.819672086e+01,4.498260410e+01,3.495344200e+01,5.282977177e+01,8.951362031e+01,8.340830021e+01,5.213549059e+01,1.992089585e+00,5.956732478e+01,1.866508536e+01,1.451900598e+01,1.244582846e+01
5.130044557e+01,5.478924901e+01,1.245525954e+01,7.478867847e+01,4.262315938e+01,6.841822395e+01,2.695715429e+01,6.460549634e+01,5.462627662e+01,7.972012997e+00,4.025091770e+00,4.521283829e+01,8.588075040e+01,7.030535086e+01,2.820859427e+00,7.139873307e+01,3.349270270e+01,5.502727146e+01,1.075081308e+01,7.104495908e+01,3.754773744e+01,8.931075102e+01,4.440012625e+01,3.629650234e+01,3.613298266e+01,6.229307994e+01,1.340801935e+01,8.198783650e+01,8.632521409e+01,4.916037208e+01,4.582821502e+01,9.519394373e+01,6.440714172e+00,7.272917817e+01,9.454854206e+01,7.068414770e+01,6.096375494e+01,2.305810256e+01,8.182409908e+01,5.878818495e+01,8.013306181e+00,5.340952232e+01,4.080192991e+01,1.050725242e+01,1.989825930e+00,8.999364802e+01,1.383773378e+01,2.004541578e+01,2.388315016e+01,1.873194753e+01,6.229653716e+01,1.162245538e+01,1.960075292e+00,9.193233872e+01,9.337472334e+01,3.827332981e+01,4.409668280e+01,9.632215240e+01,7.422580638e+01,6.525862835e+01,3.641435289e+01,8.634362935e+01,2.201922084e+01,5.644161266e+01,1.119925382e+01,7.294380689e+01,6.503598441e+01
9.152994052e+01,1.231987130e+01,3.651266979e+01,4.603766075e+01,1.600062252e+00,2.755588286e+01,6.406427695e+01,3.048733924e+01,7.366282154e+01,9.591578824e+01,4.657961652e+01,4.166312193e+01,9.521594587e+01,5.011142559e+01,6.050169487e+01,1.873380474e+01,9.086135461e+00,5.340370086e+01,8.127370757e+01,5.792009959e+01,6.080472194e+01,6.382019827e+01,4.330890831e+00,5.810496923e+01,6.744388559e+01,2.760844084e+01,4.534466426e+01,2.859465209e+01,6.832865195e+01,3.069302046e+01,2.458353244e+00,5.559429619e+01,2.108495915e+01,8.932898639e+01,5.792395756e+01,9.629400760e+01,7.176108527e+01,9.489246058e+01,6.107979785e+00,3.562997529e+00,1.274497884e+01,2.347034776e+01,2.058647317e+01,6.019742923e+01,3.431195419e+01,4.484995710e+01,9.490792307e+01,6.904474259e+00,9.692772592e+01,6.253871001e+01,9.612171052e+01,6.123251417e+01,4.390287614e+01,1.719273676e+01,4.071866135e+01,6.758074157e+01,9.910056730e+01,5.928740718e+01,3.642747815e+01,9.790977419e+01,5.151402276e+01,2.483102142e+01,8.433268155e+01,3.680010659e+01,2.899038525e+01,7.826853826e+01,4.666933336e+01
7.576247911e+01,9.735439858e+01,2.609917146e+01,3.023571027e+01,5.145112511e+00,7.928142303e+01,2.562102193e+01,6.118134332e+01,2.664468115e+01,2.700616996e+01,6.896518048e+01,7.718895816e+01,2.632412562e+01,9.555789221e+01,7.674223776e+01,1.592913517e+01,8.877703593e+01,5.221383513e+01,3.274323042e+01,7.130558845e+01,3.430225194e+01,8.388789118e+01,1.333327986e+01,7.679719281e+01,3.888978058e+01,2.877700656e+01,4.445503972e+00,1.751399107e+01,9.738955495e+01,6.276021879e+01,5.186348467e+01,2.759549592e+00,6.316092502e+01,4.204647959e+01,1.090541373e+01,2.791484357e+01,6.469138306e+01,1.590862514e+01,2.964808289e+01,2.587382378e+01,8.010270710e+01,6.139040053e+01,1.026736624e+01,8.957219680e+01,5.988561497e+01,9.708805904e+01,7.726354778e+01,9.160922238e+01,2.171393692e+01,8.817104315e+01,2.667863636e+00,1.698633791e+01,9.255922918e+01,7.271471851e+01,1.698464248e+00,1.501395312e+01,4.673036473e+01,7.784829418e+01,1.421021682e+01,4.087892863e+01,1.972680489e+01,7.605115555e+01,8.461649831e+01,8.216473776e+01,2.652014829e+01,6.513704592e+01,9.633048809e+01
4.886371379e+01,4.441209415e+01,5.911107354e+01,3.973161310e+01,1.847244103e+01,9.830693961e+01,3.408722924e+01,7.066441004e+00,9.858486941e+01,7.595135774e+01,2.377445660e+01,7.423088284e+01,6.837232062e+01,9.354662121e+01,1.295816115e+01,9.430647221e+01,4.627856931e+00,1.787117009e+01,2.413000956e+01,5.927017200e+01,8.552891007e+01,9.898839742e+01,5.998744191e+01,9.485160007e+01,9.863201964e+01,4.054368988e+01,4.268672297e+01,8.086682188e+01,9.511118180e+01,1.325520977e+00,3.975673292e+01,3.819202623e+00,1.129473530e+00,5.859359316e+01,9.202673728e+01,2.299657811e+00,7.014641141e+01,6.772896823e+01,6.579614651e+01,9.152768244e+01,3.818377556e+01,1.908966475e+01,7.035424415e+01,4.946851634e+01,6.671320849e+01,5.704833057e+01,1.469868160e+01,6.776442992e+01,6.881526828e+01,1.246860941e+01,5.069663834e+01,6.276365849e+01,8.523791124e+01,9.134397864e+01,6.875804900e+01,6.884582601e+01,5.461046036e+01,2.949277817e+01,6.056900263e+01,6.630288095e+01,2.352529065e+00,8.372238006e+01,7.057957526e+01,2.402156327e+01,7.965027432e+01,9.499589298e+01,2.279566563e+01
4.893748909e+01,6.847063445e+01,5.060666366e+01,1.753796920e+01,2.174090860e+01,9.007804831e+01,8.415514197e+01,8.369265650e+01,5.455612175e+01,8.987136186e+01,6.026018565e+01,5.671865518e+00,9.679045437e+01,5.372933456e+01,4.976430859e+01,1.071772956e+01,6.718705061e+01,4.286524694e+00,8.873005941e+01,9.393140008e+01,2.147424294e+01,4.840753565e+01,5.482372051e+01,5.142826543e+01,6.686030921e+01,1.183880984e+01,9.431153175e+01,4.543605552e+01,3.597095339e+01,2.401690768e+01,4.682170295e+00,1.959885401e+01,4.900200780e+01,4.715019783e+01,6.036865524e+01,3.537242664e+01,8.570022724e+01,4.288254238e+01,2.021389265e+01,7.587003750e+00,5.596193239e+01,8.347849653e+01,1.822558583e+01,5.135675417e+01,7.263271989e+01,5.739538316e+01,9.269471169e+01,6.995715352e+01,3.554710640e+01,8.456745660e+01,7.442436070e+01,6.313881122e+01,6.751224221e+01,3.105590745e+00,4.059681820e+01,4.693485690e+01,8.085902999e+01,4.980016786e+01,7.486267871e+01,3.909749341e+01,1.644152057e+01,1.865316810e+01,1.738254351e+01,6.037647241e+00,7.987215296e+01,3.171356603e+01,3.890766396e+01
3.598838289e+00,3.165182102e+01,7.449698364e+01,9.788264313e+01,4.969111297e+01,8.369233732e+01,1.646314645e+01,2.954165499e+01,8.528710998e+00,7.998487684e+01,7.638822478e+01,7.675295277e+01,5.714231914e+01,4.164593798e+01,2.420566783e+00,8.784935077e+00,4.253782658e+01,3.460024498e+01,4.372593932e+01,8.704264468e+01,1.941442088e+01,5.454636185e+01,9.050743371e+01,5.937359542e+01,2.540914685e+00,9.052243331e+01,3.055693289e+01,6.616983812e+01,9.708220700e+01,1.962945354e+01,5.257930509e+01,6.238515703e+01,6.444293163e+01,5.256525460e+01,1.423843397e+01,4.781807507e+00,3.255747601e+01,7.296063686e+01,3.811572800e+01,4.452320866e+01,5.227767025e+01,9.849923677e+01,6.195487219e+01,5.675565040e+01,8.138937367e+01,3.011006230e+01,9.425951921e+01,8.191110041e+01,7.543643432e+01,4.009069063e+01,6.782160753e+00,3.086839305e+01,2.535146266e+01,6.218808885e+01,4.925684660e+00,6.676019722e+01,9.930483074e+01,9.547215823e+00,2.471087694e+01,9.868404052e+01,3.138853341e+01,2.102464413e+01,9.940166110e+01,2.390013760e+01,6.786729995e+01,2.301298675e+01,4.179733195e+01
3.829123322e+00,6.522981749e+01,2.973893513e+01,3.849913718e+00,6.910482308e+01,7.323107154e+01,4.961738983e+01,9.183108828e+01,9.727920859e+01,5.877520331e+01,4.010524404e+01,5.961075577e+01,3.698702575e+01,7.987014384e+01,6.504217464e+01,8.027295957e+01,8.211698155e+00,9.047715219e+01,3.615122036e+01,4.637490974e+00,2.400553578e+01,8.024592005e+01,7.690914232e+01,6.622186911e+01,8.621566543e+01,3.958868024e+01,1.388846769e+00,6.196374004e+01,1.664940617e+01,9.726690132e+01,7.490354214e+01,8.481759402e+01,3.152099828e+01,7.842872069e+01,5.107549421e+01,2.615106359e+01,3.071869317e+01,2.304498476e+00,7.362499242e+01,3.567276882e+01,7.763726433e+01,2.694899668e+01,3.568612306e+01,6.687667205e+01,6.801617490e+01,6.235799679e+01,8.204760686e+01,7.680448598e+00,5.683200051e+01,4.837870424e+01,6.322575072e+01,6.653220152e+01,4.819727470e+01,3.732745573e+01,1.191594204e+01,1.810571360e+01,6.800361702e+00,9.983399684e+01,8.808705005e+01,5.208558960e+01,7.121191830e+01,5.282948678e+00,6.222421468e+00,8.199771832e+01,1.423064714e+01,7.655778582e+01,2.654729970e+01
7.792039741e+01,7.258764196e-01,9.242301051e+01,8.925558522e+01,6.978593514e+01,8.123651921e+01,8.009166391e+01,7.916579914e+01,3.283424011e+00,5.836472773e+01,8.051613385e+01,5.924851048e+01,8.741883039e+01,6.401667500e+01,1.479356036e+01,2.786459629e+00,1.801369533e+01,8.041525581e+01,2.045888476e+01,1.025583323e+01,1.387325978e+01,5.682199711e+00,1.390573890e+01,8.932289634e+01,3.383426360e+00,9.876486500e+01,4.191993789e+01,8.896584851e+01,4.579725787e+01,6.017813822e+01,6.245253722e+01,1.672874477e+01,4.533862077e+01,7.026123490e+01,8.229286649e+01,6.071325727e+01,3.246531375e+01,8.792218718e+01,9.252222701e+01,5.298493482e+01,7.489544537e+01,4.686869383e+01,8.645402271e+01,5.551022133e+01,3.861871229e+01,7.744598738e+01,1.710791895e+01,4.241527299e+01,8.047158139e+01,3.041201532e+01,3.014457768e+01,6.585775733e+01,9.136188599e+01,5.494385586e+01,4.021448740e+01,5.014834900e+01,8.156780033e+01,7.373193170e+01,4.349310223e+01,4.022396367e+01,6.677086348e+01,4.019840264e+01,2.390118836e+01,3.039199615e+01,4.231932058e+01,7.598673312e+01,6.103084739e+01
5.701857904e+01,4.792551393e+01,9.207215224e+01,3.150001181e+00,9.776978878e+01,1.510628048e+01,4.906351314e+01,1.367197912e+01,3.819341847e+01,3.234793567e+01,8.980513319e+01,9.115387136e+01,5.724193443e+00,5.977277276e+01,8.152749580e+01,3.477468985e+01,1.188502847e+01,6.482800757e+01,3.289259255e+01,8.818441515e+01,5.311419457e+01,4.149306541e+01,9.909960183e+01,9.038024617e+01,7.478283097e+01,1.137624299e+00,4.569049319e+01,2.356414437e+01,8.067106466e+01,6.064121982e+00,8.207398959e+00,1.370392290e+01,9.765174734e+01,4.930509047e+01,7.692712297e+01,7.753592662e+01,4.729744318e+01,8.974669478e+01,1.808319864e+01,6.042491963e+01,1.227311684e+01,2.964648739e+01,9.421838205e+01,9.872792943e+01,8.355332311e+01,7.086175875e+01,6.490389570e+00,2.428307643e+01,4.803048529e+01,8.788264171e+01,2.019772998e+01,8.650354264e+00,2.763670639e+01,8.817512813e+01,8.196109133e+01,7.953063267e+01,4.449856085e+00,3.537462156e+01,5.519288346e+01,1.946363463e+01,8.555763245e+01,5.702011465e+01,4.691883162e+00,4.082436543e+01,7.781168238e+01,9.300572968e+01,9.116003763e+01
7.360817790e+01,6.877149254e+00,2.012453990e+01,5.605776644e+01,6.986175363e+01,3.049292313e+01,2.246711797e+01,5.277144115e+00,5.205301979e+01,3.826326377e+01,7.608479237e+01,1.139468636e+01,7.438566989e+01,7.068507908e+01,3.974816331e+01,5.726040310e+01,6.447678804e+01,8.880664350e+01,8.465113837e+01,9.380360825e+01,7.548556799e+00,2.480696496e+01,9.705279311e+01,6.590181506e+01,3.847523333e+01,8.437438733e+01,3.922620721e+01,4.391234818e+01,6.837691775e-01,7.749478519e+01,1.437955251e+01,7.307284674e+01,4.016662570e+00,7.638030336e+01,2.360020896e+01,7.552303693e+01,2.249852172e+01,2.645796020e+01,6.605384841e+01,9.522547389e+01,4.073444595e+01,6.562416722e+01,4.284515153e+01,6.835070645e+01,5.712375519e+01,3.056736998e+01,1.839650890e+01,4.303597399e+01,1.625274514e+01,5.587561536e+01,6.058317168e+01,5.807290731e+01,5.733297721e+01,1.734281317e+01,1.571010567e+01,2.093368889e-01,8.682629461e+01,5.289257872e+01,5.392848080e+01,4.238205667e+01,1.360517553e+01,9.549728609e+01,3.259050293e+01,2.826532724e+01,3.464552784e+01,6.769362278e+01,8.500276662e+01
8.947106699e+01,7.248575549e+01,1.186683403e+01,9.767644363e+01,5.583100381e+01,6.485066356e+01,4.152297639e+01,2.661394048e+01,1.189716655e+01,7.296512765e+01,8.919117693e+01,5.422724713e+01,7.498683850e+00,1.201091243e+01,3.183655139e+01,7.674456102e+01,3.839972843e+01,1.643680658e+01,8.781415932e+01,4.787120341e+01,3.285597550e+01,1.292594322e+01,5.852583437e+01,1.110459992e+01,3.114284388e+01,8.670483161e+01,7.492206317e+01,5.512638856e+01,8.208548987e+00,9.531977780e+00,2.965421418e+01,5.936450841e-01,2.055080803e+01,3.017019511e+01,2.772581674e+01,1.647829749e+00,9.250156718e+01,1.978176437e+01,6.395965214e+01,9.381209938e+00,4.958820481e+01,3.357332003e+01,2.042609024e+01,8.041606891e+01,9.235296203e+01,9.994573934e+01,4.860692683e+01,2.903475820e+01,4.705978429e+01,9.090990835e+01,3.126308943e+01,6.386271263e+01,6.415747697e+00,9.070133664e+01,6.165507696e+01,9.881269215e+01,3.466331764e+01,9.846944977e+01,4.406793370e+01,8.806780187e+01,3.906614912e+01,7.357363491e+01,6.038763110e+01,5.349503550e+00,1.248048575e+01,2.639011385e+01,7.399271111e+01
4.374585733e+01,2.081450310e+00,3.924429798e+01,4.350109703e+01,3.927956115e+00,5.334148588e+01,6.772526577e+01,3.663353834e+01,5.685620036e+01,8.701417321e+00,9.072485604e+01,4.697492228e+01,1.637426641e+01,8.143945083e+00,6.104183164e+01,7.707756081e+01,3.081568636e+01,6.176352673e+01,2.476108320e+01,6.551313085e+01,8.419730952e+01,9.433106674e+01,5.593889826e+01,1.900523610e+01,1.335190436e+01,1.291554788e+01,3.462865181e+01,5.765673429e+01,3.358956101e+01,6.316216661e+01,4.995811824e+01,1.384631203e+01,5.922590088e+01,9.956459214e+00,9.404001392e+00,6.403694858e+01,7.412124177e+01,8.443887614e+01,2.132980650e+01,1.043870674e+01,5.380919823e+01,5.019508811e+01,6.724856377e+01,5.869175232e+01,6.339494002e+01,6.217324812e+00,5.651085577e+01,7.003162321e+01,7.976577896e+01,8.372697119e+01,8.056247890e+01,9.247789224e+01,4.942879047e+01,5.176183429e+01,1.445302563e+01,5.794337921e+01,8.073699667e+01,8.624870949e+01,6.926658237e+01,2.228835953e+01,4.801721997e+01,9.347916739e+01,3.700687683e+01,9.318571996e+01,1.814947576e+01,3.104381927e+01,2.063604257e+01
1.282840375e+01,1.362389270e+01,8.015862388e+01,4.963172795e+01,3.284065737e+01,5.193110435e+01,6.180951037e+00,2.756625971e+01,4.491691040e+01,3.553343975e+01,1.463810257e+01,4.299055182e+01,6.557761416e+01,7.348333213e+01,6.746884666e+00,1.928342706e+01,6.952837677e+01,2.207219810e+01,7.124322556e+01,6.375223218e+01,4.639979509e+01,4.058482871e+01,2.236227481e-01,7.938554442e+01,2.394271718e+01,3.584767278e+01,3.356793786e+01,9.872580673e+01,3.293926151e+01,1.970816138e+01,5.511498690e+01,6.719052307e+01,3.449225790e+01,2.759183260e+01,5.168810590e+01,1.040050946e+01,6.959284869e+01,7.393177801e+01,2.649417443e+01,3.981535278e+01,1.588892570e+01,8.875276180e+01,9.862828532e+01,8.935446071e+01,6.482064800e+01,6.291457131e+01,1.061465093e+01,3.212298840e+01,4.846376082e+01,4.853040838e+01,6.649623417e+01,2.761805112e+01,8.009310413e+00,7.813073303e+01,6.865884090e+01,9.815269452e+00,9.800524651e+00,3.543486701e+01,9.338512391e+01,9.374275000e+01,5.162380405e+01,1.450559283e+01,6.806748739e+01,1.166679811e+01,3.684521237e+01,9.037396611e+00,8.058089084e+01
3.408959481e+01,4.814080068e+01,2.094822863e+01,8.662359384e+01,3.216978423e+01,3.157934180e+01,6.983143331e+00,3.215430732e+01,6.196663240e+01,6.167791142e+01,6.856354293e+01,9.574053427e+01,9.463794521e+01,6.661956418e+01,1.224038915e+01,6.530829916e+01,1.304993976e+01,2.784077588e+01,2.843251042e+00,5.339560060e+01,9.439232482e+01,7.673117762e+01,6.962982564e+01,2.390571159e+01,5.725102149e+01,2.945384640e+01,7.340298817e+00,3.617727227e+01,3.792721549e+01,1.284553799e+01,7.033618061e+01,1.729786101e+01,1.264439037e+01,8.759923098e+01,1.006549721e+01,5.186427424e+01,8.666284691e+00,4.162546848e+01,2.778010646e+01,3.283118810e+01,4.748799454e+01,1.656184118e+01,1.926361455e+01,3.153646377e+01,5.251961472e+01,7.873906613e+01,2.949100744e+01,6.104299179e+01,5.993903438e+01,8.692880101e+01,6.567664265e+01,2.475885646e+01,5.851835038e+01,6.254386816e+01,3.069250001e+01,7.544000872e+01,7.555610221e+01,4.261583417e+01,3.109515750e+01,6.899216629e+01,8.063234968e+01,8.334614610e+01,6.237726062e+01,7.595496766e+01,4.081804529e+00,9.235576323e+01,8.545735898e+01
5.920335725e+01,9.220278961e+01,5.571955384e+01,5.791630236e+01,1.731904961e+01,5.783592619e+01,8.430938366e+01,6.148724779e+01,7.748368010e+01,4.205972905e+00,9.391654490e+01,8.751775556e+01,8.623715827e+01,8.966908873e+01,5.487654593e+00,2.757909489e+01,7.413322033e+01,8.668237088e+01,9.036583419e+01,8.940092855e+01,8.320671095e+01,9.425681400e+01,6.693569354e+01,8.326599626e+01,9.198652955e+01,4.661724769e+01,6.866587617e+01,1.312332827e+00,4.507430507e+01,2.664448974e+01,5.411627266e+01,3.372830440e+01,3.368717006e+01,7.936271234e+01,1.994275487e+01,2.172940828e+01,2.829376641e-01,1.555890624e+01,8.780677280e+01,3.246629975e+01,3.683630177e+01,2.425471836e+01,9.898975784e+01,8.121222089e+01,5.417573747e+01,3.718959513e+01,9.916965091e+01,7.656571152e+01,1.768148562e+01,3.963264689e+01,3.926719978e+01,9.718265121e+01,1.801643179e+01,9.393837520e+01,4.135392621e+01,9.522541593e+01,7.725961429e+01,7.770988523e+00,8.401774539e+01,2.651290102e+01,2.818937686e+01,7.024419549e+01,2.609580993e+01,2.200726110e+01,7.227118988e+01,5.777265046e+01,2.743378070e+01
2.626109610e+01,4.388552066e+01,9.028050976e+01,8.235727148e+01,7.195872087e+01,9.389060881e+01,6.062591114e+01,7.247370135e+01,6.471084530e+01,4.102439554e+01,2.851769201e+01,1.741284081e+01,1.764216301e+01,4.650627453e+01,8.275192825e+01,2.748732359e+01,5.184385021e+01,7.586541222e+00,2.289793326e+01,3.920457056e+01,4.330628271e+01,2.456549163e+01,7.868396464e+00,1.632673592e+01,9.077887676e+01,1.771094187e+01,7.609880021e+01,1.461699340e+01,6.472556990e+01,4.541726370e+01,5.667979768e+01,5.459546801e+01,9.578590108e+01,2.675751736e+01,2.763507498e+01,1.409046594e+00,6.902961146e+01,6.647157512e+01,6.732256995e+00,9.207150924e+01,7.913336749e+01,8.264872145e+01,7.908271935e+01,2.748606124e+01,7.424894697e+01,7.193027634e+01,3.764811830e+00,8.951541347e+00,1.998524160e+00,3.539988169e+01,2.002052686e+01,5.629437494e+01,5.669291598e+01,8.074641204e-01,6.086663577e+01,9.988343589e+01,9.068915089e+01,2.926883212e+01,4.743341291e+01,6.433518043e+01,3.511772131e+01,7.934498673e+01,1.406227155e+01,8.257146549e+00,7.274955620e+01,4.463672675e+01,7.271621048e+01
9.755818581e+01,6.389511006e+01,1.558017146e+01,3.992274572e+01,2.115989828e+01,4.763844070e+01,1.600068590e+01,7.050362080e+01,8.777930679e+01,6.642858426e+01,3.464286036e+01,9.680659782e+01,1.069245345e+00,7.219381430e+01,9.358516649e+01,4.169189344e+01,5.854468960e+01,7.125932762e+01,2.437357701e+00,8.128400954e+01,2.116972174e+01,9.867829488e+01,2.104248887e+01,7.087289829e+01,8.429787701e+01,7.481554675e+01,8.586927495e+01,2.749787538e+01,3.329445389e+01,8.163585622e+01,4.345819624e+01,8.504675277e+01,5.725870166e+01,5.163609593e+01,4.821450904e+01,4.442105703e+01,3.460051715e+01,3.913700637e+01,1.509492126e+01,3.646109616e+01,5.553312351e+00,5.533006061e+01,8.945465873e+01,9.147230100e+01,4.026409015e+01,9.983665579e+01,1.392954549e+00,7.886152208e+01,7.259058058e+01,9.722414948e+01,5.719763533e+01,9.202432256e+01,9.220681985e+01,9.990611634e+01,5.733367301e+01,9.731557189e+01,5.076651270e+00,1.895490121e+01,8.152399023e+01,4.053376919e+01,6.597659243e+01,6.435012142e+01,7.299318014e+01,3.168521723e+01,2.426982744e+00,7.562107275e+01,6.327503883e+01
8.338342495e+01,6.104333687e+00,3.060064537e+01,8.602261169e+01,9.669117879e+01,7.412085662e+01,2.805155240e+01,4.970865669e+01,7.989622180e+01,7.867035352e+01,8.109444716e+01,2.267864668e+01,8.021143302e+01,6.135452005e+01,1.329401814e+01,3.038938911e+01,5.449583840e+01,7.659103564e+01,8.138400598e+01,9.579320791e+01,1.625025409e+01,4.443139305e+01,6.042807731e+01,8.587488840e+01,5.584956966e+01,5.249354678e+01,7.811380129e+01,6.330634057e+00,8.680813034e+01,5.626079558e+01,6.186627199e+01,9.408724626e+01,4.757300681e+00,7.741287505e+00,8.803068630e+01,3.716727797e+01,4.389230913e+01,1.524831647e+01,9.636097729e+01,3.162615422e+00,2.995857099e+01,9.606669920e+01,6.575173564e+01,2.431503686e+01,9.953780108e+01,6.379493354e+00,5.647984156e+01,6.274907985e+01,4.383153274e+01,4.646642179e+01,6.136589586e+01,2.061989377e+01,6.972857655e+01,8.247868088e+01,4.445443257e+01,9.728076359e+01,3.100226463e+01,6.588252613e+01,3.028184287e+01,6.693440454e+01,7.312052098e+01,6.597056461e+01,5.635067446e+01,1.115538357e+01,5.641993078e+01,8.989407964e+01,4.799346906e+01
1.850119037e+01,8.597704850e+01,4.584620523e+01,3.630144529e+01,3.046181242e+01,7.090744210e+01,7.185943906e+01,2.794152124e+01,2.315011304e+01,4.560410993e+01,5.312398405e+01,8.015288448e+01,6.844621859e+01,2.268986274e+00,2.964128613e+01,6.868696945e+01,2.709746353e+01,2.885347920e+01,5.913022456e+01,4.042119624e+01,8.913545598e+01,6.274978314e+01,3.303525477e+01,3.811332206e+01,1.976199291e+01,8.646644087e+01,2.159739878e+01,6.110942467e+00,5.451519142e+01,9.705261400e+01,9.800065917e+01,9.331253092e+01,4.422522612e+01,1.533435225e+01,3.237853806e+01,2.168557126e+01,8.212348517e+01,5.905934288e+01,4.003067704e+01,4.274443873e+01,1.027001771e+01,1.680374455e+01,4.312853924e+01,3.610835450e+01,6.892139174e+01,6.774744271e+01,7.799192819e+01,6.017093657e+01,9.351581471e+01,7.907774474e+01,2.808942605e+01,6.269092425e+00,1.231236648e+01,9.159309970e+01,7.811954783e+01,6.893886918e+01,4.922339669e+00,3.630474918e+00,8.889944494e+00,3.481261296e+01,6.388761540e+00,9.249802948e+01,9.058502279e+01,2.539222381e+01,8.806702481e+01,2.139080468e+01,7.170595602e+01
