v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93
9.943239842e+01,3.297808128e+01,7.516721335e+01,2.773172321e+01,4.114287716e+01,8.566492468e+00,3.533544903e+01,3.158587272e+01,6.727517821e+01,4.493602513e+01,2.508870299e+01,6.024754949e+00,8.008345997e+01,7.283924974e+01,4.542552004e+01,4.004759027e+01,5.808303657e+00,9.695292335e+01,3.857470454e+01,9.334638936e+01,4.911921400e+01,7.107837534e+01,4.947347476e+01,6.182729226e+01,2.032740581e+00,5.543180550e+01,8.274696984e+01,9.400639469e+01,9.508613954e+01,4.104057558e+01,1.876250183e+01,1.280233202e+01,4.554988299e+01,5.245216333e+01,8.180651496e+01,5.290346103e+01,6.109171224e+01,2.933358020e+01,2.619773643e+01,4.660851422e+01,7.256751502e+01,7.958481538e+01,9.688875151e+01,8.575764606e+01,3.760580597e+01,3.963935179e+00,8.922461532e+01,5.493459230e+01,6.892206183e+01,3.201157583e+01,2.728331023e+01,7.951853911e+01,1.219894140e+01,6.068698996e+01,6.886527693e+01,5.026986700e+01,1.749246058e+01,7.896327091e+01,5.662598378e+01,3.407413684e+01,3.443446942e+01,8.026941806e+01,6.165303944e+01,8.869679801e+01,9.420574674e+00,1.009070970e+01,2.226129741e+01,3.637609190e+01,1.947268865e+01,4.724174952e+01,1.452838517e+01,8.604929769e+01,5.954548304e+01,3.636338270e+00,5.103241639e+01,3.185871958e+00,3.957327503e+01,7.277690954e+01,4.781955221e+01,7.671928889e+00,4.963326914e+01,3.908225918e+01,9.762817267e+01,1.050836223e+01,4.600436587e+01,9.829733969e+01,6.823539429e+01,3.944567010e+01,9.968334838e+01,1.060011276e+01,8.373683681e+00,6.163025466e+01,3.707389746e+01
5.059119934e+01,8.477023633e+01,7.316756902e+01,3.709220801e+01,8.779916907e+01,2.990484914e+01,7.455872735e+01,9.922140295e+01,1.025962070e+01,9.098364872e+01,2.537952921e+01,9.656973811e+01,2.617851197e+01,3.629742061e+01,4.215731547e+01,4.722658870e+01,9.926100964e+01,2.906333279e+01,8.964139401e+01,8.602084599e+01,8.145513554e+01,7.784680422e+01,5.491153765e+01,9.743182710e+01,2.270112242e+01,2.764904274e+01,6.976846969e+01,4.572824767e+00,4.177149360e+01,3.676183748e+01,8.873183880e+01,3.709295376e+01,7.287255033e+01,6.403568683e+01,2.813365024e+01,3.492923116e+01,8.882781928e+01,3.128835819e+01,2.673980570e+01,9.443640457e+01,6.980389959e+01,2.440636010e+01,1.481568033e+01,9.903740474e+01,9.701212553e+01,9.501915410e+00,9.806438116e+01,2.239054799e+01,4.874710042e+01,1.674151657e+01,7.879003210e+01,5.320643662e+01,6.951230084e+01,6.775815514e+01,1.606203397e+01,2.987305979e+01,6.804831142e+01,1.529660046e+01,8.763016593e+01,9.138127784e+01,3.462956185e+01,1.437499510e+01,2.069523051e+01,9.855955895e+01,4.220657506e+01,9.322431183e+01,6.846209615e+01,9.453289983e+01,4.569609373e+00,3.351485178e+00,1.544098498e+01,5.086558161e+00,4.502863575e+01,8.804875094e+01,8.200286113e+00,2.504169596e+01,8.220014069e+00,4.307711012e+01,7.927571541e+01,1.188032910e+01,1.209948010e+01,2.252000595e+01,5.162542127e+01,9.755921205e+01,4.542154373e+01,6.185442674e+01,3.629596826e+01,6.877094677e+00,3.732596892e+01,8.179917673e+01,4.305557888e+00,3.902307294e+01,3.981212219e-01
8.084453569e+01,2.547544765e+01,7.476011005e+01,4.739426866e+01,1.171612930e+01,1.211596219e+01,5.049175012e+01,8.119447034e+01,3.370248639e+01,5.674211210e+01,6.577947741e+00,2.106002988e+01,5.995202463e+01,5.701258721e+01,9.050768753e+01,9.801973989e+01,5.817202689e+01,3.719378888e+01,2.697806868e+01,8.964918307e+01,9.052286487e+01,8.806318934e+01,8.204011066e+01,5.116100283e+01,7.200218082e+01,5.188168945e+01,5.024975374e+01,5.490746558e+01,3.249730419e+01,3.333899787e+01,4.944002437e+01,2.244482128e+01,3.091932050e+01,8.588159620e+01,8.603185681e+01,7.739152823e+01,6.294262682e+01,6.213765736e+01,5.392695629e+01,8.770711053e+01,8.794712730e+01,2.140396107e+01,4.148359003e+01,9.842395546e+01,6.338421721e+01,4.976183945e+01,8.444173000e+01,7.028839871e+01,4.801980190e+01,1.580590565e+01,2.151248877e+01,6.030365601e+01,6.099155430e+01,6.497741708e+01,4.752311152e+01,6.524175844e+01,5.813345201e+01,4.423037684e+01,6.546642636e+01,8.468978951e+01,9.953235739e+01,4.177413866e+01,8.131631160e+01,4.501273693e+01,8.109830477e+01,4.604244614e+01,8.605413962e+01,8.105155999e+00,8.883957010e+01,6.492536336e+01,4.163809919e+01,6.433727448e+01,5.660636992e+01,1.498061024e+01,9.651632731e+01,6.083350876e+01,8.219104608e+01,6.682047984e+01,5.585356652e+01,3.263850608e+01,3.268286575e-01,7.088504939e+01,3.994362425e+01,8.401350513e+01,6.653060886e+01,6.207702921e+01,1.290269261e+01,4.354277684e+01,1.000198840e+01,1.041807527e+01,3.532019007e+01,1.411945841e+01,9.024651964e+01
6.578399758e+01,6.136926182e+01,9.724259647e+01,9.884379819e+01,4.111702993e+00,5.339084319e+01,2.868649416e+01,6.259889469e+01,7.397370388e+00,6.456745224e+01,6.228809476e+01,2.227320726e+00,3.386018701e+01,3.701849704e+01,9.075501096e+01,1.769972757e+00,2.620568919e+01,3.233337371e+01,6.289237836e+01,7.239475920e+01,6.111643407e+01,1.942053411e+00,5.734455539e+01,4.042489545e+01,2.187843197e+01,5.105803063e+01,3.866720584e+01,7.052573638e+01,6.851838601e+01,1.377599957e+01,5.559713329e+01,4.419668973e+01,3.021556048e+01,3.754381875e+01,8.553836224e+01,1.418639965e+00,9.142313365e+01,3.863079071e+01,7.568079543e+01,7.202684564e+01,9.030035255e+01,8.836618452e+01,2.059358216e+01,4.259635074e+01,8.089926588e+01,1.565956193e+01,5.108394438e+01,9.470459848e+01,7.937930937e+01,9.247010688e+01,1.149966318e+00,3.833233010e+01,6.533883567e+01,9.581264475e+01,9.027811697e+01,6.977956010e+01,9.398228906e+01,7.156080692e+01,6.562821792e+01,9.415607423e+01,9.553930914e+01,2.285113647e+01,9.750767035e+01,7.667438962e+01,8.090987036e+01,1.863156243e+01,6.977224676e+01,9.162327818e+01,9.912011095e+01,3.134611667e+01,2.036826812e+01,2.062983508e+01,6.673953461e+01,8.472034789e+01,2.045099487e+00,8.384522322e+01,6.358412984e+01,1.527567740e+01,2.831971985e+01,8.943906941e+00,1.056500370e+01,7.577336188e+01,2.787798510e+01,9.197302310e+01,7.103607914e+00,7.743142420e+00,8.226641848e+01,6.470614882e+01,8.965721434e+01,1.462109754e+01,2.814211832e+00,2.306294728e+01,1.417491896e+01
5.034831659e+01,5.541882437e+01,9.169133893e+01,4.868042610e+01,3.308163123e+01,8.793779112e+01,7.839719627e+01,5.987730901e+01,9.436122192e+01,2.104718686e+01,1.061003136e+01,4.423698960e+01,2.982265838e+01,2.032782397e+01,4.395885274e+01,5.754383008e+01,9.337565096e+01,7.711355090e+00,2.295498576e+01,1.458789965e+01,6.816598150e+01,6.704821581e+01,6.010021973e+01,3.930563606e+01,4.221438491e+01,3.568542471e+01,4.175532357e+01,7.961861443e+01,3.924829489e+01,1.713914089e+01,2.486716650e+01,9.590288130e+00,5.512761273e+01,7.358235606e+01,8.160769149e+01,8.582420159e+01,8.649095247e+01,2.631123576e+01,5.025746432e+01,3.371402161e+01,6.291084945e+01,3.509053747e+01,7.972822794e+01,7.984844331e+01,7.356211426e+01,4.284348970e+01,5.294072786e+01,6.896126354e+01,7.555660031e+01,1.712513184e+01,8.745228427e+01,2.586140182e+01,5.094626997e+01,6.346337792e+01,7.307620862e+01,6.032773549e+01,3.386140891e+01,5.475591215e+00,7.771274081e+01,4.983443821e+01,7.165016562e+01,4.250606482e+01,3.503955868e+01,4.156428414e+01,9.796646696e+01,1.957607053e+01,4.168684138e+01,3.442034945e+01,3.755208162e+01,5.857879266e+01,2.295467909e+01,2.282034886e+01,4.235095939e+01,4.200999462e+01,3.695677017e+00,3.265580579e+01,4.421614721e+01,4.081241329e+00,5.081115323e+00,7.684501833e+01,6.444698455e+01,5.541949970e+01,2.455696394e+01,2.560927318e+00,2.615568225e+01,5.626476107e+01,7.739857685e+01,6.395253244e+01,5.901365369e+01,5.333579049e+01,8.053798950e+01,1.490457408e+01,9.605504462e+01
5.567918403e+01,3.972996821e+01,1.340702065e+01,4.609888865e+01,4.350276482e+00,3.412712877e+01,7.417842533e+01,6.089806428e+01,5.697105584e+00,8.987800721e+01,4.324240435e+01,6.256998989e+01,6.691356139e+01,7.568292219e+01,1.027200016e+01,6.996080496e+01,3.618566632e+00,2.713178555e+01,2.507721404e+01,1.766034736e+01,7.834538743e+01,4.129501408e+00,2.399881184e+01,1.394496708e+01,2.997568460e+01,6.735403519e+00,8.403527444e+00,6.482937329e+01,3.661390779e+01,1.606550072e+01,4.666439343e+01,4.576486295e+01,8.941697182e+01,8.928516166e+01,9.843671413e+01,2.745152616e+01,3.604699406e+01,3.202533313e+01,2.355251708e+01,4.659027670e+01,6.879539747e+01,8.826698061e+01,3.714184630e+01,5.888298774e+01,8.218738387e+01,9.408027635e+01,5.011129082e+01,2.530424566e+01,4.527399323e+01,9.548346577e+01,4.125636233e+01,3.068028555e+01,9.020708883e+01,2.730649633e+01,1.817706963e+00,9.913606933e+01,5.462226061e+01,7.622262622e+00,7.240521850e+01,2.537898360e+01,4.007672290e+01,7.676396243e+01,6.759922757e+01,1.083717689e+01,3.982232327e+01,8.597752058e+01,1.146771465e+01,4.590947317e+01,9.123766604e+01,7.033684258e+01,5.406187742e+01,1.330247780e+01,4.060700596e+01,2.673725614e+01,2.373235910e+01,3.828562702e+01,3.985063462e+01,5.130753903e+01,1.925526744e+01,5.142140361e+00,7.083496469e+01,7.953823354e+01,6.062221834e+01,2.691495450e+01,3.919863924e+01,5.598145581e+01,3.811048869e+01,8.215609565e+01,2.282942705e+01,5.186519377e+01,1.904891083e+01,1.700331992e+01,7.581607751e+01
1.079732642e+01,4.961673385e+01,2.220963725e+01,1.940884512e+01,3.365196846e+01,7.680117369e+01,3.170047242e+00,2.441887977e+01,5.544998825e+01,5.845472324e+01,2.691643462e+01,9.849362848e+01,4.398424056e+01,1.861013560e+01,8.881463435e+01,4.300612900e+01,2.285499084e+01,1.736784278e+01,8.031661890e+01,1.267101521e+01,4.080176650e+01,4.317967843e+01,3.667818786e+01,8.280130823e+01,5.536664341e+01,2.944836723e+01,2.313697227e+01,1.016346388e+01,8.770068220e+01,4.584634584e+01,4.982693717e+01,7.570597573e+01,7.897197511e+01,6.948497297e+01,1.161810794e+01,5.586519490e+01,1.142347111e+01,8.940804880e+01,8.336819938e+01,7.521698061e+01,5.194801485e+01,8.659232550e+01,6.582477019e+01,9.488423552e+01,2.021946860e+01,6.699228953e+01,3.127947737e+01,4.689646632e+00,3.795688230e+01,9.569177094e+01,7.581535771e+01,5.978982597e+01,8.880207718e+01,8.879473919e+01,3.096658999e+01,7.944723290e+01,3.501494406e+01,1.922938335e+01,3.177920148e+01,3.018746387e+01,7.174837080e+01,9.693914235e+01,9.720068619e+01,3.919976534e+01,1.152955039e+01,2.334678142e+01,8.176213748e+01,9.185848530e+01,8.265606637e+00,2.380387216e+01,8.746472016e+01,2.361240212e+01,9.302884074e+01,2.571901037e+01,4.095371040e+01,4.020480092e+01,3.177824739e+01,8.986275736e+01,2.100053594e+01,4.661252613e+01,3.743612752e+01,2.841885111e-02,6.202698502e+01,3.491492170e+01,6.907360485e+01,7.104326258e+01,2.837791048e+01,7.158342694e+01,3.866815950e+01,3.494285849e+01,2.783761300e+01,2.383283238e+00,2.598381468e+01
3.476314572e+01,6.116738939e+01,8.185469515e+00,9.319709782e+01,9.711297932e+00,5.744842345e+01,1.890669843e+01,1.192657058e+01,2.234931214e+01,1.259778340e+01,7.311667531e+01,6.305308206e+01,2.438662254e+01,3.084799473e+00,1.149506027e+01,6.409949517e+01,7.944050014e+01,9.506184890e+01,2.450365254e+01,9.366081618e+00,6.673311125e+01,7.293617676e+00,6.063217031e+01,9.949992762e+01,6.847104512e+01,3.783356758e+01,5.157142324e+01,8.357834586e+01,4.894462207e+01,2.429517052e+01,2.751554809e+01,9.317098240e+01,7.964350313e+01,4.104645768e+01,3.577447996e+01,4.529088985e+01,6.172935857e+01,7.296610488e+01,2.799609589e+01,3.742046823e+01,4.728120548e+01,2.902264411e+00,8.370118926e+01,1.697340111e+01,1.231945585e+01,7.874458230e+01,5.508996825e+01,1.490936775e+01,1.115905025e+01,8.763356435e+01,4.810253288e+01,9.450152924e+01,6.479129954e+01,5.419825949e+01,9.981486667e+01,2.682465695e+01,9.231468128e+01,3.231412718e+01,6.211687700e+01,2.347645931e+01,6.243291514e+01,8.986322530e+01,1.410849944e+01,2.326955621e+01,3.640850661e+01,4.954205994e+01,8.191476073e+01,9.160534125e+00,6.422840985e+00,7.804597480e+01,4.318649225e+01,8.411869841e+00,5.373140176e+01,5.729189750e+01,7.441725875e+01,8.186115070e+01,5.238420874e+01,7.288067395e+01,7.440079168e+01,4.672680411e+01,7.337051658e+01,5.732764348e+01,5.402090620e+01,8.577316195e+01,8.012048940e+01,5.556975933e+01,3.745030906e+01,6.210360394e+01,5.995154796e+00,6.782688809e+01,3.282219310e+01,6.904263281e+01,7.184728102e+01
4.781867410e+01,2.915594206e+01,9.325211186e+01,3.921968820e+01,2.355281118e+01,4.461712176e+01,7.629573861e+01,5.184686244e+01,4.699193236e+01,2.816977355e+01,2.210673180e+01,8.688777013e+01,6.517447471e+01,5.921231665e+01,1.631532744e+01,2.752237825e+01,9.796977318e+01,8.453930170e+01,1.724786896e+01,7.501405671e+01,8.746745640e-01,3.740325987e+01,7.709043516e+01,7.196971237e+01,8.069272228e+01,2.319365845e+01,8.316604143e+01,2.931812502e+00,3.833254463e+00,6.170414944e+01,3.323360627e+01,7.141459695e+01,6.820778007e+01,1.512605173e+01,9.959757250e+01,3.042629101e+01,2.044461276e+01,4.886318237e+01,5.254411297e+01,5.817072239e+01,5.869199806e+01,6.925532002e+01,9.950685452e+01,7.334161607e+01,8.098645993e+01,4.487942763e+00,5.834506661e+01,3.618883328e+01,3.120842742e+01,9.709228380e+01,6.722019097e+01,3.668291324e+00,8.447931299e+01,6.970196677e+01,5.622499461e+01,9.406915826e+01,7.013186122e+01,4.637120922e+01,4.019883268e+00,6.230815569e+01,8.723718638e+01,2.014476021e+01,2.786505490e+01,7.700912821e+01,4.672221880e+01,3.294760216e+01,4.875098887e+01,3.870918371e+01,3.247107997e+01,2.410091508e+01,8.921314310e+01,2.144285685e+01,6.941939893e+01,2.317640294e+01,5.688596485e+01,4.257964899e+01,7.944452843e+01,9.187718149e+01,8.271101312e+01,6.629007175e+01,5.541133346e+01,8.589284444e+01,6.544754497e+01,1.213533852e+01,8.500645509e+01,1.212189191e+01,4.257605523e+01,4.946586037e+01,3.945609758e+00,4.050939892e+01,6.917237673e+00,7.407757785e+00,2.232390710e+01
4.488039588e+01,2.832438799e+01,4.138597203e+01,1.673171435e+01,1.787452415e+01,7.072079063e+01,3.496668702e+01,2.428643249e+01,1.679919404e+01,5.007711278e+01,1.640616719e+01,3.586794567e+01,1.438459455e+01,7.884396317e+01,8.240465616e+01,7.351819958e+01,2.718793289e+01,1.201307162e+01,7.702624888e+01,6.399256781e+01,4.207012129e+01,4.638440657e+01,4.729118592e+00,9.583188592e+01,2.979703872e+01,3.789351253e+00,9.602144455e+01,7.690534768e+01,8.909395758e+01,9.490162620e+01,2.760498963e+00,4.670105089e+00,2.550101651e+01,4.397476615e+01,9.947648924e+01,3.275458696e+01,1.907487494e+01,1.128946509e+01,4.388047224e+01,2.818486971e+01,1.118825127e+01,3.247481408e+01,3.181906092e+01,2.357146948e+01,4.846125719e+01,4.382906043e+00,1.313518713e+01,5.883787537e+01,4.207318108e+01,9.507477864e+01,7.862587513e+01,5.222935046e+01,8.875255063e+01,8.985066145e+01,1.490305663e+01,8.171411900e+01,2.617897814e+01,9.158040105e+01,1.200096705e+01,8.593320091e+01,7.667860975e+01,2.811372649e-01,3.103998477e+01,7.027169693e+01,8.901227051e+01,8.571484976e+01,2.634634993e+01,8.250974333e+01,4.256111549e+01,4.986049766e+01,8.274433257e+01,4.432895046e+01,6.535278719e+01,4.698480078e+01,6.728108420e+01,7.259886283e+01,3.221504305e+01,1.888463033e+01,1.112187078e+01,4.008697910e+01,3.484025692e+01,1.516952995e+01,1.234926896e+01,6.398562819e+01,1.138273026e+01,3.079132552e+01,7.483279869e+01,7.974206638e+01,2.977222197e+01,7.794813559e+01,4.231690358e+01,5.621589190e+01,9.812338892e+01
4.453182437e+01,7.877090139e+01,5.665544709e+01,5.216874344e+00,1.187109555e+01,7.625713697e+01,6.676146076e+01,1.331176628e+01,9.688829808e+01,7.057078403e+01,1.211263852e+01,1.006414515e+01,2.904018639e+01,8.902069036e+00,6.515752786e+00,2.556275920e+01,8.463660270e+01,7.686317568e+01,2.084212217e+01,3.888983925e+00,9.218728826e+01,4.589625875e+01,7.061806537e+00,4.342062105e+01,8.801046168e+01,1.394241873e+01,2.969916501e+01,5.014134252e+01,6.363889519e+01,2.546330583e+01,9.014026300e+01,3.559458444e+01,9.064057280e+01,4.222096297e+01,9.595075536e+01,7.063773060e+01,9.577447715e+01,3.178799639e+01,8.053385513e+00,2.207399306e+01,5.455203887e+01,2.955791957e+01,9.373969855e+01,4.731189442e+01,4.559709624e+01,7.278431279e+01,3.704103379e+01,5.456884180e+01,9.615242750e+01,3.702004538e+01,4.470965979e+01,9.974328642e+01,5.081967003e+01,6.787018613e+01,9.465030077e+01,4.941249527e+01,1.175502032e+01,2.209586356e+01,3.981890760e+01,9.529866370e+01,9.776555675e+01,2.725482716e+01,8.799180144e+01,5.532776946e+01,3.666823138e+01,6.451224809e+01,9.701439246e+01,5.840409291e+01,6.254689088e+01,7.169946124e+01,5.328671086e+01,5.981892612e+01,5.425316008e+01,9.313630518e+01,4.519687655e+01,3.714334696e+01,1.479282423e+01,1.836232776e+01,8.241012386e+01,3.736235616e+01,8.929134506e+01,1.367247536e+01,5.521919708e+01,9.251579179e+01,3.844204360e+01,9.921760382e+01,9.050148473e+01,2.678637229e+01,4.837517901e+00,4.783160495e+01,4.123109237e+01,3.402837860e+00,3.419597109e+01
2.623411849e+01,8.598772871e+00,3.670256282e+01,2.363937553e+01,3.160517191e+01,9.376252285e+01,4.418861892e+01,5.202498067e+01,4.532353615e+01,5.028227313e+01,3.712053246e+01,8.296945890e+01,6.381883486e+01,4.412872631e+01,6.261996653e+00,7.140443851e+00,3.790922703e+01,8.740168450e+01,2.131298762e+01,6.049473538e+01,2.080822218e+01,7.572062133e+01,6.043558445e+01,4.405082741e+01,3.067964573e+01,6.098308460e+01,1.998963871e+01,7.336355184e+00,4.036911575e+01,9.486576688e+01,7.570560011e+01,9.345337900e+01,1.101831388e+01,1.852774208e+01,9.540304357e+01,1.129968617e+01,2.932585832e+01,9.215845947e+01,5.733813382e+01,1.636506237e+01,7.716365431e+01,4.555625383e+01,2.682153520e+01,2.120539651e+01,9.168503852e+01,8.141796390e+01,2.277266973e+01,7.165841342e+01,4.171419656e+01,7.981178583e+01,9.398935362e+01,3.903506757e+01,6.573574961e+01,6.891260744e+01,9.421125904e+01,1.007199881e-01,4.972658080e+01,9.023540908e+01,7.954198069e+01,1.546352821e+01,7.034320577e+01,6.867012015e+01,7.152636455e+01,7.596305553e+01,2.546711507e+01,3.619285095e+01,5.341993452e+01,7.960021575e+01,9.142934068e+01,3.529335964e+01,2.499868382e+01,5.318370780e+01,1.938203564e+01,4.904604512e+01,1.551460957e+01,2.610255097e+01,5.906028392e+01,7.269983806e+01,6.506477319e+01,6.901521058e+01,9.058742341e+01,1.208214228e+01,8.080482711e+01,4.190002042e+01,4.625753972e+00,8.607809819e+01,8.535443423e+01,5.111395691e+01,2.611927314e+01,5.039220030e+01,7.651856725e+01,8.006835541e+01,3.113924811e+01
1.022076869e+01,2.375749978e+01,1.164714913e+01,2.157777818e+01,1.233976886e+01,9.880268869e+01,1.050015555e+01,2.300817087e+01,6.103053775e+01,2.124593917e+01,6.898332997e+01,6.501202869e+01,5.745214029e+01,8.190694511e+01,4.521220054e+01,2.649594232e+01,5.689448981e+01,4.505096153e+01,4.464669498e+01,5.711695048e+01,5.379850260e+00,1.912862685e+01,5.597113110e+01,7.909211144e+01,8.707449962e+01,1.165509846e+01,3.912322471e+01,3.897079930e+00,9.232269293e+01,1.176825202e+01,4.205037520e+01,1.085764356e+01,4.908705570e+01,6.615694559e+01,4.584829594e+01,9.207875828e+01,8.169124563e+01,3.537059939e+01,8.059263534e+01,3.153186920e+01,4.810514666e+01,4.422141755e+01,1.638011009e+01,4.596167557e+01,2.128700079e+01,8.740157003e+01,1.063219561e+01,7.424268112e+01,8.876932735e+01,9.304251023e+01,3.195433760e+01,4.630228360e+01,1.299250231e+01,1.464428909e+01,8.251395694e+00,7.144902764e+01,1.777773161e+01,5.726447557e+01,2.426713697e+01,2.391390346e+01,6.148967961e+01,6.210135025e+01,8.666512042e+00,3.425157929e+01,1.294144603e+01,1.991910402e+01,9.197689981e+00,6.037122008e+01,7.029714191e+01,2.975983807e+01,4.489261365e+01,5.017236993e+01,7.580155785e+01,2.525387604e+01,1.828186507e+01,3.369902363e+01,6.396390880e+01,7.632378970e+01,2.063583838e+01,8.510199006e+01,3.205852782e+01,9.954428273e+00,7.231355077e+01,8.376299675e+01,9.750599923e+01,9.702465096e+01,2.920309805e+01,6.137837554e+01,7.178768945e+01,5.720733400e+01,4.957971423e+01,5.121831611e+01,8.818185572e+01
3.603608279e+01,4.264907425e+01,2.120735507e+01,9.661224789e+01,4.559473361e+01,7.989400924e+00,8.165983504e+01,6.002595304e+01,3.823587047e+01,9.136011857e+00,2.197880476e+01,4.035835076e+01,6.985227363e+01,6.060644622e+01,1.041308511e+01,5.694445831e+01,1.965586367e+01,2.167188656e+01,3.136611559e+01,8.392499163e+01,2.626944992e+01,4.304221464e+01,8.414876767e+01,5.041347698e+01,2.794372611e+00,6.733469281e+01,8.995328910e+01,9.713693862e+01,6.875924413e+00,7.062297736e+01,6.307743776e+01,9.929309316e+01,6.388437314e+01,8.367869393e+01,9.819813031e+01,1.777878305e+01,6.185351833e+01,2.434949529e+01,3.503410854e+01,4.002152166e+01,5.095052516e+01,7.007089444e+01,4.980598133e+01,5.906700961e+01,6.014726454e+01,3.576057330e+01,2.676217903e+01,8.463597012e+01,9.356741190e+01,2.769878001e+01,4.611623023e+01,6.810290604e+01,6.838485667e+00,3.462360116e+01,5.147133541e+01,3.893955506e+01,2.067936767e+01,6.141053473e+01,7.423847604e+01,1.855332156e+01,5.706762113e-01,2.510694638e+01,6.660215864e+01,4.704333623e+01,6.156341240e+01,5.361164284e+01,3.176623660e+01,2.736232983e+00,6.559851578e+00,1.880668359e+01,6.826139311e+01,8.725875157e+01,7.489718805e+01,4.937960998e+01,5.510885141e+01,8.125335744e+00,5.980463895e+01,2.097166132e+01,8.836460546e+01,9.763328976e+01,2.878336143e+01,6.271146447e+00,1.068388481e+01,5.526849664e+01,6.098346208e+01,8.859743753e+01,4.979444428e+01,6.729237215e+01,9.650559167e+01,6.427513458e+01,9.849426381e+00,5.503684614e+01,7.531920885e+01
3.172484194e+01,8.032850440e+01,7.248283793e+01,1.304277968e-01,5.973952436e+01,2.505846359e+01,9.235713042e+01,9.497489391e+01,8.603298002e+00,4.323114273e+01,5.425626262e+01,8.870710708e+01,6.174274015e+01,6.545737275e+01,6.748724842e+01,3.955831734e+01,9.608667404e+01,3.166589284e+01,8.509798544e+01,9.714872443e+01,1.652469557e+00,1.983007171e+01,7.349534559e+01,3.977401349e+00,1.134392699e+01,6.559218286e+01,3.878861705e+01,4.111827354e+01,1.823728515e+01,9.166062030e+01,5.519406045e+01,2.776565348e+01,7.373970240e+01,5.683234960e+00,4.554190239e+01,1.834096376e+01,4.896447452e+01,4.808527863e+01,2.553360705e+01,2.131281082e+01,6.599818498e+01,4.861279512e+01,9.517054386e+00,6.094123437e+01,4.533360837e+01,2.621027864e+01,5.343461747e+01,3.828896365e+00,2.749932759e+01,3.736110387e+01,1.537043884e+01,7.552637352e+01,9.288079567e+01,9.207997296e+01,1.665329599e+01,2.411516388e+01,1.289825848e+01,8.413038209e+01,3.305782490e+01,4.067817894e+01,5.395596883e+01,5.462353774e+01,4.666661870e+01,9.847076638e+00,9.131738709e+01,7.330752577e+01,9.111142962e+01,5.238235096e+01,2.132185953e+01,7.991467908e+01,8.029482392e+01,4.806438188e+01,9.819273756e+01,5.871198115e+01,8.583367285e+01,2.694279081e+01,5.575693306e+01,4.292938312e+01,9.716403320e+01,6.692678137e+01,2.062384020e+01,1.672852124e+01,2.979547076e+01,1.543343753e+01,3.711573269e+01,5.780197371e+00,3.713234647e+01,6.179175518e+01,1.927079386e+01,8.605770609e+01,5.656852014e+01,6.054357050e+01,9.273210706e+01
