v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55
7.985121634e+01,1.264078377e+00,6.574643519e+01,3.151094445e+01,7.655038300e+01,8.079225376e+01,4.950016395e+01,7.948190619e+00,3.690761721e+00,6.375255349e+01,6.544309229e+01,6.384530871e+01,5.171970188e+01,8.058704064e+01,2.141401591e+01,4.732667653e+01,2.407375159e+01,4.090242735e+01,6.623836128e+01,6.974962374e+01,2.714283162e+01,6.699918542e-01,6.031985483e+01,1.342665882e+00,3.456875688e+01,5.069783031e+01,9.922107674e+01,6.342674022e+01,9.237159021e+01,5.933703289e+01,3.947246166e+01,9.524015416e+01,7.033716101e+01,9.404637478e+01,9.486645800e+01,2.271133053e+00,1.070883260e+01,7.858203177e+01,5.254438263e+01,2.912509281e+01,9.491455565e+01,4.703423269e+01,6.883450235e+01,6.421184832e+01,3.080033562e+00,8.153435553e+01,9.399303662e+01,1.038972522e+01,6.436508658e+01,8.438448362e+01,6.385108586e+01,8.724287894e+01,8.018725951e+01,8.587925633e+01,8.830765974e+01
2.152436724e+01,7.768153132e+01,9.792624903e+01,4.540588438e+01,1.464845895e+01,8.895466851e+01,4.032004710e+01,4.130310986e+01,3.662589898e+01,9.915029557e+01,8.815816428e+01,3.602695719e+01,4.074215669e+01,6.109211218e+01,5.155755481e+01,8.781666428e+01,6.050150864e+01,4.793044763e+01,6.921939634e+01,5.054645361e+01,1.264545013e+01,7.811559130e+01,7.258088825e+01,3.693062009e+01,6.885106090e+01,2.042279479e+01,3.144034339e+01,2.964748199e+01,5.183009970e+01,9.723299230e+01,2.897585153e+01,7.144151535e+01,8.983529371e+00,1.279566282e+01,7.102387534e+01,3.032887389e+01,3.123152085e+01,5.576369109e+01,5.089778001e+01,9.470413037e+01,5.336812186e+01,8.387815843e+01,6.841881292e+01,8.313987685e+01,3.153403447e+01,6.949499464e+01,3.539086596e+01,1.333876141e+01,4.510606599e+01,2.154396023e+01,3.795836001e+01,8.815566056e+00,6.962613034e+01,6.463466338e+01,8.844252032e+01
4.680071275e+01,3.697809335e+01,8.123095237e+01,3.000798755e+00,2.200992279e+01,2.096590412e+00,7.809230482e+01,7.177188327e+01,6.897770651e+01,2.426671530e+01,4.442470232e+01,8.925718376e+01,1.376989863e+01,9.377649623e-01,8.608695717e+01,5.357218686e+01,5.552504291e+01,3.848280004e+01,1.583470659e+01,6.240317489e+01,9.360556387e+01,1.162703863e+01,9.172958024e+00,3.911249682e+00,1.900084717e+01,7.327717011e+00,8.188303576e+01,7.703464436e+00,6.949971633e+01,7.095993650e+01,6.995293123e+01,2.780248478e+01,4.567631608e+01,9.469744054e+01,8.685072649e+01,9.155645915e+00,8.527348510e+01,4.453731166e+01,3.861426099e+01,5.234421865e+00,9.559491161e+01,5.042295993e+00,4.004663808e+01,2.364269128e+01,4.532693467e+01,8.875253701e+01,2.311901035e+01,3.601303384e+00,9.248401503e+01,1.172096348e+01,7.966293611e+01,8.325777755e+01,4.815832806e+01,3.654556465e+01,2.403466770e+01
4.492785337e+01,5.064955058e+01,6.157951461e+01,2.522558074e+01,2.764383965e+01,8.658503379e+01,1.410082723e+01,6.025686695e+01,4.759762250e+01,6.858699153e+01,7.857668196e+01,9.370225616e+01,2.292298381e+01,9.902117073e+01,6.963884087e+01,8.636476517e+01,2.626530326e+01,5.370866678e+01,8.491285821e+01,6.514281438e+01,1.212557044e+01,2.791589178e+01,1.490472114e+01,6.228489113e+01,5.964925259e+00,3.493165354e+01,2.346304092e+01,1.557622489e+01,8.933900363e+01,4.976904643e+01,5.449681465e+00,8.037967162e+01,7.475109846e+01,9.650691848e+01,2.079933606e+01,2.461142035e+01,6.075577522e+01,7.004252033e+00,8.930786770e+01,8.732412185e+01,1.784714071e+01,5.091352977e+01,3.256054216e+01,5.682848240e+01,5.486456840e+01,6.757684872e+01,4.184960894e+01,7.193864559e+01,6.765422499e+01,6.276568499e+01,3.649344541e+01,6.968797428e+01,6.933958826e+01,9.073535772e+01,1.737750858e+01
5.047233882e+01,7.783118944e+01,3.909397274e+01,3.814281179e+01,6.941285111e+01,1.594744029e+01,1.210620605e+01,8.292714177e+01,9.799561957e+01,2.554156061e+01,9.426123663e+00,1.927797940e+01,1.354602684e+01,3.612773790e+01,9.074933459e+01,5.194855651e+01,1.601939482e+01,3.431380277e+01,3.893573164e+01,2.046882298e+01,3.364418851e+01,2.396526874e+01,7.949969760e+01,7.307032826e+01,9.560786737e+01,3.854155724e+01,9.896202646e+01,3.412857127e+01,6.966957990e+01,4.473238440e+01,8.061751238e+01,1.597387174e+01,2.418207793e+01,7.489308470e+01,4.287434915e+01,8.954476882e+01,3.317832743e+01,5.543761464e+01,5.920957601e+01,5.596018007e+01,9.146019142e+01,7.404072027e+01,2.346097903e+01,7.530956803e+01,3.184992571e+01,9.805028698e+01,5.608339843e+01,5.602440901e+01,7.440749737e+01,4.603906577e+01,3.163936723e+00,6.054573313e+01,8.548455346e+01,6.609448857e+01,5.431681679e+00
3.216305910e+01,7.619036156e+01,3.921030778e+01,2.225108587e+01,4.584927441e+01,6.033428669e+01,7.787218167e+01,2.252352359e+01,9.257127507e+01,5.009235925e+01,4.601094440e+01,2.516760351e+01,1.770785615e+01,5.129734862e+00,7.801980535e+00,3.744954234e+01,3.489398545e+01,6.834115875e+01,3.972112004e+01,9.565056263e+01,8.346270488e+01,7.254785091e+01,9.875718428e+00,1.382682627e+01,9.026354264e+01,8.159474001e+01,2.374429097e+01,1.799499088e+01,2.924976208e+01,9.181431212e+01,8.680412401e+01,6.136860549e+01,3.282408460e+01,1.784082121e+01,1.753709794e+01,6.043102137e+01,4.624892258e+01,9.693843785e+01,4.555899429e+01,5.280117776e+01,3.864664096e+01,2.351392353e+01,9.681430257e+01,8.368644951e+01,9.260841280e+01,2.426776476e+01,1.654120805e+01,6.685061900e+00,7.644390667e+00,3.930778489e+01,1.593411105e+00,6.988079399e+01,3.798788843e+01,2.602116532e+01,2.647479339e+01
6.271573718e+01,1.150679376e+01,2.034720936e+01,8.417230509e+01,4.534288998e+01,8.948477230e+01,3.783411282e+01,5.585284561e-01,3.842103346e+01,9.675687145e+01,5.359690217e+01,2.707557582e+01,6.277632380e+01,2.725334835e+00,9.302656786e+01,4.830491177e+01,2.591760821e+01,4.316318288e+01,6.806333701e+01,4.014813104e+01,8.599070851e+01,3.574815569e+01,8.739116873e+01,2.363052898e+01,3.673095884e+01,6.950619173e+01,4.428311136e+01,8.595702474e+01,2.406335375e+01,8.625475947e+01,3.550040475e+00,9.813215914e+01,5.228853285e+01,9.606471065e+01,2.413901969e+00,1.823451475e+01,9.693924363e+01,8.555717222e+01,1.155459196e+01,8.587831311e+01,8.758861567e+01,5.608442046e+01,8.336363806e+01,4.259583422e+01,4.829527541e+01,1.048172497e+01,1.650570689e-01,5.484289858e+01,3.802929398e+01,5.431769553e+01,1.973062669e+01,5.013355865e+01,2.973285200e+01,4.626989168e+01,4.420390258e+00
9.187372413e+01,1.567559208e+01,2.706633218e+01,7.951651661e+01,9.031212317e+01,8.320762367e+01,5.973580536e+01,1.703558778e+01,7.171999146e+01,3.537059038e+01,5.347089422e+01,4.927496668e+01,2.070921567e+01,3.875569424e+01,1.803448867e+00,7.588690049e+01,6.916772596e+00,6.493240646e+01,6.402828632e+01,3.538768688e+01,3.970323686e+01,8.904952712e+01,5.531817656e+01,3.577156503e+01,2.001794721e+01,4.939538536e+01,3.751016167e+01,6.949044677e+01,8.176339255e+01,8.592862942e+01,4.250201769e+01,2.445286063e+01,7.493144477e+01,4.283093694e+01,6.386092213e+01,2.316004491e+01,2.897893622e+01,2.583944951e+01,8.636056330e+00,6.120552754e+01,5.948353238e+01,4.745107609e+01,4.953855259e+01,3.993878383e+01,3.437973268e+00,9.796590306e+01,6.869720936e+01,5.912346867e+01,1.592561349e+01,3.384618697e+01,5.540352913e+01,7.537384413e+01,3.235962850e+01,9.632869305e+01,3.483165062e-01
9.367821622e+01,8.272563553e+01,1.885377811e+01,9.929879852e+00,5.112519587e+01,2.621701206e+01,2.584385019e+00,3.207789646e+01,9.411420745e+01,2.401626926e+01,9.151352868e+01,3.213243982e+00,8.223468470e+01,8.528273173e+01,4.951047696e+01,9.880951653e+01,6.113646630e+01,5.696575932e+01,3.355354453e+01,6.971637518e+00,9.175063472e+01,4.006543847e+01,8.103705423e+01,5.680249160e+00,5.347888823e+01,3.834729572e+01,7.989314819e+01,8.648222613e+01,9.841906065e+00,2.687202541e+00,5.822639966e+01,7.982158182e+01,1.937591322e+01,1.535976606e+01,3.523919680e+01,6.806187660e+01,4.517057459e+01,2.432113726e+01,2.346830208e+01,1.748084063e+01,7.708024659e+01,8.295800320e+01,2.688711936e+01,2.308121950e+01,5.770321228e+01,8.269276212e+01,5.056357279e+01,4.063923383e+00,2.949663031e+01,8.419716118e+01,3.908253600e+00,8.263196933e+01,4.325667946e+01,9.959738627e+01,1.762368086e+01
8.037726409e+01,1.054142800e+01,9.103309639e+01,9.290217312e+01,4.645530743e+01,4.729372860e+01,5.167970486e+00,2.179799797e+01,2.356383278e+01,7.325738435e+00,7.793241627e+01,8.317736279e+01,9.260035557e+00,6.720625301e+01,7.796399581e+01,8.438713097e+01,1.540880539e+00,8.859913941e+01,9.335406475e+01,5.655176329e+01,8.566825439e+01,8.039669973e+00,5.455992767e+01,6.053059862e+01,6.105620171e+01,7.869042981e+01,3.788588530e+01,1.612080618e+01,6.254478633e+01,9.630553747e+01,6.378881828e+01,6.362704368e+01,7.800448390e+01,3.622841226e+01,1.244399213e+01,9.887299444e+01,9.706337750e+01,3.647935390e+00,2.407127409e+01,4.201559765e+01,3.654780989e+00,3.449051210e+01,1.488673465e-01,2.587077552e+01,5.980112668e+01,8.102555032e+01,1.553649148e+00,2.629980879e+00,5.599686113e+01,7.097412147e+01,4.413034162e+01,2.766033614e+01,3.787548967e+01,3.179298822e+01,6.646558581e+01
8.505101677e+01,7.080543068e+01,6.760059592e+01,2.417047138e+01,9.800970173e+01,3.634980012e+01,8.093807277e+01,1.896252552e+01,9.685729389e+01,6.547567969e+01,2.930490145e+00,2.601566744e+01,1.097513228e+01,6.179326265e+01,6.738187109e+01,8.321535608e+01,9.746380225e+01,5.661651209e+00,6.776130045e+01,6.197885178e+01,2.306763634e+01,9.110293164e+01,6.968252199e+01,5.000301981e+01,2.055583788e+01,7.115380920e+01,7.369756659e+01,2.878736158e+01,5.303259531e+01,6.889269981e+00,1.123461019e+01,3.021143541e+01,2.014614356e+01,6.766283586e+01,1.639027545e+01,3.184409676e+01,4.375342670e+00,7.402460215e+01,2.411382027e+01,8.698415567e+01,9.003443243e+00,5.177058362e+01,1.528596264e+01,1.944904781e+01,4.235744312e+01,1.521382052e+01,5.930464693e+01,1.088924384e+01,7.708703158e+01,1.209312774e+01,1.920611125e+01,5.890768946e+00,7.257812272e+01,4.711758472e+00,2.520514848e+01
7.855250686e+01,9.870489031e+00,8.059344541e+01,8.092074486e+01,3.527774557e+01,9.408132475e+01,7.251919222e+01,7.085960182e+00,2.812890792e+01,3.828242378e+00,2.337299395e+01,6.161149946e+01,1.202222512e+01,9.892210181e+01,8.310713463e+01,8.746755373e+01,5.967416321e+01,5.308102272e+01,3.374262415e+01,6.330647754e+00,5.283226352e+01,4.597961765e+01,9.292144323e+01,9.510917196e+01,7.854138769e+01,7.402095877e+01,9.553486334e+01,4.351879104e+01,5.616256808e+01,7.468765902e+01,9.477019393e+01,8.066641427e+00,4.389867229e+01,8.679778856e+01,5.766281459e+00,4.121558838e+01,6.582771360e+01,2.401200622e+00,8.523007327e+01,9.170734021e+01,6.308059950e+01,5.545822595e+00,7.186009524e+01,6.185677905e+01,1.755376797e+01,3.925754528e+01,9.878329616e+01,1.493157918e+01,3.442347986e+00,9.131661818e+00,9.047581922e+01,1.184085784e+01,9.029048632e+01,8.018639371e+01,4.023233008e+01
6.838419986e+01,6.807389915e+01,6.800005943e+01,1.990855141e+01,5.072143909e+01,5.389325619e+01,2.448960557e+01,2.526557905e+00,3.449026311e+00,8.171673330e+01,1.639423407e+01,8.758471594e+01,1.927905303e+01,5.146487660e+01,4.401564099e+01,3.284662163e+01,8.758234677e+01,5.720127424e+01,7.885500514e+01,3.779925934e+01,6.687447150e+01,3.814904239e+01,4.839395183e+01,1.588669933e+01,6.099259125e+01,2.609458403e+01,6.814427464e+01,2.243984985e+01,2.851579165e+01,6.993806450e+01,6.652503365e+01,3.924198500e+01,8.506443792e+01,2.436775634e+01,1.051956781e+01,1.545052417e+01,7.483691376e+01,4.499150688e+00,8.293121571e+00,9.048766506e+01,4.765621961e+01,9.076190599e+01,8.191644210e+00,8.974616536e+01,3.954756480e+01,3.502089798e+01,2.708877081e+01,4.226350623e+01,8.674673794e+01,8.985589610e+01,5.647644353e+01,9.149094241e+01,2.868927959e+01,7.064706365e+01,4.243483421e+01
7.025432396e+00,3.212656257e+01,7.028248376e+01,1.443169600e+01,9.979875279e+01,5.247502073e+01,1.887531438e+01,6.562797695e+01,3.133283212e+01,6.789680886e+01,7.015883447e+00,2.878502375e+01,6.186343578e+00,5.448034140e+00,6.147476245e+01,8.398511200e+01,4.080660841e+01,3.295574414e+01,6.030896478e+01,5.067393042e+01,6.871607428e+01,1.700574944e+01,8.254550921e+01,5.341823942e+01,7.936644220e+01,5.973733957e+01,3.507509469e+01,4.970564532e+01,4.871314135e+01,7.870047100e+01,2.512370736e+01,2.755197797e+01,4.851287611e+01,8.656135028e+01,3.808793153e+01,6.427810307e+01,9.567682587e+01,2.897053982e+01,2.020205848e+01,2.360687883e+00,9.367455510e+01,3.307377490e+01,4.783610611e+00,7.007980978e+01,9.550907138e+01,4.086166315e+01,2.975646713e+00,8.189718005e+01,9.160006636e+01,7.525771006e+01,7.511354656e+01,9.341878032e+01,9.544870130e+01,9.358238186e+01,3.206222140e+01
1.901982383e+01,7.777347484e+01,8.418207494e+01,3.429156109e+01,4.725327703e+01,3.412823086e+01,5.671121446e+01,6.928808753e+01,6.776154408e+01,9.733184761e+01,5.769866068e+01,8.420103040e+01,3.323787933e+01,6.959196441e+01,3.413435204e+01,2.252071077e+01,8.446227145e+01,2.804477303e+01,5.698725277e+01,1.798563075e+01,2.781838405e+01,5.112864007e+01,6.219796642e+01,8.565086381e+00,1.337901101e+00,8.298869930e+01,6.050306645e+01,3.787610222e+01,7.894691900e+01,1.259225546e+01,3.118119636e+01,7.826379199e-01,7.676370057e+00,1.325105252e+01,1.373443083e+01,6.241830877e+01,7.641032374e+01,8.414032824e+01,8.231932283e+01,1.414291926e+00,8.176585739e+01,5.043249832e+01,8.031326549e+01,7.597152803e+01,6.505661920e+01,6.999106800e+01,8.771202704e+01,7.359806348e+01,9.116472170e+00,3.549992016e+01,3.849113479e+01,9.191362266e+01,4.510045297e+01,9.066361958e+01,9.696589975e+01
2.134028912e+01,6.281132149e+01,9.772843028e+01,3.705314311e+01,2.353408403e+01,1.566979963e+01,7.282609929e+01,9.550667427e+01,6.198746915e+01,3.944996961e+01,3.854698062e+01,8.621941470e+01,4.874370997e+01,2.696372501e+01,5.848138859e+01,3.126620639e+01,6.061806778e+00,6.518301473e+01,7.441883297e+01,7.381555455e+01,8.558862363e+01,3.641634126e+01,3.233764610e+01,7.516011624e+01,7.248867996e+01,1.720020358e+01,2.259748392e+01,8.566413687e+00,2.422069156e+01,4.387759139e+01,7.520469360e+01,6.696848974e+01,1.303027499e+01,2.124731745e+01,2.870805495e+01,7.387059729e+01,8.947273757e+01,3.082608397e+01,4.874267130e+01,9.810294154e+01,3.951312418e+01,3.410564538e+01,8.678239876e+01,4.338815673e+01,6.851942682e+01,7.856936163e+01,6.922860401e+01,7.918259387e+01,4.667036645e+01,3.328734333e+01,6.758735684e+01,5.774495310e+01,8.975971990e+01,9.329169679e+01,3.915735918e+00
3.490238185e+00,5.823540804e+01,2.334673618e+01,5.249688014e+01,9.607511343e+01,8.151557553e+01,7.620523431e+01,7.938019639e+01,2.950020989e+01,9.200107352e+01,7.375128228e+01,6.521129906e+01,8.861246221e+01,3.654991093e+01,9.694069254e+01,1.609077454e+01,9.841781420e+01,8.409926529e+01,4.380790844e+01,3.441993427e+00,4.961090829e+01,6.229037903e+01,2.958628947e+01,7.647445162e+00,9.349464782e+01,4.531209648e+01,6.428685893e+01,7.104632591e+01,8.821691370e+01,9.603334218e+01,6.307375735e+01,4.208963097e+01,4.729857736e+01,4.605573432e+01,9.200596268e+01,2.680058720e+01,4.766286964e+01,7.628991839e+01,3.308114836e+01,8.061228111e+01,6.781461184e+01,9.244933879e+01,5.092508633e+00,5.254145029e+00,3.481354723e+01,3.324514364e+00,1.125449573e+01,6.962707953e+01,5.282515541e+01,7.892872657e+01,4.047623227e+01,4.495522141e+01,1.022963929e+01,5.503994348e+01,5.631215254e+01
3.400390541e+01,5.896748252e+01,7.296886333e+01,7.659637221e+01,3.919127368e+01,9.552588314e+01,3.180518139e+01,7.679135568e+01,1.445307093e+01,6.678980291e+01,6.096853410e+01,3.552997613e+01,8.359273715e+01,1.198687182e-01,6.095148267e-01,4.196943535e+01,6.427462717e+01,3.557833985e+00,4.765251275e+01,6.338682362e+01,9.219217004e+01,5.466871589e+01,3.681924931e+01,4.497033666e+01,1.500790495e+01,4.336709661e+01,3.396361362e+01,3.867413176e+01,1.104092270e+01,7.044955903e+01,1.700620717e+01,8.760011629e+00,3.813515399e+01,4.318557370e+01,2.217942131e+01,1.012270339e+01,6.149107180e+01,8.107549229e+01,9.181352992e+01,9.752951614e+00,6.991092195e+01,3.565892621e+01,6.207044845e+01,6.326075254e+01,8.831062250e+01,6.820859525e+01,5.857503291e+01,7.554954715e+01,9.067304652e+01,1.180563081e+01,5.949105657e+00,7.096605119e+01,5.822356689e+00,7.910734230e+01,6.518507654e+00
4.768211587e+01,8.079279385e+01,6.351057366e+01,5.926510600e+01,4.354070187e+01,3.752471249e+01,7.328242055e+01,4.605124440e+01,2.616362356e+01,8.361858625e+01,4.345718171e+01,2.366130862e+01,6.623895746e+01,5.225519617e+01,8.795101284e+01,9.436713049e+01,1.354005628e+01,6.030983298e+01,9.750681972e+01,8.931215483e+01,5.690472704e+01,6.180165700e+01,7.866505601e+01,6.855386329e+01,9.980884364e+01,4.541706271e+01,5.320899683e+01,8.159892042e+01,8.819945730e+01,9.462526756e+01,4.846663536e+01,9.648400653e+01,5.626186422e+01,5.421752992e+01,5.845859123e+01,4.418425558e+01,1.209547572e+01,4.444272596e+01,8.014086088e+01,8.438824278e+01,5.542492705e+01,5.199265069e+01,9.144833534e+01,7.231754066e+01,7.900494794e+01,2.971766658e+01,2.626947447e+01,7.042773027e+01,9.257171143e+01,3.400577300e+01,9.787426004e+01,4.195711206e+01,4.495801879e+01,4.400767921e+01,1.902774271e+01
7.692239035e+01,6.032010704e+01,8.205847382e+01,2.138624099e+00,9.144438666e+01,5.500030031e+01,1.687360655e+01,9.395336890e+01,7.401221657e+00,9.088364004e-01,7.213497100e+01,7.116053603e+01,9.233328632e+01,1.482330881e+01,5.927225064e+00,1.275253559e+01,4.563955916e+01,3.938243814e+01,6.903767928e+01,3.298037859e+01,8.817867282e+01,5.895039610e+00,7.402706707e+01,2.717078050e+01,1.346302662e+01,7.455624648e+01,8.060848581e+01,3.834936912e+01,7.882049989e+01,8.978445281e+01,7.902639898e+01,8.014561321e+01,7.877114770e+01,5.637746216e+01,2.369782481e-01,2.899142453e+01,6.926340357e-01,5.920432462e+00,5.125954948e+01,5.102469026e+01,3.558000809e+01,7.849733175e+01,9.528520904e+01,1.197866387e+01,5.688230670e+01,7.459439237e+01,8.793772194e+01,7.348536103e+01,8.821051188e+01,3.582867313e+01,5.479430738e+01,7.186338122e+01,4.873657229e+01,6.874003412e+01,1.911520493e+01
4.723373246e+01,4.829535568e+01,2.563847115e+01,1.195198469e+01,9.301164744e+01,4.207857202e+01,3.326658382e+01,8.939044757e+00,7.805418700e+01,7.289121550e+01,1.321356536e+01,6.705786972e+00,5.685415372e+01,4.460890697e+01,6.665990661e+01,3.302206083e+01,9.670637540e+01,6.070911133e+01,3.486675053e+01,2.910609457e+01,8.987939661e+01,2.211465336e+01,3.980999363e+01,2.642642248e+01,7.631570094e+01,2.685851725e+01,5.643759501e+01,8.168088812e+01,3.802650288e+01,4.640436468e+01,5.377137413e+01,5.066113718e+01,4.346117334e+01,2.116234454e+01,9.367847717e+01,8.392322147e+01,6.404899006e+01,5.003912232e+01,6.947007504e+01,5.393314397e+00,6.676015601e+01,7.430934120e+01,9.339130717e+01,4.588006041e+01,8.859846518e+01,3.568299323e+01,2.544000925e+01,8.760938938e+01,7.308023479e+01,2.981774981e+01,7.555821554e+01,7.884969560e+01,2.072337051e+01,2.547677935e+01,1.037296373e+01
3.314209405e+01,8.447461324e+01,3.264855520e+01,2.909127458e+01,3.426064188e+01,5.729399047e+01,7.716114793e+01,9.319569470e+01,3.200598735e+01,9.723702826e+01,1.005081298e+01,2.104446529e+01,1.538727614e+01,8.220694200e+01,2.928652557e+01,2.695916853e+01,1.126585852e+01,2.944866845e+01,7.493555873e+01,6.884991853e+01,1.241583014e+01,1.862890937e+00,2.625331938e+01,7.352606168e+01,9.185291241e+01,7.000769110e+01,4.101281821e+01,8.833529019e+01,8.767496346e+01,1.244601666e+01,3.416267741e+01,2.682445858e+01,5.053466328e+01,5.356699973e+01,8.154654867e+01,3.633713582e+01,1.795093760e+01,2.939826472e+01,2.979634021e+01,4.959174332e+01,5.914427633e+01,8.362723824e+01,2.664816489e+01,5.153940558e+01,2.088664246e+01,6.307857701e+01,4.653632151e+01,4.319512995e+01,7.094937215e+01,4.195419919e+01,1.685905451e+01,7.141659363e+01,2.583575808e+01,1.029085209e+01,4.342602355e+01
4.093556885e+01,4.992563704e+01,9.862124773e+01,8.869635767e+01,4.465643462e+01,6.795290726e+01,3.061422529e+01,6.803148182e+01,7.752473454e+01,5.303030841e+01,6.631757173e+01,9.273036392e+00,7.581149613e+01,5.410289297e+01,7.498594887e+01,6.147827580e+01,1.988233805e+01,7.121832679e+01,6.643066071e+01,9.451909036e+01,1.884593977e+01,9.068794660e+01,5.547581024e+00,4.341884393e+01,2.726055157e+01,6.762811862e+01,4.255709020e+01,1.392016064e+01,6.323390464e+01,7.310423968e+01,5.548501978e+01,8.714000087e+01,6.240586888e+01,4.513098995e+01,9.607371127e+01,7.498541039e+01,2.803719159e+01,1.619694432e+01,3.599996169e+01,4.270439812e+01,8.807048052e+01,8.482916077e+01,4.221889247e+01,4.160464144e+01,9.016187855e+00,2.764877939e+00,5.889084304e+01,1.976375467e+01,1.211324230e+01,5.177102006e+01,2.828344352e+00,3.435968843e+01,2.313285562e+01,9.305164529e+01,1.581359637e+00
8.699760914e+01,8.961093501e+01,9.203914555e+01,9.051824111e+01,2.115422242e+00,1.041560385e+01,3.376020959e+00,7.216442156e+01,4.197131201e+01,9.831668562e+01,5.186080283e+01,8.985767380e+00,8.900692453e+01,3.913474732e+01,9.715037348e+01,6.280347519e+01,6.659309439e+01,9.494060857e+01,6.483337657e+01,3.565732839e+01,8.026705198e+01,9.138716709e+01,3.413779912e+01,8.776175638e+01,8.414994963e+01,5.344723700e+01,4.414120360e+01,9.457645237e+01,4.822166751e+01,3.064103212e+01,5.703655142e+01,1.976592349e+01,6.717446608e+01,1.603252961e-01,3.273669768e+01,2.956497784e+01,6.078673282e+00,7.270857678e+01,4.698160363e+01,6.843761436e+01,4.545538561e+01,4.693560775e+01,7.105517012e+01,9.290696839e+01,1.896031032e+01,6.406731062e+01,2.679939884e+01,6.352623487e+01,9.423998914e+01,6.948627429e+01,6.801644635e+01,2.887899198e+01,1.342084009e+01,8.435045348e+01,3.358024845e+01
