v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25
4.853783396e+01,2.272628404e+01,6.840594885e+01,4.740429285e+01,3.975545873e+01,7.381601530e+01,7.924764497e+01,5.961278801e+01,9.469483499e+01,6.822493108e+01,5.266610698e+01,2.538287199e+01,8.945817938e+01,2.754772094e+00,3.151505636e+01,8.380913903e+00,5.062853958e+01,4.893362235e+01,1.365747240e+01,7.258386018e+01,2.721613308e+01,2.559338455e+01,3.106359594e+01,4.714200922e+00,2.568792009e+00
1.011871673e+01,8.149683976e+01,5.321230303e+01,3.093198499e+01,7.941579663e+01,6.878303834e+01,3.372622578e+00,3.880501792e+01,4.604630005e+01,6.654874272e+01,4.249496900e+01,1.523609488e+01,8.439551770e+01,5.986143089e+01,9.390131609e+01,1.510562668e+01,6.035302829e+01,9.872525607e+01,8.433320488e+01,3.986033716e+01,2.659821451e+01,6.341483060e+01,2.254705058e+01,9.373971198e+01,7.773377815e+01
8.028527242e+01,7.475323208e+01,4.282796696e+01,4.345462247e+01,6.323304681e+01,9.164984793e+01,5.586315238e-01,5.535293067e+01,4.284530747e+01,4.807393589e+01,5.930063390e+00,1.185465941e+01,3.944093920e+01,2.040541851e+01,3.703568366e+01,5.847425458e+01,2.478305977e+01,5.903155954e+01,6.587656052e+01,3.204172240e+01,4.868034823e+01,3.890012501e+01,4.390258642e+01,9.247645585e+01,1.117989172e+00
1.368161784e+01,6.887207369e+01,1.496853260e+01,1.063257088e+01,5.943586204e+00,2.731030024e+01,5.109018700e+01,2.997433106e+01,1.791830258e+00,2.119481828e+01,6.875223457e+01,7.866700936e+00,4.465431720e+01,5.689785015e+01,9.977404543e-01,6.195695400e+01,5.021887438e+01,6.381187582e+01,1.457809235e+01,2.939164657e+01,2.434163850e+01,3.181490982e+01,8.771256462e+01,7.675525332e+01,8.382973340e+01
1.252060543e+01,8.717467457e+01,3.792172180e+01,3.634177175e+01,4.702948146e+01,6.970202512e+01,2.806899930e+01,6.574741708e-01,3.287806292e+01,5.087588557e+01,7.549865804e+01,8.798932586e+01,6.779377782e+01,8.732994796e+01,2.252383142e+01,6.295802025e+01,2.067611311e+01,1.086850681e+01,4.488221379e+00,2.108082666e+01,5.035570442e+01,8.960122798e+01,8.881664451e+01,6.715582923e+01,4.525238616e+01
2.625354139e+01,6.730087352e+01,3.003971055e+01,9.100240902e+01,5.823428112e+01,4.431059238e+01,6.991444216e+01,7.676740856e+01,2.628493230e+01,5.561075773e+01,6.714720296e+01,1.462297234e+01,3.297070642e+01,6.558428489e+00,6.296656501e+01,5.645902981e+01,1.389874272e+00,7.864689797e+01,5.891106172e+00,4.686016708e+01,7.229596680e+01,1.441593475e+01,8.095714893e+01,1.628160990e+01,6.213519839e+01
7.172675616e+01,2.098009807e+01,6.435879749e+00,8.578297023e+01,7.642043824e+01,3.914063147e+00,2.760096890e+01,7.240932309e+01,6.504518236e+01,9.369844520e+01,5.252573763e+01,2.269665213e+01,7.696170300e+01,3.901190608e+01,7.260784946e+01,3.150968128e+01,9.615871566e+00,7.462850667e+01,6.426136961e+01,4.120120321e+01,5.135943982e+01,1.469856046e+01,7.417287674e+01,5.620846974e+01,2.230607112e+01
2.370539730e+01,8.426152454e+01,5.010342777e+01,8.436062200e+01,2.307901972e+01,7.208033191e+01,9.620997966e+01,9.796898445e+01,6.886750367e+01,9.626882181e+01,2.328485623e+01,3.945371236e+01,7.263692542e+01,7.791526206e+01,9.116695383e+01,4.090220644e+01,4.352326127e+00,4.199412351e+01,2.092071038e+01,8.390486794e+01,1.716342983e+01,4.761690169e+01,2.971406059e+01,6.016148376e+01,4.151771611e+01
8.728549058e+01,7.406201210e+01,7.302383951e+00,7.434033728e+01,2.172683159e+01,8.054040276e+01,1.198454343e+01,3.704179662e+01,6.359864032e+01,4.081637550e+01,2.813528187e+01,3.802861679e+01,3.254705546e+01,9.516130050e+01,8.647540728e+01,3.531523076e+01,1.139496119e+00,4.456386002e+01,3.392352123e+00,3.501553483e+01,8.768472462e+01,6.034694656e+01,3.096455126e+01,6.138475827e+01,8.701084516e+01
3.959186944e+01,5.180559104e+01,7.768065578e+01,7.921967320e+01,2.688067869e+00,1.664438786e+01,7.851899310e+01,4.657946411e+01,1.969345735e+01,8.098631030e+01,8.339744029e+01,2.529323849e+01,2.794130506e+01,2.891555691e+01,5.022256960e+01,5.462934838e+01,3.585106987e+01,6.414015857e+01,5.556874707e+01,3.117139153e+01,4.547567645e+01,2.474652768e+00,1.525698953e+01,8.426807093e+01,7.363580452e+01
6.385577609e+01,5.498672411e+01,6.870641764e+01,1.674013364e+01,2.645096746e+01,9.845278661e+01,7.245572796e+00,4.446225579e+01,2.875499620e+01,7.412991998e+01,9.772003419e+01,1.568454011e+01,8.092973772e+01,3.858390609e+00,6.824497535e+01,6.479520197e+01,6.765325689e+01,6.823451960e+01,4.584554811e+01,4.673133187e+01,9.541026882e+01,3.324564089e+01,6.655661881e+01,6.396638123e+01,1.613203624e+01
2.354665118e+01,1.305783068e+01,9.085767492e+01,7.064089054e+01,2.983391798e+01,2.432087556e+00,4.455639210e+01,9.175130121e+01,3.773481108e+01,6.140585999e+01,5.988247671e+01,5.956914492e+01,6.756913539e+01,2.458947576e+01,9.862189560e+01,4.041575020e+00,2.571581225e+01,6.999522093e+01,3.747353825e+00,1.866823867e+01,4.213870442e+01,9.014533514e+01,1.648852463e+01,5.318912860e+01,8.394580295e+01
5.244791774e+01,2.288069037e+01,2.768650893e+01,2.481043209e+01,1.214789246e+01,4.801730257e+01,3.071802266e+01,6.577474422e+01,6.632378443e+01,7.573246282e+01,6.696454326e+00,4.019327336e+01,8.213248764e+00,8.827992272e+01,1.539448121e+01,7.190318608e+00,5.659008099e+01,8.487112813e+01,8.844505533e+01,4.284816818e+01,3.566388527e+01,6.184514004e+01,9.528385823e+01,1.979231714e+01,6.372418101e+01
5.038513202e+01,9.970909018e+01,9.038691387e+01,1.706865389e+01,3.306093194e+01,6.320901668e+01,6.069939783e+01,8.037199914e+01,6.116888226e+01,9.477326097e+01,7.931597287e+01,6.374324545e+01,6.969997585e+01,3.363833472e+01,8.705261955e+01,4.987509002e+01,2.284094428e+01,9.548907523e+01,8.573940143e+00,9.269817406e+01,1.413990404e+01,5.435991153e+00,7.719375957e+01,3.167088511e+01,7.658133588e+01
5.824005453e+01,6.055317906e+00,2.454611992e+01,2.611408535e+01,4.923168027e+01,2.548468230e+01,5.701600969e+01,7.165915524e+01,3.483711076e+01,5.892478576e+01,3.206519505e+01,8.836569991e+01,4.423667722e+01,5.178890062e+01,4.398952308e+01,9.479380148e+01,4.104779079e+01,5.424928217e+01,2.286998139e+01,6.140943725e+01,6.525805222e+01,8.816295580e+01,3.988430347e+00,2.689268858e+01,4.976640492e+01
1.192024331e+01,3.535297959e+01,4.517126813e+01,3.919288594e+01,4.818712124e+01,1.014661178e+01,1.009846489e+01,6.228585138e+01,5.635317968e+01,7.916479636e+01,7.552597846e+01,7.532159339e+01,2.802279023e+01,4.368293354e+01,1.510143620e-02,7.569421757e+01,2.755681692e+01,9.739690137e+01,8.987084693e+01,6.824949876e+01,1.009290299e+01,9.581290836e+01,8.629774405e+00,2.315298064e+01,8.878933093e+01
5.298409775e+01,8.118835316e-01,5.626931547e+01,2.394381534e+01,8.201012392e+01,3.376051029e+01,9.156948018e+01,5.939660209e+01,5.590412180e+01,5.514953554e+01,2.636478605e+01,8.442360223e+01,2.145219780e+01,3.401260055e+01,8.247477933e+01,5.421488814e+00,6.733400513e+00,7.308515684e+01,8.870273685e+01,1.930267039e+01,7.599097871e+01,4.391359879e+01,2.902128203e+01,3.151538916e+01,9.447021988e+01
8.686323478e+00,3.280578398e+01,9.943855705e+01,4.666910899e+01,5.710037220e+00,8.534969445e+01,1.880698223e+01,7.724510574e+01,9.037447045e+01,4.393618827e+01,6.129115162e+01,2.865169163e+01,7.873585745e+01,9.644381878e+01,8.496706918e+01,9.340799338e+01,7.108247938e+01,7.328174743e+01,1.777791182e+01,2.912701028e+01,5.175738953e+01,1.161139378e+01,4.854712524e+01,2.135186319e+01,9.041233313e+01
8.203361565e+01,2.818100770e+01,7.345603109e+01,3.936607453e+01,3.218378359e+01,4.824546330e+01,2.266757282e+01,1.806825571e+01,6.923945294e+01,2.202653638e+01,9.303086383e+01,4.816361292e+01,8.935801829e+01,7.544880486e+01,1.182881752e+00,8.953000457e+01,2.733647696e+01,6.112546263e+01,1.385837630e+01,1.266176430e+01,3.394951273e+01,8.099145328e+00,7.570906545e+01,8.750834199e+01,7.279003582e+01
6.339411836e+01,1.511493975e+01,4.315242421e+01,9.989297772e+01,3.611621575e+01,7.035711166e+01,3.883214190e+01,7.479017355e+01,2.229972816e+01,9.141956027e+01,6.828784388e+01,6.881101009e+00,1.687839096e+01,5.452978487e+01,8.611634065e+01,4.690546427e+01,8.179408772e+01,7.751058854e+01,7.727742639e+01,7.146862533e+00,1.039117795e+01,6.387596127e+01,6.499981717e+01,4.545568230e+01,5.028006059e+01
7.591498031e+01,5.482954012e+01,9.823935263e+01,4.847600280e+00,1.736628104e+01,6.081588951e+01,6.180230653e+01,8.770554613e+01,4.465451896e+01,5.366725428e+01,1.565096455e+01,1.554572637e+01,3.466969849e+01,3.222977337e+01,4.493205671e+01,9.899973787e+01,3.834366691e+01,1.698974024e+01,8.761260449e+01,6.705614300e+01,6.262093322e+01,4.287313239e+01,1.458226790e+01,8.220151011e+01,7.108279851e+01
1.303390240e+01,3.251011783e+01,6.382655800e+01,2.626292844e+01,3.162537215e+01,6.498407246e+01,5.467215492e+01,2.509617659e+01,2.789601528e+01,7.852782372e+01,8.301220680e+01,6.291902706e+01,8.163901081e+01,9.415124875e+01,7.646806350e+01,2.917404561e+01,2.890659754e+01,5.783378078e+01,4.032445320e+01,7.581410252e+01,9.092401819e+01,5.579655348e+01,4.522217333e+01,8.699655081e+01,7.258806163e+01
1.223767069e+01,5.116274241e+01,1.685422243e+01,4.307419805e+01,8.668842571e+01,3.406492650e+01,7.252148843e+01,7.077690644e+01,7.838140827e+01,8.532659087e+01,9.998310973e+01,6.722915008e+00,2.951863896e+01,9.350207022e+00,3.598260168e+01,6.093176748e+01,7.986514112e+01,7.079203214e+01,2.555869987e+01,3.642382876e+01,9.160578482e+00,8.921270885e+01,2.352116270e+01,4.556745190e+01,2.783684987e+01
6.726136524e+01,8.571396358e+01,6.573429013e+01,4.822257121e+01,8.869302417e+01,2.537194026e+01,3.264239413e+01,6.867921836e+01,6.650189049e+01,8.643265801e+01,3.727014178e+00,7.380185250e+01,6.326835719e+01,9.332160184e+01,6.359287897e+01,9.990593372e+01,1.791361488e+01,2.780717083e+01,9.564876174e+01,6.444972446e+01,6.930236962e+01,6.527395015e+01,6.671616978e+01,9.822933935e+01,2.529711234e+01
1.027965278e+01,6.586653856e+01,3.979011802e+01,1.772528917e+01,9.043700817e+01,2.829877266e+01,7.016183261e+01,6.418021898e+01,6.321122238e+01,3.612419326e+01,8.924273767e+01,8.156184365e+01,3.384811923e+01,2.092146823e+01,9.344878572e+01,1.263897081e+01,9.086087851e+01,7.177433557e+01,6.670644470e+01,7.868718337e+00,3.616896031e+01,2.998284469e+01,9.146787021e+01,2.450186093e+01,3.034936235e+01
1.146508193e+01,9.828700431e+01,1.605782759e+01,5.985650550e+01,4.748043558e+01,2.980855599e+01,3.036378626e+01,1.328774084e+01,7.663659144e+01,6.614555467e+01,2.857307196e-01,2.231347810e+01,4.258959958e-01,1.975173737e+01,5.113852728e+01,4.890965870e+00,7.359036461e+01,8.634151368e+01,6.701781759e+01,8.000692071e+01,3.832045015e+01,7.559749938e+01,4.938021211e+01,9.210155566e+01,4.650461154e+01
7.583193006e+01,4.199837762e+00,2.701475535e+01,2.860441717e+01,4.874678241e+01,8.805507855e+01,9.019750906e+00,6.396796651e+01,1.998470644e+01,9.187871888e+00,8.748055509e+01,3.277958402e+01,8.308651361e+01,6.786400636e+01,7.159753192e+01,9.572501124e+01,2.660672009e+01,7.657762152e+01,3.273551689e+01,6.435661879e+01,9.572560715e+01,4.939800784e+01,2.682724076e+01,5.033830019e+00,9.556458786e+01
8.951316305e+00,4.894550315e+01,1.974967853e+01,6.959379447e+01,7.743867017e+01,1.041620674e+01,3.790213452e+01,4.686521292e+01,5.680652063e+01,7.230394588e+01,3.258870014e+01,9.086033463e+01,1.502675884e+00,2.656830145e+01,2.024978628e+01,6.261633280e+01,7.185386369e+01,5.261392753e+01,1.549525414e+01,7.163074221e+01,1.149968963e+01,9.885647298e+01,1.447743792e+01,3.941992997e+01,7.855102593e+00
4.329687897e+00,2.238030476e+01,5.562741165e+01,9.649688132e+01,3.775460904e+01,5.285551318e+01,8.197415925e+01,1.733616076e+01,7.925340122e+01,4.188584585e+01,7.711676869e+01,7.983744553e+01,7.991877478e+01,7.188583719e+01,2.121801983e+01,4.318851031e+01,4.283308212e+01,3.062936423e+01,4.233654805e+01,9.808527461e+01,2.247020658e+01,8.676298509e+01,1.320557656e+01,5.372447600e+01,1.425589614e+01
4.515080391e+01,7.841395518e+01,5.247878701e+01,9.902536532e+00,5.726679082e+01,7.397113159e+01,5.629448298e+01,6.280909265e+01,3.410860011e+01,5.208551416e+01,4.499450425e+01,6.804578484e+01,8.578852731e+01,1.554356653e+01,8.958944008e+01,5.817319362e+01,3.875728275e+00,3.013035012e+01,6.429762963e+00,5.512344888e+01,8.430442823e+01,8.841982627e+01,4.165840192e+01,6.052854542e+01,5.881902598e+01
4.325240341e+01,3.310159691e+01,1.871892159e+01,3.883242844e+01,5.028625061e+01,7.831381833e+00,6.404808271e+00,7.551530890e+00,3.848262962e+01,2.845657951e+01,3.919534594e+01,2.191104039e+01,4.880670266e+01,4.515323712e+01,7.912819661e+01,8.215534917e+01,1.860763690e+01,5.145843264e+00,8.896842269e+01,6.717347278e+01,2.957113211e+00,3.433481856e+01,7.043738322e+01,2.300971129e+01,1.225888601e+01
6.663801190e+01,8.604370277e+00,2.155454555e+01,5.159976694e+00,7.450141199e+01,5.225838035e+01,3.302949362e+01,4.428025619e+01,3.972840485e+01,6.620558378e+01,1.187284782e+01,9.302105507e+01,9.223208688e+01,9.961906469e+01,1.497238729e+01,3.935805972e+00,4.679498799e+01,3.141338533e+01,9.207070609e+01,9.947663138e+01,1.234421484e+01,4.650444143e+01,6.144749810e+01,2.368434276e+01,7.590004542e+01
7.710022087e+01,7.795901668e+01,8.866248224e+00,5.424115092e+01,6.703299270e+01,2.304582776e+01,2.505674541e+01,5.720772513e+01,1.460113970e+01,4.301306179e+01,3.367594290e+01,6.927190569e+01,3.823692497e+01,2.539112545e+01,6.444564109e+01,4.594463145e+01,3.565859428e+01,3.613812852e+01,3.379931446e+01,5.015159273e+01,4.779766646e+01,3.220032634e+01,8.058302658e+01,5.326750242e+01,3.076208209e+01
2.320721317e-01,7.452916123e+01,2.846744670e+01,5.796694896e+01,2.419542600e+01,4.508934276e+01,5.256078413e+01,5.586905148e+00,5.558922193e+00,5.617543078e+01,4.001070132e+00,5.153010571e+01,3.076347526e+01,3.480097059e+01,1.166782738e+01,2.594066666e+01,2.654868080e+01,6.983821541e+01,7.508713765e+01,4.598280704e+01,8.051212193e+00,2.453287855e+01,8.390940507e+01,9.005281714e+01,7.027711040e+01
1.416213915e+00,7.172923821e+01,5.804124391e+01,5.621363006e+01,3.656326737e+01,1.441464263e+01,3.334132140e+01,4.698771977e+01,4.215769489e+01,1.576589662e+01,6.141938188e+00,6.566509897e+01,7.452082360e+01,2.209147743e+01,7.506077612e+01,1.896012664e+01,8.838017227e+01,7.530841807e+01,7.863221305e+00,5.751397345e+01,4.450091789e+01,7.844431197e+01,4.414014726e+00,6.040182561e+01,5.423615283e+01
2.572283099e+01,1.943514776e+01,1.552397885e+01,8.153620845e+01,5.335743471e+01,3.747338893e+01,1.151618521e+01,9.165691597e+01,9.279622884e+01,1.586180933e+00,7.102733176e+01,7.255488210e+01,1.146682515e+01,6.753598284e+01,4.696885217e+01,6.985549670e+01,7.263081505e+01,8.821505901e+01,9.944176388e+01,2.025551063e+01,2.681177950e+01,3.775394541e+01,3.429337633e+01,3.049116310e+01,9.497197098e+01
6.336414572e+00,8.194906877e+01,7.740987744e+01,8.480602942e+01,3.182770192e+01,3.608247760e+01,3.681777072e+01,5.311178020e+01,1.425525728e+01,1.210545188e+01,4.290860423e+01,3.428077060e+01,2.350931648e+00,4.208897892e+01,2.578723931e+01,5.141910392e+01,7.564095541e+01,9.066404875e+01,8.258200967e+00,5.455770441e+01,8.785534446e+01,6.500857811e+01,5.871962101e+01,9.234107460e+01,5.776401965e+01
4.923238264e+01,6.631161632e+01,2.886150925e+01,9.773547862e+00,8.574237510e+01,1.723335237e+01,3.024957664e+01,7.060200579e+01,1.202966736e-01,3.624580257e+01,7.951668707e+00,4.226322724e+01,6.660934901e+01,7.993569993e+01,5.842304426e+01,6.563336723e-01,8.620098251e+00,2.548183687e+01,1.070807845e+01,6.931073620e+01,7.073083016e+01,2.681268825e+01,3.404488395e+01,5.154645006e+01,2.301432665e+01
9.559848836e+01,3.416452488e+01,5.265786262e+00,4.418119286e+01,2.226465605e+01,6.400637816e+01,1.332594455e+00,8.575136289e+01,9.592609136e+01,9.084850872e+01,2.101285400e+01,7.783572350e+01,3.274528429e+01,2.063106007e+01,4.596196048e+01,3.754623566e+01,7.146957867e+01,7.932795018e+00,9.377262132e+01,7.567635794e+01,7.022357843e+01,6.882193978e+00,7.528872445e+01,5.953104976e+01,2.353263943e+01
5.287676754e+00,1.989173827e+01,7.802615661e+01,1.211796996e+01,8.519754668e+01,1.154776916e+01,7.111942337e+01,5.337973475e+01,7.887258734e+01,6.250654863e+01,3.950230788e+01,2.918555219e+01,5.536274433e+01,2.592691583e+01,1.228818404e+01,1.852551224e+01,1.099642646e+01,3.745863233e+01,8.239595052e+01,4.315569114e+01,7.645776918e+01,8.787009859e+01,9.931964826e+01,5.230023073e+01,1.463659442e+01
4.546705303e+01,4.405924113e+01,2.476178807e+01,7.317851497e+01,9.934160263e+01,6.185778376e+01,7.177006533e+01,4.249608665e+01,2.933953667e+01,6.152339736e+01,3.787783157e+01,1.575413467e+01,5.541639048e+01,6.194717261e+01,6.198581651e+01,4.881951364e+01,3.914415134e+01,7.447117415e+01,5.235378637e+01,9.093313936e+01,3.437029716e+01,9.270771034e+01,8.739591405e+01,8.193540525e+01,6.638473424e+01
5.979596023e+01,6.606159722e+00,4.953266988e+01,5.661269115e+01,1.451927037e+01,9.087087645e+01,1.496808233e+01,4.973957468e+01,5.796592997e+01,2.667801081e+01,8.626840715e+01,6.732788972e+01,1.322971064e+00,3.834373915e+01,6.111190100e-01,7.108322185e+01,2.364261779e+00,3.311389018e+01,1.817977889e+01,2.547838154e+01,9.224537858e+01,6.444889596e+01,1.074812641e+01,4.280863191e+01,5.066092970e+01
7.307961521e+01,5.363540382e+01,9.992901557e+01,1.347531051e+01,6.228856252e+01,2.403677735e+01,7.032638365e+01,2.775477543e+00,6.952057107e+01,6.710004440e+01,4.902329162e+00,4.523378270e+01,4.844800628e+01,4.840141556e+00,1.859126899e+01,6.303847246e+01,3.411642788e+01,9.907931469e+01,6.118518850e-01,4.920144589e+01,7.289420386e+01,4.754155187e+01,4.971065487e+01,8.382332989e+01,6.098815508e+01
9.115363849e+01,6.149670099e+01,3.267355375e+01,5.280673952e+01,8.476930165e+01,7.367341647e+01,5.516651962e+01,1.985573362e+01,5.903179671e+01,8.442595964e+01,4.198263631e+01,5.859544027e+01,9.953349410e+01,2.296142274e+01,3.086653286e+01,3.574878772e+01,8.189695217e+01,2.408513334e+01,4.306903798e+01,8.223359729e+01,8.983943755e+01,5.325871328e+01,6.362147420e+01,7.744095065e+01,4.311471210e+01
3.220185518e+01,7.687881184e+00,7.496963683e+01,7.008296357e+01,4.782277028e+01,5.559637861e+00,8.888335147e+01,2.824245229e+01,8.496143541e+01,8.886532721e+01,8.147290442e+01,6.472037606e+01,8.003250879e+01,8.011877630e+01,6.812654799e+01,2.228656835e+01,5.993498721e+01,7.388811445e+01,2.627232967e+01,9.517259156e+01,4.648087822e+01,6.656459786e+01,9.274534311e+01,7.821410185e+01,8.152329458e+00
5.237565318e+01,9.338050296e+01,7.771538150e+01,9.893030047e+01,7.399205036e+00,1.649837387e+00,8.012019967e+01,6.173934164e+01,4.398933235e+01,3.315413000e+01,2.767392190e+01,9.824967185e+01,1.959189415e+01,8.436328976e+01,2.401538250e+01,8.085663867e+00,8.989530286e+00,3.215342810e+01,5.336509198e+00,7.270000631e+01,9.484946922e+01,8.104702238e+01,9.440341846e+01,9.031020593e+01,9.809532456e+01
4.963299860e+01,5.569621126e+01,5.651733312e+01,5.681691602e+01,4.668273205e+01,7.717304581e+01,5.993843692e+01,5.667814806e+01,1.432326427e+01,8.516902730e+01,2.660834699e+01,8.698783167e+01,5.714284770e+01,6.027854079e+01,2.736374498e+01,8.205682389e+01,6.500956788e+01,2.107210218e+00,2.789167696e+01,1.951586868e+01,8.572770304e+01,8.014202146e+01,9.301060494e+01,5.759676563e+01,3.258891834e+01
3.285360586e+01,5.337522350e+01,6.675104422e+01,4.602956569e+01,6.468579168e+01,9.275386166e+01,5.343631865e+01,8.166218471e+01,6.746373653e+01,1.254077462e+01,6.048336176e+01,1.136509243e+01,6.832717653e+01,8.074428732e+01,7.570443991e+00,2.582280750e+01,8.951189702e+01,5.993868374e+01,2.745354618e+01,4.568944047e+00,4.292814410e+01,6.397012116e+01,1.842621069e+01,5.537984835e+01,2.909014145e+00
7.627623141e+01,3.212446290e+01,9.835132197e+01,1.780839827e+01,4.106723705e+01,3.491573473e+01,1.305147530e+01,1.027853033e+01,1.571680247e+01,3.493815281e+01,2.681570119e+01,4.785543596e+01,2.502386630e+01,5.665093294e+01,6.946778302e+01,3.250329000e+01,2.315874162e+01,2.599832086e+01,6.041855794e+01,7.422880971e+01,4.714219990e+01,5.029471355e+01,5.997669593e+00,8.640887131e+01,5.012561915e+00
5.632063938e+01,9.783336688e+01,6.399459369e+01,2.420011216e+01,2.332780228e+01,6.051128099e+01,3.818612605e+01,7.118248429e+00,7.312613591e+01,5.868505245e+01,8.445443996e+01,2.313377871e+01,6.780093777e+00,2.776834061e+01,5.867534462e+01,2.742024079e+00,8.020970889e+01,6.194518267e+01,8.512953586e+01,5.156989013e+01,1.485931694e+01,1.370273398e+01,5.671706613e+01,9.846150651e+01,8.293277734e+01
6.290956553e+01,1.071056350e+01,7.629498114e+01,4.710663619e-01,5.048437308e+01,6.846558553e+01,9.368769614e+01,3.658476999e+01,6.152536860e+01,4.233343415e+01,2.125181177e+01,3.184100783e+01,5.693849557e+01,2.155146764e+01,8.482570110e+01,4.087897147e+01,8.786822551e+00,5.031969256e+01,9.957969998e+01,2.512871396e+01,8.199644169e+01,5.393391549e+01,8.144127855e+01,4.688576090e+01,2.129171422e+01
8.536221295e+01,6.450340543e+01,8.254558476e+01,7.224310459e+01,7.873429031e+01,4.894240594e+01,9.243008162e+01,9.263163955e+01,5.897249667e+01,6.937212892e+01,8.533758932e+00,3.265769397e+01,4.006925195e+01,8.841011941e+01,3.331247096e-01,5.892155835e+01,8.156697909e+01,3.605255219e+01,1.305303510e+01,4.553253124e+01,7.432616778e+01,5.335570323e+01,7.372822262e-01,3.430685858e+01,3.959992190e+01
