v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97
3.104101049e+01,5.889141383e+01,3.038391783e+01,6.173348106e+01,4.751044256e-01,7.113389926e+01,4.480210262e+01,9.691308217e+01,3.931619631e+00,1.279766616e+01,6.386450774e+01,5.263123108e+01,6.213620959e+01,2.729227169e+01,4.353361523e+01,8.269857145e+01,8.436478299e+01,5.662452395e+01,4.618524902e+01,8.763864098e+01,9.585469163e+01,1.554804244e+01,4.229373869e+01,3.633081222e+01,5.822263137e+01,7.465316597e+01,1.374702069e+00,6.084862136e+01,4.260373716e+01,8.742262730e+01,6.567878396e+01,1.780966518e+01,5.183231064e+01,5.246390524e+01,3.680796182e+01,7.529605160e+01,5.955024990e+00,4.276425792e+01,6.969840553e+01,5.010640841e+01,5.382448002e+01,3.011557599e+01,6.008167202e+01,7.088028482e+01,7.369708452e+01,3.091036109e+01,8.358095644e+01,9.255100338e+01,4.016416488e+01,8.190608463e+01,1.018966232e+01,8.177290336e+01,1.984005782e+01,3.308721900e+01,8.448884103e+01,9.508136824e+01,5.297194866e+01,4.283306848e+01,1.077648879e+01,4.178992980e+01,6.301225607e+01,8.684197877e+01,5.333516584e+01,6.029270165e+01,5.400615278e+01,1.111313904e+01,5.475317574e+01,3.356307580e+01,4.611998030e+01,9.699241201e+01,5.546803245e+00,8.444143570e+01,8.241313591e+01,7.564547947e+01,7.709449880e+01,1.697362769e+01,2.709184343e+01,4.982638615e+01,5.644818917e+01,5.333568119e+01,1.359542388e+01,5.268429706e+01,8.715539637e+01,1.477043331e+01,4.382827079e+01,4.257583946e+01,2.597291425e+01,3.399619139e+01,9.102453213e+00,1.428810245e+01,2.642287693e+01,9.378550828e+01,8.349168903e+01,8.399768868e+01,6.642106615e+01,4.625292360e+01,6.363547534e+01
4.173847514e+01,2.561396153e+01,2.070677994e+00,8.230807280e+01,9.049921326e+01,5.113069860e+00,6.491299225e+01,4.322298667e+01,3.353174574e+01,1.961658285e+01,3.072507301e+01,2.636310672e+01,3.023807192e+01,3.869586707e+01,8.026790919e+01,9.900991889e+01,5.991643419e+01,5.831045262e+01,1.013073260e+01,6.085746031e+01,8.824796078e+01,9.040962141e+01,7.703328084e+01,3.874069831e+01,7.113304331e+01,1.958885107e+01,1.460678503e+01,3.725451744e+01,9.375047288e+00,7.502463321e+01,4.343055561e+01,5.602318517e+01,2.404528260e+01,6.919823665e+01,4.050322131e+01,5.683156394e+01,1.929427522e+01,4.622066526e+01,4.860026867e+01,1.838377053e+01,8.050044179e+01,2.066607388e+01,4.323932250e+01,8.123325303e+01,2.166858815e+01,1.853512184e+01,1.129904233e+01,1.722816526e+01,2.323066618e+01,4.740406277e+01,6.893835587e+01,8.508286121e+01,7.713365459e+01,3.945662286e+01,4.891577140e+01,2.999384679e+00,7.878272503e+01,4.931870177e+01,5.754026591e+01,3.643067822e+01,9.735869584e+00,5.595948391e+01,5.478376425e+01,3.190307255e+01,4.541709200e+01,9.680529766e+01,5.210435422e+01,6.068493847e+01,7.034387390e+01,2.361419495e+01,6.431605583e+01,5.081565184e+01,4.733133734e+01,1.969587696e+01,1.889360603e+01,5.749567768e+01,2.393189338e+01,6.843971241e-01,5.822173154e+01,7.334826406e+01,6.500917940e+01,3.185939258e+01,3.628216787e+01,2.502217008e+01,1.611226408e+01,5.281625595e+00,2.388729365e+01,5.354781857e+01,4.134397930e+01,6.157088495e+01,1.521297815e+01,3.856599254e+01,4.634969586e+01,9.130060661e+01,8.758909000e+01,7.796292607e+01,5.101820962e+01
2.699076744e+01,1.430718533e+01,7.309761578e+01,2.161464086e+01,2.335362175e+01,3.004266029e+01,2.469577585e+01,2.956216422e+01,2.239472900e+01,8.606727785e+01,3.295054730e+01,9.704542973e+00,7.743012561e+01,2.707502289e+01,7.788884553e+01,1.399497429e+01,5.768094567e+01,7.198583846e+01,8.007030399e+00,8.866870549e+01,8.560340169e+00,9.494084544e+00,8.843071007e+01,6.991277828e-01,8.331081159e+01,3.292423724e+01,5.150592821e+01,6.072526746e+01,5.067409123e+01,1.840724262e+01,5.807770690e+01,7.014215593e+01,8.920021239e+01,5.449837644e+01,1.852570947e+01,8.096889180e+01,6.711563524e+01,3.579662686e+01,5.465204220e+01,4.903206740e+01,3.232116985e+01,3.901795945e+01,5.807465982e+01,9.238964804e+01,7.431204569e+01,2.583785687e+00,9.398873876e+01,8.789378362e+01,5.440382715e+01,1.343155392e+01,2.586307908e+01,6.095588817e+01,3.038679187e+01,5.432466063e+01,3.337802741e+01,6.999208891e+00,7.966152839e+01,1.644002245e+01,3.352423776e+01,1.220017768e+01,8.804364291e+01,1.990212878e+01,8.742867143e+01,1.982408625e+01,6.997454513e+01,9.990880479e+01,4.184970218e+01,4.048036909e+01,1.362291423e+00,7.340949683e+01,3.748190317e+01,9.238087348e+01,6.872776264e+01,6.798584901e+01,3.080297772e+01,8.512909497e+01,9.700354991e+01,1.358363171e+01,9.982428722e+01,8.059190863e+01,9.291848060e+01,5.520501596e+01,3.017141398e+01,4.681906782e+01,6.500437788e+01,1.009307338e+01,1.711844292e+01,9.998199564e+01,8.041313050e+01,7.061493549e+01,2.280874157e+01,8.676409883e+01,1.238442352e+00,6.117196441e+01,4.165148028e+00,5.716470032e+01,9.456392193e+01
7.326429406e+01,8.250871264e+01,6.815894371e+01,3.960661901e+01,5.959700465e+01,6.590677573e+01,7.238581326e+01,2.869465755e+01,5.808077780e+01,2.532639831e+01,4.291906374e+01,6.111404123e+01,1.633993685e+01,7.532643718e+01,7.552944176e+01,6.400346288e+01,5.921658625e+01,7.605461972e+01,1.871793844e+01,5.563041738e+01,5.997481981e+01,8.706493083e+01,8.460591212e+01,4.166370671e+01,8.075630505e+01,4.759356139e+01,3.307646397e+01,9.023461001e+01,3.532595342e+01,6.663467578e+01,2.694593151e+01,5.357412101e+01,3.315720783e+00,5.434845064e+01,9.712849162e+01,7.288532148e+01,5.195241362e+01,5.165772677e+01,8.701234793e+01,7.102035851e+01,6.700011117e+01,2.872229050e+01,7.793958405e+01,1.398348279e+01,3.672250204e+01,2.459611389e+01,2.023707643e+01,7.780545164e+01,3.426694151e+01,8.206693269e+01,2.046579124e+01,8.694577481e+01,6.634357261e+01,4.582800428e+01,1.185636404e+01,7.998950618e+01,1.484242680e+01,2.260707860e+01,1.745696637e+01,6.600196605e+01,7.037495480e+01,1.947720373e+01,7.672862228e+01,1.477887385e+01,2.618815736e+01,9.932196037e+01,7.978212127e+01,6.244063019e+01,8.855105789e+01,3.226665397e+01,9.663900468e+01,8.918063631e+01,2.998730019e+00,4.144211724e+01,2.037053828e+00,5.732423815e+01,5.570669966e+01,7.550873649e+01,1.272302279e+01,8.606631882e+01,2.913516640e+01,4.365780381e+01,5.570339762e+00,7.972123954e+01,2.149974167e+01,7.740648938e+01,1.877853493e+01,2.803921042e+01,4.062176521e+01,4.092597384e+01,3.049465039e+01,2.444172033e+01,9.174727713e+01,8.965303150e+01,9.390927816e+01,4.498406327e+01,7.250354159e+01
9.646196877e+01,3.089519753e+01,7.829261433e+01,9.457944490e+01,2.808430414e+01,8.676088690e+00,3.109790071e+01,5.339119094e-01,3.627175793e+01,7.646307849e+01,7.504957412e+00,9.422497672e+01,2.903558058e+01,7.772054248e+01,9.281746334e+01,9.172920950e+01,7.211799318e+01,5.860646204e+01,7.793600057e+01,5.720536168e+01,6.763201312e+01,9.842232143e+01,3.833635753e+01,3.287391930e+01,1.544391410e+01,4.902579341e+01,6.978388816e+01,9.579270652e+01,6.708040030e+01,8.936061275e+01,6.155780150e+01,6.381809846e+01,7.283070979e+01,4.727807121e+01,2.106011879e+01,4.661071458e+01,6.737410006e+01,2.490262367e+01,4.777322512e+01,7.285590414e+01,1.241813499e+01,8.392272644e+01,7.711176269e+01,1.050610507e+01,6.545579870e+01,8.947561165e+01,1.575939752e+01,2.267087874e+01,5.168395463e+01,9.102126907e+01,3.261074853e+01,5.042107860e+01,5.852856540e+01,2.942155256e+01,5.131924749e+01,3.545807287e+01,3.893556750e+01,9.431788264e+00,6.608018390e+01,3.790762719e+01,2.373200545e+01,3.921999156e+01,1.000578027e+01,7.859359388e+01,5.388336140e+00,7.923690420e+01,6.442359091e+01,3.592846698e+01,4.116397811e+01,1.843114019e+01,8.908251159e+01,9.972726997e+01,6.893987343e+01,9.182535022e+01,5.174441142e+01,2.297035195e+01,9.497668085e+01,9.965540616e+01,8.601642020e+01,6.992460440e+01,4.614621733e+01,7.096059579e+01,9.626637390e+01,8.203044930e+01,6.865006931e+00,9.177856895e+01,6.671815485e+01,1.364924199e+01,7.096836199e+01,5.030367882e+01,1.851061174e+01,9.555318588e+01,6.682571837e+00,9.502779396e+00,2.093310603e+01,9.962739074e+01,4.180200556e+01
1.520221587e+01,7.065006965e+01,9.175674412e+01,3.711197570e+01,5.742813058e+01,7.092871813e+01,6.737840637e+01,5.368386464e+01,7.776374228e+01,7.700657205e+01,1.317645460e+01,8.473395103e+01,1.211067242e+01,8.393992035e+01,3.858385480e+01,6.208415999e+01,4.157951005e+01,9.393341773e+01,7.272445824e+01,9.963117043e+01,4.978867680e+01,5.130020302e+01,3.116134235e+01,7.611147672e+01,7.743821294e+01,7.890405204e+01,4.253489215e+01,2.390000682e+01,3.238916388e+01,7.771403952e+01,3.558328857e+00,7.916891030e+01,2.073689937e+01,9.537045714e+00,4.368619087e+00,7.037524695e+01,2.939974038e+00,1.586283018e+01,2.004564346e+00,3.178670444e+01,2.689059250e+01,3.177268545e-01,9.875606889e+00,8.613299483e+01,3.764395271e+01,1.016616520e+01,6.973652885e+01,5.992892334e+01,3.871661458e+01,3.404854338e+01,1.219417902e+00,5.373088122e+01,8.120446188e+01,7.514977027e+01,1.586996119e+01,9.064839796e+01,6.205202501e+01,3.456063997e+01,5.600018449e+01,3.507472519e+01,4.990693951e+01,2.506243564e+01,9.713785068e+01,9.414459478e+01,8.114716218e+01,2.876683489e+01,2.995192555e+01,7.575473916e+01,2.466131383e+01,6.025126273e+01,5.962338763e+01,7.861037956e+01,2.306879066e+00,6.288925961e+01,4.083567038e+00,6.777690212e+01,6.746509155e+01,7.447745899e+01,4.242724447e+01,8.499516869e+01,7.510426580e+01,2.996455492e+00,9.387830027e+01,2.527394292e+01,9.606728194e+01,5.019433027e+01,5.205268242e+00,8.754700104e+01,5.573641445e+01,5.607169989e+01,5.594422988e+01,1.698897365e+01,6.612888285e+01,6.040868483e+01,6.855083009e+01,4.219766500e+01,6.405448065e+01
2.063486486e+01,8.054139700e+01,2.145100581e+01,8.795886652e+01,2.351876645e+01,4.787016306e+01,9.339308659e+01,2.208703497e+01,2.336782365e+01,3.397935366e+01,6.688880672e+01,5.743202751e+01,3.383795969e+01,5.936940551e+01,7.221552264e+01,3.047717491e+01,9.739240767e+01,7.596754425e+01,7.009801667e+01,5.947250646e+01,3.099620043e+01,8.770916008e+01,5.416222022e+01,8.591317260e+01,5.541590023e+01,6.187682748e+01,3.771352855e+00,6.162954602e+01,1.899769311e+01,2.512520040e+00,1.663746022e+01,1.130979404e+01,2.090171857e+01,4.031265933e+01,7.619511783e+01,3.675524981e+01,1.443388434e+01,9.051778608e+00,7.359392959e+01,5.796286207e+00,9.779533739e+01,3.260881527e+01,8.679433827e+01,6.126556316e-01,6.911633797e+01,3.337267469e+01,1.731203404e+01,7.663044570e+01,6.471083971e+01,1.825560270e+00,3.998739008e+01,8.681661889e+01,4.828773453e+01,7.593463057e+01,1.165183698e+01,4.255955126e+01,3.482372104e+01,5.991243745e+01,7.953025690e+01,5.486306107e+01,5.889575011e+01,8.357598675e+01,4.198889209e+01,5.925899130e+01,6.378282417e+01,4.351765340e+01,2.548596358e+01,9.046799342e+01,4.444274915e+01,1.278120024e+01,9.461174639e+01,3.515184392e+01,9.127212769e+01,2.192992474e+01,2.052801160e+01,6.433855976e+01,5.591908758e+01,8.177815543e+01,4.723653818e+01,8.889978562e+01,1.890549872e+01,8.271756037e+00,8.169731483e+01,3.096999052e+01,4.975453116e+01,3.903030633e+00,8.137729405e+01,7.642482362e+01,1.950530459e+01,1.003648803e+01,4.811066892e+01,2.550585827e+01,4.026753633e+01,3.235653690e+01,9.408724537e+01,9.064241456e+01,8.003078181e+01
4.103959078e+01,9.961505702e+01,8.628818421e+01,7.978419946e+01,6.879104091e+01,4.818180693e+00,3.397814220e+01,9.092876535e+01,8.134403088e+01,4.504192519e+01,4.912706869e+00,6.940528481e+01,3.084870578e+00,9.393147302e+01,9.908279029e+01,2.271549967e+01,1.970523669e+01,9.592074204e+01,8.610827549e+01,7.672640736e+01,2.062748696e+01,9.271741188e+01,5.423518680e+01,8.464875329e+01,2.704046817e+01,1.590594153e+01,8.111089131e+01,8.450033368e+01,9.955580852e+01,6.564736214e+01,8.063223977e+00,5.389979777e+01,3.874085590e+00,2.190661105e+01,3.489348337e+01,7.261976238e+01,9.320290704e+01,9.630113966e+01,4.156637928e+01,5.239347508e+01,8.729903938e+01,8.108955850e+01,3.139379384e-01,1.487889038e+01,5.833431369e+01,5.996899411e+01,4.807573697e+01,2.096660833e+01,9.623600479e+01,6.380018019e+01,6.975681212e+01,7.728963016e+01,5.708179942e+01,3.678578814e+00,4.100455048e+01,5.751553326e+01,6.906986042e+01,8.547374182e+01,6.746634166e+01,4.106698165e+01,4.900543557e+01,2.648389514e+01,6.761540552e+01,7.330486317e+01,5.575670180e+00,8.268473205e+01,7.974148934e+00,4.773542171e+01,3.841571932e+01,6.314329421e+01,2.538402584e+00,4.299148641e+01,6.842289004e+01,7.754922255e+01,4.861410232e+00,7.851892853e+01,4.925778381e+01,2.462863307e+01,4.834491250e+01,8.630098830e+01,4.833038171e+01,3.108579576e+01,2.644643817e+01,7.322531697e+01,4.440224840e+00,3.117545448e+01,7.460931279e+01,7.016706990e+01,5.018781585e+01,7.634880945e+01,7.927128323e+01,2.938413505e+01,6.289878932e+01,7.560870642e+01,6.082365984e+01,9.104501610e+01,8.526537268e+01
1.121919848e+01,6.993169812e+01,7.234764720e+01,8.398310325e+01,9.048193653e+00,8.382678807e+01,5.045008276e+01,2.959780884e+00,6.573893286e+01,3.791343311e+01,1.986802063e+01,2.062697713e+01,6.582003102e+01,6.843288994e+00,5.286348503e+01,7.078437410e+01,6.571597075e+01,6.792999466e+01,3.711742975e+01,6.640216883e-01,5.229327293e+01,2.242012599e+01,4.800169765e+01,9.820209540e+01,4.752957998e+01,1.002419399e+01,2.539273462e+01,3.114034008e+01,3.812225107e+00,1.151419573e+01,4.675290424e+01,1.537842238e+01,6.896878608e+01,3.827305061e+01,7.800262533e+01,6.297753628e+01,7.045153460e+01,6.562781078e+01,1.311540876e+01,6.634937359e+01,3.675640524e+01,5.950558144e+01,9.976075738e+01,9.339201310e+01,6.379666715e+01,2.848472613e+01,2.729824140e+01,4.391069078e+01,8.912111398e+01,9.020408314e+01,7.378334624e+01,1.259808998e+01,2.854894647e+01,9.128191127e+01,7.658160908e+01,4.319110610e+01,2.481227587e+01,6.652126753e+01,6.450916549e+01,1.188897399e+01,4.512688044e+01,7.475064139e+01,7.228148647e+01,9.233713238e+01,9.670321597e+01,2.121980729e+01,1.008931234e+01,3.471553951e+01,4.457831889e+01,7.253016354e-01,4.600506370e+01,9.345426791e+01,7.606165482e+01,1.616153564e+01,2.107461394e+01,4.523093892e+01,7.678230293e+01,4.668199768e+01,4.012447495e+01,8.755253649e+01,9.720540205e+01,3.391436561e+01,9.863869859e+01,9.491340053e+01,6.951034438e+01,9.316175620e+01,7.477325807e+00,1.347981378e+01,6.653826735e+01,8.572064596e+01,8.608575499e+01,9.429190222e+01,6.162615766e+01,6.332836165e+01,8.178330716e+01,5.997554695e+01,3.562279188e+01
2.653758147e+01,7.082371985e+01,7.197709132e+01,1.690661627e+01,6.214829873e+01,5.654540730e+01,2.297259705e+01,2.730657474e+01,1.116907081e+01,9.294324503e+01,3.789129592e+01,8.520711172e+01,5.334777432e+01,2.890725345e+01,6.881999364e+01,3.131527243e+01,6.697136190e+01,7.278807996e+01,9.908732551e+01,2.810363401e+01,7.484194114e+01,2.485305654e+01,9.562127211e+01,6.276530062e+01,1.983873497e+00,5.514027158e+01,4.384200214e+01,3.059147147e+01,4.381503626e+01,9.364629714e+01,2.356331481e+01,7.443404694e+01,7.351787065e+01,6.337155729e+01,5.103609095e+01,9.668240802e+01,2.176379816e+01,9.700032142e+01,1.901866395e+01,1.489981863e+01,6.833428716e+01,7.238881979e+01,2.666291636e+01,1.286764334e+01,9.358150411e+01,4.663249034e+01,8.241963101e+01,5.965871258e+01,6.179836358e+00,1.377952720e+01,8.417103590e+01,5.917158995e+01,8.328226586e+01,2.713427867e+01,7.211242401e+00,1.657504982e+01,8.781594753e+01,4.987190537e+01,3.568448622e+01,7.090198207e+01,2.530498457e+01,2.540576788e+01,1.538710856e+01,2.740854536e+01,3.070776869e-01,7.910347155e+01,6.701536843e+00,5.531105110e+01,3.306948278e+00,5.132290890e+01,2.410149763e+01,8.057320547e+01,7.383841672e+01,5.212341032e+01,3.636272961e+01,2.678095873e+00,4.579708203e+00,1.310270589e+01,9.881656739e+01,5.999683225e+01,1.924243868e+01,1.842135673e+01,1.331171584e+01,7.342898521e+00,1.389161330e+01,5.466325323e+01,5.063265335e+01,9.744571051e+01,1.528217200e+01,6.440181391e+01,4.478190038e+01,7.814307909e+01,4.474046087e+01,5.294074377e+01,9.588392172e+01,5.931565529e+01,8.930682963e+00
6.665437389e+01,8.689468890e+00,3.793452712e+01,2.980775135e+00,5.832933084e+01,2.796001079e+01,1.648213102e+01,4.596182731e+01,2.568125960e+01,5.625983797e+01,1.464613767e+01,9.004363164e+01,8.029870989e+01,6.142891077e+01,3.009850966e+01,2.410714942e+01,5.627890407e+01,6.817896010e+01,2.322025714e+00,2.213951089e+01,3.163441745e+01,6.488738742e+01,3.381896539e+01,5.295821592e+01,5.931469842e+00,6.198694450e+01,1.987237488e+01,3.571375459e+01,6.778991022e+01,7.315851052e+01,8.378656242e+01,2.509454696e+01,3.735531725e+01,4.358841885e+00,4.796980639e+01,5.066502262e+01,1.844758059e+01,5.344933495e+01,5.677001990e+01,9.233613296e+01,6.665691048e+01,5.071691870e+01,4.032529876e+01,1.020245817e+01,7.182809192e+01,5.702045176e+01,6.802835789e+01,6.377406304e+01,6.055846183e+01,2.346534444e+01,7.864814873e+01,3.866156278e+01,3.825935508e+01,8.071068635e+01,2.187775248e+01,6.395881055e+01,8.065434169e+01,2.273303896e+00,4.916766681e+01,4.180291874e+01,5.427392856e+01,3.105796147e+01,2.897818811e+01,3.392902038e+01,9.423047761e+01,1.871538028e+01,6.460453884e+01,4.439928998e+01,1.563677082e+01,7.806470533e+00,7.073338358e+01,8.849572019e+01,6.652021501e+01,5.273228928e+01,9.592134038e+01,7.944715760e+01,2.534731181e-01,2.478063972e+00,1.320407099e+01,2.188367271e+01,7.776457066e+01,6.431336965e+01,5.682201369e+01,8.740993732e+01,4.701424596e+01,9.854433999e+01,5.713820217e+01,4.438078601e+01,9.546870309e+01,9.933104845e+01,7.911941943e+01,7.298436889e+01,3.073809643e+01,3.349148201e+01,3.878910814e+01,9.308505699e+01,5.370682756e+01
2.472792537e+01,4.691255286e+01,8.213469138e+01,9.770396072e+01,8.912757692e+01,3.470371392e+01,4.396295868e+01,1.023872192e+01,1.099907500e+01,1.474236658e+01,8.106158018e+00,7.099293581e+01,7.496328030e+01,1.753999454e+01,5.636317722e+01,9.090583096e+01,5.273604534e+01,1.302947413e+01,1.189370811e+01,1.303979360e+01,4.252402449e+01,6.796765624e+01,2.364989805e+01,6.521186937e+01,8.171429480e+01,6.173292555e+01,2.970874278e+01,7.679097893e+01,9.492733329e+01,4.531109100e+01,5.856101049e+01,9.975995062e+01,7.064407353e+01,8.415379612e+01,8.342670516e+01,7.652718043e+01,9.484735449e+01,4.338170286e+00,8.979641461e+01,1.516125784e+01,5.055684589e+01,6.524290555e+01,8.735128375e+01,1.971409250e+01,1.468262050e+01,9.281643120e+01,2.525691042e+01,7.823878870e+01,2.029980238e+01,3.366154061e+01,8.881747736e+01,4.866125356e+01,2.282940170e+01,2.773642122e+01,9.872922286e+01,3.967499397e+01,4.817419478e+01,6.845596512e+01,1.498214863e+01,5.678744379e+01,3.313358555e+01,2.690384253e+01,3.015556635e+01,8.540228242e+01,1.820265492e+01,3.480403178e+01,1.586694899e+01,7.790706206e+01,5.172641520e+01,1.611558492e+01,1.570821470e+00,4.934683256e+01,8.104007531e+01,8.879830725e+01,9.784934444e+01,7.626055468e+01,5.359496084e+01,8.334254005e+01,6.661426214e+01,1.062235420e+01,9.554467403e+01,3.712891859e+01,1.741971397e+01,9.917567511e+01,2.926553148e+01,2.261769246e+01,6.907864476e+00,6.663531107e+01,3.691493091e+01,6.787096602e+01,6.164122017e+01,4.102269673e+01,4.135110282e+01,3.990575371e+01,4.463946713e+01,9.252442703e+01,7.183324273e+01
1.973246407e+01,8.947752920e+01,1.625443792e+01,3.417461545e+01,3.686561338e+01,9.963239998e+01,3.169426158e+01,1.728580408e+01,7.578300721e+01,5.475264090e+01,1.916187526e+01,3.207453331e+01,3.805232192e+01,3.946763861e+01,5.999729650e+01,8.887685445e+01,3.569654143e+01,1.432005737e+01,3.002137841e+01,8.654522995e+01,7.302609018e+00,5.726959156e+01,7.713867468e+01,8.417546596e+01,1.918033125e+01,1.152561022e+01,1.296005921e+01,1.221888147e+01,6.073636371e+01,2.957719607e+01,1.504948112e+00,2.928508913e+01,6.539630889e+01,3.857218053e+01,9.891412652e+01,5.274861266e+01,2.719844903e+01,3.629040733e+01,6.247274156e+00,6.363156323e+01,5.347959051e+01,5.440121846e+01,2.537980411e+01,4.813021221e+01,5.737617592e+01,7.740331303e+01,3.923699858e+01,7.064747913e+01,5.376989505e+01,5.145817756e+01,3.412857430e+01,9.630149926e+01,4.758604702e+01,3.196272540e+00,4.029687592e+01,4.654979308e+00,3.345778456e+01,1.747955613e+01,6.522921437e+01,2.708679643e+01,2.120682715e+01,9.606128339e+01,6.775803038e+01,5.297316003e+01,9.355482568e+01,4.011299949e+01,8.899210405e+01,2.325350930e+01,9.506060203e+01,9.852109003e+01,9.009651876e+01,7.231042390e+01,8.519663232e+01,9.526152750e+01,9.943494226e-01,6.868952531e+01,7.540998053e+01,9.713631705e+01,4.679121369e+01,1.624326086e+01,1.472276919e+00,6.979337241e+01,1.653516976e+01,3.255863692e+01,4.078324504e+01,3.869731847e+01,1.259860893e+01,4.219312681e+01,1.718370013e+01,9.924663086e+01,2.469388201e+01,5.293094600e+01,7.550374847e+01,8.081088488e+01,7.062137937e+01,3.929033146e+01,1.877476598e+01
6.320145280e+01,8.759510776e+01,7.437674005e+01,9.541992329e+01,3.429293187e+00,3.180118318e+01,6.652421593e+01,9.481954280e+01,8.656055038e+01,6.718242226e+01,1.380599636e+01,3.576110135e+01,2.006859182e+01,7.291909434e+01,6.293280768e+01,4.588021563e+01,6.912936138e+01,1.161285855e+01,5.554290862e+01,3.202727481e+01,5.601191001e+01,5.029999534e+01,1.951229390e+01,5.279216444e+01,6.373396860e+00,5.611440052e+01,3.981203767e+01,7.789778190e+01,8.269840852e+01,2.321807147e+01,8.538843806e+01,6.185742173e+01,8.625737573e+01,3.199672240e+01,6.131610838e+01,3.544502176e+01,3.328434261e+01,8.658670476e+01,7.717732906e+01,7.510605613e+01,3.935909845e+01,6.580583144e+01,2.898440160e+01,2.346524705e+01,7.038361737e+01,2.129422823e+01,9.418381381e+01,5.547061068e+01,9.796720692e+01,4.736661927e+00,7.600521683e+00,4.353463069e+00,9.130643154e+01,6.490244111e+01,8.194459367e+01,4.072540902e+01,8.628561361e+01,9.244766111e+00,3.281567789e+01,2.722264319e+01,3.508639314e+01,8.677332534e+01,5.268971464e+01,8.888340399e+01,9.218713395e+01,5.098828812e+01,2.732161057e+01,9.107457806e+01,3.544011087e+01,6.220070774e+01,9.667858915e+00,4.932553397e+00,6.273945541e+01,6.807828215e+00,9.761397233e+00,2.992441691e+01,7.649102528e+01,9.246859908e+01,5.981321047e+01,4.594722084e+01,6.854249661e+00,7.033597840e+01,2.770839500e+00,9.344812324e+01,2.269189725e+01,9.844248290e+01,4.045386638e+01,8.207357865e+00,4.320507896e+01,5.224804953e+01,1.162591255e-01,2.519104060e+01,2.168506709e+01,5.251616701e+01,1.764558481e+01,1.331182916e+01,8.587019281e+01
