v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19
2.079647060e+00,1.193046779e+01,3.368376337e+01,3.139808167e+01,3.462194327e+00,4.388093205e+01,1.898921084e+01,9.754251223e+01,8.919410702e+01,5.591545340e+01,7.712459014e+00,8.396918869e+01,7.930751881e+00,6.125375332e+01,4.847958298e+01,4.107419975e+01,7.567013933e+01,4.625681720e+01,9.023977257e+01
8.445252010e+01,9.211774612e+01,2.495895384e+01,5.913461506e+01,3.523446958e+01,6.272531333e+01,7.818001902e+01,1.059252417e+01,8.566885525e+01,7.001665101e+01,9.840615664e+01,8.860765869e+01,7.342612154e+01,6.372125945e+01,2.724315646e+01,3.264085870e+01,9.997859495e+01,2.453699903e+01,9.603945686e+01
6.253227512e+01,7.725034972e+01,3.358114923e+01,7.316835122e+01,3.829518439e+01,4.811242972e+01,2.312038841e+01,7.837505551e+01,1.361473909e+01,9.350807446e+01,8.756754406e+01,1.963178788e+01,5.196806632e+01,7.754423029e+01,2.892362207e+01,2.768326119e+01,4.815113153e+01,4.915241301e+01,8.344691932e+01
6.307422367e+01,3.173722347e+01,3.950228732e+01,1.990729482e+01,1.516307163e+01,8.393423344e+00,1.980641533e+01,9.598960396e+01,1.776249514e+01,9.816306356e+01,9.700144649e+01,6.288127240e+01,3.187570463e+01,2.080745443e+01,6.381977872e+01,9.703438591e+01,3.695554892e-02,7.138363135e+01,6.099367809e+01
6.926420868e+01,1.185233855e+01,6.065784919e+01,5.813113425e+01,2.985154609e+01,4.355910638e+01,2.488227822e+01,3.927978482e+01,4.361682108e+01,9.343280816e+01,9.941422476e+01,1.794459703e+01,8.390163606e+00,9.811756038e+00,2.410634607e+01,4.824016449e+01,1.263599327e+01,1.477950936e+01,4.677440726e+01
9.808640025e+01,6.121571822e+00,3.539970756e+01,3.587142089e+01,8.429866353e+01,4.342704432e+01,7.244202775e+01,4.746570414e+01,3.228215521e+01,1.487334648e+01,5.342649385e+01,1.285450702e+01,9.015764940e+01,4.003315340e+01,1.128568625e+01,5.180244087e+01,5.551975308e+01,4.990860193e+01,5.447067155e+01
3.595963383e+01,6.979723498e+01,7.683300158e+00,2.912121960e+01,8.543930684e+01,2.946050264e+01,4.436289796e+01,8.577235628e+00,4.735473532e+01,1.644360411e+01,1.406934138e+01,9.731791928e+01,7.746144863e+00,5.924868045e+01,2.506191658e+01,5.870286612e+01,7.841434647e+00,7.378113002e+01,6.030857585e+01
3.998163233e+01,9.516649221e+01,6.112972838e+01,5.317087633e+01,4.066948023e+01,5.519979173e+01,9.014250467e+01,9.984810418e+01,6.532815426e+01,2.160891732e+01,6.339427797e+01,4.608289665e+01,2.066468071e+01,8.743590178e+01,2.839082969e+01,3.314416814e+01,1.927950506e+01,7.658137109e+00,6.270597700e+01
2.806762812e+01,9.479372962e+01,8.806522841e+01,4.406315295e+01,6.738748918e+01,9.388524522e+01,3.297193399e+01,9.260020611e+01,5.731033706e+01,1.329666701e+01,8.597210368e+01,8.936121065e+01,8.090517361e+01,7.033331765e+01,3.813766290e+00,8.973005281e+01,3.369346580e+01,1.176896477e+00,4.352709139e+00
7.817190274e+01,7.479731709e+01,5.864586984e+01,5.227447604e+01,4.988948341e+01,5.521493961e+01,1.900926962e+01,7.852661015e+01,9.832858482e+01,7.102853198e+01,3.578901925e+01,6.691032826e+01,3.732439268e+01,7.106133560e+01,3.362077485e+01,7.426616708e+01,7.273701927e+01,9.056988015e+01,9.699504629e+01
3.858344882e+01,4.705232083e+01,5.809461773e+01,7.967252671e+01,6.566176744e+00,7.086325936e+01,1.143604417e+01,4.919506429e+01,9.547463300e+01,3.548569439e+01,8.007573836e+01,1.171128298e+01,4.151050152e+01,2.560033073e+00,9.459621410e+01,8.159224593e+01,2.793846141e+01,1.214540851e+01,5.449469399e+00
3.006013768e+01,3.573290294e+01,3.691322198e+01,6.916765946e+01,8.969032484e+01,3.486760806e+01,9.310803635e+00,4.808262037e+01,2.490213515e+01,6.647534319e+01,7.227662814e+00,6.276142123e+01,2.828798077e+01,3.126369836e+01,9.543263644e+01,6.824797289e+01,4.959540660e+01,9.952104526e+00,8.631684137e+01
4.561297104e+00,8.993804513e+01,7.265669677e+01,8.504475406e+01,1.490006775e+01,5.688297468e+01,5.655677956e+00,8.234559337e+01,3.604563234e+01,3.833238429e+01,8.713060641e+01,5.065022431e+01,8.794629732e+01,1.909699365e+01,9.669067721e+01,8.012546579e+01,1.370421476e+01,9.424067604e+00,8.804468222e+01
8.759193398e+01,1.503902991e+01,8.654127821e+01,4.856943278e+01,1.397569333e+01,6.837792039e+00,8.247935328e+01,1.523162865e+01,2.394020451e+01,7.350940772e+01,8.157655868e+01,5.965286879e+01,8.769539896e+01,1.316999843e-01,3.451514578e+01,3.636215833e+01,4.913791035e+01,3.592616150e+01,9.634374064e+01
6.746497309e+01,7.805296896e+01,9.406186162e-01,3.678205378e+01,6.072477356e+01,8.979289596e+01,3.501404039e+01,9.189575713e+01,8.543621159e+01,8.814280333e+01,6.714670416e+01,7.070784633e+01,9.113602736e+01,6.061786749e+01,9.114998844e+01,9.925238207e+01,2.777448202e+00,4.031895143e+01,6.541437066e+01
8.418261850e+01,8.584474762e+01,7.960820795e+01,9.207760134e+01,4.112967284e+01,9.005171204e+01,1.355367651e+01,6.718518918e+01,6.928002581e+01,7.907322894e+01,1.840351366e+01,9.653337277e+01,2.143698884e+01,3.091272251e+00,7.856694123e+01,2.524304802e+00,3.613290104e+01,2.258400052e+01,1.408431351e+01
9.046384559e+01,5.332575243e+01,5.185103132e+01,4.683029006e+00,4.922368878e+01,3.923678395e+00,9.177861747e+01,9.286101540e+01,1.033626350e+01,3.869470397e+01,1.221632166e+01,8.302430565e+01,6.322097981e+01,9.744985416e+01,4.230812875e+01,2.163750319e+01,2.437667522e+01,1.469021389e+01,7.799838301e+01
8.031804935e+01,6.370891230e+01,4.994102846e+01,6.301852859e+01,6.174465675e+01,2.157506438e+00,9.153303829e+01,9.470492579e+01,9.528952860e+01,2.636055642e+01,1.448230010e+01,3.775916690e+01,8.509397294e+01,2.323438196e+01,4.969851598e+01,9.263688503e+01,8.666020825e+01,3.433566541e+01,8.538357251e+01
2.310560522e+01,1.292779582e+01,8.677228493e+01,9.097982910e+01,5.361846708e+01,3.222834663e+01,9.803427443e+00,7.758781051e+01,6.235750606e+01,7.312543505e+01,9.430889250e+00,9.989732610e+01,5.536580493e+01,9.410891068e+01,2.904672366e+01,7.649561178e+01,3.107630731e+00,3.515210571e+01,1.504150697e+01
5.442673919e+01,3.042698607e+00,8.893331844e+01,2.423856294e+01,3.853683349e+01,6.043058287e+01,4.829656607e+01,1.498760625e+01,6.449754259e+01,4.912100250e+01,5.521473346e+00,9.942950670e+01,2.096239091e+01,9.020358027e+01,6.695308481e+01,9.878418144e+01,9.054303020e+01,6.809451739e+01,4.824183852e-01
2.763320627e+01,5.949453269e+01,1.635499094e+00,4.871461831e+01,8.280707084e+00,5.363674694e+01,9.283146303e+01,4.690992939e+01,2.750957541e+01,4.807111845e+01,5.265731926e+00,9.953335117e+01,1.356128011e+01,2.046788469e+01,9.179343073e+01,5.007785988e+00,2.173338489e+01,3.122992134e+01,1.546950254e+01
6.897526207e+01,2.534059713e+00,6.504043008e+01,3.868488054e+01,6.993329208e+01,4.637613131e+01,6.155611583e+01,3.458749059e+01,6.282348793e+01,4.437900365e+01,4.157768873e+01,9.176037713e+01,8.447319631e+00,8.050907122e+01,3.258876773e+00,3.430337622e+01,3.066640489e+01,6.171547883e+01,2.070788474e+01
5.148260858e+01,9.249478399e+01,1.060855582e+01,7.755346525e+01,6.890563020e+01,3.835736614e+01,3.439710442e+01,8.521706591e+01,6.583649450e+01,4.519706250e+01,2.373267250e+01,1.763240374e+01,9.950790308e+01,1.377661834e+01,4.548409283e+01,1.184198895e+01,9.348418007e+01,5.899471201e+01,6.925606090e+01
2.856190497e+00,6.468995270e+01,4.302978557e+01,1.979958640e+01,9.158074619e+01,3.295087940e+01,1.098143660e+01,6.412645966e+01,1.924017690e+01,9.070116241e+01,2.427811654e+01,3.952651420e+01,6.808086219e+01,5.124559909e+01,1.706151541e+01,1.913969291e+01,5.150475229e+01,4.979040734e+01,8.989186736e+01
6.080991278e+01,5.976300067e+01,5.020280223e+01,1.910715763e+01,9.847943071e+01,1.620674551e+01,3.413464715e+01,7.474648803e+01,6.514661244e+01,9.720279710e+01,7.027083781e+01,5.862997301e+01,9.436435490e+01,8.833295052e+00,5.226649268e+01,4.466447401e+01,5.638531555e+01,6.628681542e+01,7.820246056e+01
2.943428130e+01,6.951606339e+01,9.328814966e+01,6.757708601e+01,3.680962362e+01,8.393580646e+01,2.351837041e+01,6.505737488e-01,3.257222096e+01,6.654828979e+01,2.453446558e+01,6.492694328e+01,5.897599976e+01,8.266700535e+01,1.028519652e+01,8.827861692e+01,7.054002902e+01,7.190725580e+01,9.925196612e+01
3.019327814e+01,3.375285797e+01,9.054692462e+01,9.907574985e+01,5.105435621e-01,7.563135272e+01,7.507531453e+01,8.387279610e+01,1.140669028e+01,4.970311277e+01,4.228909174e+01,9.298032207e+01,4.000101343e+01,4.122824122e+01,6.773822286e+00,4.985887276e+01,4.348196759e+01,1.969317014e+01,5.277038513e+01
7.126241715e+00,8.196984877e+01,1.995678612e+01,9.548546268e+01,6.802008638e+01,3.265889182e+01,7.015216897e+00,8.044312696e+01,4.100194017e+01,1.166278340e+01,2.491189231e+01,1.305759382e+01,3.905035923e+01,2.711405404e+01,5.185713242e+00,2.189127046e+01,7.740412376e+01,7.240179137e+01,1.169995594e+01
1.983678754e+01,3.935800438e+01,4.678163318e+01,7.853660970e+01,2.340400415e+01,9.215468502e+01,7.634690097e+01,9.857166627e+01,1.539364618e+01,2.383321424e+01,9.143173417e+01,4.572097681e+01,5.584412470e+00,8.841680648e-01,8.263634716e+01,5.273428346e+01,8.905102859e+01,2.843159155e+01,9.160586622e+01
7.784431345e+01,4.298634336e+01,5.617444576e+01,3.842387574e+00,9.928347654e+01,6.890080421e+01,8.924255973e+01,2.327777349e+01,1.551903647e+01,2.125885279e+01,7.416780623e+01,8.786051107e+01,5.621079600e+01,8.397732608e+01,6.941087795e+01,3.054046528e+01,8.572218732e+01,7.853193433e+01,4.641246401e+01
8.569248409e+01,4.723166650e+01,8.644385904e+01,1.526482167e+00,6.922623746e+01,1.110163980e+01,8.038654907e+01,4.891434341e+01,6.669400357e+01,3.963132363e+01,5.366111638e+01,5.635493717e+01,8.132750865e+01,2.171201873e+01,7.632039225e+01,3.355026612e+01,9.671478980e+01,7.594142215e+01,2.610750682e+01
8.825576926e+01,2.726819443e+01,7.133410432e+01,5.974359459e+01,6.351078903e+01,8.196514935e+01,4.264126954e+01,2.811137102e+01,3.119993919e+01,9.708644354e+01,3.484598153e+01,9.031011966e+01,6.668952600e-01,9.010925979e+01,4.905689795e+01,7.395280050e+01,6.553549470e+01,5.127638073e+01,8.251479787e+00
1.534333036e+01,6.514940462e+01,6.318824419e+01,5.775825103e+01,9.330332548e+01,7.715319006e+01,5.979549922e+01,3.257076829e+01,2.938666672e+01,9.947845766e+01,5.601557657e+01,7.107133181e+01,1.838598645e+01,4.813163503e+01,1.457442096e+01,3.301936147e+01,2.401181718e+01,3.737203065e+01,7.861499312e+01
9.858469025e+01,7.102111708e+00,8.401026299e+01,5.925716271e+01,3.919910073e+01,9.878793484e+01,3.330105293e+01,8.705719244e+01,2.254237720e+00,4.555039187e+01,8.787586178e+01,1.022019976e+01,3.033752491e+01,5.873912958e+01,6.428700325e+01,4.913337827e+01,6.536637381e+01,9.623890478e+01,9.191990014e+01
1.843605387e+01,2.933403471e+01,9.345737802e+01,1.963417395e+01,6.935813495e+00,4.007572136e+01,5.054491923e+00,2.568666274e+01,5.219157241e+01,3.363146384e+01,6.573245320e+01,5.278740045e+01,9.003938686e+01,8.281847494e+01,7.584881162e+01,4.631506003e+01,5.108365998e+01,6.093493053e+01,2.549669027e+01
1.801058205e+01,6.941769284e+01,7.351224764e+01,7.350669155e+01,6.235311620e+01,5.252076237e+01,2.450364320e+01,8.552017929e+01,1.662345838e+01,5.120451431e+01,3.837179923e+01,4.957043399e+01,6.790101321e+01,4.690039214e+01,9.582433542e+01,3.739163926e+01,3.667540309e+01,8.734233072e+01,6.225516269e+01
7.976580173e+01,8.189808375e+01,6.946948790e+01,7.474018694e+00,8.174364993e+01,7.732538709e+01,2.663678347e+01,2.672848040e+01,7.762267301e+01,3.456227247e+01,7.852876886e+00,5.679713482e+01,9.087850498e+00,4.499088864e+01,2.404940013e+01,5.905808841e+01,4.821437416e+01,4.138266109e+01,9.221270048e+01
6.809214849e+01,2.494500919e+01,9.041882891e+01,1.620520922e+01,6.421700375e+01,3.148805022e+01,2.504331059e+01,2.483389395e+01,5.478944702e+01,6.514409517e+00,1.636052385e+01,9.286518665e+00,7.179094609e+01,9.397755440e+01,8.041003049e+01,6.261627465e+01,2.674088978e+01,5.168302572e+00,1.022952206e+01
6.605074338e+01,9.640149901e+01,7.300991263e+01,7.897487264e+01,6.773713099e+01,5.896207191e+01,4.130440427e+00,3.392620360e+01,7.327003153e+01,4.309476523e+01,2.266838123e+01,9.811870681e+01,7.246345906e+01,9.852564811e+01,2.499410919e+01,7.050474598e+00,4.597706276e+01,4.986060979e+01,3.656525358e+01
2.868361778e+01,9.368742865e+00,5.332772770e+01,1.056603028e+01,6.790876555e+01,5.609645168e+01,1.916891490e+01,3.647532761e+01,5.866496845e+01,1.715484258e+01,4.783495435e+01,6.131463906e+01,7.682863782e+00,2.698024264e+01,6.582939876e+01,6.127951092e+01,6.519541972e+01,7.743266006e+01,6.775020883e+01
8.163869701e+01,1.775775685e+01,4.637084153e+01,4.041632491e+01,9.544424792e+01,8.890111902e+01,1.791007217e+01,4.688097405e+01,8.498903189e+01,5.943998029e+00,8.632266253e+01,3.847923458e+01,9.656555822e+01,5.408532599e+01,6.391945202e+01,4.653687303e+01,1.732497608e+01,5.979160812e+00,7.257756841e+01
9.759081029e+01,3.145154553e+00,4.165689692e+01,7.603650400e+01,5.784726816e+01,5.121040067e+01,6.250542627e+01,8.670347291e-01,3.512627349e+01,5.204516228e+01,2.318553181e+01,8.426605308e+01,3.582994768e+01,9.447666061e+01,9.587892754e+00,1.660898007e+01,5.146939308e+01,5.692707039e+01,6.866707763e+01
4.615346509e+01,3.690165227e+01,7.752708159e+01,8.035373388e+01,7.093321182e+01,4.646948231e+01,2.471307868e+01,9.143888550e+01,8.551975247e+01,6.597353532e+01,6.655322802e+00,2.917353698e+01,7.923349358e+01,5.418477007e+01,5.458376814e+01,6.762457001e+01,7.451988881e+01,2.226715015e+01,7.075503174e+01
4.122680162e+01,6.137838766e+01,4.426725394e+01,7.661338022e+00,8.603358886e+01,3.449292755e+01,5.105682822e+01,2.978753883e+01,1.899449077e+01,2.793810409e+01,6.151590349e+01,3.451815686e+01,4.978624283e+00,9.487750650e+01,3.607335533e+01,2.661235431e+00,1.157739306e+01,9.114122174e+01,5.851436704e+00
6.075744195e+00,2.762847727e+01,7.949517023e+01,9.359874074e+01,5.161222367e+01,5.588897997e+01,8.356472799e+01,1.418739436e+01,8.332115359e+01,1.504511423e+01,8.262137864e+01,7.100684873e+00,7.652271915e+01,7.991004160e+01,7.878053109e+01,1.971223993e+01,5.038738782e+01,6.299955820e+01,9.558109594e+01
1.710479384e+01,7.854976881e+01,8.759518860e+01,3.232724139e+01,9.688044657e+01,6.591310275e+01,7.903159094e+01,8.849655488e+01,3.133262808e+01,5.413207416e+01,1.708487381e+01,6.141973461e+01,3.225427599e+01,2.495386239e+01,3.066125673e+01,9.154780099e+01,6.280074144e+01,6.933057836e+01,3.965564401e+01
5.174757297e+01,5.078963475e+00,7.066906161e+00,8.742378160e+01,6.562343232e+01,6.115720633e+01,7.732026578e+01,4.546126791e+01,8.107702986e+00,9.867469179e+01,2.438072894e+01,1.585005125e+01,9.593077361e+00,4.251288984e+01,8.636075432e+00,3.296035367e+01,6.120733936e+01,3.233466868e+01,7.462761700e+00
6.936761018e+00,1.391098974e+01,1.495777381e+01,2.196341285e+01,7.297468934e+01,3.925567478e+01,9.191546704e+00,8.899387632e+00,1.945985884e+01,8.049404118e+01,2.403816550e+01,3.130200111e+01,2.288486204e+01,9.138263042e+01,5.060592543e+01,6.649557875e+01,3.044242865e+00,1.381728431e+01,8.123339076e+01
2.528467401e+01,3.248502139e+01,9.625444731e+01,2.507054415e+01,4.667809024e+01,2.335428134e+01,9.077019702e+01,8.101575863e+01,1.529826808e+01,2.269845964e+01,7.331161553e+01,1.273887722e+01,2.701700350e+01,8.908148435e+01,3.306714061e+01,7.590872044e+01,5.209440498e+01,2.491079575e+01,6.214373487e+01
5.660390356e+01,9.078205117e+01,3.851559591e+01,7.740368126e+01,6.228966599e+01,7.002757848e+01,4.176479340e+01,5.600306154e+01,9.927857653e+01,3.526939709e+01,9.253029218e+01,4.209206864e+01,3.725617233e+01,7.800835193e+01,3.588588075e+01,3.390127554e+01,5.868471455e+01,2.209807605e+01,3.434732529e+01
2.559916172e+01,6.903921065e+01,3.019172348e+01,9.986196608e+01,8.676219135e+01,4.905422876e+01,5.308507607e+01,6.593115868e+01,6.142632924e+01,4.426215955e+01,3.523689081e+01,1.100531637e+01,1.263066737e+01,2.307840579e+01,4.491407948e+01,4.007213903e+01,5.778153235e+01,6.845420318e+01,7.151819355e+01
9.230756500e+01,2.633625809e+00,7.660267597e+01,9.560164080e+01,3.598747207e+01,7.456533878e+01,2.224979275e+00,9.638669020e-01,5.846455337e+00,3.302996668e+01,2.735115702e+01,3.594791271e+01,4.535213850e+01,3.092357011e+01,5.691391489e+01,7.637725326e+01,7.213173462e+01,8.611459351e+01,7.858737270e+01
8.585378235e+01,4.067869389e+01,7.868486653e+01,7.198065134e+01,1.453326301e+01,6.924182645e+01,8.377761900e+01,6.122741905e+01,6.555707815e+01,3.712176160e+00,8.578031663e+01,3.920387036e+01,9.352396359e+00,7.376966852e+01,4.084107198e+01,4.035494821e+01,7.704959631e+00,3.528829510e+01,3.366557880e+01
4.083579800e+01,1.741603501e+01,3.030171686e+01,6.709562031e+01,6.108633172e+01,6.030569056e+01,4.346672630e+00,1.794508138e+01,6.104514307e+01,5.430674558e+01,1.023357479e+00,7.617096547e+01,1.325606109e+01,1.886750547e+01,6.164404303e+01,5.218105745e+01,4.712077187e+01,7.347570057e+01,1.867627677e+00
8.971352845e+01,5.414384527e+01,6.128092680e+01,7.261211359e+01,9.933233604e+01,8.651310067e+01,6.333578575e+01,2.680501250e+01,9.051096857e+01,4.704464857e+01,7.630495191e+01,8.798428422e+01,8.512233863e+01,3.795015077e+01,2.059023335e+01,6.716460906e+01,8.367914425e+01,3.496877092e+01,8.391591075e+01
3.550151844e+01,4.435566931e+00,9.806330619e+01,5.307228030e+01,6.551693420e+01,9.044123477e+00,5.508912156e+01,7.937656039e+01,5.980587732e+01,8.670822191e+00,3.225030264e+01,1.984681602e+01,6.291014767e+01,8.518614201e+01,9.404166957e+01,6.817105014e+01,7.674368775e+01,8.295212071e+01,6.390575379e+01
5.729718986e+01,9.575450372e+01,2.194628084e+01,5.449430493e+01,4.496783318e+01,8.425169290e+01,8.024835528e+01,8.816825989e+01,6.565886769e+00,4.848374878e+01,9.347867030e+01,1.379199573e+01,4.434582990e+01,5.636724833e+01,3.617071533e+01,1.150782211e+01,8.032147659e+01,9.186406615e+01,6.960170703e+01
9.319607012e+01,3.888089987e+01,9.920970056e+01,7.253455836e+01,7.511320048e+01,2.809248011e+01,9.117791657e+01,3.822692448e+01,7.018196555e+01,5.036960085e+01,9.210184039e+01,3.930653588e+01,1.083669235e+01,5.270890248e+01,1.824422364e+01,8.688548403e+01,4.921559802e+01,2.419135368e+01,2.910347143e+01
5.495473860e+01,6.508621981e+01,3.869887347e+01,9.408429375e+01,6.755122682e+01,8.560997435e+01,6.227353345e+01,8.125002319e-02,9.117085823e+01,2.924736848e+01,1.907195343e+01,7.813656721e+01,6.296799330e+00,3.997272273e+01,2.880155047e+01,7.733428222e+01,8.144672124e+01,5.664926373e+01,6.738903350e+01
8.273758869e+01,1.809576236e+01,3.549058372e+01,5.723667195e+01,4.039576374e+00,5.043771265e+00,3.965442776e+01,4.597970363e+01,4.838718040e+01,2.445708538e+01,3.491574118e+01,8.106697460e+00,6.372924337e+01,3.322676436e+01,4.398845738e+01,8.845894355e+01,5.471933815e+01,7.679455863e+01,5.760295444e+01
6.114299901e+01,9.348038894e+01,4.459545001e+01,3.942752593e+01,3.026955848e+01,9.678509672e+01,9.450258842e+01,4.435066267e+01,3.341229733e+01,4.146565536e+01,1.417872869e+01,1.291349915e-01,5.467462531e+00,9.384051654e+01,7.612827344e+01,6.243428490e+00,2.977432341e+01,2.885718666e+01,6.299920874e+01
6.361707144e+01,7.552922324e+01,8.544599269e+01,9.339064151e+01,6.855090702e+01,6.357035181e+01,6.618746246e+01,4.391295741e+01,7.528773581e+00,1.014967190e+01,5.263529046e+01,9.898002324e+01,5.105971529e+01,5.668588357e+01,6.093508209e+01,8.838663026e+01,7.731105515e+01,6.512368454e+00,8.503424438e+01
4.416807461e+01,3.824357591e+01,7.142819307e+01,1.166962193e+01,4.116947985e+00,6.719678676e+01,2.542139682e+01,7.554090867e+01,4.044317793e+01,2.722686767e+01,9.200101446e+00,6.530546826e+01,6.457854305e+01,7.606288877e+01,1.831765843e+01,6.703225504e+01,5.690868205e+01,8.824168196e+01,6.625127631e+01
3.699978994e+00,9.994736784e+01,4.613068975e+01,5.320490742e+01,2.030882464e+01,7.080209714e+00,8.158223044e+01,1.929698688e+01,8.978038305e+01,5.538245123e+01,5.301954660e+01,4.155382883e+01,6.076931382e+01,4.753774127e+01,6.644198519e+01,7.035002430e+01,2.280766230e+00,5.366502249e+01,6.803607898e+01
2.033234622e+01,9.917682778e+01,6.382471790e+01,4.666766485e+01,5.909486768e+01,7.468500591e+01,1.651957478e+01,7.403385479e+01,4.345081715e+01,8.757029921e+01,5.338765715e+01,8.615159511e+01,6.357880399e+00,2.056545009e+01,9.978235911e+01,4.899272565e+01,8.266591924e+01,8.442968995e+01,4.832917103e+01
7.440858213e-01,9.259400415e+01,7.675088134e+01,6.298928972e+01,5.321458403e+01,9.737618295e+01,1.701232756e+01,3.839949822e+01,2.968032963e+01,5.634819546e+01,4.066924423e+01,1.639386243e+01,2.008319685e+01,5.283417327e+01,6.042937172e+01,7.872132061e+01,3.862401814e+01,2.749222291e+01,8.450946303e+01
2.177614361e+01,3.006711528e+01,3.134593781e+01,6.040176030e+01,6.281716188e+01,2.999038206e+01,9.084778311e+01,3.210102258e+01,3.741768312e+01,7.602332628e+01,4.862787194e+01,8.006731691e+01,4.273737283e+01,3.359512563e+01,5.754046530e+01,5.659180819e+01,1.621714490e+01,1.108111636e+01,2.821751859e+01
