v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89
9.958624186e+01,5.483206626e+01,6.735332307e+01,9.136717576e+01,3.451812028e+01,4.997109539e+01,7.753298357e+01,7.309502103e+01,8.028215741e+01,3.034234778e+01,2.245764592e+01,1.249042722e+01,3.090023999e+01,9.734625840e+01,8.439858648e+01,9.052484647e+01,4.750280638e+01,7.279701906e+01,8.934156315e+01,7.444092150e+01,9.861206179e+01,4.274246992e+01,1.455000247e+01,1.404270287e+01,9.697547209e+00,6.968800122e+01,5.733222882e+01,4.058118068e+01,2.570922025e+01,8.787746369e+01,2.254970356e+00,5.540129390e+01,9.693275180e+01,6.306001531e+01,7.210476891e+01,4.990348161e+01,8.901856029e+01,7.583142674e+00,1.559720652e+01,3.985703549e+01,2.928341734e+01,2.374861627e+01,4.988945474e+01,2.252278091e+01,4.416295931e+01,6.121527823e+01,3.995678085e+00,4.101825980e+01,1.795851671e+01,2.492628857e+01,3.008378203e+01,6.300773386e+01,3.024423024e+01,6.864882187e+00,9.491904907e+01,3.480074414e+01,7.887633228e+01,5.753596416e+01,2.543698897e+01,9.792111343e+01,2.043950725e+01,3.684104698e+01,8.476048273e+01,9.977786672e+01,1.208136716e+01,8.699980511e+01,7.433520315e+01,1.954675731e+01,4.040387933e+01,4.199051783e+01,4.670172701e+01,2.482723420e+00,6.819389382e+01,1.585176509e+01,9.877170058e+01,6.897376583e+01,1.019441250e+01,2.439473994e+01,4.113034329e+01,4.303761477e+01,1.906111072e+00,8.037591261e+01,8.374680068e+01,8.277486277e+01,8.764940413e+01,9.528305564e+01,5.790789907e+01,7.071671334e+01,6.461177783e+01
7.358924129e+01,5.363739165e+00,6.597094357e+01,7.312174018e+01,8.598327512e+01,6.372329364e+01,5.715819003e+01,6.688929702e+00,1.010684958e+01,9.899557760e+01,8.782213786e+01,2.219140965e+01,4.609208266e+01,2.196404693e+01,9.510748003e+01,4.152948094e+01,8.660821123e+01,1.195601237e+01,9.103193830e+01,8.066765581e+01,8.206328300e+01,3.776784350e+01,8.335249725e+01,5.240999613e+01,6.276654735e+01,1.571253114e+01,9.294869738e+01,2.441167851e+01,1.284836104e+01,3.261421194e+01,7.018030483e+01,5.416633351e+01,6.040231473e+01,5.628024928e+01,1.195373016e+01,6.199628697e+01,3.573964052e+01,7.557069093e+01,1.145503519e+00,7.865289780e+01,1.589448142e+01,9.682841006e+00,8.381247489e+01,3.621965984e+01,9.314868807e+01,5.796109018e+01,5.154405736e+01,3.090466574e+00,4.078213506e+01,7.631510768e+01,5.538473156e+01,7.214131162e+01,4.815345288e+01,3.774443038e+01,9.266592952e+01,6.005140056e+01,3.114415614e+01,1.410078976e+01,3.657338951e+01,3.481314166e+01,6.537181066e+00,1.546657320e+01,3.504991810e+01,7.305836428e+01,5.371148681e+01,5.625039825e+01,6.842103604e+01,6.467830868e+00,4.730140091e+01,6.466016083e+01,6.332865728e+01,4.022703059e+01,2.932203135e+01,2.716670003e+01,4.290188337e+00,5.706474714e+01,9.554139387e+01,3.513196215e+01,2.926901311e+00,2.122725505e+01,9.536550315e+01,2.028269768e+01,6.822212137e+00,6.349996699e+00,3.259077766e+01,1.691834853e+01,5.905966211e+01,7.661990072e+01,6.563114834e+01
5.267328804e+01,8.032949486e+01,2.412523894e+01,3.124203732e+00,1.968250681e+01,7.884785264e+01,8.609954703e+01,5.097918045e+01,3.333006881e+01,4.670798391e+01,1.591432709e+00,6.948972534e+01,7.079016522e+01,6.550988119e+01,4.745882197e+01,2.739089716e-01,2.067511585e+01,4.013505521e+00,3.736939553e+01,3.466511846e+01,7.685382349e+01,2.983358346e+01,9.133595810e+01,4.105548143e+01,8.360166549e+01,6.541765953e+01,9.815996075e+01,8.984757338e+01,9.053655313e+01,5.616455795e+01,2.211289331e+01,3.147174492e+01,7.744338125e+01,3.243764917e+01,3.297408338e+01,4.596353822e+01,9.082949202e+00,8.419195237e+01,2.747772986e+01,4.325699628e+01,3.658153810e+01,3.548432158e+01,7.962999338e+00,7.331144194e+01,7.605674439e+01,8.995870550e+01,4.766260765e+01,6.787237192e+00,7.068295219e+01,6.789876927e+01,9.079986946e+01,4.332871154e+01,8.530760332e+01,6.330872914e+00,8.069941271e+01,9.093882841e+01,5.814986242e+01,2.076776237e+01,5.226031671e+01,5.522024383e+01,6.751828074e+01,5.847577241e+01,8.192213502e+01,2.380763660e+01,2.063434615e+01,4.565571965e+01,7.937535120e+01,8.334506639e+01,5.405193218e+01,7.001979001e+01,5.617771475e+01,1.224040721e+01,6.021006461e+01,1.206175211e+01,9.162818863e+01,9.566610105e+01,3.413993932e+01,6.942294727e+01,7.273612550e+01,5.648301389e+01,6.776171838e+01,8.933307972e+01,9.531614797e+01,1.862770428e+01,6.291627076e+00,9.419020133e+01,7.256065009e+00,1.191432174e+00,4.271401463e+01
1.809932627e+01,5.136602962e+01,9.029431080e+01,5.878410753e+01,4.123443242e+01,5.310215845e+01,8.835858559e+01,9.779493446e+01,1.176574746e+01,1.254299444e+01,9.344175841e+01,2.819292005e+01,3.302181752e+01,2.689133174e+01,9.405710851e+01,5.356948063e+01,9.291112174e+01,5.124131300e+01,3.793821082e+01,2.969945685e+01,5.145959633e+01,3.010897905e+01,8.449043230e+01,5.969623810e+00,9.689985014e+01,6.755957855e+01,7.046078372e+01,8.036186097e+01,1.829465713e+01,4.606803838e+01,5.672595672e+01,3.693935202e+01,8.329125597e+01,1.525870253e+01,7.889326299e+01,3.528278649e+01,4.414501022e+00,4.796198352e+01,7.951008353e+01,3.793584896e+01,5.486796529e+01,9.168793620e+01,2.003792738e+01,1.019736847e+01,9.427541863e+01,2.075944632e+01,5.016423490e+01,3.084412835e+01,3.704307214e+01,6.086770455e+01,2.820088059e+01,5.347698985e+01,9.748212970e+01,9.581692783e+01,7.096357310e+00,1.809870457e-01,5.862963657e+01,8.154163747e+01,7.130365192e+01,6.908876037e+01,2.627424109e+01,1.363643303e+01,3.047108731e+01,6.903685244e+01,6.945163065e+01,6.952583503e+01,4.244703601e+01,9.834284039e+01,7.135939480e+01,9.328296230e+01,8.171296828e+01,5.250049991e+01,7.652887450e+00,4.164566654e+01,2.267602328e+01,1.116208390e+01,1.681198835e+01,2.774169535e+01,4.406411948e+00,7.799034879e+01,1.666868002e+01,8.826262413e+01,2.547191192e+01,8.229254013e+01,4.465605507e+01,2.624022439e+01,5.278204504e+01,7.572543274e+01,4.089790965e+01
3.114893828e+01,5.968420761e+00,9.409396658e+01,6.381323283e+00,3.203451453e+01,7.148184107e+01,1.447393786e+01,6.200545787e+01,3.279476446e+01,9.901777024e-01,2.282668943e+01,1.324836386e+01,3.878927034e+01,3.859509923e+01,1.542111186e+01,8.896509164e+01,5.208908702e+00,3.868359335e+01,9.293655207e+01,2.290460939e+01,5.392422593e+01,9.278208997e+01,4.656197713e+01,1.395590555e+01,7.785290595e+01,7.620783138e+01,2.277576570e+01,4.543048300e+01,5.944818053e+01,7.366842214e+01,5.464265014e+01,8.402181495e+01,4.523153713e+01,1.647681477e+01,5.245827437e+01,2.719840111e+01,5.125438254e+01,1.084489390e+00,9.540824062e+01,2.806294702e+01,9.054542313e+01,5.519328567e+01,6.368765828e+01,3.901606391e+00,9.150022065e+01,4.841190772e+01,4.981900199e+00,1.950518049e+01,1.031378863e+01,9.961553289e+01,8.984458409e+01,7.635730993e+01,9.009694535e+01,4.957001102e+01,8.993118578e+01,9.331519834e+01,2.938844590e-01,9.099416412e+01,5.508786122e+01,8.245540018e+01,5.091896718e+01,1.674696442e+01,6.046355449e+01,4.054597251e+01,7.751378532e+01,1.589607527e+01,8.924438157e+00,1.208164600e+01,8.061510155e+00,8.361221252e+01,7.553428705e+01,7.262108321e+01,8.510309297e+01,5.874658933e+01,8.884301404e+01,7.894298177e+00,4.801049668e+01,2.481982935e+01,1.922891823e+01,3.797326559e+00,4.673139671e+01,7.837206880e+01,1.314701203e+01,9.903731871e+01,9.798579349e+01,7.802571268e+01,9.218620203e+01,5.997280938e+01,6.525616658e+01
9.571457520e+01,4.558223763e+00,6.987659410e+01,4.966718075e+01,1.667205947e+01,3.033790254e+01,8.706957435e+01,7.105354113e+01,4.259711690e+01,5.142652049e+01,5.412039969e+01,1.405966524e+01,4.248965177e+01,9.749921234e+01,2.514719495e+01,2.925499934e+01,7.940107545e+00,5.431490140e+01,6.953253691e+01,3.933451902e+01,9.604332212e+01,7.469117613e+01,9.592016808e+01,6.780534410e+01,3.494278307e+01,7.543402893e+01,6.846468836e+01,5.068648371e+01,4.501941882e+01,1.175917535e+01,8.577760749e+01,8.681088160e+01,9.517332287e+01,5.741141805e+01,5.726401811e+01,4.555598596e+01,7.111733821e+01,3.753327451e+01,4.621146943e+01,7.916006127e+01,5.760817587e+00,2.120432119e+01,9.700583571e+01,7.663841858e+00,3.258312306e+01,8.166832461e+01,3.549863361e+01,7.006460374e+01,4.410234074e+01,9.813018350e+01,3.120130421e+00,1.238850825e+00,6.959237349e+01,3.742450101e+01,1.913816617e+01,2.882498215e+01,4.009499170e+01,1.092520514e+01,9.801468768e+01,2.595903093e+01,6.647604327e+01,3.856776562e+01,1.904898921e+01,8.515694331e+01,8.859907919e+00,3.147150255e+01,4.956681839e+01,9.979032617e+01,9.624145834e+01,4.995276262e+01,9.732939422e+01,5.533553138e+01,2.092729303e+01,8.646669440e+01,5.741305682e+01,2.228179932e+01,4.264685685e+01,3.023408285e+01,4.783192545e+01,9.350036954e+01,6.602189738e+01,7.499330152e+00,9.670389991e+01,3.359850307e+00,9.129464312e+01,6.511410104e+01,5.892911402e+01,7.125766252e+01,8.353621770e+01
2.934220417e+01,5.960777401e-01,9.614146912e+01,3.432656117e+01,7.305655990e+01,5.932310582e+00,5.502777314e+01,7.477241921e+01,2.099806380e+01,8.434855913e+01,7.974671789e+01,6.955953946e+01,1.810595120e+01,8.744910878e+01,4.291905026e+01,7.530034785e+00,1.760858536e+01,2.998642827e+01,6.416698261e+01,2.232661304e+01,3.451258670e+01,9.480717664e+01,2.154277902e+01,4.799393503e+01,1.071900625e+00,9.928393870e+01,6.612483437e+01,3.572973933e+01,1.392002588e+01,2.313963619e+01,2.967850057e+01,6.243095615e+01,9.613343960e+01,4.859510687e+01,8.587017808e+01,6.602952506e+00,8.111016456e+01,5.911239223e+01,9.872367650e+01,9.051700386e+01,3.957016554e+01,2.355798684e+01,1.087623032e+01,3.082047212e+01,4.438342812e+01,4.133419999e+01,7.514411842e+01,9.617381195e+01,2.936910755e+01,8.121907736e+01,1.442191761e+01,7.983854370e+01,4.848705381e+01,4.887296445e+01,2.211452145e+01,7.970014579e+01,8.893716843e+01,4.732492463e+01,6.635764221e+01,7.871868135e+01,3.532593942e+01,7.440847082e+01,3.623480710e+01,9.643677207e+01,4.985856172e+01,8.407932877e+01,2.088349291e+01,3.713172115e+01,8.526074146e+01,5.042281226e+01,8.359973181e+00,8.065410369e+01,4.042087421e+01,6.678968344e+00,8.753434979e+01,8.955418026e+01,6.227664903e+01,9.627600354e+01,7.542362785e+00,9.199559808e+01,3.729495109e+00,5.077274999e+01,6.124948303e+01,4.530310508e+01,6.820289734e+01,6.845983669e+01,7.632564468e+01,2.185680352e+01,5.286048493e+00
4.529448467e+01,7.293895397e+01,3.806892772e+01,7.081457611e+01,4.822896157e+01,7.607170031e+01,3.554948877e+01,5.675450805e+01,4.598481972e+01,7.995685589e+00,1.310024033e+01,6.879864207e+00,8.829443069e+01,9.575087865e+01,3.199611500e+01,8.417400167e+01,8.013277798e+01,8.517957486e+01,2.895056690e+01,4.945444150e+01,4.569554597e+01,3.744012556e+01,6.022075701e+01,7.784904282e+01,9.098700337e+01,5.711379697e+01,3.600827291e+01,7.648535788e+01,3.621464609e+01,1.488411440e+01,8.746498497e+01,1.885956266e+00,9.111255731e+01,9.372668175e+01,9.120727197e+01,4.587791686e+01,8.965996098e+00,7.157285614e+01,1.753363895e+01,1.167566691e+01,1.391782537e+01,7.366282341e+01,9.691268116e+01,9.211678985e+01,5.879931471e+01,5.131016140e+01,7.175740581e+01,3.134257967e+01,8.716021727e+01,2.596736490e+01,1.598290335e-01,9.770389639e+01,8.262990492e+01,4.987243197e+01,2.121083317e+01,8.536711804e+01,4.886226964e+01,2.056747433e+01,5.463658298e+01,9.963087994e+01,5.630932435e+01,5.160769483e+01,8.486763311e+01,3.040366038e+01,6.653030142e+01,8.907288276e+01,5.799263588e+01,3.655419735e+01,8.269637407e+01,2.590847781e+01,6.365838688e+01,2.924659630e+01,7.676978221e+01,9.653074674e+01,1.276033903e+01,7.105140637e+01,2.768217225e+01,3.255795884e+01,1.416722365e+01,9.832001045e+01,2.750795405e+01,3.845093210e+01,5.632929361e+01,5.388117287e+01,3.934445879e+01,5.512741280e+01,9.248546414e+01,5.053696899e+01,3.544172162e+01
7.904115453e+01,4.808956496e+01,8.766414109e+01,7.508108494e+01,4.938649523e+01,5.855502089e+01,5.802014333e+01,8.651907069e+01,6.916788729e+01,9.690488343e+01,1.779225977e+01,2.122362746e+01,7.574270308e+00,7.595455125e+01,8.312012196e+01,1.396784445e+01,3.960039633e+01,4.851420169e+01,8.951055948e+01,1.039393729e+01,2.118143150e+01,7.033036055e+01,8.745593066e+01,9.469699571e+01,1.377510334e+01,8.592354222e+01,2.986894533e+01,9.903034555e+00,2.473523489e+01,6.385330861e+00,1.865999782e+01,4.494414805e+00,2.413957041e+01,7.212439549e+01,2.865526321e+01,3.353822303e+01,2.001149858e+01,4.802882544e+01,9.706660989e+01,6.706668150e+01,4.943676428e+01,2.860725530e+01,7.591577489e+01,6.813809176e+01,4.022570619e+01,1.527865702e+01,6.165383949e+01,1.347139813e+01,8.792877097e+01,1.962228845e+01,5.419666185e+01,8.043578284e+01,7.092901744e+01,9.662112000e+01,2.905725824e+01,4.281953857e+01,5.063384376e+01,4.832519967e+01,7.571926477e+01,8.583006955e+01,3.993225205e+01,3.922708599e+01,7.620866810e+01,5.408965088e+01,8.385978770e+01,6.874850300e+00,7.008121214e+01,7.224679999e+01,8.615382145e+01,4.341265765e+01,8.911542604e+00,6.215820166e+01,1.476606732e+00,6.575351574e+00,5.305492438e+00,4.730908339e+01,5.148451651e+01,3.589816798e+01,5.300843546e+01,4.397733220e+00,3.814104807e+01,1.582908110e+01,6.294980355e+01,8.482197555e+01,6.551726459e+01,6.255987847e+01,2.715945182e+01,6.628338358e+01,1.620494206e+01
2.352178317e+01,9.605751380e+01,4.084359039e+01,7.615443568e+00,5.346539591e+01,8.272296303e+01,9.943196550e+01,4.993905530e+01,6.161000160e+01,2.624167655e+01,1.765114551e+00,5.550189793e+01,8.892253833e+01,4.971881952e+01,3.055028497e+01,2.063996188e+01,9.013251675e+00,8.981641807e+01,1.007353935e+01,7.869537165e+01,3.739523117e+00,3.571686251e+01,3.395954292e+01,9.390684374e+01,4.164122545e+01,1.167804519e+01,5.622231140e+01,5.579507295e+01,2.723709430e+00,5.287900227e+01,6.718267245e+01,5.130024119e+01,7.732311909e+00,2.524359186e+01,7.103301747e+01,8.991880328e+01,3.885839802e+00,1.748738635e+01,6.670272950e+01,3.689072485e+01,8.624740457e+01,4.855818036e+01,1.817101116e+01,4.237350081e+01,7.875413188e+01,7.701414876e+01,2.078148198e+00,2.208183535e+01,6.883750828e+01,4.563832482e+01,6.747712148e+00,4.126105725e+01,8.725711419e+01,5.909164332e+01,4.865528615e+01,5.327380098e+01,8.558838241e+01,9.280866716e+01,8.730784733e+01,1.043219286e+01,6.955980124e+00,6.388097699e+01,4.825891042e+01,9.773289364e+01,1.341769606e+01,5.967373716e+01,4.134277330e+01,2.558711951e+01,3.641648369e+00,7.940868393e+01,7.738439974e+01,3.493443904e+01,3.018474880e+00,3.041525705e+01,9.956252582e+01,4.716098646e+01,7.858187456e+01,4.500921598e+01,4.332930409e+01,9.921737446e+01,3.016865789e+01,4.294099990e+01,3.060438013e+01,3.576958615e+01,6.110390852e+01,3.485012205e+01,8.848742709e+01,3.358835870e+01,1.400034946e+01
9.812350801e+01,7.342956176e+01,3.169456617e+01,4.556982350e+01,6.468769192e+01,5.007191341e+01,1.693638371e+01,9.989367033e+01,5.042336055e+00,1.695621765e+01,1.415414506e+01,1.719320145e+01,5.774177829e+01,1.099237984e+01,1.185100624e+01,4.107781526e+01,1.851596434e+01,5.648416506e+01,6.936181280e+01,5.877895254e+01,7.611724978e+01,5.072114840e+01,6.312903902e+01,1.379425028e+01,9.760122548e+01,5.878802445e+01,8.900941608e+01,9.696719852e+01,4.991281932e+01,2.758416632e+00,3.680695817e+01,6.809512558e+01,8.584430734e+01,3.320331868e+01,5.788865836e+01,2.193060396e+01,6.395452758e+01,5.581105520e+01,1.437202046e+01,1.279044498e+01,9.443637168e+01,4.618281198e+01,9.212902575e-01,8.791150832e+01,5.727084707e+01,4.705879056e+01,7.564597553e+01,8.387802888e+01,4.819679083e+00,9.260992142e+01,3.392749695e+01,5.966308836e+01,2.025944585e+01,6.764055393e+01,8.508947149e+01,5.703663126e+01,7.332890681e+01,8.879125986e+01,9.657077793e+01,8.983609297e+01,4.576400301e+01,8.618236150e+01,8.554341196e+01,6.903402709e+00,4.057699250e+01,7.497791548e+00,2.544014951e+01,2.615599871e+01,3.461604602e+01,2.081624386e+01,8.876960542e+01,6.868235650e+01,8.429445260e+01,6.812054392e+01,2.846051374e+00,8.917504596e+01,5.656117879e+01,5.869215034e+01,8.443615634e+01,8.806630014e+01,1.207604112e+01,5.827430112e+01,5.484183668e+01,5.786745414e+01,8.929008932e+01,1.411117347e+01,7.552801969e+01,8.103202462e+01,7.129342930e+01
1.829383278e+01,5.426730316e+01,9.339457065e+01,8.063246506e+01,7.586872521e+01,4.165941622e+01,9.235967693e+01,4.304773567e+01,8.778700952e+01,6.074462449e+01,1.065334075e+01,3.955773539e+01,3.174940916e+01,6.420160464e+01,6.279359192e+01,2.973344189e+01,4.504477684e+01,8.158964776e+01,1.277579830e+01,3.424129859e+00,7.705690771e+01,4.018162059e+01,6.683936480e+00,4.139251840e+01,2.081282075e+01,5.842584278e+00,5.005189424e+01,7.984821006e+01,2.392566520e+01,2.885080827e+01,9.644976071e+01,9.695019813e+00,5.172822901e+01,9.200147378e+01,2.531032332e+01,1.920728147e+01,5.198993441e+01,7.605767119e+01,2.602550798e+01,1.811199832e+01,3.156538345e+01,3.572065032e+01,4.054006912e+01,7.932094883e+01,8.568862566e+01,5.876566614e+01,7.381903238e+01,4.465941676e+01,9.426483555e+01,2.458007853e+01,3.286016043e+01,8.604699463e+00,6.716539691e+01,4.391962633e+01,1.775430407e+01,3.068722922e+01,9.884708292e+01,5.010442895e+01,3.314113954e+01,5.108524111e+01,6.846573179e+01,3.179708654e+01,4.873549996e+01,9.338560789e+01,6.155048611e+01,8.778743774e+01,3.637758061e+01,8.766143706e+01,4.828560310e+01,7.369420905e+01,5.750255709e+01,8.456069229e+01,9.565765777e+01,4.438668175e+01,3.105813696e+01,6.572656324e+01,2.692252506e+01,7.208680339e+00,9.534147440e+01,9.764868804e+00,1.619569011e+01,3.257865580e+01,4.258298766e+01,9.378021734e+01,4.748798547e+01,1.972989191e+01,4.935137791e+01,6.807797443e+01,7.026639016e+01
1.065930753e+01,5.821000174e+01,4.844997692e+01,6.803498333e+01,7.800815351e+01,1.757781690e+01,6.073866433e+01,7.578813492e+01,3.640478580e+01,4.562525703e+01,4.409658571e+01,1.256954654e+01,2.472958073e+01,4.222914177e+01,3.273398579e+01,9.370760304e+01,6.505536749e+01,7.707585993e+01,7.271037859e+01,2.394632009e+01,3.564225256e+01,9.344247919e+01,7.265966811e+01,1.601647417e+01,9.346527916e+01,9.196215515e+01,4.595995990e+01,1.727360232e+01,8.842386960e+01,7.528985955e+01,6.387775325e+01,3.956585522e+01,6.796651114e+01,9.326021676e+01,5.157805647e+01,2.167635893e+01,5.717860189e+01,9.664413693e+01,1.903353495e+01,1.403325307e+01,5.743638382e+01,8.890178840e+01,3.946891493e+01,5.468838565e+01,6.919917443e+01,7.687437093e+01,4.026683392e+01,6.907695747e+01,9.797363273e+01,3.159040160e+01,7.355404456e+01,3.650094801e+01,6.369702663e+01,4.946564370e+01,8.651249832e+01,1.800461601e+01,8.055332221e+01,8.420380035e+01,1.373637925e+01,2.990577819e+01,9.339147047e+01,3.421235065e+01,6.924088396e+01,7.704281573e+01,2.562409042e+01,8.449087832e+01,5.644560951e+01,6.823956989e+01,7.811211332e+01,5.245725773e+01,4.056346794e+00,5.894284064e+01,8.272098170e+01,7.678237439e+01,5.125023412e+01,2.557129466e+01,7.895265578e+01,7.995117299e+00,1.843845358e+01,8.115968523e+01,1.534618859e+01,6.447861841e+00,8.643250283e+01,5.708356236e+01,8.456905897e+01,3.137533144e+01,4.116714197e+01,9.976551279e+01,1.656348909e+01
5.632077428e+01,1.792824611e+01,4.631353312e+00,9.894825343e+01,9.549251819e+00,7.040465490e+01,6.953076755e+01,8.816100841e+01,5.467832162e+01,5.654076447e+01,6.043127388e+01,8.615445827e+01,1.408234900e+01,3.926237012e+01,5.133744246e+01,2.808158399e+01,2.866844581e+01,9.763925116e+00,6.241427845e+01,3.574181760e+01,4.119730225e+01,5.951195714e+01,5.252088503e+01,9.411873054e+01,7.898260558e+01,8.666960033e+01,4.916193042e+00,1.742711852e+00,8.571087278e+01,3.302497495e+01,5.585102708e+01,9.138048138e+01,4.310835982e+01,7.259428757e+01,9.690567727e+01,3.083124632e+01,9.156590017e+01,5.333089104e+01,3.201199063e+01,7.148622997e+01,1.733441429e+01,4.437693710e+01,2.936614495e+01,4.390081368e+01,9.804645048e+01,9.162792795e+01,5.625341240e+01,2.583674590e+01,3.823297769e+01,8.812304448e+01,3.112810581e+01,8.773524936e+00,3.957886597e+01,7.111626382e+01,8.597328595e+01,9.874576566e+01,2.278770864e+01,8.303881306e+01,6.150353262e+01,8.353690926e+01,2.954139557e+00,5.765595688e+00,1.214397392e+01,9.911992229e+01,9.565474014e+01,6.829866915e+01,6.733993160e+01,9.818463526e+01,8.568700553e+01,3.499046814e+01,5.902603505e+00,1.875519351e+01,9.671233812e+01,1.005032024e+01,5.308221339e+01,6.394149133e+01,5.405091844e+01,1.290777784e+01,3.996346354e+01,2.265601937e+01,4.288422159e+01,8.530885096e+01,4.453584538e+01,2.078039446e+00,9.482074752e+01,3.947181689e+01,9.630569995e+01,7.081765956e-01,1.210702625e+01
7.323441700e+01,6.434421497e+01,5.352881424e+01,8.619051876e+01,9.940285328e+01,2.780306926e+01,1.891206244e+01,1.681413873e+01,7.174505881e+01,4.023294350e+01,6.686114999e+01,3.309121233e+01,7.036348028e+01,6.484266514e+01,2.447914139e+01,4.908181612e+01,3.401644430e+01,7.687751960e+01,1.831252013e+01,5.451712969e+01,5.940275668e+01,4.461887304e+01,5.230259241e+01,4.244081466e+01,5.846135534e+01,6.100052498e+01,4.025314552e+01,7.047597212e+01,9.171519165e+01,7.758173459e+01,5.994450827e+01,5.914044842e+01,3.738565782e+01,1.119554906e+01,6.457771894e+01,6.561426668e+01,6.008653785e+01,7.088774268e+01,6.407991343e+01,8.521101091e+00,7.820223798e+01,4.989508116e+01,1.170632366e+00,8.693362588e+00,2.559982311e+01,8.762631333e+01,3.363393354e+01,3.528476291e+01,9.612879705e+01,2.516884110e+01,2.395221011e+01,8.358459538e+01,9.738088227e+01,6.641092729e+01,6.136990637e-01,6.734520816e+01,5.503289735e+01,4.497006852e+01,2.300093643e+01,5.009212183e+01,9.075274586e+01,2.938431682e+01,5.106836743e+01,8.353279321e+01,2.294262460e+01,5.562749874e+01,3.047904702e+01,6.461655942e+01,3.889129869e+01,9.579839777e+01,8.139104278e+00,4.985045515e+01,7.924674750e+01,7.973249203e+01,5.036152566e+01,6.098249593e+01,7.991400530e+00,4.874790011e+01,9.632796440e+01,1.837128130e+01,6.066881311e+01,8.153349583e+00,4.521810267e+01,5.692445941e+01,4.086224740e+01,6.283000346e+00,3.841981718e+01,2.935138836e+01,6.092554848e+01
