v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39
1.970605197e+01,8.798695556e+00,1.987968128e+01,3.555503156e+01,1.788550715e+01,7.822401628e+01,7.209674961e+01,8.279782685e+01,8.042069913e+01,5.002131931e+01,1.405127630e+01,4.056894968e+01,3.088287097e+01,3.758832446e+01,8.493452192e+01,8.802929090e+01,3.754224131e+00,8.121921514e+01,4.566077652e+01,6.667582826e+00,2.630786646e+01,6.150005254e+01,9.146077449e+01,2.250757485e+01,3.686546244e+01,5.227604097e+01,7.147514999e+01,7.627347967e+01,1.421536387e+01,7.608013391e+01,7.555458231e+01,8.561124584e+01,1.826253534e+01,4.303616409e+01,9.679543563e+01,5.480378178e+01,1.606664052e+01,5.420594232e+01,3.349954307e+01
4.443584131e+01,2.811300966e+01,4.611803854e+01,1.303175556e+01,5.398908012e+00,6.561522343e+01,4.493973432e+01,6.574194641e+01,7.328392260e+01,8.185749708e+01,8.711308674e+01,2.262070548e+01,7.969555038e+01,4.152794986e+01,3.689560715e+01,1.150581930e+01,6.263720212e+01,4.404797898e+01,7.257790040e+01,8.764380946e+01,6.896214736e+01,4.565743621e+01,5.497175945e+01,1.088892436e+00,2.021500032e+01,8.942593724e+01,3.303910691e+01,5.021729750e+01,4.328416888e+01,7.552406176e+01,8.075225214e+01,8.181883092e+01,7.792209548e+01,8.787641797e+01,2.066036858e+01,2.856580473e+01,6.965416486e+01,9.078637881e+00,7.919716800e+01
6.202464658e+01,9.509415565e+01,5.142177993e+01,5.206293302e+01,4.501334119e+01,5.151741203e+01,9.095478991e+01,1.281064096e+01,7.597784416e+01,7.335491672e+01,6.250806162e+01,6.091692261e+00,4.821493226e+01,1.193565196e+01,5.676450844e+01,5.108330151e+01,4.344669916e+01,5.244415498e+01,7.440930615e+00,2.080289811e+01,2.684311240e+01,6.470609178e+01,7.019288679e+01,4.988096866e+01,4.399590158e+01,2.303478333e+01,6.770618609e+01,4.402529411e+00,6.931793065e+01,3.065415402e+01,5.922283561e+01,3.311099042e+01,9.702093017e+01,6.844177299e+01,2.114319375e+01,9.979715564e+01,3.783918439e+01,1.301763969e+01,5.972938664e+01
1.506118878e+01,9.295179275e+01,9.255900718e+01,6.114497399e+01,8.035791891e+01,3.040285120e+01,8.690313334e+01,4.875814669e+01,6.727044408e+01,4.607252256e+01,2.305092333e+01,1.939345701e+01,5.882071047e+00,9.627243875e+01,6.061915670e+01,5.238289840e+01,2.905708371e+01,7.940303395e+01,1.249407878e+01,5.200706713e+01,6.185505089e+00,9.043474125e+01,9.071965193e+01,2.702372275e+01,8.073850970e+01,8.431681069e+00,3.086693950e+01,5.319083885e+01,6.682037307e+01,2.837318593e+01,2.857960134e+01,5.680906005e+01,2.883867440e+01,9.761784981e+01,7.330767080e+01,9.068083228e+01,6.020306750e+01,1.743099844e+01,7.920900866e+01
2.517180708e+01,5.098235149e+01,3.151021677e+00,6.446326191e+01,8.835926317e+01,7.965718167e+00,6.714589770e+01,5.224323209e+01,4.695387013e+01,4.188604832e+01,3.156185904e+01,4.718926793e+01,7.613972714e+01,1.658404847e+01,7.891405570e+01,6.941295998e+01,4.704295909e+01,3.521145003e+00,9.948145588e+01,8.354768881e+01,9.467815745e+01,9.732074432e+01,2.589630484e+01,6.467178022e+01,4.611427134e+00,8.124763214e+01,6.391382757e+01,7.820292561e+01,1.226049747e+01,1.682567861e+01,5.069117019e+01,7.097220438e+01,8.104955697e+01,8.801414180e+01,7.523951521e+01,7.927623990e+01,8.509738426e+01,9.160131651e+01,1.571967817e+01
8.110015155e+01,5.608550272e+01,7.536286988e+01,5.549120521e+01,4.371682443e+01,8.838483375e+01,2.451550216e+01,9.540490454e+01,1.131403352e+01,9.448092273e+01,5.540135027e+01,1.706150041e+01,5.809565248e+01,6.073982179e+00,4.278329424e+01,5.784894519e+01,3.403863407e+01,1.841771893e+01,7.155761593e+01,8.384925869e+01,8.000940519e+01,9.093089971e+01,2.788793122e+01,7.622957713e+01,7.818643721e+01,7.633898013e+01,1.465628077e+01,1.734759055e+01,9.203448785e+01,5.568655707e+01,9.907764603e+01,9.016431907e+00,6.074022227e+01,7.491291722e+01,6.908424193e+01,3.114691954e+01,6.709773561e+00,9.705790643e+01,6.318635217e+01
7.074806719e+01,8.558988938e+01,4.953319732e+01,8.665508935e+01,2.925575095e+01,4.894474149e+01,3.404260937e+01,9.362857963e+01,2.463536178e+01,8.364528859e+01,6.860118545e+01,6.169311658e+01,7.504430166e+01,5.170680379e+01,3.970083728e+01,3.839215534e+01,1.985940305e+01,3.233730385e+01,4.245047042e+01,2.367674565e+01,2.653288773e+01,4.875579098e+01,8.280980383e-01,6.217549517e+00,1.039944845e+01,1.882997990e+01,3.686504973e+01,1.726292644e+01,3.127658298e+01,2.369065200e+01,8.835150376e+01,7.101611639e+01,4.143836792e+01,6.971695847e+01,8.540976646e+01,6.258847620e+01,9.256251690e+01,7.343611453e+01,5.787816308e+01
2.081397185e+01,8.251360504e+01,9.583472086e+01,2.178541548e+01,4.214822629e+01,3.054813007e+01,9.246091666e+01,6.231823963e+01,7.837310159e+01,6.089563996e+01,4.317748568e+01,8.653579076e+01,1.496366599e+01,1.800890312e+01,1.808498707e+01,1.064102670e+01,6.882848392e+01,9.055811730e+01,9.098679947e+01,3.902285561e+01,1.128616973e+01,9.934531532e+01,5.488009086e+01,4.482133603e+00,1.697835767e+01,4.490927722e+01,7.186805920e+01,6.195581287e+00,6.918855534e+01,8.836940098e+00,4.050541725e+01,1.264049323e+01,4.050925502e+01,5.112242429e+01,8.755975640e+01,4.451104118e+01,9.015796501e+01,5.186185029e+01,5.153918996e-01
6.424492992e+01,9.384439823e+01,7.149190635e+01,7.088440806e+00,8.519608049e+01,7.099717448e+01,7.981914651e+01,6.871015292e+01,6.555119860e+01,2.565390871e+01,4.061449997e+01,9.846441646e+01,3.003368852e+00,9.462344009e+01,8.071131166e+01,1.972606380e+01,4.967349848e+01,4.033801964e+01,2.905355705e+01,6.042893554e+01,3.020223047e+01,8.368084979e+01,7.873011340e+01,2.582753468e+00,3.330503927e+01,5.058717596e+01,6.044275916e+00,6.472699030e+01,7.338533125e+01,1.565171111e+01,1.091126501e+01,4.339828541e+01,8.985126016e+01,7.765996749e+01,8.208547546e+01,2.443587384e+01,8.489279294e+01,9.279268476e+01,9.561041094e+01
4.750801361e+01,3.958096368e+01,3.111346061e+01,6.661665996e+01,8.044815867e+01,6.866290901e+01,6.269071856e+01,7.664363157e+01,2.246288495e+01,9.227447456e+01,3.578883406e+01,5.483590962e+01,5.384357035e+01,2.291057832e+01,8.646095234e+01,2.541484926e+01,9.163636809e+01,8.846192623e+01,3.287675839e+01,5.832492583e+01,5.392498649e+01,7.600065332e+01,2.238834038e+01,9.601489122e+01,4.864000554e+01,9.142470776e+01,4.239651056e+00,4.750521017e+01,5.713023771e+01,4.040669703e+01,3.170563848e+01,1.910797416e+01,1.547196498e+01,2.185521799e+01,8.692386111e+01,2.902614118e+01,2.252486293e+01,8.327037978e+01,6.979250602e+01
3.105881498e+01,2.050364952e+00,3.210187688e+01,9.203434598e+01,2.197019326e+01,8.539256233e+01,5.927070848e+01,9.066323379e+01,3.373607626e+00,6.041858513e+01,2.682592089e+01,8.627543326e+00,8.056208741e+01,5.103661152e+01,6.333324744e+01,2.840162624e-01,2.789270952e+01,7.170529068e+01,3.600127934e+01,1.784824466e+01,7.261220339e+00,4.241442373e+00,6.959897146e+01,7.760022034e+01,7.189156172e+01,4.022643169e+01,2.573269488e+01,3.292279047e+01,1.845918100e+01,3.228358613e+00,8.091149930e+01,3.705015653e+01,2.913931821e+01,4.642220881e+01,2.536418905e+01,6.248202505e+01,1.482812434e+00,5.821113741e+01,3.732323254e+00
8.971007828e+01,1.349664790e+01,4.923081272e+00,4.594753195e+01,2.792972990e+01,5.333446404e+01,8.393741160e+01,6.548669956e+01,2.537594449e+01,1.020133520e+01,7.844458848e+01,1.743956594e+01,7.287216845e+01,4.500460690e+01,8.295583831e+01,7.657853888e+01,1.722042303e+01,7.035176960e+01,6.801821530e+01,2.906072425e+01,8.284689596e+00,9.770552023e+01,8.454991140e+01,9.097567776e+01,5.911523623e+01,6.277078764e+01,9.098450892e+01,1.062162883e+01,8.185106227e+01,9.178988732e+01,2.868731953e+01,7.328492875e+01,5.494265276e+01,6.397882152e+01,1.102564700e+01,3.879220661e+01,1.130664491e+01,4.398555898e+01,9.201235737e+01
2.835473441e+01,9.051025594e+01,7.320037569e+01,6.064827234e+01,9.849515089e+01,4.707148740e+01,4.609340411e+01,2.876059430e+01,6.743803594e+01,3.086121272e+01,3.046409127e+00,3.916730697e+01,9.931655776e+01,1.722409879e+01,3.656844154e+01,4.915507412e+00,3.561194123e+01,2.425778339e+00,8.669431242e+01,7.229218918e+01,3.979625704e+01,1.342621711e+01,4.984782395e+01,8.493281349e+01,7.616082725e+01,8.860733090e+01,7.070463422e+01,1.506364383e+01,2.784442203e+00,5.805295845e+00,6.467404187e+01,7.013233220e+01,8.899037652e+01,1.900670873e+01,7.036796855e+01,7.670428862e+01,8.042402697e+01,9.730383413e+01,5.814848611e+01
4.584544117e+01,3.730620839e+01,3.466813775e+01,8.084774112e+01,3.495605181e+01,4.640714373e+01,3.925885717e+01,4.227656595e+01,5.165686776e+01,5.321947305e+01,1.927559769e+01,8.726589852e+01,4.683180589e+01,5.889432447e+01,7.620100503e+01,3.627221305e+01,3.880318900e+01,8.523909265e+01,7.839853297e+01,6.640700433e+01,7.197135182e+01,4.945226532e+01,7.155091161e-01,4.477935737e+01,2.620938589e+00,4.285182187e+01,1.052493654e+01,2.556353417e+01,7.794487577e+01,1.149319274e+01,1.889397959e+01,1.808822301e+01,8.756416344e+01,2.919353629e+01,5.764350811e+01,1.178675535e+00,2.091647898e+01,6.434747898e+01,7.202296221e+01
9.274883505e+01,9.010232545e+01,6.633337075e+01,9.584955078e+01,7.948537410e+01,2.766302593e+01,7.537062097e+01,5.388258810e+01,3.529363751e+01,6.449275853e+01,3.861669937e+01,5.156813718e+01,1.127525422e+01,9.794330726e+01,2.788566951e+01,5.066744606e+01,9.959505533e+01,8.787713913e+01,2.596080551e+01,1.553608607e+01,1.188869659e+01,6.637608294e+01,3.957781597e+01,4.096297275e+00,4.536197555e+01,7.770101201e+00,3.207884679e+01,5.694531236e+01,3.187094647e-01,4.829146735e+01,3.897662332e+01,2.781945386e+01,6.707683065e+01,3.488715385e+01,6.453282152e+01,2.645430169e+01,9.050068658e+01,9.437941249e+01,1.388262956e+01
5.759639711e+01,4.526931534e+01,4.287383318e+01,5.108501228e+01,8.066757418e+01,2.545749992e+00,8.564061810e+01,9.679674083e+01,1.870194198e+01,1.088181297e+01,2.093515616e+01,4.031634000e+00,8.172272935e+01,5.537426900e+01,3.424816581e+01,4.963426175e+01,7.805733838e+01,3.493130973e+01,7.604302162e+00,1.299223253e+01,4.143009546e+01,6.698259076e+00,2.786272977e+00,8.281810928e+01,4.625969695e+01,2.501463774e+01,6.378850787e+01,8.842266291e+00,3.822480211e+01,8.295155368e+01,1.313937464e+01,9.144725131e+01,2.898227574e+00,4.099105132e+01,8.292418496e+01,2.809918202e+01,5.425374950e+01,9.979578213e+01,4.003429882e+01
5.290664902e+01,4.255677709e+01,9.930284096e+01,9.708665390e+01,6.824812496e+01,2.543853088e+01,5.478272608e+01,6.208870602e+01,4.459972170e+01,9.058992759e+01,8.117680741e+01,8.943274384e+01,4.935701008e+01,8.874755013e+01,1.180552867e+01,5.095586116e+01,8.938111825e-01,8.010862754e+01,9.726230259e+01,9.588134182e+01,3.291192028e+01,4.671326335e+01,9.248189300e+01,4.497876432e+01,8.989467244e+01,2.713115328e+01,5.253033911e+01,7.363469185e+01,7.499929049e+01,1.493733664e+01,3.120597105e+01,8.943966379e+01,4.263244291e+01,2.423533787e+01,5.587942250e+01,4.472453170e+01,7.419797490e+00,3.104488640e+01,7.697652109e+01
2.402943469e+01,7.042234433e+01,4.026191542e+01,3.544365381e+01,5.497559898e+01,3.546885540e+00,5.267120623e+00,5.852981471e+01,1.971756668e+01,1.713256018e+00,8.175993556e+01,5.107247311e+01,8.087252965e+01,3.900345507e+00,2.066862370e+01,7.867003487e+01,3.478142594e+01,4.127328001e+01,1.811305852e+01,7.177826982e+01,9.790513695e+01,5.661668238e+01,2.399099470e+01,4.266672990e+00,4.853500050e+01,5.825207553e-01,9.243989145e+01,2.657629859e-01,6.641695810e+00,2.209579156e+01,5.983979037e+01,7.970617108e+01,6.792762640e+01,5.303596236e+00,2.036496926e+01,4.084050730e+01,2.693610104e+01,2.370115392e+01,4.343172757e+01
3.613179134e+01,7.596774419e+01,2.207625464e+00,1.208509346e+01,6.548120077e+01,7.666758413e-01,2.835227327e+01,7.649119434e+01,7.938864217e+01,4.384771700e+01,3.703901137e+01,1.454514902e+00,3.575498937e+01,9.082956200e+01,8.155464302e+01,8.098342800e+01,7.873735736e+01,2.935731830e+01,8.469783746e+01,8.801273112e+01,6.795481813e+01,3.137437021e+00,9.285505742e+01,5.027437735e+01,4.136332477e+01,3.616019408e+00,9.944002821e+01,7.421993786e+01,6.884314933e+01,8.029859160e+01,2.474798593e+01,2.842826916e+00,1.881048075e+01,5.898273892e+01,7.878224588e+01,1.157616098e+01,5.940036401e+01,1.237653242e+01,1.831089747e+01
5.770664668e+01,3.185000049e+01,5.137706800e+01,8.596307576e+01,9.121749926e+01,9.143229602e+01,9.289867465e+01,9.167704245e+01,7.500815825e+01,8.225710344e+01,7.946160525e+01,7.251625384e+01,9.436303040e+01,8.184229845e+01,9.523355701e+01,6.241262051e+01,8.319472568e+01,3.521478751e+01,1.609575578e+01,9.632644152e+01,2.823997127e+01,6.482919931e+01,9.825207455e+01,2.630450011e+01,8.041245157e+01,4.916350239e+01,7.347529855e+00,9.134463833e+01,5.424142355e+01,3.412346723e+01,9.094376805e+01,1.336455637e+01,7.357293155e+01,4.373306384e+01,2.370372555e+01,2.018035926e+01,6.137797846e+01,2.213602689e+01,2.102615484e+01
4.857457526e+01,4.072289031e+01,5.454497729e+01,7.925999299e+01,1.117351209e+01,6.432783641e+01,9.085428046e+01,9.417614550e+01,6.643177007e+00,4.216786467e+01,5.031186487e+01,6.423199726e+00,3.971575440e+01,1.173933187e+01,2.929687660e+01,3.135836883e+01,4.391816810e+01,2.656437022e+01,1.344909637e+01,4.519172994e+01,6.131128623e+01,6.265932188e+01,6.433498757e+01,9.117485107e+01,5.570060809e+01,7.947466149e+01,9.337059911e+01,4.222168681e+01,6.855571894e+01,9.667766704e+01,9.815798721e+01,1.073900131e-02,3.624917670e+01,9.190558097e+01,9.067015427e+01,5.616425271e+01,2.992834796e+01,9.646943991e+01,7.394483759e+01
5.004892337e+01,6.928915308e+01,1.156095711e+01,7.675618944e+01,7.112759799e+01,5.652522776e+01,2.419307719e+01,9.347121929e+01,6.870556251e+01,4.633208821e+01,3.219835422e+01,7.958474831e+00,6.819150992e+01,1.937473116e+00,2.489098678e+01,1.861788491e+01,7.195582620e+01,9.666692038e+01,2.212697807e+01,6.221050187e+01,8.292498959e+01,2.656463974e+01,7.131871320e+01,4.013543944e+01,5.802042792e+01,4.012684788e+01,6.255182823e+01,8.051043030e-01,1.950217527e+01,6.162930441e+00,2.981324194e+01,6.491463382e+01,4.490018295e+01,8.516791171e+00,5.736923234e+01,7.870695205e+01,2.931915334e+01,6.725360182e+01,2.373231033e+01
2.990762010e+01,4.723613137e+01,6.463400618e+01,9.423960678e+01,7.544768952e+01,4.519353412e-01,9.601264747e+01,9.071440562e+01,9.881695679e+01,4.740991867e+00,6.054397638e+01,5.515750155e+01,5.557883329e+01,9.004940450e+01,4.745745121e+01,1.746249357e+01,8.067461334e+01,9.997040808e+01,1.925091442e+01,8.323416401e+01,6.034522395e+01,9.682579791e+01,3.706431868e+01,1.361789038e+01,1.640816921e+01,2.230671294e+01,2.448074007e+01,3.852552571e+01,4.553482412e+01,4.732585076e+01,2.745448560e+01,5.149306274e+01,4.660229016e+01,4.746818139e+01,2.987943430e+01,2.526890830e+01,6.289101473e+01,1.006571198e+01,9.440974334e+00
7.341330639e+00,9.460929012e+01,1.428983515e+01,2.194733996e+01,4.607113266e+01,2.294594530e+01,9.875243104e+01,2.722980402e+01,3.851196155e+00,6.841438477e+01,4.033406553e+01,6.087566928e+01,9.213772317e+01,6.668965821e+01,6.388997972e+01,3.395642510e+01,2.307592725e+01,9.618317966e+01,1.765915516e+01,4.566024160e+01,1.833859794e+01,5.834211612e+01,9.387407259e+01,2.008672141e+01,8.831313554e+01,3.429232555e+00,1.099017419e+01,7.937570559e+01,2.795396708e+01,2.538905241e+01,7.349587636e+01,3.869725886e+01,9.921349409e+01,6.554549801e+01,2.294729569e+01,2.104427678e+01,7.967603278e+00,4.085937326e+01,6.724393013e+00
6.508250506e+01,1.881691720e+01,9.760410905e+00,5.259361914e+01,7.211592244e+01,5.541528010e+01,5.798691873e+01,6.980190064e+01,5.466360057e+01,1.300604379e+01,4.226338458e+01,5.437488794e+01,9.022266256e+01,2.523768748e+01,3.155879787e+01,4.719304504e+01,7.305340706e+01,5.329060700e+01,8.538360192e+01,5.255733340e+00,4.506407415e+00,4.058052613e+01,8.763233497e+00,8.419303209e+01,9.477289208e+01,2.885815512e+01,8.531783730e+01,8.953180472e+01,6.089361211e+01,3.054396314e+01,2.759413361e+01,3.240168469e+00,3.214350101e+01,8.231093655e+01,6.521231798e+00,5.414051014e+01,9.451520762e+01,5.774026591e+01,5.985192772e+01
8.709582737e+01,4.327504586e+00,6.481793397e+01,1.870416447e-01,5.713306826e+01,3.833961687e+01,3.263213365e+01,7.535324242e+01,7.184162600e+01,7.600342861e+00,9.884858674e+01,1.225581284e+01,1.307245053e+01,9.553391444e+01,7.853327376e+01,3.092262839e+01,3.145027582e+01,2.966796889e+01,5.350517936e+01,8.897997913e+01,2.534678406e+01,5.881414519e+01,2.627481766e+01,4.662767599e+01,7.059530709e+01,2.874543185e+01,1.764511187e+01,7.887631268e+01,6.552520395e+01,8.448747198e+00,1.953823651e+01,8.865088008e+01,1.620298048e+01,6.314262749e+01,1.605855107e+01,2.154069203e+00,8.213733990e+01,6.714984080e+01,3.820361231e+01
4.033968574e+01,2.724506427e+01,4.877951920e+01,3.038930841e+01,3.754152183e+01,7.893057934e+01,3.517825780e+01,7.487330042e+01,4.979321464e+01,4.452135789e+01,4.148199491e+01,8.731042340e+01,8.436815519e+01,7.753402941e+01,2.665538237e+01,8.619101800e+01,5.472579511e+01,8.418699633e+01,7.302886674e+01,3.446706563e+00,9.020697741e+01,8.687511815e+01,4.776212928e+01,3.470240685e+01,3.162883498e+00,4.800578498e+01,3.899796689e+01,5.258289221e+01,2.973865917e+01,2.545374438e+01,4.507330334e+01,2.005763356e+01,2.710760840e+01,4.791869449e+01,3.381428417e+01,9.684935757e+01,3.637344781e+01,8.017459642e+01,7.511205599e+01
7.162361427e+01,8.430439932e+01,6.114254531e+01,8.842638562e+01,7.956727603e+00,7.630891992e+01,8.372366225e+01,9.619142896e+01,2.507278530e+01,4.940121127e+01,8.529453373e+01,2.241241848e+01,3.025481625e+01,9.727806190e+01,2.504375298e+01,7.281176346e+01,9.974495956e+01,8.795529453e+01,9.236526177e+01,5.795098759e+01,2.774613358e+01,1.826703933e+01,3.219677613e+01,5.051460173e+01,2.175521995e+01,3.235119657e+01,3.831037465e+01,2.505435135e+01,4.767105169e+01,6.879888055e+01,8.303088280e+01,8.923024401e+01,4.370393372e+01,4.843379532e+00,3.463215894e+01,7.298147489e+01,4.848072662e+01,5.194568460e+01,4.233452388e+01
7.215064334e+01,9.755169815e+01,5.204585799e-01,3.154105674e+01,4.781806645e+01,5.297717744e+01,9.235717906e+01,6.179050036e+01,3.137808158e+01,6.119389108e+01,4.232331893e+01,5.139150200e+01,8.762767622e+01,4.624100102e+01,3.282399651e+01,4.585645316e+01,5.593457332e+01,4.017043924e+01,2.576979704e+00,3.566115031e+01,6.241181792e+01,3.400375872e+01,2.034334099e+01,9.134253857e+01,7.240821705e+01,8.193797925e+01,6.699346031e+01,5.925292701e+01,9.905823686e+01,1.245390649e+01,4.406624540e+01,4.817027164e+01,5.217619766e+01,2.620834458e+01,1.834353915e+01,7.796284893e+01,8.474712244e+01,7.178659461e+01,8.341979905e+01
7.300506809e+01,3.191411529e+01,9.765234653e+01,8.834690392e+01,8.420669213e+01,9.275718875e+01,1.020826897e+01,1.146710155e+00,4.816636091e+01,7.789364745e+01,6.114617895e+01,3.366844624e+01,5.308588763e+01,9.527971345e+01,6.458953424e+01,6.838714630e+01,9.722523656e+01,2.307264758e+01,5.115317784e+01,7.072460175e+01,1.660787512e+01,7.911541788e+01,4.210644803e+01,2.620829238e+01,2.868777434e+01,1.952757531e+01,3.862876335e+01,6.034431625e+01,5.482699373e+01,6.681305008e-01,4.565539504e+01,7.740740496e+01,9.319717127e+01,1.964767708e+01,5.483755566e+01,3.662073221e+01,8.592044060e+01,7.721002625e+01,5.704090477e+00
4.383931349e+01,2.402896963e+01,8.127120293e+01,2.188482132e+01,6.168742672e+01,4.526154172e+01,2.117305012e+01,9.400933608e+01,5.938601341e+00,7.221176990e+00,2.420898236e+01,4.384537269e+01,5.110548015e+01,8.708447978e+01,4.195942679e+00,6.998656074e+01,9.108696969e+01,3.752196543e+01,8.682439450e+01,9.044038032e+01,6.940509144e+01,1.971294592e+01,5.237295972e+00,3.903596316e+01,9.665135210e+01,9.621840463e+01,4.775421791e+01,6.880101843e+01,3.408169662e+01,1.347535753e+01,3.381556082e+01,9.621557671e+01,3.439273962e+01,8.518905289e+01,4.115773622e+01,2.943245506e+01,8.525046427e+01,5.919198655e+01,9.034709028e+01
7.006103702e+01,8.475342601e+01,6.358534584e+01,7.169778500e+00,6.534696686e+01,1.174210303e+00,1.576651955e+01,4.274177612e+01,9.679933759e+01,2.544763355e+01,8.841445195e+00,3.526851585e+01,5.136603824e-01,6.029146758e+01,5.948534778e+01,6.766422253e+01,2.524918507e+01,3.730653134e+01,9.646484059e+01,6.087849361e+01,6.620207570e-01,7.667055226e+01,6.508931963e+01,2.993535140e+01,2.892812140e+01,8.881562994e+01,7.450529275e+01,7.730977544e+01,8.972588357e+00,2.462060854e+01,3.204760111e+01,2.320496844e+01,3.793800614e+01,2.019245366e+01,7.439280233e+01,9.314564671e+01,8.783270563e+01,4.184532881e+00,5.401819495e+01
2.148445512e+01,4.125223151e+01,9.046241484e+01,1.348168695e+01,2.165113940e+01,2.493001640e+01,1.815889804e+01,6.890666450e+01,3.907427218e+01,7.912201393e+01,5.769188118e+01,2.595787790e+01,2.636882593e+01,2.263568620e+01,5.835224178e+01,8.547224141e+01,7.218560593e+01,8.650960477e+01,4.398383782e+01,2.905241482e+00,9.567245983e+01,6.919088832e+01,8.437268011e+01,4.990801583e+01,8.012616419e+01,7.418266179e+00,3.509968647e+01,4.767454213e+00,7.560243493e+01,5.791764725e+01,6.761696763e+01,4.601545296e+01,7.646799221e+00,2.275178448e+01,8.182973001e+01,1.756036193e+00,2.306830403e+01,8.211196535e+00,7.930627041e+01
