v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53
1.238289173e+01,3.484072464e+01,6.939361376e+01,9.751502008e+01,1.776504101e+01,8.636740897e+00,3.701026417e+01,2.869289851e+00,3.409230365e+01,4.826207745e+01,2.504585194e+01,4.957545347e+01,2.421895657e+01,8.270686770e+01,7.827851956e+00,6.195447679e+01,5.625196064e+01,9.634695574e+01,7.639437226e+00,3.018957830e+01,4.984022649e+01,9.914758351e-01,8.037477583e+01,9.649011927e+01,3.855956773e+01,6.114648313e+01,8.367310863e+01,9.413164334e+01,3.232192432e+01,8.591117918e+01,2.366512507e+00,9.027374020e+01,2.013132020e+01,3.991304210e+01,6.622744584e+01,3.435677818e+01,9.149274811e+01,4.664841320e+01,9.893796702e+01,1.531567347e+00,7.331232918e+01,2.757193932e+01,1.632328579e+01,8.435762773e+01,1.687837038e+01,6.963847619e+01,2.597574292e+01,5.188489049e+01,3.039161435e+01,6.141493620e+01,5.649299785e+01,2.306598021e+00,7.631738413e+01
9.005385552e+01,9.857630088e+01,9.843709365e+01,2.568126404e+00,4.557346048e+01,5.794696871e+01,3.106819934e+01,2.270282508e+01,4.419398815e+01,2.165898653e+01,1.947825660e+01,7.691461268e+01,9.719263031e+01,9.015838620e+01,6.538854123e+01,8.385207119e+00,7.722200227e+01,6.098478119e+01,8.297276081e+01,9.710441744e+00,6.933709367e+01,3.391208866e+01,8.815237130e+01,6.535811255e+01,5.096387259e+01,8.011302766e+01,6.365587097e+01,6.009617794e+01,6.867777561e+01,7.155063257e+01,4.155479888e+00,1.273921797e+01,5.379860716e+00,3.193655974e+01,5.948200466e+01,4.067893122e+01,7.426187988e-01,3.711960759e+01,3.526582703e+01,3.764543618e+01,4.099205539e+01,3.676502930e+01,5.076687624e+01,4.796708258e+01,2.048146434e+00,9.506684302e+01,9.489798752e+01,9.416266759e+00,5.499331987e+01,7.422740137e+01,7.194731265e+01,6.701169509e+01,4.277244609e+01
6.062419319e+01,9.595185091e+01,5.419763370e+01,7.121527439e+01,1.001954044e+01,6.277668307e+01,3.329416377e+01,9.561077654e+01,4.667195380e+01,2.360190274e+01,5.506467735e+01,9.819602727e+01,9.020420832e+01,2.911747380e+00,8.445239842e+01,3.898354325e+01,8.248941526e+00,9.545289131e+01,1.465935212e+01,5.642279458e+01,2.700473316e+01,8.297601538e+01,4.670143377e+01,4.486302910e+01,5.328359966e+01,6.149664983e+01,9.192166489e+01,6.782767752e+01,5.766248559e+01,1.207736281e+01,9.005947498e+01,1.986457092e+01,8.598382635e+01,1.970047653e+01,1.730640942e+01,2.674929229e+01,5.345380742e+01,3.698942461e+01,6.965743481e+01,6.620237404e+01,7.821428578e+01,4.826030256e+01,8.876739804e+01,8.257706450e+01,3.431943260e+01,1.248634854e+01,3.921189720e+01,1.402912370e-01,1.094845788e+01,1.650608058e+01,7.659305270e+01,4.443860944e+01,4.485496550e+01
9.188651336e+01,1.718650626e+01,5.426379091e+01,6.988386248e+01,3.838471725e+00,9.858893034e+01,1.785333956e+01,4.790686835e+01,9.600260293e+01,2.767118109e+01,2.155819781e+01,6.886411736e+01,8.471241553e+01,2.262588151e+01,3.413665817e+01,9.557680141e+01,2.612557660e+01,3.264678261e+01,8.997851625e+00,3.323082073e+01,9.035077104e+01,1.781882443e+01,9.733964353e+01,8.602300377e+01,9.468055227e+00,2.886311788e+01,9.230356681e+01,6.368914722e+01,6.113388763e+01,1.428193989e+01,9.232646098e+01,7.378634652e+01,6.661601803e+01,3.554356513e+01,8.959668734e+01,2.247186627e+01,3.825702872e+00,9.702348316e+01,9.678926641e+01,4.986246370e+01,9.042978147e+01,6.949926511e+01,5.782203280e+01,2.975786453e+01,3.440205395e+00,1.585523362e+01,9.716765249e+01,6.540394640e+01,5.047889322e+01,7.753540953e+01,5.174559948e+01,3.473384290e+01,5.559448652e+01
7.564039159e+01,3.434349426e+01,7.010659657e+01,9.951317321e+01,1.039355448e+01,7.418529414e+01,2.022791647e+01,5.885834846e+01,4.976512189e+01,1.473477152e+01,5.534350334e+00,4.135135823e+01,3.330620274e+01,7.696565024e+01,8.473747250e+00,6.363532073e+01,2.069015553e+01,2.446596457e+01,7.487847885e+01,4.438732390e+01,4.196547090e+01,4.964452545e+01,8.091230295e+01,4.377989907e+01,7.788694504e+01,6.086853379e+01,6.314611739e+01,3.043795296e+01,3.419287275e+01,3.337726975e+01,6.501749934e+01,8.287867299e+01,2.196069804e+01,1.810415694e+01,4.012027380e+01,2.891898653e+01,2.377716190e+01,7.192381886e+01,3.905475432e+01,9.499314277e+01,3.500384582e+01,3.512136420e+01,8.109634505e+01,9.557807036e+00,5.499509422e+00,1.473196449e+01,5.795017906e+01,4.821302898e+01,9.721181186e+01,9.875573577e+01,2.832125020e+01,5.637353402e+01,3.652791139e-01
5.764575118e+01,1.140465943e+01,6.623051415e+01,9.665335795e+01,3.141339973e+01,6.725118125e+01,2.416395018e+01,9.833549184e+01,4.268302919e+00,3.415548580e+01,3.115688463e+01,7.726134354e+01,4.347897911e+01,5.152268919e+01,2.876635040e+01,1.824837475e+01,9.542989226e+01,2.484191089e+01,6.469675310e+01,4.425337980e+00,5.464880471e-03,2.242100408e+01,7.705149597e+01,9.403019425e+01,9.713601845e+01,6.357203491e+01,7.308820065e+00,3.475269970e+01,5.012763479e+01,9.616641432e+01,7.528861437e+00,9.136689439e+00,1.527936046e+01,7.654522359e+01,3.907296207e-01,1.241559712e+01,6.396871539e+01,3.210607942e+01,2.943281954e+01,5.691436610e+01,2.728460651e+01,2.552778926e+00,4.318397152e+01,5.237691276e+01,2.788860586e+01,9.153882922e+01,2.316293043e+01,7.565711671e+01,8.981173809e+01,4.371039025e+01,3.778362899e+01,3.906960015e+01,9.065591585e+01
3.317481057e+01,6.100179472e+00,9.861221537e+01,8.736007231e+01,8.022814601e+01,2.489971809e+01,9.709328206e+01,2.608070101e+01,4.120228752e+01,5.828932466e+01,8.999007668e+00,9.996674828e+01,5.401211399e+01,4.215636502e+01,7.951413596e+01,4.545515971e+01,8.677285598e+01,3.638243351e+01,9.822954187e+01,4.543686761e+01,3.278456845e+01,1.251860963e+00,1.781197384e+01,7.556356939e+01,4.967127218e+01,6.265828179e+01,5.340548412e+01,1.391185844e+01,7.263445713e+01,9.334241934e+01,5.087332516e-01,7.818329461e+01,6.621340447e+01,7.007390254e+01,9.276069521e+01,7.217603602e+01,8.907938140e+01,3.311199268e+01,5.449972453e+01,5.210382953e+01,7.291206510e+01,6.856910141e+01,7.409651481e+01,1.643820014e+01,5.790061102e+01,5.441397940e+00,9.415122385e+01,1.356263184e+01,3.640834982e+01,2.127497936e+01,6.558597386e+01,4.665554187e+01,7.573406751e+01
5.416499877e+01,6.161869011e+01,5.674172050e+01,2.969047623e+01,7.148075898e+01,8.755706772e+00,4.554877934e+01,3.241321564e+01,2.293325361e+01,5.293850687e+01,7.855226144e+01,3.084734794e+01,5.739912354e+01,3.374791806e+01,5.661429800e+01,1.387739817e+01,5.855085158e+01,1.380611930e+01,6.629380104e+01,1.866621061e+01,6.519936102e+01,8.208693532e+01,9.396613202e+01,6.412310834e+01,4.558461146e+01,1.028715664e+01,4.466076343e+00,8.010270275e+01,1.784186067e+01,5.866372305e+01,9.168777475e+01,8.522913033e+01,9.270773027e+01,2.885665948e+01,9.593084861e+01,5.726269160e+01,7.100991506e+01,2.674155442e+01,1.396018003e+01,1.741456069e+01,2.840242139e+01,4.288101922e+01,9.565873359e+01,3.167852412e+01,5.016104184e+01,2.382483844e+01,2.239984714e+01,5.588308234e+01,9.142024823e+01,3.049040339e+01,2.263004335e+01,3.401969370e-01,1.496055258e+00
2.463786416e+01,6.730621299e+01,1.034185478e+00,5.374617023e+01,2.545287129e+01,9.904480476e+01,7.250895506e+01,4.378474740e+01,2.074717481e+01,1.369988083e+01,6.322160271e+00,1.814260079e+01,3.593050015e+01,3.447169520e+01,9.629065231e+01,3.091274661e+01,7.235899058e+01,4.240804646e+01,3.477353876e+01,1.360836733e+00,3.759146363e+01,2.984964804e+01,8.799038804e+01,7.664562260e+01,1.763391995e+01,7.943979462e+01,7.452308894e+01,8.208925619e+01,2.933737921e+01,1.874750433e+01,8.152326956e+01,3.067653047e+01,1.356084226e+01,7.518243536e+01,8.995024042e+01,3.774471082e+00,4.040239340e+01,7.678834178e+00,1.027749189e+01,4.423480004e+01,8.702635517e+01,7.128533639e+01,6.243172239e+01,1.620957164e+01,4.974892306e+01,8.243441795e+01,2.755964787e+01,5.975015543e+01,1.147780355e+01,7.913893993e+01,1.745227412e+01,2.382007711e+01,1.140271511e+00
4.319116037e+01,3.395948609e+01,3.163245644e+01,8.414967887e+00,1.932472292e+01,3.693986103e+01,8.924139531e+01,8.321814796e+01,7.661092834e+01,5.595947749e+01,7.497277042e+01,8.112195451e+01,2.264568391e+01,9.924448530e+01,7.875235889e+01,8.781853859e+01,5.447072941e+00,8.473948799e+01,4.693160713e+01,7.719726317e+00,3.354227789e+01,8.569465735e+01,4.304205856e+01,6.011437144e+01,7.250260880e+01,1.405996434e+01,8.080555448e+01,1.575437593e+01,5.428917317e+01,7.831292041e+01,5.736669136e+01,6.527059371e+01,3.072263159e+01,3.028358220e+00,6.554892398e+01,4.551939592e+01,8.162940770e+01,5.602731598e+00,2.061149420e+01,6.477675096e+00,6.155533745e+01,3.354488336e+01,8.579986285e+01,8.671635457e+01,3.474327043e+01,8.432298869e+01,5.108625083e+01,5.564008925e+01,3.600045574e+01,8.738618733e+01,2.092846202e+01,9.678542809e+01,7.963048476e+01
9.129550289e+01,4.804753570e+01,7.787701660e+01,6.890220158e+01,6.290138434e+01,3.166608255e+01,8.678063026e+01,2.461344064e+01,5.528354311e+01,3.637333015e+00,7.820830685e+00,8.938888310e+01,4.970745024e+01,4.777844322e+01,9.268635517e+01,7.326821191e+01,3.793898116e+01,9.999505619e+01,9.948606577e+01,5.398258854e+00,1.135742634e+01,3.102082449e+01,4.555467452e+01,2.424421227e+00,6.412379135e+01,7.347421362e+01,3.307192477e+00,8.609247839e+01,6.789358183e+01,3.399747300e+01,5.984964155e+01,6.207475580e+01,9.529260403e+01,9.626200911e+01,1.325469976e+01,7.516266749e+00,7.168776603e+01,3.388825679e+01,2.032467041e+01,6.985892968e+00,8.474162040e+01,2.450895895e+00,1.422452237e+01,8.211044694e+01,1.316832293e+01,9.270238920e+01,6.015486698e+01,7.075714337e+01,3.810337541e+00,5.096985539e+01,4.387494188e+01,9.230909449e+01,3.737687909e+01
7.041090618e+01,8.067460609e+01,1.412493106e+01,4.723267523e+01,9.624356163e+01,6.405821719e+01,4.490621702e+01,7.059763195e+01,2.231338975e+00,1.993757146e+01,3.072057994e+00,6.928715295e+01,6.438162574e+01,2.734417367e+01,7.233134776e+01,3.377306112e+01,7.546001217e+01,7.796354024e+01,2.398006065e+01,8.604184896e+01,2.252206464e+00,2.861396434e+01,1.472292515e+00,2.995712599e+01,4.303986291e+01,7.398886233e+01,3.202242874e+01,3.949424106e+01,5.528106550e+01,9.562839763e+01,9.522683973e+01,1.600567569e+01,5.693816321e+01,5.824890604e+01,3.682035485e+00,4.876246202e+01,7.703282974e+00,1.278929195e+01,9.137364473e+01,6.606250771e+01,2.222306678e+01,1.328873981e+01,6.543360635e+01,1.939817396e+01,9.955318977e+01,1.098286906e+01,8.894110894e+01,4.988024623e+01,2.084270344e+01,7.253598766e+01,6.583811304e+01,6.997083549e+01,2.236148971e+01
4.936552840e+01,5.263340526e+01,9.037254422e+01,8.200326185e+01,1.312979066e+01,7.009858348e+01,9.819204717e+01,2.213442861e+01,8.816881533e+01,2.437040050e+01,8.863629700e+01,9.043736927e+01,5.213108233e+01,9.032487584e+01,4.504804755e+01,9.786187013e+01,1.955881323e+01,1.985915988e+01,5.269148315e+01,1.704806893e+01,3.661731584e+01,1.487736245e+00,5.241377664e+01,1.420929628e+01,5.606082315e+01,1.323805093e+01,2.520823459e+01,3.507802865e+01,7.546915472e+01,4.056731822e+01,1.668523785e+01,9.284960696e+01,4.836098505e+01,9.072310783e+01,9.417194667e+00,8.693601904e+01,3.699732058e+01,8.991721918e+01,6.913751161e+01,8.337643211e+01,4.147280135e+01,8.912168439e+01,5.113942894e+01,7.630544093e+01,5.261303280e+01,4.362262767e+01,1.021066737e+01,8.371780350e+01,6.042456051e+00,2.433870189e+01,5.385590269e+01,1.810468976e+01,6.182987368e+01
5.873462881e+01,6.335570997e+01,8.745219329e+01,6.123974284e+01,3.716714055e+01,1.004465265e+01,6.330355832e+01,1.304131189e+01,4.451257129e+01,9.514177555e+01,2.786665518e+01,4.502078204e+01,2.972120107e+01,9.934615858e+01,2.053899564e+01,7.819338221e+00,8.087581616e+01,6.395778743e+01,5.923369538e+01,9.675972207e+01,5.267060816e+01,8.787467709e+01,4.780609569e+01,5.813884311e+01,9.839639430e+01,7.868508084e+01,3.124840753e+01,6.428638467e+01,4.095975601e+01,2.688567009e+00,7.725642161e+01,2.375884608e+00,7.506145907e+01,4.468142251e+01,3.156576310e+01,2.002090278e+01,3.208078278e+01,4.993910167e+00,2.597169534e+01,5.145376751e+01,7.094836602e+01,2.769589158e+01,5.406221429e+01,9.339780174e+01,2.355379827e+01,4.315016866e+01,9.821961527e+01,1.382007756e+01,2.194281693e+01,8.413244577e+01,5.439206613e+01,1.546111131e+01,9.587307815e+01
7.420632427e+01,4.207193369e+01,3.433530351e+01,2.008851730e+00,4.237103914e+00,1.094338018e+01,6.942054402e+01,4.382209617e+01,7.706686459e+01,6.101059565e-01,9.336340569e+01,8.634382335e+01,3.654532294e+01,4.983187180e+01,6.854050740e+01,5.708478803e+01,7.778345244e+00,1.216494236e+01,5.140045640e+01,1.044058611e+01,5.858462274e+01,1.116938959e+01,7.681597826e+00,9.427019057e+01,6.321574925e+01,5.895656886e+01,9.074378222e+00,5.762602287e+01,5.317322151e+01,7.076426026e+01,6.785596125e+01,1.262722085e+01,5.214520492e+01,3.031534188e+01,4.227455706e+01,4.162554984e+01,7.821365159e+01,3.122518582e+00,4.251531181e+01,9.985905029e+01,8.226493549e+01,6.046924042e+01,1.476206828e+00,8.602572542e+01,6.582977947e+01,8.572629509e+01,8.785569268e+01,8.653604601e+01,7.533764124e+01,2.355483612e+01,7.091124525e+00,8.241571381e+01,1.248765546e+01
3.294953582e+01,6.352331659e+01,3.955720935e+01,2.687344697e+01,3.329474095e+00,9.290120353e+01,6.974711740e+01,5.501644522e+01,6.902215993e+01,3.138051772e+01,5.929467314e+01,2.204483667e+01,4.222783845e+01,7.080943008e+01,9.918048812e+01,1.259761698e+01,2.646006238e+01,4.322635230e+01,5.606806940e+01,2.589743200e+01,2.878547532e+01,1.689014125e+01,5.252522448e+01,9.957814532e+01,5.667857728e+01,5.961170896e+01,3.153408978e+01,9.350184874e+01,4.193682320e+01,8.474813703e+01,5.964888676e+01,1.499140992e+00,9.434140136e+00,3.549331434e+01,6.006061830e+01,1.451599900e+01,9.124807914e+01,3.578078590e+01,8.082528466e+01,7.767605669e+00,2.709127765e+01,9.002931198e+01,4.173136488e+01,8.196928227e+00,4.477071441e+01,7.109280256e+01,5.868486727e+01,3.460744130e+01,7.161883136e+01,5.811179972e+01,3.847286044e+01,9.545154540e+01,2.578850914e+01
9.376141711e+01,7.270498859e+00,3.078071189e+01,2.730584080e+01,7.218097695e+01,5.037983285e+00,8.467665586e+01,7.199566965e+01,3.801841265e+01,8.214324208e+01,9.027650867e+01,9.277657367e+01,3.487108165e+01,6.489995443e+01,2.528090416e+01,9.943924702e+01,4.558393284e+01,7.860896876e+01,6.617189344e+01,9.234382509e+01,3.224222320e+01,4.870514690e+01,7.473774303e+01,6.459758392e+01,3.124987105e+01,3.971927716e+01,3.007355759e+01,5.163032316e+00,1.441254630e+01,9.283255529e+01,3.865352230e+01,9.747681048e+01,2.440654679e+01,5.959668755e+01,2.602729764e+01,6.074109729e+01,1.031848626e+01,6.733626772e+01,3.694672121e+01,2.254960221e+01,8.070963589e+01,9.325332980e+01,8.168920918e-01,8.682615462e+01,6.401850107e+01,2.907502640e+01,6.122869169e+01,3.911562137e+01,5.458155809e+01,9.770770662e+01,2.901129401e+01,8.791727561e+01,5.995933705e+01
3.692778404e+01,5.326159333e+01,1.783362021e+01,2.306301165e+01,1.334488148e+01,9.236722530e+01,5.238304260e+01,7.703713503e+01,8.234562530e+01,6.632220439e+01,7.589815286e+00,7.707192132e+01,8.694798696e+01,3.388222736e+01,4.360841706e+01,6.319437117e+01,5.961554251e+01,9.807435765e+01,7.353053744e+01,1.655974124e+01,6.764142516e+01,7.085575729e+01,2.595707656e+01,7.009485480e+01,7.479120771e+01,7.528428908e+01,9.205090692e+01,7.310646059e+01,3.768316870e+01,9.245138700e+01,7.913683286e+01,9.918181774e+01,2.733022294e+00,5.120904655e+01,8.633714243e+01,3.237202530e+01,5.171637693e+01,1.552257590e+01,1.852143135e+01,1.430733568e+01,5.258224537e+01,4.749212435e+01,9.486383807e+01,6.290603002e+01,8.706138040e+01,8.476463722e+01,1.063432797e+01,8.967863957e+01,5.618540110e+01,5.655110526e+01,5.418970624e+01,1.550127749e+01,3.141386626e+01
2.516030463e+01,6.364004633e+01,1.167952262e+01,7.253878871e+01,1.667449005e+01,9.225674513e+01,6.473590762e+01,9.859355958e+01,9.284765802e+01,7.404347477e+01,5.390358486e+01,5.695139162e+00,9.794501900e+01,8.142544582e+01,6.187154724e+01,9.797251356e+01,7.243130362e+01,7.079570602e+01,1.877344962e+01,8.365666134e+01,5.422625823e+01,4.446235707e+01,1.765918048e+01,1.068612076e+01,9.333808258e+01,9.361105023e+01,1.159026816e+01,1.509554141e+01,7.666160659e+01,6.646954177e+01,6.255113404e+01,4.848251939e+01,8.529674818e+01,5.862220094e+01,3.106216849e+01,1.309297958e+01,7.874293340e+01,6.071955001e+01,9.534310102e+01,3.724654508e+01,6.189686021e+01,2.299765728e+00,5.088806993e+01,9.067100513e+01,1.885574645e+01,4.754686540e+01,4.953954731e+01,5.095935420e+01,6.194545470e+00,7.482076288e+01,7.890318448e+01,5.003885036e+01,7.098455674e+01
1.949158521e+01,2.370873342e+01,1.511205627e+00,2.248280433e+01,5.152957709e+01,7.052839456e+01,7.825710137e+01,7.756580929e+01,4.962633998e+01,8.126370214e+01,7.298179865e+00,9.005388918e+01,1.313245658e+00,4.966338837e+01,6.155307105e+01,1.928800264e+01,6.553895130e+01,8.215483281e+00,5.331771234e+01,5.698629378e+01,5.906580219e+00,4.352634916e+01,3.471490846e+01,8.875653940e+01,7.827440227e+01,4.346539351e+01,5.596508726e+01,2.491424214e+01,4.656587842e+01,9.277415635e+01,1.168494262e+01,5.043514375e+01,8.945802857e+01,6.996549483e+01,9.871701375e+01,2.916944731e+01,2.103835216e-01,4.641699722e+01,6.898200327e+01,7.104245691e+00,1.113720994e+01,4.464532984e+01,8.611015718e+01,7.307567758e+01,2.095977967e+01,8.401180365e+01,3.700336141e+01,8.788367304e+01,6.848000299e+01,2.152784120e+01,3.741421478e+01,3.790040077e+01,6.528869983e+01
8.755513885e+01,8.264240401e+01,2.811852446e+01,1.392593996e+01,2.341072018e+01,4.929036090e+01,8.717657001e+01,8.579707590e+01,3.996715947e+01,9.227796245e+01,4.333503261e+01,3.233349010e+01,5.580792426e+01,3.288676525e+01,3.816016994e+01,5.859091904e+01,7.130391377e+01,7.627461061e+01,5.378987234e+01,3.305580012e+00,2.544283846e+01,7.716493724e+01,2.685107726e+01,7.562934005e+01,1.783289435e+01,4.643532937e+01,2.033721748e+01,5.327710829e+01,5.662874906e+01,8.900865286e+01,7.505430974e+01,1.885705600e+00,2.948602473e+01,5.200426906e+01,3.203249506e+01,2.288308199e+01,4.366372140e+01,6.243234657e+01,8.850299946e+01,7.203063059e+01,3.430270014e+01,9.587347846e+01,1.232935354e+01,7.786872773e+00,9.439373113e+01,2.520345600e+01,3.231042029e+01,5.946587154e+01,3.624110587e+01,4.923495524e+01,4.501068084e+01,9.298650303e+01,9.236176328e+00
1.311426369e+01,5.002528022e+01,4.514378136e+01,4.476063960e+01,9.257525824e+01,2.422251947e+01,2.341100843e+01,9.056195081e+01,2.253700755e+01,3.584179643e+01,4.162968222e+01,7.161099225e+01,5.143686222e+01,4.391347345e+01,6.464124734e+01,9.621666481e+01,4.046439854e+01,6.211373345e+01,8.594898672e+01,3.852377021e+00,4.923491800e+01,3.931417293e+01,2.383466704e+01,9.024702420e+01,5.295398223e+01,5.092242706e+01,3.169372226e+01,5.875564538e+01,6.273162561e+01,9.942215049e+01,8.528659302e+01,7.120760575e+01,8.049165504e+01,9.267903055e+01,6.506813629e+00,9.768829242e+01,4.446188611e+01,8.045270554e+01,1.742582909e+01,6.284301564e+01,2.926630144e+01,2.816911780e+01,8.174386464e+01,9.365002054e+01,1.002488274e+01,6.709875819e+01,1.942982421e+01,4.129215356e+01,2.001840543e+01,9.222718417e+01,1.258603406e+01,1.034820757e+01,4.925377432e+01
7.636899275e+01,8.719203271e+01,6.919271228e+01,9.686320065e+01,7.317864528e+01,6.656145056e+01,8.985946371e+00,2.578130337e+01,2.018813591e+01,6.408072012e+01,8.713476116e+01,9.028697460e+01,3.022520710e+01,9.605764644e+01,5.682482021e+01,6.116927817e+01,1.193574993e+01,6.007756281e+01,8.942391680e+01,9.356442008e+01,9.438393261e+01,3.410735886e+01,6.055538723e+01,9.376276671e+01,5.049595264e+01,3.987814190e+01,9.557891133e+01,5.361965886e+01,9.870793439e+01,9.371594728e+01,3.235646942e+01,3.537131817e+00,6.683726606e+00,3.492775004e+01,2.647524428e+01,8.651652627e+01,9.736514789e+01,1.675602801e+01,9.744225697e+01,1.181474474e+01,3.731303527e+01,7.062820887e+01,8.364802614e+01,5.196504982e+01,1.996529545e+01,7.400909685e+01,5.390539299e+01,9.351542725e+00,9.388013173e+01,4.937699181e+01,3.931460685e-01,5.732154123e+01,5.425020050e+01
2.599422500e+01,3.403580996e+01,5.051527921e+01,9.426075565e+01,2.164616125e+01,6.334530224e+01,5.390023024e+01,4.470997266e+01,6.272312742e+01,3.843377107e+01,7.842763496e+01,4.299178359e+01,6.251813219e+01,3.100847956e+01,9.765034508e+01,3.014661031e+00,1.459966513e+01,8.972957340e+00,6.994328944e+01,3.514364522e+01,8.739904393e+00,5.418921173e+00,6.477912809e+01,8.384557432e+01,8.681050134e+01,9.939033746e+01,4.957952220e+01,7.134746030e+01,4.622695953e+01,4.345858819e+01,7.665196525e+01,9.941871410e+01,7.516054093e+01,7.567246602e+01,3.078530103e+01,7.298789461e+01,7.181111433e+01,3.751177382e+01,4.601390918e+01,7.623714796e+01,5.393322127e+00,8.638865267e+00,3.356391518e+01,2.912907355e+00,8.213803940e+01,2.255573566e+01,7.126663850e+01,5.042614744e+01,4.039679389e+01,9.266348956e+01,4.776266320e+01,9.832891534e+01,9.016976399e+01
6.993675693e+00,9.468513295e+01,4.377180374e+01,9.675258935e+01,1.108178290e+01,9.640079652e+01,6.755750452e+01,4.424521908e+01,7.659843566e+01,8.911822576e+01,7.382792346e+00,4.007934144e+01,1.635117007e+01,5.221767733e+01,8.770913230e+01,7.014132833e+01,4.454566049e+01,9.119415885e+01,9.841628510e+01,9.564673105e+01,3.149188406e+01,9.058190554e+01,8.520519263e+01,4.079329567e+01,7.394722108e+01,1.229076981e+01,7.231368686e+01,5.059350208e+01,3.502517383e+01,1.230479330e+01,3.359337470e+01,6.340024136e+01,3.783260421e+01,4.551144011e+01,2.089461794e+01,8.182215108e+01,1.339208972e+00,7.651554524e+01,4.498918555e+01,2.300040249e+01,6.053110514e+01,5.282490095e+01,8.823072864e+01,5.988392955e+01,3.444468267e+01,6.384728740e+01,2.052418892e+01,3.637134428e+01,6.161113534e+01,5.341777790e+01,4.477281784e+01,1.168097405e+01,9.700889023e+01
