v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24
1.655482981e+01,4.418326070e+01,2.168431440e+01,7.317650612e+01,9.283243946e+01,8.930099594e+01,4.617575714e+01,5.827702313e+00,4.411451419e+01,8.503453253e+01,4.015296340e+01,1.017309745e+01,5.372282281e+01,2.282052718e+01,1.984835954e+00,7.347572734e+01,8.396417913e+01,3.554763236e+01,1.257028637e+00,4.547375897e+01,3.998772272e+01,2.641351160e+01,4.337018272e+01,2.550908839e+00
8.722922127e+01,8.670317509e+01,3.798138370e+01,2.269298279e+01,9.272564774e+01,7.388321254e+01,4.231481158e+01,7.445905216e+01,6.240247146e+01,3.675068659e+01,3.978839174e+00,4.407151548e+01,2.956925795e+01,5.463577493e+01,8.008902347e+01,6.791289331e+01,2.856786482e+01,8.237294002e+01,2.514292132e+01,5.541217659e+00,9.166520817e+01,5.038229273e+01,3.107623134e+00,7.175175570e+01
4.379126215e+01,6.246607732e+01,1.653710855e+01,2.761797598e+01,6.016850758e+00,4.777157491e+01,3.128381152e+01,8.846069918e+01,6.557636099e+01,1.829442921e+01,7.482093668e+01,8.235419950e-01,1.973057794e+01,6.263186659e+01,6.300066409e+01,9.280411373e+01,8.711470158e+01,2.379482479e+01,5.750470693e+01,5.339210531e+00,6.858124729e+01,9.387277845e+01,8.780825014e+01,4.462039206e+01
1.237025680e+01,4.045428344e+01,5.761403651e+01,6.037397596e+01,7.893046245e+01,5.962701641e+01,9.024979636e+01,9.725975297e+01,6.495888390e+01,1.739411434e+01,5.232425937e+01,6.821506950e+00,1.383284226e+01,8.892478736e+01,9.648196811e+01,6.349860482e+01,4.139894384e+01,5.914606609e-01,5.294001105e+01,3.746387913e+01,9.104647318e+01,3.091730583e+01,4.940938862e+01,5.947033572e+01
4.786347917e+01,2.464235294e+01,5.203724563e+01,6.756739073e+01,4.657978809e+01,7.001933160e+01,2.252935036e+01,5.043162736e+01,8.367792640e+01,1.972197226e+01,1.606941287e+01,2.049070515e+01,6.784319859e+01,5.044224286e+01,9.895858783e+01,8.050618268e+01,9.895624839e+00,6.917737620e+01,2.507664155e+01,2.399380568e+01,7.735330016e+01,6.538455473e+01,9.603361590e+01,9.048256510e+01
9.267887033e+01,6.191040744e+01,5.135432167e+01,7.052174074e+00,3.114434994e+01,7.652229049e+01,2.716825536e+01,6.778636266e+01,4.296529120e+01,8.037356219e+01,5.990225038e+00,8.282557450e+01,7.731315748e+01,6.042075880e+01,1.352308617e+01,3.286327173e+01,2.005041697e+01,2.561497213e+01,6.355252867e+01,5.896087363e+01,1.824492164e+01,1.987441414e+01,3.201914309e+01,6.853589329e+01
8.031710318e+01,9.362716686e+01,1.082874772e+00,4.253275456e+01,1.220760787e+01,8.798198754e+01,1.433180825e+01,9.740587059e+01,2.466730901e+01,2.972244712e+01,7.843599269e+01,8.657316911e+00,4.699610109e+01,2.360848556e+01,7.606146168e+01,9.734767612e+01,7.432233964e+01,4.305295972e+01,6.012461120e+01,8.083457770e+01,5.230237512e+01,6.576425199e+01,8.512029073e+00,6.041939250e+01
6.025558990e+01,6.622201088e+01,1.063014260e+01,9.369663822e+01,5.934215950e+01,8.354225064e+01,1.412658884e+01,8.350420842e+01,5.969607260e+01,3.596157097e+01,7.852192295e+01,7.433177057e+01,3.522196211e+01,4.571332058e+01,5.603714503e+01,8.477966799e-01,7.415082979e+01,3.931561273e+01,7.204188522e+01,9.657585540e+01,9.491281915e+01,8.671277632e+01,8.812343068e+01,6.627599465e+01
3.496370031e+01,2.343376821e+01,2.467423376e+01,2.007552870e+01,8.605114700e+01,6.987226910e+01,5.588510028e+01,5.793590996e+01,3.032689762e+01,2.130381536e+00,5.485121635e+01,8.445712133e+01,4.704101638e+01,8.865657190e+01,5.211209655e+01,6.490153845e+01,3.543881868e+01,4.252645451e+01,2.440056435e+00,4.012874746e+01,5.873461911e+01,3.935557495e+01,6.751368373e+01,5.071361201e+01
2.239295627e+01,6.581667759e+01,8.047877123e+01,5.467286651e+01,6.026690888e+01,7.115112405e+01,6.844166323e+01,5.869712022e+01,1.437549503e+01,7.535015526e+01,5.601237434e+01,5.896429569e+01,5.504863364e+01,8.723958558e+01,7.983654894e+01,2.396088260e+01,2.102477018e+01,7.767346147e+01,2.118324889e+01,5.619323312e+00,5.942374102e+01,4.629023725e+01,9.477534077e+01,6.117108153e+01
8.959174764e+01,3.732372962e+01,8.304584746e+01,5.760755218e+01,2.530704717e+01,1.942700963e+01,1.698742158e+01,3.572461047e+00,8.131748028e+01,3.821329063e+01,7.213123145e+01,7.462557761e+01,5.425635986e+01,8.273482475e+01,3.948065280e+01,5.989107792e+01,4.633388853e+01,6.711568575e+00,8.186580674e+01,1.453918511e+01,5.830972310e+00,4.738599518e+01,8.975284025e+01,4.493231926e+01
3.404872165e+01,9.286302321e+01,3.164341874e+01,9.178066997e+01,3.443052813e+01,2.689040013e+01,4.539502069e+01,3.201615023e+01,6.380054515e+00,1.754015598e+01,6.537885952e+01,1.293777226e+01,3.031412106e+01,3.534657379e+01,4.563639869e+01,9.626203267e+01,1.625525340e+01,5.395586268e+01,7.072966275e+01,7.728322319e+01,7.878606315e+01,4.011367672e+01,4.054746326e+01,1.935492957e+01
1.073353720e+01,2.350083500e+01,5.330891972e+01,7.488797236e+01,6.352112907e+00,1.713088628e+01,9.523665937e+01,2.804921317e+01,6.892696037e+01,3.965569337e+01,9.555584030e+01,1.042079288e+01,2.149794445e+01,2.434642670e+01,7.369612302e+01,6.916600845e+01,6.110313272e+01,2.481604145e+01,6.845144254e+01,6.267412096e+01,1.249378498e+01,7.256523393e+01,7.817699486e+01,1.415889192e+01
9.001136284e+01,3.344671109e+01,1.046791063e+01,8.199116221e+01,5.647115901e+01,7.083530223e+00,1.096295209e+01,3.324261846e+01,5.820470526e+01,4.460368490e+01,5.210859224e+01,9.360338019e+01,9.735306258e+01,3.690498191e+01,5.230299552e+01,8.338728122e+01,6.685980890e+01,3.689998129e+01,3.911990264e+01,7.908911298e+00,2.055969285e+01,6.443793279e+01,3.373164876e+01,5.569505534e+01
4.471532218e+01,6.929250589e+01,3.877638215e+01,3.195013357e+01,4.569611828e+01,9.656526477e+01,2.359908987e+01,5.465451374e+01,9.574490911e+01,6.662706541e+01,8.259228739e+01,6.067403469e+01,1.121789815e+01,8.055659843e+01,3.579073092e+01,9.354471887e+01,2.925734396e+00,1.504174309e+01,9.457058256e+01,6.072840274e+01,4.619496818e+01,3.474871688e+01,8.106846191e-01,6.485718986e+01
3.012725458e+01,1.738973790e+01,2.717608840e+01,9.590058805e+01,1.197954754e+01,2.255805703e+01,9.164010049e+01,5.899270786e+01,5.039152190e+01,2.184684963e+01,9.154667116e+00,9.631545694e+01,4.633387266e+01,1.458487569e+01,7.254387320e+01,1.532626661e+01,5.600438304e+01,7.643597882e+01,3.490530569e-01,2.117051005e+01,1.883981284e+01,9.894477136e+01,1.236020668e+01,6.153325220e+01
2.055430845e+00,5.459623209e+01,4.844284769e+01,6.861858610e+01,3.413704637e+01,8.779438281e+01,4.210388033e+01,7.962143358e+01,6.807655001e+01,1.290436921e+01,2.274843805e+01,7.703593181e+01,9.417518182e+01,9.102854418e+01,2.421297722e+01,4.667934576e+01,5.355262299e+01,2.305487243e+01,5.303775296e+01,7.073903553e+01,3.820909963e+01,2.077443449e+01,1.080113117e+01,5.508135082e+01
3.688163106e+01,1.340526684e+00,6.522890692e+01,9.766338253e+00,6.997944427e+01,3.703245649e+01,2.389394350e+01,9.066274193e+01,6.588832930e+01,3.841728501e+01,1.039190607e+01,9.318337515e+01,8.682110738e+01,2.958986581e+01,1.304103010e+00,4.315242939e+01,5.881928385e+01,3.246803071e+01,2.207540895e+01,5.233690660e+01,1.995817628e+01,2.164810496e+01,3.231990520e+01,8.571367840e+01
8.934319040e+01,4.297987713e+01,3.258399726e+01,5.962699583e+01,4.782540013e+01,1.106814569e+01,9.615107920e+01,7.430988895e+01,4.382333935e+01,5.004320210e+00,2.668620715e+01,3.808403925e+01,2.940493855e+01,8.063714712e+01,6.832384817e+01,3.703103650e+01,5.218013963e+01,1.904689829e-01,1.941819972e+00,3.461403601e+00,6.407104384e+01,8.405746217e+01,6.779357841e+01,5.573464557e+01
4.759803184e+00,5.552935083e+01,1.035773884e+01,2.051936209e+01,8.047542780e+00,7.844921163e+01,4.557903835e+01,4.014810216e+01,8.354438743e+01,9.065773658e+01,2.368281799e+01,2.866871729e+01,8.113828951e+01,7.757485258e+01,8.913968513e+01,5.081962163e+01,9.520948270e+01,4.449746032e+01,6.595670392e+01,4.043944270e+00,7.447273921e+01,8.067185420e+01,6.051128261e+01,1.091069381e+01
5.641601009e+00,4.158086461e+01,3.429863039e+01,9.779384718e+01,1.903084793e+00,3.281537042e+01,9.641141580e+01,7.203967769e+01,9.728950166e+01,7.294574880e+01,2.260407340e+00,1.122612421e+01,2.982688842e+01,9.551882708e+01,3.868533223e+01,2.291556696e+01,4.178972500e+01,4.100419629e+01,4.064136818e+01,5.916644227e+01,5.080894047e+01,5.456418519e+01,8.412644680e+01,5.604768193e+01
3.379668026e+01,1.814580712e+01,1.776125586e+01,4.327868044e+00,2.978802688e+01,1.371737883e+01,5.773154873e+01,6.096509719e+01,7.418427980e+01,6.567636408e+01,7.366765402e+01,9.433321839e+01,8.139453216e+01,5.683252140e+01,2.133013741e+01,9.418545261e+01,4.495917505e+01,5.159046865e+01,3.194169596e+01,7.684498640e+01,9.367871363e+01,5.750035682e+01,7.798397982e+01,2.402547068e+01
1.065505600e+01,9.517904461e+01,4.434397967e+01,7.350966354e+01,4.751895535e+01,5.399241285e+01,3.324229272e+01,5.662744917e+01,8.782927113e+01,3.362155393e+01,3.189211863e+01,8.259372624e+01,6.471709178e+01,4.090162184e+01,2.039849010e+01,3.507262279e+01,8.507172925e+01,5.778789407e+01,5.311290744e+01,4.175996861e+00,6.691849147e+01,6.154143109e+01,4.467153499e+01,8.899485769e-02
8.509933931e+01,9.452147542e+01,2.925855990e+01,8.641998862e+00,5.731857566e+01,6.051306619e+01,3.077593173e+00,1.194325339e+01,3.900559251e+01,1.416971977e+01,8.378790395e+01,2.979237051e+01,7.686703680e+01,6.402813751e-01,8.644568611e+01,7.764432198e+00,3.410413543e+00,2.507158909e+01,1.440435111e+00,6.349398680e+01,2.220626993e+01,6.460320837e+01,5.817166711e+01,8.081782282e+01
9.271106172e+01,3.544467666e+01,8.398579052e+01,7.955010117e+01,9.827893261e+01,1.544205802e+01,4.445657576e+01,9.365930726e+00,2.081649248e+01,5.890198200e+01,3.378522534e+01,6.622106448e+01,4.756646568e+01,8.607399129e+01,3.372261837e+01,5.369555686e+01,4.926171794e+01,5.795057967e+01,8.756472344e+01,1.909487313e+01,7.128067074e+01,6.026413541e+01,8.650603537e+01,8.018906393e+01
1.569425686e+01,3.406451514e+01,7.909854174e+01,7.616358184e+00,7.055972687e+01,7.159808729e+01,2.876361271e+01,8.769997282e+01,2.018573501e+01,1.479457026e+01,6.916441107e+01,9.926361689e+01,6.045326756e+01,5.596408807e+01,3.510304391e+01,7.930881956e+01,5.643643186e+01,4.262082865e+01,5.456523370e+01,1.341324465e+01,3.003192640e+01,8.493664693e+01,8.910354162e+01,8.613190443e+01
6.749705270e+01,3.195227823e+01,2.624061210e+01,1.564824584e+01,1.239275608e+01,7.829349994e+01,7.381027147e+01,1.862965519e+01,8.497970300e+01,7.579058097e+01,7.593761928e+00,6.025301477e+01,1.695175664e+01,9.624159907e+00,9.575417441e+01,9.704683950e+01,2.701813278e+01,4.494952252e+01,9.913036098e+01,7.956187509e+01,3.529408830e+01,2.508621284e+01,9.848797901e+00,4.554667443e+01
5.077841846e+01,5.251088556e+00,8.607674817e+01,8.131140704e+01,3.698601734e+01,1.844539364e+01,7.259781727e+01,8.482733586e+01,8.441108822e+00,7.960434930e+00,2.933675841e+01,3.125301413e+01,6.758777054e+00,9.032504289e+00,7.061350832e+01,6.697572446e+01,3.363597948e+01,3.269744467e+01,7.559002195e+01,4.634782706e+01,8.498171749e+01,5.563988072e+01,8.809347576e+01,1.390210574e+00
8.601141827e+01,9.421146738e+01,4.046382699e+01,5.796785314e+01,7.881167655e+01,4.363652455e+01,4.759969466e+01,7.258045830e+01,9.993717119e+01,6.606328061e+01,4.419825291e+01,9.304505377e+01,2.201186890e+01,6.421193460e+01,7.137066766e+01,8.642276738e+01,4.267062506e+01,1.656933251e+01,5.492930665e+01,7.109710559e-01,1.827032340e-01,7.733967895e+01,7.302655871e+01,4.811189427e+01
4.303722841e+01,3.053526979e+01,9.248023739e+01,6.679447286e+00,2.779869215e+01,5.799894172e+01,3.970779833e+01,6.255219285e+01,4.656755453e+01,7.765740315e+01,7.187072171e+01,4.603042002e+01,8.228094042e+01,8.185637697e+01,3.238689426e+01,5.332522241e+01,5.070478039e+01,9.934540703e+00,8.848922830e+01,1.831378888e+01,7.200165129e+01,8.312171967e+01,5.893176941e+01,5.923348472e+01
8.472417606e+01,4.936888067e+01,8.962086296e+01,6.839683263e+01,9.331589201e+01,6.362745504e+01,9.864121259e+01,2.596539595e+01,1.131139757e+01,2.553195964e+01,3.335375957e+01,1.354429287e+01,7.815581392e+01,7.651754395e+00,8.660727736e+01,3.510420365e+01,9.957969402e+01,6.550201619e+00,3.919909361e+00,3.058371136e+01,2.851519737e+01,2.912217023e+01,2.344081469e+01,2.289634763e+01
2.349408945e+01,7.595175814e+01,4.472767116e+01,3.684862633e+01,4.324606896e+00,5.337079304e+01,2.778468984e+01,9.226127599e+01,4.147470985e+01,6.444461048e+01,2.706851706e+01,4.497073330e+01,8.807092662e+01,1.301475725e+01,4.881239216e+01,8.518151489e+01,1.392940239e+01,1.978908016e+01,7.980603605e+01,1.361651187e+01,4.722980266e+01,3.008064367e-02,7.697557092e+01,7.258841036e+01
2.629762820e+01,6.138084855e+00,1.678662180e+01,5.065727273e+01,3.238391613e+01,3.137893052e+00,3.986694071e+00,5.918966692e+01,3.683654787e+01,5.671070407e+01,3.807640702e+01,2.292290626e+01,1.924313588e+01,3.637102423e+01,4.423578548e+01,3.397665004e+01,3.759226159e+01,2.056320872e+01,2.071800145e+01,9.387030412e+01,7.111502588e+01,5.122277026e+01,8.634901105e+01,1.468827846e+01
8.865922505e+01,7.423673924e+01,7.184962587e+01,9.610392490e+01,3.463431750e+01,9.094014444e+01,1.595364164e+01,3.267110472e+01,4.210442107e+01,9.335769353e+01,6.679765116e+01,9.978948863e+01,5.576964816e+01,7.172486738e+01,5.106872941e+01,6.585320534e+00,3.158969641e+01,9.470241381e+01,3.146029514e+01,3.642283043e+01,6.073728969e+01,8.253073828e+01,7.191441559e+01,1.055343552e+01
4.217246929e+01,7.730746310e+01,8.119853683e+01,7.584736025e+01,2.516963737e+01,8.960397779e+01,7.934315614e+00,8.122681956e+00,8.435083518e+01,7.045754358e+01,6.868448051e+01,2.483662529e+01,3.163058981e+01,9.281474823e+01,5.545869070e+01,3.915025303e+01,4.274368215e+00,1.755274392e+01,4.776949193e+01,3.118592110e+01,2.990917591e+01,2.576380067e+01,2.430131660e+00,1.885831294e+01
7.021323256e+01,7.115241782e+01,6.708252184e+01,2.584866481e+01,6.623063076e+01,5.150588991e+01,1.496836334e+01,8.972516212e+01,5.446546370e+01,4.564192195e+01,4.389979851e+01,7.221703849e+01,3.171346730e+00,3.046539315e+01,1.581316242e+01,8.721524737e+01,8.137502221e+01,4.216314739e+01,7.129035340e+01,2.639146197e+01,2.423432235e+01,7.429312672e+01,5.491663794e+01,5.421508146e+01
2.869463761e+01,1.837992995e+01,5.215254650e+01,7.966433405e+01,9.972069866e+01,1.025264297e+01,9.329092481e+01,9.795181600e+01,6.149767142e+01,2.924226949e+01,9.198035657e+01,4.805247826e+01,4.011972826e+01,1.700337384e+01,2.827375886e+01,2.724553672e+01,2.642929960e+01,8.981148241e+01,6.857254330e+01,2.691609931e+00,8.506499641e+00,6.112766825e+01,3.222545485e+01,8.478742727e+01
7.814713443e+01,7.339090296e+01,5.532181089e+01,4.352178879e+01,3.798676469e+01,2.209550547e+01,8.832836904e+01,5.217800426e+01,7.809916640e+01,3.281437094e+01,1.270088962e+01,4.417875318e+01,2.240102669e+01,2.476552577e+01,4.373314399e+01,1.942297134e+01,7.218814152e+01,2.230843656e+01,6.436143321e+01,9.416415035e+01,6.326690620e+01,1.310826031e+01,7.052556510e+01,2.835034586e+01
9.724169203e+01,8.450074179e+00,3.547853097e+01,9.975450324e+01,4.000275823e+01,4.131611094e+01,5.688983269e+01,6.901364168e+01,3.215725639e+01,4.715194066e+01,4.497226445e+01,9.514507639e+01,3.752161851e+01,7.433429243e+01,8.418430857e+01,5.859066796e+01,4.272268922e+01,9.141619029e+01,1.304055110e+01,2.570378786e+01,9.974376514e+01,1.997563925e+01,1.419510867e+01,7.829403614e+01
4.509264165e+01,3.665592717e+01,4.067551949e+00,7.558917575e+01,5.286134233e+01,3.231711978e+01,7.338736140e+01,3.060460497e+01,5.890944116e+01,1.279929525e+01,8.275403360e+01,5.670280827e+01,9.215949379e+01,2.561928626e+01,5.004737502e+01,5.048858944e+01,3.829538350e+01,6.808187558e+01,2.748712600e+01,7.651338675e+01,4.803619256e+01,3.137931649e+01,7.518279848e+00,8.600879616e+01
8.450444793e+01,3.745336928e+01,6.903595559e+01,9.738707105e+01,2.062955482e+01,2.535903197e+01,6.901852469e+01,5.435387446e+01,5.054599732e+01,4.880066014e+01,9.546731933e+01,4.023341998e+01,9.278271157e+01,2.381867831e+01,9.715613231e+01,3.160232475e+01,3.214408627e+00,3.108814181e+01,6.136015959e+00,8.326518254e+01,4.006969366e+01,7.921578287e+01,9.930644935e+01,2.873339019e-01
5.451524861e+01,2.451893162e+01,2.681959996e+01,7.711495746e+01,2.882384691e+00,6.471839137e+01,7.249977439e+01,1.146520440e+01,8.127178503e+01,6.311428235e+01,9.146667794e+01,7.737445678e+01,2.064226850e+01,2.042334872e+01,4.036133352e+01,4.424601923e+01,9.923725096e+01,5.355315479e+00,1.409444037e+01,7.536507659e+01,1.608387932e+01,6.762757583e+01,8.886715772e+01,9.451848115e+01
9.745134695e+01,1.888273866e+01,3.575542766e+00,9.337936714e+01,7.313317328e+01,9.053848644e+01,9.536074236e+01,1.299728439e+00,9.792203242e+01,3.104623684e+01,5.546942639e+01,5.994548035e+01,1.620616163e+01,5.835705449e+01,5.734738911e+01,5.331671431e+00,6.869383476e+01,7.606770709e+00,5.674856709e+01,6.645349116e+01,3.537500396e+00,2.733037767e+01,3.316850143e+01,6.564586085e+01
7.621224789e+01,5.018139112e+01,5.976108736e+01,4.501205961e+00,5.566716490e+01,5.542550888e+00,8.914947409e+01,7.654600424e+01,7.278991566e+01,2.107931770e+01,7.593835703e+01,9.715148703e+01,9.749915041e+01,9.468529224e+01,1.349171944e+01,6.391327441e+01,7.659977815e+01,9.601560502e+01,4.568698283e+01,1.449964716e+01,6.461292025e+00,3.812085851e+01,3.034189974e+01,8.846190279e+01
5.623014141e+01,4.092730521e+01,5.550494074e+01,2.089900988e+01,9.663853735e+01,5.591123900e+01,8.756828608e+01,4.872567778e+01,9.239530916e+01,6.619246797e+01,9.008622456e+01,2.288720429e+01,4.457432782e+01,4.635362352e+01,5.352261593e+01,1.979689252e+01,8.121529274e+01,9.064242431e+01,7.689569469e+01,3.137284516e+01,2.803602471e+01,9.417733374e+01,8.710293218e+00,5.373817783e+01
8.046465969e+01,7.013545832e+01,4.851841526e+01,5.252608566e+01,4.729177801e+01,8.099328516e+01,4.438969281e+01,4.539615207e+01,8.395164421e+01,1.314111743e+01,8.076584489e+01,3.282140219e+01,6.802840192e+01,5.167180526e+01,4.233496477e+01,9.443939619e+01,6.980683985e+01,3.120048135e+01,8.680478350e+01,9.184023567e+00,3.957561708e+01,1.115176453e+01,7.908036513e+01,2.373406234e+01
4.203756030e+01,3.470142468e+01,2.516495060e+01,2.458591824e+01,9.441337060e+01,7.403193276e+01,9.367099407e+00,6.283993501e+01,4.408572678e+01,9.379714395e+01,7.451901349e+01,2.236200581e+01,5.816940361e+01,8.045973207e+01,7.866131129e+01,1.839598959e+01,3.946081128e+01,2.514293421e+01,9.497851153e+01,7.862376551e+01,8.971059058e+00,4.585371028e+01,9.221104127e+01,6.449464614e+01
6.961509406e+01,6.251121124e+00,6.135080767e+01,4.702598719e+00,2.820007572e+01,7.331975711e+01,8.418921155e+01,8.660446169e+01,8.403270254e+01,7.474387612e+00,7.181948208e+00,4.440126686e+01,7.482756760e+00,3.590267677e+01,1.045529252e+01,6.062204876e+01,2.136082073e+01,3.255893443e+01,5.189926470e+01,6.835488689e+01,1.649287815e+01,5.515160636e+01,8.335557770e+01,9.738036896e+01
6.094015545e+01,9.914218287e+01,9.373897447e+01,7.879854830e+01,2.189189493e+01,7.310047903e+01,7.237594415e+01,4.041359466e+01,1.807284667e+01,8.005543566e+01,4.061334288e+01,5.233146231e+01,1.138299318e+01,8.934848270e+01,4.765340812e+01,2.054216221e+00,2.894991723e+01,9.773998002e+01,4.208097477e+01,1.786825397e+01,7.504981557e+01,2.682757207e+01,6.745655420e+01,8.551099227e+01
1.254749180e+01,1.851455315e+01,1.307694903e+01,5.821793184e+01,8.631658983e+01,1.699812886e+00,2.159364754e+01,9.650251419e+01,7.759954823e+01,6.632353547e+01,3.384278390e+01,5.762284895e+01,5.366524506e+01,6.521020760e+01,9.117106697e+01,8.267696092e+01,5.796639411e+00,8.843103366e+01,3.255908882e+01,4.896172938e+01,8.401128497e+01,7.804976648e+01,9.953627021e+01,4.093635446e+01
1.795590187e+01,5.599286028e+01,4.405285483e+00,1.334712919e+01,3.342301267e+01,7.925241216e+01,9.236843057e+01,6.235745094e+01,6.526030350e+01,8.564324398e+01,2.739278909e+01,8.107937751e+01,9.117710111e+01,1.856511081e+01,7.655278217e+01,9.852706277e+01,6.694779725e+01,8.803540105e+01,9.907406608e+01,7.003423569e+01,8.795541277e+01,5.505002292e+01,3.246682117e+01,1.701440669e+01
1.939483818e+01,2.279592040e+01,3.743657740e+01,8.605057291e+01,1.706295910e+01,7.466442510e-01,3.298452039e+01,3.106598898e+01,8.080422451e+01,8.841721455e+01,6.046875382e+01,3.082468465e+01,3.284574615e+01,1.014952694e+01,4.829349843e+01,2.005501833e+01,5.575121511e+01,1.903199603e+01,7.383991792e+01,7.308355077e+01,1.617317048e+01,5.246398151e+01,8.522584021e+01,8.652333917e+01
5.002503308e+01,7.362371167e+00,6.312488638e+01,7.706484893e+01,7.681310224e+01,4.125815649e+01,7.057718913e+01,2.313599590e+01,7.263540081e+01,5.002987093e+01,5.384197140e+01,8.799036685e+01,4.556653279e+01,3.112227002e+01,1.912960815e+01,9.780093187e+01,9.482926862e+00,4.431079648e+01,2.681935716e+01,3.714665687e+01,2.406689833e+01,9.336723993e+01,9.451209007e+01,8.314779864e+01
