v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91
4.107056755e+00,1.624931244e+01,7.243198173e+01,3.395141306e+01,8.491269157e+01,2.044263947e+01,8.897109463e+01,9.332579990e+01,8.492290312e+01,5.784281089e+01,2.013905623e+01,5.746871934e+01,9.829392040e+01,9.171878866e+01,5.570267358e+00,5.372803792e+01,5.041627486e+01,5.147892854e+01,9.868618513e+01,2.515601812e+01,3.835397174e+01,5.000772088e+01,9.154867033e+01,3.737742662e+01,9.205864388e+01,7.954954290e+01,4.974903569e-01,2.091315719e+01,1.364501309e+00,8.051328211e+01,2.764699528e+01,7.372530718e+01,9.801679461e+01,6.631206887e+01,5.890001648e+01,9.402925279e+01,8.279229832e+01,5.735303378e+01,6.033813203e+01,7.247317306e+01,7.082824373e+01,5.305610664e+01,1.353748451e+01,8.604433997e+01,8.651810734e+01,8.968167308e+01,9.429448403e+01,7.145471305e+01,1.089506039e+01,4.240310955e+01,8.615621631e+01,9.139129263e+01,3.342917216e+01,5.514602807e+01,5.712174456e+01,1.231525520e+01,4.225345210e+01,5.169138326e+01,8.697885441e+01,5.578913828e+01,1.829060321e+01,5.579894018e+01,7.458506617e+01,4.020777943e+01,2.634330548e+01,6.259157319e+01,6.723930198e+01,9.020419051e+01,2.108983801e+00,7.681960357e+01,9.096067726e-01,7.960731780e+00,1.144330236e+00,5.111616032e+00,2.990279480e+00,6.191132021e+01,8.332331249e+01,1.031907866e+01,2.643877926e+01,2.035764388e+01,2.213073950e+01,6.679536187e+01,9.837115698e+01,1.987686326e+00,7.171769949e+01,3.784188834e+01,1.247960385e+01,2.735593572e+01,3.027500539e+01,3.892527613e+01,9.935859902e+01
5.761737478e+01,7.712770593e+01,7.855292630e+01,2.795005305e+01,5.300090728e+01,9.051705075e+01,2.533695467e+01,9.393873499e+01,2.760182526e+01,4.539528362e+01,1.753413392e+01,9.981321316e+01,6.198215091e+01,7.357423720e+00,7.225528680e+01,8.141143714e+01,9.536132732e+01,9.274395021e+01,7.301617460e+01,7.179450438e+01,1.496169358e+01,9.005837808e+01,7.049835291e+01,6.637985499e+01,3.356509239e+01,7.583489180e+01,5.895608452e+01,4.213387779e+01,3.797923089e+01,2.813398274e+01,1.773548769e+01,2.660769134e+01,4.317152138e+01,7.700355081e+01,6.551465058e+01,8.857942237e+01,6.743023851e+01,7.421827257e+01,7.015946556e+01,7.308687213e+01,5.561419440e+01,7.440846879e-04,2.256855743e+01,6.639071323e+01,9.975844259e+01,4.079973316e+01,2.644302593e+01,8.798017845e+01,4.652832451e+01,7.927574683e+01,6.310089188e+01,4.041051718e-01,9.567176425e+01,1.746402103e+00,4.993711300e+01,8.475954917e+01,1.758208079e-01,6.866713227e+01,2.607270602e+01,8.360498868e+01,3.075680707e+01,7.687119872e+01,1.485620108e+01,1.185153366e+01,6.250790929e+01,3.156136281e+01,2.712042863e+01,3.989621446e+01,8.521691011e+01,2.308942538e+01,7.020497576e+01,7.460728525e+01,3.986457679e+01,8.099544008e+01,9.835765729e+00,4.873950013e+01,3.088925606e+01,9.294486335e+01,3.173697271e+01,6.741165417e+01,6.899391414e+01,1.105525203e+00,3.038249649e+01,3.684417492e+01,8.825062320e+01,8.024571649e+01,6.348712609e+01,9.172128513e+01,4.621684028e+01,2.662349183e+01,6.885272327e+01
1.255369204e+01,8.840606202e+00,1.068636916e+01,9.064058859e+01,3.624659185e+01,8.590904962e+01,1.029521014e+01,5.665158576e+01,8.586758343e+01,2.037134264e+01,2.682282938e+00,3.224772519e+01,7.525968308e+01,4.269857780e+01,9.444472979e+01,8.072205800e+01,6.202298007e+01,8.312159584e+01,4.827704814e+01,2.970887069e+01,1.487061036e+01,1.185608757e+01,6.085025829e+01,4.260031176e+01,8.954239157e+01,6.928475119e+00,8.006480732e+01,7.526171143e+01,5.187037608e+01,4.148056278e-01,6.951010492e+01,6.150241671e+01,8.096063725e+01,8.293652119e+01,9.008449402e+00,5.633699499e+01,9.567492805e+01,9.733351209e+01,1.644573479e+01,4.637967939e+01,7.799024548e+01,1.921969866e+01,8.668589495e+01,4.758743026e+01,9.269904214e+01,2.942398214e+01,4.020820365e+00,7.563175171e+00,7.292346212e+01,8.143195330e+01,9.812036361e+01,9.922169747e+01,2.842093911e+01,4.882451336e+00,8.560121843e+01,8.423364594e+01,5.556116959e+01,1.765711557e+01,5.897087584e+01,4.954432180e+01,4.819959161e+01,5.797503964e+01,9.626103831e+01,9.202843081e+01,7.280625751e+00,7.058616909e+01,3.332031090e+01,8.625203935e+01,4.321072494e+01,5.641353542e+01,1.637697677e+01,4.713340335e+01,7.053150071e+01,9.055502187e+01,7.062066306e+01,3.841327724e+01,5.934773561e+01,4.524237982e+01,8.114973836e+00,7.033750763e+01,6.930982520e+01,5.166841762e+01,9.779143345e+01,9.588787906e+01,2.301365846e+01,3.476569919e+01,1.483074054e+00,6.474395381e+01,2.796333149e+01,3.979054636e+01,3.914520470e+01
5.549181564e+01,4.488887866e+01,4.865870313e+01,9.887369283e+00,1.828439849e+01,3.606775719e+01,8.522532383e+01,9.474953778e+01,5.905587806e+01,9.151762973e+01,1.939132692e+01,1.196707378e+01,9.474375498e+01,6.303512738e+01,6.358657724e+01,9.537826823e+01,6.913099857e+01,4.767016264e+01,6.105708873e+01,9.759908484e+01,3.190966427e+01,7.823562541e+01,2.051146773e+01,3.988098159e+01,8.644770207e+01,3.299788527e+01,5.477906462e+01,4.894050964e+01,4.664692518e+01,4.340144989e+01,5.671628868e+01,3.457694530e+01,8.580592375e+01,7.835489928e+01,5.616769542e+01,9.049807895e+01,4.914338689e+01,5.828403099e+01,7.733205060e+01,6.478877759e+01,9.950869391e+01,1.585977254e+01,3.597217156e+01,2.369410933e+01,3.875447583e-01,8.026115120e+01,7.606192129e+01,9.552557672e+01,5.068836303e+01,4.570091647e+01,6.320863720e+01,7.446579808e+01,5.189966534e+01,5.273552234e+01,1.276531686e+00,1.746251657e+01,3.768523109e+01,2.968365865e+01,1.631143807e+01,6.389408475e+00,6.467653955e+01,9.822457084e+01,6.863736049e+01,3.819712075e+01,5.585518857e+01,1.227880024e+01,8.621777572e+01,6.598582217e+01,3.341513308e+01,2.848164528e+01,3.077372251e+01,4.694994811e+01,4.458870100e+01,3.868067666e+01,1.323352374e+01,1.114738487e+01,8.635742580e+01,4.627942233e+01,3.381126903e+01,1.024236818e+01,4.546338754e+01,8.226445550e+01,3.503923799e+01,9.640174862e+01,5.675574693e+01,7.929720052e+01,6.877723665e+01,1.104258813e+01,7.993313105e+01,1.733731745e+00,2.428067685e+01
5.298735591e+01,4.338549079e+01,7.221219030e+01,5.296018319e+01,2.075046496e+01,5.100252597e+01,3.815692284e+01,9.296619839e+01,1.247184821e+01,6.136870524e+01,1.649619570e+01,6.797600988e+01,1.879866378e+01,9.922359243e+01,3.422362100e+01,4.563760397e+01,2.914678613e+01,1.305473207e+01,9.618664965e+01,5.662912133e+01,4.646651402e+01,6.374084557e+01,2.041496308e+01,9.805714277e+01,2.224258780e+01,8.996230783e+00,8.647778142e+01,2.384559003e+01,4.590341578e+01,5.824567132e+01,2.064884719e+01,9.464406581e+01,4.798503902e+01,8.137329351e+01,1.523540389e+01,6.360965011e+01,4.354998154e+01,4.657782247e+01,5.309384394e+01,7.293636107e+01,8.004635242e+01,3.280219885e+01,4.452717983e+01,3.600918180e+01,9.369551503e+01,8.356492287e+01,3.127248022e+01,6.320543670e+01,6.229206647e+01,2.096058103e+00,2.445980632e+00,5.069156845e+01,8.775486169e+00,8.621932254e+01,4.802795378e+01,7.083256829e+01,2.338763786e+01,4.538942120e+01,3.312727265e+01,5.061275660e+01,1.454550274e+01,6.480369919e+01,4.206266893e+01,4.462617413e+00,3.145166951e+00,5.687853487e+01,9.498366189e+01,5.527918220e+01,5.112237153e+01,1.530150355e+01,9.434585993e+01,1.396107339e+01,3.866363428e+01,1.868919566e+01,1.612604918e+01,4.953157867e+01,6.451151927e+01,5.841823887e+01,1.977994304e+00,8.253445884e+01,1.358225284e+01,2.143309575e+01,3.620054792e+00,9.088544711e+00,3.639942409e+00,2.344636242e+01,6.931923329e+01,2.174553729e+01,5.556796645e+00,8.429828345e+01,1.023231699e+01
5.585489072e+00,3.679379715e+01,8.268558907e+01,5.407844992e+01,9.115519344e+01,7.849993199e+01,1.452577764e+01,9.703670049e+01,5.642541550e+01,7.522960560e+01,6.686799759e+01,9.799949528e+01,5.658547615e+01,3.655705630e+00,1.113234611e+01,2.461814702e+01,2.437812077e+01,5.830518806e+01,5.248252151e+01,1.372782539e+01,9.754892851e+01,1.171419619e+01,5.475895677e+01,9.536965631e+01,7.472113675e+01,9.309044751e+01,5.770323595e+01,5.816656437e+01,2.548895631e+01,1.820684111e+01,7.094177332e+01,9.781413885e+01,5.993824673e+01,4.198573429e+01,3.214635347e+01,3.838495830e+00,1.384998161e+01,2.136595622e+01,8.677265268e+01,4.369812750e+00,3.389101911e+01,4.314832395e+01,2.562590498e+01,1.282237893e+01,9.489271557e+01,9.237972006e+01,9.176216724e+01,7.747976441e+01,1.851141181e+01,9.014369040e+01,8.863011352e+01,7.717990652e+01,5.725676601e+01,3.535950215e+01,6.801439994e+01,8.433381607e+01,2.390230052e+01,1.997416310e+01,9.048326891e+01,8.231386374e+01,6.534371698e+01,5.825815700e+01,3.550627053e+01,7.410327344e+01,4.582467525e+01,2.107430771e+01,7.701157917e+01,2.610520977e+01,1.559075088e+01,8.528313797e+01,1.726175507e+01,4.832875257e+01,2.894103835e+01,5.140461817e+01,9.863616104e+01,3.652158638e+01,6.688428160e+00,5.085474569e+01,7.249181063e+01,3.711655577e+01,7.627893023e+01,6.340914714e+01,8.414019117e+00,5.543954196e+00,8.238572716e+01,5.487647539e+01,7.472557211e+01,3.155448562e+01,8.231215573e+01,8.276440312e+01,9.263883902e+01
2.483977458e+01,3.507472954e+01,2.000692613e+01,9.898110722e+01,4.658088469e+00,8.245466045e+01,5.553594486e+01,1.502267758e+01,1.353996343e+01,3.430705298e+01,3.901102853e+01,2.218491789e+01,7.368679714e+01,8.144672567e+01,3.929430589e+01,6.470830041e+01,9.693700747e+01,4.942070521e+01,4.505154026e+01,4.187435282e+01,2.312423824e+01,8.913197764e+00,7.988933514e+01,1.906141403e+01,6.265091378e+01,4.716513116e+01,9.504810599e+01,1.242127009e+01,8.919327192e+01,3.177268757e+01,9.000387968e+01,1.546038818e+01,4.170207420e+01,8.186734117e+01,6.723685252e+01,4.177131693e+01,4.493821430e+01,6.082681321e+01,6.653751021e+01,3.836133378e+01,3.766947839e+01,7.891850266e+01,1.689484937e+01,4.965289325e+01,3.508297374e+01,8.677981316e+01,9.552457843e+00,8.978364409e+01,3.681718059e+01,1.759976217e+00,1.254966287e+01,4.801732938e+00,2.596262381e+01,3.799114429e+01,6.509207633e+01,4.102788767e+01,2.453449413e+01,1.962826431e+01,2.299043046e+01,8.080166648e+01,2.467096362e+01,7.174936890e+01,7.763300960e+01,7.535909994e+01,6.672027385e+01,1.865622449e+01,4.273324416e+01,8.709797782e+00,7.687319886e+01,4.534389009e+01,7.471839303e+01,3.299687293e+01,7.022686239e+01,3.202246934e+01,8.920385820e+01,7.962507468e+00,2.256409623e+01,6.953985257e+01,3.716676108e+01,5.206823123e+01,1.554730599e+01,6.905899104e+01,3.783299143e+01,4.019206364e+01,4.415040065e+01,8.003033430e+01,7.800545664e+01,5.104771617e+01,5.425322905e+01,1.262793887e+01,1.359604019e+00
8.539003300e+01,5.327087478e+01,8.294260851e+01,2.621921561e+01,8.629058193e+00,7.863268596e+01,8.937265291e+01,8.698519272e+01,6.058414483e+01,4.090041153e+01,3.781873031e+01,5.553828772e+01,4.948640393e+01,8.919853216e+01,6.752087325e+00,8.811042129e+01,9.960929342e+01,3.892788648e-01,9.112371640e+01,3.151608333e+01,6.657640863e+01,1.470601785e+01,9.114719667e+01,1.174406654e+01,2.121407292e+01,3.579641659e+01,6.824126283e+01,9.778795781e+01,4.991889192e+01,5.994298657e+01,1.586862925e+01,1.596690188e+01,4.714480430e+01,4.137441863e+01,9.716110700e+01,9.336848692e+01,6.033985758e+01,7.829902518e+01,8.084085744e+01,9.455293976e+01,6.123357777e+01,2.719971448e+01,8.232441817e+01,2.666574819e+01,3.425622385e+01,2.073442618e+01,9.057269806e+01,8.447808639e+01,1.306489462e+01,7.461137478e+01,3.634084563e+00,9.121476522e+00,9.275406168e+01,6.255860794e+01,1.283289839e+01,1.660161519e+01,1.210691509e+01,9.620493385e+01,9.870253683e+01,4.178427539e+01,2.435647814e+01,5.089243350e+00,9.529784793e+01,6.264692859e+01,7.958984934e+01,8.960464098e+01,2.114192451e+01,5.253528128e+01,9.424900507e+01,3.003259861e+01,7.544601351e+01,2.216507113e+01,8.557691190e+01,5.104871572e+01,7.735058505e+01,6.488165605e+01,3.691464273e+01,6.840621840e+01,3.807404140e+01,7.435409845e+01,7.477157605e+01,4.803645639e+01,8.497455087e+01,4.543259795e+01,6.091465019e+01,7.167771994e+01,9.201730150e+01,6.932854508e+00,9.953139806e+00,9.174766028e+01,9.136623969e+01
6.797905055e+01,8.791935474e+01,2.789843648e+01,8.328775415e+00,2.589338440e+01,9.924438053e+01,2.986285266e+01,5.143809880e+01,4.564353104e+01,4.105058806e+01,2.203457434e+01,9.496835129e+01,9.153793164e+01,4.549270820e-01,7.308743226e+01,4.949279372e+01,3.144508914e+01,7.248240253e+01,9.054484799e+01,8.719187106e+01,7.454059309e+01,8.741390489e+01,2.544475474e+01,9.352648518e+01,3.373952435e+01,1.132796452e+00,3.858911433e+00,5.852251497e+01,9.621232193e+01,1.598723045e+01,8.347372766e+01,3.202210674e+01,1.865633142e+01,3.801539087e+01,6.106731377e+01,2.249369446e+00,9.812186337e+01,8.933783260e+01,5.003862533e+01,9.870831126e+01,1.783820271e+01,3.009975031e+01,5.166087417e+00,8.752370853e+01,4.397599096e+01,6.325737726e+01,7.426612999e+01,4.527598066e+01,2.144709375e+01,9.629238838e+01,4.371619981e+01,5.470978734e+01,9.972649586e+01,4.114128794e+01,5.555478118e+01,7.914836954e+01,1.295693074e+01,3.073283918e+00,7.487961139e+01,1.351743386e+00,8.630159845e+01,3.403854253e+01,5.179314027e+00,4.536634227e+01,6.985956275e+01,9.743271042e+01,3.618732437e+01,4.164802979e+01,4.280410719e+01,5.098959005e+00,9.532380688e+01,7.737002877e+01,6.826802267e+01,6.656453997e+01,6.671565302e+01,1.462056100e+01,3.028913354e+01,2.694638777e+01,1.171765034e+01,6.238473201e+01,1.117267857e+01,4.468873780e+01,5.018153586e-02,2.133047276e+01,1.393667139e+01,5.726587633e+00,8.033797181e+01,6.555618365e+01,4.454472304e+01,7.216915522e+01,7.815528931e+01
9.029172337e+01,9.532388643e+01,1.976961801e+01,3.683002673e+01,7.232780394e+01,8.179940195e+01,4.371638611e+01,7.820224769e+01,6.867980750e+01,5.380993794e+01,7.176711683e+01,2.440736992e+01,6.055506546e+01,5.007614440e+01,8.956240049e+00,3.766612985e+01,6.036264334e+01,3.418107117e+01,8.479231372e+01,4.303914160e+01,4.479048726e+01,2.146510702e+01,4.531061979e+01,1.322994294e+01,2.349426860e+00,5.058543311e+01,5.629909814e+01,1.422148511e+01,4.763202485e+01,8.959576886e+01,6.079678320e+01,3.143381398e+01,2.470104144e+01,2.271268258e+01,5.182658906e+01,6.505458181e+00,3.431475687e+01,9.762404292e+00,8.511016000e+01,3.397661301e+01,7.109893656e+01,1.845691829e+01,6.122065341e+01,3.760980636e+01,8.640415775e+01,7.463864486e+01,9.522588567e+01,2.010660450e+01,7.819096543e+01,2.975786118e+01,2.160498459e+01,1.467953746e+01,5.757145027e+01,5.356240033e+01,7.166695354e+00,7.792099502e+01,6.925119873e+01,7.556476061e+01,2.232722373e+01,1.602613607e+01,1.488706153e+01,1.860895879e+01,8.167682252e+01,6.058857661e+01,6.924582344e+01,7.158655901e+01,4.896822877e+00,8.487830067e+01,2.574355569e+01,4.663362044e+01,1.158427847e+01,3.261795922e+01,2.677588752e+01,5.562046465e+00,5.126756798e+01,4.664021516e+01,1.781908236e+01,3.776044772e+00,8.659969071e+01,8.893537396e+01,5.526738748e+01,4.499833107e+01,1.639531032e+01,6.046303291e+01,6.515729198e+01,6.138765302e+01,6.026384744e+01,9.641988432e+01,2.628348594e+01,4.578681844e+01,9.806022128e+01
4.731695917e+01,3.153680447e+01,6.067573999e+01,1.475468155e+01,6.214345286e+01,6.499645061e+01,5.360377608e+01,8.355599154e+00,1.598242194e+01,7.258954109e+01,8.016076732e+01,3.529278384e+01,2.490470570e+01,5.321739671e+01,1.726034382e+01,8.039920108e+01,1.822556212e+01,8.097861425e+01,2.075503991e+00,3.894765448e+01,5.410742304e+01,5.099896622e+01,6.466304998e+01,3.652637333e+01,5.502599520e+01,1.964231974e+01,1.093607402e+00,9.793988134e+01,5.024145026e+01,4.496717146e+01,7.661871620e+01,1.913773968e+00,6.612739582e+01,7.243243399e+01,6.490102225e+01,5.997675859e+01,2.207525957e+01,2.288771001e+01,9.215080630e+01,7.071752626e+01,6.305796403e+00,7.789344089e+01,1.913733861e+01,5.593541326e+01,6.080911811e+01,9.780175458e+01,5.004431911e+01,5.051372379e-01,8.719167264e+01,2.744626625e+01,2.419208803e+01,2.795893019e+01,4.800650912e+01,6.419948596e+00,9.637963006e+00,3.752922639e+00,3.545817653e+01,9.105586460e+00,8.527157445e+01,4.320038891e+01,2.915944853e+00,2.094737675e+01,8.075337429e+01,1.416157532e+01,5.001220846e+01,1.074119431e+01,3.578374557e+01,2.695587906e+01,1.840127978e+01,2.382825514e+01,8.906688233e+00,9.897231809e+01,4.795056341e+00,3.228553945e+01,4.469533073e+00,3.122855959e+00,4.545166701e-01,7.767115674e+01,7.164894742e-01,4.598287913e+01,6.472681451e+00,1.491949379e+00,3.799729019e+01,4.192911539e+01,7.624472960e+01,4.026440583e+01,2.229556823e+01,9.146335584e+01,5.725542534e+00,3.698967315e+01,4.342505468e+01
7.264436090e+01,7.023929154e+01,6.319620202e+01,7.854466651e+01,9.560491613e+01,3.136651883e+01,5.761696183e+01,4.846654354e+01,4.599376645e+01,5.704942092e+01,4.283037968e+01,4.823761645e+01,5.387094768e+01,8.733987108e+01,4.571125503e+01,4.284143308e+01,4.401612699e+01,8.813030546e+01,7.848592865e+01,4.756564388e+01,4.099364596e+01,1.641938101e+01,7.593097294e+01,9.409209809e+01,3.197503739e+01,6.419312708e+01,3.208864952e+01,3.435930147e+01,7.846289819e+01,5.818150144e+01,5.769685878e+01,4.139083351e+01,5.814200053e+01,2.884624752e+01,2.139119933e+01,3.467915200e+01,7.275863402e+01,7.549793033e+01,4.354040277e+01,7.789789119e+01,1.810687248e+01,9.353194097e+01,9.292276209e+01,4.818058839e+01,4.055143404e+01,4.134100017e+01,7.849202669e+01,5.570192118e+01,8.665017203e+00,1.061188691e+01,8.730558415e+01,9.876176059e+01,9.125436504e+01,7.949173008e+01,7.540168799e+01,6.914627868e+01,2.471504488e+01,5.410952389e+00,7.466444102e+00,1.253545822e+01,2.533495415e+01,3.287603088e+01,8.394100533e+01,6.407019500e+00,2.503408106e+01,9.610804749e+01,8.993590840e+01,1.479512018e+01,3.617687584e+01,5.524290806e+01,2.444989701e+01,4.614658585e+01,2.212363666e+00,7.136514540e+01,6.138498453e+01,4.728177831e+01,6.313773127e+01,1.512620943e+01,3.705636780e+01,3.771460762e+01,2.882483100e+01,8.198503757e+01,3.013592819e+01,9.105693655e+01,5.078238287e+01,3.753777507e+01,2.353396485e+01,8.458026032e+01,6.253993751e+01,2.202095645e+00,6.601603871e+01
7.880037571e+01,8.482581925e+01,6.816742206e+01,3.779075370e+01,4.092318492e+01,8.290505948e+00,6.863085344e+01,6.142381910e+01,2.205167960e+01,5.023406847e+00,6.898314819e+00,9.676988639e+01,9.896751979e+01,7.883859735e+01,7.333791522e+01,2.360857675e+01,3.984526935e+01,1.170533519e+01,6.585164451e+01,1.967777920e+01,7.266324679e+01,4.352051402e+01,3.355615595e+01,1.929925771e+01,4.764520734e+01,6.152499693e+00,4.165860889e+00,2.787170595e+01,4.357250981e+00,5.085596985e+01,8.015844384e+01,8.982229453e+01,9.571593964e+01,6.131957018e+01,2.921007037e+01,7.143094611e+01,8.358530174e+01,8.341123691e+01,4.930727804e+01,8.104222809e+01,4.346471480e+01,3.358822867e+01,1.955216059e+01,2.311020417e+01,7.361387716e+01,7.124147492e+01,5.939646354e+01,3.222099955e+01,6.724122028e+01,1.599670567e+01,7.849384759e+01,7.879457778e+01,6.412369776e+01,4.681320977e+01,1.521782364e+01,9.428417488e+01,9.190100607e+01,2.821133901e+00,8.117522943e+01,4.040800185e+01,4.929270832e+01,7.152609083e+01,6.855602530e+01,6.272099123e+01,2.376248322e-01,5.098052348e+01,6.747571314e+01,1.462138838e+01,7.335801984e+01,9.898155840e+01,8.319584986e+01,7.764693574e+01,8.360374841e+01,4.017509096e+01,6.200492679e+01,7.154393755e+01,8.952663870e+01,4.642782917e+01,2.766983132e+01,8.715951464e+01,2.858957853e+01,4.325504746e+01,8.764938711e+01,2.730144784e+01,5.718654533e+01,4.007684248e+01,8.418779072e+01,9.437498327e+01,4.547157135e+01,3.208005808e+01,8.385387004e+00
9.519906799e+00,1.675084023e+01,4.828232179e+01,5.664824766e+01,1.885347875e+01,5.120339702e+01,5.960572851e+01,2.044001590e+01,3.749574531e+01,8.595503976e+01,2.092978171e+01,8.000284325e+01,3.864523874e+01,5.097620890e+01,3.913340737e+00,6.838830581e+00,3.669958094e+01,7.789877567e+01,1.913473384e+01,7.218935300e+01,1.086498251e+01,1.217328302e+01,8.734579623e+00,4.307531744e+01,3.465141937e+01,9.763969377e+01,6.930474998e+00,2.395624411e+01,9.059190700e+01,3.927143821e+01,7.254535695e+01,5.310334408e+01,4.674523824e+01,3.573203490e+01,9.976877518e+01,8.023492275e+01,9.388364225e+01,5.766068629e+01,1.923117727e+01,1.146188295e+01,2.752101332e+01,6.521867215e+01,4.981864614e+01,3.371346958e+01,8.730638943e+00,9.869191263e+00,5.792840271e+01,1.615771307e+00,1.784504992e+01,1.107489250e+01,8.462180694e+00,3.354298179e+01,3.559887832e+01,1.020914964e+01,3.840727579e+01,9.388442729e+00,1.976241625e+01,3.199452921e+01,2.856095854e+01,1.643367732e+01,7.943548642e+01,5.584834334e+01,6.036157892e+01,7.130526829e+01,7.871956528e+01,3.060715953e+01,9.704997687e+01,6.200955240e+01,2.352730682e+01,6.536057978e+01,2.494444371e+01,7.573760184e+01,3.527698253e+01,9.037774359e+01,2.637015893e+01,4.105945177e+00,2.196065133e+01,4.254298245e+00,3.056663863e+01,6.614303069e+01,6.919151736e+01,4.930839606e+01,5.796617055e+01,6.628310249e+01,6.065963083e+01,2.418144170e-01,3.642006750e+00,8.223347935e+00,2.268968704e+01,7.540327293e+01,5.108583412e+01
1.793187716e+01,8.318509094e+01,2.379361227e+00,8.209378662e+01,8.725911529e+00,1.171075271e+01,2.438859204e+01,1.007951930e+01,6.299097403e+01,4.207233918e+01,6.329130690e+01,7.184628841e+00,8.981218847e+01,2.658928418e+01,9.004232049e+01,2.601464551e+00,5.258417121e+01,2.643869232e+01,9.772881167e+01,8.421353821e+01,7.060973704e+01,8.249307053e+01,1.740818297e+01,4.055573682e+01,8.144736478e+01,1.131869361e+01,9.164073962e+00,6.399373777e+01,6.522904946e+01,9.298245626e+01,4.671657381e+01,9.540501141e+01,8.476593222e+01,1.320142963e+01,7.228474871e+01,2.363853226e+01,4.895968169e+01,2.827920911e+01,9.108272584e+01,4.886337032e+01,3.034423144e+01,4.558613144e+01,6.984663257e+00,2.340810620e+01,8.194147104e+01,3.076899032e+01,8.996363702e-01,2.342581457e+01,9.040264367e+01,2.056842131e+01,2.226148852e+01,6.052357892e+01,2.117476706e+01,9.656516026e+01,5.124650352e+01,1.533825356e+01,4.771162911e+00,5.021531879e+01,7.155356282e+01,5.003736575e+01,1.040065517e+01,9.111178481e+00,9.030280486e+01,9.442420592e+01,9.099847098e+01,3.221316908e+01,9.230557697e+01,7.100021064e+01,7.671527302e+01,1.290004981e+00,1.174590540e+00,3.461601580e+01,3.069218557e+00,7.059419380e+01,7.464169773e+01,4.849546042e+01,8.878103684e+01,1.956501442e+01,1.059890979e+01,5.834618961e+01,6.351348047e+01,7.804295488e+01,7.849070028e+00,5.370005486e+01,6.138188964e+01,7.495458210e+01,8.693803303e+01,5.968726649e+00,4.303237717e+01,7.329575935e+01,7.845063618e+01
