v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90
2.196225219e+00,6.042261298e+01,1.052092173e+00,9.718022564e+00,7.455135374e+01,2.554762228e+01,8.490650821e+01,8.275990221e+01,1.068268677e+01,1.374891082e+01,5.527749085e+01,4.169211333e+01,2.213826922e+00,4.942875017e+01,3.378951620e+01,3.838007848e+01,4.180643344e+01,5.777293966e+01,6.868432638e-01,4.679720947e+01,7.342773957e+01,7.486294175e+01,2.721892398e+00,1.662207844e+01,9.954889407e+01,3.471882318e+01,7.603796372e+00,3.697527739e+01,3.808853115e+00,7.429259518e+01,9.632725532e+01,7.591914709e+01,3.954682484e+01,5.533441494e+00,5.815673848e+01,9.321611506e+01,9.370116198e+01,1.476544486e+01,3.731379269e+01,4.684748248e+01,1.133817349e+01,2.642180556e+01,9.797683487e+01,3.300126573e+01,5.860080143e+01,3.939217399e+01,9.134723483e+01,8.353055540e+01,5.782944435e+01,2.887156185e+01,1.894858712e+01,9.099962885e+01,5.156343517e+01,5.420219399e+01,2.489236531e+01,7.948100920e+01,6.181450279e+01,2.799899084e+01,2.926088256e+01,1.125629747e+01,4.266450715e+01,6.014514048e+01,9.821592017e+01,1.354910219e+00,2.500517875e+01,4.501781007e+01,3.695743823e+01,3.876579883e+01,8.267808193e+01,3.419491972e+01,3.125653364e+01,7.909701828e+00,8.722015513e+00,1.361385771e+01,6.411962510e+01,3.343500671e+01,9.552763075e+01,6.367681662e+01,6.884916650e+01,5.345830316e+01,6.858030459e+01,1.003251371e+01,3.902767507e+01,3.184023807e+01,7.913609019e+01,8.434511173e+01,1.200730871e+01,7.869340337e+00,9.389165558e+01,8.882387464e-01
9.955657092e+01,4.079685471e+01,2.552541422e+01,6.531618764e+01,8.457519121e+01,8.178456096e+00,5.555228224e+01,6.448519637e+01,2.644062267e+01,2.190117226e+00,2.981421203e+01,9.408330844e+01,6.135286800e+00,7.419704308e+01,9.373118840e+01,2.027119555e+01,1.612573009e+01,9.397164903e+01,1.260094136e+01,9.449926630e+01,3.690898659e+01,7.573678415e+01,8.864740464e+01,5.166704849e+01,2.795520129e+01,7.539076662e+01,2.811434045e+01,4.245134817e+01,7.532392452e+01,5.046095960e+01,3.350100158e+01,8.974256437e+01,3.765350314e+01,3.577040668e+01,6.840371754e+01,4.860977269e+01,1.917650242e+01,1.249724093e+01,3.018510965e+01,2.510439360e+01,2.942047549e+01,4.842362102e+01,2.664203930e+01,4.099150034e+01,5.078999134e+01,2.909591410e+00,4.294887746e+01,3.676997125e+01,6.487426840e+01,7.518072943e+01,2.587183114e+01,7.555698121e+01,5.876815452e+01,1.718070306e+01,9.375382319e+01,5.277752381e+01,3.242131459e+01,8.191790364e+01,4.113109937e+01,2.337325304e+01,8.879348871e+01,8.004086362e+01,1.746115260e+01,3.671753365e+01,3.307879906e+01,3.515834832e-02,8.526996575e+01,6.859376697e+01,6.710775869e+01,2.008499070e+01,8.036074020e+01,1.249501471e+01,1.663934366e+01,6.856979278e+01,2.380938649e+01,5.497128558e+01,2.400751394e+01,3.255546130e+01,3.267579696e+01,6.808259088e+01,8.890784190e+00,6.829914198e+01,7.884607515e+01,3.326605641e+01,3.622456307e+01,7.201893453e+01,4.449260220e+01,6.097624305e+01,7.446400721e+01,2.488835765e+00
9.274741806e+01,3.533171057e+00,2.464356755e+01,8.320029230e+01,4.782783770e+01,5.008753567e+01,1.120796811e+01,3.794497308e+00,9.095638957e+01,2.487143681e+01,2.196835110e+01,1.468374791e+01,4.093416016e+01,8.258404027e+00,2.881773242e+01,9.577748641e+01,3.176532942e+01,5.249289793e+01,6.087440738e+01,4.615460269e+01,8.916706741e+01,1.851102657e+01,1.289256072e+01,8.645597971e+01,2.367531120e+01,3.694397360e+01,6.219985985e+01,6.973225729e+01,8.085996135e+01,4.124697547e+01,6.910234272e+01,1.138410544e+01,2.884975972e+01,4.829735057e+01,9.428204463e+01,1.696301427e+01,9.912063357e+01,3.465592673e+01,7.695392020e+01,1.259688668e+00,2.515671194e+01,3.477645536e+01,3.092984280e+01,3.449519276e+01,4.560916471e+01,7.496709588e+01,9.326469162e+01,4.497312562e+01,2.648319706e+01,8.017647197e+01,3.865238873e+01,5.809765992e+01,9.592097507e+01,2.896569150e+01,4.172555726e+00,9.333036105e+01,2.713135196e+01,2.252911720e+01,6.364131539e+01,4.582183776e+01,9.084906780e+00,5.104964361e+01,6.484431855e+01,8.658963387e+01,7.375501470e+01,5.560268924e+01,8.746396706e+01,9.361106477e+01,7.852987430e+01,6.376062757e+01,2.968701222e+01,5.497543525e+01,5.023009249e+01,7.516182816e+01,3.610575440e+01,7.312984322e+01,2.006629089e+01,1.436695236e+00,3.364917353e+00,4.870963718e+01,1.937107091e+01,7.337705289e+01,5.606931412e+00,7.472405511e+01,5.460405873e+01,2.507537921e+01,8.124890736e+01,6.299815449e-01,6.066382623e+00,8.752293901e+00
9.173457083e+00,9.907173403e+01,8.242201348e+01,9.799161279e+01,9.514404230e+01,5.579004879e+01,4.045439654e+01,2.595833178e+01,3.628919865e+01,7.576372090e+00,8.493180018e+01,6.192534461e+01,6.443096901e+01,9.826081555e+01,9.503781442e+00,3.357190162e+01,1.128383721e+01,3.549605929e+01,9.773014466e+01,8.098196219e+00,3.735658907e+01,4.878574619e+01,3.566715677e+01,1.412756585e+01,2.967559119e+01,9.139095039e+01,1.777024560e+01,7.464069873e+01,4.130681851e+01,8.777934890e+01,2.389153335e+01,2.771434553e+01,4.685021057e+01,1.492299849e+01,8.299956640e+00,8.416336964e+01,9.026661302e+01,5.219992577e+01,7.718866704e+01,8.832039963e+01,8.921618374e+01,5.389926970e+01,3.354063826e+00,8.093723089e+01,8.052557129e+01,3.447276514e+01,3.059612186e+01,4.731501888e+01,5.397139672e+01,2.898075817e+01,5.178895901e+01,6.296501162e+01,8.754974516e+01,9.503726898e+01,6.869434111e+01,7.670880566e+01,7.401914407e+01,6.327000739e+01,6.689077489e+01,9.196179146e+01,6.642780675e+01,6.120659460e+01,6.988737569e+01,4.512157962e+01,2.624792119e+01,3.983114477e+01,5.225922952e+00,8.074433808e+01,8.147633799e+01,1.425527652e+01,4.506254668e+01,4.516948683e+01,1.687250199e+00,2.872120338e+01,4.230288194e+01,3.737597920e+01,2.902952984e+01,3.547269418e+01,6.782463152e+01,7.320934512e+01,2.219765088e+00,1.414729795e+01,2.360916544e+01,8.661022880e+00,6.871278926e+00,9.477696665e+01,9.150837545e+01,3.769960744e+01,7.009217584e+01,7.312967402e+01
4.691608280e+01,1.576755900e+01,2.118997249e+01,2.836456337e+01,3.778495197e+00,7.278504353e+01,5.172891152e+01,2.644535850e+01,2.333633954e+01,5.837413156e+01,9.853368471e+01,6.185126665e+01,8.608415810e+01,2.619296605e+01,2.548853700e+01,3.014777754e+01,1.803819625e+01,7.738492618e+01,5.245305342e+01,2.470830722e+01,3.917972921e+01,1.508214577e+01,1.153650915e+01,3.719256795e+01,1.324156036e+01,3.553708730e+01,8.877182378e+01,7.875162383e+01,9.381805549e+01,4.796404777e+01,5.297224866e+00,1.864111491e+01,3.541895177e+01,2.108471288e+01,3.647619808e+01,5.162972258e+01,2.061752518e+01,8.045711181e+01,4.207785679e+01,1.634981849e+00,1.235393284e+01,8.678729792e+01,1.770118587e+01,1.900527999e+01,2.209027686e+01,7.791266570e+01,7.899172600e+01,8.749708829e+01,7.280395105e+01,1.132670767e+01,4.552381878e+01,4.840580198e+01,9.215914766e+01,8.055322424e+01,5.836062332e+01,7.855665511e+01,3.517796537e+00,3.763626417e+01,9.692271241e+01,9.334878119e+01,4.072507610e+01,5.072721880e+01,4.418355740e+01,3.627389744e+01,5.225910104e+01,5.551765924e+01,7.303136155e+01,1.969613197e+01,4.772263581e+01,8.213219555e+01,3.980714774e+01,9.004161002e+01,2.913165778e+01,1.486578922e+01,8.254629028e+01,9.279151096e+01,4.661325575e+01,8.861429807e+01,2.545346694e+01,3.795619403e+01,5.729134409e+01,4.825421567e+01,9.270081190e+01,2.726382297e+01,4.378949528e+01,9.634066924e+01,6.404725880e+01,6.076309148e+01,8.140647982e+01,9.186192927e+01
8.799153757e+01,5.273278639e+01,6.717940396e+01,1.419534047e+01,2.860468633e+01,6.669066095e+01,3.989466889e+01,7.360655652e+01,7.964674693e+01,3.020003893e+01,7.714896944e+01,3.224035191e+01,4.145709803e+01,2.211637866e+01,9.301106499e+00,4.483127280e+01,8.458520765e+01,2.280491543e+01,5.835261226e+01,3.712527874e+01,5.472143407e+01,3.731895741e+01,3.688374189e+01,9.936633237e+01,8.261927393e+01,5.280733498e+01,6.945294224e+00,1.127267484e+01,1.435204721e+01,8.888703075e+01,8.695722819e+01,3.287561721e-01,5.407893416e+01,4.537788098e+01,4.345112422e+01,5.049221234e+01,5.959755899e+01,7.405642542e+01,1.724210431e+01,5.527778699e+01,7.921989529e+01,7.697022482e+01,1.911001271e+01,1.034774843e+01,7.167978298e+01,5.400292682e+01,1.913983797e+01,1.079095604e+01,7.694870673e+01,6.269965099e+01,7.275321104e+01,2.973076766e+01,4.578883237e+01,4.168164953e+00,4.638300624e+01,5.085530094e+01,9.055283798e+01,8.729147948e+01,5.013072212e+01,2.661259646e+01,5.345118602e+01,2.219718745e+01,1.267371942e+01,2.391732426e+01,6.703924128e+00,3.741521483e+01,7.405028219e+01,1.251974326e+01,8.629912362e+01,9.538196522e+00,7.544527830e+01,3.340344332e+01,1.256225358e+01,2.498856311e+00,6.272559540e+01,7.336227511e+01,3.051708716e+01,9.755165581e+01,1.713164755e+01,5.333435558e+01,2.991467920e+00,2.039087687e+00,5.220695457e+01,9.757051861e+01,4.321329144e+01,9.408039441e+01,5.157977635e+01,4.298931488e+01,2.638410866e+00,1.100802387e+00
4.481597587e+01,9.936460469e+01,1.746606690e+01,6.747997826e+01,1.991169616e+00,8.650940948e+01,2.818972778e+01,4.562210548e+00,8.141891618e+01,4.550987069e+01,1.185459288e+01,2.667103786e+01,5.367834130e+01,3.711637525e+01,9.141713702e+01,5.315220578e+01,4.567162117e+01,1.637485554e+01,3.840489212e+01,4.833408973e+01,1.599820071e+01,4.632751698e+01,1.320825032e+01,9.272914835e+01,7.789495312e+01,8.803824806e+01,3.042494737e+01,4.615192285e+01,4.949969814e+01,1.127923804e+01,5.314722038e-01,5.571779983e+01,2.364205890e+01,9.252582493e+01,6.726628421e+01,4.627534964e+01,4.163425470e+01,3.207017512e+01,9.419134195e+01,8.784011345e+01,1.696972456e+01,1.419051284e+01,1.935714328e+01,7.781800464e+00,7.758713954e+01,3.267541841e+01,7.566700036e+01,1.430625143e+01,8.177037616e+01,3.632906198e+01,1.533186563e+01,7.708563287e+01,2.692196552e-01,7.618121745e+01,2.228362863e+01,6.271620324e+01,8.413971162e+01,4.907061363e+01,2.545707879e+01,9.908058367e+01,6.198278778e+00,9.406384024e+01,1.977647789e+01,7.919432810e+01,4.922599762e+01,6.254806471e+01,2.801539249e+01,6.236242478e+01,5.920197509e+01,2.780511458e+01,5.129957330e+01,8.106948154e+01,2.849303571e+01,6.436890029e+01,5.989156125e+01,1.791103970e+01,3.439072880e+01,5.540113713e+00,1.755221483e+01,6.777202570e+01,5.176455531e+01,6.402966765e+01,3.725043975e+01,4.899535040e+00,8.900670864e+01,2.557446980e+01,9.038193476e+01,5.237819430e+01,6.642881217e+01,6.564130931e+01
3.046195790e+01,6.961899218e+01,3.101771633e+01,7.860759531e+01,1.477103791e+01,9.362125739e+01,6.297882952e+00,5.842691859e+01,5.072583024e+01,9.077857655e+00,9.250489285e+01,5.511504309e+01,6.978970469e+00,7.995185367e+00,1.112345359e+01,5.913029420e-02,4.520929690e+01,5.214155661e+01,9.107390427e+01,1.487741185e+01,4.201619329e+01,3.341579971e+01,9.871671338e+01,9.034080323e+01,1.840999838e+01,6.514122403e+01,7.144423565e+01,5.615210086e+01,8.278365463e+01,4.959006371e+00,4.217447174e+01,3.160926511e+01,2.755654745e+01,3.715828473e+01,6.365124421e+01,7.646512414e+01,3.359433503e+01,6.167917463e+01,5.377828409e+01,1.308595823e+01,8.833148922e+01,9.964542503e+00,4.022613166e+01,2.168708699e+01,5.679013443e+00,1.952818109e+01,7.120989072e+01,1.237979355e+00,6.006283277e+01,2.570490651e+01,8.745868952e+01,7.526762014e+00,6.146127806e+01,4.584108578e+01,8.474572612e+01,3.582513645e+01,4.955988198e+01,1.055242953e+01,8.168285292e+00,2.292924018e+01,6.254818194e+01,7.403520003e+01,9.184771082e+01,5.434229199e+01,1.601461578e+01,6.567559692e+01,6.093071168e+01,7.185704038e+01,3.356238180e+01,9.313792783e+01,2.606863183e+01,8.633971889e+01,3.963372322e+01,8.818334486e+01,9.752813901e+00,6.097179411e+01,2.412424423e+01,9.158858539e+01,2.338477044e+01,7.922290729e+01,8.987123934e+01,3.002554186e+00,8.607317315e+01,6.641695770e+01,8.966083764e+01,4.694205963e+01,3.086282512e+01,2.316981705e+01,3.701522639e+01,3.574349526e+01
2.573192138e+01,6.546141735e+00,9.222930656e+01,2.012650996e+01,6.813229830e+01,9.076616998e+01,3.453980472e+01,6.329053572e+01,1.535993313e+01,4.567568644e+01,9.931302621e+01,1.065648950e+01,7.882345344e+01,1.706901397e+01,7.476897224e+01,7.896455859e+00,3.963994362e+01,1.139169639e+01,3.481098825e+01,5.179237197e+01,5.546251225e+01,7.215236237e+01,6.103438509e+01,5.481980413e+01,4.507772554e+00,4.018891609e+01,8.330774230e+01,9.788047674e+01,2.268921091e+01,5.555620654e+01,2.326424808e+01,2.180605525e+01,7.081340439e+01,6.097350116e+01,5.634949420e+01,9.061350224e+01,6.759887610e+01,1.120504567e+01,1.511987522e+01,5.549300850e+01,2.371097871e+01,9.654686612e+01,3.382412273e+01,2.025127302e+01,6.858704606e+01,7.638375082e+01,7.084184155e+01,9.209745229e+01,6.252649028e+01,6.534334313e+01,9.443625601e+00,5.734293502e+01,3.597945297e+01,6.266353869e+01,3.747705699e+00,7.318151053e+01,7.946660103e+00,6.459873977e+01,2.248908188e+01,2.200322899e+01,9.844262384e+01,1.910743198e+01,4.772980880e+01,4.251453803e+01,6.228407836e+01,7.084003494e+01,6.734411540e+01,6.032282320e+01,4.497451200e+01,7.131001489e+01,9.365647345e+01,8.480026131e+01,9.039180118e+01,9.505422677e+01,4.293692587e+01,7.441291042e+01,9.985352649e+01,8.312908213e+01,9.627163523e+01,9.863630680e+01,2.495466008e+01,8.076558675e+00,6.120228145e+01,2.825227918e+01,4.663773477e+01,5.426590402e+01,3.593007618e+01,4.967158431e+01,3.270379561e+00,8.899615888e+01
8.681861422e+01,2.006324364e+01,1.720939659e+01,3.983662629e+01,6.483944284e+01,9.719465808e+01,8.778543410e+00,9.905465031e+01,8.043376866e+01,5.506072228e+01,4.594359155e+01,7.957974596e+01,3.548121000e+01,8.368904564e+01,9.906398240e+01,9.907660056e+01,8.558126939e+01,2.311214215e+01,2.566824885e+01,8.249059704e+01,4.758662155e+01,5.584212346e+01,6.806319443e+01,5.624800688e+01,3.535305173e+01,9.360343225e+01,8.016070226e+01,5.993726661e+01,3.436620987e+01,5.138244838e+01,2.459421122e+01,4.810596703e+01,2.658118888e+01,5.886805812e+01,6.296109874e+01,3.821396575e+01,3.235074837e+01,8.975112634e+01,4.062313731e+01,1.132329343e+01,1.413887144e+01,6.509817547e+00,5.950620307e+01,7.845449649e+01,4.002889855e+00,4.179105414e+01,7.307661954e+01,5.301271923e+01,3.050654435e+01,4.369454582e+01,2.829992192e+01,6.895412834e+01,4.373855115e+01,2.654922339e+01,9.992734900e+01,4.692095535e+01,1.796256496e+01,8.910091475e+01,5.051568044e+01,2.101852668e+01,6.966801940e+01,3.821137225e+01,4.326399700e+01,1.877435557e+01,4.379632395e+01,4.054732105e+01,4.190204639e+00,1.612618609e+01,9.115562900e+01,7.178731829e+01,9.104004479e+01,7.327506688e+01,7.948902440e+01,4.351712089e+01,4.363071997e+01,9.911314072e+01,1.599083115e+01,4.098748302e+01,6.079830403e+01,8.810626852e+01,1.563256881e+01,3.222209929e+01,2.117032214e+01,5.131829062e+01,8.761103574e+01,6.679341026e+01,9.215326374e+01,3.251310588e+01,5.737018608e+01,6.289118080e+01
8.673564509e+01,3.056538379e+00,9.966008234e+01,4.720806753e+00,9.916593418e+01,2.762011806e+01,8.015612497e+01,8.267609981e+01,3.743300685e+01,4.735905929e+01,8.512686453e+01,3.229899936e+00,6.853899450e+01,9.812764337e+01,3.088629717e+01,7.588098381e+00,7.591912309e+01,8.966996566e+01,1.649093178e+01,1.921271756e+01,7.408564674e+01,3.660395030e+01,2.596689560e+01,3.326340648e+01,8.199326051e+01,9.214850713e+00,9.027444800e+00,7.158652305e+01,7.747520633e+01,2.784113827e+00,9.186795554e+01,5.813482773e+01,2.239499965e+01,9.445167046e+01,8.401806090e+01,5.273064332e+01,2.674487010e+01,8.212021720e+01,1.779793380e+01,9.157124989e+01,8.578052041e+01,6.135115190e+01,7.098644923e+00,8.264249456e+01,1.522291186e+01,9.506053311e+01,6.932479057e+01,8.582169277e+01,9.452885277e+01,5.783857426e+01,5.601572882e+01,6.837432986e+01,4.350195715e+01,4.658708411e+01,1.362689778e+01,5.996099838e+01,4.567661260e+01,2.144402026e+01,5.883694935e+01,4.755255951e+01,8.752262778e+01,1.700398481e+01,8.670841032e+01,2.911360100e+01,9.888727602e+01,6.002521294e+01,8.940824527e+01,3.709462501e+01,8.422865273e+01,7.347290355e+01,3.849171177e+01,7.893176291e+01,9.599942374e+01,8.855949330e+01,6.409923451e+01,7.046539747e+01,2.811605263e+01,4.171031650e+01,2.290285466e+01,3.833662608e+00,3.584602318e+00,1.750464218e+01,1.570072248e+01,3.660922839e+01,9.735957471e+01,2.984070777e+01,5.775106891e+01,9.323949029e+00,6.061123743e+01,1.410613727e+01
4.169671320e+01,3.544099179e+01,2.601088406e+01,8.838166430e+01,7.789639752e+01,4.090033898e+01,4.096936458e+01,2.950030113e+01,5.729643669e+01,7.354634525e+01,2.375458154e+01,2.606476233e+01,7.336606383e+00,9.042907950e+01,1.663704360e+01,1.493496574e+01,3.299142464e+01,9.341361646e+01,9.976280960e+01,7.409558507e+00,1.786381999e+01,4.306574830e+01,6.823618322e+01,1.833434284e+01,8.675807140e+01,8.424856595e+01,2.732834220e+01,3.161757324e+01,5.665439166e+01,3.676471532e+01,5.794891800e+01,5.204741282e+01,9.871732274e+01,4.517571461e+01,6.852247225e+01,6.413314108e+01,7.841133126e+01,6.556855253e+01,9.937229475e+00,9.867821693e+01,7.558327717e+01,3.559966176e+01,2.199503027e+01,3.914440989e+01,7.704614330e+00,4.906443892e+01,4.486420118e+01,5.297411542e+01,4.221932282e+01,3.023662869e+01,5.490903858e+01,8.320800200e+01,8.062521153e+01,3.967747473e+01,1.621693933e+01,2.604757656e+01,9.024333411e+01,3.740369135e+01,9.513346462e+01,1.253308277e+01,6.669498883e+00,3.120822811e+01,5.272480064e+01,7.298490636e+01,8.920571209e+00,3.572939073e+01,8.992902022e+01,5.807872554e+01,8.025563214e+01,8.177374218e+01,8.561244850e+01,8.262629263e+00,1.645609290e+01,2.385638378e+01,4.570211931e+01,3.937865320e+01,8.163066749e+01,6.456040616e+01,8.455118385e+01,9.588825656e+01,4.389557032e+01,6.302240948e+01,9.715746171e+00,7.470595099e+00,4.450388271e+01,3.596571738e+01,8.995682317e+01,8.438751719e+01,9.630037851e+00,9.525736214e+01
9.049819421e+01,1.884114186e+01,2.650752081e+01,5.636686743e+01,1.122198396e+01,6.898232130e+01,6.778132491e+01,5.203014474e+01,4.046187052e+01,6.256056462e+01,5.468080708e+01,9.606532502e+01,9.471460307e+01,3.192070575e+01,2.560897014e+01,3.692695178e+01,2.260117096e+01,6.250574546e+01,9.468645070e+01,8.140169832e+01,4.991932348e+01,1.162086961e+01,2.763887202e+01,2.869666989e+01,5.038214695e+01,9.615929528e+01,2.601257905e+01,5.041804418e+01,5.178932693e+01,4.296969027e+01,1.921090026e+01,3.120492265e+01,6.240590805e+01,8.202455144e+01,2.415525989e+01,5.147094479e+01,6.061747911e+01,5.239978235e+01,9.466820087e+01,6.522161830e+01,2.062237303e+01,3.465302391e+01,7.470242639e+01,5.207006835e+01,8.768300697e+01,3.273420525e+01,6.321349569e+00,1.789378801e+01,3.755758258e+01,1.188736473e+01,3.634597658e+01,9.702320672e+01,9.433090401e+01,9.990926970e+01,9.015865132e+01,2.053133172e+01,8.843575676e+01,5.488674862e+01,1.372641119e+01,8.856992725e+01,5.510729038e+00,6.568072071e+00,4.957060391e+01,3.452770137e+01,4.131672810e+01,3.489677942e+00,6.201486060e+00,1.728298712e+00,3.190875952e+01,4.981869238e+01,7.658923712e+01,7.367936060e+01,3.794784496e+01,9.711607562e+01,1.991405572e+01,8.839345508e+01,5.411364895e+01,2.167501563e+01,8.016210974e+00,3.146572125e+01,1.632189587e+01,3.544103953e+01,4.163093003e+00,3.291105765e+01,6.794783898e+01,8.440250908e+01,2.303531358e+01,2.407310338e+01,6.418591864e+01,4.678340143e+01
7.616372082e+01,7.401046844e+01,9.069621675e+00,1.696452375e+01,6.870143625e+01,6.628372358e+01,3.091767246e+01,4.846695360e+00,3.469490384e+01,7.577114718e+01,2.798294079e+01,1.033584083e+01,9.221350501e+01,9.855864891e+01,2.522126629e+01,1.643376088e+01,7.167259415e+01,8.825016460e+01,6.031463465e+01,4.539406331e+01,7.222464112e+01,5.475487825e+01,7.731356678e+01,5.863517850e+01,5.313772537e+01,2.628973401e+01,8.352314224e+01,2.917105757e+00,6.753364806e+01,6.936265134e+01,9.799776014e+01,8.549900801e+01,5.497882805e+01,9.478433843e+01,2.097337991e+01,2.510846354e+01,8.116732193e+01,1.980227589e+01,3.287601281e+01,9.941444807e+01,3.603355171e+01,9.600765081e+01,2.748743275e+01,3.526780980e+01,3.429094797e+01,8.940741935e+01,5.095658232e+01,7.092342031e+01,2.961801430e+01,7.003823667e+01,1.057490423e+01,1.531207407e+01,5.369238989e+01,2.621758823e+01,4.252983263e+01,3.428872788e+01,5.151099695e+01,8.135785406e+01,4.344641553e+01,3.448616464e+01,3.217322401e+01,5.466355268e+01,2.845623109e+01,4.296874932e+01,8.850114729e+01,1.725257156e+01,8.043582056e+01,3.725178860e+01,9.933488259e+01,5.558921407e+01,2.261311444e+00,3.727475467e+01,8.393567290e+00,7.854709602e+01,3.967822788e+00,8.089447869e+01,5.913835239e+01,4.649927437e+01,5.505846871e+01,6.488121979e+01,4.744532732e+01,6.169606323e+01,5.514949617e+01,9.784351085e+01,3.235162442e+00,7.421172278e+00,2.752287686e+00,6.101462929e+01,1.467528048e+00,3.642481562e+01
7.108517048e+01,3.331752177e-01,8.876927293e+01,6.509579107e+01,6.078514545e+01,2.002934302e+01,7.961201086e+01,6.780069938e+01,7.398929096e+01,4.537499576e+01,7.245904518e+01,5.008303724e+01,7.471621261e+01,4.834016015e+01,6.573535543e+01,4.073395181e+01,7.467791793e+01,7.358657271e+01,2.446930711e+01,1.754637247e+00,7.849175057e+01,8.416373371e+01,5.573282582e+01,4.887750265e+01,6.621711338e+01,5.356042029e+01,3.326413305e+01,2.073379674e+01,8.602940427e+01,6.455342497e+01,4.749229034e+01,6.109979149e+01,1.539947421e+01,6.492051761e+01,2.420638916e+01,9.122768359e+01,4.713582796e+01,7.838585339e+01,9.995073181e+01,7.122104780e+01,6.080017848e+01,5.747591299e+01,1.008474532e+01,7.897175230e+01,2.460423832e+01,7.905727572e+01,8.605208335e+01,9.099630354e+01,2.977106675e+01,5.019006561e+01,3.555826410e+01,4.415316023e+01,7.211453916e+01,6.833177681e+01,3.674233019e+01,5.009598922e+01,5.498222429e+01,5.425766354e+01,3.597596371e+01,6.244697403e+00,2.511522429e+01,5.533641949e+01,1.383341977e+01,8.616785687e+01,9.268412080e+01,8.762053224e+01,5.052755053e+01,1.142068220e+01,8.457702336e+01,3.314938845e+01,4.541171548e+00,2.704584585e+01,9.845923455e+01,6.016768772e+01,5.909716644e+01,5.760037146e+01,6.039637502e+01,9.776798751e+00,4.398083675e+01,9.057285102e+01,7.301855135e+01,9.752315587e+00,6.215426265e+01,9.660661651e+01,1.521658458e+01,7.661797823e+01,7.039971515e+01,3.142451899e+01,2.052984893e+01,6.950894481e+01
1.625117160e+01,5.411404911e+01,6.045472626e+01,2.614216587e+01,1.918059170e+01,2.621855430e+01,1.661600174e+01,4.576050312e+01,1.385118361e+01,8.565010481e+01,1.066960509e+01,1.037690882e+00,1.351354824e+01,7.820724133e+01,1.400668995e+01,4.952741772e+01,4.047512728e+01,2.301544629e+01,8.901650629e+01,2.359130523e+01,7.277858896e+00,9.627160844e+01,1.064292009e+01,8.781857311e+01,8.160924467e+01,5.644408039e+01,3.506451303e+01,1.027408578e+01,3.951544112e+00,4.446919070e+01,1.714208045e+01,5.589290046e+00,8.148707228e+01,1.307553546e+01,4.150257945e+01,1.978091154e+01,1.201829506e+01,4.864081951e+01,2.220549133e+01,6.554596948e+01,9.687546043e+01,7.161139208e+01,9.357128485e+00,3.876167885e+01,4.384835430e+01,3.495339436e+01,8.340118569e+01,1.652975378e+01,4.980517819e+01,1.013918155e+01,9.877455779e+01,8.002692919e+01,6.430904485e+01,4.543423541e+00,5.697130620e+01,5.218167464e+01,9.297570311e+01,8.839948999e+01,3.331642638e+01,3.541636971e+01,5.768402807e+01,4.204360062e+01,6.984433338e+00,7.184134841e+01,3.825300293e+01,4.289377815e+00,2.160264437e+01,8.682762060e+01,3.712004758e+01,2.954352147e+01,9.299482769e+01,5.113601874e+01,1.459018054e-01,9.265269127e+00,6.036235901e+01,9.970305182e+00,9.544339764e+01,6.025699260e+01,5.015204241e+01,4.551921015e+01,5.712713177e+01,9.041745054e+01,2.445175464e+01,5.680758173e+01,6.966777665e+01,3.632010787e+01,4.260184963e+01,3.872062901e+01,5.069338465e+01,8.048770565e+01
