v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36
3.361748615e+01,5.915255368e+01,9.875949638e+01,1.205605955e+01,6.075679538e+01,5.880424575e+01,1.494690865e+00,3.301914639e+01,2.129033730e+01,8.179374462e+01,7.663375790e+01,4.376763764e+01,3.976093210e+01,4.941675854e+01,3.471168710e+01,3.716953028e+01,1.690608606e+01,4.206619892e+01,8.219995909e+01,5.118643157e+01,3.964232792e+01,8.154281251e+01,5.158658961e+01,9.938323448e+01,3.842433154e+01,8.252564861e+01,4.320497463e+01,9.962817888e+01,1.154016171e+01,3.092871693e+01,1.736115751e+01,1.348366475e+01,5.217608227e+01,4.538522969e+00,7.858240588e+01,3.572847179e+01
2.152565073e+01,6.644428897e+01,8.659958127e+01,6.628460464e+01,5.426550454e+01,1.432819847e+01,8.882139511e+01,1.448252930e+01,4.279014092e+01,8.864868364e+01,5.909383306e+01,8.122384479e+01,2.606614765e+01,8.566450297e+01,7.437770774e+01,2.321734421e+00,3.293268126e+01,4.213137146e+01,5.894839971e+01,8.508338886e+01,1.858240273e+01,9.333139947e+01,6.067194417e+01,1.642398809e+01,7.359448984e+01,2.688633239e+00,8.873436475e+01,9.739431401e+01,7.116218421e+01,4.018388772e+01,6.548273790e+01,4.687756882e+01,7.765441388e+01,6.348859123e+01,2.206526488e+01,9.802198325e+01
1.246782427e+01,8.513565175e+01,9.787407850e+01,5.240726157e+01,7.156947249e+01,6.389732454e+01,4.225117071e+01,1.806156892e+01,3.980953316e+01,9.047078463e+01,2.714288501e+01,1.945573503e+01,6.528401343e+00,5.457464812e+01,1.911254174e+01,4.564630292e+00,9.004424152e+01,2.561957565e+01,3.805260510e+01,9.781084335e+01,4.165341527e+01,2.627495020e+01,7.383764511e+01,9.017639566e+01,8.118098264e+01,8.994271400e+01,6.624693669e+01,2.681266700e+01,7.346758188e+01,8.117007740e+01,1.821872211e+01,1.319595325e+01,3.294083447e+01,5.265015075e-01,8.905735640e+01,9.342752219e+01
9.300726866e+01,9.036693926e+01,8.712019922e+01,7.402463278e+01,7.495705513e+01,7.033609920e+01,7.747143275e+01,8.200022342e+01,6.080148916e+01,6.723522731e+01,5.573441992e+01,3.778062465e+01,1.687226650e+00,9.669445227e+01,2.649923085e+01,8.175266780e+01,9.786662768e+01,5.075544496e+01,4.051785062e+00,9.134192331e+01,7.012950621e+01,1.138892388e+01,4.020136327e+01,8.575612524e+01,3.851269053e+01,3.427677252e+00,9.207830982e+01,6.000961387e+01,5.415969487e+01,5.863234209e+00,1.646975967e+00,9.655734485e+01,6.987158487e+01,6.603076189e+01,1.062491033e+01,6.506808233e+01
9.029872649e+01,5.850645632e+01,8.300792179e+01,4.732082056e+01,2.538460028e+01,4.955815374e+01,9.472977399e+00,2.328505794e+01,3.366875526e+01,6.781809214e+01,3.699433224e+01,7.420312256e+01,2.694685962e+00,3.876313149e+01,3.186069969e+01,9.553569749e+01,3.052995849e+01,2.451880520e+01,7.297298308e+01,4.013810186e+01,7.498259254e+01,3.460191667e+01,3.447996695e+01,4.378011944e+01,5.025352539e+01,9.396631514e+01,8.438086451e+01,7.342671098e+01,3.672645104e+01,4.659740852e+01,3.627739255e+01,1.773392512e+01,3.310707407e+01,8.480084214e+01,9.374176635e+01,1.976171135e+01
2.283023767e+01,4.876199977e+01,5.927619347e+00,8.954570802e+01,3.815555144e+01,9.853186523e+01,6.792751662e+01,7.794217490e+00,5.792352971e+01,3.445611959e+01,8.267708487e+01,8.112782530e+01,9.908555284e+01,1.524649428e+01,4.541662257e+01,5.672647212e+01,6.937768687e+01,7.230661954e+01,8.126313132e+00,7.701747995e+00,9.715948056e+01,2.354350073e+00,9.234334466e+01,1.921766418e+01,4.775269101e+01,2.103802522e+01,1.589483292e+01,9.490666442e+01,3.693104507e+01,5.898296006e+01,6.705865048e+01,8.652999939e+00,1.432155470e+01,3.840592057e+01,1.633180788e+01,9.199643273e+01
9.116849710e-01,2.692370304e+01,4.880050762e+01,7.589907151e+01,9.455104219e+01,5.404500840e-01,6.948441597e+01,4.788316058e+01,9.648218608e+01,9.594023257e+01,9.524932700e+01,7.798521278e+01,9.856432782e+01,9.126798429e+01,6.176396120e+01,1.208587646e+01,2.748338657e+01,7.847369861e+01,3.736836142e+01,5.067642117e+01,6.987684763e+00,9.323062986e+00,8.706164545e+00,7.425382915e+01,5.797774140e+01,6.034701573e+01,7.420128514e+01,5.274914278e+01,5.232036525e+01,1.209345480e+01,4.086695300e+01,2.757615330e+01,4.293911430e+01,5.449991157e+01,8.864209177e-01,9.634467197e+01
3.910607624e+01,6.315876011e+01,3.792721975e+01,3.879578191e+01,4.779958105e+00,8.696916245e+01,1.196937525e+01,6.963249744e+01,6.177395856e+01,2.182411797e+01,2.074990359e+01,7.280092383e+01,9.539236917e+01,2.836283023e+01,6.581268568e+01,1.313100890e+01,4.911210796e+01,5.152646650e+01,9.963558003e+01,9.047478942e+01,8.450907100e+01,2.161709562e+01,7.948977401e+01,9.694277569e+01,2.196960739e+01,4.773596622e+01,6.408649398e+01,3.165976779e+01,9.851815010e+00,4.786372298e+01,5.287480117e+01,4.400153150e+01,5.343517344e+01,3.007523128e+01,6.237149147e+01,1.382249381e+01
2.469672819e+01,3.089511613e+01,5.435154798e+01,2.846714534e+01,1.875344657e+01,4.203557854e+01,5.513168720e+01,9.578014878e+01,9.937857963e+01,9.589415287e+00,2.445942027e+01,7.982348880e+01,6.382534206e+01,6.262244497e+01,7.362801824e+01,8.390001739e+01,9.020217782e+01,6.088443807e+01,2.745845245e+01,8.760573485e+01,8.375505994e+01,8.525087578e+01,9.108202444e+01,9.072404426e+01,5.555127274e+01,7.476214659e+01,5.351568256e+01,2.257721677e+01,5.268455103e+01,4.942412884e+01,5.357666629e+01,8.706683781e+01,5.118293050e+01,1.367941378e+01,8.494801123e+01,9.857500747e+01
4.886499081e+01,5.093752736e+01,8.041241412e+01,2.633064151e+00,9.681366691e+01,2.337858237e+01,9.622186669e+01,2.208452070e+01,9.001378455e+01,1.654024721e+01,1.470908453e+01,9.892054861e+01,7.123205455e+00,8.148136505e+01,8.491498930e+01,2.402505560e+01,3.517887680e+01,1.914241256e+01,4.088383185e+01,4.248430705e-01,9.808350317e+00,8.117957026e+01,2.592172089e+01,9.223606576e+01,4.369474781e+01,1.977030736e+00,2.747402929e+00,6.198749260e+01,9.825911980e+01,7.625416027e+01,1.050499526e+01,2.169335642e+01,8.567993267e+01,2.181097906e+01,8.290460556e+00,7.809383088e+01
9.241041959e+01,6.152202868e+01,6.053441011e+01,2.892079758e+01,5.251190791e+01,8.463273674e+01,5.645478952e+01,8.268065921e+01,3.931265862e+01,8.275571664e+01,8.345209936e+01,7.329012640e+01,6.314197880e+01,5.258342609e+01,7.917452883e+01,3.448141169e+01,5.469826456e+01,7.161264771e+01,3.550751318e+01,1.103812451e+01,2.325167192e+01,3.323728371e+01,3.308949201e+01,5.477634912e+01,6.607370506e+01,5.156013502e+01,9.644819539e+01,9.251796177e+01,5.374126288e+01,1.074178706e+01,4.608376023e+01,5.679174283e+01,8.821746549e+01,2.667221339e+01,8.222600304e+01,4.454748034e+01
8.483636830e+01,8.210395323e+01,2.402383477e+01,2.784920550e+01,5.565801476e+01,3.396831703e+01,6.862745681e+01,2.049081581e+01,2.951045509e+01,5.509423739e+00,4.536872024e+01,7.190372471e+01,9.546118598e+01,7.610277136e+01,1.493667602e+01,7.033372467e+01,1.160703688e+01,9.419359888e+01,8.819446437e+00,6.420257352e+01,2.573177192e+01,5.813815532e+01,9.549066300e+01,7.670963620e+01,3.253193827e+01,2.152586529e+00,2.507681924e+01,1.003183535e+01,2.002627903e+01,6.644442008e+01,8.679927969e+01,5.045532765e+01,4.370032572e+01,7.998817446e+01,8.423657771e+01,3.669451242e+01
4.180478524e+01,3.870188424e+01,3.711050037e+01,9.348477180e+01,1.546939313e+01,7.041699009e+01,4.356364236e+01,9.393260974e+00,6.521054210e+01,2.612516700e+01,5.972578144e+01,1.821774397e+01,8.906853744e+01,8.993002196e+01,8.480705898e+01,4.443121399e+00,1.508595925e+01,3.427373455e+01,9.853487107e+01,2.688029454e+01,8.730515980e+00,3.455766306e+01,1.772203270e+01,1.354034576e+01,5.290923386e+01,6.949058957e+01,7.804080982e+01,5.574530950e+01,3.915775876e+01,7.225544276e+01,1.263861095e+01,9.350990441e+01,1.298875334e+01,8.330173470e+00,8.709567102e+01,1.779439254e+01
9.538651077e+01,5.639721711e+01,9.350200148e+01,6.382091181e+01,5.542776389e+01,3.416558604e+01,6.226342312e+01,2.140384630e+01,6.326224098e+01,9.601035733e+01,5.645596992e+01,4.291668940e+01,4.411040222e+01,6.626068372e+01,5.400507656e+01,9.502990237e+01,2.073624291e+01,8.631543961e+01,3.460135681e+01,7.482757740e-01,7.862438451e+01,2.132466231e+01,4.483547776e+00,9.929010463e+01,3.770066823e+01,8.442677005e+01,3.696667188e+01,5.734551370e+01,1.337556592e+01,3.323941376e+01,6.184661463e+01,9.079668653e+01,5.016158409e+01,2.215770511e+01,1.176432728e+01,7.665599233e+01
7.127505326e+01,5.033310802e+01,2.598274440e+01,4.554855531e+01,6.679775135e+01,1.784216008e+01,7.439387838e+01,9.533347334e+01,5.378695078e+01,7.848469073e+00,8.659895645e+01,6.319470429e+01,5.625689146e+01,1.975673585e+01,4.016200583e+01,9.309773593e+01,1.709582745e+01,2.709866112e+01,4.679542611e+00,9.450658418e+01,1.568908153e+01,9.306533900e+01,9.854102259e+01,2.268185105e+01,6.827928612e+01,8.281977790e+01,9.871574327e+01,2.624236751e+01,1.481870062e+01,3.145064906e+01,1.784253850e+01,4.741707062e+01,2.889367524e+01,7.380735243e+01,4.295966657e+00,3.960343285e+01
7.478741581e+01,4.160370825e+01,4.225336768e+01,6.165120738e+01,1.213203678e+01,1.132356182e+01,9.185413064e+01,7.802401290e+01,1.680048561e+01,2.283514136e+01,2.522846399e+01,7.709734480e+00,8.103657110e+01,3.146983223e-01,8.226209557e+01,4.663451582e+01,9.949002874e+01,3.083918107e+00,4.172874879e+01,3.901047387e+01,4.627310093e+01,6.443127103e+01,2.920701683e+01,9.481372915e+01,3.261951785e+01,6.978629694e+01,5.491974944e+00,1.290518902e+01,6.139809912e+01,3.109743155e-01,8.921204786e+01,4.820019633e+01,6.970071077e+01,1.373103275e+01,5.492765144e+00,6.380965640e+01
4.922717320e+01,1.328560707e+01,1.703345414e+01,2.008017589e+01,1.883227073e+01,1.485025689e+01,1.211692502e+01,8.387768404e+01,3.677758051e+01,2.816695606e+01,1.090053161e+01,1.754043137e+01,7.991360847e-01,7.055675882e+01,1.295194359e+01,8.793702130e+01,4.541133373e+01,5.825535955e+01,6.129259325e+00,2.871842701e+01,1.214450157e+01,5.851236653e+01,7.127648106e+01,6.448598778e+01,6.558220781e+01,1.507051644e+01,5.056691370e+01,1.500345453e+01,6.945529318e+01,2.858467376e+01,5.169326958e+01,1.090807466e+01,1.714119978e+01,9.614411500e+01,3.965194934e+01,9.234519341e+01
4.038102095e+01,1.258606993e+01,8.505864135e+01,9.480781509e+01,5.922971167e+01,7.268475401e+01,7.893527869e+01,3.088605556e-01,1.242554448e+01,6.334225670e+01,4.935943744e+01,4.822647289e+01,3.785805874e+00,7.031607337e+01,7.408200489e+01,9.637490880e+00,4.190453640e+01,5.685467666e+01,8.200417543e+01,5.498037512e+01,3.954273947e+01,9.850131696e+00,6.838583053e+01,6.564217868e+01,8.955124823e+01,5.557273337e+01,3.177610789e+01,3.385703775e+01,6.383908909e+00,3.700496346e+01,2.031273008e+00,9.095083357e+01,7.352395517e+01,1.624357156e+01,8.780134634e+01,2.051602572e+01
3.894380835e+01,1.145725154e+01,7.903029386e+01,1.366748663e+01,3.997596203e+01,6.262607836e+01,5.167197290e+01,9.102465924e+01,3.942176244e+01,1.794660886e+01,8.186462649e+01,7.678170927e+01,5.719200193e+01,5.947015247e+01,9.408812213e+01,7.917563584e+00,6.844021304e+00,2.570662921e+01,5.322206125e+01,6.081262631e+01,3.044073242e+01,4.886712341e+01,4.226828236e+01,6.146344682e+01,9.303660752e+01,7.448193352e+01,3.984215913e+01,9.858329822e+01,6.055410436e+01,9.348885220e+01,3.122803668e+01,2.475435011e+01,8.995653948e-01,9.981127547e+01,8.631245569e+00,5.833525100e+01
9.448445926e+01,9.275071139e+01,9.344600761e+01,9.146160066e+01,1.794431007e+01,3.910430276e+01,1.558881657e+01,1.089934013e+01,8.833179400e+01,7.087199053e+01,7.510309232e+01,8.277741979e+01,5.048451436e+01,4.503762396e+01,8.693371393e+01,1.278989562e+01,2.513193394e+01,4.540310188e+01,3.449116214e+01,3.496968206e+01,2.126231188e+01,9.046341613e+01,7.107026398e+01,9.536178556e+01,3.207211252e+01,7.230537928e+01,4.231692528e+01,7.236454431e-01,1.180176816e+01,6.941213106e+01,8.118848508e+01,8.676563356e+01,4.980550398e+01,1.261768065e+01,1.044081059e+01,5.660331940e+01
1.867718103e+01,3.342019916e+01,6.202685870e+01,5.957343592e+01,5.743139901e+01,5.667150657e+01,1.783201729e+00,9.484771562e+01,2.262710715e+01,9.147004898e+01,2.628565262e+01,3.183109423e+01,2.479856685e+01,6.447540721e+01,3.299487768e+01,4.308596717e+01,8.735664114e-01,3.940654169e+01,2.598888067e+01,8.139909062e+01,2.376796518e+01,3.304038525e+01,5.531191595e+01,3.225461807e+01,4.554393000e+01,2.813348419e+01,6.908680593e+00,7.932994778e+01,9.218571459e+01,2.207494287e+01,3.671771852e+01,7.060402937e+01,8.159641149e+01,8.987430251e+01,1.858953108e+01,5.126911153e+01
2.600447551e+01,5.543454583e+01,3.163269221e+01,4.027188832e+01,7.207355893e+01,3.454618391e+01,5.408230079e+01,8.611732138e+00,1.607683058e+01,5.659196913e+01,6.626565917e+01,6.464906413e+01,8.289966354e+01,4.677929651e+00,5.308829376e+01,9.546632891e+00,7.547824666e+01,8.083448464e+01,1.403601056e+01,6.346943927e+01,4.809337434e+00,3.650089367e+01,8.404556330e+01,2.082064535e+01,5.087604305e+01,6.533241238e+01,5.345797850e+01,9.692724702e+01,2.496948822e+01,9.591301904e+01,6.928461277e+01,7.325187192e+01,1.426307162e+01,2.786418995e+01,9.662976251e+00,9.983666296e+01
6.469545626e+01,9.516427411e+01,8.946530688e+01,2.869028879e+01,8.085382061e+01,3.341555108e+01,8.513521320e+01,5.820490601e+01,1.622483551e+01,2.989015027e+01,3.715355939e+01,4.102187558e+00,1.461678569e+01,3.946299357e+01,5.580315936e+00,6.074555574e+01,5.176648689e+01,9.990279463e+01,7.202586608e+01,5.997016800e+01,9.345799286e+01,9.386041895e+01,7.433081274e+01,4.591091466e+01,1.982640333e+01,4.451826978e+01,9.067486870e+01,1.728724078e+01,3.492542428e+01,3.855508187e+01,8.695160690e+00,6.961258860e+01,9.766534207e+01,7.977209441e+01,3.005548041e+00,9.889995649e+01
9.823746803e+00,4.738563452e+01,4.324790775e+01,1.009957566e+01,7.097519324e+01,2.290553375e+01,8.995366254e+01,8.463415168e+01,8.087626429e+01,6.439925601e+01,3.418449259e+01,8.135625913e+01,9.988955172e+01,2.767555761e+01,9.977294686e+00,8.091817949e+01,5.210371786e+01,9.310283928e+01,2.167822829e+01,4.566883484e+01,6.616665046e+01,5.830633264e+01,1.727720572e+01,5.605184867e+01,8.638545919e+01,6.961126092e+01,3.073501811e+01,8.829321639e+01,3.837473258e+01,1.054590486e+01,4.398025120e+01,6.600249188e+01,6.837520590e+01,8.180148922e+01,8.251387302e+01,5.408013997e+01
4.077742829e+01,5.937514507e+01,6.113124917e+01,5.706053682e+01,7.799904209e+01,3.322033380e+01,9.203315823e+01,4.812542690e+01,3.510981062e+01,2.992133702e+01,9.183595414e+01,5.816210996e+01,3.375231221e+01,4.924981740e+01,2.442019176e+01,4.512167075e+01,1.887940648e+01,6.641120209e+01,8.631245153e+01,5.569423183e+01,6.697431806e+00,6.199720385e+01,3.878081449e+01,9.293279583e+00,3.812969508e+01,1.009541814e+01,5.127218975e+01,4.260454756e+01,9.938698562e+01,4.556971696e+01,7.299832086e+01,9.982490661e+01,8.094353486e+01,6.915793221e+00,7.215855636e+01,3.194569118e+01
6.163846264e+01,5.691715904e+01,3.517993304e+01,6.531994899e+01,7.505891299e+01,9.709243678e+01,6.960976450e+01,7.385089028e+01,7.561027777e+01,9.137858802e+01,7.936885532e+01,1.707654580e+01,7.396025244e+01,3.397012472e+01,9.577875922e+01,8.969817695e+01,5.523008895e+01,5.253536744e+01,4.403482132e+00,7.038623508e+01,9.285518684e+01,4.235044093e+01,6.461813282e+01,3.570327227e+01,8.426211890e+01,1.566282353e+01,4.831902648e+01,7.916904027e+01,7.967100035e+01,5.984344513e+01,5.306697603e+01,1.609022644e+01,5.126636757e+00,3.528831698e+01,9.136795095e+01,4.468994069e+01
9.297735012e+01,3.286043485e+01,4.020503386e+01,8.713834110e+01,4.792185320e+01,8.399197191e+01,7.081529965e+01,3.021082731e+01,3.689095039e+01,9.965970126e+01,8.013895196e+01,2.285945458e+01,5.132300680e+01,8.879095059e+01,7.358619899e+01,3.922862259e+01,6.901288229e+01,9.664461834e+01,3.524820998e+01,4.261892155e+01,5.484997212e+01,4.030146499e+01,9.988524292e+01,1.205483655e+01,4.597540492e+01,2.236655061e+01,9.150845348e+01,9.979473813e+01,9.728786792e+01,5.579821227e+01,9.215394808e+01,7.844580817e+01,2.004460929e+00,3.404940108e+01,8.539484682e+01,9.334253791e+00
8.991393423e+01,6.597248392e+01,1.102332085e+01,5.162699337e+01,1.457556501e+01,2.045602470e+01,4.397963064e+01,3.710142828e+01,4.031497129e+01,2.232959666e+01,5.282664007e+01,4.989642194e+01,7.158183840e+01,6.915164531e+01,1.081616496e+01,2.871272487e+01,6.136292661e+01,7.084589597e+01,5.036633521e+01,7.786923443e+01,8.621678891e+01,8.862404218e+01,2.075021684e+01,4.804299436e+01,8.667596449e+01,2.882647245e+01,7.601451835e+01,3.988063912e+01,3.666693555e+01,1.404670074e+01,3.704907413e+01,3.732917398e+00,9.629478013e+01,6.175015249e+01,7.671366903e+01,8.044346903e+01
1.590235193e+01,5.734652788e+01,7.255746787e+01,4.459116728e+01,7.975829926e+01,3.780652903e+01,3.493283957e+01,6.168236807e+01,2.424527281e+01,6.471939505e+01,5.497200302e+01,6.852883201e+01,7.259729913e+01,9.389466607e+01,9.438302226e+01,8.193096837e+01,5.025958946e+01,2.997448444e+01,9.479994685e+01,9.770048840e+01,4.581897768e+01,8.308368102e+01,2.789695821e+01,6.023755614e+01,8.979730279e+01,6.168987847e+01,5.782885947e+01,4.336298091e+01,8.458639657e+01,5.318247618e+01,1.508491952e+01,5.381235887e+01,9.922709245e+01,5.594821264e+01,3.334760249e+01,6.793797444e+01
9.633911705e+01,1.636151633e+01,8.925282770e+01,6.505328734e+00,9.635706864e+01,9.230975025e+01,1.075396306e+01,3.229844414e+01,5.901581419e+01,7.127567129e+01,2.655427217e+01,1.229777314e+01,2.789586847e+01,3.524065284e+00,2.233475307e+01,8.690941507e+01,4.925600295e+01,3.526855593e+01,6.144784641e+01,1.956073041e+01,1.430472908e+01,2.494627560e+01,6.807734631e+01,4.861181332e+00,5.061322356e+01,1.736179755e+01,3.507366685e+01,4.998104927e+01,6.582732372e+01,1.852574310e+01,5.413488955e+01,4.289266931e+00,4.010782266e+01,3.151219824e+01,2.810755342e+01,7.993929877e+00
2.271294490e+01,3.885278565e+01,5.273968782e+01,9.603505595e+01,3.704482748e+01,6.160442734e+01,5.472510875e+01,6.595291786e+01,9.993164015e+01,2.261465878e+01,8.869956690e+01,2.770435226e+01,4.432931453e+01,7.362535540e+01,6.268862051e+00,8.660672662e+01,8.718046514e+01,6.891502766e+01,1.923711483e+01,8.615728156e+01,2.454840589e+01,2.800612779e+01,7.674343317e+01,4.995695559e+01,7.343049681e+01,9.160799607e+01,8.327949170e+01,3.971266736e+01,6.451602893e+01,2.867559307e+00,2.248475212e+01,2.953789953e+00,2.458004406e+01,1.496525519e+01,7.237262037e+01,5.852298790e+01
8.641498490e+01,1.592953019e+01,4.538855867e+01,1.635474720e+00,7.990244412e+01,2.417593685e+01,1.295264012e+01,1.598839111e+01,1.029334144e+01,7.260684312e+01,2.079284430e+00,7.608239555e+01,9.994359289e+00,6.753575100e+01,2.897801945e+01,6.843861727e+01,1.595688545e+01,1.678811078e+01,8.245896947e+01,2.412212908e+01,5.326153146e+01,6.305099714e+01,4.909873006e+01,1.017687747e+01,6.540244434e+01,5.537651122e+01,3.412251505e+01,7.381720234e+01,5.593841519e+01,5.099102514e+01,9.918583801e+01,4.350412241e+01,1.980809733e+01,7.364558453e+00,9.247514122e+00,2.192071044e+01
5.676697580e+01,4.773378233e+01,4.465154212e+00,8.499205768e+01,7.473801854e+01,9.972088496e+01,2.109626176e+01,9.053138846e+01,7.541917306e+01,5.113029710e+01,3.179550908e+01,9.620989443e+00,3.027065421e+01,5.585053311e+00,3.997243804e+01,2.704369156e+01,2.780180188e+01,8.215062245e+01,1.416306411e+01,1.809440483e+01,1.313331733e+01,8.192545507e+01,4.263717651e+01,1.009640876e+01,9.116791271e+01,7.624399408e+01,4.661606088e+01,3.713164667e+01,3.784256258e+01,3.716485768e+01,5.924845569e+01,4.999472890e+01,3.263141783e+01,4.673823880e+01,8.320884273e+01,6.405996789e+01
4.293034868e+01,2.002394969e+01,6.395604460e+01,1.617640554e+01,8.731415102e+01,2.014259292e+01,5.969504554e+01,9.376979417e+01,9.299739445e+01,3.637933976e+01,9.933710807e+01,2.524132211e+01,7.800445182e+01,6.896162136e+01,4.920165196e+01,8.890101753e+01,2.974347360e+01,3.396779954e+01,5.300745076e+01,7.150459355e+00,3.173682108e+01,6.843286593e+00,5.303056021e+01,4.945479411e+01,3.636317959e+01,6.736735018e+01,3.795892849e+01,9.110161845e+01,9.719848800e+01,7.411156743e+01,1.810808720e+01,4.550535152e+01,4.948752563e+01,2.026455397e+00,1.557172988e+01,4.376744173e+01
9.753784493e+01,6.637366197e+00,1.252201432e+01,9.209538959e+01,3.971759147e+01,4.798918795e+01,3.060607896e+01,7.621781136e+01,7.420829275e+01,7.962086321e+00,6.761304093e+01,1.600265104e+01,5.181730894e+01,8.833401034e+01,1.526278701e+01,4.487052988e+01,7.824153123e+01,3.072847708e+01,6.602283643e+01,6.322050124e+01,3.628848040e+01,2.855373239e+01,5.147370247e+01,4.344220216e+01,8.418703032e+01,5.401312697e+00,7.474039281e+00,2.036870313e+01,4.669483064e+01,8.877965080e+01,6.091634017e+01,5.815543069e+01,8.315109214e+01,4.375821515e+01,3.580569668e+00,7.777677001e-01
7.490015984e+01,5.334077327e+01,1.168961692e+01,8.859841017e+01,3.973746185e+00,3.887532749e+00,9.844854744e+01,8.057303716e+01,4.258408399e+00,7.351133310e+01,7.836106064e+01,9.856552676e+01,8.845258692e+01,6.071199803e+01,8.073135935e+01,9.929453727e+01,4.303157176e+01,1.291190245e+01,3.314605193e+01,6.980399800e+01,7.642620222e+01,4.336194830e+01,1.084586916e+01,3.905518226e+01,1.092730531e+00,6.616475953e+01,7.279100850e+01,2.361129798e+01,4.538557585e+01,8.220391682e+01,2.899725929e+00,2.552674156e+01,6.995018368e+01,8.661794795e+01,7.051882923e+01,7.348520380e+01
