v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15
4.280069273e+01,7.615551555e+00,3.874204547e+01,6.207573603e+00,3.786759199e+01,8.798101741e+01,5.303494703e+00,2.995267149e+01,2.964873232e+01,5.623004680e+01,8.875459220e+01,2.308501359e+01,7.805479486e+01,2.670371147e+01,4.469192923e+01
7.684213857e+01,8.238087958e+01,6.075713411e+01,8.592446459e+01,5.271173982e+01,2.930706886e+00,6.152787458e+01,8.956608499e+01,7.528112413e+01,9.471027712e+01,8.725960006e+01,9.537454944e+00,2.111583947e+01,2.804219658e+00,8.502213511e+00
5.567544712e+01,1.321044090e+01,5.119233289e+01,8.858174221e+01,7.125695523e+00,2.164645228e+01,4.370994843e+01,9.022380571e+01,3.585809488e+01,6.641139097e+00,2.763666015e+01,3.353563034e+00,7.271316019e+01,1.264973914e+01,7.748784714e+01
5.062945946e+01,6.010331354e+01,4.452100003e+01,1.234198474e+01,2.668952482e+01,7.560565784e+01,9.283799805e+01,8.112489673e+01,7.086327512e+01,3.014607716e+01,9.724475854e+01,6.674146232e-01,6.264676883e+01,7.651328703e+01,1.225825588e+00
7.344126334e+01,8.571952030e+01,1.263630498e+01,2.847782618e+01,7.410955647e+01,9.774454617e+01,1.465461426e+01,3.964684671e+01,4.934062312e+01,5.451714629e+01,6.211290708e+01,7.554401521e+01,8.805996443e+01,8.142953971e+01,4.381658759e+01
1.782245634e+01,8.220803536e+01,7.283785325e+01,4.061524482e+00,9.384457143e+01,7.041080268e+01,7.821163085e+01,5.272412226e+00,8.287284037e+01,2.644687468e+01,5.814393770e+01,1.081815759e+01,6.195585739e+01,7.351831341e+01,4.535650127e+01
9.229244668e+01,1.081744402e+01,3.586484062e+01,7.557152030e+01,1.589188867e+01,2.768997148e+01,4.209045582e+01,2.651962087e+01,7.461353272e+01,2.562825891e+01,4.214448625e-01,6.409897575e+01,5.899826532e+01,8.703197574e+01,2.261573263e+01
3.213099902e+01,4.222977418e+01,9.136049886e+01,2.920977310e+01,8.922442556e+01,1.128975201e+01,2.296910838e+01,4.392583452e+01,6.160299730e+01,1.546170206e+01,8.561502121e+00,5.224317898e+01,2.565607686e+01,4.934760202e+01,2.387116775e+01
9.148473714e+01,7.781166337e+01,9.801224486e+01,2.291650203e+01,6.800659659e+01,9.063648295e+01,7.958931485e+01,5.128582298e+01,3.193210032e+01,1.539096408e+01,9.491860485e+01,1.693121873e+01,1.809768331e+01,1.640361632e+01,2.607039292e+01
7.651488441e+01,2.395461007e+01,8.810121803e-01,9.443872132e+01,9.886133137e+00,5.470815409e+01,9.716610669e+01,2.530845606e+01,6.700280680e+01,9.140430291e+00,7.090581594e+01,9.223811355e+01,8.628292118e+01,1.373798890e+01,2.205049919e+01
4.472519625e+01,2.037741162e+01,1.259147385e+00,1.948844556e+01,1.559256883e+01,5.211429928e+01,1.528849972e+01,6.648816766e+01,1.072654933e+01,6.328624327e+01,5.766778955e+01,7.271933792e+01,5.203055596e-01,4.677521472e+01,4.415761978e+00
9.180055492e+01,4.370616716e+01,4.478205612e+01,8.872664133e+01,4.851106310e+01,9.800416117e+01,3.012949801e+01,9.779605778e+01,6.191988779e+01,6.183702898e+01,2.236231515e+01,8.232534888e+01,9.738391483e+01,2.142546000e+01,8.880682163e+01
6.628176940e+01,7.998536076e+01,9.550955472e+01,2.409487285e+01,6.448494349e+01,4.155620054e+01,4.104749186e-01,5.604898472e+01,7.209762790e+01,2.842792061e-01,1.156598772e+01,5.764689104e+01,6.637740858e+01,1.685763399e+01,8.047509415e+01
9.285545489e+01,7.738389276e+01,8.679000700e+01,2.078437161e+01,7.725989421e+01,1.292290685e+01,7.019358222e+01,7.465244300e+01,1.143423239e+01,2.033061251e+01,5.225309368e+01,1.296067025e+01,2.090677721e+01,4.153641394e+01,7.313984848e+01
8.045505762e+01,4.323748130e+01,6.529012784e+01,9.679800383e+01,3.066189091e+01,4.619030943e+01,9.479709470e+01,2.376941027e+01,2.708142661e+01,4.684979280e+01,4.310338037e+01,1.658861732e+01,4.667959580e+00,3.090405476e+01,8.403632173e+01
6.319576446e+01,8.556802912e+01,3.207041818e+01,9.713799426e+01,4.556387062e+00,4.670833741e+01,8.285074127e+01,3.456263409e+00,8.773480816e+01,6.884618984e+01,5.036624746e+01,1.112426005e+00,8.631675742e+01,6.154025266e+01,5.941638539e+01
2.946912199e+01,4.842034189e+01,1.100360325e+01,2.268573266e+01,9.156054231e+01,4.061455811e+00,1.226867006e+01,4.522807374e+01,4.713849878e+01,6.796569002e+01,5.536282540e+01,4.093152040e+01,7.152514933e+01,4.506273823e+01,4.519792152e+01
4.589158648e+01,4.601728854e+01,4.927504437e+01,5.862115263e+01,4.769752021e+01,8.396667526e+01,8.480368904e+01,2.792462755e+00,4.883779252e+01,9.067861539e+01,8.423448744e+01,6.715994979e+01,9.510887704e+01,2.018181935e+01,3.277230920e+01
5.550833367e+01,8.561044438e+01,2.760444061e+01,1.773497409e+01,5.114172423e+01,3.103808410e+01,6.320089666e+01,6.065064742e+01,7.298859269e+01,4.097123511e+01,6.566026644e+01,8.324059333e+01,5.608575111e+01,9.031823541e+01,1.223220096e+01
8.386966245e+01,1.556447392e+01,3.948954084e+01,6.033986167e+01,2.784170726e+01,9.708388292e+01,2.605909665e+01,6.971914691e-01,7.966295835e+01,7.483431023e+01,6.517624588e+00,1.562265230e+01,4.578815150e+01,8.844348638e+01,3.662839844e+01
3.201591231e+01,1.039122031e+01,5.661086528e+01,7.582090972e+01,9.364051730e+01,9.386597125e+01,4.875801373e+01,7.763593029e+01,5.645252757e+01,8.184385974e+01,7.574101691e+01,8.451460340e+01,6.414480276e+01,5.347217502e+01,7.810199164e+01
3.811674071e+01,8.492946712e+01,2.507988748e+01,5.800841556e+01,6.321655070e+01,9.117475530e+01,8.893448292e+01,3.893119594e+01,3.502506241e+01,7.470545385e+01,5.727475255e+01,6.891274563e+01,8.148950567e+00,1.625807864e+01,2.507906274e+01
9.039539218e+01,9.538392424e+01,7.214659937e+01,5.570215354e+01,8.839387727e+01,1.874350054e+01,9.787404660e+01,7.633332718e+01,4.632885643e+00,5.251074819e+01,6.968389696e+01,9.552048305e+01,9.298242376e+01,6.502927191e+01,9.535307841e+00
8.227016153e+01,8.878538828e+01,3.060901142e+01,3.133616265e+01,5.305389665e+01,9.931940918e+00,2.666309939e+01,4.283860207e+01,1.022398410e+01,4.369874705e+01,3.613895647e+01,8.306255353e+01,6.687744502e+01,6.781280922e+00,8.340791476e+01
9.305945921e+01,8.504911479e+01,4.152222843e+01,4.694039128e+01,7.565230878e+01,5.243881360e+01,4.644011980e+01,5.796673093e+01,3.566540251e+01,8.362932808e+01,7.842540732e+01,5.033506072e+01,6.994169072e+01,1.098880262e+01,3.955750193e-01
9.452756779e+01,5.596709983e+01,3.833456817e+01,8.384619266e+00,2.250883008e+01,3.445536344e+01,5.547081212e+01,5.621206858e+01,7.628246194e+01,4.862514174e+01,8.614262283e+00,7.680161249e+01,3.265542596e+01,8.240520559e+01,3.465145629e+01
8.981374370e+01,1.099389535e+01,2.777419978e+01,7.268397011e+01,7.545157868e+01,6.213694934e+00,8.555590230e+01,6.087392707e+01,9.585828605e+01,5.473180719e+00,2.684498765e+01,9.393909452e+01,6.085212396e+00,8.875536984e+00,2.707013346e+01
4.671398518e+01,2.210129410e+01,9.379815295e+01,6.500084137e+01,9.009001798e+01,9.306608635e+00,3.206147906e+01,7.419466884e+01,2.187719190e+01,3.657410720e+01,1.354444036e+01,8.543471281e+01,7.751639812e+01,1.890747006e+01,9.040234956e+01
9.844526087e+01,1.210821117e+01,8.484576450e+01,2.580247013e+01,6.597690656e+01,2.638354245e+01,5.639376574e+01,2.066505903e+00,1.543016990e+00,7.558649539e+00,8.212676588e+01,3.934244027e+01,4.384608211e+01,2.594698689e+01,3.943389348e+01
3.309183092e+01,5.002322383e+01,3.277132927e+01,1.546522332e+01,5.480427176e+01,9.812938471e+01,2.565620560e+01,6.969246601e+01,9.726093029e+01,1.352340398e+01,9.627630590e+01,9.845371069e+01,6.275140076e+01,6.530636191e+01,4.096865232e+01
5.622875766e+01,9.985916621e+00,7.564833767e+01,3.621372853e+01,7.734245738e+01,8.748218940e+01,5.273592109e+01,3.300227688e+01,9.631055708e+00,9.702984606e+01,4.365354325e+01,5.872481073e+01,5.012492860e+01,7.862604122e+01,5.008552945e+01
2.563017782e+01,2.240857253e+01,3.615477044e+01,4.075454124e+01,3.306046120e+01,5.928468120e-01,5.142617975e+01,4.169625073e+01,8.040014235e+01,6.060159275e+01,6.173161897e+01,6.638115332e+00,8.898179316e+01,7.206415653e+01,6.794832274e+01
1.209635193e+00,1.855719556e+01,6.891565419e+01,3.542092756e+01,4.718418805e+01,3.996215321e+01,1.413368133e+01,3.000547504e-01,8.848417768e+01,5.760912499e+01,8.583315084e+01,7.333764943e+01,4.268041113e+01,4.366425269e+01,1.125583242e+01
1.903673876e+01,6.234801632e+01,1.228568261e+01,4.738782475e+01,6.746305489e+01,9.582479149e+01,4.900211967e+01,1.479142413e+01,2.504429377e+01,1.757967909e+00,1.606400660e+00,8.809276882e+01,2.274848423e+01,6.962027872e+01,2.117974817e+01
5.812874652e+01,3.133632229e+01,1.159435263e+01,7.836916809e+01,8.313685655e+01,2.150284275e+01,6.949467010e+01,8.713959734e+01,6.559607957e-02,1.976403463e+00,7.633245810e+01,6.860334252e+01,2.152117512e+01,4.099578769e+01,8.589214493e+01
9.166644391e+01,2.367389245e+01,8.515960933e+01,1.435754192e+00,8.859508738e+01,3.843377427e+01,4.163722777e+01,6.997942684e+01,7.554439431e+01,5.727694803e+01,2.806313867e+01,9.138580586e+01,5.585052957e+01,4.787648993e+00,8.559622463e+01
3.950035430e+01,5.086926471e+01,4.949053997e+01,2.351755489e+01,4.072618580e+01,2.176851129e+01,5.348485121e+01,7.569210082e+01,4.299146147e+01,2.529082712e+00,9.746026232e+01,3.438056809e+01,4.694029688e+01,9.632766544e+01,8.753443631e+01
8.939207005e+01,1.999886124e+01,1.077260677e+01,9.038430063e+01,3.479929920e+01,4.819163305e+01,6.920209799e+01,1.244124517e+01,7.612727313e+01,3.140961395e+01,8.808053115e+01,2.226351838e+01,2.358837479e+01,3.652804108e+01,3.909952693e+01
7.374096022e+01,3.897480876e+01,8.565614389e+01,4.286313345e+01,3.850063278e+01,8.515699467e+01,5.627349766e+00,6.871330848e+01,7.637797681e+01,9.093036039e+01,1.633697376e+01,9.995020419e+01,3.137454604e+01,7.947639465e+01,3.578395465e+01
2.835994512e+01,9.480139452e+01,3.111722138e+01,8.263014871e+01,1.135617816e+01,1.624721987e+00,5.504588237e+01,8.945224440e+01,2.229981609e+01,4.761376148e+01,4.709761576e+01,5.939444233e+01,6.447087433e+01,2.518705608e+01,8.075231202e+00
1.622815169e+01,1.011233000e+01,6.506130358e+01,5.095473683e+01,9.424591670e+01,2.534197225e+01,5.104926064e+01,7.399787400e+01,6.798924222e+01,5.157368663e+01,5.344557134e+01,6.092681512e+01,1.035220033e+01,9.214892647e+01,6.743366898e+01
3.909777674e+01,4.963601190e+01,6.620173572e-01,8.445664224e+01,2.507940537e+01,4.923596093e+01,8.377056535e+01,6.660302903e+00,6.725021612e+01,6.563106421e+01,4.028146636e+01,1.234307352e+01,2.582325610e+01,9.726799029e+00,9.705840123e+01
4.933495264e+01,3.562374203e+01,8.992740701e+01,8.805440146e+01,7.574204401e+01,3.889159572e+01,3.934280108e+00,8.357034256e+01,5.751884172e+00,1.230290126e+00,7.323848163e+01,2.249602747e+00,2.342410919e+01,3.328176592e+01,1.955290976e+00
8.539142844e+01,4.972135593e+01,3.883585579e+01,6.986676036e+01,5.982001688e+01,8.843286487e+01,3.329256028e+01,2.615601968e+01,5.589917993e+01,8.590982413e+01,7.472233237e+01,4.958658778e+01,7.768903288e+01,7.213857633e+01,6.409846365e+01
7.695564765e+01,6.494696991e+01,9.008899285e+01,3.717245068e+01,2.984892543e+01,5.779379062e+01,4.817407207e+01,8.454001704e+01,8.607811389e+00,2.434925146e+01,1.839008853e+01,3.800692875e+01,2.057572518e+01,4.750197132e+01,2.406733997e+01
6.761595374e+01,7.529761954e+01,1.321188387e+01,1.725621497e+01,3.085020290e+01,4.882098450e+01,8.633733084e+01,1.971636615e+01,1.783168625e+01,6.499244528e+01,8.005199504e+01,6.232901747e+01,9.246011899e+01,3.102503992e+01,2.635347354e+01
9.734018240e+01,5.262130013e+01,3.853411715e+00,3.579989328e+01,4.921666170e+01,8.861201540e+01,1.470364364e+01,8.903418706e+01,7.071139329e+01,7.086220943e+01,5.388027165e+01,3.837277395e+01,8.665713794e+00,5.619790079e+01,5.583545777e+01
2.912525326e+01,1.456378869e+01,1.016132087e+01,7.895049756e+01,1.915395700e+01,1.353367380e+01,8.524097242e+01,6.546886739e+01,6.683256698e+01,3.923054766e+01,3.899747398e+01,8.447985633e+01,2.668934649e+01,5.054535159e+01,3.424981979e+01
8.601591845e+01,5.135325022e+01,5.605814374e+00,5.692961435e+01,7.629016202e+01,3.739530531e+01,4.730703829e+01,7.078299965e+01,2.069957849e+01,9.400793988e+01,9.686119757e+01,7.302782085e+01,8.852479956e+01,4.481683033e+01,3.935410625e+01
5.998232772e+01,6.844943058e+01,5.430271842e+01,3.525951761e+01,8.813017717e+01,1.642115702e+01,4.242741158e+01,3.208023269e+01,8.896994819e+00,8.926159102e+01,4.836695680e+01,5.155959733e+01,5.779932701e+01,5.454487286e+01,5.048454786e+01
7.225256903e+01,7.713780949e+00,5.995359715e+01,3.315888036e+01,5.496629578e+01,6.377755992e+01,3.591246324e+01,7.169592871e+01,4.976924085e+01,2.379751531e+01,9.862319438e+01,7.655379212e+01,2.297241930e+01,9.369475787e+01,6.347104637e+01
5.890516015e+01,5.038914575e+01,2.920563789e+00,2.218932261e+01,7.910961823e+01,9.361978007e+01,6.846705266e+01,5.536950413e+01,8.136890617e+01,4.316794865e+01,6.236388477e+01,8.716691309e+00,8.416398326e+01,4.003108438e+01,7.089170620e+01
4.693388798e+01,8.512369842e+01,3.801122334e+01,9.349161353e+01,9.691987122e+01,1.984739074e+01,3.410620430e+01,6.297921155e+01,7.589294243e+01,9.546183025e+01,6.536364530e+01,8.167449469e+00,3.196766680e+01,7.069211591e+01,5.570193729e+01
9.105567274e+01,2.876936487e+01,1.747996703e+01,2.571562361e+01,9.306897791e+01,8.275311481e+01,7.007844174e+01,2.486059846e+01,6.843307732e+01,6.308987549e+01,6.625552619e+01,9.152068515e+01,2.382013927e+01,8.901644228e+01,6.237002067e+01
8.566419393e+01,7.052267165e+01,2.299263175e+01,3.079745273e+01,4.652738275e+01,5.134451953e+01,9.876664833e+00,1.186347022e+01,5.939293477e+01,5.405924092e+01,2.357536473e+01,1.993132834e+01,8.425121736e+01,2.195197199e+00,2.445156714e+01
5.252558183e+01,9.238104344e+01,2.174453088e+01,2.417609634e+01,7.058227133e+01,2.368507970e+01,6.870943305e+00,8.838727832e+01,7.120032388e+01,8.537639585e+01,2.417498820e+01,7.200368295e+01,6.284032308e+01,4.318160424e+01,7.303470371e+01
8.069529946e+01,2.786436784e+01,6.685656127e+01,1.981555191e+01,8.323513425e+01,6.603431465e+01,3.446838152e+01,2.649593957e+01,2.658357694e+01,8.891956282e+01,7.908787320e+00,8.680902181e+01,2.810967319e+01,3.770591576e+01,5.778299614e+01
9.550365627e+01,3.067198711e+01,5.637110383e+01,6.969678027e+01,4.569057365e+01,4.644019234e+00,4.402348238e+01,6.690429447e+01,1.183558563e+01,6.310592432e+01,1.563564614e+01,1.257336536e+01,3.067019965e+01,1.165634813e+01,1.305075418e+01
9.027582828e+01,9.010588518e+01,4.780961797e+01,9.932373091e+01,6.028760559e+01,3.103721267e+00,8.060872182e+01,4.463824270e+01,5.415235010e+01,4.267146850e+01,7.201076504e+01,5.012086360e+01,7.652047176e+01,3.744147984e+01,7.274405529e+01
5.101182439e+01,9.384058569e+01,7.430832186e-01,9.666483462e+01,5.196374242e+01,1.502626074e+01,3.641954284e+00,1.670431039e+01,2.628136529e+01,6.714982288e+01,5.795387173e+01,3.170209162e+01,3.684849270e+01,5.338324160e+01,2.415734250e+01
5.634920622e+01,4.627147514e+01,4.912422054e+01,9.823064259e+01,4.039795307e+01,6.752192464e+01,7.675133482e+01,2.498975264e+01,3.708812023e+01,7.607596881e+01,9.855402987e+01,3.000207452e+01,2.366074187e+01,3.426323455e+01,6.271686665e+01
1.090024370e+01,3.379006165e+01,6.629369769e+01,7.291315069e+01,8.790059500e+01,3.576053906e+01,1.951253721e+01,3.587878857e+01,6.132181880e+01,8.292419980e+01,8.678816238e+01,2.131167146e+01,8.101004195e+01,9.618821559e+01,3.368032762e+01
3.387336457e+00,8.376381110e+01,3.663074323e+01,9.028001352e+01,4.349748995e+01,8.522585838e+01,9.778691719e+01,3.376695438e+01,8.674794272e+01,7.814662083e+01,5.079955366e+01,9.105376525e+01,3.478560874e+01,7.722585453e+00,7.699612982e+01
8.036856598e+01,6.452021895e+01,7.638442540e+01,7.517093728e+01,5.453175472e+01,6.544169967e+01,6.566732845e+00,3.666922556e+01,2.012562440e+01,4.386171055e+01,9.925944172e+01,8.861991150e+01,9.413951949e+01,8.260200268e+01,9.220484967e+01
3.605354388e+01,7.025640650e+01,5.242496348e+01,7.398370894e+01,2.968678125e+01,7.239634148e+01,4.192330977e+01,8.634046075e+00,6.894158121e+01,3.089284063e+01,1.184426113e+01,7.881405483e+01,8.576183052e+01,7.971016992e+01,5.745558796e+01
1.982453269e+01,9.190661629e+01,4.738801187e+01,8.624958806e+01,1.741591694e-01,8.381417024e+01,2.903360900e+01,4.916422798e+01,2.975724089e+01,5.128396901e+01,6.799798099e+01,2.459067512e+01,5.525425311e+01,9.873965118e+01,4.966947355e+01
5.908448577e+01,5.644819645e+01,9.911815963e+01,5.236854855e+01,4.059877817e+01,7.094243233e+01,2.618024315e+01,4.240743878e+01,6.665616454e+01,5.351356960e+01,8.348611087e+01,9.739997510e+01,2.205391059e+01,8.315737122e+01,2.769975782e+01
5.047712677e+01,6.994027666e+00,3.073292891e+01,3.216024748e-01,7.657185963e+01,5.860923960e+01,6.957759411e+01,4.541603499e+01,5.609966549e+01,2.334179733e+01,3.747472829e+01,2.350390547e+01,3.765425135e+01,2.104030402e+01,3.342753621e+01
6.830520023e+01,8.104542875e+01,5.707153956e+01,6.126282574e+01,5.294384355e+01,8.855837191e+01,5.985376412e+01,5.240764475e+01,7.020189081e+01,2.785487223e+01,3.242692533e+01,9.779654834e+01,5.111732261e+00,5.273117958e+01,1.848907639e+01
8.742444894e+01,4.260593301e+01,5.937589660e+01,8.294513817e+01,3.347966150e+01,1.626502503e+01,8.863266799e+01,2.406520978e+01,3.428941862e+00,1.024515772e+01,4.354313718e+01,4.250503225e+01,4.552536737e+01,2.553408666e+01,5.816280955e+01
6.443319529e+01,2.029576308e+01,9.536934493e+01,6.650528853e+01,7.642351074e+01,9.531782337e+01,6.440964528e+01,8.730801915e+01,7.904480486e+01,8.126365315e+01,2.929605108e+01,1.553925599e+01,9.681425437e+01,9.143305800e+01,4.915383159e+01
2.846929027e+01,8.366122832e+00,8.295127049e+01,7.502605895e+01,9.705647698e+00,6.232395859e+01,9.375035454e+01,7.627843345e+01,7.775792595e+01,9.444100937e+01,8.941944978e+01,1.932794378e+01,9.772172319e+01,6.567986170e-02,7.272645692e+00
5.137120301e+01,3.702500942e+01,7.270358200e+01,5.425805359e+01,9.920814959e+01,3.337742138e+01,2.585963212e+01,4.329435079e+00,8.514036250e+01,9.302566080e+01,7.028631677e+01,8.895796738e+01,3.950960652e+01,7.272172202e+01,1.665443883e+01
3.920861801e+01,7.133738655e+01,5.054369211e+01,2.614741371e-01,5.248166803e+01,5.052173163e+01,2.419166425e+01,9.493239067e+01,2.757683387e+01,1.757993830e+01,4.725281051e+01,7.434637155e+01,3.399415101e+01,3.282713675e+01,2.664616339e+01
7.033997695e+01,1.135065056e+01,3.217901342e+00,3.631118663e+01,4.042202646e+01,3.718263353e+01,7.926893706e+00,8.810159669e+01,1.546931746e+01,3.000156877e+01,9.255913389e+01,8.527808535e+01,2.883037341e+01,3.718225922e+00,4.806784571e+01
5.724290747e+01,1.875510039e+00,4.146897651e+01,9.696007930e+01,3.682092035e+01,6.926045463e+01,9.629947860e+01,4.766899067e+01,4.489866099e+01,2.126106689e+01,2.828353591e+01,5.739394331e+01,3.411887207e+01,4.077809182e-01,2.220069387e+01
7.143741303e+01,2.076020063e+01,3.521155255e+01,6.464699045e+01,9.774172538e+01,9.255203541e+01,5.619672941e+01,1.716137252e+01,6.031851615e+01,9.765292219e+01,8.064063083e+01,4.673501945e+01,8.034898792e+01,5.790398668e+01,5.211742159e+01
4.354694032e+01,3.491628671e+01,7.619902637e+01,2.568103507e+01,1.101820309e+01,9.941295217e+01,8.971348664e+01,5.478909611e+01,4.616679763e+01,3.782044317e+01,2.191561025e+01,6.321515105e+01,5.449919286e+01,3.606146046e+01,1.414953098e+01
4.023631087e+01,4.468541947e+01,8.500818712e+01,1.068044447e+01,7.882486102e+01,7.944260792e+01,8.900076225e+01,3.543462188e+01,2.783726088e+01,1.018712566e+01,4.283842683e+01,8.614092432e+01,6.401877983e+01,4.220194340e+01,4.153655508e+01
5.042410896e+00,9.088591562e+01,8.308182073e+01,3.743236265e+01,1.021858711e+01,8.185124390e+01,6.398952649e+00,6.732402186e+01,8.202269073e+01,7.173638412e+01,1.105828727e+01,4.006449862e+01,3.031900677e+01,6.315936679e+00,9.521733198e+01
2.852937273e+01,2.238227400e+01,7.558316393e+01,4.564827555e+01,1.345660316e+01,5.990314307e+01,2.779426621e+01,2.113212824e+01,9.271427334e+01,5.097083668e+01,5.585734541e+01,5.943224618e+01,1.439249557e+01,7.490738142e+01,8.733014376e+01
8.309151603e+01,1.373801141e+01,7.399264109e+01,1.053684784e+01,2.062328846e+01,6.573683202e+01,1.830168522e+01,1.911853720e+01,1.577024973e+01,6.689826316e+01,8.079575430e+01,1.624299074e+01,2.434944085e+00,5.368628076e-01,9.896714108e+00
1.954164946e+01,7.717486795e+01,8.461829473e+01,7.749253348e+01,2.588000965e+01,4.565492468e+01,6.667679768e+01,6.156951183e+01,4.057955854e+01,1.689916863e+01,3.814965587e+01,9.577577588e+01,4.862009377e+01,8.124933993e+01,2.597981242e+01
1.722575306e+01,3.384192106e+01,9.389046081e+01,8.771808314e+01,9.668243925e+01,9.561903722e+01,3.702106182e+01,4.490729641e+01,3.598051880e+01,1.712507485e+01,6.639322922e+01,3.971872664e+01,4.011360189e+01,4.393570933e+01,6.818145124e+01
5.472316299e+01,6.116528353e+01,2.635474374e+01,1.858086188e+01,6.451443856e+01,7.364381847e+01,2.746655867e+00,5.959121198e+01,4.892152445e+01,4.417806784e+01,7.711595811e+01,6.769068051e+01,6.558791841e+01,3.157422486e+01,6.094531590e+01
