v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94
4.339679236e+01,8.918015567e+01,8.691276817e+01,3.289666044e+00,4.520072704e+01,5.508162273e+01,9.627033806e+01,9.800646816e+01,7.050672191e+01,6.132000585e+01,5.973776461e+01,5.891512729e+01,1.037880625e+01,7.562187239e+01,1.340696246e+01,1.167012079e+01,4.023821392e+01,6.734804576e+01,1.612752499e+01,9.500458797e+01,3.005778417e+01,7.286210279e+01,7.702331905e+01,1.037809767e-02,2.436668499e+01,5.877333303e+01,2.360790087e+01,6.617790443e+01,7.093510293e+01,9.380133625e+01,7.088167509e+01,5.724252683e+01,3.952350168e+01,1.297827039e+01,8.342750221e+01,6.772715400e+01,9.174370692e-01,1.088493092e+00,4.812165260e+01,6.033410359e+01,4.136987267e+00,8.401007233e+01,9.010151241e+01,9.170440982e+01,4.645650354e+01,7.452184287e+01,4.743851449e+01,1.933887262e+01,9.308868775e+01,3.854911859e+00,3.503710647e+01,5.293146279e+01,3.191885342e+01,2.187811877e+01,7.482983856e+01,1.644071256e+01,2.881961588e+00,8.316630179e+01,5.805994781e+01,4.661751961e+01,3.143642570e+01,2.155813713e+01,3.329117117e+01,2.105793754e-01,6.754792586e+00,9.845667712e+00,9.078190084e+01,4.255365015e+01,5.532567822e+01,5.039648864e+01,6.156104117e+01,2.299929981e+01,3.329616954e+00,8.857641697e+01,2.531219390e+01,9.600351202e+00,6.284824542e+01,2.068364263e+01,1.962961719e+01,4.589512868e+01,3.778750068e+00,1.442734032e+01,8.090019714e+00,2.812507297e+01,2.490733503e+01,1.582561267e+01,3.187106942e+00,4.209543146e+00,1.827759493e+01,4.769435303e+01,4.443705998e+01,5.188589083e+01,2.056615728e+01,9.839877234e+01
3.841774873e+01,7.485091235e-01,6.610097369e+01,5.912112708e+01,7.090058451e+01,4.016365595e+01,6.665032240e+01,9.036367256e+01,6.004153160e+01,1.561975861e+01,2.616843390e+01,5.024865866e+01,1.744414102e+01,2.733584236e+00,9.759480591e+01,7.905296203e+01,6.972232819e+01,5.760219856e+01,4.448965158e+01,8.920937592e+01,3.285962282e+01,6.049408605e+00,6.109771344e+01,2.097811760e+01,7.802879103e+01,9.959127597e+00,5.036282220e+01,9.260801990e+01,6.087553932e+01,7.844585362e+01,9.050804567e+01,9.930996915e+01,3.467402892e+01,7.187268138e+01,4.583810402e+00,8.452178726e+01,1.304028113e+01,8.658944377e+01,1.827994485e+00,1.176519424e+01,5.122648257e+01,8.525692412e+01,7.981272717e+01,7.415660513e+00,8.500830288e+00,6.218846172e+00,8.436006116e+01,4.866709843e+01,7.379615581e+01,7.566537888e+01,4.209090729e+01,9.564150135e+01,3.837459663e+01,2.507946659e+01,7.395662719e+01,4.145836103e+01,8.515107361e+01,5.155837339e+01,8.209807053e+01,9.858910624e+01,2.689575508e+01,6.832533382e+01,9.170460384e+00,2.669082321e+01,2.533981702e+01,3.355459011e+01,9.390626073e+01,2.779039102e+00,6.523013921e+01,8.788648589e+01,1.047817362e+01,5.492328541e+01,5.629691860e+01,4.620489414e+01,1.462371435e+01,6.782442723e+01,5.501495536e+01,1.536535294e+01,9.639952740e+01,5.283970171e+01,7.547861473e+01,4.368420933e+01,3.801884449e+01,5.595768619e+01,1.026246539e+01,1.199250848e+01,8.825851349e+01,1.551361348e+01,7.795925493e+01,5.054661830e+01,6.349427959e+01,9.955209276e+00,2.752752705e+01,4.098274709e+01
9.271361225e+01,7.872564172e+00,9.574960107e+01,9.071857810e+00,3.181501362e+01,2.113014409e+01,9.510927251e+01,3.011495352e+01,1.131654782e+01,5.029946740e+01,8.103329068e+01,1.462974149e+01,3.813432051e+01,4.340257040e+01,5.553564166e+01,6.162737761e+01,7.228957089e+01,8.000564681e+01,1.434053408e+01,8.199395053e+01,4.827423104e+00,4.207165643e+01,5.188132222e+01,2.349983920e+01,3.453999151e+01,9.030365992e+01,3.886988442e+01,6.628858668e+01,2.251093081e+01,4.381064674e+01,7.414107279e+01,3.817662107e+01,9.997444988e+01,7.627091342e+01,6.404298067e+01,6.658915504e+01,8.054322215e+01,2.118362140e+01,4.431122661e+01,9.639454496e+01,3.537598798e+01,5.635130250e+01,1.349669372e-01,2.192724126e+01,7.470566308e+01,8.396545382e+01,8.563183670e+01,3.557501325e+01,9.029305074e+01,7.873907076e+01,1.693047399e+01,5.423431036e+01,9.519200961e+01,8.025254828e+00,8.926370908e+01,4.050565614e+01,1.199563036e+01,9.809219119e+01,4.963154789e+01,6.548934483e+01,7.460377866e+01,9.540006227e+00,3.124580894e+01,5.200545729e+01,1.484379706e+01,4.521675533e+01,5.729393998e+01,4.015327583e+01,4.785879057e+01,5.369790781e+01,7.111698449e+01,3.630541257e+00,7.913454972e+00,7.665067470e+01,9.107527354e+01,6.310243946e+01,1.682321956e+01,1.588265428e+01,6.554040926e+01,5.785994751e+01,8.391415406e+00,7.321578752e+01,9.443208394e+01,1.142788199e+01,9.591275664e+01,8.747604204e+01,3.970280182e+01,4.324691079e+01,9.623089157e+01,6.112971004e+01,3.721617259e+00,3.132896022e+01,9.274614623e+01,9.382630721e+00
6.640603753e+01,2.500639602e+01,4.112682849e+01,5.081067845e+01,4.794926156e+01,4.249921277e+01,2.070769115e+01,1.920349251e+01,6.882784334e+01,3.456819550e+01,2.318836056e+01,3.869340473e+01,9.755444058e+00,7.578850064e+00,4.281727004e+01,1.723417460e+01,1.243767613e+01,8.873518537e+01,4.886163451e+01,4.963301193e+01,8.519088640e+01,2.419604997e+01,3.981129888e+01,3.546038897e+01,4.961213985e+01,9.995864148e+01,8.977806699e+01,8.485711487e+01,4.462297860e+01,1.317867647e+00,9.438206802e+01,3.401659016e+01,9.247690095e+01,9.899697225e+01,9.777142069e+01,4.392118625e+01,1.179159915e+01,7.375923077e+01,7.936583781e+01,9.164273631e+01,1.731959700e+01,2.460900614e+01,4.964072071e+01,4.190640194e+01,9.508593279e+01,9.368341989e+01,4.262743963e+01,8.042368867e+01,1.804181970e+01,6.003641964e+01,7.211539398e-01,9.733366889e+01,5.609214626e+01,4.979763862e+01,3.996725598e+01,2.721098259e+01,2.963419415e+01,4.614610088e+01,9.573751705e+01,4.258403157e+01,8.467635771e+01,8.332402181e+01,5.924441939e+01,4.821075026e+01,2.320037425e+01,8.951781504e+01,9.457394101e+01,5.659485303e+01,1.230603525e+01,5.713890143e+00,7.844868254e+01,8.328259436e+01,3.723938919e+01,2.531735675e+01,8.522870548e+01,2.222605511e+01,3.953110320e-01,2.908885615e+01,5.651396672e+00,7.153820115e+01,5.019966224e+00,3.918408350e+01,5.528106879e+01,1.289372848e+01,4.911868133e+01,6.520550469e+01,5.075835707e+01,9.607730782e+01,3.577529116e+01,9.316743266e+01,7.769978495e+01,3.331834894e+01,8.038444300e+01,6.588855641e+01
5.853354988e+01,1.710478051e+01,1.616851519e+01,1.492700566e+01,6.623534836e+00,7.609244233e+01,9.208193739e+00,4.694972639e+01,8.918632389e+01,6.954964152e+01,9.065699751e+01,7.815404902e+01,7.976182249e+01,9.315047312e+01,4.598321374e+01,4.643220786e+01,6.167400706e+00,2.479991917e+01,9.778240901e+01,1.044656352e+01,3.361958026e+01,2.358117150e+01,9.232090605e+01,4.809483103e+01,7.381288067e+01,9.851563636e+01,9.648775691e+01,2.043099958e+01,7.343655430e+01,2.557567230e+01,9.576121674e+01,1.465865489e+01,4.907118745e+01,8.739013209e+01,7.199795004e+01,3.118258140e+01,4.046017987e+01,3.937066448e+01,2.838095019e+01,7.374896816e-01,6.784262669e+01,2.446078633e+01,9.123771330e+01,2.221645349e+01,4.623102017e+01,3.232173745e+01,8.790472697e+01,1.273463384e+01,5.233144984e+01,7.709547887e+01,2.008723485e+01,3.556175394e+01,9.936769266e+01,1.638620348e+01,2.972132852e+01,9.163556811e+01,9.236872886e+01,8.202834905e+01,9.087392436e+01,6.647025991e+01,9.526337972e+01,5.222266054e+00,2.358217507e+01,1.945548632e+01,9.142381055e+01,3.547816259e+01,2.775196173e+01,3.502947656e+01,2.013788897e+01,6.869807538e+01,3.524620803e+01,3.007621924e+01,2.748948689e+01,1.369657362e+01,7.278980587e+01,8.039576816e+01,3.305939004e+01,4.460022600e+01,7.363220621e+01,2.745886618e+01,6.150821244e+01,1.871769442e+01,1.529378245e+01,9.227664324e+01,7.323788008e+00,6.519290004e+01,9.393550745e+01,7.550573460e+01,7.550950639e+01,3.754505901e+01,8.907369382e+01,6.006533149e+01,5.629782201e+01,9.700496767e+01
4.757083779e+01,3.010840583e+01,6.358879913e+01,4.505285062e+01,6.917095005e+01,5.713967886e+01,4.991684118e+01,2.183236631e+01,4.589407514e+01,8.420315181e+01,1.167416749e+01,1.210624237e+01,6.058740615e+01,1.322303329e+01,4.163560963e+01,9.334830513e+01,8.696850979e+01,1.907401602e+01,8.698142306e+01,5.509274841e+01,4.869273724e+01,5.046001965e+01,2.359852998e+01,6.020597068e+01,6.971342996e+01,5.206175055e+01,3.529839923e+01,3.903532834e+01,7.414205121e+00,8.156792122e+01,5.946641923e+01,9.300077872e+01,5.479289101e+01,2.041147631e+01,8.119926424e+01,2.538821355e+01,8.238633047e+01,8.741957866e+01,9.815525554e+01,4.688416097e+01,1.647681912e+01,6.511544064e+00,7.367178509e+01,1.714589427e+01,1.341879620e+01,2.808084375e+01,6.946195053e+01,8.467872338e+01,2.889005465e+01,3.777802320e+01,3.051151824e+00,2.140291031e+01,2.451934824e+01,1.919232263e+01,1.608076164e+01,7.726855336e+01,4.228185136e+01,9.103886681e+01,2.328132181e+01,2.556574765e+01,9.751691434e+01,7.197506489e+01,6.791423393e+01,1.273301595e+01,2.958489113e+00,4.444788078e+01,3.638470077e+01,2.679947171e+00,1.484234776e+01,3.403350156e+01,6.306689561e+01,9.075132569e+01,3.783389326e+01,5.284075495e+01,8.594927963e+01,9.489830594e+01,8.522402572e+00,2.547597355e+01,5.965943649e+00,7.247412704e+01,1.878225682e+01,4.339927656e+01,2.875115344e+01,9.693748816e+01,3.972883566e+01,7.773228024e+01,8.422024970e+01,2.216315513e+01,4.710280194e+01,5.500068447e+01,6.292934293e+01,6.546587479e+01,9.253858466e+01,1.112309856e+01
5.295474492e+01,8.335752545e+01,5.457143251e+01,1.592952596e+00,1.572802776e+01,5.340435560e+01,5.148007883e+01,1.748427448e+01,8.181381289e+01,2.341107642e+01,3.444772243e+01,9.006794323e+01,4.059077637e+01,5.714906201e+01,4.498511900e+01,9.344225726e+01,8.957143834e+01,2.068837577e+01,2.329841281e+01,1.849791980e+01,1.352497349e+00,6.404762955e+01,8.327421110e+01,9.111627542e+01,4.282010965e+01,7.695670811e+01,4.973066641e+01,2.806767966e+01,3.945452126e+01,9.033420338e+01,9.465185719e+01,6.697384900e+01,7.265534340e+01,6.037612702e+01,1.070478065e+01,4.892214066e+01,9.337845819e+01,8.475107781e+01,8.906482465e+01,3.403255096e+01,4.414250689e+00,5.443539575e+01,5.625330378e+00,2.343756906e+01,3.287371711e+01,9.176380384e+01,2.318640313e+01,9.077349511e+01,1.337307156e+01,5.067013000e+01,8.514057859e+01,5.841327551e+01,2.805442575e+01,9.304546578e+01,5.397190297e+01,6.313796700e+01,4.056120716e+01,8.158483177e+01,8.632289564e+01,1.626031856e+01,2.220141930e+01,6.284450948e+01,2.738173557e+01,1.682743267e+01,9.050095223e+01,6.973073126e+01,6.016362772e+01,2.246765965e+01,8.411593352e+00,2.099478698e+01,2.287352847e+01,7.513054566e+01,5.529488076e+01,3.978548944e+01,7.364594071e+01,6.250079526e+01,9.183462259e+01,3.480134352e+01,6.942842381e+01,4.282750430e+01,8.637640019e+01,5.693459740e+01,8.602633130e+01,9.854439534e+01,5.033817374e+01,2.849166128e+01,8.285473090e+01,8.921116789e+01,2.647750317e+01,3.580901694e+01,3.733180323e+01,3.443607439e+01,5.708830870e+01,6.879292793e+01
9.805879135e+01,3.208590472e+01,8.933203475e+01,4.782049277e+01,1.784189898e+01,5.438135569e+01,5.619255357e+01,6.272135762e+01,1.653286992e+01,2.589091993e+01,3.345733167e+01,7.751977702e+01,2.993612118e+00,3.087760690e+01,1.010369129e+01,2.038050281e+00,8.971553090e+00,9.791003327e+01,1.922879456e+01,2.239536041e+01,9.893582195e+01,8.171050547e+01,1.196441538e+01,9.777472176e+01,8.431804746e+01,4.165932965e+01,3.469716645e+01,7.618536887e+01,2.576138986e+01,5.547211769e+01,8.693376048e+01,5.048980788e+01,1.963937141e+00,3.662506258e+01,7.383653036e+01,7.273149147e+01,8.542272637e+01,1.885034563e+01,9.418946449e+01,2.076032864e+01,2.320653383e+01,6.012483979e+01,8.050011044e+01,1.957455531e+01,7.070838261e+01,6.149070808e+01,1.619079847e+01,6.911077363e+01,9.674739895e+00,6.019816311e+01,6.980512411e+01,8.932529522e+01,2.397895630e+01,2.960530731e+01,2.471890438e+01,2.869805831e+01,4.382468082e+01,9.040308749e+01,5.213955563e+01,4.816066138e+01,4.491863731e+01,8.417832042e+01,6.447181081e+01,6.491882038e+01,4.161306729e+01,9.132371482e+01,9.448728926e+01,4.214566198e+01,9.827481189e+01,5.785984435e+01,2.605003951e+01,7.989700342e+01,2.264997440e+01,5.181918382e+01,2.970511691e+01,1.846899835e+01,4.766371581e+01,6.591983968e+01,6.298296156e-02,1.177043586e+01,5.457380081e+01,2.083488033e+00,3.578431090e+01,3.052592991e+01,1.929703741e+01,4.176470701e+01,6.535685542e+01,2.050095070e+01,4.530081895e+01,8.935906237e+00,5.048809436e+01,1.063673909e+01,4.751810128e+01,4.526375707e+01
4.068494503e+01,3.448720113e+01,1.973636541e+00,2.812579612e+00,7.071663991e+01,3.627923816e+01,7.801651773e+01,7.557383848e+01,8.348668528e+01,6.703437437e+01,8.886339226e+01,4.520565408e+01,4.244649154e+01,8.084934625e+01,3.824794233e+01,1.437626259e+01,6.686841604e+01,3.052808962e+00,3.435405229e+00,4.448291936e+01,5.459784052e+01,5.261075871e+00,4.805014878e+01,4.748324506e+01,5.978615839e+00,8.976921561e+01,4.656097539e+00,8.648131985e+00,5.135305436e+01,1.857186471e+01,6.995933557e+01,3.500814790e+01,3.600253618e+01,8.537295834e+00,6.466650725e+01,3.372606001e+01,3.861587817e+01,1.757102994e+01,2.930851549e+01,9.898231980e+01,2.075339006e+00,7.390690028e+01,6.907105170e+01,8.442754848e+01,9.742835027e+01,3.619790204e+01,3.325777814e+01,1.016534995e+01,9.788406653e+01,4.509575844e+01,7.559691074e+01,5.964351946e+01,8.680432353e+01,6.845508725e+01,9.159442421e+01,9.133884491e+01,8.082875010e+01,2.225477970e+01,7.951021752e+01,5.483272518e+01,1.528805326e+01,6.218707159e+01,2.467943440e+01,8.154440374e+01,8.904982777e+01,3.926826587e+01,4.369624637e+01,8.197253927e-01,2.422934095e+01,6.277430330e+01,5.241090041e+01,3.845921699e+01,4.710472608e+00,8.145817740e+01,5.057056096e+01,3.169412020e+01,4.486225114e+01,8.908946015e+01,8.830201720e+01,7.797175529e+01,5.847603549e+01,9.636843449e+01,5.739564538e+00,8.810802534e+01,7.586200483e+01,1.951636400e+01,9.167406620e+01,1.587797804e+01,5.595051461e+01,5.698953516e+01,5.668881261e+01,9.233522114e+00,4.590447257e+01,8.261247911e+01
5.063217300e+01,6.048599237e+01,7.518813939e+01,2.101561286e+01,4.883979902e+00,4.948955268e+01,4.356314364e+01,2.553088035e+01,5.609192168e+01,3.655465423e+00,7.950449233e+00,7.918404769e+01,5.716036472e+01,8.964264166e+01,6.605272355e+01,6.766320689e+01,3.440633796e+01,1.407740079e+01,2.544714567e+01,8.770459129e+01,1.848664323e+01,4.017801175e+01,1.659685071e+01,1.869328903e+01,1.656923648e+01,6.094713140e+00,9.023238089e+00,4.333400490e+01,4.229459973e+01,9.371644966e+01,8.068458157e+01,7.676219035e+01,1.504688354e+01,8.111591269e-01,7.869514753e+01,3.813528262e+00,3.173857099e+01,7.279768415e+01,6.122126695e+01,1.357134268e+00,7.074158059e+01,3.232373448e+01,4.208010335e+00,6.128129266e+01,8.223833316e+00,6.640103095e+01,8.517322725e+01,7.894066667e+01,9.822559745e+01,8.652713022e+01,8.880172438e+01,9.750023963e+01,6.611311830e+01,1.713772876e+01,3.434208664e+01,2.466871624e+01,3.109222717e+01,5.922965701e+01,1.645354174e+01,1.514601498e+01,1.456890924e+01,3.363745105e+01,1.452853256e+01,5.673092658e+01,4.215244204e+01,9.773394880e+01,5.633188924e+01,2.162726312e+01,5.791368633e+01,8.295346035e+01,2.067950866e+01,1.601880921e+01,6.324000905e+01,3.221258111e+01,1.082689670e+01,4.836486908e+01,5.114926163e+01,2.984748832e+01,6.436714314e+01,7.930876055e+01,5.126849892e+01,7.384132748e+01,1.862918098e+01,8.661232410e+01,4.695842881e+01,1.648548082e+01,6.781839068e+01,1.821766708e+01,7.928151326e+00,6.558270805e+01,6.323751811e+01,2.599754973e+01,3.947279683e+01,8.679692632e+01
7.134678310e+01,8.377543903e+01,7.241430933e+01,2.874173832e+01,6.330033944e+01,8.509257439e+01,2.233429568e+01,4.161781816e+01,3.916970547e+01,8.094140191e+01,5.142781513e+01,1.058085625e+01,2.424359402e+01,6.176913755e+01,7.501248738e+01,5.559395511e+01,2.279744332e+00,4.874870756e+01,2.559679000e+01,2.342912698e+01,5.544655478e+01,8.893969095e+01,5.305354142e+01,7.771721500e+01,4.880821928e+01,1.100470535e+01,6.946773823e+01,1.205434088e+01,1.926529340e+01,1.377046366e+01,2.037941658e+01,9.762719959e+01,4.473635464e-01,8.363629735e+01,6.116810233e+01,2.295239812e+01,8.731243040e+00,8.459889828e+01,8.989549688e+01,3.182389843e+01,8.422937394e+00,5.882018000e+01,8.200506841e+01,3.329366838e+01,6.732616046e+01,6.429399699e+01,5.601586298e+01,9.446419619e+01,5.373505607e+01,4.028968801e+01,1.510764076e+01,4.954990218e+01,1.497617769e+01,4.980503984e+01,4.452749228e+01,1.253986951e+01,5.318810639e+01,2.167100837e+01,1.189899226e+01,5.703977829e+00,8.992031441e+01,8.589096223e+01,5.800493027e+01,9.159690193e+01,6.961607319e+01,1.615368341e+01,9.895259820e+01,5.701753029e+01,3.711434803e+01,7.566178974e+01,1.732341484e+01,1.258655596e+01,2.652461959e+01,4.354106545e+01,4.749671378e+01,8.701991188e+01,3.849141994e+01,8.330480008e+01,3.479267794e+01,5.860383908e+01,4.077280116e+00,8.736910741e+01,5.148933628e+01,4.423669860e+01,2.583003920e+01,2.544284039e+01,9.743096436e+01,5.666344347e+01,5.970058307e+01,6.776309471e+01,3.232450053e+01,3.635539104e+01,6.004111309e+01,2.222417989e+01
4.395487435e+01,7.519754108e+01,4.831379241e+01,4.997894581e+01,1.450852004e+01,8.042218351e+01,6.183055248e+01,9.845142116e+01,7.155515617e+01,6.758415441e+01,4.984717973e+01,7.184123626e+00,6.928290807e+01,1.411239450e+01,2.043971062e+01,3.543812110e+01,2.397093098e+01,6.422573446e+01,5.439849070e+01,3.174099796e+00,1.982470125e+01,7.397073425e+00,3.406626997e+01,2.546606375e+01,2.668249149e+01,3.758754033e+01,8.065080141e+01,6.220923694e+01,2.753245949e+01,4.663311292e+01,2.943847053e+01,4.414203117e+00,7.881893341e+01,3.139240833e+01,8.041438616e+01,2.779640169e+01,7.153503886e+01,6.703537969e+01,6.293741601e+01,8.517297284e+01,2.344487485e+00,9.247788145e+00,2.115380209e+01,2.382276813e+01,5.049703895e+01,9.472553496e+01,5.192502063e+01,1.024294750e+01,1.580438235e+01,1.389406681e+01,1.494517263e+00,1.916043882e+01,7.050740740e+01,6.091344354e+01,2.257175483e+01,6.294652756e+01,2.037677559e+01,3.107059671e+01,5.191579182e+01,2.360763501e+01,3.892484209e+00,1.583632984e+01,5.397083966e+01,3.428772424e+01,2.568340861e+00,9.118366996e+01,8.417558199e+01,3.302355182e+01,8.402383483e+01,7.814472394e+01,4.092795874e+01,7.052805242e+01,8.642803459e+01,1.250621965e+01,5.685128669e+01,4.474632489e+01,4.050675010e+01,6.673797871e+01,7.247098039e+01,9.403270321e+01,3.490872636e+01,2.201142477e+01,7.479744475e+01,2.226502738e+01,4.983286152e+01,7.662498771e+01,8.920795986e+01,8.549257135e+01,9.087934136e+01,6.731566205e+00,1.668591687e+01,9.030452282e+01,1.632686252e+01,7.866703714e+01
6.255920996e+01,4.087926514e+00,3.191157342e+01,5.009192084e+01,8.923351146e+01,6.292992834e+01,8.632098121e+01,5.956479496e+01,3.401808249e+01,3.880573643e+01,3.701754698e+01,4.361761329e+01,3.349890201e+01,5.663965415e+01,1.438556681e+01,3.874536173e+01,6.608625848e+01,7.595953927e+01,5.543114350e+01,1.407585374e+01,2.331463266e+01,2.904917482e+01,1.761963608e+01,3.265838144e+01,4.316436036e+01,9.309192044e+01,9.559583519e+01,7.054714738e+00,4.213262524e+01,4.133124734e+01,8.749312665e+01,1.664381717e+01,1.747556533e+01,5.364014895e+01,9.267137893e+01,5.042358446e+01,5.077240136e+01,2.667188722e+01,2.163757260e+01,2.865598175e+00,8.640417355e+01,4.996189602e+00,5.419747413e+01,3.718411682e+01,7.905433408e+01,2.672111253e+00,4.610466951e+01,8.601773552e+01,5.147408221e+01,3.909040761e+01,9.946580920e+01,5.010378888e+01,6.487360165e+01,8.541955165e+01,5.124018953e+01,9.445197808e+01,5.384380683e+01,5.792187951e+01,5.681432361e+01,1.527197116e+00,2.323576277e+01,9.792615571e+01,6.637578654e+01,4.107630184e+01,3.371901996e+01,8.754161609e+01,8.789356722e+01,6.676751267e+01,7.778765934e+01,4.361793623e+01,4.399367623e+01,2.057143111e+01,3.987718524e+01,3.721669192e+01,8.269247038e+01,3.128540409e+01,3.755604903e+01,9.574138006e+01,3.431431209e+01,8.485993473e+01,1.164406464e+01,2.172833281e+01,1.090383193e+01,3.804439457e+01,7.560836229e+01,4.621064896e+01,9.200659954e+01,3.361300667e+01,9.726042329e+01,8.294259269e+01,4.513379470e-01,8.586412865e+01,9.824555665e+01,3.920985578e+00
6.656693659e+01,7.982746227e+01,3.515878250e+01,1.612807757e+01,8.953179446e+01,5.367370811e+01,6.913494048e+01,9.316764595e+01,7.766088316e+00,4.197745368e+01,4.771680533e+01,6.942906620e+01,6.352349577e+01,3.077917005e+01,5.129330426e+01,6.635725835e+01,4.496728302e+01,6.002119365e+01,4.281923066e+01,1.586669336e+01,1.478693156e+01,1.113050374e+01,3.132605945e+01,9.704134467e+01,5.598402486e+01,2.765656461e+01,4.299601936e+01,6.286165282e+01,8.694209965e+00,6.717943747e+01,6.063996616e+01,7.800105082e+01,8.369003661e+01,9.944815967e+00,9.031624375e+01,3.089093693e+01,2.490601862e+01,3.874925873e+01,3.399114643e+01,4.572622323e+01,5.550497940e+01,2.839903020e+00,1.840444774e+01,5.828291782e+01,4.415901227e+01,6.886194399e+01,8.589407562e+01,8.830259422e+01,6.549535179e+01,5.265563671e+01,2.698030767e+01,8.491109012e+01,6.106203720e+01,5.103618137e+01,2.270898551e+01,5.377992076e+01,6.550278719e+01,5.235727953e+01,8.879970499e+01,5.631689477e+01,6.419810975e+01,1.824179495e+01,2.327707970e+01,6.340592731e+01,6.585761804e+01,4.269542742e+01,2.866775368e+01,9.334846345e+01,1.919078770e+00,6.240001841e+01,6.804105729e+00,1.965436284e+01,4.065008862e+01,1.544949759e+01,3.675241486e+01,5.970927934e+01,6.902741337e+01,3.009283161e+01,3.193185027e+00,9.191174914e+01,3.357405244e+01,3.726438185e+01,3.813939086e+01,4.915226412e+01,2.467623713e+01,7.341221903e+01,9.451377982e+01,2.243702746e+00,7.256721956e+01,6.802678102e+01,5.121462840e+01,1.378344727e+01,2.666039439e+01,1.456905443e+01
