v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13
8.232145031e+01,7.560991356e+01,9.518238507e+01,3.620232786e+01,8.105499424e+01,6.909567918e+01,2.767012342e+01,2.004951282e+01,5.974461705e+01,7.524917519e+01,5.670371696e+01,9.936199402e+01,6.279481523e+01
5.055861376e+01,4.080079063e+01,2.200755141e+01,5.560065423e+01,4.338337988e+01,4.899759959e+01,3.377221303e+01,2.590165771e+01,5.459663744e+01,6.180986438e+01,3.672936511e+00,5.219899512e+01,7.887304498e+01
9.615979136e+01,3.402423853e+01,4.634943638e+01,6.075497782e+01,8.483284829e+01,5.277017365e+01,5.289351197e+01,2.373304262e-01,8.367741333e+01,5.888964029e+01,1.784695420e+01,8.478733170e+01,8.739342893e+01
9.424868532e+01,1.093770106e+01,3.572979373e+00,6.918725965e+01,4.090573767e+00,4.680642412e+01,6.370010925e+01,1.528208157e+01,4.168460206e+01,3.804681135e+01,5.209132642e+01,2.418060312e+01,7.591483715e+01
4.984822963e+01,9.500094938e+01,7.086995402e+01,6.367809133e+01,9.785958657e+01,5.426237656e+01,5.017359295e+01,5.043060354e+01,5.070089798e+01,7.043681993e+01,5.819923497e+01,8.760124079e+01,8.931895699e+01
7.791704898e+01,3.136087829e+01,8.123737490e+01,2.715867961e+01,9.886670266e+01,2.245062458e+01,9.222280983e+01,5.372938684e+01,7.077181682e+01,5.603176068e+01,2.291834864e+01,5.833108835e+01,7.739535230e+01
7.705835652e+01,1.012108204e+01,9.339629371e+01,9.687160609e+01,7.679828926e+01,2.297448061e+01,4.996368953e+01,8.160650819e+01,1.558462934e+01,3.083797507e+01,6.438549086e+01,6.481690499e+01,2.655966008e+01
7.677026244e+01,9.354096157e+01,4.664721571e+01,4.895368744e+01,6.696719957e+01,4.572332939e+01,3.392934042e+01,6.388514758e+01,6.090871156e+01,8.189551565e+01,1.003826942e+01,4.989348397e+01,4.567574747e+01
6.817678031e+01,3.704934997e+01,5.484586159e+01,6.012625502e+01,7.437772585e+01,2.452231567e+01,5.862698060e+00,6.711887404e+01,6.726215006e+01,2.692460940e+01,5.764588721e+01,4.151522341e+01,1.652650785e+01
2.607208261e+01,9.480221027e+01,1.862284914e+01,5.895479573e+01,3.681451408e+01,5.088469253e+01,6.407355709e+01,9.423244315e-01,1.620247366e+01,8.063941575e+01,8.664409891e+01,9.284578018e+00,6.101812240e+01
5.751578793e+01,5.213636674e+01,4.708177491e+01,4.830243757e+00,7.493835308e+00,5.708944886e+01,7.478188465e+01,8.510750173e+01,9.548972434e+01,2.203499378e+01,7.456384804e+01,6.242942176e+01,8.202789565e+01
2.533025971e+01,3.998918474e+01,4.798830116e+01,2.561768617e+01,3.671198336e+01,5.040059888e+01,1.832589951e+01,8.854540621e+00,3.341835893e+01,2.146154963e+01,3.795589683e+01,8.030942449e+01,9.402228877e+01
6.413064270e+01,9.389280882e+01,8.009004309e+01,8.717876563e+01,1.974771982e+01,2.715861205e+01,1.041905906e+01,9.591897554e+01,3.756253189e+01,9.537138493e+01,9.853109733e+01,4.167669000e+01,4.374778948e+01
8.693032157e+01,5.480339598e+01,6.094712510e+01,2.132557023e+01,8.939416829e+01,6.182029932e+01,9.438097759e+01,7.089609813e+01,7.066696448e+01,7.485739426e+01,8.694688192e+01,9.172792462e+01,6.662198212e+01
2.470132118e+01,4.012725864e+01,9.185339989e+01,4.210674218e+01,7.610306492e+01,1.985415988e+01,5.838770339e+01,4.669067920e+01,4.015726283e+01,1.585865866e+01,3.324920647e+01,6.848417298e+01,5.172899189e+01
9.374540874e+01,5.745117731e+01,1.961139157e+01,8.841853778e+01,8.749799813e+01,2.502475240e+01,5.273626337e+01,6.674688503e+00,1.066756073e+00,9.332708357e+01,7.479775570e+00,1.725966616e+01,2.763970421e+01
5.966601448e+01,5.918514764e+00,4.288573343e+01,9.249181381e+01,2.645802023e+01,8.350827490e+00,5.499987065e+01,8.102381225e+01,9.521692701e+01,5.858393847e+01,9.020132872e+01,1.181010109e+01,8.586857529e+01
2.332511770e+01,8.320378490e+01,5.419659260e+01,2.328827170e+01,8.338714377e+01,9.554950836e+01,4.593560742e+01,5.852433583e+01,2.718660270e+01,7.583336022e+01,6.390741607e+01,4.847914706e+01,6.697749676e+01
4.138036332e+01,5.809211572e+01,7.728083799e+01,8.930031598e+01,6.398830492e+01,3.270372346e+01,5.626986298e+01,2.274905531e+01,1.205363375e+01,1.567290348e+00,5.595358136e+01,5.900275971e+00,4.404388487e+01
5.070222962e+01,2.163819496e+01,4.046069841e+01,2.350185393e+01,4.880565797e+01,5.322322497e+01,9.620319633e+00,1.596829890e+01,4.409166852e+01,6.905180218e+01,5.484528516e+01,4.580897732e+01,1.320910472e+01
2.082616334e+01,6.153684313e+01,4.832236676e+01,4.332972919e+00,1.572330103e+01,6.560224723e+01,2.895900608e+01,7.350149577e+01,5.727800744e+01,9.990709933e+01,3.814053843e+00,1.706294343e-01,1.291434397e+01
6.778727035e+01,6.414384690e+01,4.092206795e+01,9.523146387e+01,4.065715596e+01,2.259293825e+01,6.013650631e+01,8.217166552e+00,7.137110012e+01,9.682868192e+01,7.520169424e+01,3.940230478e-01,1.635442564e+01
2.741315802e+01,4.163858925e+01,8.554606565e+01,5.784619409e+01,2.955784169e+01,4.925654860e+01,2.885522524e+01,7.708147757e+01,8.181958275e+01,5.290158128e+01,8.441726019e+01,6.120019547e+01,4.884028645e+01
1.200737883e+00,7.416961822e+01,5.085448572e+01,2.056201950e+01,5.937562773e+01,2.287854295e+01,6.428283719e+01,3.724796558e+01,3.819270145e+01,2.571822713e+01,9.693914399e+01,2.739351904e+01,9.622875275e+01
4.051203087e+01,6.222289983e+00,3.222258834e+00,1.015943683e+01,8.453571618e+01,4.002324794e+01,8.079339254e+01,4.319875483e+01,9.034342155e+01,8.335494602e+01,2.159597112e+01,8.281517795e+00,6.711460164e+01
4.114137084e+01,3.581438771e+01,9.796037364e+01,2.957333123e+01,5.954976457e+01,2.367971601e+01,4.655796569e+01,4.353375460e+01,4.971860333e+01,8.242070360e+01,8.080430746e+01,2.104512397e+01,7.728102193e+01
9.202366790e+01,7.286181878e+01,5.221742215e+01,7.526352378e+01,2.249350733e+00,2.355058272e+01,8.405442805e+01,2.826662900e+01,5.296038249e+01,1.617228289e+01,2.778734423e+01,7.829828909e+01,9.288410561e+00
7.956474188e+01,8.747198737e+01,7.265418033e+01,2.772465583e+01,1.675105620e+01,5.416566360e+01,5.956289226e+01,7.847226134e+01,7.168806898e+01,1.693036229e+00,8.875268803e+01,4.253346986e+01,4.927966546e+01
4.361642735e+01,1.559749138e+01,2.608591191e+01,3.589229267e+01,2.490437384e+01,9.083769244e+01,8.888815515e+01,8.312901404e+01,5.986850863e+01,8.390070770e+01,1.164134682e+01,9.507651145e+00,1.260099182e+01
5.424784827e+01,5.865136334e+01,6.397766480e+01,4.556144700e+01,5.638581781e+01,8.086270157e+01,4.675415080e+01,4.829777222e+01,7.784592619e+01,1.823201022e+01,9.535220780e+01,1.263917627e+01,5.992241089e+01
6.478289631e+01,3.489173399e+01,9.632187403e+01,8.445448822e+01,4.285153942e+01,3.088748057e+01,2.430150276e+01,9.418275537e+01,7.295732329e+01,6.945463951e+01,7.240045257e+01,9.966557013e+01,7.340206004e+01
5.436149930e+01,9.201035628e+00,5.806003151e+01,6.331357490e+01,2.301113604e+01,9.458302818e+01,7.755472088e+01,3.550432452e+01,4.826389546e+01,8.214302106e+00,9.194739250e+01,9.268728640e+01,4.180459880e+01
4.576467478e+01,7.198737525e+01,9.594632810e+01,8.782727998e+01,9.447811518e+01,6.611538517e+01,2.616484087e-01,3.415893434e+00,8.841245120e+01,1.218670606e+01,5.295434026e+01,5.889273979e+01,4.984631743e+01
6.189397186e+01,8.043797596e+01,4.944894387e+00,8.284174210e+01,4.988584525e+01,4.603243478e+01,1.887096658e+01,6.837694373e+01,1.645830172e+01,6.605509326e+01,7.628819094e+01,6.047453588e+01,6.983038903e+01
1.513536809e+01,4.405854919e+00,5.198174410e+00,6.663718857e+01,8.214467961e+01,8.789387170e+01,9.920484326e+01,9.733625426e+01,7.403066401e+01,3.273726643e+01,7.060432778e+01,8.347400472e+01,7.965238520e+01
3.853597288e+01,4.617137309e+00,9.315821976e+01,7.931669414e+01,4.357292346e+01,7.456054147e+01,3.639584710e+01,9.452942556e+01,8.064210865e+01,1.706629548e+01,2.005292447e+01,8.971479128e+01,6.446554999e+01
5.389231612e+01,8.262718565e+01,5.206753279e+01,8.620605513e+01,2.401081800e+01,2.123634150e+01,3.667366045e+01,7.312503281e+01,3.899840896e+01,8.637169156e+01,5.623938818e-01,1.654922316e+01,2.103713294e+01
9.675867352e+01,3.592743328e+01,7.549758800e+01,8.413310900e+01,4.610393689e+01,5.524360845e+01,3.790583060e+01,8.742814915e+01,8.227624994e+00,9.217096960e+01,9.768907941e+01,5.156092158e+01,4.068756506e+00
8.503684864e+01,5.930841977e+01,2.411185106e+00,1.095700361e+01,5.783314072e+01,8.658637702e+01,2.153343788e+01,1.993629164e+01,5.857947588e+01,5.480025616e+01,7.388353747e+01,7.861209575e+01,5.699305073e+01
2.706439116e+01,2.572839990e+01,5.462334827e+01,3.456993350e+01,6.777545615e+01,3.660338710e+01,8.589475007e+01,9.510435148e+01,8.011731043e+01,8.649420085e+01,5.472429976e+01,2.363764648e+01,4.870041731e+01
2.171161908e+01,1.597907163e+01,2.068219029e+01,3.474399879e+01,3.150885110e+01,9.019003757e+01,9.363810352e+01,3.850024482e+01,1.742196908e+01,7.109338075e+01,1.242664941e+01,1.550488613e+01,4.841474973e+01
3.390168915e+01,5.683761329e+01,9.718163755e+01,9.216805761e+01,9.709003107e+01,6.518927963e+01,2.828713504e+01,9.421049819e+01,5.276952048e+01,4.319350126e+01,6.811388874e+00,9.161103473e+01,9.261963808e+01
2.379045631e+01,1.808338842e+00,3.022339078e+01,3.927693103e+01,8.637048953e+01,7.326199757e+01,7.027550024e+01,5.533146980e+01,9.983517426e+01,9.980861121e+01,2.394279945e+01,8.647660692e+01,3.732112599e+01
6.952280409e+01,9.675040486e+01,6.416544404e+01,3.412379452e+01,5.497015439e+01,5.776954254e+01,9.815799166e+01,2.501696087e+01,9.219041175e+00,6.543215443e+01,2.686273248e+01,9.347955264e+01,1.004462148e+01
4.916752457e+01,7.275220635e+01,6.493234669e+01,1.185401924e+01,2.896676620e+00,2.224300621e+01,1.504915171e+01,2.097550046e+01,9.669446279e+01,6.558411960e+01,7.755062011e+01,9.004210096e+01,2.696040370e+01
6.850090967e+01,7.622439659e+01,7.782888181e+01,6.354821799e+01,3.655493899e+00,2.411919137e+01,8.304988816e+01,7.163198918e+01,6.518008847e+00,5.376655343e+01,6.339600150e+01,4.603668121e+01,4.593318130e+01
5.367090019e+01,7.937462587e+01,7.458927017e+01,4.373503587e+01,5.711936282e+00,9.525686926e+01,1.775763293e+01,3.375455000e+01,3.382131294e+01,2.649145751e+01,4.695265101e-01,6.096743252e+01,9.256579207e+01
5.030740494e+01,1.160987384e+01,7.556030429e+01,7.231038055e+00,2.913856116e+01,9.821713186e+01,1.489976203e+01,5.740821407e+01,7.819078990e+01,7.652768818e+01,4.813503729e+01,4.288972642e+01,8.295428143e+01
4.587927073e+01,1.065692154e+01,8.711877961e+01,1.371957914e+01,9.423518493e+01,9.697291828e+01,2.392418692e+01,4.575525874e+01,4.609366642e+01,6.864170291e+01,5.698777276e+01,3.316358137e+01,6.180400147e+01
6.167120591e+01,4.647725042e+01,7.061094047e+01,1.677237535e+01,7.314184002e+00,4.585297134e+01,3.642576105e+01,1.551651202e+01,7.632902505e+01,5.467959554e+01,5.941760515e+01,8.562470013e+01,3.602614305e+01
1.197307468e+01,6.088245506e+01,6.555305586e+01,4.233298966e+01,1.032731941e+01,4.011697638e+01,4.610448680e+01,5.363337483e+01,9.440167101e+01,9.114593790e+01,1.405552074e+01,5.198966000e+01,6.964352291e+01
7.392906849e+01,2.585553218e+00,8.762287668e+00,8.482030014e+01,9.041955770e+01,6.662621005e+01,1.385366557e+01,9.562879527e+01,6.893577621e+01,7.811682185e+01,7.869504048e+01,2.035858558e+01,9.306968016e+01
9.048201321e+01,8.770830119e+01,5.358547387e+00,6.904241913e+01,3.138254040e+01,2.796864529e+01,1.267787872e+01,6.690918126e+01,8.457851739e+01,5.261580552e+01,2.744737543e+01,2.539950393e+01,2.627186263e+01
2.010303553e+01,9.069367693e+01,8.176571269e+01,9.485095899e+01,3.016148787e+01,1.630529594e+01,9.293494290e+01,6.760755595e+01,4.184938834e+01,6.995817433e+01,1.553364087e+01,7.767773867e+01,8.807461417e+01
1.357680345e+01,7.668730144e+01,4.230731163e+00,2.043557263e+01,9.338963467e+01,6.043878772e+01,6.548137963e+01,2.913887368e+01,4.063032036e+01,1.009858125e+01,5.894104417e+01,4.430565909e+01,7.379598294e+00
9.939765341e+01,5.330537125e+01,5.996867701e+01,7.120999238e+01,2.315643488e+01,3.681973602e+01,7.378778163e+01,6.571331491e+01,3.531221687e+01,3.846757817e+01,9.459949065e+01,8.856023155e+01,5.713732460e+01
5.597835306e+01,2.485522168e+01,2.029771926e+01,1.901198078e+00,8.533378018e+01,8.439414173e+01,6.093052859e+01,2.470981469e+01,8.030446571e+01,7.578899679e-02,2.173944747e+01,5.495068213e+01,2.075493277e+01
1.083220184e+01,5.354639654e+01,9.340751184e+01,8.923970957e+01,7.419707660e+01,4.808549414e+01,3.983235239e+01,7.651400224e+01,7.963952776e+01,2.474959998e+01,9.582039936e+01,5.793682214e+01,2.372158594e+01
8.547645009e+01,4.862120468e+01,6.807006207e+01,4.099940928e+01,4.094101806e+01,4.330117576e+01,8.185870662e+01,3.011883969e+01,7.949828183e+01,8.385660999e+01,5.935197824e+01,7.750651313e+01,1.087784270e+01
2.968243071e+01,9.040831287e+01,3.200446673e+01,1.752870509e+01,7.076338622e+01,9.106540053e+01,2.458734807e+01,8.523809944e+01,8.641166162e+01,8.756945941e+01,8.604776641e+01,6.570338937e+01,2.985407364e+01
7.652452217e+01,9.750130146e+01,7.621673240e+01,1.866430356e+01,3.707200097e+01,8.499143944e+01,4.106682361e+00,2.530038617e+01,2.692802219e+01,9.290703158e+01,6.964926537e+01,6.266866422e+01,7.998380893e+01
5.790396136e+01,1.682198508e+01,8.852405158e+01,9.132676949e+00,4.920193378e+01,7.674997109e+01,2.269369776e+01,6.981016138e+01,5.007415514e+01,9.951795550e+00,7.045319891e+01,7.900463456e+01,2.235670087e+01
5.154963813e+01,4.038187580e+01,4.462118426e+01,5.608281980e+01,5.106377462e+01,1.006381818e+01,5.247503659e+01,2.398627758e+01,7.770838697e+01,2.593575210e+01,8.867757818e+01,7.381961152e+01,3.986742208e+00
8.813542635e+01,1.265032261e+01,7.488266704e+01,1.991476492e+01,9.997958738e+01,5.858928328e+01,1.546548864e+01,5.759833295e+01,1.938922881e+01,8.977180951e+01,9.256136488e+00,6.766187179e+01,6.127194285e+01
5.573509354e+01,1.610369622e-01,2.105455773e+01,6.449723668e+01,2.868139926e+01,1.032024840e+00,2.037869526e+01,8.813152610e+01,7.720428902e+00,7.880339628e+01,5.568151783e+01,5.269583615e+01,9.855026911e+01
1.010655163e+01,8.194031715e+00,3.632533060e+01,2.309187912e+01,2.802476110e+01,9.972977255e+01,5.896229106e+01,1.627504077e+01,9.966142885e+01,2.635250935e+01,6.228404567e+00,4.043195347e+01,1.667531810e+01
7.868441868e+01,1.930206245e+00,4.560389710e+00,8.495422208e+01,1.865578332e+00,3.770248095e+01,2.324148844e+01,9.004399383e+01,9.724750725e+01,2.499740337e+01,3.962206557e+00,9.224855409e+01,8.610673869e+01
3.160703747e+00,5.946802328e+01,2.115605335e+01,5.420478864e+01,5.716595790e+01,5.726906755e+01,7.353076658e+00,5.000288266e+01,5.468306477e+01,8.543990462e+01,4.907826605e+01,6.401964511e+01,2.911126174e+01
5.289669783e+00,7.901340897e+01,9.759613782e+01,3.674017896e+01,2.020804241e+01,5.407557674e+01,3.067663136e+01,3.062342426e+01,2.897459421e+01,8.456345975e-01,3.709491141e+00,8.481896471e+01,4.597581527e+00
7.449160797e+01,9.854205826e+01,1.298309154e+01,3.600275435e+01,6.626399487e+01,7.643698798e+01,1.360402398e+01,9.898989238e+01,1.060733687e+01,1.934219324e+01,2.291718102e+00,7.196429624e+00,7.030899581e+01
6.707217543e+00,8.654045983e+01,1.327363771e+01,9.581786367e+01,5.183798825e+01,8.228280731e+01,1.633832191e+01,4.263018786e+01,2.805162139e+01,5.213041982e+01,1.860273923e+01,4.540856831e+01,7.987337544e+01
2.446284840e+01,9.731511689e+01,9.152261857e+01,3.224731571e+01,5.371002666e+01,6.975450546e+01,8.596957514e+01,9.359868698e+01,9.637302960e+01,4.040355110e+00,1.262242935e+01,2.281027308e+01,2.432357035e+01
6.406463484e+01,5.039923373e+01,7.891410868e+01,5.742483399e+01,4.527862096e+01,8.479804093e+01,9.253925437e+00,3.526641103e+01,5.422431117e+01,7.787594595e+01,9.653206168e+01,5.042974301e+01,5.635937611e+01
2.944868423e+01,2.687351139e+01,7.006123036e+01,4.565330957e+01,4.370452456e+00,7.340580558e+01,5.849982392e+01,5.590348529e+01,5.661038395e+01,5.814355214e+01,8.721332256e+01,7.090179350e+01,4.964191797e+01
2.005465734e+01,3.980791959e+01,3.996859530e+01,9.108551612e+01,2.359643359e+01,6.655370104e+01,1.703812846e+01,7.255917527e+01,5.248931251e+01,5.801981000e+01,2.329934768e+01,3.982927687e+01,6.437582757e+01
3.170028938e+01,1.518955860e+01,6.598485392e+01,2.977862445e+01,7.777030801e+01,5.096206995e+00,9.013929136e+01,7.321987005e+01,5.618722672e+01,5.154269144e+01,2.030204816e+01,8.955193855e+01,1.414882485e+01
3.419220473e+01,7.875785355e+01,6.876206138e+01,5.415919181e+01,9.867558880e+01,5.791146771e+01,7.962672869e+01,9.677408989e+01,8.905527253e+01,5.677892028e+00,3.910478292e+01,3.735465897e+01,8.946889712e+01
8.575152512e+01,3.645066406e+01,4.022394740e+01,4.781623074e+01,5.805432423e+01,7.567697792e-01,7.802760058e+01,2.869219207e+01,2.535569588e+01,3.005080601e+01,3.835294313e+01,8.440891510e+01,9.987289391e+01
6.213956176e+01,5.260073530e+01,1.243868078e+01,7.340819721e+01,6.860774092e+01,4.246189610e+01,2.688985401e+01,8.224297830e+01,2.980271858e+01,3.725218195e+01,4.182662022e+01,1.375069734e+01,3.359327936e+01
5.972301732e-01,7.965070918e+01,8.070157452e+01,4.020868098e+01,7.893356962e+01,9.804758071e+01,2.216832090e+01,1.771625334e+01,9.320442921e+01,5.594483841e+01,4.539408388e+01,6.077249657e+01,9.961993457e+01
7.037108918e+01,1.378764101e+01,8.697462491e+00,6.183384634e+01,7.924496601e+01,5.032891455e+01,8.316493715e+01,6.268275543e+01,8.611649011e+01,3.250314621e+00,7.022671061e+01,4.728965350e+01,2.517997646e+01
6.807768169e+01,6.124035358e+01,2.613388440e+01,3.151594749e+01,9.381201051e+01,7.704028580e+01,6.128107164e+01,7.885848256e+00,4.640579022e+01,4.786510608e+01,8.095911293e+01,2.813460844e+01,4.521937854e+01
2.563333125e+01,1.239668423e+01,1.391983970e+01,5.952094822e+00,8.772292808e+01,4.285862642e+01,7.932574319e+01,1.450332985e+01,4.163554005e+00,4.920485487e+01,2.181750938e+01,9.481054467e+01,9.135249762e+01
7.924790882e+01,9.928055079e+00,4.656012061e+01,6.399096545e+01,4.540096841e+01,5.230347437e+01,7.522836343e+01,4.774191638e+01,1.684546717e+01,3.377241957e+01,1.382116242e+01,6.167269532e+01,7.315560921e+01
8.068469314e+01,1.718177049e+01,8.848519996e+01,1.952324990e+01,4.006991165e+01,5.634128879e+01,5.483818384e+00,3.985693139e+01,8.298548691e+01,4.167183942e+01,6.468029971e-01,8.205134441e+01,9.379535313e+01
7.918705069e+01,4.893641127e+01,8.368126090e+01,4.626977732e+01,6.669345381e+01,8.050116569e+00,4.326918437e+01,1.861457287e+01,2.949880643e+01,7.168721647e+01,1.671280734e+01,2.976701697e+01,4.868666524e+01
8.952791535e+01,3.833390783e+01,5.031142081e+01,8.073027810e+01,9.083473239e+01,2.195108978e+01,3.210120519e+01,3.238743749e+00,9.795148329e+01,4.592923272e+01,1.367850108e+01,2.912120131e+01,9.486375227e+01
9.464892348e+01,7.451580173e+01,7.638206953e+01,4.911349038e+01,2.081477755e+01,8.975165248e+01,3.209380347e+01,7.040601841e+01,4.755301122e+01,7.181968549e+01,9.208844282e+01,1.432072537e+01,3.713237330e+01
4.072560474e+01,1.277236368e+00,3.696309894e+00,7.241706103e+01,4.488131482e+01,1.356208819e+01,5.180523600e+00,4.381841440e+01,7.170481374e+01,8.553972120e+01,8.320063587e+01,6.855821736e+01,2.460410528e+01
7.967498468e+01,5.534461981e+01,6.200847997e+00,7.511756659e+00,2.689166768e+01,8.623687832e+01,2.386046993e+01,1.295175838e+01,4.537708129e+01,6.099945999e+01,6.063683416e+01,6.286053606e+01,6.155862595e+01
2.630392582e+01,4.672753523e+01,6.524422486e+01,6.674171800e+01,2.489488275e+01,4.537242854e+01,3.232032204e+01,8.136748669e+01,4.313100468e+01,2.997539908e+01,7.400139946e+01,7.742716170e+01,8.955076418e+01
3.669559696e+01,5.547221482e+01,7.309094918e+01,1.137316744e+01,1.122419833e+01,3.598686996e+01,6.848366588e+01,7.789849482e+01,9.947302060e+01,6.672570612e+00,2.160882095e+01,5.383973664e+01,1.107435822e+01
8.022498862e+01,8.154207362e+01,1.989861638e+01,9.510549744e+00,4.434120732e+01,5.715280775e+01,5.426265229e+01,1.649942797e+01,4.656808872e+01,1.575237184e+01,1.560876896e+01,4.510413608e+01,5.353248819e+01
5.091893943e+01,7.064177141e+00,7.192040787e+01,3.890391818e+01,2.677478514e+01,4.202557412e+00,4.045648983e+01,5.273229299e+00,1.074042567e+01,9.609679509e+01,7.011396839e+01,3.208621593e+01,4.699908983e+01
7.012905425e+01,9.718257670e+01,5.880888282e+01,7.701723647e+01,3.633139355e+01,5.970810790e+01,9.514097376e+01,1.762279695e+01,8.273872816e+01,2.465148202e+01,5.825690341e+01,6.475878232e+01,1.335749370e+01
6.450019203e+01,6.527761221e+00,3.848162282e+01,3.750343338e+01,3.165704144e+01,4.960521372e+01,2.857649486e+01,6.490147901e+01,3.965548254e+01,5.367634817e+00,4.690058902e+01,5.110609334e+01,4.771885202e+01
2.845945269e+01,2.236287172e+01,1.515076840e+01,4.754751384e+01,7.707848470e+00,8.429367444e+01,1.011138898e+01,3.428817472e+01,8.654149041e+01,4.484940866e+01,3.169151369e+01,1.207384165e+01,6.563924131e+01
4.325865552e+01,6.779418906e+01,4.377632094e+01,9.174369107e+01,2.291576035e+01,6.348966889e+01,5.171498666e+01,9.879756068e+01,9.421661632e+01,7.823785404e+01,6.200317525e+01,3.218331001e+01,8.372721351e+01
6.735934200e+01,7.424123577e+01,5.494960017e+01,4.605093315e+01,8.240577905e+01,9.751185154e+01,7.158342966e+01,4.410331819e+01,6.668567511e+01,8.848027511e+01,8.463506751e+01,9.413469137e+01,5.735741702e+01
