v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22
5.138142389e+01,3.720598280e+01,5.771290170e+01,2.484194547e+01,8.199968996e+01,4.951557057e+01,4.703705978e+01,3.511213401e+01,5.329663104e+01,1.709428133e+01,9.350787185e+01,5.258433587e+00,8.771997629e+00,4.209793980e+01,2.293157504e+01,4.125109947e+01,4.519590169e+01,6.526934019e+01,4.250037882e+01,5.016224927e+01,3.221231784e+01,6.751858438e+01
3.326496732e+01,7.735831247e+01,6.258823136e+00,9.528662678e+01,4.528286005e+01,8.670272830e+00,1.653147693e+01,8.408528987e+01,3.796179913e+01,8.479209841e+01,1.660022286e+01,3.973718786e+01,1.065041564e+01,4.022801558e+01,2.075271113e+01,2.395504439e+00,6.905388780e+01,2.616666354e+00,4.063261745e+01,6.971508017e+01,1.146279120e+01,4.564264585e+01
5.640522138e+01,7.243531296e+01,7.019332038e+01,2.845008019e+01,9.119176641e+01,7.238306835e+01,1.769760109e+01,3.585001137e+00,8.368566571e+01,3.160826402e+01,2.834959662e+01,8.131390242e+01,6.935519671e+01,7.588950361e+01,6.220432589e+01,1.392661840e+01,2.022252832e+01,6.359215035e+01,4.710450473e+01,1.469530946e+01,2.853133352e+01,8.913786129e+01
4.488950700e+01,4.936476258e+01,4.675669736e+01,8.625298911e+01,3.592531294e+01,3.894234686e+01,9.235368822e+01,3.034229926e+01,6.658359423e+01,5.581957465e+01,4.189896797e+01,2.069278275e+01,7.440076928e+01,4.309255257e+01,3.865297089e+01,5.970627875e+01,5.880296875e+01,8.134997983e+01,6.826767958e+01,3.517350873e+00,4.232237203e+01,8.415314594e+01
8.894549256e+01,8.211372852e+01,8.648581577e+01,2.779860592e+01,5.253093625e+01,2.456249531e+01,2.983508419e+01,2.358352255e+01,3.465958884e+01,7.700192409e+01,3.572731347e+01,8.753730855e+01,6.095831953e+01,5.075969993e+01,7.634521632e+01,7.985100310e+01,2.145326484e+01,2.272441685e+01,2.202642852e+01,6.140268826e+00,1.782929670e+01,2.043055670e+01
5.200160862e+01,5.388679097e+01,8.146602437e+01,1.105807305e+01,5.275688762e+01,2.818807517e+00,4.589948319e+01,4.699481249e-01,1.357757605e-01,8.304486474e+01,1.993633755e+01,6.887533305e+01,5.749046282e+01,8.454126308e+01,8.984605969e+01,2.887739499e+00,1.082694312e+01,3.854899094e+01,9.410435438e+01,6.406543625e+01,9.521106132e+01,2.736728427e+01
5.693487921e+01,2.317485634e+01,5.659954868e+01,2.437228470e+01,5.518432194e+01,8.171349679e+01,7.634155361e+01,3.178453641e+01,3.163624358e+01,2.982986836e+01,8.563291965e+01,6.547332021e+01,2.890042064e+01,7.080657929e+01,9.410465232e+01,2.364253094e+01,9.866966695e+01,5.278323840e+01,2.005659150e+01,6.674151867e+01,1.580415120e+01,4.047452600e+01
7.226720869e+01,7.061393442e+01,2.146833078e+01,9.767168846e+01,4.977965577e+01,6.965158856e+00,4.576822930e+01,3.394472460e+01,6.086091269e+00,5.996736557e+01,2.883402863e+01,2.906471019e+01,9.924999428e+01,1.219725211e+01,7.403947029e+01,1.053177814e+01,1.916509402e+01,1.273823631e+01,2.630857958e+01,3.542528870e+01,5.088373564e+01,9.816424556e+01
4.802899972e+01,5.169833348e+01,7.291608463e+01,3.753759843e+01,4.610404932e+01,1.281633531e+00,1.135069204e+01,5.114072077e+01,1.661460235e+01,7.808242733e+01,6.188109651e+00,7.202200560e+01,7.492779555e+01,9.347264117e+01,4.572951268e+01,6.964464083e+01,9.801889406e+00,1.080874702e+01,4.574952302e+01,4.891322111e+01,9.713823209e+01,9.771840458e+01
3.726743547e+00,8.657164613e+01,7.331830944e+01,3.681528783e+01,9.602630304e+00,5.670284101e+01,3.862964741e+01,9.222988895e+01,8.135217998e+01,7.037639315e+00,6.524480871e+01,8.795843448e+01,7.690773887e+01,6.510085236e+01,4.912936590e+00,9.580379911e+01,5.015137924e+01,8.745825995e+01,3.023078738e+01,7.664892705e+01,1.873937530e+01,9.562148854e+01
7.167282577e+01,2.960705381e+01,4.334955199e+01,3.534097123e+01,9.174404298e+01,5.339320013e+00,2.774528344e+01,5.347960052e+01,1.214804132e+01,8.140512114e+01,2.981809703e+01,9.221439632e+01,6.283394887e+00,6.399595593e+01,3.984941777e+01,8.645773391e+01,9.001430504e+01,7.194225091e+00,1.304636205e+01,8.012013862e+00,1.689534011e+01,6.243665142e+01
7.757926840e+01,9.691055697e+01,1.739930062e+01,7.137200239e+01,6.145774072e+01,5.392557342e+01,1.967454307e+01,7.656406727e+01,9.819834553e+01,3.976806509e+01,2.287242610e+01,9.575376336e+01,5.999793425e+01,7.847137104e+01,5.499877484e+01,6.246664860e+01,3.368497879e+01,8.316085619e+01,4.975835037e+01,4.485782253e+01,6.060012377e+01,1.016137998e+01
2.791183189e+00,8.526737811e+01,6.615483698e+01,9.437535437e+01,1.695280198e+01,4.614995636e+01,8.563946472e+01,2.297447115e+01,9.556972440e+00,5.194948441e+01,2.677567320e+01,3.184359174e+01,3.378837904e+01,8.334247547e+01,9.278131525e+00,7.368948100e+01,7.742613611e+01,5.743491320e+01,1.196140908e+01,7.862129212e+01,2.767542084e+01,1.325691190e+01
7.621546579e+01,2.689962801e+01,2.850405631e+01,7.114606490e+01,8.566179233e+01,6.632917260e+01,2.846690963e+00,1.404855342e+01,6.643773989e+01,7.354531218e+01,7.647156713e+01,3.523989879e+01,1.149841549e+01,3.895283043e+01,6.046662967e+01,6.494223589e+01,4.959328955e+01,5.029793352e-01,3.686117192e+00,7.638207788e+01,7.268562724e+01,3.348399262e+01
6.057899932e+01,5.145121384e+00,3.351264121e+01,4.043928427e+01,7.337501326e+01,2.990396848e+01,9.157512620e+01,7.134155722e+01,3.960432829e+01,2.323620229e+01,6.232693182e+01,4.295953236e+01,8.730991607e+01,3.655888492e+01,6.299932089e+01,7.119195304e+01,6.034744454e+01,8.752236137e+01,2.193293044e+01,1.218673219e+01,6.915089539e+01,1.265122905e+01
3.352687931e+01,2.241781113e+01,1.085153124e+01,3.132510389e+01,4.364061480e+01,1.080556815e-01,2.556893714e+01,2.525591207e+01,5.261046110e+01,3.890871237e+00,1.878405281e+01,2.804771640e+00,7.157073081e+01,7.969543350e+00,8.652669016e+01,1.332788404e+01,1.820557773e+00,1.475615925e+01,7.507127718e+01,3.600530854e-01,1.246328750e+01,6.966786146e+01
7.061040649e+01,9.886923145e+01,4.262242907e+01,2.376588077e+01,8.592276135e+01,1.512918152e+01,5.441359983e+01,7.953800017e+01,9.144306344e+01,5.931014343e+01,8.039571056e+01,3.325437188e+01,3.511476963e+01,5.050756795e+01,6.479778401e+01,6.444205147e+01,6.306982314e+01,9.585815262e+01,8.188666298e+01,6.612959199e+01,9.362016089e+01,1.404474051e+01
3.267213942e+01,7.311761011e+00,2.541843125e+01,4.635455967e+01,2.032378192e+01,6.421726936e+01,8.165735209e+01,3.807273435e+01,8.834584707e+01,1.225556284e+01,9.698096482e+01,5.355602797e+01,1.986762301e+01,9.141356941e+01,9.908203469e+01,5.354282618e+01,2.082722824e+01,6.058172736e+01,5.407577971e+01,8.499609722e+01,7.224999676e+01,4.392454792e+01
9.067365812e+01,7.339674831e+01,1.183693426e+01,3.157304096e+01,2.228911054e+01,6.679146956e+01,9.907605672e+01,5.402522757e+01,4.722144035e+01,9.735752825e+01,8.063928411e+01,8.891725699e+01,8.030446303e+01,7.082199106e+00,5.324227690e+01,4.114669159e+01,4.048565447e+01,2.794457501e+01,9.777077101e+01,5.593311609e+01,3.960410345e+01,8.496842259e+01
1.706547894e+01,6.503622831e+01,7.205368910e+01,7.163812762e+01,2.683020074e+01,9.199022700e+01,8.836203784e+01,9.617146014e+00,7.466399177e+01,7.688418477e+01,6.718578245e+01,8.287879564e+01,1.858258027e+01,8.368232494e+01,4.058520241e+01,6.480295751e+01,7.051125308e+00,8.352730129e+01,7.337368115e+01,2.065025530e+01,7.569722289e+00,8.675211719e+00
5.342436033e+01,2.666290787e+01,7.177417588e+01,4.728572294e+01,5.409751001e+01,6.871866346e+01,7.475063575e+01,9.869336367e+01,6.607651107e+01,6.184903659e+01,4.864238451e+01,4.095231648e+01,6.737741968e+01,7.716865465e-01,8.046605506e+00,5.514596657e+00,1.544028919e+01,3.341957392e+00,1.868231259e+01,5.913070802e+01,4.671052945e+01,1.892140707e+01
5.172391117e+01,6.073383482e+01,3.747577425e+01,2.041700959e+01,2.282122813e+01,8.396088650e+01,2.496593374e+01,8.359207595e+01,1.990747347e+01,2.579317218e+00,2.542504928e+01,9.004203723e+01,5.783329535e+01,4.260696749e+01,6.144462456e+01,4.594938158e+01,8.508310520e+01,1.002365536e+01,2.942834320e+00,1.102242123e+01,9.927755690e+01,4.927172984e+00
6.133732558e+01,2.207087847e+01,9.868351654e+01,7.234875445e+01,7.541678090e+01,3.695558907e+01,3.623793296e+01,5.568266062e+00,9.951301262e+01,9.496901200e+01,7.127438800e+01,4.135643114e+01,6.066467713e+01,8.227061717e+01,4.548748115e+01,6.573345274e+01,5.593244861e+01,7.207037455e+01,2.847017902e+01,8.227708278e+01,4.439437709e+01,2.762201464e+01
5.615549066e+01,5.010349103e+01,1.200527986e+00,4.898412608e+01,7.861200603e+01,1.959945385e+00,1.603505450e+01,3.698381858e+01,6.004521557e+01,5.100550934e+01,2.728769915e+01,4.749282393e+01,7.799143550e+01,1.718797271e+01,7.498456532e+01,1.732259701e+01,6.264354372e+01,2.763896054e+01,9.156367206e+00,2.269988462e+01,4.188759600e+01,5.865891678e+00
3.555164755e+01,9.515973838e+01,3.787054162e+01,4.539425687e+01,8.322745079e+01,3.745505696e+00,3.045885216e+01,3.240803003e+01,4.796649065e+01,6.607048549e+01,2.536396532e+00,2.814878989e+01,2.359945945e+00,2.575662803e+01,6.837661961e+00,1.690302125e+01,3.802972485e+01,7.467480230e+01,9.732985214e+01,5.975539006e+00,6.631928237e+01,7.965784205e+01
6.700234192e+01,5.432085907e+01,6.048948463e+00,6.922071448e+01,6.533172082e+01,6.280719894e+01,4.939303401e+01,4.560734539e+01,6.531916591e+01,9.780036718e+00,1.240228931e+01,1.367878986e+01,1.900073741e+01,1.691944454e+00,6.635801536e+01,6.684290907e+00,8.597852952e+01,4.025116066e+01,2.079014996e+01,4.634514913e+01,9.264813022e+01,3.388574075e+01
4.597055772e+01,2.794020631e+01,1.284151755e+01,1.702316625e+01,9.136250710e+01,2.840395379e+01,7.249515483e+01,7.206982716e+01,6.784298612e+01,4.940918854e+01,9.612255100e+01,4.608752388e+01,6.666160198e+00,3.748038744e+01,2.468916124e+00,2.316712762e+01,7.372481871e+01,5.657151725e+01,5.942294335e+01,7.443258724e+01,2.293627955e+01,5.761707712e+01
6.995100995e+01,4.955378817e+01,6.664761301e+01,4.425503009e+01,4.929436885e+01,5.228176439e+01,3.936196903e+01,2.037250936e+01,1.165703076e+00,9.171479552e+01,1.182851081e+01,9.922529808e+01,8.503745256e+01,2.395847514e+01,1.423455684e+01,7.437000565e+01,6.506870040e+01,4.361008481e+01,2.756053242e+01,8.107138338e+01,8.932828950e+01,8.717565206e+01
7.386288974e+01,2.162521496e+01,2.743269734e+01,1.890541624e+01,5.780356196e+01,6.504346896e+01,7.496587460e+00,5.048566756e+01,6.385728252e+01,7.624606490e+01,7.163926942e+01,8.909060001e+01,3.113230516e+01,4.907727357e+01,3.671522959e-01,4.336143695e+01,5.020794618e+01,3.444366254e+01,7.070798960e+01,6.526476892e+00,5.851658162e-01,6.998521997e+00
6.791739480e+01,8.220646875e+01,6.125725828e+01,1.321283672e+01,7.665646939e+01,4.827270768e+01,1.327117675e+01,9.103821055e+01,3.144595820e-01,4.045977408e+01,9.374928741e+01,9.245812581e+01,3.909377083e+01,3.559006516e+01,2.148885315e+00,6.605953163e+01,9.658486754e+01,2.257443938e+01,4.003031694e+01,4.060331025e+01,8.384707655e+01,6.811120837e+01
5.333710875e+01,5.708641621e+01,9.556513453e+01,1.135056859e+01,4.473769536e+01,2.971564708e+01,9.529740895e+01,5.132996697e+01,8.318715594e+01,2.809060737e+01,2.013184126e+01,5.419652808e+01,3.528518109e+01,3.894216539e+00,7.068306783e+01,7.951043497e+00,2.432443615e+01,3.987923297e+01,9.029949300e+01,1.029002292e+01,3.631391301e+01,9.875657649e+01
7.275274831e+01,6.327717110e+00,9.125930769e+01,9.816581523e+01,4.076673995e+01,7.604336095e+01,5.495321734e+01,6.550328530e+00,6.243818438e+01,1.809768400e+01,9.121101969e+01,9.474045544e+01,5.158826816e+01,4.888457580e+01,1.730493703e+01,1.940033223e+01,9.884555597e+01,9.778636874e+01,2.646330882e+01,1.869403296e+01,6.869907284e+01,1.278718239e+01
9.919902234e+01,5.026325918e+01,8.671999303e+01,5.041789853e+01,8.771367080e+01,8.013307943e+01,6.071297868e+00,4.956800359e+01,1.587317557e+01,1.002388522e+01,9.884894477e+01,3.011501455e+01,6.843313521e+01,5.680492842e+01,9.741971106e+01,3.349780900e+01,4.555850831e+01,7.892051632e+01,8.438885071e+01,7.472048563e+01,1.398798929e+01,7.406770097e+01
6.606454779e+01,6.633158027e+01,7.341312022e+01,7.649483614e+01,6.421192658e+01,9.898852995e+01,2.909573932e+01,9.294660012e+01,6.973113574e+01,1.876308410e+01,5.656375691e+01,5.303692979e+01,4.645487586e+01,3.465338340e+00,2.236881432e+01,8.974010431e+01,6.586283392e+01,6.606671135e+01,6.566114538e+01,1.628744719e+01,4.538126865e+01,7.252004923e+00
9.417603519e+01,2.386590288e+01,5.763623244e+01,1.377038502e+01,2.619126883e+01,7.800574723e+01,3.233494323e+01,6.048513487e+01,9.211433621e+00,1.042860602e+01,2.114314358e+01,1.345837096e+01,9.460390983e+01,4.240031831e+01,5.508065002e+01,4.045400320e+01,3.630872180e+01,2.330029208e+01,6.158845085e+01,3.251686129e+01,2.970065868e+01,2.743914553e+00
5.467900562e+01,5.552276390e+01,5.256075533e+01,1.150147866e+01,9.697320794e+01,1.824087895e+01,3.002325059e+01,6.897178751e+01,5.498843442e+01,5.209850463e+01,5.922364891e+01,4.450230619e+01,9.033325232e+01,5.215727834e+01,5.239185181e+01,7.969513902e+01,3.316825227e+01,8.224240468e+01,4.468375458e+01,7.062463267e+01,6.355002636e+01,6.901228371e+01
6.505672107e+01,6.270116846e+01,7.609131477e+01,5.765074667e+01,5.007265543e+01,9.834646125e+01,2.927645305e+01,7.640548738e+01,9.717462980e+01,9.879395301e+01,1.953549544e+01,7.130293590e+01,1.758100545e+00,3.190910923e+01,4.595659177e+01,4.477610618e+01,1.968446240e+01,9.269688494e+01,8.751566472e+01,4.754305155e+01,7.079803850e+01,4.913795286e+01
3.133372457e+01,3.590827898e+01,5.452562740e+01,3.275668458e+01,1.171802211e+01,3.001708204e+01,1.439875959e+01,7.117975293e+00,7.364928882e+01,6.044782808e+01,9.769653755e+01,8.865068339e+01,3.571527558e+01,6.562165942e+01,2.805715848e+01,7.536383508e+00,1.358651694e+01,7.813682392e+01,9.478545480e+01,2.392623668e+01,7.777050940e+01,2.724622416e+01
3.375114113e+01,9.742841013e+01,9.014133320e+01,7.473386295e+01,3.824376998e+01,5.661051762e+01,4.219002544e+01,9.685397746e+01,8.268103507e+01,5.814643485e+01,7.103269609e+01,6.091937844e+01,7.041456298e+01,2.286506782e+01,8.606883362e+00,6.971922024e+01,6.924421679e+01,7.917972650e+01,3.905148077e+01,4.429979755e+01,6.293734972e+01,5.968793437e+01
6.611172183e+01,3.581089288e+01,7.692094288e+00,8.425743147e+00,3.893601134e+01,1.796873653e+01,2.607236213e+01,2.824265728e+01,5.678641684e+01,8.821077627e+01,6.201051680e+01,8.925173822e+01,9.593620128e+01,4.412834933e+01,4.849566046e+01,7.249421093e+01,2.580644739e+01,2.856491561e+01,6.803848661e+01,1.676466704e+01,2.529997419e+01,1.055833761e+01
6.440386727e+01,3.980717538e+01,4.961637441e-01,5.457922447e+01,6.749446449e+01,6.580113144e+01,1.271677191e+01,9.166958799e+01,3.422608933e+01,6.423658032e+01,2.869044791e+01,3.955226013e+01,2.607611879e+01,3.008360252e+01,8.132855435e+01,6.092381059e+01,3.079471825e+00,9.041908712e+01,9.148364317e+01,6.051637622e+01,7.685226890e+01,5.774344864e+01
3.349695896e+01,4.460318143e+01,5.152409421e+01,7.221311131e+01,6.850085593e+01,2.706755881e+01,7.780094174e+01,6.878848403e+01,5.866250363e+01,2.767656346e+01,1.114885564e+01,7.038855488e+01,1.569913381e+01,7.118204261e+01,2.490654239e+01,1.124003801e+00,6.222542174e+01,2.305516054e+01,8.735204754e+01,2.063166199e+00,4.084944082e+01,8.438192497e+01
6.219471473e+01,8.432845958e+01,5.608434011e-01,4.862194023e+01,6.343493493e+01,8.525664332e+01,6.089116893e+01,1.969237499e+01,3.713755190e+01,5.059737007e+01,6.268732477e+01,4.382315126e+01,9.433064128e+01,1.722112150e+01,3.000308225e+01,9.899046277e+01,7.707068906e+01,1.032963022e+01,6.392417557e+01,2.459176936e+01,2.427026376e+00,4.290743718e+01
5.667896468e+00,1.595881846e+00,8.404139635e+01,2.348540234e+01,2.782658071e+01,2.131945428e+01,6.399606202e+00,8.130522137e+01,6.937892093e+01,7.074292319e+01,7.428702311e+01,8.268450859e+01,8.170903274e+01,8.489027131e+00,9.258289525e+01,4.248474464e+01,3.481867764e+01,3.258377482e+01,9.907605635e+01,5.039949996e+01,4.204899208e+01,3.145192810e+01
8.552584596e+01,9.029313385e+00,1.426442800e+01,1.886376294e+01,2.026864200e+01,3.525068630e+01,2.363475549e+00,9.051028259e+01,7.925308575e+01,3.908171605e+01,8.654861138e+01,1.465796808e+01,5.772397386e-01,8.657936169e+00,1.838256092e+01,4.341523716e+01,6.775612628e+01,7.167650842e+01,9.671857098e+01,8.514021483e+01,6.312767062e+01,1.661031522e+01
7.127044700e+01,2.703323251e+01,2.189252474e+01,6.316759165e+01,7.309545200e+01,1.909304853e+01,5.425704096e+01,4.718115707e+01,6.752949573e+01,7.697074427e+01,8.206622009e+01,7.577583542e+01,8.118937632e+01,4.142605647e+01,1.710957991e+01,2.054847514e+01,1.707174524e+01,5.089603390e+01,8.418254936e+01,9.288314696e+01,7.081309251e+01,9.498809738e+01
4.992482688e+01,1.425795898e+01,9.751340808e+01,2.961439109e+00,2.851117357e+01,5.301799530e+01,2.258664902e+01,3.845046938e+01,2.643350614e+01,4.252991300e+01,9.157942893e+01,4.973266313e+01,6.139151463e+01,7.626071604e+01,2.242148348e+01,6.318216635e+00,8.843774733e+01,1.940216103e+01,8.307660304e+01,3.235823046e+01,3.454140700e+01,2.495687031e+01
4.149647122e+01,1.707519234e+01,5.624369789e+01,3.583387193e+01,7.438660303e+01,8.119804329e+00,3.638894145e+01,5.622810274e+01,3.304207435e+01,7.129256150e+00,6.640094745e+01,3.540516044e+01,4.621078918e+01,4.738439729e+01,9.842093199e+01,3.115627957e+01,3.753321423e+01,7.653636367e+01,5.215475069e+01,1.669506820e+01,1.658542216e+01,2.705633260e+01
7.734730158e+01,4.285093151e+01,9.042086302e+01,1.947620025e+01,5.914603326e+01,5.072422103e+01,4.203847899e+01,7.407482848e+00,2.584591779e+01,1.645043919e+00,4.077029051e+01,1.672126290e+01,9.843252558e+01,2.424929655e+01,4.519950799e+01,7.042582379e+01,1.071131892e+01,3.354755203e+01,5.336352147e+01,6.993126016e+00,1.060913434e+01,8.038621084e+01
5.774487900e+01,1.979441125e+01,1.777895143e+01,7.159427847e-01,3.743797086e+00,7.515687425e+01,8.991711217e+01,5.325033489e+01,3.131757103e+01,7.219965134e+00,1.056347089e+01,2.118792219e+01,7.333257632e+01,2.678973014e+01,6.188987002e+00,8.096422887e+01,9.386035641e+01,3.387248205e+01,4.555138225e+01,5.093965525e+01,5.994179907e+01,2.991399474e+01
7.557656571e+01,1.781567979e+01,5.706280549e+01,6.210691051e+01,6.991304739e+01,8.449335268e+01,1.595815597e+00,1.136399951e+01,9.213719519e+01,5.741164551e+01,9.701533575e+01,9.659422407e+01,6.378673508e+01,1.131741258e+01,8.400210148e+01,5.380353144e+01,3.769531709e+01,4.671025418e+01,6.556382438e+01,5.196017681e+01,4.125404574e+01,9.653048404e+01
6.583902542e+01,2.747836948e+01,7.580007071e+01,8.646953740e+01,4.206923634e+01,3.237950541e+01,6.563912401e+01,7.782257787e+01,1.410638338e+01,5.617677413e+01,1.596511807e+01,4.430076641e+01,1.246637276e+01,9.322779075e+01,8.681455327e+01,3.960122796e+01,8.198648919e+01,9.651988075e+01,5.230061662e+01,3.486835151e+01,4.995796505e+01,2.354607241e+01
2.846431697e+01,5.582687132e+01,2.683868944e+00,6.624513955e+01,9.758797417e+01,5.259951054e+01,2.705732997e+01,8.537735617e+01,7.716609847e+01,4.114113498e+01,4.722072813e+01,3.802322664e+01,2.514437286e+01,7.820429483e+01,5.598326141e+01,5.031025403e+01,2.835767706e+01,4.176109278e+01,8.278522354e+01,2.664091541e+01,7.833358907e+01,5.416403343e+01
1.105633221e+01,1.069042162e+01,3.063514504e+01,8.197676401e+01,8.339074901e+01,4.417516996e+01,3.546791918e+01,1.850905265e+01,5.189275219e+01,9.610403348e+01,9.106886249e+00,6.785631220e+01,3.358021972e+01,1.418481073e+01,8.040583167e+01,9.857452098e+01,3.604847016e+01,1.373233433e+01,6.021350310e+01,6.303218345e+01,1.216043865e+01,9.845848878e+01
5.551034564e+01,6.738341381e+00,4.510882722e+01,5.287576435e+00,8.811203230e+01,7.599523177e+01,3.835705247e+01,5.199712960e+00,2.867189723e+01,3.930389088e+01,8.782270113e+01,4.334504976e+01,3.935827743e+01,1.485998519e+01,2.811124341e+01,7.864681768e+01,1.568931875e+01,5.954739784e+01,8.257684171e+01,3.874419419e+01,9.531874761e+01,2.855569632e+01
7.378842303e+01,4.147615969e+01,1.854236875e+01,1.074409982e+01,1.337508451e+01,8.728308674e+01,7.930305717e+01,4.369348591e+01,8.258723677e+01,7.725851656e+01,2.610497376e+01,5.917599429e+01,5.173679273e+01,7.808877293e+01,6.436993595e+01,6.629644881e+01,8.144701345e+01,7.016474441e+01,1.568210046e+01,9.948887687e+01,9.788198817e+01,2.448886944e+01
7.853751969e+01,6.109783112e+01,9.561411968e+01,8.667080817e+01,5.474968432e+00,7.289727326e+01,1.555054741e+01,3.809653012e+00,2.981019384e+01,5.578379361e+01,4.578543879e+01,6.136139194e+01,3.635503772e+01,8.904377075e+01,1.134162958e+01,5.964698573e+01,2.311919686e+01,3.139368994e+01,9.959314082e+01,3.640808495e+01,8.893720336e+01,7.428553958e+01
3.510549672e+01,6.020162277e+01,3.238693150e+01,8.072368198e+01,1.089598486e+01,5.680176825e+01,1.062393068e+01,4.453597533e+01,5.225335208e+01,1.195527704e+01,5.761410537e+01,6.143293323e+01,1.667051056e+01,5.776323226e+01,1.167052856e+00,6.019378632e+01,5.536685522e+01,9.724172784e+01,3.678569280e+01,2.509997749e+01,2.801797649e+01,9.428425901e+01
