v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58
9.470181349e+01,1.632231986e+01,4.234368098e+01,8.055743167e+01,8.045170143e+01,7.147221415e+01,9.236233514e+01,9.495657004e+00,3.900155039e+01,9.535948740e+01,4.526670973e+01,1.732929629e+01,5.708431187e+01,5.523913275e+01,8.355363945e+01,1.179227645e+01,8.182391282e+01,1.469728576e+01,1.508780260e+01,3.600417786e+01,1.317058246e+01,7.191233198e+01,7.108932506e+00,5.557440364e+01,4.071724612e+01,3.669458685e+01,3.688745906e+00,3.936346456e+01,3.144644821e+01,2.758093204e+00,5.195876363e+01,6.102403580e+00,2.056625492e+01,4.476770135e+01,2.459090489e+00,4.400329446e+00,8.111195370e+00,7.969900782e+01,2.091855592e+01,4.549828339e+01,9.768540254e+01,2.535652666e+01,8.043980525e+01,3.662090682e+01,2.400929244e+01,6.639270179e+01,1.359548835e+01,9.350251185e+01,5.682071192e+01,9.043028329e+01,9.027152073e+01,3.197051041e+01,3.613509110e+01,3.400267887e+01,6.640530873e+01,9.497863673e+01,5.505579084e+01,4.322570925e+01
6.420252342e+01,1.601198488e+01,9.776828265e+01,5.421276821e+01,6.174454410e+01,8.309281260e+01,4.400197561e+01,6.665260938e+01,1.936167421e+00,8.674331248e+01,9.932167820e+01,7.329866254e+00,8.169954946e+01,3.803865769e+01,9.507362569e+01,4.173667448e+01,6.219885734e+01,6.369221976e+01,7.374280201e+01,1.332273698e+01,1.689735929e+01,6.102640763e+01,7.602801824e+01,5.096393292e+01,9.556148393e+01,1.747210053e+01,6.527172261e+01,1.327468231e+01,2.491586442e+01,9.560725692e+01,2.336080344e+01,3.656823881e+00,4.139412612e+01,4.390071665e+01,4.519214764e+01,9.981521013e+01,3.433357128e+01,7.822530072e+01,3.452645751e+01,3.433853773e+01,1.586213202e+01,5.142202406e+01,4.790432957e+01,4.351704002e+01,4.297848215e+01,4.047899291e+01,5.481217553e+01,9.725585270e+01,9.281053691e+01,9.293778052e+01,8.736144348e+01,1.040510952e+01,4.113477655e+01,2.342957302e+01,5.744576169e+01,8.755803375e+01,9.664149345e+00,6.871968178e+01
6.398625007e+01,6.848911438e+01,7.578938153e+01,7.353739088e+01,5.143304397e+01,1.772984697e+01,5.510446356e+01,3.149322065e+01,9.968524932e+01,5.194019559e+00,1.003304981e+01,5.540884008e+01,7.528276565e+01,1.652677130e+01,8.241594933e+01,9.910398456e+01,6.166399835e+01,1.385455630e+01,3.712649646e+01,1.099205498e+01,2.852778282e+01,4.285678993e+00,9.945840077e+01,6.947184951e+01,5.451425453e+00,6.752687998e+01,8.303621517e+01,7.385577856e+01,6.305923372e+01,4.027748504e+01,1.153720617e+01,8.089002312e+01,5.076416240e+00,5.836393761e+00,8.609743682e+01,9.297004337e+01,6.545406302e+01,6.317476901e+01,7.694512297e+01,2.542330904e+01,1.641482716e+01,1.266422643e+01,7.103204915e+01,2.368502328e+01,5.653102751e+01,7.611011326e+01,9.731279065e+01,4.969504856e+01,6.274208133e+01,7.223887572e+01,9.307684871e+01,9.381629495e+01,2.727340769e+01,9.908698172e+01,5.825123477e+00,9.848093144e+01,8.363693249e+01,6.166468130e+01
7.481166159e+00,5.257380841e+01,8.295083802e+01,7.126814641e+01,3.315720683e+00,4.604774917e+01,2.544880256e+01,1.483440174e+01,6.048481805e+01,4.675195129e+01,7.236800390e+01,4.833653110e+01,5.295370399e+01,7.068944533e+01,2.302888559e+01,6.661214434e+00,5.736086166e+01,1.172193355e+01,9.373818874e+01,5.816684176e+01,3.627579503e+01,4.222952855e+01,4.823631559e+01,2.423354645e+01,4.141262906e+00,3.777011823e+01,9.841263918e+01,1.886000209e+01,8.638892071e+01,3.456566459e+01,8.569754422e+01,7.280186199e+01,7.894123863e+01,2.570177490e+01,5.309449551e+01,8.610896902e+01,7.420681534e+01,6.335282830e+01,9.912606989e+01,7.437913006e+01,3.109321962e+01,9.442333064e+00,9.653411692e+01,3.552379466e+01,6.320473010e+01,1.765883295e+01,5.314065063e+01,2.692336176e+01,5.870695336e+01,1.785359554e+01,4.025106804e+00,5.247002120e+01,4.965604987e+01,9.111494598e+01,8.617889724e+01,5.834207997e+01,3.018695532e+01,9.972904197e+01
5.397482292e+01,2.070748715e+00,3.466923411e+01,3.905966579e+00,9.156884548e+01,2.637818348e+01,4.105584546e+01,8.391510617e+01,3.300701644e+01,6.280114456e+01,8.396481971e+01,4.238758127e+01,7.813226669e+01,3.497344113e+01,6.374129975e+01,8.567481173e+01,9.825932892e+01,6.943866524e+01,7.035131219e+01,3.446280645e+00,3.971674397e+01,4.120142505e+01,1.624284964e+01,4.025021792e+01,8.360343420e+01,8.753249550e+01,9.109697626e+01,2.234194827e+01,5.335218960e+01,4.487529119e+01,6.936477221e+01,9.622240282e+01,4.504965036e+01,3.304197135e+01,8.867945214e+01,8.922388525e+01,8.028539023e+01,5.383783816e+01,8.358175806e+01,1.350086357e+01,9.377210384e+01,3.898949284e+01,1.973115016e+01,4.698430272e+01,3.732046557e+01,2.745190297e+01,7.588485099e+01,3.727263160e+01,6.562006446e+01,8.699432269e+01,3.121674353e+00,2.351753159e+01,3.826585426e+01,9.644047171e+01,6.852937237e+01,4.159100871e+01,8.045599703e+01,1.720970693e+01
8.958207948e+01,1.291634780e+01,6.244327329e+01,3.918943285e+01,5.293024457e+01,7.675718637e+01,4.195578874e+01,6.965397776e+01,1.729341113e+01,1.707608825e+01,3.949171453e-01,9.074598875e+01,2.161022364e+01,9.489059171e+01,9.733234528e+01,5.238082457e+01,2.952937208e+01,7.899359073e+01,2.141940256e+01,4.455758479e+01,3.713728035e+01,4.530193036e+01,1.621271157e+00,3.934090116e+01,7.995015028e+01,2.473054749e+01,9.200219404e+01,2.810232931e+01,7.342849191e+01,5.980734955e+01,2.130416010e+01,1.842371115e+01,8.579581983e+01,6.238204646e+01,5.124202541e+00,2.965895266e+01,4.618228227e+01,3.908642727e+00,9.318643508e+01,2.196205342e+01,2.175305003e+01,3.824028754e+01,3.705629735e+01,1.201542765e+01,1.627773100e+00,7.063945721e+01,1.341248751e+00,3.676103671e+01,9.323675893e+01,4.384358780e+01,1.847935803e+01,5.397684516e+01,2.875955308e+01,2.090207115e+01,8.451103731e+01,5.309892261e+00,8.647726291e+01,5.018009460e+01
3.105662320e+01,4.424580595e+01,1.407189598e+01,8.320758023e+01,8.662269109e+01,8.272003731e+01,8.541653708e+01,8.126993357e+01,1.972713265e+01,7.304539927e+00,9.558418580e+01,2.839608947e+01,7.262252825e+01,8.265298486e+01,7.773464839e+01,6.647495662e+01,5.718932280e+01,4.160079002e+01,2.207208495e+01,7.225344368e+01,5.931703396e+01,6.889938944e+01,1.549721071e+01,6.882128515e+01,7.709590630e+01,5.913423499e+01,6.113176732e+01,6.026749176e+01,6.187558232e+01,5.268031903e+01,7.257317108e+01,1.965279425e+01,6.055988122e+01,8.790678480e+01,1.634559719e+01,8.325077813e+01,7.004162539e+01,3.792061483e+01,3.093580303e+01,7.415987895e+01,5.289000272e+01,4.474084303e+01,1.403929391e+01,1.691701999e+01,1.414874670e+01,2.501008311e+01,6.381236038e+01,3.691605723e+01,4.150956281e+01,5.886682039e+01,6.905326618e+01,4.404410383e+01,9.030009507e+01,1.140738332e+01,6.072359699e+01,7.482541168e+00,3.933850714e+01,2.548662835e+01
1.117928234e+01,7.953320722e+01,9.382933268e+01,4.631490861e-01,7.693151009e+01,7.988466204e+01,5.772849498e+01,9.340758146e+01,3.841225976e+01,4.120974461e+01,2.334108507e+01,4.462846045e+01,7.840882318e+01,9.566099269e+01,2.170536242e+01,7.848960701e+01,3.643665372e+01,5.552549459e+01,5.249819457e+01,3.406017955e+01,3.254089936e+01,9.118969205e+01,9.479324566e+01,9.983473064e+01,1.463160243e+01,1.401038581e+01,3.326955597e+01,2.110301672e+01,7.952005307e+01,8.478902153e+01,1.863852932e+01,1.546442711e+00,5.429722234e+01,5.214608722e+01,5.203382593e+01,3.925193130e+01,9.699816198e+01,1.216712586e+01,2.326530954e-01,2.719260214e+01,5.754385553e+01,1.706342317e+01,6.162836248e+01,1.242457276e+01,1.821603021e+00,7.233679226e+01,1.864432821e+01,3.430351878e+01,5.206134085e+01,1.521514578e+01,9.612128574e+01,7.034623574e+01,6.900284011e+01,8.103079610e+01,3.528405175e+01,8.607809184e+01,3.743265311e+01,9.404198604e+01
3.553402965e+00,3.505474640e+01,8.217210203e+01,8.411577385e+01,4.238708619e+01,9.208772127e+01,9.755766312e+01,9.996603859e+01,6.371679071e+01,9.180433498e+01,2.551617305e+00,9.481388385e+00,1.293844152e+01,9.822370671e+01,7.571429092e+01,6.468024183e+01,6.240906024e+01,6.388287237e+00,4.333855599e+01,6.625998726e+01,5.358733381e+01,5.056412146e+01,8.100500806e+01,4.844004796e+00,4.294488975e+01,5.551426443e+01,3.737572266e+01,9.432756530e+01,8.039369141e+01,3.699526201e+01,2.691038302e+01,1.906893232e+01,6.692695237e+01,9.989873766e+01,4.832111235e+01,5.602728826e+01,3.390230753e+01,8.756877380e+01,1.357299871e+01,3.245544003e+01,3.130290994e+01,9.457732861e+01,7.435706833e+01,3.525212273e+01,5.979491504e+00,4.431884480e+01,8.182605379e+01,2.153011854e+01,2.555993011e-01,5.511978418e+01,1.434792536e+00,5.712256199e+01,9.651363560e+01,9.488760345e+01,8.376656918e+01,7.571758554e+01,7.508711942e+01,4.588942535e+01
2.433656300e+01,4.959589001e+01,6.893281367e+01,4.181120820e+01,2.457447846e+01,1.911653557e+01,8.254459247e+01,8.673982050e+01,1.559279473e+01,3.896467732e+00,6.985762255e+01,4.815745195e+01,5.067791491e+01,4.018451708e+01,5.541535381e+01,7.322490314e+01,5.923934486e+01,3.827063038e+01,5.737049234e+01,8.790154044e+01,7.045978108e+01,3.849029985e+01,4.359596524e+01,8.070977343e+01,3.806772116e+00,5.811244945e+00,8.153335230e+00,3.346569588e+01,6.653840039e+01,5.906089653e+01,3.514652432e+00,4.565258359e+01,2.399766975e+01,5.139768061e+01,5.839649108e+01,1.090414967e+00,6.135619407e+01,1.450135739e+01,1.869827122e+01,9.107569450e+01,6.240839999e+01,2.992081904e+01,2.513200187e+01,7.456841882e+00,7.893851396e-01,1.334038151e+01,5.127626966e+01,1.587688054e+01,3.842662646e+01,9.506424736e+01,4.648395706e+01,7.363828362e+01,9.364608007e+01,9.152253031e+00,4.236072204e+01,3.522417381e+01,2.770700658e+01,2.182650676e+01
5.991986195e+01,6.425041763e+01,8.792711073e+01,8.728637748e+01,2.555632024e+01,9.613045996e+01,4.782567236e+01,7.886800146e+01,1.903308129e+01,5.730360343e+01,2.546827010e+01,1.334319795e+01,4.822918588e+01,8.413409717e+01,7.516515875e+01,8.837997953e+01,2.858086871e+01,6.808024168e+01,6.425849360e+01,6.463972746e+01,2.908469696e+01,5.993455851e+00,4.947062249e+01,3.279442774e+01,8.784652309e+00,1.375103859e+01,6.167320453e+01,3.940853649e+01,4.505107793e+01,3.778794655e+01,4.980412822e+01,4.841859127e+01,4.770454085e+01,9.942864639e+01,3.166241676e+01,8.404309589e+01,9.141606337e+01,6.674938593e+01,2.909713781e+00,3.748853492e+01,9.584344775e+01,8.924757404e+01,5.185718407e+01,8.345856970e+01,2.492301380e+01,6.024059367e+01,9.973565370e+01,2.402890408e+01,1.136498404e+01,6.401791119e+01,4.136087166e+01,7.673487504e+01,5.569638020e+01,3.615420700e+01,4.218321617e+01,3.833650224e+01,3.328031833e+01,1.545414117e+01
3.935356509e+01,1.547800445e+01,3.332547605e-01,2.554302408e+01,2.701227308e+01,8.951127722e+01,2.880245721e+01,5.523342848e+01,7.323067012e+01,9.760590647e+01,5.841395505e+01,4.423804540e+01,4.022737521e+01,4.599673257e+01,1.418251507e+01,1.621269029e+01,2.492055495e+01,1.398837302e+01,6.343303333e+01,7.684978855e+01,6.180213083e+01,2.769756332e+01,5.686957127e+01,3.762409660e+01,2.923434887e+01,3.816975407e+01,2.271197804e+01,1.238685183e+01,5.024553789e+01,1.716635313e+00,1.706751078e+01,3.437398927e+01,3.200246298e+01,9.259187941e+01,6.517170659e+01,9.891460867e+01,6.981820112e+01,2.020502148e+01,3.943036211e+01,8.147124915e+01,6.732511632e+01,7.612942646e+01,9.171015618e+01,6.108882739e+01,3.712622278e+00,9.456986526e+00,3.442860188e+01,3.786527714e+01,8.010476861e+01,9.492296682e+01,9.594621746e+01,7.646919933e+01,7.175506689e+01,9.168757419e+01,2.540126077e+01,1.015298405e+01,3.856888430e+01,7.665939946e+01
1.571989782e+01,9.257235108e+01,1.971056460e+01,5.244451523e-01,7.590304834e+01,4.638393016e+01,1.299990976e+01,8.486623453e+01,7.717426752e+00,8.045628165e+01,4.364037354e+01,9.652954095e+01,5.312594496e+01,1.444745812e+01,5.630397558e+01,7.005523751e+00,5.164367079e+01,5.149741141e+01,3.578939323e+01,7.427052565e+01,7.286631466e+01,5.418271364e+01,1.718401194e-01,4.440505831e+01,8.041660081e+01,4.748145424e+01,9.751555307e+01,4.047381338e+00,8.950107510e+01,9.887258522e+01,9.553697684e+01,4.300371571e+00,7.873956221e+01,8.729889018e+01,9.485575305e+01,2.858752635e+01,7.919670934e+01,3.628378063e+01,5.853813722e+01,9.601428646e+01,9.962521567e+01,2.455209529e+01,3.538287014e+01,5.382038350e+01,7.542328177e+01,6.313393939e+01,6.794577053e+00,6.327165016e+01,1.693572855e+01,5.489800593e+01,6.577955046e+00,3.802433245e+01,5.225357265e+01,2.845251494e+01,3.444967481e+01,9.182142299e+01,3.497926575e+01,9.869806285e+01
7.564521455e+01,3.382242141e+01,1.566525247e+01,4.765395146e+01,6.080189314e+01,7.734732517e+01,7.307659821e+01,4.942847413e+01,2.151768141e+01,2.258256447e+01,5.069873350e+01,4.017978051e+01,4.745267293e+01,1.176394353e-01,4.973429364e+01,1.895483763e+01,2.023884964e+01,2.115421098e-01,9.689959160e+00,6.485333681e+01,2.025514525e+01,3.484660815e+01,6.185914295e+01,9.260700678e+01,3.011092969e+01,9.017615183e+01,5.495897446e+01,6.636226230e+01,5.614137167e+01,8.203025928e+00,5.740666227e+01,2.627070940e+00,9.732837164e+01,4.059801768e+01,3.967451285e+01,9.865610022e+01,4.693290558e+01,6.325835597e+00,1.254393335e+01,2.536700259e+01,8.437848510e+01,3.848136507e+01,6.049831759e+01,3.142106545e+01,7.021882669e+01,7.473822172e+01,3.312089230e+01,9.729638374e+00,6.589024931e+01,1.404810093e+01,7.611954880e+00,5.304803342e+00,9.751897437e+01,8.644022642e+01,8.011754833e+01,1.013260067e+00,8.501077857e+01,4.043517626e+01
3.515557660e+01,5.453902424e+01,3.434129627e+00,7.961213065e+01,4.880141120e+01,7.454772421e+01,7.445887727e+01,7.965418150e+01,9.605763668e+01,8.970600759e+01,5.492190232e+01,3.061920192e+01,6.394620678e+01,3.396401135e+01,2.388955119e+01,1.912747536e+01,6.666047513e+01,9.245497133e+01,3.809952163e+01,8.619661299e+00,8.200830899e+01,9.816670562e+01,9.288879125e+01,9.841470585e+01,9.191791010e+01,9.211314279e+00,2.434109301e+01,5.996596202e+01,6.276657383e+01,9.153225321e+01,1.633889033e+01,9.848464829e+01,4.238511654e+01,9.540331633e+01,2.473228335e+01,3.106146917e+01,1.896655123e+01,4.536398561e+00,3.420809934e+01,3.666735515e+01,9.211898423e+01,7.592080690e+01,1.201679240e+00,8.948423449e+01,9.224351361e+01,3.395763205e+01,4.465411809e+01,6.254567804e+01,7.075139868e+01,7.122532904e+01,3.166176504e+01,4.098220667e+01,4.082979893e+01,7.392462440e+01,2.568590459e+01,5.286490452e+00,5.867011210e+01,8.036801671e+01
9.572822511e+01,3.405607602e+01,7.779083565e+01,1.558163247e+01,5.985112873e+00,6.933431413e+01,7.119743790e+01,8.459287803e+01,9.180478908e+01,5.056596900e+01,3.071411954e+01,3.737212003e+01,1.315962770e+01,6.443114456e-01,6.218074971e+01,5.722530917e+01,6.383070954e+01,1.889381403e+01,6.040865168e+01,3.803456272e+01,7.424142212e+01,9.471526724e+01,2.994543759e+01,5.316310772e+01,9.589618867e+01,6.796793911e+01,8.394379613e+01,2.989716022e+01,6.163879589e+01,3.995451281e+01,6.194474499e+01,5.786888162e+01,7.445415205e+01,1.176402202e+01,3.904697513e+01,1.553081422e+01,8.769081742e+01,8.946682339e+01,1.821060975e+01,7.388797997e+01,5.868517236e+01,3.201683784e+01,7.357271847e+01,7.412902813e+01,4.818315015e+01,5.482395277e+01,1.326419679e+01,9.388321858e+01,2.124177983e+01,4.791056217e+01,6.430529172e+01,1.478918962e+01,8.176779828e+01,9.512964034e+01,5.802796307e+01,4.422280782e+01,5.015428856e+01,9.564587757e+01
4.668355662e+01,3.495534456e+01,2.337266342e+01,8.186964935e+01,1.540694812e+00,8.764546601e+01,4.170181234e+01,6.644500699e+00,3.551723073e+01,2.568163734e+01,3.733553588e+01,9.894536782e+01,5.978495709e+01,1.677662106e+01,3.495128454e+01,2.753965457e+01,7.719443624e+01,4.544069593e+01,2.107927443e+01,1.904630458e+01,9.350024781e+01,3.229277690e+01,2.686128200e+01,8.824514426e+01,1.012066895e+01,2.714169730e+01,2.172771008e+00,8.954010228e+01,3.848859623e+01,8.800048180e-01,9.152386573e+01,7.936419617e+01,4.434014057e+01,2.536750348e+00,2.686578232e+01,6.577747922e+01,8.013067363e+01,8.037482040e+01,3.512942866e+01,3.352086294e+01,9.913288284e+01,8.607392175e+01,3.161245487e+01,4.225754143e+01,6.865214607e+01,7.272061078e+01,6.045292085e+01,7.923600931e+01,3.693552640e+01,5.643449415e+01,5.134900262e+01,4.123803557e+00,9.054321196e+01,7.861696360e+01,9.362270245e+01,6.823903144e+01,2.348134002e+01,5.072204660e+01
4.749158850e+01,4.933547905e+01,5.434206554e+01,5.612022550e+01,3.126022629e+01,2.729234308e+01,4.122663401e+01,6.593813075e+01,8.654217774e+00,6.671239112e+01,1.778255248e+01,9.951878881e+01,7.281751898e+01,1.152937213e+01,7.479874454e+01,4.620516773e+01,3.396366779e+01,7.967119696e+01,7.984894530e+01,3.910760489e+00,9.004182023e+01,1.569117138e+01,8.848179322e-01,7.424617288e+01,5.110199657e+01,1.990498489e+01,4.636348749e+01,5.067862492e+01,4.473075962e+01,4.439508886e+01,6.994578840e+01,1.231389832e+00,5.124116115e+01,2.758773253e+01,8.430494708e+01,4.313838406e+01,2.790193111e+01,1.873955650e+01,5.119249426e+01,2.302028792e+01,5.196120107e+01,8.728671916e+01,9.259144035e+01,1.523052540e+00,2.615862482e+01,2.552222387e+01,7.907012115e+01,6.377198351e+00,2.936463756e+01,4.090708565e+01,2.854575219e+01,1.892439727e+01,7.466704701e+00,4.959493804e+01,3.597538733e+00,7.790298330e+01,8.704755477e+01,2.550012586e+01
8.163128960e+01,5.775491090e+01,6.634071175e+01,1.089592260e+01,5.734867982e+01,7.188258244e+01,2.502806609e+01,7.593527025e+01,9.256563624e+01,2.348394611e+01,7.944637066e+01,9.149899164e+01,5.837233528e+01,7.891059204e+01,5.169298405e+01,2.748953730e+01,6.290346890e+01,9.682882450e+00,2.675029478e+01,5.990412437e+01,9.431386311e+01,5.485437405e+01,4.036884696e+01,9.668693043e+01,3.038832062e+01,3.157919484e+01,8.258776106e+01,9.182320280e+01,9.681954609e+01,2.856704922e+01,5.518156206e+01,5.213948232e+00,8.264597755e+01,5.711829882e+01,7.784865053e+00,1.022759968e+01,6.180922022e+01,1.865297824e+00,3.067222468e+01,8.878418213e+01,9.441920823e+01,2.404215187e+01,1.954853561e+01,1.936025330e+00,3.515480445e+01,7.705181551e+01,3.386341647e+01,5.362102163e+00,8.935752177e+01,2.986685442e+01,2.273973790e+01,8.125738364e+01,9.880627524e+00,3.103760461e+01,9.066602021e+01,4.085075701e+01,6.768922674e+01,7.569625520e+01
3.400432049e+01,3.167414092e+01,8.285678108e+01,9.650315855e+00,9.914522633e+01,4.043430485e+01,6.269095266e+01,6.464962604e+00,5.733661466e+01,1.482337470e+01,2.887826539e+01,9.004435855e+00,7.376580926e+01,4.969668073e+01,1.569692978e+01,3.765441087e+01,2.331952224e+01,3.242757301e+01,8.408184840e+01,4.666055882e+01,9.717672365e+01,9.109190673e+01,8.463358996e+01,2.238797716e+01,9.644456694e+01,5.370538219e+00,4.350126888e+01,2.376588478e+01,3.967578591e+01,7.002698946e+01,6.283552127e+01,7.330113929e+00,8.081543185e+01,6.492538572e+00,4.607924534e+01,3.027790705e+01,4.984297427e+01,5.024499341e+01,8.395929155e+01,1.734568158e+01,3.099276035e+01,9.700678618e+01,1.445268719e+00,2.092845087e+01,3.946073986e+01,5.033662173e+01,8.725607071e+01,9.001861030e+01,1.246223159e+01,1.639953520e+01,4.628522762e+01,1.115016958e+01,3.766346050e+01,7.981280311e+01,7.719692428e+01,3.274738365e+01,1.743342875e+01,4.437329534e+01
9.245342798e+01,8.102241981e+01,2.667696482e+01,1.863131504e+01,9.473206713e+01,9.113318094e+01,2.582253429e+01,6.997796586e+00,3.111171952e+01,6.249436684e+01,7.470400023e+01,9.243122024e+01,9.758547230e+01,9.917970236e+01,9.722512530e+01,6.444342057e+00,9.020433892e+01,3.558733673e+01,8.642116926e+01,1.576492414e+01,1.512912121e+01,6.859212059e+01,8.688666821e+01,9.174484703e+01,4.126878660e+01,4.327872778e+01,2.948093587e+01,4.215893428e+01,3.482906428e+01,2.375291455e+01,8.845428804e+01,3.946013267e+01,7.745994086e+01,5.275566490e+00,2.653371722e+00,1.640695496e+01,1.006177498e+01,1.940967421e+01,8.481249822e+01,5.152495598e+01,3.574435533e-01,8.717415020e+01,1.924932775e+01,7.697081087e+01,5.649999134e+01,5.266628084e+01,8.756467852e+01,9.550013755e+01,6.865346652e+01,2.752654245e+01,6.440999679e+01,9.342101789e+01,8.464415037e+00,6.918414663e+01,7.975214824e+01,5.624640852e+01,6.125128850e+01,3.137287892e+01
1.216572520e+01,8.412935188e+01,1.950330364e+01,5.946366511e+01,8.051426599e+01,1.884395981e+01,3.589229386e+00,8.803136086e+01,7.173255681e+01,4.197906580e+01,4.081882942e+01,4.812809602e+00,2.027793793e+01,1.389643020e+01,4.737482437e+01,2.968765987e+00,1.405711591e+01,9.756685224e+01,8.982919745e+01,9.604917332e+01,8.153645416e+01,3.725927483e+01,2.465523045e+01,5.645480089e+01,7.323084186e+01,3.136909822e+01,7.515128779e+01,7.886659972e+01,7.053690751e+01,5.498323349e+01,2.033167175e+01,5.801865409e+01,8.099358257e+01,5.943841785e+01,7.818913344e+01,8.638511400e+01,9.647116958e+01,5.918981943e+01,1.083604514e+01,3.121746698e+01,3.792967039e+01,5.991122370e+01,8.153438460e+01,7.710742456e+01,6.053696681e+01,5.671838769e+01,8.288924570e+01,7.714298962e+00,5.799346140e+01,1.959615959e+01,2.499566699e+01,3.472125590e+01,5.876672067e+00,6.672332480e+01,1.371657432e+01,3.025141151e+01,6.231453663e+01,9.593023664e+01
4.939313622e+01,9.359906014e+00,5.755851794e+01,8.503816400e+01,9.841213798e+01,4.223218136e+01,6.511237825e-01,4.266983467e+01,2.194356878e+01,2.286258364e+01,5.089602294e+00,2.241230322e+01,1.230756368e+01,5.511301086e+01,8.987943599e+01,9.458928145e+01,6.207390656e+01,8.095825699e+01,6.893184419e+01,4.103515666e+01,2.730685054e+01,1.578425247e+01,6.865011373e+01,5.655868441e+01,2.802045221e+01,6.453740042e+01,1.443577847e+01,9.410775914e+01,3.215339115e+01,2.123965352e+01,4.582692434e+01,2.016281503e+01,4.912475553e+01,7.866697140e+01,1.890034840e+01,9.479834293e+01,2.543200121e+01,6.958191252e+01,9.545385164e+01,1.238174644e+01,2.383668410e+01,5.419580356e+01,1.145160075e+01,1.990055295e+01,3.902761636e+01,8.402637691e+01,1.023324137e+01,9.921118584e+01,2.118288905e+01,9.938426705e+01,1.047895667e+01,6.103683059e+01,2.030846270e+01,5.732096789e+01,8.600145583e+01,8.597317444e+00,4.781156523e+01,9.697123884e+01
