v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35
4.057996935e+01,9.346969973e+00,1.413665102e+01,7.345853708e+01,2.813970795e+01,2.583681111e+01,1.508428941e+01,6.420182707e+01,7.163247803e+01,6.513243962e+01,4.679868106e+01,5.359032510e+01,9.634730666e+01,1.674553836e+00,1.881692062e+01,4.754363542e+01,2.058395115e+00,4.651060638e+01,7.842515710e+01,1.341783315e+01,1.623914983e+01,1.358386916e+01,7.329725365e+01,4.696061824e+01,7.193078669e+01,8.880658837e+01,4.638650684e+00,8.112196592e+00,5.587708889e+00,2.914301869e+01,2.149415743e+01,6.911378923e+01,3.797276214e+00,7.032611824e+01,7.008457759e+01
4.103599828e+01,2.077557517e+01,1.885604324e+01,3.792399197e+01,3.289886626e+01,9.696558357e+01,9.663976415e+00,9.610937799e+00,6.097673372e+01,5.253064639e+01,3.393167860e+01,8.091840938e+01,1.549994323e+01,3.862585871e+01,8.395239129e+01,7.815681904e+01,8.406385938e+01,8.287627700e+01,5.991811451e+00,4.484705671e+00,3.168187294e+01,6.158397610e+00,3.210146537e+01,7.754671607e+01,2.765099749e+01,9.305927238e+00,6.916048537e+01,1.002473240e+01,5.377040010e+01,6.529163553e+00,8.589489132e+01,3.997503500e+01,3.821684275e+01,9.712132305e+01,8.023408333e+01
2.362754719e+01,6.805864299e+00,2.751767764e+01,5.497298668e+01,3.094780600e+01,4.521516130e+01,1.448469882e+01,9.492587422e+01,2.977636563e+01,6.297939968e+01,6.021976470e+01,4.799969464e+01,9.048943616e+01,8.462415205e+01,2.284913615e+01,2.750372407e+01,6.261747919e+01,6.515649695e+01,1.706259871e+00,9.430165491e+01,2.928920728e+01,6.879968829e+01,4.806965109e+01,6.306246714e+01,2.191095361e+01,1.429508775e+01,2.870578623e+01,9.940867281e+01,5.747549582e+01,8.693453345e+01,4.603270864e+01,1.571793524e+01,6.293788944e+01,9.298143002e+01,7.042601699e+01
6.635085098e+00,2.626184410e+01,7.403143163e+01,7.398106990e+01,6.020226491e+01,7.623215604e+01,3.075208957e+01,1.786162171e+01,8.488622237e+01,5.608297485e+01,3.890084703e+01,6.494131425e+01,3.097066643e+01,2.598999536e+00,4.873126290e+01,3.611478454e+01,3.543175500e+01,5.961202558e+01,6.381822467e+01,2.310649833e+01,3.297189134e+01,7.693286953e+01,6.542029852e+01,2.117341749e+01,7.480576162e+01,3.877064584e+00,9.690341606e+01,9.424663973e+01,2.356149117e+01,9.654813339e+01,5.413393344e+01,7.552627897e+01,8.450799132e+01,4.176854622e+01,8.046817657e+01
5.952929640e+01,6.080718667e+01,1.704680239e+01,6.243315697e+00,5.969820802e+01,5.488183977e+01,9.729657163e+01,4.997061304e+01,3.826404681e+01,7.858044699e+01,9.819692801e+01,3.374333898e+01,6.780221302e+01,1.673271630e+01,1.814201149e+01,4.203624030e+01,8.831517805e+01,1.330677221e+01,4.805412944e+00,6.372901251e+01,6.832250513e+00,3.093722265e+01,7.995806249e+01,6.581035667e+01,5.322637231e+01,2.177679844e+01,4.720672891e+01,5.212436230e+01,3.012422342e+01,7.005985837e+01,4.693990926e+01,5.811885917e+01,3.475531841e+01,7.242469231e+01,9.149086022e+01
2.427492309e+01,2.840568885e+01,5.497054013e+01,7.035900543e+01,4.281493065e+00,6.191428582e+01,3.311038344e+01,5.880863602e+01,3.728740205e+01,7.918949082e+01,2.380229755e+01,4.149883595e+01,3.803842428e+00,4.471554391e+01,9.787286559e+01,5.278298226e+01,9.303198126e+01,2.705328294e+01,2.039246907e+00,4.769207201e+01,8.243276926e+01,5.051104802e+01,2.815917052e+00,4.661869113e+01,2.430701319e+01,9.305903234e+01,3.052380946e+01,7.369031326e+01,5.792800797e+01,5.517426378e+01,1.102166289e+01,2.027288131e+01,7.402795723e+01,3.788365707e+01,6.746557202e+01
4.973298399e+01,5.950176452e+00,1.175550922e+00,6.892690632e+01,4.012005559e+01,1.523478334e+01,2.398343952e+01,2.828765023e+01,2.035302649e+01,2.499571812e+01,8.324922227e+01,7.168424919e+01,3.796368654e+01,7.360488035e+01,8.863664429e+01,1.452470903e+01,5.861644222e+00,1.471655103e+01,3.434694037e+01,8.077395466e+01,3.562303892e+01,8.379116882e+01,3.735703014e+01,7.607986587e+01,7.437355348e+01,9.948729281e+01,3.580692522e+01,3.651504394e+00,9.002678631e+01,8.988849169e+00,8.345730588e+01,6.402243745e+01,8.883390927e+00,3.803452302e+01,4.030127039e+01
2.820189137e+01,5.829943009e+01,2.218698022e+01,4.425894391e+01,7.916767362e+00,2.926947888e+01,5.057415302e+01,7.707473387e+01,8.677256516e+00,5.586706111e+01,7.922659953e+01,6.995625363e+01,4.488206988e+01,8.846911597e+01,5.194027483e+01,8.555049582e+01,9.040817266e+01,3.486022075e+01,4.629533843e+00,4.309204078e+01,8.093332948e+01,1.176639260e+01,9.051993862e+01,2.949955511e+00,7.104482359e+01,2.307187452e+01,6.414569159e+01,1.423975330e+01,2.208031021e+01,8.888108495e+01,4.363311590e+01,6.401458404e+00,7.078175802e+01,9.923575017e+01,8.888449314e+01
1.246205051e+01,7.726722014e+01,6.028806430e+01,6.466910721e+01,6.318984294e+01,9.271926170e+01,7.322198142e+00,1.890707388e+01,7.630494305e+01,3.580031431e+01,7.465305185e+01,7.612595324e+01,6.937098265e+00,8.244332426e+01,7.956809804e+00,2.872866071e+01,3.248769944e+01,7.028382924e+01,9.209331460e+01,5.740258599e+01,7.876186891e+01,5.919768603e+01,9.190421804e+01,3.334680478e+01,8.145653077e+01,7.170946379e+01,7.188339710e+01,5.378402656e+00,9.463270657e+01,6.712780074e+01,8.894309320e+01,5.927130679e+01,3.598456065e+01,7.343809667e+01,8.065710482e+00
8.620481260e+01,8.224216232e+00,7.309261585e+01,3.735335360e+01,7.644280765e+01,5.917922563e+01,5.529948025e+01,3.983794339e+01,6.452848605e+01,3.980645005e+01,8.759855901e+01,8.605908430e+01,9.765572633e+01,5.461633214e+01,1.935782785e+01,5.853533949e+01,4.469956194e+01,4.561683308e+01,6.763163542e+01,9.610069939e+01,1.666150695e+01,3.437181722e+01,9.219323661e+01,6.057053420e+01,3.150155098e+01,5.812819358e+01,7.736929246e+01,7.432895234e+01,6.652927693e+01,2.274184443e+01,7.064039973e+01,8.831366430e+01,2.807664899e+01,9.136351069e+01,4.104407599e+01
5.767127647e+01,5.001262014e+01,7.991118891e+01,5.248679879e+01,9.540913548e+01,2.261163237e+01,9.571625935e+01,9.538133165e+01,6.856276520e+00,4.130680474e+01,6.893244213e+01,5.892542148e+01,6.494860078e+01,1.965677984e+01,8.372601887e+01,6.871837086e+00,7.932537007e+01,2.851721333e+00,1.956080225e-01,3.371180582e+01,7.748408499e+01,4.683926265e+00,6.171284448e+01,7.371788479e+01,2.586728491e+01,1.295130186e+01,2.017829942e+01,6.071526102e+01,8.795594160e+01,7.079622571e+01,6.383832574e+00,5.046649333e+01,9.680806263e+00,6.170239844e+01,2.606390549e+01
7.699350599e+01,6.511855517e+01,7.005985846e+01,3.768389805e+01,9.548498384e+00,8.266828832e+01,9.599939781e+01,3.966414448e+01,1.454722942e+01,1.306165723e+01,4.789276381e+01,8.182929573e+01,7.118982590e+01,7.399495387e+00,9.173718472e+01,2.247456160e+01,1.104698751e+01,5.604408585e-01,1.015055849e+01,4.943641238e+01,3.691105092e+01,5.815441132e+01,3.727317850e+01,7.445922244e+01,7.994883632e+01,1.959187509e+01,1.540244916e+01,1.454915467e+01,7.408471494e+01,5.276220407e+01,3.115597471e+01,7.498987966e+01,9.677540352e+01,2.893051079e+01,4.547578189e+01
5.979729432e+01,6.790908973e+01,8.586495963e+01,7.453594293e+01,2.504058474e+01,9.472819892e+01,4.797805883e+01,1.928560860e+01,5.364284900e+01,4.564973007e+01,7.077343450e+01,5.772032007e+01,6.144562577e+01,2.316461123e+01,9.063349037e+01,2.125771331e+01,9.823426857e+01,9.865118967e+00,8.050855637e+01,5.945740811e+01,3.970994594e+01,4.780158957e+00,1.969675729e+00,2.998532133e+01,1.663233007e+01,3.347409075e+01,7.774687820e+01,5.034024181e+01,1.109580936e+01,4.037116265e+01,7.475593981e+01,1.544579110e+00,5.048029066e+01,3.858984482e+01,8.974569169e+01
9.704735743e+01,5.577561502e+01,1.329693089e+01,3.631806641e+01,3.600173698e+01,8.148278896e+01,1.263000037e+01,8.842468237e+01,5.047509697e+00,7.025902412e+01,1.587053931e+01,3.189639827e+01,6.300217521e+01,4.858098480e+01,9.807849674e+01,3.285522577e+01,5.627020894e+01,8.541878927e+01,5.252695144e+01,3.568640164e+00,8.827781795e+00,3.232298341e+01,2.437770245e+01,9.605183561e+01,4.915562280e-01,6.247756615e+01,7.485172354e+01,2.271284897e+01,9.018574436e+01,6.486793432e+01,4.653774887e+01,1.699493410e+00,1.022675629e+01,7.392168450e+01,7.890281939e+01
7.313302592e+01,3.941004915e+00,3.416417532e+01,7.332834485e+01,3.666044595e+01,1.245160586e+01,1.409392764e+01,5.997806303e+01,9.073987352e+01,5.820298656e+01,5.973731677e+01,9.161522230e+01,7.161931139e+01,9.749719886e+00,9.853383812e+01,3.634885060e+01,9.194718668e+01,3.081772985e+01,9.084150166e+01,5.177281869e+01,5.065759530e+01,2.115152257e-01,3.005158489e+01,3.224451111e+01,1.100731059e+00,6.519736641e+01,1.439687336e+01,6.464286464e+01,3.620765649e+01,9.641265597e+01,3.734433858e+01,3.084961736e+01,1.720509640e+01,1.054640040e+01,5.987905648e+01
5.925714024e+01,7.321102198e+01,2.290318515e+01,8.644961549e+01,1.137722646e+01,8.459926491e+00,6.007391461e+00,8.153513764e+01,7.090155012e+01,7.432378103e+01,8.286350300e+00,8.948200460e+01,5.276725220e+01,6.896715742e+01,4.966186825e+01,4.502310706e+01,3.870459272e+01,5.918278745e+01,3.768330529e+01,6.768377216e+01,8.560127770e+01,4.544176611e+01,2.524965501e+01,7.765936806e+01,5.476422644e+01,7.505775825e+01,9.122348921e+01,8.822608033e+01,7.311042889e+01,1.872080929e+01,3.452674760e+01,3.369788435e+01,2.356999637e+01,4.692960686e+01,7.483342002e+01
1.259395585e+01,8.524684660e+01,4.168805373e+01,6.326838451e+01,8.332733602e+00,7.862153540e+01,1.682175867e+01,5.069148101e+00,3.298459264e+01,2.274999569e+01,6.420464575e-01,4.690424406e+01,4.057306685e+01,5.836293690e+01,5.823194187e+01,1.684007892e+01,2.229930228e+01,6.105288804e+00,7.635614430e+01,9.709905275e+01,1.102271964e+01,6.502985459e+00,5.015754093e+01,6.162212514e+01,4.930172420e+01,1.385787270e+01,9.649341813e+01,9.010308636e+01,6.582746609e+01,3.800728244e+01,1.645820906e+01,6.830442383e+01,3.648147883e+01,9.889666711e+01,8.143539078e+01
8.860566186e+01,6.157287632e+01,5.856616743e+01,8.535968321e+01,8.097546193e+01,2.060817967e+01,9.098944946e+01,6.393006020e+01,7.457066553e+01,8.690403743e+01,9.555461352e+01,6.863964303e+01,6.586571287e+01,8.574585603e+01,7.246676632e+01,4.345295414e+01,2.902224586e+01,6.577324212e+01,5.365221223e+01,5.307351015e+01,6.664774016e+00,7.036029851e+01,6.152662472e+01,7.038638219e+01,1.695565798e+01,6.702527922e+01,6.701758475e+01,2.666246038e+01,8.495245194e+01,7.572177658e+01,5.764870534e+00,6.803859249e+01,8.955967203e+01,9.986895987e+01,5.361945264e+01
6.281144153e+01,1.723825433e+01,2.394984174e+01,6.653392337e+00,1.993040701e+01,3.839412886e+01,4.122486393e+01,5.250886498e+01,3.830663017e+01,5.390814250e+01,6.715000763e+00,2.273112431e+01,1.966576420e+01,6.728498901e+01,5.036640522e+01,8.724263864e+01,1.827271786e+01,3.850032864e+01,6.237270669e+01,5.570437397e+01,2.626643887e+01,5.553653893e+01,5.219761416e+01,7.193592647e+01,1.306233148e+01,7.129955777e+01,3.847552871e+01,7.416716373e+01,3.204419858e+01,1.050377522e+01,5.470519718e+01,9.439492797e+01,6.521517734e+01,7.271469423e+01,9.587275512e+01
3.473585851e+01,5.017832148e+01,9.252048889e+01,9.822486480e+01,9.438724317e+00,1.585543946e+01,2.372765964e+01,6.594697374e+01,8.597811393e+01,2.658094743e+01,9.141112825e+01,1.422558929e+01,6.769946592e+00,5.076963413e+00,4.673738126e+01,1.305222440e+01,4.026942469e+01,2.073163815e+01,5.917767498e+01,5.047317021e+01,7.248202665e+01,3.621000762e+01,3.161187124e+01,9.291896410e+01,6.227488768e+01,5.984123389e+00,7.497698991e+01,4.026440890e+01,1.746488795e+01,2.077728268e+01,9.519420959e+01,7.778161785e+00,3.175961407e+01,7.965763493e+01,9.341502852e+01
4.905600241e+01,9.191825360e+01,3.846239710e+01,9.817245194e+01,6.147393179e+00,5.017144912e+01,3.703004215e+01,5.754387477e+01,4.083276940e+01,8.525974657e+01,8.424964318e+01,3.679482974e+01,8.278414092e+01,5.035287093e+01,7.167312906e+01,4.111193409e+01,8.945337320e+01,3.767227608e+01,3.896736011e+01,1.620763077e+01,2.475660562e+01,8.737066934e+01,1.173359555e+01,2.473936470e+00,6.651876465e+01,3.003301434e+01,7.147750766e+01,1.168353965e+01,9.318344527e+01,2.002156470e+01,4.947333544e+01,4.452798534e+00,4.760038470e+01,7.602071858e+01,3.695496703e+01
5.073520623e+01,6.418209898e+01,1.045182273e+01,8.553761150e+01,9.414894474e+01,7.998435306e+01,6.663720210e+01,5.985311762e+01,6.634224051e+01,4.781563305e+01,5.867294685e+01,7.490254741e+01,2.266048758e+01,7.955452862e+01,3.227327306e+01,6.369516420e+01,2.702518689e+01,8.456875603e+01,6.645057232e+01,6.972643718e+01,7.068022297e+01,9.276981097e+01,1.382147820e+01,3.683658403e+01,5.685676398e+00,1.024402515e+01,9.465441262e+01,6.852533682e+01,5.988052483e+01,8.007798919e+01,3.220783057e+01,3.887365386e+01,4.872585610e+01,5.566510866e+01,5.435299581e+01
7.098566511e+01,6.923857616e+01,3.256032010e+01,8.759699006e+01,3.183091966e+01,3.336748892e+01,5.183919763e+01,4.522925680e+01,3.189221291e+01,6.168696990e+01,9.538526282e+01,8.109755212e+01,7.855137134e+01,4.902587582e+01,5.539244954e+01,8.341049147e-01,3.633502164e+01,9.768712741e+01,9.185433632e+01,4.532449595e+01,6.291199106e+01,7.761360868e+01,5.597973612e+01,5.786689664e+01,2.891160153e+01,4.562353186e+01,7.164216316e+01,1.513908746e+01,3.071342259e+01,8.644991905e+01,8.206792941e+01,2.498781207e+01,3.469180560e+01,9.235365970e+01,6.867706942e+01
1.689733895e+01,3.895006087e+01,9.108172056e+01,4.491351665e+01,3.511316764e+01,9.338119675e+01,2.530473549e+00,6.863948632e+01,1.689783935e+01,7.260632496e+01,8.841863972e+01,4.241542469e+01,8.420218031e+01,2.179508011e+01,9.716682727e+01,8.490810625e+01,2.388756970e+01,6.685771096e+01,4.334706978e+01,8.100462482e+01,5.928714295e+01,2.166267311e+01,6.904784957e+01,2.161434018e+01,1.718733161e+01,5.669231173e+01,6.760487720e+01,1.296185666e+01,2.787538433e+00,2.223716862e+01,1.549189214e+01,9.802627336e+00,1.338281446e+01,5.003863876e+01,3.586797178e+01
8.597714477e+01,1.583536769e+01,5.731358647e+01,9.145960013e+01,1.257147697e+01,7.022636914e+01,4.007898771e+01,2.135128753e+01,5.582001019e+01,4.070888710e+01,2.848845213e+01,5.419309009e+01,9.828060262e+01,9.587229350e+01,7.668441667e+01,6.036734147e+01,3.278431328e+01,9.798230955e+01,8.952959055e+01,5.060889938e+01,6.341772000e+01,4.649086075e+01,6.023895202e+01,5.472253148e+01,2.910133749e+01,9.906867249e+01,9.797963568e+01,6.173146791e+01,3.790144049e+01,1.529572728e+00,4.243192045e+01,1.820079620e+01,7.747076502e+01,1.453859035e+01,5.279479282e+01
8.173859647e+01,9.991031610e+01,6.586575912e+01,2.221901806e+01,2.310997712e+01,2.178371782e+01,5.966857342e+01,1.595865456e+00,9.757643360e+01,5.849144796e+01,5.482726175e+00,6.478467685e+01,4.152488319e+01,7.528811253e+01,8.911084271e+01,8.351456418e+01,5.811180037e+01,6.703609956e+01,6.148354571e+01,7.906521889e+01,5.583112153e+01,6.703027449e+01,7.524455925e+01,7.790830515e+01,6.837285127e+01,1.821365986e+01,7.943528077e+01,7.147176464e+01,7.398817320e+01,6.899591798e+01,4.797757770e+00,5.184691411e+01,3.037133291e+01,3.693312428e+00,5.739386006e+01
7.846501796e+01,9.560961027e+01,1.787282873e+01,9.990964111e+00,6.441378629e+00,2.877765679e+01,5.788189202e+01,8.984194608e+01,5.923586714e+01,7.510831287e+01,9.231540320e+00,6.756742744e+01,3.841099812e+01,9.879307116e+00,2.217749915e+01,1.466036732e-01,6.033265111e+01,3.811655841e+01,7.025187183e+01,3.300682069e+01,8.517380513e+01,1.363805624e+01,8.956051208e+01,8.241261337e+01,3.182093961e+01,1.835115395e+01,5.905851065e+01,5.289149446e+01,6.743682074e-01,1.688856726e+01,5.886133711e+01,2.271421794e+01,3.184016044e+01,8.022153912e+01,5.165128762e+00
3.371779110e+01,2.437153939e+01,8.569442282e+01,8.997756029e+01,5.183976436e+01,4.186550776e+01,1.620876011e+01,2.610140444e+01,4.173525759e+01,8.288554152e+01,1.923141166e+01,8.417638590e+01,8.889036023e+01,7.151079992e+01,1.718503499e+01,7.696484810e+01,1.177541143e+01,6.318226671e+01,2.372017175e+00,6.596220266e+01,8.405405602e+01,3.720610331e+00,3.771923648e+01,5.757984093e+00,5.065972404e+01,3.596293810e+01,3.939306519e+01,1.319306975e+01,7.937718227e+01,6.454362281e+01,6.304560497e+01,8.170658911e+01,6.254769174e+01,9.870588794e+01,4.624564326e+01
9.187887835e+01,3.713059733e+01,3.325363124e+01,8.547608896e+01,1.276783013e+01,5.059004892e+01,7.270536942e+01,9.586939690e+00,3.707171257e+01,8.590100032e+00,8.857496666e+01,8.811238765e+01,8.209593751e+01,9.958339695e+01,8.264853330e+01,6.148882861e+01,3.465151505e+00,4.668012423e+01,8.791485042e+01,1.279787474e+01,1.006938754e+01,1.839439169e+01,9.387115017e+01,2.190997987e+01,8.929901280e+00,1.143447237e+01,4.824276996e+01,5.613965443e+00,8.365635563e+01,3.216444865e+01,8.256122903e+01,2.037692665e+01,7.764643318e+01,1.603333322e+01,7.443351500e+01
6.521851103e+01,8.464140179e+00,8.795466916e+01,3.091690340e+00,6.657570655e+00,1.916893187e+01,5.889336696e+01,6.851768910e+01,1.964036228e+01,4.450409185e+01,5.519888197e+01,1.199977368e+01,4.524913759e+01,3.738369396e+01,6.020987826e+00,7.297784515e+01,6.046605370e+01,8.406784500e+01,5.656313247e+01,5.473198144e+01,6.791767345e+01,8.706372193e+01,7.823446023e+01,5.710926010e+01,3.725173665e+01,6.185411099e-01,7.238844721e+01,2.466720088e+00,7.093275397e+01,9.626803541e+01,1.936331774e+01,8.228102355e+01,5.379423432e+01,9.806708096e+01,1.808429871e+01
9.064550586e+01,3.206065206e+01,8.470128432e+01,3.102328547e+01,3.728512787e+01,3.295705605e+01,7.410863410e+01,6.090754397e+01,3.252702718e+01,3.302056821e+01,7.940185706e+00,8.921454302e+01,9.186754615e+01,4.318476559e-01,9.231849407e+01,6.332702172e+01,7.587062468e+01,6.817170411e+00,2.008099589e+01,7.277736413e+01,1.327806554e+01,8.478456547e+01,5.986767319e+01,6.691972962e+01,6.254938637e+01,9.757796885e+01,5.190756720e+00,6.055829679e-01,9.165710144e+01,8.957051106e+01,9.218527837e+01,1.394359513e+01,1.346930914e+01,6.317330214e+01,2.660853076e+01
1.537663837e+01,3.546323848e+01,1.628256191e+01,7.179680811e+01,8.543164483e+01,8.370783797e+01,5.797371033e+01,3.905742802e+01,2.488123531e+01,7.625877573e+01,6.401834700e+01,3.521603335e+01,4.070408639e+01,2.241656992e+01,8.826636212e+01,4.168342493e+01,5.789305150e+01,3.432137729e+01,9.857684921e+01,1.566717421e+01,6.043550300e+01,9.971431689e+01,5.859544904e+01,2.949379367e+01,5.804008269e+01,1.644249441e+00,6.499447252e+01,6.515658777e+01,2.332391991e+01,7.148118399e-01,2.494326242e+01,5.219738441e+01,2.745765354e+01,6.168605851e+01,4.801506329e+01
6.885968499e+01,4.682373234e+01,7.220536923e+01,9.152554374e+01,1.603617433e+01,4.006089264e+01,6.964911105e-01,7.381039104e+01,1.225445762e+01,4.050318370e+01,6.935478348e+01,9.759024244e+01,4.914289288e+01,1.547148613e+01,3.037693369e+01,7.306390916e+01,9.647225647e+01,8.331205859e+01,8.086401411e+01,3.418365103e+01,1.616490854e+01,2.330076317e+01,5.744295985e+01,2.003280223e+01,5.145582969e+00,7.849567431e+01,1.408123700e+01,1.251107317e+00,8.924740055e+01,1.012035246e+01,1.037989403e+01,3.130102063e+00,4.382826918e+01,4.108794036e+01,3.577369922e+01
9.714444220e+01,4.225807986e+01,3.407736050e+01,6.224409189e+01,2.872785240e+01,3.548644727e+01,8.370949790e+01,3.373035001e+01,6.843107499e+01,8.244748921e+01,8.487815965e+01,6.893250332e+01,4.789381270e+01,6.014609492e+01,8.669562329e+01,4.575642100e+01,5.573148180e+01,2.727832640e+01,2.166447009e+01,7.965804793e+01,2.573661190e+01,1.562152907e+01,1.763691994e+01,9.208498957e+01,7.310560125e+01,8.668597478e+01,4.614309929e+01,8.790560171e+00,8.995282899e+01,8.239272584e+01,3.561577197e+01,4.397588035e+01,8.696784240e+01,1.129577964e+00,6.148676113e+01
6.657351219e+01,7.270768052e+01,8.426255026e+01,7.950608894e+01,1.431054449e+01,9.142661054e+01,6.138820908e+01,3.709631435e+01,4.936104768e+00,9.448003705e+01,1.813084134e+01,1.983707963e+01,2.082945189e+01,1.284492828e+01,4.782128509e+00,4.485235391e+00,8.162829744e+00,6.836657370e+01,7.122906091e+00,3.101270177e+01,6.539153461e+01,4.365926746e+01,1.681087715e+01,1.616364281e+01,9.231881819e+01,8.039532992e+01,1.489830833e+01,4.792194393e+01,9.993256178e+01,2.111180975e+00,9.130446479e+01,1.516503225e+01,2.463217709e+01,7.201149484e+01,7.771572298e+01
2.630433552e+01,1.568899340e+01,3.819683259e+01,6.489662904e+01,2.645136375e+01,5.158951871e+01,8.915649484e+01,2.869019874e+01,1.988328199e+01,8.942702420e+01,1.196454210e+01,3.260926050e+01,2.185317344e+01,6.865694707e+01,6.125669311e+01,8.000513182e+01,8.613300001e+01,4.116738986e+01,9.962396849e+01,4.270023521e+01,4.119371204e+01,6.122930387e+01,9.289277451e+01,9.560604359e+01,1.638626059e+01,5.658118132e+01,7.824760156e+01,3.325204102e+01,1.232525310e+01,3.006819934e+01,2.045931001e+01,3.606185521e+01,9.355142784e+01,9.523392969e+01,1.731812823e+01
4.294219064e+00,3.001834579e+01,8.916384209e+01,1.313073318e+01,1.409595968e+01,9.884303921e+01,8.170300861e+01,2.654411623e+01,5.277176897e+01,4.488540638e+01,1.626864280e+01,2.857089882e+01,4.017626788e+01,5.090346881e+01,3.712858386e+01,5.939392796e+01,8.286892822e+01,1.421040079e+01,5.940386324e+01,3.869267216e+01,4.600035878e+00,4.969845161e+01,3.799528004e+01,8.261949031e+01,5.122630571e+01,5.633727649e+01,1.528957727e+01,4.048486643e+01,6.171044927e+01,7.970059697e+01,2.646559247e+01,1.213181168e+00,5.498574115e+01,8.793013187e-01,1.125458048e+01
7.760554570e+01,2.918243828e+01,9.596745148e+01,2.140903309e+01,4.487335379e+01,3.478050991e+01,5.484120271e+01,9.732836687e+01,6.785007914e+01,6.586652592e+01,4.348829468e+01,4.549319567e+01,2.271459762e+01,7.863865326e+01,9.013237323e+01,1.761312120e+01,6.770829961e+01,3.795093825e+01,9.002671363e+01,9.218385899e+01,2.825453085e+01,6.443964910e+01,6.526482284e+01,4.445423495e+01,4.332835967e+01,4.368912630e+01,5.362488944e+01,4.120227091e+01,8.348143719e+01,8.221901378e+01,1.801846939e+01,8.364373147e+01,9.175547144e+01,1.701000817e+01,6.121398768e+01
