v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72
8.835392788e+01,1.574575776e+01,6.279915346e+00,3.831469660e+00,2.577584048e+01,2.037761339e+01,3.888386058e+00,3.957669709e+00,3.743593519e+01,2.258709974e+00,7.890688847e+01,1.862005353e+01,7.105896864e+01,9.185324702e+01,6.445349164e+01,7.361687507e+01,8.688078563e+01,5.554016194e+01,4.066529134e+01,7.491852857e+01,9.079271430e+01,9.437767947e+01,3.354407328e+01,4.917232372e+01,6.229376477e+01,1.934650910e+00,3.803880417e+01,4.743661190e+01,1.822691210e+01,4.111360162e+01,6.694185694e+01,5.154165122e+01,8.504583786e+01,9.699900170e+01,2.661721915e+01,6.290448536e+01,2.534813713e+01,3.335494310e+01,4.488809559e+01,2.372753015e+01,8.107216187e+01,6.119773085e+01,8.570311563e+01,8.981859045e+01,8.048277661e+01,8.029835020e+01,6.355823990e+01,2.279579988e+01,2.432490697e+01,2.876094823e+01,1.742089406e+01,4.556254190e+01,8.068027010e+01,3.633149981e+01,3.542450296e+01,7.352377628e+01,9.041371222e+01,6.919606232e+01,6.563838281e+01,7.086208320e+01,4.057896926e+01,7.855693477e+01,1.828751144e+01,7.130209237e+01,1.365464881e+01,6.934747763e+01,5.752585135e+01,7.384043885e+01,3.829516890e+01,8.728134593e+01,1.377307952e+01,7.101214922e+01
9.876147950e+01,5.612398294e+01,2.533969432e+01,3.237513338e+01,4.279989041e+01,4.742719677e+01,9.403009011e+01,3.394851881e+01,5.726998880e+01,9.104271429e+01,4.517097596e+01,7.343528475e+01,8.122165710e+01,1.727936323e+01,2.031810655e+01,3.414093091e+01,5.154262618e+01,7.382886180e+01,9.330323248e+01,6.522351090e+01,8.859853859e+01,8.387401893e+01,8.404646005e+01,6.355581044e+01,7.576583125e+01,2.722423402e+01,6.230517860e+01,9.894615206e+01,8.913876724e+00,8.867301769e+01,8.648705914e+01,4.300789423e+01,1.719981044e+01,2.114844317e+01,9.376970488e+01,7.846196391e+01,7.218122541e+01,8.207749818e+01,3.429217556e+01,6.498679790e+00,5.307038694e+01,6.564440341e+01,9.170885433e+01,9.882645837e+01,9.424053091e+01,2.693231638e+01,4.346856195e+01,2.028965193e+01,6.886786481e+01,4.537733594e+01,8.283442715e+01,9.051737533e+01,1.485815551e+01,9.041989642e+01,1.995700794e+00,6.336772134e+01,8.762390748e+01,7.340534505e+01,9.822926029e+01,8.461814392e+01,1.505122631e+01,7.191058688e+01,5.050444027e+01,4.972291245e+01,3.802865720e+01,2.873303395e+01,8.354610660e+01,5.601140755e+01,3.804789244e+01,7.281831261e+01,6.186996965e+01,7.663421182e+01
9.325432423e+01,6.748600459e+01,4.728427603e+01,5.110160734e+01,4.018366541e+01,6.784127170e+01,6.720233255e+01,3.483813569e+01,7.222630286e+01,1.291732739e+01,3.262819216e+01,6.365996369e+01,8.608489423e+01,7.503367087e+01,8.809171817e+00,4.433960437e+01,1.073893241e+01,4.096496368e+01,7.655938487e+01,6.201763667e+01,4.055834194e+01,4.306871730e+01,7.710311632e+01,6.862567937e+01,5.691822589e+01,5.069255787e+01,9.488708105e+01,3.056389865e+01,7.274848393e+01,1.111253944e+00,2.138886741e+01,1.467993405e+01,5.860598397e+00,7.652486076e+01,9.856185700e+01,4.398114015e+01,6.821162124e+01,2.751363770e+01,6.210367021e+01,9.274470504e+01,3.729932729e+01,8.885096822e+01,3.590930704e+01,4.595441711e+01,1.411252884e+01,2.854108168e+01,2.283929788e+01,7.310719597e+00,7.400075690e+01,7.112053591e+01,1.956744585e+01,8.309348340e+01,9.453836552e+01,6.567730488e+01,1.538212249e+01,8.001168851e+01,4.203314391e+00,2.753713885e+01,6.788291489e+01,6.621982037e-01,7.482359966e+01,4.089564700e+01,3.759658256e+01,9.018769767e+01,8.221410595e+00,2.974890669e+00,9.371660206e+00,8.871339893e+01,3.853120887e-01,9.600629431e-01,5.560941743e+01,1.023298258e+01
2.178271062e+01,8.162312090e+01,9.611475902e+01,3.762596754e+01,7.047400270e+01,7.061070760e+01,9.379737304e+01,2.345279259e+01,4.222650353e+01,4.337747751e+01,5.474797822e+01,3.705646818e+01,9.965974446e+01,8.701870967e+01,7.001481097e-01,3.601605884e+01,8.882520576e+00,7.092324403e+01,2.442314047e+01,7.357470036e+01,1.956983102e+00,7.436499907e+01,6.920909972e+01,9.301185353e+01,7.009404141e+01,6.148983958e+01,4.753687490e+01,4.293720177e+01,1.847259547e+01,9.395665237e+01,6.843898090e+01,3.711710549e+01,6.755521154e+01,6.304496378e+00,7.711292286e+01,2.496132885e+01,2.096270836e+01,6.569162456e+01,2.432601164e+01,5.574315288e+01,7.636793029e+01,3.173662545e+01,5.566372711e+01,4.198358763e+01,8.784666250e+01,5.778970087e+01,1.464385619e+01,5.128081797e+01,7.523729183e+01,4.037262256e+01,2.583487031e+00,5.289338313e+01,4.496431136e+01,1.906623710e+00,2.985452050e+01,3.648748273e+01,5.181555170e+01,9.052147116e+01,3.747291030e+01,7.472809192e+00,7.077373477e+01,4.438719516e+01,3.517852120e+01,2.452598741e+01,1.396652721e+01,4.981853478e+01,3.953570595e+01,6.333781953e-02,1.487635533e+01,3.960718901e+01,8.813882709e+00,4.755957796e+01
6.922897460e+01,4.222344491e+00,3.243133741e+01,6.422514864e+01,8.689781138e+01,2.417221186e+01,5.888683363e+01,6.577781194e+01,3.118404988e+01,4.600524701e+01,9.686003865e+01,9.411504759e+01,4.365291327e+01,2.675343485e+01,5.457973735e+01,8.895153818e+01,1.209597602e+01,8.013499570e+00,3.799668038e+01,3.672297127e+01,9.633456792e+01,5.931286156e+01,2.289461198e+01,4.566919555e+01,1.593493159e+01,1.072799276e+01,8.799982615e+01,6.958721912e+01,8.638856387e+01,7.648221188e+01,1.059196381e+01,9.730487085e+00,2.351753227e+01,5.302488256e+01,8.416753390e+01,5.276357032e+01,8.031750332e+01,5.659188327e+01,9.010639411e+01,4.751104059e+01,9.174867290e+01,2.019615726e+01,3.998748964e+01,1.202268520e+01,7.466942241e+01,2.561975224e+01,8.214693114e+01,4.875615395e+01,7.808903909e+01,3.092352154e+00,9.832969704e+01,6.910723187e+01,5.162605560e+01,1.873721668e+01,1.694849627e+01,6.871398704e+01,3.605934115e+01,3.311306163e+01,5.463536877e+00,5.601001690e+01,5.813009163e+01,8.984152323e+01,1.230166516e+01,7.586198689e+01,6.921381316e+01,8.417198449e+01,4.316591720e+01,2.818784386e+01,8.465154513e+01,4.036193648e+01,7.182909960e+01,8.247186257e+01
5.956201814e+01,8.772167408e+01,3.820702402e+01,5.825603785e+01,7.911371167e+01,1.029797104e+01,5.368540445e+01,5.570054096e+01,2.768553645e+01,9.902108083e+01,6.033452727e+01,9.133266168e+01,5.642722092e+01,3.785182779e+01,3.934896043e+01,8.444879256e+01,5.458523161e+01,9.914197855e+00,8.681924065e+01,7.424823220e+01,2.274562178e+01,2.496883873e+00,2.727013091e+01,8.121352166e+01,5.977316216e+01,9.038217764e+01,9.520817358e+01,9.088402006e+00,6.915108673e+01,8.455723357e+01,2.225262572e+01,6.280029295e+01,5.839506020e+01,5.180245174e+01,1.754615037e+01,5.867858864e+01,5.241996778e+01,5.423122184e+01,5.387276909e+01,1.753355134e+01,9.719911345e+01,1.807904870e+01,3.640536834e+01,7.828980206e+00,9.680185195e+01,4.296231177e+01,2.455760451e+00,6.007868983e+01,3.785182824e+00,9.931055235e+01,3.045567341e+01,7.275750463e+01,9.979342306e+01,5.099080082e+01,9.611356629e+01,1.811905640e+01,9.130095891e+01,7.829019919e+01,3.668691786e+01,2.413937190e+01,5.775574342e+01,6.554854084e+01,6.158541623e+01,4.415275624e+01,8.201656062e+01,1.859956534e+01,4.908777415e+01,5.889240103e+01,7.434401871e+01,1.988560826e+01,3.496865891e+01,5.101831656e+01
5.503096522e+00,9.904521952e+01,4.672527578e+01,1.566312899e+01,1.915342207e+01,4.174716008e+01,5.869654530e+01,9.051418993e+00,9.162781951e+00,6.389106702e+01,3.038640293e+01,7.838872840e+01,3.760388639e+01,1.832377661e+01,8.858142692e+01,5.593531542e+01,7.300773667e+01,1.990104184e+00,2.179512601e+01,6.028712430e+01,3.986240757e+01,1.539458152e+01,9.970245023e+00,1.971638240e+01,6.500833815e+00,7.152429784e+01,2.533645732e+01,2.725688843e+01,3.404327852e+01,4.823484969e+01,5.040533263e+01,1.309610957e+01,6.648169062e+01,1.432192380e+01,7.353326779e+01,9.037492936e+00,5.684604837e+01,6.442652726e+01,9.855846611e+01,6.118866006e+01,4.865358751e+01,4.444960125e+00,3.430685063e+01,1.310042724e+01,4.927812224e+01,7.243242698e+01,2.710366246e+01,2.872094568e+01,4.628077078e+01,9.617451897e-01,4.203082904e+00,9.747935644e+01,6.722733723e+01,5.087319005e+01,8.937494872e+01,9.110898609e+01,5.763394541e+01,6.192020389e+01,9.744395116e+01,8.096313304e+01,3.769332064e+00,4.613300632e+01,8.691365000e+01,4.725158640e+01,6.082891792e+01,4.126466180e+01,5.526962355e+01,9.618544433e+00,9.044570055e+01,4.972639709e+01,2.997625457e+01,7.126661057e+01
1.692010150e+01,6.634096421e+01,4.708977781e+01,8.294389960e+01,2.821756303e+01,1.410897194e+01,3.066374439e+01,3.410735112e+01,1.660366036e+01,4.359428674e+01,4.693624503e+01,6.259633315e+01,2.906379096e+01,8.311959416e+01,7.522293373e+01,2.806270082e+01,8.349414636e+01,3.082856271e+01,7.433870578e+01,9.569067976e+01,9.267535024e+01,3.269687306e+01,3.548960050e+00,2.847406877e+01,2.070998042e+01,9.677512398e+01,7.875501236e+01,8.618161138e+00,9.165972117e+01,7.541621614e+00,9.508348428e+00,2.074280336e+00,4.929929827e+01,4.480322646e+01,3.688226707e+01,7.259182962e+01,6.579252640e+01,2.615586647e+01,1.339151996e+01,5.159553569e+01,1.493775252e+01,5.087840136e+01,3.539612532e+01,3.103472441e+01,8.054698931e+01,5.498932144e+01,8.918011983e+01,3.615497230e+01,8.936640134e+01,9.832229977e+01,8.617809839e+01,2.807906929e+01,1.765684746e+01,4.116567336e-01,7.621492759e+01,8.491147916e+01,9.083686298e+01,9.438555818e+01,3.751635174e+01,2.666350144e+01,6.387916471e+01,3.129098072e+01,7.629467541e+01,6.171117422e+01,4.274535624e+01,7.206476214e+01,2.485762317e+01,8.244619211e+00,6.303529957e+01,9.470008173e+00,1.560714621e+01,7.672859915e+01
6.931232854e+01,1.857237024e+01,9.147450636e+01,5.121200438e+01,8.174718876e+01,1.002615544e+01,3.990001503e+01,4.688048774e+01,9.570789385e+00,6.596980790e+01,7.218753466e+01,3.447325053e+01,3.678621365e+01,3.346290102e+01,7.969864843e+01,6.372673934e+01,9.970687993e+01,8.030461243e+01,7.949787886e+01,6.185573790e+01,3.916913615e+01,6.763163989e+00,9.719197493e+01,4.378181746e+01,9.920394656e+01,1.542828430e+01,9.517033769e+01,7.509457449e+00,7.555956256e+01,4.589388670e+01,6.371074837e+01,7.775278340e+01,1.530820734e+01,5.638035695e+01,2.128565112e+01,5.544024945e+01,8.720179708e-01,6.639383296e+01,7.787162727e+01,4.616222104e+01,5.617941220e+01,6.396751033e+01,4.960275936e+01,1.515463783e+01,8.689239927e+01,8.534072804e+01,8.331058276e+01,1.679304298e+01,1.716248429e+01,4.380567060e+01,9.519319869e+01,5.036657628e+01,8.802867348e+01,8.638484287e+01,7.829651375e+01,7.915699838e+01,8.525360162e+00,2.464071034e+01,4.466188076e+01,8.516212283e+01,2.512661006e+01,5.063656603e+00,9.451623671e+01,6.595674324e+01,9.580253698e+01,2.807567242e+01,8.870468991e+01,9.944190905e+01,6.287519045e+00,9.599862050e+01,4.654465480e+01,9.433467277e+01
3.165341386e+01,6.458624834e+01,9.962003009e+01,6.359354306e+01,1.011912068e+01,9.458878910e+01,5.804203128e+01,5.308748418e+01,9.269629414e+01,8.338010627e+01,7.226291124e+01,9.954131178e+01,4.600301641e+01,1.879147381e+01,3.315512337e+01,2.991605623e+01,1.154930393e+01,1.425449968e+01,4.210480534e+00,9.071012651e+01,8.479734820e+00,7.226789987e+01,5.877383822e+01,6.884926738e+01,9.960140128e+01,5.406865349e+01,9.293035697e+01,4.926282338e+01,5.790440916e+01,2.074135887e+01,6.140948291e+01,2.135306855e+01,9.903112014e+01,7.943830179e+00,5.573060543e+01,6.458160564e+01,5.185865656e+01,8.428742562e+01,2.076620907e+00,6.661195547e+01,9.831202489e+01,7.687663691e+01,5.214343258e+01,5.175047372e+00,2.260174243e+01,7.910348061e+01,9.878996059e+01,3.214655338e+01,7.578021829e+01,4.470699700e+01,2.117860166e+01,5.100037737e+01,3.745952318e+00,6.545115291e+01,7.864821092e+01,1.275777113e+01,6.424202339e+01,3.402469935e+01,4.893330586e+01,8.726060466e+01,1.247261300e+01,4.392204114e+01,6.239305410e+01,6.123006886e+01,5.948369588e+01,2.775653239e+01,7.582568304e+01,9.918979572e+01,5.442407265e+01,2.988386162e+00,8.855073972e+01,7.856399158e+01
8.601520224e+01,2.691514431e+01,9.884960601e+01,8.910632930e+01,6.547258275e+01,3.174751527e+01,9.740711947e+01,3.942513000e+01,4.783670612e+01,7.092001155e+01,2.661855662e+01,1.991521388e+01,2.169283772e+01,9.018322282e+01,9.267540153e+01,6.044085934e+01,4.516285116e+00,7.179415113e+01,4.477492293e+01,7.880134586e+01,4.552258577e+01,7.303542648e+00,9.859109977e+01,5.132214736e+01,3.533904466e+01,3.926138980e+01,6.626023510e+01,6.152937844e+00,9.809368678e+00,9.305891714e+01,6.480219975e+01,9.911956363e+01,1.671184315e+01,8.193648847e+01,8.058013742e+01,6.412359150e+01,4.959685827e+01,3.619872679e+01,8.721429596e+01,4.426075848e+01,3.493465230e+01,8.768152616e+01,1.086721248e+00,8.459637431e+01,8.601585168e+01,6.025443412e+01,8.842842551e+01,5.757384454e+01,4.223238860e+01,2.907792604e+01,1.167912731e+01,4.340606806e+01,1.415619283e+01,3.405013626e+01,6.195485833e+00,3.712883893e+01,4.301193970e+01,3.112088751e+01,6.140034593e+01,8.552844400e+01,1.678910625e+01,1.320774927e+01,7.975868344e+01,4.537955504e+01,2.146733871e+01,1.181662237e+01,4.132820355e+01,1.619877642e+01,6.675804557e+01,2.059856473e+01,4.791362401e+01,6.778699818e+01
3.119311909e+01,5.437987534e+01,4.639955490e+01,3.971592938e+01,8.322456956e+01,5.457103255e+00,4.603678987e+01,2.374552156e+01,5.095848147e+01,4.362174450e+01,2.802598265e+01,4.561530088e+01,2.283305011e+01,7.222654368e+01,7.306929707e+00,3.963850875e+01,8.055498677e+01,7.670978186e+01,7.495705316e+01,4.252724743e+01,6.111221108e+01,3.610933798e+01,4.148108943e+01,2.781421092e+01,7.218436310e+01,1.670769171e+01,9.196278426e+00,2.081879232e+01,7.745956012e+01,3.230520999e+01,9.669406498e+01,8.468317436e-01,5.873110672e+01,4.068443789e+01,7.259598452e+01,2.685499623e+00,5.102964696e+01,2.251241933e+01,9.822694610e+01,8.022080462e+01,2.266312572e+01,4.737785267e+01,1.488329524e+01,9.115334541e+01,8.034726327e+01,6.704316489e+00,8.195627138e+01,4.168279057e+01,8.296294820e+01,5.620269228e+01,3.297608697e+01,2.267247759e+01,8.463098584e+01,9.329414041e+01,7.811158150e+01,3.169021387e+01,1.100245142e+00,1.384234063e+00,3.026874710e+01,6.029305465e+00,2.889122774e+00,8.895538619e+01,8.928148551e+01,3.072381796e+01,9.754900576e+01,3.448179694e+01,8.262736245e+01,2.540395518e+01,7.213889893e+01,3.982221721e+00,1.885589169e+01,2.051582645e+01
7.060041589e+01,3.410580369e+00,7.666128319e+01,3.510222360e+01,5.066177228e+01,8.104761726e-01,4.427452606e+01,1.491330642e+01,5.277183008e+01,2.048305719e+01,9.937220401e+01,9.267403750e+01,1.566390177e+01,5.079844847e+01,2.891000218e+01,9.058790864e+01,6.640565223e+01,2.936453564e+01,2.530865625e+01,4.724233020e+01,8.750490957e+01,3.467750952e+01,4.048524595e+01,8.115488587e+00,5.490588148e+01,2.741302664e+01,1.972152217e-01,7.712917811e+01,5.324959023e+01,9.375001354e+00,2.673519099e+01,7.075853068e+01,6.936723034e+01,6.330376965e+01,2.135696785e+01,2.737163109e+00,4.410631112e+01,5.208882777e+01,2.181775924e+01,3.149739113e+01,9.295648980e+01,9.621236583e+00,6.960163653e+01,1.654446158e+01,8.657460902e+01,3.919475959e+00,1.181490261e+01,4.132144446e+01,9.387620078e+01,3.990848439e+01,4.454891355e+01,3.815857534e+01,2.096303871e+01,3.661006761e+01,6.005222473e+01,8.532093799e+01,1.924880366e+01,5.442403282e+01,2.128573796e+01,7.801019467e+01,8.690764770e+01,8.479109289e+01,2.582630851e+01,7.744381784e+01,2.802315606e+01,6.291190836e+01,6.079775918e+01,2.181988964e+01,1.966195067e+01,9.588351857e+01,7.614422685e+01,2.882970116e+01
1.912540702e+01,1.750417321e+01,7.367167091e+01,4.463558857e+01,4.814595248e+01,6.091110141e+01,4.331970646e+00,5.174708818e+00,2.872528169e+01,2.443173465e+01,6.963299883e+01,6.196723267e+01,2.318105549e+01,9.131357534e+01,3.837331917e+01,7.343023943e+01,9.931157548e+01,1.469311327e+01,9.705351936e+00,3.727926093e+01,3.173985871e+01,9.870878494e+01,6.774896874e+00,7.281033737e+01,4.407863391e+00,1.508451399e+00,3.119826491e+00,7.318474302e+01,7.587808181e+00,3.776673035e+01,9.738926160e+01,8.081884252e+01,5.514910850e+01,5.333563073e+01,1.025979358e+01,7.004403321e+01,9.767702258e+01,3.965953022e+01,9.145175487e+01,2.208976470e+01,9.157140327e-01,9.454662994e+00,2.767839096e+01,1.229115009e+01,4.142450759e+01,7.698268716e+01,9.191006737e+01,6.325165989e+01,8.400690476e+01,9.734523256e+01,8.713686591e+01,4.948177371e+01,7.693758250e+01,9.437143288e+01,2.015197684e+01,7.652814791e+01,7.116745520e+01,1.664594126e+01,8.250960168e+01,6.045550718e+01,7.584652586e+01,3.850157461e+01,7.198920143e+01,3.810332215e+01,7.449612824e+01,3.110378052e+01,4.574695184e+01,6.922209730e+01,8.041885822e+00,2.813174547e+01,4.578056274e+01,6.679265671e+01
2.326848716e+01,4.401286872e+01,1.809675201e+01,6.545171293e+01,3.536039338e+01,2.234523382e+01,8.468665951e+01,6.712519090e+01,1.015892321e+01,5.801797948e+01,6.374925488e+01,6.529730843e+00,6.462759990e+01,1.482440426e+01,7.017740073e+01,4.924776624e+01,1.980367858e+01,5.805354176e+01,4.980737269e+01,2.442846146e+01,9.340550819e+01,2.587949255e+00,5.842116314e+01,7.357806405e+01,6.982323337e+01,9.534421467e+01,6.517166956e+01,3.165867578e+01,3.663559296e+01,3.820998228e+01,6.937108512e+00,4.711649857e+01,4.770466593e+01,9.607116887e+01,8.839217782e+01,7.969592321e+01,2.282327940e+01,7.832772026e+01,7.256175461e+01,2.360966397e+01,5.287931907e+01,1.519408070e+01,8.117704578e+01,8.750483670e+01,7.283252979e+00,1.502532086e+01,2.700571341e+00,4.763622850e+01,5.823217856e+01,5.973690415e+01,4.759969976e-01,2.087177264e+01,7.407698082e+01,5.921426117e+00,2.151331663e+01,9.430921619e+01,6.413411008e+01,6.275806828e+01,2.727772769e+01,7.863872579e+01,6.237673097e-01,2.678712000e+01,2.049554651e+01,6.588293935e+01,9.784103114e+01,2.854172838e+01,9.385587137e+01,9.263973238e+01,9.071197142e+01,3.120011854e+01,8.822463624e+01,1.374977304e+01
9.849297148e+01,5.096834443e+01,6.447513082e+01,8.027360235e+01,4.253690863e+01,7.815148591e+01,8.474523045e+01,1.186022848e+01,8.659447775e+01,3.669733601e+01,8.597901171e+01,9.638183972e+01,7.203409356e+01,1.479376702e+01,6.842117550e+01,5.146521295e+01,9.951816118e+01,4.197368601e+01,3.836081565e+01,8.829615011e+01,6.174507236e+01,8.852624312e+01,8.653745757e+01,7.906055628e+01,6.512638707e+01,8.219230221e+01,3.491791090e+01,1.792389422e+01,2.626296020e+01,6.517168859e+01,4.834511927e+01,1.042743352e+01,5.687769420e+01,1.872572360e+01,6.152015075e+01,4.614679486e+01,3.883281285e+01,7.400373661e+00,6.976147788e+01,5.164238376e+01,7.709963053e+01,9.922768566e+01,7.394796798e+01,7.959960800e+01,8.629895547e+01,9.009775599e+00,2.236769717e+01,7.505612009e+01,8.670766810e+00,3.008134434e+01,7.976406634e+01,5.550364698e+01,5.150427470e+01,1.626664627e+01,9.385471506e+01,5.420604135e+01,6.178265022e+01,2.875689646e+01,9.246890936e+01,2.037025108e+01,6.048488832e+01,3.955609319e+01,7.244348599e+01,5.481311315e+01,1.965658116e+01,1.497152101e+01,1.181984556e+01,9.602156330e+01,9.876582213e+01,5.551684823e+00,4.325496990e+01,8.007306981e+01
6.239451981e+01,8.293597287e+01,5.192907315e+01,4.265155476e+01,4.127747521e+01,5.947253315e+01,4.014840978e+01,7.705251953e+00,9.247838554e+01,1.446083635e+01,7.494748466e+01,2.805820126e+01,6.607629724e+01,4.713471735e+00,8.292109169e+01,7.655866175e+01,7.232436757e+01,6.511342558e+01,1.005107517e+00,1.411752598e+01,3.141320720e+01,1.521333032e+01,9.352465323e+01,2.693115056e+01,5.164871167e+01,7.024502124e+01,8.562921649e+01,6.380605618e+01,5.718360612e+01,4.832530973e+01,4.502585987e+01,3.694623538e+01,4.511692728e+01,5.079097469e+01,3.726433644e+00,7.769228652e+01,1.982387631e+01,8.671870478e+01,7.049469645e+01,9.689416573e+01,4.504701558e+01,1.699150747e+00,2.203634407e+01,9.681100803e+01,9.463552700e+01,9.517490283e+01,2.359074626e+01,4.143605964e+01,5.284635541e+01,5.473725976e+01,8.145353807e+00,5.146773508e+01,6.810834191e+01,4.378141293e+01,4.998070307e+01,2.543222536e+01,6.094025621e+01,6.352627754e+01,4.428928417e+01,7.468971422e+01,3.485872444e+01,4.498630460e+01,8.271235161e+01,6.609203557e+01,6.793595472e+01,4.923241382e+01,4.431287815e+01,5.591741129e+01,5.638112207e+00,1.049570208e+01,1.584959789e+01,8.105718816e+01
4.090948318e+01,3.478645485e+01,4.091076172e+01,2.053953410e+01,6.953654544e+01,1.336549241e+01,7.781467925e+01,8.541447544e+00,2.709284564e+01,2.170260688e+00,2.637772000e+01,5.594680230e+01,9.857605117e+01,9.916452821e+01,3.656267337e+01,5.849318698e+01,2.618206030e+01,9.825758094e+01,3.219329232e+01,7.987574201e+01,5.684603217e+01,9.657043807e+01,5.644906526e+01,4.138655313e+01,7.996068559e+01,6.993840762e+01,5.039324598e+01,4.676523628e+01,5.681868598e+01,6.868669627e+01,4.741384969e+01,3.143716715e+01,9.602387240e+01,9.979724060e+01,9.899260507e+01,1.055323076e+01,8.305791457e+01,4.697820642e+01,1.463627715e+01,4.316324353e+01,2.488113083e+01,7.591223894e+01,3.175118586e+01,3.201739169e+01,8.169078287e+01,1.431592885e+01,2.038604474e+01,6.059044172e+01,3.532939285e+01,7.771275107e+00,7.066809762e+00,5.048937644e+01,6.593431313e+01,9.469246401e+01,4.150733834e+01,6.650905466e+01,6.294455550e+01,6.330831445e+01,3.614294605e+01,2.383055459e+01,3.876582432e+01,4.295515079e+01,3.947466276e+01,8.123404749e+01,9.366745681e+01,9.793140765e+01,5.559158798e+01,9.815910901e+01,6.205713408e+01,1.795472603e+01,8.830975046e+01,3.453959231e+01
7.209778373e+00,4.041490840e+01,6.061267268e+01,4.736775130e+01,1.153295541e+01,3.054991987e+01,7.553844985e+01,6.840817338e+01,3.044871255e+01,6.338975484e+01,9.009543305e+00,6.316291649e+01,9.151441991e+01,5.400431001e+01,8.680384481e+01,3.737792546e+01,3.209547911e+01,8.531232016e+00,6.701408309e+01,8.170080199e+01,8.799528731e+01,8.960854373e+01,9.756476348e+01,6.991179655e+01,1.842565190e+01,5.849963295e+01,1.539258111e+01,1.800984189e+01,6.408142998e+01,9.159666956e+01,7.988293576e+01,5.673941653e+01,8.887774205e+01,9.937156970e+00,2.614185623e+00,6.935435962e+01,3.206091127e+01,8.751833721e+01,2.728629677e+01,9.699144464e+01,8.462702592e-01,4.086094594e+01,2.972349986e+01,1.297690297e+01,1.517076173e+01,2.295383055e+01,9.084857237e+01,3.037972482e+01,2.022182205e+01,4.698555884e+01,3.019343592e+01,5.246818390e+01,8.606519824e+01,5.805735944e+01,3.879024826e+01,8.279444471e+01,7.042318580e+01,1.710284991e+01,4.353736574e+01,6.714745050e+00,4.694197379e+01,2.040174699e+01,8.386726697e+00,9.959381889e+01,2.799407260e+01,5.278575787e+01,3.168258527e+01,1.806693363e+01,9.644349415e+01,3.685945118e+01,3.447133669e+01,3.636143792e+01
